Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(33),CO2X(34),OCX(21),OX(20),COX(37),CH3X(22),HX(19),H2X(36),C2H6X(39),HOX(23),CH2X(134),CHX(26),C2H4X(51),C2H5X(38),C2H3X(50),SX(145),CXHO(27)
0.008416092122828938,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24045134275984212,0.099963920623438535,1.8802822496189219e-40,0.099367993268579188,3.844197562636213e-19,2.5089436625771813e-09,0.00059737949047623654,6.4790565756928075e-10,1.3022264702008861e-15,1.395769872018679e-06,1.3958303121195115e-19,1.1226734108725391e-13,2.3637359357085818e-13,1.8923409587709108e-19,1.4564980646919702e-15,2.4311825411785902e-16,3.635918639903943e-26,3.8366728526443071e-15,3.4654131540091222e-05,3.4447543560701255e-05,1.8810339661627831e-15,0.00059753179385017559,2.0709138779449087e-07,3.8184976020184442e-11,1.5038943539861057e-06,8.6976643447361877e-13,2.2460710256821845e-13,1.0980794845670021e-15,5.5908320717945361e-12,7.405609478720127e-10,1.3300454099963194e-18,2.7853367080738779e-20,3.1101920409405673e-14,3.251758982410505e-16,4.1418956104507685e-19
0.008479453466763199,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24044685899396542,0.099963910682912507,1.9086331588477507e-40,0.099363521463067928,3.9318749142110491e-19,2.5470510422724602e-09,0.0006018522234008428,6.6247373029825812e-10,1.3140163929802734e-15,1.4060537261822786e-06,1.4564538704423038e-19,1.1311707039449871e-13,2.4289748191093217e-13,1.9386280918754466e-19,1.4582631941461087e-15,2.4721873685116554e-16,3.6912747189981896e-26,3.974731480990468e-15,3.4653481888474553e-05,3.4445351011604209e-05,1.8950822544949886e-15,0.00060200551039057764,2.0863804336674239e-07,3.8465589178998379e-11,1.5152435745358949e-06,8.8296051704906817e-13,2.296530810766165e-13,1.1146703332039964e-15,5.5977870351130948e-12,7.3591462211016504e-10,1.3778799988844589e-18,2.8621539795154894e-20,3.247703885357848e-14,3.4482322327841285e-16,4.1468465678677028e-19
0.00854281481069746,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24044237559881634,0.099963900745254797,1.9371949170183569e-40,0.099359050025496942,4.0208636650244004e-19,2.5854389802299357e-09,0.00060632458865769159,6.7725581229461861e-10,1.3258096975530785e-15,1.4163338448474612e-06,1.5191982681902684e-19,1.1396666150922012e-13,2.4954517773351918e-13,1.9856613395122029e-19,1.4600072729977114e-15,2.5135401806265805e-16,3.7470509038578982e-26,4.1165547488554213e-15,3.4652832291410629e-05,3.4443158700976333e-05,1.9091288628682006e-15,0.00060647885842629622,2.1018451398279889e-07,3.8746089716540972e-11,1.5265904056905931e-06,8.9625136481746657e-13,2.3477305865167101e-13,1.1313834302629485e-15,5.6046509809642122e-12,7.3132661901787443e-10,1.4270178303064754e-18,2.9404270663879746e-20,3.3901061323551317e-14,3.654882531565369e-16,4.1517375307995306e-19
0.00860617615463172,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24043789257437528,0.099963890810483291,1.9659674955741886e-40,0.099354578955817729,4.1111730295948014e-19,2.6241072185162993e-09,0.00061079658629116399,6.9225337606574933e-10,1.3376062701600561e-15,1.4266102123519028e-06,1.5841195597803326e-19,1.1481611210897158e-13,2.5631789087634124e-13,2.0334463846663217e-19,1.4617307020218338e-15,2.5552409720762607e-16,3.8032472145580613e-26,4.2622113627514183e-15,3.4652182748902612e-05,3.4440966628783712e-05,1.9231737915518927e-15,0.00061095183800989313,2.11730799672329e-07,3.9026477211371861e-11,1.5379348156748114e-06,9.096388829880025e-13,2.3996754160736506e-13,1.1482187043678682e-15,5.6114254719693139e-12,7.2679584347986952e-10,1.4774826483921483e-18,3.0201701403422721e-20,3.5375296742832548e-14,3.8721493302030103e-16,4.1565696109813757e-19
0.008669537498565982,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24043340992062226,0.099963880878615838,1.9949508659633786e-40,0.099350108253981828,4.2028122063170728e-19,2.663055497001069e-09,0.00061526821634570706,7.0746789188355658e-10,1.3494059998320029e-15,1.4368828129559746e-06,1.6512747842454873e-19,1.1566541989415692e-13,2.6321682889701003e-13,2.0819888996261401e-19,1.463433854912345e-15,2.5972897348669812e-16,3.8598636710969937e-26,4.4117706016461707e-15,3.4651533260953858e-05,3.4438774794992363e-05,1.9372170408157253e-15,0.00061542444919384775,2.1327690046502015e-07,3.930675123996568e-11,1.5492767730239052e-06,9.2312297601579507e-13,2.4523703544538103e-13,1.1651760836812861e-15,5.6181120372524276e-12,7.2232123004740204e-10,1.5292983939455276e-18,3.1013973451159737e-20,3.6901077007131329e-14,4.1004872469999359e-16,4.1613438955282626e-19
0.008732898842500243,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24042892763753709,0.099963870949670269,2.024144999638737e-40,0.099345637919940832,4.2957903774230415e-19,2.7022835534822668e-09,0.00061973947886583437,7.229008277742426e-10,1.3612087784173033e-15,1.4471516308459604e-06,1.7207219727570605e-19,1.1651458258747004e-13,2.702431970054478e-13,2.1312945459171604e-19,1.4651171199285668e-15,2.6396864585435409e-16,3.9169002934383809e-26,4.5653023135834281e-15,3.4650883827566623e-05,3.4436583199568228e-05,1.9512586109295116e-15,0.00061989669203055839,2.1482281639058279e-07,3.958691137680845e-11,1.5606162465764553e-06,9.3670354764556616e-13,2.5058204485168441e-13,1.1822554959177081e-15,5.6247122033592914e-12,7.1790174106165557e-10,1.5824892032459882e-18,3.1841227957406975e-20,3.8479757143193625e-14,4.3403664520200333e-16,4.166061470697316e-19
0.008796260186434503,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24042444572509919,0.099963861023664391,2.0535498680577324e-40,0.099341167953646309,4.3901167087910855e-19,2.7417911235933097e-09,0.0006242103738961245,7.3855364950815254e-10,1.3730145008265053e-15,1.4574166501377869e-06,1.7925201560564889e-19,1.1736359793330209e-13,2.7739819799818428e-13,2.1813689742375899e-19,1.4667808528914961e-15,2.68243113030058e-16,3.97435710147634e-26,4.7228769122699265e-15,3.4650234448745454e-05,3.443439184247744e-05,1.9652985021633024e-15,0.0006243685665723429,2.1636854747874058e-07,3.9866957194480083e-11,1.5719532054663267e-06,9.5038050087937046e-13,2.5600307369296964e-13,1.1994568683251668e-15,5.6312274306125079e-12,7.1353636427457722e-10,1.6370794068700522e-18,3.2683605777693335e-20,4.0112715465106473e-14,4.5922730548144256e-16,4.170723372459794e-19
0.008859621530368764,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24041996418328807,0.099963851100615994,2.0831654426824806e-40,0.099336698355049838,4.4858003499128112e-19,2.7815779409636573e-09,0.00062868090148121786,7.5442782058946034e-10,1.3848230643376419e-15,1.4676778548766131e-06,1.8667293719464892e-19,1.1821246369770971e-13,2.8468303219329699e-13,2.2322178243912938e-19,1.4684254359428206e-15,2.72552373493626e-16,4.0322341150915947e-26,4.8845653735719689e-15,3.4649585124491827e-05,3.4432200723685779e-05,1.9793367147872388e-15,0.00062884007287144009,2.179140937592443e-07,4.0146888263672291e-11,1.5832876191222542e-06,9.6415373803250905e-13,2.6150062501334773e-13,1.2167801277234044e-15,5.6376591979281674e-12,7.0922411458545522e-10,1.693093528422888e-18,3.3541247465151739e-20,4.1801353731114828e-14,4.8567095038479046e-16,4.1753306528320463e-19
0.008922982874303025,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24041548301208276,0.099963841180542842,2.1129916949797463e-40,0.099332229124102986,4.5828504339764658e-19,2.8216437369972507e-09,0.00063315106166581805,7.7052480224575175e-10,1.3966343705440906e-15,1.4779352290492267e-06,1.9434106728428477e-19,1.1906117766652934e-13,2.9209889736595684e-13,2.2838467252240753e-19,1.4700511837018839e-15,2.7689642552664509e-16,4.0905313540678097e-26,5.0504392319507065e-15,3.4648935854811781e-05,3.4430009843159505e-05,1.9933732490717475e-15,0.00063331121098001125,2.1945945526185022e-07,4.0426704153492061e-11,1.594619457242346e-06,9.7802316065621069e-13,2.6707520103055589e-13,1.2342252004546079e-15,5.6440088657554683e-12,7.0496402363728162e-10,1.7505562833369794e-18,3.4414293262920574e-20,4.3547097300980052e-14,5.1341949972709521e-16,4.1798842738035621e-19
0.008986344218237286,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24041100221146214,0.099963831263462671,2.1430285964209395e-40,0.099327760260757347,4.6812760768873231e-19,2.8619882411869442e-09,0.00063762085449468539,7.8684605341775975e-10,1.4084483213261025e-15,1.4881887565686226e-06,2.0226261332403731e-19,1.1990973764734628e-13,2.9964698868603399e-13,2.3362612945533772e-19,1.4716584763137958e-15,2.8127526715346915e-16,4.1492488381713782e-26,5.2205705769254259e-15,3.464828663970327e-05,3.4427819200863951e-05,2.0074081052872041e-15,0.00063778198095014416,2.2100463201635293e-07,4.070640443108674e-11,1.6059486898211562e-06,9.9198866964809452e-13,2.727273031329082e-13,1.2517920124526977e-15,5.6502778251944488e-12,7.0075515865807514e-10,1.809492577543197e-18,3.5302883096884277e-20,4.53513952907239e-14,5.4252658980731292e-16,4.1843852246573972e-19
0.009033880407729986,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24040764078067955,0.099963823825252082,2.1657017538495764e-40,0.099324407783816196,4.7560274929992976e-19,2.8924391076825455e-09,0.00064097402893000758,7.9923902328143118e-10,1.4173132949850725e-15,1.4958788237501772e-06,2.0837584526870434e-19,1.2054625854031015e-13,3.0539739659134178e-13,2.3761039855498616e-19,1.4728524076353419e-15,2.8458328735746573e-16,4.1935769437762913e-26,5.3510488016365435e-15,3.4647799608653388e-05,3.4426175850648955e-05,2.0179365086642392e-15,0.0006411358879659894,2.2216376353222263e-07,4.0916170489725617e-11,1.6144466001847417e-06,1.0025291729670095e-12,2.7701893499290801e-13,1.265051213524663e-15,5.6549289462377675e-12,6.9763057869057392e-10,1.8546914685459473e-18,3.5979827847532313e-20,4.6744380669081318e-14,5.6528910489597846e-16,4.1877280655585958e-19
0.009081416597222686,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24040427955846302,0.09996381638874359,2.188493449043438e-40,0.099321055513735199,4.8315621142985171e-19,2.9230465783494378e-09,0.00064432699663985417,8.1175965955526731e-10,1.4261796668082083e-15,1.5035667098919887e-06,2.1463796753847658e-19,1.2118269062436917e-13,3.1122340306990015e-13,2.4163944170092774e-19,1.4740362488023256e-15,2.8791088703323442e-16,4.2381416077304743e-26,5.4839951458593591e-15,3.4647312608325126e-05,3.4424532634491073e-05,2.0284639677909926e-15,0.00064448958782284589,2.2332279109022998e-07,4.1125871046706881e-11,1.6229430147694012e-06,1.0131236607946086e-12,2.8135469596764632e-13,1.2783788631095551e-15,5.6595359080380759e-12,6.9453392807621882e-10,1.9007445431121749e-18,3.6665659117688708e-20,4.8171783478597518e-14,5.8887148531284613e-16,4.1910421561041382e-19
0.009128952786715386,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24040091854480325,0.099963808953944633,2.2114036699606236e-40,0.099317703450493927,4.9078837714506073e-19,2.953810536728373e-09,0.00064767975764318958,8.2440857576433423e-10,1.4350473978115835e-15,1.5112524081340578e-06,2.2105171617229159e-19,1.2181903299558344e-13,3.1712550981205859e-13,2.4571349488695478e-19,1.4752101700027185e-15,2.9125806511122153e-16,4.2829428383290184e-26,5.6194406597739475e-15,3.4646825638715362e-05,3.4422889552375354e-05,2.0389904827817483e-15,0.00064784308054262839,2.2448171470298034e-07,4.1335505917457204e-11,1.6314379212027379e-06,1.0237720905182819e-12,2.857347968564652e-13,1.2917749294530662e-15,5.6640992808277056e-12,6.914648391137876e-10,1.9476625272473399e-18,3.7360435629710662e-20,4.9634242285966514e-14,6.1329836717960456e-16,4.1943279023218789e-19
0.009176488976208087,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24039755773969107,0.099963801520862677,2.2344324045606948e-40,0.099314351594071926,4.9849962909549154e-19,2.9847308656829045e-09,0.00065103231195899646,8.3718638469779153e-10,1.4439164496680687e-15,1.5189359115981481e-06,2.2761986039807546e-19,1.2245528475620331e-13,3.2310421761837913e-13,2.4983279375034421e-19,1.4763742963282489e-15,2.9462482045580557e-16,4.3279806439379266e-26,5.7574165654208962e-15,3.4646338699830443e-05,3.4421246604287935e-05,2.0495160537510803e-15,0.00065119636614722966,2.2564053438306031e-07,4.1545074916898917e-11,1.6399313071957588e-06,1.0344744192919589e-12,2.9015944819166856e-13,1.3052393806492832e-15,5.6686196912849668e-12,6.8842295113593673e-10,1.9954562059884934e-18,3.8064215997839336e-20,5.1132403349596719e-14,6.3859497776922263e-16,4.1975857486197725e-19
0.009219271546751517,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24039453319339063,0.099963794832563069,2.2552595849493738e-40,0.099311335100105744,5.0550769032966933e-19,3.0126927612420768e-09,0.0006540494341410885,8.4879712189254157e-10,1.451899695894502e-15,1.5258491824883547e-06,2.3366551407855805e-19,1.2302783313053556e-13,3.2855096173840894e-13,2.5357904224729872e-19,1.4774137433779762e-15,2.97671637861476e-16,4.3687169474568486e-26,5.8837843082550313e-15,3.464590048110358e-05,3.441976806559141e-05,2.0589882605797566e-15,0.00065421414612596655,2.2668338324311972e-07,4.1733630543272338e-11,1.64757404450911e-06,1.0441525632833306e-12,2.9417989881455512e-13,1.3174158292946471e-15,5.6726517430359816e-12,6.8570820923083514e-10,2.0392281968171032e-18,3.8705364982544293e-20,5.251181409393448e-14,6.6212688036770665e-16,4.2004942489162028e-19
0.009262054117294947,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24039150881599933,0.099963788145665741,2.2761827428941844e-40,0.099308318773631749,5.1258039897650837e-19,3.0407811352370701e-09,0.00065706638893553416,8.6051320363684633e-10,1.4598839572908281e-15,1.5327606649984109e-06,2.398405641535516e-19,1.2360030673971604e-13,3.3406052144168099e-13,2.5736230159348013e-19,1.4784454538462689e-15,3.0073431101231189e-16,4.4096448894401615e-26,6.0122500979368217e-15,3.4645462287263894e-05,3.4418289635435395e-05,2.068459702927261e-15,0.00065723175837504992,2.2772614793712262e-07,4.1922132528418949e-11,1.655215531505545e-06,1.0538742990670224e-12,2.982367587144315e-13,1.329647620259772e-15,5.676649748715714e-12,6.8301494593596025e-10,2.0837262283421472e-18,3.9353897053990354e-20,5.3921155421346026e-14,6.8640342973837107e-16,4.2033806814914401e-19
0.009304836687838377,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24038848460751047,0.099963781460176024,2.2972018696206771e-40,0.099305302614635077,5.1971803283229053e-19,3.0689959009417612e-09,0.00066008317635620612,8.7233507511546313e-10,1.4678692078601592e-15,1.5396703540822521e-06,2.4614709901966048e-19,1.2417270494093557e-13,3.3963325991264458e-13,2.6118274282185447e-19,1.4794695163226027e-15,3.0381283896176624e-16,4.4507644759276547e-26,6.1428370489496143e-15,3.4645024118313904e-05,3.4416811313809528e-05,2.0779303808771547e-15,0.0006602492029103939,2.2876882847426025e-07,4.2110580736571096e-11,1.6628557593856661e-06,1.063639594951655e-12,3.0233018081202749e-13,1.3419347299991755e-15,5.6806141017140748e-12,6.8034290951210735e-10,2.1289582841434831e-18,4.0009854711519781e-20,5.536091457067685e-14,7.1144428681131733e-16,4.2062453244062271e-19
0.009347619258381807,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24038546056791699,0.099963774776099384,2.3183169563553633e-40,0.099302286623100811,5.2692086929273453e-19,3.0973369712710936e-09,0.00066309979641698694,8.8426318102430034e-10,1.4758554219377744e-15,1.546578244682975e-06,2.5258722927001738e-19,1.2474502709514207e-13,3.452695397207074e-13,2.6504053672779152e-19,1.480486036030972e-15,3.0690722072284981e-16,4.4920757129561321e-26,6.2755683863668347e-15,3.4644585974252216e-05,3.4415333100703042e-05,2.0874002945129284e-15,0.00066326647974790051,2.2981142486373529e-07,4.2298975031677155e-11,1.6704947194016996e-06,1.0734484191237353e-12,3.0646031785116943e-13,1.3542771348938267e-15,5.6845451915184488e-12,6.7769185279136185e-10,2.1749323857027433e-18,4.0673280379926383e-20,5.6831583911895989e-14,7.3726952688416443e-16,4.2090884540905689e-19
0.009390401828925237,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24038243669721202,0.099963768093441208,2.3395279943257041e-40,0.099299270799014072,5.3418918541887207e-19,3.1258042586939423e-09,0.00066611624913177035,8.9629796556896577e-10,1.4838425748494613e-15,1.553484331736341e-06,2.5916308779290329e-19,1.2531727256658714e-13,3.5096972281324744e-13,2.6893585386820018e-19,1.4814951070973344e-15,3.100174552799214e-16,4.5335786065296643e-26,6.410467445328566e-15,3.4644147855079121e-05,3.4413854996105298e-05,2.0968694439181374e-15,0.00066628358890345599,2.3085393711475051e-07,4.2487315277487929e-11,1.6781324028509497e-06,1.0833007396165468e-12,3.1062732239810887e-13,1.3666748112258393e-15,5.6884433749901537e-12,6.7506152952769087e-10,2.2216565922554189e-18,4.134421640861239e-20,5.8333660965648016e-14,7.6389964611660866e-16,4.211910322330768e-19
0.009433184399468667,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24037941299538854,0.099963761412206947,2.3608349747601145e-40,0.099296255142359999,5.4152325796604018e-19,3.1543976751972485e-09,0.0006691325345144606,9.0843987246336057e-10,1.4918306425309897e-15,1.5603886101695354e-06,2.6587682986993826e-19,1.2588944072300776e-13,3.5673417050868506e-13,2.7286886456047881e-19,1.4824967915109362e-15,3.1314354158318097e-16,4.5752731626624987e-26,6.5475576705269629e-15,3.4643709760800947e-05,3.4412377000006363e-05,2.1063378291765213e-15,0.00066930053039293373,2.3189636523649745e-07,4.267560133751852e-11,1.6857688010777735e-06,1.0931965242972966e-12,3.1483134684089617e-13,1.3791277351681603e-15,5.6923090056326317e-12,6.7245169622952022e-10,2.2691390006403771e-18,4.2022705070756395e-20,5.9867648422698793e-14,7.9135556801283454e-16,4.2147111766593332e-19
0.009475966970012097,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24037638946243961,0.099963754732401919,2.3822378888879677e-40,0.099293239653123713,5.4892336323954152e-19,3.1831171324620496e-09,0.00067214865257897102,9.2068934492827965e-10,1.4998196008940132e-15,1.567291074898331e-06,2.7273063327310708e-19,1.2646153093588538e-13,3.6256324348986939e-13,2.7683973888167022e-19,1.4834911850884528e-15,3.1628547853857284e-16,4.6171593873657261e-26,6.6868626156907285e-15,3.4643271691415791e-05,3.4410899112395373e-05,2.1158054503716422e-15,0.00067231730423219463,2.329387092381886e-07,4.2863833074990957e-11,1.6934039054783536e-06,1.1031357409301064e-12,3.1907254338938134e-13,1.3916358828369085e-15,5.6961424358296204e-12,6.6986211561797548e-10,2.3173877450244431e-18,4.2708788562605465e-20,6.1434054162968047e-14,8.1965865002808713e-16,4.2174912664265592e-19
0.009518749540555527,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.2403733660983581,0.099963748054031618,2.4037367279395911e-40,0.099290224331290283,5.5638977715260158e-19,3.2119625418629661e-09,0.00067516460333922506,9.3304682568997412e-10,1.5078094262107574e-15,1.5741917208288244e-06,2.7972669836204759e-19,1.2703354258022408e-13,3.684573017974013e-13,2.8084864666799467e-19,1.4844784229858225e-15,3.1944326501551174e-16,4.6592372866171742e-26,6.8284059430570821e-15,3.4642833646915e-05,3.4409421333260783e-05,2.1252723075868965e-15,0.00067533391043708582,2.3398096912905553e-07,4.3052010352877724e-11,1.7010377074976157e-06,1.1131183571752458e-12,3.2335106407468283e-13,1.4041992302872433e-15,5.6999440230111698e-12,6.672925545696814e-10,2.3664109967255058e-18,4.3402509002687914e-20,6.3033391274641141e-14,8.4883069017263847e-16,4.2202508467323544e-19
0.009561532111098957,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24037034290313694,0.099963741377101359,2.4253314831462544e-40,0.099287209176844887,5.6392277544912832e-19,3.2409338141225938e-09,0.0006781803868091559,9.4551275697873281e-10,1.515800095214406e-15,1.5810905428585257e-06,2.8686724818019206e-19,1.2760547503460839e-13,3.7441670482327763e-13,2.8489575751354688e-19,1.4854585434820344e-15,3.2261689984815923e-16,4.7015068664270792e-26,6.9722114228529173e-15,3.4642395627311508e-05,3.4407943662593282e-05,2.1347384009062674e-15,0.00067835034902344175,2.3502314491828323e-07,4.3240133033893276e-11,1.7086701986274567e-06,1.1231443404659519e-12,3.2766706074776749e-13,1.4168177534104668e-15,5.7037141199053781e-12,6.647427834023322e-10,2.4162169642185844e-18,4.4103908430938316e-20,6.4666178072865464e-14,8.7889393374396211e-16,4.2229901628441866e-19
0.009604314681642388,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24036731987676899,0.099963734701616583,2.4470221457401885e-40,0.09928419418977262,5.7152263340000492e-19,3.2700308595566381e-09,0.0006811960030027065,9.5808758052743819e-10,1.5237915851490612e-15,1.5879875358775569e-06,2.9415452855107438e-19,1.2817732768086504e-13,3.8044181130447959e-13,2.8898124076906768e-19,1.4864315714678975e-15,3.2580638183824877e-16,4.7439681328491048e-26,7.1183029327632204e-15,3.4641957632616593e-05,3.440646610038341e-05,2.1442037304137399e-15,0.00068136662000708363,2.3606523661506109e-07,4.3428200980561631e-11,1.7163013704042665e-06,1.133213658097238e-12,3.3202068507972176e-13,1.4294914280161211e-15,5.7074530636283503e-12,6.6221257436551134e-10,2.4668138927977391e-18,4.4813028808053847e-20,6.6332938118504472e-14,9.0987108005458024e-16,4.2257094490927422e-19
0.009647097252185818,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24036429701924711,0.099963728027582618,2.468808706954574e-40,0.099281179370058606,5.7918962564312466e-19,3.2992535885804743e-09,0.00068421145193382868,9.7077173757019505e-10,1.531783873726484e-15,1.5948826947672789e-06,3.0159080817341938e-19,1.2874909990386274e-13,3.8653297931690902e-13,2.9310526554221617e-19,1.4873977246721805e-15,3.2901170975419936e-16,4.786621091794496e-26,7.2667044574129073e-15,3.4641519662799089e-05,3.4404988646617302e-05,2.1536682961922115e-15,0.00068438272340382012,2.3710724422868001e-07,4.3616214055230887e-11,1.7239312144098429e-06,1.1433262774049473e-12,3.3641208856265357e-13,1.4422202299798513e-15,5.7111611818242646e-12,6.5970170389867834e-10,2.5182100641212744e-18,4.5529912014975761e-20,6.8034200236435134e-14,9.417852892923984e-16,4.2284089454616108e-19
0.009689879822729248,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24036127433056409,0.099963721355004906,2.4906911580235367e-40,0.099278164717687994,5.8692402690706572e-19,3.3286019108740763e-09,0.00068722673361648449,9.8356566884090044e-10,1.5397769392720529e-15,1.6017760144016419e-06,3.0917837871634151e-19,1.2932079109196373e-13,3.9269056626926272e-13,2.9726800069663488e-19,1.4883571069447201e-15,3.3223288233565547e-16,4.8294657491645937e-26,7.4174400878335593e-15,3.4641081717861633e-05,3.4403511301284483e-05,2.1631320983254413e-15,0.00068739865922944792,2.3814916776835869e-07,4.3804172120002941e-11,1.7315597222707179e-06,1.1534821654660531e-12,3.4084142250668922e-13,1.4550041349720751e-15,5.7148388160780869e-12,6.5720995094828495e-10,2.5704137965271869e-18,4.6254599851821705e-20,6.9770498533902223e-14,9.7466018937310142e-16,4.2310888921006578e-19
0.009732662393272678,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.2403582518107126,0.099963714683888691,2.5126694901821517e-40,0.099275150232645895,5.9472611163919724e-19,3.3580757349688312e-09,0.00069024184806464278,9.9646981457184147e-10,1.5477707598942699e-15,1.6086674896460209e-06,3.1691955491324956e-19,1.2989240063735388e-13,3.9891492889725805e-13,3.0146961484868408e-19,1.4893095125928397e-15,3.354698982783358e-16,4.872502111176296e-26,7.570534020946516e-15,3.4640643797868484e-05,3.4402034064380955e-05,2.1725951368988572e-15,0.00069041442749975118,2.3919100724317142e-07,4.3992075036672992e-11,1.7391868856603553e-06,1.1636812889571957e-12,3.4530883803854744e-13,1.4678431183545058e-15,5.7184862821065325e-12,6.5473709925035254e-10,2.6234334450433083e-18,4.6987134037078204e-20,7.1542372418416563e-14,1.0085198829281855e-15,4.2337494920591492e-19
0.009775444963816108,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24035522945968552,0.099963708014239441,2.5347436946664547e-40,0.099272135914917473,6.0259615293050429e-19,3.3876749702266824e-09,0.00069325679529228337,1.0094846144922438e-09,1.555765313649485e-15,1.6155571153561075e-06,3.2481667465604146e-19,1.3046392793489349e-13,4.0520642325776402e-13,3.0571027636850217e-19,1.4902551796674468e-15,3.3872275623917457e-16,4.9157301837928024e-26,7.7260105590232744e-15,3.4640205902771165e-05,3.4400556935891274e-05,2.1820574119950252e-15,0.00069343002823050168,2.4023276266245207e-07,4.4179922666936512e-11,1.7468126962987526e-06,1.1739236148593134e-12,3.4981448610683763e-13,1.4807371558118943e-15,5.7221038974035789e-12,6.5228293711142007e-10,2.6772774000422782e-18,4.7727556207722354e-20,7.3350366615730759e-14,1.0433889542812656e-15,4.2363909832209628e-19
0.009818227534359538,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24035220727747544,0.09996370134606257,2.556913762713411e-40,0.099269121764487794,6.1053442462591e-19,3.4173995259227006e-09,0.00069627157531339386,1.0226105078269339e-09,1.563760580074676e-15,1.6224448863828793e-06,3.3287209908824344e-19,1.3103537238213908e-13,4.1156540472324729e-13,3.0999015338123743e-19,1.4911945245026674e-15,3.4199145486052608e-16,4.9591499725397055e-26,7.8838941091630056e-15,3.4639768032510479e-05,3.4399079915798311e-05,2.1915189236961131e-15,0.00069644546143745949,2.4127443403557452e-07,4.436771487236756e-11,1.7544371459432775e-06,1.1842091101158712e-12,3.5435851747827622e-13,1.4936862229854921e-15,5.7256920145225002e-12,6.4984725350476047e-10,2.7319540877198015e-18,4.8475907918108838e-20,7.5195031187415822e-14,1.0792924765450176e-15,4.2390136324849819e-19
0.009861010104902968,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24034918526407506,0.099963694679363294,2.5791796855609374e-40,0.099266107781342025,6.185412003443789e-19,3.4472493091237639e-09,0.00069928618814197045,1.0358479332949275e-09,1.5717565393332212e-15,1.629330797571999e-06,3.41088212697515e-19,1.3160673338069292e-13,4.1799222797632811e-13,3.1430941376376845e-19,1.4921272458680449e-15,3.452759927581883e-16,5.0027614837133726e-26,8.0442091827624765e-15,3.4639330187181543e-05,3.4397603004101143e-05,2.2009796720883812e-15,0.00069946072713637255,2.4231602137155167e-07,4.4555451514197754e-11,1.7620602263937678e-06,1.1945377408969709e-12,3.5894108273167228e-13,1.506690294867638e-15,5.7292509151908478e-12,6.4742983931168607e-10,2.7874719710185752e-18,4.9232230638561109e-20,7.7076921548248096e-14,1.1162560187857838e-15,4.2416176087747289e-19
0.009903792675446398,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24034616341947687,0.09996368801414704,2.6015414544479232e-40,0.099263093965465329,6.2661675105302859e-19,3.4772242274682546e-09,0.00070230063379201745,1.0491973291079868e-09,1.579753170691771e-15,1.6362148437578464e-06,3.4946742340812343e-19,1.3217801033500337e-13,4.2448724700434312e-13,3.1866822514291943e-19,1.4930533053687939e-15,3.4857636849698435e-16,5.046564723582411e-26,8.2069803949821802e-15,3.4638892366768291e-05,3.439612620078819e-05,2.2104396572554343e-15,0.00070247582534297792,2.4335752467963652e-07,4.4743132453526403e-11,1.7696819294993161e-06,1.204909473598809e-12,3.6356233226620921e-13,1.5197493467752122e-15,5.7327808832653182e-12,6.4503049279917103e-10,2.8438395476927899e-18,4.9996565755959527e-20,7.8996598483580732e-14,1.1543056531916046e-15,4.2442031153409831e-19
