Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3X(21),CH3OO(77),H2X(49),C2H4(47),C2H6X(52),C2H4X(205),C2H4X(65)
2.0580562254978967e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42498852237211227,0.094922079056705452,0.012632056315956836,0.0,2.0417634105793913e-08,0.0086608184921357755,0.0,0.001732139036556281,0.0,0.012779460707828235,8.9324249858956871e-09,0.00029585823587434157,8.0974449723858377e-08,2.7447168993383633e-09,0.0,0.0,1.5543697650037552e-09,0.00017702720923644193,0.0065424794180739014,0.020378910273701051,0.00020737164896038261,7.4414366841256956e-09,1.2046733095021071e-07,4.0161168165913074e-08,0.00016636448519783453,0.00028013042500276661,4.5828508110348996e-06,1.8917794435309277e-05,4.7941857131551842e-11
2.0630954242975166e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42495527548486978,0.094893025479035317,0.012614498429540695,0.0,2.0524916709751938e-08,0.0086790791051172527,0.0,0.001736971555776893,0.0,0.012795558386340883,8.9742433087048381e-09,0.00029583914518199912,8.1225336292573256e-08,2.7551031639247199e-09,0.0,0.0,1.5563663942223059e-09,0.00017810359864585987,0.0065399546458840344,0.020414025917235429,0.0002075617549243092,7.4616747981576304e-09,1.2060557224125748e-07,4.0155865315666348e-08,0.00016670255693793372,0.00028183378705530987,4.5952873196658612e-06,1.9033037353648595e-05,4.8229587666041149e-11
2.0681346230971365e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42492207930785159,0.094864012854315019,0.01259696768707096,0.0,2.0632478925412651e-08,0.0086973261382410696,0.0,0.0017417967783998282,0.0,0.012811608775233119,9.01608582531402e-09,0.00029582033496897874,8.1476011617527393e-08,2.7654837929589698e-09,0.0,0.0,1.5583565753312237e-09,0.00017918315800637859,0.006537433803631012,0.020449087273021485,0.00020775149116556468,7.4819055183716203e-09,1.2074335193127518e-07,4.0150360146895267e-08,0.00016704033257750986,0.00028354216575187942,4.6077030756769845e-06,1.9148614902927964e-05,4.8518136722237114e-11
2.0731738218967564e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42488893374592107,0.094835041144345086,0.012579464038820015,0.0,2.0740320650968946e-08,0.0087155596025407771,0.0,0.0017466146800548215,0.0,0.012827611988277973,9.0579519848081203e-09,0.00029580180356299961,8.1726474205763519e-08,2.7758586725384833e-09,0.0,0.0,1.5603403231530686e-09,0.00018026588338690126,0.0065349168858333858,0.020484094440512426,0.00020794085900924185,7.5021288001334371e-09,1.2088067129329041e-07,4.0144653800886399e-08,0.00016737781247819846,0.00028525555487177368,4.6200980225103982e-06,1.9264526616905479e-05,4.8807503128338743e-11
2.0782130206963764e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42485583870417437,0.094806110310870328,0.012561987435174086,0.0,2.0848441783825639e-08,0.0087337795090213499,0.0,0.0017514252366224751,0.0,0.012843568138903956,9.0998412379593062e-09,0.00029578354930218825,8.1976722575425365e-08,2.7862276894240243e-09,0.0,0.0,1.5623176524560896e-09,0.00018135177083629942,0.0065324038870142294,0.020519047518933787,0.00020812985977286069,7.5223445965740116e-09,1.2101753160062166e-07,4.0138747413497392e-08,0.00016771499700060852,0.00028697394816258712,4.6324721042702803e-06,1.9380772027339312e-05,4.9097685707839238e-11
2.0832522194959963e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42482279408794005,0.094777220315579835,0.012544537826632894,0.0,2.0956842220601595e-08,0.0087519858686597608,0.0,0.0017562284242328351,0.0,0.012859477340197344,9.1417530372334267e-09,0.00029576557053500452,8.2226755255650039e-08,2.7965907310379184e-09,0.0,0.0,1.5642885779547424e-09,0.00018244081638357337,0.0065298948017010888,0.020553946607284101,0.00020831849476642743,7.5425528619343624e-09,1.2115393412121605e-07,4.0132642115227316e-08,0.00016805188650433273,0.0002886973393404625,4.6448252657188003e-06,1.949735066400556e-05,4.9388683279558405e-11
2.088291418295616e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42478979980277831,0.094748371120106686,0.012527115163809339,0.0,2.1065521857135249e-08,0.0087701786924054975,0.0,0.0017610242192639864,0.0,0.012875339704904214,9.183686836796328e-09,0.0002957478656201666,8.2476570786599125e-08,2.8069476854622257e-09,0.0,0.0,1.5662531143102401e-09,0.00018353301603801081,0.0065273896244259439,0.020588791804335555,0.00020850676529238433,7.5627535531460256e-09,1.2128988011433951e-07,4.0126339031264976e-08,0.00016838848134795981,0.00029042572209034479,4.6571574522721461e-06,1.9614262054716071e-05,4.9680494657682061e-11
2.093330617095236e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42475685575448069,0.094719562686027922,0.012509719397429181,0.0,2.1174480588486859e-08,0.0087883579911810679,0.0,0.0017658125983406475,0.0,0.01289115534543267,9.2256420925200864e-09,0.00029573043292657796,8.2726167719408421e-08,2.8172984414369032e-09,0.0,0.0,1.5682112761310569e-09,0.00018462836578934553,0.006524888349725185,0.020623583208634659,0.0002086946726457662,7.5829466241315438e-09,1.214253708409525e-07,4.0119839281448014e-08,0.00016872478188908742,0.00029215909006623139,4.6694686099965452e-06,1.9731505725336088e-05,4.9973118651820888e-11
2.098369815894856e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42472396184906869,0.09469079497486417,0.012492350478330682,0.0,2.1283718308939551e-08,0.008806523775882532,0.0,0.0017705935383327824,0.0,0.012906924373855062,9.2676182619890836e-09,0.00029571327083325309,8.2975544616051987e-08,2.8276428883579648e-09,0.0,0.0,1.5701630779734161e-09,0.00018572686160791646,0.0065223909721395523,0.020658320918502882,0.00020888221811433041,7.6031320294377493e-09,1.2156040755774076e-07,4.011314398033559e-08,0.00016906078848433353,0.00029389743689142147,4.6817586856043332e-06,1.98490811998019e-05,5.0266554067040842e-11
2.102905094814514e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42469440012887688,0.094664938821060571,0.012476741365026113,0.0,2.1382270705032197e-08,0.0088228614365651829,0.0,0.001774890004987993,0.0,0.012921076738443322,9.3054142488414212e-09,0.0002956980549808338,8.3199794512347966e-08,2.8369474054591073e-09,0.0,0.0,1.5719142738389969e-09,0.00018671819438609614,0.0065201466598373333,0.020689539029727737,0.00020905070068288735,7.6212923060761724e-09,1.2168155345346111e-07,4.0106951929965206e-08,0.0001693629433902899,0.00029546620065536356,4.6928016849169309e-06,1.9955182424102043e-05,5.0531338714513872e-11
2.107440373734172e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42466487888029886,0.09463911559347328,0.012461153922608523,0.0,2.1481048917890983e-08,0.0088391881675595994,0.0,0.0017791804109277836,0.0,0.012935191518965749,9.3432263448659744e-09,0.00029568305584216025,8.3423863990339857e-08,2.8462466434576262e-09,0.0,0.0,1.5736603404096422e-09,0.00018771206923450383,0.0065179054958061531,0.020720713799282878,0.00020921889209027711,7.6394463074061597e-09,1.2180233351980637e-07,4.0100603186750044e-08,0.00016966486074677464,0.00029703898740610231,4.7038275271276548e-06,2.0061551672625503e-05,5.0796778764093056e-11
2.11197565265383e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42463539803529976,0.094613325263933415,0.012445588115471513,0.0,2.158005286885042e-08,0.008855503976756043,0.0,0.0017834647397943981,0.0,0.012949268796433676,9.3810541582229277e-09,0.00029566827225625618,8.3647752024164893e-08,2.8555405230789297e-09,0.0,0.0,1.5754012881903078e-09,0.00018870848317584343,0.0065156674760751369,0.020751845298379701,0.00020938679326025451,7.6575939984120873e-09,1.2192274866908129e-07,4.0094098552311109e-08,0.00016996654081177109,0.00029861579243223226,4.7148361747166181e-06,2.0168188594383699e-05,5.1062873335407399e-11
2.116510931573488e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42460595752599462,0.094587567804234815,0.012430043908081693,0.0,2.1679282478745162e-08,0.0088718088720286716,0.0,0.0017877429753875625,0.0,0.012963308651643251,9.4188972982104413e-09,0.00029565370306860138,8.3871457594992828e-08,2.8648289654742633e-09,0.0,0.0,1.5771371276529197e-09,0.00018970743322048309,0.006513432596676182,0.020782933598083548,0.00020955440511183086,7.6757353516554063e-09,1.2204279979726072e-07,4.0087438824959706e-08,0.0001702679838426475,0.00030019661100282442,4.7258275905781441e-06,2.0275092837165816e-05,5.1329621545189468e-11
2.12059268260118e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42457949549865109,0.094564414170877964,0.012416072559905055,0.0,2.1768782000209242e-08,0.0088864739528644286,0.0,0.0017915881644093594,0.0,0.012975912591906478,9.452968906472955e-09,0.00029564077316117474,8.4072635766518112e-08,2.8731838499756513e-09,0.0,0.0,1.5786950241859956e-09,0.00019060865414818046,0.0065114238869236202,0.020810876190954151,0.00020970500916674023,7.6920571257003415e-09,1.2215053531711365e-07,4.008131312295303e-08,0.00017053908011848836,0.00030162277537114124,4.7357051013907295e-06,2.0371534923066097e-05,5.1570253062573034e-11
2.1242662585261027e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42455570752088528,0.094543598628267764,0.012403513259566958,0.0,2.1849487746181495e-08,0.0088996649773472221,0.0,0.0017950445939403372,0.0,0.012987230325601087,9.4836434644866428e-09,0.00029562928324261675,8.425356844962669e-08,2.8806993791437274e-09,0.0,0.0,1.5800936068017513e-09,0.00019142150546715074,0.0065096182178493861,0.020835994698564349,0.00020984035363028584,7.7067422897779201e-09,1.2224724635246064e-07,4.0075693609101597e-08,0.00017078290294095729,0.00030290909672032524,4.7445828799928985e-06,2.0458517475185806e-05,5.1787272956427511e-11
2.1279398344510254e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42453194588715382,0.094522804601286564,0.012390968067882037,0.0,2.1930341404592138e-08,0.0089128488551536867,0.0,0.0017984969973823988,0.0,0.012998523649510424,9.5143273873714933e-09,0.00029561793195893898,8.4434379630203986e-08,2.8882112021432161e-09,0.0,0.0,1.5814888563625458e-09,0.00019223601536784912,0.006507814602100607,0.02086108498893224,0.00020997550989088927,7.721423239636696e-09,1.2234372015235051e-07,4.0069973747064619e-08,0.00017102657070096561,0.00030419804288100191,4.7534492882305532e-06,2.0545674786431265e-05,5.2004720122718531e-11
2.131613410375948e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42450821056166521,0.094502032074872677,0.012378436966105843,0.0,2.2011342932415983e-08,0.0089260255904387801,0.0,0.0018019453664250957,0.0,0.013009792606164755,9.5450204696931681e-09,0.00029560671870880473,8.4615068780234449e-08,2.8957192778839145e-09,0.0,0.0,1.5828807783713508e-09,0.00019305218223816454,0.006506013037573713,0.020886147099545966,0.00021011047842807462,7.7360999600477333e-09,1.2243995718926531e-07,4.0064153954631331e-08,0.00017127008353413645,0.00030548961130208907,4.7623043071700772e-06,2.0633006667319797e-05,5.2222594086627607e-11
2.134919628708379e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4244868712327422,0.094483355171623651,0.012367171005911981,0.0,2.2084370700075232e-08,0.0089378785487685183,0.0,0.0018050454423368726,0.0,0.013019913868229054,9.5726519057094494e-09,0.00029559674430753452,8.4777584245102992e-08,2.9024733083292278e-09,0.0,0.0,1.5841306676595064e-09,0.00019378814779392431,0.0065043933815565518,0.020908678936342413,0.00021023179000279047,7.7493053759734408e-09,1.2252636848730245e-07,4.0058831045059655e-08,0.00017148911273343357,0.00030665426279869997,4.7702640708573043e-06,2.0711754460148661e-05,5.2419045172720523e-11
2.1382258470408096e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42446555315855311,0.094464695660618297,0.012355916429765367,0.0,2.215751817527495e-08,0.0089497257280362723,0.0,0.0018081422377421994,0.0,0.013030015458070643,9.6002904458075433e-09,0.00029558688079395706,8.4940000059142479e-08,2.9092242406588223e-09,0.0,0.0,1.5853778700693338e-09,0.00019452545300266598,0.0065027753837942869,0.020931188005094491,0.00021035295025527458,7.7625073404894288e-09,1.2261258873713344e-07,4.0053427831646801e-08,0.00017170801665015837,0.00030782103438213143,4.7782145804596697e-06,2.0790643361653048e-05,5.2615841231505628e-11
2.1412014435399972e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4244463850431231,0.094447916961979309,0.012345797033352767,0.0,2.2223453226618873e-08,0.0089603832507719368,0.0,0.0018109265438792268,0.0,0.013039090094649635,9.6251710829546168e-09,0.00029557809808297605,8.5086088777219009e-08,2.915297406416967e-09,0.0,0.0,1.5864980582496853e-09,0.00019519017211380883,0.0065013206023507046,0.020951426722775082,0.00021046186538765444,7.77438614738518e-09,1.2269002390096163e-07,4.0048496529074614e-08,0.00017190492313990012,0.00030887293993061107,4.7853621157465578e-06,2.0861763905900215e-05,5.279325234796366e-11
2.144177040039185e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42442723410410221,0.094431152334100585,0.012335686837101385,0.0,2.2289485192030917e-08,0.008971036097106061,0.0,0.0018137081837225314,0.0,0.013048148844116762,9.6500572457367852e-09,0.0002955694045261465,8.5232096196495149e-08,2.9213680172595032e-09,0.0,0.0,1.5876160761830812e-09,0.00019585597451661586,0.0064998671617377173,0.020971647040173035,0.00021057065848000895,7.7862621396399295e-09,1.2276730484638658e-07,4.0043500643906225e-08,0.00017210172830200757,0.00030992655985787894,4.7925021346130949e-06,2.0932998533757075e-05,5.297094235528913e-11
2.1471526365383725e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42440810032262127,0.094414401768938894,0.012325585831123921,0.0,2.2355614048140619e-08,0.008981684269231802,0.0,0.0018164871530134273,0.0,0.013057191728859259,9.6749488261726274e-09,0.00029556079981031319,8.5378022043437754e-08,2.9274360517825109e-09,0.0,0.0,1.5887319267615845e-09,0.00019652285934215852,0.0064984150608401476,0.020991848977062546,0.00021067932978256887,7.7981353099484614e-09,1.228444318209543e-07,4.0038440394767843e-08,0.00017229843220796021,0.00031098189278889668,4.7996346274113634e-06,2.1004347143323982e-05,5.3148910998319418e-11
2.150274547555856e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42438804412775294,0.094396842661652061,0.012314998012061141,0.0,2.2425098687330843e-08,0.0089928510056414522,0.0,0.0018193998929940355,0.0,0.013066662236108742,9.7010700688008511e-09,0.0002955518671479387,8.5531035296989294e-08,2.9337996678576985e-09,0.0,0.0,1.5899003186977957e-09,0.00019722369850535453,0.0064968929969063238,0.021013024536473551,0.00021079321396777611,7.8105892577876774e-09,1.2292518600507133e-07,4.003306237471277e-08,0.00017250469956941647,0.00031209095792922173,4.8071097347907892e-06,2.1079326485360281e-05,5.333592986960983e-11
2.1533964585733397e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42436800677676267,0.094379299015886403,0.012304420287035212,0.0,2.2494689926979587e-08,0.0090040126018038139,0.0,0.0018223096838255433,0.0,0.01307611533045732,9.7271970321455769e-09,0.00029554303157579498,8.568395814628183e-08,2.9401604000078214e-09,0.0,0.0,1.5910663313984656e-09,0.00019792572718968789,0.0064953724051649746,0.021034179907853376,0.0002109069646531987,7.8230400794283998e-09,1.2300577126751889e-07,4.0027613996339946e-08,0.00017271085563293735,0.00031320190556363893,4.8145765362597131e-06,2.1154431063419637e-05,5.3523254874909326e-11
2.1562061784890747e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42434998925445444,0.094363522946600234,0.012294908955514283,0.0,2.2557413163487276e-08,0.0090140536455245168,0.0,0.0018249259700676276,0.0,0.013084608248599165,9.7507160879266716e-09,0.00029553516227739203,8.58215111575787e-08,2.9458825729809921e-09,0.0,0.0,1.5921137113266626e-09,0.00019855856921053184,0.0064940051302592831,0.021053202500126354,0.00021100922636424829,7.8342431380033613e-09,1.2307815381270576e-07,4.0022650506356258e-08,0.00017289630099829732,0.00031420336664471924,4.8212895470320003e-06,2.1222132162596538e-05,5.3692108879266489e-11
2.1590158984048096e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42433198696231939,0.094347759386806451,0.012285405782672929,0.0,2.2620222704265145e-08,0.0090240905295270544,0.0,0.0018275398601049718,0.0,0.013093087101843042,9.7742395869229799e-09,0.00029552737107258598,8.5958990463175058e-08,2.9516023724167513e-09,0.0,0.0,1.5931591691786619e-09,0.00019919237318565612,0.0064926390458504577,0.021072208775073955,0.00021111138038012846,7.8454436493380389e-09,1.2315039997256326e-07,4.0017630410898491e-08,0.00017308165633872337,0.00031520635008080127,4.8279958133283313e-06,2.1289934520518965e-05,5.3861210395558166e-11
2.1618256183205445e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42431399988458479,0.094332008329703926,0.012275910760242649,0.0,2.2683118529259776e-08,0.0090341232556472775,0.0,0.0018301513504695819,0.0,0.013101551908877181,9.7977674391364987e-09,0.00029551965770248373,8.6096395838086938e-08,2.9573197806199029e-09,0.0,0.0,1.5942027073654593e-09,0.00019982713837450968,0.0064912741510016522,0.021091198749232824,0.00021121342690810674,7.8566416067130277e-09,1.2322250995490292e-07,4.0012553891481433e-08,0.00017326692171395968,0.00031621085469999609,4.8346953273337981e-06,2.1357838050513604e-05,5.40305592068881e-11
2.1646353382362795e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42429602800549959,0.094316269768485908,0.012266423879965403,0.0,2.2746100618347183e-08,0.0090441518257190975,0.0,0.0018327604377153595,0.0,0.013110002688360016,9.8212995547419165e-09,0.00029551202190907677,8.6233727058320381e-08,2.9630347799561367e-09,0.0,0.0,1.5952443282936275e-09,0.0002004628640348747,0.0064899104447764012,0.021110172439118727,0.00021131536615481445,7.8678370030034588e-09,1.2329448396789917e-07,4.0007421129141814e-08,0.0001734520971836698,0.00031721687932777601,4.8413880812908324e-06,2.1425842665743735e-05,5.4200155095977453e-11
2.1674450581520144e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4242780713093337,0.094300543696340042,0.012256945133593577,0.0,2.2809168951332981e-08,0.0090541762415745526,0.0,0.0018353671184180346,0.0,0.013118439458920291,9.8448358440868742e-09,0.00029550446343523754,8.6370983900872033e-08,2.9687473528519212e-09,0.0,0.0,1.5962840343653418e-09,0.00020109954942287373,0.0064885479262386109,0.02112912986122659,0.0002114171983262507,7.8790298309739619e-09,1.2336632221964266e-07,4.0002232304441949e-08,0.00017363718280743754,0.00031822442278698737,4.8480740674990077e-06,2.1493948279210112e-05,5.4369997845166376e-11
2.1702547780677494e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42426012978037853,0.094284830106448489,0.012247474512889964,0.0,2.287232350795263e-08,0.0090641965050437725,0.0,0.0018379713891750937,0.0,0.013126862239157166,9.8683762176921991e-09,0.00029549698202471639,8.6508166143723825e-08,2.9744574817944058e-09,0.0,0.0,1.597321827978399e-09,0.00020173719379297804,0.0064871865944525729,0.021148071032030501,0.00021151892362778702,7.8902200841074175e-09,1.2343802491663746e-07,3.9996987597479501e-08,0.00017382217864476753,0.00031923348389786263,4.8547532783148555e-06,2.1562154803751857e-05,5.4540087236413665e-11
2.1730644979834843e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42424220340294677,0.094269128991987847,0.012238012009627755,0.0,2.2935564267871563e-08,0.0090742126179550586,0.0,0.0018405732466057147,0.0,0.013135271047640298,9.8919205862521305e-09,0.00029548957742213779,8.6645273565839797e-08,2.9801651493313194e-09,0.0,0.0,1.5983577115262419e-09,0.00020237579639801578,0.0064858264484829444,0.02116699596798375,0.00021162054226417173,7.9014077554352491e-09,1.2350959226581019e-07,3.9991687187877964e-08,0.00017400708475508582,0.00032024406147803373,4.8614257061516651e-06,2.1630462152047315e-05,5.471042305130199e-11
2.1758742178992192e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42422429216137197,0.094253440346129078,0.012228557615590515,0.0,2.2998891210685319e-08,0.009084224582134863,0.0,0.0018431726873506969,0.0,0.013143665902909947,9.9154688606345908e-09,0.00029548224937299698,8.6782305947167644e-08,2.985870338070868e-09,0.0,0.0,1.5993916873979806e-09,0.00020301535648917961,0.0064844674873947555,0.021185904685518907,0.00021172205443953273,7.9125928376466493e-09,1.2358102447442983e-07,3.9986331254788233e-08,0.00017419190119773997,0.00032125615434254375,4.8680913434792941e-06,2.1698870236614952e-05,5.4881005071039913e-11
2.178683937814954e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42420639604000926,0.094237764162037593,0.012219111322572182,0.0,2.3062304315919787e-08,0.0090942323994078356,0.0,0.0018457697080723938,0.0,0.013152046823477077,9.939020951881389e-09,0.00029547499762365708,8.6919263068633968e-08,2.9915730306816327e-09,0.0,0.0,1.6004237579784135e-09,0.0002036558733160343,0.006483109710253415,0.021204797201047777,0.00021182346035737565,7.9237753244035402e-09,1.2365232174774766e-07,3.9980919976902834e-08,0.00017437662803200003,0.00032226976130386042,4.8747501828239761e-06,2.1767378969814219e-05,5.5051833076460393e-11
2.181493657730689e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42418851502323446,0.094222100432873282,0.012209673122377024,0.0,2.3125803563031408e-08,0.009104236071596836,0.0,0.0018483643054546452,0.0,0.013160413827823443,9.9625767712084654e-09,0.00029546782192134473,8.7056144712139657e-08,2.997273209892469e-09,0.0,0.0,1.6014539256480514e-09,0.00020429734612652554,0.006481753116124693,0.021223673530961502,0.0002119247602205879,7.9349552089124147e-09,1.2372348429141418e-07,3.9975453532444442e-08,0.00017456126531705874,0.00032328488117188743,4.881402216768125e-06,2.1835988263846422e-05,5.5222906848026464e-11
2.184303377646424e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42417064909544488,0.094206449151790425,0.012200243006819647,0.0,2.3189388931407188e-08,0.0091142356005229509,0.0,0.0018509564762027096,0.0,0.013168766934401681,9.9861362300061219e-09,0.00029546072201414757,8.719295066056175e-08,3.0029708584924035e-09,0.0,0.0,1.6024821927831369e-09,0.00020493977416698685,0.0064803977040747323,0.021242533691630566,0.0002120259542314496,7.9461324837161569e-09,1.2379451231200782e-07,3.9969932099164111e-08,0.0001747458131120321,0.00032430151275397766,4.8880474379501614e-06,2.1904698030755572e-05,5.5394226165834157e-11
2.187113097562159e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4241527982410585,0.094190810311937781,0.012190820967724964,0.0,2.3253060400365004e-08,0.0091242309880055304,0.0,0.0018535462170431961,0.0,0.013177106161635423,1.0009699239839243e-08,0.00029545369765101058,8.7329680697750199e-08,3.0086659593305341e-09,0.0,0.0,1.6035085617556652e-09,0.00020558315668214771,0.0064790434731700408,0.021261377699404813,0.00021212704259162714,7.9573071426572641e-09,1.2386540601354209e-07,3.9964355854361262e-08,0.0001749302714759601,0.00032531965485494574,4.8946858390643066e-06,2.1973508182429288e-05,5.556579080960943e-11
2.189922817477894e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42413496244451454,0.094175183906458501,0.012181406996928199,0.0,2.3316817949153867e-08,0.0091342222358621952,0.0,0.0018561335247239995,0.0,0.013185431527919364,1.0033265712447528e-08,0.00029544674858173294,8.7466334608521576e-08,3.0143584953159312e-09,0.0,0.0,1.6045330349334093e-09,0.00020622749291514185,0.0064776904224774935,0.021280205570613518,0.00021222802550217276,7.9684791792036697e-09,1.2393616560024137e-07,3.9958724974870606e-08,0.00017511464046780686,0.00032633930627707969,4.9013174128603966e-06,2.2042418630599651e-05,5.5737600558714295e-11
2.192732537393629e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42411714169027315,0.094159569928490144,0.012172001086274826,0.0,2.3380661556953846e-08,0.0091442093459088696,0.0,0.0018587183960142302,0.0,0.013193743051619376,1.0056835559745691e-08,0.00029543987455696432,8.7602912178660893e-08,3.0200484494175247e-09,0.0,0.0,1.6055556146799369e-09,0.00020687278210751472,0.0064763385510643329,0.021299017321565385,0.00021232890316354251,7.9796485856777943e-09,1.2400679127812688e-07,3.9953039637054872e-08,0.00017529892014646133,0.00032736046582015367,4.9079421521436962e-06,2.2111429286844041e-05,5.5909655192151153e-11
2.195542257309364e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42409933596281546,0.094143968371164788,0.012162603227620613,0.0,2.3444591202876297e-08,0.0091541923199597915,0.0,0.0018613008277041524,0.0,0.013202040751072593,1.0080408693823703e-08,0.00029543307532820207,8.7739413194920233e-08,3.0257358046640172e-09,0.0,0.0,1.6065763033546311e-09,0.00020751902349923061,0.0064749878579981593,0.021317812968548597,0.00021242967577558865,7.990815356075152e-09,1.2407728325004476e-07,3.9947300016831964e-08,0.00017548311057073777,0.00032838313228144103,4.9145600497747223e-06,2.2180540062586016e-05,5.608195448855782e-11
2.1983519772250988e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42408154524664321,0.094128379227608833,0.012153213412831551,0.0,2.3508606865964424e-08,0.0091641711598275458,0.0,0.0018638808166051098,0.0,0.013210324644587495,1.0103985026946984e-08,0.00029542635064778772,8.7875837445010825e-08,3.0314205441437702e-09,0.0,0.0,1.6075951033127175e-09,0.00020816621632868169,0.0064736383423469376,0.02133659252783084,0.000212530343537552,8.0019794842426853e-09,1.2414764171858689e-07,3.9941506289661593e-08,0.00017566721179937617,0.00032940730445572494,4.9211710986690345e-06,2.2249750869096168e-05,5.6254498226213533e-11
2.2011616971408337e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42406376952627955,0.094112802490943212,0.01214383163378388,0.0,2.3572708525192874e-08,0.0091741458673230709,0.0,0.0018664583595494693,0.0,0.01321859475044402,1.0127564471556642e-08,0.00029541970026890368,8.8012184717604539e-08,3.0371026510047083e-09,0.0,0.0,1.6086120169052772e-09,0.00020881435983269525,0.0064722900031789904,0.021355356015659341,0.00021263090664808918,8.0131409621962634e-09,1.2421786688936744e-07,3.9935658630529471e-08,0.00017585122389104292,0.00033043298113531191,4.9277752917970655e-06,2.2319061617492966e-05,5.6427286183045909e-11
2.2039714170565686e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42404600878626791,0.094097238154283225,0.012134457882364042,0.0,2.3636896159468082e-08,0.0091841164442556938,0.0,0.0018690334533905454,0.0,0.013226851086893643,1.0151146940269647e-08,0.00029541312394556991,8.8148454802334207e-08,3.0427821084542143e-09,0.0,0.0,1.6096270464792683e-09,0.00020946345324654041,0.006470942839563008,0.021374103448260909,0.00021273136530526384,8.0242997840197102e-09,1.2428795896420726e-07,3.992975721398316e-08,0.00017603514690433091,0.00033146016111004447,4.9343726221839329e-06,2.238847221874363e-05,5.660031813662327e-11
2.2067811369723036e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42402826301117297,0.094081686210738688,0.012125092150468683,0.0,2.3701169747628958e-08,0.0091940828924331353,0.0,0.0018716060950025413,0.0,0.013235093672159451,1.0174732345879066e-08,0.00029540662143264109,8.828464748978525e-08,3.0484588997590304e-09,0.0,0.0,1.6106401943775543e-09,0.00021011349580393756,0.0064695968505680268,0.021392834841841943,0.00021283171970652782,8.0354559441070158e-09,1.2435791814376955e-07,3.9923802214120476e-08,0.00017621898089776035,0.00033248884316731177,4.9409630829092512e-06,2.2457982583664957e-05,5.6773593864160305e-11
2.2095908568880385e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42401053218557977,0.094066146653413743,0.012115734430004623,0.0,2.3765529268446355e-08,0.0092040452136615478,0.0,0.0018741762812804793,0.0,0.013243322524436264,1.0198320601354251e-08,0.00029540019248580298,8.842076257149512e-08,3.0541330082451529e-09,0.0,0.0,1.611651462938915e-09,0.00021076448673706537,0.0064682520352634526,0.021411550212588486,0.00021293197004876123,8.0466094340797573e-09,1.2442774463340632e-07,3.9917793804561416e-08,0.00017640272592977922,0.00033351902609206222,4.9475466671069469e-06,2.2527592622924193e-05,5.6947113142528314e-11
