Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HOX(22),HX(19),H2X(49),C2H6X(52),CH3OO(77)
7.849756196714906e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33037298895482703,0.11292486952935558,0.022096697515331293,0.0,3.2344050162285504e-15,1.287833350264063e-07,0.0,4.2490374922498046e-11,0.0,3.9816528650705891e-06,1.2212950743931338e-23,6.4426224386138421e-09,1.805510530255482e-18,1.7813931876244669e-17,0.0,0.0,7.6949553598052329e-17,1.9751892737390317e-18,0.005741109518798187,0.0014497389945929457,4.5651713372787156e-09,3.6845879127712803e-12,3.7193568115079704e-06,1.8060082202568509e-09,1.0594946044177905e-13,6.785825037001981e-10
7.880508151518086e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33036701007150276,0.11292441561080505,0.022093932820192789,0.0,3.3026568433773065e-15,1.3097089588609594e-07,0.0,4.3260310934339798e-11,0.0,4.0102168310415841e-06,1.2614213357727412e-23,6.4701183611392954e-09,1.8450952736923437e-18,1.8139553615508596e-17,0.0,0.0,7.805896307075167e-17,2.0254801235661748e-18,0.0057415348489992645,0.0014552683752390627,4.5832146595501866e-09,3.7226058226953686e-12,3.7434799053912018e-06,1.8373081074339526e-09,1.0789165610306412e-13,6.833789087116671e-10
7.911260106321265e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33036104299765595,0.11292397255413479,0.022091168570900457,0.0,3.3720572791450648e-15,1.3318617048588049e-07,0.0,4.4041304745582548e-11,0.0,4.0388798776038474e-06,1.3027194676428429e-23,6.4976645045887219e-09,1.885411712309526e-18,1.8469825987589554e-17,0.0,0.0,7.9179880887559653e-17,2.0768717060989993e-18,0.0057419492181911558,0.0014607968641610601,4.6012683426431934e-09,3.7608468882713878e-12,3.7676458388319373e-06,1.8690137002819866e-09,1.0986206338742893e-13,6.8819108502944355e-10
7.942012061124444e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33035508750075698,0.11292354012693699,0.022088404767176082,0.0,3.4426203720896214e-15,1.3542937449554452e-07,0.0,4.4833473886985884e-11,0.0,4.0676419749753227e-06,1.3452195261843022e-23,6.5252609541697333e-09,1.9264709821057716e-18,1.8804795983496635e-17,0.0,0.0,8.0312376631064951e-17,2.1293843348500477e-18,0.0057423528588112982,0.0014663244619154039,4.619332367372223e-09,3.7993110994847551e-12,3.7918541443075786e-06,1.9011282593286748e-09,1.1186098536611155e-13,6.9301902147862012e-10
7.972764015927624e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3303491433532097,0.11292311810172904,0.022085641408745409,0.0,3.514360264730246e-15,1.3770072375421635e-07,0.0,4.5636936699199208e-11,0.0,4.0965030932761376e-06,1.3889522347653386e-23,6.5529077912856204e-09,1.9682843544183415e-18,1.9144510843328386e-17,0.0,0.0,8.1456519912588253e-17,2.183038632024283e-18,0.005742745998371916,0.0014718511690506122,4.6374067154936134e-09,3.8379984152428218e-12,3.8161043538583787e-06,1.933655048616577e-09,1.1388872721711642e-13,6.978627068719375e-10
8.003515970730803e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33034321033224723,0.11292270625584939,0.022082878495338087,0.0,3.5872911939575082e-15,1.4000043425616534e-07,0.0,4.6451812335226618e-11,0.0,4.1254632025292955e-06,1.4339489965264774e-23,6.5806050935506227e-09,2.0108632371739576e-18,1.948901805824988e-17,0.0,0.0,8.2612380369869863e-17,2.2378555322653004e-18,0.0057431288595643842,0.0014773769861074228,4.6554913689368563e-09,3.876908817279019e-12,3.8403959991161495e-06,1.9665973354885954e-09,1.1594559623162113e-13,7.0272213000989515e-10
8.034267925533982e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33033728821982922,0.11292230437135517,0.022080116026687566,0.0,3.6614274926395551e-15,1.4232872213656315e-07,0.0,4.7278220762885205e-11,0.0,4.1545222726610932e-06,1.4802419071622553e-23,6.6083529348053005e-09,2.0542191761475046e-18,1.9838365375857882e-17,0.0,0.0,8.3780027664850763e-17,2.2938562864361174e-18,0.0057435016603613913,0.0014829019136189615,4.6735863084793894e-09,3.9160422796624173e-12,3.8647286113322598e-06,1.9999583903729164e-09,1.1803190182037208e-13,7.0759727968086141e-10
8.065019880337162e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33033137680254193,0.11292191223492239,0.022077354002531011,0.0,3.7367835867036517e-15,1.4468580365722502e-07,0.0,4.8116282767260486e-11,0.0,4.18368027350173e-06,1.5278637679021395e-23,6.6361513851320515e-09,2.0983638562285514e-18,2.0192600790724122e-17,0.0,0.0,8.4959531481098209e-17,2.3510624654347559e-18,0.0057438646141169305,0.0014884259521108997,4.691691516040976e-09,3.955398730561531e-12,3.889101721409534e-06,2.033741486567429e-09,1.2014795552006915e-13,7.1248814466118433e-10
8.095771835140341e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3303254758714998,0.11292152963774785,0.022074592422609254,0.0,3.8133739951149606e-15,1.4707189519233627e-07,0.0,4.8966119953160409e-11,0.0,4.2129371747861214e-06,1.5768480986931404e-23,6.6640005108707269e-09,2.1433091026956851e-18,2.0551772545179467e-17,0.0,0.0,8.6150961521463299e-17,2.4094959640448233e-18,0.0057442179296641853,0.001493949102101615,4.7098069741187894e-09,3.9949781282952235e-12,3.9135148599313861e-06,2.0679499000236359e-09,1.2229407099973957e-13,7.1739471371530078e-10
8.12652378994352e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33031958522225002,0.11292115637545355,0.02207183128666668,0.0,3.8912133327864734e-15,1.4948721321414502e-07,0.0,4.9827854747561202e-11,0.0,4.2422929461542189e-06,1.6272291515866185e-23,6.6919003746343694e-09,2.1890668824986968e-18,2.0915929138969719e-17,0.0,0.0,8.7354387505966688e-17,2.4691790048213139e-18,0.0057445618114113197,0.0014994713641023453,4.7279326634015173e-09,4.0347804353562097e-12,3.9379675571888157e-06,2.1025869091301091e-09,1.2447056406710046e-13,7.2231697559584468e-10
8.1572757447467e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33031370465467813,0.11292079224799285,0.022069070594451193,0.0,3.9703163068399392e-15,1.5193197427863982e-07,0.0,5.0701610402050221e-11,0.0,4.2717475571515881e-06,1.6790419243317722e-23,6.7198510353250678e-09,2.2356493055485891e-18,2.1285119316984744e-17,0.0,0.0,8.8569879169166776e-17,2.5301341420118527e-18,0.0057448964594352565,0.0015049927386173423,4.7460685658489669e-09,4.0748055477165077e-12,3.9624593432132026e-06,2.1376557944955177e-09,1.2667775267491013e-13,7.2725491904376002e-10
8.188027699549879e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33030783397291591,0.11292043705955856,0.022066310345714074,0.0,4.0506977156276751e-15,1.5440639501122688e-07,0.0,5.1587510995269138e-11,0.0,4.3013009772303399e-06,1.7323221741784065e-23,6.7478525481499431e-09,2.2830686260154896e-18,2.1659392067199296e-17,0.0,0.0,8.9797506257749121e-17,2.5923842655135869e-18,0.0057452220695734602,0.0015105132261440163,4.7642146647137252e-09,4.1150533969488081e-12,3.986989747806241e-06,2.1731598387312481e-09,1.2891595692730927e-13,7.322085327884073e-10
8.218779654353058e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33030197298525232,0.1129200906184933,0.022063550540209996,0.0,4.1323724535546973e-15,1.5691069209237412e-07,0.0,5.2485681435347702e-11,0.0,4.3309531757493935e-06,1.7871064318915134e-23,6.775904964637229e-09,2.3313372436344387e-18,2.2038796636635728e-17,0.0,0.0,9.103733852856383e-17,2.6559526048659472e-18,0.0057455388335137724,0.0015160328271730849,4.7823709405682147e-09,4.1555239398479626e-12,4.0115583005653536e-06,2.2091023262336771e-09,1.3118549908614987e-13,7.3717780554767067e-10
8.249531609156238e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33029612150404414,0.1129197527372014,0.022060791177696871,0.0,4.2153555065973825e-15,1.5944508224324355e-07,0.0,5.3396247462333109e-11,0.0,4.3607041219749227e-06,1.843432015980234e-23,6.8040083326524967e-09,2.3804677050190654e-18,2.2423382516413447e-17,0.0,0.0,9.2289445745945177e-17,2.7208627332794988e-18,0.0057458469388823536,0.0015215515421887111,4.800537375197216e-09,4.1962170394423024e-12,4.0361645309173268e-06,2.2454865429661015e-09,1.3348670357731402e-13,7.4216272602807093e-10
8.280283563959417e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3302902793456306,0.11291942323206293,0.022058032257935845,0.0,4.2996619495084874e-15,1.6200978221134037e-07,0.0,5.4319335650623044e-11,0.0,4.3905537850815001e-06,1.9013370471438655e-23,6.8321626964149803e-09,2.4304727049831953e-18,2.2813199434126254e-17,0.0,0.0,9.3553897679170169e-17,2.7871385717010969e-18,0.005746146569329748,0.0015270693716686462,4.8187139528550145e-09,4.237132594638534e-12,4.0608079681496981e-06,2.28231577624038e-09,1.3581989699702119e-13,7.4716328292487173e-10
8.311035518762596e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33028444633024839,0.11291910192334938,0.022055273780691189,0.0,4.3853069533000198e-15,1.6460500875612986e-07,0.0,5.5255073411387483e-11,0.0,4.4205021341522921e-06,1.9608604629375346e-23,6.8603680965140373e-09,2.4813650878704107e-18,2.3208297378625233e-17,0.0,0.0,9.4830764100704376e-17,2.8548043929155666e-18,0.0057464379046151303,0.0015325863160843634,4.8369006540295172e-09,4.2782705641090763e-12,4.0854881414338979e-06,2.3195933144983144e-09,1.3818540811812439e-13,7.5217946492218399e-10
8.341787473565776e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33027862228194982,0.11291878863514129,0.022052515745730257,0.0,4.4723057803903988e-15,1.6723097863464068e-07,0.0,5.620358899498379e-11,0.0,4.4505491381793001e-06,2.0220420326601427e-23,6.8886245699257089e-09,2.5331578488915233e-18,2.3608726583407943e-17,0.0,0.0,9.6120114783503338e-17,2.9238848256841261e-18,0.0057467211206887747,0.0015381023759011927,4.8550974599808348e-09,4.3196307788781267e-12,4.1102045798594249e-06,2.3573224470927942e-09,1.4058356789639553e-13,7.5721126069307938e-10
8.372539428368955e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33027280702852102,0.11291848319524743,0.022049758152823392,0.0,4.5606737786642204e-15,1.6988790858710816e-07,0.0,5.7165011493379854e-11,0.0,4.4806947660647641e-06,2.0849223724673364e-23,6.916932150029421e-09,2.5858641354700245e-18,2.4014537509200716e-17,0.0,0.0,9.7422019498244387e-17,2.9944048589197674e-18,0.0057469963897727669,0.0015436175515784482,4.8733043562670738e-09,4.3612130955181698e-12,4.134956812467756e-06,2.3955064640687588e-09,1.4301470947679951e-13,7.622586588996969e-10
8.403291383172134e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33026700040140344,0.11291818543512583,0.022047001001743904,0.0,4.6504263924497618e-15,1.7257601532258617e-07,0.0,5.8139470842564838e-11,0.0,4.5109389866213733e-06,2.149542960712221e-23,6.945290866624783e-09,2.6394972485955694e-18,2.4425780880427561e-17,0.0,0.0,9.873654801184241e-17,3.0663898458998262e-18,0.0057472638804399942,0.0015491318435695595,4.8915213234406282e-09,4.4030174837463123e-12,4.1597443682723856e-06,2.4341486559439912e-09,1.454791681997571e-13,7.6732164819334263e-10
8.434043337975314e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33026120223561611,0.11291789518980655,0.022044244292267957,0.0,4.7415791581855341e-15,1.7529551550453695e-07,0.0,5.9127097824948548e-11,0.0,4.5412817685721318e-06,2.2159461535164304e-23,6.9737007459485288e-09,2.6940706441853696e-18,2.4842507669554797e-17,0.0,0.0,1.0006377008480185e-16,3.1398655085159507e-18,0.0057475237576914981,0.0015546452523221936,4.9097483416991249e-09,4.4450437467873201e-12,4.1845667762928603e-06,2.4732523134897874e-09,1.4797728160739714e-13,7.7240021721460421e-10
8.464795292778493e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33025541236967965,0.1129176122978158,0.022041488024174556,0.0,4.8341476933836117e-15,1.7804662573648958e-07,0.0,6.012802407177503e-11,0.0,4.5717230805521067e-06,2.2841752005744335e-23,7.00216181069155e-09,2.7495979344536404e-18,2.5264769063619068e-17,0.0,0.0,1.014037554680814e-16,3.2148579415616863e-18,0.0057477761830321463,0.001560157778278379,4.9279853982407827e-09,4.4872916840474553e-12,4.2094235655928237e-06,2.5128207275115315e-09,1.5050938944979696e-13,7.7749435459345958e-10
8.495547247581672e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33024963064554264,0.11291733660110205,0.022038732197245454,0.0,4.928147711879177e-15,1.8082956254767206e-07,0.0,6.1142382065523665e-11,0.0,4.6022628911087515e-06,2.3542742611938618e-23,7.0306740800160722e-09,2.8060928892891285e-18,2.5692616515194817e-17,0.0,0.0,1.0275657390193575e-16,3.2913936170579147e-18,0.0057480213145447269,0.0015656694218746225,4.9462324740391885e-09,4.5297612864250976e-12,4.2343142652960971e-06,2.5528571886292181e-09,1.5307583369121247e-13,7.8260404894936938e-10
8.523224006904534e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33024443392713232,0.11291709449809213,0.022036252330026547,0.0,5.013984708314509e-15,1.8336159629313805e-07,0.0,6.206689858812626e-11,0.0,4.6298329108269924e-06,2.4189995208445324e-23,7.0563789153330082e-09,2.8577772108124288e-18,2.6082498027193789e-17,0.0,0.0,1.0398514038025298e-16,3.3616173838506839e-18,0.0057482358246382717,0.0015706291470499094,4.9626633914146814e-09,4.5681732482531963e-12,4.2567444993203919e-06,2.5892929032768689e-09,1.5541527555228365e-13,7.8721606567072947e-10
8.550900766227395e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33023924356773554,0.11291685798740135,0.022033772819820802,0.0,5.1010055843717169e-15,1.8591974260021369e-07,0.0,6.3002500611766158e-11,0.0,4.6574826657939468e-06,2.4853095176062946e-23,7.0821252480720558e-09,2.9102668863031974e-18,2.6476983954280738e-17,0.0,0.0,1.052242089280033e-16,3.4331327669523004e-18,0.0057484446626345489,0.0015755881581735155,4.9791023983069936e-09,4.606764383805469e-12,4.2792014763292869e-06,2.6261127992964748e-09,1.577830611100039e-13,7.9184066600600847e-10
8.578577525550257e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33023405945896817,0.11291662696063508,0.022031293666474636,0.0,5.1892219805930901e-15,1.8850415910712299e-07,0.0,6.394928649425635e-11,0.0,4.6852121328995168e-06,2.5532383988825364e-23,7.1079130849402557e-09,2.9635722871395686e-18,2.6876112307153839e-17,0.0,0.0,1.0647383035330637e-16,3.5059598656810719e-18,0.0057486479369511035,0.0015805464555526448,4.9955494817134132e-09,4.6455347669532159e-12,4.3016848533101384e-06,2.6633192742907406e-09,1.6017944428133852e-13,7.9647784163744633e-10
8.606254284873118e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33022888149451901,0.1129164013114685,0.022028814869836107,0.0,5.2786456021598648e-15,1.9111500336756766e-07,0.0,6.490735515786162e-11,0.0,4.7130212889742477e-06,2.6228209503169738e-23,7.1337424303729787e-09,3.0177038916326395e-18,2.727992127635932e-17,0.0,0.0,1.0773405545163775e-16,3.5801190378683871e-18,0.0057488457539356993,0.0015855040394911655,5.0120046259463756e-09,4.6844841830982273e-12,4.3241942873623117e-06,2.7009147251935745e-09,1.6260468045144008e-13,8.0112758424028176e-10
8.63393104419598e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3302237095701101,0.112916180935607,0.022026336429754947,0.0,5.3692881939457375e-15,1.9375243284227628e-07,0.0,6.5876806090704491e-11,0.0,4.7409101107992173e-06,2.6940926059141539e-23,7.1596132865443986e-09,3.0726722858612731e-18,2.7688449151221262e-17,0.0,0.0,1.0900493500263292e-16,3.655630902515118e-18,0.0057490382179060792,0.0015904609102896687,5.0284678240959448e-09,4.7236122058640833e-12,4.3467294357356383e-06,2.7389015481405871e-09,1.6505902647729762e-13,8.0578988548342562e-10
8.661607803518841e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33021854358345809,0.11291596573074725,0.022023858346082465,0.0,5.461161566584515e-15,1.9641660489057597e-07,0.0,6.6857739348172594e-11,0.0,4.7688785751000533e-06,2.7670894583444947e-23,7.1855256533780302e-09,3.1284881645130668e-18,2.8101734405609774e-17,0.0,0.0,1.1028651977067006e-16,3.7325163424768298e-18,0.0057492254311885919,0.001595417068245534,5.0449390618691057e-09,4.7629191853559806e-12,4.3692899558243739e-06,2.7772821383396696e-09,1.6754274069137789e-13,8.1046473702951432e-10
8.686516886909416e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33021389918929311,0.11291577638460122,0.02202162837538503,0.0,5.5449097350747916e-15,1.9883735460356707e-07,0.0,6.7750479821452358e-11,0.0,4.7941182680026082e-06,2.8342920384430801e-23,7.2088822732759715e-09,3.1794559818292949e-18,2.8477790644288764e-17,0.0,0.0,1.1144914096595162e-16,3.8029051197785073e-18,0.0057493895168026681,0.001599877001168601,5.0597700355245649e-09,4.7984481725340508e-12,4.3896158336878386e-06,2.812163319308988e-09,1.6980340798863186e-13,8.146828270340699e-10
8.711425970299991e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33020925945161367,0.11291559107383227,0.022019398693153284,0.0,5.6296731494761664e-15,2.0128000772802131e-07,0.0,6.8652676225524691e-11,0.0,4.819422435356723e-06,2.902949065995094e-23,7.2322725117293374e-09,3.2311269640487686e-18,2.8857759950667134e-17,0.0,0.0,1.1262051147504915e-16,3.8744392249861649e-18,0.0057495495025296078,0.0016043363571398453,5.0746075031006151e-09,4.8341215536574935e-12,4.4099617357514715e-06,2.8473671355488178e-09,1.7208826437610011e-13,8.1891106993793791e-10
8.736335053690566e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33020462429984898,0.11291540972784939,0.022017169299282054,0.0,5.7154605349923937e-15,2.0374467873463069e-07,0.0,6.9564402684905261e-11,0.0,4.8447910600830735e-06,2.9730882629294157e-23,7.2556963640486003e-09,3.2835091366248425e-18,2.9241670685758988e-17,0.0,0.0,1.1380066826657174e-16,3.9471344407239274e-18,0.0057497054589773404,0.0016087951363696227,5.0894514550503952e-09,4.8699395150268311e-12,4.4303274126447222e-06,2.8828953307234775e-09,1.7439750125813632e-13,8.231494596496652e-10
8.758753228742084e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33020045652687147,0.11291524984899226,0.022015163091260052,0.0,5.7935519191583005e-15,2.0598180246941168e-07,0.0,7.0393166262262105e-11,0.0,4.8676779192470237e-06,3.0375040766263993e-23,7.276806565946803e-09,3.3312678518583708e-18,2.95905837938461e-17,0.0,0.0,1.148703521939141e-16,4.0135660736954177e-18,0.0057498424321252711,0.0016128075447347495,5.1028165456243325e-09,4.9022990961165709e-12,4.4486732233383027e-06,2.9151494907596709e-09,1.7649681875787352e-13,8.2697268087366231e-10
8.781171403793603e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33019629236256126,0.11291509307565289,0.022013157116650365,0.0,5.8724862348271779e-15,2.0823693666180669e-07,0.0,7.1229764096087215e-11,0.0,4.8906169625129654e-06,3.103164133277521e-23,7.2979439846460866e-09,3.3796151455886547e-18,2.9942733348882965e-17,0.0,0.0,1.1594720987393236e-16,4.0809628959248509e-18,0.0057499762475421599,0.0016168194862587017,5.116186875027472e-09,4.9347753658345059e-12,4.4670346681837889e-06,2.9476690791182524e-09,1.7861618119880961e-13,8.308041116288161e-10
8.803589578845121e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3301921317579592,0.11291493935885379,0.022011151375378329,0.0,5.9522699238983818e-15,2.1051016456974351e-07,0.0,7.2074251005229392e-11,0.0,4.9136081773518009e-06,3.170089607379205e-23,7.3191086137272632e-09,3.42855702179672e-18,3.0298140252429181e-17,0.0,0.0,1.1703126822689499e-16,4.1493367899111265e-18,0.0057501069542179812,0.0016208309610908234,5.1295624368558566e-09,4.9673684963359578e-12,4.4854115657034217e-06,2.9804553648519005e-09,1.8075573014886172e-13,8.3464374746578969e-10
8.826007753896639e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33018797466486621,0.11291478865037635,0.022009145867369895,0.0,6.0329094580499324e-15,2.1280156938464653e-07,0.0,7.2926682056516726e-11,0.0,4.9366515512112718e-06,3.2383019863410334e-23,7.3403004458315744e-09,3.4780995335454829e-18,3.0656825491021596e-17,0.0,0.0,1.181225541629668e-16,4.2186997592441189e-18,0.0057502346003837634,0.0016248419693792337,5.1429432199548143e-09,5.0000785120836432e-12,4.5038037345276238e-06,3.0135096162629695e-09,1.8291560782093632e-13,8.3849158393246634e-10
8.848425928948157e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33018382103583155,0.11291464090274907,0.022007140592551599,0.0,6.1144113188044455e-15,2.1511123422853886e-07,0.0,7.378711256524415e-11,0.0,4.9597470715172071e-06,3.3078230743996223e-23,7.3615194726644889e-09,3.5282487832829005e-18,3.1018810071824548e-17,0.0,0.0,1.19221094580306e-16,4.2890639295896079e-18,0.005750359233523474,0.001628852511270846,5.1563292240359875e-09,5.0329045827798299e-12,4.5222109934184487e-06,3.0468331008587066e-09,1.8509595707418726e-13,8.4234761657445942e-10
8.868602286494522e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33018008569284563,0.11291451042276912,0.022005336044532482,0.0,6.1885056553901525e-15,2.1720561355497426e-07,0.0,7.4568385477910681e-11,0.0,4.9805776146008129e-06,3.3715292795937007e-23,7.380639840700624e-09,3.5739069527377273e-18,3.1347434536516978e-17,0.0,0.0,1.2021600575925028e-16,4.353257830789078e-18,0.0057504688658645163,0.0016324616003245023,5.1683810868641529e-09,5.0625478463682866e-12,4.5387902787361895e-06,3.0770554782864547e-09,1.8707589319886847e-13,8.4582504999903234e-10
8.886761008286252e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33017672622309141,0.11291439498119497,0.02200371211271707,0.0,6.2557962021989887e-15,2.1910330844586319e-07,0.0,7.527714321971257e-11,0.0,4.9993612010813322e-06,3.4298000420419453e-23,7.3978669931850079e-09,3.6154274964625487e-18,3.1645508847391549e-17,0.0,0.0,1.2111648472504988e-16,4.4117416545240863e-18,0.0057505655084454585,0.001635709457657776,5.1792313671006081e-09,5.0893074074113432e-12,4.5537218516625346e-06,3.1044437153516702e-09,1.8887219951095467e-13,8.4896041056977865e-10
8.904919730077982e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33017336894413163,0.11291428140022035,0.02200208833376904,0.0,6.3236641328405587e-15,2.2101313129295362e-07,0.0,7.599124857516737e-11,0.0,5.0181789784194832e-06,3.4889692766446728e-23,7.4151119703338554e-09,3.6573571348428454e-18,3.1945785454116927e-17,0.0,0.0,1.2202177114403112e-16,4.4709043314994747e-18,0.005750660256216472,0.0016389570092454685,5.1900850585258146e-09,5.1161431661523864e-12,4.5686630033460194e-06,3.1320108471407308e-09,1.9068219336118142e-13,8.5210114072358751e-10
8.923078451869711e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33017001383213579,0.11291416965600212,0.022000464707650474,0.0,6.3921129427683613e-15,2.2293512612461309e-07,0.0,7.6710731420570484e-11,0.0,5.0370309398851273e-06,3.5490491974994411e-23,7.4323747659583873e-09,3.6996992071981326e-18,3.2248275664787854e-17,0.0,0.0,1.2293187928820875e-16,4.5307525447358234e-18,0.0057507531330274466,0.0016422042551634207,5.2009421605498668e-09,5.1430553969719946e-12,4.5836136377188564e-06,3.1597575455344716e-09,1.9250595191782364e-13,8.5524723808796915e-10
8.941237173661441e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33016666086357377,0.11291405972499667,0.021998841234323697,0.0,6.4611461350059681e-15,2.2486933693370766e-07,0.0,7.7435621740112659e-11,0.0,5.0559170787445213e-06,3.6100521629804352e-23,7.4496553734745221e-09,3.7424570747046325e-18,3.2552990807519023e-17,0.0,0.0,1.2384682342377674e-16,4.5912930317609213e-18,0.0057508441624285903,0.001645451195486991,5.2118026686564679e-09,5.170043814030355e-12,4.5985736587787641e-06,3.187684481984666e-09,1.9434355262977694e-13,8.5839870028930813e-10
8.95939589545317e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3301633100152116,0.11291395158395649,0.021997217913751275,0.0,6.5307672213405121e-15,2.2681580767660349e-07,0.0,7.8165949626048642e-11,0.0,5.074837388255697e-06,3.6719906771941722e-23,7.4669537859042767e-09,3.7856341205036999e-18,3.2859942234530455e-17,0.0,0.0,1.2476661781105251e-16,4.652532584966595e-18,0.005750933367674186,0.0016486978302910579,5.2226665779888706e-09,5.1971081481074778e-12,4.613542970589378e-06,3.215792327498521e-09,1.9619507322699124e-13,8.6155552495329386e-10
8.9775546172449e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33015996126410813,0.11291384520992613,0.021995594745895995,0.0,6.6009797247115367e-15,2.2877458227216752e-07,0.0,7.8901745278864879e-11,0.0,5.093791861663399e-06,3.73487739144786e-23,7.4842699958771178e-09,3.8292337498105814e-18,3.3169141329603053e-17,0.0,0.0,1.2569127670446863e-16,4.7144780519673921e-18,0.0057510207717262896,0.0016519441596500306,5.233533886485578e-09,5.2242488329372885e-12,4.6285214772796637e-06,3.2440817526232163e-09,1.9806059172090458e-13,8.6471770970483251e-10
8.99571333903663e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33015661458761092,0.11291374058023888,0.021993971730720895,0.0,6.6717871792424569e-15,2.3074570460076792e-07,0.0,7.9643039007446718e-11,0.0,5.112780492202548e-06,3.7987251057273492e-23,7.5016039956313575e-09,3.8732593900234257e-18,3.348059950828581e-17,0.0,0.0,1.2662081435241639e-16,4.7771363359606323e-18,0.0057511063972584099,0.0016551901836378514,5.2444045913953087e-09,5.2514656107983258e-12,4.6435090830473243e-06,3.2725534274304602e-09,1.999401864048771e-13,8.6788525216758929e-10
9.01387206082836e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33015326996335304,0.11291363767251282,0.021992348868189241,0.0,6.7431931281703547e-15,2.3272921850327499e-07,0.0,8.0389861229244961e-11,0.0,5.1318032731006801e-06,3.8635467701859854e-23,7.5189557770154882e-09,3.9177144908326029e-18,3.3794328211777029e-17,0.0,0.0,1.2755524499697626e-16,4.8405143960880503e-18,0.0057511902666591407,0.0016584359023280033,5.2552786884489233e-09,5.2787580418763292e-12,4.6585056921619191e-06,3.3012080215010701e-09,2.0183393585462392e-13,8.7105814996389886e-10
9.032030782620089e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3301499273692492,0.11291353646464745,0.021990726158264511,0.0,6.8152011248258595e-15,2.347251677800661e-07,0.0,8.1142242470442603e-11,0.0,5.1508601975750816e-06,3.9293554866461049e-23,7.5363253314896111e-09,3.9626025243303781e-18,3.4110338909512244e-17,0.0,0.0,1.2849458287378545e-16,4.9046192477992355e-18,0.0057512724020357354,0.0016616813157935139,5.2661561740728417e-09,5.3061267033781085e-12,4.6735112089650452e-06,3.3300462039095626e-09,2.0374191892864776e-13,8.742364007150824e-10
