Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(28),CO2X(29),OX(20),OCX(21),CH3X(22),HX(19),COX(32),CH2X(58),CHX(26),H2X(31),C2H6X(34),HOX(23),CXHO(27),CX(24),C2H5X(33),C3H8X(38),C2H4OX(44),H2OX(30),CH4OX(41),HOCXO(25)
0.381724915121069,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.23995040350884736,0.099889658158770323,1.1219849641450416e-33,0.098933391775867019,1.9593875290978127e-12,5.2389585608579027e-06,0.0010329087598902266,3.6160222764331327e-05,8.166400352302574e-15,1.8164065738961334e-06,2.9702837612846999e-10,5.2026833649109461e-12,1.2593369491791332e-08,3.5409401605457514e-14,1.9431765835316571e-16,5.9924761641952064e-13,5.660932546385547e-21,0.0,3.4939375077130215e-05,3.4552689580186082e-05,0.0010308419338010528,1.7527358493771349e-13,3.6439817121510688e-10,6.8575017098927797e-05,3.6036938513563918e-07,1.0690430122151978e-11,2.279623019213684e-10,1.8312756064448092e-09,1.2668349371831349e-08,3.2527573870107005e-12,4.0509732933732292e-19,7.9315576303279316e-17,1.1049134023963646e-14,1.0455422486118243e-13,2.0993653473854504e-16,6.8484180883834746e-16,1.2390689563100389e-17,2.1698709367162536e-19
0.38221639257846074,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.23994905484687379,0.099889617137272319,1.1248618177220059e-33,0.098932076359497495,1.9638744540170358e-12,5.2442366824639187e-06,0.0010342255314135964,3.6180653130661692e-05,8.1763947252356985e-15,1.8156030030651553e-06,2.9733308188054685e-10,5.2053080456706028e-12,1.2594152044887148e-08,3.5456979322297298e-14,1.9445749860765443e-16,5.9978695869294998e-13,5.671126586959717e-21,0.0,3.4939164348947204e-05,3.4552035964531724e-05,0.0010321568448593216,1.7549604055130822e-13,3.6423491587535692e-10,6.8609166558351915e-05,3.608267627395921e-07,1.0680257490297876e-11,2.2763073688676355e-10,1.8331102682636276e-09,1.2675435689554897e-08,3.2585467125589744e-12,4.0538657757443037e-19,7.9047601760641248e-17,1.1049758495734206e-14,1.0466089326959649e-13,2.1012430339438307e-16,6.8640621320575523e-16,1.2407268532656118e-17,2.1709224565050703e-19
0.3827078700358525,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.23994770624863374,0.099889576151162743,1.1277423167609439e-33,0.098930760975318624,1.9683656006605598e-12,5.2495126616564467e-06,0.0010355422705276881,3.6201065204369432e-05,8.1863958884393142e-15,1.8148008315622513e-06,2.9763766840519891e-10,5.2079303402908179e-12,1.2594933188372105e-08,3.5504557302035719e-14,1.9459744844102445e-16,6.0032642264566524e-13,5.6813253619168272e-21,0.0,3.4938953642583775e-05,3.4551382374461563e-05,0.0010334717239107384,1.7571848820038085e-13,3.6407194316684399e-10,6.8643284266058704e-05,3.6128412396817024e-07,1.0670108262195633e-11,2.2730010796538008e-10,1.8349441609590111e-09,1.2682515521634015e-08,3.2643386237213555e-12,4.056760510804433e-19,7.8780359904528779e-17,1.1050381726008981e-14,1.0476751853247088e-13,2.1031211260992185e-16,6.8797207568012564e-16,1.2423847410354989e-17,2.1719729435852065e-19
0.38369082495063594,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.23994500924306927,0.099889494284805744,1.1335142506416841e-33,0.098928130303526846,1.9773605515660551e-12,5.2600582065386901e-06,0.001038175651535892,3.6241834633045613e-05,8.2064185791927239e-15,1.8132006696266026e-06,2.9824648451769398e-10,5.2131677923142154e-12,1.2596491263680624e-08,3.5599714042221744e-14,1.9487767600653228e-16,6.0140571714966937e-13,5.7017370971228823e-21,0.0,3.4938532295167298e-05,3.4550075271028491e-05,0.0010361013859974016,1.7616335960716664e-13,3.6374684223052421e-10,6.8711424707243983e-05,3.6219879730373953e-07,1.064987967745369e-11,2.2664164286080507e-10,1.838609643835554e-09,1.2696655785046643e-08,3.2759301927993426e-12,4.0625567213752506e-19,7.8249749241498626e-17,1.1051624477208461e-14,1.0498063988704664e-13,2.1068785326433788e-16,6.911081722140633e-16,1.2457004887419542e-17,2.1740708286729423e-19
0.3846737798654194,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.23994231249158587,0.099889412559095753,1.1393007646213355e-33,0.098925499760479485,1.9863723667366841e-12,5.2705952228864799e-06,0.0010408089029305275,3.6282531367239227e-05,8.2264684115927496e-15,1.8116060544425178e-06,2.988548259516578e-10,5.218395763198626e-12,1.2598043751868435e-08,3.5694871810116154e-14,1.9515833938206904e-16,6.0248550303831862e-13,5.722167716388188e-21,0.0,3.4938111034585202e-05,3.4548768269796327e-05,0.0010387309200698416,1.7660819916247931e-13,3.6342286161673877e-10,6.8779438981880848e-05,3.6311340515141078e-07,1.0629743692547898e-11,2.2598687561961349e-10,1.8422720647536467e-09,1.2710770273958685e-08,3.2875320741218187e-12,4.068361890023056e-19,7.7724166290745218e-17,1.1052862307668436e-14,1.0519358945394557e-13,2.1106375778510364e-16,6.942500929798682e-16,1.2490161988794721e-17,2.1761646100077286e-19
0.38565673478020285,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.23993961599361965,0.099889330973433388,1.145101857533982e-33,0.098922869346164427,1.9954010311450359e-12,5.2811237379334178e-06,0.0010434420247272477,3.6323155721642867e-05,8.2465453726142928e-15,1.8100169526509204e-06,2.9946269418448639e-10,5.2236142948676422e-12,1.2599590686784411e-08,3.5790030589928422e-14,1.9543943691327452e-16,6.0356578339515914e-13,5.742617184254755e-21,0.0,3.4937689860543989e-05,3.4547461370675232e-05,0.001041360326136837,1.7705300687071974e-13,3.6309999459409161e-10,6.8847327645477088e-05,3.6402794752023268e-07,1.0609699638750892e-11,2.2533577559302299e-10,1.845931433340231e-09,1.2724859099488461e-08,3.2991442476539086e-12,4.0741759819632944e-19,7.7203662786997479e-17,1.1054095247228533e-14,1.0540636775925496e-13,2.1143982724734072e-16,6.97397832535052e-16,1.2523318709019474e-17,2.1782543054928519e-19
0.3866396896949863,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.23993691974861037,0.099889249527223278,1.1509175282138152e-33,0.098920239060569543,2.0044465298137893e-12,5.2916437787661765e-06,0.0010460750169416712,3.6363708008783929e-05,8.2666494492257374e-15,1.8084333311769772e-06,3.0007009068533735e-10,5.2288234289538186e-12,1.260113210197884e-08,3.588519036597956e-14,1.9572096695888116e-16,6.0464656128073344e-13,5.7630854654212897e-21,0.0,3.4937268772752109e-05,3.4546154573575888e-05,0.0010439896042071857,1.7749778273628128e-13,3.6277823448852332e-10,6.8915091249688686e-05,3.6494242441923805e-07,1.0589746853902533e-11,2.2468831246689321e-10,1.8495877591704375e-09,1.2738922371990709e-08,3.3107666934482765e-12,4.0799989626859618e-19,7.6687983455129858e-17,1.1055323325465202e-14,1.056189753261375e-13,2.118160627180645e-16,7.0055138545488654e-16,1.2556475042671903e-17,2.1803399329078237e-19
0.38762264460976975,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.23993422375600165,0.099889168219874119,1.1567477754951451e-33,0.098917608903682716,2.0135088478154504e-12,5.3021553723256724e-06,0.0010487078795893799,3.6404188539045527e-05,8.2867806284134643e-15,1.8068551572269335e-06,3.0067701691519829e-10,5.2340232068014701e-12,1.2602668030706849e-08,3.5980351122703074e-14,1.9600292789060233e-16,6.057278397328072e-13,5.7835725247421832e-21,0.0,3.4936847770919992e-05,3.4544847878409518e-05,0.001046618754289708,1.7794252676354951e-13,3.6245757468267249e-10,6.8982730342357078e-05,3.6585683585744354e-07,1.0569884682326839e-11,2.2404445625708592e-10,1.8532410517680028e-09,1.2752960201063987e-08,3.3223993916445462e-12,4.0858307979532552e-19,7.6177194218799414e-17,1.1056546571694794e-14,1.058314126748556e-13,2.1219246525626406e-16,7.0371074633231183e-16,1.2589630984369612e-17,2.1824215099095771e-19
0.3886055995245532,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.23993152801524104,0.099889087050798589,1.1625925982123718e-33,0.098914978875491819,2.0225879702720584e-12,5.312658545408196e-06,0.0010513406126859222,3.6444597620686308e-05,8.3069388971622388e-15,1.8052823982850969e-06,3.0128347432694965e-10,5.2392136694693843e-12,1.260419850593163e-08,3.6075512844642809e-14,1.9628531809296205e-16,6.0680962176658279e-13,5.8040783272264092e-21,0.0,3.493642685476006e-05,3.454354128508793e-05,0.0010492477763932413,1.7838723895690276e-13,3.6213800861526856e-10,6.9050245467544943e-05,3.6677118184385159e-07,1.0550112474753272e-11,2.2340417730510588e-10,1.8568913206056698e-09,1.2766972695557664e-08,3.3340423224686798e-12,4.0916714537960136e-19,7.5671177635953597e-17,1.1057765014976345e-14,1.0604368032279382e-13,2.1256903591297784e-16,7.068759097778342e-16,1.2622786528768959e-17,2.1844990540336103e-19
0.3905715093541201,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.23992613728707182,0.099888925125138778,1.1743259652925807e-33,0.098909719205149474,2.0407965692837708e-12,5.3336397366095759e-06,0.0010566056902875244,3.6525202660631685e-05,8.347336651252926e-15,1.8021529967360297e-06,3.0249498846747933e-10,5.2495668120889837e-12,1.2607243226284342e-08,3.6265839122894575e-14,1.9685137991099751e-16,6.0897470852847371e-13,5.8451460224869384e-21,0.0,3.4935585278315833e-05,3.4540928403629038e-05,0.0010545054366987504,1.7927656785933911e-13,3.6150213172762484e-10,6.9184905973039706e-05,3.6859967749720357e-07,1.0510835386088375e-11,2.2213423414263927e-10,1.8641828246391211e-09,1.2794922112497787e-08,3.3573588033320797e-12,4.1033790926587377e-19,7.4673332336706069e-17,1.1060187607662435e-14,1.0646770857160952e-13,2.1332268574678284e-16,7.1322362290224996e-16,1.2689096404490425e-17,2.1886421131899054e-19
0.392537419183687,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.23992074755975579,0.099888763745623763,1.1861176201314246e-33,0.098904460049445891,2.0590722088043482e-12,5.3545875638873545e-06,0.0010618702498701722,3.6605525552943781e-05,8.3878426072883078e-15,1.7990448718515971e-06,3.0370464457023527e-10,5.2598831796727467e-12,1.2610266521030214e-08,3.6456169079255068e-14,1.9741913974030467e-16,6.1114184524483584e-13,5.8862882743251468e-21,0.0,3.4934744041156989e-05,3.4538315928504468e-05,0.0010597625851946355,1.8016576947846726e-13,3.6087055243425547e-10,6.9319077044425315e-05,3.7042791145100217e-07,1.0471910518879132e-11,2.2087825205921051e-10,1.8714623460466028e-09,1.2822771478884074e-08,3.3807159795495538e-12,4.1151216127869131e-19,7.3693959656262363e-17,1.1062591330961408e-14,1.068910641549549e-13,2.14077020471612e-16,7.1959448205939378e-16,1.275540462784885e-17,2.1927692482746484e-19
0.3945033290132539,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.23991535882900408,0.099888602907695037,1.1979675534073116e-33,0.098899201408284593,2.0774147715635436e-12,5.3755022365122522e-06,0.0010671342915570192,3.6685568689200012e-05,8.4284566610709894e-15,1.7959577732122415e-06,3.0491245397284115e-10,5.2701630906802243e-12,1.2613268643701765e-08,3.664650259394221e-14,1.9798858510435572e-16,6.133110552465929e-13,5.9275048082682109e-21,0.0,3.4933903141051222e-05,3.4535703859028089e-05,0.0010650192219520036,1.8105484384904717e-13,3.602432202028689e-10,6.945276290171367e-05,3.7225588377671531e-07,1.0433332901651609e-11,2.1963600507160142e-10,1.8787299588118324e-09,1.2850521639241146e-08,3.4041136959755691e-12,4.1268987518067829e-19,7.2732705627976859e-17,1.1064976408379848e-14,1.0731375111058165e-13,2.1483204821714241e-16,7.2598844475513637e-16,1.2821711157452883e-17,2.1968805953141186e-19
0.3964692388428208,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.23990997109058462,0.099888442606854588,1.2098757558001359e-33,0.098893943281569224,2.0958241410559733e-12,5.3963839615410841e-06,0.0010723978154706878,3.6765334428831732e-05,8.4691787083980983e-15,1.7928914545655981e-06,3.0611842788918662e-10,5.2804068592514536e-12,1.2616249843471181e-08,3.6836839548847386e-14,1.985597037185367e-16,6.15482361523663e-13,5.9687953522152231e-21,0.0,3.493306257579574e-05,3.4533092194522059e-05,0.001070275347042164,1.8194379100572401e-13,3.5962008534177879e-10,6.9585967707748398e-05,3.7408359454557491e-07,1.0395097658122692e-11,2.1840727200314504e-10,1.8859857361378491e-09,1.287817342675682e-08,3.4275517987892056e-12,4.138710251369154e-19,7.1789012638167801e-17,1.1067343059581422e-14,1.0773577343231457e-13,2.155877769928857e-16,7.3240546876661847e-16,1.288801595249876e-17,2.2009762884973481e-19
0.3984351486723877,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.23990458434032141,0.0998882828386638,1.2218422179912822e-33,0.098888685669203641,2.1143002015329819e-12,5.4172329438494836e-06,0.0010776608217332782,3.6844825099711328e-05,8.510008645054593e-15,1.7898456737372971e-06,3.0732257741133941e-10,5.2906147952860954e-12,1.2619210365248082e-08,3.7027179827501721e-14,1.9913248348595732e-16,6.1765578673131405e-13,6.0101596364044788e-21,0.0,3.4932222343216941e-05,3.453048093431687e-05,0.0010755309605366291,1.8283261098302983e-13,3.5900109898191452e-10,6.9718695569251948e-05,3.7591104382858029e-07,1.0357200004911918e-11,2.1719183635775717e-10,1.8932297504585463e-09,1.2905727663489058e-08,3.4510301354764526e-12,4.1505558570616111e-19,7.0862607972084644e-17,1.1069691500473062e-14,1.0815713507073005e-13,2.1634421469042888e-16,7.3884551213937755e-16,1.2954318972758467e-17,2.2050564602097294e-19
0.4004010585019546,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.23989919857409323,0.099888123598742329,1.2338669306636061e-33,0.09888342857109178,2.1328428379934945e-12,5.438049386163693e-06,0.0010829233104663761,3.6924042998727843e-05,8.5509463668401645e-15,1.7868201925437005e-06,3.0852491351142832e-10,5.3007872045211431e-12,1.2622150449774793e-08,3.7217523315044227e-14,1.9970691249338689e-16,6.1983135319638862e-13,6.051597393381441e-21,0.0,3.4931382441169663e-05,3.4527870077751028e-05,0.001080786062507095,1.8372130381538531e-13,3.5838621305922163e-10,6.9850950537853374e-05,3.7773823169650152e-07,1.0319635249307848e-11,2.1598948619730896e-10,1.9004620734498744e-09,1.2933185160568838e-08,3.4745485548120929e-12,4.1624353183233331e-19,6.9952943482897474e-17,1.1072021943288915e-14,1.0857783993382352e-13,2.17101369085627e-16,7.4530853318411787e-16,1.3020620178568526e-17,2.2091212410660036e-19
0.4023669683315215,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.23989381378783273,0.099887964882767175,1.2459498845014231e-33,0.098878171987137872,2.1514519361761099e-12,5.4588334890925934e-06,0.0010881852817910627,3.7002990392350049e-05,8.5919917695733595e-15,1.7838147767070203e-06,3.0972544704348849e-10,5.3109243886067667e-12,1.2625070333718954e-08,3.7407869898187933e-14,2.0028297900721932e-16,6.2200908292339089e-13,6.0931083579675205e-21,0.0,3.4930542867536771e-05,3.4525259624171058e-05,0.001086040653025431,1.8460986953710156e-13,3.5777538029754222e-10,6.9982736611091861e-05,3.7956515821988384e-07,1.0282398787108338e-11,2.14800014023371e-10,1.9076827760411183e-09,1.2960546718398638e-08,3.49810690684271e-12,4.1743483883605545e-19,6.9059808933928792e-17,1.1074334596671937e-14,1.0899789188766424e-13,2.1785924784074846e-16,7.5179449047391964e-16,1.3086919530818131e-17,2.2131707599424735e-19
0.4043328781610884,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.23988842997752555,0.099887806686471542,1.2580910701905209e-33,0.09887291591724616,2.1701273825507626e-12,5.479585451158489e-06,0.0010934467358279223,3.7081669517175647e-05,8.633144749091818e-15,1.780829195772888e-06,3.1092418874526896e-10,5.3210266451804149e-12,1.2627970249763518e-08,3.7598219465190276e-14,2.0086067146970336e-16,6.2418899760042166e-13,6.1346922672294144e-21,0.0,3.4929703620228695e-05,3.4522649572931216e-05,0.0010912947321636802,1.8549830818238186e-13,3.5716855419199094e-10,7.0114057733397042e-05,3.8139182346905053e-07,1.0245486100516499e-11,2.1362321666210701e-10,1.9148919284257466e-09,1.2987813126846003e-08,3.5217050428695286e-12,4.1862948240675579e-19,6.8182582145729738e-17,1.1076629665753241e-14,1.0941729475703598e-13,2.1861785850656687e-16,7.5830334284129368e-16,1.3153216990938738e-17,2.2172051440084572e-19
0.40629878799065533,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.23988304713920916,0.099887649005643897,1.2702904784181712e-33,0.098867660361321066,2.1888690643105291e-12,5.5003054688274017e-06,0.0010987076726970487,3.716008258046735e-05,8.6744052012612053e-15,1.7778632230300765e-06,3.1212114924000161e-10,5.3310942679391121e-12,1.2630850426694349e-08,3.7788571905828531e-14,2.0143997849510034e-16,6.2637111860496594e-13,6.1763488604491547e-21,0.0,3.492886469718287e-05,3.452003992339343e-05,0.0010965482999940573,1.8638661978532263e-13,3.565656889927624e-10,7.0244917797045083e-05,3.8321822751410521e-07,1.0208892756103861e-11,2.124588951532288e-10,1.9220896000720873e-09,1.3014985165432507e-08,3.5453428154317409e-12,4.1982743859461573e-19,6.7321225490469008e-17,1.1078907352229251e-14,1.0983605232606472e-13,2.1937720852440021e-16,7.6483504937528746e-16,1.3219512520895417e-17,2.2212245187569893e-19
0.40826469782022223,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.23987766526897222,0.099887491836127024,1.282548099873132e-33,0.098862405319267238,2.2076768693636506e-12,5.5209937365386396e-06,0.0011039680925180562,3.723823176067681e-05,8.7157730219844998e-15,1.7749166354321338e-06,3.1331633903813597e-10,5.3411275467101057e-12,1.2633711089485439e-08,3.7978927111370774e-14,2.0202088886615542e-16,6.2855546700954829e-13,6.2180778790942204e-21,0.0,3.4928026096363265e-05,3.4517430674927207e-05,0.0011018013565889479,1.8727480437991651e-13,3.5596673968932726e-10,7.0375320643093609e-05,3.8504437042493788e-07,1.0172614402824047e-11,2.1130685464178883e-10,1.9292758597337404e-09,1.3042063603518443e-08,3.5690200782899999e-12,4.210286838031747e-19,6.6474906629158453e-17,1.1081167854436822e-14,1.1025416833883371e-13,2.2013730522810417e-16,7.7138956941867013e-16,1.3285806083176675e-17,2.225229008034824e-19
0.41023060764978914,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.23987228436295327,0.099887335173816996,1.2948639252456527e-33,0.098857150790989362,2.2265506863256334e-12,5.5416504467340792e-06,0.0011092279954100859,3.7316119207957172e-05,8.7572481072045393e-15,1.7719892135209779e-06,3.1450976853904145e-10,5.3511267675200083e-12,1.2636552459381809e-08,3.8169284974546304e-14,2.0260339153039258e-16,6.3074206358726033e-13,6.2598790667886118e-21,0.0,3.4927187815759919e-05,3.4514821826909343e-05,0.0011070539020209013,1.8816286200005216e-13,3.5537166199502117e-10,7.0505270062296002e-05,3.8687025227122517e-07,1.0136646770088805e-11,2.1016690427385019e-10,1.9364507754599014e-09,1.3069049200483456e-08,3.5927366864103426e-12,4.2223319478156535e-19,6.564398745752354e-17,1.1083411367426286e-14,1.1067164649998716e-13,2.2089815584601966e-16,7.7796686256513986e-16,1.3352097640784033e-17,2.229218734071786e-19
0.41219651747935604,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.23986690441734029,0.099887179014662264,1.3072379452274693e-33,0.098851896776392417,2.2454904045114917e-12,5.5622757898868031e-06,0.0011144873814918118,3.7393747044664219e-05,8.7988303529109537e-15,1.7690807413525174e-06,3.157014480326767e-10,5.3610922126623493e-12,1.2639374753980268e-08,3.8359645389519264e-14,2.0318747559682876e-16,6.3293092881716291e-13,6.3017521692842684e-21,0.0,3.4926349853388546e-05,3.4512213378723996e-05,0.0011123059363626236,1.8905079267951695e-13,3.5478041233204435e-10,7.0634769795995436e-05,3.8869587312243553e-07,1.0100985665891674e-11,2.090388570946501e-10,1.9436144146054427e-09,1.3095942705903233e-08,3.6164924959483049e-12,4.234409486176295e-19,6.4827019408466615e-17,1.1085638083032627e-14,1.1108849047532268e-13,2.2165976750287715e-16,7.8456688865658902e-16,1.3418387157222815e-17,2.2331938175094671e-19
0.41416242730892294,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.23986152542836955,0.099887023354662791,1.319670150511806e-33,0.098846643275381355,2.2644959139281172e-12,5.5828699545292774e-06,0.0011197462508814508,3.747111736584625e-05,8.8405196551457282e-15,1.7661910064241834e-06,3.1689138770122679e-10,5.3710241607636415e-12,1.2642178187307961e-08,3.8550008251864287e-14,2.0377313033239555e-16,6.3512208288956367e-13,6.3436969344330734e-21,0.0,3.4925512207290005e-05,3.4509605329762387e-05,0.0011175574596869759,1.8993859645199844e-13,3.5419294781684496e-10,7.07638235369987e-05,3.9052123304783143e-07,1.0065626974991874e-11,2.0792252995061315e-10,1.9507668438408505e-09,1.3122744859722142e-08,3.6402873642334035e-12,4.2465192273041612e-19,6.4025464421132505e-17,1.1087848189944703e-14,1.1150470389237149e-13,2.2242214722165667e-16,7.9118960778040477e-16,1.3484674596493537e-17,2.2371543774292702e-19
0.41612833713848985,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.23985614739232475,0.099886868189869055,1.3321605317933875e-33,0.098841390287861361,2.2835671052667725e-12,5.6034331272809168e-06,0.0011250046036967692,3.7548232239722726e-05,8.882315910009678e-15,1.7633197996042496e-06,3.1807959762070712e-10,5.3809228868479362e-12,1.2644962969898897e-08,3.8740373458539831e-14,2.0436034515892574e-16,6.3731554571117314e-13,6.3857131121593406e-21,0.0,3.492467487552987e-05,3.4506997679422757e-05,0.0011228084720669702,1.9082627335108525e-13,3.5360922624586366e-10,7.089243493042994e-05,3.9234633211647267e-07,1.0030566657140337e-11,2.0681774339337821e-10,1.9579081291619304e-09,1.3149456392421971e-08,3.664121149753838e-12,4.2586609486386965e-19,6.3236007320853112e-17,1.1090041873772668e-14,1.119202903409675e-13,2.2318530192540401e-16,7.9783498026682084e-16,1.3550959923082567e-17,2.2411005313798277e-19
0.41809424696805675,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.23985077030553636,0.099886713516381384,1.3447090797684391e-33,0.098836137813737818,2.3027038698956491e-12,5.6239654928752032e-06,0.001130262440055088,3.7625093708152593e-05,8.9242190136657694e-15,1.7604669150629048e-06,3.192660877625382e-10,5.3907886623999527e-12,1.2647729308868347e-08,3.8930740907862785e-14,2.0494910964961934e-16,6.3951133691014261e-13,6.4278004544327449e-21,0.0,3.4923837856198081e-05,3.4504390427110266e-05,0.0011280589735757701,1.9171382341026914e-13,3.5302920608163258e-10,7.102060757456639e-05,3.9417117039721949e-07,9.995800745364317e-12,2.0572432158780979e-10,1.965038335899366e-09,1.3176078025187018e-08,3.6879937121414904e-12,4.2708344307941945e-19,6.2463502338800533e-17,1.1092219317113564e-14,1.1233525337380591e-13,2.2394923843900737e-16,8.0450296668628871e-16,1.3617243101953204e-17,2.2450323954038198e-19
0.42006015679762365,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.23984539416438069,0.099886559330348818,1.3573157851346823e-33,0.098830885852916134,2.3219060998525974e-12,5.6444672341862679e-06,0.001135519760073292,3.770170378709218e-05,8.9662288623465275e-15,1.75763215020506e-06,3.2045086799508973e-10,5.4006217554268071e-12,1.2650477407985492e-08,3.9121110499484394e-14,2.0553941352637156e-16,6.4170947584099126e-13,6.4699587152417849e-21,0.0,3.4923001147408378e-05,3.4501783572236807e-05,0.0011333089642866774,1.926012466629457e-13,3.5245284643922195e-10,7.1148345021654398e-05,3.9599574795873502e-07,9.961325344288009e-12,2.0464209222133207e-10,1.9721575287280815e-09,1.3202610470065469e-08,3.7119049121571578e-12,4.283039457503862e-19,6.1698461809917918e-17,1.1094380699615317e-14,1.1274959650699076e-13,2.2471396349093298e-16,8.1119352784690999e-16,1.3683524098537228e-17,2.2489500840641721e-19
0.42202606662719055,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.23984001896527901,0.09988640562796848,1.3699806385913503e-33,0.098825634405301926,2.3411736878379266e-12,5.6649385322551528e-06,0.0011407765638678359,3.7778064467043211e-05,9.0083453523565821e-15,1.754815305604839e-06,3.216339480851955e-10,5.4104224305184899e-12,1.2653207467743886e-08,3.9311482134366769e-14,2.0613124665616141e-16,6.4390998158942195e-13,6.5121876505677189e-21,0.0,3.4922164747298088e-05,3.4499177114220923e-05,0.0011385584442731422,1.9348854314241666e-13,3.5188010707302823e-10,7.1275650778709822e-05,3.9782006486948844e-07,9.9271366285132256e-12,2.0357088641774191e-10,1.9792657716764981e-09,1.3229054430127352e-08,3.735854611676103e-12,4.2952758155440509e-19,6.0957385221736991e-17,1.1096526198038842e-14,1.1316332322057232e-13,2.2547948371492252e-16,8.179066247918926e-16,1.3749802878726625e-17,2.2528537104697523e-19
0.42399197645675746,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.23983464470469712,0.099886252405484738,1.3827036308391766e-33,0.098820383470800896,2.3605065272073557e-12,5.6853795663152712e-06,0.0011460328515547511,3.7854177713490903e-05,9.0505683800804308e-15,1.7520161849416869e-06,3.2281533769963967e-10,5.4201909489067608e-12,1.2655919685430565e-08,3.9501855714759145e-14,2.0672459904888006e-16,6.4611287297702945e-13,6.5544870183589092e-21,0.0,3.4921328654027536e-05,3.4496571052487696e-05,0.0011438074136087399,1.9437571288189064e-13,3.5131094836388772e-10,7.140252830829718e-05,3.9964412119775818e-07,9.8932308410270451e-12,2.0251053865121373e-10,1.986363128135505e-09,1.3255410599618945e-08,3.7598426736737772e-12,4.3075432946888515e-19,6.0208431371633139e-17,1.1098655986318943e-14,1.1357643695907416e-13,2.2624580565165294e-16,8.2464221879706228e-16,1.3816079408865265e-17,2.2567433863003801e-19
0.42595788628632436,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.23982927137914409,0.099886099659188279,1.3954847525804077e-33,0.098815133049318951,2.3799045119649827e-12,5.7057905138179842e-06,0.0011512886232496523,3.7930045467332493e-05,9.0928978419832337e-15,1.7492345949380494e-06,3.239950464066145e-10,5.4299275685232456e-12,1.2658614255192497e-08,3.9692231144175376e-14,2.0731946085338685e-16,6.483181685659026e-13,6.5968565785056623e-21,0.0,3.4920492865779762e-05,3.4493965386468631e-05,0.0011490558723672004,1.9526275591448453e-13,3.5074533130650669e-10,7.1528981029297996e-05,4.0146791701163391e-07,9.859604291675099e-12,2.0146088666593936e-10,1.9934496608674665e-09,1.3281679664113856e-08,3.7838689622118987e-12,4.3198416876272975e-19,5.9512148067035129e-17,1.1100770235622885e-14,1.1398894113201034e-13,2.2701293575035762e-16,8.3140027136837934e-16,1.3882353655741003e-17,2.2606192218314954e-19
0.42792379611589126,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.23982389898517195,0.099885947385415466,1.4083239945188043e-33,0.098809883140762084,2.3993675367565334e-12,5.7261715504567039e-06,0.0011565438790677421,3.8005669645296692e-05,9.1353336346203396e-15,1.7464703452985503e-06,3.2517308367715122e-10,5.4396325440553944e-12,1.2661291368102999e-08,3.988260832737094e-14,2.0791582235618395e-16,6.505258866631286e-13,6.6392960928154858e-21,0.0,3.4919657380760086e-05,3.4491360115601563e-05,0.0011543038206223457,1.9614967227322475e-13,3.5018321749719429e-10,7.1655012317651474e-05,4.0329145237901922e-07,9.8262533556462092e-12,2.0042177139387325e-10,2.0005254320147217e-09,1.3307862300660868e-08,3.8079333424246139e-12,4.3321707899357866e-19,5.8748079364487276e-17,1.1102869114408895e-14,1.1440083911439294e-13,2.2778088037041458e-16,8.3818074423955279e-16,1.3948625586577591e-17,2.264481325957939e-19
