Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(33),CO2X(34),OCX(21),OX(20),CH3X(22),HX(19),COX(37),CH2X(134),CHX(26),H2X(36),C2H6X(39),HOX(23),CXHO(27),CX(24),C2H3X(143),C2H5X(38),C2H4X(51),C2H3X(50),C3H8X(43),C3H6(158),C3H6X(171),C3H5X(169),SX(157),SX(217),H2OX(35),C2H4OX(49)
0.010244505546660503,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24101223563665097,0.099955408157591755,8.1142417233849154e-37,0.099937311831921838,1.126614488710821e-15,1.1195617712736745e-07,2.8055536631314907e-05,1.5304345212130038e-06,2.9362819991101954e-15,6.6207226815878802e-06,5.7252641487024165e-13,7.5552846719013279e-13,1.8922998848285457e-09,4.4426159674453331e-16,4.8460760821182266e-16,3.6798404119311755e-14,1.9239630409715802e-23,1.543390117387727e-10,3.4732010213389412e-05,3.4725722191966206e-05,4.7818719414990505e-15,2.785960391102662e-05,1.3341091664219189e-09,1.0069288265085618e-05,9.7485987758755418e-09,2.678006983646962e-10,3.9064750465665408e-08,3.8901977774040003e-11,5.3178779221801167e-10,1.2851271675586273e-14,1.0162631356728651e-18,1.4692362134523619e-12,1.2246012605235964e-08,1.642481092876206e-15,5.3628953839569635e-14,2.4599944753467219e-09,1.9893862978924167e-16,9.6425061036283511e-12,3.3505300265009381e-15,4.2694830786223805e-11,2.5174421254330899e-12,5.3948055639591329e-14,3.9147041197211659e-19,1.2786526851339153e-17
0.010260404152751939,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24101218248338205,0.099955398153766209,8.1394477507669263e-37,0.099937268471915738,1.1306082247930465e-15,1.1217904148307261e-07,2.8099078839243148e-05,1.5348475333847874e-06,2.9385459284135565e-15,6.6217548687690695e-06,5.7560991010184089e-13,7.5628667416513778e-13,1.8974636269377551e-09,4.4560859388993132e-16,4.8447090086394064e-16,3.6883673583879398e-14,1.9292546147254196e-23,1.5480200981550823e-10,3.4731999077450805e-05,3.4725699466976517e-05,4.7892922862893393e-15,2.7902812013708425e-05,1.3343168013665944e-09,1.0079302711619275e-05,9.7637264533407594e-09,2.6757587676670026e-10,3.8993165403108624e-08,3.8979408980092379e-11,5.333210862082636e-10,1.2884006934940286e-14,1.0159764316412938e-18,1.4646280484702125e-12,1.2251601718593096e-08,1.6469623782489108e-15,5.3789822256275915e-14,2.4734756438073221e-09,2.0001002329227048e-16,9.69893628572714e-12,3.3701373627508614e-15,4.3049622309859548e-11,2.5405600490732211e-12,5.4597901982870278e-14,3.9285804894716531e-19,1.2816153036153464e-17
0.010276302758843375,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24101212934089683,0.099955388161358377,8.1646928853161471e-37,0.099937225111946026,1.134608675424289e-15,1.1240188163791444e-07,2.8142620958259031e-05,1.5392618750922799e-06,2.9408035506815093e-15,6.6227727677120798e-06,5.7870228394370402e-13,7.570440496226467e-13,1.9026265626012854e-09,4.4695615725961483e-16,4.8433403605598231e-16,3.6968932064984035e-14,1.9345509967378406e-23,1.5526476823997993e-10,3.4731987947035138e-05,3.4725676743559883e-05,4.7967126128663917e-15,2.7946020129258764e-05,1.3345215574275781e-09,1.008930612342144e-05,9.7788540936751943e-09,2.6735121873775513e-10,3.8921788847753654e-08,3.905683174454256e-11,5.348548415264326e-10,1.2916767732515384e-14,1.0156893942280332e-18,1.4600404968364572e-12,1.2257174174868026e-08,1.6514429607353772e-15,5.3950607331301162e-14,2.4869960725668807e-09,2.010845014258904e-16,9.7555315814427808e-12,3.3898020633414389e-15,4.3406484274588512e-11,2.5638404829021242e-12,5.5254157077977696e-14,3.9424801846496876e-19,1.2845775391996983e-17
0.01029220136493481,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24101207620916851,0.099955378180339088,8.1899771271469438e-37,0.099937181752012674,1.1386158383253411e-15,1.1262469747693858e-07,2.8186162988313876e-05,1.5436775275056184e-06,2.943054883462095e-15,6.6237764461257822e-06,5.8180353098225109e-13,7.5780059559956485e-13,1.9077886694328504e-09,4.4830428151622392e-16,4.8419701514366834e-16,3.7054179343806739e-14,1.939852179276734e-23,1.5572728366249441e-10,3.4731976822128383e-05,3.4725654021712388e-05,4.8041329212223783e-15,2.7989228257733355e-05,1.3347234482492784e-09,1.0099298528140963e-05,9.7939816968628801e-09,2.6712672503808849e-10,3.8850619950098006e-08,3.913424602745837e-11,5.363890516294556e-10,1.2949554038294558e-14,1.0154020264691008e-18,1.455473434750647e-12,1.2262730035017757e-08,1.6559228209092355e-15,5.4111307900781872e-14,2.5005557333036048e-09,2.0216206230709988e-16,9.8122917090248161e-12,3.4095240303357939e-15,4.376542269267388e-11,2.5872841874570842e-12,5.5916869163805237e-14,3.9564031973215925e-19,1.2875393842840704e-17
0.010308099971026247,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24101202308817007,0.099955368210679227,8.2153004763736004e-37,0.099937138392115724,1.1426297112242952e-15,1.1284748888768186e-07,2.8229704929359443e-05,1.548094471876918e-06,2.9452999442759464e-15,6.6247659714870998e-06,5.8491364574445086e-13,7.585563141295926e-13,1.9129499251705271e-09,4.496529613532314e-16,4.8405983966750829e-16,3.7139415202792736e-14,1.9451581546342473e-23,1.5618955275648757e-10,3.4731965702716561e-05,3.4725631301430196e-05,4.8115532113495439e-15,2.8032436399187429e-05,1.334922487429446e-09,1.0109279953378878e-05,9.8091092628880029e-09,2.6690239644694568e-10,3.8779657869155152e-08,3.9211651789773291e-11,5.3792371000275991e-10,1.2982365822417583e-14,1.0151143314844116e-18,1.4509267399749334e-12,1.2268269359733413e-08,1.6604019394520694e-15,5.4271922808892229e-14,2.5141545974058576e-09,2.0324270403224162e-16,9.8692163850050223e-12,3.4293031652002655e-15,4.412644356573928e-11,2.6108919247131217e-12,5.6586086716791223e-14,3.9703495195790561e-19,1.2905008313094935e-17
0.010323998577117683,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24101196997787477,0.09995535825234976,8.2406629331103109e-37,0.09993709503225516,1.1466502918644723e-15,1.1307025575945864e-07,2.8273246781348047e-05,1.552512689540137e-06,2.9475387506200494e-15,6.6257414110462145e-06,5.880326226982539e-13,7.5931120724261331e-13,1.9181103076763103e-09,4.5100219149487488e-16,4.8392251106686685e-16,3.7224639425655393e-14,1.950468915140301e-23,1.5665157221845416e-10,3.47319545887857e-05,3.4725608582709411e-05,4.8189734832402269e-15,2.8075644553675693e-05,1.3351186885200264e-09,1.0119250426679562e-05,9.8242367917349555e-09,2.6667823372602776e-10,3.8708901767366988e-08,3.9289048993038443e-11,5.3945881016021691e-10,1.3015203055168767e-14,1.0148263123336308e-18,1.4464002911063965e-12,1.2273792209444202e-08,1.6648802971530388e-15,5.4432450907819762e-14,2.5277926359742801e-09,2.0432642467715304e-16,9.9263053242159754e-12,3.4491393688108584e-15,4.448955288470577e-11,2.6346644580786027e-12,5.7261858451321315e-14,3.9843191435666935e-19,1.2934618727610676e-17
0.010339897183209119,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24101191687825604,0.099955348305321698,8.2660644974711438e-37,0.099937051672430957,1.1506775780025466e-15,1.1329299798347522e-07,2.8316788544232455e-05,1.5569321619109443e-06,2.9497713199712247e-15,6.6267028318287118e-06,5.9116045625302321e-13,7.6006527696432647e-13,1.9232697949356943e-09,4.5235196669608466e-16,4.8378503074304073e-16,3.7309851797372591e-14,1.9557844531566248e-23,1.5711333876788713e-10,3.4731943480321908e-05,3.4725585865546198e-05,4.8263937368868433e-15,2.8118852721252341e-05,1.3353120650277459e-09,1.0129209975526216e-05,9.8393642833882561e-09,2.6645423761054788e-10,3.8638350808559649e-08,3.9366437599462359e-11,5.4099434564409611e-10,1.304806570697294e-14,1.0145379719954392e-18,1.441893967166159e-12,1.2279298644319174e-08,1.6693578749085093e-15,5.4592891057744291e-14,2.5414698198239192e-09,2.0541322229731605e-16,9.9835582398096289e-12,3.469032541459699e-15,4.4854756629729244e-11,2.6586025523908519e-12,5.7944233320128091e-14,3.998312061475529e-19,1.2964225011678399e-17
0.010355795789300555,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24101186378928699,0.099955338369566105,8.291505169570064e-37,0.099937008312643155,1.1547115674072561e-15,1.1351571545295902e-07,2.8360330217965947e-05,1.5613528704865867e-06,2.9519976697821145e-15,6.6276503006319321e-06,5.9429714075996703e-13,7.6081852531678265e-13,1.9284283650572502e-09,4.5370228174241057e-16,4.8364740011264633e-16,3.73950521041769e-14,1.9611047610771261e-23,1.5757484914722246e-10,3.4731932377311239e-05,3.4725563149936721e-05,4.8338139722818887e-15,2.8162060901971033e-05,1.3355026304132929e-09,1.0139158627347972e-05,9.8544917378326204e-09,2.6623040883158044e-10,3.8568004161692885e-08,3.9443817571955878e-11,5.4253031002501717e-10,1.3080953748401906e-14,1.0142493134419335e-18,1.4374076481297154e-12,1.2284788724267025e-08,1.6738346537216883e-15,5.4753242126818564e-14,2.5551861194863413e-09,2.0650309492800709e-16,1.0040974843276076e-11,3.4889825828615508e-15,4.5222060770138599e-11,2.6827069739117569e-12,5.8633260514688377e-14,4.0123282655385082e-19,1.2993827091024569e-17
0.01037169439539199,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.2410118107109411,0.099955328445054115,8.3169849495209298e-37,0.099936964952891741,1.15875225786194e-15,1.1373840806316634e-07,2.8403871802502262e-05,1.5657747968457566e-06,2.9542178174794112e-15,6.6285838840237753e-06,5.9744267051256836e-13,7.6157095431856871e-13,1.9335859962722031e-09,4.5505313144994567e-16,4.8350962060165071e-16,3.7480240133549175e-14,1.9664298313300332e-23,1.5803610012177875e-10,3.4731921279739857e-05,3.4725540435877125e-05,4.8412341894179414e-15,2.8205269095884971e-05,1.3356903980911392e-09,1.0149096409522295e-05,9.8696191550529058e-09,2.6600674812681749e-10,3.8497861002161744e-08,3.9521188874134819e-11,5.4406669690190622e-10,1.3113867150178142e-14,1.0139603396833912e-18,1.4329412151823085e-12,1.2290262508936903e-08,1.6783106147022556e-15,5.4913502991147463e-14,2.5689415052117429e-09,2.0759604058444689e-16,1.0098554844462096e-11,3.5089893921602668e-15,4.5591471264374385e-11,2.7069784903233813e-12,5.9328989465618053e-14,4.0263677480393225e-19,1.3023424891809472e-17
0.010387593001483427,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24101175764319177,0.099955318531756945,8.3425038374375158e-37,0.099936921593176686,1.1627996471630747e-15,1.1396107571128416e-07,2.8447413297795619e-05,1.570197922648451e-06,2.95643178046595e-15,6.6295036483449486e-06,6.005970397470126e-13,7.6232256598448903e-13,1.9387426669340116e-09,4.5640451066525504e-16,4.83371693624083e-16,3.75654156742167e-14,1.9717596563763166e-23,1.5849708847969185e-10,3.4731910187593904e-05,3.4725517723363587e-05,4.8486543882876516e-15,2.8248477303046839e-05,1.3358753814299608e-09,1.0159023349370842e-05,9.8847465350341388e-09,2.6578325622445417e-10,3.8427920509684341e-08,3.9598551470285842e-11,5.4560349990194605e-10,1.3146805883167566e-14,1.0136710537028998e-18,1.4284945504012984e-12,1.2295720057720522e-08,1.6827857390660004e-15,5.5073672534765116e-14,2.5827359469710545e-09,2.0869205726194882e-16,1.0156297951589596e-11,3.5290528679351928e-15,4.596299405992862e-11,2.7314178707235688e-12,6.0031469843064489e-14,4.0404305013073188e-19,1.3053018340626541e-17
0.010403491607574863,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24101170458601245,0.099955308629645814,8.3680618334334761e-37,0.099936878233498033,1.1668537331198377e-15,1.1418371829638284e-07,2.8490954703800743e-05,1.5746222296358301e-06,2.9586395761213192e-15,6.6304096597100538e-06,6.0376024264261406e-13,7.6307336232541513e-13,1.9438983555179305e-09,4.5775641426529925e-16,4.8323362057618292e-16,3.7650578516149809e-14,1.9770942287092622e-23,1.5895781103185043e-10,3.4731899100859556e-05,3.4725495012392273e-05,4.856074568883761e-15,2.8291685523508819e-05,1.3360575937528505e-09,1.0168939474157504e-05,9.8998738777615111e-09,2.6555993383902578e-10,3.835818186735113e-08,3.9675905325350059e-11,5.471407126805255e-10,1.3179769918377896e-14,1.013381458445399e-18,1.424067536574999e-12,1.2301161429754025e-08,1.6872600081344403e-15,5.5233749649612613e-14,2.5965694144580377e-09,2.0979114293606709e-16,1.021420387127399e-11,3.5491729082075537e-15,4.6336635093284965e-11,2.7560258856215512e-12,6.07407515570966e-14,4.0545165177159864e-19,1.3082607364501202e-17
0.010419390213666299,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24101165153937676,0.099955298738692078,8.3936589376223499e-37,0.099936834873855768,1.1709145135548219e-15,1.1440633571944393e-07,2.8534496020472805e-05,1.5790476996300785e-06,2.9608412218004259e-15,6.6313019840066847e-06,6.0693227332224257e-13,7.6382334534842201e-13,1.9490530406205979e-09,4.5910883715735875e-16,4.8309540284823263e-16,3.7735728450556156e-14,1.9824335408550339e-23,1.5941826461183358e-10,3.4731888019523065e-05,3.472547230295938e-05,4.8634947311990777e-15,2.8334893757322579e-05,1.336237048337149e-09,1.0178844811090256e-05,9.9150011832203668e-09,2.6533678167850297e-10,3.828864426264949e-08,3.9753250404932724e-11,5.4867832892119396e-10,1.3212759226960247e-14,1.0130915568439663e-18,1.4196600573592204e-12,1.2306586683918909e-08,1.6917334033344643e-15,5.5393733235516248e-14,2.610441877091377e-09,2.1089329556274515e-16,1.0272272308542582e-11,3.5693494104468491e-15,4.6712400289859689e-11,2.7808033069335554e-12,6.14568847580932e-14,4.0686257896854376e-19,1.3112191890888851e-17
0.010435288819757735,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24101159850325818,0.099955288858867078,8.4192951501175676e-37,0.099936791514249862,1.1749819863040236e-15,1.1462892788336786e-07,2.8578037247767479e-05,1.5834743145342579e-06,2.9630367348327224e-15,6.6321806868949388e-06,6.1011312585274546e-13,7.6457251705687436e-13,1.9542067009596071e-09,4.6046177427895684e-16,4.8295704183044119e-16,3.7820865269875026e-14,1.9877775853726577e-23,1.5987844607584824e-10,3.4731876943570647e-05,3.4725449595061095e-05,4.8709148752265025e-15,2.8378102004539311e-05,1.3364137584143487e-09,1.0188739387322286e-05,9.9301284513962253e-09,2.6511380044788066e-10,3.821930688810591e-08,3.983058667530575e-11,5.5021634233560797e-10,1.3245773780209456e-14,1.0128013518307887e-18,1.4152719973870883e-12,1.2311995878843016e-08,1.6962059061979594e-15,5.5553622200165836e-14,2.6243533040167648e-09,2.1199851307846215e-16,1.033050296685288e-11,3.5895822715772057e-15,4.7090295563943163e-11,2.8057509079784138e-12,6.217991983712892e-14,4.0827583096823599e-19,1.3141771847672921e-17
0.01045118742584917,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24101154547763032,0.099955278990142254,8.4449704710324644e-37,0.099936748154680358,1.1790561492166167e-15,1.1485149469293445e-07,2.8621578385640881e-05,1.5879020563321671e-06,2.965226132522786e-15,6.6330458338081283e-06,6.1330279424537377e-13,7.6532087945033339e-13,1.9593593153730896e-09,4.6181522059778179e-16,4.828185389065239e-16,3.7905988767773267e-14,1.9931263548537287e-23,1.6033835230266396e-10,3.473186587298856e-05,3.4725426888693601e-05,4.8783350009589989e-15,2.8421310265209708e-05,1.3365877371702309e-09,1.0198623229950823e-05,9.9452556822747449e-09,2.6489099084569521e-10,3.8150168940722343e-08,3.990791410339417e-11,5.5175474666348236e-10,1.3278813549562064e-14,1.0125108463242631e-18,1.4109032421747283e-12,1.2317389072902008e-08,1.7006774983614471e-15,5.5713415459091924e-14,2.6383036641089776e-09,2.1310679340038107e-16,1.0388895548110785e-11,3.6098713879837096e-15,4.7470326818642195e-11,2.830869463473166e-12,6.2909907426357905e-14,4.0969140702192411e-19,1.3171347163163412e-17
0.010467086031940607,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24101149246246695,0.099955269132489144,8.4706849004802638e-37,0.099936704795147241,1.1831370001548491e-15,1.1507403605477028e-07,2.8665119434049616e-05,1.5923309070881909e-06,2.9674094321505961e-15,6.6338974899534192e-06,6.1650127245620048e-13,7.6606843452447492e-13,1.9645108628192842e-09,4.6316917111160948e-16,4.8267989544957627e-16,3.7991098739141219e-14,1.9984798419222327e-23,1.6079798019354736e-10,3.4731854807763151e-05,3.4725404183853125e-05,4.8857551083896202e-15,2.8464518539383982e-05,1.3367589977449974e-09,1.0208496366016094e-05,9.9603828758417625e-09,2.6466835356155555e-10,3.8081229621495078e-08,3.9985232656764698e-11,5.5329353567254022e-10,1.3311878506594778e-14,1.0122200432209392e-18,1.4065536780379553e-12,1.2322766324220865e-08,1.7051481615657146e-15,5.587311193564315e-14,2.6522929259739513e-09,2.1421813442649452e-16,1.044744975268875e-11,3.6302166555187059e-15,4.7852499945822956e-11,2.8561597495286691e-12,6.3646898399395406e-14,4.1110930638540075e-19,1.3200917766095544e-17
0.010498883244123479,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.2410113864634286,0.099955249450284278,8.5222310854268887e-37,0.099936618076190115,1.1913187576232542e-15,1.1551904207097973e-07,2.8752201262301813e-05,1.6011918641341564e-06,2.97175780621296e-15,6.6355605896375665e-06,6.229246338833747e-13,7.6756113067828063e-13,1.9748106732408031e-09,4.6587856486533558e-16,4.8240219240077265e-16,3.8161277287935305e-14,2.0092009394796267e-23,1.6171638868467703e-10,3.473183269332761e-05,3.4725358778738066e-05,4.9005952683178157e-15,2.8550935128442535e-05,1.337093416683942e-09,1.0228210626335478e-05,9.9906371509853831e-09,2.6422359867436914e-10,3.7943943693167894e-08,4.0139843012823939e-11,5.5637224294481588e-10,1.337808387070835e-14,1.0116375557500319e-18,1.3979116725224715e-12,1.2333473229891754e-08,1.7140866285788705e-15,5.6192210273969219e-14,2.6803880281140797e-09,2.1644999008829698e-16,1.0565041825735748e-11,3.6710752247575371e-15,4.8623295328555233e-11,2.9072586247080855e-12,6.514209520093034e-14,4.1395207208783598e-19,1.3260044551341082e-17
0.010527226934676578,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24101129201206051,0.099955231942832845,8.5683106686644648e-37,0.099936540775973651,1.1986344183162248e-15,1.1591562892131562e-07,2.8829824758759445e-05,1.6090939891626296e-06,2.9756135076030379e-15,6.6369982079433932e-06,6.2867999400087301e-13,7.6888900126346476e-13,1.9839880096441712e-09,4.6829534044400818e-16,4.8215419046622201e-16,3.8312924992364868e-14,2.018773444925923e-23,1.6253407939863815e-10,3.4731812998686883e-05,3.4725318310221934e-05,4.913823564368516e-15,2.8627965985995328e-05,1.3373824773926238e-09,1.0245747868500678e-05,1.0017605358224382e-08,2.6382773670206023e-10,3.7822230461983403e-08,4.0277630777411453e-11,5.5911780541851872e-10,1.3437183268485726e-14,1.0111173575668482e-18,1.3902718880307084e-12,1.2342964060666601e-08,1.722050970717092e-15,5.6476314261657441e-14,2.7055625565885617e-09,2.1844974139496818e-16,1.0670404120157153e-11,3.7076844097878946e-15,4.9317654157803197e-11,2.9533943609889707e-12,6.6499019413937507e-14,4.1649390942367375e-19,1.3312732941910623e-17
0.010555570625229677,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24101119759355399,0.099955214470140039,8.6145145522136204e-37,0.099936463475872817,1.205971303640949e-15,1.1631213355306113e-07,2.8907447970232591e-05,1.616999369723113e-06,2.9794500890703194e-15,6.638393929715344e-06,6.3446326006296392e-13,7.7021433611124007e-13,1.9931616403542422e-09,4.7071364379722392e-16,4.8190576246513821e-16,3.8464526641541226e-14,2.0283608335889427e-23,1.6335083936876571e-10,3.4731793320864326e-05,3.4725277846501886e-05,4.9270518021481676e-15,2.8704996887209031e-05,1.3376630966267747e-09,1.0263251490529578e-05,1.0044573446667834e-08,2.6343243259988306e-10,3.7701136575650888e-08,4.0415389870714988e-11,5.618644970281802e-10,1.3496362294365314e-14,1.0105962569644213e-18,1.3826914078957132e-12,1.2352405093180651e-08,1.7300120873907332e-15,5.6760094625557274e-14,2.7308602375290052e-09,2.2045918774199406e-16,1.0776275480651524e-11,3.7444704536339515e-15,5.0018909553944893e-11,3.0000877676228744e-12,6.7878986597532755e-14,4.1904311982243257e-19,1.3365405290022145e-17
0.010583914315782776,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24101110320776173,0.099955197032046514,8.6608427367119601e-37,0.09993638617588764,1.2133294019436872e-15,1.1670855550028853e-07,2.8985070896491475e-05,1.6249079069887799e-06,2.9832676476278374e-15,6.6397481165318772e-06,6.4027439594628829e-13,7.7153714639380659e-13,2.0023314502926467e-09,4.7313344762374785e-16,4.8165691596438431e-16,3.8616081115475084e-14,2.0379630648011934e-23,1.6416665181564183e-10,3.4731773659783153e-05,3.4725237387556427e-05,4.940279981620033e-15,2.8782027832351248e-05,1.3379353472494623e-09,1.0280721643649919e-05,1.0071541416240919e-08,2.6303769005232171e-10,3.7580657655963918e-08,4.0553120130902136e-11,5.6461228343355166e-10,1.3555620792131765e-14,1.0100742699042539e-18,1.3751696171489916e-12,1.2361796648170196e-08,1.7379698787405894e-15,5.7043545535728114e-14,2.7562808839060268e-09,2.224783165667579e-16,1.0882654158105373e-11,3.7814327483301731e-15,5.0727094501225431e-11,3.0473432904141033e-12,6.9282293506881533e-14,4.2159969922686296e-19,1.3418061206541146e-17
0.010612258006335876,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24101100885453713,0.099955179628393606,8.7072952227958775e-37,0.099936308876018079,1.2207087017013396e-15,1.1710489431460473e-07,2.9062693537310901e-05,1.6328195029350681e-06,2.9870662800251249e-15,6.6410611277009849e-06,6.4611336500186379e-13,7.7285744324347611e-13,2.0114973255621973e-09,4.7555472492005816e-16,4.8140765844512409e-16,3.876758730618148e-14,2.0475800982161839e-23,1.6498150018198637e-10,3.4731754015367196e-05,3.4725196933364551e-05,4.9535081027481672e-15,2.8859058821684824e-05,1.3381993016661307e-09,1.0298158478507531e-05,1.00985092668703e-08,2.6264351266885235e-10,3.7460789365320998e-08,4.0690821402233349e-11,5.6736113057320066e-10,1.3614958606931442e-14,1.0095514121668216e-18,1.3677059087376e-12,1.237113904393502e-08,1.7459242459328101e-15,5.7326661239424354e-14,2.7818243061306805e-09,2.2450711512402767e-16,1.0989538389279914e-11,3.8185706810038357e-15,5.1442241866201191e-11,3.0951653889111643e-12,7.0709239364718316e-14,4.2416364362511928e-19,1.3470700306504992e-17
0.010650023501759526,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24101088318744879,0.099955156492787453,8.7693822581388537e-37,0.099936205880863965,1.2305738996038797e-15,1.1763285129542586e-07,2.9166118491762065e-05,1.6433655995419e-06,2.9920983840953277e-15,6.64274723496814e-06,6.5393646683070573e-13,7.7461273723117845e-13,2.0237037465228672e-09,4.7878310924716548e-16,4.8107491867430835e-16,3.896937917445336e-14,2.0604168880415594e-23,1.6606568833619308e-10,3.4731727866660949e-05,3.4725143039032845e-05,4.9711333296281509e-15,2.8961695965164974e-05,1.3385382308125203e-09,1.0321340026793619e-05,1.0134441390654811e-08,2.6211918999259346e-10,3.7302016751066851e-08,4.0874251033056814e-11,5.7102531959154181e-10,1.369414405296295e-14,1.0088534239254504e-18,1.3578503877682282e-12,1.2383511129341742e-08,1.7565172570303435e-15,5.7703357567484931e-14,2.8160491338011291e-09,2.2722531539810807e-16,1.1132734799185708e-11,3.8683255884716265e-15,5.240598853965925e-11,3.1597722708794443e-12,7.2647773166972661e-14,4.2759131329037487e-19,1.3540810528402738e-17
0.010687788997183176,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24101075757757498,0.09995513341767176,8.8316899716727185e-37,0.099936102885915132,1.2404766901592049e-15,1.1816065895244522e-07,2.9269542938564879e-05,1.6539167259951921e-06,2.9970972868291884e-15,6.6443617140571282e-06,6.6180882618642773e-13,7.7636361487759072e-13,2.0359027187552165e-09,4.8201399971680612e-16,4.8074147978771509e-16,3.9171080819770381e-14,2.0732797917444391e-23,1.6714809792029485e-10,3.4731701747226785e-05,3.4725089153053203e-05,4.9887584527855267e-15,2.9064333188154328e-05,1.3388627281200079e-09,1.0344463044080243e-05,1.0170373302983062e-08,2.615958851873189e-10,3.7144310529372588e-08,4.1057628596342039e-11,5.7469125266063078e-10,1.3773469680650081e-14,1.008153954456771e-18,1.3480955239393015e-12,1.2395797242354573e-08,1.7671037870135649e-15,5.8079435511584638e-14,2.8504911257301384e-09,2.299606285487237e-16,1.1276821333631484e-11,3.9183897391592425e-15,5.3382231017519901e-11,3.2254035698174534e-12,7.4629530150069746e-14,4.3103204191197212e-19,1.3610889330382333e-17
0.010725554492606827,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24101063202457332,0.09995511040267635,8.8942183648929558e-37,0.099935999891171592,1.2504170471901726e-15,1.1868831636552291e-07,2.9372966877223738e-05,1.6644726570052045e-06,3.0020632148369298e-15,6.6459053961839483e-06,6.697303521652625e-13,7.7811010218303784e-13,2.0480939824731257e-09,4.8524733488802902e-16,4.804073589677497e-16,3.9372689719021202e-14,2.0861687165183337e-23,1.6822869158341364e-10,3.4731675656886556e-05,3.4725035275375601e-05,5.0063834721412865e-15,2.9166970491235807e-05,1.3391729610892248e-09,1.0367527881873817e-05,1.0206305003694e-08,2.6107360627055732e-10,3.6987660775536621e-08,4.1240953772518209e-11,5.7835885149747081e-10,1.3852935134749018e-14,1.0074530399991106e-18,1.3384399459598353e-12,1.240799811614783e-08,1.7776836104571022e-15,5.8454882094461661e-14,2.8851498129488123e-09,2.3271302296415214e-16,1.1421793710755444e-11,3.9687616447829433e-15,5.4371046053432208e-11,3.2920699468842858e-12,7.6655238657631468e-14,4.3448582037547264e-19,1.3680935835810579e-17
0.010763319988030477,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24101050652810327,0.099955087447433005,8.9569674392910251e-37,0.099935896896633319,1.2603949449252766e-15,1.1921582266591487e-07,2.9476390307256842e-05,1.67503316976669e-06,3.0069963938557352e-15,6.6473791054749805e-06,6.7770095231380923e-13,7.7985222501952632e-13,2.0602772815029757e-09,4.8848305423536289e-16,4.8007257316368205e-16,3.9574203385718894e-14,2.0990835705451787e-23,1.6930743265620199e-10,3.4731649595464425e-05,3.4724981405952763e-05,5.0240083876189784e-15,2.9269607874977876e-05,1.3394690957919385e-09,1.0390534889820484e-05,1.0242236492631273e-08,2.6055236105012348e-10,3.683205768828868e-08,4.142422625987355e-11,5.8202803868252045e-10,1.3932540064119746e-14,1.0067507162958667e-18,1.3288823061126208e-12,1.2420114476534459e-08,1.7882565050715195e-15,5.8829684575690601e-14,2.920024718947875e-09,2.3548246649429882e-16,1.1567647608755755e-11,4.0194398031840482e-15,5.5372510017137767e-11,3.3597821053974909e-12,7.8725634904417239e-14,4.3795263970742701e-19,1.3750949180782928e-17
