Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(45),OX(20),CH3X(21),HOX(22),HX(19),CH2X(27),CHX(28),CX(26),H2OX(23),OCX(25),CO2X(24),COX(47),CHOX(50),CH4OX(57)
6.67990940461689e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.14301828801016525,0.09726309681251416,0.076342034354408145,7.8039394019214224e-07,0.00011261305649003631,3.530075437086781e-13,1.8800690880701801e-07,2.9200867640834939e-10,7.615350831174397e-30,1.0788370134570883e-11,4.4946832065621613e-31,1.7363709160976017e-18,9.7660937174859479e-22,5.7979119841730083e-10,2.6130904379312379e-26,5.3519737284082542e-26,5.0716596171789835e-13,2.5234197986493936e-25,0.0026758525544364527,0.047132027042441182,3.2415029050258034e-08,1.2539117501147077e-07,3.1980969543561649e-09,3.1269122352353586e-14,8.733371347807168e-12,5.5598474181135382e-09,9.3731460822185127e-06,6.0042645972342612e-05,2.0594597551026304e-10,1.7725865637553658e-10,1.2888649732777927e-14,4.4772479994592547e-11
6.703793133094751e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.14290846373407778,0.097264775495358488,0.076285771426785817,7.8982610140267032e-07,0.00011326732216063785,3.5301346444302747e-13,1.8933453685111994e-07,2.9402218756536506e-10,7.6801799569087389e-30,1.0831270828050775e-11,4.6030549968722416e-31,1.7360448453155806e-18,9.9212095445325673e-22,5.8439574017334006e-10,2.6354298069940482e-26,5.4098743721332028e-26,5.0964102597435547e-13,2.5734984071844605e-25,0.0026738254095964001,0.047243498004870765,3.2451695307317751e-08,1.2574932049178171e-07,3.1953069944713548e-09,3.1336359931300389e-14,8.7328184978799073e-12,5.5555544939031781e-09,9.4155556925768251e-06,6.0380303984271208e-05,2.0761796288364639e-10,1.7837467442756123e-10,1.2959747905309639e-14,4.5131643033650756e-11
6.727676861572612e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.14279889148232514,0.09726644903879722,0.076229636178979196,7.9933433118162106e-07,0.0001139226832358891,3.5301907303867395e-13,1.9066600679151827e-07,2.9604023897882333e-10,7.7453091616409455e-30,1.0874117800349389e-11,4.7135812080436137e-31,1.7357216353350485e-18,1.0078152513686174e-21,5.8901876204064832e-10,2.6578644554853814e-26,5.4681593655938572e-26,5.1211872696818106e-13,2.6243708065617593e-25,0.0026718028516743686,0.047354711873773617,3.2488128679018345e-08,1.2610717166131429e-07,3.1925266960071199e-09,3.1403406438094897e-14,8.7322743337151204e-12,5.5512719712871492e-09,9.4579753119473892e-06,6.0718434758566669e-05,2.0929632686480562e-10,1.7949270999165317e-10,1.3030946457739889e-14,4.5492086377847921e-11
6.751560590050473e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.14268957029928961,0.097268117462578255,0.076173628126649934,8.0891891481961639e-07,0.00011457913497151679,3.5302437519503095e-13,1.920013102210515e-07,2.9806280687634547e-10,7.8107385220260451e-30,1.0916910862319976e-11,4.8262952603120739e-31,1.7354012639466989e-18,1.0236936236383047e-21,5.9366025165781809e-10,2.6803943020689199e-26,5.5268294576869832e-26,5.1459904877595869e-13,2.676046326945055e-25,0.0026697848634277027,0.047465669625060575,3.2524330702181757e-08,1.2646472795037814e-07,3.1897559896415678e-09,3.1470262640559309e-14,8.731738746373665e-12,5.5469998038818733e-09,9.5004046723972395e-06,6.1057035511778585e-05,2.1098105653732085e-10,1.8061275222792349e-10,1.3102244842399119e-14,4.5853806882026185e-11
6.775444318528334e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.14258049923442165,0.097269780786345225,0.076117746788027546,8.1858013708163622e-07,0.00011523667264740531,3.5302937652305368e-13,1.9334043875039791e-07,3.0008986757944778e-10,7.876468112488274e-30,1.0959649828751819e-11,4.9412309377512829e-31,1.7350837090273596e-18,1.0397574357829998e-21,5.983201965392336e-10,2.7030192648171053e-26,5.5858853922881859e-26,5.1708197552872824e-13,2.7285343678321255e-25,0.0026677714277046718,0.047576372229467645,3.256030290139922e-08,1.2682198880431343e-07,3.1869948063083559e-09,3.1536929302366032e-14,8.7312116267570294e-12,5.5427379451259702e-09,9.5428435082388491e-06,6.1396103474172962e-05,2.1267214094907808e-10,1.8173479034861996e-10,1.3173642516306938e-14,4.6216801396508456e-11
6.799328047006195e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.14247167734220484,0.097271439029638418,0.076061991683891869,8.2831828220556305e-07,0.00011589529156744384,3.530340825468642e-13,1.9468338400802769e-07,3.0212139750348254e-10,7.9424980052296382e-30,1.1002334518320636e-11,5.0584223903359291e-31,1.7347689485444323e-18,1.0560080556766411e-21,6.0299858407647734e-10,2.7257392612170277e-26,5.6453279082698299e-26,5.1956749141194728e-13,2.781844398225956e-25,0.0026657625274438489,0.04768682065259125,3.2596046789143676e-08,1.2717895367247758e-07,3.1842430784914279e-09,3.1603407183061671e-14,8.7306928697644074e-12,5.538486349513349e-09,9.5852915560152947e-06,6.1735635889646011e-05,2.1436956911554491e-10,1.8285881361781601e-10,1.3245138935493946e-14,4.6581066767268532e-11
6.823211775484056e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.14236310368212221,0.097273092211895437,0.076006362337555852,8.3813363390071895e-07,0.00011655498705937366,3.5303849870493396e-13,1.9603013764015382e-07,3.0415737315757136e-10,8.008828270258587e-30,1.1044964753539633e-11,5.1779041360012066e-31,1.7344569605572013e-18,1.0724468545226637e-21,6.0769540153979119e-10,2.7485542081787328e-26,5.7051577395234991e-26,5.2205558066558899e-13,2.8359859568047265e-25,0.0026637581456735063,0.047797015854923103,3.2631563865890899e-08,1.2753562202459537e-07,3.1815007384141875e-09,3.1669697038099795e-14,8.7301823685279446e-12,5.5342449709100303e-09,9.6277485544741376e-06,6.2075630015641725e-05,2.1607333001646514e-10,1.839848113511021e-10,1.331673356380466e-14,4.6946599836099272e-11
6.844707131114131e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.14226559885318715,0.097274575764723689,0.075956403056817931,8.4703369610348164e-07,0.00011714962962855783,3.5304222983915497e-13,1.9724546517911661e-07,3.0599353300574186e-10,8.0687823831888553e-30,1.1083285263128945e-11,5.2874247348973846e-31,1.7341785237961601e-18,1.0874038024523069e-21,6.1193828422572055e-10,2.7691687740400567e-26,5.7593363447712713e-26,5.2429704824379036e-13,2.8854322561215072e-25,0.0026619580514342231,0.047895975823005046,3.2663336542119437e-08,1.2785636957903553e-07,3.1790406045806992e-09,3.1729197766799199e-14,8.7297298925159325e-12,5.5304364288640049e-09,9.6659672917651777e-06,6.2382017235661642e-05,2.1761212018338811e-10,1.8499988868846485e-10,1.3381252251296042e-14,4.7276660866401266e-11
6.8640529511812e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.14217801521140971,0.097275907482233789,0.075911526185003464,8.5509758794250924e-07,0.00011768554751339611,3.5304539400250411e-13,1.9834188666779956e-07,3.0764912550978283e-10,8.1229491942943984e-30,1.1117735786500475e-11,5.3876248024311803e-31,1.7339298225676324e-18,1.1009971608051007e-21,6.1576962558205465e-10,2.7877875326695735e-26,5.8083662659893621e-26,5.2631613094187463e-13,2.9305222823964743e-25,0.0026603410740837778,0.047984865660795725,3.2691776794133828e-08,1.2814483634861036e-07,3.17683290019396e-09,3.1782619176339026e-14,8.7293282490963812e-12,5.5270157586066072e-09,9.7003700198121607e-06,6.2658081964272685e-05,2.1900140273928387e-10,1.85914811964378e-10,1.3439386390245939e-14,4.7574589640561865e-11
6.883398771248268e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.1420905927786893,0.097277235913425283,0.075866730983536468,8.6321263771643079e-07,0.00011822216350708601,3.5304837738166489e-13,1.9944079203563706e-07,3.0930759339692286e-10,8.1773131969896511e-30,1.1152150279135016e-11,5.4893901224136816e-31,1.7336829016833732e-18,1.1147164322085737e-21,6.1961303578808523e-10,2.8064684387639657e-26,5.857651593399605e-26,5.2833687418503228e-13,2.9761750637346981e-25,0.0026587270314297395,0.048073591051644736,3.2720070864563294e-08,1.2843310765337656e-07,3.1746312382412452e-09,3.1835918552173682e-14,8.7289318408623982e-12,5.5236017118558606e-09,9.7347781630381521e-06,6.2934444788807163e-05,2.203948205046681e-10,1.8683101185635652e-10,1.3497584013315147e-14,4.787334452316909e-11
6.902744591315336e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.14200333106465221,0.097278561068433758,0.075822017203877101,8.7137899517847076e-07,0.00011875947517176042,3.5305118270862655e-13,2.005421768769574e-07,3.1096892436294104e-10,8.231874424327399e-30,1.1186528653870113e-11,5.592739755053299e-31,1.7334377496735953e-18,1.1285623516684803e-21,6.2346850785171827e-10,2.8252114470853914e-26,5.9071927075374371e-26,5.3035926970243562e-13,3.0223958039778057e-25,0.0026571159146223,0.048162152496341468,3.2748219528263457e-08,1.287211832239313e-07,3.172435584985966e-09,3.1889096288038015e-14,8.7285406164472968e-12,5.5201942654217401e-09,9.7691915867663312e-06,6.3211104277417012e-05,2.2179236756339168e-10,1.8774848278389646e-10,1.3555844836030688e-14,4.8172923828514455e-11
6.922090411382404e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.14191622958101188,0.097279882957351932,0.075777384598542802,8.7959680985168928e-07,0.00011929748007953034,3.5305381268122579e-13,2.016460367936321e-07,3.1263310614381492e-10,8.2866329084442882e-30,1.1220870825103093e-11,5.6976929229401321e-31,1.7331943551137821e-18,1.1425356555778011e-21,6.2733603473130531e-10,2.8440165121600538e-26,5.9569899868316936e-26,5.3238330924669238e-13,3.0691897372846401e-25,0.0026555077148490962,0.048250550493544389,3.2776223555139362e-08,1.2900906280245495e-07,3.1702459060951558e-09,3.194215277595459e-14,8.7281545224755323e-12,5.5167933956393091e-09,9.8036101572309443e-06,6.3488059003925727e-05,2.2319403798456292e-10,1.8866721918808093e-10,1.3614168579805742e-14,4.8473325869405994e-11
6.941436231449472e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.14182928784155741,0.097281201590229849,0.07573283292110275,8.8786623102854438e-07,0.0001198361758124339,3.5305626996377307e-13,2.027523673950591e-07,3.1430012651568427e-10,8.3415886805581319e-30,1.125517670877505e-11,5.8042690117568431e-31,1.7329527066267574e-18,1.1566370817085307e-21,6.3121560933609554e-10,2.8628835882795582e-26,6.0070438076104212e-26,5.3440898459380488e-13,3.1165621281883025e-25,0.0026539024233350138,0.048338785539792581,3.2804083710183648e-08,1.2929674613344035e-07,3.1680621676631332e-09,3.1995088406243282e-14,8.7277735063892425e-12,5.5133990789587902e-09,9.8380337415748533e-06,6.3765307547799548e-05,2.2459982582488508e-10,1.8958721553147664e-10,1.3672554966709943e-14,4.8774548957223129e-11
6.958847469509834e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.14175117645713736,0.097282385584177775,0.075692805401924176,8.9535295685234613e-07,0.00012032159063705035,3.5305833604323065e-13,2.0375017374902549e-07,3.1580286177498174e-10,8.3912175817741599e-30,1.1286020909972015e-11,5.9015912433400765e-31,1.7327367065145389e-18,1.1694385205988382e-21,6.3471752138579354e-10,2.8799169382663356e-26,6.0523118986293928e-26,5.3623348423943762e-13,3.1596962369049387e-25,0.0026524601403111053,0.048418058167040569,3.2829035467651208e-08,1.2955549312691297e-07,3.1661018553269114e-09,3.2042627461477081e-14,8.7274348932913012e-12,5.5103497781415464e-09,9.8690191452736909e-06,6.4015081281586445e-05,2.2586855035310776e-10,1.9041628492910066e-10,1.3725156040442926e-14,4.9046350334626541e-11
6.976258707570195e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.14167319372180168,0.097283566956106085,0.075652843057399818,9.0288171319223817e-07,0.00012080756133066208,3.5306026627029187e-13,2.0474997461715473e-07,3.1730787756946411e-10,8.4410063323227235e-30,1.1316835592258045e-11,6.000258239330351e-31,1.7325221033138751e-18,1.1823448769557942e-21,6.3822918107275735e-10,2.8970004463436678e-26,6.0977883627819683e-26,5.3805929628076982e-13,3.2033070659454048e-25,0.0026510201995542369,0.048497199563519756,3.2853871855477455e-08,1.2981408077194623e-07,3.1641463041415065e-09,3.2090069219003475e-14,8.7271003164651545e-12,5.5073057501244733e-09,9.9000084077463925e-06,6.4265090833676811e-05,2.2714060081674243e-10,1.9124636640274728e-10,1.3777807424175263e-14,4.9318814158237458e-11
6.993669945630557e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.14159533928536983,0.097284745713253643,0.075612945710043802,9.104526084015503e-07,0.00012129408615099913,3.5306206251897027e-13,2.0575176681426728e-07,3.1881516507122517e-10,8.4909549530923315e-30,1.1347620697499121e-11,6.1002844735618699e-31,1.7323088888295004e-18,1.1953566914477005e-21,6.417505831277441e-10,2.9141340787134795e-26,6.1434734700759766e-26,5.3988641477123317e-13,3.2473985164860533e-25,0.0026495825947439231,0.048576210086849758,3.287859342128192e-08,1.3007250889419933e-07,3.162195489302073e-09,3.2137413959861546e-14,8.7267697368233681e-12,5.5042669776160178e-09,9.9310014340005863e-06,6.4515335180114676e-05,2.2841597285674873e-10,1.9207745595985357e-10,1.3830508922334343e-14,4.9591939194297632e-11
7.011081183690918e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.14151761279899508,0.09728592186283179,0.075573113183046076,9.1806575068122498e-07,0.00012178116336217957,3.5306372664209204e-13,2.0675554716007941e-07,3.2032471547860955e-10,8.5410634643950896e-30,1.1378376168535242e-11,6.2016845286385473e-31,1.7320970548970137e-18,1.208474505627252e-21,6.4528172225050159e-10,2.9313178014306553e-26,6.1893674891596796e-26,5.4171483377968753e-13,3.2919745097717804e-25,0.0026481473195836178,0.048655090093288285,3.2903200709562509e-08,1.3033077731199836e-07,3.1602493882716459e-09,3.2184661964012722e-14,8.7264431214380257e-12,5.5012334445991623e-09,9.9619981296282401e-06,6.4765813300576104e-05,2.2969466210784367e-10,1.9290954962169716e-10,1.3883260327595951e-14,4.9865724208244779e-11
7.02849242175128e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.14144001391515801,0.09728709541202453,0.075533345300269145,9.2572124807958593e-07,0.00012226879123468034,3.5306526047166299e-13,2.0776131247919282e-07,3.2183652001618648e-10,8.5913318859646517e-30,1.1409101949171378e-11,6.304473096350917e-31,1.7318865933840902e-18,1.221698861926718e-21,6.4882259311000709e-10,2.9485515804036262e-26,6.2354706873241276e-26,5.4354454739036131e-13,3.3370389871488997e-25,0.0026467143678005948,0.048733839937737763,3.2927694261715741e-08,1.3058888585326762e-07,3.1583079776845049e-09,3.2231813510351607e-14,8.726120435261307e-12,5.4982051347617721e-09,9.9929984007949404e-06,6.5016524178354275e-05,2.3097666419503065e-10,1.9374264342333607e-10,1.3936061436088775e-14,5.0140167964743547e-11
7.044162536005604e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.14137028373371388,0.097288149388884318,0.075497609331540302,9.3264749854335576e-07,0.00012270812571101055,3.5306653101493722e-13,2.0866819579803015e-07,3.2319906414953824e-10,8.6367102044981237e-30,1.1436729720777286e-11,6.3981822166752635e-31,1.7316983447465412e-18,1.2336923251340392e-21,6.5201769308780374e-10,2.9641047512839794e-26,6.277142633611712e-26,5.4519239164785345e-13,3.3780179444333015e-25,0.0026454266925181407,0.048804603801481619,3.2949641659227798e-08,1.3082104670803901e-07,3.1565646983477352e-09,3.2274167660226966e-14,8.7258333454535638e-12,5.4954841075958236e-09,1.002090162483792e-05,6.5242362138454976e-05,2.3213329492676965e-10,1.9449327969836967e-10,1.3983624772344288e-14,5.0387729548870455e-11
7.059832650259929e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.14130065637841904,0.097289201270428033,0.075461925455037326,9.3960822260033814e-07,0.00012314790357530029,3.5306769879465513e-13,2.0957668206911509e-07,3.24563420681065e-10,8.6822180794317209e-30,1.1464333358790677e-11,6.4930388863443184e-31,1.7315111953273348e-18,1.2457729241995506e-21,6.5522066750041759e-10,2.9796984149424283e-26,6.3189844233175036e-26,5.4684127546285627e-13,3.4193986842559843e-25,0.0026441408895700735,0.048875262777221123,3.2971497756823311e-08,1.3105307780327095e-07,3.1548251819415674e-09,3.2316444106025611e-14,8.7255493822360748e-12,5.4927672854578027e-09,1.0048807601926127e-05,6.5468387075250369e-05,2.332926023075709e-10,1.9524472001499759e-10,1.4031228070171783e-14,5.0635822811654708e-11
7.075502764514253e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.14123113159866366,0.097290251061836752,0.075426293543740128,9.4660349869972879e-07,0.00012358812357982364,3.5306876510401245e-13,2.1048676898769325e-07,3.2592958326785396e-10,8.7278555239639036e-30,1.1491912824214985e-11,6.5890540441780162e-31,1.7313251392657587e-18,1.2579410563647276e-21,6.584315123986882e-10,2.9953325462272268e-26,6.3609962484938429e-26,5.4849119455472456e-13,3.4611841217510158e-25,0.0026428569544326005,0.048945817120890654,3.2993262942811761e-08,1.3128497901622158e-07,3.1530894129186749e-09,3.2358643048855606e-14,8.7252685240827326e-12,5.490054657292631e-09,1.0076716264838932e-05,6.5694598255011501e-05,2.3445458313180732e-10,1.959969615111728e-10,1.4078871170111029e-14,5.0884446851051356e-11
7.091172878768578e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.1411617091446927,0.097291298768273943,0.075390713471061729,9.5363340519001936e-07,0.00012402878448095563,3.5306973122336409e-13,2.1139845425219067e-07,3.2729754558412726e-10,8.7736225509119425e-30,1.1519468078664901e-11,6.6862387016671105e-31,1.7311401707246268e-18,1.2701971194361919e-21,6.6165022381391508e-10,3.011007119892447e-26,6.4031783003101538e-26,5.5014214465286374e-13,3.5033771853213044e-25,0.0026415748825972737,0.049016267087551676,3.3014937603508994e-08,1.3151675023342557e-07,3.151357373295238e-09,3.2400764689108567e-14,8.7249907425633026e-12,5.4873462106808358e-09,1.0104627546722551e-05,6.5920994946344204e-05,2.3561923418857233e-10,1.9675000133374317e-10,1.4126553930679961e-14,5.1133600764583124e-11
7.106842993022902e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.14109238876760205,0.097292344394885502,0.07535518511084642,9.6069802031884373e-07,0.00012446988503915434,3.5307059842022712e-13,2.1231173556420819e-07,3.2866730132122693e-10,8.8195191727195053e-30,1.1546999084361156e-11,6.7846039432180655e-31,1.7309562838894807e-18,1.2825415117828848e-21,6.648767977580411e-10,3.0267221106001956e-26,6.445530769062052e-26,5.517941214967676e-13,3.5459808166576648e-25,0.002640294669570917,0.049086612931396774,3.3036522123224593e-08,1.3174839133508545e-07,3.1496290458871886e-09,3.2442809226310503e-14,8.724716009690219e-12,5.4846419330500791e-09,1.0132541381094355e-05,6.6147576420178545e-05,2.3678655226783901e-10,1.9750383663841632e-10,1.4174276238880185e-14,5.1383283649358316e-11
7.120946095851794e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.14103008749891691,0.097293283684824108,0.07532325369688686,9.6708591441103307e-07,0.00012486725042712136,3.5307129535589424e-13,2.1313505146858014e-07,3.2990160965909752e-10,8.8609369459424314e-30,1.1571756226063204e-11,6.8741512801992667e-31,1.7307917058081585e-18,1.293727316128073e-21,6.6778743345835669e-10,3.0409001377935723e-26,6.4837938539942838e-26,5.5328177501073614e-13,3.584677562330496e-25,0.0026391440634275106,0.049149835375242576,3.3055871436507898e-08,1.3195675698042019e-07,3.1480767133671435e-09,3.2480583551239233e-14,8.7244713420463493e-12,5.4822116391204031e-09,1.015766595975164e-05,6.6351657134955665e-05,2.3783941618069668e-10,1.9818296620612542e-10,1.4217259979976879e-14,5.1608449769508656e-11
7.135049198680687e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.1409678685313191,0.097294221297984984,0.075291363976820042,9.7350204269942123e-07,0.00012526497003867009,3.5307191408658661e-13,2.1395965664123344e-07,3.311373609967413e-10,8.902459709345034e-30,1.1596493669462738e-11,6.9646721116487061e-31,1.7306279950083515e-18,1.3049852815155737e-21,6.707044316269449e-10,3.0551108635947587e-26,6.5221952675696158e-26,5.5477025365423465e-13,3.6237114246915634e-25,0.0026379949560380715,0.049212973868892576,3.3075148322759493e-08,1.3216501705590523e-07,3.1465273633511714e-09,3.2518295728525631e-14,8.7242291090403589e-12,5.4797847048059236e-09,1.0182792504413797e-05,6.6555886406648361e-05,2.3889443542212334e-10,1.9886273575653239e-10,1.4260275515646893e-14,5.1834042965945153e-11
7.149152301509579e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.14090573168511103,0.097295157238083463,0.075259515859566833,9.7994646201649672e-07,0.00012566304297859261,3.5307245550995909e-13,2.1478554941320743e-07,3.3237455077063901e-10,8.9440874712398716e-30,1.1621211388257926e-11,7.0561746705601092e-31,1.7304651472974678e-18,1.3163156995134553e-21,6.736277893168896e-10,3.0693542693436817e-26,6.5607351466974813e-26,5.5625955434228759e-13,3.6630845759150877e-25,0.0026368473441585449,0.049276028595862706,3.3094353058095543e-08,1.3237317147903829e-07,3.1449809841968144e-09,3.2555945902277426e-14,8.7239892932024146e-12,5.4773611215118767e-09,1.0207920967369167e-05,6.6760263708556054e-05,2.3995160764022992e-10,1.9954314323442063e-10,1.4303322741493078e-14,5.2060062579666521e-11
7.163255404338471e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.14084367678114412,0.097296091508823596,0.075227709254326411,9.8641922912826638e-07,0.00012606146835431891,3.5307292051555643e-13,2.1561272811760945e-07,3.3361317442845643e-10,8.9858202396999871e-30,1.1645909356532115e-11,7.1486672383731337e-31,1.7303031584980727e-18,1.3277188620517213e-21,6.7655750356894925e-10,3.0836303363214573e-26,6.5994136277174905e-26,5.5774967399652383e-13,3.7027991969397807e-25,0.0026357012245547323,0.049338999739108165,3.3113485917369881e-08,1.32581220169103e-07,3.1434375641477172e-09,3.2593534216162199e-14,8.723751877110776e-12,5.4749408809004464e-09,1.0233051301141785e-05,6.6964788515479844e-05,2.410109304789221e-10,2.0022418659030199e-10,1.4346401554076984e-14,5.2286507951441999e-11
7.177358507167364e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.14078170364081694,0.097297024113898178,0.075195944070575019,9.9292040073417824e-07,0.00012646024527590709,3.5307330998487841e-13,2.1644119108961138e-07,3.3485322742903322e-10,9.0276580225603375e-30,1.1670587548750936e-11,7.2421581451165e-31,1.7301420244478832e-18,1.3391950614206523e-21,6.794935714116479e-10,3.097939045750969e-26,6.6382308464016561e-26,5.5924060954517807e-13,3.7428574774797074e-25,0.0026345565940022542,0.049401887481025628,3.3132547174186291e-08,1.3278916304624296e-07,3.1418970916703115e-09,3.2631060813406729e-14,8.7235168436758562e-12,5.4725239745905295e-09,1.0258183458490514e-05,6.7169460303717417e-05,2.4207240157947901e-10,2.0090586378039662e-10,1.4389511849799125e-14,5.2513378421821231e-11
7.191461609996256e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.14071981208607276,0.097297955056988822,0.075164220218065028,9.9945003346705315e-07,0.00012685937285603386,3.5307362479142801e-13,2.1727093666644655e-07,3.3609470524237043e-10,9.0696008274201712e-30,1.1695245939759453e-11,7.3366557695507113e-31,1.7299817409996437e-18,1.3507445902691589e-21,6.8243598986136473e-10,3.1122803787972955e-26,6.6771869379550812e-26,5.6073235792308822e-13,3.7832616160350621e-25,0.0026334134492865089,0.049464692003455407,3.3151537100892383e-08,1.3299700003202296e-07,3.1403595551252404e-09,3.2668525836788902e-14,8.723284175563625e-12,5.4701103942035351e-09,1.0283317392407793e-05,6.7374278551057785e-05,2.4313601858038591e-10,2.0158817276661337e-10,1.4432653525858971e-14,5.2740673331144153e-11
7.205564712825148e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.14065800193939765,0.097298884341765965,0.075132537606823785,1.006008183893013e-06,0.00012725885020998504,3.5307386580079803e-13,2.1810196318740599e-07,3.3733760334961899e-10,9.1116486616434897e-30,1.1719884504779314e-11,7.4321685393106058e-31,1.7298223040212833e-18,1.3623677416031323e-21,6.8538475592241997e-10,3.1266543165679514e-26,6.7162820370165286e-26,5.6222491607169117e-13,3.8240138199028798e-25,0.0026322717872026384,0.049527413487683657,3.3170455968586961e-08,1.3320473104875899e-07,3.1388249430798662e-09,3.2705929428638908e-14,8.7230538558723962e-12,5.4677001314172478e-09,1.0308453056118561e-05,6.7579242736775787e-05,2.4420177911719859e-10,2.0227111151653006e-10,1.4475826479223299e-14,5.2968392019550486e-11
7.21966781565404e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.1405962730238183,0.097299811971888903,0.07510089614715254,1.012594908511415e-06,0.00012765867645564568,3.5307403387075207e-13,2.1893426899383486e-07,3.385819172430673e-10,9.1538015323598907e-30,1.1744503219405917e-11,7.5287049310478313e-31,1.7296637093960445e-18,1.3740648087837971e-21,6.8833986658716205e-10,3.1410608401133087e-26,6.7555162776600015e-26,5.6371828093901963e-13,3.8651163051877457e-25,0.0026311316045554874,0.049590052114444498,3.3189304047133047e-08,1.3341235602006113e-07,3.1372932440907361e-09,3.2743271730847348e-14,8.7228258676799237e-12,5.4652931779514351e-09,1.0333590403078981e-05,6.7784352341626944e-05,2.4526968082264399e-10,2.0295467800337402e-10,1.4519030607600326e-14,5.3196533826989627e-11
7.233770918482933e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.14053462516289975,0.097300737951005842,0.075069295749625398,1.0192102637547788e-06,0.00012805885071349109,3.530741298513077e-13,2.1976785242912924e-07,3.3982764242612905e-10,9.196059446465143e-30,1.1769102059605593e-11,7.6262734705731342e-31,1.7295059530226204e-18,1.385836085526067e-21,6.9130131883605562e-10,3.1554999304269978e-26,6.7948897933964252e-26,5.6521244947969933e-13,3.9065712968124646e-25,0.0026299928981595674,0.049652608063922216,3.3208081605162681e-08,1.3361987487043998e-07,3.135764446853312e-09,3.278055288486485e-14,8.722600194332039e-12,5.4628895255517127e-09,1.0358729386975354e-05,6.7989606847842108e-05,2.4633972132674083e-10,2.0363887020600224e-10,1.4562265808546184e-14,5.342509809323009e-11
7.247874021311825e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.14047305818074357,0.097301662282754067,0.075037736325088228,1.0258543059887216e-06,0.0001284593721065769,3.530741545847992e-13,2.2060271183873249e-07,3.4107477441333095e-10,9.2384224106227347e-30,1.1793681001712804e-11,7.7248827329984177e-31,1.7293490308151475e-18,1.3976818658969015e-21,6.9426910963776819e-10,3.1699715684463834e-26,6.8344027171751945e-26,5.6670741865494859e-13,3.9483810285286586e-25,0.0026288556648390144,0.0497150815157534,3.3226788910081205e-08,1.3382728752562207e-07,3.1342385400725353e-09,3.2817773031701363e-14,8.7223768191823043e-12,5.4604891659964167e-09,1.0383869961722925e-05,6.8195005739122333e-05,2.474118982567177e-10,2.0432368610888204e-10,1.4605531980281153e-14,5.3654084157869089e-11
