Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(77),CH3X(21),H2OX(23),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),CO2X(24),C2H4(47),COX(50),CH4OX(60),CHOX(53),C2H4X(210),C2H4X(65)
2.7243992529376846e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44382679906003436,0.10756495052103367,0.021693970293999418,5.5833000530690104e-08,0.00074566605144592074,0.0021342337401522799,0.00075398198225252902,2.3809101097005606e-05,2.7779719436794514e-14,0.0020167930739927197,1.1590267100818198e-11,0.00037679137826319601,1.3661500862327255e-09,4.7307185396643051e-05,5.1499449473802019e-11,2.0308525322483674e-12,0.00065627411731371136,2.9826385828620739e-07,0.0077490105409974861,5.1240460267520166e-05,0.00014860786462725907,5.4883799039333351e-07,1.088465558621182e-08,5.2332214012651096e-08,3.3675656345483258e-08,9.6047008682771632e-10,1.1351743765029207e-05,0.00047722988970923453,6.1019104261355128e-09,4.2366810465304678e-05,1.4765205719518919e-11,4.7163322577354473e-07,2.3411406510113981e-09,5.2540353011360113e-10,9.313958166578854e-13,2.5639567967647134e-08,8.4355035090306194e-14
2.7329040201464923e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44382487374446417,0.10755409346456223,0.021689251824841868,5.6314663494108676e-08,0.00074970610570965451,0.0021456255302784708,0.0007586139520823549,2.3960994967702169e-05,2.8126979021060482e-14,0.0020208181406129585,1.1723241880411263e-11,0.00037686619237312959,1.3753233936762551e-09,4.7640659558750529e-05,5.182684606164142e-11,2.0488730345015418e-12,0.00065683669519815821,3.0148719275419174e-07,0.0077481994800326082,5.1108414611226332e-05,0.00014889246438298147,5.4851152025794143e-07,1.0904007641879448e-08,5.2431154201695721e-08,3.3857247817775105e-08,9.6860390345166727e-10,1.1427864762059565e-05,0.00047950965762702194,6.1340253499779245e-09,4.2594427003032819e-05,1.4834476810878283e-11,4.7673172071130439e-07,2.3555132000513709e-09,5.2910495697565442e-10,9.3809501571775678e-13,2.5944090012706146e-08,8.5266289623100572e-14
2.7414087873553e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44382294448936566,0.10754323632905437,0.021684530313803217,5.6798557813927286e-08,0.00075374992432011574,0.0021570382408462405,0.00076325602289481834,2.4113093958033415e-05,2.8477467358528822e-14,0.0020248284942348755,1.1857075115410735e-11,0.00037694085126370691,1.3845089919701214e-09,4.7974765785625164e-05,5.215504110720581e-11,2.0669802419289252e-12,0.00065739042002429507,3.0473191366806596e-07,0.0077473882845648144,5.0976806493873022e-05,0.00014917661437442234,5.4818239878392528e-07,1.092326934129198e-08,5.2529697879922833e-08,3.4039005718623741e-08,9.767799201832456e-10,1.1504240990058787e-05,0.00048179283658311624,6.1661915790863747e-09,4.2822463966899599e-05,1.490371363994913e-11,4.8186405717039481e-07,2.3699169688083003e-09,5.3281336740465968e-10,9.4481806984560325e-13,2.6250922779600866e-08,8.6183583953812273e-14
2.749063077843227e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44382120479774079,0.10753346486852086,0.02168027837465962,5.7235969376858223e-08,0.00075739253777612058,0.0021673275125180767,0.00076744248900485583,2.425015548600508e-05,2.8795683545239998e-14,0.0020284252555766089,1.1978258022864511e-11,0.00037700791515901021,1.3927863231068611e-09,4.8275995098920326e-05,5.2451097516143206e-11,2.0833508172408311e-12,0.00065788124343129923,3.0767046964991669e-07,0.00774665809624543,5.0858732112824174e-05,0.00014943196607896796,5.4788394802565174e-07,1.0940527784798379e-08,5.2618048886987184e-08,3.4202728249521657e-08,9.8417446905411275e-10,1.157319771117582e-05,0.0004838506063201419,6.1951848583919959e-09,4.3028055586963338e-05,1.4965996611810336e-11,4.8651212896262655e-07,2.3829069474708571e-09,5.3615683310765405e-10,9.5088919373308555e-13,2.6529052048763183e-08,8.7014318945271303e-14
2.7567173683311543e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44381946192677246,0.10752369339779579,0.021676024011695307,5.767518620099559e-08,0.00076103812269861333,0.0021776336277250646,0.000771637073738842,2.4387377689813651e-05,2.9116545032606275e-14,0.0020320101417570079,1.210013440904424e-11,0.00037707485997307764,1.401073207996665e-09,4.8577723903521246e-05,5.2747797301822179e-11,2.0997915400331477e-12,0.00065836497110132949,3.1062638870730263e-07,0.0077459278038071516,5.0741009960205547e-05,0.00014968695581572019,5.4758339693614353e-07,1.0957713354290061e-08,5.2706080051187135e-08,3.4366582102703875e-08,9.9160329781146517e-10,1.1642360969836752e-05,0.00048591112454895172,6.2242193363022957e-09,4.3233985683011358e-05,1.5028250209019959e-11,4.9118767588830159e-07,2.3959220167892617e-09,5.3950581660024376e-10,9.5697960124960757e-13,2.6809060608591414e-08,8.7849957344147121e-14
2.7643716588190814e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44381771588201469,0.10751392194213151,0.021671767243739995,5.8116207238737704e-08,0.00076468664258746695,0.0021879565382126208,0.0007758397472684167,2.4524757984526989e-05,2.9440066083347288e-14,0.002035583172995696,1.2222703332550555e-11,0.00037714168875709313,1.4093694568507155e-09,4.8879946296723094e-05,5.304513886988646e-11,2.1163023689065865e-12,0.00065884163861550246,3.1359968918214082e-07,0.007745197409514527,5.0623639008258884e-05,0.00014994158468480345,5.4728076765563573e-07,1.0974826199535172e-08,5.2793792006965168e-08,3.4530565640192647e-08,9.990664524183761e-10,1.1711730669935707e-05,0.00048797438442894063,6.2532948436259674e-09,4.3440253276333125e-05,1.5090473690858502e-11,4.958907270278565e-07,2.4089620835958762e-09,5.4286025219403568e-10,9.6308927366465006e-13,2.7090951989780973e-08,8.8690504263114782e-14
2.7720259493070086e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44381596666903672,0.10750415052662469,0.021667508089517885,5.8559031420343887e-08,0.00076833806112341354,0.0021982961957726756,0.00078005047982651415,2.466229378958534e-05,2.9766260990158518e-14,0.0020391443696068635,1.2345963816700421e-11,0.00037720840450170142,1.4176748802485762e-09,4.9182656382227879e-05,5.3343120628447082e-11,2.1328832613551081e-12,0.00065931128151510061,3.1659038901410896e-07,0.0077444669156178465,5.0506618231766935e-05,0.00015019585378071444,5.4697608215904957e-07,1.0991866470782669e-08,5.2881185391691843e-08,3.4694677232074051e-08,1.0065639786669213e-09,1.1781306714415672e-05,0.00049004037912181236,6.2824112117519924e-09,4.3646857389144649e-05,1.5152666297570643e-11,5.0062131082507386e-07,2.4220270549145961e-09,5.4622007427272267e-10,9.6921819218067576e-13,2.7374729676916013e-08,8.9535964700837632e-14
2.7796802397949357e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44381421429342321,0.10749437917621635,0.021663246567648224,5.9003657654122361e-08,0.00077199234216782607,0.0022086525522441031,0.00078426924170767914,2.4799982528900034e-05,3.009514407559795e-14,0.0020426937519979257,1.2469914849680396e-11,0.00037727501013809782,1.4259892891483103e-09,4.9485848270420945e-05,5.3641740988079596e-11,2.1495341737728743e-12,0.00065977393530004238,3.1959850574149514e-07,0.0077437363243532753,5.0389946608001147e-05,0.00015044976419239972,5.4666936228764479e-07,1.1008834318753172e-08,5.2968260844465198e-08,3.4858915256557158e-08,1.0140959218787665e-09,1.1851089005204952e-05,0.0004921091017916217,6.3115682725737873e-09,4.3853797044596937e-05,1.5214827281338459e-11,5.0537945508841041e-07,2.4351168379616737e-09,5.4958521729518647e-10,9.753663381673821e-13,2.7660397108464063e-08,9.0386343542212603e-14
2.7865691012340703e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44381263445594521,0.10748558503699696,0.021659409188931573,5.9405361099300936e-08,0.0007752836128293362,0.0022179875108706017,0.00078807296797028337,2.4924031027614916e-05,3.0393449106774432e-14,0.0020458781119324955,1.2582060334163313e-11,0.00037733486344389836,1.4334797838318763e-09,4.9759128048926953e-05,5.3911044003993511e-11,2.1645798251015505e-12,0.00066018437731964208,3.2232071641435655e-07,0.0077430787108025319,5.0285239828920683e-05,0.00015067797778350395,5.4639159293311115e-07,1.1024043584968352e-08,5.3046357450704777e-08,3.50068362445989e-08,1.0209041346813853e-09,1.1914069325643267e-05,0.00049397327896669012,6.3378442809218305e-09,4.4040328816856425e-05,1.5270744535581891e-11,5.0968537159675827e-07,2.4469187802018139e-09,5.5261834131562782e-10,9.8091609324639462e-13,2.7919116333060784e-08,9.1155893680471607e-14
2.7927690765292915e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44381121041919125,0.10747767038879832,0.021655953932293436,5.9768140757379276e-08,0.00077824769238526471,0.0022264004761810697,0.00079150184395798543,2.5035777263334248e-05,3.0663803936354792e-14,0.0020487358805331662,1.2683468135051612e-11,0.00037738865885270204,1.4402272078549956e-09,5.0005405907534181e-05,5.4153856927619763e-11,2.1781693451439456e-12,0.00066054898072105282,3.2478279006646978e-07,0.0077424867940449954,5.0191244213566139e-05,0.00015088312300891402,5.4614021959452919e-07,1.1037681963864038e-08,5.3116425045457172e-08,3.51400506093179e-08,1.0270554201625592e-09,1.1970894321091907e-05,0.00049565291883588722,6.3615206532559735e-09,4.420843852860289e-05,1.5321047224633502e-11,5.13579818301347e-07,2.4575575917759846e-09,5.5535175321912358e-10,9.8592416406393165e-13,2.8153276745752208e-08,9.1851901162572355e-14
2.798969051824513e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44380978431741025,0.10746975582714918,0.021652497155006136,6.0132100729844395e-08,0.00078121358636852481,0.0022348243121714214,0.00079493593537094279,2.514761927401023e-05,3.0935948043134677e-14,0.0020515859344080079,1.2785327091594859e-11,0.00037744238704168627,1.4469801924351489e-09,5.0251989428266217e-05,5.4397086019448243e-11,2.1918047241842847e-12,0.00066090906154112701,3.2725632081546474e-07,0.0077418948173347069,5.0097475867040825e-05,0.00015108803481988809,5.4588754981951399e-07,1.1051273095337109e-08,5.3186285190098736e-08,3.527334506937824e-08,1.0332293666239467e-09,1.202785445714795e-05,0.0004973343363837171,6.385223426715735e-09,4.4376766656118489e-05,1.5371327867346843e-11,5.1749239479568503e-07,2.4682125179886948e-09,5.5808853992169091e-10,9.909448162373807e-13,2.8388682982222054e-08,9.2551143923023814e-14
2.805169027119734e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44380835615359809,0.10746184136500746,0.021649038866765648,6.0497240395207428e-08,0.00078418127591949982,0.0022432589933389195,0.00079837522654216246,2.5259555699618028e-05,3.1209889095493981e-14,0.0020544282845756331,1.2887636599287459e-11,0.00037749604945901756,1.4537386378781526e-09,5.0498875495167496e-05,5.4640730439525914e-11,2.2054859369662983e-12,0.00066126463856004615,3.2974131721470369e-07,0.0077413027818334845,5.0003934250580715e-05,0.00015129271378475304,5.4563359492553894e-07,1.1064817060355145e-08,5.3255938228917646e-08,3.5406718778451889e-08,1.0394259977378055e-09,1.2084949679776667e-05,0.00049901752798166591,6.4089525127765799e-09,4.454531268209994e-05,1.5421586102681323e-11,5.2142311464397563e-07,2.4788835099046548e-09,5.6082866674981628e-10,9.9597803940651766e-13,2.8625336781223944e-08,9.3253624340436405e-14
2.811369002414955e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44380692593075693,0.10745392701526507,0.021645579077223868,6.0863559122948602e-08,0.00078715074225584156,0.002251704494201865,0.00080181970183175434,2.5371585182243159e-05,3.1485634774415383e-14,0.0020572629420922304,1.299039603881618e-11,0.00037754964752928375,1.4605024446716762e-09,5.0746060995678735e-05,5.4884789348960514e-11,2.2192129577737637e-12,0.00066161573053736622,3.3223778764652292e-07,0.0077407106886973141,4.9910618826482903e-05,0.00015149716046950122,5.453783661510574e-07,1.1078313940073128e-08,5.3325384507700801e-08,3.5540170893605513e-08,1.045645337153787e-09,1.2142179934581037e-05,0.00050070249000211853,6.4327078232757614e-09,4.4714076089663229e-05,1.5471821545383139e-11,5.2537199113972531e-07,2.4895705186733379e-09,5.6357209906808136e-10,1.0010238233031792e-12,2.886323986166808e-08,9.3959344744941386e-14
2.8175689777101764e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44380549365189548,0.10744601279074796,0.021642117795988861,6.1231056273561856e-08,0.00079012196667236875,0.0022601607892997438,0.00080526934562702933,2.5483706366113489e-05,3.1763192773441838e-14,0.0020600899180511141,1.3093604776119818e-11,0.00037760318265383358,1.4672715134884797e-09,5.0993542820726354e-05,5.5129261909921526e-11,2.2329857604329134e-12,0.00066196235621153292,3.347457403225753e-07,0.0077401185390763762,4.9817529058085394e-05,0.00015170137543788005,5.4512187468070376e-07,1.1091763815830129e-08,5.3394624372787328e-08,3.5673700575366647e-08,1.0518874082772711e-09,1.2199545166729249e-05,0.00050238921881842747,6.4564892703021097e-09,4.4883056362346719e-05,1.5522033803968214e-11,5.2933903730627557e-07,2.5002734955291752e-09,5.6631880228018777e-10,1.0060821579027973e-12,2.910239392262647e-08,9.4668307418295058e-14
2.8231489554758754e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44380420284551397,0.10743889010629787,0.021639001375385505,6.1562810724889624e-08,0.00079279755640807362,0.0022677806629327756,0.00080837843123324454,2.5584692717367261e-05,3.2014550875052594e-14,0.0020626276378804538,1.3186876253401908e-11,0.00037765131158709581,1.4733680925112407e-09,5.12165272539777e-05,5.5349640195228784e-11,2.2454204043099121e-12,0.00066227051609902535,3.3701272169950246e-07,0.0077395855570690439,4.9733940759437561e-05,0.00015188497125608706,5.4488996195006727e-07,1.1103828582996659e-08,5.3456764054591754e-08,3.5793942917432076e-08,1.0575247271969346e-09,1.2251289235604814e-05,0.00050390878236693313,6.4779148466806676e-09,4.5035323600926808e-05,1.556720472428546e-11,5.3292492447121079e-07,2.5099197871777946e-09,5.687936032238694e-10,1.0106453811586243e-12,2.9318703554129736e-08,9.5309147811163337e-14
2.8287289332415745e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44380291037839942,0.10743176754287372,0.021635883761200687,6.1895518694743569e-08,0.00079547454157238514,0.002275409240759807,0.00081149167936176282,2.5685751264940732e-05,3.2267388824042279e-14,0.0020651591528017509,1.3280510653511483e-11,0.00037769939164040983,1.4794687813281423e-09,5.1439746933227847e-05,5.5570352251201922e-11,2.2578920901970759e-12,0.00066257508707123411,3.392890159542744e-07,0.007739052531066431,4.9650534418296116e-05,0.00015206838024669613,5.4465704350711204e-07,1.111585540253469e-08,5.3518737076624384e-08,3.5914246804223338e-08,1.06318049469592e-09,1.230314255080245e-05,0.00050542977144078165,6.4993614586493217e-09,4.5187765706365446e-05,1.5612356305660043e-11,5.3652554851453789e-07,2.51957893811607e-09,5.7127100043760371e-10,1.0152187544876974e-12,2.9536029050721799e-08,9.5952617846393768e-14
2.8343089110072735e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44380161625275738,0.10742464510968928,0.021632764960348327,6.2229179698502274e-08,0.00079815290868916373,0.0022830465042647358,0.00081460907868783088,2.578688102505349e-05,3.2521712254912258e-14,0.002067684470977394,1.3374507483816238e-11,0.00037774742378841701,1.4855735079270029e-09,5.166319959955771e-05,5.5791397469263808e-11,2.2704007980726932e-12,0.00066287608274273623,3.4157462871993164e-07,0.0077385194618951256,4.9567309645592256e-05,0.00015225160281605958,5.4442312737372477e-07,1.1127844334110878e-08,5.3580543693378826e-08,3.603461163096458e-08,1.0688547276464653e-09,1.2355105071476077e-05,0.00050695218339811188,6.5208290424802427e-09,4.5340382303051646e-05,1.5657488276604277e-11,5.4014091837112062e-07,2.529250912971573e-09,5.7375096878596965e-10,1.0198022703059973e-12,2.9754371609832341e-08,9.6598719087284894e-14
2.8398888887729726e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44380032047079737,0.10741752281591567,0.021629644979714074,6.2563793245807327e-08,0.0008008326443326542,0.0022906924349457365,0.00081773061790477847,2.5888081015409256e-05,3.2777526810290928e-14,0.0020702036005930246,1.3468866242159103e-11,0.00037779540899134036,1.4916822004250269e-09,5.1886882996554771e-05,5.6012775241533658e-11,2.2829465076208623e-12,0.0006631735167130844,3.4386956551839611e-07,0.0077379863503780092,4.9484266052932908e-05,0.00015243463936908324,5.4418822153111016e-07,1.1139795437505481e-08,5.3642184159997559e-08,3.6155036795133862e-08,1.0745474428631729e-09,1.2407176756515228e-05,0.00050847601559766617,6.5423175346019852e-09,4.5493173015659037e-05,1.5702600374987493e-11,5.4377104279993492e-07,2.5389356764283604e-09,5.7623348316166667e-10,1.0243959210225851e-12,2.9973732415891352e-08,9.7247453065645218e-14
2.8454688665386716e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44379902303473306,0.10741040067068111,0.021626523826155389,6.2899358840613683e-08,0.0008035137351274221,0.0022983470143153424,0.0008208562857240717,2.5989350255214031e-05,3.3034838140907262e-14,0.0020727165498572791,1.3563586416895274e-11,0.00037784334819517462,1.4977947870706378e-09,5.2110794870363649e-05,5.623448496082682e-11,2.295529198232897e-12,0.00066346740256653929,3.4617383176068234e-07,0.007737453197334267,4.9401403252599888e-05,0.00015261749030924635,5.4395233391787824e-07,1.1151708772610784e-08,5.3703658732254688e-08,3.6275521696463983e-08,1.0802586570913531e-09,1.2459357564539332e-05,0.00051000126539879652,6.5638268715825007e-09,4.5646137469147681e-05,1.5747692336466024e-11,5.4741593038440623e-07,2.5486331932271431e-09,5.7871851848607602e-10,1.0289996990257165e-12,3.0194112640334344e-08,9.789882128185486e-14
2.8510488443043706e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4437977239467818,0.10740327868307128,0.021623401506501685,6.3235875981226188e-08,0.00080619616774829195,0.0023060102239005368,0.00082398607087536642,2.6090687765194066e-05,3.3293651905563607e-14,0.0020752233270015302,1.3658667486929481e-11,0.00037789124233187277,1.5039111962453008e-09,5.2334932969736403e-05,5.6456526020654153e-11,2.3081488490087498e-12,0.00066375775387180391,3.4848743274711437e-07,0.007736920003579421,4.9318720857545616e-05,0.00015280015603860744,5.4371547243236774e-07,1.1163584399429412e-08,5.3764967666511239e-08,3.6396065736942647e-08,1.0859883870066416e-09,1.2511647453899768e-05,0.00051152793016146099,6.5853569901280001e-09,4.5799275288765904e-05,1.5792763897978297e-11,5.5107558953274992e-07,2.5583434281654444e-09,5.8120604970982554e-10,1.0336135966772348e-12,3.0415513441607833e-08,9.8552825204927405e-14
2.8566288220700697e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44379642320916457,0.10739615686212924,0.021620278027554431,6.3573344160338294e-08,0.00080887992892028648,0.0023136820452428456,0.00082711996210655986,2.6192092567613709e-05,3.3553973771108901e-14,0.0020777239402796368,1.3754108921753572e-11,0.00037793909231953156,1.5100313564653194e-09,5.2559295046082519e-05,5.6678897815222271e-11,2.3208054387584304e-12,0.00066404458418175855,3.5081037366754257e-07,0.0077363867699253384,4.9236218481390986e-05,0.0001529826369578148,5.4347764493239065e-07,1.1175422378072732e-08,5.3826111219723219e-08,3.6516668320808682e-08,1.0917366492154359e-09,1.2564046382679322e-05,0.00051305600724622273,6.6069078270833892e-09,4.5952586100052073e-05,1.5837814799746294e-11,5.5475002847831502e-07,2.5680663460977666e-09,5.8369605181334156e-10,1.0382376063171451e-12,3.0637935965175318e-08,9.9209466272571583e-14
2.8622087998357687e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44379512082410622,0.10738903521685567,0.021617153396087253,6.3911762865074041e-08,0.00081156500541856055,0.0023213624598984171,0.00083025794818384268,2.6293563686293098e-05,3.3815809412412113e-14,0.0020802183979676792,1.3849910181484516e-11,0.00037798689906257409,1.5161551963836056e-09,5.2783878853518205e-05,5.6901599739434389e-11,2.333498946003413e-12,0.00066432790703320021,3.5314265960156492e-07,0.0077358534971802605,4.9153895738423262e-05,0.00015316493346611629,5.4323885923510731e-07,1.1187222768759196e-08,5.3887089649432261e-08,3.6637328854549284e-08,1.0975034602547721e-09,1.2616554308693927e-05,0.00051458549401424815,6.6284793194321034e-09,4.6106069528836365e-05,1.588284478328156e-11,5.5843925527993329e-07,2.5778019119357494e-09,5.8618849980739912e-10,1.0428717202616184e-12,3.0861381343523595e-08,9.986874589125476e-14
2.8733687553671663e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44379251112058471,0.10737479248910488,0.021610900702549153,6.4591449772298661e-08,0.00081693905174484434,0.0023367489954476163,0.00083654616003319934,2.6496700975595096e-05,3.4344044761709e-14,0.0020851888797875466,1.4042589969492283e-11,0.00037808238636520417,1.5284136306202129e-09,5.3233702691948469e-05,5.73479915598855e-11,2.3589966256310104e-12,0.00066488408442579158,3.5783528627887266e-07,0.0077347868376320336,4.8989787612515648e-05,0.00015352897484005183,5.4275844431627939e-07,1.1210711027661471e-08,5.4008552171388581e-08,3.687882140882803e-08,1.1090927946272733e-09,1.2721896982360552e-05,0.00051764868604776667,6.6716840189356526e-09,4.6413552743689975e-05,1.5972840970422056e-11,5.6586210381620425e-07,2.5973108472618794e-09,5.9118063366522782e-10,1.0521702302147575e-12,3.1311345129669391e-08,1.0119522625178469e-13
2.884528710898564e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44378989485409132,0.10736055057097903,0.021604643479523997,6.5274932489992333e-08,0.00082231820192856973,0.0023521696832932214,0.00084285061692070638,2.6700091855437856e-05,3.4878403511796278e-14,0.0020901348391047948,1.4236702345859522e-11,0.00037817771120844987,1.5406859309770805e-09,5.3684386573938025e-05,5.7795696655167719e-11,2.3846417103464094e-12,0.00066542639401261647,3.6256535121933449e-07,0.0077337200313287733,4.8826393407361602e-05,0.00015389228332676736,5.4227428941102114e-07,1.1234049659965682e-08,5.412935730414007e-08,3.7120538696534949e-08,1.1207565210376792e-09,1.2827675132114398e-05,0.00052071748516337418,6.7149705872751901e-09,4.672172194587306e-05,1.6062750427041967e-11,5.7334419613540425e-07,2.6168699545856423e-09,5.9618225199701748e-10,1.0615090646116536e-12,3.1765413600679227e-08,1.0253227691586669e-13
2.8956886664299614e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44378727204255852,0.1073463095329653,0.021598381780210195,6.5962206718648241e-08,0.00082770235196906396,0.0023676243764199916,0.00084917122963946122,2.6903728574155819e-05,3.541893134763042e-14,0.0020950563429026794,1.4432242657987853e-11,0.00037827288035350768,1.5529715317727042e-09,5.4135912634789568e-05,5.8244710209596687e-11,2.4104340180783212e-12,0.00066595494348325069,3.6733289111377892e-07,0.0077326530846076255,4.8663710061018702e-05,0.0001542548620708314,5.4178645561831038e-07,1.1257239151113515e-08,5.4249507128353256e-08,3.7362476050212451e-08,1.1324947692959868e-09,1.2933888410948618e-05,0.00052379187027202796,6.7583385253008547e-09,4.7030574152716007e-05,1.6152571150705688e-11,5.8088559046212619e-07,2.636478955272891e-09,6.0119315603634519e-10,1.0708881611709296e-12,3.2223595350044523e-08,1.0387990801714159e-13
2.906848621961359e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44378464270397727,0.10733206944488154,0.021592115657371482,6.6653268073416529e-08,0.00083309139866135935,0.0023831129280551685,0.00085550790927988308,2.7107603406617098e-05,3.5965674079925853e-14,0.0020999534584961411,1.4629206107052583e-11,0.00037836790035951855,1.5652698696757528e-09,5.4588263057697349e-05,5.8695027418654002e-11,2.4363733622743655e-12,0.00066646984024601365,3.7213794091109377e-07,0.0077315860037494005,4.8501734521996342e-05,0.00015461671419532129,5.4129500340617389e-07,1.1280279988108909e-08,5.4369003733377133e-08,3.7604628838091408e-08,1.1443076681112515e-09,1.3040536467661269e-05,0.00052687182029428025,6.8017873360746199e-09,4.7340106386390471e-05,1.6242301166897729e-11,5.8848634226361356e-07,2.6561375716182238e-09,6.0621314755333705e-10,1.0803074572622502e-12,3.2685898764396446e-08,1.0523812919568832e-13
2.9180085774927565e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44378200685639496,0.10731783037587911,0.021585845163340407,6.7348112085350201e-08,0.00083848523959394476,0.0023986351916712783,0.00086186056723115895,2.731170865475019e-05,3.6518677644298159e-14,0.0021048262535239915,1.4827587749303201e-11,0.00037846277758886269,1.5775803837575706e-09,5.5041420075218016e-05,5.914664348899921e-11,2.4624595519460415e-12,0.00066697119142036993,3.7698053382591494e-07,0.0077305187949791359,4.8340463749191448e-05,0.00015497784280211289,5.4079999261728103e-07,1.1303172659468731e-08,5.4487849217021851e-08,3.7846992463990903e-08,1.156195345094256e-09,1.3147618946881866e-05,0.00052995731416028606,6.8453165248683987e-09,4.765031567396675e-05,1.6331938529667516e-11,5.9614650426191204e-07,2.6758455268494979e-09,6.1124202887102057e-10,1.0897668899136607e-12,3.3152332023815805e-08,1.0660694960021628e-13
2.929168533024154e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44377936451791566,0.10730359239444631,0.021579570350021799,6.8046734202643965e-08,0.00084388377314646625,0.0024141910209889324,0.00086822911518263815,2.7516036648060944e-05,3.7077988100407107e-14,0.0021096747959411617,1.5027382497384099e-11,0.00037855751821232354,1.5899025155435402e-09,5.549536597071363e-05,5.9599553638480682e-11,2.488692391713619e-12,0.00066745910382950665,3.8186070134646888e-07,0.0077294514644665911,4.8179894711827549e-05,0.00015533825097216529,5.403014824742761e-07,1.1325917655173916e-08,5.4606045685339139e-08,3.8089562367215621e-08,1.1681579267602596e-09,1.3255135489098627e-05,0.00053304833080982858,6.8889255991620279e-09,4.7961199047470601e-05,1.6421481321541385e-11,6.0386612644626703e-07,2.6956025451322105e-09,6.1627960288137069e-10,1.0992663958188835e-12,3.3622903102168844e-08,1.0798637789030122e-13
2.9403284885555516e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4437767157066983,0.10728935556841181,0.021573291268896226,6.8749129791865341e-08,0.0008492868984873765,0.0024297802699796119,0.00087461346512518533,2.7720579744139691e-05,3.7643651631098579e-14,0.0021144991540110402,1.5228585121674939e-11,0.00037865212821412296,1.6022357090632907e-09,5.5950083079767388e-05,6.0053753096148118e-11,2.5150716818509363e-12,0.00066793368399309058,3.8677847324256233e-07,0.0077283840183267729,4.8020024389395557e-05,0.00015569794176579864,5.3979953158509616e-07,1.1348515466621238e-08,5.4723595252405337e-08,3.8332334022451134e-08,1.1801955385317487e-09,1.3363085730685459e-05,0.00053614484919235414,6.9326140686411092e-09,4.8272753543940206e-05,1.6510927653114051e-11,6.1164525608575271e-07,2.7154083515737381e-09,6.2132567306105063e-10,1.1088059113445107e-12,3.4097619767468714e-08,1.093764222386629e-13
2.951488444086949e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4437740604409568,0.10727511996494751,0.021567007971023369,6.9455294139178144e-08,0.00085469451557153645,0.0024454027928684438,0.00088101352935247769,2.7925330329158512e-05,3.8215714541545529e-14,0.0021192993962978936,1.5431190251650787e-11,0.00037874661339682737,1.6145794108997743e-09,5.640555379157118e-05,6.0509237102268086e-11,2.5415972183301075e-12,0.00066839503812020622,3.917338775737229e-07,0.0077273164626204182,4.7860849771597082e-05,0.0001560569182229639,5.3929419794824786e-07,1.1370966586575605e-08,5.48405000401066e-08,3.8575302939656844e-08,1.1923083047411985e-09,1.3471469303929062e-05,0.00053924684826702352,6.9763814451947075e-09,4.8584976205482933e-05,1.660027566296559e-11,6.1948393774214107e-07,2.7352626722274051e-09,6.2638004348683898e-10,1.118385372537115e-12,3.4576489582262854e-08,1.1077709033348538e-13
