Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(77),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),C2H4(47),COX(50),H2OX(23),CHOX(53)
4.2505405997791795e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45043729983120973,0.11682598068044524,0.022791387685705256,0.0,9.7155921304605704e-13,6.4085807272751493e-07,9.3279589859836969e-09,1.8203317756873812e-10,7.745892654144464e-23,3.7527446125354881e-05,1.665139176200413e-20,3.5387247840053058e-05,5.2526302296811301e-15,5.743573973473972e-17,3.9323164597615581e-17,3.6045030490022812e-19,5.0323792506590477e-12,1.6115799965255423e-14,0.0018058746938767487,6.0350179591514786e-05,3.1724041625957424e-06,7.4174413806714596e-11,2.1248568518256227e-10,1.397014075956154e-09,6.4077589787601463e-13,2.8859458024224312e-10,5.716166695623445e-07,1.9676461954266709e-12,6.3120678591066711e-09,2.408773560535017e-14,2.9274476353618475e-14,8.0830996021077527e-16,6.3167425294701414e-18
4.299616498447194e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45041828531429823,0.11680728700190444,0.022791040863725114,0.0,1.0212505840870528e-12,6.5554914652931088e-07,9.7101821053065381e-09,1.8839327541231918e-10,8.2883589129934434e-23,3.7960742739275095e-05,1.7659632384759235e-20,3.5772612991193011e-05,5.4436051930430161e-15,6.112163899196316e-17,4.1542037364808287e-17,3.7926616315035112e-19,5.2427663308491954e-12,1.6892460910059172e-14,0.001824124323694926,6.1043433818938026e-05,3.2334931213695388e-06,7.6456453546355962e-11,2.1493925364822227e-10,1.409018212334823e-09,6.4630666654706717e-13,2.9940551960710291e-10,5.8194849602876211e-07,2.0268909506322316e-12,6.4989852769511427e-09,2.5265053247651392e-14,3.0474102819793544e-14,8.3569856995537533e-16,6.632523076846048e-18
4.348692397115209e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45039932454569687,0.11678864750132271,0.022790694076261529,0.0,1.0730091203481917e-12,6.7040761390227459e-07,1.0103722752930687e-08,1.9489938449315482e-10,8.8621401659248021e-23,3.8394037690046625e-05,1.8716191627502718e-20,3.6157483849765361e-05,5.6391853439498858e-15,6.5001400165362493e-17,4.3858463487292233e-17,3.9884400608581983e-19,5.4595628081341438e-12,1.7696952638202652e-14,0.0018423196856141928,6.1736607641545973e-05,3.2950989577698508e-06,7.8783195818276337e-11,2.1739273828204551e-10,1.4210222146944756e-09,6.5183871553207046e-13,3.1050614294618792e-10,5.9236002516769895e-07,2.0872698032267909e-12,6.6889807147464466e-09,2.6485158611255837e-14,3.1709226914493693e-14,8.6375639630225564e-16,6.9605286681302021e-18
4.397768295783223e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45038041736609485,0.11677006201750423,0.022790347323229213,0.0,1.1269021889840939e-12,6.8543370653424942e-07,1.0508791369557961e-08,2.0155314185695334e-10,9.4686708826980379e-23,3.8827330916683581e-05,1.9822788973773603e-20,3.6541861544092295e-05,5.8394267681983514e-15,6.9083017065579961e-17,4.6275534205757701e-17,4.192060446031651e-19,5.6828924069117903e-12,1.8529936612697704e-14,0.0018604609408953753,6.2429701018896342e-05,3.3572199709772651e-06,8.1155010467235343e-11,2.1984613874889482e-10,1.4330260815969018e-09,6.5737209126380038e-13,3.2190107348435921e-10,6.0285103457563398e-07,2.1487923504937351e-12,6.8820625955157093e-09,2.7749083111576858e-14,3.2980507144608496e-14,8.9249459356274986e-16,7.3010965532522786e-18
4.446844194451238e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45036156361668167,0.11675153038973396,0.022790000604543132,0.0,1.1829987597395759e-12,7.0062766558832049e-07,1.0925600022311266e-08,2.0835618386117284e-10,1.0109434773392798e-22,3.926062235838408e-05,2.0981184363564178e-20,3.6925747199188722e-05,6.0443855869295447e-15,7.3374723619994943e-17,4.8796400851850493e-17,4.4037489206242257e-19,5.9128798338453432e-12,1.939208223746546e-14,0.0018785482503183427,6.3122713908398811e-05,3.4198544449821563e-06,8.3572265097558584e-11,2.2229945471466402e-10,1.4450298116053428e-09,6.629068412927939e-13,3.3359495153983735e-10,6.1342130022455807e-07,2.2114681578655245e-12,7.0782392356534695e-09,2.9057870721112549e-14,3.4288607057081864e-14,9.2192444737522586e-16,7.6545694486260463e-18
4.495920093119252e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45034276313914529,0.11673305245777624,0.022789653920118544,0.0,1.2413694277720121e-12,7.1598974171967525e-07,1.1354362396402777e-08,2.1531014617438497e-10,1.0785965939224044e-22,3.9693911954528997e-05,2.2193178668074494e-20,3.7309141936761855e-05,6.2541179564020112e-15,7.7884998399825835e-17,5.1424275245278438e-17,4.623735671728647e-19,6.1496507710454213e-12,2.0284066862283664e-14,0.0018965817741834522,6.381564626532527e-05,3.4830006485339282e-06,8.60353250511931e-11,2.2475268584627082e-10,1.4570334032844767e-09,6.6844301429906164e-13,3.4559243392122804e-10,6.2407059647079758e-07,2.275306758591562e-12,7.277518853086868e-09,3.0412577977337701e-14,3.5634195212273159e-14,9.5205737570521129e-16,8.0212955517500123e-18
4.544995991787267e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45032401577567105,0.11671462806187313,0.022789307269870926,0.0,1.302086436483708e-12,7.3152019509134837e-07,1.1795293786747428e-08,2.2241666377564117e-10,1.1499850038320613e-22,4.0127199644680803e-05,2.3460614164531805e-20,3.7692046875210742e-05,6.4686800677655909e-15,8.262256917919557e-17,5.4162430085646624e-17,4.8522549686067131e-19,6.3933318691935387e-12,2.1206575787701949e-14,0.001914561672312991,6.4508498042819862e-05,3.5466568350929742e-06,8.8544553385751462e-11,2.2720583181165e-10,1.4690368552004098e-09,6.7398066010361909e-13,3.5789819332111395e-10,6.3479869606389972e-07,2.3403176534079923e-12,7.4799095752233457e-09,3.1814273990544826e-14,3.7017945157157476e-14,9.8290492982750763e-16,8.4016285548260694e-18
4.5940718904552814e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45030532136893969,0.11669625704274328,0.022788960653716037,0.0,1.3652237003587234e-12,7.4721929538885422e-07,1.2248611089522228e-08,2.2967737095384378e-10,1.2252725466498439e-22,4.0560485368582163e-05,2.4785375011071874e-20,3.8074463129625763e-05,6.6881281468362801e-15,8.7596417525793139e-17,5.701419933901872e-17,5.0895451911847045e-19,6.6440507406069471e-12,2.2160302269925122e-14,0.0019324881040526142,6.5201269191909135e-05,3.6108212427853245e-06,9.1100310852550603e-11,2.2965889227974596e-10,1.4810401659206683e-09,6.795198296798233e-13,3.7051691770628685e-10,6.4560537015557275e-07,2.4065103102094454e-12,7.6854194466900777e-09,3.3264040451634234e-14,3.8440535398366455e-14,1.0144787952898846e-15,8.7959276573821687e-18
4.643147789123296e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45028667976212661,0.11667793924158031,0.022788614071569884,0.0,1.430856827798574e-12,7.6308732183367811e-07,1.2714532793671749e-08,2.3709390130711883e-10,1.3046284553056541e-22,4.0993769066154793e-05,2.6169387721678989e-20,3.8456391811788118e-05,6.9125184538720567e-15,9.2815783422758943e-17,5.998297861920146e-17,5.3358488583668131e-19,6.9019359522448959e-12,2.3145947525664654e-14,0.0019503612282727749,6.5893959661512272e-05,3.6754920943600425e-06,9.3702955874650676e-11,2.3211186692050586e-10,1.4930433340141861e-09,6.8506057516451205e-13,3.8345330970469623e-10,6.5649038830868448e-07,2.473894163722739e-12,7.8940564368700877e-09,3.4762971639853635e-14,3.9902649375071044e-14,1.0467907928580851e-15,9.204557577898393e-18
4.6922236877913106e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4502680907988999,0.1166596745000513,0.022788267523348737,0.0,1.4990631439511972e-12,7.791245631956224e-07,1.3193278972360358e-08,2.4466788774219382e-10,1.3882274771621815e-22,4.1427050677498129e-05,2.7614621641181758e-20,3.8837834030169168e-05,7.141907283349676e-15,9.8290169921419997e-17,6.3072225563750042e-17,5.5914126561659609e-19,7.1671170186562939e-12,2.4164220736958523e-14,0.0019681812033701556,6.6586569398451365e-05,3.7406675971493477e-06,9.6352844524899603e-11,2.3456475540487239e-10,1.5050463580512988e-09,6.9060294986893841e-13,3.9671208598918999e-10,6.6745351850631862e-07,2.5424786151825684e-12,8.105828447240058e-09,3.6312174430487125e-14,4.1404975431707475e-14,1.0798528794417691e-15,9.6278885644275008e-18
4.741299586459325e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45024955432341951,0.11664146266029563,0.022787921008969109,0.0,1.569921713527549e-12,7.9533131780398846e-07,1.3685071274371534e-08,2.5240096247377804e-10,1.4762499966065579e-22,4.1860330142888141e-05,2.9123089420301534e-20,3.9218790889929871e-05,7.3763509637424286e-15,1.0402934782449676e-16,6.6285460204691931e-17,5.8564874656512742e-19,7.4397243948688628e-12,2.5215839055959451e-14,0.00198594818726909,6.7279098347461581e-05,3.8063459430315052e-06,9.9050330503988914e-11,2.3701755740477704e-10,1.5170492366037302e-09,6.961470082894961e-13,4.1029797665812882e-10,6.7849452716088607e-07,2.6122730320091903e-12,8.3207433185144277e-09,3.7912768302494267e-14,4.2948206790547872e-14,1.1136771490011083e-15,1.0066296404207635e-17
4.79037548512734e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45023107018033492,0.11662330356492331,0.022787574528347791,0.0,1.6435133636001678e-12,8.1170789355758552e-07,1.419013291545481e-08,2.6029475702394586e-10,1.5688821591512268e-22,4.2293607402775974e-05,3.0696847490750459e-20,3.9599263492920101e-05,7.6159058572988364e-15,1.1004336039940122e-16,6.9626265333967078e-17,6.1313283907116355e-19,7.7198894692198237e-12,2.6301527609691776e-14,0.0020036623374229852,6.7971546451201743e-05,3.8725253083964882e-06,1.017957651185273e-10,2.3947027259313255e-10,1.5290519682445833e-09,7.0169280611822415e-13,4.2421572461295319e-10,6.8961317912329304e-07,2.6832867474881236e-12,8.5388088376005451e-09,3.956588534609895e-14,4.4533041524116752e-14,1.14827583343369e-15,1.0520162432256908e-17
4.839451383795354e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4502126382147848,0.11660519705701382,0.022787228081401795,0.0,1.7199207063780181e-12,8.2825460793355022e-07,1.4708688669620768e-08,2.6835090222152437e-10,1.6663159970457668e-22,4.2726882397786875e-05,3.233799654037614e-20,3.9979252937678009e-05,7.8606283598223197e-15,1.1634252812124241e-16,7.3098286863582688e-17,6.4161947856346105e-19,8.0077445561282114e-12,2.7422019504777087e-14,0.0020213238108157355,6.8663913650264484e-05,3.9392038541144241e-06,1.0458949725913547e-10,2.4192290064382633e-10,1.5410545515483346e-09,7.0724040025309521e-13,4.384700849327815e-10,7.0080923769216406e-07,2.7555290604518814e-12,8.760032744369241e-09,4.1272670270328745e-14,4.6160182527455311e-14,1.1836613034414244e-15,1.0989873538951465e-17
4.888527282463369e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45019425827239484,0.11658714298011434,0.022786881668048421,0.0,1.7992281619519031e-12,8.4497178799496767e-07,1.5240964860384558e-08,2.7657102820148321e-10,1.7687495564011446e-22,4.3160155068718798e-05,3.4048681988349944e-20,4.0358760319429143e-05,8.110574900451773e-15,1.2293745344515219e-16,7.6705234180480522e-17,6.7113502825001429e-19,8.3034228888088956e-12,2.8578055832128632e-14,0.0020389327639631317,6.9356199883186803e-05,4.0063797255068496e-06,1.0743187337857121e-10,2.4437544123171359e-10,1.5530569850908206e-09,7.1278984880806803e-13,4.5306582424612866e-10,7.1208246462311952e-07,2.8290092349637554e-12,8.984422738245232e-09,4.3034280410504484e-14,4.7830337490234106e-14,1.2198460693771131e-15,1.1475822176575216e-17
4.937603181131383e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45017593019927682,0.11656914117823874,0.022786535288205189,0.0,1.8815219810047122e-12,8.6185977039728008e-07,1.5787189351958381e-08,2.8495676440432845e-10,1.8763870258275436e-22,4.359342535654125e-05,3.5831094460395933e-20,4.0737786730085836e-05,8.3658019414431075e-15,1.298390256075416e-16,8.0450880496115974e-17,7.0170628183883619e-19,8.6070586119284371e-12,2.9770385671614821e-14,0.0020564893529142715,7.0048405086460595e-05,4.0740510523207659e-06,1.1032323746988711e-10,2.4682789403260974e-10,1.565059267449231e-09,7.1834121112290992e-13,4.6800772009982157e-10,7.2343262013810733e-07,2.9037365000036649e-12,9.211986484621565e-09,4.4851885735680669e-14,4.954421886871621e-14,1.2568427820704475e-15,1.1978406364841412e-17
4.986679079799398e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45015765384202672,0.11655119149586589,0.022786188941789898,0.0,1.9668902674807498e-12,8.7891890139347075e-07,1.6347591540393455e-08,2.9350973957549885e-10,1.9894388665866336e-22,4.4026693202394021e-05,3.7687470264057424e-20,4.111633325824632e-05,8.6263659779516814e-15,1.3705842545589521e-16,8.4339063190746566e-17,7.3336046624008811e-19,8.9187867742029323e-12,3.099976609669174e-14,0.0020739937332529598,7.074052919454313e-05,4.1422159487055494e-06,1.1326393104462908e-10,2.4928025872328401e-10,1.5770613972020977e-09,7.2389454777277668e-13,4.8330056032520563e-10,7.3485946293478901e-07,2.9797200491560861e-12,9.4427316211022123e-09,4.6726668856036754e-14,5.1302543857571999e-14,1.2946642336329934e-15,1.2498029695379425e-17
5.0357549784674125e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45013942904772369,0.11653329377793842,0.022785842628720583,0.0,2.0554230012083718e-12,8.9614953683801543e-07,1.6922402344671894e-08,3.0223158176476637e-10,2.1081219442588342e-22,4.4459958547585973e-05,3.9620091863998288e-20,4.1494400989193984e-05,8.8923235378157028e-15,1.446071303067067e-16,8.8373684152429881e-17,7.6612524424949945e-19,9.2387433209379303e-12,3.226696217900505e-14,0.0020914460600991065,7.1432572139867509e-05,4.2108725131926732e-06,1.1625429311107982e-10,2.5173253498145258e-10,1.5890633729292852e-09,7.2944992057754413e-13,4.9894914240172099e-10,7.463627501959771e-07,3.0569690403000862e-12,9.676665763576803e-09,4.8659825030219454e-14,5.3106034361546995e-14,1.3333233582420189e-15,1.3035101335182257e-17
5.084830877135427e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4501212556639288,0.11651544786986126,0.02278549634891552,0.0,2.1472120604701295e-12,9.1355204218958569e-07,1.7511854197749001e-08,3.1112391832563858e-10,2.2326596619257994e-22,4.4893221333593806e-05,4.1631288357336023e-20,4.187199100489643e-05,9.1637311813404964e-15,1.5249691883115813e-16,9.2558710110729526e-17,8.0002871721301187e-19,9.5670650865106273e-12,3.3572746992961165e-14,0.0021088464881101237,7.2124533852853528e-05,4.2800188286783148e-06,1.1929466015255468e-10,2.5418472248577088e-10,1.6010651932119841e-09,7.3500739261089043e-13,5.1495827281794533e-10,7.5794223759912756e-07,3.1354925953014654e-12,9.9137965121313696e-09,5.0652562172636387e-14,5.4955416966984188e-14,1.3728332329027264e-15,1.3590036029011858e-17
5.133906775803442e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45010313353868298,0.11649765361750024,0.022785150102293258,0.0,2.2423512445146248e-12,9.3112679251249512e-07,1.8116181037546413e-08,3.2018837591476524e-10,2.3632820948680383e-22,4.5326481502060858e-05,4.3723435949003717e-20,4.2249104384004663e-05,9.4406455010837112e-15,1.6073987596813977e-16,9.6898172965128342e-17,8.350994276725897e-19,9.9038897867945309e-12,3.4917901620268005e-14,0.0021261951714823106,7.2816414261918174e-05,4.349652962408792e-06,1.2238536610575342e-10,2.5663682091582791e-10,1.6130668566327005e-09,7.4056702820911731e-13,5.3133276643018357e-10,7.6959767932588106e-07,3.2152997997070485e-12,1.0154131456798876e-08,5.2706100860701236e-14,5.68514229132024e-14,1.4132070781886964e-15,1.4163254100756467e-17
5.182982674471456e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45008506252050628,0.11647991086718076,0.022784803888772572,0.0,2.3409362960042473e-12,9.4887417247688161e-07,1.8735618297896661e-08,3.2942658049134734e-10,2.500226126777248e-22,4.5759738994795811e-05,4.5898958427137848e-20,4.2625742201852162e-05,9.723123121641425e-15,1.6934839786420717e-16,1.0139617010814906e-16,8.7136636199313938e-19,1.0249356011526744e-11,3.6303215154445342e-14,0.0021434922639522441,7.3508213293486322e-05,4.4197729659689224e-06,1.2552674233917621e-10,2.5908882995213823e-10,1.6250683617752456e-09,7.4612889297970657e-13,5.4807744581870535e-10,7.8132882807165836e-07,3.2963997024410914e-12,1.039767818315316e-08,5.4821674342030615e-14,5.8794788063732064e-14,1.4544582589601641e-15,1.4755181453739306e-17
5.232058573139471e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45006704245839596,0.11646221946568644,0.022784457708272494,0.0,2.443064923392937e-12,9.6679457635760886e-07,1.9370402899439484e-08,3.3884015731654961e-10,2.6437355874826246e-22,4.6192993753771574e-05,4.8160327638489211e-20,4.3001905530453956e-05,1.0011220699435121e-14,1.7833519684006661e-16,1.0605686474318176e-16,9.0885895297047231e-19,1.0603603216618101e-11,3.7729484705304984e-14,0.0021607379187981541,7.4199930872001618e-05,4.4903768752732294e-06,1.2871911763160769e-10,2.6154074927613573e-10,1.6370697072247284e-09,7.5169305380960954e-13,5.6519714064171519e-10,7.9313543505530477e-07,3.3788013155038883e-12,1.0644444277749882e-08,5.700052854159276e-14,6.0786252877409789e-14,1.4966002850599448e-15,1.5366249569969944e-17
5.281134471807485e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45004907320182586,0.11644457926025757,0.022784111560712299,0.0,2.5488368232281602e-12,9.8488840803188356e-07,2.0020773240470564e-08,3.4843073095291553e-10,2.7940613921900227e-22,4.6626245721123967e-05,5.0510063963854033e-20,4.3377595438505747e-05,1.0304994922499612e-14,1.8771330638317993e-16,1.1088448619701824e-16,9.4760708242026318e-19,1.0966771716406423e-11,3.9197515403400766e-14,0.0021779322888413077,7.4891566919937127e-05,4.5614627105600767e-06,1.3196281815067561e-10,2.6399257857016682e-10,1.6490708915675461e-09,7.5725957887325737e-13,5.8269668698715086e-10,8.0501725002878538e-07,3.4625136136725257e-12,1.089443733341791e-08,5.9243922068808496e-14,6.2826562379333431e-14,1.5396468119866021e-15,1.5996895508342663e-17
5.3302103704755e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45003115460074378,0.11642699009858994,0.02278376544601151,0.0,2.6583537023711863e-12,1.003156080975576e-06,2.0686969187743015e-08,3.5819992526378592e-10,2.951461682232575e-22,4.7059494839150617e-05,5.2950736793522257e-20,4.3752812991382844e-05,1.0604502510271765e-14,1.9749608616607407e-16,1.1588333022709386e-16,9.8764108374793298e-19,1.1339002675853035e-11,4.0708120404448647e-14,0.002195075526447376,7.5583121357806235e-05,4.6330284763886957e-06,1.3525816743149077e-10,2.6644431751748304e-10,1.6610719133913753e-09,7.6282853764029259e-13,6.0058092672240892e-10,8.1697402128693005e-07,3.5475455342038618e-12,1.1147664954404472e-08,6.1553126224604356e-14,6.4916466131678891e-14,1.5836116415446958e-15,1.6647561901769879e-17
5.3792862691435145e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45001328650557154,0.11640945182883333,0.022783419364089903,0.0,2.771719300129845e-12,1.0215980182582338e-06,2.1369232067222178e-08,3.6814936341271974e-10,3.1162019673309327e-22,4.7492741050309636e-05,5.5484965002740468e-20,4.4127559251139254e-05,1.0909800213380184e-14,2.0769722708994062e-16,1.210577593234368e-16,1.0289917444994151e-18,1.1720438102682906e-11,4.2262120893716913e-14,0.0022121677835278061,7.6274594104173594e-05,4.7050721616391492e-06,1.3860548635537196e-10,2.68895965802235e-10,1.673072771285162e-09,7.6840000088301312e-13,6.1885470684208589e-10,8.2900549567722629e-07,3.6339059765396811e-12,1.1404134761377358e-08,6.3929425008418403e-14,6.7056718204380221e-14,1.6285087224717737e-15,1.7318696953256056e-17
5.428362167811529e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4499954687672022,0.11639196429959034,0.022783073314867473,0.0,2.8890394102978441e-12,1.040214652536783e-06,2.2067804654794244e-08,3.7828066786291948e-10,3.2885552693610123e-22,4.7925984297218526e-05,5.8115417427186293e-20,4.45018352765067e-05,1.1220944813435717e-14,2.1833075635310595e-16,1.2641220300532661e-16,1.071690308892736e-18,1.211122083946867e-11,4.3860346090386593e-14,0.0022292092115411845,7.696598507566586e-05,4.7775917395151997e-06,1.4200509312866405e-10,2.7134752310946531e-10,1.6850734638391158e-09,7.7397404068352464e-13,6.3752287881383913e-10,8.4111141860966266e-07,3.721603802014102e-12,1.1663854396287328e-08,6.6374115125158383e-14,6.9248077145674545e-14,1.674352151041827e-15,1.8010754430902519e-17
5.477438066479544e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44997770123699976,0.11637452735991469,0.022782727298264485,0.0,3.0104219030947863e-12,1.0590064260479113e-06,2.2782931166929121e-08,3.8859546037665672e-10,3.4688022676267095e-22,4.8359224522652886e-05,6.0844813338451594e-20,4.4875642122893567e-05,1.1537993122822827e-14,2.2941104254395032e-16,1.3195115811266117e-16,1.1157684803303623e-18,1.2511494555658732e-11,4.5503633251882382e-14,0.0022461999614945974,7.7657294186982763e-05,4.8505851675501427e-06,1.4545730326165381e-10,2.7379898912510133e-10,1.6970739896446978e-09,7.7955073044059374e-13,6.5659029792246372e-10,8.5329153406661792e-07,3.810647833563204e-12,1.1926831527093809e-08,6.8888505992113336e-14,7.1491305952513323e-14,1.7211561716450137e-15,1.8724193661847942e-17
5.526513965147558e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44995998376679719,0.11635714085931023,0.022782381314201433,0.0,3.1359767470009851e-12,1.0779737905991114e-06,2.3514857251298132e-08,3.9909536201470344e-10,3.6572314456347369e-22,4.8792461669545268e-05,6.3675922919531815e-20,4.5248980842383907e-05,1.1861001984491852e-14,2.409528007578523e-16,1.3767918909203554e-16,1.1612584238922598e-18,1.2921403739549914e-11,4.7192827678173984e-14,0.0022631401839449897,7.8348521350908153e-05,4.9240503876155555e-06,1.4896242954758865e-10,2.7625036353594928e-10,1.7090743472946133e-09,7.8513014487620064e-13,6.7606182261227999e-10,8.6554558461279783e-07,3.901046855436933e-12,1.2193073852356823e-08,7.1473919745817781e-14,7.3787172040841423e-14,1.7689351773433139e-15,1.9459479525133078e-17
5.575589863815573e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44994231620889513,0.11633980464772936,0.022782035362599051,0.0,3.265816030481188e-12,1.0971172075583958e-06,2.4263829977346977e-08,4.0978199313576413e-10,3.8541392393682671e-22,4.922569568098392e-05,6.6611567740318297e-20,4.5621852483736443e-05,1.2190028271752099e-14,2.5297109773773097e-16,1.4360092827753177e-16,1.2081927688096059e-18,1.3341093690204825e-11,4.8928782716048101e-14,0.0022800300290005118,7.9039666478321005e-05,4.9979853259330367e-06,1.5252078204180701e-10,2.7870164602968675e-10,1.7210745353828022e-09,7.907123600417813e-13,6.9594231382794448e-10,8.7787331140522083e-07,3.9928096129132438e-12,1.24625891056981e-08,7.4131691248869511e-14,7.6136447215745424e-14,1.8177037104019144e-15,2.02170824435001e-17
5.624665762483587e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44992469841606064,0.11632251857557181,0.022781689443378318,0.0,3.4000539835913213e-12,1.116437147842662e-06,2.5030097826824449e-08,4.2065697339591258e-10,4.0598301870558415e-22,4.9658926500211706e-05,6.9654621233091022e-20,4.5994258092383457e-05,1.2525128888065763e-14,2.6548135703775786e-16,1.4972107616622373e-16,1.2566046109191086e-18,1.3770710509314392e-11,5.0712359763351236e-14,0.0022968696463218715,7.9730729478206326e-05,5.072387893088863e-06,1.5613266804098147e-10,2.8115283629485645e-10,1.7330745525044323e-09,7.9629745332416039e-13,7.1623663435377166e-10,8.9027445420324603e-07,4.0859448120145381e-12,1.2735385060134169e-08,7.6863168096700675e-14,7.8539907641472907e-14,1.8674764627960784e-15,2.0997478374109347e-17
5.673741661151602e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44990713024152551,0.11630528249368316,0.02278134355646045,0.0,3.5388069994623425e-12,1.1359340919047077e-06,2.5813910684267503e-08,4.3172192174802863e-10,4.2746170804314106e-22,5.0092154070624783e-05,7.2808009168009301e-20,4.6366198710429861e-05,1.2866360766842737e-14,2.7849936420980405e-16,1.5604440168839679e-16,1.3065275150978787e-18,1.4210401093005887e-11,5.2544428273203244e-14,0.0023136591851236764,8.0421710257666599e-05,5.147255984051643e-06,1.5979839206248619e-10,2.8360393402085932e-10,1.7450743972558881e-09,8.0188550345115974e-13,7.3694964815167972e-10,9.0274875137864869e-07,4.1804611192264239e-12,1.3011469532284135e-08,7.9669710624302783e-14,8.0998333811323826e-14,1.9182682766931805e-15,2.1801148798191236e-17
5.7228175598196165e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44988961153898543,0.11628809625335365,0.022780997701766913,0.0,3.6821936556553395e-12,1.155608529718885e-06,2.6615519827443087e-08,4.4297845644124134e-10,4.4988211174812331e-22,5.0525378335771493e-05,7.6074710128596887e-20,4.6737675376652068e-05,1.3213780871236201e-14,2.9204127201219088e-16,1.6257574247248574e-16,1.3579955176787998e-18,1.4660313123596769e-11,5.4425865758182011e-14,0.0023303987941757768,8.1112608721932607e-05,5.2225874781929392e-06,1.6351825582388885e-10,2.8605493889794793e-10,1.7570740682347647e-09,8.0747659049689137e-13,7.5808621969786259e-10,9.1529593992574193e-07,4.2763671612187431e-12,1.3290850386454871e-08,8.2552691912905244e-14,8.3512510517416245e-14,1.9700941449098447e-15,2.2628580709610904e-17
5.771893458487631e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44987214216259808,0.11627095970631676,0.022780651879219401,0.0,3.8303347353819509e-12,1.1754609607653939e-06,2.7435177917747232e-08,4.5442819502037188e-10,4.7327720566726851e-22,5.0958599239351183e-05,7.9457755987219594e-20,4.7108689126496966e-05,1.3567446193939081e-14,3.0612360564030491e-16,1.6932000510473285e-16,1.4110431288463509e-18,1.5120595061294845e-11,5.6357557794479176e-14,0.0023470886218045959,8.1803424774374829e-05,5.29838023931085e-06,1.672925582225771e-10,2.8850585061721988e-10,1.7690735640398574e-09,8.1307079588671601e-13,7.796512133182857e-10,9.2791575547153892e-07,4.3736715245689452e-12,1.3573535538606134e-08,8.5513497796608202e-14,8.6083226820327037e-14,2.0229692113436817e-15,2.3480266602362312e-17
5.820969357155646e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44985472196698179,0.11625387270474787,0.022780306088739839,0.0,3.9833532485842616e-12,1.1954918940132004e-06,2.8273138990562064e-08,4.6607275432538064e-10,4.9768083726599244e-22,5.1391816725212935e-05,8.2960232380552169e-20,4.7479240992080828e-05,1.3927413756981304e-14,3.2076326797863816e-16,1.7628216538356915e-16,1.4657053350128313e-18,1.5591396135845028e-11,5.8340398026027019e-14,0.0023637288158944673,8.2494158316514602e-05,5.3746321156565978e-06,1.7112159531552372e-10,2.9095666887061055e-10,1.7810728832711527e-09,8.1866820240187073e-13,8.0164949252312712e-10,9.4060793228596247e-07,4.472382755487811e-12,1.3859532960198145e-08,8.8553526868969511e-14,8.8711276018609815e-14,2.0769087713797464e-15,2.4356704456983524e-17
