Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(55),OX(20),CH3X(21),HOX(22),HX(19),CH2X(27),CHX(28),CX(26),OCX(25),H2X(56),H2OX(23),COX(57),CHOX(60)
1.867953795310286e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32848076603095655,0.1129163130964099,0.021149594279375163,1.5193107089816369e-16,6.0467233811954447e-08,2.5338290005860706e-05,1.9830640345879882e-05,4.3239512484864268e-13,1.6352184105946392e-12,3.9025759823244484e-08,3.3395579765280344e-23,3.1855539493404281e-08,1.8577833149785538e-16,1.2737460243724607e-13,2.6982148536392677e-16,3.6288169235715877e-19,1.0619462396054074e-10,7.8723484123500203e-18,0.0057335717133573244,0.0033240425837625163,5.8767171263201528e-09,1.157075751451366e-08,2.8582602877035442e-05,5.9290740053947348e-13,1.2222284158131401e-08,1.9199776580021581e-07,1.438035094755342e-09,3.7714362805843954e-07,3.1965871058251284e-12,1.6050596248644628e-11,1.8448671645688374e-14
1.8800468000312653e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32846065079795689,0.11291641336349197,0.021139309468676187,1.5753988741365586e-16,6.1924250893549879e-08,2.5755880486325614e-05,2.0076664980971203e-05,4.4034893569236725e-13,1.6640055728344044e-12,3.9466203747006852e-08,3.4995997182242591e-23,3.2118638324272927e-08,1.9122475341044013e-16,1.3046089226701667e-13,2.7574489461709404e-16,3.6986264674205873e-19,1.079649251477678e-10,8.1567879123799367e-18,0.0057332249268458981,0.0033443645809062795,5.911474769606059e-09,1.1696589180246042e-08,2.8716175725686133e-05,5.9703058572092137e-13,1.2276957299713024e-08,1.9194773967263146e-07,1.4527304511118006e-09,3.8341293811486802e-07,3.2709773977654386e-12,1.6248732854278258e-11,1.872544220201778e-14
1.8921398047522447e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3284405498339405,0.11291651210846955,0.021129030917625278,1.6331232506593616e-16,6.3404948520371357e-08,2.6176484545214748e-05,2.0324124469655757e-05,4.4839725961722142e-13,1.6931021495335802e-12,3.990847728810164e-08,3.6661695003518833e-23,3.2381010760713441e-08,1.9679244460283712e-16,1.3359900861857788e-13,2.8175546826587108e-16,3.7693185568851578e-19,1.0974990059847247e-10,8.4495375058623279e-18,0.0057328782253720095,0.0033646725996821481,5.9462086608196815e-09,1.1822874784896813e-08,2.8849326834826053e-05,6.0115470771058307e-13,1.2331459390686293e-08,1.918982240155181e-07,1.4674921523262487e-09,3.8972749653457097e-07,3.3465390525270827e-12,1.6448007030418276e-11,1.9004589499913296e-14
1.904232809473224e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32842046311224465,0.11291660932602228,0.021118758620986378,1.6925189072169326e-16,6.4909544464745131e-08,2.6600095312083383e-05,2.0573017660010032e-05,4.5654059686416429e-13,1.7225091676476005e-12,4.0352569947026063e-08,3.839486427116847e-23,3.2642657996945043e-08,2.0248321308718371e-16,1.367894547107999e-13,2.8785388537801827e-16,3.8408987270553814e-19,1.1154954306740105e-10,8.7507815546335714e-18,0.0057325316154245611,0.0033849666514964619,5.9809188163213915e-09,1.1949614291785045e-08,2.8982065093579972e-05,6.0527981092718989e-13,1.2385794156514243e-08,1.9184920908630948e-07,1.4823201326213404e-09,3.9608718772416352e-07,3.4232825396122939e-12,1.6648417656396847e-11,1.9286122513131593e-14
1.9151165137221056e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32840239721856662,0.11291669551191251,0.021109518897211597,1.7474333150491705e-16,6.6284294662927088e-08,2.6983910183568453e-05,2.0798246394931869e-05,4.6395124944405281e-13,1.7492417525910792e-12,4.0753800046409317e-08,4.0014261721584719e-23,3.2877521630270772e-08,2.0771163988295464e-16,1.3970601541381637e-13,2.9341812896240981e-16,3.9060847654814092e-19,1.1318175563431025e-10,9.0293185385493764e-18,0.0057322197496508416,0.0034032193657919604,6.012137675761227e-09,1.2064067874935747e-08,2.9101183635114976e-05,6.0899327801770218e-13,1.2434555353587603e-08,1.9180551592030321e-07,1.4957219292007874e-09,4.0184940479863653e-07,3.4933708320225123e-12,1.6829757959167413e-11,1.9541549380358736e-14
1.926000217970987e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32838434282202539,0.11291678045357685,0.021100284231467495,1.8037565013729163e-16,6.7678739843428491e-08,2.7370150253443677e-05,2.1024634657435564e-05,4.7143963053383834e-13,1.7762273548202957e-12,4.1156487578412635e-08,4.1691810780483934e-23,3.3111800176029178e-08,2.1304256862185626e-16,1.4266574145518293e-13,2.9905457294754319e-16,3.9719986719710731e-19,1.1482583741945777e-10,9.3150258496325263e-18,0.0057319079668211852,0.0034214607843683666,6.0433373344521932e-09,1.2178888982350039e-08,2.9219980764872429e-05,6.1270760424577202e-13,1.2483186456340391e-08,1.9176221389562855e-07,1.5091773107824897e-09,4.0764800702648428e-07,3.5644326154927155e-12,1.7012017064379308e-11,1.9798922355096911e-14
1.9368839222198685e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32836629990488519,0.11291686414818386,0.021091054619951175,1.8615150379300439e-16,6.9093040809778567e-08,2.7758810822794493e-05,2.1252181609681977e-05,4.7900610279601291e-13,1.8034667036278412e-12,4.1560624988173468e-08,4.3429229689729576e-23,3.3345494944888781e-08,2.1847734235590737e-16,1.4566900321821948e-13,3.0476371431687719e-16,4.0386444855461038e-19,1.1648178320938177e-10,9.6080436098234923e-18,0.0057315962706166049,0.0034396909155086685,6.0745178043185602e-09,1.2294077513172556e-08,2.9338462338151375e-05,6.1642281828793928e-13,1.2531689911574215e-08,1.9171929641066914e-07,1.5226862295812704e-09,4.1348291518034947e-07,3.6364756101630364e-12,1.7195194157668668e-11,2.0058247855272611e-14
1.94776762646875e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3283482684498828,0.11291694659318231,0.021081830058864118,1.9207358179654826e-16,7.0527359005912739e-08,2.814988728354905e-05,2.1480886414438904e-05,4.8665102825908014e-13,1.8309605222576305e-12,4.1966204752264974e-08,4.5228276198498734e-23,3.3578607371798339e-08,2.2401731194935106e-16,1.4871617218745872e-13,3.1054605063636163e-16,4.1060262464907382e-19,1.1814958780256573e-10,9.9085137704313125e-18,0.0057312846644371907,0.0034579097674858287,6.1056790972828727e-09,1.2409633344841498e-08,2.9456634027038164e-05,6.2013894773270018e-13,1.258006808723667e-08,1.916767570126067e-07,1.5362486378641978e-09,4.1935405151383484e-07,3.7095075636686291e-12,1.7379288425494574e-11,2.0319532260513202e-14
1.9586513307176314e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32833024844020098,0.11291702778628095,0.021072610544412212,1.9814460579373632e-16,7.1981856513141582e-08,2.8543375115347812e-05,2.1710748235082248e-05,4.943747683183784e-13,1.8587095279355784e-12,4.2373219378718488e-08,4.7090748198314222e-23,3.3811139009560698e-08,2.2966383603699954e-16,1.5180762094111786e-13,3.1640208003992765e-16,4.1741479963600731e-19,1.1982924600512462e-10,1.0216580122703878e-17,0.0057309731514224643,0.0034761173485628395,6.1368212252646195e-09,1.2525556332752559e-08,2.9574501326776155e-05,6.2385601907702932e-13,1.2628323275398391e-08,1.9163458939306299e-07,1.5498644879497865e-09,4.252613397114339e-07,3.7835362508570057e-12,1.7564299055137306e-11,2.0582781912029678e-14
1.9695350349665129e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32831223985944397,0.1129171077254298,0.021063396072805655,2.0436732992195673e-16,7.3456696047111009e-08,2.8939269882537009e-05,2.1941766235596953e-05,5.0217768373689949e-13,1.8867144319002081e-12,4.2781661407035668e-08,4.9018484364999585e-23,3.4043091522750177e-08,2.3541828098226998e-16,1.5494372314358603e-13,3.2233230121525643e-16,4.2430137779882975e-19,1.2152075262669282e-10,1.0532388308321736e-17,0.0057306617344697643,0.0034943136669927898,6.1679442001799157e-09,1.2641846310921953e-08,2.9692069561882882e-05,6.2757405776367543e-13,1.2676457694906272e-08,1.9159278738416121e-07,1.5635337322082521e-09,4.3120470484036088e-07,3.858569473513692e-12,1.7750225234698648e-11,2.0848003112758737e-14
1.9804187392153943e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32829424269161223,0.11291718640880166,0.021054186640258977,2.1074454098054057e-16,7.4952040954822252e-08,2.9337567231146287e-05,2.2173939580578074e-05,5.1006013464610948e-13,1.9149759394332706e-12,4.3191523408202883e-08,5.1013364799459676e-23,3.4274466681566242e-08,2.4128202083528683e-16,1.5812485353800017e-13,3.2833721338952689e-16,4.3126276354969702e-19,1.2322410247629121e-10,1.085608582990411e-17,0.0057303504162530602,0.0035124987310189205,6.199048033942005e-09,1.2758503093920059e-08,2.9809343892298199e-05,6.3129308825803348e-13,1.2724473493830486e-08,1.9155134495474994e-07,1.5772563230621781e-09,4.3718407330210796e-07,3.9346150604670397e-12,1.7937066153104037e-11,2.1115202128488505e-14
1.9913024434642758e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32827625692108048,0.11291726383477568,0.021044982242990985,2.1727905860010595e-16,7.6468055211621396e-08,2.9738262886025166e-05,2.2407267435231628e-05,5.1802248054675801e-13,1.9434947498902679e-12,4.3602797984691638e-08,5.3077311677826168e-23,3.4505266356140828e-08,2.4725643729056335e-16,1.6135138793881157e-13,3.3441731631552393e-16,4.3829936143031412e-19,1.2493929035845133e-10,1.1187822061411131e-17,0.0057300391992392624,0.0035306725488746852,6.2301327384595644e-09,1.2875526476157118e-08,2.9926329319211526e-05,6.3501313402050386e-13,1.2772372752311815e-08,1.9151025620633792e-07,1.5910322129845619e-09,4.4319937278648496e-07,4.0116808675073918e-12,1.8124821000099105e-11,2.1384385188252651e-14
2.0021861477131572e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32825828253257783,0.11291734000192262,0.021035782877224737,2.2397373541113625e-16,7.8004903418163975e-08,3.0141352648094254e-05,2.2641748965375388e-05,5.2606508030968506e-13,1.9722715567308867e-12,4.4015477770450406e-08,5.5212289908419335e-23,3.4735492511156376e-08,2.5334291964439675e-16,1.6462370322432892e-13,3.4057311025802152e-16,4.4541157611273727e-19,1.266663110695279e-10,1.1527748258468894e-17,0.0057297280857029472,0.0035488351287837985,6.2611983256361554e-09,1.299291623182959e-08,3.0043030690655184e-05,6.3873421752858943e-13,1.282015748507344e-08,1.9146951536946396e-07,1.6048613544988896e-09,4.4925053222745016e-07,4.0897747766248426e-12,1.8313488966249319e-11,2.1655558483631828e-14
2.0130698519620387e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32824031951116595,0.11291741490898993,0.021026588539187555,2.3083145721262594e-16,7.9562750797430263e-08,3.0546832391589286e-05,2.2877383337439633e-05,5.3418829217662704e-13,2.0013070475494496e-12,4.442955543089717e-08,5.7420307788007875e-23,3.4965147200429455e-08,2.5954286475230241e-16,1.6794217732934296e-13,3.4680509598015687e-16,4.5259981240017221e-19,1.2840515939400208e-10,1.1876017568701915e-17,0.0057294170777412844,0.0035669864789602923,6.292244807371581e-09,1.3110672117708503e-08,3.0159452707110165e-05,6.4245636039224999e-13,1.2867829643424279e-08,1.9142911680050467e-07,1.6187437001817184e-09,4.5533748175878818e-07,4.1689046960260713e-12,1.8503069242944398e-11,2.1928728169712859e-14
2.0239535562109201e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32822236784222242,0.11291748855488881,0.021017399225110939,2.3785514313969606e-16,8.1141763191804986e-08,3.0954698061456419e-05,2.311416971846792e-05,5.423924737610154e-13,2.030601904105241e-12,4.4845023662900544e-08,5.970341766714672e-23,3.5194232561895199e-08,2.6585767698607154e-16,1.7130718923788735e-13,3.5311377473018831e-16,4.5986447522777111e-19,1.3015583010103766e-10,1.2232785041962168e-17,0.005729106177287004,0.0035851266076085586,6.3232721955604395e-09,1.3228793873554167e-08,3.0275599926805561e-05,6.4617958332658517e-13,1.2915391117808405e-08,1.9138905497799767e-07,1.6326792026599373e-09,4.614601526721662e-07,4.2490785615079147e-12,1.869356102239406e-11,2.2203900368158044e-14
2.0348372604598016e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32820442751142265,0.11291756093868252,0.021008214931230586,2.4504774583040495e-16,8.274210706013008e-08,3.1364945670864146e-05,2.3352107276117588e-05,5.5067798204876999e-13,2.060156802352732e-12,4.5261875194752868e-08,6.2063716622400669e-23,3.5422750812876885e-08,2.7228876819056258e-16,1.7471911897594492e-13,3.5949964822856436e-16,4.6720596966341911e-19,1.3191831794123181e-10,1.2598207640478056e-17,0.0057287953861200839,0.0036032555229234026,6.3542805020903973e-09,1.3347281219489903e-08,3.0391476770784017e-05,6.4990390611055031e-13,1.2962843740458024e-08,1.9134932449903125e-07,1.646667814608467e-09,4.6761847737702599e-07,4.3303043342431188e-12,1.888496349762445e-11,2.248108116411693e-14
2.045720964708683e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32818649850472398,0.11291763205957445,0.020999035653786375,2.5241225159265168e-16,8.4363949474629817e-08,3.1777571298702441e-05,2.3591195178660321e-05,5.5904517339909135e-13,2.0899724124718234e-12,4.5680102786144443e-08,6.4503347127688781e-23,3.5650704245315403e-08,2.7883755764053799e-16,1.7817834760392372e-13,3.659632186549531e-16,4.7462470090849775e-19,1.3369261764334498e-10,1.2972444249012866e-17,0.0057284847058796445,0.0036213732330900861,6.3852697388439612e-09,1.346613385812787e-08,3.0507087527989093e-05,6.5362934772529516e-13,1.3010189287105139e-08,1.9130992007654937e-07,1.6607094887546467e-09,4.73812389360258e-07,4.4125899990651953e-12,1.9077275862484756e-11,2.2760276604391484e-14
2.0566046689575645e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32816858080834949,0.1129177019168978,0.02098986138902232,2.5995168057001167e-16,8.6007458118257556e-08,3.2192571087230998e-05,2.3831432594982913e-05,5.6749440354525062e-13,2.1200493988979338e-12,4.6099699228127555e-08,6.7024497734701427e-23,3.5878095221362557e-08,2.855054719971525e-16,1.8168525720989617e-13,3.7250498863570468e-16,4.8212107429867761e-19,1.3547872391128816e-10,1.3355655684917181e-17,0.0057281741380742577,0.003639479746284363,6.416239917699649e-09,1.3585351482049777e-08,3.062243636004395e-05,6.5735592645582385e-13,1.3057429478418282e-08,1.9127083653667926e-07,1.6748041778811641e-09,4.8004182314822722e-07,4.4959435713942518e-12,1.927049731164842e-11,2.3041492709307715e-14
2.067488373206446e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32815067440877488,0.11291777051010624,0.020980692133186544,2.6766908690689629e-16,8.7672801281839228e-08,3.260994123981829e-05,2.4072818694587603e-05,5.760260275953701e-13,2.1503884203520119e-12,4.6520657343074843e-08,6.9629403758963119e-23,3.6104926169187652e-08,2.9229394526424172e-16,1.8524023090244294e-13,3.7912546123156022e-16,4.8969549530469081e-19,1.3727663142126219e-10,1.3748004708113917e-17,0.0057278636840914082,0.0036575750706725322,6.4471910505263552e-09,1.3704933761818099e-08,3.0737527305862305e-05,6.6108365961678719e-13,1.3104565983837431e-08,1.9123206881408589e-07,1.6889518348120237e-09,4.8630671427023486e-07,4.5803730898300389e-12,1.9464627040597849e-11,2.3324735461460227e-14
2.0772837070304392e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32813456829693594,0.11291783116281383,0.020972444082470437,2.7476947503213432e-16,8.9190418223519886e-08,3.2987597947996023e-05,2.429104762252781e-05,5.8377522902207478e-13,2.1779181194611705e-12,4.6900677969806559e-08,7.2047315779006108e-23,3.6308597254952336e-08,2.9850784015965695e-16,1.8848111947560742e-13,3.8515159342389217e-16,4.9657954015263413e-19,1.3890483381752703e-10,1.4109067560456976e-17,0.0057275843738814431,0.0036738513029345174,6.4750307955208401e-09,1.3812869310289039e-08,3.0840891907199039e-05,6.6443962026718579e-13,1.3146901526209084e-08,1.9119744378744996e-07,1.7017299745742651e-09,4.9197537979553955e-07,4.6572862528173971e-12,1.9640119711598963e-11,2.3581391637216679e-14
2.0870790408544325e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32811847131521216,0.11291789079098913,0.020964200083221238,2.8201880105680384e-16,9.072598146635658e-08,3.3367168937348344e-05,2.4510205707157106e-05,5.9159171463758635e-13,2.2056610681213667e-12,4.7281790574630551e-08,7.4536615570882635e-23,3.6511818589711529e-08,3.0482161087025034e-16,1.9176153180656695e-13,3.9124224987409885e-16,5.0352742789067909e-19,1.4054258695716397e-10,1.447778668450631e-17,0.005727305157759848,0.0036901184848106071,6.5028551314871376e-09,1.3921099695817009e-08,3.0944053577077102e-05,6.6779654124199542e-13,1.3189155540554366e-08,1.9116306701358475e-07,1.7145509457773941e-09,4.9767266866468631e-07,4.7350833595779009e-12,1.9816346852903936e-11,2.38396985312417e-14
2.0968743746784257e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32810238345421594,0.11291794939444935,0.020955960132712344,2.8941936274883512e-16,9.2279614945982124e-08,3.3748651558457689e-05,2.4730292344322977e-05,5.9947574201998462e-13,2.2336177347865397e-12,4.7663989989940662e-08,7.7099032593930276e-23,3.6714592064888657e-08,3.1123631786548624e-16,1.9508174927334997e-13,3.9739779816811555e-16,5.105394543906168e-19,1.4218988689078607e-10,1.4854284807708399e-17,0.0057270260365210697,0.0037063766222345342,6.5306640670629662e-09,1.4029624648206907e-08,3.1047015022477365e-05,6.7115443357613958e-13,1.3231329143150276e-08,1.9112893501606093e-07,1.7274147141321496e-09,5.0339853582259679e-07,4.8137703259698388e-12,1.9993307879714759e-11,2.4099660440895503e-14
2.106669708502419e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32808630470469435,0.11291800697307047,0.020947724228219795,2.9697348059284473e-16,9.3851442990001176e-08,3.4132043196751255e-05,2.4951306930277644e-05,6.0742756833912224e-13,2.2617885842357133e-12,4.8047271068552723e-08,7.9736328724422117e-23,3.6916919605635621e-08,3.1775302632255448e-16,1.9844205390614457e-13,4.0361860614740597e-16,5.1761591561474714e-19,1.4384672964436162e-10,1.5238685956625586e-17,0.0057267470109004393,0.0037226257211339171,6.5584576108832734e-09,1.4138443888377718e-08,3.1149778880547823e-05,6.745133080313688e-13,1.3273423419950372e-08,1.9109504438414403e-07,1.7403212453852678e-09,5.0915293678725189e-07,4.8933530772394353e-12,2.0171002207779863e-11,2.4361281634574602e-14
2.1164650423264122e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32807023505752281,0.11291806352678331,0.020939492367022319,3.046834978857632e-16,9.5441590316413218e-08,3.4517341271399996e-05,2.5173248861678614e-05,6.1544745035707748e-13,2.2901740775904163e-12,4.8431628683666014e-08,8.2450298676049504e-23,3.7118803168878064e-08,3.2437280610005507e-16,2.018427283832552e-13,4.0990504190242016e-16,5.2475710761628017e-19,1.4551311121792721e-10,1.563111546264401e-17,0.0057264680815778627,0.0037388657874302756,6.5862357715810356e-09,1.4247557134610955e-08,3.1252347720838029e-05,6.7787317512599866e-13,1.3315439427152202e-08,1.9106139177138733e-07,1.7532705053291101e-09,5.1493582763184378e-07,4.9738375566811422e-12,2.0349429253395103e-11,2.4624566362395816e-14
2.1262603761504054e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32805417450369923,0.11291811905556971,0.020931264546401259,3.1255178083277629e-16,9.7050182032078154e-08,3.4904543234181559e-05,2.5396117535588323e-05,6.2353564442860405e-13,2.3187746723321625e-12,4.8817057728827079e-08,8.5242770417832142e-23,3.7320244741277156e-08,3.3109673171177195e-16,2.0528405602715101e-13,4.1625747376594736e-16,5.319633265398482e-19,1.4718902758424056e-10,1.603169996771283e-17,0.0057261892491818301,0.0037550968270390608,6.6139985577777138e-09,1.4356964092297995e-08,3.1354724047619744e-05,6.8123404436635934e-13,1.3357378195776336e-08,1.9102797389112121e-07,1.766262459768057e-09,5.2074716496633959e-07,5.0552297405541054e-12,2.0528588433356522e-11,2.4889518873870153e-14
2.1360557099743986e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32803812303433777,0.11291817355945898,0.020923040763640603,3.2058071864265427e-16,9.867734363120758e-08,3.5293646568412562e-05,2.5619912349474408e-05,6.3169240650158133e-13,2.3475908223198211e-12,4.9203553117889736e-08,8.8115605596872679e-23,3.7521246337339038e-08,3.3792588230030031e-16,2.0876632080044361e-13,4.226762703066845e-16,5.3923486862192766e-19,1.4887447468755248e-10,1.6440567430022683e-17,0.0057259105142929284,0.0037713188458696686,6.6417459780945916e-09,1.4466664457113516e-08,3.1456910302060874e-05,6.8459592538482569e-13,1.3399240728217485e-08,1.9099478751927685e-07,1.7792970745457115e-09,5.2658690592014672e-07,5.1375355969520844e-12,2.0708479165025437e-11,2.5156143370761253e-14
2.1458510437983919e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32802208064066402,0.11291822703852475,0.020914821016026972,3.2877272362251748e-16,1.0032320099383897e-07,3.568464878794346e-05,2.5844632701210409e-05,6.3991799211746194e-13,2.3766229778069006e-12,4.959110978497156e-08,9.1070699965565766e-23,3.7721809997659176e-08,3.448613416105405e-16,2.1228980730194416e-13,4.2916180032301337e-16,5.4657203019122654e-19,1.5056944844248708e-10,1.6857847129628292e-17,0.0057256318774469381,0.0037875318498254572,6.6694780411509486e-09,1.4576657924441009e-08,3.1558908864260597e-05,6.8795882758473702e-13,1.3441027999945502e-08,1.9096182949163021e-07,1.7923743155600279e-09,5.3245500812578274e-07,5.2207611145088771e-12,2.0889100866310248e-11,2.5424444039978687e-14
2.155646377622385e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32800604731401017,0.11291827949288197,0.0209066053008496,3.371302312724162e-16,1.0198788038439373e-07,3.6077547436172958e-05,2.6070277989075565e-05,6.4821265641171839e-13,2.4058715854587984e-12,4.9979722684409549e-08,9.4109983810241228e-23,3.7921937787207067e-08,3.5190419796315196e-16,2.1585480076284854e-13,4.3571443283684442e-16,5.5397510766912796e-19,1.5227394473295749e-10,1.7283669674052596e-17,0.0057253533391377967,0.0038037358448037668,6.6971947555532129e-09,1.468694417762573e-08,3.1660722055262632e-05,6.913227592380274e-13,1.3482740964539489e-08,1.9092909669868853e-07,1.8054941487086522e-09,5.3835142970286105e-07,5.3049123220814604e-12,2.1070452955608268e-11,2.5694425077884733e-14
2.164462178063979e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32799162506524149,0.11291832582580379,0.020899214602684603,3.4479552464530937e-16,1.0350228933600103e-07,3.6432775658779373e-05,2.6274149071549168e-05,6.5573712708922381e-13,2.4323807652375427e-12,5.0330373218585704e-08,9.6918944822146957e-23,3.810168185329405e-08,3.5833549631509349e-16,2.1909901957814826e-13,4.4166947990657242e-16,5.6069448056842055e-19,1.5381612973473175e-10,1.7674323117610226e-17,0.0057251027392853952,0.0038183117424778193,6.7221266825289574e-09,1.4786451867905878e-08,3.1752197307108189e-05,6.9435118499809737e-13,1.3520219866831025e-08,1.908998272384622e-07,1.8173383866664186e-09,5.4368238795072157e-07,5.3814448435046989e-12,2.1234293837493943e-11,2.5938848150532372e-14
2.1732779785055727e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3279772101476412,0.11291837132897238,0.020891827166626891,3.5259867514443825e-16,1.0503213930007811e-07,3.6789536270724296e-05,2.6478768427139065e-05,6.6331794325021496e-13,2.4590659507760788e-12,5.0681871580425931e-08,9.9799147874106136e-23,3.8281076091335167e-08,3.6485547127307024e-16,2.2237729939361018e-13,4.4767944840255303e-16,5.6746770175313734e-19,1.5536602158449874e-10,1.8072100231718518e-17,0.0057248522199233615,0.0038328803519428164,6.7470461903368445e-09,1.4886196213799604e-08,3.1843525854949794e-05,6.9738045741263897e-13,1.3557639991539621e-08,1.9087073556124923e-07,1.8292170718704919e-09,5.490362214714479e-07,5.4587364539343301e-12,2.1398725439819967e-11,2.6184638699630049e-14
2.1820937789471665e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3279628025550928,0.11291841600254653,0.020884442990705715,3.605415068111927e-16,1.0657752311648758e-07,3.7147827538767806e-05,2.6684135618034066e-05,6.7095529004672866e-13,2.4859274603070507e-12,5.1034214133466354e-08,1.0275207361310169e-22,3.8460122050810199e-08,3.7146492562367528e-16,2.2568984944156315e-13,4.5374460778221648e-16,5.7429498750881381e-19,1.5692361721377539e-10,1.8477099009436028e-17,0.0057246017813358547,0.0038474416774854857,6.771953285242433e-09,1.4986176970385061e-08,3.1934709275796613e-05,7.0041058208760143e-13,1.3595001984054316e-08,1.9084181951649932e-07,1.8411301795343705e-09,5.544129006849797e-07,5.5367915688225558e-12,2.1563747339724582e-11,2.6431799731217698e-14
2.1909095793887603e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32794840228153826,0.11291845984670573,0.020877062072952025,3.6862585913788275e-16,1.081385338738224e-07,3.7507647746775419e-05,2.6890250206689472e-05,6.7864935236553912e-13,2.5129656097516361e-12,5.1387397254389762e-08,1.0577922642596313e-22,3.8638821293266297e-08,3.7816466508913646e-16,2.2903687935979801e-13,4.5986522763491818e-16,5.8117655418287194e-19,1.5848891353152998e-10,1.8889418328569535e-17,0.0057243514237860201,0.0038619957233886433,6.7968479735086243e-09,1.5086393889719963e-08,3.2025749112550568e-05,7.0344156443467899e-13,1.3632306475219122e-08,1.9081307698855933e-07,1.853077684896744e-09,5.5981239629373291e-07,5.6156146140534407e-12,2.1729359114698447e-11,2.6680334240148514e-14
2.199725379830354e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32793400932097633,0.11291850286164895,0.020869684411398467,3.7685358712270459e-16,1.0971526490866771e-07,3.7868995195222222e-05,2.709711175582703e-05,6.8640031482841685e-13,2.5401807127295731e-12,5.1741417332995191e-08,1.0888213469918598e-22,3.8817175391477779e-08,3.8495549831147564e-16,2.3241859918946966e-13,4.6604157767861003e-16,5.8811261818488251e-19,1.6006190742369135e-10,1.930915795489519e-17,0.0057241011475172776,0.0038765424939312086,6.8217302613950092e-09,1.5186846720060488e-08,3.2116646875016079e-05,7.0647340965831801e-13,1.3669554081905591e-08,1.9078450589595471e-07,1.8650595632176452e-09,5.6523467927452509e-07,5.6952100264155124e-12,2.1895560342581933e-11,2.6930245210018412e-14
2.208541180271948e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32791962366745997,0.11291854504759338,0.020862310004079392,3.85226561324546e-16,1.1130780980481823e-07,3.8231868200711025e-05,2.7304719828435016e-05,6.9420836179238636e-13,2.567573080569163e-12,5.2096270772166986e-08,1.1206235107994115e-22,3.8995185928633265e-08,3.9183823683663887e-16,2.3583521937291496e-13,4.7227392775655932e-16,5.9510339598682413e-19,1.616425957526823e-10,1.9736418545363727e-17,0.0057238509527545514,0.0038910819933882113,6.8466001551574901e-09,1.5287535205978701e-08,3.2207404040880321e-05,7.0950612276189812e-13,1.3706745407439407e-08,1.9075610419069266e-07,1.8770757897782514e-09,5.7067972087073114e-07,5.7755822527726569e-12,2.2062350601564912e-11,2.7181535613139585e-14
