Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(33),OX(20),CH3X(22),HOX(23),HX(19),CH2X(134),CHX(26),H2X(36),CXHO(27),OCX(21),COX(37),H2OX(35),C2H6X(39),CO2X(34),HO2X(135),CH3OHX(46),HOCXO(25)
0.0002146634389883069,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.021049316804542882,0.099917555271815547,0.013995571085558453,1.6314057995207397e-08,0.00012748387254412339,1.0186270777937192e-05,7.5206080364250015e-05,9.8379334373768592e-08,1.6896718892073485e-14,1.8008908837608667e-10,0.0,8.8972798986505218e-15,1.302078983926209e-17,6.1876824136285207e-10,1.0828870964281491e-15,1.9075355281712789e-13,2.9091330865705119e-15,1.334623819668532e-23,3.8998077863621688e-06,0.17180411613387203,1.0875833748780758e-09,1.5793004660537583e-06,3.3580528976928151e-05,1.2551953855260556e-10,2.9445027853616117e-06,3.9757268381342458e-10,1.9327349918892883e-13,1.7630831509449661e-07,2.9353112427131317e-09,4.9757253847610124e-09,3.8397678657155405e-12,6.3674103367436849e-13,1.2748684718502734e-07,2.4150660898466894e-14,1.7045786786316188e-15
0.0002150457114458306,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.02102932219481727,0.099917472931973075,0.013985409968858664,1.6355471719046429e-08,0.00012767826179296059,1.0183469709536818e-05,7.5295021037767817e-05,9.8546525382755038e-08,1.6918897706276703e-14,1.8022626724727751e-10,0.0,8.8957380678399939e-15,1.3077486973871553e-17,6.2004096224601136e-10,1.083831835062235e-15,1.9109626588576819e-13,2.9098528922858381e-15,1.3440486110952894e-23,3.8961001712163108e-06,0.17182415440730744,1.0873696726939094e-09,1.5792486055035891e-06,3.3543615767732824e-05,1.2536023731058773e-10,2.9411918503764966e-06,3.9708580945041336e-10,1.9325686774367502e-13,1.7634851423176565e-07,2.9359910891980228e-09,4.9785788311111215e-09,3.8426398034850971e-12,6.3775104979775725e-13,1.2776388091030757e-07,2.4177347771524373e-14,1.7065288534102188e-15
0.00021542798390335432,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.021009380419775618,0.099917390662279545,0.013975275486841261,1.6396897907691476e-08,0.00012787243040557198,1.018067223788257e-05,7.538387220977239e-05,9.8713650701185144e-08,1.6941050226797392e-14,1.8036326813496706e-10,0.0,8.8941994278164458e-15,1.3134319348314795e-17,6.2131339097258604e-10,1.084775823155231e-15,1.9143888212492899e-13,2.9105709198966692e-15,1.3535216025990204e-23,3.8924023535887435e-06,0.17184413972172677,1.0871560833406999e-09,1.5791967266679289e-06,3.3506807468122342e-05,1.2520143684983093e-10,2.9378907519524723e-06,3.9660028027574031e-10,1.9324027057323695e-13,1.763885533052671e-07,2.9366682393482354e-09,4.981421795872452e-09,3.845506455870289e-12,6.387600870737815e-13,1.28040892557763e-07,2.4203989760662089e-14,1.708476860276498e-15
0.00021581025636087804,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.020989491248377849,0.099917308462580484,0.013965167523279452,1.643833651586468e-08,0.00012806637900406357,1.0177878386177612e-05,7.5472634125782698e-05,9.8880710376670023e-08,1.6963176531066299e-14,1.8050009151898633e-10,0.0,8.8926639737263333e-15,1.3191287004439488e-17,6.22585527678403e-10,1.0857190619204708e-15,1.9178140164247779e-13,2.91128717907579e-15,1.3630429450259859e-23,3.8887142906367364e-06,0.17186407230871362,1.0869426069185605e-09,1.5791448313051247e-06,3.3470103623937823e-05,1.2504313470570508e-10,2.9345994411189516e-06,3.9611609161083682e-10,1.932237074201887e-13,1.7642843310251791e-07,2.9373427064264209e-09,4.9842543299309293e-09,3.8483678387639975e-12,6.3976814748917297e-13,1.2831788209478756e-07,2.4230587010792248e-14,1.7104227067903218e-15
0.00021615430157264937,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.020971635780417965,0.099917234542569233,0.013956092933863223,1.6475641844674132e-08,0.00012824074514280112,1.017536703346551e-05,7.5552443738305849e-05,9.903100799924676e-08,1.6983067853719308e-14,1.8062308119393354e-10,0.0,8.8912847849464351e-15,1.3242673595242227e-17,6.2373020114936667e-10,1.0865673371375684e-15,1.9208958660006935e-13,2.9119303082544854e-15,1.371653618050318e-23,3.8854033390289893e-06,0.17188196674531112,1.0867505747719967e-09,1.5790981127847586e-06,3.3437159100141954e-05,1.2490108681268957e-10,2.9316455895658046e-06,3.9568146409048755e-10,1.9320882945407373e-13,1.7646418938563487e-07,2.9379474436638381e-09,4.9867947341427559e-09,3.8509385910304983e-12,6.4067456828412672e-13,1.2856715374719639e-07,2.4254486403275815e-14,1.7121721278035073e-15
0.0002164983467844207,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.020953822568962454,0.099917160679016861,0.013947039647092159,1.6512957164110946e-08,0.00012841493402201528,1.0172858647493631e-05,7.5632181428765292e-05,9.9181252524332976e-08,1.7002938059576664e-14,1.8074592782493433e-10,0.0,8.8899081691378552e-15,1.3294169828241373e-17,6.2487463829588099e-10,1.0874150072686615e-15,1.9239769337813021e-13,2.9125720197033737e-15,1.3803036878223133e-23,3.8821002233526479e-06,0.17189981882596514,1.0865586342479402e-09,1.5790513835160216e-06,3.3404298491654564e-05,1.2475943879878559e-10,2.9286995913675652e-06,3.9524791520626009e-10,1.9319397865346626e-13,1.7649981785590585e-07,2.9385500278349109e-09,4.9893267671133329e-09,3.853505099318823e-12,6.4158020087059355e-13,1.2881640744122055e-07,2.4278349778752687e-14,1.713919810449015e-15
0.00021684239199619204,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.020936051448493677,0.099917086871811805,0.013938007579699131,1.6550282441626435e-08,0.00012858894609007728,1.0170353244130188e-05,7.5711847373755928e-05,9.933144398665673e-08,1.7022787204341344e-14,1.8086863175765149e-10,0.0,8.8885341226100577e-15,1.3345775733598966e-17,6.260188392200461e-10,1.0882620732003175e-15,1.9270572205433476e-13,2.9132123203000273e-15,1.388993264633892e-23,3.8788049129149634e-06,0.17191762871658325,1.0863667854200869e-09,1.579004644712314e-06,3.3371521472405435e-05,1.2461818890050412e-10,2.9257614115436697e-06,3.9481544156844212e-10,1.9317915484020879e-13,1.765353190767239e-07,2.9391504684255601e-09,4.9918504652870393e-09,3.85606737506929e-12,6.4248504668780181e-13,1.2906564315424629e-07,2.4302177241488874e-14,1.715665760081636e-15
0.00021718643720796337,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.020918322254399654,0.099917013120842862,0.013928996648871978,1.6587617644814985e-08,0.00012876278179374645,1.0167850838921959e-05,7.5791441749128305e-05,9.9481582420951747e-08,1.7042615343484097e-14,1.809911933364575e-10,0.0,8.8871626416265067e-15,1.3397491341368857e-17,6.2716280402490349e-10,1.0891085358196162e-15,1.9301367270605992e-13,2.9138512168684155e-15,1.3977224588792689e-23,3.8755173771914407e-06,0.17193539658216545,1.0861750283500777e-09,1.5789578975957703e-06,3.3338827717860837e-05,1.2447733536467155e-10,2.9228310153366297e-06,3.9438403979609759e-10,1.93164357827236e-13,1.7657069360800464e-07,2.939748774869197e-09,4.99436586491537e-09,3.8586254296655506e-12,6.433891071662309e-13,1.2931486086401668e-07,2.4325968895224712e-14,1.7174099821815826e-15
0.0002175304824197347,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.020900634822967633,0.09991693942599926,0.013920006772250307,1.6624962741413146e-08,0.00012893644157817573,1.0165351447098556e-05,7.5870964729992388e-05,9.9631667861956991e-08,1.706242253224471e-14,1.8111361290443776e-10,0.0,8.8857937224056713e-15,1.3449316681497054e-17,6.2830653281442168e-10,1.0899543960141612e-15,1.933215454103877e-13,2.9144887161793108e-15,1.4064913810547864e-23,3.8722375858239702e-06,0.17195312258681059,1.0859833631059456e-09,1.5789111433402945e-06,3.3306216905073088e-05,1.2433687644845244e-10,2.9199083682101502e-06,3.9395370651436213e-10,1.9314958744114984e-13,1.7660594200703518e-07,2.9403449565458807e-09,4.9968730020521483e-09,3.8611792744681018e-12,6.4429238374160072e-13,1.2956406054862664e-07,2.4349724843442773e-14,1.7191524820412686e-15
0.0002178401231103289,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.020884751707165906,0.099916873148535854,0.013911933816927185,1.6658581760664828e-08,0.00012909258533984146,1.0163104583236572e-05,7.5942474514601832e-05,9.9766699478314677e-08,1.7080231135023112e-14,1.8122366937889394e-10,0.0,8.8845638822531566e-15,1.3496053333442497e-17,6.2933568701853786e-10,1.0907151558501197e-15,1.935985642627309e-13,2.9150612764574074e-15,1.4144174698004247e-23,3.8692923700601991e-06,0.17196904033479651,1.0858109429563318e-09,1.5788690593667055e-06,3.3276937823093344e-05,1.2421079939131783e-10,2.9172845828927369e-06,3.9356731733596715e-10,1.9313631671626819e-13,1.7663755818044955e-07,2.940879711080515e-09,4.9991223906705144e-09,3.8634741447547846e-12,6.451046636022932e-13,1.2978832483543964e-07,2.4371074753696882e-14,1.7207192637498499e-15
0.0002181187997318637,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.020870485615299177,0.099916813537545501,0.013904682632389202,1.6688845688148762e-08,0.00012923299346602867,1.0161084511829253e-05,7.6006784101911103e-05,9.9888191277532217e-08,1.7096244439453208e-14,1.8132262229827593e-10,0.0,8.8834587952867466e-15,1.3538192353922288e-17,6.3026176248613976e-10,1.0913994236436661e-15,1.9384782734665925e-13,2.9155756217085618e-15,1.4215786065376961e-23,3.8666470002155586e-06,0.17198333752806516,1.0856558285015187e-09,1.5788311803544838e-06,3.3250643675214598e-05,1.2409760109524834e-10,2.914928498409258e-06,3.9322030270091045e-10,1.9312439127514531e-13,1.766659260983915e-07,2.941359530692619e-09,5.0011411645508034e-09,3.86553662712292e-12,6.4583517442985662e-13,1.2999015018251768e-07,2.4390265078099811e-14,1.7221281814342296e-15
0.00021839747635339846,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.020856246635745646,0.0999167539631831,0.013897445116541578,1.6719116049795121e-08,0.00012937328695786156,1.0159066443563798e-05,7.6071047156232055e-05,1.0000964836963512e-07,1.7112244095804739e-14,1.8142148265019477e-10,0.0,8.8823553822266493e-15,1.3580403422695306e-17,6.3118768329190274e-10,1.092083297766125e-15,1.9409703942540139e-13,2.9160890620856052e-15,1.4287660055699702e-23,3.8640066580063841e-06,0.1719976075452225,1.0855007744102712e-09,1.5787932987070445e-06,3.3224403376255147e-05,1.2398465864347099e-10,2.9125774374069418e-06,3.9287398312538449e-10,1.9311248299399164e-13,1.7669421224025945e-07,2.9418379727354057e-09,5.0031545808523626e-09,3.8675963674713911e-12,6.4656517347275588e-13,1.3019196366547469e-07,2.4409432158516877e-14,1.7235359785488783e-15
0.00021867615297493324,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.02084203468320165,0.099916694425390418,0.013890221226468715,1.6749392828727109e-08,0.00012951346604885301,1.0157050385942962e-05,7.6135263769224292e-05,1.0013107077309408e-07,1.7128230132996305e-14,1.8152025061454082e-10,0.0,8.8812536409810391e-15,1.3622686555470376e-17,6.3211344949279742e-10,1.0927667786900663e-15,1.943462005393673e-13,2.9166016010867985e-15,1.4359797258150354e-23,3.8613713276144054e-06,0.17201185047177389,1.0853457807193903e-09,1.5787554150169296e-06,3.3198216757540163e-05,1.2387197112911983e-10,2.9102313819486603e-06,3.9252835682927989e-10,1.9310059178324046e-13,1.7672241689557578e-07,2.9423150420839075e-09,5.0051626583477154e-09,3.8696533717401706e-12,6.4729466148477174e-13,1.3039376527332852e-07,2.442857604904449e-14,1.7249426578427369e-15
0.000218954829596468,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.020827849672738572,0.099916634924109418,0.013883010919443418,1.6779676008127458e-08,0.00012965353097183605,1.0155036346341013e-05,7.6199434032237688e-05,1.0025245850638136e-07,1.7144202579849533e-14,1.8161892637066571e-10,0.0,8.8801535694405681e-15,1.3665041767910558e-17,6.3303906114616624e-10,1.093449866888224e-15,1.94595310728845e-13,2.9171132421884812e-15,1.4432198262343352e-23,3.858740993291054e-06,0.17202606639284856,1.0851908474614418e-09,1.5787175298846147e-06,3.3172083651034443e-05,1.2375953764956429e-10,2.9078903141889726e-06,3.9218342203624101e-10,1.9308871754801873e-13,1.7675054035225527e-07,2.9427907435897954e-09,5.0071654157261605e-09,3.8717076458417886e-12,6.4802363921495814e-13,1.3059555499524077e-07,2.4447696803532005e-14,1.7263482221367724e-15
0.00021923350621800278,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.020813691519800667,0.099916575459282148,0.01387581415292583,1.6809965571238115e-08,0.00012979348195896586,1.0153024332005124e-05,7.626355803631293e-05,1.0037381158797094e-07,1.7160161465089509e-14,1.8171751009738272e-10,0.0,8.8790551654786978e-15,1.3707469075633247e-17,6.3396451830971734e-10,1.0941325628334849e-15,1.9484437003400191e-13,2.9176239888452401e-15,1.4504863658329066e-23,3.8561156393566507e-06,0.1720402553932022,1.0850359746640352e-09,1.5786796438851467e-06,3.3146003889373169e-05,1.2364735730657498e-10,2.9055542163735069e-06,3.9183917697396697e-10,1.930768602011871e-13,1.7677858289800452e-07,2.9432650820934361e-09,5.0091628716150411e-09,3.8737591957018554e-12,6.4875210742055764e-13,1.3079733282051559e-07,2.4466794475882839e-14,1.7277526741828658e-15
0.00021951218283953756,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.020799560140202969,0.099916516030850833,0.013868630884562392,1.6840261501360007e-08,0.00012993331924172164,1.0151014350056758e-05,7.6327635872185096e-05,1.0049513003633829e-07,1.7176106817345255e-14,1.8181600197296658e-10,0.0,8.8779584269519983e-15,1.3749968494210315e-17,6.3488982104152182e-10,1.0948148669988732e-15,1.9509337849488525e-13,2.9181338444900626e-15,1.4577794036593297e-23,3.8534952502003775e-06,0.17205441755721895,1.0848811623656829e-09,1.5786417575873371e-06,3.3119977305840102e-05,1.2353542920601345e-10,2.9032230708383395e-06,3.9149561987142994e-10,1.9306501965627212e-13,1.7680654481796589e-07,2.9437380623965847e-09,5.0111550445290522e-09,3.875808027195191e-12,6.4948006684921833e-13,1.3099909873859839e-07,2.448586911959476e-14,1.729156016662833e-15
0.00021976299179891887,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.020786864720489229,0.099916462576333562,0.013862177449101176,1.6867533268509781e-08,0.00013005907576973675,1.014920710978021e-05,7.6385266525403128e-05,1.0060428704373504e-07,1.7190446087258655e-14,1.8190456627518895e-10,0.0,8.8769727844401334e-15,1.3788279638543713e-17,6.3572246150928528e-10,1.0954286061669795e-15,1.9531744267082956e-13,2.918591955575351e-15,1.4643658425266171e-23,3.8511411319979468e-06,0.17206714062921158,1.0847418830506047e-09,1.5786076601466852e-06,3.3096598710672371e-05,1.2343490884712287e-10,2.9011292595295328e-06,3.9118700522446354e-10,1.9305437745336241e-13,1.7683164184535855e-07,2.9441625873602765e-09,5.0129434984487635e-09,3.8776496561715589e-12,6.5013479594514885e-13,1.3118067787561304e-07,2.4503016653482484e-14,1.7304180785313043e-15
0.00022001380075830019,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.020774190858437153,0.09991640915120846,0.01385573488237303,1.6894810167368703e-08,0.00013018474055196192,1.014740152642243e-05,7.6442859921341122e-05,1.007134160266587e-07,1.7204774439302846e-14,1.8199305645118007e-10,0.0,8.8759884875954182e-15,1.3826649216533565e-17,6.3655497697749382e-10,1.0960420287216235e-15,1.9554146572428129e-13,2.9190493501770856e-15,1.4709738359306753e-23,3.8487910113922432e-06,0.1720798420928199,1.0846026527866182e-09,1.578573563336588e-06,3.3073262934633457e-05,1.2333459143789352e-10,2.8990394325819735e-06,3.9087894510847921e-10,1.9304374872334926e-13,1.7685667400241689e-07,2.944586019532921e-09,5.0147277014935364e-09,3.8794890922878788e-12,6.5078911408286906e-13,1.31362247351868e-07,2.4520145616227097e-14,1.7316792458681074e-15
0.0002202646097176815,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.020761538493438009,0.0999163557554337,0.013849303153885113,1.6922092185884461e-08,0.00013031031375574954,1.0145597604919159e-05,7.6500416125513594e-05,1.0082251699858069e-07,1.7219091894150405e-14,1.8208147262979909e-10,0.0,8.8750055348214301e-15,1.3865077239437608e-17,6.3738736748921451e-10,1.0966551350078737e-15,1.9576544768418929e-13,2.9195060307538058e-15,1.4776034270081623e-23,3.8464448771443439e-06,0.17209252200879616,1.0844634715976267e-09,1.578539467564051e-06,3.3049969857519424e-05,1.2323447633518211e-10,2.8969535773042009e-06,3.9057143823982276e-10,1.9303313340180583e-13,1.768816414943539e-07,2.9450083623707221e-09,5.0165076669957605e-09,3.881326339789774e-12,6.5144302180452165e-13,1.3154380715995721e-07,2.4537256046468291e-14,1.7329395206523539e-15
0.00022049033778112468,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.020750169695017827,0.099916307724296508,0.013843523839835453,1.6946650369924574e-08,0.00013042325147755781,1.0143975500467426e-05,7.6552184964297833e-05,1.0092068393503878e-07,1.7231968303445999e-14,1.8216098402902607e-10,0.0,8.8741220251775406e-15,1.3899712439733567e-17,6.3813641214774278e-10,1.0972066605412688e-15,1.9596699633699091e-13,2.9199164348023885e-15,1.4835885606640381e-23,3.8443367554037469e-06,0.17210391555996876,1.0843382505054583e-09,1.5785087825872548e-06,3.302904249668858e-05,1.2314454518546321e-10,2.8950796928890124e-06,3.9029515402542502e-10,1.9302359102440383e-13,1.7690405711740671e-07,2.9453875423895255e-09,5.0181060238276404e-09,3.8829779947787549e-12,6.5203118829662156e-13,1.3170720271490658e-07,2.4552639620262064e-14,1.7340730064516818e-15
0.00022071606584456787,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.020738818216461233,0.099916259716868946,0.013837753258096937,1.6971212682422323e-08,0.00013053611527741522,1.0142354749538874e-05,7.6603923778140935e-05,1.0101882820331973e-07,1.7244835917690011e-14,1.8224043568792859e-10,0.0,8.8732396017512458e-15,1.3934394997670093e-17,6.3888535565829529e-10,1.0977579304284478e-15,1.9616851174840442e-13,2.9203262642440241e-15,1.4895912548857631e-23,3.8422318454140319e-06,0.17211529175052839,1.0842130691983511e-09,1.5784780990631756e-06,3.3008149537927207e-05,1.2305477692028328e-10,2.8932090061223411e-06,3.9001931597091029e-10,1.9301405941143929e-13,1.7692642067584944e-07,2.9457658453367529e-09,5.0197009686561631e-09,3.884627883504906e-12,6.5261902318637293e-13,1.3187059042744133e-07,2.4568008241994627e-14,1.7352057722994777e-15
0.00022094179390801105,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.020727484014076918,0.099916211733120791,0.013831991386687699,1.6995779114670114e-08,0.00013064890527641327,1.0140735355568719e-05,7.6655632614394372e-05,1.0111694981324564e-07,1.7257694751824431e-14,1.8231982769972822e-10,0.0,8.8723582633576247e-15,1.3969124921392737e-17,6.3963419805273183e-10,1.0983089449210746e-15,1.9636999393937531e-13,2.9207355208426666e-15,1.4956115411789646e-23,3.8401301390733404e-06,0.17212665062426996,1.0840879276929891e-09,1.5784474172792214e-06,3.2987290894475575e-05,1.2296517107640112e-10,2.8913415078716592e-06,3.8974392314506454e-10,1.9300453851688723e-13,1.769487323174943e-07,2.9461432737016905e-09,5.0212925110905487e-09,3.8862760090378937e-12,6.5320652686708681e-13,1.320339702923467e-07,2.4583361939593009e-14,1.7363378196218344e-15
0.00022116752197145424,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.020716167044327594,0.099916163773021746,0.013826238203703265,1.7020349657984949e-08,0.00013076162159535818,1.0139117321941661e-05,7.6707311520281436e-05,1.012150487746391e-07,1.7270544820750997e-14,1.8239916015742195e-10,0.0,8.8714780088053064e-15,1.4003902219027762e-17,6.4038293936305623e-10,1.0988597042708394e-15,1.9657144293079967e-13,2.9211442063534467e-15,1.5016494510678633e-23,3.8380316283083372e-06,0.17213799222483395,1.0839628260052214e-09,1.5784167375180534e-06,3.2966466479848329e-05,1.2287572719235461e-10,2.8894771890417653e-06,3.8946897461825442e-10,1.9299502829585371e-13,1.7697099218968647e-07,2.9465198299657929e-09,5.0228806607085368e-09,3.8879223744438253e-12,6.5379369973275685e-13,1.3219734230446512e-07,2.4598700740940572e-14,1.7374691498346358e-15
0.00022139325003489742,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.020704867263829325,0.099916115836541752,0.013820493687316209,1.7044924303708352e-08,0.00013087426435477124,1.013750065199235e-05,7.6758960542897919e-05,1.0131312509732307e-07,1.7283386139331389e-14,1.8247843315378267e-10,0.0,8.8705988368965664e-15,1.4038726898682196e-17,6.4113157962141375e-10,1.0994102087294618e-15,1.9677285874352458e-13,2.9215523225227053e-15,1.5077050160952541e-23,3.8359363050741127e-06,0.17214931659570717,1.0838377641501463e-09,1.5783860600577412e-06,3.2945676207833472e-05,1.2278644480843857e-10,2.8876160405745846e-06,3.8919446946233584e-10,1.9298552870435812e-13,1.7699320043930611e-07,2.9468955166015497e-09,5.0244654270543592e-09,3.8895669827822318e-12,6.543805421771932e-13,1.3236070645869605e-07,2.4614024673855152e-14,1.738599764341634e-15
0.0002216189780983406,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.020693584629350802,0.099916067923650653,0.013814757815775795,1.7069503043206231e-08,0.00013098683367489006,1.0135885349005802e-05,7.6810579729212747e-05,1.0141117879112082e-07,1.7296218722387351e-14,1.8255764678135991e-10,0.0,8.8697207464274091e-15,1.4073598968443824e-17,6.4188011886009008e-10,1.0999604585486805e-15,1.9697424139834836e-13,2.9219598710880698e-15,1.5137782678224862e-23,3.833844161354125e-06,0.17216062378022343,1.0837127421440505e-09,1.5783553851777855e-06,3.292491999248541e-05,1.2269732346664108e-10,2.885758053448967e-06,3.8892040675043699e-10,1.929760396969561e-13,1.7701535721245709e-07,2.9472703360693736e-09,5.0260468196331755e-09,3.8912098370974537e-12,6.5496705459146016e-13,1.3252406274999512e-07,2.4629333766026369e-14,1.7397296645549379e-15
0.0002218447061617838,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.020682319097812686,0.099916020034318431,0.013809030567407643,1.7094085867868828e-08,0.00013109932967566887,1.013427141621787e-05,7.6862169126068372e-05,1.0150920986585586e-07,1.7309042584700812e-14,1.8263680113248064e-10,0.0,8.8688437361876885e-15,1.4108518436381301e-17,6.4262855711150958e-10,1.100510453980243e-15,1.9717559091602081e-13,2.9223668537785321e-15,1.5198692378294444e-23,3.8317551891599498e-06,0.17217191382156433,1.0835877600025489e-09,1.5783247131532197e-06,3.2904197748130047e-05,1.2260836271070751e-10,2.8839032186804898e-06,3.8864678555730456e-10,1.9296656122930356e-13,1.7703746265476611e-07,2.9476442908221723e-09,5.0276248479194529e-09,3.8928509404308112e-12,6.5555323736742938e-13,1.3268741117337408e-07,2.4644628045104223e-14,1.7408588518778059e-15
0.00022207043422522698,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.020671070626286883,0.099915972168515138,0.013803311920613367,1.7118672769110575e-08,0.00013121175247677937,1.0132658856815643e-05,7.6913728780181114e-05,1.0160721833135209e-07,1.7321857741014096e-14,1.8271589629925022e-10,0.0,8.8679678049611833e-15,1.4143485310544132e-17,6.433768944082344e-10,1.1010601952759177e-15,1.973769073172437e-13,2.9227732723144593e-15,1.5259779577145308e-23,3.8296693805311983e-06,0.17218318676275995,1.0834628177399261e-09,1.5782940442526221e-06,3.2883509389365849e-05,1.2251956208613481e-10,2.8820515273212643e-06,3.8837360495925722e-10,1.9295709325873868e-13,1.7705951691148706e-07,2.9480173833049061e-09,5.0291995213561704e-09,3.8944902958195242e-12,6.5613909089749891e-13,1.3285075172390024e-07,2.4659907538691384e-14,1.7419873276944438e-15
0.00022229616228867016,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.020659839171995924,0.099915924326210895,0.013797601853870261,1.7143263738370053e-08,0.00013132410219761134,1.0131047673937896e-05,7.6965258738141988e-05,1.0170520419743363e-07,1.7334664206029977e-14,1.8279493237355262e-10,0.0,8.8670929515257191e-15,1.4178499598962735e-17,6.4412513078296217e-10,1.1016096826874831e-15,1.9757819062267067e-13,2.9231791284076618e-15,1.5321044590946437e-23,3.8275867275354962e-06,0.17219444264668918,1.0833379153719432e-09,1.57826337874754e-06,3.2862854831053584e-05,1.224309211400691e-10,2.8802029704597372e-06,3.8810086403383331e-10,1.9294763574046335e-13,1.770815201270582e-07,2.9483896159496369e-09,5.0307708493459279e-09,3.8961279062831548e-12,6.5672461557057662e-13,1.3301408439669606e-07,2.4675172274244421e-14,1.7431150934022387e-15
0.00022252189035211335,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.020648624692312215,0.099915876507375781,0.013791900345730921,1.716785876710985e-08,0.00013143637895727365,1.0129437870675522e-05,7.7016759046417079e-05,1.0180316747392474e-07,1.7347461994411895e-14,1.8287390944705166e-10,0.0,8.8662191746532224e-15,1.421356130964847e-17,6.4487326626852555e-10,1.1021589164667105e-15,1.9777944085290789e-13,2.9235844237614951e-15,1.5382487736051607e-23,3.8255072222681878e-06,0.17220568151608096,1.0832130529140661e-09,1.5782327169060024e-06,3.2842233988321938e-05,1.2234243942138675e-10,2.878357539220495e-06,3.8782856186021416e-10,1.9293818863049914e-13,1.7710347244540586e-07,2.9487609911810714e-09,5.0323388412611028e-09,3.8977637748383103e-12,6.5730981177636302e-13,1.3317740918693872e-07,2.4690422279180941e-14,1.7442421503939141e-15
0.00022274761841555653,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.020637427144757404,0.099915828711980098,0.013786207374822938,1.7192457846816487e-08,0.00013154858287459461,1.012782945007194e-05,7.70682297513476e-05,1.0190110817064994e-07,1.7360251120784027e-14,1.8295282761119167e-10,0.0,8.8653464731098532e-15,1.4248670450593703e-17,6.4562130089788904e-10,1.1027078968653858e-15,1.9798065802851408e-13,2.9239891600708411e-15,1.5444109328999193e-23,3.8234308568522589e-06,0.17221690341351442,1.0830882303797247e-09,1.5782020589867661e-06,3.2821646776572386e-05,1.2225411648072272e-10,2.876515224764078e-06,3.8755669751925798e-10,1.929287518877337e-13,1.7712537401019227e-07,2.9491315114173e-09,5.0339035064451866e-09,3.8993979045008332e-12,6.5789467990604578e-13,1.3334072608985968e-07,2.4705657580895612e-14,1.7453685000323546e-15
0.00022297334647899971,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.020626246487001693,0.099915780939994064,0.013780522919848553,1.7217060969000329e-08,0.00013166071406812263,1.0126222415123532e-05,7.7119670899151153e-05,1.0199902629743386e-07,1.7373031599731512e-14,1.8303168695719765e-10,0.0,8.8644748456560887e-15,1.4283827029771797e-17,6.4636923470414946e-10,1.1032566241352991e-15,1.9818184217000099e-13,2.9243933390221643e-15,1.5505909686511967e-23,3.821357623438368e-06,0.17222810838142005,1.0829634477840355e-09,1.578171405253339e-06,3.2801093111464333e-05,1.2216595187031107e-10,2.8746760182867793e-06,3.8728527009296816e-10,1.9291932546809006e-13,1.7714722496422592e-07,2.9495011790624339e-09,5.035464854199487e-09,3.901030298265749e-12,6.5847922034638355e-13,1.3350403510074432e-07,2.472087820661418e-14,1.7464941436989007e-15
