Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3X(21),CH3OO(77),H2X(49),C2H4(47),C2H6X(52),C2H4X(205),C2H4X(65),CH2X(27),CHX(28),CX(26),OCX(25),COX(50)
1.9240549578238355e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229773215284486,0.11866052656186801,0.022821430402948921,0.0,1.107490460324737e-26,1.3824150383989086e-11,4.5466905391399192e-18,1.722093384235717e-17,6.2512308690778373e-38,1.7056578423280915e-07,1.0409750844477996e-33,1.6976618682254832e-07,1.8450045894218686e-23,5.7867795486732049e-28,7.7259098795066074e-30,7.9071239481719531e-31,3.227111083908218e-22,4.9125612372023947e-25,9.2685483086997354e-06,2.745788517212075e-07,1.1666693104528989e-09,1.8905624772148387e-17,3.3964465643749327e-10,6.7951901819659583e-13,1.0132254246443739e-15,4.0223679134637277e-26,2.4494201107492591e-22,3.453650035819245e-31,1.3826889366512391e-31,1.5545924139541889e-13,1.1821047176795131e-14,1.3512909155600469e-11,7.0387411642570398e-23,6.9366028122528767e-24
1.9674559058580462e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229751698437698,0.11866031376019275,0.02282142730616377,0.0,1.2038747652280812e-26,1.4454735646680213e-11,4.9147753449372602e-18,1.841192011557537e-17,7.101428562477629e-38,1.7441979443879747e-07,1.1893574335341543e-33,1.7359452432691004e-07,2.0157847068620198e-23,6.0942246210236577e-28,8.5753864029627839e-30,8.7538658690038063e-31,3.4400205856305022e-22,5.4798076737766299e-25,9.4774943715129457e-06,2.807723799667098e-07,1.193964787496336e-09,1.9344723519320946e-17,3.4079821240803458e-10,7.00545797929971e-13,1.0832773233797606e-15,4.5846406575649696e-26,2.6775919724192189e-22,4.0265803430475101e-31,1.543160722738588e-31,1.5600060474755187e-13,1.186927063884866e-14,1.3939977276446493e-11,7.4250117850794791e-23,7.5984760480714923e-24
2.010856853892257e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229730182145722,0.11866010096401264,0.022821424209381925,0.0,1.3063854624580039e-26,1.5099378907243493e-11,5.3027969013675392e-18,1.9656609024037009e-17,8.0439617648211585e-38,1.782738820920923e-07,1.3549309827444758e-33,1.7742281411219743e-07,2.1980969326050962e-23,6.4097713631642977e-28,9.4955993838993644e-30,9.6682873179745363e-31,3.6620726840564223e-22,6.0977488569594107e-25,9.6864349316040767e-06,2.8696590147902094e-07,1.2212916958409749e-09,1.9784394640437663e-17,3.4188040848069434e-10,7.2163249385270686e-13,1.1564824987251443e-15,5.2103139930052099e-26,2.9213352037758298e-22,4.6786187244602637e-31,1.718046261182934e-31,1.5650840065095759e-13,1.1915181520408562e-14,1.4368485669893545e-11,7.8221048969361437e-23,8.3043895213389849e-24
2.0542578019264677e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229708666408058,0.11865988817332758,0.02282142111260339,0.0,1.4152752973506365e-26,1.5758079839336573e-11,5.7113060040829884e-18,2.0956186655249663e-17,9.0864269708291464e-38,1.8212804242828587e-07,1.5392487389279464e-33,1.8125105617931598e-07,2.3924428661293029e-23,6.7334108383394524e-28,1.0490620394363081e-29,1.0654006880419146e-30,3.893459043234825e-22,6.7696419374534423e-25,9.8953699891181522e-06,2.9315941625829741e-07,1.2486497704565953e-09,2.0224638333011779e-17,3.4289609978053763e-10,7.4277493526971154e-13,1.2329100793597113e-15,5.9048882909581115e-26,3.1813416126289231e-22,5.4185780270094913e-31,1.9082763009627896e-31,1.5698491293883586e-13,1.1958953510792443e-14,1.4798345266171675e-11,8.2300216751675627e-23,9.0559846758571671e-24
2.0976587499606785e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229687151224313,0.11865967538813738,0.022821418015828175,0.0,1.5308020877871903e-26,1.6430838116645818e-11,6.1408534911915165e-18,2.2311839160562265e-17,1.0236852784247345e-37,1.8598227100711564e-07,1.7439660166757573e-33,1.8507925052916982e-07,2.5993342627197914e-23,7.0651344675956885e-28,1.1564654238773368e-29,1.171474173516657e-30,4.1343713227745728e-22,7.498873924801678e-25,1.0104299544200196e-05,2.9935292430469592e-07,1.2760387643179609e-09,2.0665456653113956e-17,3.4384981110402286e-10,7.6396924202197153e-13,1.3126291754391115e-15,6.6742025874859826e-26,3.4583179583555379e-22,6.2560265719171548e-31,2.1148188893562064e-31,1.5743227006084503e-13,1.2000745882457143e-14,1.5229473058156899e-11,8.6487629728955203e-23,9.8549113135768726e-24
2.1410596979948892e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229665636594057,0.11865946260844193,0.022821414919056274,0.0,1.6532287241185376e-26,1.7117653412886176e-11,6.5919902084460683e-18,2.372475275038567e-17,1.1503713898495843e-37,1.8983656369041111e-07,1.970844770416817e-33,1.8890739716266187e-07,2.8192930014695038e-23,7.4049340957521527e-28,1.2722040152810826e-29,1.2854307657827918e-30,4.3850011778466929e-22,8.2889637173886994e-25,1.0313223596995221e-05,3.0554642561837268e-07,1.3034584471760969e-09,2.1106850019790563e-17,3.4474575939320316e-10,7.852118042448343e-13,1.3957088786001097e-15,7.5244470483200006e-26,3.7529859458297972e-22,7.2013341135968146e-31,2.3386799584695765e-31,1.5785245565156553e-13,1.2040708215990093e-14,1.5661791685150196e-11,9.0783287017025252e-23,1.0702826912286192e-23
2.1844606460291e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229644122516904,0.11865924983424107,0.022821411822287693,0.0,1.7828231666188718e-26,1.7818525401801142e-11,7.0652669798014442e-18,2.519611368972456e-17,1.2895945202415748e-37,1.9369091662154084e-07,2.2217580108908713e-33,1.9273549608069395e-07,3.0528510533373794e-23,7.7528020265972829e-28,1.3967252995424267e-29,1.4076619018362805e-30,4.6455402591820181e-22,9.1435641081070507e-25,1.0522142147648236e-05,3.1173992019948397e-07,1.3309086044160186e-09,2.1548818182120374e-17,3.455878746814791e-10,8.0649926353616017e-13,1.4822182619652365e-15,8.4621755736721221e-26,4.0660822192960283e-22,8.2657194685355891e-31,2.5809039047261219e-31,1.5824731838374662e-13,1.2078981898304852e-14,1.6095229047865381e-11,9.5187180339297724e-23,1.1601395991162395e-23
2.2278615940633107e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4522962260899252,0.11865903706553467,0.022821408725522442,0.0,1.9198584478581129e-26,1.8533453757162655e-11,7.5612345833053359e-18,2.6727108294007001e-17,1.4422956010454025e-37,1.9754532620625734e-07,2.4986943056787382e-33,1.9656354728416691e-07,3.3005504492667691e-23,8.1087310893429185e-28,1.5304904434828034e-29,1.5385688773869213e-30,4.9161802130668643e-22,1.0066463766081378e-24,1.0731055196304243e-05,3.1793340804818613e-07,1.3583890359980199e-09,2.1991363541022875e-17,3.4637981961437493e-10,8.2782849543658548e-13,1.5722263801474404e-15,9.4943185393355864e-26,4.398358356189121e-22,9.461299832555609e-31,2.8425741614276668e-31,1.5861858115291104e-13,1.2115695668308513e-14,1.6529717955459137e-11,9.9699303115108248e-23,1.255228952162868e-23
2.2712625420975215e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229601096020561,0.11865882430232255,0.022821405628760515,0.0,2.0646126733286211e-26,1.9262438152771013e-11,8.0804437315171881e-18,2.8318922925197205e-17,1.6094644416710451e-37,2.013997890948454e-07,2.8037623634698487e-33,2.0039155077398045e-07,3.5629432483667588e-23,8.4727146820945576e-28,1.6739744129297157e-29,1.6785628457444197e-30,5.1971126813470551e-22,1.1061589194837175e-24,1.0939962743108244e-05,3.2412688916463501e-07,1.3858995554625283e-09,2.243448671152692e-17,3.4712500764191546e-10,8.4919659313081786e-13,1.6658022692547329e-15,1.0628195670400027e-25,4.7505808609058532e-22,1.0801141804378048e-30,3.1248137645016038e-31,1.5896784963450125e-13,1.215096995906592e-14,1.6965195788090024e-11,1.0431964211511696e-22,1.3557184381024768e-23
2.3146634901317322e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229579583600721,0.11865861154460458,0.022821402532001919,0.0,2.2173690173009243e-26,2.00054782624548e-11,8.6234450554853725e-18,2.9972743988177293e-17,1.7921411772338509e-37,2.0525430216548544e-07,3.1391957017447713e-33,2.0421950655103349e-07,3.8405915061589167e-23,8.8447467713918809e-28,1.8276660903445902e-29,1.8280648163872341e-30,5.4885293014269149e-22,1.2133006667296409e-24,1.1148864788205226e-05,3.3032036354898688e-07,1.4134399890035133e-09,2.2878186818126403e-17,3.4782661997303558e-10,8.7060085228482051e-13,1.7630149468948381e-15,1.1871529043966457e-25,5.1235311585307749e-22,1.2299314132893068e-30,3.4287859115436642e-31,1.5929662025785449e-13,1.2184920104806038e-14,1.740160418328061e-11,1.0904817706534405e-22,1.4617762846666515e-23
2.358064438165943e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229558071732712,0.11865839879238065,0.022821399435246657,0.0,2.3784157259097414e-26,2.0762573760070855e-11,9.1907890925932756e-18,3.1689757927383629e-17,1.9914177285858524e-37,2.0910886250874855e-07,3.5073573975496055e-33,2.0804741461622412e-07,4.134067242891869e-23,9.2248219409873882e-28,1.9920683920628193e-29,1.9875056532815348e-30,5.7906217062637487e-22,1.3284924137976769e-24,1.1357761331740183e-05,3.3651383120139766e-07,1.4410101746138796e-09,2.3322466625756219e-17,3.4848762137646411e-10,8.9203875693951542e-13,1.8639334121798334e-15,1.3232456217311231e-25,5.5180055885200284e-22,1.3970942205041902e-30,3.7556945142654803e-31,1.5960628763931134e-13,1.2217650379177145e-14,1.7838888752567543e-11,1.1388489374663418e-22,1.5735712127943925e-23
2.4014653862001537e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229536560416267,0.11865818604565055,0.022821396338494723,0.0,2.5480461191812064e-26,2.153372431950416e-11,9.7830262777453745e-18,3.3471151223683638e-17,2.2084392746007504e-37,2.1296346741314643e-07,3.9107449210407878e-33,2.1187527497044951e-07,4.4439524119259295e-23,9.6129354259662563e-28,2.1676983852076417e-29,2.1573260730102532e-30,6.103581524373512e-22,1.4521693132764985e-24,1.1566652373858096e-05,3.4270729212202288e-07,1.4686099612801311e-09,2.3767327148106998e-17,3.4911077490667587e-10,9.1350796638727172e-13,1.968626645730798e-15,1.4719543478018584e-25,5.9348153983463361e-22,1.5832264290752972e-30,4.1067847444540541e-31,1.5989815151006079e-13,1.2249257318407767e-14,1.8276998808548323e-11,1.188297738323453e-22,1.6912723934193942e-23
2.4448663342343645e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229515049651114,0.1186579733044142,0.022821393241746129,0.0,2.7265585845910052e-26,2.2318929614667828e-11,1.0400706936692307e-17,3.5318110391479097e-17,2.4444057366810667e-37,2.1681811435166433e-07,4.3519950514813424e-33,2.1570308761460624e-07,4.7708388681898567e-23,1.0009083080736351e-27,2.3550874043261441e-29,2.3379766427647229e-30,6.4276003798315649e-22,1.584781061662816e-24,1.1775537914703943e-05,3.4890074631101865e-07,1.496239208229466e-09,2.4212766668530983e-17,3.4969865562799784e-10,9.350063029627422e-13,2.0771636096824513e-15,1.634179921267207e-25,6.3747867371081343e-22,1.7900689560926963e-30,4.4833435735484679e-31,1.6017342317155673e-13,1.2279835175379314e-14,1.8715887108141973e-11,1.2388279048528599e-22,1.8150494076165992e-23
2.4882672822685752e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229493539437032,0.1186577605686714,0.022821390145000876,0.0,2.9142565806670462e-26,2.3118189319503024e-11,1.1044381282080995e-17,3.7231821976022306e-17,2.7005732754611397e-37,2.2067280096920995e-07,4.8338888753710681e-33,2.195308525495901e-07,5.1153283367117184e-23,1.0413261414630814e-27,2.5547811677912292e-29,2.5299177782447954e-30,6.7628698922650708e-22,1.7267920839620845e-24,1.1984417954422693e-05,3.5509419376854042e-07,1.5238977842403091e-09,2.465878828575751e-17,3.5025366340494984e-10,9.565317406844058e-13,2.1896132476877973e-15,1.8108687390762453e-25,6.8387606491057499e-22,2.0194857894020974e-30,4.8867003059373379e-31,1.6043323151155344e-13,1.2309468782750395e-14,1.9155509625538026e-11,1.2904392685025747e-22,1.9450722098981858e-23
2.531668230302786e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4522947202977381,0.11865754783842206,0.022821387048258958,0.0,3.1114486415006459e-26,2.393150310797892e-11,1.1714599412107651e-17,3.9213472550932118e-17,2.978255799684093e-37,2.2452752507091718e-07,5.3593568663939486e-33,2.2335856977629623e-07,5.4780323812256521e-23,1.0825467628494331e-27,2.7673398940171595e-29,2.7336197415082943e-30,7.1095816768600636e-22,1.8786817161539977e-24,1.2193292493159318e-05,3.6128763449474402e-07,1.5515855669916443e-09,2.510539371068944e-17,3.5077803482232102e-10,9.7808239468756457e-13,2.3060444849227582e-15,2.0030141160532636e-25,7.3275930673872475e-22,2.2734701486337025e-30,5.3182271060788533e-31,1.60678628611538e-13,1.2338235025738482e-14,1.9595825332469475e-11,1.3431316492772535e-22,2.0815110944591057e-23
2.5750691783369967e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229450520661213,0.11865733511366597,0.022821383951520387,0.0,3.3184483671653634e-26,2.4758870654092644e-11,1.2411911310210151e-17,4.1264248715896985e-17,3.2788264872348341e-37,2.2838228461124434e-07,5.9314840468666376e-33,2.2718623929561921e-07,5.8595723728561921e-23,1.1245699552745899e-27,2.9933384175221757e-29,2.9495626388055565e-30,7.4679273443646534e-22,2.0409443855574313e-24,1.240216153105878e-05,3.6748106848978501e-07,1.5793024424498561e-09,2.5552580133551496e-17,3.5127385429422156e-10,9.9965651139360919e-13,2.4265262280908204e-15,2.2116576553542183e-25,7.8421548072664761e-22,2.5541508280682548e-30,5.7793395195436639e-31,1.609105949726841e-13,1.236621097130974e-14,2.0036795986679088e-11,1.3969047485376205e-22,2.224536664181253e-23
2.6184701263712074e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229429012099059,0.11865712239440304,0.022821380854785151,0.0,3.5355744272729529e-26,2.5600291631869264e-11,1.3136866846526591e-17,4.3385337094553027e-17,3.6037193183146846e-37,2.3223707768381539e-07,6.5535152303728803e-33,2.3101386110845304e-07,6.2605794588817029e-23,1.1673955670831649e-27,3.2333663048655997e-29,3.1782364184295942e-30,7.8380985010784668e-22,2.2140897891289121e-24,1.2611025068266039e-05,3.7367449575381891e-07,1.6070483043125347e-09,2.6000350872710039e-17,3.5174306441732071e-10,1.0212524593642237e-12,2.5511273654276653e-15,2.4378906294796026e-25,8.3833315598156526e-22,2.8637987227643732e-30,6.2714969880792692e-31,1.6113004438577314e-13,1.2393466192809077e-14,2.0478385950029688e-11,1.4517584016277078e-22,2.374319802213352e-23
2.6618710744054182e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229407504087171,0.11865690968063312,0.02282137775805327,0.0,3.7631505695997453e-26,2.6455765715361697e-11,1.3890015781590116e-17,4.5577924332525452e-17,3.9544306207466226e-37,2.3609190251195135e-07,7.2288603452700375e-33,2.3484143521569124e-07,6.6816945315783884e-23,1.2110235171189751e-27,3.4880279704976379e-29,3.4201408686088215e-30,8.2202867488606048e-22,2.3986430697281367e-24,1.281988310492605e-05,3.7986791628700116e-07,1.6348230534843431e-09,2.6448708759002812e-17,3.5218747561969567e-10,1.0428687207927908e-12,2.6799167667058038e-15,2.6828553715343715e-25,8.9520238853346595e-22,3.2048335393297697e-30,6.7962033587928614e-31,1.6133782846980179e-13,1.2420061402589258e-14,2.0920562013203598e-11,1.5076924738152806e-22,2.5310316459536181e-23
2.705272022439629e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229385996625371,0.11865669697235603,0.02282137466132473,0.0,4.0015056064614669e-26,2.7325292578650725e-11,1.4671907770246759e-17,4.7843197095622408e-17,4.3325206274029485e-37,2.3994675743984628e-07,7.9610998387551151e-33,2.3866896161822674e-07,7.1235681971460973e-23,1.2554537856001373e-27,3.7579427925454447e-29,3.6757856154658555e-30,8.6146836851364713e-22,2.5951449903834861e-24,1.3028735641183758e-05,3.8606133008948708e-07,1.6626265975762641e-09,2.6897649617019273e-17,3.5260877515320616e-10,1.0645038835886092e-12,2.8129632832392179e-15,2.9477466764316224e-25,9.549147206799113e-22,3.5798306926782139e-30,7.3550073875479403e-31,1.6153474090211303e-13,1.2446059463643402e-14,2.1363293220042798e-11,1.5647066583831039e-22,2.6948435632715094e-23
2.7486729704738397e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229364489713497,0.11865648426957168,0.022821371564599544,0.0,4.2509734170339403e-26,2.8208871895844936e-11,1.5483092366445302e-17,5.0182342068170644e-17,4.7396150457496504e-37,2.4380164092434405e-07,8.7539901611788308e-33,2.4249644031695206e-07,7.5868607447172097e-23,1.300686414897936e-27,4.043745228547825e-29,3.9456901210615404e-30,9.0214809028832833e-22,2.8041521065899459e-24,1.3237582677184111e-05,3.9225473716143232e-07,1.6904588504563752e-09,2.7347176737896474e-17,3.5300853547404624e-10,1.0861566340126269e-12,2.9503357478879836e-15,3.2338132117426226e-25,1.0175631803289111e-21,3.9915283900740602e-30,7.9495032366684567e-31,1.6172152136067782e-13,1.2471518175855944e-14,2.1806550721316835e-11,1.6228008082244182e-22,2.8659271308119971e-23
2.7920739185080504e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229342983351417,0.11865627157227986,0.022821368467877703,0.0,4.5118929624242838e-26,2.9106503341080682e-11,1.6324119030193623e-17,5.2596545951483157e-17,5.1774066395039462e-37,2.4765655152727342e-07,9.6114693302973377e-33,2.4632387131275925e-07,8.0722421154496244e-23,1.3467215176919638e-27,4.3460849311704099e-29,4.230383681540868e-30,9.4408699906381533e-22,3.0262369366712857e-24,1.3446424213072047e-05,3.9844813750299203e-07,1.718319731829757e-09,2.779729464930403e-17,3.5338822205310321e-10,1.107825749826255e-12,3.0921029750629094e-15,3.5423589379015679e-25,1.0832422803400379e-21,4.4428349037268598e-30,8.5813309670427161e-31,1.6189885919794783e-13,1.249648499701048e-14,2.2250307636996377e-11,1.6819748681040447e-22,3.044454114235117e-23
2.8354748665422612e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229321477538958,0.11865605888048048,0.022821365371159211,0.0,4.7846082671957017e-26,3.0018186588522045e-11,1.719553713421089e-17,5.5086995462449532e-17,5.6476568224035315e-37,2.5151148790830583e-07,1.0537662575152194e-32,2.5015125460654012e-07,8.5803918717048861e-23,1.3935592649890053e-27,4.6656268639200856e-29,4.5304054253956884e-30,9.873042532510096e-22,3.2619881302378281e-24,1.3655260248992504e-05,4.0464153111432155e-07,1.7462091668283304e-09,2.824799754767124e-17,3.5374920065492133e-10,1.1295100939175081e-12,3.2383337607301661e-15,3.8747445374791176e-25,1.1520480178639575e-21,4.9368360331599225e-30,9.2521770247176246e-31,1.6206739686480249e-13,1.2521010790565193e-14,2.2694538909229695e-11,1.7422285373607995e-22,3.2305964502530227e-23
2.878875814576472e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229299972276016,0.11865584619417334,0.022821362274444076,0.0,5.0694684182818813e-26,3.0943921312360867e-11,1.8097895970518402e-17,5.7654877332240058e-17,6.1521972640874361e-37,2.5536644881829817e-07,1.1536888059270393e-32,2.5397859019918596e-07,9.1119991663123204e-23,1.4411998844515109e-27,5.0030514168566508e-29,4.8463043118552176e-30,1.0318190108160797e-21,3.512010634770616e-24,1.3864090785090413e-05,4.108349179955763e-07,1.7741270856467306e-09,2.8699288251080109e-17,3.5409274412142959e-10,1.1512086083712048e-12,3.3890968824159101e-15,4.2323888532443524e-25,1.2240778736805132e-21,5.4768027585389824e-30,9.9637747220724178e-31,1.6222773310166794e-13,1.2545144469609199e-14,2.3139221183490489e-11,1.8035616852031599e-22,3.4245262303325512e-23
2.9222767626106827e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229278467562445,0.11865563351335835,0.022821359177732283,0.0,5.3668275896827778e-26,3.1883707186816646e-11,1.9031744759338211e-17,6.0301378305115458e-17,6.6929315080901293e-37,2.5922143309309006e-07,1.261366268287736e-32,2.5780587809158754e-07,9.667762711920009e-23,1.4896436731289903e-27,5.3590545223285889e-29,5.1786391294135696e-30,1.0776504292811384e-21,3.7769258603622416e-24,1.4072915821510699e-05,4.1702829814691124e-07,1.8020734232082098e-09,2.9151173743097604e-17,3.5442003869412617e-10,1.172920308952289e-12,3.5444610992109172e-15,4.6167703347403298e-25,1.2994308115355187e-21,6.0661990861101177e-30,1.0717904713659494e-30,1.6238042591247069e-13,1.2568922778353144e-14,2.3584332703039063e-11,1.8659743654976873e-22,3.6264156859394892e-23
2.9656777106448934e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229256963398146,0.11865542083803532,0.022821356081023845,0.0,5.6770450187382277e-26,3.2837543886136531e-11,1.9997632657491346e-17,6.3027685137334208e-17,7.2718366019517619e-37,2.6307643964772037e-07,1.3772707963816978e-32,2.6163311828463576e-07,1.0248390750433294e-22,1.5388909828776448e-27,5.7343477707524844e-29,5.5279784945030081e-30,1.1248176657261855e-21,4.0573718426440983e-24,1.428173535839829e-05,4.2322167156848169e-07,1.8300481188279221e-09,2.9603646393190407e-17,3.5473218990611894e-10,1.1946442799734916e-12,3.7044951517752047e-15,5.0294284931037819e-25,1.3782072774763821e-21,6.7086900868597642e-30,1.1516395466798456e-30,1.6252599533618226e-13,1.2592386130252716e-14,2.4029853185202772e-11,1.9294662946174588e-22,3.8364371752102342e-23
3.009078658679104e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229235459783002,0.11865520816820414,0.022821352984318765,0.0,6.0004849979902997e-26,3.3805431084595318e-11,2.0996108765683735e-17,6.5834984596150614e-17,7.8909647394482343e-37,2.6693146747103978e-07,1.5018955996873799e-32,2.6546031077922077e-07,1.0854601022541543e-22,1.5889422146735993e-27,6.1296585264197361e-29,5.8949008503184649e-30,1.1733398767866414e-21,4.3540034039293335e-24,1.4490549395898097e-05,4.2941503826044287e-07,1.8580511159155565e-09,3.0056707814937842e-17,3.5503022807328879e-10,1.2163796695205429e-12,3.8692677623426616e-15,5.4719653638647936e-25,1.4605091991866884e-21,7.408150129474088e-30,1.2361123727007961e-30,1.6266492602983696e-13,1.2615576889760277e-14,2.4475763722552785e-11,1.9940373425444895e-22,4.0547631709413747e-23
3.052479606713315e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229213956716907,0.11865499550386467,0.022821349887617037,0.0,6.3375169136318084e-26,3.478736845649545e-11,2.2027722138341255e-17,6.8724463458896331e-17,8.5524449149459274e-37,2.7078651562068892e-07,1.6357555491193756e-32,2.6928745557623263e-07,1.1487120737333636e-22,1.639797837738443e-27,6.545730043351856e-29,6.2799944657968856e-30,1.2232362186536705e-21,4.6674923126002077e-24,1.4699357934155042e-05,4.356083982229499e-07,1.8860823617125827e-09,3.05103684085936e-17,3.5531511341184814e-10,1.2381256850100365e-12,4.0388476347256651e-15,5.9460469774675547e-25,1.5464399853198508e-21,8.1686713086400715e-30,1.3254014978358663e-30,1.6279766967583976e-13,1.2638523408919148e-14,2.4922046705166569e-11,2.0596876989711658e-22,4.2815662497937756e-23
3.0958805547475257e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229192454199763,0.11865478284501672,0.022821346790918663,0.0,6.6885152170527109e-26,3.5783355676166942e-11,2.3093021793151615e-17,7.1697308512139458e-17,9.258484589886704e-37,2.7464158321841814e-07,1.7793877885500726e-32,2.731145526765612e-07,1.2146686542002794e-22,1.6914583730336444e-27,6.9833215812308732e-29,6.683857434755977e-30,1.2745258470771539e-21,4.9985274407681776e-24,1.4908160973314029e-05,4.4180175145615789e-07,1.9141418070158923e-09,3.0964618668468793e-17,3.5558774080771754e-10,1.2598815890567525e-12,4.2133034543197102e-15,6.4534048372582829e-25,1.6361045248319349e-21,8.9945720696965296e-30,1.4197043898828954e-30,1.6292464722546597e-13,1.2661256667572267e-14,2.5368685716661999e-11,2.1264171102158472e-22,4.5170190826178251e-23
3.1392815027817364e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229170952231479,0.1186545701916602,0.022821343694223645,0.0,7.0538594038920828e-26,3.6793392417967368e-11,2.4192556718282381e-17,7.4754706550914762e-17,1.0011371371409202e-36,2.7849666944572552e-07,1.9333523540807529e-32,2.7694160208109581e-07,1.2834044491641158e-22,1.7439243811418443e-27,7.4432085213746659e-29,7.1070976751942691e-30,1.3272279173626504e-21,5.3478149202344283e-24,1.5116958513519966e-05,4.4799509796022184e-07,1.94222940593168e-09,3.1419457877649162e-17,3.5584894426140694e-10,1.281646695628886e-12,4.3927038881080274e-15,6.9958374046915722e-25,1.7296091863137488e-21,9.8904060306096092e-30,1.5192234810743883e-30,1.6304625098970651e-13,1.2683814280863164e-14,2.581566544880553e-11,2.194225416954348e-22,4.7612944258102844e-23
3.182682450815947e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229149450811967,0.11865435754379491,0.022821340597531981,0.0,7.433934071291811e-26,3.7817478356281899e-11,2.5326875882342554e-17,7.7897844378019969e-17,1.0813474703112969e-36,2.8235177353979235e-07,2.0982328010320912e-32,2.8076860379072591e-07,1.3549950019124471e-22,1.7971964897514929e-27,7.9261824827695062e-29,7.5503329287519477e-30,1.3813615843710372e-21,5.7160782967781796e-24,1.532575055491776e-05,4.5418843773529687e-07,1.9703451156718871e-09,3.1874901016422704e-17,3.5609950103048164e-10,1.3034203664711177e-12,4.5771175846662039e-15,7.5752115915111971e-25,1.8270618173222952e-21,1.0860971002214647e-29,1.6241662126376273e-30,1.63162846587861e-13,1.2706218440103599e-14,2.6262971647724277e-11,2.2631129687556661e-22,5.0145651136169545e-23
3.226083398850158e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229127949941156,0.11865414490142076,0.022821337500843673,0.0,7.8291288869913117e-26,3.8855613165523244e-11,2.6496528244751916e-17,8.1127908803372757e-17,1.1667247567972794e-36,2.8620689478969393e-07,2.2746368386241396e-32,2.8459555780634056e-07,1.4295167905087272e-22,1.8512753766393405e-27,8.4330514382003121e-29,8.0141907603340982e-30,1.4369460025228546e-21,6.1040586827995792e-24,1.5534537097652294e-05,4.603817707815382e-07,1.9984888963285947e-09,3.2330936938751514e-17,3.5634013549018528e-10,1.3252020077768678e-12,4.7666131741668025e-15,8.1934642586663652e-25,1.9285717437116609e-21,1.1911318207633912e-29,1.7347450788787599e-30,1.6327477476356814e-13,1.2728491307279776e-14,2.6710591027824801e-11,2.3330795623585413e-22,5.277004051305656e-23
3.2694843468843687e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229106449618967,0.11865393226453755,0.022821334404158726,0.0,8.2398385469120504e-26,3.9907796520131604e-11,2.7702062762424605e-17,8.444608664342352e-17,1.2575228203410299e-36,2.9006203253286991e-07,2.4631969723159724e-32,2.8842246412882834e-07,1.5070472247988834e-22,1.9061617476506587e-27,8.964639830436373e-29,8.499308557896306e-30,1.4940003257947557e-21,6.5125149083435476e-24,1.5743318141868472e-05,4.6657509709910051e-07,2.0266607106660621e-09,3.2787560945972471e-17,3.5657152273139866e-10,1.3469910670923679e-12,4.9612592683839788e-15,8.8526037217290849e-25,2.0342497689634201e-21,1.3046761701748255e-29,1.8511776707984971e-30,1.6338235307728651e-13,1.275066698418351e-14,2.7158511193946624e-11,2.4041249638697859e-22,5.54878420913777e-23
