Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HOX(22),HX(19),H2X(49),C2H6X(52),CH3OO(77)
2.631997140742503e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33221331344328681,0.11381314696383166,0.022572850717407597,0.0,5.5486563182550464e-20,1.2153662016129597e-09,0.0,3.4874095749477064e-13,0.0,5.9039668439708442e-07,2.3360845519015505e-27,2.281481071925063e-09,6.2437163224050378e-21,7.2965493697503622e-22,0.0,0.0,2.5242922077782505e-20,2.5426341616781785e-21,0.0048562268969244904,0.00049743374760683975,1.6699900980200737e-09,1.5198071133459707e-14,5.8742736998174554e-07,1.4805262567841089e-11,7.9024022190253939e-16,1.0183562269082096e-10
2.649191975835984e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3321991517015252,0.1138021787992336,0.022571253892676807,0.0,5.7372480545425832e-20,1.2480230742669821e-09,0.0,3.583180108878841e-13,0.0,5.9676568767367854e-07,2.4519303817661796e-27,2.2948112745545304e-09,6.4455259194321606e-21,7.5034117514151009e-22,0.0,0.0,2.5981695478707656e-20,2.6403734031802558e-21,0.0048671886824385299,0.00050062739486825736,1.6789516863016169e-09,1.5456374864006527e-14,5.9372697874252005e-07,1.5220785289434759e-11,8.1263050875323114e-16,1.0293557138997485e-10
2.6663868109294654e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33218512157828561,0.11379134175487998,0.022569657316393366,0.0,5.9310877849984445e-20,1.2813680502562803e-09,0.0,3.6810120758043818e-13,0.0,6.0316680282803968e-07,2.5727957278547003e-27,2.3081317500976719e-09,6.6526308577271136e-21,7.7149057298535826e-22,0.0,0.0,2.6738192277387116e-20,2.7412624000347981e-21,0.0048780193155867164,0.00050382054522404417,1.6879169238675899e-09,1.5717511948934413e-14,6.0005732409996669e-07,1.5645471794624766e-11,8.355181285849036e-16,1.0404098641397428e-10
2.6835816460229466e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33217122150876749,0.11378063426854859,0.022568060987257339,0.0,6.130289905791625e-20,1.3154116618263088e-09,0.0,3.7809379646048717e-13,0.0,6.0960002561962974e-07,2.6988673566921205e-27,2.3214426669288764e-09,6.8651389484779483e-21,7.9311081250931832e-22,0.0,0.0,2.7512747135274628e-20,2.8453835613443695e-21,0.0048887203585955179,0.00050701320127406854,1.696885823041434e-09,1.5981492133451411e-14,6.0641838030307135e-07,1.6079469344162095e-11,8.5891117005744985e-16,1.0515186584505742e-10
2.700776481116428e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33215744994681934,0.11377005479663554,0.022566464903984278,0.0,6.3349702000140848e-20,1.3501645411110094e-09,0.0,3.8829905956412455e-13,0.0,6.1606535186035234e-07,2.8303378708916192e-27,2.3347441926433413e-09,7.0831595974287899e-21,8.1520962605604383e-22,0.0,0.0,2.8305699333177345e-20,2.9528209694270853e-21,0.0048992933550729423,0.00051020536558725471,1.7058583972131539e-09,1.6248325469321709e-14,6.1281012145245235e-07,1.652292667513995e-11,8.8281780698768939e-16,1.0626820777534525e-10
2.717971316209909e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33214380536471722,0.1137596018139333,0.022564869065304981,0.0,6.5452465898908348e-20,1.3856374204527392e-09,0.0,3.9872031223786338e-13,0.0,6.2256277741320422e-07,2.9674058578969606e-27,2.3480364940616694e-09,7.3068038204959366e-21,8.377948548442823e-22,0.0,0.0,2.9117392819659517e-20,3.0636604045027225e-21,0.0049097398302306696,0.00051339704070196336,1.7148346581754845e-09,1.6518035479457957e-14,6.1923252149568226e-07,1.6975994006249301e-11,9.0724629877938189e-16,1.0739001030660093e-10
2.7351661513033903e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33213028625294405,0.11374927381341113,0.022563273469965384,0.0,6.7612390972452699e-20,1.421841132718203e-09,0.0,4.0936090330030191e-13,0.0,6.2909229819058691e-07,3.1102760416982586e-27,2.3613197372344022e-09,7.5361842594790334e-21,8.6087444467578828e-22,0.0,0.0,2.9948176249833746e-20,3.1779893696201483e-21,0.0049200612911035188,0.00051658822912636015,1.7238146167407218e-09,1.6790632213589426e-14,6.2568555422559516e-07,1.7438823042993083e-11,9.3220499085314058e-16,1.08517271549993e-10
2.7523609863968716e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33211689111997322,0.11373906930599821,0.022561678116726321,0.0,6.9830689060490321e-20,1.4587866116133305e-09,0.0,4.2022421520499012e-13,0.0,6.3565391015344722e-07,3.2591594375658308e-27,2.374594087446505e-09,7.7714151978681542e-21,8.844563715648841e-22,0.0,0.0,3.0798403013524142e-20,3.2958971158275368e-21,0.0049302592267662987,0.00051977893333877729,1.7327982857993548e-09,1.706612049320481e-14,6.3216919328183392e-07,1.7911566982858671e-11,9.5770231507625715e-16,1.0964998962586304e-10
2.7695558214903528e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33210361849205267,0.11372898682036951,0.022560083004363359,0.0,7.2108593892738604e-20,1.496484891995017e-09,0.0,4.3131366420302039e-13,0.0,6.4224760931015761e-07,3.41427350984748e-27,2.3878597092217796e-09,8.0126125767476867e-21,9.0854872124661856e-22,0.0,0.0,3.1668431287015909e-20,3.4174746675868574e-21,0.0049403351085480687,0.00052296915578808022,1.7417856765242059e-09,1.7344528242489646e-14,6.3868341214526783e-07,1.839438052044835e-11,9.8374679019242768e-16,1.1078816266349825e-10
2.786750656583834e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3320904669129946,0.11371902490273389,0.022558488131666624,0.0,7.4447364582277882e-20,1.53494711017762e-09,0.0,4.4263270050412902e-13,0.0,6.4887339171458715e-07,3.5758423328732848e-27,2.4011167663272167e-09,8.2598940107967092e-21,9.3315971507863151e-22,0.0,0.0,3.2558624076689239e-20,3.5428148484341186e-21,0.0049502903902438333,0.00052615889889402712,1.7507767978956883e-09,1.7625868089066939e-14,6.4522818413500047e-07,1.8887419852567398e-11,1.0103470222513762e-15,1.1193178880090698e-10
2.8039454916773153e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33207743494396413,0.11370918211662517,0.022556893497440611,0.0,7.6848268682582261e-20,1.5741845042390999e-09,0.0,4.5418480843954025e-13,0.0,6.5553125346539176e-07,3.7440967550139812e-27,2.4143654217772973e-09,8.5133788043866695e-21,9.5829757763358894e-22,0.0,0.0,3.3469349238794135e-20,3.6720123068868725e-21,0.0049601265083237056,0.0005293481650476109,1.7597716623697103e-09,1.7910136189058875e-14,6.5180348241270122e-07,1.9390842683269476e-11,1.0375117050383787e-15,1.1308086618459843e-10
2.8211403267707966e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33206452116327406,0.11369945704269528,0.022555299100504037,0.0,7.9312594473267534e-20,1.6142084143248899e-09,0.0,4.6597350662507591e-13,0.0,6.62221190705306e-07,3.9192745659405015e-27,2.4276058378382339e-09,8.7731879677777216e-21,9.8397063121101195e-22,0.0,0.0,3.4400979533558714e-20,3.8051635426004744e-21,0.0049698448821395716,0.00053253695661141618,1.7687702810402728e-09,1.8197365104408592e-14,6.5840927997638537e-07,1.9904808228859075e-11,1.0652496205036898e-15,1.1423539296936805e-10
2.8383351618642778e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33205172416617879,0.11368984827851021,0.022553704939689639,0.0,8.1841662928166429e-20,1.6550302829444768e-09,0.0,4.7800234812148548e-13,0.0,6.6894319961882868e-07,4.1016206671294315e-27,2.4408381760321475e-09,9.0394442334130638e-21,1.0101873866443442e-21,0.0,0.0,3.5353892678746984e-20,3.9423669327746288e-21,0.004979446914129289,0.00053572527591996811,1.7777726606027349e-09,1.8487574455274651e-14,6.6504554965450738e-07,2.0429477222850599e-11,1.093569639191857e-15,1.153953673180848e-10
2.855529996957759e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33203904256467298,0.11368035443834805,0.022552111013844033,0.0,8.4436799743165235e-20,1.6966616552682163e-09,0.0,4.9027492059702464e-13,0.0,6.7569727643154265e-07,4.2913872456615156e-27,2.4540625971411932e-09,9.3122720723117224e-21,1.0369563273330197e-21,0.0,0.0,3.6328471357427682e-20,4.0837227588117117e-21,0.0049889339900184466,0.00053891312528005794,1.7867788129357386e-09,1.8780747146731856e-14,6.717122641142752e-07,2.0965011920883857e-11,1.1224807206709253e-15,1.1656078740148222e-10
2.8727248320512403e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33202647498729221,0.11367097415299991,0.022550517321827508,0.0,8.7099346678035216e-20,1.7391141794239525e-09,0.0,5.0279484649158714e-13,0.0,6.8248341741011971e-07,4.4888339513636592e-27,2.4672792612116366e-09,9.5917977105620543e-21,1.0642859959317363e-21,0.0,0.0,3.7325103270980457e-20,4.2293332332284434e-21,0.0049983074790197011,0.0005421005069710835,1.7957887499713381e-09,1.9076918823145253e-14,6.7840939585582994e-07,2.1511576105595554e-11,1.1519919139615479e-15,1.1773165139795584e-10
2.8882001836353735e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33201526053793345,0.11366262786705231,0.022549083198005439,0.0,8.9554412063701208e-20,1.7780332463518125e-09,0.0,5.1427728906289421e-13,0.0,6.8861835609990971e-07,4.6733232517986411e-27,2.4791677582954341e-09,9.8492031566898123e-21,1.0893693461676352e-21,0.0,0.0,3.8241252037350828e-20,4.3641064408058766e-21,0.0050066476208349749,0.00054496875249807693,1.8039009330679845e-09,1.9346059673486152e-14,6.8446279832916464e-07,2.2013050683623934e-11,1.1790726349606977e-15,1.1879008204100484e-10
2.9036755352195067e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33200413637356674,0.11365437148936626,0.022547649261860848,0.0,9.2066214094963505e-20,1.8176356019880051e-09,0.0,5.2596574044585511e-13,0.0,6.9477926110290333e-07,4.8644501328942869e-27,2.4910502168678882e-09,1.0112232023830373e-20,1.114920419298295e-21,0.0,0.0,3.9175871883582943e-20,4.5024875811782418e-21,0.0050148978284145131,0.00054783662266131206,1.8120161920926707e-09,1.9617640340954589e-14,6.9054079609139175e-07,2.2523714609128638e-11,1.2066535726694055e-15,1.1985291946675007e-10
2.91915088680364e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33199310152797967,0.11364620405531804,0.022546215512590687,0.0,9.4635773393245139e-20,1.8579299528683801e-09,0.0,5.3786291428343973e-13,0.0,7.0096612977457383e-07,5.0624201120332726e-27,2.502926752089641e-09,1.0380980043553532e-20,1.1409456313822323e-21,0.0,0.0,4.0129256040275569e-20,4.6445552882857736e-21,0.0050230590663846008,0.00055070411906687415,1.8201345368872978e-09,1.9891670553027606e-14,6.9664336873853397e-07,2.304369047132611e-11,1.2347415113829676e-15,1.209201623623229e-10
2.934626238387773e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33198215504532874,0.11363812461063499,0.022544781949400492,0.0,9.7264134862683422e-20,1.8989250737918629e-09,0.0,5.4997154743542417e-13,0.0,7.0717895949566324e-07,5.2674440647102173e-27,2.5147974786483323e-09,1.0655544140639889e-20,1.1674515387961794e-21,0.0,0.0,4.1101701145821701e-20,4.7903895316723661e-21,0.0050311322890205616,0.00055357124330369554,1.8282559716931749e-09,2.0168191435613818e-14,7.0277049574822135e-07,2.3573101873179121e-11,1.2633432951555824e-15,1.2199180941918819e-10
2.9501015899719064e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33197129598002695,0.1136301322112843,0.022543348571504286,0.0,9.9952353188329197e-20,1.9406298079816904e-09,0.0,5.6229440007274346e-13,0.0,7.1341774767203872e-07,5.4797383390895336e-27,2.5266625107608679e-09,1.0936022443107773e-20,1.1944447277260814e-21,0.0,0.0,4.209350725412346e-20,4.9400716331146211e-21,0.0050391184403578149,0.00055643799694373613,1.8363804998303951e-09,2.0447185460844169e-14,7.0892215648398595e-07,2.4112073434144248e-11,1.2924658280534727e-15,1.2306785933348423e-10
2.9655769415560396e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33196052339663412,0.11362222592336295,0.022541915378124475,0.0,1.0270148030360183e-19,1.9830530672528611e-09,0.0,5.7483425577532406e-13,0.0,7.1968249172953315e-07,5.6995248721853402e-27,2.5385219621756336e-09,1.122251429228794e-20,1.2219317207892982e-21,0.0,0.0,4.3104977845073781e-20,5.0936842833663553e-21,0.0050470184543019089,0.00055930438154216087,1.844508132601014e-09,2.0728626953152989e-14,7.1509833019861411e-07,2.4660730792902904e-11,1.3221160744080928e-15,1.2414831080578708e-10
2.9810522931401725e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33194983636974812,0.11361440482298908,0.02254048236849179,0.0,1.0551259960487014e-19,2.0262038321700684e-09,0.0,5.8759392162630567e-13,0.0,7.259731891169337e-07,5.9270313082561909e-27,2.5503759461747049e-09,1.1515120252959357e-20,1.249919232567472e-21,0.0,0.0,4.4136419885489914e-20,5.2513115590647774e-21,0.0050548332547372078,0.00056217039863754124,1.852638873875305e-09,2.101261504147735e-14,7.2129899602126375e-07,2.5219200610058602e-11,1.3523010590688782e-15,1.2523316254100822e-10
2.9949801095658924e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.331940290439523,0.11360743791240797,0.022539192816296964,0.0,1.0809652670923977e-19,2.0656690158857535e-09,0.0,5.9926789763794389e-13,0.0,7.3165700476993083e-07,6.1385804600012373e-27,2.5610399503870193e-09,1.1783777293629444e-20,1.2755416075807316e-21,0.0,0.0,4.5082049843233186e-20,5.3966792315557963e-21,0.0050617944731787918,0.00056474950106667884,1.8599591997606286e-09,2.1270343043989133e-14,7.26900518665704e-07,2.573031860803164e-11,1.3799306015208286e-15,1.2621329026032503e-10
3.0089079259916124e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33193081240783828,0.11360053860381346,0.022537903411771538,0.0,1.1073237316140492e-19,2.1057374532546846e-09,0.0,6.1112429239041161e-13,0.0,7.3736183873547445e-07,6.3567460868124622e-27,2.5716996993052742e-09,1.2057544277526964e-20,1.3015799243808232e-21,0.0,0.0,4.6044336867743527e-20,5.5454312684286385e-21,0.005068688068609023,0.0005673283081498949,1.8672820517299304e-09,2.1530088258034614e-14,7.3252184753210549e-07,2.6249581902980946e-11,1.4080042282410347e-15,1.271969802080277e-10
3.0228357424173324e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33192140162050482,0.11359370624409074,0.022536614154371592,0.0,1.1342094953736741e-19,2.1464158345775074e-09,0.0,6.231652014589165e-13,0.0,7.4308768919723146e-07,6.5817064831462697e-27,2.5823552745518099e-09,1.2336497098986155e-20,1.3280391398882712e-21,0.0,0.0,4.7023512029228782e-20,5.6976319091500742e-21,0.005075514694144541,0.00056990682097502333,1.8746074347605249e-09,2.1791894146839589e-14,7.3816296716117174e-07,2.6777084964278083e-11,1.4365271870866947e-15,1.2818423144794563e-10
3.036763558843052e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33191205742965463,0.11358694018643548,0.022535325043558433,0.0,1.1616308900059076e-19,2.1877108956540675e-09,0.0,6.353927360775295e-13,0.0,7.4883455435163569e-07,6.8136439947649162e-27,2.593006757448336e-09,1.2620712480636343e-20,1.3549243493243897e-21,0.0,0.0,4.801980874721272e-20,5.8533463454328138e-21,0.0050822749965913974,0.00057248504061945535,1.8819353492996224e-09,2.2055768342483228e-14,7.4382386200986161e-07,2.7312922938366121e-11,1.4655047662511174e-15,1.2917504304649668e-10
3.050691375268772e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33190277919367955,0.11358023979029276,0.022534036078798541,0.0,1.1895962316413422e-19,2.2296294178732713e-09,0.0,6.4780902319545348e-13,0.0,7.5460243240614137e-07,7.0527450937075177e-27,2.6036542290171653e-09,1.29102679795257e-20,1.3822406070335646e-21,0.0,0.0,4.9033462779170311e-20,6.0126407315740893e-21,0.0050889696165063629,0.00057506296815023066,1.889265801007836e-09,2.2321658518992348e-14,7.4950451645922564e-07,2.7857191650291811e-11,1.4949422944129281e-15,1.3016941407283352e-10
3.064619191694492e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33189356627717043,0.11357360442129666,0.022532747259563522,0.0,1.2181138855724262e-19,2.2721782283016945e-09,0.0,6.6041620553297351e-13,0.0,7.6039132158288596e-07,7.2992004553620056e-27,2.6142977699824292e-09,1.3205241993302145e-20,1.4099929735589748e-21,0.0,0.0,5.0064712241453359e-20,6.1755821949404613e-21,0.0050955991882570785,0.0005776406046241418,1.896598794607492e-09,2.2589635821734255e-14,7.5520491481155203e-07,2.8409987605210331e-11,1.5248451408850325e-15,1.3116734359860726e-10
3.0771542264776403e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33188532998023895,0.11356768766804749,0.022531587446243145,0.0,1.2442590728934454e-19,2.3110167335561721e-09,0.0,6.7192766876145392e-13,0.0,7.6561928489232474e-07,7.5274592175662135e-27,2.6238736626642575e-09,1.3475416913875099e-20,1.4353472511572719e-21,0.0,0.0,5.1008079578149743e-20,6.3254040362369399e-21,0.0051015107060168197,0.00057996022946230844,1.903200662605644e-09,2.2832601488719552e-14,7.6035214132378278e-07,2.8914875068144044e-11,1.5521600204647865e-15,1.3206852192331951e-10
3.0896892612607884e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33187714562776477,0.1135618226240593,0.022530427749995922,0.0,1.2708648970153124e-19,2.3503763807171001e-09,0.0,6.8359708991809861e-13,0.0,7.7086426449889517e-07,7.7619779320619908e-27,2.6334464951334346e-09,1.3750103368334545e-20,1.4610627855747399e-21,0.0,0.0,5.1966070978508284e-20,6.4782855083250807e-21,0.0051073704974940199,0.00058227962014838252,1.9098045925989363e-09,2.3077238638938985e-14,7.6551533605331274e-07,2.9426819632585916e-11,1.5798601618318571e-15,1.3297258120873243e-10
3.1022242960439365e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33186901276917807,0.11355600883950143,0.022529268170447109,0.0,1.297937712847574e-19,2.3902622419707496e-09,0.0,6.9542606403808332e-13,0.0,7.7612625912765246e-07,8.0029046469735852e-27,2.6430163256230332e-09,1.4029360279802922e-20,1.4871433922327554e-21,0.0,0.0,5.2938865003293606e-20,6.6342776108946706e-21,0.0051131790125205859,0.00058459877743187948,1.9164105890157617e-09,2.3323564258115661e-14,7.7069448738598571e-07,2.9945893069753839e-11,1.6079495642329808e-15,1.3387952078261273e-10
3.1147593308270846e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33186093095782881,0.11355024586845665,0.022528108707225186,0.0,1.325484028829572e-19,2.4306794196909083e-09,0.0,7.0741619664458694e-13,0.0,7.8140526751157962e-07,8.2503903657617693e-27,2.6525832121734166e-09,1.4313247138471191e-20,1.5135929786877859e-21,0.0,0.0,5.3926641808941777e-20,6.7934320085692729e-21,0.0051189366970150777,0.00058691770205584473,1.9230186525473815e-09,2.3571619497883208e-14,7.7588958365075378e-07,3.0472167600777695e-11,1.636432253946651e-15,1.3478933997394457e-10
3.127294365610233e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33185289975095261,0.11354453326888689,0.022526949359961839,0.0,1.3535102988287961e-19,2.4716330464881437e-09,0.0,7.1956910378189169e-13,0.0,7.8670128839375209e-07,8.5045890957031286e-27,2.6621472126329313e-09,1.4601824005326277e-20,1.5404153922541661e-21,0.0,0.0,5.4929583134609959e-20,6.9558010372982261e-21,0.0051246439930167772,0.00058923639475690103,1.9296287848854553e-09,2.3821336191017221e-14,7.8110061312660975e-07,3.1005715897553772e-11,1.6653122843711822e-15,1.3570203811322493e-10
3.139829400393381e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33184491870963756,0.11353887060259991,0.02252579012829194,0.0,1.3820228295294453e-19,2.5131282852601104e-09,0.0,7.3188641204915221e-13,0.0,7.9201432052633247e-07,8.7656578976510567e-27,2.6717083846585781e-09,1.4895151515911642e-20,1.5676143534037064e-21,0.0,0.0,5.5947872301509264e-20,7.1214377108347455e-21,0.0051303013387191112,0.00059155485626529803,1.9362409926516834e-09,2.4072686754510412e-14,7.8632756404525668e-07,3.1546611083582632e-11,1.6945937361124912e-15,1.3661761453266833e-10
3.152364435176529e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33183698739879003,0.11353325743521567,0.022524631011853501,0.0,1.4110283182655322e-19,2.5551703292402722e-09,0.0,7.4436975863314092e-13,0.0,7.9734436266684443e-07,9.0337569351014086e-27,2.6812667857166873e-09,1.5193290884069823e-20,1.595193845946806e-21,0.0,0.0,5.6981694275680316e-20,7.2903957271658491e-21,0.0051359091685034544,0.00059387308730499686,1.942855272854182e-09,2.4325908016857365e-14,7.9157042457252274e-07,3.2094926734816452e-11,1.7242807170720212e-15,1.3753606856616339e-10
3.163645966481362e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33182989138202301,0.11352824755016214,0.022523587905285157,0.0,1.4375604722039068e-19,2.5934800039681012e-09,0.0,7.5574809501274542e-13,0.0,8.0215594312113109e-07,9.2811918352405609e-27,2.6898670248345062e-09,1.546578151587391e-20,1.6203441648191204e-21,0.0,0.0,5.7925568797623458e-20,7.4453426278631834e-21,0.0051409142351700248,0.00059595929878331392,1.9488098968720918e-09,2.4555210740916179e-14,7.9630259193267579e-07,3.259481649446355e-11,1.7513491446629985e-15,1.3836513700640045e-10
3.173799344655712e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3318235388512511,0.11352377237847448,0.022522649188714161,0.0,1.4617896918603134e-19,2.628344182786427e-09,0.0,7.6610572745064395e-13,0.0,8.0649814420180917e-07,9.5089652945702983e-27,2.6976053950798891e-09,1.571443588724395e-20,1.6432482629096054e-21,0.0,0.0,5.8786055656466504e-20,7.5871658533750691e-21,0.0051453850585270822,0.00059783673042879809,1.9541704989400787e-09,2.4762769173022128e-14,8.0057254532626729e-07,3.3049952443019101e-11,1.7759969492796894e-15,1.3911329063282729e-10
3.1839527228300616e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33181721818738225,0.11351932892300826,0.022521710547113112,0.0,1.4863544180593216e-19,2.6635764539666203e-09,0.0,7.7657524348904551e-13,0.0,8.1085150335011385e-07,9.7416465011696247e-27,2.7053420488483292e-09,1.5966358074313901e-20,1.6664091660790941e-21,0.0,0.0,5.9657067790353011e-20,7.7312659658985174e-21,0.0051498241545011895,0.00059971401213059969,1.9595324675822679e-09,2.497149497991294e-14,8.048529157940288e-07,3.3510089267145309e-11,1.8009182155559643e-15,1.3986333108004005e-10
3.1941061010044114e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33181092916638066,0.11351491696009441,0.022520771980295586,0.0,1.5112582337346294e-19,2.6991796358993632e-09,0.0,7.871575336836379e-13,0.0,8.1521601992125773e-07,9.9793267581229563e-27,2.7130770163163218e-09,1.622158173635837e-20,1.6898289697697782e-21,0.0,0.0,6.0538706621881896e-20,7.8776728461937589e-21,0.0051542317467619609,0.00060159114426158765,1.9648958013013172e-09,2.5181291628120447e-14,8.0914369694429998e-07,3.3975266940991388e-11,1.8261151794257521e-15,1.4061525799624242e-10
3.204259479178761e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33180467156579002,0.11351053626764145,0.02251983348807645,0.0,1.5365048070457533e-19,2.7351565601273274e-09,0.0,7.9785349321244133e-13,0.0,8.1959169326920454e-07,1.0222098804304712e-26,2.7208103275795449e-09,1.648014078899322e-20,1.7135098228913494e-21,0.0,0.0,6.1431074289997654e-20,8.0264166823848306e-21,0.0051586080574016436,0.00060346812719202537,1.9702605004901367e-09,2.5392232416499974e-14,8.1344488235928606e-07,3.4445525635066445e-11,1.8515900887437845e-15,1.4136907103038877e-10
3.214412857353111e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3317984451647229,0.11350618662512393,0.022518895070271855,0.0,1.5620978786294959e-19,2.7715100713612433e-09,0.0,8.0866402188738167e-13,0.0,8.2397852274722354e-07,1.0470056832990978e-26,2.7285420126530671e-09,1.6742069405518442e-20,1.7374539139068368e-21,0.0,0.0,6.2334273650231406e-20,8.1775279723000797e-21,0.0051629533069462398,0.00060534496128958955,1.9756265674699005e-09,2.5604387571660552e-14,8.177564655957895e-07,3.4920905716518122e-11,1.8773452033162041e-15,1.421247698318256e-10
3.224566235527461e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33179224974384997,0.11350186781357174,0.022517956726699269,0.0,1.588041191191501e-19,2.8082430274957213e-09,0.0,8.1959002416590877e-13,0.0,8.2837650771269669e-07,1.0723296510683368e-26,2.7362721014715658e-09,1.7007402018266147e-20,1.7616634265147041e-21,0.0,0.0,6.3248408272659512e-20,8.3310375258264527e-21,0.0051672677143665396,0.00060722164691938635,1.9809940036863459e-09,2.5817611108965725e-14,8.2207844018739552e-07,3.5401447749408203e-11,1.9033827949311558e-15,1.4288235405013028e-10
3.234719613701811e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3317860850853887,0.11349757961555897,0.0225170184571774,0.0,1.6143384820549456e-19,2.8453582996250924e-09,0.0,8.306324091625678e-13,0.0,8.3278564752765379e-07,1.0981914996078136e-26,2.7440006238895516e-09,1.7276173319952216e-20,1.7861405342125881e-21,0.0,0.0,6.4173582444124205e-20,8.4869764672728695e-21,0.0051715514970890756,0.00060909818444396789,1.9863628093754928e-09,2.6031966290809228e-14,8.2641079964421423e-07,3.5887192494986881e-11,1.9297051473893789e-15,1.4364182333529994e-10
3.244872991876161e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3317799509730921,0.11349332181519309,0.022516080261526253,0.0,1.6409935464647862e-19,2.8828587720592287e-09,0.0,8.4179209066053169e-13,0.0,8.3720594155589953e-07,1.1246010959198405e-26,2.7517276096815775e-09,1.7548418265031919e-20,1.8108874347549441e-21,0.0,0.0,6.5109901174073287e-20,8.6453762377438018e-21,0.005175804871007046,0.00061097457422335205,1.9917329847866495e-09,2.6247575114361496e-14,8.3075353745134761e-07,3.6378180911964852e-11,1.9563145565347932e-15,1.4440317733796651e-10
3.2550263700505106e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33177384719223862,0.11348909419810396,0.022515142139567054,0.0,1.6680101956726738e-19,2.9207473423392159e-09,0.0,8.5306998712318067e-13,0.0,8.4163738916245363e-07,1.1515684600722153e-26,2.7594530885424597e-09,1.782417207106033e-20,1.835906332969435e-21,0.0,0.0,6.6057470197391041e-20,8.8062685975252395e-21,0.0051800280504911396,0.00061285081661504302,1.9971045314872693e-09,2.6464247361834692e-14,8.351066470699766e-07,3.687445415678359e-11,1.9832133302851037e-15,1.4516641570934781e-10
3.2651797482248605e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33176777352962089,0.11348489655143339,0.022514204091122324,0.0,1.6953922446216494e-19,2.9590269212528231e-09,0.0,8.6446702170571115e-13,0.0,8.460799897150042e-07,1.1791037671525304e-26,2.7671770900874851e-09,1.8103470220057912e-20,1.8611994348457192e-21,0.0,0.0,6.7016395977064656e-20,8.9696856284842988e-21,0.0051842212484002744,0.00061472691197404631,2.0024774511357003e-09,2.6682029433004303e-14,8.3947012193700384e-07,3.7376053583883233e-11,2.010403788662367e-15,1.4593153810107778e-10
