Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(45),OX(20),CH3X(21),HX(19),CH2X(27),CHX(28),CX(26),HOX(22),H2OX(23),H2X(46),OCX(25),CHOX(50)
6.452666007083235e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.11587346082982046,0.029506707606469656,0.016763729142803985,0.0,0.094935199686519076,0.0383057496789753,1.0121802928908844e-10,3.6648344747657696e-16,3.5863458554577092e-20,5.0750361964712793e-11,4.1906803473671682e-28,5.7554027112724513e-13,3.959288112214762e-22,3.731322166830441e-10,8.4268007841210659e-24,3.2530348858239223e-27,4.0205093508175481e-10,2.4819581117401779e-23,0.00065484572388730278,2.2498607058725553e-07,1.0124200840815382e-10,0.00085565114160510169,4.2669030443682771e-11,0.00066999282000368182,0.0030554263884888392,4.2464178680305948e-09,0.0054240851268448067,0.00024903220081192942,0.066113024144367538,2.647770557032788e-09
6.469045946619876e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.11581002458379638,0.02944616646742939,0.016676021911573555,0.0,0.095044800367143231,0.038317553673354932,1.0136955893068435e-10,3.6662670222218563e-16,3.5999688880902838e-20,5.0541415437098699e-11,4.204702071816563e-28,5.7560587077328342e-13,3.9681308076026589e-22,3.7329989418376432e-10,8.4405810935895829e-24,3.2610871752434299e-27,4.009885122490755e-10,2.495790738917374e-23,0.00065314414868640762,2.2421830938735474e-07,1.0099176133534506e-10,0.0008553168777606045,4.2677984530559061e-11,0.00067002829783937646,0.0030551088562518112,4.2320200393517545e-09,0.0054273749228102401,0.00024897255794406424,0.066175548910221191,2.6506904302922062e-09
6.485425886156517e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.11574679514109541,0.029385814049158833,0.016588638562827475,0.0,0.095153993459062086,0.038329390846283617,1.0152073557727111e-10,3.6676872389564761e-16,3.6136013096897074e-20,5.0333093800549207e-11,4.2186971384788494e-28,5.7567175089810732e-13,3.9769461480712395e-22,3.7346655142993781e-10,8.4543388849844048e-24,3.2691282476541513e-27,3.9992668704309e-10,2.5096541701024247e-23,0.00065144939418802848,2.2345231459056991e-07,1.0074255711798823e-10,0.00085498437216844606,4.2687250040596893e-11,0.00067006835702923594,0.0030548109604840406,4.2176547282317017e-09,0.0054306443000103526,0.00024891349123616429,0.066237853916785425,2.6536034574697415e-09
6.501805825693158e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.11568377150992648,0.029325649457717189,0.016501577928519518,0.0,0.095262780266647709,0.038341261658613457,1.0167156014558708e-10,3.6690952128730461e-16,3.627243101583347e-20,5.012539463799069e-11,4.2326653674429965e-28,5.7573791473655474e-13,3.9857341034331409e-22,3.7363219447411174e-10,8.4680742899753882e-24,3.2771581219129716e-27,3.988654559025193e-10,2.5235483097495998e-23,0.00064976142096933524,2.2268807656527522e-07,1.0049439003476421e-10,0.00085465362240615453,4.2696827664726582e-11,0.00067011300243700954,0.0030545326973208924,4.2033217576988136e-09,0.0054338933578108794,0.00024885500160498858,0.066299940096424745,2.6565096900053614e-09
6.53456570476644e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.1155583377482112,0.029205880208878453,0.016328420169583309,0.0,0.09547914020783467,0.038365106025250825,1.0197215668608405e-10,3.6718747808698732e-16,3.6545547233588059e-20,4.971185413312299e-11,4.2605206004608559e-28,5.7587110633044673e-13,4.0032277403909152e-22,3.7396046194091215e-10,8.4954784638932557e-24,3.2931843520278144e-27,3.9674476167779145e-10,2.5514283317270608e-23,0.00064640566218172196,2.2116483263865708e-07,1.0000114461057219e-10,0.00085399738064363489,4.2716922052579137e-11,0.00067021607198539535,0.0030540350567889274,4.1747521366594674e-09,0.0054403309089339621,0.00024873975714982633,0.066423459669500182,2.6623019750817916e-09
6.563330598397148e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.11544886968095167,0.029101327493559974,0.016177431804224235,0.0,0.09566778805142219,0.038386157935489718,1.0223494376905085e-10,3.6742758444650869e-16,3.6785664920817443e-20,4.9350773807702574e-11,4.2848887438317898e-28,5.7598902175022981e-13,4.0184974727348665e-22,3.7424541049692033e-10,8.5194681892681784e-24,3.3072194751943496e-27,3.9488460620998556e-10,2.576008811171864e-23,0.00064348112120744903,2.1983304703414243e-07,9.9571415564705924e-11,0.00085342693329022072,4.2735602133355506e-11,0.0006703217473342085,0.0030536628279689009,4.1497714911292298e-09,0.0054459173441548927,0.00024864047817628303,0.066531203474424538,2.6673659843760439e-09
6.592095492027856e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.11534002205101714,0.028997341154903239,0.016027421854358952,0.0,0.095855201757862663,0.038407320180360395,1.0249665828182677e-10,3.676640416284611e-16,3.7026068992355325e-20,4.8991578245925711e-11,4.3091715501230047e-28,5.7610785818541223e-13,4.0336823287370632e-22,3.745273182148685e-10,8.5433907782941883e-24,3.3212203461475702e-27,3.930262314470391e-10,2.6006825868099024e-23,0.00064057692753368063,2.185065407284569e-07,9.9144802930825063e-11,0.00085286186491132865,4.2755255169440727e-11,0.00067044164283942202,0.0030533511168850725,4.1248880374300795e-09,0.0054514425420178411,0.00024854299154422572,0.06663828581751241,2.6724097786168317e-09
6.620860385658564e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.11523178970325763,0.028893916542525076,0.015878384246104462,0.0,0.096041388139412875,0.038428595129112196,1.0275730500343548e-10,3.6789689528358207e-16,3.7266758553889646e-20,4.8634254793437774e-11,4.3333680965279057e-28,5.7622763210161789e-13,4.0487821598685543e-22,3.7480621640620716e-10,8.5672469208124534e-24,3.3351870709842148e-27,3.9116961879875231e-10,2.6254491378674874e-23,0.00063769287741453928,2.1718526375549253e-07,9.8721277187829404e-11,0.00085230216216387021,4.2775885132371965e-11,0.00067057578902720509,0.0030530999253489386,4.1001008573488142e-09,0.0054569070162914938,0.0002484473016457475,0.066744711520554889,2.6774336244415433e-09
6.649625279289272e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.11512416754235606,0.028791049058923785,0.015730312975743371,0.0,0.096226353937998693,0.038449985116497873,1.0301688866069265e-10,3.6812619051919277e-16,3.7507732743498338e-20,4.8278790917622537e-11,4.357477474769756e-28,5.763483596769777e-13,4.0637968217240349e-22,3.7508213597715819e-10,8.5910373001147151e-24,3.3491197568581649e-27,3.8931474987308685e-10,2.650307942674861e-23,0.00063482876979515138,2.1586916676005651e-07,9.8300809219089856e-11,0.0008517478116523002,4.2797496062420386e-11,0.00067072421764044162,0.0030529092616368362,4.0754090438636299e-09,0.0054623112739976536,0.00024835341272025569,0.066850485342089094,2.682437785161735e-09
6.67839017291998e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.11501715053194758,0.028688734158707551,0.015583202108875704,0.0,0.096410105825986706,0.03847149244352252,1.03275413928625e-10,3.6835197190630013e-16,3.7748990731174146e-20,4.7925174206296042e-11,4.3814987910017829e-28,5.7647005680814941e-13,4.0787261739529558e-22,3.7535510743514868e-10,8.6147625929883677e-24,3.3630185119458558e-27,3.8746160647583873e-10,2.675258478691273e-23,0.00063198440626749354,2.1455820099000067e-07,9.7883370306128697e-11,0.0008511987999335099,4.2820092069914813e-11,0.00067088696164712867,0.0030527791404719195,4.0508117010016435e-09,0.0054676558155106565,0.00024826132885929369,0.066955611978223473,2.6874225208037973e-09
6.707155066550688e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.11491073369375567,0.028586967347837177,0.015437045779584962,0.0,0.096592650406946576,0.038493119378173665,1.0353288543088256e-10,3.6857428348658762e-16,3.7990531718357584e-20,4.7573392366424529e-11,4.4054311657074562e-28,5.7659273911619089e-13,4.0935700801918875e-22,3.7562516089511553e-10,8.6384234697606533e-24,3.3768834454127028e-27,3.8561017061019367e-10,2.7003002225296272e-23,0.00062915959102725232,2.1325231828563753e-07,9.7468932122460191e-11,0.00085065511352153025,4.2843677336558679e-11,0.00067106405524887597,0.0030527095830077218,4.026307943644551e-09,0.0054729411346544849,0.00024817105401119763,0.06706009606344604,2.6923880881490866e-09
6.735919960181396e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.11480491210674293,0.028485744182881988,0.01529183818961685,0.0,0.096773994216404369,0.038514868156133794,1.0378930774014236e-10,3.6879316877930588e-16,3.8232354937477134e-20,4.7223433222862255e-11,4.4292737336009315e-28,5.7671642195229084e-13,4.1083284079980493e-22,3.7589232608569766e-10,8.662020594342469e-24,3.390714667380423e-27,3.8376042447625039e-10,2.725432649980707e-23,0.00062635413083134465,2.1195147107384881e-07,9.7057466727523246e-11,0.00085011673889201001,4.2868256116743255e-11,0.00067125553388950633,0.003052700616813132,4.0018968974233889e-09,0.0054781677187990159,0.00024808259198563423,0.067163942171417718,2.6973347407731312e-09
6.764684853812104e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.11469968090627701,0.028385060270289243,0.015147573607571005,0.0,0.096954143722587025,0.038536740981474742,1.0404468537850085e-10,3.6900867078805691e-16,3.8474459651497143e-20,4.6875284717113733e-11,4.4530256435276922e-28,5.7684112040332819e-13,4.123001028784039e-22,3.7615663235530813e-10,8.6855546242712814e-24,3.4045122888952902e-27,3.8191235047107114e-10,2.7506552360370146e-23,0.00062356783495626082,2.1065561236349074e-07,9.6648946560718462e-11,0.00084958366248650207,4.2893832738847929e-11,0.00067146143426367996,0.0030527522758586074,3.9775776986379457e-09,0.0054833360489547666,0.00024799594645800663,0.067267154815749297,2.7022627290837073e-09
6.793449747442812e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.11459503528331214,0.028284911265666204,0.015004246368105436,0.0,0.097133105327159117,0.038558740027335205,1.0429902281786017e-10,3.6922083200747949e-16,3.8716845153472752e-20,4.6528934906118205e-11,4.4766860583654128e-28,5.7696684929730827e-13,4.1375878177537216e-22,3.7641810867809464e-10,8.7090262107531331e-24,3.4182764218972622e-27,3.8006593118852612e-10,2.7759674549161851e-23,0.00062080051515741967,2.0936469573241631e-07,9.6243344435620763e-11,0.00084905587071667848,4.2920411606540734e-11,0.00067168179432566832,0.0030528646005038426,3.9533494940164836e-09,0.0054884465998650224,0.00024791112097370373,0.067369738450763952,2.7071723003588721e-09
6.82221464107352e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.11449097048358431,0.028185292873074891,0.014861850871153957,0.0,0.097310885365949867,0.038580867436582393,1.045523244803073e-10,3.6942969442983493e-16,3.8959510766112089e-20,4.6184371961051102e-11,4.5002541549250403e-28,5.7709362320868322e-13,4.1520886538392434e-22,3.7667678365978841e-10,8.7324359987039243e-24,3.4320071791899661e-27,3.7822114941846511e-10,2.8013687800840351e-23,0.00061805198562915912,2.0807867531943524e-07,9.5840633534278451e-11,0.00084853334996833746,4.2947997200087673e-11,0.00067191665329834668,0.0030530376374871184,3.9292114405691107e-09,0.0054934998400971852,0.000247828118952242,0.06747169747224388,2.7120636987842775e-09
6.850979534704229e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.11438748180682036,0.028086200844339257,0.014720381581154858,0.0,0.09748749010967192,0.038603125322456439,1.0480459473848472e-10,3.6963529955149691e-16,3.9202455841345131e-20,4.5841584166149705e-11,4.5237291238521475e-28,5.772214564634888e-13,4.1665034196391716e-22,3.7693268554344714e-10,8.7557846267899059e-24,3.4457046744115316e-27,3.7637798814719369e-10,2.8268586842772197e-23,0.00061532206296536541,2.0679750582792269e-07,9.5440787401565922e-11,0.00084801608660505943,4.2976594077629403e-11,0.00067216605168202528,0.0030532714399155499,3.9051627056628626e-09,0.0054984962321333467,0.00024774694369130102,0.067573036218163615,2.7169371654884506e-09
6.879744428334937e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.11428456460596172,0.027987630978364184,0.014579833026291077,0.0,0.097662925764634673,0.038625515769198634,1.0505583791595359e-10,3.6983768837934481e-16,3.9445679759899499e-20,4.5500559917567825e-11,4.5471101695285464e-28,5.773503631443667e-13,4.1808320013577452e-22,3.771858422150916e-10,8.7790727274672992e-24,3.4593690220062191e-27,3.745364305585291e-10,2.8524366395255115e-23,0.0006126105661211417,2.0552114251222175e-07,9.5043779939742426e-11,0.00084750406697190806,4.3006206876456133e-11,0.00067243003126337265,0.0030535660672563218,3.8812024667693558e-09,0.0055034362324577028,0.00024766759837059301,0.067673758969409012,2.7217929385784664e-09
6.908509321965645e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.11418221428640142,0.027889579120466329,0.014440199797744496,0.0,0.09783719847344545,0.038648040832666368,1.0530605828754922e-10,3.7003690143706481e-16,3.9689181930882859e-20,4.5161287722240475e-11,4.5703965099741938e-28,5.7748035709551953e-13,4.195074288745217e-22,3.7743628120923798e-10,8.8023009270215489e-24,3.4730003371968715e-27,3.7269646003180935e-10,2.8781021171737153e-23,0.00060991731637513515,2.0424954115561694e-07,9.4649585403118927e-11,0.00084699727739927168,4.3036840314348704e-11,0.00067270863512508029,0.0030539215853303972,3.8573299110514774e-09,0.0055083202916430454,0.0002475900860556394,0.067773869950480972,2.726631253176657e-09
6.931342182513445e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.11410137170077755,0.0278121140410581,0.014330010496143757,0.0,0.097974707935781793,0.038666017853317379,1.0550395166525061e-10,3.7019279748069765e-16,3.9882665648123409e-20,4.4893221635163129e-11,4.5888126974580524e-28,5.7758432616498678e-13,4.2063179577535294e-22,3.7763315673248762e-10,8.8206966629854856e-24,3.4837970979777585e-27,3.7123705594860237e-10,2.898536696701171e-23,0.00060779235494650644,2.0324353667406355e-07,9.4338669284406687e-11,0.00084659871473312604,4.3061886178992929e-11,0.00067294022478086646,0.0030542471841767975,3.8384423587349749e-09,0.0055121576059710227,0.00024752986562818211,0.067852902799146547,2.7304595123929737e-09
6.954175043061246e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.1140208811826547,0.027734970723126137,0.014220391906219336,0.0,0.098111491494516631,0.038684081973629512,1.0570120535050712e-10,3.703467375970673e-16,4.0076324062035164e-20,4.4626246661181293e-11,4.6071683504185388e-28,5.7768899558516588e-13,4.2175071353130928e-22,3.7782835048630415e-10,8.8390553547935744e-24,3.4945731771192613e-27,3.6977863336125202e-10,2.9190258237441356e-23,0.00060567869219064162,2.0224048348420786e-07,9.4029496971521862e-11,0.00084620343195218508,4.3087580587093568e-11,0.00067318107962211339,0.0030546112332936505,3.8196091507762453e-09,0.0055159601731496729,0.00024747080343320626,0.067931554872216734,2.7342770325257505e-09
6.977007903609046e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.11394074050283887,0.027658147149598175,0.014111341405782097,0.0,0.098247552137796068,0.038702234185074888,1.0589782141661349e-10,3.7049874141864065e-16,4.0270156914277776e-20,4.4360357198503916e-11,4.6254630958680909e-28,5.7779437197076938e-13,4.2286417709127536e-22,3.7802187578202966e-10,8.8573773074654331e-24,3.5053286332320314e-27,3.6832118422249808e-10,2.9395692330310811e-23,0.00060357624175822367,2.0124036018431877e-07,9.3722056048861686e-11,0.00084581142220768334,4.3113926009643244e-11,0.00067343122296298363,0.0030550137741384097,3.8008298937186038e-09,0.0055197282107829794,0.00024741290085911313,0.068009828208341436,2.7380839272339536e-09
6.999840764156847e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.11386094745191368,0.027581641320911118,0.014002856396625775,0.0,0.09838289282945209,0.038720475468683742,1.0609380191800329e-10,3.7064882839473751e-16,4.0464163957203417e-20,4.4095547687791919e-11,4.6436965660947985e-28,5.7790046184846244e-13,4.2397218153675708e-22,3.7821374579902061e-10,8.8756628236237599e-24,3.5160635251990093e-27,3.6686470056278868e-10,2.9601666590486151e-23,0.00060148491817083678,2.0024314558709296e-07,9.3416334233216545e-11,0.00084542267864941018,4.314092495141511e-11,0.00067369067864557844,0.003055454850685234,3.7821041980454389e-09,0.0055234619342478218,0.00024735615925401271,0.06808772482474576,2.7418803090383769e-09
7.020390338649867e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.11378942911846149,0.027513056108247308,0.013905701255164464,0.0,0.09850408632348609,0.038736969583176392,1.0626964264429528e-10,3.7078228369909546e-16,4.0638919032708512e-20,4.3858137926215252e-11,4.6600539992966664e-28,5.7799655809853611e-13,4.2496471403516366e-22,3.7838502433865084e-10,8.8920888831425394e-24,3.5257073945047204e-27,3.6555468422981769e-10,2.9787503071324133e-23,0.0005996121704399508,1.9934812204966161e-07,9.3142644389045236e-11,0.00084507559637389735,4.31657848556489e-11,0.00067393217094521764,0.0030558848059750168,3.7652965481228281e-09,0.0055267931229861286,0.00024730608552047306,0.068157511334282314,2.7452881562179745e-09
7.040939913142887e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.11371818900736511,0.027444725229866324,0.013809000215582972,0.0,0.098624701164701525,0.038753537333254005,1.0644497168339031e-10,3.7091421589009294e-16,4.0813814844909159e-20,4.3621594463099053e-11,4.6763612452774599e-28,5.7809324213025492e-13,4.2595281737056102e-22,3.7855498209729546e-10,8.9084858895364613e-24,3.5353346980554707e-27,3.6424543784367525e-10,2.9973772996245946e-23,0.00059774830580344739,1.9845542240639128e-07,9.2870328407102968e-11,0.00084473114916605422,4.3191178041358239e-11,0.00067418124411444029,0.0030563460484423098,3.7485316917560697e-09,0.0055300968438429833,0.00024725695416009615,0.068226995758401993,2.7486876586177356e-09
7.061489487635908e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.11364722554817419,0.027376647263694699,0.013712751432748485,0.0,0.098744739464051032,0.038770179413071794,1.0661979049418713e-10,3.710446387731166e-16,4.0988851235000545e-20,4.3385913332544143e-11,4.6926180468151829e-28,5.7819051852397005e-13,4.2693648822607123e-22,3.7872362841482106e-10,8.9248540584820684e-24,3.5449454793127116e-27,3.6293695575771173e-10,3.0160474424886875e-23,0.00059589326371402426,1.9756503163336342e-07,9.2599377601941727e-11,0.00084438933203272984,4.321710640631366e-11,0.00067443791664322276,0.0030568386153718712,3.7318093527263463e-09,0.0055333732493006282,0.00024720876607598787,0.068296179523950673,2.7520788959406599e-09
7.079984104679626e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.11358359368432538,0.027315592167610363,0.013626512694961993,0.0,0.098852282722433849,0.038785221405370038,1.0677669237471493e-10,3.7116074022649662e-16,4.1146504054339198e-20,4.3174534353360757e-11,4.7072058283350145e-28,5.7827857748959829e-13,4.2781799955105415e-22,3.7887429647120055e-10,8.9395609315260095e-24,3.5535810919333726e-27,3.6175997073181596e-10,3.0328873041479071e-23,0.00059423121950804561,1.9676564171518864e-07,9.2356681991912308e-11,0.00084408394120039402,4.3240901100169931e-11,0.00067467543493861303,0.0030573087401702848,3.7167953736651013e-09,0.0055362987844448782,0.00024716620402861079,0.068358189018224783,2.7551240081818584e-09
7.098478721723345e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.11352018351910133,0.027254739766203805,0.013540637479118232,0.0,0.098959362196496953,0.038800324658852678,1.0693318318869579e-10,3.7127564013109412e-16,4.1304270512221674e-20,4.2963847819904897e-11,4.7217523614919861e-28,5.7836712319729167e-13,4.2869591564570128e-22,3.7902391645148067e-10,8.9542447747382275e-24,3.5622033887363252e-27,3.6058359621392441e-10,3.0497618186712856e-23,0.00059257622958768647,1.9596809915113306e-07,9.2115078992015766e-11,0.00084378067304676342,4.3265132261405821e-11,0.00067491913795790558,0.0030578042988282121,3.7018154138905129e-09,0.005539202425690443,0.00024712440737212278,0.068419957144957869,2.7581625467736448e-09
7.116973338767064e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.1134569939332373,0.027194089045452056,0.013455124471453205,0.0,0.099065979393288442,0.038815489666374846,1.0708926397457948e-10,3.7138934831285019e-16,4.1462150506698021e-20,4.2753850896865869e-11,4.7362574657719468e-28,5.7845615887443622e-13,4.2957023426216377e-22,3.7917249499436617e-10,8.9689057421480128e-24,3.5708124017300569e-27,3.594078281952941e-10,3.0666708443159722e-23,0.00059092825093426784,1.9517239325940545e-07,9.1874562441586918e-11,0.00084347952393523694,4.3289801322083278e-11,0.00067516903991951809,0.0030583253219576565,3.6868692770088986e-09,0.0055420842813168553,0.00024708337671619973,0.068481484916361149,2.7611945683292994e-09
7.133618494106411e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.11340031098263216,0.027139675001307772,0.013378471374575766,0.0,0.099161540860924685,0.038829191376929535,1.0722938695980042e-10,3.7149067481495155e-16,4.1604339494702025e-20,4.2565440953684904e-11,4.7492764905031818e-28,5.7853671254747716e-13,4.3035404335764885e-22,3.7930533069847621e-10,8.9820811805028752e-24,3.5785491823013088e-27,3.5835015224970364e-10,3.0819183571840747e-23,0.00058945102950366194,1.9445781955110633e-07,9.1659021411388707e-11,0.00084321029851145703,4.3312379076911241e-11,0.00067539926372213032,0.0030588160410719737,3.6734465113170146e-09,0.005544659413450323,0.00024704710454839519,0.068536655236404245,2.7639178620803581e-09
7.150263649445758e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.11334380499631011,0.027085422773459922,0.013302109666016509,0.0,0.099256730181383021,0.038842943857810397,1.0736917940302978e-10,3.7159105098002024e-16,4.1746620299915377e-20,4.2377585269960502e-11,4.7622616848826073e-28,5.7861766798673846e-13,4.3113493515262601e-22,3.7943733293886341e-10,8.9952383242863033e-24,3.5862752524634446e-27,3.5729296147494561e-10,3.0971936057258679e-23,0.00058797942175980783,1.9374471729311411e-07,9.1444351041177342e-11,0.00084294278391875235,4.3335313769020979e-11,0.00067563453107402996,0.0030593274359263516,3.660050843315545e-09,0.0055472170639005898,0.00024701145374691493,0.068591632407179359,2.7666359631327696e-09
7.166908804785105e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.11328747517466865,0.027031331637163598,0.013226038408153739,0.0,0.099351548432851544,0.038856747459996774,1.0750864204503857e-10,3.7169048381870051e-16,4.1888992856832246e-20,4.2190281814725185e-11,4.7752129218433726e-28,5.7869902747438962e-13,4.319129081165685e-22,3.795685064468085e-10,9.0083772837089106e-24,3.5939906357492792e-27,3.5623625301978092e-10,3.1124964864333924e-23,0.00058651339705516163,1.9303307887165842e-07,9.1230546948923617e-11,0.00084267697750991426,4.3358606475158783e-11,0.0006758748528325507,0.0030598595310908465,3.646682133015531e-09,0.0055497573097656712,0.0002469764247262502,0.068646417148651551,2.7693489118001138e-09
7.183553960124453e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.11323132072317892,0.026977400872169485,0.013150256669630139,0.0,0.099445996687145724,0.038870602531907807,1.0764777562150271e-10,3.7178898029422752e-16,4.203145710268211e-20,4.2003528568244787e-11,4.7881300757357152e-28,5.7878079327082174e-13,4.3268796075243273e-22,3.7969885592000605e-10,9.021498168329739e-24,3.6016953557515726e-27,3.5518002405555001e-10,3.1278268957451757e-23,0.00058505292496313058,1.9232289672751412e-07,9.1017604786451841e-11,0.00084241287663918622,4.3382258282588971e-11,0.00067612024001179917,0.0030604123518480474,3.6333402414304009e-09,0.0055522802275732187,0.00024694201789180582,0.068701010175199972,2.7720567480971693e-09
7.2001991154638e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.11317534085234467,0.026923629762688084,0.013074763525311988,0.0,0.099540076009748679,0.03888450941943241,1.0778658086302077e-10,3.7188654732277411e-16,4.2174012977406877e-20,4.1817323521958957e-11,4.8010130223208576e-28,5.7886296761488062e-13,4.3346009159634361e-22,3.7982838602285759e-10,9.0346010870582634e-24,3.6093894361217383e-27,3.5412427177617433e-10,3.143184730047418e-23,0.00058359797527609582,1.9161416335316067e-07,9.0805520239160475e-11,0.0008421504786625,4.3406270289190039e-11,0.00067637070378342404,0.0030609859241934644,3.620025030522166e-09,0.005554785893285211,0.00024690823364007295,0.06875541219565455,2.7747595117421335e-09
7.216844270803147e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.11311953477766185,0.026870017597354304,0.012999558056248792,0.0,0.099633787459851172,0.038898468465958701,1.0792505849513172e-10,3.7198319177379452e-16,4.2316660423638271e-20,4.163166467842239e-11,4.8138616387649538e-28,5.7894555272410238e-13,4.342292992172846e-22,3.7995710138676081e-10,9.0476861481562751e-24,3.617072900568586e-27,3.530689933981947e-10,3.1585698856751587e-23,0.00058214851800346065,1.9090687129560784e-07,9.0594289025745061e-11,0.00084188978093763082,4.3430643603542222e-11,0.00067662625547733682,0.0030615802748359907,3.6067363632554824e-09,0.0055572743823026401,0.00024687507235879861,0.068809623913332132,2.7774572421584717e-09
7.233489426142494e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.11306390171957889,0.026816563669192356,0.012924639349633026,0.0,0.099727132090391371,0.03891248001240314,1.0806320923833234e-10,3.7207892047036627e-16,4.2459399386675361e-20,4.144655005124755e-11,4.8266758036330313e-28,5.7902855079494922e-13,4.3499558221679123e-22,3.80085006610397e-10,9.0607534592397822e-24,3.6247457728570788e-27,3.5201418616099678e-10,3.1739822589134374e-23,0.00058070452336970524,1.9020101315692656e-07,9.0383906897924532e-11,0.0008416307808241729,4.3455379344993729e-11,0.00067688690658227423,0.0030621954311984578,3.5934741036081536e-09,0.0055597457694701027,0.00024684253442715259,0.068863646026072395,2.7801499784760248e-09
7.250134581481841e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.11300844090345682,0.026763267275580968,0.012850006498760412,0.0,0.099820110948094648,0.038926544397239277,1.0820103380809491e-10,3.7217374018952813e-16,4.2602229814462294e-20,4.1261977665048145e-11,4.8394553968829572e-28,5.7911196400303379e-13,4.3575893922864613e-22,3.8021210626001465e-10,9.0738031272808688e-24,3.6324080768071101e-27,3.5095984732678041e-10,3.1894217459984395e-23,0.00057926596181246673,1.8949658158836519e-07,9.0174369640171457e-11,0.00084137347568377522,4.3480478643759224e-11,0.0006771526687466004,0.0030628314214181424,3.5802381164594055e-09,0.0055622001290803573,0.00024681062021589067,0.068917479226273295,2.7828377595332309e-09
7.266779736821188e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.11295315155952997,0.026710127718218939,0.012775658602990649,0.0,0.099912725073512287,0.03894066195652602,1.083385329148842e-10,3.7226765766261664e-16,4.2745151657566138e-20,4.107794555538198e-11,4.8522002998594249e-28,5.7919579450334656e-13,4.3651936891857989e-22,3.8033840486971128e-10,9.0868352586096157e-24,3.6400598362923059e-27,3.4990597418041311e-10,3.2048882431186433e-23,0.00057783280398065236,1.8879356929365609e-07,8.9965673069444362e-11,0.00084111786288035783,4.3505942641018714e-11,0.00067742355377912273,0.0030634882743473869,3.5670282676530473e-09,0.0055646375348788789,0.0002467793300875166,0.068971124200925979,2.7855206238793005e-09
7.283424892160535e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.11289803292286726,0.026657144303090977,0.012701594767708029,0.0,0.10000497550106133,0.038954833023935487,1.0847570726417439e-10,3.7236067957559892e-16,4.2888164869155003e-20,4.0894451768695303e-11,4.8649103952879479e-28,5.7928004443047284e-13,4.3727686998397297e-22,3.8046390694171169e-10,9.0998499589158806e-24,3.6477010752388421e-27,3.4885256402986344e-10,3.2203816464159341e-23,0.00057640502073255434,1.8809196903423311e-07,8.9757813034921879e-11,0.0008408639397799731,4.3531772488970027e-11,0.00067769957364956614,0.0030641660195542581,3.5538444240971633e-09,0.0055670580600683537,0.00024674866439643943,0.069024581631649581,2.7881986097747275e-09
