Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),CH3X(21),CH2X(27),CHX(28),CX(26),CH3OO(77),H2X(49),C2H4(47),OCX(25),CHOX(53),COX(50),O(29),H2OX(23)
1.4484080995969102e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44393303979293491,0.10931268522289361,0.022809551297258548,0.0,4.0810305987317566e-06,0.0010143901171037525,3.856443707570272e-07,4.6003124525172344e-06,4.7709936848676622e-18,0.0011131487812550919,5.4846193440451544e-13,0.0003631962918992921,1.9090694460643548e-10,2.0707739491300432e-07,2.522625858162119e-14,5.0021897965318446e-16,1.2232855125435391e-05,2.1845497974313254e-08,0.007872099492332486,9.5814601685900397e-08,0.00011996518707513654,1.5140356339410922e-09,1.8591079506410001e-12,3.4867760434908352e-07,0.00036176784048177297,6.3164910080730192e-09,1.9956571803337823e-05,3.4519138699873589e-08,1.7223745781970228e-09,1.0650869713138706e-14,1.1976492921732248e-12,7.0158292211218286e-06,1.8368828606298882e-10
1.4519891962903224e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44393140639630435,0.10930910431520766,0.02280951026178835,0.0,4.1057593517001635e-06,0.0010185363743986523,3.8840225668192022e-07,4.6278015584888633e-06,4.8253701224988486e-18,0.001115264774038648,5.5414406218510422e-13,0.00036332048249620064,1.920789044211636e-10,2.0871146841570519e-07,2.5416057509491518e-14,5.0495851830680177e-16,1.2271102667434733e-05,2.2042705838584859e-08,0.0078718455171937363,9.5814039684691509e-08,0.00012011139565876178,1.5168752573751142e-09,1.8686080151804466e-12,3.50702086636088e-07,0.00036342429033879808,6.3284873801350379e-09,2.0039246879973393e-05,3.483090762490564e-08,1.7327361581263168e-09,1.0728042406096378e-14,1.2062099987047292e-12,7.0304969935974753e-06,1.848006684279172e-10
1.4555702929837345e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4439297706239313,0.10930552406021925,0.022809469206603931,0.0,4.1305654556026119e-06,0.001022687641936005,3.911727464002914e-07,4.655365940640938e-06,4.88023287460824e-18,0.0011173774749745906,5.598668705980133e-13,0.00036344381380866496,1.932542301458588e-10,2.1035335650230263e-07,2.5606751161454204e-14,5.0973046794646807e-16,1.2309330191200388e-05,2.2241119977367543e-08,0.0078715909051299167,9.5813476900017854e-08,0.00012025741690090644,1.5197104166485919e-09,1.8781420102340068e-12,3.5273291447620467e-07,0.00036508383270437858,6.3404650233061705e-09,2.0122023075351764e-05,3.5144584610314166e-08,1.7431356410065986e-09,1.0805590033338316e-14,1.2148097804173676e-12,7.0451264402411476e-06,1.8591652326939818e-10
1.4587932800078055e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44392829639070797,0.10930230237994848,0.022809432240149894,0.0,4.1529570526292493e-06,0.0010264280565978343,3.9367698270792629e-07,4.6802381076059707e-06,4.9300277819385559e-18,0.0011192760939579642,5.6505229362448202e-13,0.00036355408334927571,1.9431489554197832e-10,2.1183774352757126e-07,2.5779141778244414e-14,5.1405304243644531e-16,1.2343717681907565e-05,2.2420726905747052e-08,0.007871361220159032,9.5812969722974218e-08,0.00012038867647181238,1.5222582467349435e-09,1.8867516632803722e-12,3.5456608580213815e-07,0.0003665800608726295,6.3512289041754219e-09,2.0196607902821622e-05,3.5428529782819291e-08,1.7525276218465139e-09,1.0875704230570942e-14,1.2225830527463957e-12,7.0582602094197343e-06,1.86923760125448e-10
1.4620162670318764e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44392682022061036,0.10929908121208452,0.022809395257852649,0.0,4.1754112449096969e-06,0.0010301725111953302,3.9619146403174814e-07,4.7051709906489715e-06,4.9802215138289337e-18,0.0011211720515290908,5.7027087901870984e-13,0.00036366366808664923,1.953782768595831e-10,2.1332847198830317e-07,2.595225961713917e-14,5.1840207178311074e-16,1.2378088651472455e-05,2.2601316197343251e-08,0.0078711310385598809,9.5812461909265387e-08,0.00012051978546529879,1.5248024675644264e-09,1.8953888903039482e-12,3.5640439854952682e-07,0.0003680787864244711,6.3619776430712122e-09,2.0271274255670779e-05,3.5714028844300479e-08,1.7619503770507458e-09,1.0946123546082759e-14,1.2303880866961037e-12,7.071363001765482e-06,1.8793380693961411e-10
1.4652392540559473e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44392534210797668,0.10929586054916741,0.022809358259770745,0.0,4.1979280040911869e-06,0.0010339209970808825,3.987162073585002e-07,4.7301644670751217e-06,5.0308164098724019e-18,0.0011230653500648817,5.7552272630094358e-13,0.00036377257327178117,1.9644436911145639e-10,2.1482554729317535e-07,2.612610585840182e-14,5.2277765175053177e-16,1.2412442956252792e-05,2.278289034628003e-08,0.0078709003691954261,9.5811953458203743e-08,0.00012065074442977622,1.527343082337707e-09,1.9040537360411631e-12,3.5824785342012878e-07,0.00036958000578931846,6.3727112535527837e-09,2.0346021954555142e-05,3.600108574318865e-08,1.7714039410931825e-09,1.101684865247332e-14,1.2382249345898861e-12,7.0844348497042418e-06,1.8894666239200578e-10
1.4684622410800182e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44392386204731205,0.10929264038389307,0.022809321245962241,0.0,4.2205073015650563e-06,0.0010376735056383053,4.0125122964995806e-07,4.7552184137732153e-06,5.081814818556223e-18,0.0011249559919522584,5.8080793469894465e-13,0.00036388080411619834,1.9751316729156413e-10,2.16328974789216e-07,2.6300681681117149e-14,5.2717987816571729e-16,1.2446780453547152e-05,2.2965451841968589e-08,0.0078706692207605473,9.5811444369216546e-08,0.00012078155391024903,1.5298800942710978e-09,1.9127462397428628e-12,3.6009645109166569e-07,0.00037108371539977747,6.3834297492024181e-09,2.0420850820787262e-05,3.6289704420461253e-08,1.7808883483952869e-09,1.1087880223795446e-14,1.2460936486699359e-12,7.0974757860674224e-06,1.8996232515138468e-10
1.471685228104089e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44392238003328655,0.10928942070911014,0.02280928421648469,0.0,4.2431491084684515e-06,0.001041430028282653,4.0379654784295271e-07,4.7803327072197593e-06,5.1332190972780048e-18,0.0011268439795880296,5.8612660314604363e-13,0.00036398836579225053,1.9858466637523326e-10,2.1783875976192212e-07,2.6475988263197765e-14,5.3160884691803333e-16,1.2481101001590553e-05,2.3149003169090155e-08,0.0078704376017852858,9.5810934641031314e-08,0.00012091221444831849,1.5324135065931746e-09,1.9214664454480787e-12,3.6195019224408783e-07,0.00037258991169163169,6.3941331437132324e-09,2.049576067633249e-05,3.6579888809614795e-08,1.7904036333203627e-09,1.1159218932688679e-14,1.2539942811061156e-12,7.1104858440868241e-06,1.9098079387466722e-10
1.4745859164257528e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44392104454626469,0.10928652341538567,0.022809250876605035,0.0,4.2635801561850874e-06,0.0010448143236364603,4.0609615119067048e-07,4.8029870653703622e-06,5.1798319225921514e-18,0.0011285409010639434,5.9094209462002669e-13,0.00036408460340535068,1.9955132065530839e-10,2.1920300619887918e-07,2.6634389958932726e-14,5.3561786279571378e-16,1.2511974886802478e-05,2.3315047719138171e-08,0.0078702287493152678,9.5810475338790559e-08,0.00012102968203175904,1.5346905026938747e-09,1.9293383523967605e-12,3.6362295750222378e-07,0.00037394761152365888,6.4037532986395242e-09,2.0563248645563285e-05,3.6842396688496881e-08,1.7989938184743221e-09,1.1223686929057895e-14,1.2611321835435355e-12,7.1221685231050639e-06,1.9189981370568688e-10
1.4771965359152502e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44391984124853745,0.10928391618173625,0.022809220859935378,0.0,4.2820113521915857e-06,0.0010478629583498399,4.0817294651866615e-07,4.8234176201248546e-06,5.2220676201200833e-18,0.0011300662953123021,5.9529933728191969e-13,0.00036417076045161507,2.0042317347690807e-10,2.2043523759456693e-07,2.6777459095824474e-14,5.3924462178805285e-16,1.2539749463409661e-05,2.3465176531014568e-08,0.0078700404669700911,9.5810061523529669e-08,0.00012113530040204361,1.5367373104794027e-09,1.9364423083802083e-12,3.6513200919413759e-07,0.00037517125891371001,6.4124009975657136e-09,2.0624043677646797e-05,3.7079743193552004e-08,1.8067464138080214e-09,1.1281921705419247e-14,1.2675784682052388e-12,7.1326615931878874e-06,1.9272887306389769e-10
1.4798071554047476e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44391863666025599,0.10928130925766817,0.022809190833085993,0.0,4.3004835084906926e-06,0.0010509142115428759,4.1025652702018609e-07,4.8438875474209882e-06,5.2645738298091115e-18,0.0011315899523996241,5.9967870801319443e-13,0.00036425648752610654,2.0129678936708864e-10,2.2167164932729173e-07,2.6921009774488524e-14,5.4288909712357165e-16,1.2567512670599544e-05,2.3615959173534586e-08,0.0078698518905454366,9.5809647287667039e-08,0.00012124082200325344,1.5387817623443919e-09,1.9435645144545612e-12,3.6664443667409005e-07,0.00037639653148869326,6.4210388131089656e-09,2.0684891532388798e-05,3.7318123931381434e-08,1.8145193288629321e-09,1.1340359191291235e-14,1.2740457869939741e-12,7.1431344643636583e-06,1.9355977099008787e-10
1.482417774894245e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44391743077888968,0.10927870263966105,0.022809160796086515,0.0,4.3189966092625357e-06,0.0010539680787123957,4.123469016483369e-07,4.864396780839071e-06,5.307351821666085e-18,0.0011331118736181596,6.0408025881700047e-13,0.0003643417873036259,2.0217216562050366e-10,2.2291224408829799e-07,2.7065042618691344e-14,5.4655133987904448e-16,1.2595264434812277e-05,2.3767396957997407e-08,0.0078696630242715178,9.5809232630782262e-08,0.00012134624711683302,1.5408238600285302e-09,1.9507049969573807e-12,3.6816024028053176e-07,0.00037762342736062904,6.4296667526617564e-09,2.0745792116411694e-05,3.7557540977916641e-08,1.8223125817905642e-09,1.139899974308655e-14,1.2805341674833015e-12,7.1535871550400144e-06,1.9439250674872917e-10
1.4850283943837424e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44391622360197253,0.10927609632425438,0.022809130748966386,0.0,4.3375506385810668e-06,0.0010570245553683233,4.1444407934553118e-07,4.8849452537897728e-06,5.350402869564795e-18,0.0011346320602641914,6.0850404156604789e-13,0.00036442666244266561,2.0304929952412573e-10,2.2415702454257619e-07,2.7209558251706755e-14,5.5023140115696087e-16,1.2623004682882687e-05,2.3919491193632948e-08,0.00786947387231356,9.5808817553301409e-08,0.00012145157602284345,1.5428636052789079e-09,1.957863775320253e-12,3.6967942032635737e-07,0.00037885194464295791,6.4382848235740925e-09,2.0806745336611545e-05,3.7797996405817374e-08,1.8301261907208899e-09,1.1457843719071598e-14,1.2870436372051901e-12,7.1640196837871577e-06,1.952270795999477e-10
1.487044934361324e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44391529024505488,0.10927408331390182,0.022809107532539234,0.0,4.3519104710907445e-06,0.0010593872755571227,4.1606868039094316e-07,4.9008444807360379e-06,5.3838448348097055e-18,0.0011358051226189332,6.1193638813121338e-13,0.00036449193415596503,2.0372803198034844e-10,2.2512140642706508e-07,2.7321518409358252e-14,5.5308624789098132e-16,1.2644424356940813e-05,2.4037424660239327e-08,0.0078693275713103035,9.5808496643320629e-08,0.00012153287032055444,1.5444375714313161e-09,1.9634060207165249e-12,3.7085520326537001e-07,0.00037980200600747175,6.4449349924926559e-09,2.0853863853238889e-05,3.7984445288792658e-08,1.8361756601532258e-09,1.1503436483558449e-14,1.2920862486944641e-12,7.1720643685832091e-06,1.9587299194180297e-10
1.4890614743389054e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44391435611261854,0.10927207048052404,0.022809084310104342,0.0,4.366294707009466e-06,0.0010617515479910246,4.1769734999328918e-07,4.9167670496563331e-06,5.41745107429702e-18,0.0011369771514012385,6.1538205426429763e-13,0.00036455695529276333,2.0440781027503317e-10,2.2608828852543663e-07,2.7433767285944736e-14,5.5595178029456014e-16,1.2665837082976629e-05,2.4155751186202718e-08,0.0078691811041636493,9.5808175481687738e-08,0.00012161410750925621,1.5460101358367978e-09,1.9689592071760694e-12,3.7203300113015022e-07,0.00038075303280871235,6.4515792810604123e-09,2.0901013677670472e-05,3.8171515918994372e-08,1.8422372943237526e-09,1.154915100073718e-14,1.2971414723500357e-12,7.1800970434445301e-06,1.9651999961251224e-10
1.4910780143164869e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44391342120360416,0.10927005782259755,0.022809061081675019,0.0,4.38070333886837e-06,0.0010641173706165486,4.1933009226088043e-07,4.9327129296560507e-06,5.4512221798829345e-18,0.0011381481472133952,6.1884106371124053e-13,0.00036462172705854437,2.0508863314851668e-10,2.2705767203386218e-07,2.7546305168122865e-14,5.5882802195098112e-16,1.2687242827749918e-05,2.4274471372376033e-08,0.007869034472715827,9.5807854068360661e-08,0.00012169528771632088,1.5475812993071853e-09,1.9745233444001467e-12,3.7321281406293209e-07,0.00038170502417891904,6.4582176927033386e-09,2.0948194767328781e-05,3.8359209247644875e-08,1.848311101557648e-09,1.1594987435477321e-14,1.3022093208211952e-12,7.1881177171252275e-06,1.9716810226515453e-10
1.4930945542940683e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44391248551697415,0.10926804533861895,0.022809037847264527,0.0,4.3951363591615189e-06,0.0010664847413847968,4.209669112982312e-07,4.9486820897819481e-06,5.4851587448073389e-18,0.0011393181106590755,6.2231344017073261e-13,0.00036468625065310848,2.0577049933847736e-10,2.2802955813922061e-07,2.765913234237651e-14,5.6171499645242959e-16,1.2708641558159082e-05,2.4393585818868599e-08,0.0078688876787871929,9.5807532403163096e-08,0.00012177641106863175,1.5491510626559791e-09,1.9800984427152897e-12,3.7439464220496748e-07,0.00038265797925083434,6.4648502308633897e-09,2.0995407079732107e-05,3.8547526224790292e-08,1.8543970901726351e-09,1.1640945952464059e-14,1.3072898067465247e-12,7.196126398435141e-06,1.9781729955109685e-10
1.4951110942716498e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4439115490517121,0.10926603302710472,0.022809014606886027,0.0,4.409593760346048e-06,0.0010688536582514421,4.2260781120606157e-07,4.9646744990225116e-06,5.5192613636953703e-18,0.0011404870423433291,6.2579920729404316e-13,0.00036475052727059871,2.0645340757995169e-10,2.2900394801911025e-07,2.7772249095017309e-14,5.6461272739993765e-16,1.2730033241240749e-05,2.4513095125044635e-08,0.0078687407241764592,9.5807210485974962e-08,0.00012185747769258722,1.5507194266985439e-09,1.9856845124358994e-12,3.7557848569550435e-07,0.00038361189715770621,6.4714768989915092e-09,2.1042650572494174e-05,3.8736467799298058e-08,1.8604952684775618e-09,1.1687026716363939e-14,1.3123829427523766e-12,7.2041230962393843e-06,1.9846759112004332e-10
1.4971276342492313e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44391061180682334,0.10926402088659094,0.022808991360552623,0.0,4.4240755348423278e-06,0.0010712241191767101,4.2425279608130016e-07,4.9806901263083399e-06,5.5535306325589326e-18,0.0011416549428725693,6.2929838868484609e-13,0.00036481455809952718,2.0713735660535067e-10,2.2998084284186087e-07,2.7885655712185188e-14,5.6752123840333041e-16,1.275141784416936e-05,2.4632999889521555e-08,0.007868593610660975,9.5806888316679648e-08,0.00012193848771410322,1.5522863922521159e-09,1.9912815638639284e-12,3.767643446717925e-07,0.00038456677703328876,6.4780977005441325e-09,2.1089925203323789e-05,3.8926034918854748e-08,1.8666056447720079e-09,1.1733229891827328e-14,1.317488741452944e-12,7.2121078194578955e-06,1.9911897662003997e-10
1.4991441742268128e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44390967378133406,0.10926200891563316,0.022808968108277351,0.0,4.4385816750341183e-06,0.0010735961221253619,4.25901870017085e-07,4.9967289405125213e-06,5.5879671487982309e-18,0.0011428218128545649,6.3281100789904794e-13,0.00036487834432280097,2.0782234514447608e-10,2.3096024376654569e-07,2.7999352479848981e-14,5.7044055308117094e-16,1.2772795334256764e-05,2.4753300710168586e-08,0.0078684463399969779,9.5806565895154903e-08,0.00012201944125861565,1.5538519601357801e-09,1.9968896072899627e-12,3.7795221926908815e-07,0.00038552261801184359,6.4847126389862374e-09,2.1137230930024534e-05,3.9116228529963525e-08,1.8727282273469999e-09,1.1779555643489876e-14,1.3226072154505607e-12,7.2200805770649834e-06,1.9977145569747786e-10
1.5031772541819755e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44390779538476138,0.109257985476703,0.022808921585952973,0.0,4.467667021857117e-06,0.0010783447459744423,4.2921230142390643e-07,5.0288760048829794e-06,5.6573443199555336e-18,0.0011451524636146022,6.398766537814098e-13,0.00036500518765614432,2.0919543567016549e-10,2.3292656851179962e-07,2.8227617609687019e-14,5.7631168797780899e-16,1.2815528845840024e-05,2.4995092907699878e-08,0.0078681513341443583,9.5805920294969131e-08,0.000122181179415989,1.5569789061788882e-09,2.0081387112369788e-12,3.8033401585780702e-07,0.00038743717981746319,6.4979249404369713e-09,2.1231935502725355e-05,3.9498499006918947e-08,1.8850100444612436e-09,1.1872575533892799e-14,1.3328822396861814e-12,7.235990231611228e-06,2.0107969316202053e-10
1.5072103341371382e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44390591385461314,0.10925396269913659,0.022808875040015723,0.0,4.4968497391587145e-06,0.0010830995136068733,4.3253913809590327e-07,5.0611154419825711e-06,5.7273976841930784e-18,0.0011474789995122767,6.4699633242653131e-13,0.00036513106662277065,2.1057266894387012e-10,2.3490293134278307e-07,2.8457046768879249e-14,5.8222632121104474e-16,1.2858233517218308e-05,2.5238476485571352e-08,0.0078678557202558775,9.5805273684557378e-08,0.00012234269315869098,1.5601002714170081e-09,2.0194319063595615e-12,3.8272387650409314e-07,0.00038935557565885557,6.5111138312150528e-09,2.1326763954907095e-05,3.9883286778432297e-08,1.8973407859808551e-09,1.1966087704395324e-14,1.3432081160379787e-12,7.2518521327427738e-06,2.0239230065200906e-10
1.511243414092301e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44390402918382804,0.10924994057205102,0.022808828470567349,0.0,4.5261297647066082e-06,0.0010878604089023783,4.3588241264195428e-07,5.0934470007636777e-06,5.7981320708475445e-18,0.0011498014254574282,6.5417023054464411e-13,0.00036525599048679375,2.1195403471173217e-10,2.3688934120007529e-07,2.8687642239069078e-14,5.8818464203840147e-16,1.290090909179231e-05,2.5483456199649352e-08,0.0078675595116470039,9.5804626063127721e-08,0.00012250398347318504,1.5632160624679801e-09,2.030769274548797e-12,3.8512180221886899e-07,0.0003912777986285056,6.5242793393097386e-09,2.1421715952374277e-05,4.0270599373687132e-08,1.9097205179282601e-09,1.2060093471579341e-14,1.3535849448931202e-12,7.2676663541654904e-06,2.0370927527977744e-10
1.5193095740026263e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44390025039365394,0.10924189822722025,0.02280873526153859,0.0,4.5849814887614148e-06,0.0010974005183561058,4.4261840548964419e-07,5.1583854747694253e-06,5.9416633406017407e-18,0.0011544339672325927,6.6868142813295025e-13,0.00036550300952820054,2.147291225140374e-10,2.4089233702159594e-07,2.9152341225592007e-14,6.0023310417686114e-16,1.2986171934918674e-05,2.5978222999280681e-08,0.0078669653619665783,9.5803327784355682e-08,0.00012282589772626585,1.5694309486206705e-09,2.0535768567348185e-12,3.8994185274111736e-07,0.00039513369836370577,6.5505403199933104e-09,2.1611989253788817e-05,4.105282905629269e-08,1.9346272165142795e-09,1.2249591061144592e-14,1.3744918607062825e-12,7.2991520568298391e-06,2.0635631426929243e-10
1.5273757339129517e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44389645896385055,0.10923385836076374,0.022808641959658642,0.0,4.6442216848282473e-06,0.0011069649467846875,4.4942053963072202e-07,5.2236894010421124e-06,6.0879772119882714e-18,0.0011590501286265348,6.8341172452268084e-13,0.00036574631716343231,2.1752061625154083e-10,2.4493562456927674e-07,2.9621732768940724e-14,6.1245859111441222e-16,1.3071315365401164e-05,2.647943111044187e-08,0.0078663689854784995,9.5802025453561776e-08,0.0001231469299194656,1.5756236181368329e-09,2.0765621090995726e-12,3.9479417488861787e-07,0.00039900482392818008,6.5767081087174699e-09,2.1802752762877811e-05,4.1845247903732404e-08,1.95973066567161e-09,1.2441078830482373e-14,1.3956037864022796e-12,7.3304479455438442e-06,2.0902078651751559e-10
1.535441893823277e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44389265484866297,0.10922582089549225,0.022808548565702261,0.0,4.7038498348073095e-06,0.0011165535677492831,4.5628907376550263e-07,5.2893567401350627e-06,6.2371131278788104e-18,0.0011636499496411039,6.9836258495035051e-13,0.00036598598441844795,2.2032843248001793e-10,2.4901927010399695e-07,3.009583502656937e-14,6.248626216434913e-16,1.3156337407380837e-05,2.6987118140996998e-08,0.0078657704778837233,9.5800719066607864e-08,0.00012346708768157767,1.581794124947454e-09,2.0997256798950734e-12,3.9967877563281561e-07,0.00040289112036038713,6.602782933499607e-09,2.1994003858772483e-05,4.2647915455019351e-08,1.9850313886910945e-09,1.2634567303651178e-14,1.4169215182083117e-12,7.3615546388200701e-06,2.1170266800932286e-10
1.5435080537336025e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44388883800674617,0.10921778575826153,0.022808455080427371,0.0,4.7638654118440821e-06,0.0011261662559073292,4.6322426563320636e-07,5.355385439383195e-06,6.3891108928050891e-18,0.0011682334705835104,7.1353546174941328e-13,0.00036622208098710144,2.2315248715258907e-10,2.5314333756746785e-07,3.0574666114193834e-14,6.3744671657327859e-16,1.3241236118560286e-05,2.7501321501420118e-08,0.0078651699304297107,9.5799408620264196e-08,0.00012378637852830546,1.5879425234009939e-09,2.1230682143273009e-12,4.0459566145819431e-07,0.00040679253283318958,6.6287650240870616e-09,2.2185739943493778e-05,4.3460890936953752e-08,2.0105299066973783e-09,1.2830067000709971e-14,1.438445849309423e-12,7.3924727673151724e-06,2.1440193433438414e-10
1.551574213643928e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44388500840095158,0.10920975287977019,0.022808361504575402,0.0,4.8242678804792081e-06,0.0011358028869970043,4.7022637201432414e-07,5.4217734332690388e-06,6.5440106745139737e-18,0.0011728007320564845,7.2893179419081379e-13,0.00036645467525567922,2.2599269563555592e-10,2.5730788859526017e-07,3.1058244106268875e-14,6.5021239867562642e-16,1.3326009589810638e-05,2.8022078403427707e-08,0.0078645674301205133,9.5798094112161977e-08,0.00012410480986455117,1.5940688682500208e-09,2.1465903545628687e-12,4.0954483836787824e-07,0.00041070900665488111,6.6546546119017681e-09,2.2377958441625533e-05,4.4284233261954223e-08,2.0362267386574946e-09,1.3027588437610063e-14,1.4601775698559637e-12,7.423202973410811e-06,2.1711856069394533e-10
1.5596403735542533e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44388116599812438,0.10920172219436733,0.02280826783887157,0.0,4.8850566967966409e-06,0.0011454633378219553,4.7729564873299125e-07,5.4885186437847523e-06,6.7018530055189259e-18,0.0011773517749486193,7.4455300832711566e-13,0.00036668383432700389,2.2884897272404992e-10,2.6151298252997272e-07,3.1546587036450749e-14,6.6316119263136969e-16,1.3410655944782728e-05,2.854942585864692e-08,0.0078639630599171961,9.5796775540750703e-08,0.00012442238898664924,1.600173214638105e-09,2.1702927397357218e-12,4.1452631188916315e-07,0.00041464048727018007,6.6804519299851568e-09,2.2570656799993251e-05,4.5118001025945868e-08,2.0621224013950892e-09,1.3227142126174292e-14,1.4821174669710103e-12,7.4537459108037438e-06,2.1985252190753268e-10
1.5677065334645787e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44387731076890879,0.10919369363986904,0.022808174084025214,0.0,4.9462313085700318e-06,0.0011551474862362813,4.8443235065937143e-07,5.5556189807902483e-06,6.8626787846475425e-18,0.0011818866404248994,7.6040051684015888e-13,0.00036690962404411343,2.317212326574966e-10,2.6575867643453736e-07,3.2039712898045101e-14,6.7629462497700909e-16,1.3495173339522407e-05,2.9083400677318923e-08,0.0078633568989290477,9.5795452905256672e-08,0.0001247391230845455,1.6062556180869601e-09,2.1941760059541248e-12,4.195400870790123e-07,0.00041858692026119161,6.7061572129443445e-09,2.2763832487348488e-05,4.5962252506304103e-08,2.0882174095962154e-09,1.3428738573966203e-14,1.5042663247578311e-12,7.4841022441047841e-06,2.2260379241957644e-10
1.575772693374904e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44387344268756357,0.10918566715738393,0.022808080240730097,0.0,5.0077911554073813e-06,0.0011648552111297788,4.9163673171205658e-07,5.6230723423672873e-06,7.0265292785851409e-18,0.0011864053699174109,7.7647571889233069e-13,0.00036713210901351452,2.3460938913489078e-10,2.7004502510566039e-07,3.2537639644439187e-14,6.8961422405177914e-16,1.3579559962089982e-05,2.9624039467037917e-08,0.0078627490225957313,9.5794126205643676e-08,0.00012505501924392159,1.6123161344838287e-09,2.218240786307679e-12,4.2458616852947668e-07,0.00042254825134833756,6.7317706968993656e-09,2.295748299405853e-05,4.6817045659854938e-08,2.1145122758151872e-09,1.3632388284199356e-14,1.5266249243074077e-12,7.5142726484467329e-06,2.2537234630595593e-10
1.5838388532852295e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44386956173178588,0.10917764269114721,0.022807986309664699,0.0,5.0697356688939045e-06,0.0011745863924134438,4.9890904486047842e-07,5.6908766151695197e-06,7.1934461234144903e-18,0.0011909080051162415,7.9277999998149353e-13,0.00036735135262800717,2.3751335532988117e-10,2.743720810873945e-07,3.3040385189518201e-14,7.0312151994510494e-16,1.3663814032183896e-05,3.0171378631526054e-08,0.0078621395028606097,9.5792795442575576e-08,0.00012537008444826509,1.6183548200691311e-09,2.2424877108744083e-12,4.2966456037305641e-07,0.00042652442639125435,6.7572926194314523e-09,2.3151605831801703e-05,4.7682438120931983e-08,2.1410075104842825e-09,1.3838101755666576e-14,1.5491940437059887e-12,7.5442578091012743e-06,2.2815815728046441e-10
1.591905013195555e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44386566788254367,0.10916962018836314,0.022807892291492542,0.0,5.1320642727331633e-06,0.0011843409110052277,5.0624954212734564e-07,5.7590296747684953e-06,7.3634713261516027e-18,0.0011953945879605553,8.0931473179953087e-13,0.00036756741708909261,2.4043304390566702e-10,2.7873989468483821e-07,3.35479674080672e-14,7.1681804444444484e-16,1.3747933800768527e-05,3.0725454369443516e-08,0.0078615284083358005,9.5791460617380704e-08,0.0001256843255808874,1.6243717314243507e-09,2.2669174067279877e-12,4.3477526628799916e-07,0.00043051539138965915,6.7827232195323354e-09,2.3346198533267872e-05,4.8558487199489385e-08,2.1677036219221083e-09,1.4045889482649439e-14,1.5719744580427271e-12,7.5740584211045695e-06,2.3096119870119561e-10
1.5999711731058803e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4438617611239159,0.10916159959905485,0.022807798186862415,0.0,5.194776382886508e-06,0.0011941186488160387,5.1365847459109366e-07,5.8275293859957176e-06,7.5366472662775262e-18,0.001199865160629851,8.2608127209445346e-13,0.00036778036342897664,2.4336836702971192e-10,2.8314851397795327e-07,3.4060404136159707e-14,7.3070533098351396e-16,1.3831917549706008e-05,3.1286302673232854e-08,0.0078609158044593962,9.5790121732017654e-08,0.00012599774942689341,1.630366925460164e-09,2.2915304979450696e-12,4.3991828950354645e-07,0.0004345210924841861,6.8080627375545348e-09,2.3541258651864135e-05,4.9445249879268851e-08,2.1946011163406116e-09,1.425576195482613e-14,1.5949669394173524e-12,7.6036751888912963e-06,2.3378144357685284e-10
