Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3X(21),CH3OO(77),H2X(49),C2H4(47),CH2X(27),CHX(28),CX(26),OCX(25),C2H6X(52),COX(50),C2H4X(205),C2H4X(65),acetyl(43)
3.518771252057397e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44019926624014549,0.10736900209930643,0.020540337591453878,0.0,3.8993579866109641e-10,0.0019764776029705037,0.00028764962857115846,6.5058757587470973e-05,1.1094506570553401e-14,0.003206474016692132,4.1124754292920566e-11,0.00035163918705871455,2.7138780354128117e-09,3.8439715709877208e-11,1.8373968148213931e-11,1.0568019495283875e-12,3.8943272509354137e-10,7.6219412225490381e-07,0.0076697829945252833,0.0042747751894880196,0.00012161604185460384,8.8397008209465493e-10,2.0666682482492266e-07,1.638511882436069e-08,3.9099502294289298e-05,1.2054447773825635e-06,9.6260888501483419e-10,6.4113475189545247e-07,1.6397417921360288e-06,5.5054084459033028e-12,1.7730082212816415e-07,8.8587033769768341e-10,6.9249333547864951e-08,2.1380220895777941e-13,2.3080676955016672e-12
3.536061538190449e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44018184751238304,0.10735306037657655,0.020529822813421052,0.0,3.9534291170856455e-10,0.001988905262846992,0.00029035164986448303,6.5783302847039022e-05,1.1292572444754139e-14,0.0032196392082545849,4.1894732741796401e-11,0.00035157058509124357,2.7445214931673707e-09,3.9102224189374785e-11,1.8543194499623782e-11,1.0710645424191246e-12,3.924365860459709e-10,7.7521062444390858e-07,0.0076683328998709095,0.0042931025829849485,0.00012190688550901215,8.8991753343257447e-10,2.0750399017183749e-07,1.6443972400695281e-08,3.9345145441836624e-05,1.2260353565253395e-06,9.6694213421043777e-10,6.4249280404031404e-07,1.6392297767301828e-06,5.5516469531723349e-12,1.7927538821519682e-07,8.9415646106841222e-10,7.0515066613706136e-08,2.1744484972754062e-13,2.3393139980000759e-12
3.5533518243235007e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44016445120667735,0.10733712607314133,0.020519314249096088,0.0,4.0079368690410462e-10,0.0020013451006188621,0.00029306437469678212,6.6511141790337325e-05,1.1493207516825619e-14,0.0032327778713660475,4.267399190228835e-11,0.00035150216908927059,2.7753111067332125e-09,3.9771878335461586e-11,1.8713048595229392e-11,1.0854372309208537e-12,3.9544258538088531e-10,7.8837262102281244e-07,0.0076668838313296824,0.004311406845829739,0.00012219716971572416,8.9587462536259344e-10,2.0833940340263349e-07,1.6502626671281325e-08,3.9591014151267486e-05,1.2468561457497204e-06,9.7127350465742325e-10,6.4384636847541942e-07,1.6387160889722691e-06,5.598041912441341e-12,1.8125886446734763e-07,9.0247493389009996e-10,7.1796129489102613e-08,2.2112802206502526e-13,2.3708054699410024e-12
3.5706421104565526e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44014707728670688,0.10732119917782192,0.02050881189334516,0.0,4.0628820459070707e-10,0.0020137970840791363,0.00029578777852614735,6.7242256137512856e-05,1.1696433040768347e-14,0.0032458900763475212,4.3462569615028723e-11,0.00035143394410434999,2.8062461726913442e-09,4.0448702156217873e-11,1.8883529008284872e-11,1.099920143642958e-12,3.9845066962741049e-10,8.0168078890458679e-07,0.0076654357872259779,0.0043296880128307468,0.00012248689819453437,9.0184130635383005e-10,2.0917306922527659e-07,1.6561082259769459e-08,3.9837107782294271e-05,1.2679082164980138e-06,9.7560300125312315e-10,6.4519547850425215e-07,1.6382007702664146e-06,5.6445929486716121e-12,1.8325119999157889e-07,9.1082567788089741e-10,7.3092602919410368e-08,2.248519115350206e-13,2.402542479523962e-12
3.5879323965896045e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44012972571627534,0.10730527967945842,0.020498315741041391,0.0,4.11826544540477e-10,0.0020262611812430164,0.00029852183687990001,6.7976627604996538e-05,1.1902270348565927e-14,0.0032589758934576472,4.4260503220340058e-11,0.00035136591494625984,2.8373259869595668e-09,4.1132719393682011e-11,1.905463431679338e-11,1.1145134067139878e-12,4.014607862071037e-10,8.1513580156183864e-07,0.0076639887658853899,0.0043479461187132494,0.00012277607461907064,9.0781752516692857e-10,2.1000499234256715e-07,1.6619339788446329e-08,4.0083425699299036e-05,1.2891926347681632e-06,9.7993062882522471e-10,6.4654016703690638e-07,1.637683861244862e-06,5.6912996879725524e-12,1.8525234389194282e-07,9.1920861499168508e-10,7.4404567263734813e-08,2.2861670271878405e-13,2.4345253899158124e-12
3.6052226827226564e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44011239645930988,0.107289367566912,0.020487825787064814,0.0,4.1740878596306832e-10,0.0020387373603414612,0.00030126652535446909,6.8714237907314664e-05,1.2110740850043462e-14,0.0032720353928871095,4.5067829558233628e-11,0.0003512980861928384,2.8685498448682273e-09,4.1823953525092939e-11,1.9226363103519917e-11,1.1292171438030654e-12,4.0447288341984058e-10,8.2873832902443099e-07,0.007662542765634996,0.0043661811981195861,0.00012306470261768215,9.138032308558418e-10,2.1083517745190815e-07,1.6677399878213827e-08,4.0329967271198901e-05,1.3107104611101149e-06,9.8425639218241546e-10,6.4788046659681195e-07,1.6371654017839315e-06,5.7381617575937907e-12,1.8726224527457811e-07,9.2762366740543009e-10,7.573210249401298e-08,2.324225792136269e-13,2.466754559285049e-12
3.622512968855708e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44009508947986031,0.1072734628290663,0.020477342026302366,0.0,4.2303500751398655e-10,0.0020512255898150196,0.00030402181961526788,6.9455068758862446e-05,1.2321866032725887e-14,0.0032850686447532238,4.5884584968490142e-11,0.00035123046219942214,2.899917041234594e-09,4.2522427764143554e-11,1.9398713956004011e-11,1.1440314761411659e-12,4.0748691042988695e-10,8.4248903787759032e-07,0.0076610977848036235,0.0043843932856093212,0.00012335278577430402,9.1979837276613441e-10,2.1166362924497208e-07,1.6735263148566844e-08,4.0576731871316662e-05,1.3324627506226024e-06,9.885802960763579e-10,6.4921640932673574e-07,1.636645431019855e-06,5.7851787859235807e-12,1.8928085325259924e-07,9.3607075753679689e-10,7.7075288194149791e-08,2.3626972363259745e-13,2.4992303408407687e-12
3.63980325498876e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44007780474209801,0.10725756545482909,0.020466864453647857,0.0,4.2870528730275367e-10,0.0020637258383078981,0.00030678769539656606,7.0199101875640014e-05,1.2535667461696075e-14,0.0032980757190947006,4.6710805290821102e-11,0.00035116304710789976,2.9314268704363067e-09,4.322816506224442e-11,1.9571685466572123e-11,1.1589565225422634e-12,4.1050281725215623e-10,8.563885912602842e-07,0.0076596538217220955,0.0044025824156594048,0.00012364032762929989,9.2580290052665818e-10,2.1249035240723393e-07,1.6792930217559643e-08,4.0823718877256719e-05,1.3544505529505621e-06,9.9290234518194474e-10,6.5054802699600074e-07,1.6361239873639429e-06,5.832350402487928e-12,1.9130811695088245e-07,9.4454980803177749e-10,7.8434203559206898e-08,2.4015831760432981e-13,2.5319530828763606e-12
3.657093541121812e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4400605422103141,0.10724167543313406,0.020456393064001956,0.0,4.3441970290094055e-10,0.002076238074662277,0.00030956412850135785,7.0946318976951509e-05,1.2752166779452864e-14,0.003311056685866585,4.7546525865109426e-11,0.00035109584485540026,2.9630786264829058e-09,4.3941188109797285e-11,1.9745276232350006e-11,1.1739923994243537e-12,4.13520554738649e-10,8.7043764886385105e-07,0.0076582108747234676,0.0044207486226643319,0.00012392733168027945,9.3181676405210536e-10,2.1331535161782512e-07,1.6850401701788238e-08,4.1070927670785605e-05,1.3766749122831772e-06,9.9722254417070704e-10,6.5187535100675266e-07,1.6356011085173549e-06,5.8796762379408962e-12,1.9334398551074796e-07,9.5306074176696284e-10,7.980892739464342e-08,2.4408854177292094e-13,2.5649231288018224e-12
3.674383827254864e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44004330184891949,0.107225792752942,0.020445927852272193,0.0,4.4017833135007677e-10,0.0020887622679128357,0.00031235109480122762,7.1696701787068534e-05,1.297138570576889e-14,0.0033240116149353578,4.8391781531727221e-11,0.0003510288591826259,2.9948716030857643e-09,4.4661519337477743e-11,1.9919484855274616e-11,1.189139220830347e-12,4.1654007456507584e-10,8.8463686693113821e-07,0.0076567689421432371,0.0044388919409363136,0.00012421380138289421,9.3783991354315986e-10,2.1413863154926542e-07,1.6907678216374088e-08,4.1318357637717441e-05,1.3991368673522709e-06,1.0015408976672656e-09,6.5319841239925937e-07,1.6350768314858142e-06,5.9271559240630641e-12,1.953884080945415e-07,9.616034818491038e-10,8.11995381156076e-08,2.4806057579787687e-13,2.5981408171804288e-12
3.691674113387916e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44002608362244278,0.10720991740324232,0.02043546881337293,0.0,4.4598124916942663e-10,0.0021012983872814982,0.00031514857023621107,7.2450232036857054e-05,1.3193346037548315e-14,0.0033369405760742062,4.9246606631929582e-11,0.00035096209364184847,3.0268050937272445e-09,4.5389180917526484e-11,2.0094309942105686e-11,1.2043970984488329e-12,4.1956132921765927e-10,8.9898689825590697e-07,0.0076553280223195588,0.0044570124047054486,0.00012449974015161545,9.4387229947556426e-10,2.1496019686692182e-07,1.6964760374930031e-08,4.156600816780381e-05,1.4218374514312798e-06,1.0058574102057315e-09,6.5451724185890825e-07,1.6345511925938018e-06,5.9747890937628095e-12,1.9744133389011645e-07,9.7017795161479741e-10,8.2606113746278568e-08,2.5207459835425676e-13,2.6316064817740186e-12
3.7089643995209676e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44000888749553013,0.10719404937305434,0.020425015942225341,0.0,4.5182853236363448e-10,0.00211384640217239,0.00031795653081465437,7.3206891465370168e-05,1.3418069648684418e-14,0.0033498436389584412,5.0111035008322864e-11,0.00035089555160457977,3.0588783917282104e-09,4.6124194765048623e-11,2.0269750104436967e-11,1.2197661416347198e-12,4.225842719801172e-10,9.1348839218240468e-07,0.0076538881135934239,0.0044751100481198926,0.00012478515136048814,9.4991387260310673e-10,2.1578005222895647e-07,1.702164878954481e-08,4.1813878654627871e-05,1.4447776923348809e-06,1.0101720863332711e-09,6.558318697221135e-07,1.6340242274982155e-06,6.0225753810644086e-12,1.9950271211521752e-07,9.7878407462966386e-10,8.4028731919256794e-08,2.5613078713282949e-13,2.6653204515734709e-12
3.7262546856540195e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43999171343294302,0.10717818865142849,0.020414569233757392,0.0,4.5772025643025881e-10,0.0021264062821669824,0.00032077495261306928,7.3966661821405624e-05,1.3645578489917024e-14,0.0033627208731610765,5.0985100005405656e-11,0.00035082923626893214,3.0910907903137566e-09,4.6866582539320473e-11,2.0445803958707101e-11,1.2352464574297425e-12,4.2560885692082206e-10,9.2814199460546564e-07,0.0076524492143088653,0.0044931849052460343,0.00012507003834386418,9.5596458396076122e-10,2.1659820228616392e-07,1.7078344070773675e-08,4.2061968495502704e-05,1.4679586124189086e-06,1.0144849305654291e-09,6.5714232598077832e-07,1.6334959712020582e-06,6.0705144211058076e-12,2.0157249202176855e-07,9.8742177468783986e-10,8.5467469875002902e-08,2.6022931884025892e-13,2.6992830508321816e-12
3.7435449717870714e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43997456139955882,0.10716233522744763,0.020404128682903856,0.0,4.6365649636717412e-10,0.0021389779970194312,0.00032360381177598665,7.4729524865029893e-05,1.3875894588689831e-14,0.0033755723481485476,5.186883447018085e-11,0.00035076315066667854,3.1234415826781731e-09,4.7616365645103343e-11,2.062247012620998e-11,1.2508381505828472e-12,4.2863503888013834e-10,9.4294834797089664e-07,0.0076510113228131097,0.0045112370100686824,0.00012535440439712239,9.6202438485044073e-10,2.1741465168129202e-07,1.7134846827603409e-08,4.2310277091373595e-05,1.491381228580774e-06,1.0187959473050104e-09,6.5844864028922137e-07,1.6329664580677179e-06,6.11860585014337e-12,2.036506229000655e-07,9.9609097581175361e-10,8.6922404461323576e-08,2.6437036919952558e-13,2.7334945991137133e-12
3.760835257920123e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43995743136036825,0.10714648909022799,0.020393694284606259,0.0,4.6963732667984502e-10,0.0021515615166520998,0.00032644308451580515,7.5495462369068523e-05,1.4109040049007588e-14,0.0033883981332765737,5.2762270752837832e-11,0.00035069729767002689,3.1559300620486081e-09,4.8373565233963771e-11,2.0799747233104574e-11,1.266541323570445e-12,4.3166277345793432e-10,9.5790809127593241e-07,0.0076495744374567489,0.0045292663964912354,0.00012563825277736506,9.680932268437007e-10,2.1822940504908638e-07,1.7191157667437182e-08,4.2558803846724056e-05,1.5150465522605935e-06,1.0231051409842817e-09,6.5975084196987644e-07,1.6324357218296536e-06,6.1668493055373669e-12,2.0573705408287582e-07,1.0047916022512129e-09,8.8393612132903677e-08,2.6855411295035724e-13,2.7679554113208432e-12
3.778125544053175e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43994032328047566,0.10713065022892038,0.020383266033812877,0.0,4.756628213884987e-10,0.0021641568111512494,0.0003292927471126393,7.6264456120563696e-05,1.4345037051293157e-14,0.0034011982977861601,5.3665440707502789e-11,0.00035063167999811951,3.1885555217468325e-09,4.9138202205599761e-11,2.097763391042441e-11,1.2823560766165447e-12,4.346920170012677e-10,9.7302186007022722e-07,0.0076481385565938869,0.0045472730983358751,0.00012592158670409441,9.7417106178944884e-10,2.1904246701630587e-07,1.7247277196093899e-08,4.2807548169485632e-05,1.5389555894425444e-06,1.0274125160277955e-09,6.6104896001670428e-07,1.6319037956070468e-06,6.2152444257479347e-12,2.0783173494944658e-07,1.013523578482797e-09,8.9881168950884027e-08,2.7278072384962748e-13,2.802665797724575e-12
3.795415830186227e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43992323712509745,0.10711481863271101,0.020372843925478744,0.0,4.8173305403517086e-10,0.002176763850762905,0.00033215277591416316,7.7036487922199645e-05,1.4583907852244437e-14,0.0034139729107997355,5.4578375693055563e-11,0.00035056630022326863,3.2213172552501465e-09,4.9910297209172479e-11,2.1156128794086417e-11,1.2982825077127498e-12,4.3772272659224302e-10,9.8829028645717994e-07,0.0076467036785822914,0.0045652571493437497,0.00012620440935988056,9.8025784179573712e-10,2.1985384220081924e-07,1.730320601777168e-08,4.3056509470950984e-05,1.5631093406566273e-06,1.0317180767143767e-09,6.6234302310217239e-07,1.6313707119163576e-06,6.2637908503447853e-12,2.0993461492942171e-07,1.0222868292097556e-09,9.1385150582483351e-08,2.7705037467203463e-13,2.8376260640149531e-12
3.812706116319279e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43990617285956152,0.10709899429082261,0.020362427954565589,0.0,4.8784809769062075e-10,0.0021893826058888713,0.00033502314733545302,7.7811539593695928e-05,1.4825674784691148e-14,0.0034267220413174101,5.5501106574012197e-11,0.00035050116077693817,3.2542145562513164e-09,5.0689870644643007e-11,2.1335230524899193e-11,1.3143207126381367e-12,4.4075486003604077e-10,1.003713999095218e-06,0.0076452698017835238,0.0045832185831751627,0.00012648672389100669,9.863535192308405e-10,2.2066353521172907e-07,1.7358944735031e-08,4.3305687165690682e-05,1.5875088009812066e-06,1.0360218273669631e-09,6.6363305958304798e-07,1.6308365026829849e-06,6.3124882199901868e-12,2.1204564350667149e-07,1.0310812793610274e-09,9.2905632300664297e-08,2.813632372108065e-13,2.8728365113295238e-12
3.829996402452331e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43988913044930594,0.10708317719251517,0.020352018116041874,0.0,4.940080249611579e-10,0.0022020130470829097,0.00033790383785882629,7.8589592973169647e-05,1.5070360257451548e-14,0.0034394457582133738,5.6433663721471177e-11,0.00035043626395548456,3.2872467187166256e-09,5.1476942664113592e-11,2.1514937748570746e-11,1.3304707849790036e-12,4.4378837584911395e-10,1.0192936231996014e-06,0.00764383692456306,0.004601157433409768,0.00012676853340809322,9.924580467376767e-10,2.2147155064968914e-07,1.7414493948804536e-08,4.3555080671472756e-05,1.6121549600457361e-06,1.0403237723382614e-09,6.6491909750237726e-07,1.6303011992531198e-06,6.3613361764309605e-12,2.141647702230337e-07,1.0399068540904708e-09,9.4442688983841911e-08,2.8571948227828458e-13,2.9082974362761315e-12
3.8472866885853827e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43987210985987851,0.10706736732708694,0.020341614404882739,0.0,5.0021290799534713e-10,0.0022146551450470614,0.00034079482403367875,7.9370629918466774e-05,1.5317986755188931e-14,0.0034521441302324007,5.7376077014121954e-11,0.00035037161192566269,3.3204130369428641e-09,5.2271533173173225e-11,2.1695249115715722e-11,1.3467328161484892e-12,4.4682323324755366e-10,1.0350297805446586e-06,0.007642405045290423,0.004619073733546755,0.00012704984098671872,9.9857137721119318e-10,2.2227789310566414e-07,1.7469854258359369e-08,4.38046894091857e-05,1.6370488020337627e-06,1.0446239157888139e-09,6.6620116459666564e-07,1.6297648324053929e-06,6.4103343625153964e-12,2.1629194468196925e-07,1.0487634787769355e-09,9.5996395115634435e-08,2.9011927970683789e-13,2.9440091309876595e-12
3.8645769747184345e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43985511105693553,0.10705156468387503,0.020331216816069995,0.0,5.0646281849058065e-10,0.0022273088706281103,0.00034369608247632015,8.0154632308463217e-05,1.5568576838268107e-14,0.0034648172259864815,5.832837583931457e-11,0.00035030720672991005,3.3537128056136414e-09,5.3073661832246555e-11,2.1876163281861853e-11,1.3631068954060714e-12,4.4985939213561967e-10,1.0509230894658423e-06,0.0076409741623392844,0.0046369675170050539,0.00012733064966801992,1.0046934637956079e-09,2.2308256716107759e-07,1.7525026261275222e-08,4.4054512802764318e-05,1.6621913056867837e-06,1.0489222619329435e-09,6.6747928830216175e-07,1.6292274323619772e-06,6.4594824221738652e-12,2.1842711655213358e-07,1.0576510790232418e-09,9.7566824784655045e-08,2.9456279834984709e-13,2.9799718831513574e-12
3.8818672608514864e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43983813400624161,0.10703576925225629,0.020320825344592133,0.0,5.1275782769956899e-10,0.0022399741948141766,0.00034660758986980564,8.0941582044335997e-05,1.5822153142611659e-14,0.003477465113951572,5.9290589094189073e-11,0.0003502430502914157,3.3871453198539452e-09,5.3883348057946541e-11,2.2057678907455951e-11,1.3795931098769349e-12,4.5289681309443533e-10,1.0669741648622753e-06,0.0076395442740875711,0.0046548388171235282,0.00012761096245926656,1.0108242599082506e-09,2.2388557738862962e-07,1.758001055346699e-08,4.430455027911826e-05,1.6875834443082919e-06,1.0532188150727613e-09,6.6875349575499607e-07,1.6286890287991044e-06,6.5087800004044328e-12,2.2057023557086471e-07,1.0665695806551719e-09,9.9154051684344019e-08,2.9905020608244972e-13,3.0161859760231243e-12
3.8991575469845383e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43982117867366777,0.10701998102164792,0.020310439985444278,0.0,5.1909800643672804e-10,0.0022526510887314541,0.00034952932296376728,8.1731461050805424e-05,1.6078738379556158e-14,0.003490087862464443,6.0262745186862616e-11,0.00035017914441898463,3.4207098752834089e-09,5.4700611024429693e-11,2.2239794657869184e-11,1.3961915445712153e-12,4.5593545737084563e-10,1.0831836181998546e-06,0.0076381153789175709,0.0046726876671611762,0.00012789078233444069,1.016963719212656e-09,2.2468692835058213e-07,1.7634807729146813e-08,4.455480126806351e-05,1.7132261857679124e-06,1.0575135792554564e-09,6.7002381379843277e-07,1.6281496508587472e-06,6.5582267432984607e-12,2.2272125154758971e-07,1.0755189097217647e-09,1.0075814911284057e-07,3.0358166980265767e-13,3.052651688486724e-12
3.91644783311759e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43980424502519178,0.10700419998150819,0.020300060733628177,0.0,5.2548342508441242e-10,0.0022653395236410566,0.00035246125857424327,8.252425127734798e-05,1.6338355335708214e-14,0.003502685539719645,6.1244872037673677e-11,0.00035011549081170401,3.4544057680690704e-09,5.5525469664753866e-11,2.2422509203401802e-11,1.4129022824031129e-12,4.5897528686643605e-10,1.0995520575140502e-06,0.0076366874752160129,0.0046905141002973275,0.00012817011223479686,1.0231117956084704e-09,2.254866245988033e-07,1.7689418380793013e-08,4.4805265202256425e-05,1.739120492506488e-06,1.0618065585809488e-09,6.7129026899059708e-07,1.6276093271579638e-06,6.6078222980215424e-12,2.248801143671508e-07,1.0844989924943052e-09,1.0237918997289313e-07,3.081573554326349e-13,3.0893692950863066e-12
3.933738119250642e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43978733302689699,0.10698842612133699,0.020289687584152217,0.0,5.3191415359909247e-10,0.0022780394709359924,0.00035540337358350274,8.3319934699381201e-05,1.6601026872800415e-14,0.0035152582137665807,6.2236997080481935e-11,0.00035005209106342118,3.4882322949766359e-09,5.6357942672238266e-11,2.2605821219287136e-11,1.4297254042098874e-12,4.620162641267101e-10,1.1160800874130995e-06,0.0076352605613741707,0.0047083181496318585,0.00012844895506939003,1.0292684432680121e-09,2.2628467067639155e-07,1.7743843099187657e-08,4.5055941517130069e-05,1.7652673215413942e-06,1.066097757325491e-09,6.7255288760178114e-07,1.6270680858000199e-06,6.6575663127865807e-12,2.2704677399305241e-07,1.0935097554649803e-09,1.0401724677180798e-07,3.1277742791958045e-13,3.1263390660292994e-12
3.951028405383694e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43977044264497084,0.10697265943067645,0.02027932053203136,0.0,5.3839026151743312e-10,0.0022907509021382502,0.00035835564493987313,8.4118493319420643e-05,1.686677592754715e-14,0.0035278059525066727,6.323914726402169e-11,0.00034998894666703981,3.5221887534202357e-09,5.719804850182513e-11,2.2789729385694995e-11,1.4466609887707198e-12,4.6505835233042647e-10,1.1327683090819516e-06,0.007633834635787924,0.0047260998481853814,0.00012872731371561756,1.0354336166061969e-09,2.2708107111533371e-07,1.7798082473380921e-08,4.5306829650833287e-05,1.7916676244717175e-06,1.0703871794282227e-09,6.7381169562205917e-07,1.6265259543832446e-06,6.7074584368932845e-12,2.2922118047063033e-07,1.102551125347432e-09,1.056723916214349e-07,3.1744205123700966e-13,3.1635612672501261e-12
3.968318691516746e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43975357384570529,0.10695689989911142,0.020268959572287169,0.0,5.4491181796220817e-10,0.0023034737888960001,0.00036131804965756068,8.4919909168209228e-05,1.7135625511500307e-14,0.003540328823690628,6.425134905330827e-11,0.0003499260590186421,3.5562744415117024e-09,5.8045805371442854e-11,2.2974232387734378e-11,1.4637091128254539e-12,4.681015152790898e-10,1.1496173202857852e-06,0.0076324096968578489,0.0047438592288994632,0.00012900519101974545,1.0416072702578865e-09,2.2787583043619249e-07,1.7852137090645016e-08,4.5557929044171703e-05,1.8183223474844619e-06,1.074674828860215e-09,6.7506671877087354e-07,1.6259829600132893e-06,6.7574983207081553e-12,2.3140328393014482e-07,1.1116230290758444e-09,1.0734469623818935e-07,3.2215138838634673e-13,3.2010361604495054e-12
3.9856089776497977e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43973672659549506,0.10694114751627007,0.020258604699947783,0.0,5.5147889164816508e-10,0.0023162081029808918,0.00036429056481647519,8.5724164305819894e-05,1.7407598710904839e-14,0.0035528268949158105,6.5273628431096096e-11,0.00034986342942144497,3.5904886581087122e-09,5.8901231263370163e-11,2.3159328915455725e-11,1.4808698510932055e-12,4.7114571738659775e-10,1.1666277153737582e-06,0.0076309857429892837,0.0047615963246368286,0.00012928258979739055,1.0477893591309053e-09,2.2866895315099401e-07,1.7906007536528887e-08,4.5809239140551303e-05,1.845232431361103e-06,1.0789607099011133e-09,6.7631798249183095e-07,1.6254391293075984e-06,6.8076856156257636e-12,2.3359303458979847e-07,1.1207253938031515e-09,1.0903423194311009e-07,3.2690560139793084e-13,3.2387640030824059e-12
4.0028992637828496e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43971990086083773,0.10692540227182415,0.020248255910047891,0.0,5.5809155088782439e-10,0.0023289538162854593,0.00036727316756204382,8.6531240822731401e-05,1.7682718686554266e-14,0.0035653002336236933,6.6306010899386603e-11,0.00034980105908959482,3.6248307028612405e-09,5.9764343925600981e-11,2.334501766385208e-11,1.4981432762908545e-12,4.7419092366904032e-10,1.1838000852837571e-06,0.0076295627725923949,0.0047793111681815716,0.00012955951283402957,1.0539798383756109e-09,2.294604437601152e-07,1.7959694394829243e-08,4.6060759385923863e-05,1.8723988114837228e-06,1.0832448263904616e-09,6.7756551195822521e-07,1.6248944884130806e-06,6.8580199741135212e-12,2.3579038275868045e-07,1.1298581469018441e-09,1.1074106966195238e-07,3.3170485133240542e-13,3.2767450484255147e-12
4.0201895499159014e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43970309660833212,0.10690966415548973,0.020237913197628712,0.0,5.6474986359707961e-10,0.0023417109008206211,0.00037026583510504023,8.7341120840878417e-05,1.796100867364596e-14,0.003577748907097405,6.7348521480984909e-11,0.00034973894915180982,3.6592998762574538e-09,6.0635160873209874e-11,2.3531297332860323e-11,1.5155294591514043e-12,4.7723709973464946e-10,1.2011350175466233e-06,0.0076281407840822395,0.004797003792239362,0.00012983596288549605,1.0601786633423279e-09,2.30250306751155e-07,1.8013198247522205e-08,4.6312489228734523e-05,1.8998224178422204e-06,1.0875271821427439e-09,6.7880933208935418e-07,1.6243490630028469e-06,6.9085010497136559e-12,2.3799527883963688e-07,1.1390212159633364e-09,1.1246527992531462e-07,3.3654929828265366e-13,3.3149795456283123e-12
4.0374798360489533e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4396863138046786,0.10689393315702729,0.020227576557738016,0.0,5.7145389730076204e-10,0.0023544793287132767,0.00037326854472138362,8.8153786514675689e-05,1.8242491981636419e-14,0.0035901729824593682,6.8401184721104292e-11,0.00034967710065487452,3.6938954796688448e-09,6.1513699389717201e-11,2.3718166627360651e-11,1.5330284684422194e-12,4.8028421177389902e-10,1.2186330962903702e-06,0.0076267197758788183,0.0048146742294376656,0.00013011194267842108,1.0663857896544399e-09,2.3103854660374269e-07,1.8066519674836348e-08,4.6564428119871209e-05,1.9275041750420829e-06,1.0918077814780448e-09,6.8004946753670149e-07,1.6238028783040076e-06,6.9591284969559152e-12,2.4020767333207157e-07,1.1482145287955004e-09,1.1420693286879933e-07,3.4143910137492689e-13,3.3534677396823975e-12
4.0530410935687e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43967122759271743,0.1068797813357649,0.020218278769760459,0.0,5.7752667458282153e-10,0.0023659805894418267,0.00037597955061971874,8.8887552634263348e-05,1.8498576573188414e-14,0.0036013336742449662,6.9357282063303345e-11,0.00034962166134136486,3.7251390437316538e-09,6.2311000095294837e-11,2.3886852055771677e-11,1.5488740986683854e-12,4.8302738538458674e-10,1.2345213374449456e-06,0.0076254417053561608,0.0048305586800550257,0.00013035992465140452,1.0719792645065801e-09,2.3174657838017946e-07,1.8114353463858432e-08,4.6791351406301837e-05,1.9526392353442573e-06,1.0956588221782263e-09,6.8116245920332149e-07,1.6233106833618748e-06,7.0048180625780334e-12,2.4220519868480713e-07,1.1565143092770623e-09,1.157893916583622e-07,3.4587883439940114e-13,3.3883242243312264e-12
