Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HOX(22),HX(19),H2OX(23),CH3OO(77),C2H6X(52),C2H4(47),C2H4X(65),CH4OX(60),H2X(49)
5.111583359973313e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32359218331244599,0.11288880382793319,0.018625102274205416,0.0,6.4469535050419046e-05,7.7854696226184799e-07,0.0,3.0427631892028606e-07,0.0,0.00013404719597246833,1.0029434040342227e-15,1.0304260218100546e-08,7.2389554774502834e-13,3.341068621648791e-08,0.0,0.0,1.6299648372267485e-06,4.7285036456131946e-12,0.0056464119455984368,0.0083263614977489245,4.0173119103971428e-08,3.9448665643660125e-07,2.1560655357783504e-06,3.2502882315536819e-09,1.9345934613039631e-08,7.83305409269916e-10,1.8931874768956461e-15,1.3911475361328955e-18,5.6108791325431328e-13,1.1684740325518942e-08
5.141949179096435e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32355048778984308,0.11288808150500577,0.01860349141880388,0.0,6.521402028750219e-05,7.7689215822936843e-07,0.0,3.1291215334914962e-07,0.0,0.00013551879633373685,1.056887143462761e-15,1.0294058131554128e-08,7.4975159306328875e-13,3.4062428805117299e-08,0.0,0.0,1.6379102013530538e-06,4.9288883561539514e-12,0.0056456442003553469,0.0083688286213534063,4.0482903927449274e-08,3.9557717903972043e-07,2.1507787347558346e-06,3.2850196273138622e-09,1.953572957822774e-08,8.0548258280046702e-10,1.9734476091499868e-15,1.449914806832945e-18,5.719595129481321e-13,1.1658556021934689e-08
5.172314998219556e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32350886658160632,0.11288735115934803,0.018581916428271825,0.0,6.5962076395500511e-05,7.7522213871390314e-07,0.0,3.2173801862938304e-07,0.0,0.0001369971197132007,1.1133625714677776e-15,1.028392287222869e-08,7.7635592753849917e-13,3.4722855808241323e-08,0.0,0.0,1.6458121404257948e-06,5.1364069381870843e-12,0.0056448773638866382,0.0084112204832290927,4.0793378888679183e-08,3.9666238786886992e-07,2.1455347383741125e-06,3.3198960925237754e-09,1.9726038599123569e-08,8.2814549131435778e-10,2.0565661649129343e-15,1.5107655098876717e-18,5.8297423587884466e-13,1.1632148078175738e-08
5.202680817342677e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32346731957794661,0.11288661280853542,0.018560377251254753,0.0,6.6713694558643424e-05,7.7353746588293417e-07,0.0,3.3075686161608743e-07,0.0,0.00013848214347757641,1.1724712002593602e-15,1.0273854310894094e-08,8.0372512844954224e-13,3.5392026050108006e-08,0.0,0.0,1.6536709099316384e-06,5.3512651714476605e-12,0.0056441114352908349,0.0084535371945506192,4.1104540939695978e-08,3.9774233008163507e-07,2.1403330026883008e-06,3.3549172061685213e-09,1.9916856220301516e-08,8.5130159677288113e-10,2.1426256284854753e-15,1.5737593949950895e-18,5.941330207514743e-13,1.1605525093647669e-08
5.233046636465799e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3234258466691694,0.11288586647010987,0.018538873836436622,0.0,6.7468865987255455e-05,7.7183868901596447e-07,0.0,3.3997165452297827e-07,0.0,0.0001399738449771817,1.2343179170656243e-15,1.0263852292852434e-08,8.3187602636666808e-13,3.6069998260752135e-08,0.0,0.0,1.6614867650602887e-06,5.5736733792803155e-12,0.0056433464136654435,0.0084957788663906405,4.1416387032211789e-08,3.9881705213905604e-07,2.1351729932397011e-06,3.3900825488065756e-09,2.0108177007965535e-08,8.7495842377365031e-10,2.2317103061353437e-15,1.6389575196832585e-18,6.0543680436887564e-13,1.1578695467648441e-08
5.26341245558892e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32338444774567449,0.11288511216158005,0.018517406132539965,0.0,6.8227581917568639e-05,7.7012634478758574e-07,0.0,3.4938539491983326e-07,0.0,0.00014147220154589148,1.2990110729668997e-15,1.0253916639752358e-08,8.6082570718678823e-13,3.6756831074328682e-08,0.0,0.0,1.66925996064702e-06,5.8038464978230514e-12,0.0056425822981069533,0.0085379456097198856,4.1728914117616416e-08,3.9988659982101581e-07,2.1300541848463718e-06,3.425391702548536e-09,2.0299995549869422e-08,8.9912355951906337e-10,2.323906353850977e-15,1.7064222689234623e-18,6.1688652160659021e-13,1.1551667403809512e-08
5.293778274712041e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32334312269795662,0.1128843499004214,0.018495974088325946,0.0,6.8989833611539036e-05,7.6840095754394084e-07,0.0,3.5900110572837868e-07,0.0,0.00014297719050109631,1.3666625734324661e-15,1.0244047151310926e-08,8.9059151416564177e-13,3.7452583027471026e-08,0.0,0.0,1.6769907511175561e-06,6.042004145744526e-12,0.0056418190877108596,0.0085800375354071479,4.2042119146949637e-08,4.009510182399425e-07,2.1249760613992031e-06,3.4608442510643034e-09,2.0492306455237557e-08,9.2380465378088985e-10,2.4193018053176504e-15,1.7762173749140808e-18,6.2848310538808754e-13,1.1524448914432447e-08
5.324144093835162e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32330187141660488,0.11288357970407611,0.018474577652594529,0.0,6.9755612356664628e-05,7.6666303957274692e-07,0.0,3.6882183521661843e-07,0.0,0.00014448878914366422,1.4373879705790671e-15,1.0234243606947362e-08,9.2119104994663336e-13,3.8157312557672082e-08,0.0,0.0,1.6846793904352669e-06,6.2883706945339669e-12,0.0056410567815716574,0.0086220547542193177,4.2355999070895104e-08,4.0201035185356414e-07,2.1199381156664418e-06,3.4964397795604365e-09,2.0685104354686222e-08,9.4900941886098855e-10,2.5179866001154363e-15,1.848407936990689e-18,6.4022748666036589e-13,1.1497047824723789e-08
5.354509912958284e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3232606937923036,0.11288280158995309,0.018453216774184544,0.0,7.0524909465807031e-05,7.6491309136704037e-07,0.0,3.7885065699160811e-07,0.0,0.00014600697475790494,1.5113065571704493e-15,1.0224505767332891e-08,9.526421785861635e-13,3.8871078001689357e-08,0.0,0.0,1.6923261320505846e-06,6.5431753393427853e-12,0.0056402953787828593,0.0086639973768213967,4.2670550839784993e-08,4.030646444795122e-07,2.1149398490992666e-06,3.532177874755211e-09,2.0878383900145566e-08,9.7474562954816887e-10,2.6200526121385822e-15,1.9230604416874052e-18,6.5212059437005294e-13,1.1469471776930791e-08
5.384875732081405e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3232195897158322,0.11288201557542821,0.018431891401973759,0.0,7.1297716277015882e-05,7.6315160188282775e-07,0.0,3.8909066999067781e-07,0.0,0.00014753172461153783,1.5885414623771717e-15,1.0214833375860702e-08,9.8496302757524731e-13,3.9593937593973602e-08,0.0,0.0,1.6999312288525359e-06,6.8066521703769222e-12,0.0056395348784370036,0.0087058655137765041,4.2985771403569194e-08,4.0411393930727701e-07,2.109980771644362e-06,3.5680581248932139e-09,2.1072139764782239e-08,1.0010211230712099e-09,2.7255936782359701e-15,2.0002427829782568e-18,6.641633554398622e-13,1.1441728234380728e-08
5.415241551204526e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32317855907806514,0.1128812216778442,0.018410601484879056,0.0,7.2074024153354801e-05,7.6137904879077487e-07,0.0,3.9954499847110894e-07,0.0,0.00014906301595566177,1.6692197493159381e-15,1.0205226160039826e-08,1.0181719898572228e-12,4.0325949465118418e-08,0.0,0.0,1.7074949331223885e-06,7.0790402448388783e-12,0.0056387752796256668,0.0087476592755458844,4.3301657711811105e-08,4.0515827891061681e-07,2.105060401563289e-06,3.6040801197215846e-09,2.1266366642922602e-08,1.0278437990480448e-09,2.8347056270722266e-15,2.0800242826384684e-18,6.7635669474534987e-13,1.1413824485426144e-08
5.445607370327647e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32313760176997264,0.11288041991451073,0.018389346971856457,0.0,7.2853824482731791e-05,7.5959589872209638e-07,0.0,4.1021679199826479e-07,0.0,0.00015060082602472873,1.7534725143876812e-15,1.0195683832816516e-08,1.0522877258413675e-12,4.1067171640333408e-08,0.0,0.0,1.7150174964892825e-06,7.360583659418374e-12,0.0056380165814394626,0.0087893787724889171,4.3618206713695648e-08,4.0619770526110342e-07,2.1001782652515561e-06,3.6402434504604543e-09,2.1461059249976289e-08,1.0552216194311268e-09,2.9474863082090179e-15,2.1624757107484767e-18,6.8870153509219271e-13,1.1385767647298529e-08
5.475973189450769e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32309671768262022,0.11287961030270438,0.018368127811901284,0.0,7.3637108677731053e-05,7.5780260750881248e-07,0.0,4.2110922543218288e-07,0.0,0.00015214513203651983,1.8414349884336223e-15,1.018620609382673e-08,1.087329165412206e-12,4.1817662037938939e-08,0.0,0.0,1.7224991698877857e-06,7.6515316233304607e-12,0.0056372587829680619,0.0088310241148630998,4.3935415357997455e-08,4.0723225973837108e-07,2.0953338970672516e-06,3.6765477098241241e-09,2.1656212322360772e-08,1.0831626084489833e-09,3.064035621406111e-15,2.2476693063905554e-18,7.0119879719378977e-13,1.1357564669872802e-08
5.50633900857389e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32305590670716899,0.11287879285966891,0.018346943954048199,0.0,7.4423868175446778e-05,7.5599962041847773e-07,0.0,4.3222549891262837e-07,0.0,0.00015369591119212495,1.9332466397285169e-15,1.01767926305829e-08,1.1233155099343165e-12,4.2577478467880537e-08,0.0,0.0,1.7299402035173717e-06,7.9521385318999207e-12,0.0056365018833001964,0.0088725954128240653,4.4253280593077365e-08,4.0826198314287913e-07,2.0905268391625996e-06,3.7129924919988432e-09,2.1851820617426315e-08,1.1116748525439769e-09,3.1844555461417366e-15,2.3356787984597965e-18,7.1384939964910698e-13,1.1329222339344794e-08
5.536704827697011e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32301516873487629,0.11287796760261497,0.018325795347371356,0.0,7.521409443732168e-05,7.5418737238356082e-07,0.0,4.4356883784261573e-07,0.0,0.00015525314067592393,2.0290512788302832e-15,1.016744311959816e-08,1.1602662342524505e-12,4.33466786302669e-08,0.0,0.0,1.7373408468036632e-06,8.2626640406907209e-12,0.0056357458815236676,0.0089140927764255612,4.457179936689145e-08,4.0928691570754723e-07,2.0857566413161493e-06,3.7495773926068539e-09,2.2047878913381284e-08,1.1407665003062797e-09,3.3088501713516994e-15,2.4265794266040997e-18,7.2665425892106714e-13,1.1300747281824114e-08
5.567070646820133e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32297450365709501,0.11287713454872039,0.018304681940984464,0.0,7.6007778948985235e-05,7.5236628822559747e-07,0.0,4.5514249287040012e-07,0.0,0.00015681679765557253,2.1289971653052081e-15,1.0158157227451188e-08,1.1982010886867319e-12,4.412532011392604e-08,0.0,0.0,1.7447013483614383e-06,8.5833731401791429e-12,0.0056349907767253571,0.0089555163156194578,4.48909686269646e-08,4.1030709710707511e-07,2.0810228607767533e-06,3.7863020087312581e-09,2.2244382009218431e-08,1.1704457624040722e-09,3.437325725386744e-15,2.5204479623731646e-18,7.3961428931522853e-13,1.1272145966844417e-08
5.597436465943254e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32293391136527455,0.11287629371513021,0.01828360368404092,0.0,7.680491322009608e-05,7.5053678287422289e-07,0.0,4.6694973986994317e-07,0.0,0.00015838685928198988,2.2332371163478589e-15,1.0148934611794268e-08,1.2371401010227644e-12,4.4913460394982072e-08,0.0,0.0,1.7520219559593817e-06,8.9145362309693622e-12,0.005634236567991239,0.0089968661402557264,4.5210785320381432e-08,4.113225664713337e-07,2.0763250621038928e-06,3.8231659389023734e-09,2.2441324724641692e-08,1.2007209115099904e-09,3.5699906061876728e-15,2.6173627304784645e-18,7.5273040295866237e-13,1.1243424710793155e-08
5.627802285066375e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32289339175096038,0.11287544511895659,0.018262560525733853,0.0,7.7605488784187292e-05,7.4869926158126915e-07,0.0,4.7899387991985546e-07,0.0,0.00015996330268934925,2.3419286173148587e-15,1.0139774922307567e-08,1.277103578496437e-12,4.5711156835453783e-08,0.0,0.0,1.7593029164863799e-06,9.2564291995499272e-12,0.0056334832544063778,0.0090381423600824178,4.5531246393796488e-08,4.1233336239379446e-07,2.0716628170149735e-06,3.8601687830499273e-09,2.2638701899993188e-08,1.2316002822238136e-09,3.7069554116775883e-15,2.7174036301612498e-18,7.6600350977937911e-13,1.1214589680263025e-08
5.658168104189496e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32285294470579445,0.11287458877727895,0.01824155241529626,0.0,7.8409497198510635e-05,7.4685412012999458e-07,0.0,4.9127823928082298e-07,0.0,0.00016154610499507244,2.4552339341916068e-15,1.0130677801602111e-08,1.3181121097731867e-12,4.65184666818686e-08,0.0,0.0,1.7665444759194896e-06,9.6093334945897826e-12,0.0056327308350549539,0.009079345084745661,4.5852348793422178e-08,4.1333952294212683e-07,2.0670357042414054e-06,3.8973101425283237e-09,2.2836508396181126e-08,1.2630922709914244e-09,3.848332970370671e-15,2.820652156790009e-18,7.7943451748602715e-13,1.1185646895326863e-08
5.688533923312618e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3228125701215151,0.11287372470714403,0.018220579302001109,0.0,7.9216930043888415e-05,7.4500174503958158e-07,0.0,5.038061693715171e-07,0.0,0.00016313524329982616,2.5733202280110148e-15,1.0121642886073845e-08,1.3601865669215903e-12,4.733544706389963e-08,0.0,0.0,1.773746879293413e-06,9.9735362037722358e-12,0.0056319793090202578,0.0091204744237896422,4.6174089464999805e-08,4.1434108567055205e-07,2.0624433093756094e-06,3.9345896201241546e-09,2.3034739094608512e-08,1.2952053360200437e-09,3.9942383721969724e-15,2.9271914235699517e-18,7.9302433154776509e-13,1.1156602232738021e-08
5.718899742435739e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32277226788995772,0.11287285292556588,0.018199641135161392,0.0,8.0027778924562801e-05,7.4314251376507624e-07,0.0,5.165810467429935e-07,0.0,0.00016473069468752168,2.6963596712433027e-15,1.0112669806711502e-08,1.403348107380994e-12,4.8162154993019732e-08,0.0,0.0,1.7809103706713688e-06,1.0349330131165336e-11,0.0056312286753847068,0.0091615304866565789,4.6496465353821836e-08,4.1533808762502017e-07,2.0578852247376234e-06,3.9720068199827443e-09,2.3233388897101778e-08,1.3279479971897531e-09,4.1447889995424972e-15,3.0371061833298253e-18,8.0677385517461775e-13,1.1127461429058204e-08
5.74926556155886e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32273203790305421,0.11287197344952589,0.018178737864130268,0.0,8.0842035468048403e-05,7.4127679489276351e-07,0.0,5.2960627305158745e-07,0.0,0.0001663324362253178,2.8245295661758219e-15,1.0103758189860028e-08,1.4476181759230098e-12,4.8998647361170975e-08,0.0,0.0,1.7880351931175823e-06,1.0737013875127012e-11,0.0056304789332298514,0.009202513382686699,4.6819473404735416e-08,4.1633056535808652e-07,2.0533610492341442e-06,4.0095613476373306e-09,2.343245272584033e-08,1.3613288359613203e-09,4.3001045585039069e-15,3.1504828505623375e-18,8.2068398929818127e-13,1.1098230083714199e-08
5.779631380681981e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32269188005283378,0.11287108629597289,0.018157869438301121,0.0,8.1659691324991867e-05,7.3940494833122421e-07,0.0,5.4288527503030162e-07,0.0,0.00016794044496362622,2.9580124653018612e-15,1.0094907657942155e-08,1.4930185066067331e-12,4.9844980939460191e-08,0.0,0.0,1.7951215886709286e-06,1.1136891906743264e-11,0.0056297300816363872,0.0092434232211182112,4.7143110562077256e-08,4.1731855493493663e-07,2.0488703882181772e-06,4.0472528100493388e-09,2.3631925523286935e-08,1.3953564952803384e-09,4.460307110357282e-15,3.2674095235854627e-18,8.347556325524426e-13,1.1068913661985812e-08
5.809997199805103e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32265179423142226,0.11287019148182316,0.018137035807107672,0.0,8.2480738169022824e-05,7.3752732549811366e-07,0.0,5.5642150445870006e-07,0.0,0.00016955469793612007,3.0969962937373586e-15,1.0086117830140122e-08,1.5395711247273003e-12,5.0701212376860919e-08,0.0,0.0,1.8021697983200582e-06,1.1549274648797723e-11,0.0056289821196841587,0.0092842601110872842,4.7467373769735077e-08,4.1830209194092178e-07,2.0444128533740868e-06,4.0850808154876947e-09,2.3831802252118216e-08,1.4300396794776927e-09,4.6255211032401658e-15,3.3879760067377255e-18,8.489896812549213e-13,1.1039517497926271e-08
5.840363018928224e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32261178033104326,0.11286928902396051,0.018116236920024072,0.0,8.3305167696620468e-05,7.3564426950268342e-07,0.0,5.7021843813130358e-07,0.0,0.00017117517215974577,3.241674473684315e-15,1.0077388323038953e-08,1.5872983487578071e-12,5.1567398198942128e-08,0.0,0.0,1.8091800619798868e-06,1.1974478555270655e-11,0.0056282350464521716,0.009325024161628016,4.7792259971138384e-08,4.1928121149875839e-07,2.0399880625669294e-06,4.1230449735829343e-09,2.403207789515561e-08,1.4653871541663671e-09,4.7958734040460997e-15,3.5122738328536721e-18,8.6338702938846752e-13,1.1010046797216677e-08
5.870728838051345e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32257183824401747,0.11286837893923633,0.018095472726564976,0.0,8.4132971626972551e-05,7.3375611532442507e-07,0.0,5.8427957782449614e-07,0.0,0.0001728018446347366,3.3922460509597591e-15,1.0068718751234267e-08,1.6362227922842088e-12,5.2443594806613335e-08,0.0,0.0,1.816152618468947e-06,1.2412826191365687e-11,0.0056274888610186001,0.0093657154816723914,4.8117766109172792e-08,4.2025594826295381e-07,2.0355956397372151e-06,4.1611448953875366e-09,2.4232747455297565e-08,1.5014077461346048e-09,4.9714933305310344e-15,3.6403962858817714e-18,8.7794856858286468e-13,1.0980506639957114e-08
5.898058075262155e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32253595167719301,0.11286755335591943,0.018076814573807339,0.0,8.4880873452741843e-05,7.3205268806515044e-07,0.0,5.9716341401833004e-07,0.0,0.00017427113034438428,3.5329684696533747e-15,1.0060967061604588e-08,1.6812973435917282e-12,5.3240777489105515e-08,0.0,0.0,1.8223958761614671e-06,1.2818848541028929e-11,0.0056268180524334781,0.009402275575087932,4.8411249152176979e-08,4.2112949234643136e-07,2.0316698277909567e-06,4.1955505825191051e-09,2.4413682744570413e-08,1.5344091387310284e-09,5.1341639659441386e-15,3.7590550777270743e-18,8.9119507223638035e-13,1.0953865212738846e-08
5.925387312472964e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3225001231136827,0.11286672162070699,0.01805818444527877,0.0,8.5631495850561803e-05,7.3034562927121047e-07,0.0,6.1026670165078581e-07,0.0,0.00017574540120396804,3.6787837183604965e-15,1.0053263323637375e-08,1.7273771052904844e-12,5.4046155428779195e-08,0.0,0.0,1.82860895609542e-06,1.32360275296167e-11,0.0056261479615445659,0.0094387769242211279,4.870522963794325e-08,4.2199953871334681e-07,2.0277696682679466e-06,4.2300656425291685e-09,2.4594929460509936e-08,1.5679694761638596e-09,5.301305928633394e-15,3.880959331505305e-18,9.0457593759539299e-13,1.0927175073139186e-08
5.952716549683773e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32246435247519145,0.11286588374581642,0.018039582304260025,0.0,8.63848328303625e-05,7.2863516693698846e-07,0.0,6.2359204527892794e-07,0.0,0.00017722464041201172,3.8298491029234198e-15,1.004560725443865e-08,1.7744791834835067e-12,5.4859769477988473e-08,0.0,0.0,1.8347920300107835e-06,1.3664611326255414e-11,0.0056254785876781637,0.0094752196082711158,4.8999705336831662e-08,4.2286611170706187e-07,2.0238948991488758e-06,4.2646897946293214e-09,2.4776484001673405e-08,1.60209531981328e-09,5.4730187125072321e-15,4.0061807800803973e-18,9.1809180969858848e-13,1.0900439674345299e-08
5.980045786894583e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32242863968348823,0.11286503974344397,0.018021008114058639,0.0,8.7140878416641423e-05,7.2692152414524733e-07,0.0,6.3714206575921588e-07,0.0,0.00017870883115612708,3.9863259466254276e-15,1.0037998571130993e-08,1.8226208826780127e-12,5.5681660404259272e-08,0.0,0.0,1.8409452688793135e-06,1.4104852312239273e-11,0.0056248099301600416,0.0095116037063699629,4.9294674018907609e-08,4.2372923539191773e-07,2.0200452620963489e-06,4.2994227588278982e-09,2.4958342779623608e-08,1.6367932709090036e-09,5.649403500765696e-15,4.1347923622245889e-18,9.3174333199693352e-13,1.0873662393749838e-08
6.007375024105392e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.322392984660406,0.11286418962576461,0.018002461838009017,0.0,8.7899626648384489e-05,7.2520491916170887e-07,0.0,6.5091940022373714e-07,0.0,0.00018019795661303059,4.1483796709604293e-15,1.0030436991122734e-08,1.8718197069065149e-12,5.6511868889590815e-08,0.0,0.0,1.847068842894552e-06,1.4557007129776599e-11,0.0056241419883154599,0.009547929297582634,4.9590133453890707e-08,4.2458893355284783e-07,2.0162205024004347e-06,4.3342642560394715e-09,2.5140502218889884e-08,1.672069970456811e-09,5.8305631854576001e-15,4.2668682364224825e-18,9.4553114634414843e-13,1.0846846534427585e-08
6.034704261316201e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32235738732784269,0.11286333340493232,0.017983943439472495,0.0,8.8661071578988447e-05,7.234855655280165e-07,0.0,6.6492670205577666e-07,0.0,0.00018169199994856223,4.3161798773903029e-15,1.0022922232364905e-08,1.9220933608435925e-12,5.7350435529761329e-08,0.0,0.0,1.8531629214624725e-06,1.5021336730970327e-11,0.0056234747614691619,0.0095841964609069547,4.9886081411146104e-08,4.2544522970310653e-07,2.0124203689156686e-06,4.3692140081083822e-09,2.5322958756929716e-08,1.7079320991635297e-09,6.0166023871316989e-15,4.4024837947042284e-18,9.5945589298663618e-13,1.0819995326586747e-08
6.062033498527011e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3223218476077605,0.11286247109307992,0.017965452881837377,0.0,8.9425207276194369e-05,7.2176367215237419e-07,0.0,6.7916664086438992e-07,0.0,0.00018319094431770499,4.4899004305769364e-15,1.0015454013590288e-08,1.9734597509178928e-12,5.8197400833655514e-08,0.0,0.0,1.8592276731925626e-06,1.5498106427148159e-11,0.0056228082489453808,0.0096204052752736097,5.0182515659756928e-08,4.2629814709280215e-07,2.0086446139800058e-06,4.4042717375850669e-09,2.5505708844090781e-08,1.7443863773595694e-09,6.2076274746284054e-15,4.5417156763586696e-18,9.7351821055321998e-13,1.0793111928983631e-08
6.08936273573782e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32228636542218597,0.11286160270231914,0.017946990128518962,0.0,9.0192027822009934e-05,7.2003944339910988e-07,0.0,6.9364190245849859e-07,0.0,0.00018469477286460625,4.6697195423545279e-15,1.0008032054545118e-08,2.0259369864204094e-12,5.9052805222587209e-08,0.0,0.0,1.8652632658892946e-06,1.5987585938360178e-11,0.0056221424500678503,0.0096565558195460879,5.0479433968475648e-08,4.2714770870162265e-07,2.0048929933724213e-06,4.4394371678822201e-09,2.5688748943572669e-08,1.7814395649203676e-09,6.4037465849385136e-15,4.6846417819545379e-18,9.8771873604649405e-13,1.0766199430320879e-08
6.116691972948629e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32225094069321031,0.11286072824474071,0.017928555142959653,0.0,9.0961527312635816e-05,7.1831307917568075e-07,0.0,7.0835518881988389e-07,0.0,0.00018620346872260136,4.8558198573837634e-15,1.0000656076202964e-08,2.0795433806069026e-12,5.991668902963353e-08,0.0,0.0,1.8712698665443416e-06,1.6490049443262421e-11,0.0056214773641598088,0.0096926481725206851,5.0776834105685199e-08,4.279939372539572e-07,2.0011652662458653e-06,4.4747100233930984e-09,2.5872075531389262e-08,1.8190984611850092e-09,6.605069643216925e-15,4.8313412875205074e-18,1.0020581048332349e-12,1.0739260850605958e-08
6.141288286438358e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32221910749818489,0.11285993605576702,0.017911987367197311,0.0,9.1656362483907803e-05,7.1675768724803316e-07,0.0,7.2180290392031312e-07,0.0,0.0001875654425967894,5.0288351655215656e-15,9.994056779736487e-09,2.1287698671868219e-12,6.0701467622130951e-08,0.0,0.0,1.8766511562956702e-06,1.6953598153297689e-11,0.0056208793958717387,0.0097250816017090836,5.1044904347840314e-08,4.2875271176711545e-07,1.997830544358292e-06,4.5065472146909658e-09,2.6037311505672681e-08,1.8535150001555491e-09,6.7908020811171803e-15,4.9666635772166814e-18,1.0150827715614105e-12,1.0714996271309344e-08
6.165884599928087e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32218732072324674,0.11285913897123201,0.017895442027117899,0.0,9.2353358545826331e-05,7.1520086360477549e-07,0.0,7.3544761323659939e-07,0.0,0.00018893133301124606,5.2072294211114736e-15,9.9874943015321543e-09,2.1789396120892412e-12,6.149317641826296e-08,0.0,0.0,1.8820092176681267e-06,1.7428095894937591e-11,0.0056202820040463222,0.009757468017064487,5.1313361435927707e-08,4.2950882091138839e-07,1.9945148128301445e-06,4.5384709979040594e-09,2.6202774140417241e-08,1.888432714682122e-09,6.9809229166405642e-15,5.1051670425413145e-18,1.0282208755296098e-12,1.0690715065576819e-08
6.190480913417816e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32215558031173502,0.11285833699990616,0.017878919096127373,0.0,9.3052511223729029e-05,7.136427450569189e-07,0.0,7.4929132000369458e-07,0.0,0.00019030112764780935,5.3911453289216588e-15,9.9809684415245462e-09,2.2300663938090555e-12,6.229184463491757e-08,0.0,0.0,1.8873441706808688e-06,1.7913752007806466e-11,0.0056196851881891796,0.0097898074758896517,5.1582203742440763e-08,4.3026228072957309e-07,1.9912179028668319e-06,4.5704811738155407e-09,2.6368460893112545e-08,1.9238566431418672e-09,7.1755160806310132e-15,5.2469121087121954e-18,1.0414728764844068e-12,1.0666419297545891e-08
6.215077226907545e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32212388620703131,0.11285753015054621,0.017862418547649594,0.0,9.3753816252100248e-05,7.1208346569996715e-07,0.0,7.6333603799644239e-07,0.0,0.00019167481418128852,5.5807287215659107e-15,9.9744790009299505e-09,2.2821641273853837e-12,6.3097501429484446e-08,0.0,0.0,1.8926561348023753e-06,1.8410778882514153e-11,0.0056190889478056269,0.00982210003544314,5.1851429639574495e-08,4.3101310711563862e-07,1.9879396477148827e-06,4.6025775437272025e-09,2.6534369229563415e-08,1.9597918495922493e-09,7.3746667275769271e-15,5.3919600730341175e-18,1.0548392330749425e-12,1.0642110989537832e-08
6.233982704732656e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32209955658987183,0.11285690667131147,0.017849750919088109,0.0,9.4294321025286665e-05,7.1088424948208296e-07,0.0,7.7426913635959725e-07,0.0,0.00019273330924156549,5.7303939219965901e-15,9.9695156494936955e-09,2.3228768138915081e-12,6.3721522323142083e-08,0.0,0.0,1.896723521471401e-06,1.8800672810638499e-11,0.0056186310500807362,0.0098468892409758323,5.2058624597319034e-08,4.315884350942519e-07,1.9854324571938689e-06,4.627306256649096e-09,2.6662040472815754e-08,1.9877634603134662e-09,7.5308919189333078e-15,5.5057323586846903e-18,1.0651910389392171e-12,1.0623419602235911e-08
