Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HOX(22),HX(19),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),H2OX(23),COX(50)
2.1061782851973824e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33747916043560416,0.11858564987724728,0.022819526420673204,0.0,4.4574889672115399e-18,4.0072334672236983e-15,6.3046966734731665e-14,1.0324362934392357e-17,1.139666995918315e-37,5.332059358679325e-11,1.0816869772421971e-39,2.1383850054545131e-11,3.0370625473661562e-27,8.2073508255500438e-23,1.0282642366410169e-28,5.1265772661351209e-30,1.612318010662199e-19,1.3271673017336668e-29,8.4314530734486327e-05,4.0825446896398081e-06,7.28669078449045e-10,9.3332131597628419e-15,4.1203622999687048e-09,5.0452626903165925e-14,1.0056776316112692e-13,8.3977960934356993e-10,1.4631812393860059e-16,2.4908821735081892e-18,8.9598120465612749e-20,4.969719125716342e-20
2.1467998622989994e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3374774675766043,0.11858403583921891,0.022819487063206259,0.0,4.6497347138931249e-18,4.1813780245210373e-15,6.7576694826500958e-14,1.0733386046584106e-17,1.2749797275234187e-37,5.469608236847878e-11,1.2046373714012648e-39,2.1795693121589951e-11,3.2284677529050728e-27,8.6416970344239372e-23,1.1282204498296237e-28,5.6064139960225521e-30,1.6812269534058615e-19,1.4411644613550569e-29,8.5928536960255171e-05,4.1612596187596633e-06,7.3375117215130747e-10,9.5660611499574359e-15,4.2277844905270555e-09,5.0804536295781786e-14,1.0282761667075413e-13,8.6511745947714685e-10,1.5364860157551835e-16,2.6438727128401351e-18,9.1851460122199785e-20,5.3324704753202717e-20
2.1874214394006165e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33747577517569588,0.11858242225888903,0.022819447706201989,0.0,4.8467829102155204e-18,4.3601310433155807e-15,7.2330761233171722e-14,1.1148023644210036e-17,1.4233092481852445e-37,5.6078137758793765e-11,1.3385810616533849e-39,2.220751563854736e-11,3.4273349529745156e-27,9.0898427978101026e-23,1.2356944994195248e-28,6.1203529921986879e-30,1.7518413659021132e-19,1.562263464669993e-29,8.7542085467902039e-05,4.2399736223019345e-06,7.3867311789749614e-10,9.8011698675476562e-15,4.3357460077007306e-09,5.1145356190808885e-14,1.0513487761294047e-13,8.9062827978472205e-10,1.6118124456346697e-16,2.8033426159243981e-18,9.4126906416632606e-20,5.7134834580956085e-20
2.218138036611455e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3374744957461896,0.11858120243044049,0.02281941794613708,0.0,4.9990012666269483e-18,4.4983956464991803e-15,7.6078297385573513e-14,1.1465200225276253e-17,1.5447027215926647e-37,5.7127432386278022e-11,1.4476004140976968e-39,2.2518907621445626e-11,3.5827261919393341e-27,9.437971060456095e-23,1.3222009443031418e-28,6.5326356011007088e-30,1.8063799594474757e-19,1.658716321788953e-29,8.8761889840569298e-05,4.2994937481837941e-06,7.4229204512671201e-10,9.9804580076353642e-15,4.4177307781491097e-09,5.1395948603749807e-14,1.0690994459590757e-13,9.1003016889897509e-10,1.670116241050397e-16,2.9283303379705441e-18,9.5862237581070447e-20,6.0140258717232193e-20
2.2488546338222934e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33747321657849838,0.11857998286356652,0.022819388186336612,0.0,5.1540130413143299e-18,4.639358049274831e-15,7.9960246661855083e-14,1.1785447439962545e-17,1.6745304089243853e-37,5.8180276157135414e-11,1.5636364901455299e-39,2.283028790765127e-11,3.7424823193797659e-27,9.7941439994188664e-23,1.4134177535362961e-28,6.9661105178621732e-30,1.8619103411017558e-19,1.7595057086508294e-29,8.9981432627395433e-05,4.3590133450511029e-06,7.4582501385490298e-10,1.0161053720158085e-14,4.5000077056659785e-09,5.164058879316263e-14,1.087113333514403e-13,9.2952554707825541e-10,1.7295849079859765e-16,3.0571884852100398e-18,9.7610274801098803e-20,6.3255188555457096e-20
2.2795712310331319e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33747193767257266,0.11857876355821104,0.022819358426800534,0.0,5.3118387459081866e-18,4.7830455208713658e-15,8.3979264659150658e-14,1.2108706738254707e-17,1.813248094254645e-37,5.9236584557184802e-11,1.6870201571605139e-39,2.3141656519378047e-11,3.9066442261725043e-27,1.0158428207233759e-22,1.5095296878308346e-28,7.4215315810360242e-30,1.9184396959255243e-19,1.8647523172586949e-29,9.1200713884527523e-05,4.4185324129971242e-06,7.4927433142142695e-10,1.0342956239392644e-14,4.5825701191632319e-09,5.1879436533320266e-14,1.1053990820735834e-13,9.491121874793996e-10,1.7902204500442827e-16,3.1899894894292751e-18,9.9371045729837414e-20,6.6481825167640048e-20
2.3102878282439703e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33747065902836265,0.11857754451431787,0.022819328667528806,0.0,5.4724989369301374e-18,4.9294854724978685e-15,8.8138013475133575e-14,1.2434920522829374e-17,1.9613292986222475e-37,6.0296275339227716e-11,1.8180919917795006e-39,2.3453013478363548e-11,4.075251989185127e-27,1.0530889857086775e-22,1.6107259888095113e-28,7.899667381557328e-30,1.9759752232146734e-19,1.9745779535293956e-29,9.2419733668100621e-05,4.4780509521150943e-06,7.5264224325618743e-10,1.0526168224356037e-14,4.6654115269687659e-09,5.211264731004079e-14,1.1239605069084093e-13,9.6878792338238967e-10,1.8520250621014882e-16,3.3268064494619903e-18,1.0114457643530179e-19,6.9822375259414627e-20
2.341004425454809e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33746938064581838,0.11857632573183091,0.022819298908521364,0.0,5.6360142139520159e-18,5.0787054535024778e-15,9.2439161362300717e-14,1.2764032154516701e-17,2.1192657079286983e-37,6.1359268462775021e-11,1.9572023711526555e-39,2.3764358805881894e-11,4.2483448847949517e-27,1.0911594520054595e-22,1.7172004211276736e-28,8.4013012971766602e-30,2.034524136160517e-19,2.0891055151532168e-29,9.363849203423764e-05,4.5375689624982191e-06,7.5593093452586816e-10,1.0710692437562772e-14,4.748525611559889e-09,5.2340372435700162e-14,1.1428017134490076e-13,9.8855064609270491e-10,1.9150020705844957e-16,3.4677131339966247e-18,1.0293089214596242e-19,7.32790509533538e-20
2.3717210226656475e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33746810252488957,0.11857510721069404,0.022819269149778172,0.0,5.8024052183731174e-18,5.2307331477322575e-15,9.6885382686177067e-14,1.3095985955004866e-17,2.287567606202064e-37,6.2425486036092801e-11,2.104711561047598e-39,2.4075692522755856e-11,4.4259614026438362e-27,1.1300607381731333e-22,1.8291513141728491e-28,8.9272315248259226e-30,2.0940936614259615e-19,2.2084589699445818e-29,9.4856989039049486e-05,4.5970864442396916e-06,7.591425317168289e-10,1.0896531142370329e-14,4.831906225023727e-09,5.2562759159546172e-14,1.1619267483473507e-13,1.0083983034514018e-09,1.9791540823095766e-16,3.6127839842184723e-18,1.0473001741923351e-19,7.6854069576813501e-20
2.402437619876486e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33746682466552608,0.11857388895085118,0.022819239391299186,0.0,5.9716926324820155e-18,5.3855963699447786e-15,1.0147935764603606e-13,1.3430727209593957e-17,2.466764310738291e-37,6.3494852258775662e-11,2.2609898030497988e-39,2.4387014649368906e-11,4.6081392592174345e-27,1.1697993467308177e-22,1.9467816037232967e-28,9.4782711127761563e-30,2.1546910386685111e-19,2.332763334424073e-29,9.607522473863496e-05,4.6566033974326644e-06,7.6227910420357047e-10,1.1083686711204042e-14,4.9155473845366075e-09,5.2779950776078884e-14,1.1813394661994787e-13,1.0283288983375218e-09,2.044483532549032e-16,3.7620941164163014e-18,1.0654197593381084e-19,8.0549653466415704e-20
2.463870814298163e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33746426973129318,0.11857145321482306,0.022819179875133613,0.0,6.3190396150328859e-18,5.7039412908286502e-15,1.1112131697489417e-13,1.4108358050427382e-17,2.8600572110701409e-37,6.5642737571633453e-11,2.6013847986070027e-39,2.5009624211220252e-11,4.9863260690841571e-27,1.2518144038934013e-22,2.1999153965512549e-28,1.0659005005806462e-29,2.2789983700357847e-19,2.5967299762257563e-29,9.8510912446461856e-05,4.7756357185456432e-06,7.6833517616992018e-10,1.1461957409371616e-14,5.0835882093114014e-09,5.3199302726249548e-14,1.2210429649404911e-13,1.0684311785120174e-09,2.17868477600758e-16,4.0737360824235349e-18,1.1020448333609715e-19,8.8311430295789698e-20
2.52530400871984e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3374617158427145,0.11856901852329804,0.022819120360024266,0.0,6.6782213883534936e-18,6.0339652204980637e-15,1.2138658898646368e-13,1.4796506270754556e-17,3.3037763555737994e-37,6.7802357718224962e-11,2.98155201101103e-39,2.5632187646160038e-11,5.3831920951047237e-27,1.33725624297374e-22,2.4783189884903171e-28,1.1950305552582e-29,2.4075042909013168e-19,2.8820257533491922e-29,0.00010094555560626777,4.8946659265819415e-06,7.7411462071646676e-10,1.1845521742407237e-14,5.2526033585954836e-09,5.3599499531419691e-14,1.2619412090396127e-13,1.1088425547858843e-09,2.3176247017657719e-16,4.4032535580958908e-18,1.1391858800962393e-19,9.658225316068278e-20
2.586737203141517e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33745916299938272,0.11856658487582777,0.022819060845970754,0.0,7.0494047524654268e-18,6.3758950420910212e-15,1.3229680304325089e-13,1.5494768858435481e-17,3.802886660306745e-37,6.9973176021024285e-11,3.4048209747168272e-39,2.6254705102608845e-11,5.7990126108554697e-27,1.4261761019078739e-22,2.7837859107392869e-28,1.3359214835377196e-29,2.5402671429154932e-19,3.1896864438254271e-29,0.00010337915466640932,5.0136940222859554e-06,7.7963208872769347e-10,1.2234395735435153e-14,5.4225504735824285e-09,5.3981555696719211e-14,1.3040616593141786e-13,1.1495488848630122e-09,2.4613206145313241e-16,4.7512720224592707e-18,1.1768445289363444e-19,1.0538006227413905e-19
2.648170397563194e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33745661120088866,0.11856415227196407,0.022819001332972703,0.0,7.432757046390613e-18,6.7299594197480713e-15,1.4387366229717287e-13,1.6202758056820474e-17,4.3627006089899112e-37,7.2154684221713698e-11,3.8746885400242048e-39,2.6877176723016579e-11,6.2340518130887305e-27,1.518624852094587e-22,3.1181873377912354e-28,1.4893015272479598e-29,2.6773454369244688e-19,3.5207626699590061e-29,0.00010581171007505029,5.1327200064016968e-06,7.8490145500871881e-10,1.2628594445272388e-14,5.5933894387103181e-09,5.4346431987426253e-14,1.3474303137714648e-13,1.1905367742354968e-09,2.6097886628322215e-16,5.1184279731852503e-18,1.2150223089125266e-19,1.1472286119450644e-19
2.709603591984871e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33745406044682108,0.11856172071125896,0.022818941821029729,0.0,7.8284461178950479e-18,7.0963887071665966e-15,1.5613893830459957e-13,1.6920101162726438e-17,4.9888931012188926e-37,7.4346400980869617e-11,4.3948211835718773e-39,2.7499602644177211e-11,6.6885632471433482e-27,1.6146530861655533e-22,3.4834733769841205e-28,1.6559230383714002e-29,2.8187978422104105e-19,3.8763193014681214e-29,0.00010824322228016173,5.2517438796728013e-06,7.899358592617738e-10,1.3028131966746521e-14,5.7650822632181183e-09,5.4695038266401976e-14,1.3920718000514483e-13,1.2317935367007761e-09,2.763043905068502e-16,5.5053689863328436e-18,1.2537206525107478e-19,1.2462871212963853e-19
2.7710367864065477e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33745151073676705,0.11855929019326471,0.022818882310141449,0.0,8.2366402948371457e-18,7.4754148616611222e-15,1.6911446605954816e-13,1.7646440278913259e-17,5.6875165326956297e-37,7.654787045249638e-11,4.9690572096093107e-39,2.8121982997527912e-11,7.1627902252955618e-27,1.7143111854879944e-22,3.8816743484759914e-28,1.8365625502667979e-29,2.9646831765555392e-19,4.2574348809756221e-29,0.00011067369172952208,5.3707656428425182e-06,7.9474774501816794e-10,1.3433021531262688e-14,5.9375929686130685e-09,5.502823618994602e-14,1.4380094502864209e-13,1.2733071568499268e-09,2.9211003144945453e-16,5.9127537709962445e-18,1.2929409053454207e-19,1.3511573161833486e-19
2.8324699808282246e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33744896207031178,0.1185568607175337,0.022818822800307472,0.0,8.6575083582277409e-18,7.8672713634836424e-15,1.8282213939553662e-13,1.8381432027699516e-17,6.465016108079796e-37,7.8758660930816595e-11,5.6014088460952216e-39,2.8744317909432961e-11,7.6569662372350481e-27,1.8176493407709272e-22,4.3149020560776156e-28,2.0320208438691159e-29,3.1150603970676347e-19,4.6652010715824179e-29,0.00011310311887071719,5.489785296653726e-06,7.9934889659653517e-10,1.384327558043398e-14,6.1108874818427592e-09,5.5346841766981368e-14,1.4852653760559363e-13,1.315066254457145e-09,3.0839709154327731e-16,6.3412522190909661e-18,1.332684336084803e-19,1.4620208653904173e-19
2.8939031752499015e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33744641444703921,0.11855443228361855,0.022818763291527426,0.0,9.0912195178310979e-18,8.2721931404507948e-15,1.9728390678129608e-13,1.9124747228518011e-17,7.3282453946654739e-37,8.0978363569814344e-11,6.2960642355194366e-39,2.9366607501452375e-11,8.1713153521354458e-27,1.9247175611892734e-22,4.7853510488037532e-28,2.2431230088944917e-29,3.2699885917823166e-19,5.1007221269397461e-29,0.00011553150415114032,5.6088028418489312e-06,8.0375047407382591e-10,1.4258905831084072e-14,6.2849335342113985e-09,5.5651627780631677e-14,1.5338605394785299e-13,1.3570600507838728e-09,3.2516678631674104e-16,6.7915454502870448e-18,1.3729521418239991e-19,1.5790599044257619e-19
2.9553363696715784e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33744386786653136,0.11855200489107208,0.022818703783800926,0.0,9.5379433901393756e-18,8.6904164977343327e-15,2.1252176749292581e-13,1.9876070545330263e-17,8.2844821182319422e-37,8.3206591172819038e-11,7.0573893243859236e-39,2.9988851890595923e-11,8.7060526114232025e-27,2.0355657005277714e-22,5.29529987351735e-28,2.4707185003747004e-29,3.4295269720208275e-19,5.5651143836425251e-29,0.00011795884801799244,5.7278182791702709e-06,8.0796304634314423e-10,1.467992333861823e-14,6.4597005658260679e-09,5.5943326077321294e-14,1.5838148205122232e-13,1.3992783367261796e-09,3.4242025099455146e-16,7.264325852331163e-18,1.4137454527604761e-19,1.7024570021138589e-19
3.0167695640932553e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33744132232836932,0.11854957853944725,0.022818644277127591,0.0,9.9978499782014986e-18,9.1221790524404931e-15,2.2855776812175891e-13,2.0635100112094419e-17,9.3414441956316732e-37,8.5442977046658399e-11,7.8899296590173175e-39,3.0611051189563505e-11,9.2613844112602565e-27,2.1502434944448547e-22,5.847112319504859e-28,2.7156811910860112e-29,3.5937348654266964e-19,6.0595057750981814e-29,0.00012038515091828199,5.8468316093595158e-06,8.1199662240787502e-10,1.5106338554687253e-14,6.6351596351409799e-09,5.6222629733746576e-14,1.6351470808022727e-13,1.4417114426614143e-09,3.6015854791516427e-16,7.7602971171985765e-18,1.4550653387908548e-19,1.8323951301807395e-19
3.078202758514932e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33743877783213244,0.11854715322829727,0.022818584771507038,0.0,1.0471109653169321e-17,9.5677196726132982e-15,2.4541399938258808e-13,2.1401547142964031e-17,1.0507305999398447e-36,8.7687173915613949e-11,8.7984120947471162e-39,3.1233205506973046e-11,9.8375088741098636e-27,2.2688005920938406e-22,6.443238655730137e-28,2.9789094203522368e-29,3.7626717096040046e-19,6.585035365994543e-29,0.00012281041329882523,5.9658428331580728e-06,8.1586068104234688e-10,1.5538161380723318e-14,6.8112833332232782e-09,5.6490195110737394e-14,1.6878752242719333e-13,1.4843502098686597e-09,3.7838267293930649e-16,8.2801742734615606e-18,1.4969128156442625e-19,1.9690576354311621e-19
3.139635952936609e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.337436234377399,0.11854472895717552,0.022818525266938887,0.0,1.095789313751861e-17,1.0027278420427422e-14,2.631125931998887e-13,2.2175135531300437e-17,1.1790714853517335e-36,8.9938852892327818e-11,9.7877464232689965e-39,3.1855314947576372e-11,1.043461620912119e-26,2.3912865780944543e-22,7.0862168611984573e-28,3.2613260395102068e-29,3.9363970463119101e-19,7.1428529067818356e-29,0.00012523463560624602,6.0848519513069858e-06,8.1956419889689965e-10,1.5975401217581052e-14,6.9880457025153288e-09,5.6746643799401024e-14,1.7420162545607604e-13,1.5271859634479746e-09,3.9709356131913346e-16,8.8246837151179547e-18,1.5392888492452536e-19,2.1126282142866894e-19
3.201069147358286e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33743369196374634,0.11854230572563554,0.022818465763422755,0.0,1.1458371489772158e-17,1.0501096499394815e-14,2.8167572005738967e-13,2.2955601440521333e-17,1.3200807760875576e-36,9.2197702503454103e-11,1.0863026922036458e-38,3.2477379612463699e-11,1.1052889061178063e-26,2.5177509916627704e-22,7.7786738487411633e-28,3.5638784542603757e-29,4.114970516187179e-19,7.7341184077027473e-29,0.00012765781828697628,6.2038589645469358e-06,8.2311567710764763e-10,1.6418067011401241e-14,7.1654221599192154e-09,5.6992564463723058e-14,1.7975863293888425e-13,1.5702104866803433e-09,4.1629209325928372e-16,9.3945632270736274e-18,1.5821943598330946e-19,2.2632908896051831e-19
3.262502341779963e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3374311505907503,0.11853988353323112,0.022818406260958261,0.0,1.1972716090608011e-17,1.0989416205377368e-14,3.0112558659380887e-13,2.3742692890016256e-17,1.4747228361651554e-36,9.4463427767325924e-11,1.2029533830178469e-38,3.3099399599257085e-11,1.1692502848431321e-26,2.6482433478557129e-22,8.5233266826143128e-28,3.8875386641705603e-29,4.2984518539608347e-19,8.3600017317943872e-29,0.00013007996178725578,6.32286387361825e-06,8.2652316648549622e-10,1.6866167296010491e-14,7.3433894239879003e-09,5.7228514584788309e-14,1.8546008119714609e-13,1.6134159967565022e-09,4.3597909900794366e-16,9.9905620075082547e-18,1.6256302265310847e-19,2.4212299896609401e-19
3.32393553620164e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33742861025798587,0.11853746237951622,0.022818346759545024,0.0,1.2501098630315317e-17,1.14924808811652e-14,3.2148443342391374e-13,2.453616933941242e-17,1.6440144120770247e-36,9.6735749320538073e-11,1.3292734755877244e-38,3.3721375002293797e-11,1.2353626088170659e-26,2.7828131596731268e-22,9.3229837903728677e-28,4.2333032996290453e-29,4.4869008841272662e-19,9.0216822061694345e-29,0.00013250106655313213,6.4418666792608972e-06,8.2979429136907704e-10,1.7319710232108811e-14,7.5219254459783898e-09,5.7455022112484373e-14,1.9130743196393714e-13,1.6567951217930853e-09,4.5615536355631162e-16,1.0613440687378561e-17,1.6695972914665137e-19,2.5866301290804599e-19
3.385368730623317e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33742607096502741,0.11853504226404497,0.022818287259182661,0.0,1.3043691097489331e-17,1.2010534874393419e-14,3.4277453316561262e-13,2.5335801273896603e-17,1.8290263742802874e-36,9.901440259062346e-11,1.4658286019870589e-38,3.4343305912799734e-11,1.3036420711012665e-26,2.9215099580756699e-22,1.0180546169441879e-27,4.6021936565092573e-29,4.6803775170266776e-19,9.7203482508836557e-29,0.00013492113303046124,6.5608673822144812e-06,8.3293627221871435e-10,1.777870364347327e-14,7.7010093445439211e-09,5.7672587030027381e-14,1.9730207698023746e-13,1.7003408790617867e-09,4.7682163099393864e-16,1.1263971347290155e-17,1.714096363140773e-19,2.7596761915471473e-19
3.4468019250449937e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33742353271144765,0.11853262318637173,0.022818227759870791,0.0,1.3600665768811516e-17,1.2543823498602115e-14,3.6501818865751099e-13,2.6141369792593872e-17,2.0308854813441754e-36,1.0129913701245879e-10,1.6132033939172461e-38,3.4965192419053996e-11,1.3741042363491306e-26,3.0643833093856164e-22,1.1099008588729013e-27,4.9952557287581039e-29,4.878941745309366e-19,1.0457197024754539e-28,0.00013734016166490698,6.6798659832182611e-06,8.3595594701598247e-10,1.8243155050373805e-14,7.880621343878672e-09,5.7881682835780738e-14,2.0344534233665117e-13,1.7440466543693508e-09,4.9797860852357691e-16,1.1942937531932377e-17,1.7591282196322681e-19,2.9405533141543413e-19
3.5082351194666706e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33742099549681903,0.11853020514605102,0.022818168261609043,0.0,1.4172195199832895e-17,1.3092592997260327e-14,3.8823773135333636e-13,2.6952666201612699e-17,2.2507761666945433e-36,1.0358971528623415e-10,1.7720016054793882e-38,3.5587034606544495e-11,1.4467640699185503e-26,3.2114828313924913e-22,1.2081460785586726e-27,5.4135602390971092e-29,5.0826536407547302e-19,1.1233434087523665e-28,0.00013975815290194157,6.7988624830111357e-06,8.388597915280363e-10,1.8713071700383253e-14,8.0607427151438217e-09,5.8082757946464339e-14,2.0973849257115472e-13,1.7879061825313725e-09,5.1962697016250641e-16,1.2651134262253512e-17,1.8046936117984657e-19,3.1294468733031328e-19
3.5696683138883475e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33741845932071318,0.11852778814263754,0.022818108764397025,0.0,1.4758452216725253e-17,1.365709051057484e-14,4.1245551987977355e-13,2.7769491613214387e-17,2.4899423478749165e-36,1.0588591267480609e-10,1.9428462307188832e-38,3.6208832558115356e-11,1.5216359658536212e-26,3.3628582090512879e-22,1.3131088658433663e-27,5.8582026680234741e-29,5.2915733514181761e-19,1.2050273077744834e-28,0.00014217510718684536,6.9178568823316553e-06,8.416539384962556e-10,1.9188460596767366e-14,8.2413557210029182e-09,5.8276237025878078e-14,2.1618273453465637e-13,1.8319135288825449e-09,5.4176736015455235e-16,1.338936804555201e-17,1.8507932661558761e-19,3.3265424720213365e-19
3.6311015083100244e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33741592418270083,0.11852537217568623,0.022818049268234358,0.0,1.5359609908927026e-17,1.4237564044906422e-14,4.376939387444046e-13,2.8591656552399293e-17,2.7496892582284501e-36,1.0818751633828039e-10,2.1263796163078765e-38,3.6830586354106591e-11,1.5987337737533831e-26,3.5185592095435287e-22,1.4251175455342421e-27,6.3303032812922537e-29,5.5057610990792173e-19,1.2908935405770222e-28,0.00014459102496470726,7.0368491819180123e-06,8.4434419580804935e-10,1.9669328524632864e-14,8.4224435630964686e-09,5.8462522243213477e-14,2.2277922103641439e-13,1.8760630717666548e-09,5.6440039611216637e-16,1.4158456883655082e-17,1.8974278873934425e-19,3.5320259285794585e-19
3.6925347027317013e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33741339008235199,0.11852295724475218,0.022817989773120672,0.0,1.5975841622587242e-17,1.4834262444626358e-14,4.6397539718147605e-13,2.9418980571946945e-17,3.0313853009150242e-36,1.1049432470381195e-10,2.3232635697108064e-38,3.7452296072486294e-11,1.6780708245497626e-26,3.6786356962165089e-22,1.5445102958879387e-27,6.831007156043652e-29,5.7252771769660774e-19,1.3810649961219372e-28,0.00014700590668042458,7.1558393825080479e-06,8.4693606370678647e-10,2.0155682074992936e-14,8.6039903322967863e-09,5.8641994464760467e-14,2.295290542804302e-13,1.9203494859533753e-09,5.8752667190828176e-16,1.4959230279343277e-17,1.9445981607377918e-19,3.7460832663011881e-19
3.753967897153378e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33741085701923629,0.1185205433493907,0.022817930279055574,0.0,1.6607320954740702e-17,1.544743536625888e-14,4.9132232812452169e-13,3.0251291876695447e-17,3.3364639251952544e-36,1.1280614686877417e-10,2.5341794631535336e-38,3.807396178897587e-11,1.7596599552202819e-26,3.8431376413674303e-22,1.6716352667454742e-27,7.3614842057205445e-29,5.9501819477347405e-19,1.4756652834338576e-28,0.00014941975277870303,7.2748274848392559e-06,8.4943475109033333e-10,2.0647527666893344e-14,8.7859809615973251e-09,5.8815014382504224e-14,2.3643328910296658e-13,1.9647677269332155e-09,6.1114676033530362e-16,1.5792529241165055e-17,1.992304754206301e-19,3.9689007044795689e-19
3.815401091575055e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33740832499292234,0.11851813048915728,0.02281787078603869,0.0,1.7254221748170014e-17,1.6077333254763749e-14,5.1975718729577059e-13,3.1088426957667184e-17,3.6664255249210159e-36,1.1512280203555711e-10,2.7598283336967108e-38,3.8695583577168622e-11,1.843513532462915e-26,4.0121151381542644e-22,1.8068506973422191e-27,7.9229292039088651e-29,6.1805358416822551e-19,1.5748187050676792e-28,0.00015183256370405698,7.3938134896487734e-06,8.5184519094574091e-10,2.11448715677343e-14,8.9684011814988931e-09,5.8981923582904487e-14,2.4349293602104866e-13,2.009313016044829e-09,6.3526121554726877e-16,1.6659206286775568e-17,2.0405483206415217e-19,4.2006646503101486e-19
3.876834285996732e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33740579400297877,0.11851571866360761,0.022817811294069641,0.0,1.7916718086901312e-17,1.6724207321819306e-14,5.4930245240282043e-13,3.193023023652566e-17,4.0228393591714934e-36,1.1744411897632114e-10,3.0009309796992386e-38,3.9317161508642072e-11,1.9296434753614441e-26,4.1856184118184253e-22,1.9505250338156829e-27,8.5165618072250715e-29,6.4163993551752713e-19,1.6786502318515955e-28,0.00015424433990080956,7.5127973976733896e-06,8.5417205496578906e-10,2.1647719911918497e-14,9.1512374777608124e-09,5.9143045559022433e-14,2.5070896410179381e-13,2.0539808263906311e-09,6.5987057530089325e-16,1.7560125444926383e-17,2.089329499535732e-19,4.4415616917550056e-19
3.938267480418409e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33740326404897314,0.1185133078722975,0.022817751803148049,0.0,1.8594984292273938e-17,1.7388309525972605e-14,5.7998062243360609e-13,3.2776553720734343e-17,4.4073454949744916e-36,1.1976993552610598e-10,3.2582280539433493e-38,3.9938695653064279e-11,2.0180612770706658e-26,4.3636978302030077e-22,2.1030370464327774e-27,9.1436265773663836e-29,6.6578330492757723e-19,1.7872854788506377e-28,0.00015665508181309253,7.6317792096495479e-06,8.5641976739110165e-10,2.2156078717947765e-14,9.3344770513905172e-09,5.9298686669021871e-14,2.5808230366213442e-13,2.0987668694986178e-09,6.8497536301023985e-16,1.8496162256226135e-17,2.1386489187279653e-19,4.6917785912607266e-19
3.999700674840086e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33740073513047286,0.11851089811478306,0.022817692313273526,0.0,1.9289194919535382e-17,1.8069892554531253e-14,6.1181421704137919e-13,3.3627256669670734e-17,4.8216567720575932e-36,1.2210009810278548e-10,3.5324801536767106e-38,4.0560186078294568e-11,2.1087780255518612e-26,4.5464039135120301e-22,2.2647759465568227e-27,9.8053930024290104e-29,6.9048975485473851e-19,1.9008506824974473e-28,0.0001590647898848466,7.7507589263133326e-06,8.585925181190531e-10,2.2669953904080615e-14,9.5181077807525387e-09,5.9449137043899326e-14,2.6561384880795001e-13,2.1436670826906735e-09,7.1057608962846921e-16,1.9468203772783091e-17,2.1885071959820365e-19,4.951502280261048e-19
