Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HOX(22),HX(19),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),H2OX(23),COX(50),CHOX(53)
1.135339954449118e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32972897486837316,0.11290922375129203,0.021784550159322284,0.0,8.2090276838049747e-09,5.8414103284227261e-06,7.376306499299183e-06,2.0169631891876328e-12,1.0252968655486036e-19,2.6841691144785129e-07,8.5599471975600237e-26,1.9640640733959834e-08,9.7558844632874397e-20,3.0590605388861276e-13,1.7317421081533088e-16,5.0149293076098486e-19,2.5805175920996458e-11,2.22579187033754e-19,0.0057528592046771883,0.0020666457778815784,1.5022029337759288e-08,4.7037690346498327e-09,1.8755165870461923e-05,2.4013643828688608e-12,3.2919869804665657e-08,1.9035824834399349e-07,3.7702344756202957e-11,8.5132703770751284e-08,4.7869917819894603e-13,5.9928218414222451e-12,1.3141890837821101e-15
1.136520801117479e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32972690275141026,0.11290922608289884,0.02178350756447929,0.0,8.2455103478330218e-09,5.861367055147515e-06,7.3910796972093482e-06,2.0233235420782604e-12,1.0303500498916439e-19,2.6889852126701836e-07,8.6154195575057599e-26,1.9670054809894841e-08,9.7923359534289424e-20,3.071993449142686e-13,1.7379552071566635e-16,5.0306403652344206e-19,2.5886402482591013e-11,2.2361329348582046e-19,0.0057528415817334469,0.0020687161482178598,1.5036368108012468e-08,4.7132839932402165e-09,1.8774192835509239e-05,2.405067259760276e-12,3.2951776656669576e-08,1.9034844453742928e-07,3.7760044573085741e-11,8.5429276920656957e-08,4.8068494087204514e-13,6.0047868082557828e-12,1.3175438830469183e-15
1.13770164778584e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32972483093295946,0.11290922854111902,0.021782465032636311,0.0,8.282104635139307e-09,5.8813603055464739e-06,7.4058669261930034e-06,2.0296982849656329e-12,1.035421259428873e-19,2.6938049088665479e-07,8.6711989420156736e-26,1.9699470835192576e-08,9.8288918969084394e-20,3.0849648696340797e-13,1.7441829587768057e-16,5.046383932632166e-19,2.5967772322742832e-11,2.2465126205334407e-19,0.0057528238177974251,0.0020707863784063716,1.5050706026991409e-08,4.7228037983366844e-09,1.8793201878653556e-05,2.4087701935867077e-12,3.2983652432884626e-08,1.9033866062286743e-07,3.7817782536437178e-11,8.5726407154521458e-08,4.8267637450708098e-13,6.0167630295997935e-12,1.3209028754682687e-15
1.138882494454201e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32972275941181289,0.11290923112478381,0.021781422563787102,0.0,8.3188107106079453e-09,5.9013900652162253e-06,7.4206681852709024e-06,2.0360874386205589e-12,1.0405105315859191e-19,2.6986282013123078e-07,8.7272867645100428e-26,1.9728888757348078e-08,9.8655525056215507e-20,3.0979748628760825e-13,1.7504253754518469e-16,5.0621600440332348e-19,2.6049285441192196e-11,2.2569310379875652e-19,0.0057528059140390369,0.0020728564684604055,1.5065043094587107e-08,4.7323284438786983e-09,1.8812193024615421e-05,2.4124731823434319e-12,3.3015497180924243e-08,1.9032889652682684e-07,3.7875558642602746e-11,8.6024094258005402e-08,4.8467348461310128e-13,6.0287505044351163e-12,1.3242660618628639e-15
1.140063341122562e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32972068818677241,0.11290923383273405,0.021780380157925449,0.0,8.3556287390558716e-09,5.9214563196897648e-06,7.4354834734631202e-06,2.0424910238296718e-12,1.0456179038079e-19,2.7034550882527621e-07,8.7836844436184313e-26,1.9758308524016155e-08,9.9023179917114387e-20,3.1110234913970339e-13,1.7566824695945439e-16,5.0779687336723298e-19,2.6130941837509237e-11,2.267388298069335e-19,0.0057527878716186545,0.0020749264183932332,1.5079379310690448e-08,4.7418579250743174e-09,1.8831166298245702e-05,2.4161762258278032e-12,3.3047310945918284e-08,1.9031915217889116e-07,3.7933372886662744e-11,8.6322338015645511e-08,4.8667628196536338e-13,6.0407492317794322e-12,1.3276334441377429e-15
1.1412441877909229e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32971861725664919,0.11290923666382004,0.021779337815045121,0.0,8.3925588852318659e-09,5.9415590544365734e-06,7.4503127897890791e-06,2.0489090613954342e-12,1.0507434135581313e-19,2.7082855679338188e-07,8.8403934031820203e-26,1.9787730083011427e-08,9.9391885675688101e-20,3.1241108177359664e-13,1.7629542535923082e-16,5.0938100357885623e-19,2.6212741511094087e-11,2.2778845118519935e-19,0.00575276969168711,0.0020769962282181217,1.5093714675193313e-08,4.751392230207238e-09,1.8850121724532537e-05,2.4198793164275436e-12,3.3079093771582086e-08,1.9030942751061536e-07,3.7991225263671826e-11,8.6621138210856322e-08,4.8868477675263358e-13,6.0527592106543538e-12,1.3310050205677048e-15
1.1424250344592839e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32971654662026373,0.11290923961690164,0.021778295535139922,0.0,8.4296013138251662e-09,5.9616982548635042e-06,7.4651561332675168e-06,2.055341572136136e-12,1.0558870983178744e-19,2.7131196386019874e-07,8.8974150722712099e-26,1.9817153382308354e-08,9.9761644458319972e-20,3.1372369044426963e-13,1.7692407398072816e-16,5.1096839846254029e-19,2.6294684461178495e-11,2.2884197906335886e-19,0.0057527513753857984,0.0020790658979483183,1.5108049187988779e-08,4.7609313494058006e-09,1.8869059328583616e-05,2.4235824476773304e-12,3.3110845707349338e-08,1.9029972244841758e-07,3.804911577086372e-11,8.6920494625944555e-08,4.9069897066393158e-13,6.0647804400185963e-12,1.3343807896025633e-15
1.1436058811276449e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32971447627644568,0.1129092426908479,0.021777253318203637,0.0,8.4667561894536166e-09,5.9818739063158741e-06,7.4800135029164969e-06,2.0617885768859038e-12,1.0610489955874638e-19,2.7179572985043797e-07,8.954750885208169e-26,1.9846578370041434e-08,1.0013245839387045e-19,3.1504018140792752e-13,1.7755419405764205e-16,5.1255906144308232e-19,2.6376770686828073e-11,2.2989942459373871e-19,0.0057527329238467977,0.0020811354275970463,1.512238284896994e-08,4.7704752806040581e-09,1.8887979135627036e-05,2.4272856222693667e-12,3.3142566799286185e-08,1.9029003692265654e-07,3.8107044403226655e-11,8.722040704212679e-08,4.927188745688311e-13,6.0768129188835991e-12,1.3377607545376089e-15
1.1447867277960059e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32971240622403397,0.11290924588453718,0.021776211164230074,0.0,8.5040236766739026e-09,6.002085994077885e-06,7.4948848977534229e-06,2.0682500964947e-12,1.0662291428863081e-19,2.722798545888716e-07,9.0124022815750973e-26,1.9876004994505155e-08,1.0050432961367748e-19,3.1636056092197355e-13,1.7818578682115397e-16,5.1415299594573042e-19,2.6459000186943063e-11,2.3096079895120189e-19,0.0057527143381929076,0.0020832048171775218,1.5136715658030281e-08,4.7800240130095433e-09,1.8906881171024322e-05,2.4309888333479835e-12,3.317425709283443e-08,1.9028037086488059e-07,3.816501115623742e-11,8.752087523953605e-08,4.9474449751048912e-13,6.0888566462604587e-12,1.3411449139486713e-15
1.1458494897975307e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32971054342506351,0.11290924886031831,0.021775273279481883,0.0,8.5376608340407515e-09,6.020308013896985e-06,7.5082811438297167e-06,2.074077891592342e-12,1.0709069102551855e-19,2.7271587343839056e-07,9.0645595561999648e-26,1.9902490313321616e-08,1.0083991945309078e-19,3.1755223236787408e-13,1.787554804709043e-16,5.1559033698084064e-19,2.653312923567305e-11,2.3191940427427664e-19,0.0057526974973567445,0.0020850671480525068,1.5149614457705082e-08,4.7886219693476596e-09,1.8923877829181654e-05,2.4343217497054266e-12,3.3202752064110173e-08,1.9027168799972866e-07,3.821721382410262e-11,8.7791771627567041e-08,4.9657245219635352e-13,6.0997056175367653e-12,1.3441942427778785e-15
1.1469122517990555e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32970868086036537,0.11290925193138546,0.021774335445723984,0.0,8.5713894599108351e-09,6.0385595243455499e-06,7.521688748794598e-06,2.0799174758490295e-12,1.0755995179313872e-19,2.7315218260440497e-07,9.1169746806297059e-26,1.9928976878670357e-08,1.0117636897837948e-19,3.1874706317227272e-13,1.793263688860232e-16,5.1703033322129786e-19,2.660737433466414e-11,2.3288120919547777e-19,0.0057526805495951381,0.0020869293654925099,1.5162512567162162e-08,4.7972238033001629e-09,1.8940860131599319e-05,2.43765469030771e-12,3.32312221624617e-08,1.9026302079568198e-07,3.8269447363680411e-11,8.8063117857643133e-08,4.9840504887014768e-13,6.1105636985479461e-12,1.3472469692598163e-15
1.1479750138005803e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32970681852911188,0.11290925509694004,0.021773397662951881,0.0,8.6052096741144852e-09,6.0568405145713055e-06,7.5351077119304146e-06,2.0857688644972967e-12,1.080306993306213e-19,2.7358878195929899e-07,9.1696487153007449e-26,1.9955464653190775e-08,1.0151367974843851e-19,3.1994505789931452e-13,1.7989845295883819e-16,5.1847298716504218e-19,2.6681735482775911e-11,2.338462219081998e-19,0.0057526634957076189,0.0020887914695071315,1.5175409986325136e-08,4.805829510537216e-09,1.8957828097014986e-05,2.440987654089158e-12,3.325966742091573e-08,1.9025436920407466e-07,3.8321711771152189e-11,8.8334913767271208e-08,5.0024229621478447e-13,6.121430888579893e-12,1.3503030943495263e-15
1.1490377758021051e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32970495643048098,0.1129092583561892,0.021772459931161069,0.0,8.6391215964399366e-09,6.0751509736838256e-06,7.5485380325191022e-06,2.0916320727800739e-12,1.0850293637823274e-19,2.7402567137549647e-07,9.2225827241408103e-26,1.9981953599627423e-08,1.0185185332378994e-19,3.2114622111379471e-13,1.804717335800435e-16,5.1991830131029439e-19,2.6756212678763105e-11,2.3481445062069653e-19,0.0057526463364878386,0.0020906534601059664,1.5188306715118341e-08,4.8144390821282238e-09,1.8974781744247174e-05,2.4443206347063443e-12,3.3288087873739014e-08,1.9024573317536028e-07,3.8374007043606608e-11,8.8607159193278494e-08,5.0208419955157392e-13,6.1323071869038905e-12,1.3533626162878743e-15
1.1501005378036299e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32970309456365693,0.1129092617083461,0.021771522250347071,0.0,8.6731253466397545e-09,6.0934908907544954e-06,7.5619797098421623e-06,2.0975071159506869e-12,1.0897666567747257e-19,2.7446285072546148e-07,9.2757777745685504e-26,2.000844368082999e-08,1.0219089126658302e-19,3.2235055738129298e-13,1.8104621163870014e-16,5.2136627815556745e-19,2.683080592127566e-11,2.3578590355608062e-19,0.0057526290727235654,0.0020925153372985989,1.5201202753466889e-08,4.8230525110446328e-09,1.8991721092186818e-05,2.4476536274731303e-12,3.3316483558352932e-08,1.9023711265720629e-07,3.8426333179205119e-11,8.8879853971812384e-08,5.0393075935394202e-13,6.1431925927581934e-12,1.3564255338649974e-15
1.1511632998051547e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32970123292782916,0.11290926515262958,0.021770584620505396,0.0,8.7072210444211746e-09,6.1118602548172266e-06,7.5754327431806791e-06,2.1033940092728622e-12,1.0945188997116488e-19,2.7490031988169713e-07,9.3292349375085036e-26,2.0034934859753363e-08,1.0253079514059479e-19,3.2355807126827356e-13,1.8162188802224107e-16,5.2281692019967843e-19,2.690551520886009e-11,2.3676058895235053e-19,0.0057526117051967746,0.002094377101094592,1.5214098101295414e-08,4.8316697991251486e-09,1.9008646159795583e-05,2.4509866380562704e-12,3.3344854508625648e-08,1.9022850760117527e-07,3.8478690173753578e-11,8.915299793835196e-08,5.0578198489198215e-13,6.1540871054217917e-12,1.3594918512904297e-15
1.1522260618066794e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32969937152219309,0.11290926868826431,0.021769647041631576,0.0,8.7414088094534319e-09,6.130259054868924e-06,7.5888971318153482e-06,2.1092927680207292e-12,1.0992861200339677e-19,2.7533807871674683e-07,9.382955287400756e-26,2.0061427099457666e-08,1.0287156651123052e-19,3.2476876734199919e-13,1.8219876361647596e-16,5.2427022994174003e-19,2.6980340539960394e-11,2.3773851506240755e-19,0.0057525942346836802,0.0020962387515035125,1.5226992758528955e-08,4.8402909364957967e-09,1.902555696612257e-05,2.4543196591976767e-12,3.3373200757820428e-08,1.9021991795978845e-07,3.8531078023893032e-11,8.9426590927715131e-08,5.0763788392251871e-13,6.1649907241807761e-12,1.3625615664876119e-15
1.1531825476080517e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3296976964532744,0.11290927194780491,0.021768803264218952,0.0,8.7722566143586906e-09,6.1468431335607509e-06,7.6010247897698985e-06,2.1146118084656724e-12,1.1035894466788374e-19,2.7573230923836821e-07,9.4315295181623181e-26,2.0085270991717756e-08,1.0317900374960671e-19,3.2586111835350288e-13,1.8271897770717196e-16,5.2558049165710712e-19,2.7047782553784045e-11,2.3862142620543036e-19,0.0057525784238052855,0.0020979141399334929,1.5238597359519408e-08,4.8480532446361748e-09,1.9040764514223823e-05,2.4573193825344751e-12,3.3398691293175862e-08,1.9021220042010028e-07,3.8578253468811841e-11,8.9673208395575582e-08,5.0931219040998406e-13,6.174811766155147e-12,1.3653272138920123e-15
1.154139033409424e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32969602156958633,0.11290927528016065,0.021767959528083396,0.0,8.8031791778140816e-09,6.1634510383807286e-06,7.6131616444063221e-06,2.1199404834376435e-12,1.1079049472670223e-19,2.7612677420376989e-07,9.4803185925016444e-26,2.0109115686616235e-08,1.0348714607337029e-19,3.2695605396711611e-13,1.8324016451787224e-16,5.2689291805465461e-19,2.7115318560212989e-11,2.3950697506417608e-19,0.005752562530688678,0.0020995894365346368,1.5250201401014612e-08,4.8558186625388842e-09,1.9055960540172913e-05,2.4603191104666936e-12,3.3424161876260531e-08,1.902044952896247e-07,3.8625453902602455e-11,8.992018931611591e-08,5.1099028844347319e-13,6.1846401829232907e-12,1.3680956134300048e-15
1.1550955192107963e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32969434687055321,0.11290927868477708,0.021767115833221662,0.0,8.8341765869856977e-09,6.1800827612383305e-06,7.625307695199473e-06,2.1252788040912908e-12,1.1122326418273983e-19,2.7652147352011141e-07,9.5293233004056922e-26,2.0132961157424319e-08,1.0379599462680517e-19,3.2805357751395919e-13,1.837623246912377e-16,5.2820751095680439e-19,2.7182948557919965e-11,2.4039516768342962e-19,0.0057525465558888903,0.0021012646413138955,1.5261804882960576e-08,4.863587188343435e-09,1.9071145057991278e-05,2.4633188435466662e-12,3.3449612531876757e-08,1.9019680253384208e-07,3.8672679322459937e-11,9.0167533567678626e-08,5.1267218425085185e-13,6.1944759739591561e-12,1.3708667664157088e-15
1.1560520050121686e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32969267235560379,0.11290928216110475,0.021766272179630505,0.0,8.8652489290055616e-09,6.196738294012064e-06,7.6374629416238612e-06,2.1306267815902606e-12,1.116572550399041e-19,2.7691640709458707e-07,9.5785444349235756e-26,2.0156807377504302e-08,1.0410555055559922e-19,3.2915369232576112e-13,1.8428545886857091e-16,5.2952427218622431e-19,2.7250672545491053e-11,2.4128601012091364e-19,0.00575253049995609,0.0021029397542782157,1.5273407805303884e-08,4.8713588160540177e-09,1.9086318081766276e-05,2.4663185775758012e-12,3.347504328598166e-08,1.9018912211737352e-07,3.8719929726400876e-11,9.0415241028053619e-08,5.143578814424619e-13,6.2043191387281543e-12,1.373640671740101e-15
1.1570084908135409e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32969099802417001,0.11290928570859697,0.021765428567306667,0.0,8.8963962909858337e-09,6.2134176285619035e-06,7.6496273831537842e-06,2.135984427103692e-12,1.1209246930273287e-19,2.7731157483441187e-07,9.6279827909821856e-26,2.0180654320274016e-08,1.044158150063059e-19,3.3025640173463984e-13,1.8480956769028789e-16,5.3084320356573349e-19,2.7318490521460077e-11,2.4217950844224568e-19,0.0057525143634375069,0.0021046147754345389,1.5285010167991734e-08,4.8791335397373114e-09,1.9101479625621844e-05,2.4693183083145764e-12,3.3500454165440637e-08,1.9018145400412056e-07,3.8767205112769715e-11,9.0663311574695959e-08,5.16047381962221e-13,6.2141696766868282e-12,1.3764173281799357e-15
1.1579649766149132e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32968932387568783,0.11290928932671156,0.021764584996246908,0.0,8.9276187600071159e-09,6.2301207567202967e-06,7.6618010192632244e-06,2.1413517518088854e-12,1.1252890897677567e-19,2.7770697664683237e-07,9.6776391662958324e-26,2.0204501959233867e-08,1.0472678912675188e-19,3.3136170907337517e-13,1.8533465179557588e-16,5.3216430691838543e-19,2.7386402484283374e-11,2.4307566872479158e-19,0.0057524981468760243,0.0021062897047897941,1.5296611970971374e-08,4.8869113576981101e-09,1.9116629703734568e-05,2.4723180363712929e-12,3.352584519613963e-08,1.9017379815922025e-07,3.8814505479083271e-11,9.0911745084568433e-08,5.1774069034052819e-13,6.2240275872994074e-12,1.3791967369723349e-15
1.1589214624162855e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32968764990959598,0.11290929301490855,0.021763741466447974,0.0,8.9589164231347354e-09,6.2468476703049949e-06,7.6739838494260134e-06,2.1467287668875778e-12,1.1296657606819439e-19,2.7810261243911192e-07,9.7275143601028261e-26,2.0228350267929174e-08,1.0503847406546347e-19,3.3246961767517364e-13,1.8586071182290914e-16,5.3348758406736826e-19,2.745440843237565e-11,2.4397449705230985e-19,0.0057524818508121718,0.002107964542350908,1.5308213214189786e-08,4.8946922682772063e-09,1.9131768330311785e-05,2.4753177624970644e-12,3.3551216402967113e-08,1.901661545489438e-07,3.8861830822463523e-11,9.1160541434368005e-08,5.1943781321837921e-13,6.2338928700403824e-12,1.3819788995396348e-15
1.1598779482176578e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32968597612533745,0.11290929677265274,0.021762897977906648,0.0,8.9902893674060491e-09,6.2635983611044171e-06,7.6861758731156321e-06,2.1521154835303919e-12,1.134054725842225e-19,2.7849848211854773e-07,9.7776091746899885e-26,2.0252199219995105e-08,1.0535087097235811e-19,3.3358013087392252e-13,1.863877484093966e-16,5.3481303683612165e-19,2.7522508364068472e-11,2.4487599952136304e-19,0.0057524654757818063,0.0021096392881248048,1.5319813897594512e-08,4.9024762644718493e-09,1.9146895519623465e-05,2.4783174812256756e-12,3.357656781307457e-08,1.9015852313758845e-07,3.8909181141378347e-11,9.1409700500264216e-08,5.2113875254746862e-13,6.2437655243678515e-12,1.3847638140595789e-15
1.1608344340190301e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32968430252235953,0.11290930059941306,0.021762054530619673,0.0,9.0217376798266899e-09,6.2803728208811194e-06,7.6983770898052853e-06,2.1575119129358766e-12,1.1384560053304113e-19,2.7889458559246766e-07,9.8279244150717229e-26,2.0276048789147058e-08,1.0566398099859414e-19,3.3469325200411006e-13,1.8691576219094058e-16,5.3614066704830731e-19,2.7590702277619772e-11,2.4578018223995552e-19,0.0057524490223166518,0.002111313942118396,1.5331414021133617e-08,4.9102633436086378e-09,1.9162011285988922e-05,2.4813171920576664e-12,3.3601899452433268e-08,1.9015090389087787e-07,3.89565564334069e-11,9.1659222157961479e-08,5.2284351275202496e-13,6.2536455497461254e-12,1.387551481231417e-15
1.1617909198204024e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32968262910011242,0.11290930449466174,0.021761211124583832,0.0,9.0532614473797597e-09,6.2971710413768694e-06,7.7105874989679373e-06,2.1629180663090721e-12,1.1428696192363349e-19,2.7929092276822433e-07,9.8784608885020493e-26,2.029989894916606e-08,1.0597780529634576e-19,3.3580898440074608e-13,1.8744475380246048e-16,5.374704765277727e-19,2.7658990171227989e-11,2.4668705132546588e-19,0.0057524324909450789,0.0021129885043385892,1.5343013584755344e-08,4.9180535019669084e-09,1.9177115643770353e-05,2.4843168932762477e-12,3.3627211347352633e-08,1.901432967744e-07,3.9003956696327338e-11,9.190910628278946e-08,5.2455209814025738e-13,6.2635329456402438e-12,1.3903419011533648e-15
1.1627474056217747e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32968095585805002,0.11290930845787421,0.021760367759795889,0.0,9.0848607570274314e-09,6.3139930143138455e-06,7.722807100076315e-06,2.1683339548612086e-12,1.1472955876575426e-19,2.7968749355319393e-07,9.9292194043779988e-26,2.0323749673895767e-08,1.0629234501875731e-19,3.3692733139934567e-13,1.8797472387793511e-16,5.3880246709854326e-19,2.7727372043035289e-11,2.4759661290422847e-19,0.0057524158821922961,0.0021146629747922857,1.5354612588408079e-08,4.9258467358402012e-09,1.9192208607369651e-05,2.4873165831783702e-12,3.3652503524196458e-08,1.9013570175387873e-07,3.9051381927921556e-11,9.2159352749724285e-08,5.2626451272920739e-13,6.2734277115138526e-12,1.3931350739147734e-15
1.163703891423147e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32967928279562914,0.11290931248852919,0.02175952443625262,0.0,9.116535695709534e-09,6.3308387313936412e-06,7.7350358926029306e-06,2.1737595898100715e-12,1.151733930699779e-19,2.8008429785477787e-07,9.9802007743683829e-26,2.0347600937246098e-08,1.0660760132000062e-19,3.3804829633596186e-13,1.8850567305034545e-16,5.4013664058483181e-19,2.7795847891124508e-11,2.4850887311206169e-19,0.0057523991965801619,0.0021163373534863823,1.5366211032040362e-08,4.9336430415492525e-09,1.9207290191230384e-05,2.4903162600769365e-12,3.3677776009401907e-08,1.9012811879516531e-07,3.9098832125973879e-11,9.2409961433369858e-08,5.2798076061351826e-13,6.2833298468306061e-12,1.3959309996150347e-15
1.1656168630258917e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32967593720755728,0.11290932075009956,0.021757837912887216,0.0,9.1801128078179798e-09,6.3646013646800212e-06,7.7595210497996131e-06,2.1846401438039725e-12,1.160647821113721e-19,2.8087860663752801e-07,1.0082835335475823e-25,2.0395304975800827e-08,1.0724026828113185e-19,3.4029809337029773e-13,1.895705112126058e-16,5.4281154360181651e-19,2.7933081508167587e-11,2.5034151400868949e-19,0.0057523655968476821,0.0021196858356233332,1.5389406239039186e-08,4.9492448538711371e-09,1.923741927772923e-05,2.4963155681949708e-12,3.3728262010990339e-08,1.9011298892728377e-07,3.9193807412595398e-11,9.2912264947253737e-08,5.3142477264565132e-13,6.3031562236477001e-12,1.4015311102499947e-15
1.1675298346286365e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32967259233162066,0.11290932927527211,0.02175615155446187,0.0,9.2439934787598609e-09,6.3984588744250008e-06,7.784042966333098e-06,2.1955598181703557e-12,1.1696114514954565e-19,2.8167384837621174e-07,1.0186371112917094e-25,2.0443010857497936e-08,1.0787581543463436e-19,3.4255840220341381e-13,1.9063927333226614e-16,5.4549520017637204e-19,2.8070691005792353e-11,2.5218502330081798e-19,0.0057523316958533301,0.0021230339508044953,1.541259920534519e-08,4.9648589099598127e-09,1.9267503019673631e-05,2.5023148044503141e-12,3.3778669564986975e-08,1.9009790690035808e-07,3.9288882538496752e-11,9.3416015813599997e-08,5.348841669556511e-13,6.323012071797971e-12,1.407142233942712e-15
1.1694428062313812e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32966924816359744,0.11290933806000088,0.021754465360950884,0.0,9.3081784032247474e-09,6.4324111934855878e-06,7.808601637974641e-06,2.2065187028987194e-12,1.1786249829999856e-19,2.8247002233098775e-07,1.0290814686162935e-25,2.0490718376116104e-08,1.0851425205263487e-19,3.4482924954403226e-13,1.917119644357612e-16,5.4818762490929965e-19,2.8208676366465239e-11,2.5403945043342453e-19,0.0057522974976481223,0.0021263816990848288,1.5435789930555613e-08,4.9804851812164833e-09,1.9297541534142566e-05,2.5083139559145842e-12,3.3828998885352067e-08,1.9008287244618666e-07,3.9384057486013271e-11,9.392121301554409e-08,5.383589762404416e-13,6.342897386985211e-12,1.4127643716557698e-15
1.1719788783035045e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.329664815804527,0.11290935009945031,0.021752230188196667,0.0,9.3937401222845777e-09,6.4775686384205624e-06,7.8412163102992708e-06,2.2211077597327952e-12,1.1906516415885062e-19,2.8352696500127902e-07,1.0430688826048739e-25,2.0553967544366363e-08,1.0936511307588521e-19,3.4785605819778188e-13,1.9314012222605673e-16,5.5177057883160527e-19,2.8392186261081392e-11,2.5651482481388664e-19,0.0057522517089058488,0.0021308193232803955,1.5466530972362832e-08,5.0012200847826745e-09,1.9337294786189384e-05,2.5162670217201821e-12,3.3895601425556767e-08,1.9006301379716843e-07,3.9510387041798326e-11,9.459319296467869e-08,5.4298943389100773e-13,6.369305243563917e-12,1.4202347550663126e-15
1.1745149503756278e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32966038467275194,0.11290936257891089,0.021749995305181933,0.0,9.4798394173634736e-09,6.5228924382187689e-06,7.8738955640219234e-06,2.2357660990865071e-12,1.2027666632690018e-19,2.8458554306086182e-07,1.0572185616737611e-25,2.0617218754277829e-08,1.1022109047836363e-19,3.5090149797610685e-13,1.9457520580973798e-16,5.5536900287904144e-19,2.8576356673259561e-11,2.5900959098668931e-19,0.0057522054139932605,0.0021352563028557425,1.5497268073725462e-08,5.021976342689267e-09,1.937696903199899e-05,2.5242198873699326e-12,3.3962067348512713e-08,1.900432376779299e-07,3.963689196643053e-11,9.5267710715242757e-08,5.4764711764742575e-13,6.3957648721698789e-12,1.4277245005673303e-15
1.1770510224477511e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32965595475885962,0.1129093754893845,0.021747760711847183,0.0,9.5664779042733255e-09,6.5683824338833891e-06,7.9066393892592881e-06,2.2504939315269804e-12,1.2149704246640094e-19,2.8564575478930672e-07,1.0715320702244081e-25,2.0680471534338666e-08,1.1108220600388704e-19,3.5396563118581571e-13,1.9601722676559538e-16,5.5898293109739855e-19,2.8761187554566882e-11,2.6152386545594666e-19,0.0057521586219202716,0.0021396926379381931,1.5528001233734509e-08,5.0427538912874077e-09,1.9416564549536214e-05,2.5321725247474821e-12,3.4028397161093937e-08,1.9002354348092539e-07,3.9763572218986672e-11,9.5944763851362983e-08,5.523321036224489e-13,6.422276262772597e-12,1.4352336110296739e-15
1.1795870945198744e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32965152605359332,0.1129093888220303,0.021745526408133053,0.0,9.6536571978056816e-09,6.6140384655033245e-06,7.9394477761169814e-06,2.2652914679593819e-12,1.2272633028302724e-19,2.8670759846748206e-07,1.0860109846988043e-25,2.074372541644607e-08,1.1194848144932786e-19,3.5704852016287546e-13,1.9746619662249369e-16,5.6261239754226103e-19,2.8946678853799242e-11,2.6405776522021088e-19,0.0057521113415393236,0.0021441283286548047,1.5558730451491898e-08,5.0635526680434069e-09,1.9456081618617231e-05,2.5401249064844529e-12,3.4094591373149255e-08,1.9000393060504434e-07,3.9890427758631016e-11,9.6624349940381802e-08,5.570444679014928e-13,6.4488394053341815e-12,1.4427620895605718e-15
