Time (s),Volume (m^3),N2,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(56),OX(20),CH3X(21),HOX(22),HX(19),CH2X(27),CHX(28),CX(26),OCX(25),H2X(57),H2OX(23)
5.918590533096436e-07,0.09977366400000001,0.80000000000000004,0.0,0.24545389183941285,0.096029177049493958,0.079793146402197659,4.5128806303315756e-14,4.3683131752400692e-05,0.0004461141005660267,0.00026642847386794334,7.0649876899719051e-09,7.8514026252880731e-10,3.0073722394856307e-06,1.9490153264518018e-16,5.0339982781430204e-09,2.7992752391920858e-12,1.9968655031064248e-09,9.4686678924537046e-16,1.555966327492198e-19,6.2375907217557871e-10,8.5237878073333458e-14,0.003700854804138367,0.040103362955587155,2.6858593573017345e-07,2.2543918127230307e-07,7.9583669502022384e-05,5.489711331527907e-11,2.0038863426147664e-07,4.4775212040193471e-08,1.5777842163668595e-09,5.1892981397519049e-06,2.2115754206608207e-09
5.938495763127236e-07,0.09977366400000001,0.80000000000000004,0.0,0.24535232762060469,0.096029375714140316,0.079740739365648836,4.5799824209736599e-14,4.4168341440142437e-05,0.00044822592052385128,0.00026775441505204876,7.1135893097057599e-09,7.9088358521680032e-10,3.0181758913613469e-06,1.98739927215735e-16,5.0430487459972729e-09,2.8318029718517068e-12,2.0155126517887713e-09,9.5872287341546401e-16,1.5706461342636496e-19,6.2720999455946979e-10,8.6585408374117152e-14,0.0036993191476259878,0.040206364937326308,2.6888896724945473e-07,2.2632295505525472e-07,7.9658023250858055e-05,5.4945223526166961e-11,2.002874019121066e-07,4.4692316201561934e-08,1.5842006641755128e-09,5.2118063770514695e-06,2.2340290597752463e-09
5.958400993158036e-07,0.09977366400000001,0.80000000000000004,0.0,0.24525092148741737,0.096029571179109763,0.079688410042957444,4.6477895225171802e-14,4.4657003139100487e-05,0.00045033644453481458,0.0002690812953725597,7.1623051618591945e-09,7.9664369853334652e-10,3.0289578959015687e-06,2.0263673155950694e-16,5.0520604533838716e-09,2.8645581515187147e-12,2.0342537380645473e-09,9.7067950229665091e-16,1.5854185902823922e-19,6.3066134085759816e-10,8.7948561691116073e-14,0.0036977857756440428,0.040309207100661541,2.6919005893464145e-07,2.2720602405547543e-07,7.9731860404697074e-05,5.4992685767127967e-11,2.0018516252335812e-07,4.4609687038877393e-08,1.5906156679595977e-09,5.2342827123793225e-06,2.2566192664425124e-09
5.978306223188836e-07,0.09977366400000001,0.80000000000000004,0.0,0.24514967305538957,0.096029763459455741,0.079636158241115862,4.716305892017843e-14,4.5149125406349961e-05,0.00045244564329302616,0.00027040910493761583,7.2111346916009155e-09,8.0242053984187464e-10,3.0397182135548788e-06,2.0659254874089206e-16,5.0610335817421541e-09,2.8975410466087319e-12,2.0530887318053518e-09,9.8273707162442435e-16,1.6002840739870641e-19,6.3411304760387949e-10,8.9327446958719826e-14,0.0036962546830451191,0.040411889832949376,2.6948922498104653e-07,2.2808838165180837e-07,7.9805183481768894e-05,5.503950430751637e-11,2.0008192920358994e-07,4.4527323882827096e-08,1.5970291943872881e-09,5.2567268597778025e-06,2.2793461966537389e-09
5.998211453219636e-07,0.09977366400000001,0.80000000000000004,0.0,0.24504858194141407,0.096029952570132471,0.079583983767783723,4.7855354816444873e-14,4.5644716738996142e-05,0.00045455348772285945,0.00027173783393779255,7.2600773466542463e-09,8.082140465590581e-10,3.0504568061867408e-06,2.106079844995094e-16,5.0699683109643641e-09,2.9307519192922794e-12,2.0720176015624219e-09,9.9489597585491478e-16,1.6152429655770475e-19,6.3756505181868621e-10,9.0722173238383262e-14,0.0036947258646973413,0.040514413520189654,2.6978647948714079e-07,2.2897002128903908e-07,7.9877994984139291e-05,5.5085683198587922e-11,1.9997771492411966e-07,4.4445226060982148e-08,1.6034412106024716e-09,5.2791385363694868e-06,2.3022100039045879e-09
6.016126160247356e-07,0.09977366400000001,0.80000000000000004,0.0,0.24495773413021896,0.096030120071954717,0.079537092699226097,4.8484551779551223e-14,4.6093721963798255e-05,0.00045644936591250087,0.0002729344681134329,7.3042220039483176e-09,8.1344239984867555e-10,3.0601029342722135e-06,2.14273353351725e-16,5.077976883452831e-09,2.9608368372275522e-12,2.0891338212919534e-09,1.0059259559843683e-15,1.6287861474065311e-19,6.4067205828589431e-10,9.1991061194721479e-14,0.0036933518684400474,0.040606549173131043,2.7005238574834533e-07,2.2976287773806467e-07,7.9943089994950989e-05,5.5126700509609913e-11,1.9988309396036549e-07,4.4371564324619787e-08,1.6092107070490546e-09,5.2992810514290055e-06,2.3229045850725193e-09
6.034040867275076e-07,0.09977366400000001,0.80000000000000004,0.0,0.24486701316003032,0.096030285029141516,0.079490263972220643,4.9119586537858733e-14,4.6545550075446512e-05,0.00045834410285605409,0.00027413183211594423,7.3484574484687068e-09,8.1868415592878249e-10,3.0697314094962918e-06,2.17987951370718e-16,5.0859546261189181e-09,2.9911068067331435e-12,2.1063260293040011e-09,1.0170386215897708e-15,1.642405578666937e-19,6.4377920985242873e-10,9.3272948489801403e-14,0.0036919797064625176,0.040698556590646556,2.7031676514704039e-07,2.3055514267499799e-07,8.0007774445521501e-05,5.5167205939192058e-11,1.9978769807962719e-07,4.4298116467167914e-08,1.6149789303886706e-09,5.3193968365587387e-06,2.3437102666959269e-09
6.051955574302796e-07,0.09977366400000001,0.80000000000000004,0.0,0.24477641875435033,0.096030447452391268,0.079443497447925296,4.9760487796617309e-14,4.7000207143540877e-05,0.00046023767783079096,0.00027532991896304731,7.3927832829272693e-09,8.2393926929654286e-10,3.0793422069353132e-06,2.2175222562969224e-16,5.0939016669675399e-09,3.0215620060890759e-12,2.1235941999827341e-09,1.0282342575374594e-15,1.6561015401960437e-19,6.4688646161142081e-10,9.4567914881586713e-14,0.0036906093750556472,0.040790436051337642,2.7057962776730348e-07,2.3134681143809673e-07,8.0072050126919395e-05,5.5207202518605127e-11,1.996915364654405e-07,4.4224881992172618e-08,1.6207458575105985e-09,5.3394856918545158e-06,2.3646271548794758e-09
6.069870281330516e-07,0.09977366400000001,0.80000000000000004,0.0,0.24468595063755319,0.096030607352339092,0.079396792987928289,5.0407284226203498e-14,4.7457699198204194e-05,0.00046213007026193906,0.00027652872172501206,7.4371991117207725e-09,8.2920769449010503e-10,3.0889353025534549e-06,2.2556662491360893e-16,5.1018181330367688e-09,3.052202609561546e-12,2.1409383068795558e-09,1.0395131478332829e-15,1.6698743139955212e-19,6.4999376897172598e-10,9.5876040204030225e-14,0.0036892408705203709,0.040882187832932126,2.7084098362746578e-07,2.3213787940679776e-07,8.0135918820030156e-05,5.5246693001301905e-11,1.995946182102434e-07,4.4151860402411449e-08,1.6265114654229364e-09,5.3595474193794109e-06,2.3856553541789677e-09
6.087784988358237e-07,0.09977366400000001,0.80000000000000004,0.0,0.24459560853488141,0.096030764739557156,0.079350150454246468,5.1060004461475531e-14,4.7918032230066893e-05,0.00046402125972195326,0.00027772823352429943,7.4817045409318006e-09,8.3448938608997334e-10,3.0985106731929966e-06,2.294315997087651e-16,5.1097041504088215e-09,3.0830287874230582e-12,2.1583583227207351e-09,1.0508755756178107e-15,1.6837241832327912e-19,6.5310108765707031e-10,9.7197404365351833e-14,0.0036878741891676228,0.040973812212287818,2.7110084268544788e-07,2.3292834199295968e-07,8.0199382295639775e-05,5.5285680293190166e-11,1.9949695231895416e-07,4.4079051196876398e-08,1.6322757314057894e-09,5.3795818231512478e-06,2.4067949671738453e-09
6.105699695385957e-07,0.09977366400000001,0.80000000000000004,0.0,0.24450539217244177,0.096030919624555136,0.079303569709323507,5.1718677101130211e-14,4.8381212190224087e-05,0.00046591122592978742,0.00027892844753517803,7.5262991783306176e-09,8.3978429872037278e-10,3.1080682965646552e-06,2.3334760219236192e-16,5.1175598442210187e-09,3.1140407059725707e-12,2.1758542194153048e-09,1.0623218231615712e-15,1.6976514322428701e-19,6.5620837370518456e-10,9.8532087346319297e-14,0.0036865093273183067,0.041065309465396556,2.7135921484347146e-07,2.3371819464188577e-07,8.0262442314515809e-05,5.5324167612297841e-11,1.9939854772214482e-07,4.4006453873137384e-08,1.6380386331594051e-09,5.3995887091301436e-06,2.4280460944259923e-09
6.123614402413677e-07,0.09977366400000001,0.80000000000000004,0.0,0.24441530127720146,0.096031072017780578,0.079257050616028391,5.2383330707069453e-14,4.8847244990232279e-05,0.0004677999487501696,0.00028012935698339597,7.5709826333762032e-09,8.4509238705058529e-10,3.1176081512381179e-06,2.3731508622201869e-16,5.1253853386765318e-09,3.1452385275558019e-12,2.1934259680627724e-09,1.0738521718603838e-15,1.7116563465301222e-19,6.593155834669344e-10,9.9880169198540627e-14,0.0036851462813032557,0.041156679867387726,2.7161610993811605e-07,2.3450743284737261e-07,8.0325100627490499e-05,5.5362157469319895e-11,1.9929941326020771e-07,4.3934067928748452e-08,1.6438001483720745e-09,5.4195678852061382e-06,2.4494088353590315e-09
6.139737638738625e-07,0.09977366400000001,0.80000000000000004,0.0,0.24433432652096942,0.096031207049803113,0.07921523603120699,5.2986656254855014e-14,4.9269118542332612e-05,0.00046949871966734004,0.0002812107645279988,7.6112733605845565e-09,8.4988089434262729e-10,3.1261788111798244e-06,2.4093021502974244e-16,5.1324025651460238e-09,3.1734756450837076e-12,2.2093053707325962e-09,1.08430162404203e-15,1.7243274101136278e-19,6.6211197120328846e-10,1.0110496511886106e-13,0.0036839210894034128,0.041238804998176851,2.7184606071538221e-07,2.3521721817862131e-07,8.0381151089767815e-05,5.5395925464679647e-11,1.9920957544854946e-07,4.386910088985528e-08,1.6489843084237867e-09,5.4375252944741442e-06,2.4687308122110402e-09
6.154248551431078e-07,0.09977366400000001,0.80000000000000004,0.0,0.24426153578065035,0.096031326866363065,0.079177645424887991,5.3533828286402179e-14,4.9650788056399231e-05,0.00047102672657521426,0.00028218450426417311,7.6475960230702479e-09,8.5419961711610921e-10,3.1338800732224709e-06,2.4422007535024255e-16,5.1386973135589519e-09,3.1990180010161004e-12,2.2236493255032075e-09,1.0937647380645059e-15,1.7357855263331708e-19,6.6462861138024279e-10,1.0221666463431742e-13,0.0036828196695159695,0.04131263011987673,2.7205200610660691e-07,2.3585559365918859e-07,8.0431320553784799e-05,5.5425976143269168e-11,1.9912822724957893e-07,4.3810776289612915e-08,1.6536490639936999e-09,5.4536675270543215e-06,2.4861980141729901e-09
6.168759464123532e-07,0.09977366400000001,0.80000000000000004,0.0,0.24418882687670262,0.096031445066445426,0.079140095025764412,5.4084975090026235e-14,5.003433969981258e-05,0.00047255388236982582,0.00028315868839894206,7.6839762699628338e-09,8.5852690402125839e-10,3.1415696418872687e-06,2.475445251430051e-16,5.1449724660013625e-09,3.2246826037245954e-12,2.2380429927381016e-09,1.1032835282934432e-15,1.7472951102199677e-19,6.6714512491850897e-10,1.0333729770710795e-13,0.0036817194345058809,0.041386372500938295,2.7225699969350436e-07,2.3649355809666431e-07,8.0481229539540957e-05,5.5455705528365517e-11,1.9904641564001991e-07,4.3752589474762463e-08,1.658312871184449e-09,5.4697912438560659e-06,2.5037386161965457e-09
6.183270376815985e-07,0.09977366400000001,0.80000000000000004,0.0,0.24411619966566178,0.096031561655484904,0.079102584761768541,5.4640111771268234e-14,5.0419776538140837e-05,0.0004740801766273565,0.00028413331342952138,7.7204138969612497e-09,8.6286273105976562e-10,3.1492475073941265e-06,2.5090380878836802e-16,5.1512280867315432e-09,3.2504695319818476e-12,2.2524863555566569e-09,1.11285814257367e-15,1.7588563157564565e-19,6.69661489218744e-10,1.0446690700857979e-13,0.0036806203824421182,0.041460032285936491,2.7246104658802179e-07,2.3713110915944194e-07,8.0530878958846505e-05,5.5485115166938345e-11,1.9896414516087663e-07,4.3694540174100099e-08,1.6629757186668077e-09,5.4858963464379562e-06,2.5213526674515147e-09
6.196330198239193e-07,0.09977366400000001,0.80000000000000004,0.0,0.24405090490487988,0.096031665212649539,0.079068859780287395,5.514315860075461e-14,5.0768284054233767e-05,0.00047545309627909296,0.00028501085004521373,7.753256652982259e-09,8.6677225739147656e-10,3.1561475723503666e-06,2.5395714955989599e-16,5.1568414985763967e-09,3.2737824195239319e-12,2.2655278575965338e-09,1.1215231468730563e-15,1.7693056649243771e-19,6.7192607091927843e-10,1.0549126534523881e-13,0.0036796322454112399,0.041526255591998538,2.7264388357873049e-07,2.3770454976405641e-07,8.0575342257204721e-05,5.5511311929810118e-11,1.9888971312232905e-07,4.3642413153368971e-08,1.6671714516174491e-09,5.5003749428922779e-06,2.5372681525981256e-09
6.209390019662401e-07,0.09977366400000001,0.80000000000000004,0.0,0.24398567609536573,0.096031767473175822,0.079035167197746031,5.5649460440608348e-14,5.1118323258260391e-05,0.00047682530217951655,0.00028588873844328952,7.7861455740855608e-09,8.7068866434666098e-10,3.1630381434751542e-06,2.5703908341022193e-16,5.1624391877827106e-09,3.2971945083092964e-12,2.2786095863410186e-09,1.1302335953314612e-15,1.7797970657315098e-19,6.7419049725153978e-10,1.0652296015835165e-13,0.0036786450636043643,0.041592412216943361,2.7282596156427419e-07,2.3827765198440921e-07,8.0619596700918123e-05,5.5537252014329172e-11,1.9881491631552751e-07,4.3590397101293725e-08,1.6713663899901965e-09,5.5148383121151247e-06,2.5532432057624776e-09
6.222449841085609e-07,0.09977366400000001,0.80000000000000004,0.0,0.24392051313328567,0.096031868440971904,0.079001506961979495,5.6159028266980812e-14,5.1469896349559319e-05,0.00047819678685667743,0.00028676697611460628,7.8190805128492661e-09,8.7461193447685156e-10,3.1699192143633419e-06,2.6014978994562617e-16,5.1680212004079114e-09,3.320705852324453e-12,2.2917315287956394e-09,1.1389895949245305e-15,1.7903306314842037e-19,6.7645475201634471e-10,1.0756202261078261e-13,0.0036776588356224886,0.041658502265412387,2.7300728421889531e-07,2.3885041415258204e-07,8.0663642946235325e-05,5.5562936580691455e-11,1.9873975798148014e-07,4.3538491819181515e-08,1.6755605257475627e-09,5.5292863840115513e-06,2.5692778612222466e-09
6.235509662508817e-07,0.09977366400000001,0.80000000000000004,0.0,0.24385541591504203,0.096031968119929187,0.078967879020939713,5.6671873044467758e-14,5.1823005516263907e-05,0.00047956754287843364,0.00028764556056389158,7.8520613223295085e-09,8.785420503487232e-10,3.1767907788346841e-06,2.6328944922662289e-16,5.1735875822652201e-09,3.3443165044789758e-12,2.3048936717516839e-09,1.1477912523724347e-15,1.8009064758219664e-19,6.7871881910117461e-10,1.0860848388219602e-13,0.0036766735600693491,0.041724525841810516,2.7318785520153002e-07,2.3942283461179572e-07,8.0707481646767186e-05,5.558836672118583e-11,1.9866424133782783e-07,4.348669710778492e-08,1.6797538509010852e-09,5.5437190890084882e-06,2.5853721528161997e-09
6.248569483932025e-07,0.09977366400000001,0.80000000000000004,0.0,0.24379038433727207,0.096032066513922321,0.078934283322695184,5.7188005725989417e-14,5.2177652935301162e-05,0.00048093756285230634,0.00028852448930967152,7.885087856060461e-09,8.8247899454434064e-10,3.1836528309319979e-06,2.6645824176575032e-16,5.1791383789256655e-09,3.3680265166098082e-12,2.3180960017877251e-09,1.1566386741390221e-15,1.8115247127177306e-19,6.8098268247997765e-10,1.0966237516871879e-13,0.0036756892355514093,0.041790483050307012,2.7336767815509672e-07,2.3999491171524679e-07,8.0751113453500853e-05,5.561354351694441e-11,1.9858836958158332e-07,4.3435012767724937e-08,1.6839463575285221e-09,5.5581363580522985e-06,2.6015261139006496e-09
6.261629305355233e-07,0.09977366400000001,0.80000000000000004,0.0,0.24372541829684755,0.096032163626809289,0.078900719815430606,5.7707437252671746e-14,5.2533840772388919e-05,0.0004823068394253355,0.00028940375988420144,7.9181599680543392e-09,8.8642274966139907e-10,3.1905053649193553e-06,2.6965634852535529e-16,5.1846736357200518e-09,3.3918359394855904e-12,2.3313385052711252e-09,1.1655319664309709e-15,1.8221854564781107e-19,6.8324632621296675e-10,1.10723727682604e-13,0.0036747058606778566,0.04185637399483616,2.7354675670556367e-07,2.4056664382579628e-07,8.0794539014821817e-05,5.563846805486381e-11,1.9851214588863462e-07,4.338343859943259e-08,1.6881380377724767e-09,5.5725381226063634e-06,2.6177397773327354e-09
6.274689126778441e-07,0.09977366400000001,0.80000000000000004,0.0,0.24366051769087363,0.096032259462431602,0.078867188447446515,5.8230178553728721e-14,5.2891571182032978e-05,0.00048367536528393692,0.00029028336983339916,7.951277512801378e-09,8.9037329831346302e-10,3.1973483752802651e-06,2.7288395091537288e-16,5.1901933977409459e-09,3.4157448228109854e-12,2.3446211683595261e-09,1.1744712351969645e-15,1.8328888217436465e-19,6.8550973444641806e-10,1.1179257265189635e-13,0.003673723434060595,0.041922198779098051,2.7372509446241704e-07,2.4113802931620105e-07,8.0837758976532866e-05,5.5663141411798583e-11,1.9843557341236968e-07,4.3331974402778022e-08,1.692328883838741e-09,5.5869243146486491e-06,2.6340131754848617e-09
6.287748948201649e-07,0.09977366400000001,0.80000000000000004,0.0,0.24359568241668858,0.096032354024614186,0.078833689167159077,5.8756240546345552e-14,5.3250846307525084e-05,0.00048504313315376064,0.00029116331671677422,7.9844403452697307e-09,8.9433062313020594e-10,3.2041818567158635e-06,2.7614123079110375e-16,5.1956977098446184e-09,3.4397532152310289e-12,2.3579439770023378e-09,1.1834565861268649e-15,1.843634923489042e-19,6.8777289141246647e-10,1.1286894132009854e-13,0.0036727419543142376,0.041987957506559287,2.7390269501920014e-07,2.417090665689035e-07,8.0880773981867866e-05,5.5687564663562542e-11,1.9835865528443989e-07,4.3280619977224992e-08,1.6965188879963742e-09,5.6012948666693194e-06,2.650346340238706e-09
6.300808769624856e-07,0.09977366400000001,0.80000000000000004,0.0,0.24353091237186253,0.096032447317165662,0.078800221923099614,5.9285634135562979e-14,5.3611668280941468e-05,0.00048641013579954777,0.00029204359810735842,8.0176483209053917e-09,8.9829470675764059e-10,3.2110058041431208e-06,2.7942837045098674e-16,5.2011866166529941e-09,3.4638611643354782e-12,2.3713069169422244e-09,1.1924881246509037e-15,1.8544238770233951e-19,6.9003578142890224e-10,1.1395286494583918e-13,0.0036717614200560971,0.0420536502804537,2.7407956195329776e-07,2.4227975397603752e-07,8.0923584671507197e-05,5.5711738882565604e-11,1.9828139461576024e-07,4.3229375122021475e-08,1.7007080425783079e-09,5.6156497116683264e-06,2.6667393029879803e-09
6.313868591048064e-07,0.09977366400000001,0.80000000000000004,0.0,0.2434662074541972,0.096032539343878301,0.078766786663914332,5.9818370214162351e-14,5.3974039223141454e-05,0.00048777636602498917,0.00029292421159163794,8.0509012956320881e-09,9.0226553185835324e-10,3.2178202126930644e-06,2.8274555263436828e-16,5.2066601625555544e-09,3.4880687166631719e-12,2.3847099737165794e-09,1.2015659559388812e-15,1.8652557979904174e-19,6.9229838889896247e-10,1.1504437480254209e-13,0.0036707818299061817,0.042119277203783168,2.7425569882578421e-07,2.4285008993939499e-07,8.0966191683594843e-05,5.5735665137235776e-11,1.9820379449615586e-07,4.3178239636126791e-08,1.7048963399802695e-09,5.6299887831530393e-06,2.6831920946398059e-09
6.326928412471272e-07,0.09977366400000001,0.80000000000000004,0.0,0.24340156756172468,0.096032630108528041,0.078733383338363994,6.0354459662551919e-14,5.4337961243766013e-05,0.00048914181667258471,0.00029380515476948587,8.0841991258511564e-09,9.062430811117315e-10,3.2246250777090011e-06,2.8609296051926867e-16,5.2121183917112419e-09,3.5123759177064013e-12,2.3981531326589908e-09,1.2106901848993748e-15,1.8761308023686465e-19,6.9456069831112512e-10,1.1614350217809688e-13,0.0036698031824871874,0.042184838379318274,2.7443110918166454e-07,2.4342007287036912e-07,8.100859565375506e-05,5.5759344492857427e-11,1.9812585799405594e-07,4.3127213318102745e-08,1.7090837726600483e-09,5.6443120151358619e-06,2.6997047456149542e-09
6.33998823389448e-07,0.09977366400000001,0.80000000000000004,0.0,0.24333699259270719,0.096032719614874737,0.078700011895323579,6.0893913348653992e-14,5.4703436441236546e-05,0.00049050648062350078,0.00029468642525409415,8.1175416684413753e-09,9.1022733721419002e-10,3.2314203947447624e-06,2.8947077772014441e-16,5.217561348050341e-09,3.5367828119152873e-12,2.411636378900704e-09,1.2198609161789571e-15,1.8870490064716467e-19,6.9682269423889798e-10,1.1725027837453096e-13,0.0036688254764244933,0.042250333909599022,2.7460579655000808e-07,2.4398970118992118e-07,8.1050797215107857e-05,5.5782778011122188e-11,1.980475881569837e-07,4.3076295966195004e-08,1.7132703331374616e-09,5.6586193421318724e-06,2.7162772858492199e-09
6.353048055317688e-07,0.09977366400000001,0.80000000000000004,0.0,0.24327248244563615,0.096032807866662143,0.078666672283781963,6.1436742127793126e-14,5.5070466902754021e-05,0.0004918703507974326,0.00029556802067190479,8.150928780758808e-09,9.1421828287939437e-10,3.2382061595629518e-06,2.9287918828564717e-16,5.2229890752763338e-09,3.5612894427021713e-12,2.4251596973720718e-09,1.2290782541614258e-15,1.8980105269482059e-19,6.9908436134060956e-10,1.1836473470768291e-13,0.0036678487103461487,0.042315763896935622,2.7477976444390696e-07,2.4455897332853718e-07,8.1092796998284713e-05,5.5805966750323233e-11,1.9796898801191082e-07,4.3025487378397572e-08,1.7174560139941743e-09,5.6729106991564659e-06,2.7329097447942709e-09
6.379167698164104e-07,0.09977366400000001,0.80000000000000004,0.0,0.24314365621243986,0.096032980621453864,0.078600088351718167,6.253256832283045e-14,5.5809201910627853e-05,0.00049459568168492055,0.00029733217687875582,8.2178361463847884e-09,9.2222017384027355e-10,3.2517490166305301e-06,2.9978852786264553e-16,5.2337990160799936e-09,3.6106020824967815e-12,2.4523264897293943e-09,1.2476531664518063e-15,1.9200639852943471e-19,7.0360664812198277e-10,1.2061681311460453e-13,0.0036658979926680363,0.042446427650872309,2.7512555578118606e-07,2.4569644283227985e-07,8.1176193740287414e-05,5.585161410752212e-11,1.9781080880240232e-07,4.2924195685643909e-08,1.7258247074775097e-09,5.7014452458405488e-06,2.766354534208564e-09
6.402675376725878e-07,0.09977366400000001,0.80000000000000004,0.0,0.24302793327995101,0.096033131847403766,0.078540271167163486,6.3530463355337807e-14,5.64794031298024e-05,0.00049704569452063945,0.00029892100519387978,8.2782037826762044e-09,9.2944458095410184e-10,3.2639048811110549e-06,3.0611341797553155e-16,5.2434763130912257e-09,3.6553249718288854e-12,2.4769134946356073e-09,1.264531024208428e-15,1.9400614168939275e-19,7.0767542946154698e-10,1.2267026418020872e-13,0.0036641455477953158,0.04256380189424204,2.7543434230047869e-07,2.4671893169504418e-07,8.1250567002822538e-05,5.5891870130958654e-11,1.9766734780639221e-07,4.2833403103061632e-08,1.73335345013625e-09,5.7270710787895119e-06,2.7966600522537046e-09
6.426183055287652e-07,0.09977366400000001,0.80000000000000004,0.0,0.24291241880230313,0.096033279066076213,0.078480556328511156,6.4539461923889366e-14,5.7154675351748079e-05,0.00049949302715219905,0.00030051084997757929,8.3387136282776134e-09,9.3669039422569236e-10,3.2760297398662954e-06,3.125403125220557e-16,5.253104937280133e-09,3.7003716358554535e-12,2.501630090173164e-09,1.2815614989695236e-15,1.9602010230060245e-19,7.1174291066518039e-10,1.2474908650970943e-13,0.0036623961272568115,0.042680965359172401,2.757408516346132e-07,2.4774024255350765e-07,8.1324296199548947e-05,5.5931349371441342e-11,1.9752286275255004e-07,4.2742959761768379e-08,1.7408792302283978e-09,5.7526441810111629e-06,2.8271601429302921e-09
6.449690733849426e-07,0.09977366400000001,0.80000000000000004,0.0,0.24279711219568856,0.096033422298732518,0.078420943542339777,6.555962686684082e-14,5.7835030343261457e-05,0.00050193763966202229,0.00030210169785760822,8.399364868517827e-09,9.4395751349342008e-10,3.2881235755062296e-06,3.1907030027738555e-16,5.262685135564213e-09,3.7457422908136466e-12,2.5264761813810369e-09,1.2987451899018717e-15,1.9804834960699463e-19,7.1580900529896494e-10,1.2685346319392352e-13,0.0036606497231470888,0.042797918634120587,2.7604510370257461e-07,2.4876036659330975e-07,8.1397384920358655e-05,5.5970057876600869e-11,1.9737737056102822e-07,4.2652864474005118e-08,1.7484020066671854e-09,5.7781641912994628e-06,2.8578549606246394e-09
6.4731984124112e-07,0.09977366400000001,0.80000000000000004,0.0,0.2426820128786486,0.096033561566470846,0.078361432516397878,6.6591020881718331e-14,5.8520479753349063e-05,0.00050437949252594299,0.00030369353559553912,8.4601566937157299e-09,9.5124583879369219e-10,3.300186372696734e-06,3.2570447439496842e-16,5.2722171526229059e-09,3.7914371423989095e-12,2.5514516713028576e-09,1.3160826933556687e-15,2.0009095320565726e-19,7.1987362780213557e-10,1.2898357744307583e-13,0.0036589063275882395,0.042914662305187964,2.7634711826039401e-07,2.4977929509686795e-07,8.1469836730231165e-05,5.6008001658072847e-11,1.9723088794534313e-07,4.2563116049649094e-08,1.7559217389832465e-09,5.8036307535162122e-06,2.8887446547199831e-09
6.520213769534749e-07,0.09977366400000001,0.80000000000000004,0.0,0.24245243379911904,0.096033828290779805,0.078242714582009834,6.8687746201624792e-14,5.9906707836445333e-05,0.00050925476317107343,0.00030688012835316982,8.5821588851703289e-09,9.658857086501564e-10,3.3242188004863857e-06,3.3928977596523825e-16,5.291137610784144e-09,3.8838002060284852e-12,2.6017904496430237e-09,1.3512215090691737e-15,2.042195094351841e-19,7.2799811851409986e-10,1.3332175203867359e-13,0.003655428530748375,0.043147523168385181,2.7694451306273005e-07,2.5181353110431748e-07,8.1612843754159264e-05,5.608161891668198e-11,1.9693501727336304e-07,4.238465501925483e-08,1.7709519124096009e-09,5.8544021342656038e-06,2.951109244745594e-09
6.558909352471667e-07,0.09977366400000001,0.80000000000000004,0.0,0.24226409778593871,0.096034036097363495,0.078145307675664896,7.0447674641534449e-14,6.1063017292414145e-05,0.00051325869606965021,0.00030950568419030105,8.6829866953778237e-09,9.7799770257786084e-10,3.3439052418808005e-06,3.5079322037757204e-16,5.30656742247315e-09,3.9607932989816284e-12,2.643608782836067e-09,1.3806088880747828e-15,2.0766117144604133e-19,7.3467976768579204e-10,1.3697107078407942e-13,0.0036525751207787346,0.043338553320291899,2.7742964726165277e-07,2.5348413005870432e-07,8.1728663564172198e-05,5.6139965491695723e-11,1.9668867235673631e-07,4.2238804775706985e-08,1.7833128920802688e-09,5.8960256955463749e-06,3.0030238867209105e-09
6.597604935408586e-07,0.09977366400000001,0.80000000000000004,0.0,0.2420763162054832,0.096034233420511067,0.07804817286004162,7.2238813325626341e-14,6.223327294432888e-05,0.00051725466782185443,0.00031213376018566694,8.7841854185909742e-09,9.9016590509835401e-10,3.3635074601776965e-06,3.6259288243498999e-16,5.3218696853182061e-09,4.0386670488961405e-12,2.6857764431071878e-09,1.4104204409116034e-15,2.1114262195665866e-19,7.4135638189421973e-10,1.4069243797434456e-13,0.0036497297645469704,0.043529022826825185,2.7790896167871339e-07,2.5515138327386904e-07,8.1842801614168646e-05,5.6196314372777669e-11,1.9643984695877616e-07,4.2093879331723067e-08,1.7956651355552541e-09,5.9375001297732948e-06,3.0554682658966977e-09
6.636300518345504e-07,0.09977366400000001,0.80000000000000004,0.0,0.24188908652561783,0.096034420350112101,0.07795130886222823,7.4061437970833915e-14,6.3417523615788945e-05,0.00052124251237690663,0.00031476430074256376,8.8857515756318013e-09,1.0023898759686592e-09,3.3830254388492621e-06,3.7469375037523224e-16,5.3370454340068612e-09,4.1174221004567928e-12,2.7282929473138782e-09,1.4406587512793258e-15,2.1466418080341043e-19,7.4802760236901613e-10,1.4448667339506213e-13,0.0036468924276369693,0.043718934240619164,2.7838254019934337e-07,2.568152543756962e-07,8.1955273166545872e-05,5.6250691420853053e-11,1.9618861033668429e-07,4.1949873328505454e-08,1.8080084781065928e-09,5.9788239794617787e-06,3.1084429171600059e-09
