Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(28),OX(20),CH3X(22)
0.057168483768255327,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.00036104208420627314,0.099999932167566682,0.0049939028981173519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7832432898284383e-08,0.19001219420376586,0.0
0.057336835560061784,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.00036007903947944941,0.09999993234850299,0.0049934212852857825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7651496587467682e-08,0.19001315742942901,0.0
0.05750518735186824,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.00035912121063248824,0.099999932528459345,0.0049929422808841269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7471540232628635e-08,0.19001411543823232,0.0
0.0576735391436747,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.00035816855492461192,0.09999993270744377,0.0049924658635379744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7292555803663914e-08,0.19001506827292464,0.0
0.05784189093548116,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.00035722103008452652,0.099999932885464216,0.0049919920121077078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7114535358676548e-08,0.19001601597578519,0.0
0.058010242727287616,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.00035627859430395373,0.099999933062528537,0.0049915207056852639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6937471042760421e-08,0.19001695858863005,0.0
0.05817859451909407,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.00035534120623127046,0.099999933238644506,0.0049910519235909457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6761355086805474e-08,0.19001789615281869,0.0
0.05834694631090053,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.00035440882496525178,0.099999933413819769,0.0049905856453702942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6586179806321949e-08,0.19001882870925998,0.0
0.05851529810270699,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.00035348141004891859,0.099999933588061973,0.0049901218507910237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6411937600284596e-08,0.19001975629841852,0.0
0.05868364989451345,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.0003525589214634858,0.099999933761378626,0.0049896605198399826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6238620949995784e-08,0.1900206789603206,0.0
0.058852001686319905,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.00035164131962240941,0.099999933933777166,0.0049892016327201779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6066222417966808e-08,0.19002159673456018,0.0
0.05902035347812636,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.00035072856536553089,0.09999993410526492,0.0049887451698478547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.58947346468179e-08,0.19002250966030487,0.0
0.05918870526993282,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.00034982061995331767,0.099999934275849203,0.0049882911118496031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.572415035819618e-08,0.19002341777630133,0.0
0.05935705706173928,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.00034891744506119582,0.099999934445537189,0.0049878394395595398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5554462351710792e-08,0.19002432112088152,0.0
0.059525408853545736,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.00034801900277397628,0.099999934614336039,0.0049873901340165058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5385663503885708e-08,0.19002521973196759,0.0
0.059693760645352194,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.00034712525558036942,0.099999934782252775,0.0049869431764613323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5217746767129233e-08,0.19002611364707792,0.0
0.05986211243715865,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.0003462361663675888,0.099999934949294392,0.0049864985483341435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.505070516872001e-08,0.19002700290333233,0.0
0.06003046422896511,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.0003453516984160421,0.099999935115467758,0.004986056231271691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4884531809809708e-08,0.1900278875374572,0.0
0.06019881602077157,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.00034447181539410635,0.099999935280779689,0.0049856162071047509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.471921986444126e-08,0.19002876758579104,0.0
0.060367167812578025,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.00034359648135298676,0.099999935445236984,0.0049851784578555484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4554762578583161e-08,0.19002964308428946,0.0
0.06053551960438448,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.00034272566072165734,0.099999935608846277,0.0049847429657352291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.439115326917857e-08,0.19003051406853008,0.0
0.06070387139619094,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.00034185931830188297,0.099999935771614229,0.0049843097131413681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.42283853232104e-08,0.19003138057371782,0.0
0.0608722231879974,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.00034099741926331889,0.099999935933547363,0.004983878682655523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4066452196780482e-08,0.19003224263468949,0.0
0.06120892677161031,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.00033928681381923743,0.099999936254934974,0.0049830232192396694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3745064567152946e-08,0.1900339535615212,0.0
0.061511959996861924,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.00033776212322881677,0.099999936541393025,0.0049822607307154331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3458606518375958e-08,0.1900354785385697,0.0
0.06181499322211354,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.00033625130382486823,0.099999936825244981,0.0049815051790874894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3174754579046019e-08,0.19003698964182561,0.0
0.06211802644736516,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.00033475416516096047,0.099999937106526576,0.0049807564691147308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2893472968233367e-08,0.19003848706177109,0.0
0.062421059672616776,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.00033327052028759224,0.099999937385272977,0.0049800145073048427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2614726562009001e-08,0.19003997098539085,0.0
0.0627240928978684,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.0003318001856717855,0.099999937661518656,0.0049792792018740987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2338480878337068e-08,0.19004144159625239,0.0
0.06302712612312002,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.00033034298111893004,0.099999937935297475,0.0049785504627082641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2064702062391002e-08,0.1900428990745841,0.0
0.06333015934837163,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.00032889872969675467,0.099999938206642658,0.0049778282013245804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1793356872270146e-08,0.1900443435973514,0.0
0.06363319257362325,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.00032746725766141744,0.099999938475586886,0.004977112330834808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1524412665113128e-08,0.190045775338331,0.0
0.06393622579887487,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.00032604839438560757,0.099999938742162148,0.0049764027659092627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1257837383589216e-08,0.19004719446818208,0.0
0.06423925902412649,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.00032464197228858962,0.099999939006399988,0.004975699422741833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0993599542756198e-08,0.19004860115451697,0.0
0.0645422922493781,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.0003232478267681235,0.099999939268331325,0.0049750022190159365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0731668217269143e-08,0.19004999556196872,0.0
0.06484532547462972,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.00032186579613420891,0.099999939527986498,0.0049743110738713859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0472013028931318e-08,0.19005137785225779,0.0
0.06514835869988134,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.00032049572154460077,0.099999939785395398,0.004973625907872134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0214604134580611e-08,0.19005274818425633,0.0
0.06545139192513295,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.00031913744694204321,0.099999940040587307,0.0049729466429748971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9959412214296596e-08,0.19005410671405082,0.0
0.06575442515038457,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.00031779081899316065,0.099999940293591078,0.0049722732024985779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9706408459917969e-08,0.19005545359500342,0.0
0.06605745837563619,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.00031645568702895981,0.099999940544434979,0.0049716055110945291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9455564563865995e-08,0.1900567889778115,0.0
0.0663604916008878,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.00031513190298688721,0.099999940793146849,0.0049709434947175649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9206852708258545e-08,0.19005811301056547,0.0
0.06666352482613942,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.00031381932135440219,0.099999941039753987,0.0049702870805977449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8960245554305933e-08,0.19005942583880511,0.0
0.06696655805139104,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.00031251779911401379,0.0999999412842833,0.0049696361972128905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8715716231987094e-08,0.19006072760557483,0.0
0.06726959127664266,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.00031122719568974085,0.099999941526761213,0.0049689907742618035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8473238329991139e-08,0.19006201845147699,0.0
0.06757262450189427,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.00030994737289495133,0.099999941767213663,0.0049683507426381852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8232785885913801e-08,0.1900632985147242,0.0
0.06787565772714589,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.00030867819488153675,0.099999942005666184,0.004967716034405224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7994333376711299e-08,0.19006456793119017,0.0
0.06817869095239751,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.00030741952809038616,0.099999942242143841,0.004967086582770815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7757855709396933e-08,0.19006582683445891,0.0
0.06848172417764913,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.00030617124120311753,0.09999994247667135,0.004966462322063432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7523328211967477e-08,0.19006707535587375,0.0
0.06878475740290074,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.00030493320509503169,0.099999942709272926,0.0049658431877085945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7290726624567127e-08,0.19006831362458337,0.0
0.06908779062815236,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.0003037052927892504,0.099999942939972469,0.0049652291162059371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7060027090874262e-08,0.1900695417675887,0.0
0.06939082385340398,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.00030248737941200636,0.099999943168793404,0.0049646200451068448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6831206149694565e-08,0.19007075990978695,0.0
0.0696938570786556,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.00030127934214904987,0.099999943395758822,0.0049640159129926567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6604240726773478e-08,0.19007196817401531,0.0
0.06999689030390721,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.00030008106020313886,0.099999943620891416,0.0049634166594533999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6379108126815139e-08,0.19007316668109384,0.0
0.07029992352915883,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.00029889241475258393,0.099999943844213499,0.004962822225067073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6155786025684787e-08,0.19007435554986646,0.0
0.07060295675441045,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.00029771328891081331,0.099999944065747068,0.004962232551379407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5934252462814154e-08,0.1900755348972418,0.0
0.07090598997966206,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.00029654356768693373,0.099999944285513703,0.004961647580884152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5714485833800186e-08,0.19007670483823233,0.0
0.07120902320491368,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.00029538313794725407,0.099999944503534666,0.004961067257003837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5496464883165234e-08,0.1900778654859929,0.0
0.0715120564301653,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.00029423188837774723,0.099999944719830855,0.0049604915240709898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5280168697304505e-08,0.19007901695185861,0.0
0.07181508965541691,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.00029308970944742183,0.099999944934422852,0.0049599203273098273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5065576697617873e-08,0.19008015934538092,0.0
0.07211812288066853,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.00029195649337257962,0.09999994514733089,0.0049593536128183747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4852668633781009e-08,0.19008129277436384,0.0
0.07242115610592015,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.00029083213408193185,0.099999945358574954,0.0049587913275510225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4641424577188522e-08,0.19008241734489859,0.0
0.07272418933117177,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.00028971652718255231,0.099999945568174611,0.0049582334193015009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4431824914576596e-08,0.19008353316139759,0.0
0.07302722255642338,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.00028860956992664256,0.099999945776149166,0.0049576798366862606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4223850341763555e-08,0.19008464032662806,0.0
0.073330255781675,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.00028751116117908647,0.099999945982517657,0.0049571305291282409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4017481857545391e-08,0.19008573894174416,0.0
0.07363328900692662,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.00028642120138577343,0.099999946187298738,0.004956585446841035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3812700757771587e-08,0.19008682910631852,0.0
0.07393632223217823,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.00028533959254266789,0.09999994639051088,0.0049560445408134172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3609488629517802e-08,0.19008791091837382,0.0
0.07423935545742985,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.0002842662381656056,0.099999946592172165,0.0049555077627942449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3407827345393611e-08,0.19008898447441216,0.0
0.07454238868268147,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.00028320104326079503,0.09999994679230044,0.0049549750652776951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3207699058037575e-08,0.19009004986944522,0.0
0.07484542190793309,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.0002821439142960081,0.099999946990913316,0.0049544464014888694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3009086194689328e-08,0.19009110719702285,0.0
0.0751484551331847,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.00028109475917243641,0.099999947188028043,0.0049539217253697131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.28119714518716e-08,0.1900921565492612,0.0
0.07545148835843632,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.00028005348719720077,0.099999947383661719,0.0049534009915652641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2616337790273525e-08,0.19009319801687014,0.0
0.07575452158368794,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.00027902000905649128,0.09999994757783108,0.0049528841554102284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2422168429694314e-08,0.19009423168918019,0.0
0.07605755480893955,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.00027799423678932458,0.099999947770552655,0.0049523711729158532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2229446844063283e-08,0.19009525765416896,0.0
0.07636058803419117,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.00027697608376189977,0.099999947961842764,0.004951862000757098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2038156756682837e-08,0.19009627599848644,0.0
0.07666362125944279,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.00027596546464253802,0.099999948151717366,0.0049513565962601052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1848282135520764e-08,0.19009728680748042,0.0
0.0769666544846944,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.00027496229537719066,0.099999948340192296,0.0049508549173899585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.165980718853335e-08,0.1900982901652207,0.0
0.07726968770994602,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.00027396649316549867,0.099999948527283139,0.0049503569227386975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1472716359241035e-08,0.19009928615452321,0.0
0.07757272093519764,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.00027297797643739252,0.099999948713005174,0.0049498625715136248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1286994322351682e-08,0.19010027485697342,0.0
0.07787575416044926,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.00027199666483021442,0.0999999488973735,0.0049493718235258657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1102625979353113e-08,0.19010125635294889,0.0
0.07817878738570087,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.00027102247916635264,0.099999949080403036,0.0049488846391791703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0919596454394212e-08,0.19010223072164228,0.0
0.07848182061095249,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.00027005534143137173,0.099999949262108395,0.0049484009794589986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0737891090228103e-08,0.19010319804108264,0.0
0.07878485383620411,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.00026909517475262872,0.099999949442504024,0.0049479208059218047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0557495444041488e-08,0.19010415838815703,0.0
0.07908788706145573,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.0002681419033783597,0.099999949621604203,0.0049474440806845888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0378395283612405e-08,0.19010511183863146,0.0
0.07939092028670734,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.00026719545265722661,0.099999949799422908,0.0049469707664146715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0200576583569349e-08,0.1901060584671713,0.0
0.07969395351195896,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.00026625574901831272,0.099999949975973973,0.0049465008263196841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0024025521426114e-08,0.19010699834736128,0.0
0.07999698673721058,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.00026532271995155325,0.099999950151271014,0.0049460342241377806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9848728473983958e-08,0.19010793155172509,0.0
0.0803000199624622,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.00026439629398859255,0.099999950325327477,0.0049455709241280699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.967467201391042e-08,0.19010885815174453,0.0
0.08060305318771381,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.0002634764006840555,0.09999995049815659,0.0049451108910612473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9501842905951624e-08,0.19010977821787814,0.0
0.08090608641296543,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.00026256297059722291,0.099999950669771395,0.00494465409021043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9330228103539467e-08,0.19011069181957976,0.0
0.08120911963821704,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.00026165593527410102,0.099999950840184745,0.0049442004873421911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9159814745702963e-08,0.19011159902531624,0.0
