Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),CH3OO(77),C2H4(47),COX(50),CHOX(53),CO2X(24)
4.975706609068339e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43928063615806101,0.070607787134347622,0.0051675060819777715,2.6149442614611877e-09,1.6008543206688619e-07,0.080647002967198775,0.035295139237120507,3.6109518977834079e-05,5.6803593463824416e-10,0.0017788930325494479,4.9026919432242353e-11,0.00057429058774677614,2.9448650155361439e-09,1.89912414493106e-09,3.686047229733264e-09,1.7396764135970282e-10,5.0308108199264623e-09,2.9305700062810694e-05,0.0050320039405744726,1.2473294358032195e-05,0.00064767217786776258,1.3761642667821627e-11,1.9096253279887514e-07,1.973491242493021e-07,0.00054343613622602493,0.0051883871511087896,2.2080735108872639e-07,0.0016019501866223014,2.2869221575332791e-09,4.6376889359333009e-05,1.0847400004115303e-07,1.4841032649050932e-10,4.092220145110511e-16
4.981340910620523e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43926112101907977,0.07057292075725112,0.0051589268078138725,2.6132795147065042e-09,1.6025282929709476e-07,0.080719972403287682,0.035312342543889805,3.6093068605868031e-05,5.6937973333758711e-10,0.0017785184831716832,4.902823963964655e-11,0.00057440675074631263,2.9456343373237012e-09,1.8972465662736176e-09,3.6885887672535644e-09,1.7400774266546391e-10,5.0263898541114094e-09,2.9333018692727879e-05,0.0050292955125566191,1.2428238506573488e-05,0.00064792403600763906,1.3717874149337872e-11,1.9167692517668043e-07,1.982230701804901e-07,0.00054560656294213108,0.0052068528394171951,2.2090348591699735e-07,0.0016033291036997106,2.2826446108775674e-09,4.642012228014931e-05,1.0852205044847963e-07,1.4853927680401258e-10,4.0794555286944473e-16
4.986411782017489e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43924355027460804,0.070541557686222806,0.0051512182902482342,2.6117820265529924e-09,1.6040332141995947e-07,0.080785607317461594,0.035327799602041528,3.6078314589715351e-05,5.705898212229393e-10,0.0017781825594747115,4.9029489283054226e-11,0.0005745111838202574,2.946328710842734e-09,1.8955567849526407e-09,3.6908733333779358e-09,1.7404370971576049e-10,5.0224094653212759e-09,2.9357596263043236e-05,0.0050268592192980067,1.2387948224094647e-05,0.00064815042690534452,1.367872745838267e-11,1.9232129032164569e-07,1.9901076291831635e-07,0.00054756169175241816,0.0052234769435679194,2.2098983613562137e-07,0.0016045692462090604,2.2788033616550487e-09,4.6459017354299797e-05,1.0856521039077739e-07,1.4865520760254306e-10,4.0680372713353195e-16
4.990975566274758e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43922773087213135,0.070513344421349961,0.0051442909990912083,2.6104349228794608e-09,1.6053863028647325e-07,0.080844648308334821,0.035341689996666689,3.6065077495990183e-05,5.716794405391367e-10,0.0017778811759091178,4.9030663708530703e-11,0.00057460508165346562,2.9469552529514988e-09,1.8940360223683569e-09,3.6929271630295814e-09,1.7407597986717339e-10,5.0188259024482611e-09,2.9379708653487821e-05,0.0050246676020560734,1.2351895706463195e-05,0.00064835395108192486,1.3643692142879784e-11,1.9290236184782368e-07,1.9972060948269462e-07,0.00054932271695763712,0.0052384426456652923,2.2106741296846871e-07,0.0016056846596271448,2.2753531407006252e-09,4.6494011173624992e-05,1.0860398526960344e-07,1.4875944455285263e-10,4.0578169687465571e-16
4.995539350532027e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43921190606900345,0.070485143943012182,0.0051373735216121074,2.6090884220091453e-09,1.6067381209157546e-07,0.080903660474768449,0.035355560568109012,3.6051879696253712e-05,5.727695701314808e-10,0.0017775806897469052,4.9031885232859925e-11,0.00057469889248286474,2.9475833155799734e-09,1.8925153058160762e-09,3.6949788349529354e-09,1.7410815540331428e-10,5.0152412061424485e-09,2.9401814035017554e-05,0.005022476976595241,1.2316039327548671e-05,0.00064855725989386274,1.360884167898387e-11,1.9348451538463398e-07,2.004313292995936e-07,0.00055108507376000829,0.0052534121194758084,2.2114485893840694e-07,0.001606799396071763,2.2719094454354752e-09,4.6528993900617026e-05,1.0864269482381627e-07,1.4886358609424692e-10,4.0476494160124238e-16
5.000103134789296e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43919607589416809,0.070456956249241962,0.0051304658434259453,2.6077425245076198e-09,1.6080886676610732e-07,0.080962643822322586,0.035369411346675893,3.6038721150580647e-05,5.7386020854421478e-10,0.0017772811005287161,4.9033153827973926e-11,0.00057479261639598262,2.948212897865928e-09,1.8909946425528674e-09,3.6970283512087225e-09,1.741402366178331e-10,5.0116553914766721e-09,2.9423912430031218e-05,0.0050202873430869651,1.2280377549698144e-05,0.0006487603536165711,1.3574174633795334e-11,1.9406775022258356e-07,2.0114292114964589e-07,0.00055284875878144674,0.0052683853402913372,2.2122217425574796e-07,0.0016079134557779786,2.2684722620787759e-09,4.6563965570723435e-05,1.0868133915871814e-07,1.4896763228044468e-10,4.0375342076059615e-16
5.004666919046565e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4391802403764965,0.07042878133807251,0.0051235679501683857,2.6063972309329393e-09,1.6094379424145051e-07,0.081021598356557478,0.035383242362617542,3.6025601819150539e-05,5.7495135432248697e-10,0.0017769824077949255,4.9034469466005348e-11,0.00057488625348019217,2.9488439989512731e-09,1.8894740397996617e-09,3.6990757138555249e-09,1.7417222380372834e-10,5.0080684734695885e-09,2.9446003860908909e-05,0.0050180987017013241,1.2244908851103517e-05,0.00064896323252491145,1.3539689589230101e-11,1.9465206564973426e-07,2.0185538381291384e-07,0.00055461376864717989,0.0052833622834584631,2.2129935913066754e-07,0.0016090268389809313,2.2650415768790884e-09,4.659892621936154e-05,1.0871991837942038e-07,1.4907158316541443e-10,4.0274709421872021e-16
5.0092307033038345e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43916439954478892,0.070400619207537637,0.0051166798274957246,2.6050525418357168e-09,1.6107859444952572e-07,0.081080524083033678,0.035397053646127358,3.6012521662245952e-05,5.760430060123526e-10,0.0017766846110856206,4.9035832119284198e-11,0.00057497980382271107,2.949476617981972e-09,1.8879535047413701e-09,3.7011209249497695e-09,1.7420411725334856e-10,5.0044804670858604e-09,2.9468088350011836e-05,0.0050159110526070312,1.2209631725576633e-05,0.00064916589689304361,1.3505385141876832e-11,1.952374609520947e-07,2.0256871606919181e-07,0.00055638009998597976,0.0052983429243779979,2.2137641377333552e-07,0.0016101395459158377,2.2616173761143321e-09,4.6633875881918798e-05,1.0875843259084045e-07,1.4917543880365015e-10,4.0174592225203495e-16
5.013794487561104e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4391485534277742,0.070372469855671804,0.0051098014610848619,2.6037084577591984e-09,1.6121326732279154e-07,0.08113942100731221,0.035410845227342024,3.5999480640250878e-05,5.7713516216077782e-10,0.001776387709940585,4.9037241760334948e-11,0.00057507326751060552,2.9501107541080193e-09,1.886433044527011e-09,3.7031639865457509e-09,1.7423591725839349e-10,5.0008913872362976e-09,2.9490165919681776e-05,0.0050137243959714334,1.217454468235021e-05,0.0006493683469948158,1.3471259902280316e-11,1.9582393541234501e-07,2.0328291669711962e-07,0.00055814774942926912,0.005313327238505674,2.214533383928083e-07,0.0016112515768179939,2.2581996460915425e-09,4.6668814593753441e-05,1.087968818977069e-07,1.4927919924908542e-10,4.0074986553041255e-16
5.018358271818373e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43913270205410981,0.070344333280510069,0.0051029328366332784,2.6023649792393433e-09,1.6134781279424318e-07,0.081198289134954665,0.035424617136341881,3.5986478713648885e-05,5.7822782131564068e-10,0.0017760917038992759,4.9038698361873137e-11,0.00057516664463078896,2.9507464064833375e-09,1.8849126662698261e-09,3.7052049006957064e-09,1.7426762410991512e-10,4.9973012487780293e-09,2.9512236592242035e-05,0.0050115387319605229,1.2139646245903523e-05,0.00064957058310393778,1.3437312494812187e-11,1.964114883095939e-07,2.0399798447397414e-07,0.0005599167136111458,0.0053283152013519136,2.2153013319715508e-07,0.0016123629319227744,2.2547883731467078e-09,4.6703742390193743e-05,1.0883526640456868e-07,1.4938286455476259e-10,3.997588851251671e-16
5.022922056075642e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43911684545238372,0.070316209480088127,0.0050960739398590114,2.6010221068048878e-09,1.6148223079741095e-07,0.081257128471522819,0.035438369403151086,3.5973515843021682e-05,5.7932098202573538e-10,0.0017757965925008111,4.9040201896802905e-11,0.00057525993527002002,2.9513835742656254e-09,1.8833923770473977e-09,3.7072436694498076e-09,1.7429923809831933e-10,4.9937100665146627e-09,2.9534300389998475e-05,0.0050093540607389474,1.2104934955759788e-05,0.00064977260549276808,1.3403541558816242e-11,1.9700011892251434e-07,2.0471391817782179e-07,0.000561686989170312,0.0053433067884796825,2.2160679839619711e-07,0.0016134736114656358,2.2513835436451242e-09,4.6738659306536922e-05,1.0887358621578124e-07,1.4948643477574814e-10,3.987729425260669e-16
5.027485840332911e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4391009836511145,0.070288098452442244,0.0050892247565006302,2.5996798409774355e-09,1.6161652126635914e-07,0.081315939022579123,0.035452102057737869,3.596059198904718e-05,5.8041464284077506e-10,0.0017755023752839413,4.9041752338213463e-11,0.0005753531395149118,2.9520222566163512e-09,1.8818721839017704e-09,3.7092802948560784e-09,1.7433075951336665e-10,4.9901178551964461e-09,2.9556357335237053e-05,0.0050071703824700027,1.2070409366290355e-05,0.00064997441443268857,1.3369945747840357e-11,1.9758982652818604e-07,2.0543071658675318e-07,0.00056345857274860156,0.0053583019755057562,2.2168333420006331e-07,0.0016145836156821211,2.2479851439813242e-09,4.6773565378051926e-05,1.0891184143549256e-07,1.4958990996895535e-10,3.9779199959177147e-16
5.03204962459018e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43908511667874828,0.07026000019560924,0.0050823852723172148,2.5983381822715067e-09,1.6175068413568456e-07,0.081374720793687044,0.035465815130014809,3.5947707112498343e-05,5.8150880231139298e-10,0.0017752090517870467,4.904334965937686e-11,0.00057544625745192801,2.9526624527008642e-09,1.8803520938395698e-09,3.7113147789604609e-09,1.7436218864417383e-10,4.9865246295204193e-09,2.9578407450222295e-05,0.0050049876973156538,1.2036068046540966e-05,0.00065017601019702837,1.3336523726310553e-11,1.9818061039554912e-07,2.061483784745258e-07,0.00056523146098780991,0.0053733007381036842,2.2175974081290263e-07,0.0016156929448078489,2.2445931605779217e-09,4.6808460639980915e-05,1.0895003216768644e-07,1.4969329018562988e-10,3.968160185146419e-16
5.036613408847449e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43906924456366286,0.070231914707626561,0.0050755554730883261,2.5969971311946451e-09,1.6188471934051535e-07,0.081433473790409647,0.035479508649839002,3.5934861174241e-05,5.8260345898914563e-10,0.0017749166215481128,4.9044993833744277e-11,0.00057553928916736846,2.9533041616880354e-09,1.8788321138321217e-09,3.713347123806996e-09,1.7439352577921475e-10,4.9829304041305901e-09,2.960045075720434e-05,0.0050028060054365291,1.2001909580041775e-05,0.00065037739305810283,1.3303274172061897e-11,1.987724697919206e-07,2.0686690261493333e-07,0.00056700565053550511,0.0053883030519977747,2.2183601843913736e-07,0.0016168015990785142,2.2412075798859218e-09,4.6843345127532481e-05,1.0898815851620296e-07,1.4979657547449619e-10,3.9584496194723514e-16
5.040720814678992e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43905495528646471,0.070206648684187523,0.0050694169226817394,2.5957907051622117e-09,1.6200524181853061e-07,0.081486326889959632,0.035491816124966089,3.5923333089778315e-05,5.8358907391483144e-10,0.0017746541976864376,4.904651362836461e-11,0.00057562294406303838,2.9538829926239137e-09,1.877464231655678e-09,3.7151744067911883e-09,1.7442165078227803e-10,4.9796947585850909e-09,2.9620283931023787e-05,0.0050008433321273244,1.1971322140511619e-05,0.00065055845582024003,1.3273495957954526e-11,1.9930606222985368e-07,2.075143105605983e-07,0.00056860353098254904,0.0054018081508360218,2.2190455820187218e-07,0.001617798811115925,2.2381660204086673e-09,4.6874731983308824e-05,1.0902241726740532e-07,1.4988945112937799e-10,3.94975190971124e-16
5.043846684484486e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43904407791714622,0.070187427345029793,0.005064750528345009,2.5948729059069648e-09,1.6209689399760394e-07,0.081526534209875837,0.03550117193178734,3.5914580937808095e-05,5.843394274593555e-10,0.0017744549689540045,4.904769564662975e-11,0.00057568656145305132,2.9543243222022588e-09,1.8764232953095669e-09,3.7165638696153034e-09,1.7444300517864743e-10,4.9772317986227972e-09,2.9635373949970439e-05,0.0049993502130140054,1.194814196497608e-05,0.00065069613519577838,1.3250926086378509e-11,1.9971272652930096e-07,2.0800747592275671e-07,0.00056982027312339626,0.0054120878751006372,2.219566493911941e-07,0.0016185573559362374,2.2358547563163013e-09,4.6898612591032551e-05,1.0904845445086534e-07,1.4996008106263467e-10,3.9431590323014447e-16
5.04697255428998e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43903319816949915,0.070168211993721266,0.0050600886602931794,2.5939553923082797e-09,1.6218848620813176e-07,0.081566728037664391,0.035510518602089203,3.5905847005628852e-05,5.8509001250330221e-10,0.0017742561587129103,4.9048899613238786e-11,0.0005757501384984423,2.9547663605256593e-09,1.8753824189714975e-09,3.7179523313274878e-09,1.7446431676564853e-10,4.9747683873111095e-09,2.9650460802030711e-05,0.0049978575600660644,1.1925045883942188e-05,0.00065083371501991781,1.3228435551679488e-11,2.0011989449936685e-07,2.085010443058957e-07,0.00057103762168585876,0.0054223692360548439,2.2200868032084342e-07,0.0016193155844490166,2.2335464795490419e-09,4.6922488186826673e-05,1.0907446155558719e-07,1.5003066652989162e-10,3.9365888118544838e-16
5.049785837114925e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43902340437062148,0.070150923296633971,0.0050558968452620945,2.5931298744344133e-09,1.6227086790775087e-07,0.081602890948383036,0.035518922801516216,3.589800203427737e-05,5.8576573659103813e-10,0.0017740775871829333,4.9050001942127565e-11,0.00057580732336742833,2.9551648007760656e-09,1.874445683393753e-09,3.7192010914587705e-09,1.7448346066797009e-10,4.9725509350681525e-09,2.9664036267090462e-05,0.0049965145710257819,1.1904330948393996e-05,0.00065095745181576348,1.3208261566226101e-11,2.00486776117209e-07,2.0894560010950079e-07,0.00057213375299616049,0.0054316238538831942,2.2205545669337942e-07,0.0016199977197302459,2.2314715810498547e-09,4.694397194716428e-05,1.0909784225990029e-07,1.5009415544999563e-10,3.9306948894424067e-16
5.05259911993987e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43901360865920558,0.070133639448735005,0.0050517086895272914,2.5923045881807426e-09,1.6235320100174249e-07,0.081639042933231029,0.035527319615025942,3.5890171801769714e-05,5.8644164747875039e-10,0.0017738993544016688,4.9051122036365674e-11,0.00057586447559967958,2.9555638147052584e-09,1.8735089998053199e-09,3.7204490416964728e-09,1.7450257003617632e-10,4.9703331243766606e-09,2.9677609177940833e-05,0.0049951719596564529,1.1883683454850172e-05,0.00065108110810767285,1.3188151215558706e-11,2.0085406534378818e-07,2.0939048175409019e-07,0.00057323037385606187,0.0054408797855229861,2.2210218435904617e-07,0.0016206795989190893,2.2293990956373526e-09,4.6965451665196158e-05,1.0912119865141106e-07,1.5015760838179676e-10,3.9248191411248698e-16
5.055412402764815e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43900381104182323,0.070116360449565221,0.0050475241897801927,2.5914795336586753e-09,1.62435485475491e-07,0.081675183993512479,0.035535709049551903,3.5882356299036925e-05,5.8711774482817682e-10,0.0017737214602604084,4.9052259889923412e-11,0.00057592159521525259,2.9559634021224773e-09,1.8725723698007234e-09,3.7216961825171656e-09,1.7452164493713698e-10,4.9681149586090423e-09,2.969117953977217e-05,0.0049938297259942595,1.1863103086884843e-05,0.00065120468395945728,1.3168104203015517e-11,2.0122176200244587e-07,2.098356889503769e-07,0.00057432748348284612,0.0054501370253468131,2.2214886336296351e-07,0.0016213612220708606,2.2273290201688046e-09,4.698692734913871e-05,1.0914453075425498e-07,1.5022102533384442e-10,3.9189614833328203e-16
5.058225685589759e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43899401152503831,0.070099086298665542,0.0050433433427151658,2.5906547109786606e-09,1.6251772131445645e-07,0.081711314130531412,0.035544091112019768,3.5874555517022325e-05,5.877940283011908e-10,0.0017735439046503733,4.9053415496794932e-11,0.00057597868223418179,2.9563635628372366e-09,1.8716357949694857e-09,3.722942514397167e-09,1.7454068543762952e-10,4.9658964411301668e-09,2.9704747357774881e-05,0.0049924878700751945,1.1842589530024759e-05,0.00065132817943285525,1.3148120237111713e-11,2.0158986592182009e-07,2.1028122141253663e-07,0.00057542508109647769,0.0054593955677325811,2.221954937567557e-07,0.0016220425892408794,2.2252613515066266e-09,4.7008399007201419e-05,1.0916783859250583e-07,1.502844063226108e-10,3.9131218333470728e-16
5.061038968414704e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43898421011540412,0.070081816995576959,0.0050391661450295078,2.589830120250204e-09,1.625999085041745e-07,0.081747433345592313,0.035552465809347428,3.5866769446681397e-05,5.8847049755980116e-10,0.0017733666874627145,4.9054588850997896e-11,0.00057603573667648199,2.9567642966593502e-09,1.8706992768961303e-09,3.7241880378125081e-09,1.7455969160434007e-10,4.9636775752973872e-09,2.9718312637134628e-05,0.0049911463919350557,1.1822142471722347e-05,0.00065145159459048584,1.3128199027889401e-11,2.0195837692995729e-07,2.1072707885431089e-07,0.00057652316591587827,0.0054686554070672222,2.2224207559100381e-07,0.0016227237004844738,2.2231960865176301e-09,4.7029866647591696e-05,1.091911221901813e-07,1.5034775136595466e-10,3.9073001083332262e-16
5.063570922957154e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43897538723375457,0.07006627876729643,0.0050354097846044572,2.5890881870029139e-09,1.6267383536792009e-07,0.081779931301951256,0.035559996745458823,3.585977455438997e-05,5.8907947845999531e-10,0.0017732074812549302,4.905566003882343e-11,0.00057608705783805995,2.9571254469495906e-09,1.869856460463698e-09,3.7253083180422304e-09,1.7457676785403786e-10,4.9616803009741002e-09,2.9730519222301488e-05,0.0049899393846393574,1.1803796718748552e-05,0.00065156259961536382,1.3110323354469937e-11,2.0229038474902373e-07,2.1112862816877148e-07,0.00057751185816792773,0.0054769903667277039,2.2228395775818489e-07,0.0016233364818323609,2.2213394005801869e-09,4.7049184095614048e-05,1.0921205672230347e-07,1.5040473117506075e-10,3.9020758138865022e-16
5.066102877499604e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43896656282896085,0.070050744465036591,0.0050316563751003482,2.5883464418028169e-09,1.6274772280368187e-07,0.081812420413531817,0.035567521726436041,3.5852791564661367e-05,5.8968860932665634e-10,0.0017730485490015896,4.9056745592832401e-11,0.00057613835264332385,2.9574870611657105e-09,1.869013692432689e-09,3.7264279441475504e-09,1.7459381639579842e-10,4.9596827496344714e-09,2.974272375914314e-05,0.0049887326833992791,1.1785504352862437e-05,0.00065167353968122296,1.3092498067642591e-11,2.0262272203722678e-07,2.1153044027177324e-07,0.00057850094385558995,0.0054853263682949375,2.2232580066304544e-07,0.0016239490559650364,2.2194846568030209e-09,4.7068498301942891e-05,1.0923297165657686e-07,1.504616818821244e-10,3.8968659131616719e-16
5.06838163658781e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43895861956629001,0.070036766949474055,0.0050282808275991121,2.5876790319674552e-09,1.6281418777635457e-07,0.081841653052454943,0.035574289121830679,3.5846517045167683e-05,5.9023695512456596e-10,0.0017729057441389228,4.9057734870962365e-11,0.00057618449544543661,2.9578129105029706e-09,1.8682552435342311e-09,3.7274350486523116e-09,1.7460913643311999e-10,4.9578847185899339e-09,2.9753706094102354e-05,0.0049876469139820178,1.1769086684464701e-05,0.00065177333023828379,1.3076498218971731e-11,2.0292210718968732e-07,2.1189229567675094e-07,0.00057939145689208293,0.0054928296571665342,2.2236342573952996e-07,0.0016245001955488005,2.2178170460700843e-09,4.7085878320929043e-05,1.0925177835566984e-07,1.5051291264930473e-10,3.8921892599092194e-16
5.070660395676015e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43895067507718899,0.070022792613473536,0.0050249076666491156,2.5870117745697576e-09,1.6288062079640665e-07,0.08187087852857157,0.035581051701299722,3.5840252156645982e-05,5.9078542201660766e-10,0.0017727631610569652,4.9058735779073413e-11,0.00057623061692131509,2.9581391354086333e-09,1.8674968356005419e-09,3.7284416238493563e-09,1.7462443410149573e-10,4.9560864669015888e-09,2.9764686775726137e-05,0.0049865613925092955,1.175271191589657e-05,0.00065187306824911369,1.3060538862666604e-11,2.0322175901459683e-07,2.1225436361698045e-07,0.0005802822877363095,0.0055003337837129058,2.2240101906669527e-07,0.0016250511673503688,2.2161510049857711e-09,4.7103255723336698e-05,1.0927056920739689e-07,1.5056411985814338e-10,3.8875241746436524e-16
5.072939154764221e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43894272936511786,0.070008821456791312,0.0050215368905022024,2.5863446696656767e-09,1.6294702185633171e-07,0.081900096842575168,0.035587809468500958,3.5833996894318004e-05,5.913340098234858e-10,0.0017726207996976897,4.9059748314041478e-11,0.00057627671708154553,2.9584657357828621e-09,1.8667384694617909e-09,3.7294476699909936e-09,1.7463970943614575e-10,4.9542879963357165e-09,2.9775665806764423e-05,0.0049854761189996955,1.1736379885610457e-05,0.00065197275374675372,1.304461984866806e-11,2.0352167741925501e-07,2.1261664393992367e-07,0.00058117343597445981,0.0055078387449688064,2.2243858067105265e-07,0.0016256019713991802,2.2144865318945628e-09,4.7120630513517153e-05,1.0928934422447122e-07,1.5061530351718545e-10,3.8828706146729275e-16
5.075217913852426e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43893478243353162,0.069994853479183619,0.0050181684974114679,2.5856777173107695e-09,1.6301339094865548e-07,0.081929307995159364,0.035594562427088951,3.5827751253410515e-05,5.918827183659643e-10,0.0017724786600030382,4.9060772472752108e-11,0.00057632279593670629,2.958792711525925e-09,1.8659801459460212e-09,3.7304531873294176e-09,1.746549624722508e-10,4.9524893086553928e-09,2.9786643189965771e-05,0.0049843910934717194,1.172009043286033e-05,0.00065207238676443261,1.3028741027075818e-11,2.0382186230991743e-07,2.1297913649241859e-07,0.0005820649011927595,0.005515344537972363,2.224761105780316e-07,0.0016261526077246812,2.2128236251424828e-09,4.7138002695820192e-05,1.0930810341960443e-07,1.5066646363331542e-10,3.8782285375457928e-16
5.077496672940632e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43892683428588203,0.069980888680406736,0.0050148024856312744,2.5850109175602017e-09,1.6307972806593595e-07,0.081958511987017771,0.035601310580714897,3.5821515229155165e-05,5.9243154746486624e-10,0.0017723367419149162,4.9061808252100436e-11,0.00057636885349736584,2.9591200625383343e-09,1.8652218658791526e-09,3.7314581761166985e-09,1.746701932449524e-10,4.9506904056205009e-09,2.9797618928077615e-05,0.0049833063159437875,1.1703843397693589e-05,0.00065217196733528978,1.3012902248720128e-11,2.0412231359258777e-07,2.1334184112123912e-07,0.00058295668297759845,0.0055228511597649301,2.2251360881303475e-07,0.001626703076356321,2.2111622830772693e-09,4.7155372274593793e-05,1.0932684680549827e-07,1.5071760021335191e-10,3.873597901028388e-16
5.079775432028837e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43891888492561626,0.069966927060216969,0.0050114388534172336,2.5843442704687446e-09,1.6314603320076336e-07,0.081987708818844124,0.035608053933026677,3.5815288816788494e-05,5.9298049694107359e-10,0.0017721950453751963,4.9062855648991113e-11,0.00057641488977408517,2.9594477887207921e-09,1.8644636300849881e-09,3.7324626366047937e-09,1.7468540178935286e-10,4.9488912889877175e-09,2.980859302384626e-05,0.0049822217864342391,1.1687638620946371e-05,0.00065227149549243891,1.2997103365169271e-11,2.0442303117309985e-07,2.1370475767308985e-07,0.00058384878091551225,0.0055303586073911044,2.2255107540144542e-07,0.0016272533773235539,2.2095025040484124e-09,4.7172739254184142e-05,1.0934557439484272e-07,1.5076871326418173e-10,3.8689786630817299e-16
5.0820541911170426e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43891093435617751,0.069952968618370609,0.0050080775990262198,2.5836777760907812e-09,1.632123063457599e-07,0.082016898491332244,0.035614792487668918,3.5809072011551902e-05,5.9352956661552741e-10,0.0017720535703257159,4.9063914660338206e-11,0.00057646090477741618,2.9597758899741655e-09,1.8637054393852161e-09,3.7334665690455417e-09,1.7470058814051532e-10,4.9470919605105381e-09,2.9819565480016894e-05,0.0049811375049613445,1.1671475944240808e-05,0.00065237097126896704,1.2981344228716438e-11,2.0472401495717971e-07,2.1406788599467642e-07,0.00058474119459328371,0.0055378668778986164,2.2258851036862438e-07,0.001627803510655842,2.2078442864071414e-09,4.719010363893563e-05,1.0936428620031702e-07,1.508198027926511e-10,3.8643707818816445e-16
5.084332950205248e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43890298258100507,0.069939013354624061,0.0050047187207163581,2.5830114344803069e-09,1.6327854749358009e-07,0.082046081005175964,0.03562152624828293,3.5802864808691551e-05,5.9407875630922861e-10,0.0017719123167082775,4.9064985283065107e-11,0.00057650689851790132,2.9601043661995054e-09,1.8629472945994139e-09,3.7344699736906684e-09,1.7471575233346388e-10,4.9452924219392687e-09,2.9830536299333549e-05,0.0049800534715432818,1.1655355209980036e-05,0.00065247039469795861,1.2965624692383e-11,2.0502526485038561e-07,2.1443122593265781e-07,0.00058563392359787408,0.0055453759683384025,2.2262591373991107e-07,0.0016283534763826529,2.2061876285064181e-09,4.7207465433190832e-05,1.0938298223458924e-07,1.5087086880563742e-10,3.8597742158045682e-16
5.0866117092934534e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43889502960353405,0.069925061268733671,0.0050013622167470323,2.5823452456909325e-09,1.6334475663691017e-07,0.082075256361069257,0.035628255218506724,3.5796667203458417e-05,5.946280658432364e-10,0.001771771284464647,4.9066067514104547e-11,0.00057655287100607491,2.9604332172980511e-09,1.8621891965450478e-09,3.7354728507917709e-09,1.7473089440318335e-10,4.943492675021033e-09,2.9841505484539156e-05,0.0049789696861981579,1.1639276261342263e-05,0.00065256976581243916,1.2949944609908318e-11,2.0532678075811049e-07,2.1479477733364778e-07,0.00058652696751642795,0.0055528858757645794,2.2266328554062306e-07,0.001628903274533461,2.2045325287009388e-09,4.7224824641290604e-05,1.0940166251031642e-07,1.509219113100106e-10,3.8551889234310055e-16
5.091169227469864e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43887912005541674,0.06989716662954705,0.0049946563248737903,2.5810133267880024e-09,1.6347707888100608e-07,0.082133585601780593,0.035641698802319426,3.5784300766901132e-05,5.9572704371671049e-10,0.0017714898838656992,4.9068266788897911e-11,0.00057664475226758066,2.9610920437205791e-09,1.8606731438899863e-09,3.737477023367756e-09,1.7476111231267949e-10,4.9398925631162907e-09,2.9863438963583292e-05,0.0049768028597987554,1.1607243097497169e-05,0.00065276835122984531,1.2918702225066435e-11,2.0593061023791801e-07,2.1552251391091524e-07,0.00058831399844495457,0.0055679081298084711,2.227379345314858e-07,0.0016300023682249887,2.2012269968031667e-09,4.7259535316378196e-05,1.0943897583670921e-07,1.510239258204249e-10,3.8460519951245761e-16
