Time (s),Volume (m^3),N2,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(56),OX(20),CH3X(21),HOX(22),HX(19),CH2X(27),CHX(28),CX(26),OCX(25),H2X(57),COX(58),CHOX(61)
1.876238072672481e-07,0.09977366400000001,0.80000000000000004,0.0,0.27002385453558081,0.095889605723242385,0.092379624055395973,3.9605048993665301e-18,1.3196191269447407e-13,5.7406914718635972e-05,4.1240168242719755e-05,1.8609902142159175e-11,1.7349296415506854e-12,2.2915488278125578e-08,5.3085148508396751e-24,2.001965336518938e-09,4.0101993133811791e-17,6.7694682093655575e-20,9.3575259844016413e-17,1.8280091320664179e-19,1.4005331938170236e-12,3.2199802001366075e-19,0.0040686496795845342,0.015199501656542162,2.9154922085778547e-08,5.6847627860159516e-12,5.0415520949847229e-05,4.5401745221110776e-12,1.4523906336400207e-07,2.9702049069461612e-07,1.0039040266702418e-08,7.2272717100930981e-07,1.6286124635571624e-11,1.44527935156036e-13
1.884385937361945e-07,0.09977366400000001,0.80000000000000004,0.0,0.26996478535735308,0.09589013776945142,0.092349556515485431,4.0563876015430441e-18,1.3404863616163044e-13,5.8013670306661734e-05,4.1581582714126179e-05,1.8840157160039486e-11,1.7557053450373319e-12,2.3090111361885747e-08,5.4810823609443618e-24,2.0131332210256617e-09,4.0903587223475962e-17,6.9069908135947857e-20,9.4904516004843958e-17,1.860985865662445e-19,1.4160510094644503e-12,3.2993181498739408e-19,0.0040677746682971101,0.015259295256216266,2.9268601757940332e-08,5.7244107128948271e-12,5.0557166823451562e-05,4.5727663602142734e-12,1.4592785186407173e-07,2.9752789502611003e-07,1.010450516775125e-08,7.302955961510474e-07,1.6417362102078074e-11,1.4591103509712256e-13
1.8925338020514088e-07,0.09977366400000001,0.80000000000000004,0.0,0.26990576301771585,0.095890667944338509,0.092319511905138388,4.1541307338995486e-18,1.3615833966645998e-13,5.8623092863733465e-05,4.192425459141248e-05,1.9072207140591594e-11,1.7766321348618834e-12,2.326521635471735e-08,5.6584291760812781e-24,2.0242818679075757e-09,4.1717380862790916e-17,7.0467289408189404e-20,9.6246178850630397e-17,1.8944027110786784e-19,1.431662491690024e-12,3.3802382516338731e-19,0.0040669002705225792,0.015319041739198196,2.93821846923291e-08,5.7641413076311508e-12,5.0698446251038395e-05,4.6054518334883301e-12,1.4661700218977612e-07,2.9803479271347559e-07,1.0170128611661517e-08,7.3789513857549642e-07,1.6549039809622468e-11,1.4730124467164341e-13
1.9006816667408727e-07,0.09977366400000001,0.80000000000000004,0.0,0.26984678745248103,0.095891196249552113,0.092289490195055932,4.2537612589045961e-18,1.3829116084935071e-13,5.9235177157174833e-05,4.2268182209446617e-05,1.9306057518435579e-11,1.7977103471213669e-12,2.3440801476766011e-08,5.8406644109493827e-24,2.0354112866346416e-09,4.2543499663853705e-17,7.1887091208876666e-20,9.7600306629039917e-17,1.928263561116949e-19,1.4473676413975122e-12,3.462764525770412e-19,0.0040660264862741645,0.015378741165751181,2.9495670984273393e-08,5.8039544478452465e-12,5.0839363226048942e-05,4.6382311031606744e-12,1.473065188073475e-07,2.9854118471724096e-07,1.0235910260085061e-08,7.4552571107491094e-07,1.6681156841851364e-11,1.4869857315215517e-13
1.9088295314303365e-07,0.09977366400000001,0.80000000000000004,0.0,0.26978785859770893,0.095891722686784572,0.09225949135599254,4.3553063906986625e-18,1.4044723735843781e-13,5.9849918005091631e-05,4.2613363905743863e-05,1.9541713711958319e-11,1.8189403159951882e-12,2.3616864953891274e-08,6.0278991288401816e-24,2.0465214888272187e-09,4.3382069861362286e-17,7.3329580831816531e-20,9.8966957593718773e-17,1.9625723260544497e-19,1.4631664576907791e-12,3.546921239306694e-19,0.004065153315518823,0.015438393596029139,2.960906072920669e-08,5.8438500077155865e-12,5.0979921648840038e-05,4.6711043230430436e-12,1.479964060065286e-07,2.9904707199041756e-07,1.0301849775443913e-08,7.531872272200512e-07,1.6813712284449934e-11,1.5010302990139537e-13
1.9169773961198004e-07,0.09977366400000001,0.80000000000000004,0.0,0.26972897638970206,0.095892247257769125,0.092229515358755801,4.4587935959621302e-18,1.4262670684699061e-13,6.0467310274939926e-05,4.295979802045637e-05,1.9779181123352208e-11,1.8403223737528347e-12,2.3793405017647988e-08,6.2202463663063755e-24,2.0576124881792514e-09,4.4233218311201686e-17,7.4795027569252099e-20,1.0034619000299985e-16,1.9973329336173271e-19,1.4790589378879955e-12,3.6327329071532107e-19,0.0040642807581800838,0.015497999090076979,2.9722354022410543e-08,5.8838278605948398e-12,5.1120125329564975e-05,4.7040716459901187e-12,1.4868666790817295e-07,2.9955245547808177e-07,1.0367946820337104e-08,7.6087960133971538e-07,1.6946705225128078e-11,1.5151462394454684e-13
1.9251252608092643e-07,0.09977366400000001,0.80000000000000004,0.0,0.26967014076499851,0.0958927699642773,0.092199562174206467,4.5642505947768945e-18,1.4482970697081718e-13,6.1087348882139087e-05,4.3307482896362156e-05,2.0018465138648303e-11,1.8618568507615455e-12,2.3970419905267568e-08,6.417821158001006e-24,2.0686843003839612e-09,4.509707248901818e-17,7.6283702714883491e-20,1.0173806211853997e-16,2.0325493288947127e-19,1.4950450775357611e-12,3.7202242933232509e-19,0.0040634088141407202,0.015557557707830924,2.9835550958910619e-08,5.9238878764070359e-12,5.1259977990966103e-05,4.7371332191620265e-12,1.4937730846918442e-07,3.0005733611848887e-07,1.0434201058471416e-08,7.6860274850090326e-07,1.7080134753570625e-11,1.5293336412796966e-13
1.9332731254987281e-07,0.09977366400000001,0.80000000000000004,0.0,0.26961135166036793,0.095893290808116441,0.092169631773258001,4.6717053614816279e-18,1.470563753856506e-13,6.171002878872877e-05,4.3656416878858843e-05,2.0259571127755161e-11,1.8835440754939502e-12,2.4147907859639477e-08,6.6207405616869281e-24,2.0797369430619729e-09,4.5973760488782302e-17,7.7795879566550859e-20,1.0314263220437432e-16,2.0682254743913271e-19,1.5111248704231395e-12,3.8094204121455408e-19,0.0040625374832452535,0.015617069509118809,2.9948651633936574e-08,5.9640299209347606e-12,5.1399483271080848e-05,4.7702891801402277e-12,1.5006833148632619e-07,3.0056171484179941e-07,1.0500612154563529e-08,7.763565844895943e-07,1.7213999961480751e-11,1.5435925957625729e-13
1.941420990188192e-07,0.09977366400000001,0.80000000000000004,0.0,0.26955260901280492,0.095893809791127327,0.092139724126876738,4.7811861255206849e-18,1.4930684974460134e-13,6.2335345002068626e-05,4.400659831595132e-05,2.0502504444499902e-11,1.9053843745356805e-12,2.4325867129292776e-08,6.8291236834164875e-24,2.0907704356917924e-09,4.6863411021340347e-17,7.933183342917501e-20,1.0455995852573743e-16,2.1043653500268828e-19,1.5272983085956061e-12,3.9003465294740573e-19,0.0040616667653023313,0.015676534553660391,3.0061656142617013e-08,6.0042538603920318e-12,5.1538644725856517e-05,4.8035396675592335e-12,1.5075974060318147e-07,3.0106559257265042e-07,1.056717977318355e-08,7.8414102579212784e-07,1.7348299942575446e-11,1.5579231901804679e-13
1.9495688548776559e-07,0.09977366400000001,0.80000000000000004,0.0,0.26949391275952495,0.095894326915181932,0.092109839206081526,4.8927213722866154e-18,1.5158126769564269e-13,6.2963292573579391e-05,4.4358025558243948e-05,2.0747270426658381e-11,1.9273780725929532e-12,2.4504295968377412e-08,7.0430917028811874e-24,2.1017847995425592e-09,4.7766153412954673e-17,8.0891841617701726e-20,1.0599009934758662e-16,2.1409729529855578e-19,1.5435653823689112e-12,3.9930281638949934e-19,0.0040607966600869358,0.015735952901067673,3.0174564579624537e-08,6.0445595583486939e-12,5.1677465831681016e-05,4.8368848167677033e-12,1.5145153931661739e-07,3.0156897022612136e-07,1.0633903580064724e-08,7.9195598957716795e-07,1.7483033792516553e-11,1.5723255081083994e-13
1.9577167195671197e-07,0.09977366400000001,0.80000000000000004,0.0,0.26943526283795899,0.095894842182181333,0.092079976981943715,5.0063398439563178e-18,1.5387976687904338e-13,6.3593866597524683e-05,4.4710696958929518e-05,2.0993874395992705e-11,1.9495254925001157e-12,2.4683192636645817e-08,7.2627678989311826e-24,2.1127800576090068e-09,4.8682117603833069e-17,8.2476183459461814e-20,1.0743311293383196e-16,2.178052297794539e-19,1.5599260803428577e-12,4.0874910879308524e-19,0.0040599271673424893,0.015795324610845155,3.0287377039949147e-08,6.0849468727510438e-12,5.1815949987840201e-05,4.8703247497824977e-12,1.5214373097641883e-07,3.020718487152427e-07,1.0700783242189341e-08,7.9980139367823847e-07,1.7618200608959818e-11,1.5867996388377801e-13
1.9658645842565836e-07,0.09977366400000001,0.80000000000000004,0.0,0.26937665918574882,0.09589535559405378,0.092050137425586875,5.1220705403207859e-18,1.5620248492487596e-13,6.4227062209832209e-05,4.5064610873788553e-05,2.1242321658296941e-11,1.9718269552271731e-12,2.4862555399434728e-08,7.4882776752644157e-24,2.1237562345485401e-09,4.9611434146647227e-17,8.408514029687594e-20,1.0888905754636684e-16,2.2156074163919134e-19,1.5763803894149952e-12,4.1837613292416488e-19,0.0040590582867828205,0.015854649742390182,3.0400093618644417e-08,6.1254156633074223e-12,5.1954100518882522e-05,4.903859591176457e-12,1.528363187960922e-07,3.0257422893844779e-07,1.0767818426283036e-08,8.0767715657681466e-07,1.7753799491572929e-11,1.6013456677287494e-13
1.973197662477101e-07,0.09977366400000001,0.80000000000000004,0.0,0.26932395540768655,0.095895816080219562,0.092023301181994158,5.2280582957361314e-18,1.5831375203461844e-13,6.4799175731472614e-05,4.5384194389899595e-05,2.1467504582252793e-11,1.9920302420778038e-12,2.5024378967546023e-08,7.696329563947569e-24,2.1336185011015302e-09,5.0459343690237321e-17,8.5554481427452104e-20,1.102105118756958e-16,2.2498171559702718e-19,1.5912692928787106e-12,4.2719715210984493e-19,0.0040582768174382,0.015908002585397735,3.0501456638573318e-08,6.1619071199714748e-12,5.2078153436681497e-05,4.9341221993712709e-12,1.5345998909680632e-07,3.0302594586711074e-07,1.0828282788379593e-08,8.1479123309149859e-07,1.787620715990806e-11,1.614498630729806e-13
1.9805307406976183e-07,0.09977366400000001,0.80000000000000004,0.0,0.26927128901228886,0.095896275066755063,0.091996483254978889,5.335802157762145e-18,1.6044484820598509e-13,6.5373405343073409e-05,4.5704781817725849e-05,2.1694188703785133e-11,2.0123587934703589e-12,2.5186577414908792e-08,7.9093044375458596e-24,2.1434653534052569e-09,5.1318270914067181e-17,8.7044198169303152e-20,1.115425299927725e-16,2.2844185156131822e-19,1.6062339974293797e-12,4.3616862660268749e-19,0.0040574958434624045,0.015961317791212563,3.0602742139818097e-08,6.1984643493539525e-12,5.220194107532594e-05,4.9644618637056916e-12,1.5408398493740018e-07,3.0347726058171446e-07,1.0888872612838276e-08,8.219297761661753e-07,1.7998963420518485e-11,1.6277099588710946e-13
1.9878638189181356e-07,0.09977366400000001,0.80000000000000004,0.0,0.26921865995451827,0.09589673255511541,0.091969683623598281,5.4453238057408594e-18,1.6259587374032628e-13,6.5949747580842488e-05,4.6026371963958918e-05,2.1922377857772261e-11,2.0328128395482718e-12,2.5349149488482133e-08,8.1272982334503794e-24,2.1532968126521599e-09,5.2188312257550903e-17,8.8554499817949856e-20,1.1288515436161856e-16,2.3194144704766677e-19,1.6212744900326022e-12,4.452925073041821e-19,0.0040567153645924203,0.016014595402913823,3.0703950191624077e-08,6.2350872440132345e-12,5.232546571207841e-05,4.9948786640261291e-12,1.5470830838957871e-07,3.0392817372521885e-07,1.0949587658429032e-08,8.2909272765621444e-07,1.8122067621128981e-11,1.6409797140728706e-13
1.995196897138653e-07,0.09977366400000001,0.80000000000000004,0.0,0.26916606818946465,0.095897188546769083,0.091942902266943446,5.5566450900661621e-18,1.6476692892623368e-13,6.6528199005603416e-05,4.6348963636962473e-05,2.2152075868699979e-11,2.0533926092503607e-12,2.5512093938843246e-08,8.3504083482053659e-24,2.1631129009804267e-09,5.3069564558184593e-17,9.0085596997486795e-20,1.142384274417722e-16,2.3548080068791776e-19,1.6363907565707727e-12,4.5457076215315211e-19,0.0040559353805500777,0.016067835463511065,3.0805080862429527e-08,6.2717756998360087e-12,5.2448729580638352e-05,5.0253726914304141e-12,1.5533296144184984e-07,3.0437868594097491e-07,1.1010427683464497e-08,8.362800298030403e-07,1.8245519110696974e-11,1.654307945167144e-13
2.0025299753591703e-07,0.09977366400000001,0.80000000000000004,0.0,0.26911351367234421,0.095897643043197381,0.091916139164139501,5.6697880326560066e-18,1.6695811403807538e-13,6.7108756202200151e-05,4.6672555646766577e-05,2.2383286550684492e-11,2.0740983303151836e-12,2.567540952017645e-08,8.5787336531457032e-24,2.1729136414422136e-09,5.3962125050642515e-17,9.1637701661628986e-20,1.1560239168820896e-16,2.3906021224705706e-19,1.6515827818509357e-12,4.6400537619586746e-19,0.004055155891042923,0.016121038015944444,3.090613422105156e-08,6.3085296027207511e-12,5.2571734872329976e-05,5.0559440107391577e-12,1.5595794601013032e-07,3.0482879786230399e-07,1.1071392448763088e-08,8.434916252255697e-07,1.8369317239497455e-11,1.6676947195916424e-13
2.0098630535796877e-07,0.09977366400000001,0.80000000000000004,0.0,0.26906099635849667,0.095898096045893527,0.091889394294345214,5.7847748274194007e-18,1.6916952933455993e-13,6.7691415778930056e-05,4.6997146805059792e-05,2.2616013707499725e-11,2.094930229285382e-12,2.5839094990262924e-08,8.8123745101728776e-24,2.1826990579733404e-09,5.4866091365865221e-17,9.3211027094804841e-20,1.169770895512451e-16,2.4267998264026168e-19,1.6668505496125719e-12,4.7359835165591162e-19,0.004054376895765017,0.016174203103084827,3.100711033680529e-08,6.3453488405504926e-12,5.269448373725012e-05,5.0865926904351373e-12,1.5658326393278518e-07,3.0527851012639244e-07,1.1132481714590855e-08,8.5072745691205091e-07,1.8493461359085605e-11,1.6811401013183989e-13
2.0164628239781535e-07,0.09977366400000001,0.80000000000000004,0.0,0.26901376254801834,0.095898502472422126,0.091865339483555589,5.8898579185459595e-18,1.7117718275945338e-13,6.821760414821106e-05,4.729013213868254e-05,2.2826767870109517e-11,2.1137870067448492e-12,2.5986727144420728e-08,9.0272802412637022e-24,2.1914928513617973e-09,5.5689494038607687e-17,9.4645341095791237e-20,1.1822352995008742e-16,2.4597253239039975e-19,1.680656286126248e-12,4.8236909731684204e-19,0.0040536762223178108,0.016222019684062765,3.109792285453758e-08,6.3785419335431471e-12,5.2804740215516267e-05,5.1142427309617215e-12,1.571463365402707e-07,3.0568290998017248e-07,1.1187568302153828e-08,8.5726038060653307e-07,1.8605486353855813e-11,1.693291079599543e-13
2.0230625943766192e-07,0.09977366400000001,0.80000000000000004,0.0,0.26896655880372722,0.095898907691349872,0.091841299409504001,5.9964690692920529e-18,1.7320137689357654e-13,6.874549027600486e-05,4.7583924957451067e-05,2.3038756208432061e-11,2.1327463343157619e-12,2.6134657004642126e-08,9.2466493789832763e-24,2.2002742710786895e-09,5.6522286558393929e-17,9.6097175122501432e-20,1.1947872989431123e-16,2.4929823833635773e-19,1.6945233466785805e-12,4.9127123545947352e-19,0.0040529759486977665,0.01626980598397846,3.1188672910339809e-08,6.411787781178212e-12,5.2914792208823934e-05,5.1419555588879247e-12,1.5770968183337172e-07,3.060869870785301e-07,1.1242755366228419e-08,8.6381284873011933e-07,1.8717790605943362e-11,1.7054896026355697e-13
2.029662364775085e-07,0.09977366400000001,0.80000000000000004,0.0,0.26891938509331503,0.095899311703786946,0.091817274057067189,6.1046248182009038e-18,1.7524218478751376e-13,6.9275071736291091e-05,4.7878524398524161e-05,2.3251981474007624e-11,2.1518083746802028e-12,2.628288367277909e-08,9.470558247200784e-24,2.2090433362917461e-09,5.7364540917831176e-17,9.7566687429634636e-20,1.2074272031744623e-16,2.5265732220086671e-19,1.7084517172284659e-12,5.0030626167083163e-19,0.0040522760746568628,0.016317562033941559,3.1279360555707837e-08,6.4450862826074765e-12,5.3024641203339623e-05,5.169731173097533e-12,1.5827330100490936e-07,3.0649074187303477e-07,1.1298042735809954e-08,8.7038482045694574e-07,1.8830373645335579e-11,1.717735755333041e-13
2.0362621351735508e-07,0.09977366400000001,0.80000000000000004,0.0,0.26887224138454929,0.095899714510849624,0.091793263411143744,6.2143418178070315e-18,1.7729967947819857e-13,6.9806346117100735e-05,4.8173929600141494e-05,2.3466446411647661e-11,2.170973289746349e-12,2.6431406253017325e-08,9.6990841875046055e-24,2.2178000666769653e-09,5.8216329367219103e-17,9.9054037148616355e-20,1.2201553214785027e-16,2.5605000643218542e-19,1.7224413830535777e-12,5.0947568298139028e-19,0.0040515765999400363,0.016365287865016651,3.1369985840683953e-08,6.4784373727039794e-12,5.3134288660864427e-05,5.1975696682391021e-12,1.5883719520031551e-07,3.0689417482175898e-07,1.135343023381927e-08,8.7697625518421228e-07,1.8943235002682474e-11,1.7300295412781895e-13
2.0428619055720165e-07,0.09977366400000001,0.80000000000000004,0.0,0.26882512764527305,0.095900116113659756,0.091769267456654327,6.3256368349045174e-18,1.7937393398817272e-13,7.0339311020216341e-05,4.8470139701616806e-05,2.3682153759425077e-11,2.1902412406509952e-12,2.6580223851869825e-08,9.9323055687122361e-24,2.2265444824025682e-09,5.9077724414000094e-17,1.0055938428873875e-19,1.2329719630740323e-16,2.594765141615941e-19,1.7364923287548722e-12,5.187810179059691e-19,0.0040508775242855642,0.016412983508223407,3.1460548812188091e-08,6.5118409865543464e-12,5.3243736019424829e-05,5.2254711464632081e-12,1.5940136553054471e-07,3.072972863744755e-07,1.1408917685016106e-08,8.8358711252785954e-07,1.9056374209411691e-11,1.7423709479610934e-13
2.0488016989306357e-07,0.09977366400000001,0.80000000000000004,0.0,0.26878275087732012,0.09590047652748443,0.091747683646344405,6.4271655052866167e-18,1.8125515303345839e-13,7.0820422858321522e-05,4.8737416271830114e-05,2.3877354890691601e-11,2.2076706246670331e-12,2.6714411195152572e-08,1.0146285020956356e-23,2.2344039445752578e-09,5.9861253731052852e-17,1.019297174649215e-19,1.2445828834495554e-16,2.6258947521879534e-19,1.7491905609110633e-12,5.2727328981727159e-19,0.0040502486971734451,0.016455883802083661,3.1542002251346842e-08,6.5419490457113293e-12,5.3342068727336375e-05,5.2506362778432987e-12,1.5990935580168974e-07,3.0765981234581533e-07,1.1458941712582913e-08,8.8955345726974374e-07,1.9158436670317875e-11,1.7535190390549249e-13
2.054741492289255e-07,0.09977366400000001,0.80000000000000004,0.0,0.26874039833532803,0.095900835967602571,0.091726111712937403,6.5299984282005781e-18,1.831500598795449e-13,7.1302900358340498e-05,4.900534348871548e-05,2.4073566573174867e-11,2.2251837139974919e-12,2.6848836133576671e-08,1.0364190696606395e-23,2.2422534639612905e-09,6.0652676549887108e-17,1.033148767539865e-19,1.256265983465351e-16,2.6573017837643802e-19,1.7619384045791399e-12,5.3587801434744337e-19,0.0040496201928852619,0.016498759691410382,3.1623405296696019e-08,6.5720994967436629e-12,5.3440241517091113e-05,5.275852428865441e-12,1.6041757134735922e-07,3.0802207867319161e-07,1.1509046438699191e-08,8.9553547265349139e-07,1.9260723470210054e-11,1.7647058256117819e-13
2.060087306312012e-07,0.09977366400000001,0.80000000000000004,0.0,0.26870230174148135,0.095901158631874275,0.091706707118574607,6.6236734925516765e-18,1.8486722308081061e-13,7.1738296326845206e-05,4.9247033770065111e-05,2.4251022747038342e-11,2.2410171582206219e-12,2.6970021187606806e-08,1.0563711725595168e-23,2.249309543267782e-09,6.1371750154207274e-17,1.045742943452101e-19,1.2668426732936003e-16,2.6858066644351195e-19,1.7734538713064084e-12,5.4371934804388198e-19,0.0040490548148724237,0.016537327144541945,3.1696624978610121e-08,6.5992711137641984e-12,5.3528461125612751e-05,5.2985906638441426e-12,1.6087515854981134e-07,3.0834789663874667e-07,1.1554209583831611e-08,9.0093266092509129e-07,1.9352973118995347e-11,1.7748069924759269e-13
2.065433120334769e-07,0.09977366400000001,0.80000000000000004,0.0,0.26866422473485119,0.095901480508720188,0.091687312127664677,6.7184242309974098e-18,1.8659555526790426e-13,7.2174795838795774e-05,4.9489250113492302e-05,2.4429300514931935e-11,2.2569185817418492e-12,2.7091397699700035e-08,1.0766504737798409e-23,2.2563575932211282e-09,6.2097299775868735e-17,1.0584590380762948e-19,1.277478175353603e-16,2.7145387867679136e-19,1.7850095036507156e-12,5.5165351419068362e-19,0.0040484896980317138,0.016575874864640266,3.1769803895492661e-08,6.6264769709802206e-12,5.3616552731558931e-05,5.3213702697467263e-12,1.6133292932022558e-07,3.0867350479015556e-07,1.159943790188695e-08,9.0634249787407321e-07,1.9445403959759273e-11,1.7849395471010811e-13
2.070778934357526e-07,0.09977366400000001,0.80000000000000004,0.0,0.26862616729852212,0.095901801598747879,0.091667926732246052,6.8142598299945826e-18,1.8833509520800393e-13,7.261239765085532e-05,4.9731992064160729e-05,2.460840131592757e-11,2.2728880683614888e-12,2.721296520056099e-08,1.0972613910023406e-23,2.2633976256227391e-09,6.2829364561628583e-17,1.0712979228566442e-19,1.2881726538351192e-16,2.7434993542643548e-19,1.7966052918338859e-12,5.5968134761306428e-19,0.0040479248422102682,0.016614402868083265,3.1842942074899547e-08,6.6537170288591921e-12,5.3704517045773471e-05,5.3441912855192441e-12,1.6179088415123633e-07,3.0899890336017457e-07,1.1644731300758959e-08,9.1176496253724182e-07,1.9538015745480668e-11,1.7951034945233601e-13
2.0755901669780077e-07,0.09977366400000001,0.80000000000000004,0.0,0.26859193232447676,0.095902089907546617,0.091650488073941716,6.9014470575948983e-18,1.899102958174828e-13,7.3007180724949885e-05,4.9950908838399762e-05,2.4770296917212128e-11,2.2873188692663614e-12,2.7322538859656075e-08,1.1160984368477621e-23,2.2697268096749398e-09,6.3493825777061739e-17,1.0829586280453749e-19,1.2978482449890232e-16,2.769760182890954e-19,1.8070758261328372e-12,5.6698717725666093e-19,0.0040474166950143818,0.016649061226962605,3.1908731627276266e-08,6.6782622849434307e-12,5.3783576674419009e-05,5.3647656235461084e-12,1.6220320126534451e-07,3.092915830740317e-07,1.1685550928265184e-08,9.1665596017223278e-07,1.9621520856703084e-11,1.8042779040297353e-13
2.0804013995984892e-07,0.09977366400000001,0.80000000000000004,0.0,0.26855771317640897,0.095902377579961243,0.091633057175753332,6.9895272707365238e-18,1.9149463435149008e-13,7.3402854760323718e-05,5.0170250655524971e-05,2.4932861383692828e-11,2.3018049295263668e-12,2.7432266499598133e-08,1.1352109938147231e-23,2.2760495180648703e-09,6.4163624764843268e-17,1.0947201428237982e-19,1.3075718596697482e-16,2.7962079113879525e-19,1.8175788709901648e-12,5.7437017337705125e-19,0.0040469087590041877,0.016683703640514323,3.1974488222134459e-08,6.7028351713865804e-12,5.3862534270959986e-05,5.3853735314809279e-12,1.6261566819164538e-07,3.0958409338580653e-07,1.1726423130991565e-08,9.2155715418136151e-07,1.9705172153992877e-11,1.813477776999508e-13
2.0852126322189708e-07,0.09977366400000001,0.80000000000000004,0.0,0.26852350984204926,0.095902664616437858,0.09161563403189632,7.0785072699712861e-18,1.9308813905401534e-13,7.3799418861416976e-05,5.0390017184909654e-05,2.5096095758511542e-11,2.3163463095557781e-12,2.7542147780317979e-08,1.1546023796171732e-23,2.2823657597571005e-09,6.4838790289847458e-17,1.1065831103536348e-19,1.3173436175110272e-16,2.8228434237266024e-19,1.8281144186966375e-12,5.8183095505628701e-19,0.0040464010340640153,0.016718330120638249,3.2040211879220886e-08,6.7274356585069582e-12,5.3941390335283814e-05,5.4060150353429137e-12,1.6302828525719152e-07,3.0987643446370385e-07,1.1767347842167104e-08,9.264685294569077e-07,1.9788969457998919e-11,1.8227031179447637e-13
2.0900238648394524e-07,0.09977366400000001,0.80000000000000004,0.0,0.26848932230914735,0.095902951017423618,0.091598218636592205,7.1683938886841606e-18,1.9469083816327087e-13,7.4196872135986591e-05,5.0610208096225424e-05,2.5260001082938494e-11,2.3309430695564075e-12,2.7652182362390298e-08,1.1742759430971282e-23,2.2886755438246966e-09,6.5519351188352452e-17,1.1185481762878131e-19,1.3271636381250325e-16,2.8496676059177276e-19,1.8386824613614346e-12,5.8937014470778609e-19,0.0040458935200769685,0.016752940679221714,3.210590261781955e-08,6.7520637107306941e-12,5.4020145361702501e-05,5.4266901444624053e-12,1.6344105277875292e-07,3.1016860647610621e-07,1.1808324995572309e-08,9.3139007094473393e-07,1.9872912589617451e-11,1.8319539459782227e-13
2.094835097459934e-07,0.09977366400000001,0.80000000000000004,0.0,0.26845515056547226,0.095903236783366555,0.091580810984068631,7.2591939931450365e-18,1.9630275991153157e-13,7.4595213695058786e-05,5.0830823059441937e-05,2.5424578396374229e-11,2.3455952695181098e-12,2.7762369907032545e-08,1.194235064429353e-23,2.294978879446623e-09,6.6205336367922216e-17,1.1306159887712369e-19,1.3370320411024164e-16,2.876681346033584e-19,1.8492829909130329e-12,5.9698836808458557e-19,0.0040453862169249734,0.016787535328139577,3.2171560456669559e-08,6.7767192904965391e-12,5.4098799839048356e-05,5.4473988624135985e-12,1.6385397106353147e-07,3.104606095911269e-07,1.1849354525479393e-08,9.3632176364359416e-07,1.9957001369985036e-11,1.8412302853572159e-13
2.0996463300804155e-07,0.09977366400000001,0.80000000000000004,0.0,0.26842099459881197,0.095903521914715503,0.091563411068559294,7.3509144825602404e-18,1.9792393252498179e-13,7.4994442652882103e-05,5.1051861744827009e-05,2.5589828736351341e-11,2.3603029692192932e-12,2.7872710076102801e-08,1.2144831553268777e-23,2.3012757759052313e-09,6.689677480728837e-17,1.1427871984419965e-19,1.3469489460116221e-16,2.9038855341988411e-19,1.859915999100085e-12,6.0468625428757796e-19,0.004044879124488838,0.016822114079254241,3.223718541518641e-08,6.8014023694796569e-12,5.4177354250762445e-05,5.4681412189871147e-12,1.6426704041009427e-07,3.1075244397534231e-07,1.1890436365254451e-08,9.412635926044596e-07,2.0041235620428578e-11,1.8505321360936264e-13
2.104457562700897e-07,0.09977366400000001,0.80000000000000004,0.0,0.26838685439697296,0.095903806411920076,0.091546018884303929,7.4435622891237567e-18,1.9955438422356158e-13,7.5394558126881995e-05,5.1273323822945342e-05,2.5755753138538517e-11,2.3750662282274081e-12,2.7983202532098942e-08,1.2350236592471542e-23,2.3075662425837639e-09,6.7593695556231524e-17,1.1550624584325027e-19,1.3569144723982056e-16,2.9312810625868312e-19,1.8705814774923004e-12,6.124644357737354e-19,0.0040443722426482861,0.016856676944415692,3.2302777512869112e-08,6.8261129128397486e-12,5.4255809074989461e-05,5.4889172255498744e-12,1.6468026110708649e-07,3.1104410979534418e-07,1.1931570448745165e-08,9.4621554292985507e-07,2.0125615162520377e-11,1.8598595142345003e-13
2.1092687953213787e-07,0.09977366400000001,0.80000000000000004,0.0,0.26835272994778064,0.095904090275430676,0.091528634425548358,7.5371443780682231e-18,2.0119414322080678e-13,7.5795559237615677e-05,5.1495208964658044e-05,2.5922352636743492e-11,2.3898851058994655e-12,2.809384693815795e-08,1.2558600515988296e-23,2.3138502889639266e-09,6.829612773546241e-17,1.1674424243700007e-19,1.3669287397852406e-16,2.9588688254568336e-19,1.8812794174813191e-12,6.2032354836432107e-19,0.0040438655712820119,0.016891223935461466,3.236833676857344e-08,6.8508508804993965e-12,5.4334164784669713e-05,5.5097268784478386e-12,1.6509363343393731e-07,3.1133560721764684e-07,1.1972756710680716e-08,9.5117759977320688e-07,2.0210139818085419e-11,1.8692124495348583e-13
