Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HOX(22),HX(19),H2OX(23),H2X(49),CH3OO(77),C2H6X(52)
1.9195385067325526e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3368059646649158,0.1179454873355234,0.022803008528945488,0.0,5.5041038302415087e-16,3.7032769723518029e-13,0.0,7.5197483404115119e-16,0.0,1.5014308246287052e-08,2.6819309605763029e-33,1.9214596356005784e-10,2.4704547009736048e-24,4.5780675841681899e-19,0.0,0.0,1.9506640291682447e-17,1.2032478064142857e-25,0.00072446196788556111,3.7118323549665243e-05,1.7099824988240351e-09,1.3924364414395323e-13,1.6533526076667694e-08,1.3628751492992906e-18,1.6364774224238536e-15,2.2640843686978045e-12,9.22914561254042e-19
1.964999297696123e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33678907938219627,0.1179294787865058,0.022802570164657521,0.0,5.8303635150912037e-16,3.9064715566630854e-13,0.0,7.7876034307257565e-16,0.0,1.545322915598657e-08,2.9971035165593651e-33,1.9662511204840689e-10,2.6173632484536078e-24,4.8737705738173239e-19,0.0,0.0,2.0659482090436853e-17,1.3068487138695028e-25,0.00074047006810520379,3.7995051969717583e-05,1.7197842210415772e-09,1.4453113560828049e-13,1.6977798664007679e-08,1.4149556403255537e-18,1.7546538115303607e-15,2.3393638853973768e-12,9.6971656186595366e-19
2.005914009563336e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33677392609179652,0.1179151144669727,0.022802175681529643,0.0,6.1345173326462347e-16,4.0951591167229348e-13,0.0,8.0319596747730857e-16,0.0,1.5850331832094799e-08,3.3047759123281009e-33,2.0065360896815973e-10,2.7538138659845601e-24,5.1509066275666538e-19,0.0,0.0,2.1734005947300217e-17,1.4052860059290582e-25,0.00075483398164895397,3.8784018084350606e-05,1.7286027168635265e-09,1.4937812718581249e-13,1.7379716644589475e-08,1.4627100734373029e-18,1.865798941063393e-15,2.4074892941078328e-12,1.0127478480217152e-18
2.046828721430549e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33675881385602513,0.11790079111751924,0.022801781240675192,0.0,6.4488197744540992e-16,4.2894411139997276e-13,0.0,8.2794663615499895e-16,0.0,1.6249398273800191e-08,3.6365420272257948e-33,2.0467951856208469e-10,2.8943203039931809e-24,5.4387274184543116e-19,0.0,0.0,2.2844180381407602e-17,1.5087995759995947e-25,0.00076915692315160345,3.9572899651329745e-05,1.7374185724495839e-09,1.5430929246282843e-13,1.778359747672742e-08,1.5113060546729811e-18,1.9815837852723584e-15,2.4759673476800885e-12,1.0566399995023281e-18
2.087743433297762e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33674374255774153,0.11788650862120401,0.022801386841994595,0.0,6.773447801880037e-16,4.4894034178459963e-13,0.0,8.530159292877259e-16,0.0,1.6650427624757401e-08,3.9937424848667076e-33,2.0870284598546973e-10,3.0389271424882038e-24,5.7374877031272502e-19,0.0,0.0,2.3990616810864563e-17,1.6175389198504725e-25,0.00078343900955516626,4.0361696869809906e-05,1.74623198323217e-09,1.5932517994815303e-13,1.818944047513979e-08,1.5607493497481927e-18,2.1021106127976345e-15,2.5447967883790514e-12,1.1013926785462111e-18
2.1286581451649753e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33672871208014044,0.11787226686142049,0.022800992485388576,0.0,7.1085796000761778e-16,4.6951329613920302e-13,0.0,8.7840746050215274e-16,0.0,1.7053419069106717e-08,4.3777653924216676e-33,2.1272359638440954e-10,3.1876794821884106e-24,6.0474457205593009e-19,0.0,0.0,2.517393052780355e-17,1.7316551770244859e-25,0.00079768035746690844,4.1150409938358287e-05,1.7550431068137195e-09,1.644263378623565e-13,1.8597244957169206e-08,1.611045726039904e-18,2.2274824710792102e-15,2.6139765321888382e-12,1.147005914118718e-18
2.1695728570321884e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3367137223067509,0.11785806572189576,0.022800598170758135,0.0,7.4543945793512861e-16,4.9067177459025982e-13,0.0,9.0412487618862376e-16,0.0,1.7458371823652068e-08,4.7900472856050878e-33,2.1674177489583151e-10,3.340622949058976e-24,6.3688632089667486e-19,0.0,0.0,2.6394740695289105e-17,1.8513011500057716e-25,0.00081188108316031173,4.19390390549561e-05,1.76385207080357e-09,1.6961331413618639e-13,1.9007010242769916e-08,1.6622009526234201e-18,2.3578032078130551e-15,2.6835056421091962e-12,1.1934800916780084e-18
2.2104875688994015e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33669877312143531,0.1178439050866899,0.022800203898004575,0.0,7.8110733765585995e-16,5.1242468451329126e-13,0.0,9.30171854987787e-16,0.0,1.7865285131641013e-08,5.2320740884277623e-33,2.207573866475212e-10,3.4978036987257534e-24,6.7020054232587547e-19,0.0,0.0,2.7653670344232348e-17,1.9766313235538162e-25,0.00082604130257603445,4.2727584417000415e-05,1.7726589790488639e-09,1.7488665640792075e-13,1.9418735654495097e-08,1.7142208003162616e-18,2.4931774920332035e-15,2.7533833055214884e-12,1.2408159432632051e-18
2.2514022807666146e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33668386440838899,0.11782978484019471,0.022799809667029495,0.0,8.1787978565015582e-16,5.347810409683817e-13,0.0,9.5655210741226461e-16,0.0,1.8274158257843757e-08,5.7053820875955539e-33,2.2477043675814847e-10,3.6592684207931832e-24,7.0471411528714484e-19,0.0,0.0,2.8951346370314562e-17,2.1078018841967013e-25,0.00084016113132286965,4.3516046221305905e-05,1.7814639165630841e-09,1.8024691203155968e-13,1.9832420517484231e-08,1.7671110417094049e-18,2.6337108348368227e-15,2.8236088149962502e-12,1.2890145378979998e-18
2.2923169926338277e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33666899605213801,0.117815704867133,0.022799415477734782,0.0,8.5577511133576364e-16,5.577499671356079e-13,0.0,9.8326937558382039e-16,0.0,1.8684990484733558e-08,6.2115589220234264e-33,2.2878093033729271e-10,3.8250643430830915e-24,7.4045427399738642e-19,0.0,0.0,3.0288399530920151e-17,2.2449707398845349e-25,0.00085424068467870071,4.4304424664106643e-05,1.7902669533500293e-09,1.856946280757838e-13,2.0248064159450512e-08,1.8208774512010304e-18,2.7795096097521219e-15,2.8941815521799248e-12,1.3380772723167296e-18
2.3332317045010408e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33665416793753966,0.11780166505255747,0.022799021330022602,0.0,8.9481174721197793e-16,5.8134069475037784e-13,0.0,1.0103274330534958e-15,0.0,1.9097781109458683e-08,6.7522445874592781e-33,2.3278887248546845e-10,3.9952392358204797e-24,7.7744860979260298e-19,0.0,0.0,3.166546444207857e-17,2.3882975397973984e-25,0.00086828007759145315,4.5092719941057814e-05,1.7990681474339824e-09,1.9123035131857965e-13,2.0665665910668339e-08,1.875525805042832e-18,2.9306810727639552e-15,2.9651009741624531e-12,1.3880058620088193e-18
2.374146416368254e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33663937994978055,0.11778766528184983,0.022798627223795408,0.0,9.3500824900557131e-16,6.0556256453866797e-13,0.0,1.0377300846846029e-15,0.0,1.9512529441406213e-08,7.3291324563961242e-33,2.3679426829415083e-10,4.1698414157833781e-24,8.1572507299580668e-19,0.0,0.0,3.3083179575415315e-17,2.537943694305568e-25,0.00088227942468004571,4.5880932247237598e-05,1.8078675472958702e-09,1.9685462825734643e-13,2.1085225103960783e-08,1.9310618813721526e-18,3.0873333820061161e-15,3.0363666019006138e-12,1.4388023325784199e-18
2.415061128235467e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33662463197437575,0.11777370544071986,0.022798233158955968,0.0,9.7638329581850324e-16,6.3042502665215537e-13,0.0,1.0654811665858044e-15,0.0,1.992923480023719e-08,7.9439703134257461e-33,2.4079712284580078e-10,4.3489197504271233e-24,8.55311974802498e-19,0.0,0.0,3.4542187255111934e-17,2.6940723950805671e-25,0.00089623884023533578,4.6669061777148748e-05,1.8166651938364682e-09,2.0256800510910473e-13,2.1506741074687179e-08,1.9874914602413348e-18,3.2495756171296285e-15,3.1079780103753966e-12,1.4904690114120114e-18
2.45597584010268e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33660992389716848,0.11775978541520447,0.022797839135407304,0.0,1.0189556902773577e-15,6.5593764110323922e-13,0.0,1.093584546087278e-15,0.0,2.0347896514325494e-08,8.5985614062623831e-33,2.4479744121389054e-10,4.5325236619891232e-24,8.962379891810618e-19,0.0,0.0,3.6043133654875022e-17,2.8568486353570545e-25,0.00091015843822106533,4.7457108724720487e-05,1.825461121934432e-09,2.0837102780141417e-13,2.1930213160730726e-08,2.0448203236664966e-18,3.4175177983536165e-15,3.1799348202626023e-12,1.543008519647239e-18
2.4968905519698932e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3365952556043284,0.11774590509166674,0.022797445153052737,0.0,1.0627443586845606e-15,6.8211007819994472e-13,0.0,1.1220441217523989e-15,0.0,2.0768513919529365e-08,9.2947655126378521e-33,2.4879522846292834e-10,4.7207031315803393e-24,9.3853215478600898e-19,0.0,0.0,3.7586668794913894e-17,3.0264392303452689e-25,0.00092403833227480074,4.8245073283310209e-05,1.8342553616703217e-09,2.1426424198454231e-13,2.2355640702486152e-08,2.1030542556617984e-18,3.5912709052061186e-15,3.2522366909060789e-12,1.5964237644357233e-18
2.5378052638371063e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33658062698235081,0.11773206435679492,0.022797051211795871,0.0,1.1077683511713815e-15,7.0895211898070446e-13,0.0,1.1508638234170439e-15,0.0,2.1191086358220515e-08,1.0034500023259364e-32,2.5279048964848388e-10,4.9135087032699972e-24,9.8222387688245261e-19,0.0,0.0,3.9173446538927412e-17,3.2030128377935618e-25,0.00093787863570887276,4.9032955645705182e-05,1.8430479392921097e-09,2.2024819303419005e-13,2.2783023042847364e-08,2.1621990422627477e-18,3.7709468949624834e-15,3.3248833143887261e-12,1.6507179314925488e-18
2.5787199757043194e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33656603791805628,0.11771826309760169,0.022796657311540611,0.0,1.1540468418526348e-15,7.3647365564901247e-13,0.0,1.1800476122497052e-15,0.0,2.1615613178506495e-08,1.0819741041010129e-32,2.5678322981721344e-10,5.1109914881691007e-24,1.027342929277718e-18,0.0,0.0,4.0804124591099554e-17,3.3867399787005872e-25,0.00095167946151131244,4.9820756004124321e-05,1.8518388779864952e-09,2.2632342603735138e-13,2.3212359527195287e-08,2.222260471577537e-18,3.9566587207892949e-15,3.3978744105170256e-12,1.7058944779243832e-18
2.6196346875715325e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33655148829858905,0.11770450120142296,0.022796263452191119,0.0,1.201599128983139e-15,7.6468469200794613e-13,0.0,1.2095994808278905e-15,0.0,2.2042093733604234e-08,1.1652524496582824e-32,2.6077345400688402e-10,5.3132031685163619e-24,1.0739194562591718e-18,0.0,0.0,4.2479364493103422e-17,3.5777930581770594e-25,0.0009654409223467835,5.0608474550219894e-05,1.8606281984983153e-09,2.3249048580629032e-13,2.3643649503385563e-08,2.283244333825543e-18,4.1485203496012187e-15,3.4712097225735214e-12,1.7619571253277516e-18
2.7014641113059588e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33652250694432784,0.11767709504906407,0.022795475855827557,0.0,1.3006029072667764e-15,8.2321583961370256e-13,0.0,1.2698235851511767e-15,0.0,2.290091348398819e-08,1.3469168435544837e-32,2.6874637455582212e-10,5.7320228247174846e-24,1.1715673752049867e-18,0.0,0.0,4.5966195182854561e-17,3.9825762004394252e-25,0.00099284619816421803,5.2183666969226584e-05,1.8782020583582521e-09,2.4510226353021395e-13,2.4512087335016859e-08,2.4080025286855022e-18,4.5511540570817076e-15,3.6189120653542743e-12,1.8767568929298126e-18
2.783293535040385e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33649368202316515,0.11764984500483802,0.022794688421944216,0.0,1.4049365609192653e-15,8.8462784071693761e-13,0.0,1.3315687088515054e-15,0.0,2.3767540520588938e-08,1.5501959315962521e-32,2.7670929142060129e-10,6.1703927079920159e-24,1.275416271567808e-18,0.0,0.0,4.9639307578074654e-17,4.4187799901253403e-25,0.0010200953580464481,5.3758534424676018e-05,1.8957696523980316e-09,2.5808787919698781e-13,2.5388331369620993e-08,2.5365199919895376e-18,4.9797806884927019e-15,3.7679886352924807e-12,1.9951520510828042e-18
2.865122958774811e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33646501264382217,0.117622750178979,0.022793901149784575,0.0,1.5147589613795534e-15,9.4900478761553733e-13,0.0,1.3948679336203528e-15,0.0,2.4641969812948262e-08,1.7769456053434028e-32,2.8466224458588257e-10,6.6287472551399569e-24,1.3857208356311266e-18,0.0,0.0,5.3504131858195373e-17,4.8878536586042929e-25,0.0010471892917641625,5.5333078429562365e-05,1.9133310979654157e-09,2.714516814274436e-13,2.6272376477900485e-08,2.6688431248458551e-18,5.4353502326465236e-15,3.9184379202309023e-12,2.1171812483875488e-18
2.9469523825092374e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33643649792011437,0.11759580968680639,0.022793114038596619,0.0,1.630230981941983e-15,1.0164325998647473e-12,0.0,1.459754854356635e-15,0.0,2.5524196383244637e-08,2.0291287729739101e-32,2.9260527389646815e-10,7.1075304359072205e-24,1.50274187270517e-18,0.0,0.0,5.75661593178485e-17,5.3912786372938881e-25,0.0010741288840028574,5.6907300487977581e-05,1.9308865016185479e-09,2.8519801449773483e-13,2.7164217568998294e-08,2.8050183654742124e-18,5.9188305205963472e-15,4.0702585504316171e-12,2.2428867873672249e-18
3.0287818062436636e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33640813697092181,0.11756902264869548,0.022792327087632704,0.0,1.7515155031812951e-15,1.0869990381448785e-12,0.0,1.5262635833491062e-15,0.0,2.6414215302514932e-08,2.3088193482017226e-32,3.0053841905807643e-10,7.6071958860955308e-24,1.626746365794988e-18,0.0,0.0,6.1830942273077309e-17,5.9305692617899352e-25,0.0011009150143920501,5.8481202095165375e-05,1.9484359625919942e-09,2.9933121837318353e-13,2.8063849590118428e-08,2.9450921903517103e-18,6.431207734428114e-15,4.2234492609569726e-12,2.3723144604470784e-18
3.11061122997809e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33637992892016055,0.11754238819004849,0.022791540296149607,0.0,1.878777418483974e-15,1.1607937181181801e-12,0.0,1.5944287545473082e-15,0.0,2.7312021687808935e-08,2.6182063533947042e-32,3.084617196381136e-10,8.1282070415521018e-24,1.7580075382717906e-18,0.0,0.0,6.6304093968069716e-17,6.5072734855402144e-25,0.0011275485575343296,6.0054784737574758e-05,1.9659795753236023e-09,3.1385562874167889e-13,2.8971267526149395e-08,3.0891111153382644e-18,6.9734869018857193e-15,4.3780088632780078e-12,2.5055133980927549e-18
3.192440653712516e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.336351872896753,0.11751590544126564,0.022790753663408481,0.0,2.0121836396854488e-15,1.237908124274451e-12,0.0,1.6642855279108203e-15,0.0,2.8217610700164965e-08,2.9595981396329657e-32,3.163752150664397e-10,8.6710372730440791e-24,1.8968049165494741e-18,0.0,0.0,7.0991288482407594e-17,7.1229736031421777e-25,0.0011540303830342399,6.1628049892913423e-05,1.9835174311555073e-09,3.2877557704547615e-13,2.9886466399290421e-08,3.2371216968167789e-18,7.546692377438115e-15,4.5339362243244853e-12,2.6425359283285745e-18
3.2742700774469422e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33632396803459996,0.11748957353771641,0.022789967188674817,0.0,2.1519031028156512e-15,1.318435623764764e-12,0.0,1.7358695938306863e-15,0.0,2.9130977543367907e-08,3.335426729288351e-32,3.2427894463612909e-10,9.236170022041838e-24,2.0434243927528849e-18,0.0,0.0,7.5898260638841653e-17,7.7792869835907324e-25,0.0011803613555269993,6.3200999030200652e-05,2.0010496192489004e-09,3.4409539051339442e-13,3.0809441268680571e-08,3.3891705328175479e-18,8.1518683099331677e-15,4.6912302522140884e-12,2.7834374473114042e-18
3.3560995011813685e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33629621347255134,0.11746339161971105,0.022789180871218402,0.0,2.2981067739536178e-15,1.4024714802227728e-12,0.0,1.8092171775863798e-15,0.0,3.0052117463167844e-08,3.7482522851423097e-32,3.3217294750422627e-10,9.8240989374432362e-24,2.1981582873559762e-18,0.0,0.0,8.1030805911592659e-17,8.4778668136516828e-25,0.0012065423347070489,6.477363360981991e-05,2.0185762270360955e-09,3.5981939219239783e-13,3.1740187230030724e-08,3.5453042641398562e-18,8.7900790973019218e-15,4.8498898868038932e-12,2.9282763003425585e-18
3.4379289249157947e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33626860835437811,0.11743735883247208,0.02278839471031336,0.0,2.4509676551895941e-15,1.4901128675732813e-12,0.0,1.8843650438028136e-15,0.0,3.0981025746625075e-08,4.2007677079221495e-32,3.4005726269249637e-10,1.0435328013250681e-23,2.3613054117813463e-18,0.0,0.0,8.639478033516825e-17,9.2204028513427731e-25,0.0012325741753564294,6.6345955083571206e-05,2.0360973405464067e-09,3.7595190097887825e-13,3.2678699415258304e-08,3.7055695754714637e-18,9.4624098291262686e-15,5.0099140929209047e-12,3.0771136723875861e-18
3.601587772384647e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33621384304917717,0.11738573725557688,0.022786822855275054,0.0,2.7773632731629347e-15,1.6766105648312185e-12,0.0,2.0402114055028071e-15,0.0,3.2862128755794894e-08,5.2363322908319052e-32,3.5579698544466967e-10,1.1729755182701778e-23,2.714067425701962e-18,0.0,0.0,9.7840743032009439e-17,1.0844290056143627e-24,0.0012841938357980827,6.948966447806289e-05,2.0711234233846565e-09,4.0945969489247115e-13,3.4579003163883669e-08,4.0386819030458496e-18,1.0913877490978405e-14,5.3340521769879128e-12,3.3870423354945574e-18
3.7652466198534995e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33615966536651359,0.11733470206599073,0.022785251617837537,0.0,3.1325149270545764e-15,1.8787448366313773e-12,0.0,2.2037137517543089e-15,0.0,3.4774249672602275e-08,6.4665016656765013e-32,3.71498422389363e-10,1.3123695676574401e-23,3.1042331207432197e-18,0.0,0.0,1.1028420477859348e-16,1.2665227373279062e-24,0.0013352270779283047,7.2632138658370733e-05,2.1061285364736663e-09,4.4465324158195955e-13,3.6510314280327038e-08,4.3888819130375694e-18,1.2515381952264062e-14,5.663636556891162e-12,3.7137660813628263e-18
3.928905467322352e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33610606863084641,0.11728424659948181,0.022783680992345463,0.0,3.5178805624068964e-15,2.0973632502574625e-12,0.0,2.3751860691123293e-15,0.0,3.6717352228815538e-08,7.9180972347812497e-32,3.8716188090600233e-10,1.4621568128593556e-23,3.534433037180235e-18,0.0,0.0,1.2377418483579503e-16,1.4698128627276106e-24,0.0013856805660144743,7.5773388935144895e-05,2.1411133361549418e-09,4.8156694591249437e-13,3.8472595086744429e-08,4.7565447760018217e-18,1.4276391473204711e-14,5.9986594707279533e-12,4.0578673067960246e-18
4.092564314791204e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33605304624269577,0.11723436426774733,0.022782110973209733,0.0,3.9349513093806696e-15,2.3333452586334735e-12,0.0,2.5549513992433289e-15,0.0,3.8691400775392814e-08,9.6205520635333003e-32,4.0278766627984941e-10,1.6227970229970077e-23,4.0074075643663893e-18,0.0,0.0,1.3836066284587081e-16,1.6958568622377175e-24,0.0014355608883944617,7.8913426486606049e-05,2.1760784670092493e-09,5.2023514923005382e-13,4.0465808450472442e-08,5.1420464706281028e-18,1.6206744260415626e-14,6.3391133107647761e-12,4.4199659716901734e-18
4.256223162260057e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33600059167777302,0.11718504855754423,0.022780541554906629,0.0,4.3852516988887708e-15,2.5876026388155127e-12,0.0,2.7433419795746286e-15,0.0,4.0696360271965079e-08,1.1606092012873081e-31,4.1837608172480519e-10,1.7947683358428959e-23,4.5260089327622957e-18,0.0,0.0,1.5409457603323416e-16,1.9462809759855812e-24,0.0014848745583457264,8.2052262360139317e-05,2.211024562283187e-09,5.6069213028350774e-13,4.2489917772995619e-08,5.5457638185714898e-18,1.8316660253728915e-14,6.6849906055666276e-12,4.8007177725904676e-18
4.419882009728909e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33594869848611886,0.11713629302982993,0.022778972731977074,0.0,4.8703398850952749e-15,2.8610799295387018e-12,0.0,2.9406993832632887e-15,0.0,4.2732196276121847e-08,1.3909926580105209e-31,4.3392742840591501e-10,1.9785677262750958e-23,5.0932032032928265e-18,0.0,0.0,1.7102781643413095e-16,2.2227829321117813e-24,0.0015336280149446534,8.5189907473869297e-05,2.2459522446692436e-09,6.0297210612750377e-13,4.4544886979074951e-08,5.9680745190541162e-18,2.061675244187242e-14,7.0362840040793958e-12,5.2008126031201041e-18
4.583540857197762e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33589736029125294,0.11708809131891272,0.022777404499025856,0.0,5.3918078742389125e-15,3.1547548678005379e-12,0.0,3.1473746585981536e-15,0.0,4.4798874933131625e-08,1.6570449864291506e-31,4.4944200546157737e-10,2.1747114802259243e-23,5.7120722541753806e-18,0.0,0.0,1.8921322815468635e-16,2.5271347425751017e-24,0.0015818276239162174,8.8326372618215438e-05,2.2808621268015545e-09,6.4710923300441405e-13,4.6630680506035614e-08,6.4093571832301632e-18,2.3118037745066866e-14,7.3929862654019106e-12,5.6209732670440378e-18
4.747199704666614e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33584657078933194,0.1170404371316119,0.022775836850720849,0.0,5.9512817599149312e-15,3.4696388244419135e-12,0.0,3.3637284678603172e-15,0.0,4.6896362966313247e-08,1.962945230815405e-31,4.6492011002545148e-10,2.3837356742298778e-23,6.3858157651497093e-18,0.0,0.0,2.0870460465761793e-16,2.8611855690556359e-24,0.0016294796784737827,9.1461668457427998e-05,2.3157548112513701e-09,6.931376072071711e-13,4.8747263293216093e-08,6.8699913683458418e-18,2.58319474822234e-14,7.755090256102451e-12,6.0619544262838246e-18
4.9108585521354665e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33579632374831853,0.1169933242464279,0.022774269781792221,0.0,6.5504219648334605e-15,3.8067772386997331e-12,0.0,3.5901312256300691e-15,0.0,4.9024627667610181e-08,2.3132343752705749e-31,4.8036203724806448e-10,2.6061966605734831e-23,7.1177531992458042e-18,0.0,0.0,2.2955668607735191e-16,3.2268646605206971e-24,0.001676590400149044,9.4595805531104125e-05,2.3506308904748114e-09,7.4109126592266703e-13,5.0894600771578119e-08,7.3503576117025137e-18,2.8770337454345653e-14,8.1225889500608077e-12,6.5245417554049616e-18
5.074517399604319e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33574661300715947,0.11694674651272195,0.022772703287031754,0.0,7.1909234889313458e-15,4.1672500517243905e-12,0.0,3.8269632365715628e-15,0.0,5.1183636888059339e-08,2.7128388177914949e-31,4.9576808031812566e-10,2.8426715579233901e-23,7.9113257823833794e-18,0.0,0.0,2.5182515656260342e-16,3.6261843626694825e-24,0.0017231659396123294,9.7728794255684995e-05,2.3854909470214385e-09,7.9100418805600134e-13,5.3072658853473023e-08,7.8508374644297249e-18,3.1945497688407795e-14,8.4954754263380659e-12,7.0095512660245533e-18
5.238176247073171e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33569743247497302,0.11690069784990532,0.022771137361292052,0.0,7.8745161637143957e-15,4.5521721390601777e-12,0.0,4.0746148327527341e-15,0.0,5.3373359028316804e-08,3.167095050373571e-31,5.1113853048355471e-10,3.0937587473118274e-23,8.770098480929672e-18,0.0,0.0,2.7556664164549667e-16,4.0612431994097365e-24,0.0017692123774834729,0.00010086064492593424,2.4203355538361297e-09,8.4291029503602044e-13,5.5281403922560053e-08,8.3718135250746487e-18,3.5370161880175279e-14,8.8737428656833813e-12,7.5178287717004923e-18
5.401835094542024e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33564877613024646,0.11685517224663752,0.02276957199948584,0.0,8.6029649127800693e-15,4.9626937420817513e-12,0.0,4.3334865105388953e-15,0.0,5.5593763029463997e-08,3.6817755920933097e-31,5.2647367707222948e-10,3.3600783734287147e-23,9.6977619772117569e-18,0.0,0.0,3.0083870563665193e-16,4.5342290271649665e-24,0.0018147357251333781,0.00010399136771639782,2.4551652744264967e-09,8.968434516023568e-13,5.7520802823874324e-08,8.9136694730174065e-18,3.9057516561905186e-14,9.2573845481186792e-12,8.0502494751820587e-18
5.565493942010876e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33560063802004164,0.11681016376003431,0.022768007196585206,0.0,9.3780700185033058e-15,5.4000008983770718e-12,0.0,4.6039890670792033e-15,0.0,5.7844818364054821e-08,4.2631162273355403e-31,5.417738075124521e-10,3.642272851202353e-23,1.0698134643107611e-17,0.0,0.0,3.2769984904582871e-16,5.0474222631110554e-24,0.0018597419254763141,0.00010712097268284576,2.4899806629328017e-09,9.5283746657425019e-13,5.9790822854042991e-08,9.4767901017224911e-18,4.3021210015456258e-14,9.6463938518724989e-12,8.6077176643857143e-18
5.729152789479729e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3355530122592113,0.11676566651488438,0.022766442947620941,0.0,1.020166739484693e-14,5.8653158710703835e-12,0.0,4.8865437364067402e-15,0.0,6.0126495027256873e-08,4.9178446000092141e-31,5.5703920735314112e-10,3.9410073776327173e-23,1.1775164511956138e-17,0.0,0.0,3.5620950602761007e-16,5.6031991882399229e-24,0.0019042368537530406,0.00011024946976369563,2.524782264247214e-09,1.0109260936014144e-12,6.2091431751647136e-08,1.0061561351835233e-17,4.7275360952691416e-14,1.0040764252244823e-11,9.1911665024209612e-18
5.892811636948581e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33550589302962264,0.11672167470287537,0.022764879247681797,0.0,1.1075628866234189e-14,6.3598975770829016e-12,0.0,5.1815823251764032e-15,0.0,6.243876352806507e-08,5.653210212674732e-31,5.7227016028375058e-10,4.2569704488209306e-23,1.2932931248924171e-17,0.0,0.0,3.8642804185150443e-16,6.2040353259068712e-24,0.0019482263183048859,0.00011337686878141845,2.5595706142016194e-09,1.0711430318972308e-12,6.4422597687727121e-08,1.0668370344131511e-17,5.1834566985821516e-14,1.0440489319739492e-11,9.80155789683014e-18
6.0564704844174335e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33545927457939173,0.11667818258182867,0.022763316091913795,0.0,1.2001862452422871e-14,6.8850420143305841e-12,0.0,5.4895473480602612e-15,0.0,6.4781594880667435e-08,6.4770158806196946e-31,5.8746694815392281e-10,4.5908743821420361e-23,1.4175648119841014e-17,0.0,0.0,4.1841675039585567e-16,6.8525088965109626e-24,0.001991716061338902,0.00011650317944392676,2.5943462397415549e-09,1.1335219269545364e-12,6.6784289256428505e-08,1.1297605412328377e-17,5.6713912907631805e-14,1.0845562718055076e-11,1.0439882435922771e-17
