Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HOX(22),HX(19),H2OX(23),H2X(49),CH3OO(77),C2H6X(52),C2H4(47),CH2X(27),CHX(28),CX(26),OCX(25),COX(50)
2.3491182177355177e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30579652836847471,0.11262160209189762,0.0094862652838425578,0.0,8.5165205973679236e-05,0.00054828332714896763,0.00020588855245120007,3.6747492930134867e-05,2.0673134364502357e-18,0.00044682117585756226,4.2808640272218337e-12,1.1670305356219905e-07,9.1763225133366649e-11,1.6177079654553178e-07,3.092552974051035e-14,1.8926687277514095e-15,6.028452324347391e-09,5.0994476031746442e-09,0.0053213489355947554,0.026379099524185375,2.6686656051553958e-07,2.141614917197043e-07,6.2089973495870675e-05,3.6738962527093924e-09,7.7635334467444444e-06,3.2872069969807028e-08,9.0216631226974354e-08,2.0460803234909514e-12,3.8447529854381564e-10,1.4391042249971978e-07,1.3494322058560974e-08,1.8641754129536803e-12,1.5513948638662729e-10
2.351786561049758e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30577973439096279,0.1126214047624596,0.0094774457175985979,0.0,8.5425742128122142e-05,0.00054871228238434131,0.00020619044572032941,3.6830850685283708e-05,2.0748757626825294e-18,0.00044685257443480205,4.3004445411330653e-12,1.1674438497001508e-07,9.1981132324084798e-11,1.6218000022864687e-07,3.0981962863978201e-14,1.8993454235515847e-15,6.0353602991523266e-09,5.1214071116947638e-09,0.0053210455476108923,0.026396175653386068,2.6683746605605541e-07,2.1436462597858655e-07,6.2105254788093228e-05,3.68479425793773e-09,7.7691895935883837e-06,3.2843819057485967e-08,9.0416488659296516e-08,2.0548923898144999e-12,3.8439239668499423e-10,1.4383543534582281e-07,1.3483231408249909e-08,1.8667255364920117e-12,1.553584344366093e-10
2.3544549043639984e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30576295881302246,0.11262120764385977,0.0094686353179567768,0.0,8.568668409389818e-05,0.00054914050895608533,0.00020649228608845589,3.6914219855991681e-05,2.0824540918365978e-18,0.00044688345790309833,4.3200728254793393e-12,1.1678563397657657e-07,9.2199001355875977e-11,1.6258954455018447e-07,3.1038398364040265e-14,1.9060343415521114e-15,6.0422634245678821e-09,5.1434186992258123e-09,0.0053207424935461326,0.026413233096341446,2.6680826255742956e-07,2.1456756003329198e-07,6.2120499575848742e-05,3.695708189879545e-09,7.7748352080862384e-06,3.2815557768541827e-08,9.0616357281928901e-08,2.0637253583034162e-12,3.8430928548081715e-10,1.4376050208082185e-07,1.3472160762455531e-08,1.8692749969716654e-12,1.5557732700551332e-10
2.3571232476782388e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30574620161190458,0.11262101073414336,0.0094598340734857716,0.0,8.5948031691535597e-05,0.00054956800807300121,0.00020679407346955512,3.6997600251205652e-05,2.0900484279065949e-18,0.00044691382918241761,4.3397488557125054e-12,1.1682680076303598e-07,9.2416831609570824e-11,1.6299942886791369e-07,3.1094836170937137e-14,1.9127354767356774e-15,6.0491617012792732e-09,5.1654823565609404e-09,0.0053204397729033018,0.02643027187617962,2.6677895107424404e-07,2.1477029399725047e-07,6.2135707956704111e-05,3.7066380394273696e-09,7.7804703095924454e-06,3.2787286389884937e-08,9.0816236649994005e-08,2.0725792252664923e-12,3.8422596758718158e-10,1.436856230764296e-07,1.3461110100328995e-08,1.8718237942125842e-12,1.5579616406456672e-10
2.359791590992479e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30572946276489632,0.11262081403136298,0.0094510419727722641,0.0,8.620978474085597e-05,0.00054999478094231379,0.00020709580777873764,3.7080991680922097e-05,2.0976587748576987e-18,0.00044694369118112416,4.3594726071197617e-12,1.1686788551010672e-07,9.26346224713237e-11,1.6340965254110613e-07,3.1151276215261652e-14,1.9194488240733269e-15,6.0560551299822821e-09,5.1875980743459272e-09,0.0053201373851862301,0.026447292015992246,2.6674953265267904e-07,2.1497282799129413e-07,6.2150880027866557e-05,3.7175837975252649e-09,7.7860949174308026e-06,3.2759005206614742e-08,9.1016126321259129e-08,2.0814539869533048e-12,3.8414244341737386e-10,1.4361079870554222e-07,1.3450079398468239e-08,1.8743719281453395e-12,1.5601494558573307e-10
2.3621930999752954e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30571441347660888,0.11262063717418727,0.0094431368906241556,0.0,8.6445708996947947e-05,0.00055037825657948923,0.00020736732321125856,3.7156053245971652e-05,2.1045217796709973e-18,0.00044697013393946633,4.3772647644337796e-12,1.1690479178779951e-07,9.2830600063720412e-11,1.6377914346754809e-07,3.1202074111072222e-14,1.9255012739032806e-15,6.0622550713513516e-09,5.207546724188028e-09,0.0053198655204831158,0.02646259422365772,2.6672296550188285e-07,2.1515493770478327e-07,6.2164503927184076e-05,3.7274485740622861e-09,7.7911481083456854e-06,3.2733543992905756e-08,9.1196035471252457e-08,2.0894591343132263e-12,3.840670977838861e-10,1.4354350379083562e-07,1.3440168811031075e-08,1.876664681425943e-12,1.5621180144743747e-10
2.3645946089581117e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.305699379020274,0.11262046048164891,0.0094352391973943853,0.0,8.6681961390046381e-05,0.0005507611458105033,0.00020763879552737464,3.7231123458871669e-05,2.1113977593364301e-18,0.00044699616863080383,4.395095537505768e-12,1.1694163189073365e-07,9.3026544815685344e-11,1.6414890828916369e-07,3.1252873713159357e-14,1.9315636078131674e-15,6.0684510869277e-09,5.2275375282750256e-09,0.0053195939246885003,0.026477881368359921,2.6669631333094471e-07,2.1533688561591138e-07,6.2178098564473599e-05,3.737326222413709e-09,7.7961928290607172e-06,3.2708075272220645e-08,9.1375952292083491e-08,2.0974812004976569e-12,3.8399158975619956e-10,1.4347625369394974e-07,1.343027435474705e-08,1.8789568971723547e-12,1.5640861228220968e-10
2.366996117940928e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30568435937940802,0.11262028395234353,0.0094273488847999246,0.0,8.6918541787340831e-05,0.00055114344951211192,0.00020791022466752808,3.7306202183276663e-05,2.1182867166848502e-18,0.00044702179735131722,4.4129649079853502e-12,1.1697840594974012e-07,9.3222456290699248e-11,1.645189465419773e-07,3.1303674971651536e-14,1.9376358221134223e-15,6.0746431772402349e-09,5.2475704794865458e-09,0.0053193225974427598,0.026493153466857267,2.6666957689021886e-07,2.1551867181431694e-07,6.2191664009863141e-05,3.7472167359400455e-09,7.8012290935989162e-06,3.2682599248656246e-08,9.1555876466822836e-08,2.1055201826516083e-12,3.8391591924634026e-10,1.434090486787478e-07,1.342039601272506e-08,1.8812485753637586e-12,1.5660537807124806e-10
2.3693976269237443e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30566935453755045,0.11262010758487152,0.0094194659445694748,0.0,8.7155450055563158e-05,0.00055152516856001358,0.00020818161057288651,3.7381289283521298e-05,2.1251886545283726e-18,0.00044704702218962964,4.4308728574187108e-12,1.1701511409536362e-07,9.3418334055681437e-11,1.6488925776299449e-07,3.1354477836904852e-14,1.943717913107297e-15,6.0808313428246507e-09,5.2676455706086813e-09,0.0053190515383869322,0.026508410535884448,2.6664275692685585e-07,2.1570029638290714e-07,6.2205200333254954e-05,3.7571201079300006e-09,7.8062569159629467e-06,3.2657116125139704e-08,9.1735807680253533e-08,2.1135760778825271e-12,3.8384008829949743e-10,1.4334188900867132e-07,1.3410533765514806e-08,1.8835397159053767e-12,1.5680209879634086e-10
2.371558985008279e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30565586281944512,0.11261994899136141,0.0094123775949064917,0.0,8.7368947716092785e-05,0.00055186821654711624,0.00020842582087391779,3.744887472350348e-05,2.131411499220021e-18,0.00044706938094499704,4.4470229815796275e-12,1.1704809517814791e-07,9.3594594866907951e-11,1.6522277086784892e-07,3.1400201748565851e-14,1.949200236513769e-15,6.0863973366562747e-09,5.285749176205088e-09,0.0053188078142429119,0.026522129061624052,2.6661854816352862e-07,2.1586362036899072e-07,6.2217358182595147e-05,3.7660441311284497e-09,7.8107747495884275e-06,3.2634175410292892e-08,9.189775153127086e-08,2.1208408418504459e-12,3.8377170519010451e-10,1.4328148428729656e-07,1.340167149155249e-08,1.8856012826075622e-12,1.569791089046108e-10
2.3737203430928137e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3056423830632557,0.11261979052679302,0.0094052952041547844,0.0,8.7582710745962819e-05,0.0005522107923100596,0.00020866999606582499,3.7516466740630125e-05,2.1376448623991607e-18,0.00044709141575344582,4.4632043260662615e-12,1.1708102307136806e-07,9.3770827714089961e-11,1.6555650436657379e-07,3.1445926885804422e-14,1.9546905543371597e-15,6.0919601522975154e-09,5.3038869038214531e-09,0.0053185643067817341,0.026535835439194983,2.6659427288889442e-07,2.1602681356634583e-07,6.222949255019375e-05,3.7749785593402568e-09,7.8152857665576312e-06,3.261122925420142e-08,9.2059700602292613e-08,2.1281193008765897e-12,3.8370319413951171e-10,1.4322111669138446e-07,1.3392822228478402e-08,1.8876624137111801e-12,1.5715608248414494e-10
2.3758817011773484e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30562891525703084,0.11261963219015608,0.0093982187663088426,0.0,8.7796739047075109e-05,0.00055255289648501393,0.00020891413610721362,3.7584065237406343e-05,2.1438887460771506e-18,0.00044711312812193739,4.4794168772151434e-12,1.1711389786959945e-07,9.3947032288604377e-11,1.6589045792368035e-07,3.1491653212900008e-14,1.9601888638680534e-15,6.0975197901528542e-09,5.3220587480074238e-09,0.0053183210157430761,0.026549529680747728,2.6656993163979479e-07,2.1618987603605076e-07,6.224160348653775e-05,3.7839233876399709e-09,7.8197899770360138e-06,3.2588277802384252e-08,9.2221654667061322e-08,2.1354114527754205e-12,3.8363455649592307e-10,1.4316078640619239e-07,1.3383985963681932e-08,1.8897231091576817e-12,1.573330195227156e-10
2.378043059261883e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30561545938883439,0.11261947398044342,0.0093911482753708184,0.0,8.8011032521034539e-05,0.00055289452970744334,0.00020915824095715555,3.7651670116778435e-05,2.1501431522532139e-18,0.00044713451955250889,4.4956606212976113e-12,1.1714671966723108e-07,9.4123208284051946e-11,1.6622463120432079e-07,3.1537380694279419e-14,1.9656951623925891e-15,6.1030762506311335e-09,5.3402647032531047e-09,0.0053180779408670423,0.026563211798417297,2.6654552495084856e-07,2.1635280784024484e-07,6.225369104196527e-05,3.792878611101973e-09,7.824287391175536e-06,3.2565321199603004e-08,9.2383613500429303e-08,2.1427172953374947e-12,3.8356579329861607e-10,1.4310049361607755e-07,1.3375162684352556e-08,1.8917833689050374e-12,1.5750992000841552e-10
2.3802044173464178e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30560201544674548,0.11261931589665101,0.0093840837253504773,0.0,8.8225591069150089e-05,0.00055323569261210386,0.00020940231057518723,3.7719281282132741e-05,2.1564080829144807e-18,0.0004471555915422822,4.5119355445204286e-12,1.1717948855846592e-07,9.4299355396249417e-11,1.6655902387428751e-07,3.1583109294516251e-14,1.9712094471925265e-15,6.1086295341455455e-09,5.358504763989489e-09,0.0053178350818941693,0.026576881804323303,2.6652105335389528e-07,2.1651560904116208e-07,6.2265755266667337e-05,3.8018442247916906e-09,7.8287780191146369e-06,3.2542359589865175e-08,9.2545576878355456e-08,2.1500368263296288e-12,3.8349690557623416e-10,1.4304023850380051e-07,1.3366352377667219e-08,1.8938431929142806e-12,1.576867839296651e-10
2.3823657754309525e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30558858341885808,0.11261915793777798,0.0093770251102652212,0.0,8.844041459243551e-05,0.0005535763858330405,0.00020964634492130792,3.7786898637294501e-05,2.1626835400360187e-18,0.00044717634558347235,4.5282416330264168e-12,1.1721220463732138e-07,9.4475473323222101e-11,1.6689363560001234e-07,3.162883897833056e-14,1.9767317155453042e-15,6.1141796411136139e-09,5.3767789245888873e-09,0.0053175924385654143,0.026590539710569936,2.6649651737835149e-07,2.166782797010945e-07,6.227779621068793e-05,3.8108202237643183e-09,7.8332618709782028e-06,3.2519393116427548e-08,9.2707544577902084e-08,2.1573700434950704e-12,3.8342789435796445e-10,1.4298002125038648e-07,1.3357555030705856e-08,1.8959025811499181e-12,1.5786361127521184e-10
2.384527133515487e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30557516329328155,0.11261900010282659,0.0093699724241400398,0.0,8.8655502991610193e-05,0.00055391661000358465,0.00020989034395597629,3.7854522086526545e-05,2.1689695255808776e-18,0.00044719678316339527,4.5445788728950569e-12,1.1724486799762955e-07,9.4651561765195995e-11,1.6722846604856595e-07,3.167456971058835e-14,1.9822619647241038e-15,6.1197265719571736e-09,5.3950871793653544e-09,0.0053173500106221683,0.026604185529246,2.6647191755120626e-07,2.1684081988242247e-07,6.2289813923923986e-05,3.819806603065825e-09,7.8377389568775471e-06,3.2496421921798336e-08,9.2869516377231591e-08,2.1647169445536756e-12,3.8335876066357216e-10,1.4291984203541651e-07,1.3348770630531371e-08,1.8979615335796516e-12,1.5804040203412737e-10
2.386688491600022e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30556175505814004,0.11261884239080226,0.0093629256610075241,0.0,8.8870856167100088e-05,0.00055425636575635146,0.00021013430764010854,3.7922151534528205e-05,2.1752660415001202e-18,0.00044721690576447661,4.5609472501431345e-12,1.1727747873303744e-07,9.4827620424590199e-11,1.6756351488765695e-07,3.1720301456301058e-14,1.987800191997911e-15,6.1252703271023465e-09,5.4134295225751095e-09,0.0053171077978062375,0.026617819272424979,2.6644725439696183e-07,2.1700322964759495e-07,6.2301808456126235e-05,3.8288033577324745e-09,7.8422092869103716e-06,3.2473446147739995e-08,9.3031492055603139e-08,2.1720775272020715e-12,3.8328950551032701e-10,1.4285970103717082e-07,1.3339999164174489e-08,1.9000200501745923e-12,1.5821715619580589e-10
2.391011207769091e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30553497421173542,0.112618527331572,0.0093488498798887428,0.0,8.9302356447266173e-05,0.00055493447453541377,0.00021062212880270292,3.8057428047812708e-05,2.1878906722063097e-18,0.00044725621193541387,4.5937773605348543e-12,1.1734254270281726e-07,9.5179647216234962e-11,1.682342664114717e-07,3.1811767848861448e-14,1.9989005698858716e-15,6.1363483120233826e-09,5.4502164510327742e-09,0.0053166240165257112,0.026645050580508964,2.6639774019294591e-07,2.1732765817965026e-07,6.232572817570567e-05,3.8468279732587788e-09,7.8511297196990563e-06,3.2427481424674031e-08,9.3355454171974287e-08,2.1868397279396555e-12,3.8315063486890744e-10,1.4273953439635363e-07,1.3322494980824882e-08,1.9041357757607246e-12,1.5857055468663218e-10
2.39533392393816e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30550824078493943,0.112618212752193,0.0093347977193209853,0.0,8.9734914630502146e-05,0.00055561071721671733,0.0002111098081054835,3.8192727423426246e-05,2.2005574475248162e-18,0.00044729427585819766,4.6267318511049767e-12,1.1740739729214792e-07,9.553155136107751e-11,1.6890588752585852e-07,3.1903237878994164e-14,2.0100328272794573e-15,6.1474135993708496e-09,5.4871396628711219e-09,0.0053161410926668273,0.026672233731103619,2.6634797891347392e-07,2.1765156579835365e-07,6.2349555764532792e-05,3.8648940304436325e-09,7.8600232498525752e-06,3.2381500066519977e-08,9.3679429182903936e-08,2.2016566268228268e-12,3.8301129046867605e-10,1.4261952272470453e-07,1.3305042376114449e-08,1.9082497577421657e-12,1.5892380666923186e-10
2.3996566401072288e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30548155468328753,0.11261789864482109,0.0093207691318370894,0.0,9.0168529909733425e-05,0.00055628509883512401,0.00021159734525201822,3.8328048914553753e-05,2.2132663826364821e-18,0.00044733110921703388,4.659810607792743e-12,1.1747204324357609e-07,9.5883330556634423e-11,1.6957837559538033e-07,3.1994711271978713e-14,2.0211969421856752e-15,6.1584661927063798e-09,5.5241991101010856e-09,0.005315659024179349,0.026699368820246771,2.6629797466696783e-07,2.1797495300596706e-07,6.2373291615411297e-05,3.8830014892365832e-09,7.868889957659704e-06,3.2335503180812235e-08,9.400341536162344e-08,2.2165282046058287e-12,3.8287148026457715e-10,1.4249966739520032e-07,1.3287641244824488e-08,1.9123619960040448e-12,1.5927691207019808e-10
2.4039793562762978e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3054549158125538,0.11261758500166187,0.0093067640700901996,0.0,9.0603201473269342e-05,0.00055695762441378962,0.00021208473995297758,3.8463391781248435e-05,2.2260174925339387e-18,0.00044736672361869549,4.6930135155925993e-12,1.1753648129671806e-07,9.6234982534770257e-11,1.7025172799473664e-07,3.2086187755376799e-14,2.0323928925501745e-15,6.1695060956585464e-09,5.5613947438486303e-09,0.0053151778090197947,0.026726455943733088,2.6624773152332588e-07,2.1829782030589602e-07,6.2396936118856779e-05,3.9011503094373504e-09,7.8777299231888343e-06,3.2289491863415676e-08,9.4327410998603339e-08,2.2314544416875072e-12,3.8273121213426479e-10,1.423799697581797e-07,1.3270291481160786e-08,1.9164724904824854e-12,1.5962987082111897e-10
2.4083020724453667e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30542832407875042,0.11261727181497082,0.0092927824868534112,0.0,9.1038928504829112e-05,0.00055762829896408613,0.00021257199192606277,3.859875529039348e-05,2.2388107920227715e-18,0.00044740113059279813,4.7263404585734032e-12,1.1760071218826964e-07,9.6586505061449895e-11,1.7092594210873929e-07,3.217766705901727e-14,2.0436206562591357e-15,6.1805333119222958e-09,5.5987265143680121e-09,0.0053146974451514081,0.026753495197114962,2.6619725351424591e-07,2.1862016820267347e-07,6.2420489663113932e-05,3.9193404506968512e-09,7.8865432262871396e-06,3.224346719861253e-08,9.4651414401449662e-08,2.2464353181166282e-12,3.8259049387926803e-10,1.4226043114172238e-07,1.3252992978774895e-08,1.9205812411640848e-12,1.5998268285852286e-10
2.4126247886144357e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30540177938812696,0.11261695907705298,0.0092788243350193679,0.0,9.1475710183568516e-05,0.00055829712748552813,0.00021305910089593563,3.8734138715663365e-05,2.2516462957226825e-18,0.00044743434159208049,4.7597913198974829e-12,1.1766473665201586e-07,9.6937895936490459e-11,1.7160101533228714e-07,3.2269148914981184e-14,2.0548802111411421e-15,6.1915478452584054e-09,5.6361943710549311e-09,0.005314217930544143,0.026780486675703267,2.6614654463349657e-07,2.1894199720194723e-07,6.2443952634174451e-05,3.9375718725182512e-09,7.8953299465797979e-06,3.2197430259188765e-08,9.4975423894800604e-08,2.2614708135971627e-12,3.8244933322403293e-10,1.421410528513606e-07,1.323574563073406e-08,1.9246882480851207e-12,1.6033534812382394e-10
2.4169475047835047e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30537528164716959,0.11261664678026302,0.0092648895675998891,0.0,9.1913545684105892e-05,0.00055896411496570136,0.00021354606659414809,3.8869541337485529e-05,2.2645240180686391e-18,0.00044746636799268454,4.7933659818395315e-12,1.1772855541884127e-07,9.7289152993312933e-11,1.7227694507034102e-07,3.2360633057586922e-14,2.0661715349690206e-15,6.2025496994929273e-09,5.6737982624596018e-09,0.0053137392631746449,0.026807430474568184,2.6609560883719935e-07,2.1926330781045939e-07,6.2467325415792806e-05,3.9558445342579705e-09,7.9040901634692464e-06,3.2151382106519823e-08,9.5299437820222802e-08,2.2765609074935284e-12,3.8230773781661646e-10,1.4202183617028977e-07,1.3218549329526201e-08,1.9287935113309885e-12,1.6068786656326787e-10
2.4212702209525737e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30534883076260005,0.11261633491700496,0.0092509781377255861,0.0,9.2352434176548541e-05,0.00055962926638019358,0.00021403288875907267,3.9004962443001687e-05,2.277443973312029e-18,0.00044749722109443973,4.8270643258053648e-12,1.1779216921673981e-07,9.7640274098693803e-11,1.729537287378983e-07,3.2452119223375678e-14,2.0774946054616762e-15,6.2135388785166741e-09,5.7115381362997087e-09,0.0053132614410262248,0.026834326688540047,2.6604445004411105e-07,2.1958410053602747e-07,6.2490608389501707e-05,3.9741583951267082e-09,7.9128239561344783e-06,3.2105323790656362e-08,9.5623454536107403e-08,2.2917055788357977e-12,3.8216571523003771e-10,1.4190278235991655e-07,1.3201403967104046e-08,1.9328970310357389e-12,1.610402381278786e-10
2.4255929371216426e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30532242664137493,0.11261602347973218,0.0092370899986454758,0.0,9.2792374826518594e-05,0.00056029258669252789,0.00021451956713583277,3.9140401326029383e-05,2.2904061755217955e-18,0.00044752691212114853,4.8608862323505024e-12,1.1785557877082494e-07,9.7991257152516179e-11,1.7363136375996661e-07,3.2543607151096626e-14,2.0888494002858991e-15,6.2245153862846875e-09,5.7494139394732932e-09,0.0053127844620888421,0.026861175412210083,2.6599307213590505e-07,2.1990437588752567e-07,6.2513801934628026e-05,3.9925134141904581e-09,7.9215314035303502e-06,3.2059256350409581e-08,9.5947472417566885e-08,2.3069048063248667e-12,3.8202327296285273e-10,1.4178389266009508e-07,1.3184309434898183e-08,1.9369988073814997e-12,1.6139246277340419e-10
2.4342383694597806e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30526975831795428,0.11261540185320164,0.0092093834064537455,0.0,9.3675409239258583e-05,0.00056161375380410971,0.00021549249153869987,3.9411329633036639e-05,2.3164573762108111e-18,0.00044758285246623749,4.9289002512593278e-12,1.1798178803366542e-07,9.8692800869058361e-11,1.7498917761756308e-07,3.2726587258284337e-14,2.1116540733462978e-15,6.2464304041917477e-09,5.8255731173910504e-09,0.005311833025840134,0.026914730765818989,2.6588967431707174e-07,2.2054337650900331e-07,6.2559922245509678e-05,4.0293467624494286e-09,7.9388675772089867e-06,3.1967098196323221e-08,9.6595505260644549e-08,2.3374668429317109e-12,3.817371590100188e-10,1.4154661044427646e-07,1.3150272424239644e-08,1.945197130961337e-12,1.6209647115350109e-10
2.4428838017979185e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30521727593722919,0.11261478184127968,0.0091817694193708065,0.0,9.4562642158581918e-05,0.00056292765576493277,0.00021646483789616752,3.9682320741095877e-05,2.3426777290813443e-18,0.00044763427730882855,4.9974070667005453e-12,1.181071889510365e-07,9.9393767994681444e-11,1.7635036624240404e-07,3.2909571332749233e-14,2.1345853745097102e-15,6.2682947861195743e-09,5.9022753554869394e-09,0.0053108849384803265,0.026968097287373437,2.6578544570290647e-07,2.2118031376641894e-07,6.2605689339548714e-05,4.0663442487068416e-09,7.9560993116374775e-06,3.187491573318153e-08,9.7243523680845345e-08,2.3682468405314864e-12,3.8144945447352452e-10,1.4130999901670374e-07,1.311643741876498e-08,1.9533884844671128e-12,1.6279989144204226e-10
2.4515292341360565e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30516497876322884,0.11261416338535547,0.0091542476676133317,0.0,9.5454066750630872e-05,0.00056423433184253082,0.00021743660440533608,3.9953369237136799e-05,2.3690673402319609e-18,0.00044768127373200073,5.066405694367713e-12,1.1823178722115941e-07,1.0009414289490235e-10,1.7771490939223125e-07,3.3092557362488296e-14,2.1576431234143177e-15,6.2901085659690322e-09,5.9795202007282809e-09,0.0053099401841662335,0.027021275725077433,2.6568041603989309e-07,2.2181519176717093e-07,6.2651106173578264e-05,4.1035055403833862e-09,7.9732272303235328e-06,3.1782716875476336e-08,9.789151527047623e-08,2.3992446173990309e-12,3.8116021671100074e-10,1.4107406753926468e-07,1.3082803531943198e-08,1.9615728710287731e-12,1.6350272344977091e-10
2.4601746664741944e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30511286606366611,0.11261354642759479,0.0091268177832566841,0.0,9.6349676112248689e-05,0.00056553382110573246,0.00021840778936486977,4.0224469811194125e-05,2.3956263129495288e-18,0.00044772392763053101,5.1358951380804954e-12,1.1835558849712092e-07,1.0079391044104641e-10,1.7908278698237911e-07,3.3275543369437319e-14,2.1808271390314454e-15,6.3118717786209904e-09,6.0573071881704243e-09,0.0053089987471589889,0.027074266823385536,2.655746145074923e-07,2.2244801463401081e-07,6.2696175670645129e-05,4.1408303026801092e-09,7.9902519531338355e-06,3.1690509365940549e-08,9.8539467879459029e-08,2.4304599870250894e-12,3.8086950194209114e-10,1.4083882484950743e-07,1.3049369869925758e-08,1.969750294492522e-12,1.6420496705806388e-10
2.4688200988123324e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30506093710991189,0.11261293091093563,0.0090994794002231226,0.0,9.7249463271788122e-05,0.0005668261624230431,0.00021937839117291448,4.0495617255171967e-05,2.4223547477442072e-18,0.00044776232372050514,5.2058743903415294e-12,1.1847859838719073e-07,1.0149305600228736e-10,1.8045397908488219e-07,3.3458527409016034e-14,2.2041372397187743e-15,6.3335844599213777e-09,6.1356358413452308e-09,0.0053080606118233687,0.02712707132302767,2.654680697267414e-07,2.2307878650454521e-07,6.2740900720495706e-05,4.1783181986097095e-09,8.0071740962795186e-06,3.1598300778195995e-08,9.9187369612033743e-08,2.4618927582722808e-12,3.8057736526643559e-10,1.4060427946742564e-07,1.3016135531886991e-08,1.97792075940383e-12,1.649066222173339e-10
2.4774655311504703e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30500919117697151,0.11261231677908375,0.0090722321542700997,0.0,9.8153421189913452e-05,0.00056811139446114869,0.00022034840832504691,4.0766806461609172e-05,2.4492527423840553e-18,0.00044779654554902786,5.2763424328835291e-12,1.1860082245513827e-07,1.0219156543769965e-10,1.81828465927569e-07,3.3641507569676858e-14,2.2275732432723889e-15,6.3552466466666777e-09,6.2145056726435532e-09,0.0053071257626271092,0.027179689961033798,2.653608097687597e-07,2.2370751153076051e-07,6.2785284180056511e-05,4.2159688890275819e-09,8.0239942723033015e-06,3.1506098519377378e-08,9.9835208823469583e-08,2.4935427355286572e-12,3.8028386068156946e-10,1.4037043960231961e-07,1.2983099610388005e-08,1.9860842709907509e-12,1.6560768894545852e-10
2.4861109634886083e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30495762754346012,0.11261170397650798,0.0090450756829786611,0.0,9.9061542760396786e-05,0.00056938955568354085,0.00022131783941225681,4.1038032422446288e-05,2.4763203919292423e-18,0.00044782667550402535,5.3472982372066274e-12,1.1872226622054923e-07,1.0288942508832506e-10,1.8320622789314085e-07,3.3824481972458022e-14,2.2511349669776785e-15,6.3768583765898326e-09,6.2939161836917402e-09,0.0053061941841402111,0.027232123470758329,2.6525286216316356e-07,2.2433419387855476e-07,6.2829328873906587e-05,4.2537820326625843e-09,8.0407130900682977e-06,3.1413909832732953e-08,1.0048297411678632e-07,2.5254097188588654e-12,3.7998904110161077e-10,1.4013731315976855e-07,1.2950261191737884e-08,1.9942408351476666e-12,1.6630816732623523e-10
2.4947563958267462e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3049062454915788,0.11261109244843545,0.0090180096257419344,0.0,9.9973820810908066e-05,0.00057066068434926374,0.00022228668311896174,4.130929022779438e-05,2.5035577887658819e-18,0.0004478527948241383,5.4187407651056783e-12,1.1884293515914173e-07,1.0358662176925773e-10,1.8458724551823813e-07,3.4007448770540643e-14,2.2748222276590523e-15,6.3984196883465731e-09,6.3738668657219492e-09,0.0053052658610342586,0.027284372581904342,2.6514425390639098e-07,2.2495883772728228e-07,6.2873037594741887e-05,4.2917572861475e-09,8.0573311547485078e-06,3.1321741800201363e-08,1.011306543394852e-07,2.5574935041528217e-12,3.796929583750585e-10,1.3990490774833941e-07,1.291761935634637e-08,2.0023904584192145e-12,1.6700805750786306e-10
