Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(77),CH3X(21),H2X(49),C2H4(47),H2OX(23),CH2X(27),CHX(28),CX(26),OCX(25),C2H6X(52),COX(50),C2H4X(205),C2H4X(65),acetyl(43)
3.3388338072092774e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44039017208576631,0.10753486166292807,0.020650112844485802,0.0,7.0899295577495293e-06,0.0018409830335368821,0.0002602109067524988,5.7726095819825886e-05,9.1679043000329024e-15,0.0030681463539254583,3.3667294402821106e-11,0.00035221433072612053,2.4048713423832988e-09,6.4296146532167675e-08,1.6646014681971203e-11,9.1491929629267717e-13,6.9762636191880302e-07,6.3538936902953092e-07,0.0076850266702723317,0.0040746257749653949,0.00011815288533690772,1.8847669854393718e-07,1.5762040245514414e-08,1.9786469019992449e-07,3.6422112604748698e-05,1.0048579832405032e-06,3.3625758766482131e-10,9.1356893795041758e-10,6.2597128478289576e-07,1.6486015702346338e-06,5.0345101227683808e-12,1.5731688423079626e-07,8.0171387019503284e-10,5.6983171500647419e-08,1.7830951161103951e-13,1.9978294045444328e-12
3.3453959877456653e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44038351391585251,0.10752877831830726,0.020646096628724932,0.0,7.1303780657893651e-06,0.0018456103733574766,0.00026119251383924095,5.7987308087267976e-05,9.2329790367731887e-15,0.0030732536963959597,3.3922884682941454e-11,0.00035218713222060492,2.4158984520612016e-09,6.4749668579490081e-08,1.6707615806846655e-11,9.1988800660214053e-13,7.0001263511422881e-07,6.3975611956646796e-07,0.0076844726388599072,0.0040816327549167185,0.00011826424445969568,1.8898154810750578e-07,1.5785208219710155e-08,1.9818969471785476e-07,3.6513646558711011e-05,1.0117654644299172e-06,3.381458166035474e-10,9.152065594970301e-10,6.26504685879501e-07,1.648427745422058e-06,5.051418951127337e-12,1.5802902433968123e-07,8.0472610043677263e-10,5.740334302836325e-08,1.7953224019285818e-13,2.0087041487552116e-12
3.351958168282053e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44037685919348857,0.10752269605270419,0.02064208131547238,0.0,7.1709783113571627e-06,0.0018502393755553818,0.00026217570331256462,5.8249023979351481e-05,9.2983894747920209e-15,0.0030783571073346571,3.4179748226306297e-11,0.00035215994871811665,2.426947763846184e-09,6.5205322920515607e-08,1.6769309438339873e-11,9.2487234483125776e-13,7.0240128204147299e-07,6.4414273454216643e-07,0.007683918759946771,0.0040886361909515502,0.00011837551419703092,1.8948671489867173e-07,1.5808346488683237e-08,1.9851443928653712e-07,3.6605211245210221e-05,1.018704375726974e-06,3.4004099431703784e-10,9.1684387561372046e-10,6.2703738877805131e-07,1.6482536274605926e-06,5.0683509443886116e-12,1.5874252945587545e-07,8.0774312093579748e-10,5.7825592341886982e-08,1.8076050753414774e-13,2.0196135944717801e-12
3.358520348818441e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44037020791687731,0.10751661486550136,0.020638066904440717,0.0,7.211730569174472e-06,0.0018548700379375084,0.00026316047378962984,5.8511242507003264e-05,9.3641367171543142e-15,0.0030834565905910436,3.443788741722185e-11,0.00035213278069008924,2.438019240092273e-09,6.5663114004426846e-08,1.6831095494718081e-11,9.298723196065551e-13,7.047922961747229e-07,6.4854925315567328e-07,0.0076833650334460404,0.0040956360847556094,0.00011848669478441724,1.8999219817836595e-07,1.5831455087197817e-08,1.98838924164418e-07,3.669680662069165e-05,1.0256747791764978e-06,3.4194313295260666e-10,9.1848088663069003e-10,6.2756939559158515e-07,1.6480792191649167e-06,5.0853060813847907e-12,1.5945739682212214e-07,8.1076492727840233e-10,5.8249924099394483e-08,1.8199432441032002e-13,2.0305577651656643e-12
3.365082529354829e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44036356008422478,0.10751053475608109,0.020634053395342654,0.0,7.2526351138915585e-06,0.0018595023583174489,0.00026414682388905603,5.8773962680569126e-05,9.430221868524308e-15,0.0030885521500149853,3.4697304629761269e-11,0.00035210562859982087,2.4491128431185006e-09,6.6123046272591717e-08,1.6892973894343083e-11,9.3488793949755605e-13,7.0718567100833183e-07,6.5297571453595251e-07,0.0076828114592707572,0.0041026324380129212,0.00011859778645614335,1.9049799720905417e-07,1.5854534049997935e-08,1.9916314960994997e-07,3.6788432641741417e-05,1.0326767367124138e-06,3.4385224465338705e-10,9.2011759287650584e-10,6.2810070842298538e-07,1.647904523328927e-06,5.1022843409732317e-12,1.6017362367971543e-07,8.1379151505582111e-10,5.8676342951384427e-08,1.8323370157669958e-13,2.0415366841939799e-12
3.3716447098912166e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4403569156937393,0.10750445572382551,0.020630040787891043,0.0,7.2936922200871405e-06,0.0018641363345154002,0.00026513475223092196,5.9037183509832063e-05,9.496646035164327e-15,0.0030936437894566577,3.4958002227755662e-11,0.00035207849290260309,2.4602285352097429e-09,6.6585124158551343e-08,1.695494455567126e-11,9.3991921301695946e-13,7.0958140005676299e-07,6.5742215774182771e-07,0.0076822580373338955,0.0041096252524058224,0.00011870878944529302,1.9100411125473276e-07,1.5877583411807227e-08,1.9948711588157851e-07,3.6880089265084649e-05,1.0397103101576564e-06,3.4576834155833293e-10,9.2175399467773535e-10,6.2863132936488987e-07,1.647729542725548e-06,5.1192857020357549e-12,1.6089120726855099e-07,8.1682287986422418e-10,5.9104853540665202e-08,1.8447864976850887e-13,2.0525503747997783e-12
3.3782068904276045e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44035027474363247,0.10749837776811667,0.020626029081798905,0.0,7.3349021622681713e-06,0.0018687719643580788,0.00026612425743676501,5.9300904004030458e-05,9.5634103249334955e-15,0.0030987315127664816,3.5219982564785505e-11,0.00035205137404584587,2.4713662786175011e-09,6.7049352088008391e-08,1.7017007397253752e-11,9.4496614862082169e-13,7.119794768545329e-07,6.6188862176192645e-07,0.0076817047675483583,0.0041166145296149589,0.00011881970398375478,1.9151053958092328e-07,1.5900603207328612e-08,1.9981082323773675e-07,3.6971776447583876e-05,1.0467755612240811e-06,3.4769143580220493e-10,9.2339009235941456e-10,6.2916126049992183e-07,1.6475542801073795e-06,5.1363101434788155e-12,1.6161014482717627e-07,8.1985901730471643e-10,5.9535460502342138e-08,1.8572917970085544e-13,2.0635988601123815e-12
3.3847690709639923e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44034363723211839,0.10749230088833651,0.020622018276779376,0.0,7.3762652148695905e-06,0.0018734092456786436,0.00026711533812957963,5.95651231718759e-05,9.6305158472864772e-15,0.0031038153237950548,3.5483247984172258e-11,0.00035202427246920013,2.4825260355605761e-09,6.7515734478815293e-08,1.7079162337736563e-11,9.5002875470873556e-13,7.1437989495615441e-07,6.6637514551462655e-07,0.007681151649826988,0.0041236002713192854,0.0001189305303022316,1.9201728145466826e-07,1.5923593471243902e-08,2.0013427193684368e-07,3.7063494146237289e-05,1.05387255151238e-06,3.4962153951556184e-10,9.2502588624514136e-10,6.2969050390091562e-07,1.6473787382072453e-06,5.1533576442337014e-12,1.6233043359283969e-07,8.228999229833317e-10,5.9968168463804999e-08,1.8698530206871864e-13,2.0746821631477101e-12
3.3978934320367675e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44033037251774038,0.10748015035408945,0.020613999368811465,0.0,7.4594517487118628e-06,0.0018826887541178144,0.0002691022204753878,6.0095053560827052e-05,9.7657550355326251e-15,0.0031139712244113802,3.6013643391961617e-11,0.00035197012287677284,2.504911438768807e-09,6.8454980276570306e-08,1.7203748190461475e-11,9.6020101165384923e-13,7.1918772938864909e-07,6.7540852753978057e-07,0.0076800458702278394,0.0041375611549209056,0.00011915191919617132,1.9303170292056709e-07,1.5969485542876473e-08,2.0078039439748498e-07,3.7247020920668244e-05,1.0681619956010513e-06,3.5350282385190551e-10,9.2829656391546446e-10,6.3074693574302435e-07,1.6470268273929931e-06,5.187521739527321e-12,1.6377505368807586e-07,8.2899602150370835e-10,6.0839905856995769e-08,1.8951436679019813e-13,2.0969533138852712e-12
3.4110177931095426e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44031712153637587,0.1074680041161386,0.020605984061695389,0.0,7.5432540156441948e-06,0.0018919748426240849,0.00027109538828143343,6.0626966736516765e-05,9.902372507402746e-15,0.0031241115221116644,3.6549206992223365e-11,0.00035191604749190708,2.5273844419588282e-09,6.9402896737203674e-08,1.7328701464912691e-11,9.7043604992658327e-13,7.2400485218813533e-07,6.8452261375734311e-07,0.0076789406978381158,0.0041515079166086133,0.00011937295794938466,1.940473698190077e-07,1.6015259903726779e-08,2.0142548533041784e-07,3.7430669247015471e-05,1.0825791330027921e-06,3.5741229152746275e-10,9.3156603024829027e-10,6.3180064127924149e-07,1.6466738317520165e-06,5.2217778198604582e-12,1.65225045428134e-07,8.3511114037213712e-10,6.1720102584578239e-08,1.920659290897496e-13,2.1193640088846067e-12
3.424142154182318e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44030388427383976,0.10745586216953806,0.020597972353141539,0.0,7.6276742085294332e-06,0.0019012674940868213,0.00027309483058409199,6.1160854751474817e-05,1.0040377195844314e-14,0.003134236247700861,3.7089957161434965e-11,0.00035186204956461639,2.5499447417786828e-09,7.0359518919785601e-08,1.7454021513678692e-11,9.8073393470924938e-13,7.2883121250483063e-07,6.9371771298011983e-07,0.0076778361319587577,0.0041654405697533836,0.00011959364836577717,1.9506427634060555e-07,1.6060916830460238e-08,2.0206954680208006e-07,3.7614438785985759e-05,1.0971244525129448e-06,3.6135003943452788e-10,9.3483428777946017e-10,6.3285163674326158e-07,1.646319772441752e-06,5.256125717569469e-12,1.6668038666922313e-07,8.4124524461413377e-10,6.2608795386671188e-08,1.9464007380135149e-13,2.1419144282248806e-12
3.437266515255093e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44029066071599177,0.10744372450934235,0.020589964240862606,0.0,7.7127145190555286e-06,0.0019105666914912454,0.00027510053644300641,6.1696709651480307e-05,1.0179778059211702e-14,0.0031443454319809421,3.763591211123957e-11,0.00035180813223195586,2.5725920344226715e-09,7.1324881756726401e-08,1.7579707690872894e-11,9.9109473029787197e-13,7.3366675980347637e-07,7.0299413289216549e-07,0.007676732171890085,0.0041793591276992866,0.00011981399223117873,1.9608241669986624e-07,1.610645659937642e-08,2.0271258087831632e-07,3.7798329200305816e-05,1.1117984411406806e-06,3.6531616439730557e-10,9.3810133902178269e-10,6.3389993821670244e-07,1.6459646703134227e-06,5.2905652653822864e-12,1.6814105525140916e-07,8.4739829933385798e-10,6.3506020878803161e-08,1.9723688543580493e-13,2.1646047502028465e-12
3.450390876327868e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44027745084873471,0.10743159113060727,0.020581959722573567,0.0,7.7983771377280368e-06,0.0019198724179161828,0.00027711249494106452,6.2234523476103719e-05,1.0320584081225466e-14,0.0031544391057490347,3.8187089888253017e-11,0.00035175429852152111,2.5953260156537623e-09,7.2299020053444838e-08,1.7705759352136358e-11,1.0015185001078446e-12,7.3851144386153479e-07,7.1235218004736229e-07,0.0076756288169319356,0.0041932636037635279,0.00012003399131362718,1.9710178513503741e-07,1.6151879486399961e-08,2.0335458962426363e-07,3.7982340154674938e-05,1.1266015841067484e-06,3.6931076317162338e-10,9.41367186466986e-10,6.3494556163195841e-07,1.6456085459183865e-06,5.3250962964188224e-12,1.6960702900011312e-07,8.5357026971401755e-10,6.4411815551556964e-08,1.9985644818040308e-13,2.1874351513433323e-12
3.463515237400643e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44026425465801494,0.10741946202839049,0.020573958795991699,0.0,7.8846642538626818e-06,0.0019291846565318662,0.00027913069518437702,6.2774288259240905e-05,1.0462804270931653e-14,0.0031645172997956154,3.8743508373888786e-11,0.00035170055135484219,2.6181463808257753e-09,7.3281968488046141e-08,1.7832175854640185e-11,1.0120053066795648e-12,7.43365214767388e-07,7.2179215986807627e-07,0.0076745260663837545,0.0042071540112364773,0.00012025364736364697,1.9812237590796232e-07,1.6197185767071765e-08,2.0399557510424087e-07,3.8166471315719004e-05,1.1415343648413404e-06,3.7333393244464795e-10,9.4463183258595205e-10,6.3598852277417012e-07,1.6452514195133668e-06,5.3597186441895608e-12,1.7107828572758729e-07,8.5976112101577517e-10,6.5326215770225599e-08,2.0249884589862248e-13,2.2104058064096982e-12
3.4766395984734184e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44025107212982201,0.1074073371977521,0.02056596145883658,0.0,7.9715780555779464e-06,0.001938503390597815,0.0002811551263022556,6.3315996029639259e-05,1.0606447662661018e-14,0.0031745800449027362,3.9305185284200579e-11,0.00035164689355067518,2.6410528249051813e-09,7.4273761611009785e-08,1.7958956557088565e-11,1.0225552116840428e-12,7.4822802291853883e-07,7.3131437664388961e-07,0.0076734239195447125,0.0042210303633817194,0.00012047296211452203,1.9914418330393625e-07,1.6242375716540353e-08,2.0463553938164012e-07,3.835072235194601e-05,1.15659726498208e-06,3.77385768834604e-10,9.4789527982924476e-10,6.3702883728303944e-07,1.644893311064201e-06,5.3944321425945085e-12,1.7255480323436811e-07,8.6597081857865782e-10,6.6249257774479777e-08,2.0516416212983548e-13,2.2335168884142133e-12
3.4897639595461936e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4402379032501878,0.10739521663375536,0.020557967708830064,0.0,8.0591207297877023e-06,0.0019478286034607681,0.00028318577744719021,6.385963881141563e-05,1.0751523315988201e-14,0.0031846273718423006,3.9872138169742729e-11,0.00035159332782819236,2.664045042492595e-09,7.52744338448872e-08,1.8086100819722264e-11,1.0331682759284853e-12,7.5309981901981657e-07,7.4091913353041142e-07,0.0076723223757138009,0.0042348926734360947,0.0001206919372825623,2.0016720163156186e-07,1.6287449609553546e-08,2.0527448451882128e-07,3.8535092933702789e-05,1.171790764372133e-06,3.8146636889049224e-10,9.5115753062752425e-10,6.3806652065463457e-07,1.644534240250204e-06,5.4292366259218844e-12,1.740365593107077e-07,8.7219932782045949e-10,6.7180977678047128e-08,2.0785248008904435e-13,2.2567685686283734e-12
3.5028883206189687e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44022474800518679,0.10738310033146718,0.02054997754369629,0.0,8.1472944621939014e-06,0.0019571602785526899,0.00028522263779482337,6.4405208624565951e-05,1.0898040315690905e-14,0.0031946593113743858,4.0444384415448699e-11,0.00035153985681007205,2.6871227278439766e-09,7.628401948400929e-08,1.8213608004321886e-11,1.0438445593618536e-12,7.5798055408158204e-07,7.5060673254816449e-07,0.0076712214341899329,0.0042487409546097298,0.00012091057456736372,2.0119142522260386e-07,1.6332407720450346e-08,2.0591241257700942e-07,3.8719582733133116e-05,1.1871153410584409e-06,3.855758290918119e-10,9.5441858739230611e-10,6.3910158824353435e-07,1.6441742264691442e-06,5.4641319288475122e-12,1.7552353173798126e-07,8.7844661423713973e-10,6.8121411468402775e-08,2.105638826666371e-13,2.2801610165931482e-12
3.516012681691744e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44021160638093493,0.10737098828595874,0.020541990961161664,0.0,8.2361014372792666e-06,0.0019664983993888351,0.0002872656965439249,6.4952697485467275e-05,1.1046007771708968e-14,0.0032046758942456018,4.1021941240527113e-11,0.000351486483025491,2.7102855748915256e-09,7.7302552694203868e-08,1.8341477474210827e-11,1.0545841210803977e-12,7.6287017941793883e-07,7.603774745815493e-07,0.007670121094272027,0.0042625752200861032,0.00012112887565206333,2.0221684843184733e-07,1.6377250323153084e-08,2.0654932561619455e-07,3.8904191424137106e-05,1.2025714712900748e-06,3.8971424584828243e-10,9.5767845251676863e-10,6.401340552648492e-07,1.6438132888421523e-06,5.4991178864339529e-12,1.7701569829007296e-07,8.8471264340271851e-10,6.9070595006471871e-08,2.1329845242816425e-13,2.3036944001291605e-12
3.529137042764519e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44019847836358977,0.10735888049230598,0.020534007958954888,0.0,8.325543838300059e-06,0.0019758429495658693,0.00028931494291636498,6.5502097407371852e-05,1.1195434819103447e-14,0.0032146771511874965,4.1604825698374837e-11,0.00035143320891302518,2.7335332772642758e-09,7.8330067512522251e-08,1.8469708594258431e-11,1.065387019333165e-12,7.6776864664494556e-07,7.70231659377881e-07,0.0076690213552590954,0.0042763954830220639,0.00012134684220358847,2.0324346563695372e-07,1.6421977691159776e-08,2.0718522569503382e-07,3.9088918682331938e-05,1.2181596295167056e-06,3.9388171549956785e-10,9.6093712837620147e-10,6.4116393679607644e-07,1.6434514462180117e-06,5.5341943341295386e-12,1.7851303673474013e-07,8.9099738096917034e-10,7.0028564026342875e-08,2.1605627161413618e-13,2.3273688853468066e-12
3.542261403837294e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44018536393935037,0.10734677694559019,0.020526028534806916,0.0,8.4156238472788536e-06,0.0019851939127600491,0.00029137036615708805,6.6053400400893213e-05,1.1346330618015628e-14,0.0032246631129149998,4.2193054676506895e-11,0.00035138003682346202,2.756865528308378e-09,7.936659784697554e-08,1.8598300730883477e-11,1.0762533115274849e-12,7.7267590767883125e-07,7.8016958554649841e-07,0.0076679222164503435,0.0042902017565479011,0.00012156447587290113,2.0427127123832039e-07,1.64665900975367e-08,2.0782011487075679e-07,3.9273764185013563e-05,1.2338802883871885e-06,3.9807833431500316e-10,9.6419461732850571e-10,6.4219124777885164e-07,1.6430887171772675e-06,5.569361107767294e-12,1.8001552483495514e-07,8.9730079266631847e-10,7.0995354134991901e-08,2.1883742213984093e-13,2.3511846366563177e-12
3.5553857649100694e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44017226309445628,0.10733467764089846,0.020518052686450974,0.0,8.5063436449973624e-06,0.0019945512727254596,0.00029343195553408407,6.6606598474485212e-05,1.1498704353626027e-14,0.0032346338101248988,4.2786644896503243e-11,0.00035132696902252401,2.780282021107114e-09,8.0412177476279757e-08,1.8727253252057507e-11,1.0871830542344274e-12,7.7759191473421533e-07,7.9019155055794729e-07,0.0076668236771452224,0.004303994053767364,0.00012178177829523657,2.0530025965893812e-07,1.6511087814911191e-08,2.084539951990721e-07,3.9458727611119753e-05,1.2497339187482648e-06,4.0230419849332106e-10,9.674509217147005e-10,6.432160030207725e-07,1.6427251200364737e-06,5.6046180435640078e-12,1.8152314035022735e-07,9.0362284430172317e-10,7.1971000812017998e-08,2.2164198559518194e-13,2.3751418167777445e-12
3.5685101259828445e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44015917581518782,0.10732258257332425,0.020510080411622552,0.0,8.5977054109893012e-06,0.0020039150132922998,0.00029549970033836023,6.7161683634913046e-05,1.1652565236113328e-14,0.0032445892734943665,4.3385612913971852e-11,0.00035127400769350929,2.8037824485006061e-09,8.1466840049610402e-08,1.8856565527308015e-11,1.0981763031942385e-12,7.8251662032232956e-07,8.0029785074323099e-07,0.00766572573664353,0.0043177723877577305,0.00012199875109033719,2.0633042534425153e-07,1.6555471115464656e-08,2.0908686873407774e-07,3.9643808641194282e-05,1.2657209896433696e-06,4.0655940416238122e-10,9.7070604385950665e-10,6.4423821719721769e-07,1.6423606728525384e-06,5.6399649781193257e-12,1.8303586103790242e-07,9.0996350176056812e-10,7.2955539409389106e-08,2.2447004324453552e-13,2.3992405867508968e-12
3.5947588481283954e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44013304189884928,0.10729840512993621,0.02049414657350147,0.0,8.7823635596457521e-06,0.0020226615719218652,0.00029965361350768539,6.8277483237649003e-05,1.1964785407177484e-14,0.0032644546213140787,4.45997477338321e-11,0.00035116841278738062,2.8510338773316429e-09,8.3603547975963985e-08,1.9116266825939849e-11,1.1203535387116988e-12,7.9239193861410588e-07,8.2076463625779742e-07,0.0076635316492517126,0.0043452872182281558,0.00012243171420169748,2.0839426640215964e-07,1.664389555256456e-08,2.1034960363197588e-07,4.0014322243247792e-05,1.2980973201868226e-06,4.1515822412818291e-10,9.7721275064501934e-10,6.4627508040448797e-07,1.6416292993092076e-06,5.7109281918128708e-12,1.8607652895662706e-07,9.2270049807672792e-10,7.4951433133460843e-08,2.301969645544809e-13,2.4478635320695565e-12
3.6183826980593913e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44010956763176617,0.10727665987275138,0.020479818317985173,0.0,8.9507732642111419e-06,0.0020395551356307785,0.00030341307995895384,6.9288076510614255e-05,1.2250962510335367e-14,0.0032822816419190528,4.571102382637656e-11,0.00035107376180977746,2.8938441338670582e-09,8.5557983686354988e-08,1.9351222060710825e-11,1.1405307844284793e-12,8.0130900366163321e-07,8.394761189542265e-07,0.0076615590114917269,0.0043700029420587474,0.00012282026961681625,2.1025569433102707e-07,1.6723088961585146e-08,2.1148264237762647e-07,4.0348183517555618e-05,1.327697052788854e-06,4.2299847288983327e-10,9.8306476649119338e-10,6.4809971142462143e-07,1.6409683319476116e-06,5.7751012484643919e-12,1.8883036663525923e-07,9.3422708602276078e-10,7.6778499882109202e-08,2.3543235245228566e-13,2.4921100016462118e-12
3.642006547990387e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44008613710575978,0.10725492826785615,0.02046550160558324,0.0,9.1212967843019287e-06,0.0020564691243243282,0.00030719232449714847,7.030465960519968e-05,1.2542102344280633e-14,0.0033000597809270242,4.683997386923233e-11,0.00035097948625070101,2.9369215524479706e-09,8.7542365502585866e-08,1.9587333165032086e-11,1.1609146198729116e-12,8.1025352677955404e-07,8.5846540400596945e-07,0.0076595883029879864,0.004394673627199557,0.00012320778154551078,2.1212085122461939e-07,1.6801915871993886e-08,2.1261245097557725e-07,4.0682420930368341e-05,1.3577363447613063e-06,4.3093527979428331e-10,9.8891298733417363e-10,6.4991633176232125e-07,1.6403048798268439e-06,5.8395633772895238e-12,1.9160039918887931e-07,9.4581342981850566e-10,7.8634920388412983e-08,2.4074511047289805e-13,2.5368176510735693e-12
3.665630397921383e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4400627502422409,0.10723321028692126,0.020451196423170299,0.0,9.2939467849037464e-06,0.0020734034462450953,0.00031099128549561282,7.1327185903219322e-05,1.2838259521244715e-14,0.0033177892163559538,4.798668841439246e-11,0.00035088559618206931,2.9802643354201058e-09,8.9556884953541387e-08,1.9824596518690178e-11,1.1815053407881575e-12,8.1922524150546353e-07,8.7773417833800477e-07,0.0076576195196779396,0.0044192993489660807,0.00012359425890298527,2.1398970548243303e-07,1.6880377854180629e-08,2.1373904133597506e-07,4.1017032672336086e-05,1.3882178662439776e-06,4.389692028613172e-10,9.9475742620267242e-10,6.5172502244602359e-07,1.6396390393899896e-06,5.9043136390547712e-12,1.9438649698394362e-07,9.5745933329738163e-10,8.0520896180443075e-08,2.4613570076780964e-13,2.5819873600663547e-12
3.689254247852379e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44003940696302257,0.10721150590171656,0.020436902757644371,0.0,9.4687359173428097e-06,0.0020903580103150332,0.00031480990156676286,7.2355608803823836e-05,1.3139488912591915e-14,0.0033354701259120179,4.9151256274075867e-11,0.00035079210099456601,3.0238706840511282e-09,9.160173219169279e-08,2.0063008518054142e-11,1.2023032346207738e-12,8.2822388435017305e-07,8.9728411687677487e-07,0.0076556526575075655,0.0044438801823997393,0.00012397971045883667,2.1586222572871306e-07,1.6958476473364473e-08,2.1486242534560309e-07,4.1352016948457753e-05,1.4191442683887855e-06,4.4710079934556999e-10,1.0005980959890273e-09,6.5352586324711337e-07,1.6389709046629244e-06,5.9693510984693443e-12,1.971885304608509e-07,9.6916460109790091e-10,8.2436627429764674e-08,2.5160458206644158e-13,2.6276199914713378e-12
3.712878097783375e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4400161071903137,0.10718981508411751,0.020422620595926835,0.0,9.645676819156323e-06,0.0021073327261108875,0.00031864811156142686,7.3389881731201302e-05,1.3445845648037707e-14,0.0033531026869673326,5.033376452262076e-11,0.00035069900943529738,3.0677387988559249e-09,9.3677095989900459e-08,2.0302565576126774e-11,1.2233085806192541e-12,8.3724919476479235e-07,9.1711688254720765e-07,0.007653687712432352,0.0044684162022688573,0.0001243641448407238,2.1773838080991741e-07,1.7036213289493061e-08,2.1598261486652311e-07,4.1687371977565296e-05,1.4505181833549495e-06,4.5533062573161753e-10,1.0064350094559881e-09,6.5531893270843015e-07,1.6383005673215709e-06,6.034674824166923e-12,2.0000637015514699e-07,9.8092903866117624e-10,8.4382312948334304e-08,2.5715220967654877e-13,2.6737163914447415e-12
3.736501947714371e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43999285084671463,0.10716813780611109,0.020408349924962352,0.0,9.8247821139638703e-06,0.0021243275038409465,0.00032250585456816347,7.4429958142048193e-05,1.3757385114865865e-14,0.0033706870765386997,5.1534298498863704e-11,0.00035060632964334728,3.1118668799138997e-09,9.5783163738489249e-08,2.0543264122611859e-11,1.2445216499317327e-12,8.463009151079682e-07,9.3723412627182549e-07,0.0076517246804181614,0.0044929074830696528,0.00012474757053790078,2.196181397922634e-07,1.7113589857147773e-08,2.170996217347811e-07,4.2023095991835893e-05,1.4823422243074851e-06,4.6365923772912396e-10,1.0122681792432474e-09,6.5710430817177075e-07,1.6376281167565496e-06,6.1002838886873804e-12,2.0283988671808843e-07,9.9275245222837728e-10,8.6358150185717426e-08,2.6277903548520231e-13,2.7202773896268561e-12
3.760125797645367e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43996963785521231,0.1071464740398015,0.020394090731718793,0.0,1.0006064411339783e-05,0.0021413422543230219,0.00032638306991256166,7.5475791532820697e-05,1.4074162957144489e-14,0.0033882234712673026,5.2752941808981007e-11,0.00035051406918338738,3.1562531271771037e-09,9.792012144258359e-08,2.0785100603964918e-11,1.2659427057028704e-12,8.5537879061328534e-07,9.5763748697183455e-07,0.0076497635574420591,0.0045173540990272485,0.00012512999590462288,2.2150147195923359e-07,1.719060772545434e-08,2.1821345775917735e-07,4.2359187236330016e-05,1.5146189854188623e-06,4.7208719026803564e-10,1.0180976178735324e-09,6.5888206580452249e-07,1.6369536401358181e-06,6.166177368458524e-12,2.0568895093659235e-07,1.0046346488381402e-09,8.8364335226611258e-08,2.6848550796033211e-13,2.767303799315283e-12
3.7837496475763627e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43994646813917521,0.10712482375741514,0.020379843003187147,0.0,1.0189536306686379e-05,0.0021583768889636393,0.00033027969715652126,7.6527335446765723e-05,1.4396235074941057e-14,0.0034057120473993422,5.3989776329790783e-11,0.00035042223507739139,3.2008957407690547e-09,1.0008815371970246e-07,2.1028071483432059e-11,1.2875720031699097e-12,8.6448256935683436e-07,9.7832859157021567e-07,0.0076478043394930468,0.0045417561240967009,0.00012551142916343255,2.233883468090936e-07,1.7267268437997972e-08,2.1932413472008843e-07,4.2695643968554605e-05,1.5473510418737932e-06,4.806150374937791e-10,1.0239233377578555e-09,6.6065228062547961e-07,1.6362772224656312e-06,6.2323543437777151e-12,2.0855343375257142e-07,1.0165754363239059e-09,9.0401062788672949e-08,2.7427207215281403e-13,2.8147964176364415e-12
