Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(55),OX(20),CH3X(21),HOX(22),HX(19),H2OX(23),H2X(56),CH3OO(84)
1.7197382550857518e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33688078222137813,0.11801645056742088,0.022804935764414707,4.6574516481107676e-42,4.3081406368062674e-16,6.7634658990378723e-14,1.3036279373632017e-24,6.2806140153231531e-16,6.3824754317558036e-15,1.2943180900177323e-08,1.7292879673983157e-28,3.8626488690806641e-12,2.5209360729067653e-19,3.4224082773123816e-19,4.3828372589788142e-25,2.2777614114893615e-35,6.3767647851172861e-15,1.1825390195022255e-22,0.00065350085069101286,3.326385332391287e-05,1.6667524438696547e-09,1.1720222402718675e-13,1.4607736972101224e-08,1.1463889728520573e-18,2.2520488774855079e-16,1.9124177302079501e-12
1.7417591248321728e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33687248752533083,0.1180085807943725,0.022804723305228848,5.0693851318529898e-42,4.444168709270367e-16,7.0372215610161828e-14,1.3600830221251457e-24,6.3970177250653127e-16,6.5705753911972136e-15,1.3148130116599918e-08,1.8618068883755822e-28,3.9153224334337919e-12,2.6362925705380558e-19,3.5387183043716466e-19,4.5843756443410385e-25,2.4516472848390261e-35,6.5644384313326173e-15,1.2533880027009921e-22,0.00066137041399658679,3.3688771622764104e-05,1.6715107386435373e-09,1.1953542351846686e-13,1.4817419237851744e-08,1.1693574557438583e-18,2.3662378640853826e-16,1.9474924090362179e-12
1.7637799945785938e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33686420494318281,0.11800072311035378,0.022804510858476797,5.5115950292686349e-42,4.5829374529486981e-16,7.3186750718271063e-14,1.4181908994006238e-24,6.5141086035193975e-16,6.7616327776296044e-15,1.3353650408944838e-08,2.0025278826452848e-28,3.9680845812854834e-12,2.7553061569614605e-19,3.6576703134399118e-19,4.7925020984635361e-25,2.6363379064840811e-35,6.7550526712403042e-15,1.3274569388328828e-22,0.00066922788770298208,3.4113665053751304e-05,1.6762673704439161e-09,1.2189152581721721e-13,1.5027670759302186e-08,1.1925596334507695e-18,2.4847009922458617e-16,1.9826735728887654e-12
1.7858008643250148e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33685593445631778,0.1179928774967799,0.022804298424142722,5.9858662766338759e-42,4.7244750906144768e-16,7.6079541128693282e-14,1.4779773979477788e-24,6.6318888159247611e-16,6.9556557682615611e-15,1.3559741537689056e-08,2.1518424344297399e-28,4.0209355842492169e-12,2.8780442858232904e-19,3.7793004183213123e-19,5.0073505074113744e-25,2.8323577831494158e-35,6.9486153697906297e-15,1.4048472460880183e-22,0.00067707329039512585,3.4538533648543263e-05,1.6810224729155946e-09,1.2427139020511681e-13,1.5238491426322202e-08,1.2159962391588539e-18,2.6075430814185856e-16,2.0179606718122382e-12
1.8078217340714358e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33684767604614763,0.11798504393509471,0.022804086002210813,6.4940638644602281e-42,4.8688099583733439e-16,7.9051872190030816e-14,1.5394684181442683e-24,6.7503605467799836e-16,7.1526525367368551e-15,1.376640327881001e-08,2.3101554618498721e-28,4.0738757137871055e-12,3.004574882745942e-19,3.9036452166171058e-19,5.2290560979826012e-25,3.0402501764838585e-35,7.1451343876816737e-15,1.4856622026852191e-22,0.00068490664062929093,3.4963377438759409e-05,1.6857761644024475e-09,1.2667499707834548e-13,1.5449881129887593e-08,1.2396678613073986e-18,2.7348702147632595e-16,2.0533532008171657e-12
1.8298426038178568e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33683942969411301,0.1179772224067706,0.022803873592665291,7.0381353415341032e-42,5.0159704845899764e-16,8.2105037807232511e-14,1.6026899319608148e-24,6.8695259980369174e-16,7.3526312533450222e-15,1.3973635422012371e-08,2.4778856130167811e-28,4.1269052412100839e-12,3.1349663466556482e-19,4.0307412512583912e-19,5.4577554460278639e-25,3.2605775570553865e-35,7.3446175815510428e-15,1.570006959859639e-22,0.00069272795693313882,3.5388196455969393e-05,1.6905285497243246e-09,1.2910158588142866e-13,1.5661839761942317e-08,1.2635759368788932e-18,2.8667897398537494e-16,2.0888506961135976e-12
1.8518634735642778e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33683119538168366,0.11796941289330863,0.022803661195490398,7.6201133652914282e-42,5.1659852097102715e-16,8.524034046161116e-14,1.6676679829365057e-24,6.9893873875007041e-16,7.555600085207864e-15,1.4181437769160776e-08,2.6554655656326085e-28,4.180024437678093e-12,3.269287551097089e-19,4.1606254298491306e-19,5.6935864847956971e-25,3.4939220651019158e-35,7.5470728041645625e-15,1.6579885548866976e-22,0.0007005372578057649,3.5812990731690916e-05,1.6952797217468615e-09,1.3155219957890301e-13,1.5874367212853045e-08,1.2877212733927714e-18,3.0034102694168303e-16,2.1244527316548953e-12
1.873884343310699e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3368229730903573,0.11796161537623828,0.022803448810670385,8.242118298881359e-42,5.3188827947687751e-16,8.8459091231082403e-14,1.7344286861556464e-24,7.1099469474123744e-16,7.761567196444705e-15,1.4389810132894565e-08,2.8433423301217697e-28,4.2332335742002643e-12,3.407607845535961e-19,4.2933353142548091e-19,5.9366885133028717e-25,3.7408859781028653e-35,7.7525079046053761e-15,1.7497159241419722e-22,0.00070833456171774309,3.6237760297392649e-05,1.7000297627691483e-09,1.3402702605693552e-13,1.6087463374066891e-08,1.3121041750877487e-18,3.1448416821030675e-16,2.1601589159653319e-12
1.89590521305712e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33681476280166051,0.11795382983711764,0.022803236438189559,8.9063608552551907e-42,5.4746919864375784e-16,9.1762609812409068e-14,1.8029982282259936e-24,7.2312069231934235e-16,7.9705407483188666e-15,1.4598752335403358e-08,3.0419775563136586e-28,4.2865329216350971e-12,3.549997056650536e-19,4.4289082722878655e-19,6.1872022047292988e-25,4.0020921852371673e-35,7.9609307283941123e-15,1.8452999161967283e-22,0.00071611988711116966,3.666250518449429e-05,1.7047787457512044e-09,1.3652487527849329e-13,1.6301128138634438e-08,1.3367262611136543e-18,3.2911951232895588e-16,2.1959688892289809e-12
1.917926082803541e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33680656449714824,0.11794605625753309,0.022803024078032228,9.6151447886173195e-42,5.633441641095936e-16,9.51522245410601e-14,1.873402867258214e-24,7.3531695723340805e-16,8.1825288993675042e-15,1.4808264207344954e-08,3.251847843698059e-28,4.339922750690659e-12,3.6965254896131285e-19,4.5673819585234167e-19,6.445269614837054e-25,4.2781846687937718e-35,8.1723491176167768e-15,1.9448533049487973e-22,0.00072389325239970636,3.7087225424363169e-05,1.7095267353978265e-09,1.3904695530136453e-13,1.6515361397432738e-08,1.3615885277977571e-18,3.4425830059139276e-16,2.2318823206190807e-12
1.939946952549962e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33679837815840413,0.11793829461909948,0.02280281173018274,1.0370869633603741e-41,5.7951607472535158e-16,9.8629272410792637e-14,1.9456689328464299e-24,7.4758371634089712e-16,8.3975398055167745e-15,1.5018345586888946e-08,3.4734450552745112e-28,4.3934033319247422e-12,3.8472639293623164e-19,4.7087949466578075e-19,6.7110341904130983e-25,4.5698289926010877e-35,8.3867709110774927e-15,2.0484908027885412e-22,0.00073165467596862698,3.7511921048317815e-05,1.7142737891163497e-09,1.4159382072186713e-13,1.673016304221565e-08,1.386690862718139e-18,3.5991190113390666e-16,2.2678989058486316e-12
1.961967822296383e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33679020376703994,0.11793054490346,0.022802599394625454,1.1176033492523648e-41,5.9598783712196212e-16,1.0219509909661736e-13,2.0198228260497408e-24,7.5992119752057341e-16,8.6155816201840262e-15,1.5228996318871438e-08,3.7072766350169176e-28,4.4469749357450705e-12,4.0022836418667278e-19,4.8531854587117123e-19,6.9846407777353978e-25,4.8777127975421428e-35,8.604203944365474e-15,2.1563290737996602e-22,0.0007394041761748587,3.7936592087628855e-05,1.7190199578646892e-09,1.441637188436916e-13,1.6945532967268316e-08,1.4120350513302871e-18,3.7609180902484016e-16,2.3040183649244272e-12
1.983988692042804e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33678204130469586,0.11792280709228607,0.022802387071344764,1.2033235870993784e-41,6.1276236823227196e-16,1.0585105897464959e-13,2.0958910193746029e-24,7.7232962959538204e-16,8.8366624943685049e-15,1.5440216254047939e-08,3.9538659289747734e-28,4.5006378324094756e-12,4.1616563753811004e-19,5.0005918227971665e-19,7.2662356310620732e-25,5.2025463042226521e-35,8.8246560499349206e-15,2.2684867469946155e-22,0.0007471417713470278,3.8361238573514061e-05,1.7237652868995819e-09,1.467579569560417e-13,1.7161471064038809e-08,1.4376224635062206e-18,3.9280964635711137e-16,2.3402404400880801e-12
2.006009561789225e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33677389075304043,0.11791508116727752,0.022802174760325086,1.2945180562347317e-41,6.2984259994318576e-16,1.0959851514061835e-13,2.1739000567579722e-24,7.8480924226419652e-16,9.0607905767319569e-15,1.5652005248433055e-08,4.2137525100324338e-28,4.5543922920260609e-12,4.3254543616952732e-19,5.1510536773240844e-19,7.5559664211433662e-25,5.5450628228595452e-35,9.0481350572436392e-15,2.3850844295844771e-22,0.00075486747978550321,3.8785860537142299e-05,1.7285098164372718e-09,1.4937768527440495e-13,1.7377977224353591e-08,1.4634524087605457e-18,4.1007716234367367e-16,2.3765648939288882e-12
2.028030431535646e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33676575209377047,0.11790736711016223,0.022801962461550852,1.3914678581152993e-41,6.4723147111374508e-16,1.1343883943377388e-13,2.2538765535511463e-24,7.9736026604144209e-16,9.2879740136702268e-15,1.5864363162716752e-08,4.4874925063478918e-28,4.6082385845534071e-12,4.4937503173767368e-19,5.3046101592116332e-19,7.8539822437561596e-25,5.9060192704579783e-35,9.2746487927799083e-15,2.5062447202829912e-22,0.00076258131976243975,3.9210458009636042e-05,1.7332535822398738e-09,1.5202044532935269e-13,1.7595051343870127e-08,1.4895267617062795e-18,4.27906233415902e-16,2.4129915076545519e-12
2.050051301282067e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33675762530861097,0.11789966490269634,0.022801750175006536,1.4944651146159641e-41,6.6493192950389493e-16,1.1737341245705124e-13,2.3358471965042048e-24,8.0998293220370765e-16,9.5182209493769767e-15,1.6077289861748598e-08,4.7756589334926432e-28,4.6621769798007411e-12,4.666617445007262e-19,5.4613001611519302e-19,8.1604336282608474e-25,6.2861966953451173e-35,9.5042050800984758e-15,2.632092222644719e-22,0.0007702833095218221,3.9635031022064308e-05,1.7379966161320644e-09,1.5468750134472316e-13,1.7812693314744744e-08,1.5158475479992783e-18,4.4630886332485018e-16,2.4495200795068745e-12
2.072072171028488e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33674951037931511,0.11789197452666407,0.022801537900676624,1.603813271307148e-41,6.8294694032823619e-16,1.2140362359390415e-13,2.4198387437510119e-24,8.2267747274253248e-16,9.7515395259003829e-15,1.6290785214081742e-08,5.0788420303141947e-28,4.7162077474281162e-12,4.8441294344141399e-19,5.6211644362555399e-19,8.4754725461803741e-25,6.6864008091294748e-35,9.73681173996478e-15,2.7627535584370763e-22,0.00077797346727950941,4.0059579605446738e-05,1.7427389464561998e-09,1.57380915353497e-13,1.8030903028555006e-08,1.5424133198779845e-18,4.6529718324531381e-16,2.4861504233105491e-12
2.094093040774909e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33674140728766438,0.11788429596387776,0.022801325638545634,1.7198274057493928e-41,7.0127947515754797e-16,1.2553087103334271e-13,2.5058780247946933e-24,8.3544412032268136e-16,9.9879378831936631e-15,1.6504849091569896e-08,5.3976495985429008e-28,4.7703311569465874e-12,5.0263604638964825e-19,5.7842431473873892e-19,8.7992524198013099e-25,7.1074625261549354e-35,9.9724765903523713e-15,2.8983573810461407e-22,0.00078565181122327676,4.0484103790758622e-05,1.7474805984781792e-09,1.6009738892139184e-13,1.8249680382459634e-08,1.5692258568850979e-18,4.8488345188269738e-16,2.5228823671441171e-12
2.11611391052133e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33673331601546796,0.11787662919617782,0.022801113388598106,1.8428345408335711e-41,7.1993251189384292e-16,1.297565617910007e-13,2.5939919404935626e-24,8.4828310824530147e-16,1.0227424159160109e-14,1.6719481369011141e-08,5.7327073461648298e-28,4.824547477718411e-12,5.2133852014469985e-19,5.9505755985675671e-19,9.131928130796748e-25,7.5502385105189412e-35,1.0211207446430637e-14,3.0390343889160875e-22,0.00079331835951286164,4.0908603608921088e-05,1.7522215947445808e-09,1.6283788413786062e-13,1.8469025269577198e-08,1.5962882509721311e-18,5.050800555826364e-16,2.5597157521230038e-12
2.135932693293109e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33672604396111283,0.11786973917506029,0.022800922374049421,1.9598001392916773e-41,7.3699675097156054e-16,1.3364502253360969e-13,2.6750905683019715e-24,8.5990024167853388e-16,1.0445608702352879e-14,1.6913136299308691e-08,6.0486850733378407e-28,4.8734218280427923e-12,5.3858681943123771e-19,6.1030906799017294e-19,9.4390714042036429e-25,7.9680318152069161e-35,1.0428693108858313e-14,3.1700909502819645e-22,0.00080020818267562382,4.1290632636870095e-05,1.7564879474081325e-09,1.6532749810981148e-13,1.8666920818883176e-08,1.6208559593347373e-18,5.2378917565158888e-16,2.5929524090804777e-12
2.1557514760648877e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33671878145258266,0.11786285868007711,0.0228007313693456,2.0829607750154572e-41,7.5432521602009472e-16,1.3761540739406674e-13,2.7579112088806149e-24,8.7157633116079366e-16,1.0666306979468361e-14,1.7107251446536539e-08,6.3788291360432415e-28,4.9223718507012214e-12,5.562350094733822e-19,6.2583052724065648e-19,9.7536619315264472e-25,8.4047908073238093e-35,1.0648674257572443e-14,3.3054625126412263e-22,0.00080708847924424625,4.1672641974909522e-05,1.7607537984511483e-09,1.6783675865530924e-13,1.886527590737513e-08,1.6456245669226367e-18,5.4301201322923096e-16,2.6262710146362275e-12
2.1755702588366665e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33671152847667479,0.11785598769804798,0.022800540374475421,2.2125809463937073e-41,7.7192009842494415e-16,1.4166876050256487e-13,2.84247362115268e-24,8.8331154797026086e-16,1.0889524918929013e-14,1.7301826724372861e-08,6.7236342700407004e-28,4.9713977417503112e-12,5.7428863579298206e-19,6.416248890483107e-19,1.0075815688076302e-24,8.861195721417769e-35,1.0871156584304563e-14,3.4452486578071767e-22,0.00081395926239909426,4.2054631645481573e-05,1.7650191598271066e-09,1.7036389604624547e-13,1.906409046006078e-08,1.6705990318946717e-18,5.6275786360694963e-16,2.6596714758385909e-12
2.1953890416084453e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33670428502020477,0.1178491262158109,0.022800349389427672,2.3489338010120678e-41,7.89783604960513e-16,1.4580613182852413e-13,2.9287976108245494e-24,8.9510606373398295e-16,1.1115268447898758e-14,1.7496862047761147e-08,7.0836078382719448e-28,5.0204996971494864e-12,5.9275327634296958e-19,6.5769522353347038e-19,1.0405649628295884e-24,9.3379450963571484e-35,1.1096145779072272e-14,3.5895503430627302e-22,0.00082082054530224508,4.2436601670989782e-05,1.7692840423714901e-09,1.7291417645312975e-13,1.9263364395053492e-08,1.6957771827111797e-18,5.830361061099349e-16,2.6931537058244128e-12
2.215207824380224e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33669705107000641,0.1178422742202221,0.022800158414191175,2.4923013344028738e-41,8.0791795041904222e-16,1.5002857719493855e-13,3.016903030378371e-24,9.0696005041538244e-16,1.1343543492299094e-14,1.7692357332789357e-08,7.4592700438158595e-28,5.0696779127610751e-12,6.1163454157862644e-19,6.7404459869534116e-19,1.0743281690908792e-24,9.8357561190245614e-35,1.1323647530232692e-14,3.7384699091850496e-22,0.00082767234109751362,4.2818552073814143e-05,1.7735484559238282e-09,1.7548427537276212e-13,1.9463097639199657e-08,1.7211566317419369e-18,6.0385620416929299e-16,2.7267176233363348e-12
2.2330447288748252e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33669054863182307,0.11783611552442788,0.022799986544857709,2.6275700311700785e-41,8.2447225752643813e-16,1.5390239369448492e-13,3.0977374762901045e-24,9.1767962845373088e-16,1.1551160374736794e-14,1.7868696288003301e-08,7.8112202864593972e-28,5.1140036710951912e-12,6.2898855768823071e-19,6.8900012290155285e-19,1.1053916215684042e-24,1.0302401818599034e-34,1.1530552042037051e-14,3.8765315129861367e-22,0.0008338308566846821,4.3162290677429986e-05,1.7773860345453718e-09,1.7781397817415702e-13,1.9643250205493945e-08,1.7441742546197079e-18,6.2306546828556378e-16,2.756994928941539e-12
2.2508816333694263e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33668405387349776,0.11782996449263104,0.022799814683454163,2.7689748483007074e-41,8.412493575746456e-16,1.5784675810233151e-13,3.1800455371373406e-24,9.2844764330387723e-16,1.1760836901949944e-14,1.8045407685252842e-08,8.1767080535321477e-28,5.1583915014184042e-12,6.466887466094869e-19,7.0418636889750626e-19,1.1371050926582962e-24,1.0787253626989483e-34,1.1739500475124286e-14,4.0184941964039088e-22,0.00083998170790235171,4.3506013421037244e-05,1.7812232465084381e-09,1.8016080426393518e-13,1.9823774693747367e-08,1.7673597583762803e-18,6.4272838645216749e-16,2.7873382875866592e-12
2.2687185378640275e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33667756678547006,0.11782382111528759,0.022799642829972433,2.9167405468530731e-41,8.5825088006486649e-16,1.6186245232188955e-13,3.2638417825351041e-24,9.3926422098813686e-16,1.1972577391405692e-14,1.8222491465369275e-08,8.5561401037656228e-28,5.202841546313055e-12,6.6473926617122054e-19,7.1960561169961192e-19,1.1694773866248556e-24,1.1290874502007347e-34,1.1950496972823544e-14,4.1644354719526825e-22,0.00084612490429451998,4.3849720320882389e-05,1.7850600972914495e-09,1.8252442270276338e-13,2.000467104883232e-08,1.7907108320732833e-18,6.6285203254551544e-16,2.8177476500813129e-12
2.2865554423586286e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33667108735819201,0.11781768538286554,0.022799470984404394,3.0710982116438528e-41,8.75478454699391e-16,1.6595026212800396e-13,3.3491408127701596e-24,9.5012948772668117e-16,1.2186386159787424e-14,1.8399947569709449e-08,8.9499321697166668e-28,5.247353948298053e-12,6.8314429570511087e-19,7.3526009903757925e-19,1.2025173736132934e-24,1.1813840529218173e-34,1.2163545677372521e-14,4.314433780151921e-22,0.00085226045539326528,4.4193411393191528e-05,1.7888965919450856e-09,1.8490381815162041e-13,2.0185939216398379e-08,1.8142288018923664e-18,6.8344353581331458e-16,2.8482229699360619e-12
2.3043923468532297e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33666461558212707,0.11781155728584475,0.022799299146741937,3.232285369914922e-41,8.9293371476971357e-16,1.701109771724595e-13,3.4359572587971876e-24,9.6104356993371979e-16,1.2402267523000461e-14,1.8577775940116426e-08,9.358509082255643e-28,5.2919288498289253e-12,7.0190803608487377e-19,7.5115211776360016e-19,1.2362339899394814e-24,1.235674112557919e-34,1.2378650729931421e-14,4.4685684940390481e-22,0.00085838837071876165,4.4537086654167793e-05,1.792732735131119e-09,1.8730019375865112e-13,2.0367579139968627e-08,1.8379163244149797e-18,7.0451008091796851e-16,2.8787642031802846e-12
2.3222292513478308e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33665815144775091,0.117805436814717,0.022799127316976982,3.4005461303344914e-41,9.1061830324189026e-16,1.7434539099150382e-13,3.5243057822343981e-24,9.7200659421340846e-16,1.2620225796178074e-14,1.8755976518879302e-08,9.7823049160571214e-28,5.3365663932978924e-12,7.2103470977195979e-19,7.6728401037972583e-19,1.2706362384274856e-24,1.2920179277581635e-34,1.2595816270608193e-14,4.6269199244315614e-22,0.00086450865977929646,4.4880746119994094e-05,1.7965685311624822e-09,1.8971428086474174e-13,2.0549590763629597e-08,1.8617720593199012e-18,7.2605890798804005e-16,2.909371308168569e-12
2.340066155842432e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33665169494555086,0.11779932395998591,0.022798955495101445,3.5761313029888485e-41,9.2853386639552612e-16,1.7865430101411173e-13,3.6142010753598725e-24,9.8301868735704794e-16,1.284026529368602e-14,1.89345492487035e-08,1.0221763114446589e-27,5.3812667210339156e-12,7.4052856085397426e-19,7.8365808496660208e-19,1.305733188695793e-24,1.3504771746535322e-34,1.2815046438442301e-14,4.7895693243862087e-22,0.00087062133207128261,4.5224389806834766e-05,1.8004039840336421e-09,1.921443687552444e-13,2.0731974034002114e-08,1.8857952784410333e-18,7.4809731266250925e-16,2.9400442454325717e-12
2.357903060337033e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33664524606602647,0.117793218712167,0.022798783681107257,3.7592985083695734e-41,9.4668205092033962e-16,1.8303850856735804e-13,3.7056578611082925e-24,9.9407997634060992e-16,1.306239032912649e-14,1.9113494072685557e-08,1.0677336602599511e-27,5.4260299753027562e-12,7.6039385507944177e-19,8.0027664712860894e-19,1.3415339774161235e-24,1.411114925483255e-34,1.303634537139621e-14,4.9565988932320218e-22,0.0008767263970792707,4.556801773083104e-05,1.8042390974455526e-09,1.9459096185051424e-13,2.091472889558369e-08,1.9099888355488524e-18,7.706326461311286e-16,2.9707829775529468e-12
2.375739964831634e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33663880479968877,0.1177871210617876,0.022798611874986347,3.9503123579314594e-41,9.6506451146821522e-16,1.8749881888480006e-13,3.7986908930656054e-24,1.0051905883210918e-15,1.3286605215344127e-14,1.9292810934275546e-08,1.1149487974480603e-27,5.47085629830706e-12,7.8063487991471132e-19,8.1714207573762057e-19,1.3780478087383131e-24,1.4739956794169897e-34,1.3259717206391148e-14,5.1280917831926705e-22,0.00088282386427597178,4.5911629908102175e-05,1.808073874842573e-09,1.9705603688087783e-13,2.1097855291490396e-08,1.9343534377201794e-18,7.9367231520148288e-16,3.0015874689639779e-12
2.393576869326235e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33663237113706101,0.11778103099938692,0.022798440076730677,4.1494445522873634e-41,9.8368291086698822e-16,1.9203604111368738e-13,3.893314955466223e-24,1.0163506506348915e-15,1.3512914264428977e-14,1.947249977725892e-08,1.1638689593983508e-27,5.5157458321863915e-12,8.0125594457421182e-19,8.3425671498574937e-19,1.4152839545177339e-24,1.5391853793029503e-34,1.3485166079304247e-14,5.3041321029280365e-22,0.00088891374312226551,4.6255226354751196e-05,1.8119083194314367e-09,1.9953688307523271e-13,2.1281353169617461e-08,1.9588858447910964e-18,8.1722378233536069e-16,3.0324576858570501e-12
2.4114137738208363e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33662594506867805,0.11777494851551588,0.022798268286332204,4.3569740383008009e-41,1.0025389084483302e-15,1.966509883229537e-13,3.989544863188562e-24,1.0275602907952953e-15,1.3741321787720954e-14,1.9652560545730321e-08,1.2145423756576694e-27,5.5606987190173136e-12,8.2226138006885389e-19,8.5162289151258088e-19,1.4532517546784666e-24,1.6067514384258258e-34,1.3712696124942573e-14,5.4848049231967732e-22,0.00089499604306721972,4.6598807086857704e-05,1.8157424342072785e-09,2.0203333388944312e-13,2.1465222475407206e-08,1.9835899119213979e-18,8.4129456570723695e-16,3.0633935960370702e-12
2.4292506783154374e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33661952658508648,0.11776887360073734,0.022798096503782891,4.5731871420072535e-41,1.0216341718779814e-15,2.0134447750873559e-13,4.0873954617514541e-24,1.038819636490942e-15,1.3971832095812999e-14,1.9832993184076059e-08,1.26701828250851e-27,5.6057151008134518e-12,8.4365553924578973e-19,8.6924298633232188e-19,1.4919606175139221e-24,1.6767627631064802e-34,1.3942311477067276e-14,5.6701962815414365e-22,0.00090107077354810287,4.6942372120477579e-05,1.8195762219704552e-09,2.0454848944098202e-13,2.1649463151125772e-08,2.0084663041639305e-18,8.6589223925397005e-16,3.0943951688206872e-12
2.4470875828100385e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33661311567684504,0.1177628062456258,0.022797924729074728,4.7983776858869393e-41,1.0409703776636701e-15,2.0611732959988063e-13,4.1868816273109798e-24,1.0501288155844779e-15,1.4204449498553837e-14,2.0013797636958904e-08,1.3213469349221631e-27,5.6507951195255221e-12,8.6544279682321753e-19,8.8711946168656099e-19,1.5314200199503824e-24,1.7492897726259771e-34,1.4174016268442699e-14,5.8603931863939136e-22,0.00090713794399039792,4.7285921471650352e-05,1.8234096853414837e-09,2.0708133702018627e-13,2.1834075143242195e-08,2.0335136548161112e-18,8.9102443271817528e-16,3.1254623749485206e-12
2.4649244873046396e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33660671233452388,0.11775674644076763,0.022797752962199706,5.0328471145171956e-41,1.0605492010424105e-15,2.1097036946844478e-13,4.2880182666570946e-24,1.0614879561110634e-15,1.4439178305051022e-14,2.0194973849301289e-08,1.3775796193748885e-27,5.6959389170414104e-12,8.8762754942777605e-19,9.0525464149123825e-19,1.5716395078299269e-24,1.8244044205817112e-34,1.440781463075274e-14,6.0554836214820984e-22,0.00091319756380781514,4.7629455156396101e-05,1.8272428267795896e-09,2.096291146983196e-13,2.2019058400066574e-08,2.0587332843254192e-18,9.1669883169503815e-16,3.1565951864886232e-12
2.4827613917992407e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33660031654870509,0.11775069417676094,0.022797581203149824,5.2769046602391649e-41,1.0803723226175054e-15,2.1590442593394916e-13,4.3908203172092598e-24,1.0728971862767442e-15,1.4676022823674457e-14,2.0376521766266652e-08,1.4357686706773765e-27,5.7411466351862338e-12,9.102142156431323e-19,9.2365093270174152e-19,1.6126286962791436e-24,1.9021802229970667e-34,1.4643710694643084e-14,6.255556551575812e-22,0.00091924964240230986,4.7972973190709023e-05,1.8310756485994375e-09,2.1219464081648469e-13,2.2204412864418398e-08,2.0841266407652163e-18,9.4292317769375229e-16,3.1877935767249023e-12
2.5005982962938418e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33659392830998275,0.11774464944421556,0.022797409451917088,5.5308674882414466e-41,1.100441433440476e-15,2.2092033176968798e-13,4.4953027470127237e-24,1.0843566344572492e-15,1.4914987362059297e-14,2.0558441333245138e-08,1.4959674866587502e-27,5.7864184157223954e-12,9.3320723605190352e-19,9.4231087479811311e-19,1.6543972700283955e-24,1.9826922829202954e-34,1.4881708589773889e-14,6.4607019274610044e-22,0.00092529418916409661,4.8316475590564051e-05,1.8349081529849043e-09,2.1477976820793365e-13,2.23901384801717e-08,2.109692309616985e-18,9.697052681916829e-16,3.2190575200683888e-12
2.518435200788443e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33658754760896231,0.11773861223375304,0.022797237708493533,5.7950608466866593e-41,1.1207582249849221e-15,2.2601892371467938e-13,4.6014805547347503e-24,1.0958664291969931e-15,1.5156076227108578e-14,2.0740732495841058e-08,1.5582305433026442e-27,5.8317544003496556e-12,9.5661107327841654e-19,9.6123689368627139e-19,1.6969549837384433e-24,2.0660173158431507e-34,1.5121812444764743e-14,6.6710106910304694e-22,0.00093133121347166545,4.8659962371921333e-05,1.838740342003581e-09,2.1738021970766278e-13,2.2576235197421491e-08,2.1354310339420933e-18,9.9705295669017606e-16,3.2503869919762573e-12
