Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(55),OX(20),CH3X(21),HOX(22),HX(19),CH2X(27),CHX(28),CX(26),OCX(25),H2X(56),H2OX(23),COX(57)
1.898177830974233e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3284300915916315,0.11291658444300565,0.021123901563040889,3.1767571756074562e-17,6.817402662286517e-10,2.5660807699026444e-05,1.9789427425841045e-05,7.7301340593966395e-12,2.7155689428281893e-11,6.3201302840586418e-07,1.4992805267665451e-19,3.2066893007030493e-08,5.0088113309295735e-14,1.2588442972099824e-14,5.3799245942656513e-17,3.5907859137761478e-19,2.1014502125947016e-11,2.1776296041015836e-15,0.0057327002852375214,0.0033755411223825881,2.4093972932258843e-08,8.8151871728123678e-10,2.8587480847919891e-05,4.7881117303522351e-12,4.9306460749209753e-08,1.8631457985056496e-07,8.2718341453705017e-11,3.8201980327317517e-07,4.3337086485425207e-14,1.6014774617016761e-11
1.9076373784664143e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32841437697033377,0.11291666045136134,0.021115868163109997,3.2630793212089651e-17,6.9324408079081357e-10,2.5986111129485705e-05,1.9978958746727195e-05,7.8428833080480951e-12,2.7519771411578974e-11,6.3740726313320463e-07,1.5536770084009896e-19,3.2270079478435343e-08,5.1200572464171862e-14,1.2823236378200891e-14,5.4973180591720229e-17,3.6434645747326071e-19,2.1268585409420623e-11,2.2374092693391234e-15,0.0057324290989798563,0.0033914183706027306,2.4204264826261728e-08,8.8890991890408623e-10,2.8690897692273392e-05,4.8181265756013549e-12,4.94787814567579e-08,1.8628288472853233e-07,8.3372415118215868e-11,3.8690314819936873e-07,4.3985364560110168e-14,1.6167383516250534e-11
1.9170969259585958e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32839867101038572,0.11291673552606135,0.021107838586379428,3.3512767638655261e-17,7.0487613218522152e-10,2.6313231995852769e-05,2.0169346952650674e-05,7.9567349312476537e-12,2.7886812795251142e-11,6.4281818529694192e-07,1.6097516887712596e-19,3.2472833771024491e-08,5.2331740666333185e-14,1.306107498261554e-14,5.6165801699605468e-17,3.6966466184476006e-19,2.152426315199813e-11,2.2985131252689887e-15,0.0057321579730048727,0.0034072871153806228,2.431450067239757e-08,8.9632192277365595e-10,2.8794069255463153e-05,4.8481659166011094e-12,4.9650700402752542e-08,1.8625143974912718e-07,8.402878372046994e-11,3.9181376792443955e-07,4.4640115860704649e-14,1.6320671566955248e-11
1.9265564734507772e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32838297369974973,0.11291680966513007,0.021099812830351353,3.4413798278822565e-17,7.1663718978580387e-10,2.6642167268998199e-05,2.0360591521152787e-05,8.0716945315019039e-12,2.8256820834219442e-11,6.4824572505338187e-07,1.6675471229143135e-19,3.2675156556380622e-08,5.3481827866730876e-14,1.3301981754701996e-14,5.7377291548307864e-17,3.7503343176616612e-19,2.1781533796895544e-11,2.3609633803017245e-15,0.0057318869098775607,0.0034231473622335943,2.4424680466940322e-08,9.0375472726779285e-10,2.8896999541297125e-05,4.878230073274378e-12,4.982222433305127e-08,1.8622024110531101e-07,8.4687445509219997e-11,3.967516112428828e-07,4.5301376927200822e-14,1.6474638258471399e-11
1.9360160209429586e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32836728502667234,0.11291688286676251,0.021091790892530493,3.5334191512673317e-17,7.2852802525561634e-10,2.6972913973814599e-05,2.0552691929985651e-05,8.1877677146028287e-12,2.8629802734203936e-11,6.5368981279010702e-07,1.7271067053807078e-19,3.2877048583359935e-08,5.4651045074641672e-14,1.3545979725376926e-14,5.8607833043751802e-17,3.8045299437836533e-19,2.2040395747699371e-11,2.4247824913056365e-15,0.0057316159119918499,0.003438999116673691,2.4534804206305536e-08,9.1120832979315729e-10,2.8999692444491816e-05,4.9083193548901592e-12,4.9993359803516949e-08,1.8618928506160444e-07,8.5348398734057886e-11,4.0171662782781638e-07,4.5969184385973826e-14,1.6629283080493441e-11
1.94547556843514e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32835160497967114,0.11291695512931353,0.021083772770424072,3.6274256868870347e-17,7.4054941253296812e-10,2.7305469187629632e-05,2.0745647657109243e-05,8.3049600896082481e-12,2.9005765651925633e-11,6.5915037912530494e-07,1.7884746818219671e-19,3.3078510674681188e-08,5.5839604353258401e-14,1.3793091986767175e-14,5.9857609714903536e-17,3.8592357668920081e-19,2.2300847368780819e-11,2.489993164853497e-15,0.0057313449815816269,0.0034548423842077217,2.464487188704934e-08,9.1868272679131423e-10,2.9102151753898436e-05,4.9384340602022804e-12,5.0164113185765461e-08,1.8615856795239581e-07,8.60116416453794e-11,4.067087682056993e-07,4.6643574947652734e-14,1.6784605523064004e-11
1.9549351159273215e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32833593354751994,0.11291702645128736,0.021075758461541819,3.7234307036103095e-17,7.5270212781750388e-10,2.7639830038654983e-05,2.0939458180688614e-05,8.4232772688219779e-12,2.9384716695307758e-11,6.6462735490709211e-07,1.8516961606605028e-19,3.3279543723631471e-08,5.7047718815252658e-14,1.4043341691859994e-14,6.1126805712897621e-17,3.9144540557359691e-19,2.2562886985707133e-11,2.5566183584640543e-15,0.0057310741207310415,0.0034706771703372869,2.4754883505868691e-08,9.261779137650296e-10,2.9204381155656022e-05,4.9685744777446736e-12,5.0334490672758436e-08,1.8612808618032239e-07,8.6677172494371202e-11,4.1172798373159081e-07,4.7324585406375342e-14,1.6940605076573019e-11
1.964394663419503e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32832027071923731,0.11291709683132797,0.021067747963395958,3.8214657874428085e-17,7.6498694955642793e-10,2.7975993704471419e-05,2.1134122979091081e-05,8.5427248677738202e-12,2.9766662923676262e-11,6.7012067121284008e-07,1.9168171248418568e-19,3.348014869088521e-08,5.8275602618310315e-14,1.4296752054156283e-14,6.2415605810176446e-17,3.9701870777368189e-19,2.2826512885650061e-11,2.624681281838253e-15,0.0057308033313841671,0.0034865034805588121,2.4864839059597559e-08,9.336938853092166e-10,2.9306384236271222e-05,4.9987408861247236e-12,5.0504498284257124e-08,1.8609783621469658e-07,8.7344989533069318e-11,4.1677422656495824e-07,4.801225264155954e-14,1.7097281231756836e-11
1.9738542109116844e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32830461648407361,0.11291716626821006,0.021059741273501166,3.9215628426504139e-17,7.7740465843071006e-10,2.8313957410550086e-05,2.132964153088356e-05,8.663308505199243e-12,3.0151611347959638e-11,6.7563025934849594e-07,1.9838844436690278e-19,3.3680326601433467e-08,5.9523470960640443e-14,1.4553346347322193e-14,6.3724195399641815e-17,4.0264370989891128e-19,2.3091723317791583e-11,2.6942053980902022e-15,0.0057305326153540299,0.0035023213203635773,2.4974738545205686e-08,9.4123063511396636e-10,2.9408164485624513e-05,5.0289335541313036e-12,5.067414187216584e-08,1.8606781458996447e-07,8.8015091014317023e-11,4.2184744964603652e-07,4.8706613615252031e-14,1.7254633479691619e-11
1.9833137584038659e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32828897083150038,0.11291723476083064,0.021051738389374589,4.0237540928722284e-17,7.8995603734126436e-10,2.8653718428810032e-05,2.1526013314829918e-05,8.7850338030189156e-12,3.0539568930888002e-11,6.8115605084790524e-07,2.0529458847186498e-19,3.3880078541620291e-08,6.0791540076458052e-14,1.4813147904838655e-14,6.5052760493817485e-17,4.0832063842618951e-19,2.3358516493726756e-11,2.7652144249728054e-15,0.0057302619743310667,0.0035181306952377549,2.5084581959800126e-08,9.4878815599064447e-10,2.9509725299902696e-05,5.0591527410312452e-12,5.0843427125725128e-08,1.8603801790422874e-07,8.8687475191736888e-11,4.2694760667274246e-07,4.9407705370625651e-14,1.7412661311792516e-11
1.9927733058960473e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32827333375119849,0.11291730230820098,0.021043739308535821,4.1280720822230291e-17,8.0264187139539009e-10,2.8995274076211968e-05,2.1723237809888472e-05,8.9079063863179881e-12,3.093054258719147e-11,6.866979774721332e-07,2.1240501258387646e-19,3.4079405656283017e-08,6.2080027231440923e-14,1.5076180119656414e-14,6.6401487724022478e-17,4.1404971969999298e-19,2.3626890587863866e-11,2.837732336098053e-15,0.0057299914098910294,0.0035339316106624292,2.519436930062077e-08,9.563664399112629e-10,2.9611069984457948e-05,5.0893986969106845e-12,5.1012359576563448e-08,1.8600844281781174e-07,8.9362140319817916e-11,4.3207465207814474e-07,5.0115565035421819e-14,1.7571364219814316e-11
2.0022328533882287e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32825770523304898,0.11291736890943933,0.021035744028506873,4.2345496763851548e-17,8.1546294789326063e-10,2.9338621713388012e-05,2.1921314495209455e-05,9.0319318833251445e-12,3.1324539183797837e-11,6.9225597120878153e-07,2.1972467672279552e-19,3.4278309145993666e-08,6.338915071816161e-14,1.534246644385028e-14,6.7770564339554075e-17,4.1983117993249105e-19,2.3896843737821751e-11,2.9117833621519368e-15,0.0057297209235024002,0.0035497240721136321,2.5304100565038386e-08,9.6396547800709015e-10,2.9712201756593612e-05,5.1196716627391076e-12,5.118094460363739e-08,1.8597908605184754e-07,9.0039084653868588e-11,4.3722854100849045e-07,5.0830229818814124e-14,1.7730741695843949e-11
2.0116924008804102e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3282420852671229,0.112917434563764,0.021027752546812186,4.3432200636898416e-17,8.2842005631435376e-10,2.9683758743307343e-05,2.2120242850132665e-05,9.1571159253914508e-12,3.1721565540029477e-11,6.9782996427131066e-07,2.272586343595565e-19,3.4476790264398248e-08,6.4719129851494555e-14,1.5612030388269767e-14,6.9160178206879809e-17,4.2566524520366786e-19,2.4168374044824495e-11,2.9873919921039554e-15,0.0057294505165333218,0.0035655080850623658,2.5413775750558068e-08,9.7158526059145185e-10,2.9813123748277078e-05,5.1499718706486572e-12,5.1349187438029174e-08,1.8594994438692915e-07,9.0718306449963017e-11,4.4240922930178504e-07,5.1551737008325097e-14,1.7890793232299281e-11
2.0211519483725916e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32822647384367226,0.11291749927048683,0.021019764860978604,4.4541167561879875e-17,8.4151398830426849e-10,3.0030682609977449e-05,2.2320022354185129e-05,9.2834641469690282e-12,3.2121628427799606e-11,7.0341988909835551e-07,2.3501203364027541e-19,3.4674850315651119e-08,6.6070184963998926e-14,1.5884895522197984e-14,7.0570517808838279e-17,4.3155214146144295e-19,2.4441479574093317e-11,3.0645829744111836e-15,0.005729180190258071,0.003581283654974629,2.552339485481405e-08,9.7922577721005851e-10,2.9913839008780433e-05,5.1802995443420396e-12,5.1517093167603108e-08,1.8592101466179289e-07,9.1399803965063179e-11,4.4761667346692599e-07,5.2280123975702821e-14,1.8051518321931931e-11
2.030611495864773e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32821087095312157,0.11291756302900706,0.021011780968535378,4.5672735907103364e-17,8.5474553766166562e-10,3.0379390797180595e-05,2.2520652487078901e-05,9.410982185589447e-12,3.2524734571807779e-11,7.0902567835304268e-07,2.4299011861841229e-19,3.4872490651941606e-08,6.7442537401277846e-14,1.6161085473011179e-14,7.200177224384746e-17,4.3749209452179249e-19,2.4716158355235785e-11,3.1433813182168832e-15,0.0057289099458631455,0.0035970507873114418,2.5632957875566223e-08,9.8688701663451833e-10,3.0014350507249368e-05,5.2106548991022318e-12,5.1684666741550765e-08,1.8589229377202899e-07,9.2083575456973508e-11,4.5285083066338432e-07,5.301542817361319e-14,1.8212916457818785e-11
2.0400710433569545e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32819527658605907,0.11291762583880574,0.021003800867014116,4.6827247299170864e-17,8.6811550032506131e-10,3.0729880827245313e-05,2.2722132728708816e-05,9.5396756818419803e-12,3.293089064973468e-11,7.1464726492230912e-07,2.5119823049496263e-19,3.5069712671109872e-08,6.8836409517314417e-14,1.6440623925831631e-14,7.3454131225120768e-17,4.4348533006886965e-19,2.4992408382632419e-11,3.2238122945436158e-15,0.0057286397844529321,0.0036128094875288721,2.5742464810706317e-08,9.9456896687741032e-10,3.0114661135201256e-05,5.2410381420277692e-12,5.185191297480285e-08,1.8586377866883799e-07,9.276961918424533e-11,4.5811165868143133e-07,5.3757687129624352e-14,1.8374987133359777e-11
2.049530590849136e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32817969073322989,0.1129176876994404,0.020995824553948824,4.8005046633369021e-17,8.8162467436012631e-10,3.1082150259852221e-05,2.2924462559150511e-05,9.6695502793516392e-12,3.334010329243625e-11,7.2028458191621678e-07,2.5964180886665035e-19,3.5266517814349515e-08,7.0252024669784629e-14,1.6723534623191846e-14,7.4927785079889727e-17,4.4953207365512504e-19,2.5270227615820533e-11,3.305901437480843e-15,0.0057283697070550253,0.0036285597610780564,2.5851915658252247e-08,1.0022716152569909e-09,3.0214773708952997e-05,5.2714494725340403e-12,5.201883655230304e-08,1.858354663578234e-07,9.3457933406340968e-11,4.6339911592290471e-07,5.4506938455443664e-14,1.8537729842283547e-11
2.0589901383413174e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3281641133855277,0.11291774861053999,0.020987852026875878,4.9206482083953441e-17,8.9527385994722865e-10,3.143619669087406e-05,2.3127641458658354e-05,9.800611624756991e-12,3.3752379084137054e-11,7.2593756266727053e-07,2.6832639298209428e-19,3.5462907563993895e-08,7.1689607215348396e-14,1.7009841364701979e-14,7.6422924748633092e-17,4.5563255070142671e-19,2.5549613979875496e-11,3.3896745453669738e-15,0.0057280997146252066,0.0036443016134052198,2.596131041634174e-08,1.0099949483861535e-09,3.0314690971979803e-05,5.3018890823045553e-12,5.2185442033171295e-08,1.8580735389780699e-07,9.4148516383600837e-11,4.687131613825078e-07,5.5263219844289785e-14,1.8701144078638101e-11
2.0684496858334988e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32814854453398878,0.11291780857180041,0.020979883283333989,5.0431905114326951e-17,9.0906385936865935e-10,3.1792017751249191e-05,2.333166890766354e-05,9.9328653676877868e-12,3.4167724562622909e-11,7.3160614072973228e-07,2.7725762300591938e-19,3.5658883441383841e-08,7.314938250491828e-14,1.7299568006705676e-14,7.7939741784311761e-17,4.6178698649717998e-19,2.5830565365789357e-11,3.4751576819658495e-15,0.0057278298080520899,0.0036600350499517028,2.6070649083242212e-08,1.0177389521733967e-09,3.0414415597205891e-05,5.3323571554419579e-12,5.2351733854744933e-08,1.8577943839968349e-07,9.4841366377086857e-11,4.7405375462963712e-07,5.6026569059838843e-14,1.8865229336786635e-11
2.0779092333256803e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32813298416978443,0.11291786758297996,0.020971918320864216,5.1681670487111924e-17,9.2299547699647684e-10,3.2149611105888081e-05,2.353654438677225e-05,1.0066317160742471e-11,3.4586146219432946e-11,7.3729024987893836e-07,2.8644124129078254e-19,3.5854447004813878e-08,7.4631576878907093e-14,1.7592738461950149e-14,7.9478428351609242e-17,4.679956062004484e-19,2.611307963084681e-11,3.5623771776376273e-15,0.0057275599881614842,0.0036757600761539769,2.6179931657345452e-08,1.0255036119060971e-09,3.0513950189227875e-05,5.3628538690981892e-12,5.2517716336486435e-08,1.8575171702530886e-07,9.5536481648792462e-11,4.7942085579072915e-07,5.6797023949793163e-14,1.9029985111416833e-11
2.0873687808178617e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32811743228421542,0.11291792564389531,0.020963957137009975,5.2956136274116668e-17,9.3706951928078309e-10,3.2508974452612346e-05,2.3742267376763871e-05,1.0200972659465367e-11,3.5007650500050757e-11,7.4298982411061462e-07,2.9588309365728441e-19,3.604959984755461e-08,7.6136417662454464e-14,1.7889376699264275e-14,8.1039177226177093e-17,4.7425863483807129e-19,2.6397154598998642e-11,3.6513596305040367e-15,0.0057272902557204755,0.0036914766974436657,2.6289158137156285e-08,1.033288912237507e-09,3.0613297286472322e-05,5.3933793933744524e-12,5.268339368378238e-08,1.857241869864093e-07,9.6233860461641544e-11,4.8481442553211925e-07,5.7574622445737312e-14,1.9195410897530978e-11
2.0968283283100432e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32810188886870634,0.11291798275441781,0.020955999729316988,5.425566386619561e-17,9.512867947374287e-10,3.2870105521125612e-05,2.3948837358589282e-05,1.0336837522323756e-11,3.5432243804095019e-11,7.4870479764019212e-07,3.0558913068173629e-19,3.6244343595948708e-08,7.7664133160632718e-14,1.8189506743217685e-14,8.2622181793884898e-17,4.8057629730578571e-19,2.6682788061232457e-11,3.7421319076079998e-15,0.0057270206114412199,0.003707184919247564,2.6398328521307233e-08,1.0410948371646191e-09,3.071245936328853e-05,5.4239338913286633e-12,5.2848769991631101e-08,1.856968455435246e-07,9.6933501079245654e-11,4.9023442504340496e-07,5.8359402543925637e-14,1.9361506190438569e-11
2.1062878758022246e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32808635391479862,0.11291803891446973,0.020948046095333302,5.5580617983003812e-17,9.6564811393640109e-10,3.3233002072015775e-05,2.4156253813369262e-05,1.0473917410684862e-11,3.585993248550933e-11,7.544351049021245e-07,3.1556540899175085e-19,3.6438679907578101e-08,7.9214952653632932e-14,1.8493152673796324e-14,8.4227636050074762e-17,4.869488183683444e-19,2.6969977775940992e-11,3.8347211460675717e-15,0.005726751055984536,0.0037228847469876602,2.6507442808555029e-08,1.0489213701345102e-09,3.0811438831977674e-05,5.4545175197770449e-12,5.3013849248204677e-08,1.8566969000498019e-07,9.7635401766160455e-11,4.9568081602130484e-07,5.9151402323912566e-14,1.9528270485770008e-11
2.115747423294406e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32807082741414689,0.11291809412402114,0.020940096232609281,5.6931366682645126e-17,9.801542894909773e-10,3.3597661895787803e-05,2.4364516222392933e-05,1.0612217988792482e-11,3.6290722852751358e-11,7.6018068054920203e-07,3.2581809256962677e-19,3.6632610469500069e-08,8.0789106391931189e-14,1.8800338626094384e-14,8.5855734598819519e-17,4.9337642265963632e-19,2.7258721469287724e-11,3.929154754224195e-15,0.0057264815899632261,0.0037385761860811452,2.6616500997761447e-08,1.0567684940352796e-09,3.0910238044759455e-05,5.4851304291696465e-12,5.3178635338302744e-08,1.8564271772588277e-07,9.8339560787945741e-11,5.0115356065400362e-07,5.9950659954278613e-14,1.9695703279466997e-11
2.1252069707865875e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3280553093585129,0.11291814838308652,0.020932150138697585,5.830828137121461e-17,9.9480613604592403e-10,3.396408281192665e-05,2.4573624067116262e-05,1.0751744923743467e-11,3.6724621168981304e-11,7.6594145945186941e-07,3.3635345406349408e-19,3.6826136996549872e-08,8.2386825591435628e-14,1.9111088789976799e-14,8.7506672652184579e-17,4.9985933468280511e-19,2.7549016835570019e-11,4.0254604127852356e-15,0.005726212213945211,0.0037542592419404393,2.6725503087913584e-08,1.0646361911384401e-09,3.1008859295678157e-05,5.5157727633687687e-12,5.3343132046707606e-08,1.8561592610713986e-07,9.9045976410806818e-11,5.0665262160597481e-07,6.0757213660874725e-14,1.9863804067770166e-11
2.134666518278769e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32803979973976111,0.11291820169172211,0.020924207811153173,5.9711736812234857e-17,1.0096044702663815e-09,3.4332262667989636e-05,2.4783576829160673e-05,1.0892503885464282e-11,3.7161633652249571e-11,7.7171737669754316e-07,3.4717787610618905e-19,3.7019261229707622e-08,8.4008342428614682e-14,1.9425427409758539e-14,8.9180646029493208e-17,5.0639777881036891e-19,2.7840861537579692e-11,4.1236660759607664e-15,0.0057259429284564518,0.0037699339199732023,2.6834449078125142e-08,1.0725244432322424e-09,3.110730482244843e-05,5.5464446606677911e-12,5.3507343061420653e-08,1.8558931259451202e-07,9.9754646901889741e-11,5.1217796200327107e-07,6.1571101750424655e-14,2.0032572347237887e-11
2.1441260657709504e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32802429854985388,0.11291825405002294,0.020916269247533294,6.1142111135986595e-17,1.0245501108280217e-09,3.470219933872741e-05,2.4994373990311723e-05,1.1034500546687053e-11,3.7601766475683927e-11,7.7750836758992746e-07,3.5829785264182499e-19,3.7211984934527484e-08,8.5653890035607136e-14,1.9743378783914079e-14,9.0877851156594594e-17,5.1299197928434097e-19,2.8134253206961061e-11,4.2237999725946122e-15,0.0057256737339836774,0.0037856002255823506,2.6943338967605384e-08,1.0804332316275906e-09,3.1205576808243059e-05,5.5771462537008608e-12,5.3671271976794426e-08,1.8556287467767975e-07,1.0046557052944644e-10,5.1772954541927205e-07,6.2392362627994058e-14,2.0202007614738314e-11
2.1535856132631318e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32800880578084779,0.11291830545812048,0.02090833444539748,6.2599785848732944e-17,1.0396438784057854e-09,3.5073890725233088e-05,2.5206015032517818e-05,1.117774058292552e-11,3.8045025767675783e-11,7.8331436764833331e-07,3.6971999026002685e-19,3.7404309899626723e-08,8.7323702495314002e-14,2.0064967264743869e-14,9.259848506513482e-17,5.1964216021634746e-19,2.8429189444566514e-11,4.3258906072895974e-15,0.0057254046309769512,0.0038012581641660766,2.705217275568516e-08,1.0883625370485059e-09,3.1303677383423545e-05,5.6078776688736112e-12,5.3834922296573784e-08,1.8553660988934046e-07,1.0117874556232415e-10,5.233073358608802e-07,6.3221034746898653e-14,2.0372109367429824e-11
2.1630451607553133e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32799332142488891,0.11291835591618006,0.020900403402307526,6.4085145841838433e-17,1.0548865956631111e-09,3.5447334754118862e-05,2.5418499437888994e-05,1.1322229672451144e-11,3.8491417612065882e-11,7.8913531260699511e-07,3.8145100953779566e-19,3.7596237935232887e-08,8.9018014836472952e-14,2.0390217258053534e-14,9.4342745391830238e-17,5.2634854558774801e-19,2.87256678208095e-11,4.4299667615269928e-15,0.0057251356198520648,0.0038169077411178589,2.7160950441828229e-08,1.0963123397941362e-09,3.1401608627215046e-05,5.6386390276390492e-12,5.3998297436833185e-08,1.855105158043227e-07,1.0189417027028346e-10,5.28911297755155e-07,6.4057156635323735e-14,2.0542877102785357e-11
2.1725047082474947e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32797784547420916,0.11291840542439871,0.020892476115827514,6.5598579400781742e-17,1.0702790872432604e-09,3.5822529376719134e-05,2.5631826688695813e-05,1.1467973496268698e-11,3.8940948048329276e-11,7.9497113841439216e-07,3.9349774638896774e-19,3.7787770871786823e-08,9.0737063028715779e-14,2.0719153222885413e-14,9.6110830377743021e-17,5.3311135924975523e-19,2.9023685876015112e-11,4.5360574947801345e-15,0.0057248667009927694,0.0038325489618264777,2.7269672025582791e-08,1.1042826197782076e-09,3.1499372569326808e-05,5.6694304465501098e-12,5.4161400728804373e-08,1.8548459003873044e-07,1.0261184292432398e-10,5.3454139593637454e-07,6.490076693513183e-14,2.0714310318588431e-11
2.1819642557396761e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32796237792112276,0.11291845398300317,0.020884552583523765,6.7140478214062808e-17,1.0858221797586507e-09,3.6199472568319969e-05,2.5845996267368269e-05,1.1614977738091583e-11,3.9393623071759556e-11,8.0082178123256586e-07,4.0586715342123579e-19,3.7978910558599888e-08,9.2481083977608866e-14,2.1051799671190582e-14,9.7902938867558825e-17,5.3993082492355449e-19,2.9323241120768136e-11,4.6441921456222131e-15,0.00572459787475288,0.0038481818316760327,2.7378337506612014e-08,1.1122733563467388e-09,3.1596971191520089e-05,5.700252036183164e-12,5.4324235421631563e-08,1.8545883024909268e-07,1.0333176179599194e-10,5.4019759563351393e-07,6.5751904326372553e-14,2.0886408512903481e-11
2.1914238032318576e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32794691875802279,0.11291850159224773,0.020876632802964874,6.8711237382004501e-17,1.1015167017801861e-09,3.6578162327413692e-05,2.6061007656494775e-05,1.1763248084317597e-11,3.9849448633652494e-11,8.0668717743644125e-07,4.1856630130069615e-19,3.8169658862563138e-08,9.4250315519677636e-14,2.1388181167501506e-14,9.9719270308866265e-17,5.4680716620042334e-19,2.9624331036258631e-11,4.7544003328281784e-15,0.0057243291414582351,0.0038638063560459536,2.7486946884723663e-08,1.1202845284653722e-09,3.1694406429124044e-05,5.7311039026898305e-12,5.4486804685024999e-08,1.8543323413155768e-07,1.040539251576749e-10,5.4587986245813105e-07,6.6610607551340179e-14,2.1059171184105798e-11
2.200883350724039e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32793146797737743,0.11291854825241252,0.020868716771721675,7.0311255425448339e-17,1.117363483829909e-09,3.6958596674978307e-05,2.6276860338821219e-05,1.1912790224004104e-11,4.0308430641488936e-11,8.1256726361314883e-07,4.3160238012388613e-19,3.8360017666906973e-08,9.6044996417414878e-14,2.1728322328690721e-14,1.0156002475143758e-16,5.5374060654185245e-19,2.9926953074625074e-11,4.8667119564707793e-15,0.0057240605014085184,0.0038794225403110103,2.7595500159797825e-08,1.1283161148216636e-09,3.179168017250148e-05,5.7619861481737637e-12,5.4649111611817226e-08,1.8540779942107506e-07,1.047783312831793e-10,5.5158816239264888e-07,6.7476915489608338e-14,2.1232597830884834e-11
2.2103428982162205e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32791602557172767,0.11291859396380177,0.020860804487367244,7.1940934294344922e-17,1.1333633583710781e-09,3.7340773653780984e-05,2.6493553797250054e-05,1.2063609848842659e-11,4.0770574959116935e-11,8.1846197656134473e-07,4.4498270079727729e-19,3.8549988870009319e-08,9.7865366354273727e-14,2.2072247823652177e-14,1.0342540284651128e-16,5.6073136927966521e-19,3.023110465929513e-11,4.9811571990107017e-15,0.0057237919548789908,0.0038950303898413327,2.7703997331817395e-08,1.1363680935452124e-09,3.1888794268466214e-05,5.7928988689050891e-12,5.4811159220439069e-08,1.8538252389063823e-07,1.0550497844680971e-10,5.5732246177902393e-07,6.8350867049551555e-14,2.1406687952201227e-11
2.219802445708402e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32790059153368317,0.1129186387267422,0.020852895947476895,7.3600679376238897e-17,1.1495171597972168e-09,3.7724691327704854e-05,2.6711087514839487e-05,1.2215712653134521e-11,4.1235887406933404e-11,8.2437125329053538e-07,4.5871469642418714e-19,3.8739574384250493e-08,9.9711665929645347e-14,2.2419982372957489e-14,1.053156058460755e-16,5.6777967761613761e-19,3.0536783185323712e-11,5.0977665263807675e-15,0.005723523502122083,0.0039106299100024177,2.7812438400928793e-08,1.1444404424074677e-09,3.1985750521652414e-05,5.8238421571157142e-12,5.4972950457334009e-08,1.8535740535048878e-07,1.0623386492359146e-10,5.63082727307791e-07,6.9232501177837189e-14,2.158144104732129e-11
2.2292619932005834e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32788516585592059,0.11291868254158156,0.020844991149628185,7.5290899504648412e-17,1.1658257244262431e-09,3.8110347781098515e-05,2.6929460974802657e-05,1.2369104333765479e-11,4.1704373762064877e-11,8.3029503102040078e-07,4.7280592369907259e-19,3.8928776134913428e-08,1.0158413665382207e-13,2.2771550748646694e-14,1.0723083560215256e-16,5.748857546241197e-19,3.0843986019729001e-11,5.2165706890642242e-15,0.0057232551433689027,0.0039262211061551451,2.7920823367339127e-08,1.1525331390307078e-09,3.2082550695837749e-05,5.8548161019898985e-12,5.5134488199235569e-08,1.8533244164742068e-07,1.0696498899018068e-10,5.6886892600747348e-07,7.0121856992691786e-14,2.1756856615832527e-11
