Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HOX(22),HX(19),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),H2OX(23),COX(50),CHOX(53)
7.831051639943929e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33724504389391929,0.1183626348898001,0.022813984212665395,0.0,7.5648378994802943e-18,1.0626979656702365e-13,5.848100213539574e-12,9.2320571529989893e-17,6.6970699460713179e-32,2.727959644497715e-10,1.0086874276051068e-36,7.9235935823493483e-11,1.2619251728902371e-25,1.5398242413276409e-23,7.8662157970959243e-26,1.9097051897378072e-27,2.0279942695705378e-20,2.4377544435605452e-27,0.00030732484278346773,1.516695492140657e-05,9.3361616263692129e-10,4.9399019095227014e-15,2.1489633127296017e-08,6.4644061039522206e-14,1.0737865655104316e-12,5.083979585171519e-09,3.3077781369411309e-15,1.967626117206596e-16,4.7901166153282276e-20,4.7965309106884849e-18,1.2911321087512358e-22
7.951199593196012e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33724022549466426,0.11835804930950104,0.022813867994579483,0.0,7.8670119450871352e-18,1.1086421324266319e-13,6.147513945432495e-12,9.429647103800817e-17,7.2978767313761136e-32,2.7764572133560085e-10,1.0847931112779727e-36,8.0446152712943344e-11,1.3110541389938722e-25,1.6050294144776214e-23,8.4426192113455713e-26,2.0398533380891556e-27,2.1088362772646007e-20,2.5762350917217922e-27,0.00031191032079388244,1.5399390793577094e-05,9.3532147122524491e-10,5.068730000784492e-15,2.1877865894434376e-08,6.4762143523940795e-14,1.1105708970844593e-12,5.1793767236047351e-09,3.4217952314877473e-15,2.0776450384985463e-16,4.9155368102244066e-20,5.0430887638193711e-18,1.3597957409740412e-22
8.071347546448095e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3372354109474443,0.11835346757407575,0.022813751780405185,0.0,8.1770223631872395e-18,1.1559378833294806e-13,6.4571384219808542e-12,9.6279575278104726e-17,7.941706433718673e-32,2.8250187731662481e-10,1.1652290764089646e-36,8.1656213362300905e-11,1.3612021994968634e-25,1.6720460646938233e-23,9.0514713637677844e-26,2.1766048136761333e-27,2.1917710668489284e-20,2.7200592681714346e-27,0.00031649195375960229,1.5631818832293711e-05,9.3701842759847007e-10,5.1992566407590938e-15,2.2266787471723013e-08,6.4879647769567757e-14,1.1480884409579685e-12,5.2749358196239579e-09,3.5378415844360623e-15,2.192199420194535e-16,5.0426222050356387e-20,5.2980858228077832e-18,1.4309311889833582e-22
8.191495499700179e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33723060024902984,0.1183488896802974,0.022813635570139757,0.0,8.4949717312402739e-18,1.2046072521646236e-13,6.7771526954761363e-12,9.8269863782495761e-17,8.6308903669715668e-32,2.8736440126096998e-10,1.2501632858344517e-36,8.2866118040749581e-11,1.4123721876901601e-25,1.7409019977570824e-23,9.6940704950838023e-26,2.3201826469662217e-27,2.2768260012111108e-20,2.8693368303858869e-27,0.00032106974490742551,1.586423904288706e-05,9.3870786014151606e-10,5.3314854503950483e-15,2.2656395382960981e-08,6.4996631141045902e-14,1.1863425786162818e-12,5.3706558744200187e-09,3.6559217276370943e-15,2.3114120410954961e-16,5.1713768347816805e-20,5.5616704436168e-18,1.5045951088752639e-22
8.311643452952262e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33722579339619385,0.11834431562494195,0.022813519363780444,0.0,8.8209628564117729e-18,1.2546723703023867e-13,7.107736181185245e-12,1.0026731924281519e-16,9.367849239710507e-32,2.9223326510054928e-10,1.3397672756461073e-36,8.4075867016716229e-11,1.4645669238066969e-25,1.811625206548177e-23,1.0371746821158513e-25,2.470813733250578e-27,2.3640285046537634e-20,3.0241779401270057e-27,0.00032564369746143374,1.6096651430682637e-05,9.4039051364614461e-10,5.4654204185878312e-15,2.3046687393757338e-08,6.5113145213900097e-14,1.2253365568157081e-12,5.4665359695143838e-09,3.7760402193155311e-15,2.4354073040767146e-16,5.3018047495391336e-20,5.833991275623038e-18,1.5808344493329318e-22
8.431791406204345e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33722099038571196,0.11833974540478809,0.022813403161324488,0.0,9.1550987764419721e-18,1.3061554671007928e-13,7.4490686585655759e-12,1.0227192719689885e-16,1.0155089623871646e-31,2.971084435217227e-10,1.4342161742498073e-36,8.5285460557935805e-11,1.5177892166591895e-25,1.8842438709979257e-23,1.1085862872316035e-25,2.6287288399523744e-27,2.4534060631161623e-20,3.1846930621249637e-27,0.0003302138146429946,1.6329056001000775e-05,9.420670577539397e-10,5.6010657889629556e-15,2.3437661487075357e-08,6.5229236359299108e-14,1.2650735410928117e-12,5.5625752585701e-09,3.8982017262154017e-15,2.5643112352461357e-16,5.433910008366458e-20,6.1151972627187456e-18,1.6596924569192107e-22
8.551939359456429e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33721619121436203,0.11833517901661711,0.022813286962769144,0.0,9.4974827603906271e-18,1.3590788702926263e-13,7.801330272592547e-12,1.0428367574649198e-16,1.0995211520105481e-31,3.0198991368717332e-10,1.5336887215043358e-36,8.6494898931509789e-11,1.5720418651153807e-25,1.9587863567362168e-23,1.1837813814860807e-25,2.7941626140406382e-27,2.5449862243681691e-20,3.3509929629284625e-27,0.00033478009967076352,1.6561452759156677e-05,9.4373809454727225e-10,5.7384251451318058e-15,2.3829315840953963e-08,6.5344946271689989e-14,1.3055569554539556e-12,5.6587729597375735e-09,4.022410827376627e-15,2.698251483153601e-16,5.5676966860178386e-20,6.4054376442790766e-18,1.7412285032779273e-22
8.672087312708512e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33721139587892474,0.11833061645721313,0.022813170768111676,0.0,9.8482183093699664e-18,1.41346500635821e-13,8.1647015346739272e-12,1.0630255530301792e-16,1.1890912189062605e-31,3.068776549860292e-10,1.638367287938298e-36,8.770418240395894e-11,1.6273276594258672e-25,2.0352812140140237e-23,1.2629027812232311e-25,2.9673535894481908e-27,2.6387965981854668e-20,3.5231887099066589e-27,0.00033934255576068624,1.6793841710460388e-05,9.4540416536914497e-10,5.8775024458429887e-15,2.4221648809193584e-08,6.5460312438931295e-14,1.3467900843594135e-12,5.7551283494811233e-09,4.1486720962424252e-15,2.8373573180490525e-16,5.7031688719725174e-20,6.7048619560218216e-18,1.8254918192780958e-22
8.792235265960595e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33720660437618322,0.11832605772336292,0.022813054577349327,0.0,1.0207409157262047e-17,1.4693364008855746e-13,8.5393633233868835e-12,1.0832855835860565e-16,1.2844978183029187e-31,3.1177164880934434e-10,1.7484378940433591e-36,8.8913311241270204e-11,1.683649382419278e-25,2.1137571783377817e-23,1.3460966369227039e-25,3.1485441944178187e-27,2.734864856529748e-20,3.701391670387507e-27,0.00034390118612600147,1.7026222860216808e-05,9.4706575695090561e-10,6.0183021258196087e-15,2.4614658903670241e-08,6.5575368566189211e-14,1.3887760478930298e-12,5.8516407566992817e-09,4.276990252537768e-15,2.9817596311876882e-16,5.8403306595346329e-20,7.0136200307619812e-18,1.9125229455056284e-22
8.912383219212679e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33720181670292304,0.11832150281185598,0.022812938390479369,0.0,1.0575159271294058e-17,1.5267156789156034e-13,8.9254968854610472e-12,1.1036167927973948e-16,1.3860295233498778e-31,3.1667187834821886e-10,1.8640902296420287e-36,9.0122285708939359e-11,1.741009810578689e-25,2.1942431690364656e-23,1.4335124644904074e-25,3.337980758992208e-27,2.8332187336979956e-20,3.88571351091815e-27,0.00034845599397724254,1.7258596213725715e-05,9.4872330692196899e-10,6.160827724837101e-15,2.5008344777901197e-08,6.5690144960502872e-14,1.4315183129734213e-12,5.9483095569045816e-09,4.4073699165422661e-15,3.1315909341800681e-16,5.9791861546296261e-20,7.3318619990469654e-18,2.0023838603853126e-22
9.032531172464762e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33719703285593267,0.11831695171948449,0.02281282220749906,0.0,1.095157285259647e-17,1.5856255652745111e-13,9.3232838363551699e-12,1.1240191412124772e-16,1.493985609546861e-31,3.215783284122159e-10,1.9855176733283448e-36,9.1331106072008995e-11,1.7994117150113123e-25,2.2767682877841161e-23,1.525303181386225e-25,3.5359135225138901e-27,2.9338860264508015e-20,4.0762661966349323e-27,0.00035300698252224,1.7490961776281728e-05,9.503772087655214e-10,6.3050831093645518e-15,2.5402705213191246e-08,6.5804668871487749e-14,1.4750202225611935e-12,6.0451341679192412e-09,4.5398156558226483e-15,3.2869853583853307e-16,6.1197394791879442e-20,7.6597382897039483e-18,2.0951272483923016e-22
9.152679125716845e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33719225283200283,0.11831240444304332,0.022812706028405665,0.0,1.1336754336803956e-17,1.646088884896738e-13,9.7329061605710699e-12,1.1444926045866432e-16,1.6086745888174812e-31,3.2649098526606613e-10,2.1129173119799515e-36,9.253977259510308e-11,1.8588578623218213e-25,2.3613618202519295e-23,1.6216251419218717e-25,3.7425966409681293e-27,3.0368945941622582e-20,4.273161990732287e-27,0.00035755415496612424,1.7723319553174347e-05,9.5202781627506413e-10,6.4510729502231328e-15,2.5797739105915283e-08,6.5918964798530531e-14,1.5192848320283531e-12,6.1421140457446434e-09,4.6743322305137985e-15,3.4480786543458295e-16,6.2619947535537881e-20,7.9973996303093057e-18,2.1907899286350019e-22
9.272827078968929e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33718747662792703,0.11830786097933006,0.022812589853196442,0.0,1.1730808394489478e-17,1.7081285631337844e-13,1.0154546212359973e-11,1.1650371723720545e-16,1.7304153496454406e-31,3.3140983648287168e-10,2.2464899603401317e-36,9.3748285542457625e-11,1.9193510153985701e-25,2.448053234698886e-23,1.7226381675901599e-25,3.9582881945180706e-27,3.1422723589340278e-20,4.4765134540209889e-27,0.00036209751451132691,1.7955669549687954e-05,9.5367544756062758e-10,6.5988007522616639e-15,2.6193445455205066e-08,6.60330547726507e-14,1.5643156453615757e-12,6.2392486799650043e-09,4.8109243020765356e-15,3.6150081912615147e-16,6.4059561072003364e-20,8.3449970475526908e-18,2.2894360769970446e-22
9.392975032221012e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33718270424050134,0.11830332132514502,0.022812473681868669,0.0,1.2133839931566916e-17,1.771767626051455e-13,1.0588386716052913e-11,1.1856528463573214e-16,1.8595386770872798e-31,3.3633487081215462e-10,2.3864401806683787e-36,9.4956645177948622e-11,1.9808939341212654e-25,2.5368721795994678e-23,1.828505582835036e-25,4.1832501950881097e-27,3.2500473056794022e-20,4.6864334445668856e-27,0.00036663706435758426,1.8188011771101783e-05,9.5532038864977638e-10,6.7482702033831825e-15,2.6589823353061823e-08,6.6146958603249867e-14,1.6101160933393597e-12,6.336537590799542e-09,4.9495964122115397e-15,3.7879129565025361e-16,6.5516276894210145e-20,8.7026818675263434e-18,2.391123455435321e-22
9.513122985473095e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3371779356665246,0.11829878547729117,0.022812357514419616,0.0,1.2545954089816423e-17,1.8370292007211854e-13,1.103461076599229e-11,1.2063396394419744e-16,1.9963848763516751e-31,3.4126607806123191e-10,2.5329763024581515e-36,9.6164851765116898e-11,2.0434893759979848e-25,2.6278484866153906e-23,1.9393942515425616e-25,4.4177485936674601e-27,3.3602474822525937e-20,4.9030351174020042e-27,0.00037117280770193866,1.8420346222689973e-05,9.5696289672491388e-10,6.899486263667757e-15,2.6986871975387741e-08,6.6260694099241366e-14,1.6566891442641186e-12,6.43398032637252e-09,5.0903533475932498e-15,3.9669335551585373e-16,6.6990136419871496e-20,9.0706057159612744e-18,2.4958840866636961e-22
9.633270938725179e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33717317090279791,0.11829425343257416,0.022812241350846561,0.0,1.2967256247203675e-17,1.9039365154982463e-13,1.1493401827010515e-11,1.2270975745322602e-16,2.1413048784796513e-31,3.4620344898855066e-10,2.6863104422205756e-36,9.7372905567190598e-11,2.1071400967386336e-25,2.7210121694726968e-23,2.0554746064552102e-25,4.6620532878584865e-27,3.472900999537567e-20,5.1264319243006924e-27,0.00037570474773874113,1.8652672909721532e-05,9.5860320303412554e-10,7.0524524374734245e-15,2.7384590572555741e-08,6.6374277276867905e-14,1.7040383238037007e-12,6.5315764588888481e-09,5.2331998171857947e-15,4.1522122096232604e-16,6.8481181106775653e-20,9.4489205183713462e-18,2.6037834533764745e-22
9.753418891977262e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33716840994612546,0.11828972518780236,0.022812125191146768,0.0,1.3397852018128483e-17,1.972512900288632e-13,1.1964943734606271e-11,1.2479266835462687e-16,2.294662997573616e-31,3.5114697520777706e-10,2.8466585233329459e-36,9.8580806847105465e-11,2.1718488507711363e-25,2.8163934199813074e-23,2.1769206841627824e-25,4.9164381295611128e-27,3.5880360314874283e-20,5.3567376136142899e-27,0.00038023288765965361,1.8884991837460352e-05,9.6024151550852873e-10,7.2071721168384848e-15,2.7782978462367083e-08,6.6487722538634866e-14,1.752167191139893e-12,6.6293255826362288e-09,5.3781403186946492e-15,4.3438927592130594e-16,6.9989452686348605e-20,9.8377785001318483e-18,2.7148865527259184e-22
9.873566845229346e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33716365279331362,0.11828520073978681,0.022812009035317528,0.0,1.3837847253918931e-17,2.0427817868144938e-13,1.2449420694527428e-11,1.268827006517668e-16,2.4568333934989417e-31,3.5609664910156275e-10,3.0142402959509505e-36,9.9788555867522907e-11,2.2376183917060021e-25,2.9140226126653601e-23,2.3039101631378515e-25,5.181180932203705e-27,3.7056808152419783e-20,5.5940662301585387e-27,0.00038475723065365124,1.9117303011165235e-05,9.61878021115486e-10,7.3636506074789665e-15,2.8182035023982644e-08,6.6601042830632785e-14,1.8010786042298426e-12,6.7272273124526434e-09,5.5251796482645183e-15,4.5421206598181526e-16,7.1514992753457796e-20,1.0237332186528546e-17,2.8292195844774146e-22
9.993714798481429e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33715889944117161,0.11828068008534121,0.022811892883356111,0.0,1.4287348043069171e-17,2.1147667088673618e-13,1.2947017283051985e-11,1.2897985907883519e-16,2.6282007495551393e-31,3.6105246374401891e-10,3.1892793569836254e-36,1.0099615289084637e-10,2.3044514727543355e-25,3.0139303044856737e-23,2.436624392410706e-25,5.4565634782609559e-27,3.8258636512034128e-20,5.8385321151484784e-27,0.0003892777799070247,1.9349606436089849e-05,9.6351288797417323e-10,7.5218914865670298e-15,2.8581759690450883e-08,6.6714249797463325e-14,1.8507760809133563e-12,6.8252812803270711e-09,5.6743225754276784e-15,4.7470429835853864e-16,7.3057842855489467e-20,1.0647734402726201e-17,2.9468477603295319e-22
9.999999999999999e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33715865088750341,0.11828044370440174,0.02281188680730005,0.0,1.4311126045265465e-17,2.118580074565155e-13,1.2973412236386625e-11,1.290897622518314e-16,2.6374259395983034e-31,3.6131188211726795e-10,3.1986455550040961e-36,1.0105932074663301e-10,2.3079769821248073e-25,3.0192199859549854e-23,2.4437280012503568e-25,5.4712675551666488e-27,3.8322210696000883e-20,5.8515192649445113e-27,0.00038951415533896574,1.9361758521799756e-05,9.6359836923717491e-10,7.5302179759976186e-15,2.8602688538897563e-08,6.672016898371957e-14,1.8533975708831968e-12,6.8304148808337245e-09,5.6821825533651425e-15,4.7579499696664786e-16,7.313902994449661e-20,1.066950491879711e-17,2.9530932917590204e-22
1.0113862751733512e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33715414988651149,0.11827616322128201,0.022811776735259807,0.0,1.4746460711314047e-17,2.1884913025488117e-13,1.3457918447101818e-11,1.310841490281186e-16,2.8091649667060924e-31,3.6601441283101764e-10,3.3720031701300949e-36,1.0220359817923612e-10,2.3723508471039242e-25,3.1161472282092272e-23,2.575248425189048e-25,5.7428715270738061e-27,3.948612903026533e-20,6.090249906176067e-27,0.00039379453860338232,1.9581902117482804e-05,9.6514626725752781e-10,7.6818976942683647e-15,2.8982151943644942e-08,6.6827353912777342e-14,1.9012633634569993e-12,6.9234871340027116e-09,5.82557353872304e-15,4.9588084186313773e-16,7.4618044938308161e-20,1.106913827367504e-17,3.0678460849155097e-22
1.0234010704985596e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33714940412614763,0.11827165014442829,0.022811660591025903,0.0,1.5215291822134407e-17,2.2639793065150243e-13,1.3982309503505217e-11,1.3319557648448748e-16,3.0001362744192682e-31,3.7098249061752535e-10,3.5626430859772329e-36,1.0341089199462239e-10,2.4413192682575873e-25,3.2207042989569261e-23,2.7199710587348149e-25,6.0403948219822624e-27,4.0739569977312704e-20,6.3493345372262181e-27,0.00039830750992365249,1.9814190060587572e-05,9.667782949022591e-10,7.8436749318532258e-15,2.9383211310556408e-08,6.6940364588155847e-14,1.9525431790294099e-12,7.021844536569099e-09,5.9789373210144402e-15,5.17756726878502e-16,7.6195640760017427e-20,1.1501697224010637e-17,3.1922341279251724e-22
1.0354158658237679e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33714466215689709,0.11826714085160182,0.022811544450651679,0.0,1.5693948176963565e-17,2.3412545622104882e-13,1.4520376139086547e-11,1.3531414796637959e-16,3.201534784775328e-31,3.7595669186125874e-10,3.761434362157475e-36,1.0461803459871726e-10,2.5113594903375172e-25,3.3276326158065532e-23,2.8709848626998311e-25,6.349427097751501e-27,4.2019244257811982e-20,6.6159012387273833e-27,0.0004028166970460859,2.0046470270642571e-05,9.6840909314633474e-10,8.0072269798160766e-15,2.9784937357108245e-08,6.7053290290406258e-14,2.0046189875846033e-12,7.1203531632331175e-09,6.1344187722710227e-15,5.4034714533583684e-16,7.7790671878947806e-20,1.1945564977884882e-17,3.3200743005942114e-22
1.0474306611489762e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33713992397557985,0.11826263533962704,0.022811428314134435,0.0,1.6182536815043346e-17,2.4203410140856719e-13,1.5072304410810189e-11,1.3743987047263681e-16,3.4137980522957617e-31,3.8093701177202467e-10,3.9686161835660299e-36,1.0582502625302549e-10,2.582474268359007e-25,3.43696345109522e-23,3.0284862106619954e-25,6.6702660885801609e-27,4.3325437410156737e-20,6.8900655376332105e-27,0.00040732210314625792,2.0278742752881109e-05,9.7003877191132736e-10,8.172556125011823e-15,3.0187329684355287e-08,6.7166138638725308e-14,2.057494785536776e-12,7.2190127001839227e-09,6.2920222616211254e-15,5.6366745069449097e-16,7.9403180435932157e-20,1.2400895558731565e-17,3.4514550584440092e-22
1.0594454564741846e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33713518957901811,0.11825813360533106,0.022811312181471453,0.0,1.6681165013973636e-17,2.5012627098249659e-13,1.563828074475156e-11,1.3957275143461768e-16,3.637374795673912e-31,3.8592344596617279e-10,4.1844316826368521e-36,1.07031867218854e-10,2.6546663584765715e-25,3.5487282589134544e-23,3.1926753220103811e-25,7.0032135351231893e-27,4.4658435607604467e-20,7.1719432575321797e-27,0.00041182373139707037,2.051100751253141e-05,9.7166743004523804e-10,8.3396684911709019e-15,3.0590387926834699e-08,6.7278916475593358e-14,2.111173157780521e-12,7.3178228453437047e-09,6.4517525273559318e-15,5.877331579244411e-16,8.1033208367388685e-20,1.2867843289047788e-17,3.5863890141109869e-22
1.0714602517993929e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33713045896403715,0.1182536356455437,0.022811196052660045,0.0,1.7189940289965689e-17,2.5840438005662853e-13,1.6218491935975841e-11,1.4171279867306257e-16,3.872722192767021e-31,3.9091599042564497e-10,4.4091279596767425e-36,1.0823855775732071e-10,2.7279385182052085e-25,3.6629586803412842e-23,3.3637562906079276e-25,7.3485751917368517e-27,4.6018525659312375e-20,7.46165051878235e-27,0.00041632158496875447,2.074326455481664e-05,9.7329515643987719e-10,8.5085682738944064e-15,3.099411174719253e-08,6.739162995722588e-14,2.1656574273572507e-12,7.4167833051417802e-09,6.6136145260814255e-15,6.1255994349135336e-16,8.268079715550558e-20,1.334656279012011e-17,3.7249319710390978e-22
1.0834750471246012e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33712573212746477,0.11824914145709732,0.022811079927697486,0.0,1.7708970397409727e-17,2.6687085410979855e-13,1.6813125148804873e-11,1.4386002035923967e-16,4.1203174748871909e-31,3.9591464146115683e-10,4.6429561032570281e-36,1.0944509812936218e-10,2.8022935066192814e-25,3.7796865268503655e-23,3.5419371134419441e-25,7.7066608347468936e-27,4.7405995008944555e-20,7.7593037386687134e-27,0.00042081566702887278,2.0975513884954888e-05,9.7492203103546337e-10,8.6792568560432397e-15,3.1398500833002953e-08,6.7504284629558449e-14,2.2209519333539592e-12,7.5158937932693788e-09,6.7776125552559732e-15,6.3816364534413577e-16,8.4345989112183373e-20,1.3837208981674237e-17,3.8671899616051562e-22
1.0954898424498096e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33712100906613113,0.11824465103682716,0.022810963806581101,0.0,1.8238363329481079e-17,2.7552812900733546e-13,1.7422367915532633e-11,1.4601442497994715e-16,4.380650534620848e-31,4.0091939567909485e-10,4.8861712106623171e-36,1.1065148859574076e-10,2.8777340845312211e-25,3.8989437902661306e-23,3.7274297344462379e-25,8.077784269373579e-27,4.8821131735725508e-20,8.0650196315808651e-27,0.00042530598074232135,2.1207755508159155e-05,9.7654812572385658e-10,8.8517407612235158e-15,3.1803554897055194e-08,6.7616885467831807e-14,2.2770591254221342e-12,7.615154032715225e-09,6.9437512655940437e-15,6.6456026290491762e-16,8.6028826404339268e-20,1.4339937081561165e-17,4.0131691755395007e-22
1.1075046377750179e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3371162897768693,0.11824016438157095,0.022810847689308168,0.0,1.8778227318560447e-17,2.8437865102217887e-13,1.804640813604476e-11,1.4817602130598898e-16,4.6542172174348929e-31,4.0593024995175189e-10,5.1390324083958522e-36,1.1185772941705082e-10,2.9542630146520744e-25,4.0207626544276668e-23,3.920450074475788e-25,8.4622633366664693e-27,5.0264224556044464e-20,8.3789152092088837e-27,0.00042979252927133213,2.1439989429637399e-05,9.7817350516064793e-10,9.0260249235172229e-15,3.2209273672505566e-08,6.7729436947246334e-14,2.3339820712015835e-12,7.7145637524759739e-09,7.112035751486981e-15,6.9176595706138824e-16,8.7729350340771407e-20,1.4854902605406854e-17,4.1629133304268948e-22
1.1195194331002262e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33711157425651511,0.11823568148816915,0.022810731575876,0.0,1.9328670835418724e-17,2.9342487685262241e-13,1.8685434078298787e-11,1.503448183637797e-16,4.9415363326340081e-31,4.109472013905678e-10,5.4018028727410692e-36,1.1306382085372452e-10,3.0318830617356876e-25,4.145175470479e-23,4.1212180562713956e-25,8.8604199221200784e-27,5.1735562821177301e-20,8.701107780755631e-27,0.00043427531577547524,2.1672215654592517e-05,9.7979822749529281e-10,9.2021095242330513e-15,3.2615656909669375e-08,6.7841943108581656e-14,2.3917255571738836e-12,7.8141226857527097e-09,7.2824702488629139e-15,7.1979705016142305e-16,8.9447603363044117e-20,1.5382261366166171e-17,4.316550777159396e-22
1.1315342284254346e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33710686250190675,0.11823120235346485,0.022810615466281912,0.0,1.9889802589854776e-17,3.0266927364260232e-13,1.9339634376836177e-11,1.525208254097688e-16,5.2431419716526679e-31,4.1597024732206815e-10,5.6747498503789594e-36,1.1426976316603699e-10,3.1105969927081543e-25,4.2722147668734521e-23,4.3299576497743866e-25,9.2725799625531532e-27,5.3235436518146181e-20,9.0317149531637334e-27,0.000438754343411661,2.1904434188222342e-05,9.8142234502756529e-10,9.3800013745597201e-15,3.3022704378263211e-08,6.7954407570427048e-14,2.4502919375695954e-12,7.9138305734699598e-09,7.4550592628639739e-15,7.4867002600994232e-16,9.1183627968933166e-20,1.5922169473730413e-17,4.4740832183444128e-22
1.1435490237506429e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33710215450988518,0.11822672697430385,0.0228104993605232,0.0,2.0461731531462135e-17,3.1211431900259355e-13,2.0009198032063501e-11,1.547040519074042e-16,5.5595702394262929e-31,4.2099938526623252e-10,5.9581446790608951e-36,1.1547555661411074e-10,3.1904075767839883e-25,4.401913271676702e-23,4.5468969047288517e-25,9.6990734525499007e-27,5.476413627234384e-20,9.3708546313558076e-27,0.00044322961533414264,2.2136645035719658e-05,9.8304590479776746e-10,9.5597066183105375e-15,3.3430415862986388e-08,6.8066833583571671e-14,2.5096838543211819e-12,8.0136871609873145e-09,7.6298080589713755e-15,7.7840152986795327e-16,9.2937465187812127e-20,1.6474783334524924e-17,4.6355346775202654e-22
1.1555638190758512e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33709745027729415,0.11822225534753451,0.022810383258597185,0.0,2.1044566848317399e-17,3.2176250102546492e-13,2.0694314411029601e-11,1.5689450750638302e-16,5.8913831854508298e-31,4.2603461291704384e-10,6.2522628083366365e-36,1.1668120145792005e-10,3.2713175855703305e-25,4.5343038773331515e-23,4.772267971308307e-25,1.0140234453520256e-26,5.6321953344183514e-20,9.7186450184865119e-27,0.00044770113469451796,2.2368848202272226e-05,9.8466894911737094e-10,9.7412239043590705e-15,3.3838791159574025e-08,6.817922409684615e-14,2.5699066568896927e-12,8.1136921951693697e-09,7.8067208401454429e-15,8.0900836845370631e-16,9.4709157512588837e-20,1.7040259650984265e-17,4.8010609881748182e-22
1.1675786144010596e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33709274980097992,0.118217787470008,0.02281026716050118,0.0,2.1638417967561008e-17,3.3161631830559848e-13,2.1395173245811567e-11,1.5909220202396271e-16,6.2391625523549982e-31,4.3107592812500116e-10,6.5573838203371981e-36,1.1788669795729454e-10,3.3533297931604109e-25,4.6694196476679607e-23,5.0063071459553887e-25,1.0596401100648555e-26,5.7909179629448841e-20,1.0075204616205237e-26,0.00045216890464173216,2.2601043693062734e-05,9.8629151604612161e-10,9.9245600709169479e-15,3.424783007910742e-08,6.8291581744191654e-14,2.6309626971764928e-12,8.2138454296316265e-09,7.9858018899358445e-15,8.4050750994592721e-16,9.6498747934503893e-20,1.7618755421091119e-17,4.9706634526200149e-22
1.1795934097262679e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33708805307779122,0.11821332333857794,0.022810151066232503,0.0,2.2243394556770881e-17,3.4167827996029429e-13,2.2111964632347775e-11,1.6129714542812835e-16,6.6034863463949e-31,4.3612332888139656e-10,6.873791450612371e-36,1.1909204637192269e-10,3.4364469762172883e-25,4.8072938569252959e-23,5.2492549082170763e-25,1.1067915608587782e-26,5.9526107663564427e-20,1.0440652224928309e-26,0.00045663292832207964,2.2833231513268852e-05,9.8791363982100415e-10,1.0109723131256534e-14,3.4657532444154995e-08,6.8403908882520058e-14,2.6928539557709476e-12,8.3141466217010416e-09,8.1670566755154027e-15,8.7291608398908146e-16,9.8306277096014935e-20,1.8210427937943497e-17,5.1443361446065411e-22
