Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HOX(22),HX(19),H2X(49),CH2X(27),CHX(28),CX(26),OCX(25),COX(50),CH3OO(77),C2H6X(52)
4.16742134128592e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32487193930684222,0.11291144550248022,0.019301049165668223,0.0,1.0610599841257037e-13,0.00011256469672318984,6.0827278322627354e-05,1.180225843152111e-08,2.5847487804559723e-20,2.7140711293101036e-05,6.2495946526820345e-19,6.7611193487758623e-08,2.4969787526310432e-15,9.2799000447253966e-17,5.1948152389418484e-15,1.6436217855980875e-17,2.0692157459707214e-14,1.4397896876019355e-14,0.0056700390336082308,0.0069802015819014187,1.4383520788631235e-07,1.5666994179940142e-11,4.3217258093898551e-05,1.6801936701435826e-06,9.6065078701719221e-11,2.1430438811683532e-07,1.2748335833877965e-07,1.2031237744737451e-11,4.8692562737730847e-11,4.0590125689079021e-09,3.0474611201577232e-11
4.173622925275756e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3248628095274102,0.11291136999723961,0.019296340304260352,0.0,1.0664833489221962e-13,0.00011291970067114478,6.1002804485991587e-05,1.1876346659682581e-08,2.6015002410067844e-20,2.7204076618065268e-05,6.3251717936310487e-19,6.7692645773781967e-08,2.5172648796227633e-15,9.3359523449384611e-17,5.2162638614374097e-15,1.6514917620928046e-17,2.0774527700536209e-14,1.4537204779100448e-14,0.0056698750668174583,0.0069894437613638206,1.4402869489795824e-07,1.5704822887803374e-11,4.3263124481207916e-05,1.6854703207581183e-06,9.6265182794002985e-11,2.1453545367769532e-07,1.2748192911402608e-07,1.2062219779773924e-11,4.88317011469793e-11,4.0675032567765945e-09,3.0665609567805486e-11
4.179824509265592e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32485368278264004,0.11291129419313538,0.019291632856189546,0.0,1.0719257337958846e-13,0.00011327518444166317,6.117856086580351e-05,1.195077613055908e-08,2.6183346759645792e-20,2.7267471866806935e-05,6.4015401545516688e-19,6.7774049397124516e-08,2.5376828243602596e-15,9.3922616199056327e-17,5.2377654613992286e-15,1.659389312615807e-17,2.0857053887656639e-14,1.4677643545926016e-14,0.0056697111383626313,0.0069986828839351005,1.4422208718434553e-07,1.5742682444573418e-11,4.3308968106746223e-05,1.6907539225519829e-06,9.6465374255480764e-11,2.1476635229616746e-07,1.2748046430276231e-07,1.2093235878886214e-11,4.8971016398583077e-11,4.0759941007747408e-09,3.0857483921846702e-11
4.186026093255428e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32484455907123977,0.11291121809044155,0.019286926820886618,0.0,1.0773871745647274e-13,0.00011363114769255362,6.1354547330872691e-05,1.202554778778877e-08,2.6352523720059427e-20,2.7330896902535467e-05,6.4787066833217048e-19,6.7855404505297377e-08,2.5582332118210814e-15,9.448828657251726e-17,5.2593200788696306e-15,1.6673145034012874e-17,2.0939735884566536e-14,1.481922051836109e-14,0.00566954724823596,0.0070079189508848389,1.4441538462791551e-07,1.5780572813129134e-11,4.3354789006310291e-05,1.6960444699107036e-06,9.6665652814186456e-11,2.1499708398469935e-07,1.2747896392891379e-07,1.2124286016894576e-11,4.9110508375749515e-11,4.0844850791112753e-09,3.1050236655848087e-11
4.192227677245264e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32483543839191831,0.11291114168943198,0.019282222197782719,0.0,1.0828677070484784e-13,0.00011398759008155418,6.1530763749883068e-05,1.2100662575368132e-08,2.6522536163671585e-20,2.7394351588649622e-05,6.5566783763962889e-19,6.7936711245001321e-08,2.578916668654996e-15,9.5056542455744045e-17,5.2809277538080265e-15,1.6752674007886128e-17,2.102257355440867e-14,1.4961943073064875e-14,0.0056693833964296574,0.0070171519634821232,1.4460858711150101e-07,1.5818493956409055e-11,4.3400587215527917e-05,1.7013419572196392e-06,9.6866018176153384e-11,2.1522764875187845e-07,1.2747742801960682e-07,1.2155370168571395e-11,4.9250176961600916e-11,4.0929761700443395e-09,3.124387016268634e-11
4.1984292612351e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32482632074338491,0.11291106499038055,0.019277518986309281,0.0,1.0883673670686514e-13,0.00011434451126633285,6.1707209991392721e-05,1.2176121437648508e-08,2.6693386968442566e-20,2.7457835788737347e-05,6.6354622789686212e-19,6.8017969762130084e-08,2.5997338231832804e-15,9.5627391744423529e-17,5.3025885260908995e-15,1.6832480712223556e-17,2.1105566759971816e-14,1.5105818621552311e-14,0.0056692195829359405,0.0070263819229955428,1.4480169451828154e-07,1.585644583740557e-11,4.3446362769851211e-05,1.7066463788639842e-06,9.7066470029246714e-11,2.1545804661018592e-07,1.2747585659799351e-07,1.2186488308765936e-11,4.9390022039176498e-11,4.1014673518812154e-09,3.1438386835958597e-11
4.204630845224936e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32481720612434972,0.11291098799356103,0.019272817185898083,0.0,1.0938861904484454e-13,0.00011470191090448755,6.1883885923833619e-05,1.2251925319329516e-08,2.6865079017931025e-20,2.7521349366575735e-05,6.7150654852748892e-19,6.8099180201776454e-08,2.6206853053975149e-15,9.6200842343917669e-17,5.3243024355117354e-15,1.6912565812523581e-17,2.1188715363693166e-14,1.525085461031138e-14,0.0056690558077470404,0.0070356088306931883,1.4499470673183475e-07,1.5894428419096592e-11,4.3492115704559584e-05,1.7119577292287706e-06,9.7267008101015111e-11,2.1568827757427062e-07,1.2747424968574554e-07,1.221764041231663e-11,4.9530043491441904e-11,4.1099586029782623e-09,3.1633789069965341e-11
4.210832429214772e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32480809453352349,0.11291091069924708,0.019268116795981182,0.0,1.0994242130126994e-13,0.00011505978865354678,6.206079141551316e-05,1.2328075165455251e-08,2.7037615201294474e-20,2.7584892186130898e-05,6.7954951387727833e-19,6.8180342708235881e-08,2.6417717469587748e-15,9.6776902169243288e-17,5.346069521781015e-15,1.6992929975337622e-17,2.1272019227659735e-14,1.5397058520871005e-14,0.0056688920708551872,0.0070448326878426604,1.451876236361872e-07,1.5932441664478701e-11,4.353784605476926e-05,1.7172760026988727e-06,9.7467632132182457e-11,2.1591834165228629e-07,1.2747260731046716e-07,1.2248826453936592e-11,4.967024120128377e-11,4.1184499017408607e-09,3.183007925970049e-11
4.217034013204608e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32479898596961765,0.11291083310771241,0.019263417815990964,0.0,1.1049814705878431e-13,0.00011541814417096949,6.2237926334614952e-05,1.2404571921409335e-08,2.7210998413289933e-20,2.7648464111557901e-05,6.8767584323717127e-19,6.8261457425010899e-08,2.6629937811966851e-15,9.7355579145045851e-17,5.3678898245261515e-15,1.7073573868270612e-17,2.1355478213610182e-14,1.5544437869889209e-14,0.005668728372252619,0.0070540534957110523,1.4538044511570231e-07,1.5970485536671592e-11,4.3583553855427808e-05,1.7226011936590103e-06,9.7668341787641937e-11,2.1614823885300085e-07,1.274709294986209e-07,1.2280046408417588e-11,4.9810615051496652e-11,4.1269412266233397e-09,3.202725980083858e-11
4.223235597194444e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32478988043134427,0.1129107552192305,0.019258720245360111,0.0,1.1105579990018115e-13,0.00011577697711414578,6.241529054919838e-05,1.2481416532907145e-08,2.7385231554274938e-20,2.771206500720062e-05,6.9588626087958024e-19,6.8342524494818449e-08,2.6843520431078701e-15,9.7936881205558327e-17,5.3897633832914429e-15,1.7154498159981657e-17,2.1439092182937618e-14,1.5693000209291371e-14,0.0056685647119315849,0.0070632712555649688,1.4557317105509353e-07,1.6008559998752267e-11,4.3629239141310377e-05,1.7279332964937532e-06,9.786913679429615e-11,2.1637796919103719e-07,1.2746921627105084e-07,1.2311300250581367e-11,4.9951164924808242e-11,4.1354325561289088e-09,3.2225333089714519e-11
4.22943718118428e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32478077791741611,0.11291067703407487,0.019254024083521632,0.0,1.1161538340839906e-13,0.00011613628714039722,6.2592883927198932e-05,1.255860994599122e-08,2.7560317530208061e-20,2.7775694737591631e-05,7.0418149608019952e-19,6.8423544059593987e-08,2.7058471693549544e-15,9.8520816294575643e-17,5.4116902375380536e-15,1.7235703520184475e-17,2.1522860996691292e-14,1.5842753126352493e-14,0.0056684010898843378,0.0070724859686705135,1.457658013395258e-07,1.6046665013819913e-11,4.3674901947031204e-05,1.7332723055875262e-06,9.8070016889262534e-11,2.1660753267634967e-07,1.274674676537808e-07,1.234258795515448e-11,5.0091890703867316e-11,4.143923868809606e-09,3.2424301523311566e-11
4.235638765174116e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32477167842654636,0.11291059855251893,0.019249329329908835,0.0,1.1217690116651942e-13,0.00011649607390697679,6.2770706336430274e-05,1.2636153107028816e-08,2.7736259252649215e-20,2.7839353167452194e-05,7.1256228312947597e-19,6.8504516260493728e-08,2.7274797982660265e-15,9.9107392365442441e-17,5.4336704266439969e-15,1.7317190619647552e-17,2.1606784515577479e-14,1.5993704243740559e-14,0.0056682375061031338,0.0070816976362932963,1.4595833585453635e-07,1.6084800545077269e-11,4.372054230704402e-05,1.7386182153246121e-06,9.827098175190152e-11,2.1683692931461165e-07,1.2746568367580751e-07,1.2373909496847816e-11,5.023279227123377e-11,4.1524151432662218e-09,3.2624167499255148e-11
4.241840349163952e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32476258195744923,0.11291051977483599,0.019244635983955351,0.0,1.1274035675775879e-13,0.00011685633707106944,6.2948757644583039e-05,1.2714046962704817e-08,2.7913059638760476e-20,2.7903040161692091e-05,7.2102936136612801e-19,6.8585441237901048e-08,2.7492505698331486e-15,9.9696617381014449e-17,5.4557039899040753e-15,1.7398960130194845e-17,2.1690862599962011e-14,1.6145861219642927e-14,0.0056680739605802404,0.0070909062596984235,1.4615077448598187e-07,1.6122966555741402e-11,4.3766160255632021e-05,1.7439710200891528e-06,9.8472031074919583e-11,2.1706615911895984e-07,1.2746386435926351e-07,1.240526485047234e-11,5.0373869509393667e-11,4.1609063581482443e-09,3.2824933415794355e-11
4.248041933153788e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32475348850883934,0.11291044070129934,0.019239944045095096,0.0,1.1330575376546358e-13,0.00011721707628979237,6.3127037719224886e-05,1.2792292460017597e-08,2.8090721611306565e-20,2.7966755585409611e-05,7.2958347519680164e-19,6.8666319131430244e-08,2.7711601257114206e-15,1.0028849931363579e-16,5.4777909665298404e-15,1.7481012724706073e-17,2.1775095109871817e-14,1.6299231747840271e-14,0.0056679104533079293,0.0071001118401505135,1.4634311712018164e-07,1.6161163008965851e-11,4.3811755826915457e-05,1.7493307142651583e-06,9.867316463027581e-11,2.1729522210287819e-07,1.2746200972667421e-07,1.243665399075791e-11,5.0515122300769106e-11,4.1693974921537908e-09,3.3026601671791164e-11
4.254243517143624e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32474439807943206,0.11291036133218217,0.019235253512762316,0.0,1.1387309577310288e-13,0.00011757829122019534,6.3305546427803021e-05,1.2870890546272214e-08,2.8269248098655571e-20,2.8030499303891348e-05,7.3822537412829848e-19,6.8747150079932674e-08,2.7932091092175258e-15,1.008830461451023e-16,5.4999313956495425e-15,1.7563349077117312e-17,2.1859481904997342e-14,1.6453823557827564e-14,0.0056677469842784786,0.0071093143789136802,1.4653536364390095e-07,1.6199389868002847e-11,4.3857329054863351e-05,1.7546972922365073e-06,9.8874382138775044e-11,2.1752411827017433e-07,1.274601198091528e-07,1.2468076892326379e-11,5.0656550527693094e-11,4.1778885240295491e-09,3.3229174666702817e-11
4.26044510113346e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32473531066794337,0.11291028166775756,0.01923056438639156,0.0,1.144423863642658e-13,0.00011793998151926105,6.3484283637644138e-05,1.2949842169077121e-08,2.8448642034779378e-20,2.809427118261222e-05,7.4695581278342404e-19,6.8827934221499723e-08,2.8153981653289375e-15,1.0148026586664445e-16,5.5221253163081204e-15,1.7645969862421292e-17,2.1944022844693717e-14,1.660964441487317e-14,0.0056675835534841738,0.0071185138772515413,1.4672751394411674e-07,1.6237647096274807e-11,4.3902879973280205e-05,1.7600707483869514e-06,9.9075683206854753e-11,2.1775284762983377e-07,1.2745819463225527e-07,1.2499533529989487e-11,5.0798154072403438e-11,4.1863794325707118e-09,3.3432654800573206e-11
4.2660265267243125e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32472713457686325,0.11291020971751325,0.019226345374288314,0.0,1.1495641689715198e-13,0.00011826590894506915,6.3645342385328861e-05,1.3021201686789475e-08,2.8610840675437265e-20,2.815168983943206e-05,7.5488953688106458e-19,6.8900600042505113e-08,2.8354886123177109e-15,1.0202005554937184e-16,5.5421456123700383e-15,1.7720572318051571e-17,2.202024136751729e-14,1.6750940468367475e-14,0.0056674364984539774,0.0071267908272359586,1.4690036685013216e-07,1.6272104537009456e-11,4.3943856753013575e-05,1.764912735123552e-06,9.9256925449088701e-11,2.1795856144449734e-07,1.2745643184368659e-07,1.2527873327326699e-11,5.0925747061988708e-11,4.1940211273199363e-09,3.3616564508961235e-11
4.271607952315165e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32471896092832242,0.11291013752849009,0.019222127500144758,0.0,1.1547203129808012e-13,0.00011859222089144258,6.3806586014584127e-05,1.3092849028131001e-08,2.8773746477420525e-20,2.8209131099428768e-05,7.6289615096171983e-19,6.8973228160746205e-08,2.8556935144175673e-15,1.0256202259239132e-16,5.5622092964836251e-15,1.7795406205484738e-17,2.2096584530253697e-14,1.6893244080438664e-14,0.0056672894743823865,0.0071350653164194873,1.4707314164217889e-07,1.6306586520298237e-11,4.3984815513698839e-05,1.7697602845415496e-06,9.943823501885406e-11,2.1816414016027592e-07,1.2745464053373874e-07,1.2556240411897189e-11,5.1053481877620407e-11,4.2016626896413539e-09,3.380121269482545e-11
4.2771893779060174e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32471078972138634,0.11291006510088702,0.019217910763549326,0.0,1.1598923217970742e-13,0.00011891891710818367,6.3968014428441604e-05,1.3164784884513708e-08,2.8937361591239791e-20,2.8266594864924263e-05,7.7097621589391858e-19,6.9045818675334521e-08,2.8760133452618771e-15,1.0310617284077443e-16,5.5823163969394053e-15,1.7870472018987853e-17,2.2173052229685064e-14,1.7036560986735338e-14,0.0056671424812637927,0.0071433373457222681,1.4724583823873045e-07,1.6341093019521562e-11,4.4025756279654007e-05,1.7746133925464578e-06,9.9619611649066929e-11,2.1836958378196545e-07,1.2745282072280292e-07,1.2584634765279223e-11,5.1181358433294582e-11,4.2093041041771711e-09,3.3986601108952049e-11
4.28277080349687e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3247026209551207,0.11290999243490293,0.01921369516409065,0.0,1.1650802215475685e-13,0.00011924599734505164,6.4129627529853963e-05,1.3237009947536627e-08,2.910168817108351e-20,2.8324081038363742e-05,7.7913029596055505e-19,6.9118371684893682e-08,2.896448579570809e-15,1.0365251214571688e-16,5.6024669419731623e-15,1.7945770253522215e-17,2.2249644362377807e-14,1.7180896946591354e-14,0.0056669955190925859,0.0071516069160641217,1.4741845655842393e-07,1.6375624008018417e-11,4.4066679075089347e-05,1.7794720550437162e-06,9.9801055121107464e-11,2.1857489231991393e-07,1.2745097242636174e-07,1.2613056369080699e-11,5.1309376642968204e-11,4.2169453556012615e-09,3.4172731502481012e-11
4.288352229087722e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32469445462859153,0.1129099195307367,0.019209480701357556,0.0,1.1702840383601161e-13,0.00011957346135176261,6.4291425221696082e-05,1.3309524908981772e-08,2.9266728374818263e-20,2.8381589522315643e-05,7.8735895887853812e-19,6.9190887287562909e-08,2.9169996931503633e-15,1.0420104636451547e-16,5.6226609597659201e-15,1.802130140474368e-17,2.2326360824684067e-14,1.7326257743098219e-14,0.0056668485878631639,0.00715987402836454,1.4759099652028009e-07,1.6410179459012178e-11,4.4107583924118547e-05,1.784336267938695e-06,9.9982565329586329e-11,2.1878006577903735e-07,1.274490956648545e-07,1.2641505204712875e-11,5.1437536420567424e-11,4.2245864286191202e-09,3.4359605626895451e-11
4.2939336546785747e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32468629074086558,0.11290984638858707,0.019205267374939081,0.0,1.1755037983630944e-13,0.00011990130887799008,6.4453407406766012e-05,1.3382330460808606e-08,2.9432484363989339e-20,2.8439120219471551e-05,7.9566277582546429e-19,6.9263365581001607e-08,2.9376671628910273e-15,1.0475178136053788e-16,5.6428984784439164e-15,1.8097065969003098e-17,2.2403201512743646e-14,1.7472649183203296e-14,0.0056667016875699243,0.0071681386835426878,1.4776345804360099e-07,1.6444759345912425e-11,4.4148470850757118e-05,1.7892060271367006e-06,1.0016414203731244e-10,2.1898510416223673e-07,1.2744719046025744e-07,1.2669981253687101e-11,5.1565837679945039e-11,4.2322273079678362e-09,3.4547225234007302e-11
4.299515080269427e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32467812929100964,0.11290977300865285,0.019201055184424453,0.0,1.1807395276854565e-13,0.00012022953967336485,6.4615573987783983e-05,1.3455427295154862e-08,2.9598958303820596e-20,2.8496673032646124e-05,8.0404232143575928e-19,6.9335806662388914e-08,2.9584514667679098e-15,1.0530472300322892e-16,5.6631795260785929e-15,1.8173064443346238e-17,2.2480166322483733e-14,1.7620077097695318e-14,0.0056665548182072744,0.0071764008825174058,1.4793584104769842e-07,1.6479363642328643e-11,4.4189339878915566e-05,1.7940813285429735e-06,1.0034578486006812e-10,2.1919000747790389e-07,1.2744525682962157e-07,1.2698484497733534e-11,5.1694280334881157e-11,4.2398679784160474e-09,3.4735592075959514e-11
4.3050965058602796e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3246699702780913,0.11290969939113264,0.019196844129403118,0.0,1.1859912524566504e-13,0.00012055815348747541,6.4777924867392761e-05,1.352881610433138e-08,2.9766152363214928e-20,2.8554247864777105e-05,8.1249817382584706e-19,6.9408210628428013e-08,2.9793530838394902e-15,1.0585987716807969e-16,5.6835041306865711e-15,1.8249297325514178e-17,2.2557255149620704e-14,1.7768547341296716e-14,0.0056664079797696214,0.007184660626207204,1.4810814545224544e-07,1.6513992321433979e-11,4.4230191032404727e-05,1.7989621680626932e-06,1.0052749378218012e-10,2.193947757337161e-07,1.2744329479065668e-07,1.2727014918197326e-11,5.1822864299172597e-11,4.2475084247638998e-09,3.4924707905212525e-11
4.310677931451132e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32466181370117836,0.11290962553622515,0.019192634209464716,0.0,1.1912589988065741e-13,0.00012088715006986815,6.49404599481587e-05,1.3602497580817724e-08,2.9934068714754617e-20,2.8611844618925168e-05,8.2103091461542423e-19,6.9480577575349935e-08,3.0003724942464823e-15,1.0641724973660352e-16,5.7038723202296363e-15,1.832576511394365e-17,2.263446788966165e-14,1.7918065792741156e-14,0.0056662611722513778,0.0071929179155302714,1.4828037117732579e-07,1.6548645356736063e-11,4.4271024334942464e-05,1.8038485416009826e-06,1.0070926854070107e-10,2.1959940893200529e-07,1.2744130436627571e-07,1.2755572496598476e-11,5.1951589486521663e-11,4.2551486318430159e-09,3.5114574474533038e-11
4.3162593570419845e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32465365955933889,0.11290955144412898,0.019188425424199081,0.0,1.1965427928655701e-13,0.0001212165291700476,6.5103179132571789e-05,1.3676472417261019e-08,3.0102709534701373e-20,2.8669463198273953e-05,8.2964112893346015e-19,6.9552907598914624e-08,3.0215101792114799e-15,1.0697684659633011e-16,5.7242841226147284e-15,1.8402468307767109e-17,2.27118044379048e-14,1.8068638354795021e-14,0.0056661143956469604,0.0072011727514044652,1.4845251814318026e-07,1.6583322721684428e-11,4.4311839810143556e-05,1.8087404450629091e-06,1.0089110893195227e-10,2.1980390708003702e-07,1.2743928557422808e-07,1.2784157214456908e-11,5.2080455810594297e-11,4.2627885845164572e-09,3.5305193536990845e-11
4.321840782632837e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32464550785164192,0.11290947711504264,0.019184217773196264,0.0,1.2018426607643976e-13,0.00012154629053747649,6.5266082323045782e-05,1.3750741306473111e-08,3.0272077002996566e-20,2.8727103506129975e-05,8.3832940543204941e-19,6.962520079441313e-08,3.0427666210381979e-15,1.0753867364078986e-16,5.7447395656939393e-15,1.8479407406812939e-17,2.2789264689440484e-14,1.8220270954307528e-14,0.0056659676499507842,0.0072094251347473185,1.4862458627022297e-07,1.6618024389811432e-11,4.4352637481528907e-05,1.8136378743534866e-06,1.0107301470608948e-10,2.2000827018152212e-07,1.2743723843593876e-07,1.2812769053288422e-11,5.2209463185000728e-11,4.2704282676786905e-09,3.5496566845951585e-11
4.3274222082236894e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32463735857715625,0.11290940254916461,0.0191800112560465,0.0,1.2071586286341923e-13,0.0001218764339215761,6.5429169421918348e-05,1.3825304941427072e-08,3.0442173303261473e-20,2.8784765445922562e-05,8.4709633630364003e-19,6.9697457256670818e-08,3.0641423031105493e-15,1.0810273676949399e-16,5.7652386772644868e-15,1.8556582911605697e-17,2.286684853915237e-14,1.837296954227315e-14,0.0056658209351572808,0.0072176750664760406,1.487965754791344e-07,1.6652750334541233e-11,4.4393417372517698e-05,1.8185408253776797e-06,1.0125498571337818e-10,2.2021249824476147e-07,1.2743516296819411e-07,1.2841407994563693e-11,5.2338611523320813e-11,4.2780676662555395e-09,3.568869615506769e-11
4.333003633814542e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32462921173495152,0.11290932774669338,0.019175805872340232,0.0,1.2124907226064285e-13,0.00012220695907172644,6.559244033145136e-05,1.390016401525392e-08,3.0613000622797477e-20,2.8842448921203775e-05,8.5594251729724672e-19,6.9769677080049896e-08,3.085637709891746e-15,1.086690418879159e-16,5.7857814850686881e-15,1.8633995323366373e-17,2.2944555881718557e-14,1.8526740093890144e-14,0.0056656742512608705,0.0072259225475075064,1.489684856908879e-07,1.6687500529468737e-11,4.4434179506439276e-05,1.8234492940404059e-06,1.0143702168933022e-10,2.2041659127180891e-07,1.2743305919416679e-07,1.2870074019782451e-11,5.2467900739066875e-11,4.2857067652041565e-09,3.5881583218269782e-11
4.3385850594053943e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32462106732409762,0.11290925270782726,0.019171601621668106,0.0,1.2178389688128894e-13,0.00012253786573726644,6.5755894953831593e-05,1.3975319221239672e-08,3.0784561152586291e-20,2.890015383564839e-05,8.648685477331039e-19,6.984186035845216e-08,3.1072533269234878e-15,1.0923759490747483e-16,5.8063680167939573e-15,1.8711645144012542e-17,2.3022386611612656e-14,1.86815886086132e-14,0.0056655275982559899,0.0072341675787582728,1.4914031682669582e-07,1.672227494805645e-11,4.4474923906520315e-05,1.8283632762465397e-06,1.0161912248725737e-10,2.2062054927148833e-07,1.2743092713004738e-07,1.2898767110411265e-11,5.259733074572379e-11,4.2933455495129801e-09,3.6075229789759089e-11
4.3441664849962467e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32461292534366493,0.11290917743276463,0.019167398503621001,0.0,1.2232033933856678e-13,0.00012286915366748911,6.5919533191161297e-05,1.4050771252840985e-08,3.0956857087741989e-20,2.8957880093068892e-05,8.7387503095829339e-19,6.9914007185265202e-08,3.1289896409548779e-15,1.0980840174624648e-16,5.8269983000661292e-15,1.8789532876244198e-17,2.3100340623079832e-14,1.8837521113195204e-14,0.0056653809761370707,0.0072424101611445251,1.4931206880803726e-07,1.6757073563946538e-11,4.4515650595888696e-05,1.8332827679008997e-06,1.0180128783512604e-10,2.2082437224523186e-07,1.2742876679955095e-07,1.2927487247939147e-11,5.272690145670125e-11,4.3009840042047226e-09,3.6269637624034707e-11
4.349747910587099e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32460478579272434,0.11290910192170377,0.019163196517789929,0.0,1.2285840224570358e-13,0.00012320082261165695,6.6083354945486452e-05,1.4126520803626273e-08,3.1129890626152627e-20,2.9015627597370102e-05,8.8296257303638382e-19,6.9986117653533713e-08,3.1508471395476341e-15,1.1038146832675924e-16,5.8476723624696089e-15,1.8867659023286653e-17,2.3178417810212833e-14,1.8994543652758455e-14,0.0056652343848985548,0.0072506502955822037,1.494837415565808e-07,1.679189635067839e-11,4.4556359597594545e-05,1.8382077649082841e-06,1.0198351757048199e-10,2.2102806020078703e-07,1.2742657821992895e-07,1.2956234413827331e-11,5.2856612785396606e-11,4.3086221143270629e-09,3.6464808475784e-11
4.3553293361779516e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32459664867034671,0.11290902617484293,0.019158995663766124,0.0,1.2339808821594985e-13,0.00012353287231898957,6.6247360118773754e-05,1.4202568567319679e-08,3.1303663969620791e-20,2.9073396252587194e-05,8.921317838740832e-19,7.0058191855819957e-08,3.1728263114102133e-15,1.109568005778135e-16,5.8683902315302811e-15,1.8946024089106709e-17,2.3256618066889993e-14,1.9152662298381285e-14,0.0056650878245348823,0.0072588879829868988,1.4965533499426656e-07,1.6826743281903239e-11,4.4597050934593674e-05,1.8431382631734598e-06,1.0216581143780398e-10,2.2123161314018846e-07,1.2742436141425954e-07,1.2985008589547766e-11,5.2986464645136348e-11,4.3162598649607398e-09,3.6660744099955913e-11
4.360910761768804e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32458851397560384,0.11290895019238024,0.019154795941141053,0.0,1.2393939986257673e-13,0.0001238653025386632,6.6411548612909548e-05,1.4278915237800532e-08,3.1478179323925615e-20,2.9131185962887643e-05,9.0138327729715378e-19,7.0130229884198904e-08,3.194927646413171e-15,1.1153440443456354e-16,5.8891519347146172e-15,1.9024628578424513e-17,2.3334941286772885e-14,1.9311883147563463e-14,0.0056649412950405004,0.0072671232242738524,1.4982684904328795e-07,1.6861614331179486e-11,4.4637724629733651e-05,1.848074258601161e-06,1.0234816929841644e-10,2.2143503107260944e-07,1.274221163982902e-07,1.3013809756548814e-11,5.3116456949221899e-11,4.3238972412195927e-09,3.6857446251760376e-11
4.3664921873596565e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32458038170756781,0.11290887397451387,0.01915059734950636,0.0,1.2448233979887031e-13,0.00012419811301981354,6.6575920329705137e-05,1.4355561509090216e-08,3.1653438898578017e-20,2.9188996632563016e-05,9.1071767082731367e-19,7.020223183029105e-08,3.2171516355151908e-15,1.1211428583810582e-16,5.9099574994333943e-15,1.9103472996667456e-17,2.3413387363320928e-14,1.9472212322665486e-14,0.005664794796409859,0.0072753560203579742,1.4999828362610038e-07,1.6896509472244193e-11,4.4678380705778515e-05,1.8530157470960861e-06,1.0253059085593766e-10,2.2163831399707963e-07,1.2741984319813035e-07,1.3042637896292565e-11,5.3246589610874736e-11,4.3315342282487572e-09,3.7054916686644324e-11
