Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3X(21),CH3OO(77),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),C2H4(47),COX(50),C2H4X(210),acetyl(43),C2H4X(65)
8.264583939598062e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43885776450329644,0.10294912194005394,0.017850741633183429,0.0,5.7556479431142928e-09,0.010127494925224079,0.0042863393324794477,0.00014327821492146479,1.3066662443992422e-12,0.0037778689350538726,1.8990039401370731e-10,0.00039390225083576981,6.3100575857309228e-09,5.9341517571096703e-10,3.0711504372084265e-10,2.5312909053375865e-11,2.1189321515091994e-09,5.9761816590084374e-06,0.0073294089492838286,0.0056552542378858674,0.0002552440559981348,2.4614945902752008e-09,3.8305838844501482e-07,1.6777323047742693e-08,2.1619558101405744e-09,1.8888552556215723e-06,6.2205793934632511e-06,5.3039817594937916e-10,0.00020046068177965808,9.4558023704640022e-06,1.3160585549678404e-08,6.3356261316974939e-07,4.0522127832030204e-11,1.6712643107568604e-12
8.294424882080717e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4388503558713463,0.10292254177574282,0.0178350691830284,0.0,5.8082164803577668e-09,0.010175717362646856,0.0043097074036400219,0.00014372932078900896,1.3241183620692436e-12,0.0037819276208738793,1.9098898002106401e-10,0.00039403443277719437,6.3317045213966744e-09,5.9875422302870952e-10,3.0889375453230121e-10,2.5489330271136323e-11,2.1285002454647523e-09,6.0268733976551637e-06,0.0073273861434309476,0.0056632309082250837,0.00025573881761583299,2.4697855041353358e-09,3.8347353189616475e-07,1.6780601937441702e-08,2.1691206071606704e-09,1.8917932511426042e-06,6.2180970289267477e-06,5.3312135817854671e-10,0.00020141413906757974,9.5360182546959945e-06,1.323211098857667e-08,6.3915067840862571e-07,4.0786816441509015e-11,1.6854120178007365e-12
8.324265824563371e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43884299790841935,0.10289597187020628,0.017819411019469187,0.0,5.8610383200943042e-09,0.010223969356855553,0.0043330989813416491,0.00014417792245576759,1.3417350380060213e-12,0.0037859549861981459,1.9207485558343911e-10,0.00039416670918652753,6.3532532018974319e-09,6.041116708525706e-10,3.1067534910451006e-10,2.5666086417775911e-11,2.1380603689889183e-09,6.0777299953390604e-06,0.007325365007455514,0.0056711554988222151,0.00025623271598257608,2.4780587658561739e-09,3.8388553669001483e-07,1.6783723782345972e-08,2.176283224733954e-09,1.894725599630629e-06,6.2156270601835518e-06,5.3584691799517579e-10,0.00020236817738715176,9.616495063761396e-06,1.3303707713714404e-08,6.447581404820232e-07,4.1051862817424442e-11,1.6996055444342316e-12
8.354106767046026e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43883569039358011,0.10286941221216545,0.017803767125424846,0.0,5.9141134000795076e-09,0.010272250627356221,0.0043565138716741055,0.00014462402442623701,1.3595171314870949e-12,0.0037899512371649758,1.9315798858887656e-10,0.00039429907845745226,6.3747037510551217e-09,6.0948739451224283e-10,3.1245981513646131e-10,2.5843174742511844e-11,2.1476124392521988e-09,6.128750594185766e-06,0.0073233455359824947,0.0056790282377477052,0.00025672575478409755,2.4863143419080871e-09,3.8429442354611476e-07,1.6786689888381754e-08,2.1834436850287357e-09,1.897652349264667e-06,6.2131694605160953e-06,5.385748355738439e-10,0.00020332279134856892,9.697231440002158e-06,1.3375375144248479e-08,6.5038490186313358e-07,4.1317262578619665e-11,1.7138446525055535e-12
8.383947709528681e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43882843310722347,0.10284286279041173,0.017788137483856051,0.0,5.9674416553532564e-09,0.01032056089550667,0.0043799518820139983,0.00014506763131687635,1.3774655018101549e-12,0.003793916578292561,1.9423834753603199e-10,0.00039443153899946924,6.3960562978114633e-09,6.1488126910591787e-10,3.1424714038864342e-10,2.6020592507696784e-11,2.1571563742009287e-09,6.1799343375422682e-06,0.0073213277236701003,0.0056868493517018915,0.00025721793767682709,2.4945521993192234e-09,3.8470021302139576e-07,1.6789501550402016e-08,2.1906020101736983e-09,1.9005735478687383e-06,6.2107242031696678e-06,5.4130509122171734e-10,0.00020427797559842192,9.7782260276916197e-06,1.3447112703271859e-08,6.5603086512840024e-07,4.1583011368025359e-11,1.7281291042286441e-12
8.41080455776307e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43882194431441507,0.1028189770536507,0.017774082978261153,0.0,6.0156534941069572e-09,0.010364064701015653,0.0044010657007519287,0.00014546474812883551,1.3937619120157667e-12,0.0037974591251365261,1.9520827322043879e-10,0.00039455083022213249,6.4151899084473843e-09,6.1975117187827798e-10,3.1585816768212505e-10,2.6180547915846322e-11,2.1657388927622024e-09,6.22613848811205e-06,0.0073195131067828496,0.0056938444011823382,0.00025766017347701178,2.5019510947427878e-09,3.8506279214908817e-07,1.6791901057950405e-08,2.1970426955501419e-09,1.903197919676964e-06,6.2085340021429828e-06,5.4376430418308205e-10,0.00020513812462440783,9.8513408085006065e-06,1.3511735992584159e-08,6.6112856924507669e-07,4.1822480115838393e-11,1.7410236833750737e-12
8.43497572117402e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43881613890464644,0.10279748696531772,0.017761443771786886,0.0,6.0592193964390986e-09,0.010403237850814082,0.0044200839022642919,0.0001458204314708339,1.4085449490820416e-12,0.0038006262726047063,1.9607924547816608e-10,0.00039465825350126879,6.432342462620035e-09,6.2414649264163121e-10,3.1731005666043475e-10,2.6324732415869874e-11,2.1734574205007066e-09,6.267834102278184e-06,0.0073178810937786238,0.0057001044839332616,0.00025805759761977058,2.5085977878877183e-09,3.8538699459962377e-07,1.6793955311324852e-08,2.202837862325264e-09,1.9055560711233649e-06,6.2065713342577805e-06,5.4597918981473845e-10,0.00020591264683440929,9.917321183520845e-06,1.356994478049527e-08,6.6572967524795969e-07,4.2038238109865278e-11,1.7526599001038856e-12
8.45914688458497e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43881036606362983,0.10277600357330917,0.017748813886200948,0.0,6.1029512827585851e-09,0.010442429536535201,0.0044391169344912655,0.00014617448635292001,1.4234386082385166e-12,0.0038037734985373254,1.9694834363991094e-10,0.00039476573388641468,6.4494309629054465e-09,6.2855349944180875e-10,3.1876380001014766e-10,2.646912823709392e-11,2.1811704672680127e-09,6.3096352366156634e-06,0.0073162501599593746,0.0057063310941816566,0.00025845446660782229,2.515232798998687e-09,3.8570920088432817e-07,1.6795910500533068e-08,2.2086316675065069e-09,1.9079106642641084e-06,6.2046167166013857e-06,5.4819557486591926e-10,0.00020668753380999872,9.9834685672128782e-06,1.3628198566695125e-08,6.7034320675142737e-07,4.2254217432923599e-11,1.7643254452676678e-12
8.48331804799592e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43880462567716766,0.10275452687179951,0.017736193312527043,0.0,6.1468491134011368e-09,0.010481639613591274,0.0044581646974923153,0.00014652691543204697,1.4384433461297481e-12,0.0038069009085829014,1.9781555211308457e-10,0.00039487327056195225,6.4664554871794386e-09,6.3297212549698251e-10,3.2021939134272789e-10,2.6613733949739536e-11,2.188877990912156e-09,6.3515414383892877e-06,0.0073146203025488679,0.0057125243498197748,0.00025885078232964684,2.5218561115945425e-09,3.8602942162276852e-07,1.6797767292934004e-08,2.2144241228659145e-09,1.9102617237732588e-06,6.2026701349567104e-06,5.5041344911986993e-10,0.0002074627827747993,1.0049782243081746e-05,1.3686497052013404e-08,6.7496911220287738e-07,4.2470415815473328e-11,1.7760201932482892e-12
8.50748921140687e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43879891763161538,0.10273305685499182,0.017723582041806428,0.0,6.1909128475665498e-09,0.01052086793816397,0.0044772270918612472,0.00014687772140835334,1.453559619382563e-12,0.0038100086077238284,1.9868085555709807e-10,0.00039498086271874401,6.4834161153107412e-09,6.3740230394353187e-10,3.2167682429519046e-10,2.6758548129629621e-11,2.1965799495995654e-09,6.3935522554670931e-06,0.0073129915187846312,0.0057186843681704767,0.00025924654666180993,2.5284677094211555e-09,3.8634766736756933e-07,1.6799526351335852e-08,2.2202152401192665e-09,1.9126092741498775e-06,6.2007315751230634e-06,5.5263280241440325e-10,0.00020823839096754273,1.0116261495586587e-05,1.3744839938912902e-08,6.7960734010451356e-07,4.2686830998210617e-11,1.7877440186060584e-12
8.531660374817819e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43879324181387752,0.10271159351711752,0.017710980065097793,0.0,6.2351424433245135e-09,0.010560114367199464,0.0044963040187227746,0.00014722690702429595,1.4687878846013885e-12,0.0038130967002818488,1.9954423888141398e-10,0.00039508850955407567,6.5003129291243858e-09,6.4184396783917339e-10,3.2313609252994528e-10,2.6903569358178987e-11,2.2042763018123604e-09,6.4356672363336338e-06,0.0073113638059178658,0.0057248112659908108,0.00025964176146905498,2.5350675764507632e-09,3.8666394860466376e-07,1.6801188334032071e-08,2.2260050308397031e-09,1.9149533397479425e-06,6.1988010228901041e-06,5.5485362464200008e-10,0.00020901435564197056,1.0182905610161651e-05,1.3803226931478847e-08,6.8425783901512145e-07,4.2903460732054676e-11,1.7994967960833072e-12
8.555831538228769e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43878759811140383,0.10269013685243615,0.017698387373477231,0.0,6.2795378576203656e-09,0.01059937875840368,0.0045153953797291372,0.00014757447506381254,1.4841285983636522e-12,0.0038161652899233768,2.0040568724359462e-10,0.00039519621027159961,6.5171460123656677e-09,6.4629705016601982e-10,3.2459718973462959e-10,2.7048796222383862e-11,2.2119670063457339e-09,6.4778859301026577e-06,0.0073097371612133415,0.0057309051594755323,0.00026003642860442246,2.5416556968792766e-09,3.8697827575473905e-07,1.6802753894838721e-08,2.2317935068524594e-09,1.9172939447682905e-06,6.1968784640542352e-06,5.5707590574926822e-10,0.00020979067406673866,1.0249713873236338e-05,1.3861657735408031e-08,6.8892055755176882e-07,4.3120302778142491e-11,1.8112784006077764e-12
8.580002701639719e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43878198641218674,0.10266868685523518,0.017685803958038163,0.0,6.3240990462807762e-09,0.010638660970237539,0.0045345010770567523,0.0001479204283514987,1.499582217215208e-12,0.003819214479664771,2.0126518604735195e-10,0.00039530396408127847,6.5339154506657219e-09,6.5076148383360506e-10,3.2606010962195171e-10,2.7194227314811198e-11,2.2196520223053765e-09,6.5202078865294819e-06,0.007308111581949309,0.0057369661642605804,0.00026043054990937604,2.5482320551234411e-09,3.8729065917353511e-07,1.680422368313162e-08,2.2375806800144713e-09,1.9196311132432462e-06,6.1949638844335604e-06,5.5929963573635499e-10,0.00021056734352532171,1.0316685572254844e-05,1.3920132057998505e-08,6.935954443914655e-07,4.3337354907785673e-11,1.8230887072959944e-12
8.604173865050669e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43877640660475736,0.10264724351982957,0.017673229809891236,0.0,6.3688259640194853e-09,0.010677960861912219,0.0045536210134028603,0.00014826476975177206,1.5151491976657426e-12,0.0038222443718776487,2.0212272094059787e-10,0.0003954117701993292,6.5506213315072486e-09,6.5523720168193699e-10,3.2752484592954416e-10,2.7339861233588186e-11,2.2273313091048647e-09,6.5626326560236292e-06,0.0073064870654174141,0.0057429943954265868,0.00026082412721391789,2.5547966358204196e-09,3.8760110915012696e-07,1.6805598343881344e-08,2.2433665614814563e-09,1.9219648690607877e-06,6.1930572698534881e-06,5.6152480465705303e-10,0.00021134436131591672,1.0383819995696156e-05,1.397864960813968e-08,6.9828244827285696e-07,4.3554614902417325e-11,1.8349275914567594e-12
8.628345028461619e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43877085857818221,0.10262580684056168,0.017660664920164295,0.0,6.413718564442949e-09,0.010717278293384458,0.0045727550919822139,0.00014860750216806289,1.5308299961842341e-12,0.0038252550682940814,2.0297827781349681e-10,0.00039551962784816782,6.567263744188616e-09,6.5972413648449275e-10,3.2899139241980201e-10,2.7485696582391381e-11,2.2350048264631213e-09,6.605159789660975e-06,0.007304863608922592,0.0057489899675023147,0.00026121716233668696,2.5613494238257119e-09,3.8790963591001682e-07,1.6806878517688826e-08,2.2491511628752927e-09,1.9242952359702222e-06,6.1911586061452502e-06,5.637514026183853e-10,0.00021212172475134993,1.0451116433093258e-05,1.4037210096301104e-08,7.02981517997854e-07,4.3772080553638336e-11,1.846794928594284e-12
8.652516191872569e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43876534222205993,0.10260437681180096,0.017648109280002291,0.0,6.4587768000559829e-09,0.010756613125351856,0.0045919032165237786,0.00014894862854200733,1.5466250691944192e-12,0.0038282466700118086,2.0383184279651617e-10,0.000395627536256354,6.5838427797884538e-09,6.642222209512007e-10,3.3045974287971654e-10,2.7631731970435722e-11,2.2426725344018821e-09,6.6477888391957916e-06,0.0073032412097829898,0.0057549529944680936,0.00026160965708504203,2.5678904042080084e-09,3.8821624962044323e-07,1.6808064840823777e-08,2.2549344972665742e-09,1.9266222375390657e-06,6.1892678791640366e-06,5.6597941977941972e-10,0.00021289943115898155,1.051857417505219e-05,1.4095813234521318e-08,7.0769260243324938e-07,4.3989749663228528e-11,1.8586905944113569e-12
8.67179851745678e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43876096423548216,0.10258728596653419,0.017638099758990566,0.0,6.4948403362162122e-09,0.010788004514105783,0.0046071884663979549,0.00014921960935460266,1.5593076924171483e-12,0.0038306195681026998,2.0451132905241563e-10,0.00039571365509248564,6.5970231710087036e-09,6.6781847689411033e-10,3.3163239551847597e-10,2.7748372886651288e-11,2.2487851863327939e-09,6.6818685564980708e-06,0.0073019477120459513,0.0057596866838417263,0.00026192237991529567,2.573099935077355e-09,3.8845948288716516e-07,1.6808944344961626e-08,2.2595471977508393e-09,1.9284761843725554e-06,6.1877652506224204e-06,5.6775781130074955e-10,0.00021352008352183816,1.0572503166918111e-05,1.4142593745901317e-08,7.114594083424223e-07,4.4163537643313302e-11,1.8682004840652956e-12
8.691080843040992e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43875660627820917,0.10257019934718785,0.017628096114210626,0.0,6.5310092249755146e-09,0.010819406818161539,0.0046224825456558684,0.00014948957152134543,1.5720635609434617e-12,0.0038329804291774004,2.0518953219689761e-10,0.00039579980535841424,6.6101633366097467e-09,6.7142175129882926e-10,3.3280618911699079e-10,2.7865139523532689e-11,2.254894095940329e-09,6.7160126203860753e-06,0.0073006548841522577,0.0057643997913557768,0.00026223476090657855,2.5783019349448421e-09,3.8870151023175579e-07,1.6809764844568562e-08,2.264159104621125e-09,1.9303280162955721e-06,6.1862676567767258e-06,5.6953709481220484e-10,0.0002141409511140813,1.0626534001620506e-05,1.4189401072392911e-08,7.1523380190551661e-07,4.4337452603300763e-11,1.8777282599392796e-12
8.710363168625203e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43875226829491321,0.10255311695093988,0.017618098341190255,0.0,6.56728344072751e-09,0.010850819967801618,0.0046377854061190067,0.00014975851658599276,1.5848929064150558e-12,0.0038353293037048908,2.0586644551284698e-10,0.00039588598667077526,6.6232633251876211e-09,6.7503200992417923e-10,3.3398112055438621e-10,2.7982031182566793e-11,2.2609992433369726e-09,6.7502208042541055e-06,0.0072993627247582554,0.0057690923741328176,0.00026254680096132304,2.5834963965216064e-09,3.8894233672807134e-07,1.6810526656816752e-08,2.2687702237825364e-09,1.9321777450814218e-06,6.1847750904712871e-06,5.7131726538942419e-10,0.00021476203259854614,1.0680666320532346e-05,1.4236235069930168e-08,7.1901575725616712e-07,4.4511493440957479e-11,1.8872738592105936e-12
8.729645494209415e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43874795023047736,0.10253603877497891,0.017608106435464049,0.0,6.6036629574277279e-09,0.010882243893601935,0.0046530969998124201,0.00015002644610664968,1.5977959604488187e-12,0.0038376662419045884,2.0654206237763815e-10,0.00039597219864861315,6.6363231860130131e-09,6.7864921850747311e-10,3.3515718671953306e-10,2.8099047167466774e-11,2.2671006087543026e-09,6.7844928817877922e-06,0.0072980712325255125,0.0057737644890781918,0.00026285850097754074,2.5886833126033498e-09,3.8918196742409435e-07,1.6811230097173676e-08,2.2733805611451839e-09,1.9340253824448236e-06,6.1832875445512121e-06,5.7309831812892105e-10,0.0002153833266438208,1.0734899765487459e-05,1.4283095595068457e-08,7.2280524855651692e-07,4.4685659058112531e-11,1.8968372191414762e-12
8.748927819793626e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43874365202999377,0.10251896481650401,0.017598120392573441,0.0,6.6401477485953449e-09,0.010913678526430333,0.0046684172789636883,0.00015029336165552746,1.6107729546354082e-12,0.0038399912937479249,2.0721637626250839e-10,0.00039605844091336541,6.6493429690204266e-09,6.8227334276543235e-10,3.3633438451100428e-10,2.8216186784168254e-11,2.2731981725422245e-09,6.8188286269676184e-06,0.0072967804061207795,0.0057784161928810919,0.00026316986184887894,2.5938626760698547e-09,3.8942040734326973e-07,1.6811875479413169e-08,2.2779901226185672e-09,1.9358709400435731e-06,6.1818050118717675e-06,5.7488024814800078e-10,0.00021600483192421674,1.0789233978786087e-05,1.432998250498115e-08,7.2660224999768989e-07,4.4859948360648818e-11,1.9064182770800552e-12
8.768210145377838e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43873937363876386,0.10250189507272471,0.017588140208066629,0.0,6.6767377873149495e-09,0.010945123797445172,0.0046837461960019143,0.00015055926481870695,1.6238241205378441e-12,0.0038423045089599141,2.0788938073193208e-10,0.00039614471308884559,6.6623227247978084e-09,6.8590434839509386e-10,3.3751271083702492e-10,2.8333449340825459e-11,2.2792919151682211e-09,6.8532278140723292e-06,0.0072954902442159851,0.0057830475420156176,0.00026348088446466071,2.5990344798844433e-09,3.896576614841914e-07,1.6812463115626146e-08,2.2825989141109965e-09,1.9377144294798097e-06,6.1803274853015636e-06,5.7666305058467369e-10,0.00021662654711974015,1.0843668603200314e-05,1.4376895657456544e-08,7.3040673580025238e-07,4.5034360258494783e-11,1.9160169704612822e-12
8.787492470962049e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43873511500229601,0.10248482954086108,0.017578165877498598,0.0,6.7134330462382748e-09,0.010976579638093915,0.0046990837035567187,0.00015082415719590308,1.6369496896901033e-12,0.003844605937020715,2.0856106944299582e-10,0.00039623101480122609,6.6752625045768709e-09,6.8954220107471261e-10,3.3869216261542345e-10,2.8450834147807249e-11,2.2853818172166043e-09,6.8876902176823474e-06,0.0072942007454881753,0.0057876585927418081,0.00026379156970990364,2.6041987170932425e-09,3.8989373482086323e-07,1.6812993316231447e-08,2.287206941528976e-09,1.9395558622988241e-06,6.1788549577182427e-06,5.7844672059752143e-10,0.00021724847091606278,1.0898203281979442e-05,1.4423834910894668e-08,7.3421868021467234e-07,4.5208893665616896e-11,1.925633236807836e-12
8.806774796546261e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4387308760663059,0.10246776821814332,0.017568197396431066,0.0,6.7502334975859379e-09,0.011008045980111682,0.004714429754457245,0.0001510880404002297,1.6501498935957134e-12,0.0038468956271671853,2.092314361447743e-10,0.00039631734567902201,6.688162360223067e-09,6.9318686646466426e-10,3.3987273677358734e-10,2.8568340517693261e-11,2.2914678593877694e-09,6.9222156126831506e-06,0.0072929119086195216,0.0057922494011066932,0.00026410191846534646,2.6093553808245492e-09,3.9012863230287286e-07,1.6813466389986442e-08,2.29181421077597e-09,1.941395249989006e-06,6.1773874220066736e-06,5.8023125336558828e-10,0.00021787060200449402,1.0952837658855366e-05,1.4470800124304251e-08,7.3803805752177595e-07,4.5383547500011838e-11,1.9352670137310414e-12
8.826057122130472e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43872665677671419,0.10245071110181198,0.017558234760432487,0.0,6.7871391131491752e-09,0.011039522755519861,0.0047297843017311469,0.00015135091605796797,1.6634249637263583e-12,0.0038491736283944311,2.0990047467770672e-10,0.00039640370535307481,6.701022344225623e-09,6.9683831020833605e-10,3.4105443024841765e-10,2.8685967765269893e-11,2.2975500224974571e-09,6.9568037742686039e-06,0.0072916237322972616,0.0057968200229453438,0.00026441193160748786,2.6145044642883198e-09,3.9036235885552163e-07,1.681388264399771e-08,2.2964207277538733e-09,1.9432326039832012e-06,6.1759248710620457e-06,5.8201664408828904e-10,0.00021849293908195213,1.1007571378047838e-05,1.4517791157299472e-08,7.4186484203319627e-07,4.5558320683698621e-11,1.9449182389317579e-12
8.845339447714684e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43872245707964613,0.10243365818911775,0.017548277965078019,0.0,6.824149864291552e-09,0.011071009896624663,0.004745147298603601,0.00015161278580833783,1.6767751315204887e-12,0.0038514399894573345,2.1056817897297492e-10,0.00039649009345653482,6.7138425096878657e-09,7.0049649793301506e-10,3.4223723998628075e-10,2.8803715207526302e-11,2.3036282874760253e-09,6.9914544779442171e-06,0.0072903362152136999,0.005801370513881899,0.00026472161000862276,2.6196459607756381e-09,3.9059491937998772e-07,1.681424238373154e-08,2.3010264983634136e-09,1.9450679356596473e-06,6.1744672977918583e-06,5.8380288798531956e-10,0.00021911548085093595,1.1062404084269618e-05,1.4564807870096963e-08,7.4569900809181415e-07,4.5733212142710595e-11,1.954586850201256e-12
8.883904098883105e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43871411624859979,0.10239956496369362,0.01752838187863542,0.0,6.8984866566399e-09,0.011134015006564881,0.004775898455026616,0.00015213351420720336,1.7037016856785887e-12,0.0038559379849175601,2.1189956102523391e-10,0.00039666295349572909,6.7393636004180903e-09,7.0783296775927011e-10,3.4460619608362875e-10,2.9039567955024659e-11,2.3157730473300317e-09,7.060942615165194e-06,0.0072877631535569641,0.005810411324496733,0.00026533996605619464,2.6299061663871089e-09,3.9105656182936969e-07,1.6814793534092796e-08,2.3102358240715493e-09,1.9487325772988281e-06,6.1715670559589412e-06,5.8737791628189866e-10,0.00022036117330121149,1.117236503914736e-05,1.4658917778958975e-08,7.5338938238097232e-07,4.6083345610867638e-11,1.9739759825688494e-12
8.918612284934685e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43870667597077184,0.1023688954098752,0.017510495331586457,0.0,6.96574903745745e-09,0.011190754382872366,0.0048036029281988994,0.00015259874626463515,1.7281947394914341e-12,0.0038599468557135382,2.1309318273302541e-10,0.00039681862112605495,6.7621969476362681e-09,7.1445850989209347e-10,3.4674204374896583e-10,2.9252239686570024e-11,2.3266898106049769e-09,7.123693586976526e-06,0.0072854496396459025,0.0058184797601036758,0.00026589535035056745,2.6391143383138282e-09,3.9146810089746131e-07,1.6815099321809522e-08,2.3185217237933897e-09,1.952023951481705e-06,6.1689737910352713e-06,5.9059831206051789e-10,0.00022148298364821727,1.1271664880207735e-05,1.4743703131777833e-08,7.6033570739533398e-07,4.6398859541698104e-11,1.9914850398581659e-12
8.953320470986265e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43869929834410631,0.10233823943354058,0.017492627639713498,0.0,7.0333515928307806e-09,0.011247526304135523,0.0048313340595530557,0.00015306074524314102,1.7529347074004933e-12,0.0038639187597923159,2.1428239121039579e-10,0.00039697437526626351,6.7849021357102492e-09,7.2110536731511479e-10,3.4888146104428076e-10,2.9465290326941138e-11,2.3375936525272555e-09,7.1866437183989224e-06,0.0072831382415589939,0.0058264838271213848,0.00026644966346093488,2.6482978277450119e-09,3.9187593717068002e-07,1.6815226680001876e-08,2.326805296981105e-09,1.9553089478388494e-06,6.1663965439986491e-06,5.938213986966188e-10,0.00022260543726914712,1.1371279936877432e-05,1.4828569540456638e-08,7.673055510763495e-07,4.6714740164888046e-11,2.0090494647619628e-12
8.988028657037845e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43869198306167173,0.10230759701901394,0.017474778777450593,0.0,7.1012941405119353e-09,0.011304330385681736,0.0048590915833122417,0.00015351952114135061,1.7779229377725956e-12,0.0038678539730032531,2.1546715426348924e-10,0.00039713021385827456,6.8074794953012402e-09,7.2777333909866135e-10,3.5102443049711909e-10,2.9678715971926702e-11,2.3484844659337249e-09,7.249791711859883e-06,0.0072808289518489578,0.0058344238424565629,0.00026700291032639881,2.6574565984110694e-09,3.922800983801531e-07,1.6815177332193989e-08,2.3350865779975985e-09,1.9585876307959886e-06,6.1638352739186688e-06,5.9704714903134632e-10,0.00022372852679510577,1.1471208155598424e-05,1.4913516211161381e-08,7.7429876497712525e-07,4.7030981361160221e-11,2.0266688978582602e-12
9.022736843089425e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43868472981860512,0.10227696815072065,0.017456948719300515,0.0,7.1695764938977005e-09,0.011361166245719456,0.0048868752356962747,0.00015397508407639132,1.8031607785172047e-12,0.0038717527687917226,2.1664744060178779e-10,0.00039728613486698233,6.8299293627779143e-09,7.3446222421234854e-10,3.5317093473083751e-10,2.9892512740107913e-11,2.3593621448087802e-09,7.313136273300923e-06,0.0072785217631194648,0.0058423001208817776,0.00026755509584431273,2.6665906148490291e-09,3.9268061201557618e-07,1.6814952985501572e-08,2.3433656011984286e-09,1.9618600642392679e-06,6.1612899400107329e-06,6.0027553611083737e-10,0.00022485224491359027,1.1571447488372132e-05,1.4998542356142434e-08,7.8131520101162279e-07,4.7347577052733333e-11,2.0443429807391805e-12
9.057445029141005e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43867753831209466,0.10224635281318581,0.017439137439834426,0.0,7.2381984620606925e-09,0.011418033505313108,0.0049146847549039561,0.00015442744427999894,1.8286495770612748e-12,0.0038756154182260061,2.1782321982656672e-10,0.00039744213627996433,6.8522520800500729e-09,7.4117182154070162e-10,3.5532095646379074e-10,3.0106676772777274e-11,2.370226584271744e-09,7.3766761122307942e-06,0.0072762166680246654,0.0058501129750539015,0.00026810622487081549,2.6756998423921024e-09,3.9307750532790702e-07,1.6814555330816916e-08,2.3516424009307572e-09,1.9651263115217302e-06,6.158760501638341e-06,6.0350653318438445e-10,0.00022597658436798601,1.1671995892843686e-05,1.5083647193679418e-08,7.883547114618916e-07,4.7664521203165174e-11,2.062071356025177e-12
9.092153215192585e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43867040824136139,0.10221575099103325,0.017421344913691461,0.0,7.3071598497801786e-09,0.011474931788358256,0.0049425198810955969,0.00015487661209471001,1.8543906803243259e-12,0.0038794421900238169,2.1899446241940313e-10,0.00039759821610719549,6.8744479944057979e-09,7.4790192989855859e-10,3.5747447850852548e-10,3.0321204233856724e-11,2.3810776805644782e-09,7.4404099417771014e-06,0.0072739136592687072,0.0058578627155323384,0.00026865630222136207,2.6847842471595102e-09,3.9347080533203236e-07,1.6813986042991117e-08,2.3599170115329968e-09,1.9683864354703232e-06,6.156246918317117e-06,6.0674011370264094e-10,0.00022710153795706939,1.1772851332383706e-05,1.5168829948026651e-08,7.954171489850866e-07,4.798180781719573e-11,2.0798536673788134e-12
