Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(55),OX(20),CH3X(21),HOX(22),HX(19),CH3OO(84),CH2X(27),CHX(28),CX(26),OCX(25),H2X(56)
1.4042587453231823e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3370009335010683,0.11813053438331937,0.022807980913289116,1.1673004773877854e-29,1.6282784166222377e-18,1.7767368679600432e-13,1.9481177812893001e-11,1.0724517644239554e-15,1.3608989637872128e-15,3.6046824867104658e-09,2.1393700472683977e-30,3.3394082736836229e-12,1.4772718002084167e-20,3.9734313234024489e-26,8.8470624662107772e-26,1.7989458273571296e-27,1.357475897401182e-15,5.28671039228499e-24,0.00053941997705921475,2.7173539045400061e-05,2.5716673231346457e-09,5.8804510679036408e-17,2.8137907009017559e-08,5.0030260744309463e-13,1.7806565042747452e-13,5.8272112922093813e-12,5.4672462898616924e-09,3.7040768914371852e-16,4.5625191830571701e-16
1.4189955794614313e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33699526330895857,0.11812514911466952,0.022807838609333612,1.2545328597657604e-29,1.688806261621584e-18,1.8428346819657988e-13,2.0185657163137191e-11,1.0908531765179668e-15,1.3959321041653224e-15,3.6556660956500512e-09,2.2836112556302754e-30,3.379518663329048e-12,1.5370584160806457e-20,4.1401413296366798e-26,9.2066661194471102e-26,1.884568718793581e-27,1.3923817503554525e-15,5.5638434321084121e-24,0.00054480511087617021,2.7458146234725345e-05,2.5777257908631088e-09,5.9925823408219783e-17,2.8505874311255485e-08,5.0886028337883107e-13,1.7848523929643566e-13,5.9851005992631662e-12,5.5441656669872356e-09,3.7959058871205196e-16,4.7755688591727078e-16
1.4337324135996803e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3369895986651969,0.11811976938366375,0.022807696311052218,1.3472121139523913e-29,1.750878725389401e-18,1.9106513424297983e-13,2.0907431523553773e-11,1.1093410891862501e-15,1.4314576100938415e-15,3.7067669723605993e-09,2.4357651325989053e-30,3.4197465750934156e-12,1.5985377572938821e-20,4.3123799401180402e-26,9.5769206286618136e-26,1.9732663512482971e-27,1.4277767186156482e-15,5.8521260973950241e-24,0.00055018470679328666,2.7742742058489644e-05,2.583741657809543e-09,6.105871143776085e-17,2.8874637700547479e-08,5.1744609009724862e-13,1.7890188001638376e-13,6.1454592750527969e-12,5.6212463619450806e-09,3.8889548827068313e-16,4.9960987853000047e-16
1.4484692477379293e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33698393956407818,0.11811439518460302,0.02280755401844007,1.4456124232090801e-29,1.8145172241408602e-18,1.9802126438364822e-13,2.1646726871188445e-11,1.127915110071351e-15,1.4674766030778276e-15,3.7579842856746177e-09,2.5961678056214217e-30,3.4600922604005794e-12,1.6617374010034225e-20,4.4902817112474481e-26,9.9580278562208293e-26,2.0651135989899415e-27,1.4636618785515846e-15,6.1518722039330823e-24,0.00055555877050962555,2.8027326526184503e-05,2.5897169829228731e-09,6.2203203376461044e-17,2.9244193345816096e-08,5.2605957031632206e-13,1.7931571519696308e-13,6.3082986176963956e-12,5.6984868769739028e-09,3.9832265584003988e-16,5.2242845078617678e-16
1.4632060818761783e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33697828599990265,0.11810902651179417,0.022807411731492311,1.5500185056384486e-29,1.8797432185632055e-18,2.0515445033251387e-13,2.2403769619547376e-11,1.1465748715753429e-15,1.5039901967747203e-15,3.8093172443427271e-09,2.7651656048847631e-30,3.5005559693239548e-12,1.7266850587844884e-20,4.6739832207196074e-26,1.0350191478411625e-25,2.1601863029081679e-27,1.5000382985900321e-15,6.4634006511436894e-24,0.00056092730771836502,2.8311899647290713e-05,2.5956537245295838e-09,6.3359327871855034e-17,2.9614537598226636e-08,5.3470028567270128e-13,1.7972688048014837e-13,6.4736299311780203e-12,5.7758857746129228e-09,4.0787235949714681e-16,5.4603036127333762e-16
1.4779429160144272e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33697263796697657,0.11810366335954996,0.022807269450204101,1.6607258958467737e-29,1.9465782134716416e-18,2.124672960952726e-13,2.3178786618572866e-11,1.1653200297368435e-15,1.5409994973702784e-15,3.860765095082667e-09,2.9431152544635603e-30,3.5411379506483913e-12,1.7934085768434337e-20,4.8636230779353556e-26,1.0753616988359674e-25,2.2585612722406502e-27,1.5369070395913702e-15,6.787035446819025e-24,0.00056629032410680704,2.8596461431278283e-05,2.6015537452542555e-09,6.4527113610463399e-17,2.998566698227858e-08,5.4336781599567939e-13,1.8013550488098343e-13,6.6414645263383908e-12,5.8534416747317082e-09,4.1754486737819715e-16,5.7043357239190903e-16
1.4926797501526762e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33696699545961206,0.11809830572218893,0.022807127174570591,1.7780412309596382e-29,2.0150437574814989e-18,2.199624179962983e-13,2.3972005154621708e-11,1.1841502631570934e-15,1.5785056039361316e-15,3.9123271207237494e-09,3.130384065128292e-30,3.5818384519290287e-12,1.8619359362443296e-20,5.0593419344196862e-26,1.1168511699009801e-25,2.3603162863000224e-27,1.574269155207828e-15,7.1231057319008251e-24,0.00057164782535638263,2.8881011887606436e-05,2.6074188166993684e-09,6.5706589317912229e-17,3.0357578187332954e-08,5.5206175860465703e-13,1.8054171111164879e-13,6.8118137217648631e-12,5.9311532517053415e-09,4.2734044767893665e-16,5.9565625022766268e-16
1.5074165842909252e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3369613584721266,0.11809295359403561,0.022806984904586942,1.9022825410141987e-29,2.0851614426958587e-18,2.2764244470611449e-13,2.4783652950442507e-11,1.2030652719731327e-15,1.6165096087698552e-15,3.9640026384420766e-09,3.3273501288230272e-30,3.622657719547274e-12,1.9322952531495652e-20,5.2612824942455387e-26,1.1595084746169652e-25,2.4655300962007031e-27,1.6121256922242146e-15,7.471945805301851e-24,0.00057699981714265868,2.9165551025723669e-05,2.6132506238961585e-09,6.6897783758932868e-17,3.0730268059554348e-08,5.6078172762968082e-13,1.8094561588967628e-13,6.9846888445877027e-12,6.0090192317278786e-09,4.3725936865306965e-16,6.2171676442904808e-16
1.5221534184291742e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33695572699884396,0.11808760696942035,0.022806842640248331,2.0337795437511229e-29,2.1569529044078878e-18,2.3551001726936183e-13,2.5613958165148144e-11,1.2220647768761614e-15,1.655012597718421e-15,4.015790998082064e-09,3.5344025148218734e-30,3.6635959987640475e-12,2.0045147790731814e-20,5.4695895244638976e-26,1.2033547091612383e-25,2.5742824265856131e-27,1.6504776908819956e-15,7.8338951487727684e-24,0.00058234630513534361,2.9450078855067737e-05,2.6190507695377978e-09,6.8100725737251941e-17,3.1103733594247078e-08,5.6952735335460935e-13,1.8134733023108898e-13,7.1601012311891023e-12,6.0870383902572558e-09,4.4730189860887372e-16,6.4863368808943221e-16
1.5368902525674232e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33695010103409317,0.11808226584267921,0.022806700381549919,2.1728739438293906e-29,2.2304398208171612e-18,2.435677891332013e-13,2.6463149394180439e-11,1.2411485181732381e-15,1.6940156504858467e-15,4.0676915805600344e-09,3.751941467573299e-30,3.7046535337704139e-12,2.0786229011457574e-20,5.6844098655416416e-26,1.248411152623605e-25,2.6866539773527534e-27,1.689326185187534e-15,8.2092984518167386e-24,0.00058768729499829395,2.9734595385065645e-05,2.6248207780055532e-09,6.9315444095384103e-17,3.1477971928566201e-08,5.7829828158243582e-13,1.8174695972920591e-13,7.3380622278311396e-12,6.1652095495852094e-09,4.5746830590420117e-16,6.7642579763426747e-16
1.5516270867056722e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3369444805722091,0.11807693020815432,0.022806558128486889,2.3199197364874123e-29,2.305643912759287e-18,2.5181842617609869e-13,2.7331455669263808e-11,1.2603162548905324e-15,1.733519840925806e-15,4.1197037963458822e-09,3.9803786062415475e-30,3.7458305677357672e-12,2.1546481423897504e-20,5.9058924418086301e-26,1.2946992673277046e-25,2.8027264253816016e-27,1.7286722032052716e-15,8.5985056366536488e-24,0.00059302279238951936,3.0019100625133692e-05,2.6305620991980516e-09,7.0541967714335787e-17,3.1852980334585122e-08,5.8709417302228887e-13,1.8214460481981237e-13,7.5185831912082477e-12,6.243531576526132e-09,4.6775885894002993e-16,7.0511207271319819e-16
1.5663639208439211e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33693886560753267,0.11807160006019349,0.022806415881054427,2.4752835156739983e-29,2.3825869434481912e-18,2.602646067369389e-13,2.8219106458345519e-11,1.279567763916414e-15,1.7735262373199426e-15,4.1718270840189843e-09,4.2201371259542906e-30,3.7871273428536271e-12,2.2326191620042575e-20,6.1341882719149489e-26,1.3422406991575266e-25,2.9225824262592778e-27,1.7685167673365788e-15,9.0018718832358931e-24,0.00059835280296118953,3.0303594584677478e-05,2.6362761121732464e-09,7.1780325513229893e-17,3.2228756212702313e-08,5.9591470269761472e-13,1.8254036103335991e-13,7.701675488929607e-12,6.3220033802190259e-09,4.7817382615270943e-16,7.3471169609711526e-16
1.5811007549821701e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33693325613441033,0.11806627539315045,0.022806273639247716,2.6393447866726223e-29,2.4612907182304336e-18,2.6890902164442346e-13,2.9126331665520126e-11,1.2989028391827229e-15,1.8140359026425796e-15,4.224060908894745e-09,4.4716520007656885e-30,3.8285441003852288e-12,2.3125647556582469e-20,6.3694504792990283e-26,1.3910572778888568e-25,3.0463056160064105e-27,1.808860894584984e-15,9.4197576543172982e-24,0.00060367733235964095,3.0588077273091889e-05,2.6419641286122538e-09,7.3030546448859891e-17,3.2605297085370603e-08,6.0475955937503513e-13,1.8293431923483106e-13,7.8873504999365367e-12,6.4006239100370407e-09,4.8871347600504456e-16,7.6524405358015366e-16
1.5958375891204191e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33692765214719417,0.1180609562013847,0.022806131403061949,2.8124962832423871e-29,2.5417770843509786e-18,2.7775437424670726e-13,3.0053361630936074e-11,1.3183212908825979e-15,1.8550498948124965e-15,4.2764047617182944e-09,4.7353701883438244e-30,3.8700810807009605e-12,2.3945138557913722e-20,6.6118343026672431e-26,1.4411710175254305e-25,3.1739806128026433e-27,1.8497055968084374e-15,9.8525287205766897e-24,0.00060899638622538099,3.0872548699761142e-05,2.6476273961137825e-09,7.4292659515180987e-17,3.2982600591133219e-08,6.1362844501337015e-13,1.8332656585187344e-13,8.0756196148596236e-12,6.4793921535993289e-09,4.9937807697634959e-16,7.9672873388662604e-16
1.610574423258668e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33692205364024236,0.11805564247926158,0.022805989172492321,2.9951442892991507e-29,2.6240679307298477e-18,2.8680338044123504e-13,3.1000427130682533e-11,1.3378229447233352e-15,1.8965692669323997e-15,4.3288581574220663e-09,5.0117508363915764e-30,3.9117385233198059e-12,2.4784955319215343e-20,6.8614971064858839e-26,1.492604116639581e-25,3.3056930187116845e-27,1.8910518809592532e-15,1.0300556185797392e-23,0.00061430997019309562,3.1157008874058755e-05,2.6532671013274601e-09,7.5566693742745368e-17,3.3360664478951559e-08,6.2252107423230922e-13,1.8371718309177747e-13,8.2664942363200336e-12,6.5583071348801941e-09,5.1016789755158475e-16,8.2918552858287961e-16
1.625311257396917e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3369164606079183,0.11805033422115226,0.022805846947534052,3.1877089651603244e-29,2.7081851877491365e-18,2.9605876870473933e-13,3.1967759376654972e-11,1.357407641212776e-15,1.9385950675167018e-15,4.381420633944142e-09,5.3012654908098827e-30,3.9535166669468192e-12,2.5645389909584366e-20,7.1185983914862181e-26,1.5453789587171685e-25,3.4415294214058264e-27,1.9329007493123328e-15,1.076421651210387e-23,0.00061961808989165516,3.1441457805347626e-05,2.6588843729339113e-09,7.6852678198089052e-17,3.3739486602810351e-08,6.3143717380020801e-13,1.8410624914784222e-13,8.4599857791792151e-12,6.6373679124107838e-09,5.2108320620969127e-16,8.6263443199405574e-16
1.640048091535166e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33691087304459177,0.11804503142143374,0.02280570472818233,3.3906246783768556e-29,2.7941508270498768e-18,3.0552328012336867e-13,3.2955590016397921e-11,1.3770752349777969e-15,1.9811283407081571e-15,4.4340917511043611e-09,5.6043983056123573e-30,3.995415749508813e-12,2.6526735775224183e-20,7.3832998051832362e-26,1.5995181125066001e-25,3.5815773958898334e-27,1.9752531996822284e-15,1.124389154525652e-23,0.00062492075094411944,3.1725895502979948e-05,2.6644802844790932e-09,7.8150641983075392e-17,3.4119064916586889e-08,6.4037648214048924e-13,1.8449383839564816e-13,8.656105670740838e-12,6.7165735775688268e-09,5.3212427141122086e-16,8.9709564112573066e-16
1.654784925673415e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33690529094463784,0.11803973407448877,0.022805562514432384,3.6043403391759632e-29,2.8819868613382686e-18,3.1519966842291168e-13,3.3964151132923818e-11,1.3968255941135186e-15,2.0241701264839273e-15,4.4868710895353928e-09,5.9216462546001198e-30,4.0374360081882741e-12,2.7429287742679122e-20,7.6557651524086881e-26,1.6550443323717364e-25,3.7259255062240975e-27,2.0181102256296147e-15,1.1739968540005524e-23,0.00063021795896774449,3.2010321976297343e-05,2.6700558570700261e-09,7.9460614234201802e-17,3.4499397469171067e-08,6.4933874885613041e-13,1.84880021579733e-13,8.8548653509086801e-12,6.79592325295206e-09,5.432913615853604e-16,9.3258955559040629e-16
1.669521759811664e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33689971430243743,0.11803444217470591,0.022805420306279418,3.8293197405381088e-29,2.9717153442008274e-18,3.2509069999909071e-13,3.4993675244506759e-11,1.4166585995619127e-15,2.0677214608515731e-15,4.5397582496660898e-09,6.253519344805725e-30,4.079577679455638e-12,2.8353342022109075e-20,7.9361604058588536e-26,1.7119805586485173e-25,3.874663307246958e-27,2.0614728166576636e-15,1.2252840185504565e-23,0.00063550971957398929,3.2294737234630737e-05,2.6756120619386761e-09,8.078262412187417e-17,3.4880482399824181e-08,6.5832373427171309e-13,1.8526486599113621e-13,9.0562762723038829e-12,6.8754160908312942e-09,5.5458474511642627e-16,9.6913677753882004e-16
1.684258593949913e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3368941431123772,0.11802915571647955,0.022805278103718664,4.0660419029317812e-29,3.0633583699280095e-18,3.3519915394789864e-13,3.6044395304450309e-11,1.4365741445185255e-15,2.1117833760354702e-15,4.5927528507545401e-09,6.6005408317149375e-30,4.1218409990999846e-12,2.9299196210598748e-20,8.2246537166575601e-26,1.77034991800512e-25,4.0278813462960746e-27,2.1053419583988372e-15,1.2782904630785089e-23,0.00064079603836852018,3.257914128730047e-05,2.6811498228804679e-09,8.2116700849654662e-17,3.5262317933764793e-08,6.6733120899252644e-13,1.8564843563626237e-13,9.2603499003447862e-12,6.9550512716792051e-09,5.6600469032992152e-16,1.0067581115960409e-15
1.698995428088162e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3368885773688497,0.11802387469420984,0.022805135906745346,4.3150014237296373e-29,3.1569380733458931e-18,3.4552782209595436e-13,3.7116544700828611e-11,1.4565721338660994e-15,2.1563569006541234e-15,4.6458545299684002e-09,6.9632474362751652e-30,4.1642262022582299e-12,3.0267149295496168e-20,8.5214154249349143e-26,1.8301757238054816e-25,4.185671164928749e-27,2.1497186327925495e-15,1.3330565510291695e-23,0.00064607692095121805,3.2863534143616267e-05,2.6866700185735397e-09,8.3462873653486386e-17,3.5644902377970461e-08,6.763609534802041e-13,1.8603079139748654e-13,9.4670977132923439e-12,7.0348280027711315e-09,5.7755146547821638e-16,1.0454745648023077e-15
1.7284690963646602e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33687746219899067,0.11801332893516985,0.022804851529541981,4.85169095635344e-29,3.3499962542985244e-18,3.6685703213178561e-13,3.932606722724709e-11,1.4968151205441971e-15,2.2470428756226931e-15,4.7523777558962201e-09,7.737931528798587e-30,4.2493631965650475e-12,3.2270555075529712e-20,9.1404364030996377e-26,1.9542908638834238e-25,4.5153372885823383e-27,2.2399984898143104e-15,1.4480318690635152e-23,0.00065662239985174594,3.3432286304372043e-05,2.6976610161873872e-09,8.6191624591155301e-17,3.6412311610625415e-08,6.9448642049035848e-13,1.8679209006726736e-13,9.8886618716334669e-12,7.1948030710510205e-09,6.0102657815066643e-16,1.1262778685889198e-15
1.7549953978135085e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33686747711712095,0.11800385628694615,0.022804595609120234,5.3818566593670422e-29,3.5305949358562727e-18,3.8683472305546477e-13,4.1390276071767427e-11,1.5333150348660835e-15,2.3304202084160151e-15,4.8486115631872206e-09,8.4944581742117957e-30,4.3264056795518261e-12,3.4152226528629475e-20,9.7275872485950151e-26,2.0712132519768952e-25,4.8286110477580493e-27,2.3229959038023786e-15,1.5579438835818358e-23,0.00066609479507750925,3.3944125050700283e-05,2.7075008076599318e-09,8.8689162945500342e-17,3.7105525745801332e-08,7.1087348870348152e-13,1.8747365943312024e-13,1.027733073961284e-11,7.3392572848746151e-09,6.2259062703375156e-16,1.2029610346231765e-15
1.781521699262357e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33685750959506938,0.11799440116439695,0.022804339706727812,5.9601132904069805e-29,3.7178145304250287e-18,4.0756991154021457e-13,4.3527565455923607e-11,1.5700810693163626e-15,2.4154710050200083e-15,4.9451873913659979e-09,9.3107904633383296e-30,4.4038466949611014e-12,3.6110212157842259e-20,1.034427800350585e-25,2.1932256681199671e-25,5.1581666501150591e-27,2.4076528429231023e-15,1.6742102178157387e-23,0.0006755496638024735,3.4455927665143163e-05,2.7172955128315114e-09,9.1226348658831971e-17,3.7801143355316952e-08,7.2732970565341146e-13,1.8815211524640167e-13,1.067484306233512e-11,7.4841588841424435e-09,6.4456977186369383e-16,1.2835283344391549e-15
1.8080480007112053e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33684755960033919,0.11798496353507232,0.022804083822337083,6.5899563642072039e-29,3.9117855744541194e-18,4.2907934382888357e-13,4.5739312175240984e-11,1.6071130259701897e-15,2.5022011543617749e-15,5.0421036661492776e-09,1.0190574705737851e-29,4.4816875938909217e-12,3.8146306374036378e-20,1.0991582642797087e-25,2.3204708754816151e-25,5.5045741416605815e-27,2.49397492075998e-15,1.7970864445861152e-23,0.00068498703847672893,3.4967694201613063e-05,2.7270488916582686e-09,9.3803353298461987e-17,3.8499157038664897e-08,7.4385409706528279e-13,1.8882771809386173e-13,1.10812662409698e-11,7.6295040538492364e-09,6.6696557246891501e-16,1.3681095940038781e-15
1.8345743021600537e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33683762710049386,0.11797554336658261,0.022803827955920442,7.2750744490609635e-29,4.1126390188896158e-18,4.5137990221249022e-13,4.8026897558807563e-11,1.6444107925306941e-15,2.590616518953687e-15,5.1393589419489634e-09,1.1137616511076416e-29,4.5599297224770634e-12,4.0262318454299629e-20,1.1670598970589551e-25,2.4530936270923909e-25,5.8684141420688137e-27,2.5819677235897463e-15,1.9268341009761857e-23,0.00069440695149010757,3.5479424713911898e-05,2.7367643800458862e-09,9.6420348704966195e-17,3.9199559982870829e-08,7.6044576347760534e-13,1.8950070612514715e-13,1.1496667805475963e-11,7.7752891701419526e-09,6.897795866895046e-16,1.4568367610385957e-15
1.861100603608902e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33682771206315626,0.11796614062659837,0.022803572107450373,8.0193565823817911e-29,4.3205062270625533e-18,4.7448860559270356e-13,5.0391707459573073e-11,1.681974335275586e-15,2.6807229370374236e-15,5.2369518907579933e-09,1.2155885199667289e-29,4.6385744222462526e-12,4.246007260670955e-20,1.2382448822972211e-25,2.5912406731589299e-25,6.2502778769046264e-27,2.6716368125308519e-15,2.0637207376429347e-23,0.00070380943517229372,3.5991119255731383e-05,2.7464451178760607e-09,9.9077506978949575e-17,3.9902345911763903e-08,7.7710387460845731e-13,1.9017129699359836e-13,1.1921115412985472e-11,7.9215107834210913e-09,7.130133701299962e-16,1.5498439046639047e-15
1.8876269050577502e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3368178144560095,0.11795675528285007,0.022803316276899365,8.8268998562508258e-29,4.5355189727427729e-18,4.9842261003992488e-13,5.2835132243662021e-11,1.7198036925829586e-15,2.7725262245412269e-15,5.3348812920059625e-09,1.3249518277687935e-29,4.7176230304386531e-12,4.4741408034931379e-20,1.3128278271449521e-25,2.7350607684464709e-25,6.6507672097672892e-27,2.7629877255047727e-15,2.2080199683461378e-23,0.00071319452179293818,3.6502777880653273e-05,2.7560939745870844e-09,1.0177500046414186e-16,4.0607509039677546e-08,7.9382766412483841e-13,1.9083968962767529e-13,1.2354676843778194e-11,8.0681656029212674e-09,7.3666847585210041e-16,1.6472672151907493e-15
1.9141532065065984e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33680793424679628,0.1179473873031282,0.022803060464240008,9.7020171707790439e-29,4.7578094383415387e-18,5.2319920934653293e-13,5.5358566778717234e-11,1.7578989689822012e-15,2.8660321768693343e-15,5.4331460232859961e-09,1.4422825976261732e-29,4.7970768803027534e-12,4.7108179002517703e-20,1.3909257827017607e-25,2.8847046797220844e-25,7.0704946743484531e-27,2.8560259790292166e-15,2.3600115196890291e-23,0.00072256224356176846,3.7014400642149544e-05,2.7657135725571676e-09,1.0451300172998293e-16,4.1315044029128143e-08,8.106164247822038e-13,1.9150606585022894e-13,1.2797419996339849e-11,8.2152504826194893e-09,7.6074645405983196e-16,1.749245004050545e-15
1.9406795079554466e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33679807140331847,0.11793803665528303,0.022802804669444905,1.0649245160351272e-28,4.9875102132552633e-18,5.4883583557503554e-13,5.7963410421280097e-11,1.7962603297047105e-15,2.961246570532315e-15,5.5317450519076085e-09,1.5680295856261748e-29,4.8769373013640835e-12,4.9562254896843468e-20,1.4726582644887865e-25,3.0403251932547871e-25,7.5100835063959548e-27,2.9507570698519261e-15,2.5199812810744393e-23,0.00073191263262870196,3.7525987593582594e-05,2.7753063084045811e-09,1.0729168355993365e-16,4.2024945952262113e-08,8.2746950392196461e-13,1.9217059185351287e-13,1.3249412884983193e-11,8.3627624083987987e-09,7.8524885187771979e-16,1.8559177038645314e-15
1.9672058094042947e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33678822589343804,0.11792870330722453,0.022802548892486743,1.1673352291741051e-28,5.224754292334204e-18,5.7535005960107648e-13,6.0651067003256281e-11,1.8348879956804569e-15,3.0581751646365694e-15,5.6306774271806948e-09,1.7026597478432576e-29,4.9572056196707531e-12,5.2105520292617561e-20,1.5581472729850178e-25,3.2020771223653747e-25,7.9701676755766549e-27,3.0471864764433772e-15,2.688221354871813e-23,0.00074124572108395759,3.8037538788205513e-05,2.7848743724438439e-09,1.1011121893626515e-16,4.2737210255642923e-08,8.4438629929553947e-13,1.9283341954650662e-13,1.3710723635320596e-11,8.5106984863276267e-09,8.1017721307145931e-16,1.9674278686463104e-15
1.993732110853143e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.336778397685076,0.11791938722692222,0.022802293133338234,1.2779347135436386e-28,5.4696750744643258e-18,6.0275959165111302e-13,6.3422944817493803e-11,1.8737822389410468e-15,3.156823702246343e-15,5.7299422733614016e-09,1.8466587139279151e-29,5.037883158018027e-12,5.4739875014901758e-20,1.6475173142277051e-25,3.3701173150204495e-25,8.4513919172312233e-27,3.1453196603617638e-15,2.8650301067935444e-23,0.00075056154095816678,3.8549054279162307e-05,2.7944197664727281e-09,1.1297178102267505e-16,4.3451832728061158e-08,8.6136625519181552e-13,1.9349468778665092e-13,1.418142047799466e-11,8.659055931948878e-09,8.3553307773464966e-16,2.0839201741338932e-15
2.020258412301991e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33676858674621302,0.11791008838240513,0.022802037391972157,1.3972486811183184e-28,5.7224063612521391e-18,6.3108228183465562e-13,6.6280456602499405e-11,1.912943378395018e-15,3.2571979116297911e-15,5.8295387831998494e-09,2.0005312673068677e-29,5.1189712361538341e-12,5.7467234201587263e-20,1.7408954204770231e-25,3.5446046614658601e-25,8.9544117640143059e-27,3.2451620675018117e-15,3.0507122164783425e-23,0.00075986012422248517,3.9060534119488027e-05,2.8039443200413371e-09,1.1587354315479111e-16,4.4168809471088271e-08,8.784088588464706e-13,1.9415452350646732e-13,1.4661571746193614e-11,8.8078320604819934e-09,8.613179821030327e-16,2.205541418247389e-15
2.0467847137508392e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33675879304488865,0.11790080674176166,0.022801781668361342,1.5258285609724765e-28,5.9830823558047448e-18,6.6033612067095377e-13,6.9225019526311892e-11,1.9523717759492149e-15,3.3593035073978655e-15,5.9294662120443373e-09,2.1648018320645639e-29,5.200471170966628e-12,6.0289528365285193e-20,1.8384111709454832e-25,3.7257001018957314e-25,9.4798935774135103e-27,3.346719129236218e-15,3.2455787282804567e-23,0.00076914150278870324,3.9571978362109146e-05,2.813449705317832e-09,1.1881667882697676e-16,4.4888136872172682e-08,8.9551363711619049e-13,1.9481304274300282e-13,1.5151245871094557e-11,8.9570242778746473e-09,8.8753345830789939e-16,2.3324405216695062e-15
2.0733110151996874e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33674901654920192,0.11789154227313947,0.022801525962478669,1.6642523792326845e-28,6.2518376615974488e-18,6.9053923961014902e-13,7.2258055169562125e-11,1.9920678329498255e-15,3.4631461915446999e-15,6.0297238724568151e-09,2.340014966561914e-29,5.2823842766570689e-12,6.3208703454608782e-20,1.9401967125917289e-25,3.9135666341533095e-25,1.002851457914089e-26,3.4499962634583977e-15,3.4499471022629813e-23,0.00077840570850935776,4.0083387059843624e-05,2.8229374506648098e-09,1.2180136167464467e-16,4.5609811580072374e-08,9.1268015340055362e-13,1.9547035157798308e-13,1.5650511374389661e-11,9.1066300726360858e-09,9.1418103405975591e-16,2.4647685285456725e-15
2.0998373166485356e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33673925722731085,0.11788229494474534,0.022801270274297077,1.8131256569518849e-28,6.5288072814213192e-18,7.2170991154894001e-13,7.5380989507750716e-11,2.032031986916734e-15,3.5687316543981279e-15,6.1303111292948876e-09,2.5267358638415529e-29,5.3647118648949007e-12,6.6226720914830551e-20,2.0463867809788333e-25,4.1083693214598775e-25,1.0600962882390732e-26,3.5549988755352104e-15,3.664141265393164e-23,0.00078765277317784197,4.0594760265401223e-05,2.8324089530390572e-09,1.2482776546716758e-16,4.6333830482412119e-08,9.2990800479439263e-13,1.9612654699648859e-13,1.6159436866009075e-11,9.2566470083760141e-09,9.4126223250216683e-16,2.6026786073004266e-15
2.1263636180973838e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33672951504743226,0.11787306472484509,0.022801014603789548,1.9730823260305567e-28,6.8141266164033946e-18,7.5386655134084879e-13,7.8595252892776595e-11,2.0722647085459438e-15,3.6760655754885351e-15,6.2312273952177705e-09,2.7255508588625129e-29,5.4474552449624192e-12,6.9345557747907531e-20,2.1571187211971079e-25,4.3102753001681435e-25,1.1197937522957875e-26,3.6617323591778523e-15,3.8884916629374508e-23,0.000796882728528516,4.1106098031383733e-05,2.8418654893222448e-09,1.2789606409758544e-16,4.7060190685177101e-08,9.4719681945381945e-13,1.9678171767160869e-13,1.667809104021378e-11,9.4070727169907971e-09,9.6877857201149551e-16,2.7463260515666605e-15
