Time (s),Volume (m^3),N2,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(56),OX(20),CH3X(21),HOX(22),HX(19),CH2X(27),CHX(28),CX(26),OCX(25),H2X(57),COX(58),CHOX(61)
2.2053603952535373e-07,0.09977366400000001,0.80000000000000004,0.0,0.26767514210325377,0.095909618039300717,0.091183011062869398,9.6942832581633424e-18,4.2379259701919509e-12,8.4045261190809296e-05,5.6389225472690972e-05,2.9388677885974323e-11,2.697490148049175e-12,3.0333111436774382e-08,1.7393971052852953e-23,2.438824354659813e-09,8.3517678167262038e-17,2.191445802617504e-17,1.5895119968462362e-16,3.5775312608806818e-19,2.1018000067192691e-12,7.95191966798786e-19,0.0040338008483010472,0.017577575590260321,3.3667043204945773e-08,1.5095919110843264e-10,5.58923216152837e-05,2.0176063005432482e-12,4.0632258965258622e-08,7.4292487784637953e-08,1.2876249028868761e-08,1.0530932709022238e-06,2.2075023343404987e-11,2.0731500762740684e-13
2.2087302612552704e-07,0.09977366400000001,0.80000000000000004,0.0,0.26765146940210255,0.095909807683349099,0.091170946409717013,9.7751435166177995e-18,4.2598796495694574e-12,8.4339028819753543e-05,5.655121479228027e-05,2.9515346303536059e-11,2.7086891974468111e-12,3.04127613006132e-08,1.758896920968542e-23,2.4431339027402897e-09,8.4094701535837062e-17,2.2034425863313288e-17,1.5972985473039531e-16,3.5999275718600163e-19,2.1097648979200706e-12,8.0198166977789698e-19,0.00403344902826939,0.017601542877112835,3.3712470009024675e-08,1.5132309903894277e-10,5.5945826758070771e-05,2.0211057984758285e-12,4.0670897202511169e-08,7.4285440926386621e-08,1.2905914495521989e-08,1.0567153453127515e-06,2.2136481135870298e-11,2.0800995275097922e-13
2.2121001272570035e-07,0.09977366400000001,0.80000000000000004,0.0,0.26762780430153632,0.095909997021365004,0.091158885486054997,9.8565429027200094e-18,4.2819077635279014e-12,8.463322195800135e-05,5.6713408220047796e-05,2.9642356521857505e-11,2.7199161348052614e-12,3.0492482160552714e-08,1.7785828608015284e-23,2.4474404113255407e-09,8.4674746180542115e-17,2.2154846738428021e-17,1.6051103539157983e-16,3.6224283481984049e-19,2.1177456001949148e-12,8.0881824377939326e-19,0.0040330973101119459,0.017625502500851136,3.3757880861370189e-08,1.5168727567459692e-10,5.5999287771007013e-05,2.0246055660113563e-12,4.0709502763739749e-08,7.4278396086871069e-08,1.2935604861449634e-08,1.0603422258592628e-06,2.2198008233342751e-11,2.087061667816592e-13
2.2154699932587365e-07,0.09977366400000001,0.80000000000000004,0.0,0.26760414679750455,0.095910186053505875,0.091146828289952228,9.938484078934812e-18,4.3040104372347265e-12,8.4927840324194799e-05,5.6875805645164493e-05,2.9769708881351621e-11,2.7311709789218153e-12,3.0572273905572475e-08,1.7984563851910776e-23,2.4517438842507972e-09,8.5257822641603948e-17,2.2275721603522836e-17,1.6129474575462872e-16,3.6450339136085341e-19,2.1257421092747232e-12,8.1570193400509306e-19,0.0040327456937821367,0.01764945446544821,3.3803275768433398e-08,1.5205172076567505e-10,5.6052704783063654e-05,2.0281056032345902e-12,4.0748075743661929e-08,7.4271353258034307e-08,1.2965320104950441e-08,1.0639739077846198e-06,2.2259604576324456e-11,2.0940365013645025e-13
2.2185028726602962e-07,0.09977366400000001,0.80000000000000004,0.0,0.2675828615355681,0.095910355921039692,0.091135979998928029,1.0012696575235558e-17,4.3239666956054672e-12,8.5193360191565697e-05,5.7022137653956698e-05,2.9884618816599164e-11,2.7413242144022233e-12,3.064414699119372e-08,1.8165041561314069e-23,2.455614417574267e-09,8.5785192384227599e-17,2.238489793064032e-17,1.6200225135325002e-16,3.665468785073706e-19,2.1329524787056394e-12,8.2193774292783251e-19,0.0040324293261093727,0.017671004688301153,3.384411755690336e-08,1.5237995067052292e-10,5.6100742579073225e-05,2.0312558675421509e-12,4.0782763642118792e-08,7.4265016430427338e-08,1.2992085075906812e-08,1.0672465227720975e-06,2.2315100440784902e-11,2.1003247078306157e-13
2.221535752061856e-07,0.09977366400000001,0.80000000000000004,0.0,0.26756158242059885,0.095910525541057071,0.091125134724258067,1.0087352037332113e-17,4.343983540001743e-12,8.5459224061786224e-05,5.716863473018507e-05,2.9999806409125758e-11,2.7515000831794214e-12,3.0716077323194814e-08,1.8347061378927551e-23,2.459482497943487e-09,8.6315034155796493e-17,2.2494443455512456e-17,1.6271181229758044e-16,3.6859890349578104e-19,2.1401756449938765e-12,8.2821209525477613e-19,0.0040321130408451289,0.017692548713357726,3.3884946439616411e-08,1.5270839763966069e-10,5.6148744930973621e-05,2.034406350589106e-12,4.081742528964567e-08,7.4258681226015837e-08,1.3018870163676255e-08,1.0705230195758504e-06,2.237065230265528e-11,2.1066232023315365e-13
2.2245686314634156e-07,0.09977366400000001,0.80000000000000004,0.0,0.26754030944965179,0.095910694913672823,0.091114292464537505,1.0162452423280476e-17,4.3640610616672235e-12,8.5725431730886267e-05,5.7315296793195207e-05,3.0115271906188044e-11,2.7616985988571913e-12,3.0788064820946243e-08,1.8530634136679643e-23,2.4633481281801571e-09,8.684735567408823e-17,2.2604358872838223e-17,1.6342343156490319e-16,3.7065949002555577e-19,2.1474116049482418e-12,8.3452517151614733e-19,0.0040317968379552848,0.017714086543508225,3.3925762421269447e-08,1.5303706149080529e-10,5.6196711931030467e-05,2.0375570525034229e-12,4.0852060752463664e-08,7.4252347642157776e-08,1.3045675352235629e-08,1.0738033947471705e-06,2.2426260118669117e-11,2.1129319879314117e-13
2.2276015108649753e-07,0.09977366400000001,0.80000000000000004,0.0,0.26751904261978443,0.095910864039001772,0.091103453218362454,1.0237999696551719e-17,4.3841993518442721e-12,8.599198299525011e-05,5.7462123762378939e-05,3.0231015554757583e-11,2.7719197750080105e-12,3.0860109403914316e-08,1.871577072555691e-23,2.4672113111138215e-09,8.7382164667576153e-17,2.2714644877532141e-17,1.6413711213194067e-16,3.7272866182799773e-19,2.1546603553527482e-12,8.408771528052848e-19,0.0040314807174056718,0.017735618181641082,3.3966565506557479e-08,1.5336594204160838e-10,5.6244643670966779e-05,2.0407079733939571e-12,4.0886670095429208e-08,7.4246015675601185e-08,1.3072500625515481e-08,1.0770876448433444e-06,2.2481923845594666e-11,2.1192510676880717e-13
2.230634390266535e-07,0.09977366400000001,0.80000000000000004,0.0,0.26749778192805662,0.095911032917158717,0.091092616984329924,1.0313995826036464e-17,4.4043985017738162e-12,8.625887765161386e-05,5.7609115557171888e-05,3.0347037601521056e-11,2.7821636251730948e-12,3.0932210991661099e-08,1.8902482095832745e-23,2.4710720495817143e-09,8.7919468875416365e-17,2.2825302164723334e-17,1.6485285697485136e-16,3.7480644266619764e-19,2.1619218929666973e-12,8.4726822077943921e-19,0.0040311646791620749,0.017757143630642829,3.4007355700173593e-08,1.5369503910966159e-10,5.6292540241966582e-05,2.0438591133381913e-12,4.0921253383853161e-08,7.4239685323000825e-08,1.3099345967482498e-08,1.0803757664276181e-06,2.2537643440233846e-11,2.1255804446178787e-13
2.2336672696680947e-07,0.09977366400000001,0.80000000000000004,0.0,0.26747652737153071,0.095911201548258468,0.091081783761037899,1.0390442786049264e-17,4.4246586026952374e-12,8.652611549706267e-05,5.7756272097053792e-05,3.0463338292880588e-11,2.7924301628624531e-12,3.100436950384428e-08,1.909077925729447e-23,2.4749303464286158e-09,8.8459276047434996e-17,2.293633142975462e-17,1.6557066906922644e-16,3.7689285633501741e-19,2.1691962145247583e-12,8.5369855766056345e-19,0.0040308487231902369,0.017778662893398106,3.4048133006809021e-08,1.5402435251250098e-10,5.6340401734680725e-05,2.0470104724493866e-12,4.0955810682846931e-08,7.4233356581149498e-08,1.3126211362158908e-08,1.0836677560691533e-06,2.2593418859422525e-11,2.1319201217474889e-13
2.2367001490696544e-07,0.09977366400000001,0.80000000000000004,0.0,0.2674552789472715,0.095911369932415835,0.091070953547085193,1.0467342556332939e-17,4.444979745846257e-12,8.6793696329028259e-05,5.7903593301548954e-05,3.057991787495385e-11,2.8027194015549271e-12,3.1076584860217029e-08,1.9280673279467045e-23,2.4787862045067078e-09,8.9001593944115386e-17,2.3047733368181638e-17,1.6629055139008655e-16,3.789879266610888e-19,2.1764833167370428e-12,8.6016834623608768e-19,0.0040305328494558519,0.017800175972789684,3.4088897431153143e-08,1.5435388206761454e-10,5.6388228239232618e-05,2.0501620508108561e-12,4.0990342056689005e-08,7.4227029447275622e-08,1.3153096793563949e-08,1.086963610342994e-06,2.2649250060030453e-11,2.1382701020996969e-13
2.2409448165756213e-07,0.09977366400000001,0.80000000000000004,0.0,0.2674255509985059,0.095911605180092729,0.091055801167534006,1.057573177158256e-17,4.4735228817843211e-12,8.7168764722592396e-05,5.8110053091513632e-05,3.0743545638733928e-11,2.8171578533093857e-12,3.1177749186551826e-08,1.9549142079889815e-23,2.4841785825224532e-09,8.9764825821754701e-17,2.3204273089869011e-17,1.6730154483446542e-16,3.8193466431617459e-19,2.1867034376470547e-12,8.6928973540472613e-19,0.0040300909062755338,0.017830274233847115,3.4145927674233336e-08,1.5481543788408974e-10,5.6455105261811821e-05,2.0545732117668939e-12,4.1038627043710419e-08,7.4218176998836392e-08,1.3190757923370916e-08,1.0915828072067174e-06,2.2727482220958656e-11,2.1471745257900421e-13
2.245189484081588e-07,0.09977366400000001,0.80000000000000004,0.0,0.26739583504748821,0.095911839944612942,0.091040654675921914,1.0685017274244374e-17,4.5021860124671191e-12,8.7544503988697944e-05,5.8316835038968421e-05,3.0907720831724473e-11,2.8316408335537668e-12,3.127902447955432e-08,1.9820791234444679e-23,2.4895661970852324e-09,9.0533012121057933e-17,2.3361546053213638e-17,1.6831660729505449e-16,3.8489847036897869e-19,2.1969485768899019e-12,8.7848926396917976e-19,0.0040296491240155536,0.017860360396828923,3.4202932706263142e-08,1.5527741622873895e-10,5.6521914170982149e-05,2.0589848025185753e-12,4.1086861550676562e-08,7.4209327684693043e-08,1.3228458224892818e-08,1.0962095578349867e-06,2.2805823440814393e-11,2.1560991448469276e-13
2.249434151587555e-07,0.09977366400000001,0.80000000000000004,0.0,0.26736613108619572,0.095912074226291194,0.09102551406841701,1.0795204545158721e-17,4.5309693879908886e-12,8.7920913575395196e-05,5.8523938923739242e-05,3.1072444125821594e-11,2.8461683789319583e-12,3.1380410520178886e-08,2.0095651683211464e-23,2.4949490560837249e-09,9.1306174221147493e-17,2.3519554167061659e-17,1.6933574692171869e-16,3.8787941044981266e-19,2.2072187252063347e-12,8.8776743861230179e-19,0.004029207502581485,0.017890434469619236,3.4259912540079267e-08,1.5573981660081498e-10,5.658865520870904e-05,2.0633968232767954e-12,4.1135045749570188e-08,7.4200481497516912e-08,1.3266197654451789e-08,1.1008438528959592e-06,2.2884273601696894e-11,2.1650439674977915e-13
2.2536788190935218e-07,0.09977366400000001,0.80000000000000004,0.0,0.26733643910661525,0.095912308025442122,0.091010379341190814,1.0906299086073455e-17,4.5598732584433874e-12,8.8297992932017164e-05,5.8731364525821885e-05,3.1237716191834971e-11,2.8607405259691706e-12,3.1481907089744071e-08,2.0373754599743978e-23,2.5003271674323704e-09,9.2084333541792668e-17,2.3678299341059055e-17,1.7035897186205924e-16,3.9087755031058889e-19,2.21751387324438e-12,8.9712476820119553e-19,0.0040287660418787674,0.017920496460094984,3.4316867188511083e-08,1.5620263849946804e-10,5.6655328615025625e-05,2.0678092740788256e-12,4.1183179810732682e-08,7.4191638430439556e-08,1.3303976168357736e-08,1.1054856830796633e-06,2.2962832585834811e-11,2.1740090018554337e-13
2.2579234865994887e-07,0.09977366400000001,0.80000000000000004,0.0,0.26730675910074303,0.095912541342380336,0.0909952504904184,1.1018306419660806e-17,4.5888978739034606e-12,8.8675741509169903e-05,5.8939111625382168e-05,3.1403537699488705e-11,2.8753573110721163e-12,3.1583513969932062e-08,2.0655131391986504e-23,2.5057005390708393e-09,9.2867511543358091e-17,2.3837783485648129e-17,1.7138629026139213e-16,3.9389295582466029e-19,2.2278340115596561e-12,9.0656176379031981e-19,0.0040283247418127083,0.017950546376125903,3.4373796664380478e-08,1.5666588142370583e-10,5.6721934628046751e-05,2.0722221550125031e-12,4.123126390802355e-08,7.4182798471649801e-08,1.3341793722977686e-08,1.1101350390978591e-06,2.3041500275586749e-11,2.1829942557746033e-13
2.2621681541054555e-07,0.09977366400000001,0.80000000000000004,0.0,0.267277091060584,0.095912774177420404,0.09098012751227838,1.1131232089544515e-17,4.6180434844403441e-12,8.9054158758717657e-05,5.9147180002755548e-05,3.156990931742296e-11,2.8900187705293161e-12,3.1685230942787993e-08,2.0939813703733026e-23,2.5110691789631731e-09,9.3655729726721592e-17,2.3998008512061921e-17,1.7241771026272881e-16,3.9692569298680282e-19,2.2381791306158653e-12,9.1607893862644682e-19,0.0040278836022884911,0.017980584225574553,3.443070098050238e-08,1.5712954487245055e-10,5.6788473484008246e-05,2.0766354664621525e-12,4.1279298209347274e-08,7.4173961613896569e-08,1.3379650274876969e-08,1.1147919116838172e-06,2.3120276553440971e-11,2.1919997374985638e-13
2.2659883548608258e-07,0.09977366400000001,0.80000000000000004,0.0,0.26725040004852529,0.095912983317193473,0.090966521849897439,1.1233654968679981e-17,4.6443781913882358e-12,8.939530554617779e-05,5.9334716053505835e-05,3.1720114669612292e-11,2.9032523105110962e-12,3.1776870167741606e-08,2.1198880348129023e-23,2.5158969158246891e-09,9.4369453250252579e-17,2.4142846070062077e-17,1.7334950186197077e-16,3.9967002963429733e-19,2.247511088344472e-12,9.247133752036147e-19,0.0040274867139015154,0.018007607979643115,3.4481893364013653e-08,1.5754720111062886e-10,5.6848301228840423e-05,2.0806078147225861e-12,4.1322486640631777e-08,7.41660110893781e-08,1.341375447824179e-08,1.1189895160348494e-06,2.3191267949317117e-11,2.2001219724611543e-13
2.269808555616196e-07,0.09977366400000001,0.80000000000000004,0.0,0.26722371871641049,0.095913192067113046,0.090952920938475304,1.1336830278401184e-17,4.6708112891819905e-12,8.9736993117453342e-05,5.9522512001597292e-05,3.1870766637764639e-11,2.9165220923063061e-12,3.1868598233127048e-08,2.1460673689872228e-23,2.5207208322806285e-09,9.5087292500583722e-17,2.4288286685469391e-17,1.7428462828575753e-16,4.0242850675181727e-19,2.2568632655941103e-12,9.3341355173344032e-19,0.0040270899554072665,0.018034621971864607,3.453306538783527e-08,1.5796519720242165e-10,5.6908074935908523e-05,2.0845805114882873e-12,4.1365634994484195e-08,7.4158063063841044e-08,1.3447890202347302e-08,1.1231931945914856e-06,2.3262347120991004e-11,2.2082606040012732e-13
2.2736287563715662e-07,0.09977366400000001,0.80000000000000004,0.0,0.26719704705843028,0.095913400427408299,0.090939324775233449,1.1440762103624881e-17,4.6973429600999608e-12,9.0079221075520455e-05,5.971056768724624e-05,3.2021865707071468e-11,2.9298281421246521e-12,3.1960414980806756e-08,2.17252172919957e-23,2.525540934184802e-09,9.5809263235763363e-17,2.4434331753198064e-17,1.752230954654729e-16,4.0520117270141047e-19,2.2662356552234361e-12,9.4217984694345113e-19,0.0040266933267363927,0.018061626207955948,3.4584217061294097e-08,1.5838353278242665e-10,5.6967794773606558e-05,2.0885535571029911e-12,4.1408743391130478e-08,7.4150117531646357e-08,1.3482057415655988e-08,1.1274029406422833e-06,2.3333513983064861e-11,2.216415638074337e-13
2.2770669370513993e-07,0.09977366400000001,0.80000000000000004,0.0,0.26717305083283638,0.095913587618734669,0.090927092285715258,1.1534950954385868e-17,4.7213058945942037e-12,9.038768794098864e-05,5.9880039747970387e-05,3.215823754137484e-11,2.9418346177212658e-12,3.2043125746570017e-08,2.1965677608509589e-23,2.5298757693065074e-09,9.6462582362280488e-17,2.456629027419419e-17,1.7607057717456578e-16,4.0770874354271721e-19,2.27468808152436e-12,9.5012635828958437e-19,0.0040263364718742299,0.018085921683668127,3.4630236175551749e-08,1.5876032476488989e-10,5.7021496707454974e-05,2.0921295962329763e-12,4.1447506880801077e-08,7.4142968682316625e-08,1.3512834804739839e-08,1.131196894259521e-06,2.3397639063709298e-11,2.2237691976913841e-13
2.2805051177312324e-07,0.09977366400000001,0.80000000000000004,0.0,0.26714906243436409,0.095913774494817944,0.090914863637951981,1.162975890002077e-17,4.7453489538281587e-12,9.0696591910498656e-05,6.0049721950455527e-05,3.229497227275259e-11,2.9538705105827546e-12,3.2125908102142482e-08,2.2208402250003664e-23,2.5342075236817774e-09,9.7119272301730137e-17,2.469874054946767e-17,1.7692077402088693e-16,4.1022788194342764e-19,2.2831568687309261e-12,9.5812701184394862e-19,0.0040259797220621408,0.018110209265702816,3.4676238820358975e-08,1.5913739117048852e-10,5.7075155263669941e-05,2.0957059178032131e-12,4.1486238188473686e-08,7.4135821843584447e-08,1.3543637651380948e-08,1.1349957522483854e-06,2.346183504233698e-11,2.2311360520972239e-13
2.2839432984110655e-07,0.09977366400000001,0.80000000000000004,0.0,0.26712508185879047,0.095913961055825128,0.090902638829922763,1.1725188947133003e-17,4.7694722706661455e-12,9.100593269625988e-05,6.0219614178449696e-05,3.2432070253439697e-11,2.9659358396564245e-12,3.2208761932732585e-08,2.2453408723148455e-23,2.5385362016070289e-09,9.7779344596521488e-17,2.4831683596960085e-17,1.7777369032514658e-16,4.1275862332443055e-19,2.2916420115143857e-12,9.6618208671319638e-19,0.0040256230772494472,0.018134488958217919,3.4722225002505081e-08,1.5951473173286873e-10,5.7128770562592181e-05,2.0992825218023336e-12,4.1524937399329626e-08,7.4128677012128143e-08,1.3574465932588627e-08,1.1387995097444484e-06,2.3526101856867821e-11,2.2385162054881085e-13
2.2873814790908986e-07,0.09977366400000001,0.80000000000000004,0.0,0.26710110910189672,0.095914147301923144,0.090890417859608358,1.1821244111404709e-17,4.7936759779668387e-12,9.1315710010991206e-05,6.0389716315773557e-05,3.2569531835207972e-11,2.9780306238393755e-12,3.2291687123703284e-08,2.2700714639484165e-23,2.5428618073873675e-09,9.8442810806315725e-17,2.4965120434941085e-17,1.7862933040700776e-16,4.1530100315862854e-19,2.3001435045075361e-12,9.7429186295884525e-19,0.0040252665373854378,0.018158760765368261,3.4768194728776235e-08,1.598923461856855e-10,5.7182342723813985e-05,2.1028594082068541e-12,4.1563604598840138e-08,7.4121534183761916e-08,1.360531962537952e-08,1.1426081618920698e-06,2.3590439445277015e-11,2.2459096619976341e-13
2.2908196597707317e-07,0.09977366400000001,0.80000000000000004,0.0,0.26707714415946771,0.095914333233278914,0.090878200724990893,1.1917927417602844e-17,4.8179602085831317e-12,9.1625923567918043e-05,6.0560028246320426e-05,3.2707357369366486e-11,2.9901548819785611e-12,3.2374683560571823e-08,2.2950337715770544e-23,2.5471843453364103e-09,9.9109682508006413e-17,2.5099052082007026e-17,1.7948769858508121e-16,4.1785505697091863e-19,2.3086613423048348e-12,9.8245662159842885e-19,0.0040249101024193695,0.018183024691305609,3.481414800595546e-08,1.6027023426260689e-10,5.7235871866186198e-05,2.1064365769906926e-12,4.160223987187521e-08,7.4114393354377602e-08,1.3636198706778369e-08,1.1464217038443502e-06,2.3654847745594962e-11,2.2533164257405217e-13
2.2942578404505648e-07,0.09977366400000001,0.80000000000000004,0.0,0.26705318702729219,0.095914518850059333,0.090865987424054065,1.2015241899587709e-17,4.8423250953619184e-12,9.193657308076784e-05,6.073054985405598e-05,3.2845547206761978e-11,3.0023086328708929e-12,3.2457751129009559e-08,2.3202295774478955e-23,2.5515038197760394e-09,9.9779971295692188e-17,2.523347955707927e-17,1.8034879917691777e-16,4.2042082033816186e-19,2.3171955194625611e-12,9.9067664460711305e-19,0.0040245537723004607,0.018207280740178668,3.486008484082261e-08,1.6064839569732646e-10,5.7289358107826677e-05,2.1100140281131327e-12,4.1640843302931912e-08,7.4107254519736913e-08,1.3667103153841043e-08,1.1502401307630682e-06,2.3719326695907155e-11,2.2607365008114375e-13
2.3011342018102312e-07,0.09977366400000001,0.80000000000000004,0.0,0.26700529617687535,0.095914889140561149,0.090841572315164404,1.221177657189052e-17,4.8912973687629617e-12,9.2559178831623818e-05,6.1072221637317929e-05,3.3123021192343361e-11,3.0267046878531503e-12,3.2624099204046515e-08,2.3713288661393201e-23,2.5601335954540638e-09,1.0113084659125668e-16,2.5503826068539512e-17,1.8207921486672775e-16,4.2558761830450705e-19,2.3343128698947471e-12,1.0072836164329489e-18,0.004023841426400887,0.018255769223311478,3.4951909210724249e-08,1.6140553757512973e-10,5.7396202357784423e-05,2.1171697771888296e-12,4.1717954973698587e-08,7.4092982818688778e-08,1.3728988053266341e-08,1.1578916201898314e-06,2.3848496299131468e-11,2.2756166012647348e-13
2.3080105631698977e-07,0.09977366400000001,0.80000000000000004,0.0,0.26695743651703202,0.095915258174762624,0.090817172516838712,1.2410872581354496e-17,4.9405938608180149e-12,9.3183524983274021e-05,6.1414730738732401e-05,3.3401956589497735e-11,3.0512189381638635e-12,3.2790730437257915e-08,2.4233838011338135e-23,2.5687511691535116e-09,1.024955297889427e-16,2.5776168127131496e-17,1.8382061199539074e-16,4.3080168271063063e-19,2.3514955114962636e-12,1.0241150534459646e-18,0.0040231294992799631,0.018304226247895211,3.5043667892656705e-08,1.6216376968931595e-10,5.7502876404261425e-05,2.1243266549634708e-12,4.179494027588892e-08,7.4078719048062606e-08,1.3790974140492289e-08,1.1655625916379632e-06,2.3977947760734058e-11,2.290549995816865e-13
2.314886924529564e-07,0.09977366400000001,0.80000000000000004,0.0,0.26690960801420804,0.095915625953996983,0.090792788012999989,1.2612554526979992e-17,4.9902156340677877e-12,9.380960926323487e-05,6.1758076232628378e-05,3.3682356188401865e-11,3.0758515323853603e-12,3.2957643919539158e-08,2.4764090254262996e-23,2.5773565757255731e-09,1.0387411425843281e-16,2.6050513895767495e-17,1.8557302506449071e-16,4.3606330003899833e-19,2.3687433993572191e-12,1.0411732460669289e-18,0.0040224179905305494,0.018352651847009613,3.5135360940744893e-08,1.629230899107893e-10,5.7609381166562652e-05,2.1314846608395872e-12,4.1871799866065471e-08,7.4064463175712915e-08,1.3853061232677431e-08,1.1732530067084713e-06,2.4107680587377227e-11,2.3055367166654954e-13
2.3217632858892306e-07,0.09977366400000001,0.80000000000000004,0.0,0.26686181063490955,0.09591599247959659,0.090768418787595076,1.2816847153970779e-17,5.04016375093973e-12,9.4437429406705008e-05,6.2102257194488901e-05,3.3964222771878483e-11,3.1006026183074055e-12,3.312483874422989e-08,2.5304193553624974e-23,2.5859498501338065e-09,1.0526669364234249e-16,2.6326871542411167e-17,1.8733648855802783e-16,4.413727576005643e-19,2.3860564879703104e-12,1.0584605001749511e-18,0.0040217068997451871,0.018401046053685713,3.5226988409062986e-08,1.6368349611133414e-10,5.7715717552958443e-05,2.1386437940928121e-12,4.1948534392838672e-08,7.4050215169791265e-08,1.391524914731102e-08,1.1809628271359998e-06,2.4237694286599621e-11,2.3205767957498596e-13
2.328639647248897e-07,0.09977366400000001,0.80000000000000004,0.0,0.26681404434570177,0.095916357752892964,0.090744064824594531,1.3023775353971208e-17,5.0904392737423335e-12,9.5066983156451989e-05,6.2447272700949082e-05,3.4247559115410531e-11,3.1254723429299558e-12,3.3292314007106989e-08,2.5854297820834341e-23,2.5945310274477106e-09,1.0667336185541802e-16,2.6605249240027842e-17,1.8911103694221087e-16,4.4673034353377764e-19,2.4034347312353512e-12,1.0759791371535991e-18,0.0040209962265161494,0.018449408900905975,3.5318550351634348e-08,1.6444498616377465e-10,5.7821886460907453e-05,2.145804053878872e-12,4.2025144497009466e-08,7.4035974998820947e-08,1.3977537702206294e-08,1.1886920147871507e-06,2.4367988366814274e-11,2.335670264752607e-13
2.3355160086085634e-07,0.09977366400000001,0.80000000000000004,0.0,0.26676630911320959,0.095916721775216707,0.090719726107992574,1.3233364165293945e-17,5.1410432646597011e-12,9.5698268262705728e-05,6.2793121829794442e-05,3.453236798715528e-11,3.150460852465829e-12,3.34600688063777e-08,2.6414554729337149e-23,2.6031001428366675e-09,1.0809421308375584e-16,2.688565516653658e-17,1.9089670466525953e-16,4.5213634680361866e-19,2.420878082463646e-12,1.093731493935524e-18,0.0040202859704354795,0.01849774042160433,3.5410046822431417e-08,1.6520755794212622e-10,5.7927888777266156e-05,2.1529654392356968e-12,4.210163081174215e-08,7.4021742631651768e-08,1.4039926715504492e-08,1.1964405316589006e-06,2.4498562337306941e-11,2.3508171551030919e-13
2.34239236996823e-07,0.09977366400000001,0.80000000000000004,0.0,0.26671860490411653,0.095917084547897408,0.090695402621807059,1.3445638773124323e-17,5.1919767857467079e-12,9.6331282483064063e-05,6.3139803659959022e-05,3.4818652147956891e-11,3.175568292343114e-12,3.3628102242673425e-08,2.6985117727435524e-23,2.6116572315645926e-09,1.0952934178409287e-16,2.7168097504767022e-17,1.9269352615722664e-16,4.5759105720072153e-19,2.4383864943819299e-12,1.1117199230428004e-18,0.0040195761310950484,0.018546040648666315,3.550147787537574e-08,1.6597120932168371e-10,5.8033725378474095e-05,2.1601279490867813e-12,4.2177993962679848e-08,7.4007518037467095e-08,1.4102416005671201e-08,1.2042083398771995e-06,2.4629415708234197e-11,2.3660174979788316e-13
2.3492687313278963e-07,0.09977366400000001,0.80000000000000004,0.0,0.2666709316851647,0.095917446072263726,0.090671094350079459,1.3660624509781657e-17,5.243240898922806e-12,9.6966023582373812e-05,6.3487317271523517e-05,3.5106414351362685e-11,3.2007948072082713e-12,3.3796413419041694e-08,2.7566142054862771e-23,2.6202023289831874e-09,1.1097884268289082e-16,2.7452584442404076e-17,1.9450153582977254e-16,4.6309476534024186e-19,2.4559599191374276e-12,1.1299467926388047e-18,0.0040188667080865957,0.018594309614929156,3.5592843564337904e-08,1.6673593817922032e-10,5.8139397130787436e-05,2.167291582245703e-12,4.2254234568119699e-08,7.3993301185772536e-08,1.416500539149636e-08,1.2119954016952003e-06,2.4760547990621552e-11,2.3812713243083822e-13
2.3561450926875628e-07,0.09977366400000001,0.80000000000000004,0.0,0.26662328942315416,0.09591780634964317,0.090646801276874703,1.3878346854936126e-17,5.2948366659669645e-12,9.7602489332634056e-05,6.3835661745713213e-05,3.5395657343636762e-11,3.2261405409287179e-12,3.3965001440939555e-08,2.815778475676178e-23,2.6287354705264347e-09,1.1244281077556495e-16,2.7739124171941877e-17,1.9632076807597815e-16,4.6864776266090461e-19,2.4735983083020747e-12,1.1484144865716174e-18,0.0040181577010017641,0.018642547353181854,3.5684143943137371e-08,1.6750174239315887e-10,5.8244904890468356e-05,2.1744563374198236e-12,4.2330353239156562e-08,7.3979092046394132e-08,1.4227694692094496e-08,1.2198016794918231e-06,2.489195869636166e-11,2.3965786647750109e-13
2.3630214540472292e-07,0.09977366400000001,0.80000000000000004,0.0,0.26657567808494315,0.095918165381362247,0.090622523386281267,1.4098831435817602e-17,5.3467651485128026e-12,9.8240677512904999e-05,6.418483616489654e-05,3.5686383863773242e-11,3.2516056365953508e-12,3.4133865416227034e-08,2.8760204697370516e-23,2.6372566917054243e-09,1.1392134132573081e-16,2.80277248906393e-17,1.9815125727016626e-16,4.7425034142407624e-19,2.4913016128766085e-12,1.1671254044161749e-18,0.0040174491094321528,0.018690753896165303,3.5775379065542482e-08,1.6826861984363457e-10,5.8350249503963655e-05,2.1816222132130529e-12,4.2406350579802955e-08,7.3964890589483354e-08,1.4290483726902734e-08,1.2276271357703915e-06,2.5023647338212516e-11,2.4119395498176982e-13
