Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(77),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),C2H4(47),COX(50),CHOX(53),H2OX(23),CO2X(24)
1.4000022835791715e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4427464782193023,0.10936888535581102,0.021877312449307917,4.4773877134898495e-11,3.8506109901742293e-09,0.00098559466784905211,0.00033675775412873486,4.2517980058958915e-06,4.7554454804003181e-15,0.0010857924712406688,4.7284008023346013e-13,0.00036650947762152409,1.7372997620926896e-10,2.9399246636083454e-12,2.2294600461946769e-11,5.169964371182216e-13,2.3189162561618482e-10,1.9171382712300554e-08,0.0078561734552034124,0.0015517304760781022,0.00011982336744735036,1.9269013693493725e-09,5.9094469571254582e-09,3.030518502252947e-08,3.1142225037734558e-11,2.5873776496881414e-07,1.3454754068715386e-05,3.2698881056261074e-09,1.9321213251781288e-05,3.029194331620351e-08,1.0430650819585778e-09,4.0342248852765078e-13,2.7193178691510132e-13,2.7638309714580476e-14
1.4043246050953052e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44274286907384819,0.10936453543951219,0.021874479692902682,4.5235765028936744e-11,3.8834530607412558e-09,0.00099067071852147336,0.00033876608220114883,4.2838530284256883e-06,4.8103923712237734e-15,0.0010883999670368886,4.7900029587472866e-13,0.00036668268126228439,1.7506823966966761e-10,2.9771913482840253e-12,2.2438791723020103e-11,5.2166180123677805e-13,2.3346390723206066e-10,1.9388184234880536e-08,0.007855841588037555,0.0015553875693907781,0.00012000572847775629,1.9343969967104162e-09,5.9228721296271256e-09,3.0377059154656904e-08,3.1228280098156813e-11,2.5913793859033973e-07,1.3454974094632535e-05,3.2852260686318423e-09,1.9422050318398294e-05,3.0634674509835952e-08,1.0492773344409851e-09,4.0593497722818835e-13,2.7391385925936288e-13,2.7833624766177065e-14
1.408646926611439e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4427392666947097,0.10936018649482959,0.021871647349449734,4.5700903970755572e-11,3.9164657300814649e-09,0.00099575463010229365,0.00034077916173855759,4.316021047155276e-06,4.865792359085166e-15,0.0010910025581686543,4.8521619913857606e-13,0.00036685443012994545,1.7641136601724952e-10,3.014791674325818e-12,2.2583337494631125e-11,5.2635184936549293e-13,2.3504081560796359e-10,1.960664915875048e-08,0.0078555086818963352,0.0015590390851705994,0.00012018779568085247,1.9418948423388865e-09,5.9362670507927353e-09,3.0448798962965201e-08,3.1314254655602202e-11,2.5953724155434807e-07,1.3455181080068103e-05,3.3005885195211581e-09,1.9523045409129293e-05,3.0980036777147649e-08,1.05550421981398e-09,4.084552920481731e-13,2.7590442620537249e-13,2.8029661338783658e-14
1.4129692481275727e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44273567104224837,0.10935583849670318,0.021868815418796924,4.6169305867235593e-11,3.9496492943477554e-09,0.0010008463795393838,0.00034279698371393017,4.3483017801334522e-06,4.9216477385986717e-15,0.0010936002499854981,4.9148803250224768e-13,0.00036702473885134304,1.7775934365220509e-10,3.0527272656313775e-12,2.2728236928597949e-11,5.3106660876188391e-13,2.3662234023271479e-10,1.982678347366264e-08,0.0078551747659622254,0.0015626850327485871,0.00012036957056623304,1.9493948769246102e-09,5.9496317608363278e-09,3.052040459737626e-08,3.1400148913294384e-11,2.5993567755077881e-07,1.3455375109306176e-05,3.3159754073732635e-09,1.9624198051355999e-05,3.1328039600370882e-08,1.0617457099450323e-09,4.1098343318801899e-13,2.7790349835419736e-13,2.822641938878947e-14
1.416859337492093e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44273244067420398,0.10935192608754929,0.021866267034028237,4.6593667238223869e-11,3.9796608614317173e-09,0.0010054356364402283,0.00034461707082403129,4.3774505761879196e-06,4.9723088404874789e-15,0.001095933988160328,4.9718070247378067e-13,0.00036717679734804657,1.7897666173418842e-10,3.087157291018691e-12,2.2858948103114399e-11,5.3533104266165942e-13,2.3804965059302249e-10,2.0026336625089227e-08,0.0078548734017632686,0.0015659616324587473,0.00012053291926864687,1.9561467560948801e-09,5.9616342027908701e-09,3.0584735073795288e-08,3.1477385038452635e-11,2.6029353173060515e-07,1.3455538727307567e-05,3.3298444580500522e-09,1.9715369747217209e-05,3.1643507634878591e-08,1.0673755149118805e-09,4.1326544952063507e-13,2.7970994400564545e-13,2.8404118211451876e-14
1.4203604179201612e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44272953795160441,0.10934840554367921,0.021863973773425156,4.6977867644416199e-11,4.0067900070556107e-09,0.0010095713661163192,0.00034625842192772443,4.4037621848364638e-06,5.0182221944192352e-15,0.0010980309664992292,5.0234315226087107e-13,0.0003673126712986882,1.8007559262388198e-10,3.1183786031753189e-12,2.2976831998935465e-11,5.3918618175941741e-13,2.3933741327136228e-10,2.0207098328098836e-08,0.0078546015110729801,0.0015689067280021565,0.00012067973258737711,1.962224926319395e-09,5.9724155303170055e-09,3.0642539775763159e-08,3.1546841970051806e-11,2.6061500482315683e-07,1.3455677118885505e-05,3.3423434617531613e-09,1.9797532778150831e-05,3.1929269820093062e-08,1.0724524175428459e-09,4.1532468202731271e-13,2.8134164911537556e-13,2.8564546479059497e-14
1.4238614983482294e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44272663957439895,0.10934488557855743,0.021861680783391561,4.7364230033123941e-11,4.0340318006167584e-09,0.0010137121975990332,0.00034790286852994369,4.4301472388298701e-06,5.0644384268250236e-15,0.0011001247400405406,5.0754272605843316e-13,0.00036744762590455125,1.8117768560454491e-10,3.1498227671409651e-12,2.3094946439363574e-11,5.4305758149414735e-13,2.4062818595253689e-10,2.0388965920096898e-08,0.0078543290073202227,0.0015718481868002337,0.00012082635675829136,1.9683044819221887e-09,5.9831771085155638e-09,3.0700256715379204e-08,3.1616246309954412e-11,2.6093591559736968e-07,1.3455807158060834e-05,3.3548584083917755e-09,1.9879798346179899e-05,3.2216781257146262e-08,1.0775388524553978e-09,4.173890467466667e-13,2.8297895332186618e-13,2.8725447707032667e-14
1.4273625787762976e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44272374552295968,0.10934136618016974,0.02185938806384766,4.7752760724518006e-11,4.0613863978703456e-09,0.0010178581188568291,0.00034955040585413932,4.4566055853345222e-06,5.1109587665937309e-15,0.0011022153117032957,5.1277955104046649e-13,0.00036758166866453879,1.8228293438746618e-10,3.181490644076844e-12,2.3213290982294809e-11,5.4694525583108966e-13,2.4192196303406868e-10,2.0571942555793177e-08,0.0078540559046202611,0.0015747860137889798,0.00012097279255910728,1.9743854079740683e-09,5.9939189591499878e-09,3.0757885973974529e-08,3.1685598043044018e-11,2.6125626597327045e-07,1.3455928888638016e-05,3.367389271116148e-09,1.9962166204730398e-05,3.2506046940232718e-08,1.0826348047689323e-09,4.1945854242172174e-13,2.8462186221278624e-13,2.8886821724420576e-14
1.4308636592043657e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44272085577796244,0.10933784733677687,0.021857095614713874,4.8143466036983916e-11,4.0888539542076643e-09,0.0010220091179064565,0.00035120102912848179,4.4831370708643449e-06,5.1577844447291556e-15,0.001104302684423011,5.1805375399405173e-13,0.00036771480701739876,1.8339133265691866e-10,3.2133830947002348e-12,2.3331865187543218e-11,5.5084921861961785e-13,2.4321873891012837e-10,2.0756031383437949e-08,0.0078537822167939076,0.0015777202138992244,0.00012111904076218669,1.9804676894149212e-09,6.0046411040590998e-09,3.0815427633440787e-08,3.1754897248494384e-11,2.6157605786066418e-07,1.3456042354203869e-05,3.3799360231361571e-09,2.0044636108239843e-05,3.2797071853331959e-08,1.0877402596168193e-09,4.2153316876359308e-13,2.8627038138832548e-13,2.9048668458527623e-14
1.434364739632434e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44271797032038124,0.10933432903690832,0.021854803435910848,4.853635228709635e-11,4.1164346246570247e-09,0.0010261651828126512,0.00035285473358588355,4.5097415412873619e-06,5.2049166943488245e-15,0.0011063868611514826,5.2336546131628751e-13,0.0003678470483421967,1.8450287407044482e-10,3.2455009792735139e-12,2.3450668616833085e-11,5.5476948359351735e-13,2.4451850797164962e-10,2.094123554479532e-08,0.0078535079573735997,0.0015806507920566081,0.00012126510213458784,1.9865513112369801e-09,6.0153435651579225e-09,3.0872881776216036e-08,3.1824144004392427e-11,2.6189529315695553e-07,1.3456147598130991e-05,3.3924986377008301e-09,2.0127207812150855e-05,3.3089860970165871e-08,1.0928552021474876e-09,4.2361292548328196e-13,2.8792451641293e-13,2.9210987837251402e-14
1.437865820060502e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44271508913148261,0.10933081126935677,0.02185251152735946,4.8931425789593527e-11,4.1441285638847843e-09,0.0010303263016878353,0.00035451151446402022,4.5364188418322229e-06,5.252356750680984e-15,0.0011084678448565898,5.2871479901124979e-13,0.0003679783999587846,1.856175522591406e-10,3.277845157593225e-12,2.356970083379083e-11,5.5870606437126844e-13,2.4582126460644404e-10,2.1127558175116532e-08,0.0078532331396093547,0.0015835777531815699,0.00012141097743811126,1.9926362587889966e-09,6.0260263644526252e-09,3.0930248484880748e-08,3.1893338269080031e-11,2.62213973752297e-07,1.3456244663574261e-05,3.4050770880986638e-09,2.0209881072904833e-05,3.3384419254156935e-08,1.0979796175270852e-09,4.2569781101627844e-13,2.8958427283046914e-13,2.9373779654599196e-14
1.4413669004885702e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44271221219281881,0.10932729402317229,0.021850219888980782,4.9328692857347987e-11,4.1719359261961469e-09,0.0010344924626918166,0.00035617136700535304,4.5631688170947191e-06,5.3001058510635936e-15,0.0011105456385220958,5.3410189268696548e-13,0.00036810886912826905,1.8673536082793627e-10,3.3104164889792016e-12,2.3688961403936836e-11,5.6265897445632652e-13,2.4712700319931425e-10,2.1315002403113624e-08,0.0078529577764746821,0.0015865011021893285,0.00012155666742935023,1.9987225172454699e-09,6.0366895240220595e-09,3.0987527842535385e-08,3.1962480116863788e-11,2.6253210152733985e-07,1.3456333593473569e-05,3.4176713476819941e-09,2.0292655647935566e-05,3.3680751658386381e-08,1.1031134909358837e-09,4.2778782498442594e-13,2.9124965620731003e-13,2.9537043824421009e-14
1.4448679809166384e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44270933948622254,0.10932377728765658,0.021847928520696124,4.9728159801342013e-11,4.1998568655357674e-09,0.0010386636540314937,0.00035783428645714936,4.5899913110442571e-06,5.3481652349456967e-15,0.001112620245147452,5.3952686755241134e-13,0.00036823846305347502,1.8785629335587531e-10,3.3432158322637286e-12,2.3808449894677445e-11,5.6662822723740498e-13,2.4843571813216681e-10,2.150357135093351e-08,0.0078526818806723703,0.0015894208439898713,0.00012170217285974344,2.0048100717450694e-09,6.0473330660134265e-09,3.1044719932921139e-08,3.2031569655173224e-11,2.6284967834922014e-07,1.3456414430558841e-05,3.4302813898424168e-09,2.0375531295662989e-05,3.3978863125552612e-08,1.1082568075686216e-09,4.298829673779363e-13,2.9292067207007413e-13,2.970078030016201e-14
1.4483690613447065e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44270647099380123,0.10932026105235768,0.021845637422426987,5.0129832930643451e-11,4.2278915354886961e-09,0.001042839863960557,0.00035950026807150413,4.6168861670303341e-06,5.3965361438850538e-15,0.0011146916677476013,5.449898484145369e-13,0.00036836718887940569,1.8898034339639418e-10,3.3762440457807767e-12,2.3928165875297013e-11,5.7061383598875912e-13,2.4974740378412418e-10,2.1693268134132055e-08,0.0078524054646401473,0.0015923369834879358,0.0001218474944756176,2.0108989078994225e-09,6.0579570126643237e-09,3.1101824839851709e-08,3.2100606818795966e-11,2.631667060784351e-07,1.3456487217344961e-05,3.4429071880047992e-09,2.045850777548689e-05,3.427875858793048e-08,1.1134095526386011e-09,4.3198323636115162e-13,2.9459732591601281e-13,2.986498884503291e-14
1.4518701417727747e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44270360669793141,0.10931674530706449,0.021843346594095089,5.0533718552376233e-11,4.2560400892811742e-09,0.0010470210807792017,0.00036116930710536029,4.6438532277889387e-06,5.4452198215467344e-15,0.0011167599093527868,5.5049095967532044e-13,0.00036849505369369921,1.9010750447759972e-10,3.4095019873553059e-12,2.4048108916949878e-11,5.7461581387046807e-13,2.5106205453163469e-10,2.1884095861648484e-08,0.0078521285405561865,0.0015952495255829957,0.0001219926330182358,2.0169890111224266e-09,6.0685613862841374e-09,3.1158842647576915e-08,3.2169591673485311e-11,2.6348318656723736e-07,1.3456551996133865e-05,3.4555487156628367e-09,2.0541584847780768e-05,3.4580442967330993e-08,1.1185717113736626e-09,4.3408863142721258e-13,2.9627962327816106e-13,3.0029669355214096e-14
1.455371222200843e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4427007465812533,0.10931323004180153,0.02184105603562235,5.0939822971696117e-11,4.2843026797811666e-09,0.0010512072928338305,0.00036284139882052926,4.6708923354489701e-06,5.4942175137055692e-15,0.001118824973008361,5.5603032532884811e-13,0.00036862206452708055,1.9123777010254449e-10,3.4429905142926263e-12,2.4168278592652191e-11,5.7863417392872166e-13,2.5237966474858276e-10,2.2076057635780472e-08,0.0078518511203445312,0.0015981584751692485,0.00012213758922385008,2.0230803666674153e-09,6.0791462092420539e-09,3.1215773441100577e-08,3.2238524368502595e-11,2.6379912165308067e-07,1.3456608809021837e-05,3.4682059463513141e-09,2.0624762273885656e-05,3.4883921175061144e-08,1.1237432690153018e-09,4.361991529761013e-13,2.9796756964616336e-13,3.0194821823044115e-14
1.458872302628911e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44269789062666548,0.10930971524682384,0.021838765746930895,5.1348152491767872e-11,4.3126794594994429e-09,0.0010553984885167736,0.00036451653848371102,4.6980033315385894e-06,5.5435304682420955e-15,0.0011208868617745924,5.6160806895841858e-13,0.00036874822835381076,1.9237113374949983e-10,3.476710483367818e-12,2.4288674477273728e-11,5.8266892909610334e-13,2.5370022880639725e-10,2.2269156552159095e-08,0.0078515732156803509,0.0016010638371355965,0.00012228236382374116,2.0291729604116136e-09,6.089711503996563e-09,3.1272617305441628e-08,3.2307404811129079e-11,2.641145131672905e-07,1.3456657697892966e-05,3.4808788536296521e-09,2.0708039816104019e-05,3.5189198111884452e-08,1.1289242108244261e-09,4.3831479886416123e-13,2.9966117046852965e-13,3.0360445977696319e-14
1.4623733830569792e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44269503881731964,0.10930620091261188,0.021836475727943054,5.1758713413734906e-11,4.3411705805905076e-09,0.0010595946562659967,0.00036619472136651369,4.7251860569915625e-06,5.5931599351397818e-15,0.001122945578726481,5.6722431373367117e-13,0.00036887355209213316,1.9350758887222917e-10,3.5106627508152086e-12,2.4409296147529611e-11,5.8672009219187809e-13,2.550237410741595e-10,2.2463395699724016e-08,0.0078512948379951732,0.0016039656163656379,0.00012242695754426398,2.0352667780372492e-09,6.1002572930790122e-09,3.1329374325924265e-08,3.2376233045210143e-11,2.6442936293478022e-07,1.3456698704419894e-05,3.4935674111315357e-09,2.0791417237693737e-05,3.5496278667982125e-08,1.1341145220772197e-09,4.4043556831344569e-13,3.0136043124712263e-13,3.0526541682792783e-14
1.4658744634850474e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44269219113661573,0.10930268702986669,0.021834185978581333,5.2171512036695599e-11,4.3697761948527994e-09,0.001063795784564818,0.00036787594274547341,4.7524403521535902e-06,5.6431071664906245e-15,0.0011250011269535684,5.7287918240774015e-13,0.00036899804260471538,1.9464712890025981e-10,3.5448481723179092e-12,2.453014318197219e-11,5.9078767592227732e-13,2.5635019591870969e-10,2.2658778160699309e-08,0.0078510159984819285,0.0016068638177376487,0.00012257137110690167,2.0413618048748527e-09,6.1107835990708907e-09,3.1386044588769321e-08,3.2445009277380016e-11,2.6474367276396597e-07,1.3456731870074287e-05,3.5062715925362276e-09,2.087489430286204e-05,3.5805167722914072e-08,1.139314188062381e-09,4.4256146229460942e-13,3.0306535743585791e-13,3.0693108985814995e-14
1.4693755439131155e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44268934756819639,0.109299173589505,0.021831896498768461,5.2586554657682404e-11,4.398496453729861e-09,0.0010680018619416297,0.00036956019790207375,4.7797660567885725e-06,5.6933734164900934e-15,0.0011270535095597549,5.7857279731443468e-13,0.00036912170669908806,1.9578974723915187e-10,3.5792676029974091e-12,2.4651215160982763e-11,5.9487169288078791e-13,2.5767958770475306e-10,2.2855307010569417e-08,0.0078507367080999559,0.0016097584461245698,0.00012271560522830185,2.0474580270594647e-09,6.1212904446407586e-09,3.1442628180188187e-08,3.2513733387472578e-11,2.6505744445727641e-07,1.3456757236118725e-05,3.5189913715358752e-09,2.0958470776759612e-05,3.6115870145580739e-08,1.1445231940887486e-09,4.4469247836332815e-13,3.0477595443105985e-13,3.0860147583437366e-14
1.4728766243411837e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44268650809594268,0.10929566058265459,0.021829607288427325,5.3003847571630331e-11,4.4273315083115318e-09,0.001072212876969614,0.00037124748212276381,4.8071630100848792e-06,5.7439599414314689e-15,0.0011291027296631128,5.843052803654443e-13,0.00036924455112808091,1.9693543727076668e-10,3.6139218974032368e-12,2.477251166676328e-11,5.989721555484372e-13,2.5901191079496508e-10,2.3052985318054999e-08,0.0078504569775798456,0.0016126495063939934,0.0001228596606203192,2.0535554305835215e-09,6.1317778525335974e-09,3.1499125186504002e-08,3.2582405378323194e-11,2.6537067981335997e-07,1.3456774843605095e-05,3.5317267219021076e-09,2.1042146425474579e-05,3.6428390794185515e-08,1.1497415254816326e-09,4.4682861526800713e-13,3.0649222770669022e-13,3.1027657285710577e-14
1.4763777047692518e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44268367270396908,0.10929214800064953,0.021827318347481028,5.3423397071353399e-11,4.4562815093337372e-09,0.0010764288182664686,0.00037293779069897819,4.8346310506615768e-06,5.7948679997155957e-15,0.0011311487903957072,5.9007675304756985e-13,0.00036936658259025391,1.9808419235353357e-10,3.6488119095026735e-12,2.4894032283328002e-11,6.0308907629408396e-13,2.6034715955009491e-10,2.3251816145089593e-08,0.0078501768174282088,0.0016155370034081501,0.0001230035379900709,2.0596540008108761e-09,6.1422458455341357e-09,3.1555535695101146e-08,3.265102553289913e-11,2.6568338061230028e-07,1.3456784733389277e-05,3.5444776174606083e-09,2.1125921016026742e-05,3.6742734516197292e-08,1.1549691675774091e-09,4.489698747443988e-13,3.0821418268252677e-13,3.1195638214627102e-14
1.47987878519732e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44268084137661845,0.10928863583502585,0.021825029675852849,5.3845209447526419e-11,4.485346607179719e-09,0.0010806496744941308,0.00037463111892715447,4.8621700165746232e-06,5.846098851845127e-15,0.0011331916949034132,5.9588733641997947e-13,0.00036948780773032657,1.9923600582271527e-10,3.6839384926705312e-12,2.5015776596495235e-11,6.0722246737470542e-13,2.6168532832906899e-10,2.3451802546796471e-08,0.0078498962379323564,0.001618420942023894,0.00012314723803997078,2.0657537241145228e-09,6.1526944465099719e-09,3.1611859793384743e-08,3.2719593708389414e-11,2.6599554862770575e-07,1.3456786946121719e-05,3.5572440320345946e-09,2.1209794316361654e-05,3.705890614831329e-08,1.1602061057330485e-09,4.5111625410702011e-13,3.099418246970265e-13,3.1364090041516986e-14
1.4830297575825814e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44267829664449565,0.10928547523513431,0.021822970101591219,5.422678054293982e-11,4.5116037270339982e-09,0.0010844526380293907,0.00037615769225149312,4.8870155927633069e-06,5.8924836509927404e-15,0.0011350276129991209,6.0115040080399083e-13,0.00036959622639980648,2.0027524733849829e-10,3.7157553906139098e-12,2.5125537398066802e-11,6.1095661152413066e-13,2.6289217218679671e-10,2.363278084423038e-08,0.0078496433661761362,0.0016210134483572664,0.0001232764170531911,2.071244449625277e-09,6.1620816261742118e-09,3.1662477673120916e-08,3.2781260604290282e-11,2.6627604577794102e-07,1.3456782407128784e-05,3.5687470523477342e-09,2.1285364492475804e-05,3.734502746917824e-08,1.1649272861164225e-09,4.5305237171948391e-13,3.1150156944381696e-13,3.1516099112276367e-14
1.4861807299678428e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44267575518111568,0.10928231495992088,0.021820910745359603,5.4610194244791392e-11,4.537954305975859e-09,0.0010882595653066971,0.00037768670426629151,4.9119183680108463e-06,5.9391318577199218e-15,0.0011368609794242996,6.0644533020062227e-13,0.00036970400205636744,2.0131695583960124e-10,3.7477652231229349e-12,2.5235478760439298e-11,6.147041152609703e-13,2.6410137257847355e-10,2.3814699843806981e-08,0.0078493901701097105,0.0016236030798506577,0.00012340545350803192,2.0767360874689338e-09,6.1714531336398796e-09,3.1713025695593825e-08,3.284288559310011e-11,2.6655611408901836e-07,1.3456771711830404e-05,3.5802626029521334e-09,2.1361014268419726e-05,3.7632636816901702e-08,1.1696559738072368e-09,4.5499263648634859e-13,3.1306592904219519e-13,3.1668489516292492e-14
1.4893317023531042e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44267321697552164,0.1092791550036173,0.021818851607102441,5.4995455134428919e-11,4.5643984529053652e-09,0.0010920704481514312,0.0003792181515531206,4.9368782231146243e-06,5.9860443952924076e-15,0.0011386917965002738,6.1177221196277082e-13,0.000369811139433834,2.0236112642034584e-10,3.7799686110365532e-12,2.5345600385388968e-11,6.1846498728926536e-13,2.6531292538837411e-10,2.3997561758470385e-08,0.0078491366567948438,0.0016261898400334908,0.0001235343479069589,2.082228627694414e-09,6.1808089856973321e-09,3.1763503925638726e-08,3.2904468613982343e-11,2.668357548291601e-07,1.3456754889447596e-05,3.5917906648472859e-09,2.1436743476926263e-05,3.7921737694912155e-08,1.1743921581624481e-09,4.5693704695770128e-13,3.1463490729300064e-13,3.1821261071205416e-14
1.4924826747383656e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44267068201689558,0.10927599536057712,0.021816792686764303,5.5382567791732636e-11,4.5909362764934005e-09,0.0010958852784173246,0.00038075203069687754,4.961895038517858e-06,6.0332221883475283e-15,0.0011405200665569875,6.171311331560738e-13,0.00036991764323175534,2.0340775416050712e-10,3.8123661747798577e-12,2.5455901975854696e-11,6.2223923624037543e-13,2.6652682649982887e-10,2.4181368796639812e-08,0.0078488828331604813,0.0016287737324316308,0.00012366310074944284,2.0877220607977408e-09,6.1901491992170635e-09,3.1813912427240786e-08,3.2966009503387425e-11,2.6711496927892084e-07,1.3456731969053369e-05,3.6033312191040288e-09,2.1512551951321386e-05,3.8212333599481522e-08,1.1791358285557128e-09,4.5888560038401442e-13,3.1620850818749127e-13,3.1974413439489685e-14
1.4949655783336664e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44266868680021293,0.10927350584173291,0.021815170451947162,5.5688912337925138e-11,4.6119136150685953e-09,0.0010988940642554855,0.00038196240784637978,4.9816478386888156e-06,6.0705848157830305e-15,0.0011419589143060287,6.2137648339719741e-13,0.00037000112283980279,2.042342037188967e-10,3.8380320032865214e-12,2.5542944018544979e-11,6.2522269830893171e-13,2.6748500799915068e-10,2.4326872320258809e-08,0.0078486826110346613,0.0016308077703766114,0.00012376445603582296,2.092051398676174e-09,6.1974980963182315e-09,3.185358424682793e-08,3.3014473144312949e-11,2.6733468524461009e-07,1.3456709631473217e-05,3.6124337342858597e-09,2.1572343251821314e-05,3.8442372845454078e-08,1.1828790130749944e-09,4.6042394292029829e-13,3.1745173344087587e-13,3.209536296045904e-14
1.4974484819289672e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44266669358781141,0.10927101651131071,0.021813548352377341,5.5996411752335614e-11,4.6329492389614538e-09,0.0011019052920966501,0.00038317429118038185,5.0014358729674596e-06,6.108113172331857e-15,0.0011433961831781767,6.2564182354362402e-13,0.00037008421421571848,2.0506217347442553e-10,3.863819086165369e-12,2.5630097476079902e-11,6.2821447574995359e-13,2.6844464301708146e-10,2.4472965127838734e-08,0.0078484822037216753,0.0016328400315866372,0.00012386572397802707,2.0963812790682738e-09,6.2048373019925948e-09,3.1893212843843214e-08,3.3062910994982303e-11,2.6755413791280469e-07,1.3456683539657035e-05,3.6215439851723515e-09,2.1632183585377493e-05,3.8673344242871255e-08,1.1866268339796801e-09,4.6196486075121777e-13,3.1869783322620356e-13,3.2216549182249478e-14
1.499931385524268e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44266470237457428,0.10926852736670205,0.021811926388027855,5.6305068273795232e-11,4.6540432010409741e-09,0.0011049189579919478,0.00038438767903237761,5.0212590824024509e-06,6.1458077121936881e-15,0.0011448318743244609,6.2992719581304895e-13,0.00037016691961444108,2.058916610010667e-10,3.8897277264127471e-12,2.5717362204631079e-11,6.3121457269151825e-13,2.6940572953837129e-10,2.4619648293917662e-08,0.0078482816144432553,0.0016348705177821055,0.00012396690481657367,2.1007116987635614e-09,6.2121668245626765e-09,3.1932798249562774e-08,3.3111322352293887e-11,2.6777332790693604e-07,1.3456653707655176e-05,3.6306619624730558e-09,2.1692072871212216e-05,3.8905249492902554e-08,1.1903792860898311e-09,4.6350834607678249e-13,3.1994680941459531e-13,3.2337971285969541e-14
1.5021659987600386e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44266291198775837,0.109266287293304,0.021810466735704449,5.6583850319542623e-11,4.6730776896878278e-09,0.0011076333385788915,0.00038548101308573558,5.0391299968232556e-06,6.1798752606209335e-15,0.0011461226483543956,6.338011931226792e-13,0.00037024102631611709,2.0663949545988228e-10,3.9131496844769283e-12,2.579599547852747e-11,6.3392177650135654e-13,2.7027194677707059e-10,2.4752168786590744e-08,0.0078481009311364078,0.0016366964391413778,0.00012405789329553437,2.1046095322336019e-09,6.2187551226829937e-09,3.1968388212653011e-08,3.3154870568158836e-11,2.6797037482061729e-07,1.3456623672573729e-05,3.6388747405937609e-09,2.1746015016079497e-05,3.9114764065686757e-08,1.1937604483825004e-09,4.6489968430761496e-13,3.2107334899910306e-13,3.2447453460596705e-14
1.5041771506722322e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44266130201761122,0.10926427135263272,0.021809153142225386,5.683555841354407e-11,4.6902491998886666e-09,0.0011100779644871953,0.00038646605353184554,5.0552381037684598e-06,6.2106517336505104e-15,0.0011472832538238016,6.3730171841470691e-13,0.00037030745793571859,2.0731359445340233e-10,3.9343140233815197e-12,2.5866842300321456e-11,6.3636402689527821e-13,2.7105254492014928e-10,2.487184747112543e-08,0.0078479381942246004,0.0016383385413038783,0.00012413972291240908,2.1081179487729641e-09,6.2246778957138208e-09,3.2000389309072982e-08,3.3194046001524707e-11,2.6814753591534619e-07,1.3456594068853104e-05,3.6462715799417939e-09,2.1794596744160459e-05,3.9303976118812204e-08,1.1968066950736391e-09,4.6615367026254174e-13,3.2208922916405411e-13,3.2546151097643117e-14
