Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(33),OX(20),CH3X(22),HOX(23),HX(19),CH2X(134),CHX(26),H2OX(35),H2X(36),CXHO(27),OCX(21),COX(37),CH3OHX(46),C2H6X(39),HOCXO(25),CO2X(34),CX(24),HO2X(135),CH2O3(144),SX(162),CH2O2(69),SX(192),CHO3X(143)
1.2227844053258524e-17,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289575039646828,0.099999999996858865,0.099999999999804731,3.3734380887147818e-85,6.7731710971946846e-52,1.2183629069872836e-44,1.5378276456949281e-67,1.8552886794303243e-38,1.2187975326902899e-82,1.0543305300687263e-30,0.0,6.6515191600455722e-39,8.9935795855182154e-82,1.2675334281034582e-50,6.0347869000320561e-69,5.7998616289820555e-77,4.5354939699259582e-45,2.0389229039558363e-117,3.1411363578724346e-12,3.9056874565830689e-13,2.6790961271407528e-18,4.0192522320384861e-27,2.6790961908811912e-18,3.3878230925683716e-26,7.249744298697794e-31,1.0362211576546619e-62,5.7579196709371587e-55,8.2300479258218123e-55,5.4996488632520447e-59,1.8350286642751608e-78,1.454057159665766e-61,2.2702465892623505e-49,3.692917602335531e-86,3.2050978374293917e-96,2.5465226068702334e-48,1.3339899407217352e-52,1.2878176025808389e-116,1.0287620458592898e-127,2.2808137527181738e-84,2.117603499243205e-95,1.5405897355082616e-109
2.4455698472197676e-17,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289575039293658,0.099999999993717725,0.099999999999609443,8.6352772403229433e-83,1.0837084230719147e-50,9.7469131242115604e-44,1.9682535874715996e-65,1.4842323804195104e-37,1.5599290405741378e-80,4.2173247610453504e-30,0.0,2.660609384134073e-38,5.77777123496007e-80,2.028055398434134e-49,3.8619369730677081e-67,7.4231955085483696e-75,3.628397234034442e-44,2.5727665127496482e-115,6.2822750105002805e-12,7.8113782238602838e-13,5.3581944654167848e-18,1.6077016143687741e-26,5.3581947203816014e-18,1.3551010877386676e-25,5.799683855247363e-30,3.3159109044805208e-61,9.2126802665890701e-54,2.6333907593033776e-53,3.5194775852986854e-57,4.6972783497552866e-76,4.6529873442316846e-60,3.6323981980441272e-48,9.4655963026854882e-84,1.640872566822215e-93,4.0743606238504575e-47,2.1343859421282976e-51,2.6419099765735418e-113,4.2214719323921679e-124,5.8461364861628006e-82,1.0862764371042061e-92,1.5800431738329898e-106
4.8911407310075976e-17,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289575038587314,0.099999999987435445,0.09999999999921888,2.2102547414243471e-80,1.7339338759724987e-49,7.7975347211108875e-43,2.5189355745993346e-63,1.1873864418570263e-36,1.9963669175384017e-78,1.686930408252764e-29,0.0,1.0642441148057893e-37,3.6979951286824242e-78,3.2448892348627558e-48,2.4712171110485009e-65,9.5000611178035325e-73,2.9027178505556187e-43,3.3036779171789533e-113,1.2564551211692339e-11,1.5622759757811893e-12,1.0716390962075058e-17,6.4308060970062687e-26,1.0716391981957855e-17,5.4201740010287538e-25,4.6395633985305227e-29,1.0610916700337738e-59,1.4740293135415642e-52,8.4253982188484587e-52,2.2520805607592159e-55,1.2022988107289943e-73,1.4889561674527816e-58,5.8118395759235453e-47,2.4227797574506906e-81,8.3998386840361375e-91,6.5187274901683051e-46,3.4150182099816989e-50,5.4097263637862093e-110,1.7288263598359779e-120,1.4963612033334928e-79,5.5608294350409927e-90,1.6176916100983574e-103
9.782282498583258e-17,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289575037174631,0.099999999974870885,0.099999999998437741,5.6563196231849825e-78,2.7742931162644129e-48,6.2380299047129887e-42,3.2231367312824883e-61,9.499093089279114e-36,2.5544707093661892e-76,6.7477224461235536e-29,0.0,4.2569773185781024e-37,2.3667197599492581e-76,5.1918202665774174e-47,1.5810368617270269e-63,1.2155894448882183e-70,2.3221730899215207e-42,4.2846540892673429e-111,2.5129099197823479e-11,3.1245522823303818e-12,2.1432783235816513e-17,2.5723209238496869e-25,2.143278731553392e-17,2.1678843088114433e-24,3.7113547911610294e-28,3.3954915123414681e-58,2.3584465342073278e-51,2.6951959738705367e-50,1.44083752410332e-53,3.076835770126731e-71,4.7646569342857434e-57,9.2989438003106727e-46,6.2001303808496188e-79,4.2992495269523409e-88,1.0429159433527514e-44,5.4640267316239141e-49,1.1075240632554676e-106,7.0787931975697539e-117,3.8293616848874885e-77,2.8461620778482066e-87,1.6559328979321518e-100
1.4673424266158918e-16,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289575035761947,0.099999999962306324,0.099999999997656602,4.2823325417094235e-77,1.057697916784754e-47,1.8519153474579343e-41,2.1145949455382673e-60,2.8200433250247936e-35,1.690466521279833e-75,1.433891048733141e-28,0.0,9.046077493277738e-37,1.1904092261906921e-75,1.979380929444697e-46,8.8608799961858193e-63,8.0444145905515749e-70,6.6399613326158141e-42,5.7239238451093065e-110,3.7693642767703183e-11,4.6868285886384466e-12,3.2149174789982926e-17,5.466179393416341e-25,3.2149183459655277e-17,4.6064817453143562e-24,1.061166843995162e-27,1.5936244897698778e-57,8.9224811043553858e-51,1.2607011907649321e-49,8.0751363547879552e-53,2.3184072605433953e-70,2.236224104878713e-56,3.5179791977587268e-45,3.8146481862449056e-78,3.6784763018532607e-87,3.8384806460596962e-44,2.0831596443349573e-48,8.8384046622122628e-106,6.3556082865083034e-116,2.3560324712257849e-76,2.032309193275535e-86,1.3485238308601006e-99
1.956456603373458e-16,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289575034349263,0.099999999949741764,0.099999999996875463,2.1560265452492598e-76,2.8458088553342469e-47,4.0352264392580474e-41,8.6566745932812629e-60,6.144725908192225e-35,7.6318998422705244e-75,2.4460494361639067e-28,0.0,1.5431544758862616e-36,5.1819089312231654e-75,5.3256686157538091e-46,3.2343461148782529e-62,3.6319561014981229e-69,1.4005596774387472e-41,2.8163217468387153e-109,5.0258181921333011e-11,6.2491048947053822e-12,4.2865565624574352e-17,9.3246547561984061e-25,4.2865580414443812e-17,7.857687929597558e-24,2.2382150613475505e-27,4.9678000538738679e-57,2.3225164505456684e-50,4.0666422991484793e-49,2.9475387606262012e-52,1.0549856061675256e-69,6.9709820959859933e-56,9.1572793498103314e-45,2.3205120406182396e-77,2.0033961861240378e-86,9.7348908643061454e-44,5.6048929617127074e-48,7.6151132317741394e-105,5.5016081739331079e-115,1.4332118108578288e-75,1.2663801943879212e-85,9.4103137794843137e-99
2.9346849568885897e-16,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289575031523895,0.099999999924612698,0.099999999995313185,2.9557050579271732e-75,1.1510311658399367e-46,1.1713019281143656e-40,6.6086649786634967e-59,1.7836242581791901e-34,8.821135352948079e-74,5.0642345680262886e-28,0.0,3.1949055487764871e-36,4.9986347388061513e-74,2.1540560696250275e-45,2.1062108522327657e-61,4.1985433232822324e-68,3.8253606355835761e-41,1.0547878070195984e-108,7.5387249863929422e-11,9.3736575062733398e-12,6.4298345604958946e-17,1.9305498357532352e-24,6.4298376226984984e-17,1.6266865582471919e-23,6.112835715355525e-27,2.4476812465052462e-56,8.5233057171399083e-50,2.2380163239165543e-48,1.9194418597369959e-51,9.3692930920274304e-69,3.4346777867200175e-55,3.360591863942553e-44,5.0076951930167608e-76,3.0064824740563823e-85,3.4041453648791423e-43,2.2669931936796527e-47,6.9282542749153919e-103,4.9591113064724785e-113,3.0928894357531207e-74,2.9501038022007593e-84,4.0266319903593635e-97
3.912913310403722e-16,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289575028698527,0.099999999899483605,0.099999999993750907,1.4523216020451752e-74,3.1178199790603322e-46,2.5615055061293545e-40,2.7204986487029716e-58,3.9005848253534244e-34,3.9684653542044188e-73,8.6129363546274216e-28,0.0,5.4336978362032242e-36,2.0424825118606538e-73,5.8347424455680075e-45,7.7425076687588073e-61,1.888894352911904e-67,8.0039298390396878e-41,6.5734073820347569e-108,1.0051630156641284e-10,1.2498210116954582e-11,8.5731122939210139e-17,3.2833571829257407e-24,8.5731175021650017e-17,2.7663284049667363e-23,1.2789310477046658e-26,7.6801673963296307e-56,2.2101565491653702e-49,7.1811919823370782e-48,7.0559380356127061e-51,4.2552348255422513e-68,1.0777115856412814e-54,8.7142652447235356e-44,2.7046709473287777e-75,1.6661789294929204e-84,8.5056339821538045e-43,6.1406581799521273e-47,5.8505453733353655e-102,4.7436908061098599e-112,1.6704833904659317e-73,1.80722608389694e-83,2.854478031530292e-96
4.891141663918854e-16,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289575025873168,0.099999999874354539,0.099999999992188629,5.7816699723250201e-74,7.004074417521414e-46,4.8057334703431699e-40,8.9248317787614261e-58,7.3180274148927969e-34,1.4133532345394299e-72,1.3158620157516523e-27,0.0,8.3014629337129514e-36,6.6534959284541679e-73,1.3107560626190134e-44,2.279886833444913e-60,6.7273659366201664e-67,1.4570840596280546e-40,2.7630479196294515e-107,1.256453358687856e-10,1.5622762726685776e-11,1.0716389743831878e-16,5.0162240297027847e-24,1.0716397701226146e-16,4.2259504086733208e-23,2.3280994600274459e-26,1.974355215574694e-55,4.8324549506079331e-49,1.8761020078668337e-47,2.0777170865042439e-50,1.5370165586405118e-67,2.7704969258721676e-54,1.9053536094201931e-43,1.1687865349353294e-74,7.1707432790871306e-84,1.8044772392288492e-42,1.379479112410977e-46,3.9442130508125286e-101,3.3717574237266266e-111,7.2187713615957023e-73,8.4201207588127143e-83,1.5663693413798069e-95
6.847598370949118e-16,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289575020222446,0.099999999824096492,0.099999999989064073,1.3478838670873159e-72,2.7160822506833488e-45,1.3149365844504352e-39,1.1480122081276276e-56,2.002345198238308e-33,2.0258995265503541e-71,2.5303557657204559e-27,0.0,1.5963420519505055e-35,5.7813282233286993e-72,5.0829332186600987e-44,1.9118423308842475e-59,9.6432460209755699e-66,3.8471259357221687e-40,2.367661600714712e-106,1.7590335118029555e-10,2.1871867943238327e-11,1.5002943775302376e-16,9.6460036335344842e-24,1.5002959078758627e-16,8.124683077932524e-23,6.1458192998723417e-26,1.1138514016906108e-54,1.8587760984870748e-48,1.0487238881046731e-46,1.7423089703732444e-49,3.1127993082376508e-66,1.5630048277914642e-53,7.3288357613141712e-43,2.557159459634409e-73,2.8212640894297514e-82,6.6100185095701822e-42,5.3494325205085561e-46,5.2832944303889242e-99,9.047504152549397e-109,1.579403606105058e-71,3.2355335143372846e-81,1.2943771294570868e-93
8.804055077979382e-16,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289575014571733,0.099999999773838499,0.099999999985939517,8.0060642238518468e-72,7.2272252304595428e-45,2.7720469411537308e-39,5.712749048342365e-56,4.2211864482283629e-33,1.0113059474434384e-70,4.1497765836619925e-27,0.0,2.6179971272785648e-35,2.4208986102165475e-71,1.3525183806714385e-43,7.8085649228251454e-59,4.8138009138259293e-65,7.9760446310269567e-40,3.0089543875128327e-105,2.2616129582089011e-10,2.8120973155932226e-11,1.9289496655271769e-16,1.5819393571770348e-23,1.928952175556183e-16,1.3321797454146519e-22,1.2739855440848677e-25,3.7044057350208522e-54,4.9373838623117739e-48,3.464906268177235e-46,7.1161371373383843e-49,1.858484295955078e-65,5.1981860872546249e-53,1.9467264025879454e-42,1.5341565908916628e-72,1.993337955562462e-81,1.7161784670149055e-41,1.4234313677928585e-45,4.8879061009872201e-98,9.5341819628620418e-108,9.4756313197872622e-71,2.3029903904593474e-80,1.0501760596164215e-92
1.2716968492039911e-15,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289575003270329,0.099999999673322737,0.099999999979690418,2.1247673814026382e-70,3.2394006421945883e-44,8.4556074893489084e-39,9.5703922405591598e-55,1.2875922253896724e-32,1.6444414960197513e-69,8.6032281569194074e-27,0.0,5.4275779316249131e-35,2.4679417203525621e-70,6.0622816092224961e-43,8.1682687342339609e-58,7.8274585234704158e-64,2.396563185079863e-39,1.1872433549748997e-103,3.2667697311963822e-10,4.0619183569745712e-11,2.786259896119453e-16,3.2796312038632377e-23,2.786265101044502e-16,2.7606612214520928e-22,3.8265656974871326e-25,2.5357859688785187e-53,2.2406286833044256e-47,2.3166943293834947e-45,7.4439434048705369e-48,5.1007645612387238e-64,3.558327454692784e-52,8.8344240455914118e-42,3.8137271612666028e-71,8.8619878055539484e-80,7.6045160142291772e-41,6.3801306498303927e-45,5.3701817191162583e-96,1.8428638943962159e-105,2.3555988149657229e-69,9.6260899064302885e-79,7.1951688530622072e-91
2.0542795320160966e-15,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574980667601,0.099999999472292059,0.099999999967192207,1.5212984555864744e-68,2.3512232969652984e-43,3.6689643341132876e-38,4.1602060515384696e-53,5.5869672608651554e-32,6.2555806655853179e-68,2.236852950721416e-26,0.0,1.4111800778609764e-34,5.1578239765676359e-69,4.4001219036072923e-42,1.8727136659058028e-56,2.9775233366206308e-62,1.0303524384054828e-38,9.3509467841074542e-102,5.2770747979728344e-10,6.5615604351075974e-11,4.5008789757095593e-16,8.5270290972842669e-23,4.5008925150927799e-16,7.17127368895609e-22,1.6438355959883253e-24,3.298328015904509e-52,1.6773774496538759e-46,2.8726373867609933e-44,1.7066495165258402e-46,4.2828696736120338e-62,4.6283563295686017e-51,6.6136307532049895e-41,2.3746093378208193e-69,1.2419208578713083e-77,5.6043631040474493e-40,4.630825328022788e-44,1.7242110068832851e-93,1.1774757360009116e-102,1.4668188624687098e-67,1.1725050866976026e-76,1.428098577650423e-88
3.6194448976403074e-15,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574935462483,0.099999999070234089,0.099999999942195786,1.9683807224887413e-66,2.411882708366265e-42,2.0742759941870598e-37,3.0422037451775336e-51,3.1586198692949081e-31,4.1121472594157176e-66,6.9332535662007884e-26,0.0,4.3740411104115356e-34,1.7625622466288887e-67,4.5136284953502291e-41,6.9309870619758506e-55,1.9572321329438287e-60,5.8019526074837617e-38,1.3483778952987574e-99,9.297651015277428e-10,1.1560844572855226e-10,7.9301116085670682e-16,2.6429604187694487e-22,7.9301536161580423e-16,2.2186314830193908e-21,9.2409467821907077e-24,6.5173587052768501e-51,1.7839914960272759e-45,5.4366868212599246e-43,6.3163753747154027e-45,6.2238731926840932e-60,9.1454224435653736e-50,7.0340209887735796e-40,2.7591459351394827e-67,3.2007193779416358e-75,5.9139306492049049e-39,4.75028811672518e-43,1.2392841126358723e-90,1.6908228724132755e-99,1.7046069388371129e-65,2.7119148570428876e-74,5.8285246041741018e-86
6.74977562888873e-15,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574845053611,0.099999998266131734,0.099999999892202943,3.4903327022260375e-64,3.042095969978758e-41,1.379250334368118e-36,2.8885982812882544e-49,2.1002465637333157e-30,3.6658032424390677e-64,2.4099385964680116e-25,0.0,1.5203841290202282e-33,8.0679817181319917e-66,5.6929897925628603e-40,3.3037103180009735e-53,1.7447473475076758e-58,3.8525942858899174e-37,4.2706577778309257e-97,1.7338667787137204e-09,2.1559412774277861e-10,1.4788554769087008e-15,9.1864119082586219e-22,1.4788701074426562e-15,7.6827378600289615e-21,6.1152809567237656e-23,1.6205545912192044e-49,2.312981885089368e-44,1.3060611077941644e-41,3.0107493062370836e-43,1.1795503910133074e-57,2.2740211146255262e-48,9.1198285518358142e-39,4.5913887948185784e-65,1.1336147692676445e-72,7.6271233801706644e-38,5.9914983049805706e-42,1.4326658261268359e-87,3.9080503787350044e-96,2.8374225452326221e-63,9.013564286238058e-72,3.6137446495205087e-83
1.3010437091385576e-14,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574664241291,0.09999999665798126,0.099999999792217256,7.2465467630733693e-62,4.3016414998096285e-40,1.0030647322751938e-35,3.1095272519763614e-47,1.5273861215172058e-29,3.8135127642330039e-62,8.9524773381194929e-25,0.0,5.6479878920039768e-33,4.3408412056645894e-64,8.0500340228073442e-39,1.7809835016495646e-51,1.8150135983716075e-56,2.8005213221413436e-36,1.7057637238711722e-94,3.342015869711788e-09,4.1556548880840602e-10,2.8505352669999648e-15,3.4123673979417471e-21,2.8505898312945082e-15,2.8325609548330299e-20,4.4151585563526214e-22,4.5542531330190497e-48,3.3266957946718846e-43,3.531510213628688e-40,1.6230508529375269e-41,2.5375231778882603e-55,6.3906589126687674e-47,1.3117004679023484e-37,9.2059282863916517e-63,4.704724613371468e-70,1.0892114012234848e-36,8.472167601433909e-41,2.133562060901978e-84,1.1638465600885348e-92,5.6925643513374138e-61,3.6143552632417676e-69,2.7921808837941703e-80
1.9271098553882422e-14,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574483436206,0.099999995049903145,0.09999999969223157,6.8765847030585604e-61,1.8358495029039568e-39,3.0991175593918645e-35,2.4566713703821103e-46,4.7190238221038102e-29,3.1303344599732258e-61,1.9640741290555568e-24,0.0,1.2391134339537204e-32,3.254027545383495e-63,3.4355619410607561e-38,1.1836622548638486e-50,1.4898700575522935e-55,8.6515677743172267e-36,2.1716544581651071e-93,4.9500926117644756e-09,6.1553684592370249e-10,4.222203267820771e-15,7.4859611865729838e-21,4.2223233652620451e-15,6.1754198306623373e-20,1.3576808995436969e-21,2.4592157806430827e-47,1.3730947808062882e-42,1.9224653708647877e-39,1.0786980264985793e-40,2.3312749670920378e-54,3.4508299125882058e-46,5.4140907485306381e-37,9.6489709179588489e-62,5.0782711882105489e-69,4.4789829006748567e-36,3.6157303201952014e-40,3.3609050771155851e-83,1.9877670923819147e-91,5.967396962665281e-60,4.2588915041742619e-68,3.7379186972849583e-79
2.553176001637927e-14,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574302638357,0.099999993441897375,0.099999999592245911,4.0246265706428951e-60,5.2633350267776654e-39,6.9708217436167763e-35,1.1519168027180375e-45,1.0614323933185504e-28,1.6078307511940214e-60,3.447469625132422e-24,0.0,2.1749848499463572e-32,1.4887051606651827e-62,9.849605528370974e-38,4.8361174388994987e-50,7.6525547781851787e-55,1.9458457051126995e-35,1.8167845803982435e-92,6.5580970079733323e-09,8.1550819908881108e-10,5.5938594794827019e-15,1.313917067530537e-20,5.5940709400766698e-15,1.0773780691954383e-19,3.0402352958695314e-21,8.452179788232533e-47,3.8279793677807272e-42,6.7321206844500492e-39,4.4072613668367178e-40,1.2370349181776653e-53,1.1860254127452673e-45,1.5093766753646253e-36,6.4855293841430411e-61,3.2666372942474989e-68,1.2443485759809824e-35,1.0366174580319121e-39,3.6716656131136178e-82,2.2632036840029552e-90,4.0112124506995923e-59,3.0948410090519181e-67,3.2163127572477563e-78
3.1792421478876115e-14,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574121847744,0.09999999183396395,0.099999999492260239,1.7758300000826721e-59,1.2118484642806041e-38,1.3181365310664488e-34,4.0647451025520723e-45,2.0070718025766744e-28,6.2809230397009001e-60,5.3454307019668146e-24,0.0,3.3724156748474239e-32,5.0857356840290035e-62,2.2677916333482961e-37,1.5125774937159626e-49,2.9894943848801276e-54,3.6792449603541581e-35,1.1232637958899882e-91,8.1660290615419591e-09,1.01547954830388e-09,6.9655039021006634e-15,2.037173556066982e-20,6.9658327902387441e-15,1.660419715089132e-19,5.7235298555747515e-21,2.2710284564295767e-46,8.6323896953835261e-42,1.8411227026410507e-38,1.3784451431594528e-39,4.8697629818309785e-53,3.1867361809198658e-45,3.4037840428619105e-36,3.2123566986241292e-60,1.5681501055329849e-67,2.7965059942294538e-35,2.3867353965376114e-39,3.1389711482434217e-81,2.0067189721897873e-89,1.9869179186484745e-58,1.6561358897677374e-66,2.1171944377595395e-77
4.431374440386981e-14,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289573760288217,0.09999998861831412,0.099999999292288894,2.1345316569246356e-58,4.3466998004281228e-38,3.470736720442121e-34,3.1005296564142687e-44,5.2846013668916593e-28,5.882424090486638e-59,1.0385036569345572e-23,0.0,6.5519655742380793e-32,3.5205432078319527e-61,8.1340723706292665e-37,9.2141834128290133e-49,2.7998989106185877e-53,9.6866602563804058e-35,2.4604824736883804e-90,1.1381676152632576e-08,1.4154222348844468e-09,9.7087573806300665e-15,3.9573966645225083e-20,9.7094001632605384e-15,3.1876545092484424e-19,1.4938438671336099e-20,1.057146195084652e-45,3.0077746212204463e-41,8.7828536578042286e-38,8.3970829507123665e-39,4.5762044150385063e-52,1.4833876228022739e-44,1.1859927825544283e-35,4.4964139016914852e-59,2.255614460660226e-66,9.6758281577189034e-35,8.5607572375787362e-39,1.5060575164834786e-79,1.0828999390851426e-87,2.7817657829965062e-57,2.8238664092456194e-65,6.1961234783870456e-76
5.68350673288635e-14,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289573398757623,0.099999985402953628,0.099999999092317562,1.1487995569714315e-57,1.1389215964240759e-37,7.2194597096920065e-34,1.3549909320141387e-43,1.0992171563577246e-27,2.7618525578422749e-58,1.7082863548825924e-23,0.0,1.0777785037868978e-31,1.4199670589312437e-60,2.1312588536103875e-36,3.4718374133790654e-48,1.3145786165413927e-52,2.0147228146948321e-34,1.7010258459699168e-89,1.4597033910720227e-08,1.8153649056665891e-09,1.2451963704329145e-14,6.5090567572500124e-20,1.2453027292992903e-14,5.1811626294775182e-19,3.0809875717931138e-20,3.3473924392444149e-45,7.7415350781697475e-41,2.7860804572199707e-37,3.1639582014313635e-38,2.2764286757930753e-51,4.6970248907283991e-44,3.0525934882101827e-35,2.59364025698531e-58,1.3760922068199171e-65,2.4746802091511063e-34,2.2430714897676997e-38,1.3964742974272014e-78,1.1125813413729251e-86,1.6048632865667789e-56,1.8247822134612148e-64,4.7228903570229281e-75
6.93563902538572e-14,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289573037255964,0.099999982187882419,0.099999998892346245,4.5937001745106348e-57,2.4810826699802411e-37,1.3039937916093001e-33,4.5434870822567337e-43,1.9853746268071433e-27,9.6977804048018115e-58,2.5438881976386717e-23,0.0,1.6049897775671438e-31,4.4124913459800364e-60,4.6427736201461036e-36,1.0209798469308381e-47,4.6158903062830107e-52,3.6386906063088067e-34,8.5728310529324242e-89,1.7812102362841926e-08,2.2153075606515554e-09,1.5195122874166467e-14,9.6919341980470201e-20,1.5196716018917423e-14,7.6225523102475497e-19,5.5176064721407297e-20,8.557492108438216e-45,1.6684561170289154e-40,7.0658527159934061e-37,9.3043981451489289e-38,8.5804018531613755e-51,1.2007685821952408e-43,6.5790276620118399e-35,1.0923481605602595e-57,6.1197195367968115e-65,5.3000930698412861e-34,4.8863793230157234e-38,9.3665209291229888e-78,8.0055487078677542e-86,6.7601083922465669e-56,8.5212818068969797e-64,2.6087310230705273e-74
8.187771317885089e-14,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289572675783234,0.099999978973100506,0.099999998692374914,1.5522803324534926e-56,4.7803425396533832e-37,2.1403836554217851e-33,1.2979243900542658e-42,3.258715135854827e-27,2.8788912664168188e-57,3.5453062444230446e-23,0.0,2.2368328116800531e-31,1.1625341102411144e-59,8.9451763949506077e-36,2.5738446248877989e-47,1.3702638337754373e-51,5.9719967306846413e-34,3.5911654571455595e-88,2.102688153580319e-08,2.6152501998405838e-09,1.7938234891102261e-14,1.3505811291817771e-19,1.7940468083066237e-14,1.0494406261015705e-18,8.9777790139574028e-20,1.9057340918613048e-44,3.194809876186602e-40,1.5504777652094206e-36,2.3455958127985135e-37,2.7452400063472721e-50,2.6740618166891837e-43,1.2597871785101496e-34,3.8160724611870317e-57,2.2876285994359219e-64,1.0082838643259653e-33,9.4145901272347445e-38,5.2155766588765508e-77,4.7830462642092239e-85,2.3620209699432598e-55,3.3115934274955503e-63,1.2171306740017482e-73
1.0692035902883826e-13,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289571952924553,0.099999972544404389,0.099999998292432307,1.6583376876029592e-55,1.4006606137581248e-36,4.7571924498921435e-33,9.3492692543519404e-42,7.2423398313939966e-27,2.0693749667759856e-56,6.0455796673603767e-23,0.0,3.8144240255615962e-31,6.2107901558012477e-59,2.6208827778811755e-35,1.3041887892952508e-46,9.8491448598779574e-51,1.327053750818864e-33,5.9313000983141988e-87,2.7455572147074755e-08,3.4151354308355769e-09,2.3424317469953281e-14,2.302572978522705e-19,2.3428168377752658e-14,1.7468001390533309e-18,1.9583478434584369e-19,7.4694071452150588e-44,9.3076693924194277e-40,5.674767064692294e-36,1.1885304857873806e-36,2.9041052551400387e-49,1.0480566621902388e-42,3.6703389690578485e-34,3.8256875046474651e-56,3.8656584091492546e-63,2.8907883185211015e-33,2.7584602618391851e-37,2.036519460822877e-75,3.7074325955677195e-83,2.3718235633586706e-54,5.4241056623493292e-62,3.3032871681427947e-72
1.294587402938269e-13,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289571302450653,0.099999966759567002,0.099999997932483972,7.2076994832456124e-55,3.0147352489831851e-36,8.440029243932978e-33,3.3960260529101891e-41,1.2848378026562173e-26,7.4879613626352033e-56,8.8628886248547965e-23,0.0,5.592121778880928e-31,1.9454931681704554e-58,5.6409346716213823e-35,3.9282311300701966e-46,3.5637699201513744e-50,2.3539742044194426e-33,3.1530644903465835e-86,3.324040462259983e-08,4.1350320847209755e-09,2.8361630537315104e-14,3.374956410002406e-19,2.8367330731806052e-14,2.50617330040088e-18,3.4175162680353653e-19,1.9479398807171845e-43,1.999320247682262e-39,1.4037642863722318e-35,3.5798614059112995e-36,1.2559161506017931e-48,2.7331675141094604e-42,7.8842154061164764e-34,1.6410625551776494e-55,1.9767202250116843e-62,6.1269453392414811e-33,5.9371180990100574e-37,1.435674218804522e-74,2.9005807700525004e-82,1.0180474542576421e-53,2.742547743698914e-61,1.9816094992875569e-71
1.5199712155881553e-13,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289570652070442,0.099999960975666435,0.099999997572535679,2.4049465787105188e-54,5.7257957852485726e-36,1.365757872491342e-32,9.8712086065232075e-41,2.0789985367256195e-26,2.1588181811696723e-55,1.2217397787734384e-22,0.0,7.7088659995978267e-31,5.043295935829663e-58,1.0713343504866024e-34,9.7719175798266656e-46,1.0274208413111044e-49,3.8084821923291682e-33,1.2448570098865924e-85,3.9024300237307757e-08,4.8549286874461784e-09,3.329879084373928e-14,4.6514561702249368e-19,3.3306721609226955e-14,3.3817139027031905e-18,5.4412036174047339e-19,4.3329888044320978e-43,3.793682821692541e-39,2.9720939431935056e-35,8.9052948515605468e-36,4.2395479159284635e-48,6.0795365085915238e-42,1.496055445371959e-33,5.4665095608115602e-55,7.6493109567326255e-62,1.1475345682575283e-32,1.1275998685595621e-36,6.9459879719296039e-74,1.613991089963432e-81,3.3936352900840114e-53,1.057338879270049e-60,8.5302186849845221e-71
