Time (s),Volume (m^3),N2,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(56),OX(20),CH3X(21),HOX(22),HX(19),CH2X(27),CHX(28),CX(26),OCX(25),H2OX(23),COX(58)
4.6578025196344724e-07,0.09977366400000001,0.80000000000000004,0.0,0.25268804363549469,0.095968988823345577,0.08326163864824622,6.446511164206161e-13,0.00041948060152700097,1.9366791592598532e-05,0.00022259733723299719,2.3010328000018688e-10,1.9431200760294461e-11,1.0432270102879704e-07,3.6684420212598913e-21,8.9319477142699703e-10,2.2580086561371588e-15,4.2798103312478098e-09,7.5569930824650712e-17,8.9007015771567144e-20,1.246924676764191e-08,4.8035526524423531e-17,0.0038081224665892956,0.0328339810622814,6.309018126701987e-08,5.8624141989240861e-07,1.2689338872476141e-05,1.5981374216795771e-12,9.2000930604299819e-09,6.9872200395996283e-08,4.0043697301751441e-08,2.0565307925602275e-08,8.2263416686244652e-11
4.6895492329731697e-07,0.09977366400000001,0.80000000000000004,0.0,0.25251408950831083,0.0959689265147666,0.083169251357539248,6.6260499303428872e-13,0.00042491194482652299,1.9367285033528816e-05,0.00022530415448461914,2.3431174762341407e-10,1.9763818773289297e-11,1.0539570832066469e-07,3.8417594317485076e-21,8.9133064366492609e-10,2.3225897660803247e-15,4.3507090044712225e-09,7.6987068233207981e-17,9.0733448779012973e-20,1.2559857348495863e-08,4.9783565648489145e-17,0.0038054761324384494,0.033010614793105748,6.3427871975251421e-08,5.8812284175298496e-07,1.2653279522610522e-05,1.6060035024497766e-12,9.1738244213782433e-09,6.9822470037298102e-08,4.0453859279911432e-08,2.0800941778429433e-08,8.3206438112330767e-11
4.721295946311867e-07,0.09977366400000001,0.80000000000000004,0.0,0.25234062544350017,0.095968844906394804,0.083077093391015308,6.8090769392578381e-13,0.00043036912554057452,1.9366954583011904e-05,0.00022802353965529199,2.3856521778425925e-10,2.0099470989354162e-11,1.0647057396677313e-07,4.0218396416409739e-21,8.8946961260600238e-10,2.3884908865317219e-15,4.4222129631759622e-09,7.8418712422748033e-17,9.2480809211017023e-20,1.2650124882468862e-08,5.1581401107979546e-17,0.0038028365270249939,0.03318675148101409,6.3764590040889838e-08,5.8999124889812299e-07,1.2617483670186801e-05,1.6138490315681722e-12,9.1477477180829053e-09,6.9772878011959331e-08,4.0865239604028289e-08,2.1037318945443251e-08,8.4152883953572794e-11
4.7530426596505644e-07,0.09977366400000001,0.80000000000000004,0.0,0.25216764932939612,0.095968744081820226,0.082985163770015691,6.9956287838164061e-13,0.0004358520149517411,1.9365818324861055e-05,0.00023075543680692887,2.4286379949498597e-10,2.0438156613861371e-11,1.0754726106457568e-07,4.2088895329829551e-21,8.8761204119965931e-10,2.4557274529082985e-15,4.4943219434596289e-09,7.9864890363475489e-17,9.4249193775188083e-20,1.2740049176809571e-08,5.3430046350477168e-17,0.0038002036227417842,0.033362393267845396,6.4100339502272827e-08,5.9184679115710884e-07,1.2581948614102304e-05,1.6216740659966284e-12,9.1218609572779106e-09,6.972342354153783e-08,4.1277829112242284e-08,2.127443316854312e-08,8.5102729148856425e-11
4.784789372989262e-07,0.09977366400000001,0.80000000000000004,0.0,0.25199515906716063,0.095968624124153523,0.082893461521745176,7.1857420461633328e-13,0.00044136048531644281,1.9363893990775631e-05,0.00023349979031856769,2.4720760025408479e-10,2.0779874740962844e-11,1.0862573315057936e-07,4.4031204841732903e-21,8.8575827406532811e-10,2.5243149150754937e-15,4.5670356689470147e-09,8.1325629115220652e-17,9.6038698743339715e-20,1.2829630098888259e-08,5.5330526611395381e-17,0.0037975773921435454,0.033537542282423095,6.4435124373663775e-08,5.9368961584897779e-07,1.25466716814616e-05,1.6294786627207226e-12,9.0961621673615421e-09,6.9674105857524737e-08,4.1691618715538961e-08,2.1512278253685475e-08,8.6055948834915577e-11
4.816536086327959e-07,0.09977366400000001,0.80000000000000004,0.0,0.25182315257067955,0.095968485116029373,0.082801985679226739,7.3794532958271068e-13,0.00044689440985345519,1.936119896716714e-05,0.0002362565448840681,2.5159672606024659e-10,2.1124624355440512e-11,1.0970595419517255e-07,4.6047484232246341e-21,8.8390863823603728e-10,2.594268736121924e-15,4.6403538510363837e-09,8.2800955828893634e-17,9.784941995388622e-20,1.2918867574293391e-08,5.7283878924546515e-17,0.0037949578079455848,0.03371220064065928,6.4768948645451149e-08,5.9551986783768257e-07,1.2511650227604181e-05,1.6372628787459596e-12,9.0706493981772675e-09,6.9624924200067573e-08,4.2106599397109926e-08,2.1750848069962438e-08,8.7012518344524303e-11
4.848282799666656e-07,0.09977366400000001,0.80000000000000004,0.0,0.25165162776646238,0.095968327139610066,0.082710735281256789,7.5767990878662074e-13,0.00045245366273261354,1.9357750301857612e-05,0.00023902564550982579,2.5603128142619696e-10,2.1472404334530079e-11,1.1078788859751451e-07,4.8139938809239289e-21,8.8206344387349084e-10,2.6656043911484893e-15,4.7142761891406857e-09,8.4290897747674106e-17,9.9681452814221956e-20,1.3007761584980372e-08,5.9291152131780979e-17,0.0037923448430225359,0.033886370445657739,6.510181628434555e-08,5.9733768958571567e-07,1.24768816361045e-05,1.6450267710993253e-12,9.0453207213207777e-09,6.9575877819582308e-08,4.252276221164979e-08,2.1990136548698498e-08,8.7972413204706792e-11
4.880029513005354e-07,0.09977366400000001,0.80000000000000004,0.0,0.25148058259354045,0.095968150276589212,0.08261970937236085,7.7778159610565292e-13,0.00045803811906369962,1.9353564710652222e-05,0.00024180703751251333,2.605113693923945e-10,2.1823213449718517e-11,1.118715011804862e-07,5.0310820438853418e-21,8.8022298495563298e-10,2.7383373660718899e-15,4.7888023709238444e-09,8.5795482207949453e-17,1.0153489230308399e-19,1.3096312167471063e-08,6.1353406891707289e-17,0.0037897384704071056,0.034060053787816028,6.543373123357478e-08,5.9914322120634378e-07,1.2442363318748332e-05,1.6527703968208715e-12,9.0201742294711366e-09,6.9526965973280273e-08,4.2940098284780984e-08,2.2230137682565372e-08,8.8935609134968809e-11
4.911776226344051e-07,0.09977366400000001,0.80000000000000004,0.0,0.25131001500336769,0.095967954608194905,0.082528907002749549,7.9825404361194027e-13,0.00046364765488550333,1.9348658583787601e-05,0.00024460066651683189,2.6503709154059464e-10,2.2177050368515733e-11,1.129567571857012e-07,5.256242807488393e-21,8.783875399377223e-10,2.8124831564425195e-15,4.8639320725322051e-09,8.7314736640014735e-17,1.0340983297289857e-19,1.3184519411102682e-08,6.347171568750395e-17,0.0037871386632888364,0.034233252744926557,6.5764697413076269e-08,6.0093660051444825e-07,1.240809271548452e-05,1.6604938129728083e-12,8.9952080374484406e-09,6.9478187930968577e-08,4.3358598812272868e-08,2.2470845524715828e-08,8.9902082045544003e-11
4.943522939682748e-07,0.09977366400000001,0.80000000000000004,0.0,0.25113992295972132,0.095967740215193345,0.082438327228275238,8.1910090139894834e-13,0.00046928214715506099,1.9343047992257989e-05,0.00024740647845330246,2.6960854800727829e-10,2.2533913656200618e-11,1.1404362226857659e-07,5.4897108286940735e-21,8.7655737238792938e-10,2.8880572662766861e-15,4.9396649588212937e-09,8.8848688568547096e-17,1.0530636895211162e-19,1.3272383456324719e-08,6.5647162833833952e-17,0.0037845453950128851,0.034405969382276511,6.609471871968748e-08,6.0271796307597294e-07,1.2374067294359557e-05,1.6681970766155009e-12,8.9704202800066511e-09,6.9429542963518281e-08,4.3778255059653303e-08,2.2712254187932871e-08,9.0871808035666673e-11
4.972094981687576e-07,0.09977366400000001,0.80000000000000004,0.0,0.25098724503963526,0.095967531318336602,0.08235699497426445,8.3818620927112928e-13,0.00047437442699706478,1.9337409172919794e-05,0.00024994208115937475,2.7376204327825132e-10,2.2857676893697949e-11,1.150231485483751e-07,5.7071325756843829e-21,8.7491494015485267e-10,2.9573079982486332e-15,5.0083399934637455e-09,9.024183448912292e-17,1.0703179278026868e-19,1.3351167818343217e-08,6.7654824280372086e-17,0.0037822170223689236,0.034561003669457101,6.6390933231586653e-08,6.043110253341085e-07,1.2343651975988627e-05,1.6751128306854229e-12,8.9482623371953849e-09,6.938587568559214e-08,4.4156926659089405e-08,2.2930116368449275e-08,9.1747323206749353e-11
5.000667023692403e-07,0.09977366400000001,0.80000000000000004,0.0,0.2508349492055526,0.095967307377832253,0.082275841581665177,8.5758040209201721e-13,0.00047948673420573489,1.9331223779850582e-05,0.00025248746949977193,2.7795273428857467e-10,2.3183889060049157e-11,1.1600392622897028e-07,5.9316550538378872e-21,8.7327715700739431e-10,3.0277395451561355e-15,5.0775030674925427e-09,9.1646927952345385e-17,1.0877485273863832e-19,1.3429674514490172e-08,6.9710462818641374e-17,0.0037798939055072359,0.034715650428645856,6.668638834296287e-08,6.0589455781120329e-07,1.2313431420547909e-05,1.6820123490732008e-12,8.9262461043048835e-09,6.9342315102533356e-08,4.453652110175649e-08,2.3148537283535063e-08,9.2625437003418612e-11
5.026381861496747e-07,0.09977366400000001,0.80000000000000004,0.0,0.25069820843222879,0.095967093016946919,0.082202955895438315,8.7530146759838905e-13,0.00048410486148669666,1.9325198764646542e-05,0.00025478665365949433,2.8175621646975944e-10,2.3479572810859093e-11,1.1688767608522493e-07,6.139946076982572e-21,8.7180726252206873e-10,3.0921468863093345e-15,5.1401668873396362e-09,9.2921743963591099e-17,1.1035874159180405e-19,1.3500093303117273e-08,7.1602231410398225e-17,0.003777807578226725,0.034854502398871369,6.6951650964923579e-08,6.0731166708099431e-07,1.2286397964955356e-05,1.688208068519167e-12,8.9065515701361554e-09,6.9303201383433759e-08,4.4878939984821601e-08,2.3345590376929176e-08,9.3417947161098371e-11
5.049525215520658e-07,0.09977366400000001,0.80000000000000004,0.0,0.25057540446444965,0.095966889748536954,0.082137481773859641,8.9146778377970478e-13,0.00048827493255963544,1.9319411960055068e-05,0.0002568626463155864,2.8520520055895066e-10,2.3747382536984415e-11,1.1768388641937579e-07,6.3325620153675793e-21,8.7048778449592866e-10,3.1509459225427827e-15,5.1969019674513184e-09,9.4077378919163624e-17,1.1179654305052188e-19,1.356327819333393e-08,7.3339109507494637e-17,0.0037759334988681408,0.034979202701907221,6.7189865011634032e-08,6.0858058700993048e-07,1.226220043260483e-05,1.6937730259001691e-12,8.8889229350290058e-09,6.9268072269789118e-08,4.5187748056494358e-08,2.352331973100832e-08,9.4132983981744866e-11
5.072668569544568e-07,0.09977366400000001,0.80000000000000004,0.0,0.25045284860057493,0.095966676712553767,0.082072123805390612,9.0784147948636394e-13,0.00049245798828312078,1.9313285952779982e-05,0.0002589449906492286,2.8867871195053358e-10,2.4016796686015879e-11,1.1848087516387739e-07,6.530163761655417e-21,8.6917163520359422e-10,3.2105398145736482e-15,5.253956765365849e-09,9.5240888777031017e-17,1.1324603562355759e-19,1.3626281310394028e-08,7.5108926265890208e-17,0.0037740628339936327,0.0351036513673871,6.7427585760644272e-08,6.0984342016325737e-07,1.2238127532663128e-05,1.6993274050499424e-12,8.8713849579023591e-09,6.9233012257634004e-08,4.5497150602747277e-08,2.3701408309936343e-08,9.4849695646488655e-11
5.095811923568478e-07,0.09977366400000001,0.80000000000000004,0.0,0.25033054007597361,0.095966453939377722,0.082006881635356993,9.2442396382868943e-13,0.00049665398277435788,1.9306826363132576e-05,0.00026103366631574485,2.921767866075726e-10,2.4287814506531712e-11,1.1927862981729423e-07,6.7328521528700729e-21,8.6785889035482166e-10,3.2709345789783652e-15,5.3113311298261394e-09,9.6412284391045486e-17,1.1470725493776179e-19,1.368910280181302e-08,7.6912125652976793e-17,0.0037721955735828378,0.035227849170844046,6.7664814676255161e-08,6.1110021481725899e-07,1.2214178340152164e-05,1.7048712280919919e-12,8.8539369593232701e-09,6.9198021085017311e-08,4.5807144375843349e-08,2.3879853948043594e-08,9.5568073266167636e-11
5.118955277592388e-07,0.09977366400000001,0.80000000000000004,0.0,0.25020847812933195,0.095966221459264395,0.081941754910605874,9.4121664508455513e-13,0.00050086287039245432,1.9300038731388924e-05,0.00026312865305314634,2.9569946010717081e-10,2.4560435221080184e-11,1.200771379869654e-07,6.9407294605073581e-21,8.665496224041461e-10,3.3321362328095136e-15,5.3690249067480795e-09,9.759157664134725e-17,1.1618023650413773e-19,1.3751742826894211e-08,7.8749154984279237e-17,0.0037703317076573143,0.035351796884444557,6.790155321655664e-08,6.1235101869098654e-07,1.2190351937811063e-05,1.7104045171391456e-12,8.8365782648731958e-09,6.9163098488275127e-08,4.6117726146978674e-08,2.4058654495142588e-08,9.6288108002138641e-11
5.142098631616299e-07,0.09977366400000001,0.80000000000000004,0.0,0.25008666200263452,0.095965979302345406,0.081876743279496969,9.5822093066848624e-13,0.00050508460573641496,1.9292928518946258e-05,0.00026522993068169492,2.9924676764307241e-10,2.4834658026508354e-11,1.2087638738806201e-07,7.1538994012195694e-21,8.6524390065362179e-10,3.3941507933733653e-15,5.427037939261859e-09,9.8778776434225939e-17,1.1766501571830155e-19,1.3814201556432983e-08,8.0620464923790065e-17,0.0037684712262803159,0.035475495277008058,6.8137802833463924e-08,6.1359587895566748e-07,1.2166647416055328e-05,1.7159272942994804e-12,8.819308205793487e-09,6.9128244205937089e-08,4.6428892706136882e-08,2.4237807816397301e-08,9.7009791065940614e-11
5.165241985640209e-07,0.09977366400000001,0.80000000000000004,0.0,0.24996509094114569,0.095965727498628875,0.081811846391894524,9.7543822710263285e-13,0.00050931914364321044,1.9285501109421295e-05,0.00026733747910347741,3.0281874402820065e-10,2.5110482094278739e-11,1.2167636584267384e-07,7.3724671474199304e-21,8.6394179134520726e-10,3.4569842780146908e-15,5.4853700677510425e-09,9.9973894701909656e-17,1.1916162786093416e-19,1.3876479172442185e-08,8.252650948387637e-17,0.0037666141195565558,0.035598945114025685,6.8373564972753754e-08,6.1483484223921936e-07,1.2143063872944154e-05,1.7214395816913434e-12,8.8021261199806326e-09,6.9093457981514289e-08,4.6740640860698797e-08,2.441731179214141e-08,9.773311371897624e-11
5.188385339664119e-07,0.09977366400000001,0.80000000000000004,0.0,0.24984376419339044,0.095965466078000175,0.081747063899158826,9.9286993998673267e-13,0.00051356643918580027,1.9277761809780157e-05,0.000269451278301983,3.0641542369722957e-10,2.5387906570792481e-11,1.2247706127888039e-07,7.596539337922125e-21,8.6264335775884937e-10,3.5206427038977612e-15,5.5440211298928126e-09,1.0117694240238821e-16,1.2067010809823706e-19,1.3938575867865782e-08,8.4467746025412749e-17,0.0037647603776319732,0.035722147157679435,6.8608841074101891e-08,6.1606795463494503e-07,1.2119600414153712e-05,1.7269414014261675e-12,8.7850313506987722e-09,6.9058739557957691e-08,4.7052967436240143e-08,2.4597164317685181e-08,9.8458067272185503e-11
5.211528693688029e-07,0.09977366400000001,0.80000000000000004,0.0,0.24972268101113637,0.095965195070222595,0.081682395454138301,1.0105174739702161e-12,0.00051782644767126159,1.9269715851401825e-05,0.00027157130834168342,3.1003684070908226e-10,2.5666930577698609e-11,1.2327846172985502e-07,7.8262240884862378e-21,8.6134866029904942e-10,3.5851320877957053e-15,5.6029909606959625e-09,1.0238793051916312e-16,1.2219049148237992e-19,1.4000491846316588e-08,8.6444635257426363e-17,0.0037629099906935069,0.03584510216686073,6.8843632571114221e-08,6.1729526171770093e-07,1.2096256152909824e-05,1.7324327755929349e-12,8.7680232459582527e-09,6.9024088680253389e-08,4.7365869278576017e-08,2.4777363303290385e-08,9.9184643085701261e-11
5.234672047711939e-07,0.09977366400000001,0.80000000000000004,0.0,0.24960184064937496,0.095964914504937965,0.081617840711160974,1.0283822327229029e-12,0.00052209912463885332,1.926136839118586e-05,0.00027369754936760842,3.1368302874947662e-10,2.5947553212212428e-11,1.2408055533294749e-07,8.0616310024149001e-21,8.6005775658912889e-10,3.6504584458745376e-15,5.6622793925405583e-09,1.0360687006103779e-16,1.2372281295195316e-19,1.406222732179766e-08,8.8457641237056363e-17,0.0037610629489688665,0.035967810897189263,6.9077940891360854e-08,6.1851680854509765e-07,1.2073030209944902e-05,1.7379137262890107e-12,8.7511011600168082e-09,6.8989505096929106e-08,4.7679343250235602e-08,2.4957906674060026e-08,9.9912832568541527e-11
5.25781540173585e-07,0.09977366400000001,0.80000000000000004,0.0,0.2494812423663034,0.095964624411667337,0.081553399326026565,1.046465618908359e-12,0.00052638442585816521,1.9252724512577101e-05,0.00027582998160494056,3.1735402113337937e-10,2.6229773547416543e-11,1.2488333032880784e-07,8.3028711810315932e-21,8.5877070155145834e-10,3.7166277934876134e-15,5.7218862552139825e-09,1.0483377206182937e-16,1.2526710733240935e-19,1.4123782518453517e-08,9.050723136890712e-17,0.0037592192427263081,0.03609027410103139,6.9311767456421554e-08,6.1973263965141386e-07,1.2049921713512586e-05,1.7433842756372946e-12,8.734264454473778e-09,6.8954988557001382e-08,4.7993386227879559e-08,2.5138792369451569e-08,1.0064262717832961e-10
5.28095875575976e-07,0.09977366400000001,0.80000000000000004,0.0,0.24936088542330653,0.095964324819811556,0.081489070955998374,1.0647690341553513e-12,0.00053068230732721813,1.9243789226650035e-05,0.00027796858535858823,3.2104985080752535e-10,2.6513590632574255e-11,1.2568677506048094e-07,8.550057234229153e-21,8.5748754749780992e-10,3.7836461449628231e-15,5.7818113759497439e-09,1.0606864758012386e-16,1.2682340933651291e-19,1.4185157670299776e-08,9.2593876404826941e-17,0.0037573788622744047,0.036212492527518708,6.9545113681918861e-08,6.2094279907994931e-07,1.2026929799312837e-05,1.7488444457098679e-12,8.7175124947237515e-09,6.8920538811855567e-08,4.8307995111110983e-08,2.5320018343280212e-08,1.01374018420916e-10
5.301787774381279e-07,0.09977366400000001,0.80000000000000004,0.0,0.24925276991246229,0.09596404709005453,0.081431271768789976,1.0814313903170544e-12,0.00053456112057795313,1.9235502400185904e-05,0.00027989858916925439,3.2439736033307349e-10,2.6770390425682237e-11,1.264104383904639e-07,8.7777027008508227e-21,8.563360853835592e-10,3.8446935294482761e-15,5.8360159504345397e-09,1.0718686206369306e-16,1.2823437625806231e-19,1.4240241569826987e-08,9.4503930653229624e-17,0.0037557253554410521,0.036322280443283707,6.9754715759749183e-08,6.2202712930607057e-07,1.2006336045875105e-05,1.7537497427019978e-12,8.7025076657446613e-09,6.888959094723427e-08,4.8591624410509636e-08,2.5483410978858159e-08,1.0203362867845335e-10
5.317961816810047e-07,0.09977366400000001,0.80000000000000004,0.0,0.24916895069524408,0.095963826151910875,0.08138645263307491,1.0944943200719806e-12,0.00053758006046474949,1.9228909778608412e-05,0.00028140069373429501,3.2701066086460297e-10,2.6970690367084544e-11,1.2697273610300114e-07,8.9579122108116482e-21,8.5544418736364226e-10,3.8925782206736116e-15,5.8782842360700099e-09,1.0805963833636211e-16,1.2933675700494032e-19,1.428291469972049e-08,9.6008305367035486e-17,0.0037544432310483303,0.036407396398086697,6.9917207965941656e-08,6.228660035005606e-07,1.199040894950723e-05,1.7575530024873408e-12,8.6909028988133337e-09,6.8865596536048274e-08,4.8812179790104771e-08,2.5610475824736153e-08,1.0254670924216561e-10
5.331677740554336e-07,0.09977366400000001,0.80000000000000004,0.0,0.2490979619026944,0.095963635185228741,0.08134848799365306,1.1056575358550822e-12,0.00054014495594846448,1.9223212368241071e-05,0.00028267685229375932,3.2923633109555945e-10,2.714115899183952e-11,1.2744982128840453e-07,9.1131222646340214e-21,8.5468937927167802e-10,3.9335162518279863e-15,5.9142502459445192e-09,1.0880283315650483e-16,1.3027622804194915e-19,1.431903374112495e-08,9.7298695195174985e-17,0.003753357226316101,0.036479483545788179,7.0054822278676464e-08,6.2357525799679978e-07,1.1976946222904533e-05,1.7607742951559254e-12,8.6810936353425657e-09,6.8845274099939492e-08,4.8999428894921872e-08,2.5718357696730855e-08,1.0298241500549975e-10
5.345393664298624e-07,0.09977366400000001,0.80000000000000004,0.0,0.2490270570565658,0.095963440914993037,0.08131056266824925,1.1168996021692644e-12,0.00054271422125379948,1.9217418058114957e-05,0.00028395515661101307,3.314707611308528e-10,2.7312187330657158e-11,1.2792712887638033e-07,9.2705505058278883e-21,8.5393599420534123e-10,3.9747592213639327e-15,5.9503278396487882e-09,1.0954884100622071e-16,1.3121995522527069e-19,1.4355089828889743e-08,9.8602635490650759e-17,0.0037522723789465218,0.036551485551455536,7.0192269452542421e-08,6.2428256863814369e-07,1.1963523492290554e-05,1.7639919669990652e-12,8.6713134388124668e-09,6.8824974849982204e-08,4.9186873329671475e-08,2.5826356826143047e-08,1.0341867215130923e-10
5.359109588042913e-07,0.09977366400000001,0.80000000000000004,0.0,0.24895623600571795,0.095963243347225349,0.081272676586718148,1.1282208098644528e-12,0.00054528784740726121,1.9211527833325048e-05,0.00028523560265168577,3.3371395752797874e-10,2.7483775166469756e-11,1.2840465652364256e-07,9.4302216488915036e-21,8.5318404104608688e-10,4.0163083799535766e-15,5.986516979173771e-09,1.1029766420737913e-16,1.3216794568805489e-19,1.4391083019422563e-08,9.9920227021873686e-17,0.0037511886869552456,0.036623402568379572,7.0329549777331903e-08,6.2498794418864868e-07,1.1950140583820642e-05,1.767206022614849e-12,8.6615621820762447e-09,6.8804698735825002e-08,4.9374512462295449e-08,2.5934472798782203e-08,1.038554789508745e-10
5.372825511787202e-07,0.09977366400000001,0.80000000000000004,0.0,0.24888549859939305,0.095963042487932873,0.081234829679090348,1.1396214496477513e-12,0.00054786582546248626,1.9205542670626091e-05,0.00028651818639100185,3.3596592680043276e-10,2.7655922279444946e-11,1.2888240189902955e-07,9.5921606005665799e-21,8.5243352839813531e-10,4.0581649780237807e-15,6.022817626216387e-09,1.1104930508471518e-16,1.3312020654980767e-19,1.4427013370207524e-08,1.0125157096966948e-16,0.00375010614836277,0.036695234749462582,7.0466663542126352e-08,6.2569139335907358e-07,1.1936797324532494e-05,1.7704164665842465e-12,8.6518397379707504e-09,6.8784445708270966e-08,4.9562345664559e-08,2.6042705202165088e-08,1.0429283368123634e-10
5.386541435531491e-07,0.09977366400000001,0.80000000000000004,0.0,0.24881484468721507,0.0959628383431083,0.081197021875571693,1.1511018120816652e-12,0.00055044814650010896,1.9199463538502321e-05,0.0002878029038137558,3.3822667541788286e-10,2.7828628447006702e-11,1.2936036268344225e-07,9.7563924605917066e-21,8.516844645935728e-10,4.1003302657418559e-15,6.059229742181978e-09,1.1180376596580241e-16,1.340767449164226e-19,1.4462880939788542e-08,1.0259676892719069e-16,0.0037490247611944201,0.036766982247219714,7.0603611035287002e-08,6.2639292480262757e-07,1.1923493542357034e-05,1.773623303494958e-12,8.6421459801083403e-09,6.8764215717026365e-08,4.9750372309850149e-08,2.6151053625581746e-08,1.0473073462518428e-10
5.400257359275779e-07,0.09977366400000001,0.80000000000000004,0.0,0.24874427411918809,0.095962630918730016,0.0811592531065429,1.1626621875822696e-12,0.00055303480162763308,1.9193291397238876e-05,0.00028908975091428249,3.4049620980634547e-10,2.8001893443856471e-11,1.2983853656978264e-07,9.9229425224571327e-21,8.5093685769772902e-10,4.1428054930010896e-15,6.0957532881868231e-09,1.1256104918102734e-16,1.3503756788021225e-19,1.4498685787752323e-08,1.0395592289983974e-16,0.0037479445234803364,0.036838645213780254,7.0740392544463199e-08,6.2709254710964753e-07,1.1910229066121016e-05,1.7768265379513418e-12,8.6324807837656013e-09,6.8744008711725799e-08,4.9938591771472678e-08,2.6259517659922168e-08,1.0516918007124808e-10
5.413973283020068e-07,0.09977366400000001,0.80000000000000004,0.0,0.24867378674569518,0.09596242022076211,0.081121523302558757,1.174302866417429e-12,0.00055562578197930869,1.918702719899188e-05,0.0002903787236964226,3.4277453634835768e-10,2.8175717041994104e-11,1.3031692126289197e-07,1.0091836274157494e-20,8.5019071551432883e-10,4.1855919094064736e-15,6.1323882250606687e-09,1.1332115706356258e-16,1.3600268251994005e-19,1.4534427974711876e-08,1.0532913530518145e-16,0.0037468654332554539,0.03691022380088891,7.0877008356606028e-08,6.2779026882180577e-07,1.1897003725523109e-05,1.7800261745262871e-12,8.6228440237042737e-09,6.8723824644294179e-08,5.0127003427666763e-08,2.636809689771335e-08,1.0560816831364612e-10
5.427689206764357e-07,0.09977366400000001,0.80000000000000004,0.0,0.24860338241749702,0.095962206255154309,0.081083832394347743,1.186024138705045e-12,0.00055822107871601149,1.9180671887857314e-05,0.00029166981817349899,3.4506166138314984e-10,2.8350099010738546e-11,1.3079551447949014e-07,1.0263099398942339e-20,8.4944604559045751e-10,4.2286907642605434e-15,6.1691345133492496e-09,1.1408409194934001e-16,1.3697209590085162e-19,1.4570107562290357e-08,1.0671650897284707e-16,0.0037457874885594906,0.03698171815990705,7.1013458757953744e-08,6.2848609842855629e-07,1.1883817351126969e-05,1.7832222177903679e-12,8.613235574800892e-09,6.870366346562579e-08,5.0315606659702021e-08,2.64767909333259e-08,1.0604769765226879e-10
5.441405130508645e-07,0.09977366400000001,0.80000000000000004,0.0,0.24853306098573086,0.095961989027842212,0.081046180312811397,1.197826294411356e-12,0.00056082068302511527,1.9174226399938476e-05,0.00029296303036829152,3.4735759120681613e-10,2.8525039116748165e-11,1.3127431394811562e-07,1.0436757776064168e-20,8.4870285522131204e-10,4.2721033065494423e-15,6.2059921133166453e-09,1.1484985617702234e-16,1.379458150747055e-19,1.4605724613105264e-08,1.0811814714442825e-16,0.0037447106874369308,0.037053128441814021,7.1149744034032007e-08,6.2918004434908237e-07,1.1870669774380966e-05,1.7864146723607301e-12,8.6036553149454809e-09,6.8683525124964722e-08,5.0504400845775668e-08,2.6585599362677868e-08,1.0648776639269854e-10
5.455121054252934e-07,0.09977366400000001,0.80000000000000004,0.0,0.24846282230190916,0.095961768544747125,0.081008566989023811,1.209709623349237e-12,0.00056342458612036685,1.9167691663413119e-05,0.00029425835631299765,3.4966233207248407e-10,2.8700537124041134e-11,1.3175331740906539e-07,1.0612837481525328e-20,8.4796115145492725e-10,4.3158307849290006e-15,6.2429609849476828e-09,1.1561845208797507e-16,1.389238470798048e-19,1.4641279190752746e-08,1.0953415347336888e-16,0.003743635027937009,0.037124454797208398,7.1285864469682883e-08,6.2987211495929738e-07,1.1857560827595767e-05,1.7896035427986201e-12,8.5941031207542433e-09,6.8663409575375252e-08,5.0693385370447765e-08,2.6694521783170886e-08,1.0692837284613512e-10
5.467376252527899e-07,0.09977366400000001,0.80000000000000004,0.0,0.24840013381095136,0.095961568793451191,0.080974992158229689,1.2203962980907337e-12,0.00056575480670574487,1.916177812018911e-05,0.00029541751681229941,3.5172907999816446e-10,2.8857816601721344e-11,1.3218147844164107e-07,1.0772234650246042e-20,8.4729970114556322e-10,4.3551687821701322e-15,6.2760868211737018e-09,1.1630759097708778e-16,1.3980137418752767e-19,1.4672994463937572e-08,1.1081159649008998e-16,0.0037426748887104543,0.037188114129074606,7.1407349070981911e-08,6.3048890150341626e-07,1.1845880505985361e-05,1.7924497751130876e-12,8.5855918621821549e-09,6.8645455541588803e-08,5.0862403836028032e-08,2.6791940228798687e-08,1.0732250885838813e-10
5.479631450802864e-07,0.09977366400000001,0.80000000000000004,0.0,0.24833751115774208,0.095961366451837921,0.080941448165667285,1.2311482148309972e-12,0.00056808844598025686,1.9155794711850623e-05,0.00029657835883549591,3.5380287153410196e-10,2.9015541114642711e-11,1.3260979893992247e-07,1.0933604722098619e-20,8.4663944778809776e-10,4.394760093831385e-15,6.309301429476054e-09,1.1699899407128151e-16,1.4068235503253109e-19,1.4704659960207253e-08,1.1210066783649423e-16,0.0037417156579538963,0.037251706685467505,7.1528702501812344e-08,6.3110420344373079e-07,1.1834230772794383e-05,1.7952931529922846e-12,8.5771028254616377e-09,6.8627519628257916e-08,5.1031573329707875e-08,2.688944907408133e-08,1.0771707161037546e-10
