Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(45),OX(20),CH3X(21),HOX(22),HX(19),CH2X(27),CHX(28),CX(26),OCX(25),H2OX(23),CHOX(50),H2X(46),CO2X(24),COX(47),C2H6X(49)
2.6055431572862557e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.095448707887425127,0.097800732886212022,0.051764626642563934,2.480823360293952e-05,0.00077062782330288601,3.3678756768232862e-06,2.0735649047943281e-06,1.1734234556511103e-08,1.5091434172686815e-21,7.4452710916684785e-11,6.3370102489003958e-29,5.7697290771377083e-15,4.6092824968766709e-21,2.4480714770736652e-12,1.4502309796208695e-21,1.5337791250992579e-20,3.0632569441773647e-16,5.0433301978739195e-24,0.0017911643120010871,0.095228850489032332,1.0322677284645021e-07,3.2426906189918822e-07,7.311586201187167e-06,8.1698649971878862e-14,1.4339897650801132e-08,3.5579429163717414e-09,0.00038107326258733702,3.8176391039058537e-05,2.8042804993634574e-10,1.8034556800080511e-08,1.4291166104478144e-09,1.3066281303193182e-09,2.7227108196350496e-11
2.6085592975654516e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.095407802245047163,0.097800931543973874,0.051743157437537865,2.4888699532838152e-05,0.00077172735860793365,3.3697451413416303e-06,2.0772358532752562e-06,1.1759952669023073e-08,1.5132087127852144e-21,7.4531160876251872e-11,6.3812720443455851e-29,5.771112461168398e-15,4.6303544205435895e-21,2.4540261304833136e-12,1.4534833031903307e-21,1.5388331257168046e-20,3.0668882281743021e-16,5.0730111447323556e-24,0.0017903971247882739,0.095270004090710264,1.0326668759034459e-07,3.2448275866314448e-07,7.3101095354494696e-06,8.1723410261664969e-14,1.4336355079375202e-08,3.5562570926192173e-09,0.00038155756399203909,3.8212538635840973e-05,2.8084809620420003e-10,1.8036837914160284e-08,1.431808484139835e-09,1.3083809930613901e-09,2.7275149768761847e-11
2.6115754378446476e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.095366950447123192,0.097801129228062,0.051721715514993723,2.4969314234133466e-05,0.00077282687302258782,3.3716130156447546e-06,2.0809079221218499e-06,1.178569067985247e-08,1.5172792701783665e-21,7.4609571017372039e-11,6.4257828652500006e-29,5.7724941711201786e-15,4.6514939233688368e-21,2.4599870062964978e-12,1.4567379501961936e-21,1.5438966456167079e-20,3.0705181982605415e-16,5.1028276896799861e-24,0.0017896309351738849,0.095311103049257689,1.0330654006382241e-07,3.2469624592460896e-07,7.3086336198321564e-06,8.1748127184767388e-14,1.4332814374922424e-08,3.5545734483519708e-09,0.00038204169159855491,3.8248660633274069e-05,2.8126810071271569e-10,1.8039112115130352e-08,1.4345011128642396e-09,1.3101333182629373e-09,2.7323201803729149e-11
2.6145915781238435e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.095326152378251289,0.097801325940805928,0.051700300816364265,2.5050077739856777e-05,0.00077392636609799521,3.3734793020161703e-06,2.0845811074084576e-06,1.1811448565663741e-08,1.5213550868007521e-21,7.4687941372010777e-11,6.4705437629467497e-29,5.7738742103466248e-15,4.672701123653767e-21,2.4659541001042283e-12,1.4599949160914171e-21,1.5489696868253515e-20,3.0741468544971722e-16,5.1327802672741562e-24,0.0017888657410380098,0.095352147482407487,1.0334633040439284e-07,3.2490952402103557e-07,7.3071584547396575e-06,8.1772800815865333e-14,1.4329275542931847e-08,3.5528919788027932e-09,0.0003825256451680726,3.8284757058154564e-05,2.816880598229824e-10,1.8041379421251591e-08,1.4371944928596151e-09,1.3118851048734959e-09,2.7371264255647517e-11
2.6176077184030394e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.095285407923376114,0.097801521684527992,0.051678913283257973,2.513099008282649e-05,0.00077502583738708051,3.3753440027351503e-06,2.0882554052160267e-06,1.1837226303153891e-08,1.5254361600039087e-21,7.4766271972134014e-11,6.5155557916459707e-29,5.775252582192962e-15,4.6939761397027375e-21,2.4719274075001307e-12,1.4632541963391236e-21,1.5540522513638438e-20,3.0777741969504867e-16,5.1628693128322871e-24,0.0017881015402670618,0.095393137507538708,1.0338605874916132e-07,3.2512259328887431e-07,7.3056840406189447e-06,8.1797431394608727e-14,1.4325738581927812e-08,3.5512126798233971e-09,0.00038300942446286022,3.832082793723941e-05,2.8210798029883452e-10,1.8043639850729746e-08,1.439888620367502e-09,1.3136363518469544e-09,2.741933707904723e-11
2.620322244654316e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.095248783659140454,0.097801697027277756,0.051659687681865067,2.5203938474298072e-05,0.00077601534255186807,3.3770208795298306e-06,2.0915632212144678e-06,1.1860443220846742e-08,1.52911361807303e-21,7.4836735548553992e-11,6.5562822081079952e-29,5.7764916940028441e-15,4.713181734405918e-21,2.4773086931345723e-12,1.4661895235906876e-21,1.5586347035595823e-20,3.0810376819326968e-16,5.1900664943461393e-24,0.0017874146071584166,0.095429982108030623,1.0342176136601815e-07,3.2531417736086897e-07,7.3043577103111118e-06,8.1819562087262255e-14,1.4322556915387031e-08,3.5497031625116453e-09,0.00038344467662767038,3.8353269908890936e-05,2.8248587152083006e-10,1.8045668372733098e-08,1.4423139711534265e-09,1.3152120118722246e-09,2.7462611450251355e-11
2.6227653182804648e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.095215858803332706,0.097801854167650831,0.051642403378795804,2.5269695145968154e-05,0.00077690588153632261,3.378528973445507e-06,2.0945410210261416e-06,1.1881352164931438e-08,1.5324269673456148e-21,7.4900125276740146e-11,6.5931112742832778e-29,5.7776057442046764e-15,4.7305138886636108e-21,2.4821561477243375e-12,1.4688329150581342e-21,1.5627655085133928e-20,3.0839739086514249e-16,5.2146390337637209e-24,0.0017867970525898736,0.095463104719564901,1.0345385096278803e-07,3.2548645883717581e-07,7.3031645336214772e-06,8.1839449942083138e-14,1.4319694712163084e-08,3.5483460940196385e-09,0.00038383628257615559,3.8382450026300817e-05,2.8282594255447539e-10,1.8047489303593638e-08,1.4444972997044689e-09,1.3166297308224813e-09,2.750156550846613e-11
2.6252083919066136e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.095182968920225652,0.097802010676354356,0.051625136795777203,2.5335549527411698e-05,0.00077779640543764567,3.3800360310534412e-06,2.0975195438161837e-06,1.1902274092375747e-08,1.535743760741849e-21,7.4963488978824496e-11,6.6301069913783913e-29,5.7787187063591714e-15,4.7478907472020142e-21,2.4870076712232393e-12,1.4714778169225613e-21,1.5669025652715005e-20,3.0869092735316865e-16,5.2393018863130094e-24,0.0017861801460306497,0.095496191841548075,1.0348590012653162e-07,3.2565860389837122e-07,7.3019718503517617e-06,8.1859309698766031e-14,1.4316833738122074e-08,3.5469904414302179e-09,0.00038422777376384109,3.8411613430681653e-05,2.8316598593620484e-10,1.8049305754879478e-08,1.4466811120488637e-09,1.3180470938709901e-09,2.7540526291004255e-11
2.6276514655327624e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.095150113949334245,0.097802166554608841,0.051607887902112334,2.540150163566257e-05,0.00077868691402162629,3.3815420535568459e-06,2.100498787514467e-06,1.192320899085785e-08,1.5390639968485969e-21,7.5026826671794309e-11,6.6672699251841978e-29,5.7798305822281721e-15,4.7653123728980683e-21,2.4918632612946041e-12,1.4741242267832732e-21,1.5710458748818551e-20,3.0898437766185635e-16,5.2640552847998102e-24,0.0017855638863695433,0.095529243535686162,1.035179089293229e-07,3.2583061272317121e-07,7.3007796607104023e-06,8.1879141392407369e-14,1.431397399146683e-08,3.5456362023052024e-09,0.00038461915006645655,3.844076013623597e-05,2.8350600156090424e-10,1.8051117736160975e-08,1.4488654062063981e-09,1.3194641004700886e-09,2.7579493773959048e-11
2.6300945391589112e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.095117293830319805,0.097802321803631631,0.05159065666717861,2.5467551487663921e-05,0.00077957740705480311,3.3830470421571456e-06,2.1034787500536723e-06,1.194415684806987e-08,1.5423876742497561e-21,7.5090138372636411e-11,6.7046006427361824e-29,5.7809413735700115e-15,4.7827788286297152e-21,2.4967229156028958e-12,1.4767721422376547e-21,1.5751954383789617e-20,3.0927774179593117e-16,5.288899462357154e-24,0.0017849482724980267,0.095562259863535434,1.0354987744305816e-07,3.2600248548909254e-07,7.2995879648876231e-06,8.1898945013385749e-14,1.4311115472667392e-08,3.5442833741145097e-09,0.00038501041136019089,3.8469890157169391e-05,2.8384598637176051e-10,1.8052925256985193e-08,1.4510501802010864e-09,1.3208807500739544e-09,2.7618467933481161e-11
2.63253761278506e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.095084508502989912,0.0978024764246372,0.051573443060427562,2.5533699100268196e-05,0.00078046788430446317,3.3845509980539688e-06,2.1064594293692938e-06,1.1965117651717846e-08,1.5457147915282626e-21,7.5153424098337059e-11,6.7420997123150557e-29,5.7820510821394964e-15,4.8002901772758736e-21,2.5015866318137191e-12,1.4794215608860753e-21,1.5793512567927179e-20,3.0957101976033536e-16,5.3138346524452858e-24,0.0017843333033102414,0.095595240886502841,1.0358180573946438e-07,3.2617422237213437e-07,7.2983967631019426e-06,8.1918720664207096e-14,1.4308258185261338e-08,3.542931954497645e-09,0.00038540155752168404,3.8499003507663776e-05,2.8418594091025114e-10,1.8054728326875915e-08,1.453235432057859e-09,1.3222970421385987e-09,2.76574487457785e-11
2.634980686411209e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.095051757907297724,0.097802630418836828,0.051556247051384563,2.5599944490237441e-05,0.00078135834553863949,3.386053922445148e-06,2.1094408233996251e-06,1.1986091389521699e-08,1.5490453472673418e-21,7.5216683865881787e-11,6.7797677034483094e-29,5.7831597096878879e-15,4.8178464817163656e-21,2.5064544075938248e-12,1.4820724803350514e-21,1.5835133311539365e-20,3.0986421156022596e-16,5.3388610888516861e-24,0.0017837189777029857,0.095628186665846771,1.0361369389009835e-07,3.2634582354974058e-07,7.2972060555741484e-06,8.1938468487159323e-14,1.4305402128406524e-08,3.541581941237198e-09,0.00038579258842803154,3.8528100201891185e-05,2.8452586943089483e-10,1.8056526955333774e-08,1.4554211598043558e-09,1.3237129761218624e-09,2.7696436187115977e-11
2.6374237600373577e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.095019041983359892,0.097802783787438521,0.051539068609657894,2.5666287674232039e-05,0.00078224879052619998,3.3875558165264994e-06,2.1124229300861092e-06,1.200707804921698e-08,1.5523793400479244e-21,7.5279917692255236e-11,6.8176051870664666e-29,5.784267257962482e-15,4.8354478048320065e-21,2.5113262406112527e-12,1.4847248981914142e-21,1.5876816624828416e-20,3.1015731720100144e-16,5.3639790057319159e-24,0.0017831052945760418,0.095661097262658493,1.0364554196631325e-07,3.2651728920018819e-07,7.2960158424689977e-06,8.1958188380499961e-14,1.4302547297967795e-08,3.5402333318305371e-09,0.00038618350395685385,3.855718025405094e-05,2.8486576705228853e-10,1.8058321151835713e-08,1.4576073614758427e-09,1.3251285514838081e-09,2.7735430233823568e-11
2.639622526300892e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.094989627246762326,0.097802921285290306,0.051523623007086301,2.5726080167432552e-05,0.00078305017693357888,3.3889066412720417e-06,2.1151074337252962e-06,1.202597708103197e-08,1.5553828710469072e-21,7.5336805970327209e-11,6.8518043110501071e-29,5.7852631300724512e-15,4.8513275385748154e-21,2.515714357338198e-12,1.4871133534229257e-21,1.5914385112240413e-20,3.1042103861624946e-16,5.3866635404627729e-24,0.0017825535281747735,0.095690686769123998,1.0367417103015021e-07,3.2667149255391641e-07,7.2949450735831726e-06,8.1975912505964365e-14,1.4299979003101087e-08,3.5390207815858651e-09,0.00038653522918413301,3.8583338083731773e-05,2.8517164898062725e-10,1.8059932147181926e-08,1.4595753465615736e-09,1.3264022622430299e-09,2.7770530503923079e-11
2.641821292564426e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.094960240502422896,0.097803058278260649,0.051508191587419046,2.5785951899248404e-05,0.00078385154982700631,3.3902566333033145e-06,2.1177925114535907e-06,1.2044886560732567e-08,1.5583891838622052e-21,7.539367326218776e-11,6.8861416051832345e-29,5.7862581306525156e-15,4.8672438342196758e-21,2.5201057568408554e-12,1.4895030186839843e-21,1.595200429663494e-20,3.1068469025135839e-16,5.4094225354171739e-24,0.001782002280494755,0.095720247871454028,1.0370276774317705e-07,3.2682558640052006e-07,7.2938747055098907e-06,8.1993614167108021e-14,1.4297411706114674e-08,3.5378093647926165e-09,0.00038688686076818597,3.8609482455132115e-05,2.8547750705249083e-10,1.8061539567182104e-08,1.4615437125042919e-09,1.3276756816915832e-09,2.780563608805862e-11
2.64402005882796e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.094930881706957362,0.097803194767224488,0.051492774328637837,2.584590288165622e-05,0.00078465290903937757,3.3916057934887223e-06,2.1204781617755401e-06,1.2063806479403976e-08,1.5613982774568425e-21,7.545051958021694e-11,6.9206174880191109e-29,5.7872522609698294e-15,4.8831967376081282e-21,2.5245004374213874e-12,1.4918938922338295e-21,1.5989674185332194e-20,3.1094827211066083e-16,5.4322561619084725e-24,0.0017814515507388695,0.095749780613907709,1.0373133215708692e-07,3.2697957086906942e-07,7.2928047383736549e-06,8.201129337037004e-14,1.4294845404981591e-08,3.5365990798070382e-09,0.00038723839862064087,3.8635613378579155e-05,2.8578334090576392e-10,1.8063143418695808e-08,1.4635124578774217e-09,1.3289488094390006e-09,2.7840746969081933e-11
2.646218825091494e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.09490155081709277,0.097803330753054529,0.051477371208780896,2.5905933126563049e-05,0.00078545425440415268,3.3929541226953012e-06,2.1231643831978431e-06,1.2082736828142111e-08,1.5644101507923813e-21,7.5507344936793777e-11,6.9552323790804638e-29,5.7882455222888927e-15,4.8991862945822533e-21,2.5288983973828516e-12,1.4942859723321816e-21,1.6027394785584115e-20,3.1121178419865202e-16,5.4551645915036003e-24,0.0017809013381120309,0.095779285040630421,1.0375986432344336e-07,3.2713344608705979e-07,7.291735172310181e-06,8.2028950139808245e-14,1.4292280099706721e-08,3.5353899248057338e-09,0.00038758984265347264,3.8661730864393143e-05,2.860891497651482e-10,1.8064743708568853e-08,1.4654815812560843e-09,1.3302216450962763e-09,2.7875863129886066e-11
2.6484175913550282e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.09487224778964333,0.097803466236621589,0.051461982205930602,2.5966042645821362e-05,0.00078625558575524154,3.3943016217890024e-06,2.1258511742288983e-06,1.2101677598051309e-08,1.5674248028297235e-21,7.5564149344296656e-11,6.9899866986534602e-29,5.7892379158720484e-15,4.9152125509845191e-21,2.5332996350290083e-12,1.4966792572403412e-21,1.6065166104610546e-20,3.1147522651995491e-16,5.4781479959689214e-24,0.0017803516418207436,0.095808761195678618,1.0378836429370959e-07,3.2728721218162648e-07,7.2906660074737493e-06,8.204658454457518e-14,1.428971579250997e-08,3.5341818979873993e-09,0.00038794119277892584,3.8687834922875097e-05,2.8639493376055851e-10,1.8066340443632074e-08,1.4674510812162446e-09,1.331494188275523e-09,2.7910984553399029e-11
2.6506163576185623e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.094842972581500498,0.097803601218794972,0.051446607298208533,2.6026231451235308e-05,0.00078705690292695083,3.3956482916348216e-06,2.128538533378605e-06,1.2120628780243367e-08,1.570442232529312e-21,7.5620932815103273e-11,7.02488086770094e-29,5.7902294429797512e-15,4.9312755526577211e-21,2.5377041486642491e-12,1.499073745221326e-21,1.6102988149608472e-20,3.1173859907930507e-16,5.5012065472475124e-24,0.0017798024610729221,0.095838209123029802,1.038168321192519e-07,3.2744086928108577e-07,7.2895972439969822e-06,8.2064196632943615e-14,1.4287152483418908e-08,3.5329749977594473e-09,0.00038829244890948829,3.8713925564330657e-05,2.8670069342364728e-10,1.806793363070139e-08,1.4694209563370869e-09,1.3327664385896465e-09,2.7946111222578504e-11
2.6528151238820965e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.094813725149682199,0.097803735700441263,0.051431246463800394,2.6086499554529698e-05,0.00078785820575423039,3.3969941330961751e-06,2.1312264591593235e-06,1.2139590365842323e-08,1.5734624388505394e-21,7.5677695361590073e-11,7.0599153082997211e-29,5.791220104869353e-15,4.9473753454451488e-21,2.5421119365939944e-12,1.5014694345402209e-21,1.614086092772404e-20,3.1200190188162174e-16,5.5243404175731301e-24,0.0017792537950787894,0.095867628866532301,1.0384526785128758e-07,3.2759441751321569e-07,7.2885288820028978e-06,8.2081786410646135e-14,1.4284590170682231e-08,3.5317692224760406e-09,0.00038864361095804673,3.8740002799068098e-05,2.8700642826930959e-10,1.8069523276577611e-08,1.471391205200109e-09,1.3340383956533766e-09,2.7981243120430683e-11
2.6550138901456306e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.094784505451283835,0.097803869682425493,0.051415899680931174,2.6146846967380684e-05,0.00078865949407243101,3.3983391470355241e-06,2.1339149500849272e-06,1.2158562345979737e-08,1.5764854207515224e-21,7.5734436996132739e-11,7.0950904432116505e-29,5.7922099027963126e-15,4.9635119751903733e-21,2.546522997124303e-12,1.5038663234618019e-21,1.617878444604409e-20,3.1226513493193711e-16,5.5475497793581016e-24,0.0017787056430499826,0.09589702046995538,1.0387367154094406e-07,3.2774785700403253e-07,7.2874609216339933e-06,8.2099353898473666e-14,1.4282028854838735e-08,3.5305645702202721e-09,0.00038899467883772907,3.8766066637377434e-05,2.873121370151844e-10,1.8071109388045859e-08,1.4733618263879362e-09,1.3353100590823997e-09,2.8016380229994094e-11
2.6572126564091647e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.094755313443518646,0.09780400316561022,0.051400566927885714,2.6207273701390228e-05,0.00078946076771749317,3.3996833343138551e-06,2.1366040046715774e-06,1.2177544711798608e-08,1.5795111771894626e-21,7.57911577311054e-11,7.1304066962444636e-29,5.7931988380132252e-15,4.9796854877373658e-21,2.5509373285621977e-12,1.5062644102529084e-21,1.6216758711610305e-20,3.1252829823545284e-16,5.5708348052872918e-24,0.0017781580042002928,0.095926383976947846,1.0390204323921277e-07,3.2790118788022095e-07,7.2863933630482292e-06,8.2116899188160231e-14,1.4279468539129296e-08,3.5293610392046427e-09,0.00038934565246202769,3.8792117089544099e-05,2.8761782021170896e-10,1.8072691971880356e-08,1.4753328184851888e-09,1.3365814284941211e-09,2.8051522534353492e-11
2.6594114226726988e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.094726149083673938,0.097804136150856466,0.051385248182986294,2.6267779768113775e-05,0.00079026202652573996,3.4010266957912394e-06,2.1392936214368802e-06,1.2196537454449145e-08,1.5825397071213689e-21,7.5847857578881335e-11,7.1658644918651252e-29,5.7941869117708604e-15,4.9958959289303014e-21,2.5553549292153193e-12,1.5086636931826541e-21,1.6254783731453145e-20,3.1279139179747829e-16,5.5941956682170684e-24,0.0017776108777448596,0.095955719431082998,1.0393038299698655e-07,3.2805441027115498e-07,7.2853262063427416e-06,8.2134422316433615e-14,1.4276909220986216e-08,3.5281586281997285e-09,0.00038969653174467025,3.8818154165876144e-05,2.8792347961520599e-10,1.8074271034839859e-08,1.4773041800806905e-09,1.3378525035067098e-09,2.8086670016624521e-11
2.661610188936233e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.094697012329120284,0.09780426863902357,0.051369943424597518,2.6328365179054106e-05,0.00079106327033392359,3.402369232326701e-06,2.14198379890008e-06,1.22155405650897e-08,1.5855710095033801e-21,7.5904536551832865e-11,7.2014642552884215e-29,5.7951741253178982e-15,5.012143344613559e-21,2.5597757973920036e-12,1.5110641705210757e-21,1.6292859512561199e-20,3.1305441562344256e-16,5.6176325411981968e-24,0.0017770642629003444,0.095985026875848922,1.0395869086506356e-07,3.2820752430145253e-07,7.2842594516497804e-06,8.2151923261350788e-14,1.4274350899305544e-08,3.526957335197856e-09,0.00039004731659964919,3.8844177876659497e-05,2.8822911283972202e-10,1.8075846583666677e-08,1.4792759097635188e-09,1.3391232837392418e-09,2.8121822659955234e-11
2.663808955199767e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.094667903137336265,0.097804400630968541,0.051354652631138711,2.6389029945645882e-05,0.00079186449897934534,3.4037109447779159e-06,2.1446745355825304e-06,1.2234554034889183e-08,1.5886050832903078e-21,7.596119466233076e-11,7.237206412697355e-29,5.7961604799003825e-15,5.0284277806317736e-21,2.5641999314014856e-12,1.5134658405388751e-21,1.6330986061859729e-20,3.1331736971892922e-16,5.6411455975331059e-24,0.0017765181588853803,0.096014306354623602,1.0398696689411855e-07,3.2836053009711553e-07,7.2831930991275679e-06,8.2169402098228883e-14,1.4271793577280838e-08,3.5257571583427116e-09,0.00039039800694128839,3.8870188232159262e-05,2.8853471961757835e-10,1.8077418625087407e-08,1.4812480061244875e-09,1.3403937688122611e-09,2.8156980447535399e-11
2.666007721463301e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.094638821465896222,0.097804532127546445,0.051339375781077862,2.6449774079263149e-05,0.00079266571229978915,3.4050518340013754e-06,2.1473658300074542e-06,1.2253577855025854e-08,1.5916419274360423e-21,7.6017831922744254e-11,7.2730913911377696e-29,5.7971459767620714e-15,5.0447492828297919e-21,2.5686273295538068e-12,1.5158687015079948e-21,1.6369163386228678e-20,3.1358025408966054e-16,5.6647350107483461e-24,0.0017759725649203501,0.096043557910686986,1.0401521113470689e-07,3.285134277854399e-07,7.2821271488959168e-06,8.2186858873727848e-14,1.4269237254546371e-08,3.5245580961523556e-09,0.00039074860268421331,3.8896185242661849e-05,2.8884030075276491e-10,1.807898716581813e-08,1.4832204677575512e-09,1.3416639583476511e-09,2.8192143362591663e-11
2.6682064877268352e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.094609767272440831,0.097804663129611044,0.051324112852916486,2.6510597591238059e-05,0.00079346691013338537,3.4063919008527356e-06,2.1500576806993817e-06,1.2272612016684498e-08,1.5946815408944644e-21,7.6074448345441763e-11,7.3091196182545192e-29,5.7981306171450289e-15,5.0611078970525603e-21,2.5730579901595666e-12,1.5182727517028267e-21,1.6407391492545297e-20,3.1384306874145321e-16,5.6884009545258614e-24,0.0017754274802268455,0.09607278158725141,1.0404342363730046e-07,3.2866621749277463e-07,7.28106160105923e-06,8.2204293601901852e-14,1.4266681929048397e-08,3.5233601470478902e-09,0.00039109910374326003,3.8922168918450236e-05,2.8914585641098476e-10,1.8080552212557576e-08,1.4851932932594443e-09,1.342933851967902e-09,2.8227311388379102e-11
2.6704052539903693e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.094580740514713046,0.097804793638013823,0.051308863825208016,2.6571500492837973e-05,0.00079426809231878542,3.4077311461863821e-06,2.1527500861848535e-06,1.2291656511059931e-08,1.5977239226180416e-21,7.6131043942790129e-11,7.3452915226188496e-29,5.7991144022888473e-15,5.0775036691451889e-21,2.5774919115302305e-12,1.5206779893980137e-21,1.644567038761925e-20,3.1410581368027047e-16,5.7121436027879116e-24,0.0017748829040283251,0.096101977427424809,1.0407160445225539e-07,3.2881889934405052e-07,7.2799964557570324e-06,8.2221706316196224e-14,1.4264127601750985e-08,3.5221633091418884e-09,0.00039144951003358257,3.8948139269785741e-05,2.89451385620614e-10,1.8082113771989172e-08,1.4871664812279558e-09,1.3442034492967344e-09,2.8262484508191267e-11
2.6726040202539034e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.094551741150542962,0.097804923653604534,0.051293628676550136,2.6632482795274925e-05,0.0007950692586950886,3.4090695708555978e-06,2.1554430449921297e-06,1.2310711329355554e-08,1.6007690715583061e-21,7.6187618727154862e-11,7.3816075335956504e-29,5.8000973334309267e-15,5.0939366449528873e-21,2.5819290919780036e-12,1.523084412869079e-21,1.6484000078214635e-20,3.143684889122004e-16,5.7359631296624042e-24,0.0017743388355498397,0.096131145474225993,1.040997536298251e-07,3.2897147346489727e-07,7.2789317131283281e-06,8.2239097076678167e-14,1.4261574274959728e-08,3.5209675806892218e-09,0.00039179982147060624,3.8974096306919616e-05,2.8975688800433645e-10,1.8083671850781435e-08,1.4891400302624284e-09,1.3454727499589914e-09,2.8297662705356547e-11
2.6748027865174375e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.094522769137857079,0.097805053177230969,0.05127840738558935,2.6693544509699804e-05,0.00079587040910188513,3.4104071757124575e-06,2.1581365556513695e-06,1.2329776462784268e-08,1.6038169866662503e-21,7.6244172710899844e-11,7.4180680814285665e-29,5.8010794118062967e-15,5.1104068703209561e-21,2.5863695298159172e-12,1.5254920203937785e-21,1.6522380571067266e-20,3.1463109444346854e-16,5.759859709504851e-24,0.0017737952740181997,0.096160285770575338,1.0412787122014378e-07,3.2912393998161025e-07,7.2778673732800972e-06,8.2256465922360108e-14,1.4259021947957314e-08,3.5197729602011547e-09,0.00039215003797005973,3.9000040040115252e-05,2.900623642161188e-10,1.8085226455589071e-08,1.4911139389652746e-09,1.3467417535808088e-09,2.8332845963240765e-11
2.6770015527809717e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.094493824434651513,0.097805182209739397,0.051263199931007503,2.6754685647219243e-05,0.00079667154337912391,3.4117439616081663e-06,2.1608306166941065e-06,1.2348851902565849e-08,1.6068676668923826e-21,7.6300705906387845e-11,7.4546735969988483e-29,5.8020606386482688e-15,5.1269143910947328e-21,2.5908132233575988e-12,1.5279008102512428e-21,1.6560811872888235e-20,3.1489363028039939e-16,5.7838335168357571e-24,0.0017732522186614857,0.096189398359322206,1.0415595727325926e-07,3.292762990193453e-07,7.2768034363205754e-06,8.2273812862196716e-14,1.4256470618545417e-08,3.5185794460394149e-09,0.00039250015944789152,3.9025970479629371e-05,2.9036781425980486e-10,1.8086777593052236e-08,1.4930882059419544e-09,1.3480104597889992e-09,2.8368034265237622e-11
2.6792003190445058e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.094464906999032025,0.097805310751973878,0.051248006291542011,2.6815906218870113e-05,0.00079747266136731402,3.4130799293925425e-06,2.1635252266540513e-06,1.2367937639930918e-08,1.6099211111860835e-21,7.63572183259798e-11,7.4914245121944535e-29,5.8030410151873982e-15,5.1434592531195938e-21,2.5952601709176178e-12,1.5303107807218439e-21,1.6599293990333346e-20,3.1515609642947314e-16,5.8078847264359941e-24,0.0017727096687097782,0.096218483283203926,1.0418401183909809e-07,3.2942855070242345e-07,7.2757399023874352e-06,8.2291137946963423e-14,1.4253920288965946e-08,3.5173870363029279e-09,0.00039285018582039058,3.9051887635694191e-05,2.9067323712568804e-10,1.8088325269795214e-08,1.4950628297977e-09,1.3492788682118405e-09,2.8403227594782855e-11
2.68139908530804e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.094436016789209792,0.09780543880477624,0.051232826445983863,2.6877206235622039e-05,0.00079827376290749754,3.4144150799140778e-06,2.1662203840669901e-06,1.2387033666120538e-08,1.6129773184953936e-21,7.6413709982034549e-11,7.5283212598768769e-29,5.8040205426516754e-15,5.1600415022409143e-21,2.5997103708114577e-12,1.5327219300864928e-21,1.6637826929993112e-20,3.1541849289731959e-16,5.8320135133379882e-24,0.0017721676233950865,0.096247540584850147,1.0421203496746103e-07,3.2958069515601161e-07,7.2746767716081592e-06,8.2308441235466967e-14,1.4251370961271221e-08,3.5161957293333261e-09,0.00039320011700417514,3.9077791518546404e-05,2.9097863257622844e-10,1.8089869492429615e-08,1.497037809140098e-09,1.3505469784791501e-09,2.8438425935354585e-11
