Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(55),OX(20),CH3X(21),HOX(22),HX(19),CH2X(27),CHX(28),CX(26),OCX(25),H2OX(23),COX(57),H2X(56)
1.4440838275312522e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32920071075865798,0.11291188751981354,0.021514072435043982,5.7796984773722845e-15,3.0426055756402395e-06,1.0944202013482716e-05,1.2137488618044292e-05,2.098654158041026e-13,8.2851795225792612e-13,2.5644158466880291e-08,5.4506548748104817e-24,2.0646886231941397e-08,6.1030598466073213e-17,7.9341173811918393e-12,1.4559893145244134e-17,1.6716281962386745e-19,8.7140097124697123e-09,1.9698735513566996e-18,0.0057457059986064001,0.002599712233693461,4.6487142733803798e-09,8.8331123396428328e-08,2.0974265728666375e-05,4.2291605843249209e-13,9.0739202696205828e-09,1.9467006058896127e-07,9.6661733425055424e-10,1.5776357229837702e-10,9.8453230234042046e-12,1.620848456332375e-07
1.4492707487667835e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3291919148285789,0.11291194599632755,0.021509564589332543,5.8997607806985727e-15,3.0833531358584661e-06,1.1046121383457272e-05,1.2221058840827164e-05,2.1199100969109199e-13,8.367611526751622e-13,2.5813037084424141e-08,5.5975739618209435e-24,2.0749945373449266e-08,6.2047560273128828e-17,8.0402943603982976e-12,1.4786200747720452e-17,1.6893184986687154e-19,8.7964771782556085e-09,2.0097043062842861e-18,0.0057455637759086823,0.0026086030215739533,4.6639771790779088e-09,8.8826889635300174e-08,2.1019591720350103e-05,4.2439857249669562e-13,9.0922791834540312e-09,1.9463804885278614e-07,9.7190176357191117e-10,1.5982264338140872e-10,9.9128476197147016e-12,1.6361896133140981e-07
1.4544576700023147e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32918312238122505,0.11291200447263579,0.021505057928919376,6.0217893742410414e-15,3.1244352158040999e-06,1.1148364077579425e-05,1.2304900588444545e-05,2.1413061115245232e-13,8.4505680773997302e-13,2.5982416822650747e-08,5.7479186467212127e-24,2.0852793422755876e-08,6.3077796499285158e-17,8.1474155503596086e-12,1.5015052128801528e-17,1.7071303928657365e-19,8.8793007158840941e-09,2.050197585711975e-18,0.0057454212812798515,0.0026174908322114205,4.6792350759508881e-09,8.9322871584283758e-08,2.1064678852787504e-05,4.2587937509796137e-13,9.1105386772855441e-09,1.9460623862857855e-07,9.7719879597266907e-10,1.6189801744432e-10,9.9805889443101442e-12,1.6515804345707777e-07
1.459644591237846e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32917433340290742,0.11291206293780341,0.021500552453353687,6.145807507316748e-15,3.1658527107419998e-06,1.1250927741704315e-05,1.2389013758485199e-05,2.1628426208819267e-13,8.5340505568267786e-13,2.6152297008212223e-08,5.9017562715457635e-24,2.0955429094999019e-08,6.4121431455651905e-17,8.2554849900511308e-12,1.5246463461523175e-17,1.725064273273737e-19,8.962479479732075e-09,2.091362021831583e-18,0.0057452785257589194,0.0026263756657154205,4.6944879636566855e-09,8.9819069253123823e-08,2.1109529704263516e-05,4.2735847701068981e-13,9.1286998661619806e-09,1.9457462772598572e-07,9.8250842543324977e-10,1.6398973520315197e-10,1.0048546898215296e-11,1.667020548879905e-07
1.4648315124733772e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32916554788036312,0.11291212138128842,0.021496048162185234,6.2718385933828959e-15,3.2076065146063152e-06,1.1353810039368342e-05,1.2473398248526102e-05,2.1845200435891425e-13,8.6180603442659486e-13,2.6322676967015346e-08,6.059155252071325e-24,2.1057851145837601e-08,6.5178590128873421e-17,8.3645067190723337e-12,1.5480450921442385e-17,1.7431205341869495e-19,9.0460126268982355e-09,2.1332063275159735e-18,0.0057451355199920106,0.002635257522195688,4.7097358418654602e-09,9.0315482664787244e-08,2.1154146819791643e-05,4.2883588896204751e-13,9.1467638501831716e-09,1.9454321398762406e-07,9.8783064593902574e-10,1.6609783731788684e-10,1.0116721382469919e-11,1.6825095877845586e-07
1.4700184337089084e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32915676580074077,0.11291217979292781,0.02149154505496435,6.3999062103674043e-15,3.2496975200406354e-06,1.1457008651705346e-05,1.2558053956133331e-05,2.2063387978583906e-13,8.7025988158803687e-13,2.6493556024250679e-08,6.2201850908147457e-24,2.11600583707466e-08,6.6249398181555338e-17,8.4744847776602766e-12,1.5717030686382938e-17,1.7612995697498412e-19,9.1298993172093544e-09,2.1757392967564607e-18,0.0057449922742463209,0.0026441364017621228,4.7249787102595302e-09,9.0812111853349059e-08,2.1198532711207156e-05,4.3031162162693966e-13,9.164731714559767e-09,1.9451199528841704e-07,9.9316545148019172e-10,1.6822236439341913e-10,1.0185112298129373e-11,1.6980471855838126e-07
1.4752053549444396e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32914798715158705,0.11291223816292401,0.021487043131241914,6.5300341009978319e-15,3.2921266184358645e-06,1.1560521277356657e-05,1.2642980778862895e-05,2.228299301508383e-13,8.7876673447631754e-13,2.6664933504421265e-08,6.3849163901347195e-24,2.1262049604318526e-08,6.7333981952680513e-17,8.5854232067007937e-12,1.5956218936185294e-17,1.7796017739571117e-19,9.2141387132240572e-09,2.2189698051004848e-18,0.0057448487984235706,0.0026530123045247719,4.7402165685327692e-09,9.1308956861960685e-08,2.1242689857277132e-05,4.3178568562324185e-13,9.1826045296779151e-09,1.9448096953494924e-07,9.9851283605163939e-10,1.703633569804328e-10,1.0253719546265231e-11,1.7136329793220369e-07
1.480392276179971e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32913921192083362,0.11291229648183186,0.021482542390569348,6.6622461731286883e-15,3.3348946999658623e-06,1.1664345632375268e-05,1.2728178614261572e-05,2.2504019719646037e-13,8.8732673009376584e-13,2.6836808731370789e-08,6.5534208654376581e-24,2.1363823719571547e-08,6.8432468458014522e-17,8.6973260477374403e-12,1.6198031852460706e-17,1.7980275406536983e-19,9.2987299802341034e-09,2.2629068100895553e-18,0.0057447051020729995,0.0026618852305938215,4.7554494163900193e-09,9.1806017740900027e-08,2.1286620703826756e-05,4.3325809150727978e-13,9.2003833511706924e-09,1.944501346648368e-07,1.0038727936528381e-09,1.7252085557618346e-10,1.032254302796585e-11,1.7292666087771363e-07
1.485579197415502e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32913044009678466,0.11291235474054628,0.021478042832498604,6.7965665000671011e-15,3.3780026536209165e-06,1.1768479450124581e-05,1.2813647359867669e-05,2.2726472262595825e-13,8.9594000513575068e-13,2.7009181028311314e-08,6.7257713584881018e-24,2.1465379627264388e-08,6.954498539050086e-17,8.8101973429782341e-12,1.6442485618349475e-17,1.8165772635347741e-19,9.383672286263266e-09,2.3075593516974536e-18,0.0057445611944038771,0.0026707551800795818,4.7706772535465334e-09,9.2303294545700921e-08,2.1330327663881004e-05,4.3472884976956093e-13,9.2180692199957769e-09,1.9441948864611362e-07,1.0092453182877163e-09,1.7469490062519622e-10,1.039158264433692e-11,1.7449477164477966e-07
1.4907661186510333e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32912167166810419,0.11291241293029002,0.021473544456582137,6.9330193208967985e-15,3.4214513672390993e-06,1.1872920481171901e-05,1.2899386913211784e-05,2.2950354810331672e-13,9.0460669599071286e-13,2.7182049717850543e-08,6.9020418508239263e-24,2.1566716275218199e-08,7.0671661120645381e-17,8.9240411353002879e-12,1.6689596418283187e-17,1.8352513361457531e-19,9.4689648020639801e-09,2.35293655276869e-18,0.0057444170842975914,0.0026796221530924831,4.7859000797274379e-09,9.2800787335360494e-08,2.1373813117820932e-05,4.3619797083073632e-13,9.2356631625191735e-09,1.9438902947663307e-07,1.014630403964553e-09,1.7688553251987239e-10,1.0460838296501985e-11,1.7606759475397727e-07
1.4959530398865646e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32911290662380471,0.11291247104260199,0.02146904726237293,7.0716290408004125e-15,3.46524172753556e-06,1.1977666493177099e-05,1.2985397171817514e-05,2.3175671525327878e-13,9.1332693874020663e-13,2.7355414122018546e-08,7.0823074772767321e-24,2.1667832647645427e-08,7.1812624696890697e-17,9.0388614682523014e-12,1.6939380437750988e-17,1.8540501518822932e-19,9.5546067011118024e-09,2.3990476194571996e-18,0.0057442727803192935,0.0026884861497430616,4.801117894667202e-09,9.3298496170622736e-08,2.1417079413553999e-05,4.3766546503779804e-13,9.2531661906045387e-09,1.9435875518348426e-07,1.020028044695864e-09,1.7909279160101877e-10,1.0530309885602948e-11,1.7764509499512784e-07
1.5011399611220958e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32910414495323559,0.1129125290693262,0.021464551249424462,7.2124202313800803e-15,3.5093746201298218e-06,1.2082715270776623e-05,1.3071678033202142e-05,2.340242656613722e-13,9.2210086915895072e-13,2.7529273562294102e-08,7.2666445395976603e-24,2.1768727764485861e-08,7.2968005845980161e-17,9.1546623860550938e-12,1.7191853863069613e-17,1.8729741039902994e-19,9.6405971595978163e-09,2.445901841665288e-18,0.0057441282907291337,0.0026973471701419597,4.8163306981091523e-09,9.379642111233705e-08,2.1460128866697537e-05,4.3913134266050028e-13,9.2705793017079897e-09,1.9432866382242292e-07,1.0254382344983007e-09,1.8131671815829267e-10,1.0599997312800522e-11,1.7922723742575283e-07
1.506326882357627e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32909538664607224,0.11291258700260069,0.021460056417290697,7.3554176309763064e-15,3.553850929571121e-06,1.2188064615463261e-05,1.3158229394877295e-05,2.3630624087393495e-13,9.3092862271488404e-13,2.7703627359630514e-08,7.4551305201890187e-24,2.1869400680749968e-08,7.41379349733116e-17,9.2714479336000713e-12,1.7447032881157267e-17,1.8920235855659263e-19,9.7269353564190705e-09,2.4935085934827971e-18,0.0057439836234931029,0.0027062052143999125,4.8315384898049816e-09,9.4294562219888957e-08,2.1502963760774818e-05,4.4059561388799771e-13,9.2879034789778756e-09,1.9429875347731621e-07,1.0308609673925458e-09,1.8355735243057375e-10,1.0669900479274729e-11,1.8081398736944819e-07
1.5115138035931583e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32908663169230501,0.11291264483484734,0.021455562765526057,7.5006461449850819e-15,3.5986715393618615e-06,1.2293712345461832e-05,1.3245051154349568e-05,2.3860268239814092e-13,9.3981033456923568e-13,2.7878474834481029e-08,7.6478440959420101e-24,2.196985048586951e-08,7.53225431632809e-17,9.3892221564458286e-12,1.7704933679311138e-17,1.9111989895555894e-19,9.8136204731671419e-09,2.5418773336265085e-18,0.0057438387862934828,0.002715060282627752,4.8467412695143054e-09,9.4792919549702907e-08,2.1545586347423005e-05,4.4205828882569452e-13,9.3051396913594941e-09,1.9426902225960152e-07,1.0362962374032179e-09,1.8581473460625911e-10,1.0740019286225287e-11,1.8240531041418213e-07
1.5167007248286895e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32907788008222938,0.11291270255876155,0.021451070293685478,7.6481308461732576e-15,3.6438373319792215e-06,1.2399656295601131e-05,1.3332143209121128e-05,2.4091363170202518e-13,9.4874613957659529e-13,2.8053815306823701e-08,7.8448651521808581e-24,2.2070076303055745e-08,7.6521962179615472e-17,9.5079891008128443e-12,1.7965572444988564e-17,1.9305007087559611e-19,9.9006516941149229e-09,2.5910176058797588e-18,0.0057436937865389271,0.0027239123749363977,4.8619390370042138e-09,9.5291493153813842e-08,2.1587998846612285e-05,4.4351937749230085e-13,9.3222888937042028e-09,1.942394683077578e-07,1.041744038558773e-09,1.880889048234907e-10,1.0810353634872039e-11,1.8400117241052267e-07
1.5218876460642207e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32906913180643566,0.11291276016730266,0.021446579001324319,7.7978969749921111e-15,3.6893491888949819e-06,1.2505894317182375e-05,1.3419505456690286e-05,2.4323913021450814e-13,9.577361722850007e-13,2.8229648096185894e-08,8.0462747967136535e-24,2.2170077288664938e-08,7.7736324465697498e-17,9.6277528135763458e-12,1.8228965365591622e-17,1.9499291358139849e-19,9.9880282062017243e-09,2.6409390395322699e-18,0.0057435486313741901,0.0027327614914368593,4.8771317920488399e-09,9.5790283078507044e-08,2.163020344687564e-05,4.4497888981708173e-13,9.3393520268828569e-09,1.9421008978679058e-07,1.0472043648914172e-09,1.9037990317030984e-10,1.0880903426455343e-11,1.8560153946979829e-07
1.527074567299752e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3290603868557998,0.11291281765368454,0.021442088887998426,7.9499699398891123e-15,3.7352079905936212e-06,1.2612424277844378e-05,1.3507137794552046e-05,2.4557921932542044e-13,9.6678056693602338e-13,2.8405972521668296e-08,8.2521553739902546e-24,2.2269852631571687e-08,7.8965763144877424e-17,9.7485173422574092e-12,1.8495128628255313e-17,1.9694846632268777e-19,1.0075749199016796e-08,2.6916513498201844e-18,0.0057434033276895042,0.0027416076322402303,4.8923195344289745e-09,9.6289289363023749e-08,2.167220230554858e-05,4.4643683563730387e-13,9.3563300179031767e-09,1.9418088488772868e-07,1.0526772104370139e-09,1.9268776968475255e-10,1.0951668562236441e-11,1.8720637796219629e-07
1.5322614885352832e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32905164522147351,0.11291287501136642,0.021437599953264053,8.1043753176178919e-15,3.7814146165887307e-06,1.2719244061425749e-05,1.3595040120198628e-05,2.479339403855265e-13,9.7587945746486818e-13,2.8582787901968447e-08,8.4625904793675319e-24,2.2369401552549729e-08,8.0210412020777219e-17,9.8702867350123432e-12,1.876407841963897e-17,1.9891676833421351e-19,1.0163813864781281e-08,2.7431643383663045e-18,0.0057432578821296288,0.0027504507974576943,4.9075022639316647e-09,9.6788512038331759e-08,2.1713997549018246e-05,4.4789322469586488e-13,9.373223780030936e-09,1.9415185182713389e-07,1.0581625692350028e-09,1.9501254435487592e-10,1.1022648943497811e-11,1.8881565451480259e-07
1.5374484097708144e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32904290689487575,0.11291293223404436,0.021433112196677925,8.2611388535463409e-15,3.827969945437812e-06,1.2826351567824276e-05,1.3683212331119978e-05,2.5030333470654848e-13,9.8503297750047813e-13,2.8760093555403911e-08,8.677664973482214e-24,2.2468723303660496e-08,8.1470405577583774e-17,9.9930650406203724e-12,1.903583092572099e-17,2.0089785883575426e-19,1.025222139832882e-08,2.7954878936205199e-18,0.0057431123011025646,0.0027592909872005251,4.9226799803498549e-09,9.7287951125958655e-08,2.1755591272981362e-05,4.4934806663910212e-13,9.3900342129145552e-09,1.9412298884662188e-07,1.0636604353283158e-09,1.9735426711872969e-10,1.1093844471543502e-11,1.9042933600958782e-07
1.5426353310063457e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32903417186768397,0.11291298931564279,0.021428625617797188,8.4202864619628651e-15,3.8748748547554869e-06,1.2933744712853794e-05,1.3771654324804233e-05,2.5268744356118951e-13,9.9424126036564817e-13,2.8937888799934909e-08,8.8974649967317327e-24,2.2567817167649481e-08,8.2745878980332671e-17,1.0116856308469744e-11,1.9310402331596807e-17,2.0289177703211795e-19,1.0340970997084733e-08,2.8486319913004229e-18,0.005742966590787984,0.0027681282015800863,4.9378526834820307e-09,9.7787606636885703e-08,2.1796985542710368e-05,4.5080137101477472e-13,9.4067622027129851e-09,1.9409429421239462e-07,1.0691708027632979e-09,1.9971297786426636e-10,1.116525504769946e-11,1.9204738958134196e-07
1.547822252241877e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3290254401318255,0.11291304625030631,0.021424140216179402,8.581844226380751e-15,3.9221302212252002e-06,1.3041421428098711e-05,1.3860365998738188e-05,2.5508630818315685e-13,1.0035044390771433e-12,2.9116172953186603e-08,9.122077983863294e-24,2.2666682457350247e-08,8.4036968075181582e-17,1.0241664588542209e-11,1.9587808821279991e-17,2.0489856211314273e-19,1.043006186104398e-08,2.9026066948321112e-18,0.0057428207571453404,0.0027769624407078383,4.953020373131878e-09,9.8287478570502272e-08,2.1838182393327289e-05,4.5225314727021479e-13,9.423408622226615e-09,1.9406576621478417e-07,1.0746936655896313e-09,2.0208871642919887e-10,1.1236880573313806e-11,1.9366978261556374e-07
1.553009173477408e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32901671167946966,0.11291310303239176,0.021419655991382552,8.7458383998406568e-15,3.9697369206094431e-06,1.3149379660766418e-05,1.3949347250407736e-05,2.5749996976718416e-13,1.0128226463458249e-12,2.9294945332470875e-08,9.3515926786715054e-24,2.276531851509643e-08,8.5343809389674491e-17,1.0367493931396032e-11,1.986806657750634e-17,2.069182532536979e-19,1.0519493192747934e-08,2.9574221557911501e-18,0.0057426748059217015,0.0027857937046953381,4.9681830491079633e-09,9.8787566913617094e-08,2.1879183830084766e-05,4.5370340475063661e-13,9.4399743310309252e-09,1.9403740316780738e-07,1.0802290178602613e-09,2.0448152260080655e-10,1.1308720949757157e-11,1.9529648274630533e-07
1.5581960947129394e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32900798650301971,0.112913159656461,0.021415172942965029,8.912295405211179e-15,4.0176958277585543e-06,1.3257617373537775e-05,1.4038597977298269e-05,2.5992846946905457e-13,1.0221960145767855e-12,2.9474205254807722e-08,9.5860991488048328e-24,2.2863724712141429e-08,8.666654013299589e-17,1.0494348388147513e-11,2.0151191781541093e-17,2.0895088961368451e-19,1.0609264197259978e-08,3.0130886143437215e-18,0.0057425287426592902,0.0027946219936542515,4.9833407112234348e-09,9.928787163952674e-08,2.191999182865373e-05,4.5515215269760527e-13,9.456460175612798e-09,1.9400920340873058e-07,1.0857768536313268e-09,2.0689143611568617e-10,1.1380776078422869e-11,1.9692745785397901e-07
1.5633830159484706e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3289992645951057,0.11291321611727337,0.021410691070485627,9.0812418354874534e-15,4.0660078166181597e-06,1.3366132544415902e-05,1.4128118076895105e-05,2.6237184840562197e-13,1.0316246758694873e-12,2.9653952036946234e-08,9.825688800681237e-24,2.2961900448086062e-08,8.8005298196215252e-17,1.0622232010451066e-11,2.0437200612988913e-17,2.1099651033803646e-19,1.069937408214014e-08,3.0696163996879183e-18,0.0057423825727027826,0.0028034473076963551,4.9984933592957238e-09,9.978839270713807e-08,2.1960608335417261e-05,4.565994002476533e-13,9.472866989509102e-09,1.9398116529764535e-07,1.0913371669620933e-09,2.0931849665946415e-10,1.1453045860727307e-11,1.9856267606312642e-07
1.5685699371840018e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32899054594857641,0.11291327240977872,0.021406210373503536,9.2527044540878794e-15,4.1146737602352662e-06,1.347492316657342e-05,1.4217907446683828e-05,2.6483014765483354e-13,1.0411087620179105e-12,2.9834184995385097e-08,1.00704543945132e-23,2.305984515031402e-08,8.9360222152521953e-17,1.0751148850477966e-11,2.0726109249606828e-17,2.130551545567211e-19,1.0789822057418693e-08,3.127015930495202e-18,0.0057422363012063207,0.0028122696469335424,5.0136409931462676e-09,1.0028913006014433e-07,2.2001035267770117e-05,4.5804515643104096e-13,9.489195593447546e-09,1.9395328721705333e-07,1.0969099519148825e-09,2.1176274386645309e-10,1.1525530198110074e-11,2.0020210574015557e-07
1.573756858419533e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32898183055649305,0.11291332852911065,0.021401730851578333,9.426710195148808e-15,4.1636945307631164e-06,1.3583987248198355e-05,1.4307965984150685e-05,2.673034082557511e-13,1.0506484045107058e-12,3.0014903446392769e-08,1.0320490059442498e-23,2.3157558273435264e-08,9.0731451257450737e-17,1.0881102960893725e-11,2.1017933867119944e-17,2.1512686138474037e-19,1.0880607335568871e-08,3.185297715352009e-18,0.0057420899331402913,0.0028210890114778336,5.0287836126002499e-09,1.0079008362625221e-07,2.2041274514423476e-05,4.5948943017065872e-13,9.5054467954893708e-09,1.9392556757146137e-07,1.1024952025550157e-09,2.1422421731927521e-10,1.1598228992034258e-11,2.018457154910477e-07
1.5789437796550643e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32897311841212201,0.11291338447057994,0.021397252504269992,9.6032861638172709e-15,4.2130709994647694e-06,1.3693322812338854e-05,1.4398293586782913e-05,2.6979167120857239e-13,1.0602437345313523e-12,3.0196106706027149e-08,1.0575891308785002e-23,2.3255039298737279e-08,9.211912544909737e-17,1.101209839483425e-11,2.1312690639039833e-17,2.1721166992213159e-19,1.0971729131478752e-08,3.2444723532015011e-18,0.0057419434732978621,0.0028299054014413864,5.0439212174863451e-09,1.0129125331645947e-07,2.2081327935714466e-05,4.609322302810586e-13,9.5216213911739656e-09,1.9389800478698609e-07,1.1080929129507507e-09,2.1670295654843689e-10,1.1671142143986654e-11,2.0349347415903738e-07
1.5841307008905955e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32896440950892836,0.11291344022966834,0.021392775331138855,9.7824596365417183e-15,4.2628040367155395e-06,1.3802927896746931e-05,1.4488890152069072e-05,2.722949774746517e-13,1.0698948829583247e-12,3.0377794090154914e-08,1.083675505538575e-23,2.3352287733644192e-08,9.3523385348325029e-17,1.1144139205880698e-11,2.1610395736485608e-17,2.193096192539683e-19,1.1063186662422331e-08,3.304550533785447e-18,0.0057417969263012852,0.0028387188169365024,5.059053807636489e-09,1.0179263902438083e-07,2.2121197363920041e-05,4.6237356546762103e-13,9.5377201636649758e-09,1.9387059731096705e-07,1.113703077173222e-09,2.1919900103187064e-10,1.174426955547794e-11,2.0514535082226899e-07
1.5893176221261267e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32895570384056899,0.11291349580202238,0.02138829933174563,9.964258061360723e-15,4.3128945120042727e-06,1.3912800553721328e-05,1.4579755577499358e-05,2.7481336797652129e-13,1.079601980365264e-12,3.0559964914470447e-08,1.1103179627084612e-23,2.3449303111183782e-08,9.494437225896107e-17,1.1277229448033211e-11,2.1911065328007582e-17,2.2142074845036153e-19,1.1154979148029937e-08,3.3655430380862389e-18,0.0057416502966079674,0.0028475292580756387,5.0741813828856517e-09,1.0229424062562061e-07,2.2160884603574783e-05,4.6381344432583654e-13,9.5537438838978773e-09,1.9384334361158915e-07,1.1193256892963877e-09,2.2171239019443663e-10,1.1817611128042891e-11,2.0680131479143156e-07
1.594504543361658e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32894700140088701,0.11291355118344762,0.021383824505651409,1.0148709058189648e-14,4.3633432939335383e-06,1.4022938849949719e-05,1.4670889760565915e-05,2.7734688359791177e-13,1.0893651570211553e-12,3.0742618494514289e-08,1.1375264782292846e-23,2.3546084989462356e-08,9.6382228167984617e-17,1.1411373175683474e-11,2.2214715579413497e-17,2.2354509656646025e-19,1.1247105810257917e-08,3.427460738769035e-18,0.0057415035885163461,0.0028563367249714177,5.0893039430716173e-09,1.0279605797719099e-07,2.2200391431792199e-05,4.6525187534071312e-13,9.5696933107288126e-09,1.9381624217751386e-07,1.124960743396975e-09,2.2424316340739128e-10,1.1891166763240566e-11,2.084613356073758e-07
1.6048783858327204e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32892960618382311,0.11291366135749516,0.021374878371606097,1.0525680108622943e-14,4.4653192476837863e-06,1.4244004697912074e-05,1.4853963989587719e-05,2.8245945354028953e-13,1.1090602676335698e-12,3.110937118328756e-08,1.1936823124268329e-23,2.3738946602978722e-08,9.9309118345903651e-17,1.1682837306826804e-11,2.2831022710376255e-17,2.2783360570356815e-19,1.1432358563843392e-08,3.5541156810090547e-18,0.0057412099535702555,0.0028739427364842984,5.1195340176180405e-09,1.0380033926326613e-07,2.2278870827221093e-05,4.6812442722537339e-13,9.6013722601170556e-09,1.937624901601592e-07,1.1362681538508972e-09,2.2935701919796931e-10,1.2038919827892703e-11,2.1179342707937803e-07
1.6142148440566767e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32891396147237828,0.11291375982214148,0.021366830859252006,1.0874306462369127e-14,4.5583317103920027e-06,1.4443853341335017e-05,1.501964891851393e-05,2.8711290374904566e-13,1.1269789588435563e-12,3.1441092758760507e-08,1.2462615451370691e-23,2.3911719549946169e-08,1.0200244988709684e-16,1.1930798625900345e-11,2.3396055098273102e-17,2.3173886412731602e-19,1.1600221167298962e-08,3.671380268018776e-18,0.0057409454540590238,0.0028897779760672774,5.1467239316172619e-09,1.0470492845360136e-07,2.234890255409734e-05,4.7070485514203103e-13,9.6296366019811381e-09,1.9371461933679145e-07,1.1464873154548765e-09,2.3401933671611452e-10,1.2172628693226933e-11,2.1480588288130373e-07
1.623551302280633e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32889832713398653,0.11291385760963446,0.021358787141576879,1.1231964579953159e-14,4.6525185544189883e-06,1.4644533229945652e-05,1.518620302809661e-05,2.918159933974932e-13,1.1450813588588477e-12,3.1774367812925629e-08,1.3008366567810237e-23,2.4083730179351387e-08,1.0475267640624731e-16,1.218223630665629e-11,2.3970996091627009e-17,2.3568755855285731e-19,1.1769154505863854e-08,3.7918158201850007e-18,0.0057406807606972558,0.0029056035808621978,5.1738975943978558e-09,1.0561021354901573e-07,2.2418376166870251e-05,4.7328071891556364e-13,9.6576714988022481e-09,1.9366721924728257e-07,1.1567466970683302e-09,2.3873858834646122e-10,1.2307029591664428e-11,2.1783101943087097e-07
1.6328877605045893e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32888270313872248,0.11291395470055962,0.021350747216033569,1.1598821792537462e-14,4.7478848130717307e-06,1.4846033588017946e-05,1.5353625720614479e-05,2.9656895951916709e-13,1.1633682164176781e-12,3.2109192350754201e-08,1.3574712085643643e-23,2.4254976754507872e-08,1.0756065069439318e-16,1.243717400447183e-11,2.4555939848230002e-17,2.3967991620895933e-19,1.1939154121911361e-08,3.9154891203088574e-18,0.0057404158935053292,0.0029214195515335742,5.2010550050918731e-09,1.0651619298216115e-07,2.248730108148334e-05,4.7585206399660915e-13,9.6854809593968899e-09,1.9362028177224814e-07,1.1670462642405651e-09,2.4351500168302103e-10,1.2442121949995864e-11,2.2086866709389548e-07
1.6422242187285455e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32886708945818449,0.11291405107677037,0.021342711080078399,1.1975047257723242e-14,4.8444355100362352e-06,1.5048343778200238e-05,1.5521916398386011e-05,3.0137203874184192e-13,1.1818402770761622e-12,3.2445562376947956e-08,1.4162303916127657e-23,2.4425457762803338e-08,1.1042723272575525e-16,1.2695635376299522e-11,2.5150980484034724e-17,2.4371616416740764e-19,1.2110215579650131e-08,4.0424679489518033e-18,0.0057401508712354998,0.0029372258887487564,5.228196162847815e-09,1.0742286495823248e-07,2.2555686452479366e-05,4.7841893466421543e-13,9.7130688779171474e-09,1.9357379898057944e-07,1.1773859825464049e-09,2.4834880370474924e-10,1.257790519527811e-11,2.2391865845851716e-07
1.6515606769525018e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32885148606540981,0.11291414672130801,0.021334678731171102,1.2360811964609339e-14,4.9421756592317438e-06,1.5251453298529919e-05,1.5691074463773092e-05,3.0622546728788714e-13,1.200498283212525e-12,3.2783473896226118e-08,1.477181058306134e-23,2.4595171907082277e-08,1.1335328965972229e-16,1.2957644079993353e-11,2.5756212070251677e-17,2.477965293430252e-19,1.2282334464485951e-08,4.1728210928061155e-18,0.0057398857114521152,0.0029530225931782318,5.2553210668283621e-09,1.0833022745047595e-07,2.2623541179369513e-05,4.8098137403069944e-13,9.7404390367504708e-09,1.935277631237432e-07,1.1877658175855492e-09,2.5324022076126889e-10,1.2714378754836242e-11,2.2698082828904475e-07
