Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HOX(22),HX(19),CH2X(27),CHX(28),CX(26),OCX(25),H2OX(23),COX(50),H2X(49),CHOX(53)
7.22604851733026e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31305863845414994,0.10582768165152392,0.0016357212821647199,0.0,0.015290378688097845,0.00013783852097140536,0.007722702194338342,3.1321259669205849e-09,1.9412631836397173e-14,1.1916862065314402e-06,1.3901007938195524e-18,5.868291138964739e-08,1.8762775291829064e-15,1.2053399506541717e-07,5.8503043502614253e-13,4.2735566774501377e-14,4.2733290005827649e-07,5.2941007628642146e-13,0.0051176849823389575,0.01935602084369174,3.1364163209187675e-08,1.0198599241938844e-06,3.0965644630867436e-05,2.3777016367888504e-12,1.2153699558133144e-08,1.6781398913465469e-07,3.6141870783483317e-07,6.5598685575488859e-07,5.9573503394639698e-09,1.9987128510504778e-06,5.27070015320185e-12
7.240152613229913e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3130855358450953,0.10581338404296943,0.0016273135538141833,0.0,0.015319310612173405,0.00013799611685934944,0.0077372534297019324,3.1377685384937266e-09,1.9506125227228118e-14,1.1901807941268295e-06,1.3957139446287398e-18,5.8713017317551911e-08,1.8785460749627015e-15,1.207515530783701e-07,5.8643400127190353e-13,4.291335390302565e-14,4.2701566485533473e-07,5.3178237639122504e-13,0.0051174319629207913,0.019329352042938289,3.1317131742356014e-08,1.019052957015019e-06,3.0986466042411522e-05,2.3746960946922964e-12,1.2160352847988312e-08,1.6780779868383715e-07,3.6212270007305476e-07,6.5727577046514245e-07,5.9690880880300542e-09,2.0011695464603678e-06,5.2840637025459772e-12
7.252846299539601e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31310976068839858,0.10580053282516853,0.0016197823284796152,0.0,0.015345313722248489,0.00013813831849729033,0.0077503319246027538,3.1428332045782521e-09,1.9590520710019719e-14,1.1888247646749874e-06,1.4007653839041468e-18,5.8740164839960045e-08,1.880573630614444e-15,1.2094689390646336e-07,5.8769736406364874e-13,4.307361636058421e-14,4.2672945764122993e-07,5.3391988846258908e-13,0.0051172052347964224,0.019305331904988541,3.1274788699571809e-08,1.0183252918986609e-06,3.1005239411725605e-05,2.3719906349273922e-12,1.2166354698876274e-08,1.67802264437243e-07,3.6275559161207685e-07,6.5843448750896693e-07,5.9796404471726032e-09,2.0033863181967944e-06,5.2960960291589047e-12
7.265539985849289e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31313400149508064,0.10578769737465463,0.0016122848006242655,0.0,0.015371283069941864,0.00013828086581462639,0.007763393721731955,3.1478849500592212e-09,1.9675154774976069e-14,1.1874676592804665e-06,1.4058163923541006e-18,5.8767361660449256e-08,1.882587818006039e-15,1.2114179770117516e-07,5.8896087070151288e-13,4.3234119039619617e-14,4.2644259597160459e-07,5.3605969820322767e-13,0.0051169794393371316,0.019281294836552217,3.1232432231754657e-08,1.0175963150165742e-06,3.1024044979492231e-05,2.3692847635484964e-12,1.2172369668243744e-08,1.6779676524025219e-07,3.6338781779660055e-07,6.5959196564664589e-07,5.9901817891764784e-09,2.0056085265974231e-06,5.3081332021706428e-12
7.278233672158977e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31315825795529539,0.10577487770340128,0.0016048208241676814,0.0,0.015397218640594198,0.0001384237583997114,0.0077764388135237623,3.1529237841991367e-09,1.9760027792861456e-14,1.1861094984247162e-06,1.4108669169784963e-18,5.8794607642368666e-08,1.884588659824166e-15,1.2133626453352972e-07,5.9022451997338081e-13,4.3394861506585579e-14,4.2615508413696089e-07,5.3820179042054784e-13,0.0051167545721149729,0.019257241152004004,3.1190062839575706e-08,1.0168660354844104e-06,3.104288264423959e-05,2.3665785144954352e-12,1.2178397717592197e-08,1.6779130094970202e-07,3.6401937786477936e-07,6.6074820348761953e-07,6.0007121008159081e-09,2.007836165176746e-06,5.3201752064196018e-12
7.289657989837696e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31318010189862927,0.10576335350026476,0.0015981318115751515,0.0,0.015420531763001274,0.00013855265659309772,0.0077881651069744984,3.1574477035418821e-09,1.9836618120271488e-14,1.1848862680559925e-06,1.415411931873487e-18,5.8819170946778707e-08,1.8863780259050554e-15,1.2151091114365004e-07,5.9136192527272193e-13,4.3539734387349366e-14,4.2589577112604992e-07,5.4013161239790304e-13,0.0051165529816159855,0.019235578887489078,3.115191974744384e-08,1.0162076776407602e-06,3.105986390199641e-05,2.3641425953092485e-12,1.2183834113690987e-08,1.6778641281475967e-07,3.6458721177346788e-07,6.6178775595333601e-07,6.0101799395090006e-09,2.0098456773883127e-06,5.3310171284483924e-12
7.3010823075164145e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31320195804848017,0.10575184209628262,0.0015914697521943076,0.0,0.015443817504285341,0.00013868183382837894,0.0077998778578833548,3.1619611793869582e-09,1.9913402570496126e-14,1.1836622139902135e-06,1.419956473876765e-18,5.8843773863294026e-08,1.8881566174233323e-15,1.2168520393761766e-07,5.9249944425226053e-13,4.3684800829496642e-14,4.2563593804403812e-07,5.4206325985761897e-13,0.0051163521362236767,0.019213903643687184,3.1113766949838727e-08,1.015548278589964e-06,3.1076871003340272e-05,2.3617064219503842e-12,1.2189281045654622e-08,1.6778155273327018e-07,3.6515450497322862e-07,6.6282630167116502e-07,6.0196388235558871e-09,2.0118595781943105e-06,5.3418629405194703e-12
7.312506625195133e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31322382618271177,0.10574034349974133,0.0015848345408363805,0.0,0.015467075854544234,0.0001388112898134242,0.0078115770611314837,3.1664642188902276e-09,1.9990381414135973e-14,1.1824373508836318e-06,1.4245005048891879e-18,5.8868416293836525e-08,1.8899244513238081e-15,1.2185914298030407e-07,5.9363707603966123e-13,4.3830060517339875e-14,4.2537558798088998e-07,5.4399672177856765e-13,0.0051161520327560042,0.019192215645988654,3.1075604804964559e-08,1.0148878448972095e-06,3.1093903875419764e-05,2.3592700187059632e-12,1.2194738485866089e-08,1.6777672060227751e-07,3.6572125692535853e-07,6.638638396577859e-07,6.0290887435991365e-09,2.0138778629887295e-06,5.3527126316287718e-12
7.323930942873852e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31324570608035829,0.10572885771878926,0.0015782260727207331,0.0,0.015490306804120718,0.00013894102425858018,0.0078232627117238562,3.1709568293325866e-09,2.0067554921889642e-14,1.1812116933066627e-06,1.4290439869817522e-18,5.8893098140808595e-08,1.8916815446766547e-15,1.22032728340657e-07,5.9477481976613095e-13,4.3975513135312307e-14,4.2511472401475527e-07,5.4593198715703106e-13,0.0051159526680452693,0.019170515118598887,3.1037433668904265e-08,1.014226383100527e-06,3.1110962445729347e-05,2.3568334097202956e-12,1.220020640680207e-08,1.6777191631865227e-07,3.6628746709634317e-07,6.649003689393779e-07,6.0385296903698419e-09,2.015900527203511e-06,5.3635661907999988e-12
7.3353552605525704e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31326759752161853,0.10571738476143748,0.0015716442434731382,0.0,0.015513510343601156,0.00013907103687665304,0.0078349348047885778,3.1754390181188293e-09,2.0144923364553293e-14,1.179985255744317e-06,1.4335868823957105e-18,5.891781930708982e-08,1.89342791467602e-15,1.2220596009167243e-07,5.9591267456641262e-13,4.4121158367970144e-14,4.2485334921202767e-07,5.4786904500682917e-13,0.0051157540389380725,0.019148802284543694,3.0999253895630506e-08,1.0135638997124243e-06,3.1128046642110026e-05,2.3543966189949242e-12,1.2205684781005934e-08,1.6776713977881315e-07,3.6685313495785452e-07,6.6593588855160131e-07,6.0479616546875738e-09,2.0179275663082688e-06,5.3744236070755795e-12
7.346779578231289e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31328950028785141,0.1057059246355604,0.0015650889491240756,0.0,0.015536686463814149,0.00013920132738289178,0.0078465933355762307,3.1799107927765265e-09,2.0222487013020129e-14,1.1787580525966343e-06,1.4381291535426709e-18,5.8942579696033855e-08,1.8951635786386584e-15,1.223788383103668e-07,5.9705063957877125e-13,4.4266995899994697e-14,4.2459146662740185e-07,5.4980788435944679e-13,0.0051155561422952271,0.01912707736567482,3.096106583701884e-08,1.0129004012238648e-06,3.114515639274946e-05,2.3519596703929249e-12,1.2211173581303989e-08,1.677623908814574e-07,3.6741825998681496e-07,6.6697039753959451e-07,6.0573846274609771e-09,2.0199589758100135e-06,5.3852848694933074e-12
7.358203895910008e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31331141416156949,0.10569447734889655,0.0015585600861070326,0.0,0.015559835155829257,0.00013933189549497131,0.0078582382994591936,3.1843721609549022e-09,2.0300246138279983e-14,1.177530098179113e-06,1.4426707630046993e-18,5.896737921146603e-08,1.8968885540025593e-15,1.225513630777493e-07,5.9818871394497998e-13,4.4413025416194678e-14,4.2432907930393272e-07,5.5174849426415786e-13,0.0051153589749916963,0.019105340582675216,3.0922869842855169e-08,1.0122358940989682e-06,3.1162291626179664e-05,2.3495225876373307e-12,1.2216672780644607e-08,1.6775766952544276e-07,3.679828416652732e-07,6.6800389495787964e-07,6.0667985996861174e-09,2.0219947512529003e-06,5.3961499671212236e-12
7.369628213588726e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31333333892643433,0.10568304290904937,0.0015520575512568122,0.0,0.015582956410955645,0.0001394627409329763,0.0078698696919309707,3.1888231304237277e-09,2.0378201011418846e-14,1.1763014067231384e-06,1.4472116735344058e-18,5.8992217757680371e-08,1.8986028583255903e-15,1.2272353447879412e-07,5.9932689681031387e-13,4.4559246601508168e-14,4.2406619027309423e-07,5.5369086378814834e-13,0.0051151625339165277,0.019083592155064524,3.0884666260845954e-08,1.011570384775585e-06,3.1179452271269678e-05,2.3470853943088003e-12,1.2222182351951284e-08,1.6775297560815724e-07,3.6854687948038135e-07,6.6903637987034235e-07,6.0762035624462315e-09,2.0240348882179767e-06,5.4070188890519935e-12
7.381052531267445e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31335527436725163,0.1056716213234879,0.0015455812418078583,0.0,0.015606050220740811,0.00013959386341938395,0.0078814875086055391,3.1932637090722077e-09,2.0456351903618416e-14,1.1750719923764062e-06,1.4517518480550264e-18,5.9017095239436533e-08,1.9003065092841475e-15,1.2289535260241335e-07,6.0046518732354135e-13,4.4705659141004903e-14,4.2380280255483477e-07,5.5563498201663888e-13,0.0051149668159727792,0.019061832301204288,3.0846455436632461e-08,1.0109038796714347e-06,3.1196638257226616e-05,2.3446481138522184e-12,1.2227702268464396e-08,1.677483090296792e-07,3.691103729244998e-07,6.7006785135024749e-07,6.0855995069128712e-09,2.0260793823229236e-06,5.4178916243661367e-12
7.3924768489461636e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31337722026996484,0.10566021259954743,0.001539131055392579,0.0,0.015629116576969252,0.00013972526267904789,0.0078930917452166831,3.1976939049078846e-09,2.0534699086155609e-14,1.173841869203351e-06,1.4562912496604945e-18,5.9042011561957074e-08,1.9019995246718081e-15,1.2306681754142917e-07,6.0160358463690942e-13,4.4852262719888268e-14,4.2353891915763409e-07,5.5758083805300539e-13,0.0051147718180774579,0.019040061238303357,3.0808237713797616e-08,1.0102363851778511e-06,3.1213849513600884e-05,2.3422107695762781e-12,1.2233232503626867e-08,1.6774366969113774e-07,3.6967332149506003e-07,6.7109830848012953e-07,6.0949864243439709e-09,2.0281282292217858e-06,5.4287681621761542e-12
7.403901166624882e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31339917642165116,0.1056488167444303,0.0015327068900396867,0.0,0.015652155471661204,0.00013985693843918237,0.0079046823976173432,3.2021137260555455e-09,2.0613242830402172e-14,1.1726110511855624e-06,1.4608298416155076e-18,5.9066966630924824e-08,1.9036819223979934e-15,1.2323792939254719e-07,6.0274208790613438e-13,4.4999057023497525e-14,4.2327454307856095e-07,5.595284210188983e-13,0.0051145775371614528,0.019018279182423083,3.0770013433874917e-08,1.0095679076589097e-06,3.1231085970273692e-05,2.3397733846466944e-12,1.2238773030721119e-08,1.6773905749073419e-07,3.7023572469450869e-07,6.7212775035176999e-07,6.1043643060832508e-09,2.0301814246047392e-06,5.4396484916276366e-12
7.415325484303601e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31342114261051562,0.10563743376520671,0.0015263086441725437,0.0,0.0156751668970713,0.00013998889042934591,0.0079162594617789607,3.2065231807561331e-09,2.0691983407824214e-14,1.1713795522222081e-06,1.4653675873555855e-18,5.9091960352479987e-08,1.9053537204866453e-15,1.2340868825632887e-07,6.0388069629039358e-13,4.5146041737309787e-14,4.2300967730332824e-07,5.6147772005436007e-13,0.005114383970169464,0.018996486348482628,3.0731782936364354e-08,1.0088984534602358e-06,3.124834755745374e-05,2.3373359820954393e-12,1.2244323823353485e-08,1.6773447232947711e-07,3.7079758203046224e-07,6.7315617606623292e-07,6.1137331435620784e-09,2.0322389641978462e-06,5.4505326018439464e-12
7.4267498019823195e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31344311862588592,0.10562606366881523,0.0015199362166075153,0.0,0.015698150845687344,0.00014012111838142529,0.0079278229337908061,3.2109222773656632e-09,2.0770921089981707e-14,1.1701473861304502e-06,1.469904450487118e-18,5.911699263321735e-08,1.9070149370748979e-15,1.2357909423716485e-07,6.050194089523158e-13,4.5293216546942191e-14,4.2274432480634831e-07,5.6342872431794225e-13,0.0051141911140599374,0.018974682950264173,3.0693546558738565e-08,1.0082280289017654e-06,3.1265634205691123e-05,2.3348985848243495e-12,1.2249884855514083e-08,1.6772991411135351e-07,3.7135889301556049e-07,6.7418358473373985e-07,6.1230929282972535e-09,2.0343008437627878e-06,5.4614204819803258e-12
7.438174119661038e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31346510425820812,0.1056147064620637,0.0015135895065523353,0.0,0.015721107310229007,0.00014025362202962034,0.007939372809859381,3.2153110243541515e-09,2.0850056148528139e-14,1.1689145666458582e-06,1.4744403947874085e-18,5.9142063380183715e-08,1.9086655904117707e-15,1.2374914744324825e-07,6.0615822505796908e-13,4.5440581138153869e-14,4.2247848855078823e-07,5.6538142298682038e-13,0.0051139989658050052,0.018952869200418103,3.0655304636450104e-08,1.0075566402745832e-06,3.1282945845862478e-05,2.3324612155904847e-12,1.2255456100843363e-08,1.6772538273545381e-07,3.7191965716736305e-07,6.7520997547364281e-07,6.1324436518898462e-09,2.0363670590966326e-06,5.47231212123799e-12
7.449598437339757e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31348709929904017,0.10560336215162976,0.0015072684136044766,0.0,0.015744036283646543,0.00014038640111042801,0.0079509090863077239,3.2196894303045429e-09,2.0929388855210026e-14,1.167681107422827e-06,1.4789753842047078e-18,5.9167172500875164e-08,1.910305698856857e-15,1.2391884798654749e-07,6.0729714377685148e-13,4.5588135196848046e-14,4.2221217148862568e-07,5.6733580525690797e-13,0.0051138075223904102,0.018931045310468183,3.0617057502948984e-08,1.0068842938532656e-06,3.1300282409161061e-05,2.3300238970168273e-12,1.226103753321219e-08,1.6772087810273491e-07,3.724798740085602e-07,6.7623534741448211e-07,6.1417853060279413e-09,2.0384376060316033e-06,5.4832075087838473e-12
7.461022755018475e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31350910354104833,0.10559203074406176,0.0015009728377495301,0.0,0.015766937759119547,0.00014051945536262692,0.0079624317595747909,3.2240575039116504e-09,2.1008919481866438e-14,1.1664470220349825e-06,1.4835093828582418e-18,5.9192319903234295e-08,1.9119352808790282e-15,1.2408819598278034e-07,6.0843616428188415e-13,4.5735878409074021e-14,4.2194537656070108e-07,5.6929186034296858e-13,0.0051136167808154501,0.018909211490816723,3.0578805489688924e-08,1.0062109958878521e-06,3.1317643827119302e-05,2.3275866516062659e-12,1.2266629127230476e-08,1.6771640012078305e-07,3.730395430668292e-07,6.7725969969384639e-07,6.1511178824842937e-09,2.0405124804348258e-06,5.4941066338136571e-12
7.472447072697194e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31353111677800066,0.10558071224577935,0.0014947026793595962,0.0,0.01578981173005568,0.00014065278452726263,0.0079739408262148315,3.2284152539810963e-09,2.108864830042865e-14,1.1652123239755943e-06,1.4880423550382303e-18,5.9217505495647721e-08,1.9135543550551403e-15,1.2425719155138677e-07,6.0957528574939877e-13,4.5883810461029269e-14,4.2167810669677292e-07,5.7124957747872806e-13,0.0051134267380929061,0.018887367950749672,3.0540548926131998e-08,1.0055367525971106e-06,3.1335030031592539e-05,2.3251495017148041e-12,1.2272230856956197e-08,1.6771194869027122e-07,3.735986638746624e-07,6.7828303145833365e-07,6.1604413731141869e-09,2.0425916782080904e-06,5.5050094855874056e-12
7.483871390375913e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31355313880476338,0.10556940666307409,0.0014884578391916778,0.0,0.015812658190089441,0.00014078638834763178,0.0079854362828967254,3.232762689428264e-09,2.1168575582919676e-14,1.1639770266579821e-06,1.4925742652059007e-18,5.9242729186943255e-08,1.915162940068754e-15,1.2442583481550343e-07,6.1071450735912743e-13,4.6031931039061293e-14,4.2141036481557188e-07,5.7320894591698302e-13,0.0051132373912489842,0.01886551489844171,3.0502288139768202e-08,1.0048615701854537e-06,3.1352440954741146e-05,2.3227124695581004e-12,1.2277842696334043e-08,1.6770752371027582e-07,3.741572359696436e-07,6.7930534186364273e-07,6.1697557698593375e-09,2.0446751952876295e-06,5.5159160533166876e-12
7.49415327628676e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31357296597547452,0.10555924268655525,0.00148285904840495,0.0,0.015833196477218991,0.00014090686640625303,0.0079957705547349326,3.2366665697848519e-09,2.1240680048721309e-14,1.1628647577283504e-06,1.4966520471012846e-18,5.9265463008653037e-08,1.9166017138740045e-15,1.2457731263759983e-07,6.1173989175425877e-13,4.6165400489974561e-14,4.2116899595120652e-07,5.7497378050793749e-13,0.0051130675716185969,0.018845839189563469,3.0467850090627427e-08,1.0042531081756482e-06,3.136813186424547e-05,2.3205192595607852e-12,1.228290197520542e-08,1.6770356377151729e-07,3.7465948132744024e-07,6.8022454727570315e-07,6.1781309450660334e-09,2.0465540503349371e-06,5.5257351325202627e-12
7.504435162197608e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31359279995265144,0.10554908918105477,0.0014772806134925192,0.0,0.015853712471220773,0.00014102756654590489,0.0080060937976330106,3.2405621092587046e-09,2.131294568915094e-14,1.1617520238664255e-06,1.5007289144519473e-18,5.9288227551115301e-08,1.9180320204447177e-15,1.2472850529069237e-07,6.127653560097147e-13,4.6299022164637633e-14,4.2092724922045777e-07,5.7673993615659264e-13,0.0051128983111028148,0.018826156093699874,3.0433409120660141e-08,1.0036438949684638e-06,3.1383842692209491e-05,2.3183261788517521e-12,1.2287969404136642e-08,1.6769962511378889e-07,3.7516128152700401e-07,6.8114292410726094e-07,6.1864987420086769e-09,2.0484363978419266e-06,5.5355572051353799e-12
7.51368885951737e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31361065622989515,0.1055399599824,0.0014722773671986924,0.0,0.015872157801745182,0.00014113638639999247,0.0080153752846836863,3.2440609688857299e-09,2.1378122733898372e-14,1.1607501738204596e-06,1.5043972920103719e-18,5.9308741851385696e-08,1.919312068307678e-15,1.2486433493938163e-07,6.1368834163174649e-13,4.6419411634421224e-14,4.2070935582699866e-07,5.783305993021678e-13,0.005112746452912491,0.018808435115102478,3.0402409944365944e-08,1.0030949645064098e-06,3.1397999427327753e-05,2.3163525299189799e-12,1.2292537043087179e-08,1.6769609845780668e-07,3.7561252082605771e-07,6.8196875432585637e-07,6.1940234461282868e-09,2.0501334942606759e-06,5.5443996233879456e-12
7.522942556837133e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3136285177941896,0.1055308392718679,0.001467290499209249,0.0,0.015890585068511157,0.00014124538585979967,0.0080246478349683698,3.2475530827919745e-09,2.1443430635616431e-14,1.1597479619400045e-06,1.5080648895385754e-18,5.9329280934764945e-08,1.9205852790511845e-15,1.2499993375259186e-07,6.1461139103268659e-13,4.6539924054108049e-14,4.2049115959661316e-07,5.799223205171858e-13,0.0051125950443170034,0.018790708382595132,3.0371408762499223e-08,1.0025454324514762e-06,3.1412172221449168e-05,2.3143790101743323e-12,1.2297111255605564e-08,1.6769258893545377e-07,3.760633990460249e-07,6.8279391247953637e-07,6.2015421651176136e-09,2.0518334151361798e-06,5.5532444542605537e-12
7.532196254156896e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31364638453911853,0.10552172705249956,0.0014623199576955016,0.0,0.015908994268671876,0.00014135456479420791,0.0080339114469877172,3.2510384559719594e-09,2.1508869539086619e-14,1.1587453951642658e-06,1.5117316885600987e-18,5.9349844753841928e-08,1.9218516628521131e-15,1.2513530180446006e-07,6.1553450378470923e-13,4.6660559257383503e-14,4.2027266205431727e-07,5.8151509413660942e-13,0.0051124440837677426,0.018772976004177214,3.0340405744418544e-08,1.0019953020375246e-06,3.1426361039297451e-05,2.3124056311104237e-12,1.2301692028108422e-08,1.6768909649387356e-07,3.7651391595278421e-07,6.8361839814095479e-07,6.2090548948918798e-09,2.0535361583898939e-06,5.5620916921166985e-12
7.5414499514766584e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31366425635872691,0.10551262332728253,0.0014573656909907715,0.0,0.015927385399475264,0.00014146392307303452,0.0080431661192902747,3.2545170934650448e-09,2.1574439589128921e-14,1.1577424803989662e-06,1.5153976706720724e-18,5.9370433261389997e-08,1.923111229930329e-15,1.2527043917065367e-07,6.1645767946143372e-13,4.6781317078002118e-14,4.2005386472050189e-07,5.8310891450385817e-13,0.0051122935697217277,0.018755238087381422,3.030940105866109e-08,1.0014445764998206e-06,3.1440565845713822e-05,2.310432404167418e-12,1.2306279347268567e-08,1.6768562108196268e-07,3.7696407131445024e-07,6.8444221088661901e-07,6.2165616314047561e-09,2.055241721957566e-06,5.5709413312499114e-12
7.549778279064445e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31368034524802352,0.10550443723951289,0.001452920723345841,0.0,0.015943921965699256,0.00014156249875661017,0.0080514876797435162,3.2576421123974114e-09,2.1633564884210792e-14,1.1568395652598303e-06,1.5186963409645025e-18,5.9388983987941075e-08,1.9242390204838274e-15,1.2539186562774173e-07,6.1728859101986523e-13,4.689010381704167e-14,4.1985669205120999e-07,5.8454424313545062e-13,0.0051121584875698286,0.018739269315453225,3.0281495554246256e-08,1.0009484173494013e-06,3.145336381276656e-05,2.3086566394030098e-12,1.2310413521358518e-08,1.6768250773387895e-07,3.7736890182890155e-07,6.8518306666776234e-07,6.2233125667116665e-09,2.0567791388422712e-06,5.57890805486409e-12
7.558106606652231e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31369643808576309,0.10549625803648567,0.0014484888591391053,0.0,0.015960443891717416,0.00014166121951087439,0.0080598019968980122,3.2607616832774474e-09,2.1692796630979065e-14,1.1559363788031647e-06,1.5219943214014183e-18,5.9407554639878191e-08,1.9253613053144592e-15,1.2551310534925623e-07,6.1811955289430551e-13,4.6998989620432811e-14,4.1965927888045916e-07,5.859804109461668e-13,0.0051120237647233327,0.01872329622190131,3.025358895655773e-08,1.0004517810950239e-06,3.1466174676760401e-05,2.3068810153476898e-12,1.2314552978107515e-08,1.6767940810475712e-07,3.7777343913942491e-07,6.8592337674372252e-07,6.230058641325059e-09,2.0583188370359158e-06,5.5868767148226923e-12
7.566434934240017e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3137125347956552,0.10548808572026866,0.0014440700610400072,0.0,0.015976951175718703,0.00014176008524284731,0.0080681090697943113,3.2638758098706114e-09,2.1752134935086945e-14,1.1550329259942249e-06,1.5252915987199677e-18,5.942614518315215e-08,1.926478091960121e-15,1.2563415839350339e-07,6.1895056477691129e-13,4.7107974367128942e-14,4.194616263070758e-07,5.8741741383006902e-13,0.0051118894000690192,0.018707318884154275,3.0225681386751852e-08,9.9995467007532945e-07,3.147899841234174e-05,2.3051055402248047e-12,1.2318697707829545e-08,1.6767632215685415e-07,3.7817768308128152e-07,6.8666314081362199e-07,6.2367998523684966e-09,2.059860815063061e-06,5.5948473069785506e-12
7.574763261827803e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31372863530170758,0.10547992029289503,0.0014396642918229436,0.0,0.015993443815953166,0.0001418590958601498,0.0080764088975038405,3.2669844959709054e-09,2.1811579902212531e-14,1.1541292117766401e-06,1.528588159705546e-18,5.9444755583832095e-08,1.9275893879858456e-15,1.2575502481977165e-07,6.1978162636077536e-13,4.7217057936130507e-14,4.1926373542689413e-07,5.8885524768685481e-13,0.005111755392497302,0.018691337379338823,3.0197772965449659e-08,9.9945708662154314e-07,3.1491834994247472e-05,2.3033302222351591e-12,1.2322847701423937e-08,1.6767324985803072e-07,3.785816334910748e-07,6.8740235857902511e-07,6.243536196988322e-09,2.0614050714574496e-06,5.6028198271982838e-12
7.583091589415589e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31374473952822496,0.10547176175636372,0.0014352715143669495,0.0,0.016009921810731746,0.00014195825127100173,0.0080847014791288006,3.2700877454006735e-09,2.1871131638058775e-14,1.1532252410724914e-06,1.5318839911917825e-18,5.9463385808105617e-08,1.9286952009835514e-15,1.2587570468832639e-07,6.2061273733993054e-13,4.7326240206485333e-14,4.1906560733276913e-07,5.9029390842187683e-13,0.0051116217409022209,0.018675351784280737,3.0169863812733424e-08,9.9895903304933038e-07,3.150468439730636e-05,2.3015550695311383e-12,1.232700294926446e-08,1.6767019117137652e-07,3.7898529020664062e-07,6.881410297439286e-07,6.2502676723513175e-09,2.0629516047619796e-06,5.6107942714129937e-12
7.5914199170033754e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31376084739980864,0.10546361011263929,0.0014308916916553863,0.0,0.016026385158426009,0.00014205755138421865,0.0080929868138020309,3.2731855620103947e-09,2.1930790248353343e-14,1.1523210187823958e-06,1.5351790800605324e-18,5.9482035822277983e-08,1.9297955385718e-15,1.2599619806040479e-07,6.2144389740934772e-13,4.7435521057289076e-14,4.1886724311458577e-07,5.9173339194616413e-13,0.0051114884441814338,0.018659362175505876,3.0141954048159922e-08,9.9846051167828202e-07,3.151754659642237e-05,2.2997800902253192e-12,1.2331163441629698e-08,1.6766714605815624e-07,3.7938865306728019e-07,6.8887915401482367e-07,6.2569942756498005e-09,2.0645004135286536e-06,5.618770635489875e-12
7.598915411832383e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31377534753868602,0.10545627952823347,0.0014269608970110385,0.0,0.01604118964679652,0.00014214704513174943,0.0081004374181720962,3.2759689551029404e-09,2.1984574462675562e-14,1.1515070076484465e-06,1.5381440143011588e-18,5.9498837727642052e-08,1.9307811672441511e-15,1.2610448269217961e-07,6.2219198319264016e-13,4.7533958009407622e-14,4.186885143305544e-07,5.9302962722789863e-13,0.0051113687796420643,0.018644968158888383,3.0116834835292995e-08,9.9801144438760421e-07,3.1529133495587674e-05,2.2981827637991245e-12,1.2334912361510885e-08,1.6766441703628654e-07,3.7975142826414239e-07,6.8954299802361119e-07,6.2630440507009615e-09,2.065896285749312e-06,5.6259510012371234e-12
