Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(77),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),C2H4(47),H2OX(23),COX(50),CHOX(53)
1.949135737267751e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44400258708393947,0.092843550034423419,0.012710661807769228,0.0,0.0039323378741925093,0.029732166281548535,0.016208580790925606,5.6405504485672888e-05,4.0197422909579387e-11,0.0022084078711825895,6.0901391464400095e-11,0.0004717191209851086,2.9137820222764206e-09,6.8008694378698532e-06,1.3905123538356418e-09,9.0117923992546222e-11,5.3435768379464802e-06,1.1827302592048252e-05,0.0066871559508976941,6.8334926956450115e-05,0.00041091225666331526,6.6759892024739108e-08,6.9834196439747033e-09,6.0683895971585958e-08,7.6383069332459362e-09,3.3394894691547715e-05,0.00050793970872245074,1.0405872578010482e-07,0.00059648541137414547,1.8716458099412718e-05,1.7703216728699341e-07,5.0349866001005337e-08,4.3901606386248292e-11
1.951995053189625e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44399994915493946,0.092820138730119683,0.012699716406781691,0.0,0.0039327066891901288,0.029781581016419676,0.016230654169105414,5.6377856828097865e-05,4.0374593529746356e-11,0.002207874725413101,6.0880895981503454e-11,0.00047184376341307955,2.9135324433241089e-09,6.7764928545347336e-06,1.3927742166141706e-09,9.0239400905779049e-11,5.3177659679752763e-06,1.1847866728827771e-05,0.006685431555255238,6.7833954219315311e-05,0.00041121810657447822,6.6320989007347774e-08,6.9757216220640805e-09,6.0692903702525214e-08,7.6996234400879156e-09,3.3638707178463716e-05,0.00051126454979540038,1.0419561373387506e-07,0.00059747435313472672,1.8749001902332576e-05,1.7704764641772353e-07,5.041813482468365e-08,4.3992339401507861e-11
1.9548543691114993e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4439972946921581,0.092796733492500547,0.012688780561231681,0.0,0.0039330693149428435,0.029830988425628625,0.016252709157864625,5.6350229420148082e-05,4.0552226121539273e-11,0.0022073419782490228,6.0860425436459075e-11,0.00047196830089107976,2.9132837650007906e-09,6.7521856733367671e-06,1.3950351898156039e-09,9.03607200887122e-11,5.292185503847467e-06,1.1868421899113307e-05,0.0066837073597893187,6.7338145646098411e-05,0.00041152364222664519,6.5886349681705424e-08,6.9680330093552594e-09,6.0702095639744434e-08,7.761247254492184e-09,3.388352491646987e-05,0.00051460004565975445,1.0433238275237549e-07,0.00059846311426105627,1.8781531515190973e-05,1.7706284091522826e-07,5.0486343829580852e-08,4.4083077191834083e-11
1.9577136850333734e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44399462378528687,0.092773334315451816,0.012677854263477709,0.0,0.0039334258086858274,0.029880388462578011,0.016274745784769513,5.6322622401591915e-05,4.073032086004428e-11,0.0022068096299262779,6.083998004733843e-11,0.00047209273352035824,2.9130359899101072e-09,6.7279480750154672e-06,1.3972952736002746e-09,9.0481881805317015e-11,5.2668329946755699e-06,1.1888968110559487e-05,0.006681983365694014,6.684743403888016e-05,0.0004118288642942522,6.54559208260703e-08,6.9603537953444375e-09,6.0711472281547119e-08,7.8231787001724215e-09,3.412934754255328e-05,0.00051794617329555827,1.0446903298799349e-07,0.00059945169382336094,1.881404695010081e-05,1.7707775338376513e-07,5.0554493104912143e-08,4.4173819650982814e-11
1.9605730009552476e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44399193652273139,0.092749941192936614,0.012666937505878668,0.0,0.0039337762269747766,0.02992978108126379,0.01629676407705993,5.6295035908977766e-05,4.0908877918910744e-11,0.002206277680654426,6.0819560026792e-11,0.00047221706140277212,2.9127891205539319e-09,6.703780233360564e-06,1.3995544681084423e-09,9.0602886318348499e-11,5.2417060121138484e-06,1.1909505370845024e-05,0.0066802595741467319,6.6361753188577652e-05,0.0004121337734485015,6.5029649965024284e-08,6.9526839694521154e-09,6.0721034126390904e-08,7.8854181028461565e-09,3.4376174706579523e-05,0.00052130290997538418,1.0460556459130934e-07,0.00060044009090299731,1.8846548219213141e-05,1.7709238639669447e-07,5.0622582738797954e-08,4.426456667245053e-11
1.9634323168771217e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44398923299162946,0.092726554118994331,0.012656030280793901,0.0,0.0039341206256948199,0.029979166236266872,0.016318764061654067,5.6267470075677272e-05,4.1087897470353202e-11,0.0022057461306172932,6.0799165582129586e-11,0.00047234128464078234,2.9125431593341742e-09,6.6796823153066413e-06,1.4018127734606524e-09,9.0723733889319817e-11,5.216802150387062e-06,1.1930033687671909e-05,0.0066785359863084431,6.5881037860988435e-05,0.00041243837035737796,6.4607485359970345e-08,6.9450235210254476e-09,6.0730781672893736e-08,7.9479657901993492e-09,3.4624006071078779e-05,0.0005246702332597689,1.0474197771112948e-07,0.00060142830459229463,1.8879035334715907e-05,1.7710674249688439e-07,5.069061281827994e-08,4.4355318149483196e-11
1.966291632798996e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4439865132778702,0.092703173087739746,0.01264513258058329,0.0,0.0039344590600693492,0.030028543882744878,0.016340745765153257,5.6239925031928472e-05,4.1267379685153025e-11,0.0022052149799735698,6.0778796915399682e-11,0.00047246540333744828,2.9122981085545751e-09,6.6556544810272296e-06,1.4040701897581017e-09,9.0844424778477912e-11,5.1921190263091086e-06,1.1950553068764542e-05,0.0066768126033239011,6.5405223782933876e-05,0.00041274265568566647,6.4189375999653558e-08,6.9373724393405461e-09,6.0740715419839e-08,8.0108220918502784e-09,3.4872841311030161e-05,0.00052804812099264422,1.0487827249451942e-07,0.00060241633399439783,1.8911508308832507e-05,1.7712082419711088e-07,5.0758583429336736e-08,4.4446073975085114e-11
1.96915094872087e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44398377746611234,0.092679798093361854,0.012634244397607334,0.0,0.0039347915846687327,0.030077913976424026,0.016362709213846721,5.6212400904878512e-05,4.1447324732660141e-11,0.0022046842288574141,6.0758454223468172e-11,0.00047258941759642249,2.9120539704224686e-09,6.6316968840283677e-06,1.4063267170829988e-09,9.0964959244780969e-11,5.1676542792918718e-06,1.1971063521868922e-05,0.006675089426321887,6.4934247628508138e-05,0.00041304663009497064,6.3775271590713224e-08,6.9297307136047388e-09,6.0750835866180361e-08,8.0739873393128084e-09,3.5122680113644337e-05,0.00053143655129676869,1.0501444908683604e-07,0.00060340417822311409,1.8943967153820573e-05,1.7713463398045384e-07,5.0826494656899951e-08,4.4536834042027764e-11
1.972010264642744e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44398102563980185,0.092656429130122939,0.012623365724227219,0.0,0.0039351182534189486,0.030127276473591039,0.016384654433716353,5.6184897818626203e-05,4.1627732780794901e-11,0.0022041538773790409,6.0738137698096214e-11,0.00047271332752194613,2.911810747050529e-09,6.6078096712416167e-06,1.408582355498927e-09,9.1085337545877303e-11,5.1434055713446397e-06,1.1991565054751832e-05,0.0066733664564154332,6.4468047005436741e-05,0.0004133502942437299,6.3365122548269952e-08,6.9220983329587921e-09,6.0761143511045986e-08,8.137461865959116e-09,3.5373522178145018e-05,0.00053483550256916347,1.0515050763175961e-07,0.00060439183640276001,1.8976411881970648e-05,1.771481743006888e-07,5.0894346584869894e-08,4.4627598242858536e-11
1.9748695805646183e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44397825788119116,0.092633066192357658,0.012612496552804914,0.0,0.0039354391196101055,0.030176631331085245,0.016406581450441514,5.6157415894264195e-05,4.1808603996049764e-11,0.0022036239256253034,6.0717847526017544e-11,0.00047283713321884339,2.9115684404584841e-09,6.5839929831164667e-06,1.410837105051211e-09,9.1205559938085502e-11,5.1193705870643853e-06,1.2012057675200048e-05,0.0066716436947020655,6.4006560441549678e-05,0.00041365364878723882,6.2958879986554136e-08,6.9144752864791001e-09,6.0771638853742143e-08,8.2012460069817989e-09,3.5625367215548841e-05,0.00053824495347655325,1.0528644827132571e-07,0.00060537930766801245,1.9008842505604928e-05,1.7716144758267374e-07,5.0962139296131577e-08,4.4718366469909475e-11
1.9777288964864925e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44397547427135686,0.092609709274471944,0.012601636875703219,0.0,0.0039357542359048795,0.030225978506290697,0.016428490289403762,5.6129955249921052e-05,4.1989938543491103e-11,0.0022030943736602655,6.0697583889014924e-11,0.00047296083479251682,2.9113270525748131e-09,6.5602469537121809e-06,1.4130909657672778e-09,9.1325626676376182e-11,5.095547033617274e-06,1.2032541391019556e-05,0.0066699211422640162,6.3549727371373308e-05,0.00041395669437766707,6.2556495709579885e-08,6.906861563179831e-09,6.0782322393756512e-08,8.2653400993558339e-09,3.5878214948445529e-05,0.00054166488295082354,1.0542227114595624e-07,0.00060636659116376052,1.9041259037076063e-05,1.7717445622273291e-07,5.1029872872570574e-08,4.4809138615306116e-11
1.9805882124083666e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44397267489021724,0.092586358370942173,0.012590786685285852,0.0,0.0039360636543468372,0.03027531795712847,0.016450380975691622,5.6102516000802829e-05,4.2171736586760957e-11,0.0022025652215257661,6.0677346963995999e-11,0.00047308443234894172,2.9110865852384167e-09,6.5365717107890107e-06,1.415343937657021e-09,9.144553801435488e-11,5.0719326407116766e-06,1.2053016210034794e-05,0.006668198800168469,6.3097488122844196e-05,0.00041425943166407833,6.2157922201870399e-08,6.8992571520150264e-09,6.0793194630760762e-08,8.329744481799691e-09,3.6132065110776084e-05,0.0005450952701844898,1.0555797639449027e-07,0.00060735368604496014,1.9073661488765898e-05,1.771872025890341e-07,5.1097547395088747e-08,4.4899914570975923e-11
1.9834475283302408e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44396985981655085,0.092563013476314099,0.012579945973917529,0.0,0.0039363674263686727,0.030324649642049003,0.016472253534105353,5.6075098259234571e-05,4.2353998288078866e-11,0.0022020364692419748,6.065713692306827e-11,0.00047320792599466171,2.9108470402002705e-09,6.5129673758987817e-06,1.4175960207131643e-09,9.156529420424653e-11,5.0485251605630209e-06,1.2073482140087885e-05,0.0066664766694677783,6.2649783904149034e-05,0.00041456186129245004,6.1763112619235881e-08,6.8916620418806859e-09,6.0804256064612846e-08,8.3944594947366727e-09,3.6386917447612374e-05,0.00054853609462618934,1.0569356415421459e-07,0.00060834059147649091,1.9106049873084313e-05,1.7719968902196336e-07,5.1165162943620108e-08,4.4990694228657043e-11
1.986306844252115e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44396702912801334,0.092539674585201986,0.01256911473396401,0.0,0.0039366656028003433,0.030373973520024571,0.016494107989161611,5.6047702134701408e-05,4.2536723808243603e-11,0.0022015081168079392,6.0636953933613375e-11,0.0004733313158367829,2.9106084191250515e-09,6.4894340644748483e-06,1.4198472149116231e-09,9.1684895496880998e-11,5.0253223678507687e-06,1.2093939189037911e-05,0.0066647547511996998,6.2206556790693216e-05,0.00041486398390569451,6.1372020779612746e-08,6.8840762216167946e-09,6.081550719535893e-08,8.4594854802555238e-09,3.664277171493505e-05,0.00055198733597619227,1.0582903456089367e-07,0.00060932730663301347,1.9138424202468042e-05,1.7721191783449466e-07,5.1232719597146541e-08,4.5081477479906818e-11
1.989166160173989e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44396418290115558,0.092516341692287604,0.012558292957792209,0.0,0.0039369582338770982,0.03042328955054182,0.016515944365098161,5.602032773388938e-05,4.2719913306634971e-11,0.0022009801642021262,6.0616798158360697e-11,0.00047345460198296911,2.9103707235927399e-09,6.4659718859213914e-06,1.4220975202118598e-09,9.1804342141679955e-11,5.0023220596678465e-06,1.2114387364760187e-05,0.0066630330463876113,6.1767749712201412e-05,0.00041516580014367902,6.0984601153962408e-08,6.8764996800093354e-09,6.0826948523234608e-08,8.5248227820711133e-09,3.6899627679413017e-05,0.00055544897418193992,1.0596438774879903e-07,0.00061031383069883125,1.9170784489379532e-05,1.7722389131255455e-07,5.1300217433713363e-08,4.5172264216110162e-11
1.992025476095863e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44396132121144072,0.092493014792319278,0.012547480637770218,0.0,0.0039372453692474293,0.030472597693594464,0.016537762685878581,5.5992975160725995e-05,4.2903566941215685e-11,0.0022004526113829472,6.0596669755460279e-11,0.00047357778454143679,2.910133955100206e-09,6.4425809437020336e-06,1.424346936557249e-09,9.1923634386644932e-11,4.9795220554627879e-06,1.2134826675145536e-05,0.0066613115560407461,6.1333306439952397e-05,0.00041546731064324738,6.0600808857238774e-08,6.8689324057922223e-09,6.0838580548666007e-08,8.5904717454847769e-09,3.7157485118182126e-05,0.00055892098943361216,1.0609962385073893e-07,0.00061130016286775276,1.9203130746305803e-05,1.7723561171538384e-07,5.1367656530445003e-08,4.5263054328488161e-11
1.9948847920177373e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44395844413326113,0.092469693880111073,0.012536677766267412,0.0,0.0039375270579809028,0.030521897909676035,0.016559562975196826,5.5965644516420482e-05,4.3087684868533062e-11,0.0021999254582892821,6.0576568878554805e-11,0.00047370086362094935,2.9098981150627785e-09,6.4192613354277878e-06,1.4265954638754283e-09,9.2042772478346603e-11,4.9569201969749145e-06,1.2155257128099623e-05,0.0066595902811544027,6.0903171574150479e-05,0.00041576851603823933,6.0220599639421395e-08,6.8613743876492517e-09,6.085040377227031e-08,8.6564327173446396e-09,3.7416343818625407e-05,0.00056240336215972349,1.0623474299808623e-07,0.00061228630234295609,1.9235462985757366e-05,1.7724708127589306e-07,5.1435036963560264e-08,4.5353847708106091e-11
1.9977441079396115e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44395555173995599,0.092446378950541752,0.012525884335654484,0.0,0.0039378033485759018,0.030571190159772704,0.016581345256481909,5.5938335899503679e-05,4.3272267243720928e-11,0.0021993987048409967,6.0556495676851052e-11,0.00047382383933081211,2.9096632048157701e-09,6.3960131529443093e-06,1.4288431020786544e-09,9.2161756661914993e-11,4.9345143481627979e-06,1.2175678731542227e-05,0.0066578692227101778,6.0477290531435678e-05,0.0004160694169595136,5.9843929876623564e-08,6.8538256142159843e-09,6.0862418694856173e-08,8.7227060460057826e-09,3.7676203578153185e-05,0.0005658960730227546,1.063697453208077e-07,0.00061327224833685541,1.926778122026711e-05,1.7725830220101521e-07,5.1502358808387971e-08,4.5444644245881886e-11
2.0006034238614856e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44395264410382734,0.092423069998553986,0.012515100338303543,0.0,0.0039380742889672856,0.03062047440535633,0.01660310955290242,5.5911049405867737e-05,4.3457314220501444e-11,0.0021988723509394443,6.0536450295190502e-11,0.00047394671178086682,2.9094292256160081e-09,6.3728364824184319e-06,1.431089851064153e-09,9.2280587181031152e-11,4.9123023951263306e-06,1.2196091493406597e-05,0.0066561483816761731,6.0055609532534499e-05,0.00041637001403496855,5.9470756562272764e-08,6.8462860740815991e-09,6.0874625817423399e-08,8.7892920812904176e-09,3.7937064203984827e-05,0.00056939910291481822,1.0650463094749105e-07,0.00061425800007096918,1.9300085462389259e-05,1.7726927667205343e-07,5.1569622139381975e-08,4.5535443832594346e-11
2.00346273978336e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44394972129615728,0.092399767019153367,0.01250432576658814,0.0,0.0039383399265339241,0.0306697506083774,0.016624855887371087,5.5883785128805414e-05,4.3642825951186877e-11,0.0021983463964679643,6.0516432874119322e-11,0.00047406948108148658,2.9091961786433318e-09,6.3497314044240081e-06,1.433335710714469e-09,9.2399264277919503e-11,4.8902822460226189e-06,1.221649542163879e-05,0.0066544277590072235,5.9638075590052664e-05,0.00041667030788956395,5.9101037298369986e-08,6.8387557557907126e-09,6.088702564116272e-08,8.8561911744480019e-09,3.819892551293085e-05,0.00057291243295336356,1.0663940000537285e-07,0.00061524355677579226,1.9332375724698323e-05,1.7728000684502374e-07,5.1636827030136455e-08,4.5626246358890888e-11
2.006322055705234e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44394678338722415,0.092376470007407535,0.012493560612883372,0.0,0.0039386003081061625,0.030719018731258263,0.016646584282549278,5.5856543159049112e-05,4.3828802586681493e-11,0.0021978208412923683,6.0496443549957356e-11,0.00047419214734356976,2.908964065002068e-09,6.3266979940270085e-06,1.4355806808978113e-09,9.2517788193341445e-11,4.8684518309760031e-06,1.2236890524197009e-05,0.0066527073556451001,5.9224636496411384e-05,0.00041697029914534203,5.8734730286826594e-08,6.8312346478451619e-09,6.0899618667454749e-08,8.923403678115421e-09,3.8461787331176929e-05,0.00057643604447691905,1.067740526203654e-07,0.00061622891769066654,1.9364652019788055e-05,1.7729049485099477e-07,5.1703973553400849e-08,4.5717051715295971e-11
2.009181371627108e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44394383044631869,0.092353178958445345,0.012482804869565911,0.0,0.0039388554799731756,0.03076827873688634,0.016668294760851431,5.5829323584809572e-05,4.4015244276483473e-11,0.002197295685261428,6.0476482454866818e-11,0.00047431471067853505,2.9087328857224894e-09,6.3037363208699019e-06,1.4378247614683957e-09,9.2636159166589938e-11,4.8468091019824691e-06,1.2257276809050987e-05,0.0066509871725187377,5.8815240811928258e-05,0.00041726998842145016,5.8371794320884564e-08,6.8237227387057675e-09,6.0912405397869265e-08,8.9909299462772415e-09,3.8725649494068641e-05,0.00057996991904087937,1.069085889170834e-07,0.00061721408206365604,1.9396914360270484e-05,1.7730074279642175e-07,5.1771061781094791e-08,4.5807859792218596e-11
2.0120406875489822e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44394086254176046,0.092329893867455992,0.012472058529014085,0.0,0.0039391054878902291,0.030817530588607474,0.016689987344449493,5.5802126491814282e-05,4.4202151168686607e-11,0.0021967709282073385,6.0456549716919875e-11,0.00047443717119831548,2.9085026417622523e-09,6.2808464492552817e-06,1.4400679522667834e-09,9.275437743548481e-11,4.8253520328086582e-06,1.2277654284181346e-05,0.0066492672105444321,5.8409837853043702e-05,0.00041756937633416241,5.8012188776618414e-08,6.816220016794029e-09,6.0925386334163519e-08,9.0587703342260039e-09,3.8990511845898074e-05,0.00058351403841333039,1.0704300901886996e-07,0.00061819904915142267,1.9429162758774885e-05,1.7731075276347759e-07,5.1838091784322853e-08,4.5898670479960396e-11
2.0149000034708564e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44393787974091337,0.092306614729688027,0.012461321583607923,0.0,0.0039393503770858568,0.03086677425021939,0.016711662055277264,5.5774951963345553e-05,4.4389523409982387e-11,0.0021962465699461929,6.0436645460165534e-11,0.00047455952901535306,2.908273334007815e-09,6.2580284382287507e-06,1.4423102531202165e-09,9.2872443236369451e-11,4.804078618885775e-06,1.2298022957578999e-05,0.0066475474706260505,5.8008377680693798e-05,0.00041786846349690107,5.7655873604523682e-08,6.8087264704938253e-09,6.0938561978280884e-08,9.1269251985226759e-09,3.9256374239691684e-05,0.00058706838457092431,1.0717731304782243e-07,0.00061918381821910535,1.946139722794684e-05,1.7732052681037834e-07,5.1905063633389067e-08,4.5989483668723044e-11
2.0177593193927305e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44393488211020127,0.092283341540448732,0.01245059402572923,0.0,0.0039395901922689262,0.030916009685965154,0.016733318915034771,5.5747800080278227e-05,4.4577361145661728e-11,0.0021957226102784317,6.0416769804696149e-11,0.00047468178424259308,2.9080449632758337e-09,6.2352823416610478e-06,1.4445516638429534e-09,9.2990356804107824e-11,4.7829868771986118e-06,1.2318382837244551e-05,0.0066458279536552459,5.7610811088830037e-05,0.00041816725052025899,5.7302809321190681e-08,6.8012420881530608e-09,6.0951932832348725e-08,9.1953948969572979e-09,3.9523236537000247e-05,0.00059063293969479605,1.0731150112481781e-07,0.00062016838854019897,1.9493617780447283e-05,1.7733006697170554e-07,5.1971977397811538e-08,4.6080299248616276e-11
2.0206186353146047e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44393186971512394,0.092260074295103134,0.012439875847761631,0.0,0.0039398249776356259,0.030965236860526889,0.016754957945192474,5.572067092111712e-05,4.4765664519616936e-11,0.0021951990489892971,6.0396922866712776e-11,0.00047480393699347797,2.9078175303145387e-09,6.2126082083294125e-06,1.4467921842365932e-09,9.3108118372082863e-11,4.7620748461699073e-06,1.23387339311877e-05,0.0066441086605116524,5.7217089593086562e-05,0.00041846573801202137,5.6952957001067437e-08,6.7937668580852807e-09,6.0965499398676412e-08,9.2641797885096611e-09,3.97910986076901e-05,0.00059420768616652998,1.0744557336953751e-07,0.00062115275939643563,1.9525824428951563e-05,1.7733937525872373e-07,5.2038833146336658e-08,4.6171117109664865e-11
2.023477951236479e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44392884262027182,0.09223681298907313,0.012429167042090633,0.0,0.0039400547768763524,0.031014455739019418,0.016776579166995546,5.5693564562034197e-05,4.4954433674343611e-11,0.002194675885849269,6.0377104758590032e-11,0.00047492598738194163,2.9075910358051003e-09,6.1900060819981847e-06,1.449031814090401e-09,9.3225728172195326e-11,4.7413405855403189e-06,1.2359076247426668e-05,0.0066423895920630933,5.682716541959499e-05,0.00041876392657718781,5.6606278268310709e-08,6.7863007685712464e-09,6.0979262179752743e-08,9.3332802333104341e-09,4.0059960329736824e-05,0.00059779260656417105,1.0757952990049178e-07,0.00062213693007766996,1.9558017186148546e-05,1.7734845365969381e-07,5.2105630946953154e-08,4.6261937141816507e-11
2.026337267158353e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44392580088934147,0.092213557617836756,0.012418467601103681,0.0,0.0039402796331825087,0.031063666286984076,0.016798182601468054,5.5666481076905253e-05,4.5143668750942558e-11,0.002194153120614507,6.0357315588940195e-11,0.00047504793552240388,2.9073654803629625e-09,6.1674760014986164e-06,1.4512705531816316e-09,9.3343186434863661e-11,4.7207821762441745e-06,1.2379409793987638e-05,0.006640670749165775,5.6440991493947208e-05,0.00041906181681799462,5.6262735288728846e-08,6.7788438078605167e-09,6.099322167824361e-08,9.4026965926021871e-09,4.0329821589020239e-05,0.00060138768365828872,1.0771337083504411e-07,0.00062312089988176232,1.9590196064739697e-05,1.7735730414018251e-07,5.2172370866906336e-08,4.6352759234948882e-11
2.029196583080227e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44392274458515019,0.092190308176927416,0.012407777517190207,0.0,0.0039404995892532114,0.031112868470382648,0.016819768269417067,5.5639420537346402e-05,4.5333369889121725e-11,0.0021936307530272675,6.0337555462676534e-11,0.00047516978152976398,2.9071408645391636e-09,6.1450180008079327e-06,1.453508401275845e-09,9.3460493389024528e-11,4.7003977202812532e-06,1.2399734578904196e-05,0.006638952132664481,5.6058521430305771e-05,0.00041935940933393573,5.592229076181403e-08,6.7713959641729345e-09,6.1007378396988877e-08,9.4724292287009751e-09,4.0600682279122133e-05,0.0006049929004080882,1.0784709628943442e-07,0.0006241046681144674,1.9622361077438229e-05,1.7736592864336745e-07,5.2239052972711685e-08,4.6443583278876884e-11
2.0320558990021013e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44391967376965069,0.092167064661932974,0.012397096782741699,0.0,0.0039407146873019043,0.031162062255591306,0.016841336191436726,5.5612383012750187e-05,4.5523537227198146e-11,0.002193108782816327,6.0317824481076071e-11,0.00047529152551939468,2.9069171888216442e-09,6.1226321091275817e-06,1.4557453581272152e-09,9.3577649262134074e-11,4.6801853405848122e-06,1.2420050610216797e-05,0.0066372337433927798,5.567970952066216e-05,0.00041965670472178561,5.5584907912867972e-08,6.76395722570014e-09,6.1021732838999392e-08,9.5424785049579806e-09,4.087254230112539e-05,0.00060860823995757222,1.0798070637880261e-07,0.0006250882340893217,1.965451223696824e-05,1.7737432909033849e-07,5.230567733016861e-08,4.653440916335964e-11
2.0349152149239754e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.443916588503946,0.092143827068494916,0.012386425390151742,0.0,0.0039409249690628857,0.03121124760939472,0.016862886387912328,5.5585368570321375e-05,4.5714170902099892e-11,0.0021925872096973937,6.0298122741841464e-11,0.00047541316760713655,2.9066944536365285e-09,6.1003183509607155e-06,1.457981423478843e-09,9.3694654280170028e-11,4.6601431808860541e-06,1.2440357895972222e-05,0.0066355155821732018,5.5304510724242531e-05,0.00041995370357562033,5.525055048521958e-08,6.7565275806070315e-09,6.1036285507453938e-08,9.6128447857215242e-09,4.1145401563416084e-05,0.00061223368563175699,1.0811420121721142e-07,0.00062607159712753477,1.9686649556063851e-05,1.7738250738039446e-07,5.2372244004373945e-08,4.6625236778107704e-11
2.0377745308458496e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44391348884830323,0.092120595392307866,0.012375763331816062,0.0,0.0039411304757977468,0.031260424498980151,0.016884418879024251,5.5558377275112361e-05,4.590527104936801e-11,0.0021920660333735052,6.027845033916214e-11,0.0004755347079092912,2.9064726593493849e-09,6.0780767461888769e-06,1.4602165970630606e-09,9.3811508667634367e-11,4.6402694055752211e-06,1.2460656444223057e-05,0.0066337976498174337,5.4932880657060292e-05,0.00042025040648684017,5.4919182732536581e-08,6.7491070170331642e-09,6.1051036905695491e-08,9.6835284362993681e-09,4.1419259981486979e-05,0.00061586922093293547,1.0824758091766879e-07,0.00062705475655788182,1.9718773047468395e-05,1.7739046539133631e-07,5.2438753059735326e-08,4.6716066012789839e-11
2.0406338467677237e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44391037486216794,0.092097369629118381,0.012365110600132598,0.0,0.0039413312483017231,0.03130959289193179,0.016905933684751868,5.553140919005833e-05,4.6096837803158561e-11,0.0021915452535354349,6.0258807363774966e-11,0.00047565614654261553,2.906251806266483e-09,6.0559073101478949e-06,1.4624508786017275e-09,9.3928212647556502e-11,4.6205621995595399e-06,1.2480946263027198e-05,0.0066320799471265056,5.45647755816155e-05,0.00042054681404419029,5.4590769411229802e-08,6.7416955230941976e-09,6.1065987537227912e-08,9.7545298229212155e-09,4.1694117477743914e-05,0.00061951482953699676,1.0838084559214983e-07,0.00062803771171659562,1.975088272393362e-05,1.773982049797564e-07,5.2505204559984134e-08,4.6806896757039661e-11
2.043493162689598e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44390724660417796,0.092074149774724556,0.012354467187501531,0.0,0.0039415273269099499,0.031358752756224989,0.016927430824877462,5.5504464376012005e-05,4.6288871296244562e-11,0.002191024869862068,6.023919390302405e-11,0.00047577748362431533,2.9060318946360178e-09,6.0338100537029887e-06,1.4646842678065264e-09,9.404476644149751e-11,4.6010197681181994e-06,1.2501227360447332e-05,0.0066303624748909789,5.4200152396740223e-05,0.00042084292683378305,5.4265275772952506e-08,6.734293086883211e-09,6.1081137905711906e-08,9.8258493127018791e-09,4.1969973981314421e-05,0.00062317049528979587,1.0851399535161854e-07,0.00062902046194726374,1.9782978598218879e-05,1.7740572798132307e-07,5.2571598568188695e-08,4.689772890046247e-11
