Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(55),OX(20),CH3X(21),HOX(22),HX(19),H2OX(23),CH3OO(84),CH2X(27),CHX(28),CX(26),OCX(25)
9.179836508120277e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3301255816904114,0.11291272949025456,0.021977708666194206,1.7375274598496472e-15,1.0345662726469302e-06,2.3810295177237949e-07,4.3618772553586613e-07,1.3201958657307215e-11,1.0123274209490208e-10,4.8440556568144628e-06,1.4983212291755823e-17,2.8812255739982874e-09,1.3986417045230843e-12,4.2701037454781037e-10,4.0266128067314996e-17,3.6669232227570032e-21,1.2244626790850758e-07,2.8716404031075749e-14,0.0057519051799113296,0.0016859807548041375,2.0309000379842714e-08,1.4182747582981808e-07,3.9039107496957892e-06,9.9462119558284927e-11,8.217284359106184e-10,3.0773429613432416e-12,1.1273968001592202e-08,1.8151131049860658e-08,8.5247346735557597e-15
9.197299878924393e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3301224075605923,0.11291264571320882,0.021976150452353491,1.757868486458306e-15,1.0429713544576236e-06,2.3941128203058794e-07,4.3788817538197857e-07,1.3311189107399675e-11,1.0176798624530099e-10,4.861096496853046e-06,1.5196187711028001e-17,2.8903763650799465e-09,1.4109930233546234e-12,4.301942441234402e-10,4.0743504825632824e-17,3.6887591350567789e-21,1.2310843222022385e-07,2.9022564364188212e-14,0.0057519701535787273,0.001689086017805547,2.0348695775298496e-08,1.4221439844806166e-07,3.9073610277586741e-06,1.0012558216739379e-10,8.2456782806156575e-10,3.0833865320903982e-12,1.1286153636960839e-08,1.8154530107752559e-08,8.5497459656117944e-15
9.214763249728509e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33011923521241787,0.11291256331339093,0.021974592382937985,1.7783989889124602e-15,1.0514153993212612e-06,2.407212607830148e-07,4.3959207302775244e-07,1.3421146177017612e-11,1.0230507638582781e-10,4.878166311581979e-06,1.5411797328966353e-17,2.899518422581593e-09,1.4234307570739969e-12,4.3339301795669359e-10,4.1225583150157274e-17,3.7106854095606135e-21,1.2377205000263025e-07,2.9331426051573715e-14,0.0057520337176725075,0.0016921909490528147,2.0388402825951319e-08,1.4260033288372367e-07,3.910772075014892e-06,1.0079082972170859e-10,8.274117538399678e-10,3.0894008973391537e-12,1.1298229127853548e-08,1.815792801812174e-08,8.5747916299737202e-15
9.232226620532625e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33011606462855453,0.11291248227371235,0.0219730344579229,1.7991202270078572e-15,1.0598983675621926e-06,2.4203285934713284e-07,4.412994191987454e-07,1.3531833498607331e-11,1.0284401547464637e-10,4.89526509592895e-06,1.5630068875071999e-17,2.9086516087081517e-09,1.4359553515142036e-12,4.366067095271518e-10,4.1712398947065636e-17,3.7327023108204659e-21,1.2443711420626505e-07,2.9643007977453215e-14,0.0057520958892853845,0.0016952955486440929,2.0428121528906386e-08,1.4298527651517897e-07,3.9141440364306125e-06,1.0145785258114068e-10,8.3026021138779378e-10,3.0953860664404666e-12,1.1310194774257401e-08,1.8161324701444273e-08,8.5998716510548951e-15
9.249689991336741e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33011289579187325,0.11291240257729107,0.02197147667728365,1.820033464809867e-15,1.068420218511032e-06,2.4334604909515286e-07,4.4301021461232422e-07,1.3643254716564005e-11,1.0338480646880343e-10,4.9123928448188077e-06,1.585103031964872e-17,2.9177757866095019e-09,1.4485672539788658e-12,4.3983533214118399e-10,4.2203988304363825e-17,3.7548101045082277e-21,1.251036177748493e-07,2.9957329123402427e-14,0.0057521566853034204,0.001698399816678106,2.0467851881336343e-08,1.4336922682537724e-07,3.9174770587403498e-06,1.0212664113296278e-10,8.3311319884694695e-10,3.1013420516799503e-12,1.1322050883173967e-08,1.8164720079088152e-08,8.624986013848045e-15
9.267153362140857e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33010972868544658,0.11291232420744933,0.021969919040995791,1.8411399706457787e-15,1.0769809105181631e-06,2.4466080145657994e-07,4.4472445997778069e-07,1.3755413487249253e-11,1.0392745232422823e-10,4.9295495531736312e-06,1.607470987545091e-17,2.9268908203852378e-09,1.4612669132442127e-12,4.4307889893378507e-10,4.2700387492215823e-17,3.7770090574252031e-21,1.2577155364587402e-07,3.0274408568672915e-14,0.0057522161224085053,0.0017015037532541368,2.0507593880480416e-08,1.4375218140123609e-07,3.9207712904158217e-06,1.0279718579319782e-10,8.3597071435927638e-10,3.1072688684358102e-12,1.1333797767737917e-08,1.8168114074084179e-08,8.6501347034215492e-15
9.284616732944973e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33010656329254628,0.11291224714771106,0.021968361549035063,1.8624410170970808e-15,1.0855804009672702e-06,2.4597708792074123e-07,4.4644215599643003e-07,1.3868313479008769e-11,1.0447195599573234e-10,4.9467352159127847e-06,1.6301135999337977e-17,2.9359965750893197e-09,1.47405477956107e-12,4.4633742287041926e-10,4.3201632963272476e-17,3.7992994375116231e-21,1.2644091475118447e-07,3.0594265490513541e-14,0.0057522742170808333,0.0017046073584720209,2.0547347523643547e-08,1.4413413793304693e-07,3.9240268816338064e-06,1.034694770079601e-10,8.3883275606658742e-10,3.1131665351116163e-12,1.1345435747320478e-08,1.8171506610928108e-08,8.6753177051358485e-15
9.302080103749088e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33010339959664109,0.11291217138179943,0.021966804201377348,1.8839378809917378e-15,1.094218646288901e-06,2.4729488003929101e-07,4.4816330336169421e-07,1.398195837218988e-11,1.0501832043700948e-10,4.9639498279529862e-06,1.6530337393935064e-17,2.9450929167346065e-09,1.4869313046568459e-12,4.4961091674886941e-10,4.3707761352999845e-17,3.8216815138562204e-21,1.2711169401756022e-07,3.0916919164492249e-14,0.0057523309856013349,0.0017077106324321352,2.0587112808195544e-08,1.4451509421384553e-07,3.9272439842444035e-06,1.0414350525472385e-10,8.4169932211065356e-10,3.1190350731487302e-12,1.1356965147262456e-08,1.8174897615769238e-08,8.7005350044341462e-15
9.319543474553204e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33010023758139462,0.1129120968936345,0.021965246997998684,1.9056318433964578e-15,1.1028956019740677e-06,2.486141494286818e-07,4.4988790275919486e-07,1.4096351859159152e-11,1.055665486006351e-10,4.9811933842083671e-06,1.6762343009301922e-17,2.9541797122972621e-09,1.4998969417375146e-12,4.5289939320109532e-10,4.4218809480006402e-17,3.8441555567058835e-21,1.2778388436729242e-07,3.1242388964818255e-14,0.0057523864440540895,0.0017108135752353867,2.0626889731570261e-08,1.4489504813879536e-07,3.9304227517389538e-06,1.0481926104358194e-10,8.4457041063322555e-10,3.1248745069676827e-12,1.1368386298917678e-08,1.8178287016278714e-08,8.7257865869889628e-15
9.33700684535732e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33009707723066228,0.11291202366733077,0.021963689938875298,1.9275241896089284e-15,1.1116112225879024e-06,2.4993486777260172e-07,4.5161595486685585e-07,1.4211497644319932e-11,1.0611664343806623e-10,4.998465879590532e-06,1.6997182044610916e-17,2.9632568297209913e-09,1.5129521454895975e-12,4.5620286469510022e-10,4.4734814346369573e-17,3.8667218374753773e-21,1.2845747871875535e-07,3.1570694364664723e-14,0.005752440608328707,0.001713916186983205,2.0666678291264745e-08,1.4527399770454159e-07,3.9335633392181449e-06,1.054967349184926e-10,8.4744601977604287e-10,3.1306848639520717e-12,1.1379699539503478e-08,1.8181674741700965e-08,8.7510724386322083e-15
9.354470216161436e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33009391852848968,0.11291195168719489,0.021962133023983529,1.9496162091500625e-15,1.1203654617833488e-06,2.5125700682437585e-07,4.5334746035500741e-07,1.4327399444129911e-11,1.0666860789964119e-10,5.0157673090086272e-06,1.7234883949833801e-17,2.972324137921127e-09,1.5260973720821449e-12,4.5952134353680639e-10,4.5255813137961111e-17,3.8893806287571429e-21,1.291324699869746e-07,3.1901854936491985e-14,0.0057524934941226733,0.0017170184677775299,2.070647848483838e-08,1.4565194100855925e-07,3.9366659033600572e-06,1.0617591745848629e-10,8.50326147680845e-10,3.1364661744105563e-12,1.1390905212043239e-08,1.8185060722811525e-08,8.776392545391283e-15
9.389396957769669e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33008760600694192,0.11291181140360004,0.02195901962680109,1.9944044473714108e-15,1.1379896060523224e-06,2.5390543442707807e-07,4.5682083411671621e-07,1.4561486013905127e-11,1.0777815749098147e-10,5.0504569495772146e-06,1.7718995434102077e-17,2.9904288071933405e-09,1.552659725889328e-12,4.662033716879149e-10,4.6312942161234477e-17,3.9349768391750771e-21,1.3048661492040567e-07,3.2572820384308469e-14,0.0057525954921118245,0.0017232220369159607,2.0786113764167348e-08,1.4640480172144415e-07,3.9427575960398348e-06,1.0753937103236666e-10,8.5609995234342114e-10,3.1479417914413951e-12,1.1412995253518483e-08,1.8191827182889676e-08,8.827135469266533e-15
9.424323699377902e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33008129989282819,0.11291167592105804,0.021955906806265284,2.0400069583967265e-15,1.1557676462827739e-06,2.5655920774534023e-07,4.6030802925884514e-07,1.4798641541899355e-11,1.0889522095498093e-10,5.085262265140267e-06,1.8214918142481435e-17,3.008492691015815e-09,1.5795876822371181e-12,4.7294557293182269e-10,4.7390497725010729e-17,3.9809463926295014e-21,1.3184626244211266e-07,3.325544388599886e-14,0.0057526925598464992,0.0017294242834760502,2.0865795551246862e-08,1.4715361704823647e-07,3.9486991135385034e-06,1.0890954714373335e-10,8.6189180975525277e-10,3.1593016578959194e-12,1.143465928013701e-08,1.819858587326426e-08,8.8780152505357296e-15
9.459250440986136e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33007500006512114,0.1129115451207052,0.021952794562192412,2.08643420963584e-15,1.1736991802619611e-06,2.592181035502647e-07,4.6380905088077092e-07,1.5038896195518032e-11,1.1001982185405185e-10,5.120183214888308e-06,1.8722896877430993e-17,3.0265147760755759e-09,1.6068849440504e-12,4.7974804007363756e-10,4.8488783965894877e-17,4.0272915132716776e-21,1.3321135580866532e-07,3.3949885628639253e-14,0.005752784816223498,0.0017356252082907054,2.0945523828709833e-08,1.4789837532916757e-07,3.9544917628150121e-06,1.1028637180620245e-10,8.6770170505128939e-10,3.1705461184210075e-12,1.145590023590169e-08,1.8205336294795138e-08,8.9290317841840886e-15
9.494177182594369e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33006870640562036,0.11291141888653573,0.021949682894401103,2.13369673532289e-15,1.1917837925047275e-06,2.6188189994652752e-07,4.6732390396995845e-07,1.5282280336717096e-11,1.1115198373268757e-10,5.1552197579780738e-06,1.9243180618929176e-17,3.0444940649511384e-09,1.6345552381638998e-12,4.8661086350719083e-10,4.9608107992199429e-17,4.0740144450603769e-21,1.3458183827606649e-07,3.4656307419066859e-14,0.0057528723772817866,0.0017418248122000421,2.1025298580105136e-08,1.4863906645098031e-07,3.9601368730112594e-06,1.1166977170330661e-10,8.7352962336745087e-10,3.1816755614277478e-12,1.1476721149236579e-08,1.8212077972135921e-08,8.9801849683258192e-15
9.529103924202602e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33006241879888454,0.11291129710533308,0.021946571802712221,2.1818051362670316e-15,1.2100210546963282e-06,2.6455037644118437e-07,4.7085259340523379e-07,1.5528824522561856e-11,1.1229173011745665e-10,5.1903718535343302e-06,1.9776022580459507e-17,3.0624295762098468e-09,1.662602315385073e-12,4.9353413127634035e-10,5.0748779894186946e-17,4.1211174520926905e-21,1.3595765311684032e-07,3.5374872694324217e-14,0.0057529553562711009,0.0017480230960510504,2.1105119789870371e-08,1.4937568182332334e-07,3.9656357944402985e-06,1.130596742218226e-10,8.79375549840942e-10,3.1926904180256481e-12,1.1497125130168867e-08,1.8218810453405532e-08,9.0314747042514838e-15
9.564030665810835e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3300561371321668,0.11291117966660297,0.021943461286948851,2.2307700796033593e-15,1.2284105261354226e-06,2.6722331401034702e-07,4.7439512396006971e-07,1.5778559505785135e-11,1.1343908451699729e-10,5.2256394606516394e-06,2.0321680265524858e-17,3.0803203444967137e-09,1.6910299505568722e-12,5.005179291364852e-10,5.1911112754273442e-17,4.168602818939375e-21,1.3733874363682481e-07,3.6105746532130231e-14,0.0057530338637189421,0.0017542200606972664,2.1184987443304745e-08,1.5010821435451703e-07,3.970989897579323e-06,1.1445600748359317e-10,8.8523946961055898e-10,3.2035911609394442e-12,1.1517115367510907e-08,1.8225533309844808e-08,9.0829008964841692e-15
9.598957407419068e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3300498612953498,0.11291106646250791,0.021940351346936247,2.2806022985442258e-15,1.2469517541768304e-06,2.6990049516371574e-07,4.7795150030587149e-07,1.6031516235344715e-11,1.1459407042201246e-10,5.2610225383960806e-06,2.0880415524693429e-17,3.098165420614829e-09,1.7198419426203956e-12,5.0756234061623874e-10,5.3095422657195118e-17,4.216472850984794e-21,1.3872505319166204e-07,3.6849095661377721e-14,0.0057531080074960167,0.0017604157069984344,2.1264901526542015e-08,1.5083665842672288e-07,3.9762005720683074e-06,1.1585870037586344e-10,8.9112136781698953e-10,3.2143783034116197e-12,1.1536695126031306e-08,1.8232246135478615e-08,9.1344634528237472e-15
9.633884149027301e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33004359118088361,0.11291095738780348,0.021937241982501739,2.3313125921310958e-15,1.2656442746737185e-06,2.7258170400689946e-07,4.8152172701527201e-07,1.6287725856980041e-11,1.1575671130526531e-10,5.2965210458069531e-06,2.1452494613194988e-17,3.1159638715971718e-09,1.7490421146774156e-12,5.1466744707922728e-10,5.4302028700139579e-17,4.2647298747715992e-21,1.4011652520297337e-07,3.7605088472658492e-14,0.0057531778928800979,0.0017666100358201752,2.1344862026523493e-08,1.5156100987055327e-07,3.9812692257150338e-06,1.1726768258012293e-10,8.9702122960310465e-10,3.2250523980910296e-12,1.1555867743625094e-08,1.8238948546765702e-08,9.1861622843930336e-15
9.668810890635534e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33003732668372487,0.1129108523397758,0.021934133193474745,2.382911824987112e-15,1.2844876124188263e-06,2.752667263014895e-07,4.8510580856544078e-07,1.6547219713768154e-11,1.169270306215748e-10,5.3321349418984171e-06,2.2038188249077072e-17,3.1337147807698112e-09,1.7786343140527803e-12,5.2183332778596692e-10,5.5531253002843011e-17,4.313376238350258e-21,1.415131031742107e-07,3.8373895028816121e-14,0.0057532436226183179,0.0017728030480336473,2.1424868930971089e-08,1.5228126593915937e-07,3.9861972835073427e-06,1.1868288459946633e-10,9.0293904011424548e-10,3.2356140359094634e-12,1.1574636628476451e-08,1.8245640182238567e-08,9.2379973056758522e-15
9.703737632243767e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33003106770127688,0.11291075121818094,0.021931024979686672,2.4354109270705154e-15,1.303481281584324e-06,2.7795534952290192e-07,4.8870374934140057e-07,1.681002934667889e-11,1.1810505180781222e-10,5.367864185661115e-06,2.2637771671919633e-17,3.1514172478066812e-09,1.8086224123566958e-12,5.290600599557633e-10,5.6783420717656689e-17,4.362414311633395e-21,1.4291473070618016e-07,3.9155687075526055e-14,0.0057533052969879657,0.0017789947445152135,2.150492222836056e-08,1.5299742528183183e-07,3.9909861866333444e-06,1.2010423778448161e-10,9.08874784498505e-10,3.246063844947396e-12,1.1593005256221562e-08,1.8252320702131467e-08,9.2899684345527514e-15
9.738664373852e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33002481413333207,0.1129106539251855,0.021927917340970906,2.488820893429129e-15,1.3226247861598973e-06,2.8064736291601052e-07,4.9231555363934356e-07,1.7076186495129392e-11,1.1929079828289752e-10,5.4037087360637409e-06,2.3251524702105592e-17,3.169070388776154e-09,1.8390103055468882e-12,5.363477188285862e-10,5.8058860039585505e-17,4.4118464867549593e-21,1.4432135151223821e-07,3.9950638051902859e-14,0.0057533630138558228,0.0017851851261461028,2.1585021907894946e-08,1.5370948791715188e-07,3.995637391510357e-06,1.2153167435767082e-10,9.1482844790699788e-10,3.2564024892913585e-12,1.1610977167113769e-08,1.8258989788002591e-08,9.3420755923313977e-15
9.773591115460234e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33001856588201539,0.11291056036530869,0.021924810277162733,2.5431527839560142e-15,1.3419176203886888e-06,2.8334255754857084e-07,4.9594122566994242e-07,1.7345723097537813e-11,1.2048429344779663e-10,5.4396685520545735e-06,2.3879731800650597e-17,3.1866733361794977e-09,1.8698019139906435e-12,5.4369637772686394e-10,5.9357902216301078e-17,4.4616751784342364e-21,1.4573290943315517e-07,4.0758923101134397e-14,0.0057534168687360891,0.0017913741938120787,2.1665167959478092e-08,1.5441745520572557e-07,4.0001523688232036e-06,1.2296512743641698e-10,9.2080001549412733e-10,3.266630667884076e-12,1.1628555963195618e-08,1.8265647142349905e-08,9.3943187037743178e-15
9.808517857068467e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33001232285172843,0.11291047044536574,0.021921703788099312,2.5984177231464776e-15,1.3613592692007671e-06,2.8604072636242838e-07,4.9958076956165787e-07,1.7618671291876367e-11,1.2168556068551874e-10,5.4757435925629852e-06,2.4522682129598084e-17,3.2042252389813189e-09,1.9010011825267284e-12,5.5110610811716478e-10,6.0680881558131383e-17,4.5119028243447565e-21,1.4714934845164073e-07,4.1580719081143105e-14,0.0057534669548469086,0.0017975619484031011,2.1745360373688377e-08,1.5512132982253909e-07,4.0045326025725975e-06,1.2440453105450949e-10,9.2678947241784384e-10,3.2767491133691883e-12,1.1645745305478563e-08,1.8272292488220493e-08,9.4466976971219986e-15
9.8434445986767e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33000608494909656,0.11291038407441284,0.021918597873619633,2.6546268998565587e-15,1.3809492086437677e-06,2.8874166422251299e-07,5.032341893640386e-07,1.7895063416223595e-11,1.2289462336111419e-10,5.511933816500884e-06,2.5180669612983897e-17,3.2217252626320802e-09,1.9326120805271919e-12,5.5857697967171294e-10,6.2028135448029296e-17,4.5625318854881598e-21,1.4857061270652843e-07,4.2416204575274423e-14,0.0057535133631655463,0.001803748390812997,2.1825599141752655e-08,1.5582111572896687e-07,4.0087795891342039e-06,1.2584982018224659e-10,9.3279680383989704e-10,3.2867585909317523e-12,1.1662548911133067e-08,1.8278925568812549e-08,9.4992125041125705e-15
9.878371340284933e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32999985208291582,0.11291030116369323,0.021915492533564469,2.7117915670631426e-15,1.4006869063103846e-06,2.9144516796363256e-07,5.0690148905101052e-07,1.8174932009315883e-11,1.2411150482167266e-10,5.5482391827641446e-06,2.585399299837286e-17,3.2391725890828365e-09,1.9646386019590468e-12,5.6610906032969731e-10,6.3400004351522111e-17,4.6135648465730228e-21,1.4999664650661586e-07,4.3265559903012157e-14,0.005753556182482222,0.0018099335219391283,2.1905884255520506e-08,1.5651681814446933e-07,4.0128948363290491e-06,1.2730093074512698e-10,9.3882199492608269e-10,3.2966598971362427e-12,1.1678970550691377e-08,1.8285546147071118e-08,9.5518630599971412e-15
9.913298081893166e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32999362416410133,0.11291022162658464,0.021912387767776341,2.7699230416258483e-15,1.4205718217623758e-06,2.9415103643507929e-07,5.1058267252415337e-07,1.8458309811098318e-11,1.2533622839632164e-10,5.5846596502339785e-06,2.6542955918969506e-17,3.2565664167923576e-09,1.997084765445827e-12,5.7370241635833303e-10,6.4796831826645074e-17,4.6650042163986827e-21,1.5142739434415893e-07,4.4128967130720771e-14,0.0057535954994526574,0.0018161173426820625,2.1986215707438604e-08,1.5720844351801203e-07,4.0168798625057977e-06,1.2875779964115447e-10,9.4486503084647941e-10,3.3064538587634023e-12,1.1695014045265998e-08,1.8292154005278526e-08,9.60464930355173e-15
9.948224823501399e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32998740110563807,0.11291014537854807,0.021909283576099454,2.8290327040507961e-15,1.4406034069507838e-06,2.9685907054306468e-07,5.1427774361595859e-07,1.8745229763274728e-11,1.2656881739622568e-10,5.6211951777782948e-06,2.7247866956306348e-17,3.2739059607267507e-09,2.0299546143290297e-12,5.8135711241362834e-10,6.6218964533860152e-17,4.7168525282440892e-21,1.5286280090801784e-07,4.5006610082414571e-14,0.0057536313986493743,0.0018222998539452475,2.206659349052542e-08,1.578959994992401e-07,4.0207361956355013e-06,1.302203647567704e-10,9.5092589677568149e-10,3.3161413316474443e-12,1.1710683263786105e-08,1.829874894464021e-08,9.6575711770853596e-15
9.983151565109632e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32998118282253153,0.11291007233707763,0.0219061799583797,2.889131998256416e-15,1.4607811066320798e-06,2.9956907329099282e-07,5.1798670609306998e-07,1.9035725009857066e-11,1.2780929511458538e-10,5.6578457242529915e-06,2.7969039703513465e-17,3.2911904523517413e-09,2.0632522167294421e-12,5.8907321160082397e-10,6.7666752245963077e-17,4.7691123402617119e-21,1.5430281109645265e-07,4.5898674350553628e-14,0.0057536639626117395,0.0018284810566346872,2.214701759834618e-08,1.5857949490944059e-07,4.0244653724193122e-06,1.3168856498143936e-10,9.5700457789302357e-10,3.325723199514932e-12,1.1725982120254106e-08,1.8305330784865904e-08,9.7106286264446457e-15
9.999999999999998e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32997818484565072,0.11291003822494876,0.021904682998380959,2.9184807536336187e-15,1.4705667758139309e-06,3.0087700728848997e-07,5.1978085361369092e-07,1.9177146242738024e-11,1.2841052105207793e-10,5.6755668241686335e-06,2.8322837221088746e-17,3.2995084726303784e-09,2.0794689180061185e-12,5.9281738096850694e-10,6.8374432897637498e-17,4.7944700311653099e-21,1.549990924976918e-07,4.6334212087951524e-14,0.005753678502656563,0.0018314623613361492,2.2185830230832859e-08,1.5890775974072386e-07,4.0262192953741936e-06,1.3239881230696894e-10,9.5994325987035654e-10,3.3303079402308009e-12,1.1733230936504317e-08,1.8308501089892028e-08,9.7362716576481016e-15
1.0018078306717866e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3299749692317599,0.11291000242165176,0.021903076914464577,2.9502324313413907e-15,1.4811043587799501e-06,3.0228084981759383e-07,5.2170956365950195e-07,1.9329828897714016e-11,1.2905768482663726e-10,5.6946112485032212e-06,2.8706792829172816e-17,3.3084191396177254e-09,2.0969816656083403e-12,5.9685077553446083e-10,6.9140547857980186e-17,4.8217862358765536e-21,1.557473700295674e-07,4.6805347306866529e-14,0.0057536932718948268,0.0018346609516586203,2.2227488024988138e-08,1.5925893971232464e-07,4.0280689374096818e-06,1.3316234022091023e-10,9.6310105938280092e-10,3.3352003728266576e-12,1.1740914571024386e-08,1.8311899363746639e-08,9.7638216010147424e-15
1.0053005048326099e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32996876025222843,0.11290993555368556,0.021899974444203166,3.0123455733548721e-15,1.5015725949924448e-06,3.0499420743293251e-07,5.2544631995983261e-07,1.9627574977118873e-11,1.303140097896537e-10,5.7314917093646354e-06,2.9461450141760264e-17,3.3255912869377754e-09,2.131147078828575e-12,6.0468986439804239e-10,7.0640707397057678e-17,4.8748768241902893e-21,1.5719642306140073e-07,4.7726818113199887e-14,0.0057537194051170918,0.0018408395399272047,2.2308004765036136e-08,1.5993434498466051e-07,4.0315484421454809e-06,1.3464163140917358e-10,9.6921532643447971e-10,3.3445737876238149e-12,1.175548461210649e-08,1.8318454536728205e-08,9.8171500537169041e-15
1.0087931789934332e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32996255580472306,0.11290987165648414,0.021896872547446104,3.0754830570690708e-15,1.5221852408942517e-06,3.0770895565231936e-07,5.2919697858237221e-07,1.9928997002296724e-11,1.3157829324294325e-10,5.7684870656645608e-06,3.02333406546787e-17,3.3427061751587272e-09,2.165752599215538e-12,6.1259053700325262e-10,7.216759003234464e-17,4.9283867403905573e-21,1.5864991579166356e-07,4.8663277732394451e-14,0.0057537424390069029,0.0018470168223522028,2.2388567813548501e-08,1.6060572288678878e-07,4.0349054443015106e-06,1.3612638051914561e-10,9.7534736424290278e-10,3.3538444043797031e-12,1.1769696276494753e-08,1.8324996176481464e-08,9.8706139410025631e-15
1.0122858531542565e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32995635581186716,0.11290981065519741,0.021893771224045545,3.1396565777543327e-15,1.5429417165338315e-06,3.1042490622814325e-07,5.3296154306230072e-07,2.0234128931970844e-11,1.3285055840785162e-10,5.8055972762231769e-06,3.1022798651885349e-17,3.3597631015255222e-09,2.200802394618011e-12,6.2055285084869783e-10,7.3721558084872712e-17,4.9823186461654315e-21,1.6010779407712271e-07,4.9614918939187805e-14,0.0057537624484479679,0.0018531927998466705,2.2469177166033265e-08,1.6127308663304861e-07,4.0381415068527935e-06,1.3761653057210051e-10,9.8149715800849002e-10,3.3630132068581836e-12,1.1783553631526396e-08,1.8331524172470194e-08,9.9242132228442323e-15
1.0157785273150798e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3299501601980776,0.11290975247677551,0.021890670473855112,3.2048778929568129e-15,1.563841436775196e-06,3.1314187317965323e-07,5.3674001688477322e-07,2.0543004929908441e-11,1.3413082848776229e-10,5.842822299854607e-06,3.1830163754116559e-17,3.3767613796389478e-09,2.2363006579688909e-12,6.2857686217813466e-10,7.5302977037433553e-17,5.036675230123133e-21,1.6157000404263016e-07,5.0581936331143742e-14,0.0057537795065236499,0.0018593674733246534,2.2549832818424703e-08,1.6193645046214652e-07,4.0412581972540392e-06,1.3911202564588082e-10,9.8766469293743094e-10,3.3720812009800218e-12,1.1797060776269987e-08,1.8338038430516719e-08,9.9779478627231123e-15
1.0192712014759031e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32994396888952299,0.11290969704992578,0.021887570296729865,3.2711588222788337e-15,1.584883811684105e-06,3.1585967282071447e-07,5.4053240348799523e-07,2.0855659365465579e-11,1.3541912666809825e-10,5.8801620953680319e-06,3.2655780985713661e-17,3.393700339406932e-09,2.2722516073458056e-12,6.3666262603815475e-10,7.6912215544456534e-17,5.091459208216986e-21,1.6303649209179936e-07,5.1564526339608081e-14,0.0057537936845602281,0.0018655408437008836,2.2630534767060318e-08,1.6259582960749317e-07,4.0442570866346199e-06,1.4061281088191399e-10,9.9384995424186906e-10,3.3810494136982148e-12,1.1810221838945909e-08,1.8344538872365931e-08,1.0031817827613647e-14
1.0227638756367264e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32993778181408245,0.11290964430507033,0.021884470692526282,3.3385112471620284e-15,1.6060682469084839e-06,3.1857812378556721e-07,5.4433870626625806e-07,2.1172126814131453e-11,1.367154761163234e-10,5.9176166215687224e-06,3.3500000842052972e-17,3.4105793269895677e-09,2.3086594860316026e-12,6.4481019633529637e-10,7.8549645441888317e-17,5.1466733241756441e-21,1.6450720491732724e-07,5.2562887240690906e-14,0.0057538050521691265,0.0018717129118904852,2.2711283008658088e-08,1.6325124026753902e-07,4.0471397490094019e-06,1.4211883249106062e-10,1.0000529271400848e-09,3.3899188918833669e-12,1.182304097438069e-08,1.8351025435248017e-08,1.0085823087965082e-14
