Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(77),CH3X(21),H2OX(23),H2X(49),C2H4(47),CH2X(27),CHX(28),CX(26),OCX(25),C2H6X(52),CH4OX(60),COX(50),C2H4X(205),C2H4X(65),acetyl(43)
1.4198508771412835e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44282536038508713,0.10932884696290263,0.021899300315348112,0.0,0.00010719493389400162,0.00043516474312132466,4.7507065397796659e-05,6.600880065882736e-06,3.8917037993138192e-16,0.0014204179124362674,9.2789604388223384e-13,0.00034228541257789395,2.8660375332288681e-10,2.3188056016224104e-06,2.9398965179657728e-12,7.4690935051037266e-14,0.00012973175489139533,2.8330945806651617e-08,0.0078549924102553261,0.0015564529455624704,5.8066996696749042e-05,1.3082546224955034e-06,7.7383448489407285e-09,9.1917442748024395e-08,5.3415126795465955e-09,8.5835472074890894e-06,4.475505545228833e-08,2.8298744681893001e-10,3.748630433393631e-07,2.0199771049745759e-06,1.1905888946668882e-12,1.7865917330516226e-08,2.5693136809845972e-11,1.4717271405048828e-10,1.8384941587155724e-09,7.9944774585459804e-15,1.6886002050977474e-13
1.4265566451183634e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44282071650802601,0.10932181162674209,0.021895332553829375,0.0,0.00010852951534221881,0.00043764506240866815,4.7977280571190892e-05,6.6895812103205618e-06,3.9583833699255249e-16,0.0014272815849354684,9.4929783854333018e-13,0.00034240095348663972,2.9066847652755084e-10,2.3611139312773829e-06,2.9701269992353421e-12,7.5794377958318324e-14,0.00013076469581063536,2.8872727928418681e-08,0.0078544663255032347,0.0015615026752253665,5.8127094707307691e-05,1.3138639179761812e-06,7.7743305464314082e-09,9.2351295048783568e-08,5.4057828125495591e-09,8.6333064874145273e-06,4.5611313367085069e-08,2.8405119342474735e-10,3.7581764107781385e-07,2.0230059218359128e-06,1.200108565430527e-12,1.8107582514189784e-08,2.6161668663785497e-11,1.4862789696389615e-10,1.8778591961776969e-09,8.1472731819143483e-15,1.7135540943315747e-13
1.4332624130954432e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44281609540729167,0.1093147758937804,0.02189136848493916,0.0,0.00010987310938038818,0.00044012211302844336,4.8449722936867356e-05,6.7790036289747086e-06,4.0258349600053693e-16,0.0014341436205408142,9.7107958066827685e-13,0.00034251318939248213,2.9476977201790629e-10,2.4039471949000346e-06,3.000487290888637e-12,7.6908183300773859e-14,0.0001317987019416955,2.9422135004808176e-08,0.0078539380324394101,0.0015665322041914554,5.8186899288429939e-05,1.3194583445830946e-06,7.8102950969240957e-09,9.2784995229327144e-08,5.4704629531620516e-09,8.6830010335228645e-06,4.6479627848836082e-08,2.8511480607111365e-10,3.7677206233787945e-07,2.0260377467637502e-06,1.2096626054968002e-12,1.8351226744599108e-08,2.6636008792417841e-11,1.5008995707683049e-10,1.9178570166246769e-09,8.3022177071813194e-15,1.738747454020642e-13
1.439968181072523e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44281149695053401,0.10930773968277131,0.021887408105216149,0.0,0.00011122571749221329,0.00044259587177085917,4.8924391653022067e-05,6.8691488842702424e-06,4.094063205557287e-16,0.0014410040001742088,9.9324591180338235e-13,0.00034262217316981481,2.9890776368179425e-10,2.4473085015805327e-06,3.0309770931705541e-12,7.8032391413194994e-14,0.0001328337423029095,2.9979234905978111e-08,0.007853407625576795,0.0015715415666089933,5.8246414556839497e-05,1.3250379075989531e-06,7.8462384190381287e-09,9.3218542239614161e-08,5.5355530233422963e-09,8.732630355102824e-06,4.7360106269991907e-08,2.8617830741638181e-10,3.7772633130954932e-07,2.0290726030645304e-06,1.2192509968330007e-12,1.8596854364753097e-08,2.7116191531841543e-11,1.5155889174597397e-10,1.9584942937837758e-09,8.4593301395467806e-15,1.7641813197362872e-13
1.446673949049603e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44280692100904107,0.10930070291605455,0.021883451411113541,0.0,0.00011258734097095259,0.00044506631601091767,4.9401285873043916e-05,6.9600185223865328e-06,4.1630727445201649e-16,0.0014478627049643669,1.0158015016809615e-12,0.00034272795688464718,3.0308257474781594e-10,2.4912009490577684e-06,3.0615961090225367e-12,7.9167042515549929e-14,0.00013386978612877783,3.0544095726067622e-08,0.0078528751956837197,0.0015765307967871938,5.8305644563261853e-05,1.3306026127558792e-06,7.8821604325306318e-09,9.3651935043029922e-08,5.6010529374077744e-09,8.7821939736998614e-06,4.8252856357647581e-08,2.8724171988342719e-10,3.7868047186437612e-07,2.0321105137791313e-06,1.228873721398216e-12,1.8844469672903686e-08,2.7602251092396024e-11,1.5303469831484342e-10,1.9997777314622211e-09,8.6186296471642938e-15,1.7898567250953354e-13
1.4533797170266828e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4428023674575905,0.10929366551941101,0.021879498398999744,0.0,0.00011395798092106357,0.00044753342369902889,4.9880404745577233e-05,7.0516140733185903e-06,4.2328682167633638e-16,0.001454719716243315,1.0387510481372335e-12,0.0003428305918067467,3.0729432778401187e-10,2.5356276235889724e-06,3.0923440440632646e-12,8.0312176712964509e-14,0.00013490680286934746,3.1116785781962607e-08,0.0078523408299320963,0.0015814999291938595,5.8364593293684322e-05,1.3361524662259985e-06,7.9180610582758037e-09,9.4085172616147423e-08,5.6669626021080731e-09,8.8316914229182626e-06,4.91579861915896e-08,2.8830506566309858e-10,3.796345075610443e-07,2.0351515016859961e-06,1.2385307611431899e-12,1.9094076922717684e-08,2.8094221557234004e-11,1.5451737411397197e-10,2.0417140634216527e-09,8.7801354607965294e-15,1.8157747017560034e-13
1.4600854850037627e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44279783617431079,0.1092866274219237,0.021875549065159122,0.0,0.00011533763825983361,0.00044999717335177163,5.0361747414583425e-05,7.1439370509383565e-06,4.3034542640822293e-16,0.0014615750155429557,1.062099277028748e-12,0.00034293012842160096,3.1154314469654237e-10,2.5805915998213099e-06,3.123220606568989e-12,8.1467833995709118e-14,0.00013594476218957877,3.1697373612059072e-08,0.0078518046120397388,0.0015864489984530321,5.8423264670587665e-05,1.3416874746122148e-06,7.9539402182446302e-09,9.4518253948494025e-08,5.7332819166970994e-09,8.8811222482264125e-06,5.0075604202339201e-08,2.8936836671761021e-10,3.80588461650817e-07,2.0381955893042286e-06,1.2482220980101913e-12,1.9345680323448356e-08,2.8592136880915939e-11,1.5600691646108918e-10,2.0843100532521816e-09,8.9438668734700529e-15,1.8419362794138516e-13
1.4667912529808425e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4427933270405438,0.10927958855584451,0.021871603405792698,0.0,0.000116726313718999,0.00045245754404279825,5.0845313019401298e-05,7.2369889530559715e-06,4.3748355301935339e-16,0.001468428584591689,1.0858509421473335e-12,0.00034302661644220389,3.1582914672837182e-10,2.6260959406654026e-06,3.1542255074535058e-12,8.2634054239191789e-14,0.0001369836339687027,3.2285927975024061e-08,0.0078512666224070608,0.0015913780393426687,5.8481662554149895e-05,1.3472076449392024e-06,7.9897978354848778e-09,9.495117804232143e-08,5.8000107730046083e-09,8.9304860067650204e-06,5.1005819169191905e-08,2.904316447838763e-10,3.8154235708286739e-07,2.0412427988966276e-06,1.2579477139328707e-12,1.9599284040106971e-08,2.9096030888025515e-11,1.5750332266129571e-10,2.1275724942460517e-09,9.1098432401294788e-15,1.8683424857977507e-13
1.4734970209579224e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44278883994071611,0.10927254885646617,0.021867661417018854,0.0,0.00011812400784635136,0.00045491451539388041,5.1331100694806504e-05,7.33077126148098e-06,4.4470166607308858e-16,0.0014752804053110912,1.1100108251335876e-12,0.00034312010482066781,3.2015245445795408e-10,2.6721436971708065e-06,3.1853584602478073e-12,8.3810877203957373e-14,0.00013802338829956709,3.288251784855431e-08,0.0078507269382483303,0.0015962870867923373,5.8539790743423393e-05,1.3527129846445938e-06,8.025633834101468e-09,9.5383943912380316e-08,5.8671490555071742e-09,8.9797822671584427e-06,5.1948740218253392e-08,2.9149492137679652e-10,3.8249621650949829e-07,2.0442931524726971e-06,1.2677075908361271e-12,1.9854892193634137e-08,2.960593727180684e-11,1.5900659000723603e-10,2.1715082092709166e-09,9.2780839772909905e-15,1.8949943466658821e-13
1.4802027889350022e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44278437476221377,0.10926550826199934,0.021863723094874044,0.0,0.00011953072100733163,0.00045736806756609447,5.1819109571069624e-05,7.4252854420835177e-06,4.5200023032400756e-16,0.0014821304598126544,1.1345837353889066e-12,0.00034321064175966336,3.2451318779792407e-10,2.7187379084033979e-06,3.2166191810794209e-12,8.4998342535692885e-14,0.00013906399548797234,3.3487212428132534e-08,0.0078501856337177267,0.0016011761758809326,5.8597652977485513e-05,1.3582035015703546e-06,8.0614481392371973e-09,9.5816550585698758e-08,5.9346966413984738e-09,9.0290106093288598e-06,5.290447682047163e-08,2.925582177924818e-10,3.8345006229125061e-07,2.0473466717916038e-06,1.2775017106359708e-12,2.0112508861070961e-08,3.012188959282269e-11,1.6051671577926706e-10,2.2161240506427198e-09,9.4486085626952014e-15,1.9218928858017661e-13
1.486908556912082e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44277993139526273,0.10925846671345474,0.021859788435313526,0.0,0.00012094645338661245,0.00045981818125114432,5.2309338774013511e-05,7.5205329448553977e-06,4.5937971071743629e-16,0.0014889787303945788,1.1595745099860738e-12,0.00034329827472369103,3.2891146599379006e-10,2.7658816013246772e-06,3.2480073886514586e-12,8.6196489765238341e-14,0.00014010542605199825,3.4100081125781425e-08,0.0078496427800304226,0.0016060453418344166,5.8655252936563906e-05,1.3636792039543539e-06,8.0972406770537768e-09,9.6248997101364823e-08,6.0026534006589829e-09,9.0781706243134284e-06,5.3873138789665384e-08,2.936215551114322e-10,3.8440391650190672e-07,2.0504033783650992e-06,1.287330055239384e-12,2.0372138075730033e-08,3.0643921277633859e-11,1.6203369724562391e-10,2.2614268999981988e-09,9.6214365349594118e-15,1.9490391250103127e-13
1.493614324889162e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4427755097328136,0.10925142415452999,0.021855857434212079,0.0,0.00012237120498966822,0.00046226483766281779,5.2801787425069313e-05,7.6165152039711682e-06,4.6684057238896951e-16,0.0014958251995386199,1.1849880135784055e-12,0.00034338305045018684,3.3334740762263213e-10,2.8135777906729598e-06,3.2795228042213944e-12,8.7405358308603377e-14,0.00014114765072132052,3.4721193568815224e-08,0.00784909844557884,0.0016108946200235751,5.871259424313679e-05,1.3691401004221131e-06,8.1330113747132188e-09,9.6681282510312702e-08,6.0710191961250771e-09,9.1272619140842564e-06,5.485483628054897e-08,2.9468495420166303e-10,3.853578009333885e-07,2.053463293460404e-06,1.297192606544183e-12,2.0633783827366134e-08,3.1172065617499301e-11,1.6355753166258163e-10,2.3074236681670086e-09,9.796587493229168e-15,1.9764340841138952e-13
1.5003200928662418e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44277110967043187,0.10924438053150087,0.021851930087364659,0.0,0.00012380497564433353,0.00046470801852857693,5.3296454641331634e-05,7.7132336378490938e-06,4.7438328066398416e-16,0.0015026698499069964,1.2108291383074667e-12,0.00034346501496046239,3.378211305918043e-10,2.8618294788464467e-06,3.3111651515795882e-12,8.8624987466989421e-14,0.00014219064043651894,3.5350619598589089e-08,0.0078485526960443263,0.0016157240459617988,5.8769680463009079e-05,1.3745861999787376e-06,8.1687601603595313e-09,9.7113405875113404e-08,6.1397938835575126e-09,9.1762840913711822e-06,5.5849679786753332e-08,2.9574843572177779e-10,3.8631173710055369e-07,2.0565264381030514e-06,1.3070893464388853e-12,2.0897450062346829e-08,3.1706355767097104e-11,1.6508821627461471e-10,2.3541212950434677e-09,9.9740810968292804e-15,2.0040787809484581e-13
1.5070258608433217e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44276673110619158,0.10923733579311724,0.021848006390487174,0.0,0.00012524776500234981,0.00046714770608127879,5.379333953561263e-05,7.8106896492120493e-06,4.820083010571476e-16,0.0015095126643393465,1.2371028037093683e-12,0.00034354421357048491,3.4233275213764201e-10,2.910639655788174e-06,3.342934157027578e-12,8.9855416426816979e-14,0.00014323436634837577,3.598842926924609e-08,0.0078480055945043762,0.0016205336553028842,5.8826515106364994e-05,1.3800175120010244e-06,8.2044869631007649e-09,9.7545366269768527e-08,6.2089773117093402e-09,9.225236779487353e-06,5.6857780138843564e-08,2.9681202012399746e-10,3.8726574624589591e-07,2.0595928330796989e-06,1.3170202568025741e-12,2.1163140683822682e-08,3.2246824743266074e-11,1.66625748314553e-10,2.4015267494579253e-09,1.0153937064914125e-14,2.031974231359641e-13
1.5137316288204015e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44276237394057349,0.10923028989050283,0.021844086339217174,0.0,0.00012669957254090054,0.00046958388305102361,5.4292441216495151e-05,7.9088846251483462e-06,4.8971609927191374e-16,0.0015163536258497386,1.2638139566196464e-12,0.0003436206909014966,3.4688238882417376e-10,2.960011298872796e-06,3.3748295493561447e-12,9.1096684259758266e-14,0.00014427879981716675,3.6634692846461932e-08,0.0078474572015356271,0.001625323483838853,5.8883101628797614e-05,1.3854340462297401e-06,8.2401917129913542e-09,9.7977162779508165e-08,6.2785693223932164e-09,9.2741196121574976e-06,5.7879248502332729e-08,2.9787572765713738e-10,3.8821984934414689e-07,2.062662498940901e-06,1.3269853195047588e-12,2.143085955189732e-08,3.2793505423767547e-11,1.6817012500373445e-10,2.4496470290477732e-09,1.0336175176117339e-14,2.0601214491989253e-13
1.5204373967974814e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44275803807636804,0.10922324277705932,0.021840169929114552,0.0,0.00012816039756413482,0.00047201653265713125,5.4793758788384829e-05,8.0078199371724691e-06,4.9750714120001382e-16,0.0015231927176237372,1.2909675710767412e-12,0.00034369449089047862,3.5147015654183979e-10,3.0099473727952306e-06,3.4068510598231761e-12,9.2348829922774798e-14,0.00014532391241194324,3.7289480806187316e-08,0.0078469075753127594,0.0016300935674977927,5.8939443432316093e-05,1.3908358127620654e-06,8.2758743410147816e-09,9.8408794500592407e-08,6.3485697505481598e-09,9.3229322333488807e-06,5.8914196375691925e-08,2.9893957836953865e-10,3.8917406710678583e-07,2.0657354560038483e-06,1.3369845164052451e-12,2.170061048379717e-08,3.3346430546067825e-11,1.697213435521546e-10,2.49848916012807e-09,1.0520815268200916e-14,2.0885214463198114e-13
1.5271431647745612e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4427537234185811,0.109216194408374,0.021836257155662266,0.0,0.00012963023920467993,0.00047444563860024028,5.5297291351561274e-05,8.1074969412857242e-06,5.0538189292093598e-16,0.0015300299230155186,1.3185686482240747e-12,0.00034376565680045837,3.5609617050621571e-10,3.0604508294611078e-06,3.4389984221313442e-12,9.3611892258159785e-14,0.00014636967590980676,3.7952863833388155e-08,0.0078463567717034985,0.0016348439423417161,5.8995543866331067e-05,1.3962228220442061e-06,8.3115347790665444e-09,9.8840260540116561e-08,6.4189784243057279e-09,9.3716742971049218e-06,5.9962735588357023e-08,3.0000359211195451e-10,3.9012841998645758e-07,2.0688117243550726e-06,1.3470178293539982e-12,2.1972397254040885e-08,3.3905632706140296e-11,1.7127940115861409e-10,2.5480601975618207e-09,1.0707877237703627e-14,2.1171752325740085e-13
1.533848932751641e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44274942987434451,0.10920914474213153,0.021832348014267023,0.0,0.00013110909642514225,0.00047687118505453048,5.580303800222844e-05,8.2079169780368097e-06,5.1334082070139578e-16,0.0015368652255450396,1.3466222162107428e-12,0.00034383423123066689,3.6076054525674363e-10,3.1115246078790485e-06,3.4712713724056159e-12,9.4885909993585581e-14,0.00014741606229517581,3.8624912820783385e-08,0.0078458048443598213,0.0016395746445644413,5.9051406228618812e-05,1.4015950848641602e-06,8.3471729599374467e-09,9.9271560015819924e-08,6.4897951650556373e-09,9.4203454673813657e-06,6.1024978298731532e-08,3.0106778854038941e-10,3.9108292818130217e-07,2.0718913238531197e-06,1.3570852401910155e-12,2.2246223594608577e-08,3.4471144357287947e-11,1.7284429501086238e-10,2.598367224629885e-09,1.0897381039588866e-14,2.1460838158076595e-13
1.540554700728721e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4427451573528296,0.10920209373802887,0.021828442500260021,0.0,0.00013259696801959752,0.00047929315666006669,5.6310997832563783e-05,8.309081372582239e-06,5.213843909947966e-16,0.0015436986088952511,1.3751333300908275e-12,0.00034390025612654349,3.6546339465546849e-10,3.1631716340547322e-06,3.5036696491705959e-12,9.6170921742155304e-14,0.00014846304375904588,3.9305698867580561e-08,0.0078452518448055789,0.0016442857104894916,5.9107033766264702e-05,1.4069526123446451e-06,8.3827888172971558e-09,9.9702692055897713e-08,6.5610197875108397e-09,9.4689454178850444e-06,6.2101036992185999e-08,3.0213218711889498e-10,3.9203761163919708e-07,2.0749742741311894e-06,1.3671867307461916e-12,2.25220931951106e-08,3.5042997808985425e-11,1.7441602228573884e-10,2.6494173529005296e-09,1.1089346686891832e-14,2.1752482018575683e-13
1.5472604687058008e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44274090576516451,0.10919504135769392,0.021824540608897641,0.0,0.0001340938526150701,0.00048171153851525936,5.6821169930766809e-05,8.4109914347467143e-06,5.2951307044067953e-16,0.0015505300569093705,1.4041070717213346e-12,0.00034396377278959466,3.7020483188578261e-10,3.2153948208867541e-06,3.5361929933277409e-12,9.7466966002459155e-14,0.00014951059269824186,3.9995293278209248e-08,0.0078446978225206361,0.0016489771765680111,5.916242967658648e-05,1.4122954159361715e-06,8.4183822856780914e-09,1.0013365579881723e-07,6.6326520997720585e-09,9.5174738319151365e-06,6.3191024479053917e-08,3.0319680712232339e-10,3.9299249006191647e-07,2.0780605945997447e-06,1.3773222828391904e-12,2.2800009702956112e-08,3.5621225225740896e-11,1.759945801493112e-10,2.7012177220986222e-09,1.128379425036613e-14,2.2046693945474693e-13
1.5539662366828807e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44273667502435443,0.10918798756460733,0.021820642335362149,0.0,0.0001355997486730009,0.0004841263161694438,5.7333553381106572e-05,8.5136484590833707e-06,5.3772732586416345e-16,0.0015573595535881943,1.4335485496587741e-12,0.00034402482188710564,3.7498496945117822e-10,3.2681970680642494e-06,3.5688411481324284e-12,9.877408115863514e-14,0.00015055868171466393,4.0693767561052094e-08,0.0078441428250216796,0.001653649079376705,5.9217597108037872e-05,1.417623507410274e-06,8.4539533004595873e-09,1.0056445039313661e-07,6.7046919033917471e-09,9.5659304022068964e-06,6.4295053892623941e-08,3.0426166763903627e-10,3.9394758290920672e-07,2.0811503044490852e-06,1.3874918782793164e-12,2.3079976723521268e-08,3.620585862597732e-11,1.7757996575701144e-10,2.7537754999744837e-09,1.148074385812973e-14,2.2343483956843048e-13
1.5606720046599605e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44273246504520553,0.10918093232402733,0.021816747674762386,0.0,0.00013711465449070529,0.00048653747561557296,5.7848147263968305e-05,8.617053724933894e-06,5.4602762427537313e-16,0.0015641870830874643,1.4634628990543774e-12,0.000344083443461709,3.798039191740064e-10,3.3215812619662801e-06,3.6016138591709291e-12,1.0009230548043387e-13,0.00015160728361452753,4.1401193427173803e-08,0.0078435868979398107,0.0016583014556157906,5.9272539161092946e-05,1.4229368988528779e-06,8.4895017978523284e-09,1.0099507499732745e-07,6.7771389934375896e-09,9.6143148307778433e-06,6.5413238687128699e-08,3.0532678757357252e-10,3.9490290940278289e-07,2.0842434226519003e-06,1.3976954988653883e-12,2.3361997820317035e-08,3.6796929880933125e-11,1.7917217625376826e-10,2.807097882172381e-09,1.1680215695310326e-14,2.2642862050545208e-13
1.5673777726370404e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44272827574425144,0.1091738756029179,0.021812856622134506,0.0,0.00013863856820281966,0.00048894500328302453,5.836495065589935e-05,8.7212084964885524e-06,5.5441443286885712e-16,0.0015710126297152792,1.4938552815479772e-12,0.00034413967694081176,3.8466179219424599e-10,3.3755502755629678e-06,3.6345108743372637e-12,1.0142167712328743e-13,0.00015265637140759615,4.211764278904775e-08,0.0078430300850951002,0.0016629343421069765,5.9327258889111872e-05,1.4282356026578173e-06,8.5250277148831026e-09,1.0142552877960045e-07,6.8499931585553839e-09,9.662626828776298e-06,6.654569263573015e-08,3.0639218564927741e-10,3.9585848853024609e-07,2.0873399679657808e-06,1.407933126385613e-12,2.364607651515672e-08,3.7394470713582246e-11,1.807712087741378e-10,2.8611920920986769e-09,1.1882230003690089e-14,2.2944838204203959e-13
1.5740835406141202e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44272410703968357,0.10916681736987947,0.021808969172442641,0.0,0.00014017148778273819,0.00049134888603051866,5.8883962629654e-05,8.8261140228460761e-06,5.628882190229927e-16,0.0015778361779295539,1.5247308851605442e-12,0.00034419356114588238,3.8955869896827918e-10,3.4301069683183508e-06,3.667531943809981e-12,1.0276223412838216e-13,0.00015370591830640929,4.2843187759280538e-08,0.0078424724285681494,0.001667547775791451,5.9381759299188343e-05,1.4335196315204826e-06,8.5605309893798173e-09,1.0185581091773466e-07,6.9232541810315129e-09,9.710866116332341e-06,6.7692529828501317e-08,3.0745788041088605e-10,3.9681433904892407e-07,2.0904399589357082e-06,1.4182047426174624e-12,2.3932216288323068e-08,3.7998512697573003e-11,1.8237706044243159e-10,2.9160653807896344e-09,1.2086807081349837e-14,2.3249422375163786e-13
1.5807893085912e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44271995885128324,0.10915975759508283,0.021805085320579627,0.0,0.00014171341104403845,0.00049374911113914479,5.9405182254237714e-05,8.9317715380734467e-06,5.7144945029938144e-16,0.001584657712335523,1.5560949241853966e-12,0.00034424513430160079,3.9449474926767784e-10,3.4852541860949638e-06,3.7006768200288551e-12,1.0411401442273551e-13,0.00015475589772550382,4.3577900649334302e-08,0.0078419139687688506,0.0016721417937278938,5.9436043352979313e-05,1.4387889984316097e-06,8.5960115599567607e-09,1.0228592059890937e-07,6.9969218368548002e-09,9.7590324224110331e-06,6.8853864670404646e-08,3.0852389022707384e-10,3.977704794896394e-07,2.0935434138965155e-06,1.428510329327551e-12,2.4220420578735016e-08,3.8609087256185939e-11,1.8398972837284143e-10,2.9717250267788863e-09,1.2293967282312542e-14,2.3556624500454418e-13
1.58749507656828e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44271583110035673,0.10915269625020529,0.021801205061367679,0.0,0.0001432643356418974,0.00049614566630549767,5.9928608594950449e-05,9.0381822612655339e-06,5.8009859444223033e-16,0.0015914772176832924,1.5879526390780868e-12,0.00034429443404487289,3.9947005217799864e-10,3.540994761060125e-06,3.733945257671512e-12,1.054770558192762e-13,0.0001558062832806304,4.4321853968246936e-08,0.0078413547445023973,0.0016767164330905042,5.9490113967517201e-05,1.4440437166712e-06,8.6314693660001773e-09,1.0271585701953965e-07,7.0709958957779366e-09,9.8071254846679645e-06,7.0029811879267145e-08,3.0959023329296404e-10,3.9872692816040226e-07,2.0966503509753155e-06,1.4388498682715138e-12,2.4510692784114048e-08,3.9226225661310597e-11,1.8560920966956227e-10,3.0281783359645591e-09,1.2503731016186317e-14,2.3866454496754717e-13
1.5942008445453598e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44271172370967393,0.1091456333083697,0.021797328389559129,0.0,0.00014482425907449669,0.00049853853963491887,6.0454240713429191e-05,9.1453473966046163e-06,5.8883611937772357e-16,0.001598294678865434,1.6203092963449795e-12,0.00034434149743371121,4.0448471609758761e-10,3.5973315115939076e-06,3.7673370136300199e-12,1.0685139601692828e-13,0.00015685704878796471,4.5075120421349998e-08,0.0078407947930327123,0.0016812717311670479,5.9543974016005331e-05,1.4492837998025665e-06,8.6669043476541018e-09,1.0314561938511475e-07,7.1454761213783837e-09,9.8551450493070208e-06,7.1220486483751701e-08,3.1065692763259602e-10,3.9968370315003296e-07,2.0997607880939045e-06,1.4492233411938914e-12,2.4803036261150166e-08,3.9849959032440704e-11,1.8723550142691301e-10,3.0854326414760624e-09,1.271611874780678e-14,2.4178922260356596e-13
1.6009066125224397e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44270763660340767,0.10913856874408581,0.021793455299837058,0.0,0.00014639317868441804,0.0005009277196348429,6.0982077667689764e-05,9.2532681334197721e-06,5.9766249321337942e-16,0.0016051100809146245,1.6531701884305241e-12,0.00034438636095598452,4.0953884873639518e-10,3.654267242198793e-06,3.8008518469874241e-12,1.0823707260069846e-13,0.0001579081682633132,4.5837772908984775e-08,0.0078402341501433298,0.0016858077253569179,5.9597626328596868e-05,1.4545092616665114e-06,8.7023164458064159e-09,1.035752069100395e-07,7.2203622711187531e-09,9.9030908709403889e-06,7.2426003821325524e-08,3.1172399110136325e-10,4.0064082233171672e-07,2.1028747429711359e-06,1.459630729828006e-12,2.5097454325667448e-08,4.0480318335687989e-11,1.8886860072945373e-10,3.1434953035405496e-09,1.2931150996878821e-14,2.449403766712921e-13
1.6076123804995195e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44270356970707764,0.10913150253319405,0.021789585786816036,0.0,0.0001479710916600286,0.0005033131952082451,6.1512118512167775e-05,9.3619456462461188e-06,6.0657818423739704e-16,0.0016119234090013277,1.6865406336032313e-12,0.00034442906053803719,4.1463255711480118e-10,3.7118047434109907e-06,3.8344895189942542e-12,1.0963412304176691e-13,0.00015895961592131489,4.6609884525216022e-08,0.0078396728501958831,0.0016903244531692174,5.965107369315744e-05,1.4597201163756202e-06,8.7377056020752132e-09,1.0400461881747876e-07,7.2956540964067574e-09,9.950962712450721e-06,7.3646479536224862e-08,3.127914413884052e-10,4.0159830336648874e-07,2.1059922331252714e-06,1.4700720158958524e-12,2.5393950252789224e-08,4.1117334382814168e-11,1.9050850465210242e-10,3.2023737093490475e-09,1.3148848337617817e-14,2.4811810572483313e-13
1.6143181484765994e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44269952294749515,0.10912443465281157,0.021785719845042816,0.0,0.00014955799503685668,0.00050569495564719354,6.2044362297758936e-05,9.4713810948839228e-06,6.1558366091799011e-16,0.0016187346484315202,1.7204259758403657e-12,0.00034446963155318152,4.1976594756245108e-10,3.769946791713409e-06,3.868249793045019e-12,1.1104258469758113e-13,0.00016001136617463781,4.7391528556543647e-08,0.0078391109261862976,0.0016948219522208566,5.9704318856012221e-05,1.4649163783086813e-06,8.773071758795394e-09,1.04433854339205e-07,7.3713513426546434e-09,9.998760344855455e-06,7.4882029577416677e-08,3.1385929601896983e-10,4.0255616370665442e-07,2.1091132758763012e-06,1.4805471811079838e-12,2.5692527277102771e-08,4.1761037830281284e-11,1.9215521026024754e-10,3.2620752729222544e-09,1.3369231398390244e-14,2.5132250811335814e-13
