Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HOX(22),HX(19),H2OX(23),CH3OO(77),C2H6X(52),CH2X(27),CHX(28),CX(26),OCX(25),COX(50),CH4OX(60),C2H4(47),C2H4X(65),CO2X(24),C2H5X(51),C2H3X(64),C2H2X(222),C2H3(46),C2H2(235),C2H2X(254),C2H2(252),H2X(49),C2H4O(45),SX(281),C2H4OX(63),C3H8X(57)
9.375309251701599e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31855893158870918,0.11271560453155643,0.015915723145592121,4.0422041757293995e-08,0.00029021642892164998,7.8779050520516045e-07,6.1068668408077685e-05,3.7541051491884179e-06,7.7476135244553867e-21,0.00033531986188959154,1.7778454308842843e-12,1.1040334858759608e-08,2.1785644141026545e-10,5.6343103283525707e-07,8.6743924195142779e-16,1.5920303599142253e-15,2.9848556455372488e-06,3.2719515546505191e-09,0.0055494409366745878,0.013456042392252425,3.069488565728665e-07,6.3600806648705248e-07,2.1249395874823038e-06,1.3661394273772292e-08,4.1372186029055428e-08,9.5611315661202448e-09,2.1875845737284777e-11,1.178890710013121e-08,3.3643866871738963e-08,6.2496778128893468e-13,4.7936180366780856e-11,9.31511864193795e-12,1.3118177399962116e-12,9.4765177012294555e-16,1.2695298670642827e-12,3.9073897139392836e-13,8.8629612498077796e-16,9.5036131796093981e-12,8.1947854716854656e-14,1.3674940563298661e-12,1.1449756510135324e-14,2.5198426202832258e-18,1.1639622087889545e-08,3.3062593002301014e-13,9.5758289292887683e-20,6.590279180152738e-17,3.2741750348688089e-15
9.384991174056829e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31854894576964521,0.11271506688280393,0.015910268828601824,4.0569967787186428e-08,0.00029079416983081487,7.8725391943639771e-07,6.1207929563081388e-05,3.7711712137984379e-06,7.7736443164340029e-21,0.0003358833541431409,1.7911075876724678e-12,1.1043706484533175e-08,2.1886564528458338e-10,5.6512753375229541e-07,8.696824532666251e-16,1.604390143028469e-15,2.9866899888529383e-06,3.2908120182937022e-09,0.0055492392686804183,0.013466229755161005,3.0733537106520861e-07,6.3631382407920585e-07,2.1242922293428271e-06,1.3687114764005913e-08,4.1427529821890909e-08,9.6043527936837029e-09,2.1901796513170331e-11,1.1791285959390269e-08,3.3659850197236787e-08,6.2630747228894224e-13,4.8043988454334455e-11,9.3428739837937579e-12,1.3193809988138252e-12,9.530844288704767e-16,1.2728947632990522e-12,3.924921053600015e-13,8.9092049473661315e-16,9.5695424537963873e-12,8.2386823959529145e-14,1.3762781828110429e-12,1.1523212932858797e-14,2.5360289712944964e-18,1.1631319800633125e-08,3.328690775482161e-13,9.6404895665858698e-20,6.6424351496327902e-17,3.2985238087530778e-15
9.394673096412059e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31853896640134793,0.11271452864646818,0.015904817440375855,4.0718281979371973e-08,0.00029137241758144845,7.8671807115333714e-07,6.1347362051826555e-05,3.7882946064042841e-06,7.7997427681909679e-21,0.00033644705833056041,1.8044531789182926e-12,1.1047097881326634e-08,2.1987832634288908e-10,5.6682726449773056e-07,8.7193083754720869e-16,1.616833118509776e-15,2.9885223108840497e-06,3.3097597194330797e-09,0.0055490376862458923,0.013476410580639144,3.0772191626779997e-07,6.3661933054458458e-07,2.1236460247224022e-06,1.3712855617367951e-08,4.1482859745912718e-08,9.6477178919994686e-09,2.1927749297316234e-11,1.1793665569730701e-08,3.3675827367434652e-08,6.2764866930966644e-13,4.8151925145563867e-11,9.3706811528166757e-12,1.326979248425758e-12,9.5854203183143113e-16,1.2762650046743969e-12,3.9425101092920198e-13,8.9556392627872596e-16,9.6358539707456924e-12,8.2827676284225411e-14,1.3851093429592672e-12,1.1597061638450088e-14,2.5523019909129368e-18,1.1623029131456494e-08,3.3512499222767818e-13,9.7055409048542999e-20,6.6949491765295223e-17,3.3230251235308653e-15
9.404355018767289e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31852899348065328,0.11271398982300025,0.015899368979408825,4.0866984936224351e-08,0.00029195117197314713,7.8618296028950782e-07,6.1486965880592047e-05,3.8054754446137305e-06,7.8259090386235416e-21,0.00033701097378742499,1.8178826278112973e-12,1.1050509085520269e-08,2.2089449205913724e-10,5.6853022717413568e-07,8.7418441047708191e-16,1.6293597578012898e-15,2.9903526148392801e-06,3.3287949579721537e-09,0.0055488361893393148,0.013486584871885076,3.08108491871504e-07,6.3692458620215196e-07,2.1230009707449885e-06,1.3738616822778453e-08,4.1538175726757694e-08,9.6912271507761611e-09,2.1953704067966883e-11,1.1796045921899398e-08,3.369179838254464e-08,6.289913723231864e-13,4.8259990438961006e-11,9.3985401803628423e-12,1.3346126091475216e-12,9.6402465936091142e-16,1.2796405925154636e-12,3.9601569948409795e-13,9.0022670652473919e-16,9.7025495003229068e-12,8.3270417464012657e-14,1.3939877384204445e-12,1.1671304301141782e-14,2.5686620506474452e-18,1.1614750077952326e-08,3.3739373263668042e-13,9.7709375917694042e-20,6.7478233304828398e-17,3.3476797483114752e-15
9.414036941122519e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31851902700439821,0.11271345041285101,0.01589392344419583,4.1016077260311677e-08,0.00029253043280546198,7.8564858677072703e-07,6.1626741055524327e-05,3.822713846074457e-06,7.8521432871240694e-21,0.00033757509984965654,1.8313963591303356e-12,1.1053940133540467e-08,2.2191414991101296e-10,5.7023642388029355e-07,8.7644318779401607e-16,1.6419705345045341e-15,2.9921809039192931e-06,3.3479180344562452e-09,0.0055486347779289923,0.01349675263209623,3.0849509756738808e-07,6.3722959137586271e-07,2.1223570645363467e-06,1.3764398370132002e-08,4.1593477690221669e-08,9.7348808598040325e-09,2.1979660803512053e-11,1.1798427007684552e-08,3.3707763240447164e-08,6.303355812760478e-13,4.8368184332906116e-11,9.4264510977258251e-12,1.3422812015476954e-12,9.6953239588085073e-16,1.2830215278299525e-12,3.977861824097069e-13,9.0490873723139599e-16,9.7696308182887298e-12,8.371505357230008e-14,1.4029135715365372e-12,1.1745942600633609e-14,2.5851095233284387e-18,1.1606482637599678e-08,3.3967535758105181e-13,9.8366752826300868e-20,6.8010596907879117e-17,3.3724884550656734e-15
9.423718863477749e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31850906696942055,0.11271291041647101,0.015888480833232473,4.1165559554390636e-08,0.00029311019987789686,7.851149505151859e-07,6.1766687582634049e-05,3.8400099284735178e-06,7.8784456735824187e-21,0.00033813943585352536,1.8449947992485284e-12,1.1057391061859271e-08,2.2293730737990003e-10,5.7194585671119108e-07,8.787071852897667e-16,1.6546659243874265e-15,2.994007181316749e-06,3.3671292500728762e-09,0.005548433451983221,0.013506913864469228,3.0888173304672439e-07,6.3753434638338247e-07,2.1217143032294916e-06,1.379020025241125e-08,4.1648765562259338e-08,9.7786793089536211e-09,2.200561948135262e-11,1.1800808827050012e-08,3.3723721933161486e-08,6.3168129599781589e-13,4.8476506825616708e-11,9.4544139361351917e-12,1.3499851464658486e-12,9.7506533334511688e-16,1.2864078141117569e-12,3.9956247109337907e-13,9.0960986461871042e-16,9.8370997061189098e-12,8.4161590993625716e-14,1.4118870452530761e-12,1.1820978221780528e-14,2.6016447830275856e-18,1.1598226807765329e-08,3.4196992608586076e-13,9.9028275509140656e-20,6.8546603464423066e-17,3.3974520186346132e-15
9.43340078583298e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31849911337255837,0.11271236983431046,0.015883041145014862,4.1315432421409679e-08,0.00029369047298991415,7.8458205143348116e-07,6.1906805467797888e-05,3.8573638095371409e-06,7.9048163583869659e-21,0.00033870398113565003,1.8586783761351747e-12,1.1060861906994358e-08,2.2396397195086861e-10,5.7365852775801775e-07,8.8097641881015599e-16,1.6674464053906486e-15,2.9958314502163264e-06,3.3864289066517e-09,0.0055482322114702946,0.013517068572199894,3.0926839800103658e-07,6.3783885153502409e-07,2.1210726839814156e-06,1.381602245913723e-08,4.1704039268983905e-08,9.8226227881752747e-09,2.2031580079246783e-11,1.180319137336913e-08,3.3739674459802285e-08,6.3302851642616545e-13,4.8584957915288609e-11,9.4824287267616731e-12,1.3577245650000993e-12,9.8062355287402785e-16,1.2897994539519775e-12,4.0134457692514554e-13,9.1433051285764874e-16,9.9049579512374075e-12,8.4610035780414823e-14,1.4209083632058665e-12,1.1896412854912695e-14,2.6182682049480869e-18,1.1589982585704264e-08,3.4427749735174501e-13,9.9693516730764708e-20,6.9086273961651649e-17,3.4225712167330313e-15
9.442114515952686e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31849016063735924,0.1127118828098955,0.015878147923324093,4.1450652440095092e-08,0.00029421315128879051,7.8410307246319114e-07,6.2033058080325509e-05,3.8730318176867528e-06,7.9286085027913374e-21,0.00033921225027448839,1.8710667423717523e-12,1.1064002726714891e-08,2.2489097482659375e-10,5.7520270209986505e-07,8.8302321892311337e-16,1.6790219881072405e-15,2.9974715775855185e-06,3.4038744646134565e-09,0.0055480511680275294,0.01352620223322893,3.0961642140623147e-07,6.3811269281254014e-07,2.1204962007672505e-06,1.3839279813710225e-08,4.1753773432758703e-08,9.8622961598983213e-09,2.2054946241476955e-11,1.1805336278328796e-08,3.375402646176428e-08,6.3424230216887993e-13,4.868267384483273e-11,9.5076864831802454e-12,1.3647204719239321e-12,9.8564763575441232e-16,1.2928565074360956e-12,4.0295345525139135e-13,9.1859569349207164e-16,9.9663647553320521e-12,8.5015271880856715e-14,1.4290686250689069e-12,1.1964646581743665e-14,2.6333049745339699e-18,1.1582572708131122e-08,3.4636547796629248e-13,1.0029526224926274e-19,6.9575127508850332e-17,3.445312207818899e-15
9.450828246072393e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31848121311216998,0.11271139531169055,0.01587325706674406,4.1586189751258737e-08,0.00029473623917099592,7.8362469044824983e-07,6.215944950160663e-05,3.8887468240272899e-06,7.9524562168917838e-21,0.00033972068790860422,1.8835247318616974e-12,1.1067159735365179e-08,2.2582082998321059e-10,5.7674950260588862e-07,8.8507428472904405e-16,1.6906672354012107e-15,2.9991100829536995e-06,3.4213921258054648e-09,0.0055478701937365545,0.013535330614214098,3.099644682118744e-07,6.3838633219925674e-07,2.1199206382496112e-06,1.3862553616042342e-08,4.1803496009271867e-08,9.9020874524026988e-09,2.2078313925617223e-11,1.1807481761014103e-08,3.3768373465263993e-08,6.3545730742737797e-13,4.8780493934898533e-11,9.5329863687175593e-12,1.3717452994480777e-12,9.9069232898699601e-16,1.2959178994358915e-12,4.0456706300288889e-13,9.2287661255181232e-16,1.0028089704819845e-11,8.5422062343686273e-14,1.437267955726949e-12,1.2033206122631072e-14,2.6484137358848632e-18,1.1575172228366604e-08,3.4846408243338485e-13,1.0090005721928671e-19,7.0066981380966748e-17,3.468180466679379e-15
9.4595419761921e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31847227079468771,0.11271090734002334,0.01586836857417941,4.1722044794823083e-08,0.00029525973649025049,7.8314690530884332e-07,6.2285979735663939e-05,3.9045089144563826e-06,7.9763596185982351e-21,0.00034022929355507895,1.8960526597451966e-12,1.1070332959655102e-08,2.2675354288448058e-10,5.7829893079310529e-07,8.8712962788721775e-16,1.7023824999898249e-15,3.00074696862692e-06,3.4389821115241962e-09,0.005547689288574245,0.01354445371748356,3.1031253819350904e-07,6.3865976992126055e-07,2.1193459943705434e-06,1.3885843859823983e-08,4.1853206944988036e-08,9.9419968772134237e-09,2.2101683115307315e-11,1.1809627819362445e-08,3.3782715466725733e-08,6.3667353210924019e-13,4.8878418183963813e-11,9.5583284059752603e-12,1.3787991363570269e-12,9.9575769618866848e-16,1.2989836321857037e-12,4.0618540848711813e-13,9.2717336886938386e-16,1.00901341148737e-11,8.5830411616767233e-14,1.4455065049128918e-12,1.2102092720435845e-14,2.6635947649409794e-18,1.1567781144194322e-08,3.5057335431724414e-13,1.0150802693154999e-19,7.0561851070093313e-17,3.4911765659313074e-15
9.468255706311807e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31846333368260971,0.11271041889522124,0.015863482444535164,4.1858218010856077e-08,0.00029578364310024204,7.826697169595639e-07,6.2412648786419701e-05,3.9203181749003685e-06,8.0003188262044968e-21,0.00034073806673126048,1.9086508423850654e-12,1.1073522426328479e-08,2.2768911899688397e-10,5.7985098817564523e-07,8.8918926009619813e-16,1.7141681362628866e-15,3.0023822369052421e-06,3.4566446435550214e-09,0.0055475084525174728,0.01355357154536486,3.1066063112684251e-07,6.3893300620847494e-07,2.1187722670778532e-06,1.3909150537567311e-08,4.1902906186480436e-08,9.9820246459149041e-09,2.2125053794759523e-11,1.1811774447813603e-08,3.3797052465524958e-08,6.3789097617315131e-13,4.8976446590459666e-11,9.5837126175085185e-12,1.3858820716306047e-12,1.00084379866982e-15,1.3020537068080289e-12,4.0780850001373032e-13,9.3148600307127394e-16,1.0152499305365785e-11,8.6240324157538248e-14,1.4537844228559852e-12,1.2171307622121741e-14,2.6788483385077221e-18,1.1560399453315446e-08,3.5269333733976031e-13,1.0211903725791123e-19,7.1059752143241166e-17,3.5143010804019366e-15
9.476969436431513e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31845440177363399,0.1127099299776116,0.01585859867671665,4.199470983954371e-08,0.00029630795885463132,7.8219312531046621e-07,6.2539456657714415e-05,3.936174691308743e-06,8.0243339583193934e-21,0.00034124700695471445,1.9213195971468755e-12,1.1076728162156791e-08,2.2862756378914172e-10,5.8140567626527674e-07,8.9125319309066163e-16,1.7260244999817276e-15,3.0040158900838192e-06,3.4743799440833001e-09,0.0055473276855431001,0.013562684100185038,3.1100874678769594e-07,6.3920604129223966e-07,2.1181994543233347e-06,1.3932473641904228e-08,4.1952593680416998e-08,1.0022170970136985e-08,2.2148425948309566e-11,1.1813921640468647e-08,3.3811384460485419e-08,6.3910963957711876e-13,4.9074579152756593e-11,9.6091390258338007e-12,1.392994194407706e-12,1.0059506985791353e-15,1.3051281242391334e-12,4.0943634589402002e-13,9.3581452177751926e-16,1.0215186599888994e-11,8.6651804499588671e-14,1.4621018601975727e-12,1.2240852078023009e-14,2.6941747341534972e-18,1.1553027153364543e-08,3.5482407535591902e-13,1.027330304308149e-19,7.156070022880194e-17,3.537554586716895e-15
9.48568316655122e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31844547506545873,0.11270944058752151,0.015853717269629464,4.2131520721172112e-08,0.00029683268360705347,7.8171713026767422e-07,6.266640335331597e-05,3.9520785496510582e-06,8.0484051338266142e-21,0.00034175611374319674,1.9340592422702047e-12,1.107995019393551e-08,2.2956888273190776e-10,5.8296299657171028e-07,8.933214386355868e-16,1.7379519481047794e-15,3.0056479304535557e-06,3.49218823564272e-09,0.0055471469876279935,0.01357179138427069,3.1135688495201863e-07,6.3947887539863351e-07,2.117627554065798e-06,1.3955813166560335e-08,4.2002269373565588e-08,1.0062436061549048e-08,2.2171799559747053e-11,1.1816069394946999e-08,3.3825711447704186e-08,6.4032952222797558e-13,4.9172815869154438e-11,9.6346076534340037e-12,1.4001355939674187e-12,1.0110784603707598e-15,1.3082068864400516e-12,4.110689544399003e-13,9.4015898349626473e-16,1.0278197325328873e-11,8.7064857162061906e-14,1.4704589679354066e-12,1.2310727341405621e-14,2.7095742301491274e-18,1.1545664241918435e-08,3.5696561232994465e-13,1.0335018366630947e-19,7.2064711008768378e-17,3.5609376630706058e-15
9.494396896670927e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31843655355578337,0.11270895072527785,0.015848838222179654,4.2268651096193916e-08,0.0002973578172111052,7.8124173173088705e-07,6.2793488876873289e-05,3.9680298359296363e-06,8.0725324720648508e-21,0.00034226538661477716,1.9468700974387934e-12,1.1083188548499445e-08,2.3051308129898593e-10,5.8452295060126274e-07,8.9539400854320486e-16,1.7499508395718947e-15,3.007278360298371e-06,3.5100697413416672e-09,0.0055469663587490083,0.0135808933999477,3.1170504539595889e-07,6.3975150875345461e-07,2.1170565642726193e-06,1.3979169104873546e-08,4.2051933212808101e-08,1.0102820131888405e-08,2.2195174612912943e-11,1.1818217708311071e-08,3.384003342444337e-08,6.415506240444221e-13,4.9271156737873615e-11,9.6601185227366596e-12,1.4073063598202427e-12,1.0162271474295406e-15,1.3112899952674105e-12,4.1270633396584248e-13,9.4451945475998386e-16,1.0341532814091357e-11,8.7479486638445655e-14,1.4788558976574121e-12,1.238093467039658e-14,2.7250471058382316e-18,1.1538310716459318e-08,3.5911799240863232e-13,1.0397054414711821e-19,7.2571800253878314e-17,3.5844508902705705e-15
9.503110626790634e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31842763724230727,0.1127084603912073,0.015843961533273537,4.2406101405166006e-08,0.00029788335952036024,7.8076692959589255e-07,6.292071323196367e-05,3.9840286361666279e-06,8.0967160926525965e-21,0.00034277482508771794,1.9597524832241122e-12,1.1086443252707412e-08,2.3146016496612419e-10,5.8608553985817095e-07,8.9747091465833862e-16,1.7620215345408219e-15,3.0089071818978988e-06,3.5280246846409876e-09,0.0055467857988830025,0.013589990149541504,3.1205322789578011e-07,6.4002394158704565e-07,2.1164864829155197e-06,1.4002541448845727e-08,4.2101585145124595e-08,1.0143323392930161e-08,2.2218551092332167e-11,1.1820366573279851e-08,3.3854350391314874e-08,6.4277294500733582e-13,4.9369601757112995e-11,9.6856716561363699e-12,1.4145065816180342e-12,1.0213968204427941e-15,1.3143774514003946e-12,4.1434849278766127e-13,9.4889595229263611e-16,1.0405194401944213e-11,8.789569745735349e-14,1.4872928013159418e-12,1.2451475326099238e-14,2.7405936411806978e-18,1.1530966574412126e-08,3.6128125985539127e-13,1.0459386231162586e-19,7.3081983789376211e-17,3.6080948507094807e-15
9.511824356910341e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31841872612273048,0.11270796958563639,0.015839087201817818,4.2543872088788521e-08,0.00029840931038835767,7.8029272375299221e-07,6.3048076422062346e-05,4.0000750364120922e-06,8.1209561156049957e-21,0.00034328442868055396,1.9727067214532657e-12,1.1089714333452018e-08,2.3241013921175574e-10,5.8765076584373092e-07,8.9955216886485558e-16,1.7741643948965476e-15,3.0105343975257656e-06,3.5460532894998433e-09,0.0055466053080068236,0.013599081635376894,3.1240143222789069e-07,6.4029617412656136e-07,2.1159173079713818e-06,1.4025930191884817e-08,4.215122511760582e-08,1.0183946056508263e-08,2.2241928982171771e-11,1.1822515985884491e-08,3.3868662345278385e-08,6.4399648504178429e-13,4.9468150924974063e-11,9.7112670759795079e-12,1.4217363492117836e-12,1.0265875439980812e-15,1.3174692562803058e-12,4.1599543922244044e-13,9.5328851026024386e-16,1.0469183429388717e-11,8.8313494163718255e-14,1.4957698313745954e-12,1.2522350573855057e-14,2.7562141171334234e-18,1.1523631813120937e-08,3.6345545909396675e-13,1.0522028696050387e-19,7.3595277517894191e-17,3.6318701290565243e-15
9.520538087030047e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31840982019475378,0.11270747830889143,0.015834215226719503,4.2681963587872188e-08,0.00029893566966860931,7.7981911408825429e-07,6.3175578450562952e-05,4.0161691227374737e-06,8.1452526612513754e-21,0.00034379419691203493,1.9857331349453739e-12,1.1093001817652045e-08,2.3336300951640124e-10,5.8921863005692499e-07,9.0163778307943746e-16,1.7863797838922627e-15,3.0121600094508992e-06,3.564155780269426e-09,0.0055464248860973226,0.01360816785977819,3.1274965816885599e-07,6.4056820659417426e-07,2.1153490374246771e-06,1.4049335328033826e-08,4.2200853077442765e-08,1.0224688334498964e-08,2.2265308266048511e-11,1.1824665945181394e-08,3.3882969281627225e-08,6.4522124403321067e-13,4.9566804239487192e-11,9.73690480457454e-12,1.4289957526101923e-12,1.0317993835939969e-15,1.3205654121654798e-12,4.1764718158839389e-13,9.5769720071675357e-16,1.0533501240662834e-11,8.8732881296695468e-14,1.5042871407040989e-12,1.259356168234776e-14,2.7719088154316401e-18,1.1516306429867729e-08,3.6564063467360908e-13,1.0585005301086634e-19,7.4111697403354506e-17,3.6557773117634292e-15
9.529251817149754e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31840091945607851,0.11270698656129859,0.015829345606885946,4.2820376343349533e-08,0.00029946243721460031,7.7934610048318416e-07,6.3303219320772982e-05,4.0323109812372915e-06,8.1696058502571462e-21,0.000344304129301141,1.998832047581682e-12,1.1096305732254479e-08,2.3431878136283271e-10,5.9078913399425563e-07,9.0372776925413951e-16,1.7986680662444703e-15,3.0137840199371763e-06,3.582332381721112e-09,0.0055462445331313425,0.013617248825069176,3.1309790549540129e-07,6.4084003921601081e-07,2.1147816692669161e-06,1.4072756849222568e-08,4.2250468971927209e-08,1.0265550438824412e-08,2.2288688928200142e-11,1.1826816444808164e-08,3.3897271200844819e-08,6.464472219521411e-13,4.966556169866006e-11,9.7625848641902153e-12,1.4362848819913322e-12,1.0370323992704965e-15,1.3236659201359125e-12,4.1930372820594972e-13,9.6212206513363261e-16,1.0598149184068833e-11,8.9153863395780638e-14,1.5128448826091111e-12,1.2665109923835509e-14,2.7876780185280521e-18,1.1508990421867467e-08,3.6783683128024618e-13,1.0648280491443442e-19,7.4631259475225135e-17,3.6798169871925636e-15
9.537965547269462e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31839202390440607,0.11270649434318372,0.015824478341224805,4.2959110796279914e-08,0.00029998961287978438,7.7887368281452499e-07,6.3430999035909996e-05,4.0485006980300138e-06,8.1940158036451835e-21,0.00034481422536709579,2.012003784371046e-12,1.1099626104235898e-08,2.3527746023618948e-10,5.9236227914960148e-07,9.058221393801914e-16,1.8110296082257692e-15,3.0154064312431545e-06,3.6005833190710095e-09,0.0055460642490857259,0.013626324533573066,3.1344617398435957e-07,6.4111167221931989e-07,2.1142152014924819e-06,1.4096194748838247e-08,4.2300072748459155e-08,1.0306532581453252e-08,2.2312070953071386e-11,1.1828967480230695e-08,3.391156810063349e-08,6.4767441873093479e-13,4.9764423300416552e-11,9.7883072770527557e-12,1.4436038277109039e-12,1.0422866563614819e-15,1.3267707813898572e-12,4.209650873961736e-13,9.6656312994983565e-16,1.0663128612186847e-11,8.9576445014203672e-14,1.5214432108525495e-12,1.2736996574359735e-14,2.8035220097706634e-18,1.150168378626533e-08,3.700440937440557e-13,1.0711873319464702e-19,7.5153979832668325e-17,3.7039897457299887e-15
9.54667927738917e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31838313353743897,0.11270600165487268,0.015819613428644106,4.3098167387842335e-08,0.00030051719651758658,7.7840186095453329e-07,6.3558917599104302e-05,4.0647383592566715e-06,8.2184826427804483e-21,0.00034532448462935671,2.0252486713989089e-12,1.1102962960600828e-08,2.3623905162382219e-10,5.9393806701434139e-07,9.0792090548286748e-16,1.823464777598534e-15,3.0170272456223521e-06,3.6189088179591609e-09,0.005545884033937307,0.013635394987612548,3.1379446341271659e-07,6.4138310582743751e-07,2.1136496321031661e-06,1.411964902024903e-08,4.2349664354530845e-08,1.0347634974400489e-08,2.2335454324662193e-11,1.1831119048271526e-08,3.3925859977909801e-08,6.4890283428493739e-13,4.9863389042615532e-11,9.8140720653473713e-12,1.4509526802947988e-12,1.0475622192984717e-15,1.3298799975873581e-12,4.2263126748171948e-13,9.7102044562293611e-16,1.0728440881630422e-11,9.0000630725486794e-14,1.5300822796382882e-12,1.2809222913595379e-14,2.819441073323497e-18,1.1494386520140459e-08,3.7226246703359915e-13,1.0775792151872704e-19,7.567987464161412e-17,3.7282961797109189e-15
9.555393007508878e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31837424835287981,0.112705508496691,0.015814750868052098,4.3237546559306272e-08,0.00030104518798141028,7.7793063477205968e-07,6.3686975013420167e-05,4.0810240510753085e-06,8.2430064892872884e-21,0.0003458349066075572,2.0385670355680492e-12,1.110631632837504e-08,2.3720356101479542e-10,5.955164990779556e-07,9.1002407961837355e-16,1.8359739432537793e-15,3.0186464653244506e-06,3.6373091043470738e-09,0.0055457038876629231,0.013644460189509901,3.1414277355759415e-07,6.4165434026253098e-07,2.1130849591080301e-06,1.4143119656362239e-08,4.2399243737741209e-08,1.0388857829711804e-08,2.2358839026938713e-11,1.1833271145139037e-08,3.3940146830536046e-08,6.5013246854173435e-13,4.9962458923080868e-11,9.8398792512291708e-12,1.4583315303981443e-12,1.0528591509929912e-15,1.3329935703298332e-12,4.2430227678588231e-13,9.7549406300448627e-16,1.0794087352138837e-11,9.042642508721749e-14,1.5387622435023407e-12,1.2881790223945886e-14,2.8354354939464817e-18,1.1487098620522318e-08,3.7449199622070498e-13,1.0840028402258999e-19,7.6208960118517205e-17,3.7527368829224954e-15
9.564106737628586e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31836536834843199,0.11270501486896413,0.01580989065835741,4.3377248752075457e-08,0.00030157358712462715,7.7746000413099284e-07,6.3815171281825852e-05,4.0973578596688236e-06,8.2675874651725473e-21,0.00034634549082159096,2.0519592049837612e-12,1.1109686234615306e-08,2.3817099390063106e-10,5.9709757682713812e-07,9.1213167388214267e-16,1.8485574757480569e-15,3.0202640925935269e-06,3.6557844046689123e-09,0.0055455238102394026,0.013653520141586812,3.1449110419626345e-07,6.4192537574900792e-07,2.1125211805206498e-06,1.4166606650051505e-08,4.2448810845796429e-08,1.0430201359482721e-08,2.2382225044247102e-11,1.1835423765870927e-08,3.3954428657121257e-08,6.5136332144302357e-13,5.0061632939570875e-11,9.8657288568079698e-12,1.4657404688657952e-12,1.0581775151202944e-15,1.3361115008609097e-12,4.2597812363354978e-13,9.7998401933318541e-16,1.0860069387988954e-11,9.0853832683585944e-14,1.5474832574730979e-12,1.295469979186699e-14,2.8515055573022959e-18,1.1479820084367459e-08,3.7673272653258413e-13,1.0904580082762598e-19,7.6741252554471424e-17,3.7773124513223575e-15
9.572820467748293e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31835649352179912,0.11270452077201724,0.015805032798468982,4.3517274407669526e-08,0.00030210239380058074,7.769899688909252e-07,6.3943506407205606e-05,4.1137398712415124e-06,8.2922256927775482e-21,0.00034685623679157868,2.065425508802179e-12,1.1113072706405351e-08,2.3914135577500423e-10,5.9868130174615177e-07,9.1424370040670904e-16,1.8612157470932876e-15,3.0218801296687775e-06,3.674334945771042e-09,0.0055453438016435739,0.013662574846164441,3.1483945510611953e-07,6.421962125107454e-07,2.1119582943596883e-06,1.4190109994550397e-08,4.2498365626497413e-08,1.0471665775849973e-08,2.2405612360926324e-11,1.1837576906206348e-08,3.3968705455468945e-08,6.5259539291762218e-13,5.0160911089777744e-11,9.891620904153897e-12,1.4731795867079224e-12,1.0635173765980636e-15,1.3392337905215366e-12,4.2765881635090884e-13,9.844903557649518e-16,1.0926388357421299e-11,9.128285811219684e-14,1.5562454770067086e-12,1.3027952907334964e-14,2.8676515498548089e-18,1.1472550908569514e-08,3.7898470333102685e-13,1.0969457121626487e-19,7.7276768305755198e-17,3.8020234827543153e-15
