Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),CH3X(21),CH2X(27),CHX(28),CX(26),CH3OO(77),H2X(49),C2H4(47),OCX(25),COX(50),CHOX(53),O(29),H2OX(23),HOX(22)
4.724788246711689e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44470680146780722,0.11072850071405675,0.022819074268357564,0.0,2.6973314584731998e-07,0.00012924764130898902,1.4881062132283032e-08,2.2537255244315152e-07,2.8217398413587776e-20,0.00041051978524152337,3.0872290022427494e-15,0.00024797289456606988,8.4062778806587111e-12,5.1445515281548458e-09,6.4857891224432188e-16,6.6912591865496481e-18,2.813090552490783e-06,2.8580806959173607e-10,0.0074876511601090429,9.5937153519022542e-08,6.7505279065315478e-05,4.1714819260758799e-09,4.2530621683231525e-12,1.6966517137808138e-07,4.2645937862248023e-05,2.3302297518323346e-09,2.4030898916110019e-06,4.5000146091625146e-10,2.3531933458339791e-12,4.6285246624911894e-14,6.0069058357991663e-17,1.7833152631524377e-06,1.2163512708971669e-11,7.2641442420269957e-11
4.7355748865774e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44470361136041003,0.11072449877334817,0.022819064686265066,0.0,2.7146094161293892e-07,0.00012985888234596192,1.4979459252267768e-08,2.2685153605585167e-07,2.8515860063935022e-20,0.00041142577341027288,3.121961821388228e-15,0.0002482864760523525,8.4637161033842144e-12,5.1888229220728324e-09,6.537472984047936e-16,6.7498450646243648e-18,2.8241451351251374e-06,2.8843556576757385e-10,0.0074905561540303551,9.593631911141052e-08,6.7590660964523722e-05,4.1803965852372744e-09,4.2733915216690518e-12,1.7062531270955357e-07,4.2832807959428643e-05,2.3353721194570902e-09,2.4149828900847373e-06,4.5414384977090916e-10,2.3650249553765084e-12,4.6590993364998107e-14,6.0447872458796306e-17,1.7895447117257104e-06,1.2241333826458025e-11,7.2790667743317519e-11
4.746361526443111e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4447004403532332,0.11072051601102997,0.022819055091948804,0.0,2.7319546146535279e-07,0.00013047124478635788,1.5078286211938697e-08,2.283366226618109e-07,2.8816758193360372e-20,0.00041233154730955715,3.1570006986086979e-15,0.00024859928470442454,8.5214065976913916e-12,5.233363469465031e-09,6.5894387765646889e-16,6.8088128430717839e-18,2.8352131121058026e-06,2.9108097240585106e-10,0.00749344177081242,9.5935488965869964e-08,6.7675896630210839e-05,4.189309065075382e-09,4.2937912654413213e-12,1.7158855315083225e-07,4.3020074981306067e-05,2.3405132652389917e-09,2.4268990146329043e-06,4.5831451356083296e-10,2.376891892658864e-12,4.6898074938562876e-14,6.0828226061654571e-17,1.7957777882384588e-06,1.2319457539426043e-11,7.2939887422578814e-11
4.7571481663088216e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44469728831967648,0.11071655230178389,0.02281904548543667,0.0,2.7493671349972772e-07,0.00013108472686625117,1.5177543921987576e-08,2.2982782144379394e-07,2.9120106984563452e-20,0.00041323710651426697,3.1923475604861524e-15,0.00024891132245564936,8.5793498044600808e-12,5.2781740921722288e-09,6.6416872842810662e-16,6.8681641620014177e-18,2.8462944469557443e-06,2.9374436793480348e-10,0.0074963081362704855,9.5934663053926988e-08,6.7760986978069587e-05,4.1982193610588855e-09,4.3142615480169212e-12,1.7255489578340255e-07,4.320773883228321e-05,2.3456531867605531e-09,2.4388382270757672e-06,4.6251357628127133e-10,2.3887941962291711e-12,4.720649417658413e-14,6.1210122429134446e-17,1.8020144634978567e-06,1.2397884212968504e-11,7.3089101863507911e-11
4.7679348061745325e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44469415513396826,0.11071260752110869,0.022819035866756474,0.0,2.7668470579000681e-07,0.00013169932682927587,1.527723329289006e-08,2.3132514156143199e-07,2.9425920670687e-20,0.00041414245060027204,3.2280043404850682e-15,0.00024922259123472644,8.6375461635791867e-12,5.3232557123558925e-09,6.6942192911088235e-16,6.9279006648902645e-18,2.8573891032885946e-06,2.96425830918793e-10,0.0074991553754020397,9.5933841347287382e-08,6.7845932913080119e-05,4.2071274686660445e-09,4.334802517522105e-12,1.7352434367932748e-07,4.3395799416576285e-05,2.3507918816098432e-09,2.4508004894170552e-06,4.6674116214316922e-10,2.4007319046041563e-12,4.7516253909368498e-14,6.1593564821374619e-17,1.8082547084051013e-06,1.2476614211221476e-11,7.3238311463998665e-11
4.7787214460402434e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44469104067115978,0.11070868154531496,0.02281902623593593,0.0,2.7843944638895869e-07,0.0001323150429265459,1.5377355234905166e-08,2.3282859215122334e-07,2.9734213535378523e-20,0.00041504757914442294,3.2639729789527599e-15,0.00024953309296569685,8.6959961139458954e-12,5.3686092524931243e-09,6.7470355805812821e-16,6.9880239985811466e-18,2.8684970448081148e-06,2.9912544005799682e-10,0.007501983612392126,9.5933023817855541e-08,6.7930735329674993e-05,4.2160333833879934e-09,4.3554143228699598e-12,1.7449689989815753e-07,4.3584256638218226e-05,2.3559293473805125e-09,2.4627857638419369e-06,4.7099739557267917e-10,2.412705056298295e-12,4.7827356966548334e-14,6.1978556505133911e-17,1.8144984939551638e-06,1.2555647897368609e-11,7.3387516614818655e-11
4.7895080859059543e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44468794480711987,0.11070477425151957,0.022819016593002697,0.0,2.8020094332822454e-07,0.00013293187341657589,1.5477910658074792e-08,2.3433818232653402e-07,3.0044999912851865e-20,0.00041595249172455152,3.3002554231196709e-15,0.00024984282956794928,8.7547000934649011e-12,5.4142356353716041e-09,6.8001369358507394e-16,7.0485358132810642e-18,2.8796182353076696e-06,3.018432741880979e-10,0.0075047929706186303,9.5932210437735162e-08,6.8015395111894108e-05,4.2249371007271004e-09,4.3760971121353311e-12,1.7547256749148128e-07,4.37731104010546e-05,2.3610655816718443e-09,2.4747940127150244e-06,4.7528240121066938e-10,2.4247136898091346e-12,4.8139806177079426e-14,6.2365100742720836e-17,1.8207457912365458e-06,1.2634985633641544e-11,7.3536717699606663e-11
4.800294725771665e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44468486741852958,0.11070088551764065,0.022819006937984315,0.0,2.8196920461836619e-07,0.00013354981656520267,1.5578900472223272e-08,2.3585392117759869e-07,3.0358294187947503e-20,0.00041685718791947249,3.336853627099595e-15,0.00025015180295622598,8.8136585390476604e-12,5.4601357840845611e-09,6.8535241396859034e-16,7.109437762559522e-18,2.8907526386697039e-06,3.0457941227997468e-10,0.0075075835726575229,9.5931401179202538e-08,6.809991313354248e-05,4.2338386161945568e-09,4.3968510328553388e-12,1.7645134950244996e-07,4.3962360608744319e-05,2.3662005820887056e-09,2.4868251985783941e-06,4.7959630391223346e-10,2.4367578435959e-12,4.8453604369240943e-14,6.2753200791476016e-17,1.8269965714310309e-06,1.2714627781320856e-11,7.3685915094722837e-11
4.811081365637376e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4446818083828768,0.11069701522239223,0.022818997270908279,0.0,2.8374423824891275e-07,0.00013416887064550875,1.5680325586956821e-08,2.3737581777152159e-07,3.0674110796194054e-20,0.00041776166730898444,3.3737695518898193e-15,0.00025046001504062818,8.8728718866116191e-12,5.5063106220257406e-09,6.9071979744693505e-16,7.1707315033468725e-18,2.9019002188652317e-06,3.0733393343938984e-10,0.0075103555402880849,9.5930596014724759e-08,6.8184290258350066e-05,4.2427379253144477e-09,4.417676233697261e-12,1.7743324896086671e-07,4.4152007164765011e-05,2.3713343462415494e-09,2.4988792841496357e-06,4.8393922874619775e-10,2.4488375561158989e-12,4.8768754370632754e-14,6.3142859917661365e-17,1.8332508058134403e-06,1.2794574700741032e-11,7.3835109169738497e-11
4.821868005503087e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44467876757845043,0.1106931632452791,0.022818987591801995,0.0,2.8552605218840778e-07,0.00013478903393774591,1.5782186911663091e-08,2.3890388115227731e-07,3.0992464223869858e-20,0.00041866592947387089,3.4110051653712035e-15,0.00025076746772662348,8.9323405710795159e-12,5.5527610728843992e-09,6.9611592221950049e-16,7.2324186959326289e-18,2.913060939953322e-06,3.1010691690667968e-10,0.0075131089944980821,9.592979491696983e-08,6.8268527340119018e-05,4.2516350236228556e-09,4.4385728624480978e-12,1.7841826888873836e-07,4.4342049972407807e-05,2.3764668717464861e-09,2.510956232319922e-06,4.8831130099463231e-10,2.4609528658162046e-12,4.9085259008172382e-14,6.3534081383623286e-17,1.8395084657513864e-06,1.2874826751291067e-11,7.3984300287513997e-11
4.832654645368798e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44467574488433625,0.11068932946659174,0.022818977900692775,0.0,2.873146543844557e-07,0.00013541030472926049,1.5884485355510697e-08,2.4043812034071245e-07,3.1313369008062374e-20,0.00041956997399590136,3.448562442308189e-15,0.00025107416291505092,8.9920650263786128e-12,5.5994880606402991e-09,7.0154086644656392e-16,7.2945010039637752e-18,2.924234766080602e-06,3.1289844205644354e-10,0.0075158440554889284,9.5928997858773433e-08,6.8352625222873134e-05,4.2605299066639903e-09,4.459541065968296e-12,1.7940641230094072e-07,4.4532488934777099e-05,2.3815981562252355e-09,2.5230560061521054e-06,4.9271264615235528e-10,2.4731038110986189e-12,4.9403121108095404e-14,6.3926868443333634e-17,1.8457695227050304e-06,1.2955384291414362e-11,7.413348880390219e-11
4.843441285234509e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44467274018041036,0.11068551376740102,0.022818968197607863,0.0,2.8911005276376786e-07,0.0001360326813144195,1.5987221827448709e-08,2.4197854433454626e-07,3.163683973672969e-20,0.00042047380045783211,3.4864433643487209e-15,0.00025138010250212815,9.052045685440014e-12,5.6464925095587217e-09,7.0699470824904011e-16,7.3569800944430662e-18,2.9354216614807573e-06,3.157085883972318e-10,0.0075185608426807859,9.5928204813152314e-08,6.8436584741013144e-05,4.2694225699947346e-09,4.4805809926905196e-12,1.803976821979065e-07,4.4723323954798092e-05,2.3867281973051117e-09,2.5351785688788412e-06,4.9714338992644338e-10,2.4852904303615299e-12,4.9722343495953149e-14,6.43212243624379e-17,1.8520339482268351e-06,1.3036247678614371e-11,7.4282675068266713e-11
4.85422792510022e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44466975334733488,0.11068171602955328,0.022818958482574429,0.0,2.9091225523220956e-07,0.00013665616199453787,1.6090397236206127e-08,2.4352516210837256e-07,3.1962891048762803e-20,0.00042137740844340802,3.5246499200241125e-15,0.00025168528837945782,9.1122829801979433e-12,5.6937753441854794e-09,7.1247752570823512e-16,7.4198576377273441e-18,2.9466215904740475e-06,3.1853743557123461e-10,0.0075212594747176521,9.5927415753326426e-08,6.8520406719455696e-05,4.2783130091850383e-09,4.5016927902123502e-12,1.8139208157214909e-07,4.4914554935210852e-05,2.3918569926190987e-09,2.5473238839007269e-06,5.0160365823573736e-10,2.4975127620027319e-12,5.0042928996609044e-14,6.4717152404302127e-17,1.8583017139613229e-06,1.3117417269455733e-11,7.4431859423690106e-11
4.865014564965931e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44466678426655221,0.11067793613566523,0.022818948755619548,0.0,2.9272126967484442e-07,0.00013728074507780684,1.6194012490291495e-08,2.4507798261366092e-07,3.2291537634043992e-20,0.00042228079753736224,3.563184104748828e-15,0.00025198972243403403,9.1727773415890673e-12,5.7413374893419647e-09,7.1798939686560355e-16,7.4831353075258018e-18,2.9578345174668181e-06,3.2138506335397019e-10,0.0075239400694724137,9.5926630652680196e-08,6.8604091973774255e-05,4.2872012198122928e-09,4.5228766046263136e-12,1.8238961341092674e-07,4.5106181778567816e-05,2.3969845398058248e-09,2.5594919147844702e-06,5.0609357721034949e-10,2.5097708443676406e-12,5.0364880434238858e-14,6.5114655819034773e-17,1.8645727916448313e-06,1.3198893419562721e-11,7.4581042206508221e-11
4.8758012048316416e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4446638328202801,0.11067417396911892,0.022818939016770238,0.0,2.9453710395598109e-07,0.00013790642887922297,1.6298068497992335e-08,2.466370147787584e-07,3.2622794233507911e-20,0.00042318396732541843,3.6020479208202014e-15,0.00025229340654824901,9.2335291995518087e-12,5.7891798701201783e-09,7.235303997225075e-16,7.5468147808982849e-18,2.9690604069510281e-06,3.2425155165397304e-10,0.0075266027440518534,9.5925849484767705e-08,6.868764131035061e-05,4.2960871974659733e-09,4.5441325841106971e-12,1.8339028068579224e-07,4.5298204387244792e-05,2.4021108365095184e-09,2.5716826252610834e-06,5.106132731911701e-10,2.5220647157932946e-12,5.0688200632329374e-14,6.5513737871179599e-17,1.8708471531052705e-06,1.3280676483625546e-11,7.4730223746813569e-11
4.8865878446973526e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44466089889150656,0.11067042941405675,0.022818929266053414,0.0,2.9635976591921814e-07,0.00013853321172051857,1.6402566167374682e-08,2.4820226750889139e-07,3.2956675639205157e-20,0.00042408691739429069,3.6412433774180766e-15,0.00025259634259990049,9.2945389830256697e-12,5.8373034118777961e-09,7.2910061223997768e-16,7.6108977382535491e-18,2.9802992235037736e-06,3.2713698051248151e-10,0.0075292476148016421,9.5925072223347583e-08,6.8771055526506756e-05,4.3049709377499756e-09,4.56546087620296e-12,1.8439408635976867e-07,4.5490622663434065e-05,2.4072358803800828e-09,2.5838959792240956e-06,5.1516287272937401e-10,2.5343944146289066e-12,5.1012892413674158e-14,6.5914401826368023e-17,1.877124770261881e-06,1.3362766815402433e-11,7.4879404368859154e-11
4.8973744845630635e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44465798236398485,0.11066670235537657,0.022818919503495943,0.0,2.9818926338748896e-07,0.00013916109193009288,1.6507506406282645e-08,2.4977374968616703e-07,3.3293196694359307e-20,0.00042498964733168497,3.6807724906043885e-15,0.00025289853246219786,9.3558071199505917e-12,5.8857090402332383e-09,7.3470011233847527e-16,7.6753858633475335e-18,2.9915509317868265e-06,3.3004143010312568e-10,0.007531874797311283,9.5924298842343457e-08,6.8854335410635831e-05,4.3138524362751048e-09,4.5868616261216632e-12,1.8540103339320614e-07,4.568343650913893e-05,2.4123596690731004e-09,2.5961319407277866e-06,5.1974250258592549e-10,2.5467599791653976e-12,5.1338958600373318e-14,6.6316650930391436e-17,1.8834056151249901e-06,1.3445164767716386e-11,7.502858439041756e-11
4.9081611244287744e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44465508312222779,0.11066299267872665,0.022818909729124578,0.0,3.0002560416310668e-07,0.00013979006784294482,1.6612890122337898e-08,2.5135147016957565e-07,3.3632372293427101e-20,0.0004258921567263,3.7206372833226507e-15,0.00025319997800376978,9.4173340372662853e-12,5.9343976810607327e-09,7.403289778976587e-16,7.7402808432816081e-18,3.0028154965461746e-06,3.3296498073161469e-10,0.0075344844064190392,9.5923529315834662e-08,6.8937481742351164e-05,4.3227316886631892e-09,4.608334981738038e-12,1.864111247293975e-07,4.587664582618852e-05,2.4174822002497656e-09,2.6083904739854542e-06,5.2435228973108495e-10,2.5591614476755633e-12,5.1666402013833187e-14,6.6720488445759806e-17,1.8896896597957724e-06,1.3527870692461776e-11,7.5177764123199848e-11
4.918947764294485e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44465220105150399,0.1106593002705009,0.022818899942966032,0.0,3.0186879602780874e-07,0.00014042013780060539,1.671871822293915e-08,2.5293543779499257e-07,3.3974217382164276e-20,0.00042679444516782766,3.7608397853973956e-15,0.00025350068108867123,9.4791201609116127e-12,5.9833702604854261e-09,7.4598728675615043e-16,7.8055843685008331e-18,3.014092882611564e-06,3.3590771283542399e-10,0.0075370765562168046,9.5922763618105411e-08,6.9020495292611652e-05,4.3316086905520751e-09,4.6298810907101134e-12,1.8742436330172906e-07,4.6070250516230953e-05,2.4226034715769427e-09,2.6206715433676906e-06,5.2899236134391333e-10,2.5715988584601434e-12,5.1995225474761794e-14,6.7125917641998588e-17,1.8959768764660055e-06,1.36108849406081e-11,7.532694387352621e-11
4.929734404160196e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44464933603783158,0.11065562501783403,0.02281889014504692,0.0,3.037188467428009e-07,0.00014105130015107267,1.6824991615261771e-08,2.5452566137518046e-07,3.4318746957681016e-20,0.00042769651224695458,3.8013820335335327e-15,0.00025380064357639041,9.5411659158239517e-12,6.0326277048784728e-09,7.5167511671130644e-16,7.871298132792198e-18,3.0253830548960558e-06,3.3886970698348271e-10,0.0075396513600549751,9.5922001723608753e-08,6.9103376823841572e-05,4.3404834375863249e-09,4.651500097270492e-12,1.8844075204436845e-07,4.6264250480723087e-05,2.4277234807272123e-09,2.6329751134006909e-06,5.336628448117781e-10,2.5840722497585711e-12,5.2325431803167843e-14,6.7532941760346732e-17,1.9022672374178329e-06,1.3694207862194682e-11,7.5476123941527138e-11
4.940521044025907e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44464648796797379,0.11065196680859657,0.022818880335393789,0.0,3.055757640488018e-07,0.00014168355324874654,1.6931711206257264e-08,2.561221496997912e-07,3.4665976068500541e-20,0.00042859835755536198,3.842266071315629e-15,0.00025409986732185641,9.603471725938591e-12,6.0821709408521536e-09,7.5739254551898834e-16,7.9374238332828463e-18,3.036685978395582e-06,3.4185104387586001e-10,0.0075422089305472607,9.592124360693861e-08,6.9186127090078043e-05,4.3493559254198482e-09,4.6731921488787715e-12,1.8946029387316045e-07,4.6458645620950047e-05,2.4328422253787808e-09,2.6453011487645822e-06,5.3836386772985664e-10,2.5965816597762554e-12,5.2657023818361437e-14,6.7941564059701272e-17,1.908560715023521e-06,1.3777839806337173e-11,7.5625304621378805e-11
4.950229019905047e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44464393909907007,0.11064868890032933,0.022818871496695248,0.0,3.0725286694074435e-07,0.00014225351227053454,1.7028141087433087e-08,2.5756435279444866e-07,3.4980802850009987e-20,0.00042940982838229056,3.8793556300327377e-15,0.00025436853859758031,9.6597696518142413e-12,6.1270049710654132e-09,7.625636026964133e-16,7.9972905745406308e-18,3.0468694829695792e-06,3.4455085192942983e-10,0.0075444961019649611,9.5920564511145773e-08,6.9260490714669377e-05,4.3573392292762573e-09,4.6927775709839738e-12,1.9038057980807282e-07,4.6633939040676407e-05,2.4374480125044023e-09,2.6564137593808583e-06,5.42621005210544e-10,2.6078709564165273e-12,5.2956643723832066e-14,6.8310693280690457e-17,1.9142274868458054e-06,1.3853373058155697e-11,7.575956799559025e-11
4.9599369957841865e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44464140378202432,0.11064542462629183,0.022818862648532841,0.0,3.089355436390395e-07,0.00014282435227900306,1.7124933784834184e-08,2.5901164380809417e-07,3.5297839529050597e-20,0.00043022111894874408,3.9167251987015193e-15,0.00025463661433672047,9.7162788726150602e-12,6.1720719190363214e-09,7.6775875451794229e-16,8.0574936034043171e-18,3.0570632623391078e-06,3.472664520933714e-10,0.007546769486064208,9.5919888436724912e-08,6.9334749156806222e-05,4.3653206965238291e-09,4.7124223841425454e-12,1.9130342421444781e-07,4.6809552400420842e-05,2.4420527718254528e-09,2.6675445128946912e-06,5.4690307647453784e-10,2.6191894870498619e-12,5.325739037295742e-14,6.8681122043759112e-17,1.9198967408379079e-06,1.3929157153492746e-11,7.5893832306564856e-11
4.969644971663326e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44463888193581569,0.11064217390625175,0.022818853790925745,0.0,3.1062379974427973e-07,0.0001433960720875584,1.7222089959161196e-08,2.604640291003789e-07,3.5617097183061637e-20,0.0004310322289591287,3.9543762813853684e-15,0.00025490409588207758,9.7729996953054837e-12,6.2173724607468223e-09,7.7297805758049009e-16,8.1180341640121924e-18,3.0672672911566485e-06,3.4999790346925094e-10,0.0075490291634288343,9.5919215365497641e-08,6.94089029492314e-05,4.3733003240138641e-09,4.7321266944563422e-12,1.922288292030035e-07,4.6985485627841724e-05,2.4466565016611656e-09,2.67869338387119e-06,5.5121017496850516e-10,2.6305372794548529e-12,5.3559265819552183e-14,6.9052852709194338e-17,1.9255684570455035e-06,1.4005192344938471e-11,7.6028097756921625e-11
4.979352947542466e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44463637347989998,0.11063893666044768,0.022818844923893109,0.0,3.1231764084372411e-07,0.00014396867051365107,1.7319610270966621e-08,2.6192151501579674e-07,3.5938586923369119e-20,0.00043184315811850533,3.9923103866592241e-15,0.0002551709845734797,9.8299324261910113e-12,6.2629072723249461e-09,7.7822156845319016e-16,8.1789135026895666e-18,3.0774815441279805e-06,3.5274526524389425e-10,0.0075512752141711813,9.59185452794263e-08,6.9482952619498147e-05,4.3812781086149833e-09,4.7518906111126721e-12,1.9315679686721125e-07,4.7161738650490875e-05,2.451259200334462e-09,2.6898603469724254e-06,5.5554239427422144e-10,2.6419143614980331e-12,5.3862272116967062e-14,6.9425887679002414e-17,1.9312426155727992e-06,1.408147888448961e-11,7.6162364546740115e-11
4.9890609234216056e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44463387833420698,0.11063571280958652,0.022818836047454029,0.0,3.1401707251132369e-07,0.00014454214637873997,1.7417495380654646e-08,2.6338410788368755e-07,3.6262319895219819e-20,0.00043265390613258999,4.0305290276089735e-15,0.00025543728174778652,9.8870773709178649e-12,6.3086770300419591e-09,7.8348934367726422e-16,8.2401328679477126e-18,3.0877059960119354e-06,3.5550859668920098e-10,0.0075535077179348436,9.5917878160609629e-08,6.9556898690012676e-05,4.3892540472020777e-09,4.7717142374815844e-12,1.9408732931150149e-07,4.7338311395785676e-05,2.4558608661720515e-09,2.7010453769564932e-06,5.5989982810827647e-10,2.653320761020549e-12,5.4166411318085971e-14,6.9800229314717755e-17,1.9369191965823959e-06,1.4158017023539139e-11,7.6296632872616033e-11
4.997798101712831e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44463164401752514,0.11063282273132702,0.022818828050632085,0.0,3.1555134554410305e-07,0.00014505902389679983,1.7505904427267844e-08,2.6470481312814166e-07,3.6555606771762682e-20,0.00043338342422334392,4.0651703366666782e-15,0.00025567644456007298,9.9386895160914414e-12,6.3500712499873972e-09,7.8825113410808372e-16,8.2955220530618478e-18,3.0969167019585206e-06,3.5800929811502891e-10,0.0075555054541052496,9.5917280275916001e-08,6.9623362003383088e-05,4.3964308110030441e-09,4.7896066412905381e-12,1.9492700312644716e-07,4.7497500169335327e-05,2.4600014809713811e-09,2.7111273303412082e-06,5.6384315454582395e-10,2.6636116099545511e-12,5.4441106928094769e-14,7.0138255938245459e-17,1.9420301743647347e-06,1.422711667354362e-11,7.641747583805362e-11
5.0056615621749344e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44462964224767648,0.11063023083572759,0.022818820847002534,0.0,3.1693607021576287e-07,0.0001455248198144438,1.7585726064987992e-08,2.6589699283708848e-07,3.6821133007109171e-20,0.00043403986467294088,4.0965465378626229e-15,0.00025589128316183264,9.9852878100604902e-12,6.3874896359616731e-09,7.9255362294538334e-16,8.3456094260067781e-18,3.1052133679755421e-06,3.6027106611121223e-10,0.0075572941369850414,9.5916744211609631e-08,6.9683107904681315e-05,4.4028886159249654e-09,4.8057512959831e-12,1.9568448849842679e-07,4.7640991395247002e-05,2.4637273168402352e-09,2.7202135680920004e-06,5.674097322783856e-10,2.6728937137726199e-12,5.4689120227331978e-14,7.0443387909272142e-17,1.9466317064754503e-06,1.4289480928244466e-11,7.6526235818150254e-11
5.0135250226370375e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44462764906983726,0.11062764758908611,0.022818813637235213,0.0,3.1832447272633422e-07,0.00014599118933729727,1.7665788220330147e-08,2.6709253442162439e-07,3.7088150954684208e-20,0.00043469618575201613,4.1281121280190381e-15,0.00025610573603649468,1.0032025878815565e-11,6.4250633729841538e-09,7.9687213206348291e-16,8.3959221174463606e-18,3.1135166807923005e-06,3.6254341747364095e-10,0.0075590740717776999,9.5916210062581207e-08,6.9742786746575559e-05,4.4093452041376517e-09,4.8219353148382018e-12,1.9644366033185596e-07,4.7784692261760924e-05,2.46745247210264e-09,2.7293116149540207e-06,5.7099302033460926e-10,2.6821951021879255e-12,5.493788047325363e-14,7.0749381402010678e-17,1.9512347928960749e-06,1.4352010702394962e-11,7.6634997143706121e-11
5.0213884830991405e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44462566444235296,0.11062507295015045,0.022818806421340165,0.0,3.1971655601258761e-07,0.00014645813184658248,1.7746091243973995e-08,2.6829144121631301e-07,3.7356666602851704e-20,0.0004353523873054353,4.159867919914978e-15,0.00025631980388883969,1.007890388352161e-11,6.4627928207157672e-09,8.0120669145652404e-16,8.4464607950855185e-18,3.1218266270954598e-06,3.6482638386445534e-10,0.007560845299920624,9.5915677819494242e-08,6.9802398797143034e-05,4.4158005739892831e-09,4.8381587546062358e-12,1.9720451972952589e-07,4.792860273008308e-05,2.4711769458765204e-09,2.7384214576931878e-06,5.745930687770388e-10,2.6915157899228732e-12,5.5187388755949678e-14,7.1056237671457256e-17,1.9558394231957653e-06,1.441470612844408e-11,7.6743759912206227e-11
5.0292519435612436e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44462368832376753,0.1106225068778648,0.022818799199327423,0.0,3.2111232300561419e-07,0.00014692564672518006,1.7826635486534779e-08,2.6949371654919826e-07,3.7626685954646046e-20,0.00043600846917834677,4.1918147282699134e-15,0.00025653348742237967,1.0125921985059148e-11,6.5006783388735769e-09,8.0555733110639034e-16,8.4972261275680676e-18,3.1301431935940579e-06,3.6711999698205616e-10,0.0075626078626547201,9.591514747305947e-08,6.9861944322388176e-05,4.4222547238343714e-09,4.8544216730751996e-12,1.9796706778738681e-07,4.8072722761373486e-05,2.4749007372813938e-09,2.7475430831150191e-06,5.7820992772567963e-10,2.7008557917301385e-12,5.5437646165308544e-14,7.1363957990836668e-17,1.9604455869685427e-06,1.4477567338587629e-11,7.6852524220058601e-11
5.037115404023347e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44462172067282274,0.11061994933136864,0.022818791971207002,0.0,3.2251177663083364e-07,0.00014739373335761772,1.790742129856324e-08,2.7069936374180417e-07,3.7898215027784359e-20,0.00043666443121618192,4.2239533697434306e-15,0.00025674678733935986,1.0173080344024179e-11,6.5387202872298046e-09,8.0992408098266027e-16,8.548218784476331e-18,3.1384663670194205e-06,3.6942428856103918e-10,0.0075643618010253471,9.5914619014062444e-08,6.992142358625148e-05,4.4287076520335489e-09,4.8707241246454081e-12,1.9873130560828687e-07,4.8217052316732722e-05,2.4786238454384028e-09,2.756676478064326e-06,5.8184364735789626e-10,2.7102151223846433e-12,5.5688653791015123e-14,7.1672543616181974e-17,1.9650532738332444e-06,1.4540594464765941e-11,7.6961290162641758e-11
