Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(45),OX(20),CH3X(21),HX(19),CH2X(27),CHX(28),CX(26),HOX(22),H2OX(23),OCX(25),H2X(46),CHOX(50),CO2X(24),CH4OX(57),COX(47)
3.2756080692240077e-15,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574919023067,0.099999999158469077,0.099999999815920823,2.2983828287317485e-55,3.8475730438830638e-35,1.8832315293270484e-27,2.0655274724361769e-44,4.0395697319196487e-32,2.9310453839480567e-79,1.3608690783873448e-26,7.5381300518573551e-91,1.0879196187947806e-28,2.4058638933616976e-58,1.0451087355656301e-35,5.1944062646496945e-71,4.951525314291268e-76,5.1087153616712912e-31,4.1019399975012824e-70,8.4145094268599615e-10,3.6815839696056755e-10,7.9973910565689582e-14,7.9992696011023784e-14,5.0077585604144719e-20,5.4336988163386947e-18,5.9671381818036461e-19,2.6653538547175264e-21,9.5072985478714977e-30,9.2621276396263062e-32,1.6382104199252868e-35,1.7220787384131211e-49,2.1007725898066925e-50,1.4793671788588814e-44,2.5528499871806836e-53
4.58585130038457e-15,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574870632301,0.099999998821856756,0.099999999742289153,5.2302293888309807e-54,1.4884634825074643e-34,3.6298428316068759e-27,1.6859183556557086e-43,1.1052448963693428e-31,1.3057752821835441e-77,2.6111906301000292e-26,9.9904718511275554e-90,1.5260034976019844e-28,9.2535932967176626e-58,4.0529247255451337e-35,1.1773584816673713e-69,6.8835077684606432e-75,1.3489193033251769e-30,2.2504352212462868e-69,1.1780312651603709e-09,5.1542173105988908e-10,1.1196029616808651e-13,1.1199683009042623e-13,7.0193162541928113e-20,1.0089900685187652e-17,1.5322389027084698e-18,5.1256899635351079e-21,2.5103331581182851e-29,5.0350271183905357e-31,4.3393699349316061e-35,2.3849347294854004e-48,2.920416751378032e-49,8.3462703927572159e-44,3.1969718136404401e-52
5.765070208429076e-15,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574827080613,0.099999998518905689,0.099999999676020662,2.5652531034147686e-53,3.6001047877130011e-34,5.7017672677698471e-27,5.8291506439803344e-43,2.1745225748626144e-31,7.8185690414286284e-77,4.0916767776669879e-26,4.3641314498148554e-89,1.9217464995618792e-28,2.2339299383359597e-57,9.811828293952105e-35,5.7673753143571652e-69,2.980471905423938e-74,2.6136673956254411e-30,6.5629924539152325e-69,1.4809535274656484e-09,6.4795871183699065e-10,1.407464439060878e-13,1.4080427821032798e-13,8.8296176944033227e-20,1.5352134134276759e-17,2.9023367508156153e-18,8.0416641968819112e-21,4.8640237569125256e-29,1.4546968088919296e-30,8.4216893761717541e-35,1.0140655881363636e-47,1.2435647181275773e-48,2.4503413562836373e-43,1.2994537216926326e-51
6.944289116473583e-15,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574783528937,0.099999998215954664,0.099999999609752185,9.5554740530228648e-53,7.4127623855882202e-34,8.2473072004844711e-27,1.6198384502118387e-42,3.7736913862275116e-31,3.2097946072082803e-76,5.9085393354616542e-26,1.4379341979396984e-88,2.3188795205241419e-28,4.5944190541304203e-57,2.0213825267476106e-34,2.1448285819613914e-68,1.0118110844233704e-73,4.4958708213495759e-30,1.5854137719146581e-68,1.7838757633272219e-09,7.8049566871919932e-10,1.6953107708010259e-13,1.6961536381063462e-13,1.0639823969413215e-19,2.152170351639357e-17,4.8801105048687742e-18,1.1622277329984823e-20,8.3667957225016611e-29,3.4510157109215703e-30,1.4502624524199112e-34,3.239346105455207e-47,3.9797229486696845e-48,5.9375900500265714e-43,4.1937943780271835e-51
8.12350802451809e-15,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574739977264,0.099999997913003666,0.099999999543483722,2.8798504335770265e-52,1.3630993102748314e-33,1.1266576762133935e-26,3.8124739614295064e-42,6.0045334175267756e-31,1.0983613956044402e-75,8.061775881036505e-26,4.0205349013502381e-88,2.7174027892615772e-28,8.4305174192405774e-57,3.7184453447760455e-34,6.4553158950418424e-68,2.8658113194631907e-73,7.1142288636203223e-30,3.326515721957281e-68,2.0867979727439601e-09,9.1303259724660133e-10,1.9831419570099722e-13,1.9843017324624315e-13,1.244993507849459e-19,2.8512221738631711e-17,7.5519364105167563e-18,1.5867653579126512e-20,1.3239547692905634e-28,7.1506903239876933e-30,2.2967379231503733e-34,8.7542558281352776e-47,1.0770775401311966e-47,1.248836027051737e-42,1.1137288019650943e-50
9.302726932562596e-15,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574696425596,0.099999997610052696,0.099999999477215273,7.5371857745441867e-52,2.311065277562495e-33,1.4759670906473385e-26,8.0017404863430809e-42,8.9731281592586639e-31,3.271525002818647e-75,1.0551366779398048e-25,9.8743975957970886e-88,3.1173164774266388e-28,1.4258908265607179e-56,6.3061972383369453e-34,1.6873692523608226e-67,7.1938453229602772e-73,1.0592487381517505e-29,6.3215403492632014e-68,2.3897201557160281e-09,1.0455694927703484e-09,2.2709579985713725e-13,2.2724878795427445e-13,1.4259951027928938e-19,3.6241986499568453e-17,1.0999428400679885e-17,2.0777888628192124e-20,1.9712569902152704e-28,1.3439558564500639e-29,3.4217555878982458e-34,2.087685665278775e-46,2.5720823274253165e-47,2.3785909573775915e-42,2.5943146854732538e-50
1.1661164748651607e-14,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574609322277,0.099999997004150826,0.099999999344678445,3.8874532883635566e-51,5.5666781089249529e-33,2.3167687026304826e-26,2.7558901750183876e-41,1.7504291600989079e-30,2.2316825197236177e-74,1.6539550341744964e-25,4.5524333017415849e-87,3.9213157844608704e-28,3.4151478266565315e-56,1.5195854281120299e-33,8.681516943369307e-67,3.6055961174802063e-72,2.0573051969831826e-29,1.8398763974488461e-67,2.9955644423260272e-09,1.3106431681182367e-09,2.8465446505097594e-13,2.8489768558904194e-13,1.787969746533304e-19,5.3666026977213545e-17,2.0474363473996385e-17,3.2593296651048349e-20,3.8286349993141116e-28,3.8393925486288302e-29,6.6516360985710312e-34,9.1517601358194885e-46,1.1305473808484946e-46,6.9558132410550508e-42,1.0685772094759892e-49
1.401960256474062e-14,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574522218986,0.099999996398249066,0.099999999212141685,1.4240289091609795e-50,1.1427421946550771e-32,3.3472138482773027e-26,7.4965794890481123e-41,3.0215061259347921e-30,9.5778508832303932e-74,2.3872949239397223e-25,1.5300797478095451e-86,4.7308789380218605e-28,6.9730094406587034e-56,3.1202517981277585e-33,3.1738031163251471e-66,1.3140622288160092e-71,3.5427351551608352e-29,4.3941079625047437e-67,3.6014086231572718e-09,1.5757166575923287e-09,3.4220707329516474e-13,3.4256258289621814e-13,2.1499063320571273e-19,7.3265742175205537e-17,3.3832364950237753e-17,4.7069298074058304e-20,6.5930122156376424e-28,9.0003926597715283e-29,1.1461164941136733e-33,2.9506295475398631e-45,3.65385656750296e-46,1.6688061973410621e-41,3.3292855810809714e-49
1.6378040380829634e-14,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574435115725,0.09999999579234739,0.099999999079605051,4.2991318333074467e-50,2.1064575358047585e-32,4.5673851512061891e-26,1.7566018559310191e-40,4.8000342059989566e-30,3.2954069710368321e-73,3.2551414025267504e-25,4.2956139017993718e-86,5.546007560200267e-28,1.28001981839348e-55,5.7524770485902094e-33,9.5624364927321571e-66,4.0245152695987569e-71,5.6200656721271693e-29,9.2317389255576888e-67,4.207252698209879e-09,1.8407899219496085e-09,3.9975362526224131e-13,4.0024393498016387e-13,2.511804863708381e-19,9.4584009138175544e-17,5.1529883243477132e-17,6.4206732021231206e-20,1.0458912632945409e-27,1.8515199923188453e-28,1.8189647011882514e-33,7.9612703225724317e-45,9.88222137891886e-46,3.5205128935628596e-41,8.7807503827230011e-49
1.8736478196918647e-14,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574348012498,0.099999995186445839,0.099999998947068541,1.1454622106697427e-49,3.5883279842092946e-32,5.9773640433082751e-26,3.7064970632324119e-40,7.1738959347558919e-30,9.9780309484604796e-73,4.2574799023463912e-25,1.0679973891433672e-85,6.3667032980008133e-28,2.1742019464068464e-55,9.7997368180656718e-33,2.5424545177418017e-65,1.1089158392346936e-70,8.3920199698220259e-29,1.7700191620855323e-66,4.8130966674838784e-09,2.1058629226383564e-09,4.5729412160776868e-13,4.5794208148212277e-13,2.8736653453842978e-19,1.1727921909049275e-16,7.390787156334475e-17,8.400642462649307e-20,1.5617503212025885e-27,3.4646976134029376e-28,2.717057643680103e-33,1.9085854841677466e-44,2.3749862146364366e-45,6.7732667626065024e-41,2.068578036150168e-48
2.3453353829096673e-14,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.1928957417380617,0.099999993974643042,0.099999998681996022,7.4304284467270752e-49,8.8212280816008273e-32,9.3670583761880185e-26,1.3714623805693472e-39,1.4044801509515231e-29,8.8380455654799346e-72,6.6655773386837039e-25,5.5020366643625041e-85,8.0248026694852313e-28,5.3263852375452466e-55,2.4088423310911463e-32,1.6352430988635306e-64,8.2651508525858869e-70,1.6414422313921914e-28,5.4599842361559593e-66,6.0247842886959351e-09,2.6360079850029835e-09,5.723569499374637e-13,5.7338959009065274e-13,3.5972721751801117e-19,1.6596060247905986e-16,1.3354262046891649e-16,1.3159576040110705e-19,3.0547142773015516e-27,9.9850745861409581e-28,5.3171232978784761e-33,9.1290402963186263e-44,1.1459509574231248e-44,2.0997467302621743e-40,9.9493335026486396e-48
2.7618342059659198e-14,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574019982611,0.099999992904624857,0.099999998447938332,2.5908087974221338e-48,1.69654326568822e-31,1.2992097153758177e-25,3.4658379097775166e-39,2.291788748751206e-29,3.5826876228514424e-71,9.2390188763714552e-25,1.7116750905276038e-84,9.5074285851006824e-28,1.0226719804563682e-54,4.632015572011919e-32,5.6723573438988059e-64,3.1505218791596652e-69,2.6775371634094815e-28,1.2324685415537702e-65,7.0947007791513814e-09,3.1041233797108321e-09,6.7393698039818515e-13,6.7538729855496653e-13,4.2360885279232166e-19,2.1147865573951182e-16,2.0380436101792721e-16,1.8247776343760052e-19,4.9828797704494869e-27,2.1316009360972119e-27,8.6761185210699282e-33,2.6934418012719692e-43,3.4011285253104516e-44,4.7515034578236659e-40,2.9600580598376245e-47
3.1783330290221723e-14,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289573866159224,0.099999991834607005,0.099999998213881308,7.4928432419349462e-48,2.9747245145567229e-31,1.7210274576146803e-25,7.6260882691534692e-39,3.4913278492037175e-29,1.1631796963860445e-70,1.2231696114653157e-24,4.5170925365392983e-84,1.1007441626630188e-27,1.7911612656761319e-54,8.1200747607376549e-32,1.6318338631993845e-63,9.8331957402583198e-69,4.0784851782853576e-28,2.4784610808088849e-65,8.1646169397112878e-09,3.5722373963765908e-09,7.7549813439761066e-13,7.7744007560295238e-13,4.8747862724305082e-19,2.5857151935233203e-16,2.9137333957041276e-16,2.4167455177342179e-19,7.5900336054233615e-27,4.0629104362935141e-27,1.3218959877784804e-32,6.7359577709012151e-43,8.5563315422894219e-44,9.5699950946292381e-40,7.4921108797808316e-47
3.594831852078425e-14,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289573712336014,0.099999990764589486,0.099999997979825089,1.8773243160798707e-47,4.8652740307479259e-31,2.2022029815437233e-25,1.5125931586136411e-38,5.0500494434158225e-29,3.2466805341186391e-70,1.5643531184863403e-24,1.0558321555254038e-83,1.2524851209003803e-27,2.9270977912852508e-54,1.3277593633424583e-31,4.0683390328207494e-63,2.6668846589906259e-68,5.8993760228295531e-28,4.5676255859546978e-65,9.2345327703757601e-09,4.0403498286400996e-09,8.7704041543993349e-13,8.7954842038277044e-13,5.5133654307841291e-19,3.0672952772692091e-16,3.9675571749834886e-16,3.0919053720663902e-19,1.097869699239858e-26,7.115551635954432e-27,1.9124625384940605e-32,1.4943389720658115e-42,1.9087724343366707e-43,1.7654834117511879e-39,1.6760272971022051e-46
4.42782949819093e-14,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289573404690241,0.099999988624555405,0.099999997511715441,9.5566465922624462e-47,1.1220837979022149e-30,3.3428037151093229e-25,4.8699222113399094e-38,9.4327192282509631e-29,2.0769293900883304e-69,2.3724363365724842e-24,4.6765623506766058e-83,1.5611898096708824e-27,6.7419891301415585e-54,3.0606135186778399e-31,2.0445672050722173e-62,1.6319321349021643e-67,1.1021599094725351e-27,1.3015681080190954e-64,1.1374363442018864e-08,4.9765691143272981e-09,1.0800683726691538e-12,1.0839328398725103e-12,6.7901680768985196e-19,4.0517217794241009e-16,6.6201545628853515e-16,4.691977285161835e-19,2.0511109207897851e-26,1.8288293719747739e-26,3.5741418426520419e-32,5.9152322843013889e-42,7.6584395626424746e-43,5.037271976622019e-39,6.7916413774445835e-46
5.260827144303435e-14,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289573097045459,0.099999986484522657,0.099999997043610206,3.4672004992867992e-46,2.2373487955834705e-30,4.7213652439159859e-25,1.257023205005348e-37,1.5815040338090155e-28,8.7504458441260777e-69,3.3480892522158005e-24,1.5515825161065875e-82,1.8768645604130867e-27,1.3428597140573096e-53,6.0993359082180143e-31,7.3391940893056596e-62,6.728549333044887e-67,1.8485677951530837e-27,3.0782023527061824e-64,1.3514192794081592e-08,5.9127795853067352e-09,1.2830208801169647e-12,1.2885422693258061e-12,8.0664966422957629e-19,5.0501017578640307e-16,1.001351976587158e-15,6.6253457925124544e-19,3.4401686852070856e-26,3.9457204694184985e-26,5.996151868897513e-32,1.7847076900819656e-41,2.3383051906251295e-42,1.1922019263126955e-38,2.0899494172442721e-45
6.09382479041594e-14,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289572789401832,0.099999984344491227,0.099999996575510217,1.0160401969382049e-45,4.026796848027633e-30,6.338242418052157e-25,2.7897956524250252e-37,2.4571897787506741e-28,2.8948155004210548e-68,4.491249589890882e-24,4.2691779889802285e-82,2.1995170513762254e-27,2.4145228470025979e-53,1.0971665736148836e-30,2.1298262167293196e-61,2.1958229111510823e-66,2.8733607573443478e-27,6.3920524269007199e-64,1.5654020826564858e-08,6.848979589933087e-09,1.4858979658080667e-12,1.4933774501232549e-12,9.3423513029861654e-19,6.0541803139128592e-16,1.415562743223837e-15,8.8923628381108287e-19,5.3472973086640735e-26,7.5405048190518303e-26,9.3222250357349776e-32,4.5020139624540767e-41,5.964132028735716e-42,2.4769606073622553e-38,5.3589519303942284e-45
6.926822436528445e-14,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289572481759523,0.099999982204461116,0.099999996107416264,2.5738729148879165e-45,6.7197620495528253e-30,8.193791627813516e-25,5.5562358639450248e-37,3.6077765645081494e-28,8.1817238401811167e-68,5.8018550950913108e-24,1.0313004157724149e-81,2.5291549814519096e-27,4.0254703621406325e-53,1.8299067680902263e-30,5.3451459759844323e-61,6.1457451193790966e-66,4.2207879236461171e-27,1.2073842705265278e-63,1.7793847539469591e-08,7.7851674765614291e-09,1.688699657757649e-12,1.6984386151199082e-12,1.0617732234914904e-18,7.0607880581249621e-16,1.9049366795596819e-15,1.1493379832342757e-18,7.8548433295816456e-26,1.3191810997754022e-25,1.3696318694959732e-31,1.0020328442714183e-40,1.341686486109721e-41,4.6806363198170083e-38,1.2090562405883876e-44
7.75982008264095e-14,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289572174118705,0.099999980064432323,0.099999995639329223,5.8536919339970874e-45,1.058038244639715e-29,1.0288370782754821e-24,1.0196681761232512e-36,5.0706693474040932e-28,2.0574930491862543e-67,7.2798435367235606e-24,2.2577259477692431e-81,2.8657860555928493e-27,6.3323080206508881e-53,2.8796313121303666e-30,1.2045530654954996e-60,1.5341173939928286e-65,5.9351458551426483e-27,2.1215654131102982e-63,1.993367293279674e-08,8.7213415936295584e-09,1.8914259839703144e-12,1.9037258009645439e-12,1.1892639613958896e-18,8.068717985384992e-16,2.4695664810531536e-15,1.4428747638150143e-18,1.1045241422739031e-25,2.1578250407668889e-25,1.9262608866243434e-31,2.0295028307059754e-40,2.7460766268863408e-41,8.2276061718049656e-38,2.4786696917926167e-44
9.42581537486596e-14,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289571558842189,0.09999997578437872,0.099999994703179051,2.5572904339773937e-44,2.309361041436394e-29,1.5196060657437664e-24,2.9080026431601936e-36,9.0827087559277868e-28,1.1011141693049964e-66,1.0737720463681389e-23,9.0717689704898403e-81,3.560058449175097e-27,1.3794946198505276e-52,6.2780289172865003e-30,5.1374985237885555e-60,8.1139696250936267e-65,1.0642152387259193e-26,5.6378324562547332e-63,2.4213319760722218e-08,1.0593641913583686e-08,2.2966526511315118e-12,2.3149780974253454e-12,1.4441034416442608e-18,1.0086562247719452e-15,3.824679944842345e-15,2.13039354656185e-18,1.9804912486843274e-25,4.9935631339769703e-25,3.4549938706822313e-31,6.9260025978344831e-40,9.6129375770057902e-41,2.1879606443392893e-37,8.7508389906028214e-44
1.109181066709097e-13,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289570943573597,0.099999971504330376,0.09999999376706635,8.4285762166529233e-44,4.435546320860006e-29,2.1064204597873333e-24,6.9016679008326106e-36,1.4791726276120767e-27,4.160090887367292e-66,1.4864382980022991e-23,2.8288681173795145e-80,4.2823958426839672e-27,2.6446031267690199e-52,1.2044283212613841e-29,1.6587376019846618e-59,3.0459714887783043e-64,1.7349658516873032e-26,1.2725028843008647e-62,2.8492961310349249e-08,1.2465867339586688e-08,2.7015781911213847e-12,2.7271340254674922e-12,1.6987537116124793e-18,1.210413562083257e-15,5.4810370481674873e-15,2.9520722574564565e-18,3.2287470725120324e-25,9.9966753789000952e-25,5.6341860749110617e-31,1.8871049787272669e-39,2.680023276356014e-40,4.9415877407601921e-37,2.4581388891330837e-43
1.275780595931598e-13,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289570328314254,0.099999967224287334,0.099999992830997669,2.3023020097706998e-43,7.7698717528717244e-29,2.7895718597889921e-24,1.438594414128493e-35,2.2495486538250585e-27,1.2677143508307229e-65,1.965933405799828e-23,7.4405920234804911e-80,5.0328598128820692e-27,4.624088068496475e-52,2.1074457418767718e-29,4.4462512640733837e-59,9.2412675149538866e-64,2.641366647355954e-26,2.5546472911131461e-62,3.2772597581686072e-08,1.433800466352926e-08,3.1062028276055267e-12,3.1401930260566504e-12,1.9532149117639719e-18,1.4120315485851303e-15,7.4385263817412886e-15,3.9081896685792606e-18,4.9155421753823219e-25,1.8056125075585425e-24,8.5799440068177187e-31,4.4046367404169118e-39,6.3900018294559106e-40,9.9266617063273422e-37,5.8928904341816507e-43
1.442380125154099e-13,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.1928956971306548,0.099999962944249551,0.099999991894979656,5.5162824612032984e-43,1.270275414847995e-28,3.5693543148166266e-24,2.7270128863744507e-35,3.2491073270454486e-27,3.3476025753408879e-65,2.5122077047728148e-23,1.7353743652335778e-79,5.8115118944427032e-27,7.5459675313824818e-52,3.4415307390342159e-29,1.0463709813899705e-58,2.4318137553525804e-63,3.819093315235655e-26,4.7023532589334062e-62,3.7052228574741236e-08,1.6210040679815422e-08,3.5105267840786656e-12,3.5541544365203551e-12,2.2074871824526276e-18,1.6135020698889916e-15,9.6969325587247487e-15,4.9990236576908123e-18,7.1072673443346911e-25,3.0220860109264144e-24,1.2408734078582624e-30,9.2041341033088493e-39,1.3626861262700371e-39,1.8282887122173344e-36,1.2608280019189182e-42
1.6089796543766001e-13,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289569097828591,0.099999958664217042,0.099999990959018903,1.1982543842575145e-42,1.9681887780507039e-28,4.4460643158982425e-24,4.8072916523445782e-35,4.5074893714115168e-27,7.9437166905550497e-65,3.1252115674928317e-23,3.6931341924001261e-79,6.6184135761924304e-27,1.1670527375702712e-51,5.3263803475082241e-29,2.2337544070736302e-58,5.7537042355578761e-63,5.3038964561729293e-26,8.0949927835545873e-62,4.133185428952358e-08,1.8081962185727578e-08,3.9145502838656991e-12,3.9690175790685179e-12,2.461570663923422e-18,1.814832635659742e-15,1.2256024737146254e-14,6.2248512083614672e-18,9.8704525606580708e-25,4.7698939000760533e-24,1.7237384100914691e-30,1.768016100464222e-38,2.6697521202756873e-39,3.1491981913906179e-36,2.4749604867703474e-42
1.9421787128216021e-13,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289567867395763,0.099999950104167887,0.099999989087295557,4.5965046377514804e-42,4.1841189290575118e-28,6.4914643888266142e-24,1.2702515193769417e-34,7.9189703410338966e-27,3.5882183709802558e-64,4.5512096502659229e-23,1.3708901110375103e-78,8.3172114755101259e-27,2.4719511387956083e-51,1.1297713035183918e-28,8.262024316310912e-58,2.585606114618658e-62,9.3380838377312006e-26,2.0629818780090712e-61,4.9891089884306578e-08,2.1825408872035884e-08,4.7216968058861233e-12,4.8014463980603611e-12,2.9691718196810289e-18,2.2170575087434612e-15,1.8275390951586135e-14,9.0825907066345619e-18,1.7377972062833138e-24,1.0417180605214978e-23,3.0363291924070916e-30,5.4091173944833692e-38,8.4999367344509541e-39,8.0350796093291811e-36,7.8951681527717362e-42
