Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(45),OX(20),CH3X(21),HX(19),CH2X(27),CHX(28),CX(26),HOX(22),H2OX(23),OCX(25),CO2X(24)
4.424907978694975e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.15483355215131736,0.09697985691921221,0.082294561508203287,8.2580231227211126e-07,0.000237732728454179,1.824512970599207e-10,1.7514928957281493e-11,4.182538122739103e-18,1.6518780020061062e-39,6.4936615313352978e-14,3.5050373599582761e-41,7.2229193823156509e-18,1.6394240937510148e-29,9.2299841793375694e-14,9.0653998788305186e-30,1.1254711480881285e-34,6.0501050653402451e-13,3.9054451285489842e-33,0.0028906801029268542,0.035021600565344729,4.8123461127129209e-10,9.8588032609660774e-09,4.3628436507211487e-16,4.53568213627426e-12,1.5443472402100165e-08,1.663460427048668e-07,2.1104217688212349e-05,0.00012862095404000493,2.7459311313755219e-10
4.4302993459694376e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.15480231992705637,0.096980271625317457,0.082278501804831733,8.2863733195343987e-07,0.0002380373207384634,1.8224425718716978e-10,1.7543761233921001e-11,4.1872064294607476e-18,1.6567547371551212e-39,6.5076643090669354e-14,3.5295831296236456e-41,7.2125306991452012e-18,1.6453576332583959e-29,9.2450322659253626e-14,9.0765109683485278e-30,1.1287783679833456e-34,6.0579363579735934e-13,3.9243065970602539e-33,0.002890103205909367,0.035053230488579556,4.8118188881950504e-10,9.8498510272600739e-09,4.3638419235976581e-16,4.5360820961361123e-12,1.542995727219773e-08,1.6645970497336623e-07,2.1123955158443632e-05,0.00012878032287938233,2.7518463998964589e-10
4.4351515765164537e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.15477422708596078,0.096980644562173035,0.082264056287897458,8.311940421057371e-07,0.00023831146683614648,1.8205819383789557e-10,1.7569719118569962e-11,4.19140703055665e-18,1.6611495506413253e-39,6.5202779130602361e-14,3.5517956051077943e-41,7.2032090286552312e-18,1.6507100454268518e-29,9.2585829199675033e-14,9.0865035385453957e-30,1.1317595297325319e-34,6.0649856925197986e-13,3.9413402453780769e-33,0.0028895842934369472,0.035081680970758436,4.8113444064102196e-10,9.8418120982706939e-09,4.3647398520433252e-16,4.5364430710682512e-12,1.5417820295841452e-08,1.6656197661432009e-07,2.1141713434348673e-05,0.00012892375341114732,2.7571741750481314e-10
4.44000380706347e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.1547461495407344,0.096981017216379722,0.082249618547365871,8.3375567499434447e-07,0.00023858562526019297,1.8187238821954102e-10,1.7595685367867762e-11,4.1956068028694244e-18,1.6655498111539094e-39,6.5329020333654422e-14,3.5741234696183291e-41,7.1939139290389086e-18,1.6560740535546326e-29,9.2721405583076214e-14,9.0964891032149097e-30,1.1347451113589087e-34,6.0720361349427922e-13,3.9584292748117436e-33,0.0028890656600306756,0.035110115884506216,4.810869944086799e-10,9.8337902444708062e-09,4.3656372910139341e-16,4.5368049985475471e-12,1.5405708473467497e-08,1.6666422510862278e-07,2.1159466552098311e-05,0.0001290671825773457,2.7625057679512522e-10
4.444856037610486e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.15471808727758821,0.096981389588200156,0.082235188576228024,8.3632223407385091e-07,0.00023885979598260056,1.8168683988756378e-10,1.7621659976041849e-11,4.1998057465151504e-18,1.6699555166726992e-39,6.5455366668005945e-14,3.5965671956296693e-41,7.1846453114667546e-18,1.6614496700354901e-29,9.2857051774753626e-14,9.1064676766564378e-30,1.1377351143077944e-34,6.0790876836429299e-13,3.9755738052418432e-33,0.0028885473054407976,0.035138535243875772,4.8103955014625172e-10,9.8257854078889398e-09,4.3665342409433905e-16,4.537167873101621e-12,1.539362172356425e-08,1.6676645042818383e-07,2.1177214514054131e-05,0.00012921061036176256,2.7678411752894361e-10
4.449708268157502e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.15469004028275898,0.096981761677896419,0.082220766367488179,8.3889372279413036e-07,0.00023913397897542499,1.8150154839878252e-10,1.7647642937333619e-11,4.2040038616105148e-18,1.674366665185749e-39,6.5581818101849084e-14,3.6191272577310938e-41,7.1754030875965783e-18,1.6668369072601397e-29,9.2992767739988136e-14,9.116439273199867e-30,1.140729540023023e-34,6.0861403370184177e-13,3.9927739567404867e-33,0.0028880292294180261,0.035166939062893428,4.809921078774136e-10,9.8177975345468912e-09,4.3674307022647808e-16,4.5375316895384236e-12,1.5381559965316076e-08,1.6686865254506254e-07,2.1194957322575193e-05,0.00012935403674821597,2.7731803937500103e-10
4.454560498704518e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.1546620085424944,0.096982133485730398,0.082206351914156012,8.4147014460314148e-07,0.00023940817421074664,1.8131651331055082e-10,1.7673634245990082e-11,4.2082011482724468e-18,1.6787832546844911e-39,6.5708374603380554e-14,3.6418041313813985e-41,7.1661871692604331e-18,1.6722357776180401e-29,9.3128553444055703e-14,9.1264039071876355e-30,1.1437283899478238e-34,6.0931940934667294e-13,4.0100298494578275e-33,0.0028875114317132634,0.035195327355574714,4.8094466762580399e-10,9.8098265674723706e-09,4.3683266754108408e-16,4.5378964424719854e-12,1.5369523117967302e-08,1.6697083143113838e-07,2.121269498002094e-05,0.00012949746172053747,2.7785234200223364e-10
4.459412729251534e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.15463399204306447,0.096982505011963607,0.082191945209252631,8.4405150294474215e-07,0.00023968238166069639,1.811317341814049e-10,1.7699633896270294e-11,4.212397606618399e-18,1.6832052831675584e-39,6.5835036140807125e-14,3.6645982938880621e-41,7.1569974687150355e-18,1.6776462934959902e-29,9.3264408852219499e-14,9.1363615929878409e-30,1.1467316655241373e-34,6.1002489513835426e-13,4.0273416037108044e-33,0.0028869939120778221,0.035223700135912202,4.8089722941502193e-10,9.8018724525908212e-09,4.3692221608136067e-16,4.5382621267440066e-12,1.5357511101360645e-08,1.6707298705854301e-07,2.1230427488748896e-05,0.0001296408852625871,2.7838702507979557e-10
4.46426495979855e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.15460599077075268,0.096982876256857226,0.082177546245806019,8.4663780126035991e-07,0.00023995660129743599,1.8094721057056133e-10,1.7725641882440382e-11,4.2165932367661367e-18,1.6876327486378914e-39,6.5961802682341264e-14,3.6875102236658978e-41,7.1478338984412615e-18,1.6830684672791853e-29,9.3400333929735984e-14,9.1463123449839612e-30,1.1497393681931389e-34,6.1073049091635574e-13,4.0447093399155042e-33,0.0028864766702632527,0.035252057417884751,4.8084979326856308e-10,9.7939351340155766e-09,4.3701171589047429e-16,4.5386287370802714e-12,1.5345523835484709e-08,1.6717511939968236e-07,2.1248154851116088e-05,0.00012978430735824208,2.7892208827716508e-10
4.4691171903455663e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.15457800471186298,0.096983247220672045,0.082163155016854381,8.4922904298772179e-07,0.00024023083309317268,1.8076294203830111e-10,1.7751658198777253e-11,4.2207880388338925e-18,1.6920656491049724e-39,6.6088674196204233e-14,3.7105404008072671e-41,7.1386963713015154e-18,1.688502311350399e-29,9.3536328641850393e-14,9.1562561775818647e-30,1.1527514993948408e-34,6.1143619651999027e-13,4.0621331786387204e-33,0.0028859597060214774,0.035280399215450522,4.8080235920983252e-10,9.7860145577898109e-09,4.3710116701152898e-16,4.5389962683384466e-12,1.5333561240844027e-08,1.6727722842705294e-07,2.1265877069478168e-05,0.00012992772799140553,2.7945753126416689e-10
4.4739694208925823e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.15455003385271399,0.096983617903668606,0.082148771515443642,8.5182523156183821e-07,0.00024050507702014809,1.805789281456667e-10,1.7777682839565647e-11,4.2249820129402407e-18,1.6965039825831216e-39,6.6215650650623566e-14,3.7336893066469724e-41,7.1295848004118992e-18,1.6939478380906019e-29,9.3672392953800618e-14,9.1661931052039995e-30,1.1557680605684017e-34,6.1214201178846312e-13,4.0796132405581528e-33,0.0028854430191046828,0.035308725542552419,4.8075492726219943e-10,9.7781106688106675e-09,4.3719056948757869e-16,4.5393647153056618e-12,1.5321623238144109e-08,1.6737931411331732e-07,2.1283594146190085e-05,0.00013007114714599937,2.7999335371086345e-10
4.4788216514395984e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.15452207817964361,0.096983988306107133,0.082134395734629245,8.5442637041426049e-07,0.0002407793330506463,1.8039516845469213e-10,1.7803715799100298e-11,4.2291751592041959e-18,1.7009477470928198e-39,6.6342732013834826e-14,3.7569574240980083e-41,7.1204990992418085e-18,1.699405059878481e-29,9.3808526830814466e-14,9.1761231422930724e-30,1.1587890531518963e-34,6.1284793656083646e-13,4.0971496464926479e-33,0.002884926609265401,0.03533703641311399,4.8070749744898659e-10,9.7702234133458139e-09,4.3727992336161729e-16,4.5397340728944639e-12,1.530970974855192e-08,1.6748137643130706e-07,2.1301306083605549e-05,0.00013021456480596976,2.8052955528754364e-10
4.4836738819866145e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.15449413767900544,0.09698435842824743,0.082120027667474796,8.5703246297365583e-07,0.00024105360115698769,1.8021166252821999e-10,1.7829757071684215e-11,4.2333674777451328e-18,1.7053969406597091e-39,6.6469918254080039e-14,3.7803452373980077e-41,7.1114391815322247e-18,1.7048739890907966e-29,9.3944730238112005e-14,9.1860463033087629e-30,1.1618144785824928e-34,6.1355397067605958e-13,4.1147425173789092e-33,0.0028844104762564492,0.035365331841042631,4.8066006979341761e-10,9.7623527369565288e-09,4.3736922867659535e-16,4.540104335984045e-12,1.5297820693473958e-08,1.6758341535402226e-07,2.1319012884077465e-05,0.0001303579809552829,2.8106613566479812e-10
4.4885261125336306e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.15446621233717123,0.096984728270349069,0.08210566730705314,8.5964351266537262e-07,0.00024132788131153346,1.8002840993003998e-10,1.785580665162989e-11,4.2375589686828481e-18,1.7098515613153831e-39,6.659720933960874e-14,3.803853232307722e-41,7.102404961359059e-18,1.7103546381020963e-29,9.4081003140903941e-14,9.1959626027295684e-30,1.1648443382963218e-34,6.1426011397294827e-13,4.1323919742892491e-33,0.0028838946198309718,0.035393611840227213,4.806126443186306e-10,9.7544985862276473e-09,4.3745848547540928e-16,4.540475499517733e-12,1.5285955994740042e-08,1.6768543085460763e-07,2.1336714549957585e-05,0.00013050139557792829,2.8160309451354601e-10
4.4933783430806467e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.15443830214052476,0.096985097832671299,0.082091314646443064,8.6225952291259436e-07,0.00024160217348667204,1.7984541022454925e-10,1.7881864533255977e-11,4.2417496321374064e-18,1.7143116070953297e-39,6.6724605238675284e-14,3.8274818955871202e-41,7.0933963530036209e-18,1.7158470192854722e-29,9.4217345504395283e-14,9.2058720550462531e-30,1.1678786337288331e-34,6.1496636629023535e-13,4.1500981383845842e-33,0.0028833790397423289,0.035421876424544474,4.8056522104771144e-10,9.746660907330859e-09,4.3754769380091303e-16,4.5408475584077596e-12,1.5274115574416672e-08,1.6778742290639711e-07,2.1354411083596938e-05,0.00013064480865791032,2.8214043150502061e-10
4.498230573627663e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.1544104070754718,0.096985467115473012,0.082076969678734679,8.6488049713445807e-07,0.00024187647765484192,1.7966266297728781e-10,1.7907930710892641e-11,4.2459394682293772e-18,1.7187770760423323e-39,6.6852105919542827e-14,3.8512317158640126e-41,7.0844132711416455e-18,1.7213511450112938e-29,9.4353757293780279e-14,9.2157746747718971e-30,1.1709173663142115e-34,6.1567272746649638e-13,4.1678611309914137e-33,0.00288286373574428,0.035450125607848597,4.805178000037241e-10,9.7388396471141072e-09,4.37636853695892e-16,4.5412205076693317e-12,1.5262299355025556e-08,1.678893914828233e-07,2.1372102487345133e-05,0.00013078822017926155,2.8267814631058228e-10
