Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(77),CH3X(21),H2OX(23),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),C2H4(47),COX(50),CH4OX(60),CHOX(53),HOCOX(206),C2H4X(210),C2H4X(65)
3.205396529567889e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44370615439303124,0.10694997073042006,0.021415496769656022,0.0,0.00098030055881294441,0.0028483387417971647,0.0010478715933606411,3.215526265873672e-05,5.4532195371684896e-14,0.0022039191697785327,1.9994322424861182e-11,0.00038166398751178271,1.8682215534618432e-09,6.6361967531494224e-05,7.2547223325229507e-11,3.2345072531596265e-12,0.00067279012970354081,5.0873773250253816e-07,0.0077027908998320493,4.3784643621602249e-05,0.00016529368576547775,5.2253793904518143e-07,1.1741938541039605e-08,8.0597658377674328e-09,4.4215785140858076e-08,3.2003246745179425e-11,2.2663372958016943e-06,0.00062928962632727791,4.3863835826783932e-07,5.6633627383865879e-05,8.0457608586365222e-07,3.2528165808227374e-09,7.368356134274816e-10,1.0136606789506903e-11,1.0908404337335317e-12,4.6101867707273099e-08,1.4384231634269833e-13
3.216666166761023e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44370331013045011,0.10693564732232665,0.021409043777709472,0.0,0.0009858231043265379,0.0028651081080923041,0.0010547851437779734,3.2360296642918551e-05,5.5298246475983595e-14,0.0022081173104583247,2.0224331134299866e-11,0.00038176014597982873,1.8804790157845291e-09,6.6827119504238267e-05,7.3045210464359314e-11,3.2651397920878581e-12,0.00067293706607049009,5.1455821719126762e-07,0.0077017118040866635,4.3640212916217096e-05,0.0001656417042711567,5.2193944094428573e-07,1.1760761223470949e-08,8.0748207628169678e-09,4.4463796514348391e-08,3.2281812758580608e-11,2.2832667496621919e-06,0.00063265447748738185,4.4115430777177249e-07,5.6968833212633309e-05,8.1378381466745475e-07,3.2742571636291598e-09,7.4199568527803012e-10,1.0216278683730802e-11,1.0958477406891289e-12,4.6678467887208841e-08,1.454870889543319e-13
3.2268088402348436e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44370074518133007,0.10692275870685664,0.021403233488798711,0.0,0.00099079513456452059,0.0028802267223081274,0.001061019298868259,3.2544836662728267e-05,5.5994485590723327e-14,0.0022118761796870636,2.0432359079866552e-11,0.0003818466594102499,1.8915076124955052e-09,6.724600535139279e-05,7.349443251125279e-11,3.292831946010044e-12,0.00067306000086909945,5.1982881336028091e-07,0.0077007406489251994,4.3510776144337943e-05,0.00016595435108573411,5.2139904654414861e-07,1.1777585076132443e-08,8.0882987688893586e-09,4.4687081062955093e-08,3.2533810364580745e-11,2.2985555414532819e-06,0.0006356873617111284,4.4342185058185242e-07,5.7271043628744315e-05,8.2212166598377145e-07,3.2935905420915538e-09,7.4664245081173971e-10,1.0288232358634974e-11,1.1003463570558631e-12,4.7201054058775263e-08,1.4697645748857982e-13
3.2369515137086645e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44369817540411116,0.10690987245400334,0.021397420772378273,0.0,0.00099576874984036836,0.0028953700323978795,0.0010672647213242979,3.2729380462886854e-05,5.6697199558588564e-14,0.0022156166744899826,2.0641346790076144e-11,0.0003819331471088333,1.9025328926804476e-09,6.7665114933569386e-05,7.3944630233805084e-11,3.3206402595812064e-12,0.00067317419363208293,5.2512986386285878e-07,0.0076997695268774266,4.3381859020818166e-05,0.00016626646011432995,5.2085703204530668e-07,1.1794298908900537e-08,8.1017093254461489e-09,4.491043319954007e-08,3.2787029882655204e-11,2.3138938133695121e-06,0.00063872450941559154,4.4569239546000996e-07,5.7573749330318572e-05,8.3050771353844048e-07,3.3129586384011937e-09,7.512916391116053e-10,1.0360421489521137e-11,1.1048373787286679e-12,4.7727095879361252e-08,1.4847441779802651e-13
3.2470941871824853e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4436956008138615,0.10689698860178827,0.021391605659073668,0.0,0.0010007438902002728,0.0029105379320071992,0.0010735213507362545,3.2913923097943714e-05,5.7406426312777181e-14,0.0022193388517283814,2.0851287783881321e-11,0.00038201961086773952,1.9135545104034337e-09,6.8084436518895785e-05,7.4395800222368665e-11,3.3485644967974129e-12,0.0006732797173267124,5.3046135518210609e-07,0.0076987984415143604,4.3253459410199994e-05,0.00016657803333551877,5.2031343000410624e-07,1.1810903114258785e-08,8.1150526426301248e-09,4.5133850233088741e-08,3.3041472814343816e-11,2.3292815154724223e-06,0.00064176590431446292,4.4796592475746228e-07,5.7876948158111011e-05,8.3894193603824989e-07,3.3323612639053812e-09,7.5594311974545876e-10,1.0432845672647381e-11,1.1093207556349868e-12,4.8256594699713241e-08,1.4998096586803298e-13
3.257236860656306e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44369302142566919,0.10688410718784525,0.021385788179278161,0.0,0.0010057204961786575,0.0029257303150163881,0.0010797891269224158,3.3098459649387787e-05,5.812220385461232e-14,0.0022230427683377074,2.1062175517032083e-11,0.00038210605242052149,1.9245721221577056e-09,6.8503958433381533e-05,7.4847939075710896e-11,3.3766044195323193e-12,0.00067337664460395544,5.358232728410052e-07,0.0076978273963761333,4.3125575183845307e-05,0.00016688907271757755,5.1976827264073159e-07,1.18273980847741e-08,8.1283289308778423e-09,4.5357329494872127e-08,3.3297140618978885e-11,2.3447185974882838e-06,0.00064481153013151379,4.5024242090525543e-07,5.8180637957598216e-05,8.4742431066989614e-07,3.3517982306606019e-09,7.60596762925494e-10,1.0505504506641259e-11,1.1137964395122636e-12,4.8789551745606358e-08,1.514960974117343e-13
3.267379534130127e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44369043725464213,0.10687122824942245,0.021379968363154467,0.0,0.0010106985087960027,0.0029409470755417393,0.001086067989929274,3.3282985225788923e-05,5.8844570252991936e-14,0.0022267284813241241,2.1274003383124031e-11,0.00038219247344356522,1.9355853868768178e-09,6.8923669061316675e-05,7.5301043401024194e-11,3.4047597875630782e-12,0.00067346504779671596,5.4121560140936049e-07,0.0076968563949721793,4.2998204219928353e-05,0.00016719958021855455,5.1922159183752915e-07,1.1843784213082218e-08,8.1415384009080999e-09,4.5580868338478244e-08,3.3554034714823241e-11,2.3602050088340372e-06,0.00064786137060078488,4.5252186641514442e-07,5.8484816579006098e-05,8.5595481311105706e-07,3.3712693514309413e-09,7.6525243951173517e-10,1.0578397594343887e-11,1.118264381273566e-12,4.9325968118465562e-08,1.5301980787195972e-13
3.277522207603948e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44368784831590735,0.10685835182338484,0.0213741462406365,0.0,0.0010156778695566654,0.0029561881079368506,0.0010923578800316009,3.3467494962935923e-05,5.9573563643842157e-14,0.002230396047761121,2.1486764714646914e-11,0.00038227887555750681,1.9465939659453146e-09,6.9343556845662059e-05,7.5755109813935841e-11,3.4330303585961588e-12,0.00067354499891811173,5.4663832451088473e-07,0.0076958854407814005,4.2871344403413276e-05,0.00016750955778636279,5.1867341915805723e-07,1.1860061891955415e-08,8.1546812636385814e-09,4.5804464138311534e-08,3.3812156565954036e-11,2.3757406986069631e-06,0.00065091540946681588,4.5480424387612748e-07,5.8789481877337081e-05,8.6453341754136695e-07,3.3907744397035416e-09,7.6991002102379417e-10,1.0651524529800273e-11,1.1227245335127783e-12,4.986584479599204e-08,1.5455209242490246e-13
3.2876648810777686e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44368525462461111,0.10684547794621618,0.021368321841431077,0.0,0.0010206585204466866,0.0029714533067939247,0.00109865873773251,3.3651984023971709e-05,6.0309222229579399e-14,0.0022340455247861369,2.1700452784033585e-11,0.00038236526032862716,1.9575975232091953e-09,6.9763610288431366e-05,7.6210134938525858e-11,3.4614158882930902e-12,0.00067361656965980504,5.5209142483016237e-07,0.0076949145372523578,4.2744993626051503e-05,0.00016781900735888896,5.1812378583899879e-07,1.1876231514191151e-08,8.1677577302418651e-09,4.6028114290726712e-08,3.4071507595373859e-11,2.3913256155750957e-06,0.00065397363048487348,4.5708953595615417e-07,5.9094631712397114e-05,8.7316009665355744e-07,3.4103133096761411e-09,7.745693796389499e-10,1.0724884909074382e-11,1.1271768509331529e-12,5.0409182632794634e-08,1.5609294598053216e-13
3.2978075545515894e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44368265619591729,0.1068326066540215,0.021362495195019652,0.0,0.0010256404039315937,0.0029867425669450544,0.0011049705037634941,3.3836447599523898e-05,6.105158427857446e-14,0.0022376769695972337,2.1915060804710495e-11,0.00038245162927021196,1.9685957249858224e-09,7.0183817951060428e-05,7.6666115407347204e-11,3.4899161302961017e-12,0.00067367983139039874,5.575748841196412e-07,0.007693943687803421,4.2619149786377413e-05,0.00016812793086405845,5.1757272278682677e-07,1.1892293472585765e-08,8.180768012140167e-09,4.6251816214248855e-08,3.4332089175928925e-11,2.4069597082065845e-06,0.00065703601742114455,4.5937772540362775e-07,5.9400263948822394e-05,8.8183482166464544e-07,3.4298857762530991e-09,7.7923038819421332e-10,1.0798478333967527e-11,1.1316212870657198e-12,5.0955982361029395e-08,1.5764236318432212e-13
3.30795022802541e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44368005304500768,0.10681973798252914,0.021356666330659933,0.0,0.0010306234629541874,0.0030020557834634851,0.0011112931190844571,3.4020880907830231e-05,6.1800688124612269e-14,0.0022412904394498012,2.2130581932150076e-11,0.00038253798384387151,1.9795882400731689e-09,7.0604168454762946e-05,7.7123047861440956e-11,3.5185308362536364e-12,0.00067373485515389968,5.6308868320679958e-07,0.0076929728958229611,4.2493810789687201e-05,0.00016843633021992223,5.1702026059652443e-07,1.1908248160019341e-08,8.1937123209138553e-09,4.6475567347809089e-08,3.4593902735516765e-11,2.422642924658603e-06,0.00066010255405297166,4.6166879504356714e-07,5.9706376456105445e-05,8.9055756232703307e-07,3.4494916550632159e-09,7.8389292019895756e-10,1.0872304396418535e-11,1.1360577970908105e-12,5.1506244591048086e-08,1.5920033842127237e-13
3.3170786341518487e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44367770618425667,0.10680815844811421,0.021351418480392965,0.0,0.001035109174384318,0.0030158580744974648,0.0011169927004036797,3.4186841077029462e-05,6.2480677557676407e-14,0.0022445272410927825,2.2325325950255673e-11,0.00038261569184298611,1.9894763697999772e-09,7.0982596681089092e-05,7.7535098248203128e-11,3.5443817314473721e-12,0.00067377739153432631,5.6807702632636878e-07,0.0076920992349525374,4.2381435607591562e-05,0.00016871344306993816,5.1652187339208169e-07,1.1922515986722072e-08,8.2053059668406599e-09,4.6676983343385932e-08,3.483058942178368e-11,2.4367997772220853e-06,0.00066286597161246985,4.6373320615194931e-07,5.998228658731304e-05,8.9844905613406035e-07,3.4671653616413593e-09,7.8809039754729527e-10,1.0938946422664425e-11,1.1400438442862649e-12,5.2004441443909055e-08,1.6060982840227485e-13
3.326207040278287e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44367535552191395,0.10679658109062475,0.021346168878123965,0.0,0.0010395957512415181,0.0030296796092452835,0.00112270097929186,3.4352769432232113e-05,6.3166186985627544e-14,0.0022477495712533106,2.2520798925542238e-11,0.00038269339034252174,1.9993593891176183e-09,7.1361123230342214e-05,7.7947914592465966e-11,3.5703249558802671e-12,0.00067381336377377163,5.7308991314351174e-07,0.0076912256257801936,4.2269466139557249e-05,0.00016899013428925012,5.1602239926305715e-07,1.1936697528504241e-08,8.2168465006356626e-09,4.6878435305724903e-08,3.5068276115926728e-11,2.4509963396018405e-06,0.00066563272548410366,4.6579992395848267e-07,6.0258582469913229e-05,9.0637939285030547e-07,3.4848658499565483e-09,7.9228891570762188e-10,1.1005776263826586e-11,1.1440234048128245e-12,5.250544359417712e-08,1.6202624117256665e-13
3.3353354464047257e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44367300106908192,0.10678500593533305,0.021340917544723659,0.0,0.0010440831529138373,0.0030435203117212799,0.0011284179131833155,3.4518662545372173e-05,6.3857244487555176e-14,0.0022509574717768047,2.2716995752133754e-11,0.00038277108030569998,2.009237061768085e-09,7.173973993293045e-05,7.8361494463237167e-11,3.5963603244625911e-12,0.00067384282298319235,5.7812732778790618e-07,0.0076903520707143859,4.2157900872571389e-05,0.00016926640525594919,5.1552185985718905e-07,1.1950793071712935e-08,8.2283340769422229e-09,4.707992141215305e-08,3.5306963813058788e-11,2.4652325733635444e-06,0.00066840280386563521,4.6786893610499754e-07,6.0535262560958065e-05,9.1434854742719408e-07,3.5025929870832845e-09,7.9648838386833219e-10,1.1072793623333008e-11,1.1479964482807933e-12,5.3009251236356609e-08,1.6344957210273168e-13
3.344463852531164e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44367064283687352,0.1067734330072698,0.021335664500920157,0.0,0.0010485713390969004,0.0030573801061010496,0.0011341434596621916,3.4684517006788091e-05,6.4553878184126909e-14,0.0022541509845383067,2.2913911288755944e-11,0.00038284876266495894,2.0191091531415255e-09,7.211843865930444e-05,7.8775835435131037e-11,3.6224876508594868e-12,0.0006738658200570978,5.8318925380008695e-07,0.0076894785721443081,4.20467382980402e-05,0.000169542257341854,5.1502027661817037e-07,1.1964802902652555e-08,8.2397688505151263e-09,4.7281439853891627e-08,3.5546653494690599e-11,2.4795084398773147e-06,0.00067117619496270928,4.6994023028441262e-07,6.0812325320749113e-05,9.2235649388334641e-07,3.5203466405634933e-09,8.0068871166423807e-10,1.113999820515689e-11,1.1519629445869016e-12,5.3515864486691616e-08,1.648798163965752e-13
3.3535922586576026e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44366828083641185,0.10676186233122546,0.021330409767299857,0.0,0.0010530602697925808,0.0030712589167221495,0.0011398775764624354,3.4850329425285573e-05,6.5256116237273138e-14,0.0022573301514406336,2.3111540359358402e-11,0.00038292643832265027,2.0289754302805175e-09,7.2497211320136093e-05,7.9190935088375928e-11,3.6487067475057401e-12,0.00067388240567280784,5.8827567413567795e-07,0.0076886051324399837,4.1935976911783982e-05,0.00016981769191255853,5.1451767078723671e-07,1.1978727307578768e-08,8.2511509762101457e-09,4.7482988835910384e-08,3.5787346133925549e-11,2.4938239003174129e-06,0.00067395288698899073,4.7201379424060066e-07,6.1089769212851832e-05,9.3040320531128408e-07,3.538126678407242e-09,8.0488980917896211e-10,1.1207389712958711e-11,1.1559228641870652e-12,5.4025283383567333e-08,1.6631696909242756e-13
3.362720664784041e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44366591507882958,0.10675029393175151,0.021325153364308461,0.0,0.0010575499053076694,0.0030851566680847741,0.0011456202214677562,3.5016096428198344e-05,6.5963986849870883e-14,0.0022604950144125553,2.3309877753736353e-11,0.00038300410815172347,2.0388356618840826e-09,7.2876049866492146e-05,7.9606791008821958e-11,3.6750174256204864e-12,0.00067389263028973777,5.9338657116964217e-07,0.0076877317539523742,4.1825615214031798e-05,0.00017009271032747723,5.1401406340535297e-07,1.1992566572688798e-08,8.2624806089773572e-09,4.7684566576862121e-08,3.6029042695449114e-11,2.5081789156639229e-06,0.0006767328681663012,4.7408961576807652e-07,6.1367592704109991e-05,9.384886538841364e-07,3.555932969092869e-09,8.0909158694695307e-10,1.1274967850081867e-11,1.1598761781012202e-12,5.4537507887914715e-08,1.6776102506435315e-13
3.3718490709104796e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44366354557526916,0.10673872783316171,0.021319895312251889,0.0,0.0010620402062525376,0.0030990732848524332,0.0011513713527115876,3.5181814661446871e-05,6.6677518265428766e-14,0.0022636456154069865,2.3508918228152227e-11,0.00038308177299639521,2.0486896183114628e-09,7.3254946290002236e-05,8.0023400787950083e-11,3.7014194952218699e-12,0.00067389654414871437,5.9852192670053202e-07,0.0076868584390134709,4.1715651709417053e-05,0.0001703673139398904,5.1350947531442975e-07,1.2006320984109961e-08,8.2737579038543911e-09,4.7886171309026949e-08,3.62717441355773e-11,2.5225734467042514e-06,0.00067951612672475777,4.761676827119518e-07,6.1645794264659614e-05,9.4661281086237214e-07,3.5737653815667229e-09,8.1329395595529241e-10,1.1342732319577218e-11,1.163822857900983e-12,5.5052537883617992e-08,1.6921197902335813e-13
3.380977477036918e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4436611723368819,0.10672716405953359,0.021314635631297232,0.0,0.0010665311335397963,0.0031130086918526216,0.0011571309283770325,3.5347480789595181e-05,6.7396738767773595e-14,0.0022667819963991974,2.3708656505956778e-11,0.00038315943367280567,2.0585370715856864e-09,7.3633892623021442e-05,8.0440762022881195e-11,3.7279127651416283e-12,0.00067389419727131525,6.0368172195474855e-07,0.0076859851899363889,4.1606084906973143e-05,0.00017064150409698911,5.1300392715879682e-07,1.2019990827889354e-08,8.2849830159599195e-09,4.8087801278250839e-08,3.6515451402271158e-11,2.5370074540347649e-06,0.00068230265090290989,4.7824798296780123e-07,6.1924372367942848e-05,9.5477564660053822e-07,3.5916237852430416e-09,8.1749682764551162e-10,1.1410682824209778e-11,1.1677628757087311e-12,5.5570373177925316e-08,1.7066982551860124e-13
3.3992342892897956e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44365641470027811,0.10670404358229814,0.02130411146267348,0.0,0.0010755147122950843,0.0031409355766843609,0.0011686752464531549,3.5678643482385228e-05,6.8852360367842125e-14,0.0022730122663792477,2.4110205204299355e-11,0.00038331474564882339,2.078211565105185e-09,7.4391903351555356e-05,8.1277729276877982e-11,3.7811721354182293e-12,0.00067387092029379736,6.1407455370364773e-07,0.0076842388985263752,4.1388135466704746e-05,0.00017118864940381896,5.1199003225189593e-07,1.2047077956247751e-08,8.307277312697355e-09,4.8491129978730826e-08,3.7005887165589656e-11,2.5659937390059359e-06,0.00068788544911550569,4.8241523524921501e-07,6.2482652113091136e-05,9.7121723128580803e-07,3.627418046198371e-09,8.2590372712016158e-10,1.1547140748591795e-11,1.1756228165619253e-12,5.6614458510657999e-08,1.7360617351248772e-13
3.417491101542673e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44365164225840381,0.10668093268798721,0.021293581017032819,0.0,0.0010845003348681809,0.0031689367245042359,0.0011802528441519683,3.6009558197974165e-05,7.033107871515345e-14,0.002279186160535145,2.4514481000909734e-11,0.00038347005007140526,2.0978573520236027e-09,7.5150019131258722e-05,8.2117673660879134e-11,3.834793983926944e-12,0.00067382319512170323,6.2456490494689557e-07,0.0076824928978535042,4.1171755053326607e-05,0.00017173415690534532,5.1097253994417405e-07,1.2073830244142525e-08,8.3293647415133132e-09,4.8894538914111062e-08,3.7500357403001502e-11,2.5951374515870899e-06,0.00069348116888645855,4.8659127678115648e-07,6.3042419793729872e-05,9.8781315291480972e-07,3.6633147166233397e-09,8.3431158605653238e-10,1.1684339240097541e-11,1.1834557884694455e-12,5.7669760827177174e-08,1.7657002224848826e-13
3.4357479137955505e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44364685510077351,0.10665783156084445,0.021283044450809016,0.0,0.0010934876993033901,0.0031970115399011746,0.0011918633923196041,3.6340198929357214e-05,7.1833121499865557e-14,0.0022853040152954864,2.4921440561011062e-11,0.00038362535252268548,2.1174726687330875e-09,7.5908177702389295e-05,8.2960576155713532e-11,3.888776740086131e-12,0.00067375141397416657,6.3515260533445529e-07,0.0076807472057531479,4.0956931897062507e-05,0.00017227803716424124,5.0995160842756105e-07,1.2100249976012716e-08,8.3512465456169947e-09,4.9298014533405592e-08,3.7998869400078121e-11,2.6244382698318906e-06,0.00069908971644204161,4.9077601253153969e-07,6.3603663317787342e-05,1.0045631424009426e-06,3.6993127686551568e-09,8.4271971251645135e-10,1.1822275911785125e-11,1.1912615877505865e-12,5.8736275869144387e-08,1.7956132241735144e-13
3.454004726048428e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4436420533170215,0.10663474038145641,0.021272501918303099,0.0,0.0011024765083513053,0.003225159430148351,0.001203506564189587,3.6670539972579229e-05,7.3358717027269773e-14,0.0022913661672809608,2.5331040082664702e-11,0.00038378065819395454,2.1370557785120041e-09,7.6666317470536677e-05,8.3806417833221072e-11,3.9431188157121919e-12,0.00067365596550877233,6.458374757731521e-07,0.0076790018397679396,4.0743654298129565e-05,0.00017282030064978294,5.0892739287214595e-07,1.2126339434041456e-08,8.3729239689039999e-09,4.970154349689423e-08,3.8501430311181367e-11,2.6538958688883897e-06,0.00070471099815696788,4.9496934826315313e-07,6.4166370647353841e-05,1.0214669168136498e-06,3.7354111818949144e-09,8.5112742198484596e-10,1.1960948373261685e-11,1.1990400190910538e-12,5.9813998192466282e-08,1.8258002223716468e-13
3.4722615383013055e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44363723699689245,0.10661165932679403,0.021261953571712122,0.0,0.0011114664694252896,0.0032533798052221024,0.0012151820353795068,3.7000555928069643e-05,7.4908094207886301e-14,0.0022973729532513943,2.5743235316465896e-11,0.00038393597190351791,2.1566049715864776e-09,7.742437751052357e-05,8.4655179856490773e-11,3.9978186054719492e-12,0.0006735372348070876,6.5661932856441353e-07,0.0076772568171507918,4.0531910626612495e-05,0.00017336095773912207,5.079000454714021e-07,1.215210089784703e-08,8.3943982557612726e-09,5.010511267417638e-08,3.9008047160290523e-11,2.6835099210494512e-06,0.00071034492055895948,4.9917119052940514e-07,6.4730529799077112e-05,1.0385241795963762e-06,3.771608943397365e-09,8.5953403741288255e-10,1.2100354231036728e-11,1.206790895398967e-12,6.0902921181108076e-08,1.8562606749249944e-13
3.490518350554183e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44363240623023215,0.10658858857025368,0.021251399561157552,0.0,0.0011204572945578361,0.0032816720778202357,0.0012268894838872834,3.7330221701860155e-05,7.6481482547600398e-14,0.002303324710053897,2.6157981585164824e-11,0.00038409129811383882,2.1761185651789802e-09,7.8182297569992916e-05,8.5506843480087075e-11,4.0528744873311086e-12,0.00067339560336175544,6.6749796754220432e-07,0.0076755121548679065,4.0321689322340692e-05,0.00017390001871852274,5.0686971548685147e-07,1.2177536644181266e-08,8.4156706508760562e-09,5.0508709142219137e-08,3.9518726841830819e-11,2.71328009580296e-06,0.00071599139033334,5.0338144667002863e-07,6.5296128844545296e-05,1.0557346207848431e-06,3.8079050476594308e-09,8.6793888925760966e-10,1.2240491088866043e-11,1.2145140376621328e-12,6.2003037061054259e-08,1.8869940157360916e-13
3.5087751628070605e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44362756110697849,0.10656552828169828,0.021240840034713319,0.0,0.0011294487003568156,0.0033100356633797212,0.0012386285900870331,3.7659512506687554e-05,7.8079112137839877e-14,0.0023092217745720491,2.6575233803203003e-11,0.00038424664094798374,2.1955949035443033e-09,7.8940018072685844e-05,8.6361390050279463e-11,4.1082848229988444e-12,0.0006732314490651137,6.7847318821109891e-07,0.0076737678696017645,4.0112978894767327e-05,0.00017443749378456461,5.0583654929217037e-07,1.220264894663509e-08,8.4367423990487145e-09,5.0912320183400403e-08,4.0033476121511798e-11,2.7432060598820267e-06,0.00072165031432764378,5.0760002480673768e-07,6.58631559106578e-05,1.0730979172255402e-06,3.8442984966074721e-09,8.7634131551815717e-10,1.2381356548088671e-11,1.2222092748056363e-12,6.3114336914408456e-08,1.9179996551566452e-13
3.527031975059938e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44362270171715218,0.10654247862749833,0.021230275138433442,0.0,0.0011384404079616301,0.0033384699800937537,0.0012503990367245417,3.7988403862979595e-05,7.9701213645795887e-14,0.0023150644836761902,2.6994946496154067e-11,0.0003844020042053772,2.2150323579930474e-09,7.9697480121408159e-05,8.7218801005265919e-11,4.1640479583683179e-12,0.00067304514619934543,6.895447778844441e-07,0.0076720239777540791,3.9905767922850605e-05,0.0001749733930453125,5.0480069041676994e-07,1.2227440075351269e-08,8.4576147450095755e-09,5.1315933283547478e-08,4.055230163717039e-11,2.7732874773150408e-06,0.00072732159955624413,5.1182683383884251e-07,6.6431599179982866e-05,1.0906137327943685e-06,3.880788299583314e-09,8.8474066176847e-10,1.2522948207955345e-11,1.2298764435504691e-12,6.4236810693628445e-08,1.9492769803801253e-13
3.5452887873128155e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4436178281508481,0.10651943977057252,0.021219705016379396,0.0,0.0011474321429992857,0.0033669744489281889,0.0012622005089123469,3.8316871599725828e-05,8.1348018304689831e-14,0.0023208531741747821,2.7417073820058252e-11,0.00038455739137688516,2.2344293269029173e-09,8.0454625500689126e-05,8.8079057875377997e-11,4.2201622239530617e-12,0.00067283706542813526,7.0071251582255475e-07,0.0076702804954487686,3.970004505493697e-05,0.00017550772652145515,5.0376227958884811e-07,1.2251912296744452e-08,8.4782889332397195e-09,5.1719536129971945e-08,4.1075209899618973e-11,2.8035240094756015e-06,0.0007330051532049921,5.1606178343882097e-07,6.7001446891102687e-05,1.1082817186153343e-06,3.9173734733290645e-09,8.9313628118661453e-10,1.2665263665949299e-11,1.237515388272942e-12,6.5370447235889096e-08,1.9808253558344264e-13
3.563545599565693e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44361294049822564,0.10649641187042849,0.021209129810647029,0.0,0.001156423635540403,0.003395548493637338,0.0012740326941244494,3.864489185523645e-05,8.3019757904086456e-14,0.0023265881827668278,2.7841569580641042e-11,0.00038471280565926456,2.253784235718195e-09,8.1211396679142895e-05,8.8942142283274425e-11,4.2766259353192633e-12,0.00067260757378976427,7.119761733708759e-07,0.0076685374385348773,3.9495799008645468e-05,0.00017604050414741446,5.0272145477792403e-07,1.2276067873228111e-08,8.4987662077956698e-09,5.212311660950153e-08,4.1602207293500688e-11,2.8339153151323627e-06,0.00073870088263586361,5.2030478404784742e-07,6.7572687338945318e-05,1.1261015132791956e-06,3.9540530419707445e-09,9.0152753458077439e-10,1.2808300518099306e-11,1.2451259608650208e-12,6.6515234277561393e-08,2.0126441235744139e-13
3.5818024118185704e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44360803884950051,0.10647339508320311,0.021198549661393153,0.0,0.0011654146200551824,0.0034241915407791658,0.0012858952821906656,3.8972441077793402e-05,8.4716664780253864e-14,0.0023322698459953307,2.8268387252406638e-11,0.00038486824996901219,2.2730955369377943e-09,8.1967736811543903e-05,8.9808035944129212e-11,4.3334373935138966e-12,0.0006723570346915857,7.2333551409804851e-07,0.0076667948225894967,3.9293018570752844e-05,0.00017657173577242537,5.0167835123685141e-07,1.2299909062948461e-08,8.5190478121378833e-09,5.2526662806509941e-08,4.2133300078148489e-11,2.86446105049869e-06,0.0007444086953916091,5.245557468712869e-07,6.8145308875104427e-05,1.1440727430619606e-06,3.9908260370008293e-09,9.0991379041206503e-10,1.2952056359285156e-11,1.2527080205956151e-12,6.767115846879666e-08,2.0447326036741817e-13
