Time (s),Volume (m^3),N2,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(56),OX(20),CH3X(21),HOX(22),HX(19),CH2X(27),CHX(28),CX(26),OCX(25),H2X(57),CO2X(24),CHOX(61),COX(58)
2.823620646633886e-07,0.09977366400000001,0.80000000000000004,0.0,0.26331571267572546,0.095940819822821211,0.089033923680105265,2.6290964018846019e-12,9.1397817667122992e-12,0.00014507050404919525,1.3884941571629248e-05,4.6076961377609272e-16,1.9251872826081575e-14,1.9379676335639187e-10,5.8011517307396007e-30,3.1865646976752135e-09,3.8505705807363409e-21,6.8377813402332768e-20,4.8180451895839992e-17,2.4641452918892238e-21,1.6717830199345008e-14,4.1571173067805887e-23,0.0039690316773773934,0.021915648560740519,1.518116868143663e-09,2.2309720936328539e-10,6.5173132048875883e-05,2.1509869024817504e-12,1.6793507630398561e-06,7.1963590806775371e-05,2.6188927996008782e-06,1.7959692271964836e-06,1.9018483731849406e-16,1.7993764440897835e-12,5.3470638506806326e-12
2.841725774360277e-07,0.09977366400000001,0.80000000000000004,0.0,0.26319434422565846,0.09594155781609727,0.088972716773989269,2.7067861171450418e-12,9.3325942909291148e-12,0.00014705792354851392,1.4156190814105764e-05,4.6906748740100348e-16,1.9628997148246924e-14,1.9620070083613378e-10,6.1152934639694798e-30,3.2071561658517831e-09,3.9780020748981036e-21,6.9923683988179186e-20,4.9513995297842901e-17,2.5317718923568583e-21,1.7016415776592195e-14,4.3274852946081612e-23,0.0039672183514385187,0.022037748340492904,1.5265547232274675e-09,2.2531817100022069e-10,6.5427110948204842e-05,2.1914974990381124e-12,1.7039392835137579e-06,7.2700294078950799e-05,2.6616733275761465e-06,1.8199034221261019e-06,1.9445809842513856e-16,1.8367431931061067e-12,5.4490097943673531e-12
2.859830902086668e-07,0.09977366400000001,0.80000000000000004,0.0,0.26307317187261636,0.095942287714737257,0.088911608264657965,2.7862123249293502e-12,9.528075233256805e-12,0.00014905647025004016,1.4430600216657437e-05,4.7745756257035852e-16,2.0010516362375146e-14,1.9861350602453893e-10,6.4437967070272047e-30,3.2276834562143689e-09,4.108586526106324e-21,7.1493537793201994e-20,5.0874535877786784e-17,2.6007564924745807e-21,1.7317728617521211e-14,4.503468504308737e-23,0.0039654076585412491,0.022159647789959443,1.5349786671866143e-09,2.2754581238624797e-10,6.5680270524348211e-05,2.2324797947336925e-12,1.7287029426084686e-06,7.34387471062353e-05,2.704830397429541e-06,1.8439557290012611e-06,1.9879568126096611e-16,1.8746099114342381e-12,5.552079459448702e-12
2.877936029813059e-07,0.09977366400000001,0.80000000000000004,0.0,0.26295219512307927,0.095943009539367491,0.08885059789037747,2.8674009786414864e-12,9.7262427524627226e-12,0.00015106611204784967,1.4708178106339522e-05,4.8594019619310748e-16,2.0396441522089601e-14,2.0103508457365124e-10,6.7871937253339748e-30,3.248147166318637e-09,4.2423739012177015e-21,7.3087576790392376e-20,5.2262411901841856e-17,2.6711160145997626e-21,1.7621762008561428e-14,4.6852052628618183e-23,0.0039635995924946271,0.022281347424293493,1.5433887338701669e-09,2.2978010026563485e-10,6.5932618641662954e-05,2.273935628202541e-12,1.7536414345816185e-06,7.4178927444511496e-05,2.7483639966243121e-06,1.8681256034870526e-06,2.0319804005081138e-16,1.9129793277286986e-12,5.6562745937644051e-12
2.89604115753945e-07,0.09977366400000001,0.80000000000000004,0.0,0.26283141348521516,0.095943723310546458,0.088789685390373713,2.9503782121205721e-12,9.9271149966265637e-12,0.00015308681700893203,1.4988932657968541e-05,4.9451574304895901e-16,2.078678347931278e-14,2.0346534315357751e-10,7.1460317135588336e-30,3.2685478889629254e-09,4.3794144504663559e-21,7.4706003097353706e-20,5.3677962904756846e-17,2.7428674508277218e-21,1.7928509085870797e-14,4.8728360783625215e-23,0.0039617941471272646,0.022402847756893444,1.5517849570239973e-09,2.3202100157389007e-10,6.6184163008038805e-05,2.3158668230314173e-12,1.7787544506397843e-06,7.4920812865886236e-05,2.7922740999567306e-06,1.8924125046321853e-06,2.0766562741800965e-16,1.9518541551421214e-12,5.7615968854130769e-12
2.9141462852658407e-07,0.09977366400000001,0.80000000000000004,0.0,0.2627108264688699,0.095944429048765059,0.088728870504828139,3.0351703389663716e-12,1.0130710102886394e-11,0.00015511855337041369,1.5272871895712254e-05,5.0318455579941891e-16,2.1181552886781496e-14,2.0590418944229819e-10,7.5208730698665606e-30,3.2888862121117384e-09,4.5197587041258032e-21,7.6349018971352889e-20,5.5121529671948062e-17,2.8160278623881729e-21,1.8237962839070252e-14,5.0665036522835148e-23,0.0039599913162873014,0.022524149299409827,1.5601673702911567e-09,2.3426848343653841e-10,6.6434911179668549e-05,2.3582751878352468e-12,1.8040416790146563e-06,7.5664381356626941e-05,2.8365606697543239e-06,1.9168158948232024e-06,2.1219889437303527e-16,1.9912370913345317e-12,5.8680479635023646e-12
2.9322514129922317e-07,0.09977366400000001,0.80000000000000004,0.0,0.26259043358555745,0.09594512677444679,0.088668152974873307,3.1218038518603414e-12,1.0337046197188968e-11,0.00015716128953688352,1.5560003694670052e-05,5.1194698499876624e-16,2.1580760200533396e-14,2.0835153211549384e-10,7.9122956721083692e-30,3.3091627188268134e-09,4.6634574691867863e-21,7.801682680442722e-20,5.6593454221672834e-17,2.8906143790467382e-21,1.8550116114916752e-14,5.2663528915920311e-23,0.0039581910938423582,0.022645252561752417,1.5685360072121417e-09,2.365225131683181e-10,6.6684870565617466e-05,2.4011625163108902e-12,1.8295028050380825e-06,7.6409611115113652e-05,2.8812236560695561e-06,1.9413352397401768e-06,2.1679829030252237e-16,2.0311308184832915e-12,5.975629398891198e-12
2.9503565407186226e-07,0.09977366400000001,0.80000000000000004,0.0,0.26247023434845074,0.095945816507948173,0.088607532542588324,3.2103054218823911e-12,1.0546141394044489e-11,0.00015921499407781287,1.5850335782443607e-05,5.2080337910497201e-16,2.1984415682364981e-14,2.1080728083639008e-10,8.3208931559291316e-30,3.3293779872053189e-09,4.8105618260514726e-21,7.9709629118548674e-20,5.8094079787287814e-17,2.9666441985115261e-21,1.886496162091555e-14,5.4725309207226782e-23,0.0039563934736794714,0.022766158052097297,1.5768909012252367e-09,2.3878305827308259e-10,6.6934048432193931e-05,2.4445305873659303e-12,1.8551375112259266e-06,7.7156480549796846e-05,2.9262629968701712e-06,1.9659700083138028e-06,2.214642629582348e-16,2.0715380033082272e-12,6.0843427049270781e-12
2.9684616684450135e-07,0.09977366400000001,0.80000000000000004,0.0,0.26235022827237159,0.095946498269558797,0.088547008950994641,3.3007018978234993e-12,1.0758013796285522e-11,0.00016127963572506692,1.6143875740697422e-05,5.2975408449055593e-16,2.2392529402261448e-14,2.1327134624562817e-10,8.7472751947662541e-30,3.349532590324801e-09,4.9611231252444098e-21,8.1427628560843582e-20,5.9623750799593134e-17,3.0441345858447244e-21,1.9182491928872501e-14,5.6851870934067789e-23,0.003954598449705039,0.022886866276893843,1.5852320856669235e-09,2.4105008644222934e-10,6.7182451907153539e-05,2.4883811652016242e-12,1.8809454773486599e-06,7.7904968277179117e-05,2.9716786182296777e-06,1.990719672683817e-06,2.2619725844685733e-16,2.1124612970852958e-12,6.194189338178374e-12
2.9865667961714045e-07,0.09977366400000001,0.80000000000000004,0.0,0.26223041487378224,0.09594717207950168,0.088486581944051554,3.3930203054943681e-12,1.0972681494829697e-11,0.00016335518337050182,1.6440631006709254e-05,5.3879944545338607e-16,2.2805111240798323e-14,2.1574363995116435e-10,9.1920677817158389e-30,3.3696270961944944e-09,5.1151929841407266e-21,8.3171027898863051e-20,6.1182812869263955e-17,3.1231028728791892e-21,1.9502699478387185e-14,5.904473004358912e-23,0.0039528060158447453,0.023007377740871748,1.5935595937721122e-09,2.4332356555346619e-10,6.7430087983735731e-05,2.5327159993294872e-12,1.9069263804981798e-06,7.86550531198157e-05,3.0174704345136942e-06,2.0155837081586743e-06,2.3099772122032628e-16,2.1539033356569275e-12,6.3051706991579264e-12
3.0046719238977954e-07,0.09977366400000001,0.80000000000000004,0.0,0.26211079367077561,0.095947837957933615,0.088426251266652003,3.4872878470301762e-12,1.1190162568446511e-11,0.00016544160606364312,1.6740608874910091e-05,5.4793980422741736e-16,2.322217089151514e-14,2.1822407451820336e-10,9.6559135132411189e-30,3.3896620677126578e-09,5.2728232837118957e-21,8.4940030015909515e-20,6.2771612769368599e-17,3.2035664576399908e-21,1.9825576580287493e-14,6.1305425008213879e-23,0.0039510161660434905,0.023127692947047886,1.6018734586744622e-09,2.4560346367095168e-10,6.7676963524524456e-05,2.5775368247188379e-12,1.9330798951692844e-06,7.9406714104317486e-05,3.0636383485611449e-06,2.0405615931764246e-06,2.3586609406543317e-16,2.1958667394612938e-12,6.4172881330414522e-12
3.0227770516241864e-07,0.09977366400000001,0.80000000000000004,0.0,0.26199136418306745,0.095948495924945282,0.088366016664618116,3.5835319001915942e-12,1.1410475083528049e-11,0.00016753887300944168,1.7043816498413381e-05,5.5717550099337185e-16,2.3643717863261429e-14,2.2071256345916935e-10,1.0139471874697715e-29,3.4096380626295768e-09,5.434066165289523e-21,8.6734837906416848e-20,6.439049841797523e-17,3.2855428037709184e-21,2.0151115420006512e-14,6.3635516939674437e-23,0.0039492288942653128,0.023247812396733278,1.6101737134068428e-09,2.478897490434795e-10,6.7923085265171002e-05,2.6228453619080239e-12,1.9594056933260963e-06,8.0159930459378385e-05,3.1101822518670335e-06,2.065652809266719e-06,2.4080281809457607e-16,2.2383541135508809e-12,6.5305429303816199e-12
3.0408821793505773e-07,0.09977366400000001,0.80000000000000004,0.0,0.26187212593198728,0.095949146000561647,0.088305877884697043,3.6817800176622695e-12,1.1633637093862866e-11,0.00016964695356610303,1.7350260890533733e-05,5.6650687388936439e-16,2.4069761482515119e-14,2.2320902122371944e-10,1.0643419527650175e-29,3.4295556335159197e-09,5.5989740273474322e-21,8.8555654671376347e-20,6.6039818860848089e-17,3.3690494399658669e-21,2.0479308060902394e-14,6.6036589701639892e-23,0.0039474441944933091,0.023367736589539931,1.6184603909015374e-09,2.5018239010266641e-10,6.8168459817979999e-05,2.668643316957981e-12,1.9859034444596633e-06,8.0914681613826109e-05,3.1571020247626413e-06,2.0908568410139068e-06,2.4580833273778363e-16,2.2813680476039345e-12,6.6449363278126351e-12
3.0589873070769683e-07,0.09977366400000001,0.80000000000000004,0.0,0.26175307844046952,0.09594978820474219,0.08824583467455667,3.7820599263428184e-12,1.1859666640413802e-11,0.00017176581724298644,1.7659948926294518e-05,5.7593425902146389e-16,2.4500310895673572e-14,2.2571336318880149e-10,1.1168450598954525e-29,3.449415327736151e-09,5.7675995223024449e-21,9.0402683513817178e-20,6.7719924254232417e-17,3.4541039594050936e-21,2.0810146447522026e-14,6.8510250020947073e-23,0.0039456620607295498,0.023487466023387665,1.6267335239905062e-09,2.5248135546354806e-10,6.841309367533505e-05,2.7149323816152754e-12,2.0125728156679937e-06,8.1670947194670661e-05,3.2043975365875052e-06,2.1161731760211511e-06,2.5088307573268389e-16,2.3249111159563413e-12,6.7604695087490989e-12
3.077092434803359e-07,0.09977366400000001,0.80000000000000004,0.0,0.26163422123304608,0.095950422557381176,0.088185886782781414,3.8843995266413998e-12,1.2088581751099552e-11,0.00017389543369856968,1.7972887343924369e-05,5.8545799047420137e-16,2.4935375071317549e-14,2.2822550564876148e-10,1.171527697158191e-29,3.469217687426699e-09,5.939995553334109e-21,9.2276127734340542e-20,6.943116584772938e-17,3.54072401919634e-21,2.114362240880915e-14,7.1058127597443028e-23,0.003943882486995,0.02360700119451091,1.6349931454059345e-09,2.5478661392269121e-10,6.8656993213010413e-05,2.7617142334940705e-12,2.0394134717203318e-06,8.2428707025177883e-05,3.2520686458639086e-06,2.1416013048755276e-06,2.5602748311563331e-16,2.3689858776240908e-12,6.8771436040817094e-12
3.09519756252975e-07,0.09977366400000001,0.80000000000000004,0.0,0.26151555383583724,0.09595104907830794,0.088126033958867922,3.9888268917612216e-12,1.232040044057881e-11,0.00017603577273847808,1.8289082746342581e-05,5.9507840032102191e-16,2.5374962802448144e-14,2.3074536580550236e-10,1.2284628577158266e-29,3.4889632494786265e-09,6.1162152712237245e-21,9.4176190726693575e-20,7.1173895967262693e-17,3.6289273398207298e-21,2.1479727661257812e-14,7.3681875212447321e-23,0.003942105467329436,0.02372634259746545,1.6432392877804206e-09,2.5709813445551321e-10,6.8900164693373869e-05,2.808990535930031e-12,2.0664250751039723e-06,8.3187941122971372e-05,3.3001152004727135e-06,2.1671407211140595e-06,2.6124198921622746e-16,2.4135948763187589e-12,6.9949596928625818e-12
3.113302690256141e-07,0.09977366400000001,0.80000000000000004,0.0,0.26139707577654464,0.095951667787287157,0.088066275953220988,4.0953702669849401e-12,1.2555140710038133e-11,0.00017818680431357355,1.8608541602633197e-05,6.0479581863467499e-16,2.5819082708697108e-14,2.3327286175869727e-10,1.2877253690195022e-29,3.5086525455245358e-09,6.296312071212883e-21,9.6103075973396027e-20,7.2948467998136868e-17,3.7187317045834582e-21,2.1818453812011666e-14,7.6383168835842836e-23,0.0039403309957913527,0.023845490725135185,1.6514719836471173e-09,2.5941588621754564e-10,6.9142614268439008e-05,2.8567629381341217e-12,2.0936072861033072e-06,8.394862969812729e-05,3.3485370378162338e-06,2.1927909211906438e-06,2.665270266476072e-16,2.4587406404812038e-12,7.113918802984028e-12
3.131407817982532e-07,0.09977366400000001,0.80000000000000004,0.0,0.26127878658444254,0.095952278704019123,0.088006612517149391,4.2040580689558921e-12,1.2792820546983718e-11,0.00018034849851809973,1.893127024950745e-05,6.1461057349755133e-16,2.6267743238510669e-14,2.3580791249606065e-10,1.3493919223985877e-29,3.5282861019294724e-09,6.4803395898818378e-21,9.805698704142348e-20,7.4755236368184763e-17,3.8101549590692076e-21,2.2159792361910072e-14,7.9163707731803336e-23,0.0039385590664578864,0.023964446068738782,1.6596912654404208e-09,2.6173983854280118e-10,6.9384347982820048e-05,2.9050330755249676e-12,2.1209597628649833e-06,8.4710753151293698e-05,3.3973339849828832e-06,2.2185514044438361e-06,2.7188302629650058e-16,2.5044256833023306e-12,7.2340219118558139e-12
3.149512945708923e-07,0.09977366400000001,0.80000000000000004,0.0,0.26116068579037033,0.095952881848139951,0.087947043402861594,4.3149188849566932e-12,1.303345792503503e-11,0.00018252082558788395,1.9257274892754873e-05,6.2452299101196555e-16,2.6720952671307006e-14,2.3835043788367893e-10,1.4135411028144605e-29,3.547864439785592e-09,6.6683517020478717e-21,1.0003812757792259e-19,7.6594556531010049e-17,3.9032150106022726e-21,2.2503734708481579e-14,8.2025214563166617e-23,0.0039367896734247166,0.024083209117836367,1.6678971654961765e-09,2.6406996093973071e-10,6.9625371776608575e-05,2.9538025694407538e-12,2.1484821614316995e-06,8.5474292071844427e-05,3.4465058589210164e-06,2.2444216730654382e-06,2.7731041732149773e-16,2.5506525027485839e-12,7.3552699470712192e-12
3.167618073435314e-07,0.09977366400000001,0.80000000000000004,0.0,0.2610427729267254,0.095953477239222054,0.087887568363461926,4.4279814721852117e-12,1.3277070803721806e-11,0.00018470375589859053,1.9586561608682836e-05,6.3453339531037768e-16,2.7178719119607833e-14,2.4090035865640326e-10,1.48025341877592e-29,3.567388074910369e-09,6.8604025176839487e-21,1.0204670130597559e-19,7.8466784949323744e-17,3.9979298277113637e-21,2.2850272148885572e-14,8.4969435494462004e-23,0.003935022810805996,0.024201780360336114,1.676089716051592e-09,2.6640622309331343e-10,6.9865691488103372e-05,3.0030730272093414e-12,2.1761741358198134e-06,8.6239227236020743e-05,3.496052466593663e-06,2.2704012320698803e-06,2.8280962714462597e-16,2.5974235816014091e-12,7.4776637870652185e-12
3.185723201161705e-07,0.09977366400000001,0.80000000000000004,0.0,0.26092504752745466,0.095954064896774174,0.087828187152946227,4.5432747570274783e-12,1.3523677128285609e-11,0.00018689725996402353,1.9919136345544054e-05,6.4464210856556074e-16,2.7641050531144064e-14,2.4345759640830663e-10,1.549611332413762e-29,3.586857517848154e-09,7.0565463788578127e-21,1.0408291202042916e-19,8.0372279078368993e-17,4.0943174395990217e-21,2.319939588280276e-14,8.799814029360125e-23,0.0039332584727342539,0.02432016028250087,1.684268949246116e-09,2.6874859486430136e-10,7.0105312856452381e-05,3.0528460427683363e-12,2.2040353380899084e-06,8.7005539605096118e-05,3.5459736051300432e-06,2.2964895892643422e-06,2.8838108143712971e-16,2.6447413874610267e-12,7.6012042617732976e-12
3.203828328888096e-07,0.09977366400000001,0.80000000000000004,0.0,0.26080750912804823,0.095954644840241798,0.087768899526197874,4.6608278343283173e-12,1.377329482948231e-11,0.00018910130843447816,2.0255004924952517e-05,6.5484945100071895e-16,2.8107954690936006e-14,2.4602207358320762e-10,1.6216992897120381e-29,3.606273273874864e-09,7.2568378566917354e-21,1.0614696358374592e-19,8.2311397349442132e-17,4.1923959356156066e-21,2.35510970152753e-14,9.111312243224122e-23,0.0039314966533603056,0.024438349368954719,1.6924348971217862e-09,2.7109704628306993e-10,7.0344241524250662e-05,3.1031231962088471e-12,2.2320654183649063e-06,8.7773210323582607e-05,3.5962690620002372e-06,2.3226862552195925e-06,2.9402520412293586e-16,2.6926083727892936e-12,7.7258921532785311e-12
3.221933456614487e-07,0.09977366400000001,0.80000000000000004,0.0,0.26069015726553096,0.095955217089007297,0.087709705238983818,4.7806699666600792e-12,1.4025941823387314e-11,0.00019131587209513854,2.0594173043287889e-05,6.6515574089954285e-16,2.8579439223348165e-14,2.4859371346526157e-10,1.6966037508935615e-29,3.6256358430056393e-09,7.4613317483430901e-21,1.0823905992189678e-19,8.4284499153513867e-17,4.2921834647379384e-21,2.3905366559497105e-14,9.4316199184828063e-23,0.0039297373468531816,0.024556348102689463,1.7005875916227009e-09,2.7345154755249359e-10,7.0582483039992116e-05,3.1539060535854866e-12,2.2602640249040363e-06,8.8542220717419324e-05,3.6469386151647578e-06,2.3489907432415114e-06,2.9974241737504194e-16,2.7410269749737632e-12,7.8517281964486001e-12
3.238228071568239e-07,0.09977366400000001,0.80000000000000004,0.0,0.26058469969688874,0.095955725549895024,0.087656509984643041,4.8905093479075218e-12,1.4255928958823873e-11,0.00019331794583877563,2.0902250063811974e-05,6.745162633963605e-16,2.900769769478986e-14,2.5091425073787253e-10,1.7664989833999181e-29,3.6430170894584463e-09,7.6490147842711369e-21,1.1014609350152025e-19,8.6089644494991869e-17,4.3834685120233222e-21,2.4226397641902584e-14,9.7275810392914914e-23,0.003928156114693211,0.024662384609358476,1.7079137113619509e-09,2.755757468301991e-10,7.0796317401022516e-05,3.2000442861187229e-12,2.2857865685971262e-06,8.9235460204970901e-05,3.6928608742681329e-06,2.3727565702575774e-06,3.0495074922968755e-16,2.7850773516587667e-12,7.9659628748020883e-12
3.254522686521991e-07,0.09977366400000001,0.80000000000000004,0.0,0.26047939251399466,0.095956227807764582,0.087603389961398992,5.0022482688658211e-12,1.4488397361080481e-11,0.00019532849221971441,2.1213008203714643e-05,6.839574189027178e-16,2.9439677651299915e-14,2.5324047357536058e-10,1.8388132029069121e-29,3.6603560124078762e-09,7.8401866011500932e-21,1.1207615732020143e-19,8.7922871683540606e-17,4.4761659382163459e-21,2.4549495111170242e-14,1.0030962811473669e-22,0.0039265769090216594,0.024768267670046518,1.7152291448151912e-09,2.7770480100773322e-10,7.1009603506013891e-05,3.2465945197647331e-12,2.3114450732759349e-06,8.9929756487619236e-05,3.7390857889661156e-06,2.3966089901145467e-06,3.102189302382665e-16,2.8295782556484706e-12,8.0811285840341087e-12
3.2691878399803674e-07,0.09977366400000001,0.80000000000000004,0.0,0.26038474435284631,0.095956674547838447,0.087555646117404254,5.1044553187813478e-12,1.4699751175387929e-11,0.00019714521068981141,2.1494986110007948e-05,6.9252358858154093e-16,2.983164580854865e-14,2.5533889046583083e-10,1.9060198590423241e-29,3.6759251488119534e-09,8.0152575357529881e-21,1.1383302857575015e-19,8.9597004254470288e-17,4.5608122407640896e-21,2.4842044031879872e-14,1.0310464644034783e-22,0.0039251573530823406,0.024863431516603831,1.7218039172307063e-09,2.7962508304212183e-10,7.1201095431931751e-05,3.2888429117066013e-12,2.3346537592016946e-06,9.0555515753684121e-05,3.7809468332270853e-06,2.4181499161932446e-06,3.1501171552618724e-16,2.8700157130154699e-12,8.1855741181308787e-12
3.283852993438744e-07,0.09977366400000001,0.80000000000000004,0.0,0.26029021749026648,0.095957116284985752,0.087507962939772921,5.2082344318179296e-12,1.4913134861463249e-11,0.00019896875969866617,2.1779141668443655e-05,7.0115542110159236e-16,3.0226636353054219e-14,2.5744182958328344e-10,1.975290475063371e-29,3.6914605450904578e-09,8.1932166618420478e-21,1.1560878331590401e-19,9.1294289703404439e-17,4.6466231453681825e-21,2.5136256329819257e-14,1.0596189837800113e-22,0.0039237394321223751,0.024958471607903543,1.7283700692414923e-09,2.8154926473278438e-10,7.1392149170759915e-05,3.3314267329395956e-12,2.3579721725410939e-06,9.1182110719993621e-05,3.8230527459131556e-06,2.4397604461879742e-06,3.1985344582264987e-16,2.9108207772467671e-12,8.2907744446112584e-12
3.2985181468971206e-07,0.09977366400000001,0.80000000000000004,0.0,0.2601958116838487,0.095957553029357698,0.087460340300803061,5.313601556904166e-12,1.5128557904182013e-11,0.00020079912403401739,2.2065477614905236e-05,7.0985308102364704e-16,3.062465296442541e-14,2.5954925211309679e-10,2.0466760350334325e-29,3.706962454436877e-09,8.37409362362543e-21,1.1740353004131401e-19,9.3014921221438917e-17,4.7336084368357451e-21,2.5432127026356169e-14,1.0888240745015872e-22,0.0039223231430860856,0.025053388196753425,1.7349276175929982e-09,2.8347733064545615e-10,7.1582767460563274e-05,3.3743467837252079e-12,2.3814001222327439e-06,9.1809531886099415e-05,3.865403387190341e-06,2.461440327833608e-06,3.2474434123245552e-16,2.951994707608243e-12,8.3967298448708508e-12
3.313183300355497e-07,0.09977366400000001,0.80000000000000004,0.0,0.26010152669183101,0.095957984791078907,0.087412778073163819,5.4205727134465214e-12,1.5346029781669005e-11,0.00020263628853823515,2.2353996634554047e-05,7.1861673209664904e-16,3.102569925772482e-14,2.6166111958096786e-10,2.1202284620724133e-29,3.7224311278168514e-09,8.5579181557242617e-21,1.1921737727074158e-19,9.4759092375252249e-17,4.8217779244577097e-21,2.5729651109474943e-14,1.1186720764707226e-22,0.0039209084829254339,0.025148181535273643,1.74147657898877e-09,2.8540926542067731e-10,7.177295300406213e-05,3.4176038585089021e-12,2.4049374165513662e-06,9.2437769825565988e-05,3.9079986134685918e-06,2.4831893099805862e-06,3.2968462109290409e-16,2.9935387569637507e-12,8.503440581428432e-12
3.326381938468036e-07,0.09977366400000001,0.80000000000000004,0.0,0.26001677329602862,0.095958369124808304,0.087370023615035153,5.5182314978575619e-12,1.5543514053316067e-11,0.00020429553825228555,2.261553245858986e-05,7.265605751833798e-16,3.1389234236099536e-14,2.635655691968642e-10,2.1883219975696572e-29,3.7363247227417746e-09,8.7259050549629604e-21,1.2086626041246456e-19,9.6349133083455921e-17,4.9021510780029319e-21,2.5998832261158905e-14,1.146093597891658e-22,0.0039196366789564542,0.025233390368734902,1.7473633161703295e-09,2.8715130195851082e-10,7.1943752200991651e-05,3.4568240335929244e-12,2.4262143120999596e-06,9.3003874580547662e-05,3.9465433156305389e-06,2.5028222681586136e-06,3.3417327732853558e-16,3.0312458834126357e-12,8.6001262587926374e-12
3.339580576580575e-07,0.09977366400000001,0.80000000000000004,0.0,0.25993211738924199,0.095958749438113847,0.087327317894941414,5.6172143572412006e-12,1.574267245280639e-11,0.0002059602728954022,2.2878840593152946e-05,7.345581213204502e-16,3.1755228679093235e-14,2.654735607468119e-10,2.2582527199092323e-29,3.7501917778505926e-09,8.8963254454703604e-21,1.2253078200920119e-19,9.7958539613359004e-17,4.9834985807641321e-21,2.6269344870879997e-14,1.1740520236863979e-22,0.0039183661897026949,0.025318499755922718,1.7532431235342765e-09,2.8889644879022391e-10,7.2114204956493489e-05,3.4963184086332143e-12,2.4475794802547729e-06,9.3570626577231723e-05,3.9852859024792094e-06,2.5225108136742587e-06,3.387022708098766e-16,3.0692547201085434e-12,8.6974241212972131e-12
3.352779214693114e-07,0.09977366400000001,0.80000000000000004,0.0,0.25984755879655691,0.09595912573832166,0.087284660820823951,5.7175331151379165e-12,1.5943511875423763e-11,0.00020763048152932685,2.3143922892177263e-05,7.4260948820758727e-16,3.2123685090600219e-14,2.6738506687775224e-10,2.3300604756621961e-29,3.7640324715016338e-09,9.0692011876450722e-21,1.2421102120347731e-19,9.9587453833569752e-17,5.0658276339017818e-21,2.6541185218940914e-14,1.2025551103794717e-22,0.0039170970129579095,0.025403509879212818,1.7591160131722447e-09,2.9064469486345975e-10,7.228431317017675e-05,3.5360875507554505e-12,2.4690327798908411e-06,9.4138019095200016e-05,4.0242262617497078e-06,2.5422547657233665e-06,3.4327175983876909e-16,3.1075661671315931e-12,8.7953343219315157e-12
3.365977852805653e-07,0.09977366400000001,0.80000000000000004,0.0,0.25976309734347597,0.095959498032740648,0.087242052300864056,5.8191996406799483e-12,1.614603921187175e-11,0.00020930615325050141,2.3410781177460352e-05,7.5071479302026713e-16,3.2494605933793965e-14,2.6930006045221349e-10,2.4037857548675052e-29,3.7778469806130429e-09,9.244554198720272e-21,1.2590705714641827e-19,1.0123601784549698e-16,5.1491454542156682e-21,2.6814349565862193e-14,1.2316106839521475e-22,0.0039158291465207972,0.025488420920535278,1.7649819971489138e-09,2.9239602917459844e-10,7.2454078720127308e-05,3.5761320237919734e-12,2.4905740694933486e-06,9.4706045461140411e-05,4.0633642788244004e-06,2.5620539442127359e-06,3.4788190219771501e-16,3.1461811203186522e-12,8.8938570018174286e-12
3.379176490918192e-07,0.09977366400000001,0.80000000000000004,0.0,0.2596787328559178,0.095959866328662657,0.087199492243482377,5.9222258484367994e-12,1.6350261348237912e-11,0.00021098727718980666,2.3679417238930615e-05,7.5887415241169637e-16,3.2867993631506288e-14,2.7121851454650844e-10,2.4794696975466217e-29,3.7916354806683463e-09,9.422406452180941e-21,1.2761896899697452e-19,1.0290437398014509e-16,5.233459274045291e-21,2.7088834152872506e-14,1.2612266400232211e-22,0.0039145625881949891,0.025573233061375794,1.770841087504597e-09,2.9415044075758247e-10,7.2623503463333102e-05,3.6164523890386934e-12,2.5122032071196872e-06,9.5274699048539536e-05,4.1026998367742147e-06,2.5819081697552985e-06,3.5253285513390762e-16,3.1851004711288744e-12,8.9929922903364881e-12
3.392375129030731e-07,0.09977366400000001,0.80000000000000004,0.0,0.25959446516021495,0.095960230633362481,0.087156980557338087,6.0266236982607002e-12,1.6556185165959812e-11,0.00021267384251231157,2.3949832834910168e-05,7.6708768251476405e-16,3.3243850566598266e-14,2.7314040244896196e-10,2.5571541002667502e-29,3.8053981457226155e-09,9.6027799771890823e-21,1.2934683592117245e-19,1.0459266479495129e-16,5.3187763411720568e-21,2.7364635202383052e-14,1.2914109440252917e-22,0.0039132973357890281,0.025657946482776962,1.7766932962502615e-09,2.9590791869630199e-10,7.2792589235995964e-05,3.6570492020553124e-12,2.5339200504537417e-06,9.5843973277278822e-05,4.142232816409767e-06,2.6018172636654522e-06,3.5722477543815005e-16,3.224325107209345e-12,9.0927403052302853e-12
