Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HX(19),CH2X(27),CHX(28),CX(26),HOX(22),OCX(25),H2X(49),CHOX(53),CO2X(24),COX(50),H2OX(23)
2.257345055395983e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30703857121374639,0.11150463299380586,0.0097873172879970171,5.4223819795840913e-09,4.6137145415914665e-08,0.00360878420436417,0.0014519784710423315,3.0976265971660187e-12,2.0979955414078246e-14,1.4795969121598236e-07,9.4384894148579273e-24,2.880968828057184e-07,7.7022204889815334e-19,1.2854259980813775e-16,5.3850133662399457e-13,1.9298350546409313e-15,1.1204622212889161e-12,3.7576672841310501e-17,0.0052906635928678088,0.024595917025533483,2.415281758877106e-09,0.00016860038743486786,5.0942733365723098e-11,9.13350622108659e-06,0.00039285632089366187,3.037764312602462e-09,2.0544095207284783e-05,5.1270357200415942e-05,9.6274842370500463e-11,6.9962054989508505e-14,1.0985261389410201e-09,2.0349006149168457e-12
2.2669964974735147e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30698200389814878,0.11149313454623903,0.0097541814601262815,5.5011015105446313e-09,4.6715569706014983e-08,0.0036341943514044835,0.0014629290649067414,3.1308289220035149e-12,2.1358871348958669e-14,1.4841164138878409e-07,9.6367439926039417e-24,2.890033798380088e-07,7.8049321797983361e-19,1.3022943293792701e-16,5.4427851513038389e-13,1.953783585199109e-15,1.1260683872733327e-12,3.8247109724948542e-17,0.0052891385338998311,0.024651090245473906,2.4204399456233121e-09,0.00016909535049103332,5.1501538601102909e-11,9.2052352643261301e-06,0.00039470987833956203,3.0540785181417366e-09,2.0691175855713315e-05,5.1622150502434904e-05,9.7266678776461735e-11,7.0634006808415034e-14,1.1066071512513691e-09,2.0595756720737156e-12
2.2862993816285783e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30686967330450537,0.11147005167536771,0.0096882821511790149,5.6607351550323619e-09,4.7885934916709277e-08,0.003685164786438926,0.0014849021099939009,3.197838520979926e-12,2.213176030567584e-14,1.4931299205169887e-07,1.0043039039322329e-23,2.9081206749013596e-07,8.0130532903253021e-19,1.3364230964694396e-16,5.5592853256786057e-13,2.0022148528427661e-15,1.1372367507120763e-12,3.9614820833522776e-17,0.0052860988577352773,0.024760619283744532,2.4306725508156264e-09,0.00017008264785186566,5.2629878560395114e-11,9.3494130193366199e-06,0.00039841911782095444,3.0866873673183957e-09,2.0986169865663367e-05,5.2327611202353962e-05,9.926574061535781e-11,7.1985690148164585e-14,1.1228172949929991e-09,2.1094763078696359e-12
2.305602265783642e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30675840636494844,0.11144685527253416,0.0096228755718020375,5.8233111256109686e-09,4.9074392326500568e-08,0.003736333414713158,0.0015069699540310566,3.265656177024507e-12,2.2924997514312582e-14,1.5021095768550416e-07,1.0462636801514072e-23,2.9261504531666751e-07,8.2247947371670785e-19,1.3710757560859661e-16,5.6770593014308379e-13,2.0513607494660316e-15,1.1483459612888845e-12,4.1018835229435497e-17,0.0052830730061939604,0.024869066942106246,2.4407943686455584e-09,0.00017106646491115449,5.3772563287213631e-11,9.4945485422113292e-06,0.00040213121059278563,3.1192687516082729e-09,2.1282261659783302e-05,5.303554459973923e-05,1.0128528459860243e-10,7.3347658691825577e-14,1.1390908812623151e-09,2.1601134768577335e-12
2.3249051499387055e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30664819310513258,0.11142354664814734,0.0095579572879693469,5.9888486344183405e-09,5.0281024600631255e-08,0.0037876978650290805,0.0015291313951595732,3.3342836048378412e-12,2.3738910908901969e-14,1.511055554421643e-07,1.0895846717545142e-23,2.944123513522034e-07,8.4401844299472219e-19,1.4062535565104163e-16,5.7961050097931932e-13,2.1012240619123096e-15,1.1593954096191517e-12,4.2459781341438118e-17,0.0052800608630973024,0.024976443305187265,2.4508064734930066e-09,0.00017204683094291278,5.4929638953436875e-11,9.6406397138000879e-06,0.00040584618120193618,3.1518210422083093e-09,2.15794364019443e-05,5.374591972613677e-05,1.0332526604645907e-10,7.471980704016785e-14,1.1554270598785812e-09,2.2114901318993083e-12
2.344208034093769e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3065390236644549,0.11140012709859182,0.0094935229168060589,6.157366611400776e-09,5.1505912848320077e-08,0.0038392557915356679,0.001551385244152587,3.4037224794867962e-12,2.4573829966307001e-14,1.5199680214005891e-07,1.134298235161086e-23,2.9620402314491093e-07,8.6592501311807727e-19,1.4419576831460738e-16,5.9164203108718583e-13,2.1518075345861204e-15,1.1703845135956971e-12,4.3938292409738552e-17,0.005277062313517402,0.025082758342499227,2.4607099283720686e-09,0.00017302377481012048,5.6101151317064026e-11,9.7876844476130286e-06,0.00040956405412061371,3.1843426440512361e-09,2.1877679440649272e-05,5.4458706005053389e-05,1.0538563937734981e-10,7.6102029680281314e-14,1.1718249912330683e-09,2.263609165989775e-12
2.3635109182488328e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3064308882944195,0.11137659790640932,0.0094295681258355114,6.3288837045579059e-09,5.2749136627253218e-08,0.0038910048734018452,0.001573730324262111,3.4739744366856085e-12,2.5430085679884579e-14,1.5288471428027958e-07,1.1804361398799994e-23,2.9799009776754109e-07,8.8820194550480824e-19,1.4781892592078261e-16,6.0380029953772699e-13,2.2031138698983751e-15,1.1813127177251419e-12,4.5455006460405513e-17,0.0052740772437602154,0.025188021910098696,2.4705057850814373e-09,0.0001739973249731914,5.7287145728871137e-11,9.9356806892155667e-06,0.00041328485373794734,3.2168319951836736e-09,2.2176976306207309e-05,5.5173873245684803e-05,1.0746635813357315e-10,7.7494221011930704e-14,1.188283846127826e-09,2.3164734125376727e-12
2.3828138024038964e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30632377735702998,0.11135296034047724,0.0093660886322394638,6.5034182802455594e-09,5.4010773948294191e-08,0.0039429428144944212,0.001596165471068105,3.5450410730792396e-12,2.6308010533341265e-14,1.5376930806208345e-07,1.2280305689700852e-23,2.9977061182806903e-07,9.1085198662085919e-19,1.5149493464151574e-16,6.1608507863180387e-13,2.2551457287067749e-15,1.1921794924786078e-12,4.7010566279572043e-17,0.0052711055413490167,0.025292243752220528,2.4801950843524856e-09,0.00017496750949819038,5.8487667138872665e-11,1.0084626415632821e-05,0.00041700860435208971,3.2492875661561729e-09,2.2477312707955435e-05,5.5891391636762744e-05,1.0956737500635173e-10,7.8896275373052693e-14,1.2048028056172157e-09,2.3700856456490134e-12
2.40211668655896e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30621768132320976,0.11132921565618487,0.0093030802021311209,6.6809884235352621e-09,5.5290901280405261e-08,0.0039950673430610428,0.0016186895323295268,3.6169239465289209e-12,2.7207938474787618e-14,1.5465059939753948e-07,1.2771141194550541e-23,3.0154560147997464e-07,9.3387786786566592e-19,1.5522389456879014e-16,6.2849613406596442e-13,2.3079057307513699e-15,1.2029843336565764e-12,4.8605619387443488e-17,0.0052681470950081081,0.025395433502883428,2.4897788559950189e-09,0.0001759343560647933,5.9702760102668173e-11,1.0234519634766623e-05,0.0004207353301627797,3.281707859426508e-09,2.2778674531529541e-05,5.6611231740517622e-05,1.11688641860324e-10,8.0308087064456888e-14,1.2213810608521426e-09,2.4244485804169011e-12
2.4214195707140236e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30611259077124808,0.11130536509560639,0.0092405386498412914,6.8616119386305605e-09,5.6589593555781951e-08,0.0040473762114182233,0.001641301367837394,3.689624576399834e-12,2.8130204890998646e-14,1.5552860392537516e-07,1.327719802691676e-23,3.0331510243215421e-07,9.5728230546189776e-19,1.5900589978445378e-16,6.4103322509485777e-13,2.3613964550851586e-15,1.2137267617681298e-12,5.0240818012109362e-17,0.0052652017946467847,0.025497600687467283,2.4992581190406639e-09,0.00017689789197402123,6.0932468787605881e-11,1.0385358384821643e-05,0.0004244650552643813,3.3140914087744901e-09,2.308104783618235e-05,5.7333364486757001e-05,1.1383010975741146e-10,8.1729550373730125e-14,1.23801781292701e-09,2.4795648732164358e-12
2.4407224548690873e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30600849638527533,0.11128140988767134,0.0091784598372174776,7.0453063493388788e-09,5.7906924175196436e-08,0.0040998671956444105,0.0016639998492698454,3.763144443850788e-12,2.9075146581880714e-14,1.5640333702405738e-07,1.379881044691155e-23,3.0507914995847952e-07,9.8106800034912502e-19,1.6284103843027136e-16,6.5369610469024161e-13,2.4156204404997476e-15,1.2244063214243811e-12,5.1916819063164061e-17,0.0052622695313435837,0.025598754724262519,2.5086338818838895e-09,0.00017785814415574607,6.2176836978819939e-11,1.0537140733744732e-05,0.00042819780363938513,3.3464367787288012e-09,2.3384418852149011e-05,5.8057761167059094e-05,1.1599172898013793e-10,8.31605595983679e-14,1.2547122727293493e-09,2.5354371220048104e-12
2.460025339024151e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30590538895376285,0.11125735124833226,0.0091168396729354919,7.2320888995961788e-09,5.9242965013540843e-08,0.0041525380952779347,0.0016867838600491656,3.8374849921256513e-12,3.0043101735141454e-14,1.5727481382416377e-07,1.4336316863946921e-23,3.0683777890702718e-07,1.0052376380813241e-18,1.6672939277815663e-16,6.6648451969667952e-13,2.4705801859461818e-15,1.2350225807455321e-12,5.3634284105145994e-17,0.0052593501973307605,0.025698904925992482,2.5179071424207541e-09,0.00017881513917598609,6.3435908085126882e-11,1.0689864778673589e-05,0.00043193359915233887,3.3787425640053004e-09,2.3688773978059456e-05,5.8784393429076622e-05,1.1817344905438197e-10,8.4601009068169537e-14,1.2714636607920598e-09,2.592067866626339e-12
2.4793282231792145e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30580325936805014,0.11123319038072979,0.0090556741118231424,7.4219765540419306e-09,6.0597786425560936e-08,0.0042053867330196859,0.001709652295200727,3.9126476268463602e-12,3.1034409901161512e-14,1.5814304922009382e-07,1.4890059839041722e-23,3.0859102370900543e-07,1.0297938887282534e-18,1.7067103930054751e-16,6.7939821098401976e-13,2.5262781509510677e-15,1.2455751307810726e-12,5.5393879330804286e-17,0.0052564436859790413,0.025798060501309616,2.5270788881854566e-09,0.00017976890324398665,6.4709725144773647e-11,1.0843528645396768e-05,0.000435672465544166,3.4110073889566167e-09,2.3994099778395548e-05,5.9513233270948338e-05,1.2037521877159647e-10,8.6050793166900298e-14,1.2882712071482026e-09,2.6494595891220015e-12
2.498631107334278e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30570209862089592,0.11120892847535518,0.0089949591541958092,7.614985998642702e-09,6.1971457251774028e-08,0.0042584109544404371,0.001732604061213843,3.9886337163073733e-12,3.2049411968069143e-14,1.5900805788115433e-07,1.5460386086683768e-23,3.1033891838738576e-07,1.0547394067806655e-18,1.7466604874088849e-16,6.9243691359670655e-13,2.5827167560280353e-15,1.2560635849428578e-12,5.7196275534199068e-17,0.0052535498917825919,0.025896230556265942,2.536150096484713e-09,0.00018071946221910848,6.5998330831061328e-11,1.099813048782274e-05,0.00043941442642685363,3.4432299070326956e-09,2.4300382980992617e-05,6.0244253035815989e-05,1.225969862104812e-10,8.7509806353248929e-14,1.3051341511883133e-09,2.7076147140433638e-12
2.5179339914893418e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30560189780505442,0.11118456671021018,0.0089346908452037303,7.8111336413630797e-09,6.3364044824566283e-08,0.0043116086276927474,0.0017556380759045091,4.0654445917714164e-12,3.308845013701907e-14,1.5986985426204586e-07,1.6047646476249011e-23,3.120814965652505e-07,1.0800768310592385e-18,1.78714486184195e-16,7.0560035689999175e-13,2.6398983830845716e-15,1.2664875784508717e-12,5.9042148083640776e-17,0.0052506687103442452,0.02599342409575825,2.5451217345299897e-09,0.00018166684161751689,6.730176745783185e-11,1.1153668487460053e-05,0.00044315950527849454,3.4754088002522046e-09,2.4607610474584963e-05,6.097742540644457e-05,1.2483869875816479e-10,8.8977943181102106e-14,1.322051741520185e-09,2.7665356087707155e-12
2.5372368756444054e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30550264811187594,0.11116010625096456,0.0088748652741907422,8.0104356128823787e-09,6.4775614974463787e-08,0.0043649776432274009,0.0017787532682800207,4.1430815477664224e-12,3.4151867897675315e-14,1.6072845261278168e-07,1.6652196032981451e-23,3.1381879147386744e-07,1.1058087846271381e-18,1.8281641112766716e-16,7.1888826472312896e-13,2.6978253758242594e-15,1.2768467677914068e-12,6.0932176894474376e-17,0.0052478000383609554,0.02608965002494832,2.553994759567626e-09,0.00018261106661869776,6.8620076984824264e-11,1.1310140852905869e-05,0.00044690772543867026,3.5075427786842977e-09,2.4915769306394102e-05,6.1712723399944e-05,1.2710030313085357e-10,9.0455098319149153e-14,1.3390232358310895e-09,2.8262245838352335e-12
2.556539759799469e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3054043408299314,0.11113554825111108,0.0088154785740643012,8.2129077673552965e-09,6.6206232036571215e-08,0.0044185159135142231,0.001801948578405431,4.2215458423834784e-12,3.5240010003897208e-14,1.6158386698807276e-07,1.7274393938539528e-23,3.1555083596050651e-07,1.1319378747061945e-18,1.8697187755132454e-16,7.323003554996121e-13,2.7565000401445143e-15,1.2871408301873221e-12,6.2867046401715345e-17,0.0052449437736094796,0.026184917150658859,2.5627701190069014e-09,0.00018355216207178372,6.9953301022914674e-11,1.1467545819345762e-05,0.00045065911010414781,3.5396305799408101e-09,2.5224846679759443e-05,6.24501203625897e-05,1.2938174539402445e-10,9.1941166569839521e-14,1.356047900752382e-09,2.8866838932450135e-12
2.5758426439545326e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30530696734365981,0.1111108938521182,0.0087565269206763864,8.4185656832148871e-09,6.7655958857171283e-08,0.0044722213727672565,0.0018252229572718365,4.3008386975756711e-12,3.635322244962826e-14,1.6243611125620978e-07,1.7914603531114385e-23,3.1727766249601268e-07,1.1584666925966385e-18,1.9118093398863182e-16,7.4583634240452125e-13,2.8159246445298647e-15,1.2973694630800806e-12,6.4847445532543986e-17,0.0052420998149322945,0.026279234182745692,2.5714487505460822e-09,0.00018449015250172638,7.1301480839222401e-11,1.1625881648060554e-05,0.00045441368232487604,3.5716709686783026e-09,2.5534829951809968e-05,6.3189589964740005e-05,1.3168297098210211e-10,9.3436042887711649e-14,1.3731250117264524e-09,2.9479157348146957e-12
2.5951455281095962e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30521051913203928,0.11108614418358018,0.0086980065322152158,8.6274246640163048e-09,6.9124856800479804e-08,0.0045260919766741568,0.0018485753666664557,4.3809612994576582e-12,3.7491852444987609e-14,1.6328519910746821e-07,1.8573192305124541e-23,3.1899930318214167e-07,1.1853978136003179e-18,1.9544362359708801e-16,7.5949593348903829e-13,2.8761014204408349e-15,1.3075323836232954e-12,6.6874067678664099e-17,0.0052392680622237444,0.026372609735446542,2.5800315822964683e-09,0.00018542506211528364,7.2664657362110557e-11,1.1785146625945163e-05,0.00045817146500026112,3.6036627361101151e-09,2.584570663117675e-05,6.393110619584786e-05,1.3400392471771618e-10,9.4939622397104908e-14,1.3902538528759755e-09,3.00992225049857e-12
2.61444841226466e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30511498776727891,0.11106130036336521,0.0086399136686074757,8.8394997393199587e-09,7.061298575555107e-08,0.0045801257021297545,0.0018720047790444911,4.4619147986059053e-12,3.8656248392563929e-14,1.6413114406206313e-07,1.9250531910491071e-23,3.2071578975867164e-07,1.2127337969473175e-18,1.9975998422875462e-16,7.7327883181219822e-13,2.9370325626984832e-15,1.3176293281875537e-12,6.8947610668531566e-17,0.0052364484164163748,0.026465052328706943,2.5885195329045188e-09,0.00018635691480687792,7.4042871186054511e-11,1.1945339065032443e-05,0.00046193248087571286,3.6356046995277444e-09,2.6157464375745201e-05,6.4674643359565313e-05,1.3634455083044231e-10,9.6451800409280803e-14,1.4074337168754233e-09,3.0727055267269592e-12
2.6337512964197235e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30502036491353496,0.11103636349776104,0.0085822446309308676,9.0548056656125584e-09,7.2120404143327712e-08,0.0046343205469737345,0.0018955101774027427,4.5437003103594136e-12,3.9846759863911559e-14,1.6497395947767535e-07,1.9946998151498024e-23,3.2242715361029608e-07,1.2404771857259457e-18,2.0413004850069712e-16,7.8718473556994226e-13,2.9987202298646491e-15,1.3276600518762521e-12,7.1068776739459053e-17,0.0052336407794675152,0.026556570389483735,2.5969135116720393e-09,0.00018728573416426173,7.5436162576419241e-11,1.2106457302031075e-05,0.00046569675253943803,3.6674957018319473e-09,2.6470090990446398e-05,6.5420176068938787e-05,1.3870479297519072e-10,9.7972472438960825e-14,1.4246639048247984e-09,3.1362675947457453e-12
2.653054180574787e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30492664232564681,0.11101133468161833,0.0085249957608367916,9.2733569272647243e-09,7.3647168923830114e-08,0.0046886745297323009,0.0019190905551549542,4.6263189151208598e-12,4.1063737576247878e-14,1.6581365855657485e-07,2.0662970985242827e-23,3.2413342577331404e-07,1.2686305068160273e-18,2.085538438653152e-16,8.0121333822151181e-13,3.0611665446179584e-15,1.3376243280521894e-12,7.3238272509602235e-17,0.0052308450543460594,0.02664717225302652,2.6052144186744962e-09,0.00018821154347409765,7.6844571474091174e-11,1.226849969786435e-05,0.00046946430241948296,3.699334611072495e-09,2.6783574425086914e-05,6.6167679241692912e-05,1.4108459425002578e-10,9.9501534220303223e-14,1.4419437261255459e-09,3.200610430958826e-12
2.6723570647298507e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30483381184789449,0.11098621499849209,0.0084681634399829189,9.4951677375237222e-09,7.5193335603480165e-08,0.0047431856893638139,0.0019427449160088705,4.709771658658012e-12,4.230753336935177e-14,1.6665025435236274e-07,2.1398834519681664e-23,3.2583463694211698e-07,1.2971962708254441e-18,2.130313926805393e-16,8.1536432861327531e-13,3.1243735941256483e-15,1.3475219478746646e-12,7.5456808949833473e-17,0.0052280611450194478,0.026736866164137587,2.6134231448775021e-09,0.00018913436572730389,7.8268137500061075e-11,1.2431464637228659e-05,0.00047323515278098569,3.731120319997609e-09,2.7097902772216349e-05,6.6917128095601221e-05,1.4348389721377687e-10,1.0103888172233337e-13,1.4592724983586036e-09,3.2657359572734095e-12
2.6916599488849144e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30474186541277731,0.11096100552078063,0.0084117440894754709,9.7202520395399691e-09,7.675895824255368e-08,0.0047978520850082453,0.0019664722738449744,4.7940595524053148e-12,4.3578500182662081e-14,1.6748375977635204e-07,2.2154977011274471e-23,3.2753081747549393e-07,1.3261769720298373e-18,2.1756271227987074e-16,8.296373910999913e-13,3.1883434304112579e-15,1.3573527198468415e-12,7.7725101355508645e-17,0.0052252889564408638,0.02682566027841065,2.6215405722514656e-09,0.00019005422362440927,7.970689995980234e-11,1.2595350528142539e-05,0.00047700932572366318,3.7628517456110684e-09,2.741306426503138e-05,6.7668498143941437e-05,1.4590264390290702e-10,1.0258441116383743e-13,1.4766495471645549e-09,3.3316460414478883e-12
2.710962833039978e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30465079503981235,0.11093570730986275,0.0083557341693210312,9.9486235074261225e-09,7.8344089462757533e-08,0.0048526717957405137,0.0019902716525968998,4.8791835737655628e-12,4.4876992032576219e-14,1.6831418760360767e-07,2.2931790862234242e-23,3.2922199740274233e-07,1.3555750883154616e-18,2.2214781504224387e-16,8.4403220566364693e-13,3.2530780707182487e-15,1.3671164693731539e-12,8.0043869318132258e-17,0.0052225283945366201,0.026913562663448957,2.6295675738844953e-09,0.00019097113958054364,8.1160897847713059e-11,1.2760155801531608e-05,0.00048078684317946806,3.7945278287395329e-09,2.7729047275316977e-05,6.8421765191034695e-05,1.483407758485032e-10,1.0413801902774392e-13,1.4940742061258431e-09,3.3983424974423075e-12
2.7302657171950416e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30456059283435338,0.11091032141623255,0.0083001301778876518,1.0180295547347457e-08,7.9948780454925494e-08,0.0049076429203274066,0.0020141420861334637,4.9651446664115415e-12,4.6203363989947074e-14,1.691415504786629e-07,2.3729672617385433e-23,3.3090820642962474e-07,1.3853930811250574e-18,2.267867084616907e-16,8.5854844802978596e-13,3.3185794978695814e-15,1.3768130383265213e-12,8.2413836696926414e-17,0.0052197793661937471,0.027000581300062988,2.637505014093526e-09,0.00019188513573068392,8.2630169851179181e-11,1.2925878910776082e-05,0.0004845677269104879,3.826147533605653e-09,2.8045840311421934e-05,6.9176905327864721e-05,1.507982340920375e-10,1.0569960207499903e-13,1.5115458166510088e-09,3.465827085771003e-12
2.7495686013501052e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30447125098642874,0.11088484887963231,0.0082449286513751104,1.0415281298642262e-08,8.1573080986829671e-08,0.00496276357698842,0.0020380826181423469,5.0519437405875366e-12,4.7557972157779376e-14,1.6996586092093061e-07,2.4549022960636149e-23,3.3258947394412191e-07,1.4156333954068331e-18,2.3147939521678763e-16,8.7318578978161973e-13,3.3848496606233313e-15,1.3864422846251574e-12,8.4835731590308598e-17,0.0052170417792477761,0.027086724083448244,2.645353748533782e-09,0.00019279623393413448,8.4114754355014363e-11,1.3092518331340918e-05,0.00048835199850693982,3.8577098474134805e-09,2.8363432016271175e-05,6.9933894927779068e-05,1.5327495920213255e-10,1.0726905735795106e-13,1.5290637278609126e-09,3.534101513857763e-12
2.768871485505169e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30438276176959866,0.11085929072918362,0.0081901261632941324,1.0653593634971186e-08,8.3217039411100565e-08,0.0050180319031597172,0.0020620923020153378,5.1395816734106447e-12,4.8941173649121259e-14,1.7078713132982616e-07,2.5390246711069104e-23,3.3426582902208877e-07,1.4462984595662135e-18,2.3622587323986579e-16,8.8794389847154924e-13,3.4518904740243661e-15,1.396004081818735e-12,8.7310286307283966e-17,0.005214315542470694,0.027171998824343551,2.6531146243064529e-09,0.00019370445577999567,8.5614689444975957e-11,1.3260072560286061e-05,0.00049213967938547848,3.8892137799351821e-09,2.868181116540937e-05,7.0692710642264198e-05,1.5577089128859696e-10,1.0884628223326498e-13,1.5466272964769191e-09,3.6031674363924779e-12
2.7881743696602325e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30429511753983235,0.11083364798351597,0.0081357193239543647,1.0895245165494275e-08,8.4880702673254909e-08,0.0050734460552624774,0.0020861702007351785,5.2280593091717845e-12,5.035332656515664e-14,1.7160537398961621e-07,2.6253752818655925e-23,3.3593730043264159e-07,1.4773906854208255e-18,2.4102613578596746e-16,9.0282243773089797e-13,3.5197038197521498e-15,1.4054983186837418e-12,8.9838237338756664e-17,0.0052116005655591154,0.0272564132501701,2.6607884800649379e-09,0.00019460982259057087,8.7130012912671093e-11,1.3428540116005595e-05,0.00049593079078742047,3.9206583631167687e-09,2.9000966665083219e-05,7.145332939680437e-05,1.5828597002021825e-10,1.1043117437436623e-13,1.5642358867109722e-09,3.6730264556907879e-12
2.80554696539979e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30421695394472348,0.11081049801704602,0.0080870886758991466,1.1115596763276383e-08,8.6394884918559549e-08,0.0051234419647257787,0.0021078978664728245,5.3084077989601192e-12,5.1649314407443884e-14,1.7233921372173663e-07,2.7050301053170582e-23,3.3743747270124325e-07,1.5057408919056319e-18,2.4539234855505881e-16,9.1631581011694141e-13,3.5813978746393736e-15,1.413985287812394e-12,9.2159659172929054e-17,0.0052091666396238238,0.027331656984489243,2.6676212345573411e-09,0.00019542222907796181,8.8506992095951848e-11,1.3580940602682553e-05,0.00049934574156038753,3.9489069617438285e-09,2.9288861329337675e-05,7.2139409021624589e-05,1.6056586104924385e-10,1.1186404850541543e-13,1.5801215918770426e-09,3.7365789531845759e-12
2.8229195611393473e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3041394632046589,0.11078728107320371,0.0080387733668011233,1.1338671930462022e-08,8.7925097233033755e-08,0.0051735531973941123,0.0021296793651278505,5.3894376755203414e-12,5.2969306151784366e-14,1.7307061964007865e-07,2.7865536522726539e-23,3.3893373280958961e-07,1.5344407742268024e-18,2.4980210622621205e-16,9.2990620519781501e-13,3.6437205035700372e-15,1.4224173945581862e-12,9.4525474677409218e-17,0.00520674169722086,0.027406215574442026,2.67438477508037e-09,0.00019623235522551758,8.9896493382750938e-11,1.3734078649766945e-05,0.00050276350335485913,3.9771060456321362e-09,2.9577368048841514e-05,7.2826914193509438e-05,1.6286116706925945e-10,1.1330297637810545e-13,1.5960428023872049e-09,3.8007762098491553e-12
2.838554897304949e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30407029236083594,0.11076632915436949,0.0079955572221454291,1.1541775383364071e-08,8.9316019940089899e-08,0.0052187508289528164,0.0021493281924718512,5.4629476038658602e-12,5.417803943390508e-14,1.7372681127555399e-07,2.8615479452876351e-23,3.4027703883854486e-07,1.5605710659290653e-18,2.538081072113713e-16,9.4222030616942095e-13,3.7003493784275371e-15,1.4299593409522122e-12,9.6693115999919265e-17,0.005204566877106599,0.027472737024536266,2.6804132748552277e-09,0.00019695953147675388,9.1157773219581451e-11,1.3872532648468635e-05,0.00050584190488860419,4.0024423392647942e-09,2.9837540936039159e-05,7.3446874241845598e-05,1.6494008524602077e-10,1.146031263365951e-13,1.6104018782559493e-09,3.8591058873094639e-12
2.8541902334705503e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3040016582452586,0.11074532408944872,0.0079525928292446639,1.1747098119934145e-08,9.0719974610015003e-08,0.0052640398713447358,0.0021690196072927884,5.5370102854742406e-12,5.5406621073483602e-14,1.743810449188025e-07,2.9381032869291325e-23,3.4161720721792447e-07,1.5869872402000952e-18,2.5784935549242177e-16,9.5461260467804361e-13,3.7574893904701473e-15,1.4374567764741301e-12,9.8897557499122847e-17,0.005202399235618247,0.027538711882393228,2.6863866222521147e-09,0.00019768488364112419,9.2429237314812317e-11,1.4011582483109081e-05,0.00050892260653211444,4.0277375176084605e-09,3.0098197603221416e-05,7.4067964062251329e-05,1.6703142037681774e-10,1.1590806626754046e-13,1.6247890266029249e-09,3.9179594293844426e-12
2.8698255696361517e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30393355698615815,0.11072426639543136,0.0079098784717200905,1.1954646214666078e-08,9.2136982869580581e-08,0.0053094193888866287,0.0021887531339099412,5.6116260922495808e-12,5.6655243609458126e-14,1.7503332685036006e-07,3.0162423983151145e-23,3.4295425253497484e-07,1.6136905387180058e-18,2.6192583671247795e-16,9.6708291324484587e-13,3.8151414618800737e-15,1.4449096760079975e-12,1.0113920042058435e-16,0.0052002387269079065,0.02760414406201242,2.6923052433721896e-09,0.00019840842244144019,9.3710905069591032e-11,1.4151227414724209e-05,0.00051200561914480699,4.0529911168590638e-09,3.0359332456127523e-05,7.4690172023124984e-05,1.6913513943190878e-10,1.1721774262642593e-13,1.639203926819132e-09,3.9773375643299338e-12
