Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(55),OX(20),CH3X(21),HOX(22),HX(19),CH2X(27),CHX(28),CX(26),OCX(25),H2X(56),CO2X(24),CHOX(60),COX(57)
1.609831102189132e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32888922095643225,0.11291413810626946,0.021370699090991669,1.1575788573888567e-13,9.0025965380333157e-13,1.7266662430816171e-05,2.5516029391915451e-06,1.4149506642637928e-17,5.6376001039190751e-14,1.8473073383833523e-09,1.7060724169810982e-27,2.6150084516944955e-08,2.8850187219713367e-19,7.8576978113050623e-21,2.6063497215740793e-17,2.7022428865367638e-20,4.898293854344235e-14,8.7632063429343468e-21,0.0057406235702455307,0.0028991136953703074,2.9858484760935638e-10,5.0973779840559868e-11,2.5698077330580186e-05,5.3486267084336322e-14,4.1477525209223749e-08,1.2537273263254129e-05,7.1851489138265277e-08,2.5594661588868787e-07,2.6925036247192488e-17,4.7912172786397666e-14,2.0677329264800965e-12
1.6155581312952317e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32887940138633587,0.11291420153457343,0.021365764437621382,1.1766412668887972e-13,9.1242374791495112e-13,1.7433788604621926e-05,2.5803631502159128e-06,1.4314992150976217e-17,5.7027336533148649e-14,1.8625250804843998e-09,1.7614568130766681e-27,2.6282486609667984e-08,2.9435744004358803e-19,7.9645738093743757e-21,2.6487784566689944e-17,2.7433915855080825e-20,4.9518174452457212e-14,8.9714707398735837e-21,0.0057404578456039237,0.0029089535778972389,2.9955965261371097e-10,5.1286339536483513e-11,2.5767461368532018e-05,5.3923932625465229e-14,4.1831261909291602e-08,1.2609775784743987e-05,7.2515138228283964e-08,2.5845357013483618e-07,2.7266771095226759e-17,4.8486713094753512e-14,2.0909773317434475e-12
1.6212851604013314e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32886958499752955,0.11291426471661385,0.021360831218215092,1.1959448989520174e-13,9.2469535856980302e-13,1.760164402342071e-05,2.6093266333391152e-06,1.4482015095758899e-17,5.7683872740237359e-14,1.8778010271588647e-09,1.8184275993255703e-27,2.6414741369448123e-08,3.0030886473399346e-19,8.0724614346166181e-21,2.6917179288315894e-17,2.7850031317388337e-20,5.0057168708816094e-14,9.1839540006813148e-21,0.005740292036858022,0.0029187903857258442,3.0053415262567503e-10,5.1599476368878793e-11,2.5836684861337039e-05,5.4364062678862786e-14,4.2186458522278403e-08,1.2682400386617635e-05,7.3182284625664775e-08,2.6097154401833872e-07,2.7611504785488552e-17,4.906571698370972e-14,2.1143850888180621e-12
1.627012189507431e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3288597717832506,0.11291432764787143,0.021355899432201599,1.2154918618155317e-13,9.3707495084342756e-13,1.7770227439603054e-05,2.6384938493388139e-06,1.4650586880265308e-17,5.8345627598246019e-14,1.8931349702111652e-09,1.8770236513184881e-27,2.6546847919321671e-08,3.0635728216815741e-19,8.1813662308447015e-21,2.7351720891530821e-17,2.8270807887784815e-20,5.059992754216236e-14,9.4007250348791561e-21,0.0057401261486501693,0.0029286241195349959,3.0150834769150809e-10,5.1913190813916401e-11,2.5905749854702996e-05,5.4806664433536247e-14,4.2543115333066774e-08,1.2755146482263206e-05,7.3852931089008969e-08,2.6350051690579942e-07,2.7959251173886936e-17,4.9649201121557288e-14,2.1379565569924537e-12
1.6327392186135306e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3288499617369447,0.11291439032400932,0.021350969079010174,1.2352842733771304e-13,9.495629906237294e-13,1.7939537621057924e-05,2.6678652559356472e-06,1.4820718965919318e-17,5.9012618958639058e-14,1.9085267013066881e-09,1.9372846206988205e-27,2.6678805416593324e-08,3.1250383542541479e-19,8.2912937547909137e-21,2.7791449019154388e-17,2.869627827538604e-20,5.1146457072804707e-14,9.6218535663257065e-21,0.0057399601854401837,0.0029384547800057146,3.0248223785803728e-10,5.2227483341910891e-11,2.5974658362949172e-05,5.5251745086627327e-14,4.2901232625902988e-08,1.2828013488191109e-05,7.4527080345313219e-08,2.6604046840873752e-07,2.8310024111756019e-17,5.0237182171786527e-14,2.1616920930423402e-12
1.6384662477196302e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32884015485225854,0.11291445274086598,0.021346040158070546,1.2553242611915771e-13,9.6215994461388835e-13,1.8109573351023917e-05,2.6974413078045007e-06,1.4992422872211935e-17,5.9684864586587161e-14,1.9239760119939019e-09,1.9992509466828119e-27,2.6810613052136367e-08,3.1874967474891362e-19,8.4022495761085192e-21,2.823640344556297e-17,2.912647526243925e-20,5.1696763312148454e-14,9.847410138341779e-21,0.0057397941515124973,0.0029482823678211659,3.0345582317264534e-10,5.2542354416834743e-11,2.604341236931028e-05,5.5699311842633416e-14,4.3260810683966808e-08,1.2901000824023108e-05,7.5204735090243746e-08,2.6859137838146914e-07,2.8663837445748698e-17,5.0829676792565735e-14,2.1855920512401693e-12
1.6441932768257298e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32883035112303272,0.11291451489444841,0.021341112668812903,1.2756139624667258e-13,9.7486628033493926e-13,1.8280333427937131e-05,2.72722245658588e-06,1.5165710176621625e-17,6.0362382161005875e-14,1.9394826937259732e-09,2.0629638676802294e-27,2.6942270049702696e-08,3.2509595752960196e-19,8.5142392773720406e-21,2.868662407633436e-17,2.9561431703835292e-20,5.2250852163132367e-14,1.0077466118824325e-20,0.0057396280509830521,0.0029581068836666627,3.0442910368326102e-10,5.2857804495859103e-11,2.6112013826246974e-05,5.6149371912645127e-14,4.3621849788957179e-08,1.2974107912481329e-05,7.5885897988408827e-08,2.7115322691892677e-07,2.9020705017734404e-17,5.1426701636232264e-14,2.2096567833647354e-12
1.6499203059318295e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32882055054329468,0.11291457678092541,0.021336186610667884,1.2961555240595704e-13,9.8768246612802537e-13,1.8451816665275996e-05,2.7572091508973552e-06,1.5340592514532258e-17,6.1045189274601703e-14,1.9550465378818982e-09,2.1284654330155879e-27,2.7073775665242815e-08,3.3154384828992123e-19,8.627268454076252e-21,2.9142150947888046e-17,3.0001180526622512e-20,5.2808729420671039e-14,1.0312093705348806e-20,0.0057394618878058743,0.0029679283282296712,3.0540207943834774e-10,5.3173834028920728e-11,2.6180464655762685e-05,5.6601932513598746e-14,4.3984350220693923e-08,1.3047334179377119e-05,7.6570571673628319e-08,2.7372599435441879e-07,2.9380640664696021e-17,5.2028273348789367e-14,2.2338866387108425e-12
1.655647335037929e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.328810753107252,0.11291463839662137,0.021331261983066587,1.3169511024722186e-13,1.0006089711563392e-12,1.8624021891403282e-05,2.787401836345086e-06,1.5517081579148831e-17,6.1733303433925523e-14,1.9706673357871645e-09,2.1957985147498762e-27,2.7205129186235664e-08,3.3809451866721137e-19,8.7413427146340003e-21,2.9603024227121078e-17,3.0445754729522533e-20,5.3370400772102371e-14,1.0551365930259794e-20,0.0057392956657794422,0.0029777467021998016,3.0637475048689284e-10,5.3490443458313679e-11,2.6248766749726015e-05,5.7057000867546987e-14,4.4348312256735198e-08,1.3120679053599878e-05,7.7258758749202057e-08,2.7630966125733661e-07,2.974365821862948e-17,5.2634408569414083e-14,2.2582819640990345e-12
1.6671013932501283e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32879116764394761,0.11291476080170944,0.021321417017221692,1.3593129839661315e-13,1.026794819690457e-12,1.8970593696924044e-05,2.8484069480867632e-06,1.5874926949898226e-17,6.3125522485570977e-14,2.0020789579995535e-09,2.3361349012383636e-27,2.746737724821137e-08,3.5150892029425575e-19,8.9726489855271619e-21,3.0540971326377085e-17,3.1349511626026419e-20,5.450514797084458e-14,1.1044140628892899e-20,0.0057389630596306499,0.0029973742411306147,3.0831917866287251e-10,5.412540373480748e-11,2.6384932149779054e-05,5.7974689743989058e-14,4.5080622238490263e-08,1.3267722354905906e-05,7.8645683333601494e-08,2.8150961690919635e-07,3.0478994349866818e-17,5.3860436054583249e-14,2.3075703999715102e-12
1.6774100456411077e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32877355142377296,0.11291487000631738,0.021312561434722408,1.3983292461951852e-13,1.0507440986832474e-12,1.9284966068704942e-05,2.9040204474162504e-06,1.6202601275883026e-17,6.4396843592471953e-14,2.0305421059985039e-09,2.4691487965645047e-27,2.7702873815028012e-08,3.6394528698455453e-19,9.1844553440510612e-21,3.1403814042618258e-17,3.2179728126494276e-20,5.5539451119744252e-14,1.1504272452124457e-20,0.0057386635479639422,0.0030150285317028587,3.1006812242671289e-10,5.4698855496649095e-11,2.65069907081584e-05,5.8809258779502401e-14,4.5744702634277304e-08,1.3400461296377221e-05,7.9905956755350445e-08,2.8622666299635692e-07,3.1151475646821825e-17,5.4979634756408896e-14,2.3524993287928298e-12
1.6870738875584321e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32875704628091373,0.1129149715377008,0.021304263973770096,1.4356830422979613e-13,1.0735265454571116e-12,1.9581782832588901e-05,2.9567675181943897e-06,1.6514673188651438e-17,6.560449998942047e-14,2.057389525341238e-09,2.5998670840666996e-27,2.7923183702946737e-08,3.7592287386568626e-19,9.3861672399731487e-21,3.2228984706635658e-17,3.2972677455913075e-20,5.652029704684668e-14,1.1950346946033523e-20,0.0057383826451413112,0.0030315695141056452,3.1170677318997208e-10,5.5238149719073476e-11,2.662100213195826e-05,5.9599105191614046e-14,4.6371548831947332e-08,1.3525238467471894e-05,8.109777241045636e-08,2.9068046302179002e-07,3.1791154600988505e-17,5.6042487362010365e-14,2.395109563918595e-12
1.6967377294757566e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32874054999359298,0.11291507223985364,0.021295970575597529,1.4738006183229741e-13,1.0966318335076881e-12,1.9880634712155168e-05,3.0101091417943189e-06,1.6831540016759394e-17,6.6827584800888318e-14,2.0843952574871427e-09,2.7366519244690358e-27,2.814304942832346e-08,3.8821524438999073e-19,9.5909593515809918e-21,3.3070129430212358e-17,3.3779980773701509e-20,5.7512043748139821e-14,1.241105449889907e-20,0.0057381016352429457,0.0030481017663435872,3.1334455728652305e-10,5.5779102677580984e-11,2.6734622969260838e-05,6.0396225677940642e-14,4.7002561629343981e-08,1.3650343017559577e-05,8.2299637933872733e-08,2.9516495467627415e-07,3.2439863960131877e-17,5.7118640661361816e-14,2.4381971863852059e-12
1.706401571393081e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32872406253977765,0.11291517210003507,0.021287681237487227,1.5126926976901738e-13,1.1200622480944857e-12,2.018151661051034e-05,3.064047347855816e-06,1.715326010216093e-17,6.8066178910694831e-14,2.1115583010168382e-09,2.8797422917496243e-27,2.8362468647404976e-08,4.0082829263375217e-19,9.7988591103595316e-21,3.3927446047197365e-17,3.4601799243805209e-20,5.8514714579100839e-14,1.2886778258543532e-20,0.0057378205315985163,0.0030646252918106157,3.1498147496988787e-10,5.6321716154299041e-11,2.6847861232339942e-05,6.1200655017343513e-14,4.7637742219233934e-08,1.3775772316546507e-05,8.3511564728843429e-08,2.9968005307759899e-07,3.3097669978368804e-17,5.8208174265854581e-14,2.4817637711045681e-12
1.7160654133104055e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32870758389848409,0.11291527110637824,0.021279395956724952,1.5523700816913212e-13,1.14382008118166e-12,2.0484423538939481e-05,3.1185841424873052e-06,1.7479892248506115e-17,6.9320362510673145e-14,2.1388776554423373e-09,3.0293847477051626e-27,2.858143922593602e-08,4.137679690194507e-19,1.0009894051943951e-20,3.4801133420694156e-17,3.5438294575951931e-20,5.9528332058071974e-14,1.3377908514497066e-20,0.0057375393466634807,0.0030811400939179112,3.16617526497173e-10,5.6865991847589044e-11,2.6960724714640047e-05,6.2012427982099784e-14,4.8277091753166882e-08,1.3901523758427616e-05,8.4733563970313258e-08,3.0422567507179292e-07,3.3764638862415356e-17,5.9311167698540926e-14,2.5258108736728867e-12
1.72572925522773e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32869111404971757,0.1129153692478328,0.021271114730599658,1.5928436494255625e-13,1.1679076314281945e-12,2.0789350614524485e-05,3.1737215084326093e-06,1.781149571969309e-17,7.0590215102306637e-14,2.1663523214274499e-09,3.1858336180007401e-27,2.8799959231380774e-08,4.2704028005161128e-19,1.022409181594264e-20,3.5691391437548164e-17,3.6289629019298919e-20,6.0552917872988241e-14,1.3884842765798491e-20,0.0057372580920764145,0.0030976461760938499,3.1825271212896503e-10,5.7411931369484508e-11,2.7073220995631679e-05,6.2831579330279143e-14,4.892061133826901e-08,1.4027594761121868e-05,8.5965646608297429e-08,3.0880173919705594e-07,3.4440836770400577e-17,6.0427700388795409e-14,2.5703400305108583e-12
1.7353930971450544e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32867465297441362,0.1129154665141119,0.021262837556403454,1.6341243577335016e-13,1.1923272041729954e-12,2.1096293057748095e-05,3.2294614052389482e-06,1.8148130238373998e-17,7.1875815498501068e-14,2.1939813009983821e-09,3.3493511706787873e-27,2.9018026925377292e-08,4.4065128804687953e-19,1.0441480145739116e-20,3.6598421002756318e-17,3.715596535612861e-20,6.1588492888189474e-14,1.4407985788455774e-20,0.0057369767787121715,0.0031141435417839313,3.1988703212923054e-10,5.7959536243533918e-11,2.7185357445695524e-05,6.3658143798515607e-14,4.9568302034331345e-08,1.4153982766305923e-05,8.7207823371203549e-08,3.1340816564728872e-07,3.5126329810707949e-17,6.1557851667212641e-14,2.6153527590048002e-12
1.745056939062379e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32865820065438422,0.11291556289564245,0.021254564431431554,1.6762232411299127e-13,1.2170811114156922e-12,2.1405246190093281e-05,3.2858057694260055e-06,1.8489855984418921e-17,7.3177241825477249e-14,2.2217635977454836e-09,3.5202077969794437e-27,2.923564075640809e-08,4.5460711085889912e-19,1.0662086888275737e-20,3.752242403380885e-17,3.8037466895589791e-20,6.2635077151302444e-14,1.4947749702576102e-20,0.0057366954167315789,0.0031306321944507107,3.2152048676522259e-10,5.8508807903009826e-11,2.7297141231015381e-05,6.4492156095135945e-14,5.0220164851171578e-08,1.4280685239246508e-05,8.8460104769107537e-08,3.1804487623540445e-07,3.582118404084483e-17,6.2701700760731486e-14,2.6608505576486138e-12
1.7547207809797033e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32864175707226606,0.11291565838351832,0.021246295352982211,1.7191514117351764e-13,1.2421716717937083e-12,2.1716205431645562e-05,3.3427565146559055e-06,1.8836733593341303e-17,7.4494571524771072e-14,2.249698217016813e-09,3.6986821943785652e-27,2.9452799352675271e-08,4.6891392159840967e-19,1.0885939993821485e-20,3.8463603454971326e-17,3.8934297467483582e-20,6.369268990018394e-14,1.5504554039169852e-20,0.0057364140156280627,0.0031471121375737142,3.2315307630738792e-10,5.9059747689455031e-11,2.7408579318464642e-05,6.5333650893655331e-14,5.0876200746255107e-08,1.4407699668631554e-05,8.9722501096984034e-08,3.2271179435655815e-07,3.6525465466338682e-17,6.3859326787982872e-14,2.7068349061864209e-12
1.7643846228970278e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32862532221147273,0.11291575296945688,0.021238030318356669,1.7629200592054568e-13,1.2676012105557896e-12,2.2029166298702136e-05,3.4003155319040399e-06,1.918882415468516e-17,7.5827881355339971e-14,2.2777841661036176e-09,3.8850615518738161e-27,2.9669501515180487e-08,4.8357794834863613e-19,1.1113067515724341e-20,3.9422163191509085e-17,3.9846621416094459e-20,6.476134956992128e-14,1.6078825806618732e-20,0.0057361325842713497,0.003163583374649356,3.2478480102928148e-10,5.9612356851547936e-11,2.7519678480478636e-05,6.6182662826626014e-14,5.1536410622566851e-08,1.4535023566400242e-05,9.0995022437891485e-08,3.2740884495135372e-07,3.7239240039659893e-17,6.5030808754863785e-14,2.7533072657558541e-12
1.7740484648143523e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32860889605614912,0.1129158466457582,0.02122976932485917,1.807540450661602e-13,1.2933720595320925e-12,2.2344124401390649e-05,3.4584846896307328e-06,1.9546189210374079e-17,7.7177247395774068e-14,2.3060204544176768e-09,4.079641737573061e-27,2.9885746211012456e-08,4.9860547387597509e-19,1.1343497610148673e-20,4.0398308163855323e-17,4.0774603594068046e-20,6.5841073799888186e-14,1.667099955679554e-20,0.0057358511309482437,0.0031800459091908479,3.2641566120748284e-10,6.0166636544269935e-11,2.7630445299906657e-05,6.7039226479840421e-14,5.2200795326725406e-08,1.4662654467571923e-05,9.2277678666111869e-08,3.3213595446907197e-07,3.7962573659170177e-17,6.6216225550335203e-14,2.8002690790319635e-12
1.7837123067316767e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32859247859112906,0.11291593940526677,0.021221512369796854,1.8530239306167943e-13,1.3194865571010904e-12,2.2661075441301781e-05,3.5172658339536488e-06,1.9908890753022963e-17,7.8542745046607913e-14,2.3344060936607384e-09,4.2827274885863231e-27,3.0101532566839243e-08,5.1400283533611708e-19,1.15772585357985e-20,4.1392244281726469e-17,4.1718409356335886e-20,6.6931879440852059e-14,1.7281517450828871e-20,0.0057355696634006819,0.0031964997447280962,3.280456571215167e-10,6.0722587828354549e-11,2.7740886174835761e-05,6.7903376386880263e-14,5.2869355647328624e-08,1.479058993007405e-05,9.3570479450245327e-08,3.3689305083099972e-07,3.8695532168096162e-17,6.7415655942441923e-14,2.8477217703716895e-12
