Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(45),OX(20),CH3X(21),HOX(22),HX(19),CH2X(27),CHX(28),CX(26),OCX(25),CHOX(50),H2OX(23),COX(47),H2X(46),CO2X(24),C2H6X(49),CH3OO(75),CH4OX(57)
2.1452090732447377e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.037042386670862758,0.098841279331524326,0.021657159225868132,0.00025124811723247029,0.00089262141861677408,1.1189883988116634e-06,0.00014008568302111894,1.1949054972828609e-06,1.5030376577387448e-19,4.2663573537745142e-09,5.4404196259368953e-21,2.9757669367967313e-15,4.3682791003432637e-16,6.7692416617449857e-10,6.0924817844956802e-20,1.3027058439697245e-16,1.112199645360478e-15,6.7857168016512301e-18,0.00070131635918008065,0.15507028757682123,1.4695655422976728e-07,2.6567484010015122e-07,1.4273844053576948e-06,1.0986509213695534e-13,2.4489713832693921e-09,9.9841810350775502e-11,6.3483901456711458e-05,2.8434194752397264e-10,1.6394566050930852e-05,3.426825875076074e-08,2.3256864113054763e-09,7.8831715665873791e-10,1.0775642622539908e-09,4.8350470708390363e-09,1.6737162362822899e-11
2.1474653605606132e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.037023395578481492,0.098841442491449966,0.021647040239269322,0.00025150720558850492,0.00089301244056458947,1.1187840901429168e-06,0.0001400638012117552,1.1955524883380359e-06,1.5037643088460656e-19,4.2669988814454835e-09,5.4583691696383579e-21,2.9754623452103592e-15,4.3766339595327261e-16,6.775454400570687e-10,6.0909463600880307e-20,1.3035033262233983e-16,1.1128474290774562e-15,6.8067357649983952e-18,0.000700957730848159,0.15508968250480679,1.4690207564292263e-07,2.656805572965142e-07,1.4265048730763198e-06,1.0980965299264549e-13,2.4462509065479536e-09,9.9741212881211441e-11,6.3440950260093502e-05,2.8412014641401942e-10,1.6393266037511164e-05,3.4245339800363303e-08,2.3240695529033771e-09,7.8808967497832737e-10,1.0775949882334459e-09,4.8334580680442012e-09,1.6743968404544613e-11
2.1497216478764887e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.037004433425819383,0.098841605278817177,0.021636936341163,0.00025176615109225291,0.00089340311921355989,1.1185799565482739e-06,0.0001400418574035697,1.1961990001905994e-06,1.5044899452568508e-19,4.2676392582770179e-09,5.4763557241222214e-21,2.9751580206783166e-15,4.3849943405238082e-16,6.7816650257840765e-10,6.0894088083900676e-20,1.3042998909733657e-16,1.1134946898558572e-15,6.8277949051752292e-18,0.00070059964730020648,0.15510904791402566,1.4684767170376332e-07,2.65686241619083e-07,1.425626739152019e-06,1.0975430841518572e-13,2.4435363286436699e-09,9.9640825935087056e-11,6.3398032550104517e-05,2.838985613662821e-10,1.6391965335121588e-05,3.4222437951164727e-08,2.3224553100262248e-09,7.8786212944228131e-10,1.0776255269492922e-09,4.8318701625220047e-09,1.6750766513307656e-11
2.1519779351923642e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.036985500139684976,0.098841767694675162,0.021626847493764065,0.00025202495378716508,0.00089379345520787491,1.1183759977852169e-06,0.00014001985186627507,1.1968450336737473e-06,1.5052145689328364e-19,4.2682784885656682e-09,5.49437931751071e-21,2.9748539627821017e-15,4.3933602387025591e-16,6.7878735395349193e-10,6.0878691414875309e-20,1.3050955396907804e-16,1.1141414287254332e-15,6.8488942487160017e-18,0.00070024210716205235,0.15512838387903144,1.4679334223690435e-07,2.6569189317944396e-07,1.4247499999965416e-06,1.0969905813965072e-13,2.4408276299797396e-09,9.9540648818440065e-11,6.3355148337021125e-05,2.8367719227258856e-10,1.6390663949179186e-05,3.4199553212132422e-08,2.3208436760235582e-09,7.8763452106826124e-10,1.0776558790495792e-09,4.8302833568348026e-09,1.675755670544682e-11
2.1542342225082397e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.036966595647145259,0.098841929740069293,0.021616773659420132,0.00025228361371700979,0.00089418344918987703,1.118172213611572e-06,0.00013999778486861023,1.1974905896184084e-06,1.505938181831e-19,4.2689165765898622e-09,5.5124399779077278e-21,2.9745501711041238e-15,4.4017316494645452e-16,6.7940799439696734e-10,6.0863273714173841e-20,1.3058902738439514e-16,1.1147876467134054e-15,6.8700338221328215e-18,0.00069988510906436661,0.15514769047411478,1.4673908706750106e-07,2.6569751208871196e-07,1.4238746520341911e-06,1.0964390189966648e-13,2.4381247924136749e-09,9.9440680903303511e-11,6.3312297630842071e-05,2.8345603904567321e-10,1.6389361885072597e-05,3.4176685591962545e-08,2.3192346442679451e-09,7.8740685086878976e-10,1.0776860451796883e-09,4.8286976535158644e-09,1.6764338997248625e-11
2.1564905098241152e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.036947719875524324,0.098842091416041028,0.021606714800610907,0.0002525421309258714,0.00089457310180007072,1.1179686037855111e-06,0.00013997565667834392,1.1981356688532534e-06,1.5066607859035756e-19,4.269553526609982e-09,5.5305377333989021e-21,2.9742466452277122e-15,4.4101085682148208e-16,6.8002842412314853e-10,6.0847835101681355e-20,1.3066840948983515e-16,1.1154333448444692e-15,6.8912136519156849e-18,0.00069952865164263714,0.15516696777330455,1.4668490602132392e-07,2.6570309845756986e-07,1.4230006917021057e-06,1.095888394318887e-13,2.4354277963553569e-09,9.9340921494582234e-11,6.3269480441293201e-05,2.8323510157382396e-10,1.6388059148163495e-05,3.4153835099299816e-08,2.3176282081548509e-09,7.8717911985104594e-10,1.077716025982343e-09,4.8271130550695671e-09,1.67711134049515e-11
2.1587467971399908e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.036928872752402406,0.098842252723627899,0.02159667087994761,0.00025280050545814747,0.00089496241367712859,1.117765168065551e-06,0.00013995346756227875,1.1987802722047025e-06,1.5073823830980669e-19,4.2701893428684403e-09,5.5486726120516449e-21,2.9739433847371024e-15,4.4184909903679076e-16,6.8064864334602081e-10,6.0832375696798958e-20,1.3074770043166198e-16,1.1160785241407984e-15,6.9124337645325269e-18,0.00069917273353714766,0.15518621585036915,1.4663079892469093e-07,2.6570865239622184e-07,1.4221281154497607e-06,1.0953387047271133e-13,2.4327366240181049e-09,9.9241369977189138e-11,6.322669677782582e-05,2.8301437976949538e-10,1.6386755743785358e-05,3.4131001742519696e-08,2.3160243611025648e-09,7.8695132901715608e-10,1.0777458220976247e-09,4.8255295639715945e-09,1.6777879944745977e-11
2.1610030844558663e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.03691005420561453,0.09884241366386369,0.021586641860172378,0.00025305873735854734,0.00089535138545789776,1.1175619062105542e-06,0.00013993121778625486,1.1994244004969342e-06,1.5081029753572614e-19,4.2708240295897485e-09,5.5668446419151925e-21,2.9736403892174431e-15,4.4268789113477669e-16,6.8126865227923926e-10,6.0816895618447601e-20,1.3082690035585707e-16,1.1167231856220525e-15,6.9336941864292592e-18,0.00069881735339295716,0.1552054347788176,1.4657676560451836e-07,2.6571417401445897e-07,1.4212569197394817e-06,1.0947899475990827e-13,2.430051255748176e-09,9.9142025653383496e-11,6.3183946649622441e-05,2.8279387351747015e-10,1.6385451677245122e-05,3.4108185529948115e-08,2.3144230965520797e-09,7.8672347936391831e-10,1.0777754341629828e-09,4.8239471826691323e-09,1.6784638632774855e-11
2.1632593717717418e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.036891264163249525,0.0988425742377783,0.021576627704157688,0.00025331682667208974,0.00089574001777740857,1.117358817979729e-06,0.00013990890761515356,1.2000680545518927e-06,1.5088225646192437e-19,4.271457590980613e-09,5.5850538510206758e-21,2.9733376582547864e-15,4.4352723265877747e-16,6.8188845113613074e-10,6.0801394985068051e-20,1.3090600940811958e-16,1.117367330305381e-15,6.9549949440298177e-18,0.00069846250985987704,0.15522462463190068,1.4652280588827628e-07,2.6571966342158044e-07,1.420387101045656e-06,1.0942421203314101e-13,2.4273716741691146e-09,9.9042887922590087e-11,6.3141230065594326e-05,2.825735827299355e-10,1.6384146953821678e-05,3.4085386469643996e-08,2.3128244079670112e-09,7.8649557188317152e-10,1.0778048628132511e-09,4.8223659135810625e-09,1.6791389485133395e-11
2.1655156590876173e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.036872502553648753,0.098842734446397823,0.021566628374905736,0.0002535747734441012,0.00089612831126887965,1.11715590313263e-06,0.00013988653731290108,1.2007112351892981e-06,1.5095411528174078e-19,4.2720900312299921e-09,5.6033002673811558e-21,2.9730351914360909e-15,4.4436712315306973e-16,6.8250804012969283e-10,6.0785873914625142e-20,1.309850277338674e-16,1.1180109592054297e-15,6.9763360637362154e-18,0.00069810820159245098,0.15524378548261214,1.4646891960401722e-07,2.6572512072649774e-07,1.4195186558556167e-06,1.0936952203062679e-13,2.4246978594991261e-09,9.8943956082552876e-11,6.3098547034388055e-05,2.8235350728835795e-10,1.6382841578767859e-05,3.406260456961875e-08,2.3112282888334815e-09,7.8626760756142887e-10,1.0778341086806569e-09,4.8207857590981589e-09,1.6798132517869493e-11
2.1677719464034928e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.036853769305405071,0.098842894290744526,0.021556643835547906,0.00025383257772021352,0.00089651626656372593,1.1169531614291578e-06,0.00013986410714247226,1.201353943226652e-06,1.5102587418804721e-19,4.2727213545091875e-09,5.621583918991681e-21,2.9727329883492162e-15,4.4520756216286623e-16,6.8312741947259614e-10,6.0770332524607378e-20,1.3106395547823737e-16,1.1186540733343449e-15,6.9977175719285708e-18,0.00069775442724993235,0.15526291740368994,1.4641510658035359e-07,2.6573054603761033e-07,1.418651580668381e-06,1.0931492449600816e-13,2.4220297948392e-09,9.8845229549133484e-11,6.3055897564382043e-05,2.8213364710449745e-10,1.6381535557308531e-05,3.4039839837618981e-08,2.3096347326600377e-09,7.8603958738035378e-10,1.0778631723948396e-09,4.8192067215832752e-09,1.6804867746983889e-11
2.1700282337193683e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.036835064347361626,0.09884305377183697,0.021546674049344114,0.00025409023954636251,0.00089690388429156565,1.1167505926295597e-06,0.00013984161736589444,1.2019961794792477e-06,1.5109753337324913e-19,4.2733515649719087e-09,5.6399048338293395e-21,2.9724310485829209e-15,4.4604854923431433e-16,6.837465893771833e-10,6.075477093203147e-20,1.3114279278608592e-16,1.1192966737017806e-15,7.019139494965166e-18,0.00069740118549626424,0.15528202046761716,1.4636136664646428e-07,2.6573593946296283e-07,1.4177858719961335e-06,1.0926041916710868e-13,2.4193674602016678e-09,9.8746707613299921e-11,6.3013281663694458e-05,2.819140020567546e-10,1.6380228894643039e-05,3.4017092281345754e-08,2.3080437329775409e-09,7.858115123162696e-10,1.0778920545828562e-09,4.8176288033715365e-09,1.6811595188430323e-11
2.1722845210352438e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.036816387608610765,0.098843212890689897,0.021536718979682332,0.00025434775896878526,0.00089729116508022698,1.1165481964944296e-06,0.00013981906824425065,1.2026379447601775e-06,1.5116909302928698e-19,4.2739806667543592e-09,5.6582630398533131e-21,2.9721293717268601e-15,4.4689008391449242e-16,6.8436555005547033e-10,6.0739189253441637e-20,1.3122153980198964e-16,1.1199387613149024e-15,7.0406018591824966e-18,0.00069704847500005819,0.1553010947466234,1.4630769963209498e-07,2.6574130111005881e-07,1.41692152636222e-06,1.0920600579245489e-13,2.4167108392475171e-09,9.8648389709727037e-11,6.2970699340177878e-05,2.8169457205621779e-10,1.6378921595942855e-05,3.3994361908237436e-08,2.3064552833390824e-09,7.8558338334077389e-10,1.0779207558692011e-09,4.816052006770527e-09,1.6818314858115703e-11
2.1745408083511193e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.036797739018492905,0.098843371648314318,0.021526778590077941,0.00025460513603401861,0.00089767810955575407,1.1163459727847092e-06,0.00013979646003768351,1.2032792398803399e-06,1.5124055334763765e-19,4.274608663975302e-09,5.676658565004922e-21,2.9718279573715853e-15,4.4773216575140775e-16,6.8498430171914722e-10,6.0723587604914364e-20,1.3130019667024605e-16,1.1205803371783937e-15,7.0621046908953e-18,0.00069669629443457276,0.15532014031268582,1.462541053675408e-07,2.6574663108609086e-07,1.4160585403035597e-06,1.091516841084284e-13,2.4140599116889453e-09,9.8550275119867126e-11,6.2928150601429295e-05,2.8147535697857997e-10,1.6377613666354399e-05,3.3971648725688763e-08,2.3048693773198739e-09,7.8535520142009084e-10,1.0779492768758125e-09,4.8144763340604899e-09,1.6825026771900313e-11
2.1767970956669948e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.036779118506595453,0.098843530045717568,0.021516852844173158,0.00025486237078889748,0.00089806471834241524,1.1161439212616857e-06,0.00013977379300539919,1.20392006564845e-06,1.5131191451931567e-19,4.2752355607361451e-09,5.6950914372076818e-21,2.9715268051085388e-15,4.4857479429399457e-16,6.8560284457957775e-10,6.0707966102057363e-20,1.3137876353487386e-16,1.121221402294461e-15,7.0836480163966059e-18,0.00069634464247769279,0.15533915723753006,1.4620058368367163e-07,2.657519294976683e-07,1.4151969103674762e-06,1.0909745386955525e-13,2.4114146618471937e-09,9.8452363300124915e-11,6.2885635454782603e-05,2.8125635673392061e-10,1.6376305110996344e-05,3.3948952740833968e-08,2.3032860085171621e-09,7.8512696751586537e-10,1.0779776182220911e-09,4.812901787494499e-09,1.6831730945597981e-11
2.1790533829828703e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.036760526002751599,0.098843688083903189,0.021506941705736526,0.00025511946328055237,0.00089845099206270886,1.1159420416869955e-06,0.00013975106740567029,1.2045604228710447e-06,1.5138317673487441e-19,4.2758613611210035e-09,5.7135616843673472e-21,2.9712259145300546e-15,4.4941796909211082e-16,6.8622117884780081e-10,6.0692324860014895e-20,1.3145724053961377e-16,1.1218619576628385e-15,7.1052318619577906e-18,0.00069599351781190967,0.15535814559263197,1.4614713441188843e-07,2.6575719645114739e-07,1.4143366331155647e-06,1.0904331480950771e-13,2.4087750690207114e-09,9.8354653519084184e-11,6.2843153907320707e-05,2.8103757119566639e-10,1.6374995934962731e-05,3.3926273960765537e-08,2.301705170550129e-09,7.848986825843102e-10,1.0780057805249066e-09,4.8113283692986527e-09,1.6838427394976238e-11
2.1813096702987458e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.03674196143703938,0.098843845763871063,0.021497045138662286,0.00025537641355640763,0.00089883693133737059,1.1157403338226207e-06,0.00013972828349584013,1.2052003123524927e-06,1.5145434018440773e-19,4.2764860691967874e-09,5.7320693343719689e-21,2.9709252852293491e-15,4.5026168969653609e-16,6.8683930473453053e-10,6.0676663993466062e-20,1.3153562782792868e-16,1.1225020042807963e-15,7.1268562538286104e-18,0.00069564291912429881,0.15537710544921793,1.4609375738417712e-07,2.6576243205224404e-07,1.4134777051187157e-06,1.0898926669015859e-13,2.406141118312519e-09,9.8257145258486941e-11,6.2800705965865798e-05,2.8081900027246741e-10,1.6373686143320083e-05,3.3903612392317556e-08,2.3001268570597957e-09,7.8467034757723239e-10,1.0780337643986161e-09,4.8097560816722573e-09,1.6845116135756533e-11
2.1835659576146213e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.036723424739780394,0.098844003086617449,0.021487163106969874,0.00025563322166417964,0.00089922253678537936,1.1155387974308926e-06,0.00013970544153232576,1.2058397348950014e-06,1.5152540505755086e-19,4.2771096890132666e-09,5.750614415091944e-21,2.9706249168005321e-15,4.5110595565896883e-16,6.8745722245015689e-10,6.0660983616630499e-20,1.316139255430048e-16,1.1231415431431418e-15,7.1485212182372454e-18,0.0006952928451065013,0.15539603687826664,1.4604045243303347e-07,2.6576763640649575e-07,1.4126201229632232e-06,1.0893530924096148e-13,2.4035127884703478e-09,9.8159837769917383e-11,6.2758291636993836e-05,2.806006438360001e-10,1.6372375741110597e-05,3.3880968042284203e-08,2.2985510617089318e-09,7.8444196344091323e-10,1.078061570455071e-09,4.808184926788016e-09,1.6851797183614349e-11
2.1858222449304968e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.036704915841538878,0.098844160053134886,0.021477295574803316,0.00025588988765187505,0.00089960780902396487,1.1153374322744895e-06,0.00013968254177062217,1.2064786912986248e-06,1.5159637154348212e-19,4.2777322246031483e-09,5.7691969543800608e-21,2.9703248088385858e-15,4.5195076653202442e-16,6.8807493220474665e-10,6.0645283843266435e-20,1.3169213382775177e-16,1.1237805752422284e-15,7.1702267813903572e-18,0.00069494329445470222,0.15541493995050976,1.4598721939155223e-07,2.6577280961872268e-07,1.4117638832430338e-06,1.0888144223273698e-13,2.4008900655264489e-09,9.8062730564947331e-11,6.2715910927022044e-05,2.803825017930002e-10,1.6371064733349231e-05,3.3858340917203433e-08,2.2969777781819568e-09,7.8421353111744225e-10,1.0780891993036325e-09,4.8066149067921977e-09,1.6858470554179451e-11
2.1880785322463723e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.036686434673120535,0.098844316664412291,0.021467442506430689,0.00025614641156778865,0.00089999274866861382,1.1151362381164383e-06,0.00013965958446530508,1.2071171823612726e-06,1.5166723983092391e-19,4.2783536799821479e-09,5.7878169800715509e-21,2.9700249609393838e-15,4.5279612186923253e-16,6.8869243420804282e-10,6.0629564786676655e-20,1.3177025282480334e-16,1.1244191015679593e-15,7.1919729694731114e-18,0.00069459426586961082,0.15543381473643342,1.4593405809331231e-07,2.6577795179366359e-07,1.410908982569296e-06,1.0882766538894356e-13,2.3982729275120366e-09,9.7965822873026417e-11,6.267356384202655e-05,2.8016457401396499e-10,1.6369753125026862e-05,3.3835731023575061e-08,2.2954070001848553e-09,7.8398505154324468e-10,1.0781166515511838e-09,4.8050460238048283e-09,1.6865136263035999e-11
2.1901091908306604e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.036669825273547479,0.098844457311646192,0.02145858708200624,0.0002563771616608837,0.00090033891048828219,1.1149553093822049e-06,0.00013963887390039951,1.2076914271088696e-06,1.5173093748552584e-19,4.2789120695483019e-09,5.8046070770604909e-21,2.9697553198504391e-15,4.5355740682129671e-16,6.8924800855674674e-10,6.0615401241864318e-20,1.3184048369883517e-16,1.1249933436410837e-15,7.2115792946872053e-18,0.00069428058543983011,0.15545077791702097,1.4588627412831498e-07,2.6578255330014521e-07,1.4101407140511233e-06,1.08779343136813e-13,2.3959222673932107e-09,9.7878776145773167e-11,6.26354802197002e-05,2.7996862212866583e-10,1.6368572168160466e-05,3.3815396857370808e-08,2.2939954370307968e-09,7.8377938029786679e-10,1.0781412080797151e-09,4.8036350029896225e-09,1.6871128863089787e-11
2.1921398494149485e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.036653238229173844,0.098844597672649581,0.021449743318537114,0.00025660779675079528,0.00090068480385024777,1.1147745187927074e-06,0.00013961811711493075,1.2082652961535212e-06,1.5179455588878752e-19,4.2794695902863442e-09,5.8214275808357791e-21,2.9694858887923052e-15,4.5431913210422771e-16,6.8980341494898286e-10,6.0601222251000805e-20,1.3191064246873677e-16,1.1255671775558314e-15,7.2312185663457489e-18,0.00069396732589445387,0.15546771829362552,1.4583854802049011e-07,2.6578712982634768e-07,1.4093735249659707e-06,1.0873109354324384e-13,2.3935761053962454e-09,9.7791890124343998e-11,6.2597423842398838e-05,2.7977284362902689e-10,1.6367390732462855e-05,3.3795076658219837e-08,2.2925858937170063e-09,7.8357367221061664e-10,1.0781656224899569e-09,4.8022249063562753e-09,1.687711528104303e-11
2.1941705079992366e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.036636673490054429,0.098844737748135902,0.021440911190230283,0.00025683831687332127,0.00090103042919960526,1.1145938661759146e-06,0.00013959731429258958,1.2088387900724754e-06,1.5185809517734576e-19,4.280026245088727e-09,5.8382785116530227e-21,2.9692166674721835e-15,4.5508129739443774e-16,6.9035865353698518e-10,6.0587027895739214e-20,1.31980729237917e-16,1.1261406040287741e-15,7.2508908034932742e-18,0.00069365448629561915,0.15548463591712525,1.4579087964967101e-07,2.6579168144760488e-07,1.408607412865109e-06,1.0868291643024678e-13,2.3912344289405685e-09,9.7705164365852929e-11,6.2559394714036963e-05,2.7957723843015899e-10,1.6366208821519455e-05,3.3774770430523609e-08,2.2911783656995653e-09,7.8336792795447606e-10,1.0781898952192236e-09,4.8008157353964765e-09,1.6883095528162573e-11
2.1962011665835247e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.036620131006399805,0.098844877538816239,0.021432090671372774,0.00025706872206444475,0.00090137578698032189,1.1144133513600251e-06,0.0001395764656164726,1.2094119094415948e-06,1.519215554875415e-19,4.2805820368369305e-09,5.8551598897564365e-21,2.9689476555978555e-15,4.5584390236893324e-16,6.9091372447277678e-10,6.0572818257438264e-20,1.3205074410960541e-16,1.1267136237748894e-15,7.2705960251603173e-18,0.00069334206570838112,0.15550153083823962,1.4574326889603402e-07,2.6579620823897533e-07,1.4078423753081012e-06,1.0863481161872563e-13,2.3888972256961087e-09,9.7618598437582538e-11,6.252139283836929e-05,2.7938180645289368e-10,1.6365026438898898e-05,3.3754478178579142e-08,2.2897728484484736e-09,7.8316214819930636e-10,1.0782140267032343e-09,4.7994074915851393e-09,1.6889069615685783e-11
2.1982318251678128e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.036603610728575701,0.098845017045399344,0.02142328173633129,0.0002572990123603314,0.00090172087763524188,1.1142329741734669e-06,0.0001395555712690842,1.2099846548353563e-06,1.5198493695542058e-19,4.2811369684015164e-09,5.8720717353788638e-21,2.9686788528776717e-15,4.5660694670531276e-16,6.9146862790817096e-10,6.0558593417162706e-20,1.3212068718685234e-16,1.1272862375075645e-15,7.2903342503634594e-18,0.00069303006320070148,0.15551840310753026,1.4569571564011541e-07,2.6580071027527882e-07,1.4070784098620347e-06,1.0858677892903113e-13,2.3865644828383046e-09,9.753219189049576e-11,6.2483418218992686e-05,2.791865476105661e-10,1.6363843588153744e-05,3.3734199906599146e-08,2.2883693374475911e-09,7.8295633361177893e-10,1.0782380173761199e-09,4.7980001763805097e-09,1.6895037554820629e-11
2.200262483752101e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.036587112607102387,0.098845156268591625,0.021414484359551948,0.00025752918779732976,0.00090206570160609014,1.1140527344448966e-06,0.00013953463143233897,1.210557026826858e-06,1.5204823971673453e-19,4.2816910426421638e-09,5.8890140687418184e-21,2.9684102590205527e-15,4.5737043008176563e-16,6.9202336399477057e-10,6.0544353455683346e-20,1.3219055857252893e-16,1.127858445938599e-15,7.3101054981053461e-18,0.00069271847784343771,0.15553525277540159,1.4564821976279886e-07,2.6580518763104683e-07,1.4063155141016145e-06,1.0853881818319629e-13,2.3842361877810651e-09,9.7445944282357813e-11,6.2445470859346226e-05,2.7899146181763647e-10,1.6362660272820221e-05,3.3713935618702652e-08,2.286967828194589e-09,7.8275048485549579e-10,1.0782618676704288e-09,4.7965937912242666e-09,1.6900999356745821e-11
2.202293142336389e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.036570636592654006,0.098845295209097184,0.021405698515559915,0.00025775924841196925,0.00090241025933347524,1.1138726320031978e-06,0.00013951364628756344,1.2111290259878241e-06,1.5211146390694125e-19,4.2822442624077133e-09,5.9059869100554989e-21,2.9681418737359835e-15,4.5813435217707123e-16,6.9257793288396891e-10,6.0530098453479019e-20,1.3226035836932789e-16,1.1284302497782086e-15,7.3299097873747067e-18,0.00069240730871033055,0.15555207989210146,1.4560078114531261e-07,2.6580964038054606e-07,1.4055536856091621e-06,1.0849092920261051e-13,2.3819123279850959e-09,9.735985517317529e-11,6.2407550762712483e-05,2.7879654899023084e-10,1.6361476496418323e-05,3.3693685318914879e-08,2.285568316200886e-09,7.8254460259096427e-10,1.0782855780171341e-09,4.7951883375416216e-09,1.6906955032610878e-11
2.2063544595049648e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.036537750688293277,0.098845572244852992,0.021388161324431301,0.00025821902532118711,0.00090309857781474523,1.1135128382971021e-06,0.00013947154079630428,1.2122719080982082e-06,1.5223767711440315e-19,4.2833481498550345e-09,5.9400241973195349e-21,2.9676057277252672e-15,4.5966351124228999e-16,6.9368656967469027e-10,6.0501543647358804e-20,1.3239974360617282e-16,1.1295726465161215e-15,7.3696175663814677e-18,0.00069178621542587311,0.15558566667219945,1.4550607521649099e-07,2.6581847235647222e-07,1.4040332207948375e-06,1.0839536582886234e-13,2.3772778641036156e-09,9.7188150695337258e-11,6.2331792370838332e-05,2.7840724188527059e-10,1.635910757440885e-05,3.3653226699313025e-08,2.2827752661054427e-09,7.8213274016380696e-10,1.0783325805837654e-09,4.7923802302165037e-09,1.6918848050613465e-11
2.2104157766735406e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.036504952623941628,0.098845848158253605,0.021370669960716276,0.00025867834338380417,0.00090378583658175368,1.1131535916908383e-06,0.00013942925623423706,1.2134133057129766e-06,1.5236357765562689e-19,4.2844486533190477e-09,5.9741837586275147e-21,2.9670704125327115e-15,4.6119442134293353e-16,6.9479453948730073e-10,6.0472929636832066e-20,1.325388437153685e-16,1.130713433371467e-15,7.4094577390163868e-18,0.00069116677599448926,0.15561916384669777,1.454115969104197e-07,2.6582720679185989e-07,1.4025169962275719e-06,1.0830008739604143e-13,2.3726609916238871e-09,9.7017074962706578e-11,6.2256143066536233e-05,2.7801862560179154e-10,1.6356736849964647e-05,3.3612824078180183e-08,2.2799901515257067e-09,7.8172075155305207e-10,1.0783790284925425e-09,4.7895758654814998e-09,1.6930716697444548e-11
2.2144770938421165e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.036472242010471619,0.098846122954849291,0.021353224223431326,0.00025913720289847243,0.00090447203911958542,1.1127948908237286e-06,0.00013938679403101005,1.2145532233568815e-06,1.5248916660378234e-19,4.2855457952045141e-09,6.0084657552568277e-21,2.966535925854503e-15,4.6272707993030893e-16,6.9590184352543113e-10,6.0444257055322407e-20,1.3267765951205869e-16,1.1318526159692635e-15,7.4494304566911476e-18,0.00069054898310876522,0.15565257181200234,1.4531734528936267e-07,2.6583584427128757e-07,1.4010049928351151e-06,1.0820509250173843e-13,2.3680616117157609e-09,9.6846624506940931e-11,6.2180602870527308e-05,2.7763069943833751e-10,1.6354364350671561e-05,3.3572477484463797e-08,2.2772129370428774e-09,7.8130864193286333e-10,1.0784249251352581e-09,4.7867752541558576e-09,1.694256106125971e-11
2.2185384110106923e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.036439618461160256,0.098846396640154224,0.021335823912828279,0.00025959560416664141,0.00090515718889583275,1.1124367343387621e-06,0.00013934415560705593,1.215691665533106e-06,1.5261444502741362e-19,4.2866395977467723e-09,6.0428703483066546e-21,2.966002265395783e-15,4.6426148446501771e-16,6.9700848298938845e-10,6.0415526531682907e-20,1.3281619180856056e-16,1.132990199909486e-15,7.4895358705972981e-18,0.00068993282950633784,0.15568589096207244,1.4522331942103437e-07,2.6584438537514409e-07,1.3994971916634688e-06,1.0811037975318192e-13,2.3634796262837037e-09,9.667679588520206e-11,6.2105171801119625e-05,2.7724346268539923e-10,1.6351990103864133e-05,3.353218694568868e-08,2.2744435874531973e-09,7.8089641642926958e-10,1.0784702738791581e-09,4.7839784068050666e-09,1.6954381229757366e-11
