Time (s),Volume (m^3),N2,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(56),OX(20),CH3X(21),HOX(22),HX(19),CH2X(27),CHX(28),CX(26),OCX(25),H2OX(23),COX(58)
3.188913780749451e-08,0.09977366400000001,0.80000000000000004,0.0,0.28267589400524779,0.096160070404553058,0.098587410935927502,2.5032035657758337e-19,3.8853607448585772e-08,6.7391142418756476e-08,1.2496362159708315e-06,2.9648870495562009e-12,3.008076480896642e-13,2.3101552307799349e-08,1.4322848913705652e-25,3.9601278141784591e-11,6.6111450485315709e-18,1.1136942777222179e-11,8.7317976078261303e-22,3.0394774015761191e-23,2.1521154344509679e-11,8.7093983926892639e-21,0.0038385319671358983,0.0028238711070271466,2.849155929574734e-08,1.8461145139709153e-08,5.1851815165234098e-06,9.5896738252160885e-13,1.9466263852785636e-08,7.6881955426488536e-08,3.1921198775917604e-11,4.752621154928308e-12,5.165453185877499e-13
3.2019492829684344e-08,0.09977366400000001,0.80000000000000004,0.0,0.28266085895026982,0.096156306676827452,0.098581783240157081,2.5747941133048265e-19,3.9781337186765546e-08,6.8685096012307045e-08,1.2601511845139387e-06,3.0000685824960906e-12,3.0438594300002952e-13,2.3282117469425624e-08,1.4781707503965549e-25,4.0047638689673481e-11,6.7424043995233486e-18,1.1355970991284443e-11,8.9208610475492107e-22,3.0792599007153768e-23,2.185630905927253e-11,8.9186393012678299e-21,0.0038422847585534068,0.002835114844646912,2.8602098952220445e-08,1.8671541051052693e-08,5.2232564710847319e-06,9.6556382215308583e-13,1.9607358007334415e-08,7.6870636135546928e-08,3.2077208469405117e-11,4.8614547463002477e-12,5.2086442664267962e-13
3.214984785187418e-08,0.09977366400000001,0.80000000000000004,0.0,0.28264586306153427,0.096152580265714729,0.098576156463457354,2.6481074826346782e-19,4.0727099581131636e-08,6.9997924215140232e-08,1.2707063858453475e-06,3.035523107015615e-12,3.0799194282156357e-13,2.3463344616081331e-08,1.5253307510662126e-25,4.0497009036914177e-11,6.8757185291073124e-18,1.1578347181535242e-11,9.1133565549455827e-22,3.1193748206291317e-23,2.2195206284995412e-11,9.1320259398832913e-21,0.003846000192066728,0.002846356684451361,2.8712616375333488e-08,1.8883336055869078e-08,5.2614191090015771e-06,9.7219743442855901e-13,1.9748775001751732e-08,7.6859408521457157e-08,3.2233435960067204e-11,4.9722941112593858e-12,5.2519977653281787e-13
3.228020287406401e-08,0.09977366400000001,0.80000000000000004,0.0,0.28263090597982765,0.096148890814230434,0.098570530604123879,2.7231773200673597e-19,4.1691159662383841e-08,7.1329805258725325e-08,1.2813018132304474e-06,3.0712516233079136e-12,3.1162574649702458e-13,2.3645233333376176e-08,1.5737948616369304e-25,4.0949392844232323e-11,7.0111109902861567e-18,1.1804107091845514e-11,9.3093338957676847e-22,3.1598234261840823e-23,2.2537869818170837e-11,9.3496230728015463e-21,0.0038496786246719522,0.0028575966295907216,2.882311157842067e-08,1.9096530435028536e-08,5.2996685015594774e-06,9.7886832388240618e-13,1.9890511455437346e-08,7.684827149698355e-08,3.2389881219061401e-11,5.0851661669791415e-12,5.2955136396784248e-13
3.2410557896253846e-08,0.09977366400000001,0.80000000000000004,0.0,0.28261598734938553,0.096145237968801089,0.098564905660467106,2.8000377735123109e-19,4.2673784878711886e-08,7.2680917781206898e-08,1.2919374599485468e-06,3.1072551309671107e-12,3.1528745288850728e-13,2.3827783207207549e-08,1.6235936283642283e-25,4.1404793675358269e-11,7.1486055067387182e-18,1.2033286654932798e-11,9.5088433531442948e-22,3.2006069821240179e-23,2.2884323445277363e-11,9.5714962051010946e-21,0.00385332040995413,0.0028688346831831422,2.8933584573895595e-08,1.9311124395752282e-08,5.3380037145264489e-06,9.8557659214430206e-13,2.0032563966975497e-08,7.683722399110178e-08,3.2546544216894261e-11,5.2000980183796314e-12,5.339191846617705e-13
3.254091291844368e-08,0.09977366400000001,0.80000000000000004,0.0,0.28260110681785872,0.096141621379231587,0.098559281630812123,2.8787234974772159e-19,4.3675245096080007e-08,7.4051440812548132e-08,1.3026133192925863e-06,3.1435346289866619e-12,3.1897716077750578e-13,2.4010993823754361e-08,1.6747581842017022e-25,4.1863214996646842e-11,7.288225973312297e-18,1.2265921991441865e-11,9.7119357303179467e-22,3.2417267530697155e-23,2.3234590941416443e-11,9.7977115880296989e-21,0.0038569258981198842,0.002880070848314981,2.9044035373269569e-08,1.9527118071330707e-08,5.3764238081805305e-06,9.923223379010381e-13,2.0174929114340098e-08,7.6826264948657426e-08,3.2703424923497697e-11,5.3171169568046516e-12,5.3830323433282519e-13
3.2671267940633513e-08,0.09977366400000001,0.80000000000000004,0.0,0.2825862640362814,0.096138040698672933,0.098553658513498649,2.9592696580771231e-19,4.4695812598168101e-08,7.5441553759514222e-08,1.3133293845688532e-06,3.1800911157577126e-12,3.2269496886497573e-13,2.419486476947093e-08,1.7273202575947385e-25,4.2324660176700491e-11,7.4299964565136442e-18,1.2502049409004967e-11,9.9186623533716704e-22,3.2831840035188041e-23,2.3588696068944773e-11,1.0028336224376436e-20,0.0038604954360297161,0.0028913051280410888,2.9154463987169661e-08,1.9744511520846451e-08,5.4149278373385706e-06,9.9910565686972861e-13,2.0317603454890157e-08,7.6815393330236983e-08,3.286052330818203e-11,5.4362504586552131e-12,5.4270350870331188e-13
3.280162296282335e-08,0.09977366400000001,0.80000000000000004,0.0,0.28257145865903865,0.096134495583590357,0.09854803630688086,3.0417119380616423e-19,4.5735762085966026e-08,7.6851436390497737e-08,1.324085649096719e-06,3.2169255890674535e-12,3.2644097577139442e-13,2.437939563108109e-08,1.7813121813686045e-25,4.2789132485995886e-11,7.5739411949986899e-18,1.2741705401281647e-11,1.0129075073944843e-21,3.3249799978456357e-23,2.3946662576102504e-11,1.0263437873859118e-20,0.0038640293672299974,0.0029025375253850997,2.9264870425356705e-08,1.996330472890552e-08,5.4535148513857559e-06,1.0059266417561492e-12,2.0460583525653169e-08,7.6804608111742544e-08,3.3017839339748655e-11,5.557526183975126e-12,5.4712000349949966e-13
3.293197798501318e-08,0.09977366400000001,0.80000000000000004,0.0,0.28255669034383457,0.096130985693731422,0.098542415009327144,3.1260865418599281e-19,4.679537067701819e-08,7.828126882018697e-08,1.3348821062083695e-06,3.254039046097483e-12,3.3021528003682193e-13,2.4564585995572283e-08,1.8367669017114987e-25,4.3256635096514177e-11,7.7200846000609462e-18,1.29849266469782e-11,1.0343226271937908e-21,3.367116000301138e-23,2.4308514195637278e-11,1.0503085058527056e-20,0.0038675280319846591,0.0029137680433397074,2.9375254696743039e-08,2.0183497605372465e-08,5.4921838943065725e-06,1.0127853822341005e-12,2.0603865843216611e-08,7.6793908284367929e-08,3.3175372986376613e-11,5.6809719749951586e-12,5.5155271445150108e-13
3.3062333007203015e-08,0.09977366400000001,0.80000000000000004,0.0,0.2825419587516601,0.096127510692094742,0.098536794619220075,3.2124302006431989e-19,4.7874917904315225e-08,7.9731231494079048e-08,1.3457187492485604e-06,3.2914324834221681e-12,3.3401798012095892e-13,2.4750435450189921e-08,1.8937179872531719e-25,4.3727171081374703e-11,7.8684512561186152e-18,1.3231750008846751e-11,1.0561168858205694e-21,3.40959327501266e-23,2.4674274643424326e-11,1.0747347068179087e-20,0.0038709917673065758,0.0029249966848669479,2.9485616809410129e-08,2.0405089985115393e-08,5.5309340047162697e-06,1.0196819648960305e-12,2.074744690417154e-08,7.6783292854009952e-08,3.3333124215818398e-11,5.8066158546262719e-12,5.5600163729316374e-13
3.319268802939285e-08,0.09977366400000001,0.80000000000000004,0.0,0.28252726354676228,0.096124070244898982,0.098531175134956281,3.3007801774044887e-19,4.8974685714829741e-08,8.1201505172839514e-08,1.3565955715743546e-06,3.3291068970070149e-12,3.3784917440320605e-13,2.4936943582431768e-08,1.9521996382397105e-25,4.4200743414472736e-11,8.0190659212004272e-18,1.3482212532663988e-11,1.0782956277239161e-21,3.4524130859838026e-23,2.5043967617082667e-11,1.0996293965796867e-20,0.0038744209069886478,0.0029362234528984761,2.9595956770626014e-08,2.0628081627752982e-08,5.5697642158941253e-06,1.0266164732450199e-12,2.0891323184779111e-08,7.6772760841478302e-08,3.3491092995152705e-11,5.9344860249151524e-12,5.6046676776195496e-13
3.332304305158268e-08,0.09977366400000001,0.80000000000000004,0.0,0.28251260439661241,0.096120664021551866,0.098525556554946228,3.3911742720553462e-19,5.0094958467693291e-08,8.269227091650967e-08,1.3675125665548975e-06,3.367063282207046e-12,3.417089611827205e-13,2.5124109980042454e-08,2.0122466958050801e-25,4.4677354970120775e-11,8.1719535274301494e-18,1.3736351446189597e-11,1.1008642509835223e-21,3.4955766970942472e-23,2.5417616794587594e-11,1.1249996592993351e-20,0.0038778157816345897,0.0029474483503358407,2.9706274586862595e-08,2.0852472217414927e-08,5.6086735558166457e-06,1.033588987628018e-12,2.1035491141759593e-08,7.676231128155657e-08,3.3649279291167801e-11,6.0646108654430287e-12,5.6494810159886181e-13
3.3453398073772516e-08,0.09977366400000001,0.80000000000000004,0.0,0.28249798097187617,0.096117291694619966,0.098519938877614108,3.4836508265392219e-19,5.1236022932011776e-08,8.420371006856353e-08,1.3784697275711549e-06,3.4053026337651729e-12,3.4559743867847261e-13,2.5311934231008127e-08,2.0738946513400378e-25,4.5157008522693969e-11,8.3271391815098365e-18,1.3994204158104365e-11,1.1238282075754526e-21,3.5390853720995726e-23,2.5795245832879537e-11,1.1508526575476469e-20,0.0038811767186894214,0.0029586713800507551,2.9816570263812769e-08,2.1078261362499399e-08,5.6476610471934471e-06,1.0405995852553578e-12,2.1179947211451692e-08,7.6751943223739164e-08,3.3807683069823147e-11,6.1970189316954244e-12,5.6944563454827875e-13
3.358375309596235e-08,0.09977366400000001,0.80000000000000004,0.0,0.28248339294638219,0.096113952939798186,0.09851432210139778,3.5782487299612105e-19,5.239816828431601e-08,8.5736004239816702e-08,1.3894670480157111e-06,3.4438259458105887e-12,3.4951470502930167e-13,2.550041592355124e-08,2.1371796559590083e-25,4.5639706746279617e-11,8.4846481652017454e-18,1.425580825692804e-11,1.1471930036366831e-21,3.5829403746310633e-23,2.6176878366469427e-11,1.1771956328527878e-20,0.003884504042469668,0.0029698925448853712,2.9926843806407361e-08,2.1305448595452107e-08,5.6867257075017623e-06,1.0476483400936536e-12,2.1324687811385139e-08,7.6741655730494825e-08,3.3966304297065444e-11,6.3317389533617804e-12,5.7395936235791582e-13
3.3714108118152184e-08,0.09977366400000001,0.80000000000000004,0.0,0.28246883999709244,0.096110647435880089,0.098508706224748541,3.675007423733892e-19,5.3581686105645432e-08,8.7289335292187528e-08,1.4005045212924832e-06,3.4826342118571559e-12,3.5346085829397059e-13,2.5689554646125388e-08,2.2021385300655247e-25,4.6125452214330612e-11,8.6445059358089836e-18,1.4521201509916988e-11,1.170964199728387e-21,3.6271429681955025e-23,2.6562538006040762e-11,1.2040359062496857e-20,0.0038877980741932705,0.0029811118476525435,3.0037095218831974e-08,2.1534033372530732e-08,5.7258665490256213e-06,1.0547353229488596e-12,2.1469709338249121e-08,7.6731447879236194e-08,3.4125142937618216e-11,6.468799832626644e-12,5.784892807786798e-13
3.384446314034202e-08,0.09977366400000001,0.80000000000000004,0.0,0.28245432180407226,0.096107374864728187,0.098503091246131033,3.7739669067389416e-19,5.4786870378261519e-08,8.8863885322314553e-08,1.41158214081658e-06,3.5217284248018091e-12,3.5743599645121973e-13,2.5879349987410307e-08,2.2688087730168499e-25,4.6614247399323299e-11,8.8067381266548765e-18,1.4790421861941594e-11,1.1951474110979323e-21,3.6716944161749751e-23,2.695224833704847e-11,1.2313808788309181e-20,0.0038910591320092092,0.002992329291136098,3.0147324504543621e-08,2.1764015073609122e-08,5.7650825788905859e-06,1.0618606012620575e-12,2.1615008171330047e-08,7.6721318758675266e-08,3.4284198956833526e-11,6.6082306423586194e-12,5.8303538556460767e-13
3.397481816253185e-08,0.09977366400000001,0.80000000000000004,0.0,0.2824398380504603,0.096104134911244532,0.098497477164023184,3.8751677405042416e-19,5.601401748198906e-08,9.0459836645029226e-08,1.4226999000139333e-06,3.5611095769229632e-12,3.6144021739982086e-13,2.6069801536306984e-08,2.3372285728883559e-25,4.7106094672419605e-11,8.9713705475609845e-18,1.5063507434343624e-11,1.2197483079395768e-21,3.7165959818266387e-23,2.734603291831456e-11,1.2592380322991066e-20,0.003894287531026849,0.0030035448780910941,3.0257531666287232e-08,2.1995393001939185e-08,5.8043727991079713e-06,1.0690242393467607e-12,2.1760580667563607e-08,7.6711267473803582e-08,3.4443472317850012e-11,6.7500606243410307e-12,5.8759767247271525e-13
3.4105173184721685e-08,0.09977366400000001,0.80000000000000004,0.0,0.28242538842243958,0.09610092726334192,0.098491863976915867,3.9786510543961482e-19,5.7263426190181659e-08,9.2077371776690269e-08,1.4338577923212948e-06,3.600778659878932e-12,3.6547361895862842e-13,2.6260908881932858e-08,2.4074368163382976e-25,4.7600996303133527e-11,9.1384291853239158e-18,1.534049652377333e-11,1.2447726156538303e-21,3.7618489282825071e-23,2.7743915280621104e-11,1.2876149295208013e-20,0.0038974835833449953,0.0030147586112440859,3.036771670611199e-08,2.2228166383996939e-08,5.8437362066070074e-06,1.0762262979415039e-12,2.1906423169621041e-08,7.6701293137476158e-08,3.460296298602638e-11,6.8943191873218896e-12,5.9217613726298569e-13
3.422249270469253e-08,0.09977366400000001,0.80000000000000004,0.0,0.28241241267766176,0.096098067745964355,0.098486812872507989,4.0737720125252942e-19,5.8407176560883074e-08,9.3551758550737181e-08,1.4439342037908111e-06,3.6367278345077177e-12,3.6912871056620655e-13,2.6433465859775905e-08,2.4721860653344417e-25,4.8049021040120717e-11,9.2908779957992005e-18,1.5593156003837427e-11,1.2676612856273624e-21,3.8028780545579606e-23,2.8105532433968886e-11,1.3136048344822246e-20,0.0039003326295496475,0.0030248493883117977,3.0466864328859417e-08,2.2438854839391079e-08,5.8792250153907882e-06,1.0827410480135751e-12,2.2037909232672439e-08,7.6692381308509254e-08,3.474669035280318e-11,7.0262527702245933e-12,5.963105841613543e-13
3.433981222466338e-08,0.09977366400000001,0.80000000000000004,0.0,0.28239946409831967,0.096095233922402351,0.098481762490756866,4.170806352450674e-19,5.9569423941105467e-08,9.5043909501621224e-08,1.4540431130015638e-06,3.6729117578945037e-12,3.7280758883410397e-13,2.6606553401088263e-08,2.5384453787627004e-25,4.8499523073092344e-11,9.4453324296282474e-18,1.5849036656800278e-11,1.2909018530246221e-21,3.8441937429666535e-23,2.8470504937580308e-11,1.3400275528074814e-20,0.0039031559486504266,0.003034938667933551,3.0565994034508852e-08,2.2650672250862836e-08,5.9147715510059126e-06,1.0892870050024028e-12,2.2169608324489455e-08,7.6683530475791697e-08,3.4890593681001314e-11,7.1601991289077325e-12,6.0045812862505156e-13
3.4445399792637146e-08,0.09977366400000001,0.80000000000000004,0.0,0.28238783341937124,0.096092705266406467,0.098477217764164987,4.259798965316657e-19,6.0631445605552386e-08,9.6402143986662459e-08,1.4631689129228463e-06,3.7056785955616752e-12,3.7613897567147317e-13,2.6762785572825109e-08,2.5993945184972632e-25,4.8907094184030572e-11,9.5860721886051608e-18,1.6082106716521306e-11,1.3121227805236287e-21,3.8816236340048303e-23,2.8801863140691082e-11,1.3641827515695088e-20,0.0039056751221765683,0.0030440177408719098,3.0655195450576124e-08,2.2842272581100972e-08,5.9468121766200515e-06,1.0952050791824075e-12,2.2288317408623622e-08,7.6675616367276822e-08,3.5020257100374049e-11,7.2824897725931709e-12,6.0420211451064938e-13
3.455098736061091e-08,0.09977366400000001,0.80000000000000004,0.0,0.28237622440321092,0.096090197083006659,0.098472673621278733,4.3503896713690703e-19,6.1708793734835787e-08,9.7774972827997117e-08,1.4723210286880035e-06,3.7386366900234793e-12,3.7948973915893211e-13,2.6919447040743021e-08,2.6616130622095632e-25,4.9316674078064657e-11,9.7284663063969066e-18,1.6317829521871226e-11,1.3336353715873772e-21,3.9192870570600629e-23,2.9135965464248721e-11,1.3886973142315522e-20,0.0039081737961559442,0.0030530956038362016,3.0744382353683554e-08,2.3034786216601014e-08,5.9788984174249904e-06,1.1011484870155764e-12,2.2407194869971108e-08,7.6667750719871691e-08,3.5150063005482295e-11,7.406444352604712e-12,6.0795670467696509e-13
3.465657492858468e-08,0.09977366400000001,0.80000000000000004,0.0,0.28236463689017854,0.096087709213382902,0.098468130061326695,4.4426017253868546e-19,6.2801632820533479e-08,9.9162493394001571e-08,1.481499456833112e-06,3.7717865667895871e-12,3.8285993109000962e-13,2.7076537586971511e-08,2.7251234185722973e-25,4.9728263715274564e-11,9.8725290212217174e-18,1.6556225837953688e-11,1.3554428030840032e-21,3.957184683110613e-23,2.9472824336878279e-11,1.4135754584335836e-20,0.0039106521294146462,0.0030621722582087302,3.0833554743356307e-08,2.3228212560774106e-08,6.0110297284452598e-06,1.1071172526295693e-12,2.2526238719760423e-08,7.665993309170399e-08,3.5280011376597962e-11,7.532078885743741e-12,6.1172189687700992e-13
3.476216249655844e-08,0.09977366400000001,0.80000000000000004,0.0,0.28235307072185722,0.096085241499945406,0.098463587083542817,4.5364586388069217e-19,6.3910128372296215e-08,1.0056480309989806e-07,1.4907041938984024e-06,3.8051287510991203e-12,3.8624960322395049e-13,2.7234056993722909e-08,2.7899483207532663e-25,5.0141864011241059e-11,1.0018274648582467e-17,1.6797316502474496e-11,1.3775482762408515e-21,3.995317183080292e-23,2.9812452171832017e-11,1.4388214380573998e-20,0.0039131102795485623,0.0030712477053601189,3.0922712618857127e-08,2.3422550983547636e-08,6.0432055626237225e-06,1.113111398795236e-12,2.2645446959025826e-08,7.6652163048129629e-08,3.541010219250167e-11,7.6594094560315741e-12,6.1549768886486854e-13
3.486775006453221e-08,0.09977366400000001,0.80000000000000004,0.0,0.28234152574106541,0.096082793786325033,0.098459044687166389,4.6319841815649607e-19,6.503444691561141e-08,1.0198199940165477e-07,1.4999352364281762e-06,3.838663767920115e-12,3.896588072857316e-13,2.739200504329093e-08,2.8561108300768925e-25,5.0557475836939722e-11,1.0165717581430122e-17,1.7041122425293224e-11,1.3999550167318507e-21,4.0336852278383603e-23,3.0154861366493578e-11,1.4644395434229549e-20,0.003915548402932934,0.0030803219466494021,3.1011855979191584e-08,2.3617800821325685e-08,6.0754253708353115e-06,1.1191309467549335e-12,2.2764817581178905e-08,7.6644440159142975e-08,3.5540335431914768e-11,7.7884522139375972e-12,6.1928407839565284e-13
3.4973337632505975e-08,0.09977366400000001,0.80000000000000004,0.0,0.28233000179184559,0.096080365917363811,0.09845450287144189,4.7292023839411883e-19,6.617475598942033e-08,1.0341417978983598e-07,1.5091925809705486e-06,3.8723921419490009e-12,3.9308759496607851e-13,2.7550381518049252e-08,2.9236343397250726e-25,5.0975100018636958e-11,1.0314872290326706e-17,1.7287664587967312e-11,1.4226662747643166e-21,4.072289488199439e-23,3.0500064301881299e-11,1.4904341014852458e-20,0.0039179666547318028,0.0030893949834241148,3.1100984823113494e-08,2.3813961376945863e-08,6.1076886019012037e-06,1.1251759160763928e-12,2.2884348574563932e-08,7.6636763996979868e-08,3.5670711074737767e-11,7.9192233755918334e-12,6.2308106322540035e-13
3.508216692009906e-08,0.09977366400000001,0.80000000000000004,0.0,0.28231814588405274,0.096077884113808729,0.098449822221049796,4.8312024457082428e-19,6.7366987186387273e-08,1.0490611487956768e-07,1.518761663922956e-06,3.9073589423395941e-12,3.966422016521384e-13,2.7714068549689364e-08,2.9946803459769467e-25,5.1407652784137347e-11,1.0470413100995553e-17,1.7544661816957627e-11,1.4463969547467995e-21,4.1123268800503527e-23,3.0858802348091784e-11,1.5176253176880448e-20,0.0039204385176885518,0.0030987453188644795,3.1192834882216036e-08,2.4017096713474238e-08,6.1409872277183344e-06,1.1314330996821388e-12,2.3007715068711367e-08,7.662890062031714e-08,3.5805238478944794e-11,8.0558354656213809e-12,6.2700570787035333e-13
3.519099620769214e-08,0.09977366400000001,0.80000000000000004,0.0,0.28230631198658807,0.096075423061349877,0.098445142185898199,4.9350533990895609e-19,6.8576570600664899e-08,1.0641417865721338e-07,1.5283586812797676e-06,3.9425322860322656e-12,4.0021772431834389e-13,2.7878210247898116e-08,3.067223774964155e-25,5.184234500369651e-11,1.0627803882472607e-17,1.780461137592039e-11,1.4704582301460059e-21,4.1526166615834662e-23,3.1220534967556821e-11,1.5452259123275465e-20,0.0039228896009570729,0.0031080943775633205,3.1284669516375632e-08,2.4221197933315398e-08,6.1743307879337237e-06,1.1377173271364637e-12,2.3131247562295781e-08,7.6621085981717538e-08,3.5939917117950512e-11,8.1943189133894271e-12,6.309416035512402e-13
3.5299825495285223e-08,0.09977366400000001,0.80000000000000004,0.0,0.28229449993270556,0.096072982594071904,0.098440462765177136,5.0407824371595349e-19,6.9803693043998709e-08,1.0793847794474464e-07,1.5379836292737462e-06,3.9779127466402007e-12,4.0381421944994069e-13,2.8042806374640594e-08,3.1412913734723346e-25,5.2279177432237403e-11,1.0787060739426084e-17,1.8067536474862018e-11,1.4948537422237269e-21,4.1931595671322859e-23,3.1585275659076558e-11,1.5732407467779855e-20,0.0039253200704594425,0.0031174421609583415,3.137648872342341e-08,2.4426264160796256e-08,6.2077186723030504e-06,1.14402861477097e-12,2.325494382629907e-08,7.6613319629344347e-08,3.607474696855887e-11,8.3346916887317524e-12,6.3488874781398491e-13
3.5408654782878306e-08,0.09977366400000001,0.80000000000000004,0.0,0.2822827095569983,0.096070562547383789,0.098435783958082432,5.148417055308954e-19,7.1048542459780332e-08,1.0947911957463473e-07,1.5476365041418432e-06,4.0135008974676915e-12,4.0743174349359315e-13,2.8207856691966017e-08,3.2169102800977061e-25,5.271815077376415e-11,1.0948199864857491e-17,1.8333460402557148e-11,1.5195871603228332e-21,4.2339563309681741e-23,3.1953037900700683e-11,1.6016747246659996e-20,0.0039277300907933181,0.0031267886704746542,3.1468292500930297e-08,2.4632294482137982e-08,6.2411502683492047e-06,1.1503669773909847e-12,2.3378801620822455e-08,7.6605601118745297e-08,3.6209728005988111e-11,8.4769718319573e-12,6.3884713820553136e-13
3.551748407047139e-08,0.09977366400000001,0.80000000000000004,0.0,0.28227094069538833,0.096068162758008363,0.098431105763815516,5.2579850534109734e-19,7.2311307919651894e-08,1.11036210382519e-07,1.557317302125022e-06,4.0492973115095467e-12,4.1107035285740302e-13,2.8373360962006335e-08,3.2941080297196692e-25,5.3159265681249567e-11,1.1111237540289176e-17,1.8602406525987797e-11,1.5446621819657937e-21,4.275007687300234e-23,3.232383514914833e-11,1.6305327921019468e-20,0.0039301198252425342,0.0031361339075248696,3.1560080846212991e-08,2.4839287945437113e-08,6.2746249613795464e-06,1.1567324279453828e-12,2.3502818698908034e-08,7.6597930009104353e-08,3.6344860206145462e-11,8.6211774529145107e-12,6.4281677227373764e-13
3.562631335806447e-08,0.09977366400000001,0.80000000000000004,0.0,0.28225919318511561,0.096065783063971788,0.098426428181583578,5.3695145379916585e-19,7.3592179619946752e-08,1.1260985719980737e-07,1.5670260194680192e-06,4.0853025614505092e-12,4.1473010391092675e-13,2.8539318946974742e-08,3.3729125580172487e-25,5.3602522756524896e-11,1.1276190135951332e-17,1.8874398289774601e-11,1.5700825329525213e-21,4.3163143702751822e-23,3.269768083922758e-11,1.6598199379118158e-20,0.0039324894357875813,0.0031454778735091993,3.165185375633978e-08,2.5047243560591988e-08,6.3081421345078364e-06,1.1631249774262961e-12,2.3626992806179428e-08,7.6590305863737874e-08,3.6480143544970535e-11,8.7673267300199908e-12,6.467976475672817e-13
3.5735142645657555e-08,0.09977366400000001,0.80000000000000004,0.0,0.28224746686472729,0.096063423304593221,0.098421751210599331,5.4830339244035808e-19,7.4891348878015001e-08,1.1420016684626891e-07,1.5767626524193933e-06,4.1215172196646847e-12,4.1841105298519414e-13,2.870573040916431e-08,3.4533522060162497e-25,5.404792255017106e-11,1.1443074110968668e-17,1.9149459215602485e-11,1.5958519674577642e-21,4.3578771139772207e-23,3.3074588383254764e-11,1.6895411938695476e-20,0.0039348390831160165,0.0031548205698155485,3.1743611228136507e-08,2.5256160299268218e-08,6.3417011686788806e-06,1.1695446353081107e-12,2.3751321678034878e-08,7.6582728252759738e-08,3.6615577996937201e-11,8.9154379091639493e-12,6.5078976163572032e-13
3.584397193325064e-08,0.09977366400000001,0.80000000000000004,0.0,0.2822357615740676,0.096061083320474291,0.098417074850081096,5.598571939003413e-19,7.6209008128404524e-08,1.1580724612257453e-07,1.5865271972314325e-06,4.1579418582149522e-12,4.2211325637272542e-13,2.8872595110946605e-08,3.5354557246765866e-25,5.449546556141203e-11,1.1611906013546582e-17,1.9427612901639652e-11,1.6219742681278816e-21,4.3996966524279008e-23,3.3454571170473485e-11,1.7197016349298804e-20,0.0039371689266327944,0.0031641619978196138,3.1835353258192289e-08,2.5466037094911071e-08,6.3753014426875033e-06,1.1759914092936203e-12,2.3875803042836506e-08,7.6575196749882469e-08,3.6751163537362015e-11,9.0655293028332762e-12,6.5479311202941941e-13
3.595280122084372e-08,0.09977366400000001,0.80000000000000004,0.0,0.28222407715426751,0.096058762953489085,0.098412399099252743,5.7161576213326545e-19,7.7545350918914118e-08,1.1743120180280543e-07,1.5963196501599192e-06,4.1945770488524157e-12,4.2583677032754938e-13,2.9039912814770358e-08,3.6192522795135823e-25,5.4945152238010191e-11,1.1782702481156935e-17,1.9708883021950511e-11,1.648453246177098e-21,4.4417737195859945e-23,3.3837642566473264e-11,1.7503063794616495e-20,0.0039394791244705147,0.0031735021588849737,3.1927079842865394e-08,2.5676872842646922e-08,6.4089423332017199e-06,1.1824653049304919e-12,2.4000434621340601e-08,7.6567710933134887e-08,3.688690014134383e-11,9.2176192891586175e-12,6.5880769629942879e-13
3.6061630508436804e-08,0.09977366400000001,0.80000000000000004,0.0,0.28221241344773457,0.096056462046773899,0.098407723957343526,5.8358203263020679e-19,7.8900571906497074e-08,1.1907214062692647e-07,1.6061400074642087e-06,4.2314233630158336e-12,4.2958165106521998e-13,2.9207683283160177e-08,3.704771455258955e-25,5.5396982976163499e-11,1.1955480240723387e-17,1.9993293325901369e-11,1.6752927414831424e-21,4.4841090493473579e-23,3.4223815912608186e-11,1.7813605894816016e-20,0.0039417698334995735,0.0031828410543631859,3.2018790978288838e-08,2.5888666399248577e-08,6.4426232147873558e-06,1.1889663261841376e-12,2.4125214125007059e-08,7.6560270386378611e-08,3.7022787782461198e-11,9.371726310513907e-12,6.6283351199759059e-13
3.617045979602989e-08,0.09977366400000001,0.80000000000000004,0.0,0.28220077029814189,0.096054180444717099,0.098403049423588226,5.9575897263792831e-19,8.0274866853040051e-08,1.2073016929322457e-07,1.6159882654070694e-06,4.2684813718310598e-12,4.3334795476283442e-13,2.9375906278715266e-08,3.7920432605577493e-25,5.5850958120404917e-11,1.213025610880629e-17,2.0280867637560717e-11,1.7024966226823355e-21,4.526703375544792e-23,3.4613104525415256e-11,1.8128694708886768e-20,0.0039440412093382574,0.0031921786855938781,3.2110486660376218e-08,2.6101416583217677e-08,6.4763434599290032e-06,1.1954944755517908e-12,2.4250139258173287e-08,7.6552874697205925e-08,3.7158826435348095e-11,9.5278688727679404e-12,6.6687055667645329e-13
