Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HOX(22),HX(19),CH2X(27),CHX(28),CX(26),OCX(25),H2OX(23),COX(50),H2X(49),CHOX(53),CH4OX(60)
9.844823681496447e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31848873538893646,0.11268786925333402,0.015507546640250331,0.0,0.00070191953996418205,0.00013943561386025989,0.00042792631415916415,2.9644976252090491e-09,1.5908793065443251e-16,7.1894012089274633e-06,2.3957765762369417e-19,5.9881378667473689e-08,1.2055041544810563e-15,5.4816531791071651e-08,3.2927334366213597e-14,3.2909432488954133e-16,2.5087504504910441e-07,2.0359545175910877e-14,0.0055465899269397483,0.01349713552731369,9.5275598256976823e-08,7.2156203568942154e-07,3.1961739145836667e-05,1.0570613036231565e-11,5.4591195251722927e-08,1.7889994048674654e-07,1.2746009910815599e-09,3.1859109698539601e-08,3.3582963493408378e-10,2.056807798813956e-06,7.8385593778922469e-14,9.0607692358079592e-13
9.86812346049283e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31846720877524953,0.11268650550146776,0.0154938903152119,0.0,0.00070546179745385729,0.00013948503169922534,0.00042971600189040397,2.9874313541111694e-09,1.6010043233229751e-16,7.2079779692362251e-06,2.4321144031010111e-19,5.9872501244818581e-08,1.2169986474627674e-15,5.5148943146042309e-08,3.3060648211900128e-14,3.3140694421054686e-16,2.5139249286059841e-07,2.0612404637789576e-14,0.0055461449060104119,0.013519114199316902,9.5429487550203426e-08,7.2258296855505076e-07,3.1952794736914965e-05,1.0579232001385083e-11,5.4575260091140693e-08,1.788856352334475e-07,1.2795806225775722e-09,3.2014803187640124e-08,3.3721136416709922e-10,2.0574081697828887e-06,7.8675127525670893e-14,9.1150987723811683e-13
9.891423239489214e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31844571875576161,0.11268513851078865,0.015480247858443166,0.0,0.00070901060572537474,0.00013953344672577116,0.00043150845585478777,3.0104757905774848e-09,1.6111637555748643e-16,7.2265346080395483e-06,2.4688927533082206e-19,5.9863554908876539e-08,1.2285661969505912e-15,5.5482361878715135e-08,3.3194097043089737e-14,3.337299803869595e-16,2.5190854218735717e-07,2.086767131131425e-14,0.0055457003768262722,0.013541055820870547,9.5583109360033897e-08,7.2360091741000935e-07,3.1943832565061098e-05,1.0587827885478796e-11,5.4559293791049969e-08,1.7887134703724211e-07,1.2845669995073324e-09,3.2170758195545788e-08,3.3859511306560304e-10,2.057993804399711e-06,7.8964890663597734e-14,9.169588428278884e-13
9.914723018485597e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31842426526974127,0.11268376828730224,0.015466619251234997,0.0,0.00071256594643866829,0.0001395808665280032,0.00043330367085422087,3.0336310782050303e-09,1.621357605563499e-16,7.2450710816826932e-06,2.5061155129006961e-19,5.9854540693430366e-08,1.2402069894597204e-15,5.5816787188028137e-08,3.3327680458130658e-14,3.3606345218620691e-16,2.5242319638212873e-07,2.1125360467230648e-14,0.0055452563386230022,0.01356296045291751,9.5736464107022315e-08,7.2461589406182374e-07,3.1934853055823784e-05,1.0596400827900758e-11,5.4543297074476569e-08,1.7885707584441096e-07,1.2895601081198049e-09,3.2326973911912968e-08,3.3998087753159776e-10,2.0585648178424478e-06,7.9254882504557513e-14,9.2242380546488261e-13
9.93802279748198e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31840284825660015,0.11268239483700213,0.015453004474914095,0.0,0.00071612780131180076,0.00013962729865822272,0.00043510164170014167,3.0568973594681443e-09,1.6315858755123724e-16,7.2635873471211886e-06,2.5437865873523805e-19,5.984545962137109e-08,1.2519212106884764e-15,5.6152218269200314e-08,3.3461398058387317e-14,3.3840737834103418e-16,2.529364588134383e-07,2.1385487415135968e-14,0.0055448127906380625,0.013584828156261412,9.5889552210906727e-08,7.2562791027259268e-07,3.1925856629992862e-05,1.0604950966803776e-11,5.4527270657344216e-08,1.7884282160195595e-07,1.2945599346809818e-09,3.2483449529426358e-08,3.4136865347615096e-10,2.0591213247214499e-06,7.9545102366017788e-14,9.279047502136063e-13
9.961322576478363e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3183814676558922,0.11268101816587003,0.015439403510842881,0.0,0.00071969615212094705,0.00013967275063287454,0.00043690236321350124,3.0802747757205856e-09,1.6418485676061665e-16,7.2820833619156962e-06,2.5819099015594609e-19,5.9836312704808506e-08,1.2637090455176444e-15,5.6488654313774792e-08,3.3595249448214907e-14,3.4076177754954935e-16,2.5344833286513242e-07,2.164806750330827e-14,0.0055443697321106858,0.013606658991566807,9.604237409058496e-08,7.2663697776130066e-07,3.191684370364659e-05,1.0613478438752172e-11,5.451121524567285e-08,1.7882858425829761e-07,1.2995664655335925e-09,3.2640184243845458e-08,3.4275843681964196e-10,2.0596634390789159e-06,7.9835549574035707e-14,9.3340166208898655e-13
9.984622355474746e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31836012340731384,0.11267963827987584,0.015425816340419403,0.0,0.00072327098070037088,0.00013971722993249921,0.00043870583022474091,3.1037634671976854e-09,1.6521456839919473e-16,7.3005590842269238e-06,2.6204893998302908e-19,5.9827100945180563e-08,1.2755706780098528e-15,5.6826094509661444e-08,3.3729234234934002e-14,3.431266684752659e-16,2.5395882193593063e-07,2.1913116118535782e-14,0.0055439271622818717,0.013628453019359429,9.619493016417667e-08,7.2764310820102582e-07,3.1907814688198716e-05,1.0621983379194757e-11,5.449513153840223e-08,1.7881436376120661e-07,1.3045796870220403e-09,3.2797177253969402e-08,3.4415022349147161e-10,2.0601912743884761e-06,8.0126223457747887e-14,9.3891452605719687e-13
9.999999999999997e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31834605627936252,0.11267872580935999,0.015416856477171524,0.0,0.00072563387506004661,0.00013974605666623434,0.00043989760367599945,3.1193268152843816e-09,1.6589605464649044e-16,7.3127417586711876e-06,2.6462033388783551e-19,5.9820986228049134e-08,1.2834397633696149e-15,5.7049351670801515e-08,3.3817735872804275e-14,3.4469323151371363e-16,2.5429498310925243e-07,2.2089405543968191e-14,0.0055436353375124727,0.013642816748201104,9.6295470397231163e-08,7.283055420041409e-07,3.1901847003562846e-05,1.0627584286144102e-11,5.4484501273014916e-08,1.7880498756427098e-07,1.3078920265325896e-09,3.2900932332167222e-08,3.4506988560313061e-10,2.0605318738926744e-06,8.0318189452882316e-14,9.4256169774724403e-13
1.000792213447113e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31833881545070369,0.11267825518497758,0.01541224294507727,0.0,0.00072685226894239868,0.00013976074400168993,0.00044051203757376777,3.1273635730184997e-09,1.6624772267803829e-16,7.3190144728105535e-06,2.6595290458748204e-19,5.9817825333361543e-08,1.287506291408986e-15,5.7164538041178964e-08,3.3863352028805656e-14,3.4550206974714165e-16,2.5446792943898206e-07,2.2180648685945973e-14,0.0055434850803944037,0.013650210300026437,9.6347220849001968e-08,7.2864631321865634e-07,3.1898769990449085e-05,1.0630465922469092e-11,5.447902022840354e-08,1.7880016005899961e-07,1.3095995854926378e-09,3.2954427761590767e-08,3.4554400942996327e-10,2.0607049435548488e-06,8.0417123351239681e-14,9.4444332703621561e-13
1.0031221913467513e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31831754372604198,0.11267686888712154,0.015398683306285531,0.0,0.00073043999879738816,0.00013980330024905343,0.00044232098010993636,3.1510752311879925e-09,1.6728431980468888e-16,7.3374494870122293e-06,2.6990328227935254e-19,5.9808486849769014e-08,1.2995160681396338e-15,5.7503984089096681e-08,3.3997602443006446e-14,3.4788799995962623e-16,2.5497565880142874e-07,2.2450680668834616e-14,0.005543043485692822,0.013671930893816638,9.6499246561530555e-08,7.2964660439851581e-07,3.1889710012629188e-05,1.0638926201254787e-11,5.4462881998151759e-08,1.7878597310180818e-07,1.3146261473855958e-09,3.3111934971568553e-08,3.4693979058273193e-10,2.0612045589135437e-06,8.0708248598061167e-14,9.49988049896459e-13
1.0054521692463896e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3182963081734505,0.11267547939224226,0.0153851374055486,0.0,0.00073403415227369588,0.00013984490604717497,0.00044413265269202561,3.174898578599231e-09,1.6832435998327755e-16,7.3558640867625691e-06,2.7390047330658457e-19,5.9799086464469881e-08,1.3116001898065786e-15,5.7844431830676073e-08,3.4131985093603456e-14,3.5028447767270416e-16,2.5548201346397443e-07,2.2723227568494678e-14,0.0055426023774234404,0.013693614860840723,9.6651007717446973e-08,7.306439932789907e-07,3.1880635152446676e-05,1.0647364347153218e-11,5.4446717522994905e-08,1.7877180283885765e-07,1.3196593591436358e-09,3.3269698091793942e-08,3.4833756290636184e-10,2.0616902322306342e-06,8.0999598544197417e-14,9.5554867946163587e-13
1.0077821471460279e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31827510873319204,0.11267408670626247,0.015371605224406153,0.0,0.00073763471143763768,0.00013988556873258733,0.0004459470501882137,3.1988337510356001e-09,1.693678434146428e-16,7.3742582325722207e-06,2.7794487985381318e-19,5.978962513728506e-08,1.3237588371943161e-15,5.8185880439711463e-08,3.4266499599530023e-14,3.5269152141193179e-16,2.5598699688045852e-07,2.2998304924045117e-14,0.0055421617548343308,0.01371526226107153,9.6802504731657052e-08,7.316384913512258e-07,3.187154580313593e-05,1.0655780490820446e-11,5.4430527473657857e-08,1.7875764921962592e-07,1.3246992071885357e-09,3.3427716333106515e-08,3.4973732236618962e-10,2.0621620747025907e-06,8.1291172539723665e-14,9.6112520050928054e-13
1.0101121250456662e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31825394534567059,0.11267269083509326,0.015358086744433057,0.0,0.00074124165841344617,0.00013992529560574396,0.00044776416747606054,3.2228808831730319e-09,1.7041477029644083e-16,7.3926318855269558e-06,2.8203690604111086e-19,5.9780103817893293e-08,1.335992190266611e-15,5.852832908657066e-08,3.44011455825612e-14,3.5510914966848709e-16,2.5649061251743748e-07,2.3275928312259622e-14,0.0055417216171753311,0.013736873154344265,9.695373801821077e-08,7.3263011006454279e-07,3.186244235350219e-05,1.0664174761160249e-11,5.4414312509860412e-08,1.787435121959592e-07,1.3297456780567131e-09,3.358598890940315e-08,3.5113906493682921e-10,2.0626201969561672e-06,8.1582969945349546e-14,9.6671759777130196e-13
1.0124421029453045e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31823281795143055,0.112671291784634,0.015344581947239238,0.0,0.00074485497538322903,0.00013996409393099592,0.00044958399944248557,3.2470401085822578e-09,1.7146514082325375e-16,7.4109850072827923e-06,2.8617695792268449e-19,5.9770523445933707e-08,1.3483004281660902e-15,5.8871776938235394e-08,3.4535922667289046e-14,3.5753738089921374e-16,2.5699286385377065e-07,2.3556113347395197e-14,0.0055412819636980323,0.013758447600356775,9.7104707990357755e-08,7.3361886082260385e-07,3.1853325187962822e-05,1.0672547286007169e-11,5.4398073283719352e-08,1.7872939171854596e-07,1.3347987582939429e-09,3.3744515037615869e-08,3.5254278660184079e-10,2.063064709048341e-06,8.1874990123477211e-14,9.7232585593489123e-13
1.0147720808449428e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31821172649115681,0.11266988956077245,0.015331090814469647,0.0,0.00074847464458691559,0.00014000197093657274,0.00045140654098374099,3.2713115597310657e-09,1.7251895518670558e-16,7.4293175600611587e-06,2.9036544348552548e-19,5.97608849511074e-08,1.3606837292138658e-15,5.9216223158340608e-08,3.4670830481099004e-14,3.5997623352665486e-16,2.5749375438021157e-07,2.383887568102071e-14,0.0055408427936557867,0.013779985658669789,9.72554150605922e-08,7.3460475498035838e-07,3.1844194686598286e-05,1.0680898192471946e-11,5.4381810444726591e-08,1.7871528773783542e-07,1.3398584343918375e-09,3.3903293937566793e-08,3.5394848335333355e-10,2.063495720466325e-06,8.2167232439505244e-14,9.7794995964303193e-13
1.0171020587445812e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3181906709056741,0.11266848416938477,0.015317613327804118,0.0,0.00075210064832220626,0.00014003893381456649,0.00045323178700539516,3.2956953679865873e-09,1.7357621357556732e-16,7.4476295066441022e-06,2.9460277264801007e-19,5.9751189253277887e-08,1.373142270909196e-15,5.9561666907213963e-08,3.4805868654145946e-14,3.6242572593910576e-16,2.5799328759900551e-07,2.4124231001845371e-14,0.0055404041063036938,0.013801487388707174,9.740585964055523e-08,7.3558780385183796e-07,3.183505122519559e-05,1.0689227605793045e-11,5.4365524630732906e-08,1.7870120020738741e-07,1.3449246929802339e-09,3.4062324832122277e-08,3.5535615119267814e-10,2.063913340127611e-06,8.2459696271058123e-14,9.8358989349494786e-13
1.0194320366442195e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31816965113594681,0.11266707561633552,0.015304149468957307,0.0,0.00075573296894451887,0.0001400749897209206,0.00045505973242231237,3.3201916636175936e-09,1.7463691617585891e-16,7.4659208103695231e-06,2.9888935725845415e-19,5.9741437262570488e-08,1.3856762299291746e-15,5.9908107341915318e-08,3.4941036819329645e-14,3.6488587649065962e-16,2.5849146702349321e-07,2.4412195035547113e-14,0.0055399659008986074,0.013822952849756187,9.7556042141063488e-08,7.3656801870618989e-07,3.1825895175284933e-05,1.0697535650104868e-11,5.4349216470808608e-08,1.786871290794161e-07,1.3499975207151862e-09,3.4221606947204957e-08,3.5676578613021264e-10,2.0643176763800891e-06,8.2752380996511374e-14,9.8924564204706833e-13
1.0217620145438578e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31814866712307921,0.11266566390747769,0.015290699219678598,0.0,0.00075937158886692582,0.00014011014577542148,0.00045689037215862255,3.3448005757968016e-09,1.7570106317096338e-16,7.4841914351264415e-06,3.0322561109361884e-19,5.9731629879470894e-08,1.3982857821284562e-15,6.0255543616274574e-08,3.5076334612271764e-14,3.6735670350123653e-16,2.589882961777176e-07,2.4702783544600913e-14,0.0055395281766991277,0.013844382100967752,9.7705962972200524e-08,7.3754541076179328e-07,3.1816726904191911e-05,1.0705822449112513e-11,5.4332886594108622e-08,1.7867307430510988e-07,1.3550769041519294e-09,3.4381139511552449e-08,3.5817738418458157e-10,2.0647088370022049e-06,8.304528599583951e-14,9.9491718981354456e-13
1.0240919924434961e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31812771880831414,0.1126642490486527,0.015277262561752004,0.0,0.00076301649056009075,0.00014014440906169365,0.00045872370114770637,3.3695222326032073e-09,1.7676865474172783e-16,7.5024413453503141e-06,3.0761194985716982e-19,5.9721767994922305e-08,1.410971102539014e-15,6.0603974880930004e-08,3.5211761671292567e-14,3.698382252566403e-16,2.5948377859603912e-07,2.4996012328107098e-14,0.0055390909329656006,0.013865775201356722,9.7855622543211287e-08,7.3851999119710297e-07,3.1807546775081147e-05,1.071408812450343e-11,5.4316535617677796e-08,1.7865903583972679e-07,1.3601628300084517e-09,3.4540921756923229e-08,3.5959094138366094e-10,2.0650869292031764e-06,8.3338410663493335e-14,1.0006045212665526e-12
1.0261889725531706e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31810889579845253,0.11266297298730704,0.015265181175196462,0.0,0.00076630225855630317,0.00014017448852797734,0.00046037599236888342,3.3918682253630041e-09,1.7773243241510817e-16,7.5188485246686056e-06,3.1160282248873918e-19,5.9712846428840947e-08,1.4224528167299634e-15,6.0918413031284202e-08,3.5333756250135668e-14,3.7208075392909059e-16,2.5992856424249283e-07,2.5262188755254284e-14,0.005538697823793892,0.013884998131419782,9.7990093117262049e-08,7.3939471885739753e-07,3.1799274817104788e-05,1.0721509271335726e-11,5.4301802199907612e-08,1.7864641512690422e-07,1.3647457461106559e-09,3.4684938622590017e-08,3.6086481465588452e-10,2.0654161268338878e-06,8.3602410178835499e-14,1.0057366017595299e-12
1.028285952662845e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31809010161393497,0.11266169438345253,0.015253110769678325,0.0,0.0007695930879367815,0.00014020385567346046,0.00046203045410774451,3.4143057359644526e-09,1.786990004677539e-16,7.5352388716803669e-06,3.1563490795093913e-19,5.9703882066851028e-08,1.4339961707203591e-15,6.1233655809638597e-08,3.54558549837962e-14,3.7433197341112611e-16,2.6037226449404907e-07,2.5530528200292925e-14,0.0055383051026651363,0.013904191869839223,9.8124352698630901e-08,7.4026718620596009e-07,3.1790993803914737e-05,1.0728913493410406e-11,5.4287052626136362e-08,1.7863380755157517e-07,1.3693339411141193e-09,3.4829156554199116e-08,3.6214026874162354e-10,2.0657349027762872e-06,8.3866586692523655e-14,1.0108814430508107e-12
1.0303829327725195e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31807133621221534,0.1126604132413238,0.01524105133198975,0.0,0.00077288896604202871,0.0001402325155869778,0.00046368708268985204,3.4368348555141323e-09,1.7966835902663354e-16,7.551612361575891e-06,3.1970851328874016e-19,5.969487553900566e-08,1.4456012903984965e-15,6.1549702590327671e-08,3.5578057614122807e-14,3.7659189696238575e-16,2.6081488194718749e-07,2.5801042256177653e-14,0.0055379127690437374,0.013923356459355211,9.8258401584032199e-08,7.4113740129562289e-07,3.1782703991771821e-05,1.0736300877234896e-11,5.4272287335360057e-08,1.7862121308144505e-07,1.3739274053499296e-09,3.4973574997717994e-08,3.6341730076317978e-10,2.0660433340044097e-06,8.413093977561273e-14,1.0160390337362834e-12
1.032479912882194e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3180525995508382,0.11265912956514791,0.015229002848945385,0.0,0.00077618988025016371,0.00014026047333364763,0.00046534587444679154,3.45945567440692e-09,1.8064050821729916e-16,7.5679689698924955e-06,3.2382394680723487e-19,5.9685827469333839e-08,1.4572683011124876e-15,6.1866552745685267e-08,3.5700363884676487e-14,3.78860537820234e-16,2.6125641920422582e-07,2.6073742539464664e-14,0.0055375208223952333,0.013942491942619295,9.8392240069552518e-08,7.4200537215647669e-07,3.1774405634308028e-05,1.0743671508100925e-11,5.4257506752247614e-08,1.7860863168652454e-07,1.378526129302563e-09,3.511819340136892e-08,3.6469590784928871e-10,2.0663414971196537e-06,8.4395468996318178e-14,1.021209362386124e-12
1.0345768929918684e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31803389158743839,0.11265784335914451,0.015216965307382344,0.0,0.00077949581797687043,0.00014028773395487781,0.00046700682571614716,3.482168282327405e-09,1.8161544816394997e-16,7.5843086725118498e-06,3.2798151807060406e-19,5.9676738475895523e-08,1.4689973276702033e-15,6.2184205646065922e-08,3.5822773540717259e-14,3.8113790919977531e-16,2.6169687887310549e-07,2.6348640690210133e-14,0.0055371292621863048,0.013961598362194584,9.8525868450806978e-08,7.4287110677900924e-07,3.176609898255181e-05,1.0751025471891929e-11,5.4242711307774108e-08,1.7859606332958328e-07,1.3831301032394783e-09,3.5263011215066572e-08,3.6597608713356194e-10,2.0666294683510316e-06,8.4660173916896529e-14,1.0263924175452203e-12
1.0364641750905755e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31801707892220699,0.11265668361422045,0.015206140864081051,0.0,0.00078247544666858345,0.00014031167661935804,0.00046850352521951913,3.5026881826275845e-09,1.82495280313907e-16,7.5989999308397205e-06,3.3175961684807685e-19,5.9668523898039875e-08,1.479606577836858e-15,6.2470779081422838e-08,3.5933030416561638e-14,3.8319501894178057e-16,2.6209237339705164e-07,2.6597937841921492e-14,0.0055367771879642263,0.013978769325465698,9.8645954598737058e-08,7.4364836253944548e-07,3.1758616109746801e-05,1.0757629858411828e-11,5.4229383052542832e-08,1.7858476293069287e-07,1.3872781606053414e-09,3.5393517289790764e-08,3.6712959035453151e-10,2.0668799911020001e-06,8.4898558225762087e-14,1.0310680388654382e-12
1.0381627289794119e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3180019673435831,0.11265563809720773,0.015196406425627182,0.0,0.00078516057530048154,0.00014033274870846064,0.00046985204561082787,3.5212197762309017e-09,1.8328906214540649e-16,7.6122103246876818e-06,3.3518949146773045e-19,5.9661103225771547e-08,1.4891980126984439e-15,6.2729250295277776e-08,3.6032332877635224e-14,3.8505248110590333e-16,2.6244757557225897e-07,2.6823842529310432e-14,0.0055364605881044766,0.013994203119311557,9.8753887006062624e-08,7.4434635431919031e-07,3.1751876100367391e-05,1.0763562371855545e-11,5.4217377873980195e-08,1.785746015626584e-07,1.3910150357693213e-09,3.5511110149634877e-08,3.6816882837814459e-10,2.0670985012249267e-06,8.5113225243169564e-14,1.0352848969156721e-12
1.0398612828682483e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31798687451867091,0.1126545909278534,0.015186679142548535,0.0,0.00078784897761056461,0.00014035337229963377,0.00047120197636596229,3.5398117497552109e-09,1.8408467520857738e-16,7.6254095849403276e-06,3.3864756720010363e-19,5.9653656783049517e-08,1.498830356295502e-15,6.298824706423042e-08,3.6131702722495637e-14,3.8691569478933698e-16,2.6280207539625319e-07,2.705121001046801e-14,0.0055361442408431785,0.014009617919860513,9.8861682087868194e-08,7.4504289302239208e-07,3.1745131087021888e-05,1.0769484098949681e-11,5.4205363688701546e-08,1.7856444869247971e-07,1.3947553384364235e-09,3.5628832870731838e-08,3.6920909284378133e-10,2.0673104587707514e-06,8.5328006784544871e-14,1.0395100843786531e-12
1.0415598367570847e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3179718004251284,0.11265354210838563,0.015176959007892709,0.0,0.00079054064698296715,0.00014037355002658144,0.00047255331555003577,3.5584641495043073e-09,1.848821195670664e-16,7.6385976994301193e-06,3.4213401097440768e-19,5.9646184887105397e-08,1.5085036739180428e-15,6.3247769049951671e-08,3.6231139818969546e-14,3.8878466697249885e-16,2.6315587426488885e-07,2.7280046516096889e-14,0.0055358281458990737,0.014025013749563163,9.8969340000304648e-08,7.4573798283634672e-07,3.173838119822024e-05,1.0775395083756228e-11,5.4193340722224737e-08,1.7855430430053908e-07,1.3984990634446374e-09,3.5746685164176483e-08,3.7025038223872413e-10,2.0675159035366706e-06,8.5542902634771293e-14,1.0437435951188329e-12
1.0432583906459211e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31795674504065208,0.11265249164102949,0.015167246014716871,0.0,0.00079323557681790018,0.00014039328451282294,0.00047390606123072439,3.5771770214790219e-09,1.8568139528404163e-16,7.6517746561326434e-06,3.4564899025969922e-19,5.9638687852704956e-08,1.5182180306234926e-15,6.3507815913301767e-08,3.6330644035589093e-14,3.9065940462628344e-16,2.6350897357604079e-07,2.7510358286818194e-14,0.00553551230299139,0.014040390630832339,9.9076860899250149e-08,7.4643162794866591e-07,3.1731626561396392e-05,1.0781295368529134e-11,5.4181309183548681e-08,1.785441683777149e-07,1.4022462059369695e-09,3.5864666742258178e-08,3.7129269505378006e-10,2.067714875160223e-06,8.5757912586057302e-14,1.0479854229901063e-12
1.044517340483721e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31794559821129414,0.11265171198391394,0.01516005145298048,0.0,0.00079523512978307257,0.00014040762703028807,0.00047490960819096285,3.5910858487176911e-09,1.8627499159947153e-16,7.6615340675817645e-06,3.4827276732662771e-19,5.9633115094611472e-08,1.5254447268644323e-15,6.3700898336190179e-08,3.6404438722479431e-14,3.9205266439288391e-16,2.6377023639834175e-07,2.7682018526460059e-14,0.0055352783660995303,0.014051775595755886,9.9156465911149276e-08,7.4694482045557503e-07,3.1726617108140475e-05,1.0785661717881094e-11,5.4172386132310524e-08,1.7853666119317907e-07,1.4050257497293311e-09,3.5952196671558591e-08,3.7206590557860131e-10,2.0678581971068058e-06,8.591734912704146e-14,1.0511347833066674e-12
1.0457762903215208e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3179344616386916,0.11265093142363623,0.015152860807869196,0.0,0.00079723646762845288,0.00014042172854476353,0.00047591392598118968,3.6050279406784058e-09,1.8686959405252117e-16,7.6712873380539562e-06,3.5091238159086933e-19,5.9627528824352083e-08,1.532694030326145e-15,6.3894268781184602e-08,3.6478270157740092e-14,3.9344909814254084e-16,2.6403111625034338e-07,2.7854495202055006e-14,0.0055350445673988226,0.014063150172530474,9.9235995801901891e-08,7.4745722327568062e-07,3.1721605167025707e-05,1.0790022231198938e-11,5.4163458580807468e-08,1.7852915864031666e-07,1.4078071659951949e-09,3.6039797350566292e-08,3.7283967688961612e-10,2.0679980006675978e-06,8.6076848130922862e-14,1.0542887068430099e-12
1.0470352401593206e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31792333531380401,0.112650149961099,0.015145674076566163,0.0,0.00079923958768379148,0.00014043559011367587,0.00047691901381731092,3.619003315770594e-09,1.8746520266844189e-16,7.6810344628036281e-06,3.5356790181593121e-19,5.9621929167505222e-08,1.539965967251442e-15,6.4087927109344513e-08,3.655213828858186e-14,3.9484870870354934e-16,2.6429161370325156e-07,2.8027790865144952e-14,0.0055348109067754545,0.014074514370242147,9.9315450634772623e-08,7.4796883810217114e-07,3.1716590788812293e-05,1.0794376924738696e-11,5.4154526612110211e-08,1.7852166071773157e-07,1.4105904528261572e-09,3.6127468662895668e-08,3.7361400837491713e-10,2.068134301812723e-06,8.6236409526229436e-14,1.0574471910854932e-12
1.0482941899971204e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31791221922760216,0.11264936759720386,0.015138491256257399,0.0,0.00080124448728366969,0.00014044921279138454,0.00047792487091600415,3.6330119923127801e-09,1.8806181747236099e-16,7.6907754371274504e-06,3.5623939692780728e-19,5.9616316248924088e-08,1.5472605638129554e-15,6.4281873181492051e-08,3.6626043062423684e-14,3.9625149890134016e-16,2.6455172932880987e-07,2.8201908070227957e-14,0.0055345773841157632,0.014085868197965618,9.9394830472884693e-08,7.4847966661723878e-07,3.1711574023948107e-05,1.0798725816975457e-11,5.4145590312168886e-08,1.7851416741712977e-07,1.4133756080744673e-09,3.6215210492665879e-08,3.7438889942303914e-10,2.0682671164642735e-06,8.6396033203584178e-14,1.060610233518397e-12
1.0494272448511402e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31790222349664349,0.11264866269978169,0.015132030059556156,0.0,0.00080305041623506327,0.00014046126981830061,0.00047883079937752844,3.6456482890075993e-09,1.88599631107297e-16,7.6995370515513867e-06,3.5865745815491822e-19,5.961125338602814e-08,1.5538450962824146e-15,6.4456670552313749e-08,3.6692588645355167e-14,3.9751673100171174e-16,2.6478550740239612e-07,2.8359318086875334e-14,0.0055343673315871554,0.01409607778406796,9.9466208258814383e-08,7.4893874137215586e-07,3.1707056936422706e-05,1.0802634873940725e-11,5.4137544011582843e-08,1.785074273900703e-07,1.4158838435834697e-09,3.6294238335984834e-08,3.7508677928758963e-10,2.068383681819592e-06,8.6539747698521114e-14,1.0634608668786532e-12
1.05056029970516e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31789223604515005,0.11264795707364514,0.015125572026435901,0.0,0.00080485778252616168,0.0001404731349591995,0.00047973734973790047,3.6583115878677784e-09,1.891382597929172e-16,7.7082936769851551e-06,3.6108856547768987e-19,5.9606179971678569e-08,1.5604480231811979e-15,6.463170078104862e-08,3.6759163828653654e-14,3.9878454294986323e-16,2.6501897707689335e-07,2.8517397490445897e-14,0.0055341573906345165,0.014106278984420746,9.9537525396076456e-08,7.4939718179980813e-07,3.1702537992646217e-05,1.0806539257205241e-11,5.4129494334626182e-08,1.7850069109617713e-07,1.4183935894341251e-09,3.6373323120056542e-08,3.7578511145850221e-10,2.0684974475127462e-06,8.6683512529927765e-14,1.0663151884936084e-12
