Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(55),OX(20),CH3X(21),HX(19),CH2X(27),CHX(28),CX(26),HOX(22),H2OX(23),OCX(25),CO2X(24)
3.006716916799634e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33193006489879084,0.11360164116964928,0.022538108840748968,2.2259460701514405e-09,1.6057020866297761e-08,3.1632102997930558e-08,3.6387403595190166e-08,2.0940289917815095e-21,8.4331769394936693e-16,1.2713936745943324e-10,2.3021555902408854e-32,7.4728195950131377e-10,2.7450317476730147e-22,1.624213555396568e-17,1.0850821946883251e-21,6.6597125264033969e-23,3.1876804282927562e-09,1.8453905029909852e-24,0.0050675886654773716,0.00056636712355736987,5.8136642577820588e-12,2.8245609160108083e-06,4.0262069193288582e-16,7.4612172155025319e-12,2.274436517627103e-07,2.0494913504600706e-08,1.996106088490772e-12,4.6999469769333515e-07,2.7240457599324955e-12
3.024124759872844e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3319182829421839,0.11359309916447653,0.022536497479358621,2.2849247866783206e-09,1.654599474413635e-08,3.238934590279676e-08,3.7118254549857648e-08,2.1606177963844e-21,8.5775388803717067e-16,1.2917402729166058e-10,2.4134528341464894e-32,7.5735315402171465e-10,2.8324672247507412e-22,1.6651201708339877e-17,1.1169735445134615e-21,6.8399570458062622e-23,3.2526239863270936e-09,1.905964010295102e-24,0.0050761235070006742,0.00056958178601562855,5.8407499064478584e-12,2.850337575039651e-06,4.0449746788765461e-16,7.5280466896268099e-12,2.2746198010654074e-07,2.0799037538788756e-08,2.0532893131445765e-12,4.7634800801982388e-07,2.7765744750747495e-12
3.0415326029460537e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33190660491456597,0.11358466064137518,0.02253488634721957,2.3450360833875754e-09,1.704712374244204e-08,3.3160294485616914e-08,3.7858057569344765e-08,2.2293530447757955e-21,8.7242011225267383e-16,1.3124200759003233e-10,2.5301341002660359e-32,7.6750459171163838e-10,2.9227244126603233e-22,1.7068266789167173e-17,1.1496059748761468e-21,7.0237941038461401e-23,3.3185096044411412e-09,1.9684673177108812e-24,0.0050845548333807011,0.00057279593223214355,5.8678344494957722e-12,2.8761910089776493e-06,4.0637417969681489e-16,7.5948345244370661e-12,2.2747250549651699e-07,2.1105827508049344e-08,2.1118102025231474e-12,4.827320746145199e-07,2.8297000217542454e-12
3.0589404460192636e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33189502956665712,0.11357632435229713,0.02253327544329331,2.4062927617911131e-09,1.7560639264065425e-08,3.3945110600646514e-08,3.8606835739585991e-08,2.3003047450083105e-21,8.8732011316093308e-16,1.3334377389309083e-10,2.6524620404910475e-32,7.7773638455646004e-10,3.0158953853519789e-22,1.7493441301733789e-17,1.1829922450123217e-21,7.2112672854087167e-23,3.3853451142771884e-09,2.0329627148565166e-24,0.0050928838926665686,0.00057600956427455064,5.8949179140542773e-12,2.9021204150843312e-06,4.0825082922773133e-16,7.6615797999408631e-12,2.2747547233539377e-07,2.1415286530542318e-08,2.1716921612222213e-12,4.8914661579080659e-07,2.8834236964499657e-12
3.0763482890924736e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33188355566426792,0.11356808906424691,0.022531664766553793,2.4687076508457086e-09,1.8086775600404233e-08,3.4743956677844187e-08,3.9364611551590681e-08,2.3735451125176767e-21,9.024576891693201e-16,1.3547979536084291e-10,2.7807121219846821e-32,7.8804864096534275e-10,3.1120751194001347e-22,1.7926836583625259e-17,1.2171452618707567e-21,7.4024202851906914e-23,3.4531383492244605e-09,2.0995145223930879e-24,0.0051011119178545807,0.00057922268417916504,5.9220003266327416e-12,2.9281249840257633e-06,4.1012741833835689e-16,7.7282818576664462e-12,2.2747112137733666e-07,2.1727417542023044e-08,2.232958835478255e-12,4.9559135411486957e-07,2.9377467829595223e-12
3.0937561321656835e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33187218198811763,0.11355995355910097,0.022530054315987244,2.5322936067045868e-09,1.8625769939935521e-08,3.555699570572172e-08,4.0131406911463323e-08,2.4491486345907072e-21,9.1783669092062527e-16,1.3765054477274418e-10,2.9151732521982744e-32,7.984414657533414e-10,3.2113615787224924e-22,1.8368564803106971e-17,1.2520780811733859e-21,7.5972969048934492e-23,3.5218971438082652e-09,2.1681891566083907e-24,0.0051092401270691461,0.00058243529395122498,5.9490817128500869e-12,2.9542038998897334e-06,4.1200394881962602e-16,7.7949399916513258e-12,2.2745968967382597e-07,2.2042223294327076e-08,2.2956341063786219e-12,5.0206601644920317e-07,2.9926705524020763e-12
3.1111639752388935e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33186090733365581,0.11355191663342856,0.02252844409059206,2.5970635124836564e-09,1.9177862376312307e-08,3.6384391213967457e-08,4.0907243150450421e-08,2.5271921362671731e-21,9.3346102168580621e-16,1.3985649852541626e-10,3.0561484299555737e-32,8.0891496012360624e-10,3.3138558011812296e-22,1.8818738957404085e-17,1.2878039084804784e-21,7.795941050459065e-23,3.5916293330763451e-09,2.2390551956541088e-24,0.0051172697237418215,0.00058564739556513903,5.9761620974731517e-12,2.9803563402025458e-06,4.1388042237272943e-16,7.8615535343203288e-12,2.2744141052342902e-07,2.2359706353234694e-08,2.3597420875066063e-12,5.0857033399181983e-07,3.0481962660834298e-12
3.1285718183121035e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33184973051088323,0.11354397709831324,0.022526834089378625,2.6630302780328699e-09,1.9743295916292742e-08,3.7226307256007444e-08,4.1692141034989537e-08,2.607754846688248e-21,9.4933463775661975e-16,1.4209813663028688e-10,3.2039554055576116e-32,8.1946922164961559e-10,3.4196619857705548e-22,1.9277472870992589e-17,1.3243361002570525e-21,7.9983967293184778e-23,3.6623427519844096e-09,2.3121834462766889e-24,0.0051252018967898137,0.00058885899096473089,6.0032415047817524e-12,3.0065814759445323e-06,4.1575684069421229e-16,7.9281222315676182e-12,2.2741651342233429e-07,2.26798690977672e-08,2.4253071313899681e-12,5.151040423144092e-07,3.1043251774175965e-12
3.1459796613853134e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33183865034417631,0.11353613377917821,0.022525224311369177,2.7302068397486779e-09,2.0322316486920096e-08,3.8082908391104514e-08,4.2486120776805193e-08,2.6909184683434469e-21,9.6546154883751074e-16,1.4437594271068674e-10,3.3589273933326548e-32,8.301043442576122e-10,3.5288875836083886e-22,1.9744881193746949e-17,1.3616881649490433e-21,8.2047080477252635e-23,3.7340452347758584e-09,2.3876470139288606e-24,0.0051330378207907141,0.00059207008206348631,6.030319958271019e-12,3.0328784715679383e-06,4.1763320546812171e-16,7.9946457888109989e-12,2.2738522402459264e-07,2.300271372050693e-08,2.4923538267179093e-12,5.2166688139156083e-07,3.1610585288385872e-12
3.1633875044585234e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33182766567211369,0.11352838551561237,0.022523614755597651,2.7986061603894809e-09,2.0915172942424254e-08,3.8954359666346868e-08,4.3289202043012415e-08,2.7767672471329731e-21,9.8184581843729389e-16,1.4669040399880892e-10,3.5214138010528268e-32,8.4082041820909391e-10,3.6416433899988683e-22,2.0221079398956453e-17,1.3998737640616809e-21,8.4149192081111956e-23,3.8067446143603942e-09,2.4655213737688171e-24,0.0051407786561562842,0.0005952806707448053,6.0573974801196758e-12,3.0592464850189522e-06,4.1950951818238088e-16,8.0611233626546789e-12,2.2734776410420032e-07,2.3328242224659167e-08,2.5609069838570535e-12,5.2825859562819503e-07,3.2183975531386212e-12
3.1807953475317334e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33181677534730614,0.11352073116120062,0.022522005421109558,2.8682412289226009e-09,2.1522117070109221e-08,3.9840826598148651e-08,4.4101403966241477e-08,2.8653880455795328e-21,9.9849156425993793e-16,1.4904201133208449e-10,3.6917810175267041e-32,8.5161753008353972e-10,3.7580436406275871e-22,2.0706183781211588e-17,1.4389067132480401e-21,8.6290745065331531e-23,3.8804487216865827e-09,2.5458844454081731e-24,0.005148425549302265,0.00059849075886225648,6.0844740922403392e-12,3.0856846677610357e-06,4.2138578027565581e-16,8.1275548859760971e-12,2.273043515247766e-07,2.3656456421041139e-08,2.6309916453137779e-12,5.3487893387752844e-07,3.2763434818489744e-12
3.198203190604943e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33180597823622604,0.11351316958335406,0.022520396306961826,2.9391250603795744e-09,2.214340359628469e-08,4.0742475153757071e-08,4.4922745154746606e-08,2.9568704162295901e-21,1.0154029585952757e-15,1.5143125914955322e-10,3.8704132082858454e-32,8.6249576276114802e-10,3.8782061080063461e-22,2.1200311454483274e-17,1.4788009833970786e-21,8.8472183301205798e-23,3.9551653851143458e-09,2.6288166677889841e-24,0.0051559796328182576,0.00060170034823982352,6.1115498168237002e-12,3.1121921647923646e-06,4.2326199348320185e-16,8.1939413363137411e-12,2.2725520020935768e-07,2.398735793190449e-08,2.7026331060830716e-12,5.4152764946000575e-07,3.334897540777971e-12
3.215611033678153e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33179527321904123,0.11350569966314344,0.022518787412222661,3.0112706957524002e-09,2.277929019156851e-08,4.1659471732324368e-08,4.5753243702508706e-08,3.0513066779223706e-21,1.0325842287088131e-15,1.5385864548771017e-10,4.0577131653681527e-32,8.7345519540580395e-10,4.0022522016804061e-22,2.1703580349776897e-17,1.5195707017305501e-21,9.069395154604565e-23,4.0309024297824206e-09,2.7144010775366351e-24,0.0051634420256340997,0.00060490944067216113,6.1386246732221669e-12,3.1387681146741528e-06,4.2513815911340769e-16,8.2602810974139748e-12,2.2720052012241209e-07,2.4320948190150314e-08,2.7758568674300325e-12,5.4820450017391377e-07,3.3940609384260472e-12
3.233018876751363e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33178465918945033,0.11349832029513504,0.022517178735971411,3.0846912018751105e-09,2.3430037475325916e-08,4.2591983145703067e-08,4.6592917199298643e-08,3.148791994288255e-21,1.0500396572307644e-15,1.5632467197598818e-10,4.2541032061564746e-32,8.8449590344822463e-10,4.1303070713614443e-22,2.2216109212588415e-17,1.5612301529050783e-21,9.2956495419024705e-23,4.1076676769732615e-09,2.8027233899387126e-24,0.0051708138331840381,0.00060811803792485775,6.1656986804498131e-12,3.1654116495627763e-06,4.2701427821467468e-16,8.3265734601223462e-12,2.2714051724897014e-07,2.4657228429834069e-08,2.8506886459028232e-12,5.5490924830177503e-07,3.4538348871734382e-12
3.250426719824573e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3317741350545178,0.11349103038722659,0.022515570277298433,3.1593996713147892e-09,2.4095909019710996e-08,4.3540176599255105e-08,4.7441782740745512e-08,3.2494244522061376e-21,1.0677735825451263e-15,1.588298438322532e-10,4.4600260726079011e-32,8.9561795856910065e-10,4.2624997100069692e-22,2.2738017601075562e-17,1.6037937801139373e-21,9.5260261377006193e-23,4.1854689434773613e-09,2.8938720798230513e-24,0.0051780961475709287,0.00061132614173469173,6.1927718607651078e-12,3.1921218952312394e-06,4.2889035267867807e-16,8.3928225660712215e-12,2.2707539357319594e-07,2.4996199687549076e-08,2.9271544272040177e-12,5.6164166061685278e-07,3.5142206134631592e-12
3.267834562897783e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33176369973451381,0.11348382886048633,0.022513962035304952,3.2354092223511347e-09,2.4777171353819472e-08,4.4504219672223148e-08,4.829985693835089e-08,3.3533051435270663e-21,1.0857903991776004e-15,1.6137466985775123e-10,4.6759459000403836e-32,9.068214286825106e-10,4.3989630611856097e-22,2.3269425883291508e-17,1.6472761861969081e-21,9.7605696691204773e-23,4.2643140409519711e-09,2.9879384663648653e-24,0.0051852900477270614,0.00061453375380986924,6.2198442302605863e-12,3.2188979710921849e-06,4.3076638376788013e-16,8.4590250582394477e-12,2.2700534708015817e-07,2.5337862819596872e-08,3.005280399309829e-12,5.6840150838281114e-07,3.5752193062437675e-12
3.2806648298508464e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33175606472200408,0.11347857700394377,0.022512776835707474,3.2922718004705582e-09,2.5289297995780629e-08,4.5225001374172708e-08,4.8938195676422205e-08,3.4320093356406998e-21,1.0992531891520951e-15,1.6327599007080444e-10,4.8417699805832892e-32,9.1513098209535059e-10,4.5023556134028842e-22,2.3667246683763585e-17,1.6799211915612027e-21,9.9361310619019886e-23,4.3230987376474498e-09,3.0591917478878487e-24,0.0051905362620121038,0.00061689757663184713,6.2397971251781355e-12,3.2386746174870301e-06,4.3214906519317187e-16,8.5077888558075783e-12,2.2695068222977356e-07,2.5591405566670677e-08,3.0639404604682649e-12,5.7340121401692525e-07,3.620570830722281e-12
3.2934950968039095e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33174847695386683,0.11347337215685288,0.022511591752981695,3.3498535724573215e-09,2.5810040592661949e-08,4.5954551592584835e-08,4.9581551881470772e-08,3.5125773965360993e-21,1.1128738720112632e-15,1.6519933615795157e-10,5.0134914207663833e-32,9.2348482161440113e-10,4.6081987709890322e-22,2.407034268928105e-17,1.7130792864764715e-21,1.0113998351983877e-22,4.3824578352691594e-09,3.1321199216123314e-24,0.0051957354488854643,0.00061926113390621898,6.2597495966599792e-12,3.2584861856870246e-06,4.3353172416117166e-16,8.5565283546366833e-12,2.2689352488877247e-07,2.5846411158336998e-08,3.1235273680680356e-12,5.7841561319178026e-07,3.6662564769512966e-12
3.306325363756973e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33174093601128229,0.11346821390067804,0.022510406786778868,3.4081598173093514e-09,2.6339508946710969e-08,4.6692937775638515e-08,5.0229931717844834e-08,3.5950530940016839e-21,1.1266542665208407e-15,1.6714491556080752e-10,5.1913203022107735e-32,9.3188297047139874e-10,4.7165500905292173e-22,2.4478762932708998e-17,1.7467564862462682e-21,1.0294189527969956e-22,4.442394454895059e-09,3.2067626819283361e-24,0.0052008880268828968,0.00062162442628761153,6.2797016510374224e-12,3.27833231655778e-06,4.3491436104866337e-16,8.6052432333236419e-12,2.2683395013856965e-07,2.6102879729408824e-08,3.1840518365468959e-12,5.8344461899726966e-07,3.7122767225453853e-12
3.319155630710036e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33173344147916672,0.11346310182060958,0.022509221936753317,3.4671958215614012e-09,2.6877813735184332e-08,4.7440227461195718e-08,5.0883341217196386e-08,3.6794811706929381e-21,1.1405962084098171e-15,1.6911293677254739e-10,5.375474111223753e-32,9.4032545076993578e-10,4.8274684101682653e-22,2.489255668318425e-17,1.7809588544324716e-21,1.0476722600207464e-22,4.5029117154264211e-09,3.2831606547558931e-24,0.0052059944108142197,0.0006239874544224928,6.2996532947870516e-12,3.2982126491257447e-06,4.3629697630509095e-16,8.6539336086034067e-12,2.2677203187553872e-07,2.6360811354277439e-08,3.2455246437646588e-12,5.8848814583954967e-07,3.7586320470571431e-12
3.331985897663099e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33172599294613941,0.11345803550553071,0.022508037202562402,3.5269668792831268e-09,2.7425066510594942e-08,4.8196488272300526e-08,5.1541786280610571e-08,3.7659073638559542e-21,1.1547015504540671e-15,1.7110360933649634e-10,5.5661779946116148e-32,9.4881228348202276e-10,4.9410138755192105e-22,2.5311773445456774e-17,1.8156925031007635e-21,1.066161560032565e-22,4.5640127334459556e-09,3.3613554183497581e-24,0.0052110550117964449,0.00062635021894922856,6.3196045342053756e-12,3.3181268205847741e-06,4.3767957037182862e-16,8.7025996119338715e-12,2.2670784281277701e-07,2.6620206048611332e-08,3.3079566341354797e-12,5.9354610943736831e-07,3.8053229331287781e-12
3.344816164616162e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33171859000448894,0.11345301454798459,0.022506852583866508,3.5874782920859213e-09,2.7981379700795954e-08,4.896178791263154e-08,5.2205272680723187e-08,3.8543784254671458e-21,1.1689721625598128e-15,1.7311714384465558e-10,5.7636650255380453e-32,9.5734348844468803e-10,5.0572479661178006e-22,2.5736462959232796e-17,1.8509635930669142e-21,1.084888658078387e-22,4.6257006230755176e-09,3.4413895246107721e-24,0.0052160702372865261,0.0006287127204981373,6.3395553753896136e-12,3.3380744663044751e-06,4.3906214366916748e-16,8.7512413830719618e-12,2.2664145448218158e-07,2.6881063769299425e-08,3.3713587151117028e-12,5.9861842681767924e-07,3.8523498615594203e-12
3.3576464315692255e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33171123225014137,0.11344803854414195,0.022505668080329007,3.6487353691241797e-09,2.8546866609005232e-08,4.9736194161931648e-08,5.2873806063828087e-08,3.9449421426060796e-21,1.1834099318469849e-15,1.7515375193619445e-10,5.9681764756418507e-32,9.6591908435659893e-10,5.1762335221827555e-22,2.6166675198539696e-17,1.8867783341433839e-21,1.1038553614424327e-22,4.6879784958336618e-09,3.523306520691236e-24,0.0052210404911139296,0.00063107495969155086,6.3595058242547848e-12,3.3580552198393042e-06,4.4044469661088903e-16,8.7998590754279722e-12,2.2657293723678778e-07,2.7143384413802981e-08,3.4357418571220411e-12,6.0370501631099018e-07,3.8997133131864917e-12
3.3704766985222886e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3317039192826276,0.11344310709376849,0.022504483691616246,3.7107434270985396e-09,2.9121641413802917e-08,5.0519774871412355e-08,5.3547391951973108e-08,4.0376473580885125e-21,1.1980167627324632e-15,1.7721364629590481e-10,6.179962094120193e-32,9.7453908877470905e-10,5.2980347717172569e-22,2.6602460371075219e-17,1.9231429853862832e-21,1.1230634794029985e-22,4.7508494604929356e-09,3.6071509709277807e-24,0.0052259661735130254,0.00063343693714387002,6.3794558865287207e-12,3.3780687129371267e-06,4.418272295945484e-16,8.8484528511696309e-12,2.2650236025342051e-07,2.7407167820155323e-08,3.5011170937454102e-12,6.0880579754641954e-07,3.9474137699908856e-12
3.383306965475352e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33169665070505117,0.11343821980019307,0.022503299417397496,3.7735077902632114e-09,2.9705819169045211e-08,5.1312597959119095e-08,5.4226035745042994e-08,4.1325439914709949e-21,1.2127945770131589e-15,1.7929704065260111e-10,6.3992803963342458e-32,9.8320351811094017e-10,5.4227173580978544e-22,2.7043868917525969e-17,1.960063855342931e-21,1.1425148231890347e-22,4.8143166229367822e-09,3.6929684792335449e-24,0.0052308476811551465,0.00063579865346162132,6.3994055677556592e-12,3.3981145755482109e-06,4.4320974300569722e-16,8.8970228821092838e-12,2.2642979153587799e-07,2.7672413766783299e-08,3.5674955208990277e-12,6.1392069144623173e-07,3.9954517141702692e-12
3.396137232428415e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33168942612405605,0.11343337627027578,0.02250211525734494,3.837033790434585e-09,3.0299515803648199e-08,5.2114731405253905e-08,5.490974272282846e-08,4.229683060466078e-21,1.2277453139489248e-15,1.8140414977745814e-10,6.6263989629744277e-32,9.9191238762890398e-10,5.5503483682019838e-22,2.749095151086533e-17,1.9975473023000929e-21,1.1622112059375909e-22,4.8783830860160481e-09,3.7808057119974205e-24,0.0052356854071803237,0.00063816010924351661,6.4193548732977743e-12,3.4181924358346327e-06,4.4459223721713004e-16,8.9455693485369439e-12,2.2635529791872358e-07,2.7939121972274086e-08,3.6348882963579334e-12,6.1904962021977522e-07,4.0438276283778356e-12
3.408967499381478e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33168224514979622,0.11342857611437654,0.022500931211133651,3.9013267670015969e-09,3.0902848121257782e-08,5.2926243247460968e-08,5.5598518047081075e-08,4.3291167027338313e-21,1.2428709303453014e-15,1.835351894822951e-10,6.8615947492468013e-32,1.0006657114406549e-09,5.6809963610290344e-22,2.7943759055643134e-17,2.0355997345327582e-21,1.1821544426520291e-22,4.9430519494051165e-09,3.8707104214527749e-24,0.0052404797412287148,0.00064052130508050872,6.4393038083368008e-12,3.4383019201799153e-06,4.4597471258893831e-16,8.9940924384541612e-12,2.262789450715782e-07,2.8207292095214414e-08,3.7033066394081138e-12,6.2419250735693748e-07,4.0925419961540805e-12
3.4217977663345414e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33167510739590367,0.11342381894632406,0.022499747278441565,3.9663920669381814e-09,3.1515933799831921e-08,5.3747201576079528e-08,5.6292366763553539e-08,4.4308981980206471e-21,1.2581734006361024e-15,1.8569037661780974e-10,7.1051544036485398e-32,1.0094635025034808e-09,5.8147313967768966e-22,2.8402342687267395e-17,2.0742276105533816e-21,1.2023463501609024e-22,5.0083263094577514e-09,3.9627314694841377e-24,0.0052452310694717829,0.00064288224155585095,6.4592523778757905e-12,3.4584426531989365e-06,4.473571694687398e-16,9.0425923468373451e-12,2.2620079750381849e-07,2.8476923734015432e-08,3.7727618303048531e-12,6.2934927762120865e-07,4.1415953018553578e-12
3.4346280332876046e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33166801247945682,0.11341910438338476,0.022498563458949433,4.0322350448171309e-09,3.2138891391136756e-08,5.457767452936391e-08,5.6991293804025175e-08,4.5350819906555784e-21,1.2736547169658408e-15,1.8786992907176262e-10,7.3573745967448307e-32,1.0183057726167277e-09,5.9516250663873714e-22,2.8866753771271635e-17,2.1134374393615562e-21,1.2227887470775242e-22,5.0742092590626563e-09,4.0569188518855893e-24,0.0052499397746432076,0.00064524291924515317,6.4792005867407694e-12,3.4786142577480775e-06,4.4873960819173314e-16,9.0910692748751849e-12,2.2612091856967779e-07,2.8748016426734821e-08,3.8432652097688779e-12,6.345198570423553e-07,4.1909880307292037e-12
3.447458300240668e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3316609600209513,0.11341443204623217,0.022497379752340837,4.0988610628255706e-09,3.2771840320144459e-08,5.5417730288668557e-08,5.7695303988311454e-08,4.6417237124281552e-21,1.2893168892719756e-15,1.9007406576710818e-10,7.6185623606704727e-32,1.027192532418661e-09,6.0917505215919134e-22,2.9337043902565146e-17,2.1532357806941646e-21,1.2434834537602533e-22,5.1407038874987187e-09,4.1533237231007577e-24,0.0052546062360695157,0.00064760333871644125,6.4991484395824055e-12,3.4988163549356441e-06,4.5012202908082591e-16,9.1395234292348632e-12,2.2603937047378179e-07,2.9020569650910195e-08,3.9148281785004017e-12,6.397041729086783e-07,4.2407206690953615e-12
3.460288567193731e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33165394964426859,0.11340980155891672,0.022496196158302117,4.1662754907822045e-09,3.3414900884325571e-08,5.6267437073597893e-08,5.8404402026257572e-08,4.7508802058579534e-21,1.3051619453669806e-15,1.9230300666007094e-10,7.8890354397956435e-32,1.0361237913833635e-09,6.2351825054710695e-22,2.9813264904668626e-17,2.193629245275995e-21,1.2644322922735121e-22,5.2078132802899505e-09,4.2519984214587037e-24,0.00525923082970043,0.00064996350053021356,6.5190959408776741e-12,3.5190485641325633e-06,4.5150443244674157e-16,9.1879550213371238e-12,2.2595621427711646e-07,2.9294582823394912e-08,3.9874621966503742e-12,6.4490215375885336e-07,4.2907937044217116e-12
3.473118834146794e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33164698097664574,0.11340521254883551,0.022495012676522382,4.2344837061561176e-09,3.4068194252838382e-08,5.7126863137122391e-08,5.9118592519715167e-08,4.86260954785337e-21,1.32119193102023e-15,1.9455697273816841e-10,8.1691226527297438e-32,1.0450995578176775e-09,6.3819973835243876e-22,3.029546882893711e-17,2.2346244950707815e-21,1.2856370863495171e-22,5.2755405190601408e-09,4.3529964949053923e-24,0.0052638139281389433,0.00065232340523949984,6.5390430949314784e-12,3.5393105029833717e-06,4.52886818588124e-16,9.2363642666456237e-12,2.2587150990339782e-07,2.9570055300197612e-08,4.0611787832870366e-12,6.5011372937338733e-07,4.3412076254024174e-12
3.485949101099857e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33164005364864607,0.11340066464670254,0.022493829306693466,4.3034910940869862e-09,3.4731842465619119e-08,5.7996076760661927e-08,5.9837879964502038e-08,4.9769710737588471e-21,1.3374089100397004e-15,1.9683618601818231e-10,8.4591642658781035e-32,1.0541198388581795e-09,6.5322731752495836e-22,3.0783707953770372e-17,2.2762282435326412e-21,1.3070996613506893e-22,5.3438886813872441e-09,4.4563727272322516e-24,0.0052683559006711372,0.00065468305338991833,6.5589899058782819e-12,3.5596017874174581e-06,4.5426918779164743e-16,9.2847513839698977e-12,2.257853161458139e-07,2.9846986376326698e-08,4.1359895158554284e-12,6.5533883076571835e-07,4.3919629220653541e-12
3.4987793680529205e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33163316729412923,0.11339615748651916,0.022492646048509927,4.3733030474066956e-09,3.5405968432372596e-08,5.8875146249136884e-08,6.0562268752344248e-08,5.0940254017967351e-21,1.3538149643534797e-15,1.9914086954407616e-10,8.759512378926999e-32,1.0631846404681963e-09,6.6860895862392843e-22,3.1278034783809522e-17,2.3184472558578763e-21,1.3288218442327531e-22,5.4128608406575158e-09,4.5621831648115151e-24,0.0052728571132957284,0.00065704244551973465,6.5789363776837218e-12,3.5799220316605762e-06,4.5565154033212014e-16,9.3331165947819066e-12,2.2569769067412885e-07,3.0125375285639002e-08,4.2119060296202328e-12,6.6057739017297441e-07,4.4430600858592072e-12
3.5116096350059837e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33162632155022187,0.11339169070554481,0.02249146290166899,4.443924966662345e-09,3.6090695931460699e-08,5.976413992598684e-08,6.1291763172800496e-08,5.213834457912346e-21,1.3704121940910842e-15,2.0147124738486036e-10,9.0705313226893035e-32,1.0722939674348657e-09,6.843528040806346e-22,3.17785020491195e-17,2.3612883492371531e-21,1.3508054635085158e-22,5.4824600659193871e-09,4.6704851438505965e-24,0.0052773179287533495,0.00065940158215991869,6.5988825141461864e-12,3.6002708482466359e-06,4.5703387647258829e-16,9.3814601225465544e-12,2.2560869004214352e-07,3.0405221200692957e-08,4.2889400170978638e-12,6.6582934104639249e-07,4.4944996097326257e-12
3.524439901959047e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33161951605728873,0.11338726394426804,0.022490279865870526,4.5153622601405518e-09,3.6786149608686783e-08,6.0663126128157302e-08,6.2026367415167809e-08,5.3364615010279931e-21,1.3872027176645761e-15,2.0382754463240311e-10,9.3925980696969876e-32,1.0814478233662322e-09,7.0046717151454777e-22,3.2285162704357942e-17,2.40475839310801e-21,1.373052349212331e-22,5.5526894217371083e-09,4.7813373181750162e-24,0.005281738706555573,0.00066176046383420353,6.6188283188984422e-12,3.6206478480297631e-06,4.5841619646444282e-16,9.4297821920664561e-12,2.2551836969549987e-07,3.0686523232606278e-08,4.3671032274771443e-12,6.7109461804141142e-07,4.5462819882175124e-12
3.53727016891211e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33161275045890343,0.11338287684637761,0.02248909694081707,4.5876203438930141e-09,3.7492454975976106e-08,6.1572173201055005e-08,6.2766085570368864e-08,5.4619711487097675e-21,1.4041886718494738e-15,2.062099873991885e-10,9.7261026578892095e-32,1.0906462106883907e-09,7.1696055710359778e-22,3.2798069927930895e-17,2.4488643094076987e-21,1.3955643328652332e-22,5.6235519680441599e-09,4.8947996875469002e-24,0.0052861198030136778,0.00066411909105914223,6.6387737954091344e-12,3.6410526401966335e-06,4.5979850054751736e-16,9.4780830288410666e-12,2.2542678397981349e-07,3.0969280430918212e-08,4.4464074660272984e-12,6.7637315700745773e-07,4.5984077175067904e-12
