Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(28),CO2X(29),OX(20),OCX(21),CH3X(22),HX(19),COX(32),CH2X(58),CHX(26),H2X(31),C2H6X(34),HOX(23),CXHO(27),CX(24),C2H4OX(44),C2H5X(33),C3H8X(38),H2OX(30),CH2OX(35),CH4OX(41),HO2X(60)
0.042084956061038035,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.23506670467213581,0.099862865438925558,3.7492022021816848e-32,0.094098500143300845,5.3627535442375014e-11,2.480200243561581e-05,0.0058982399030314027,3.5574285543189877e-05,3.6656916601007428e-13,7.6971186917638803e-07,3.3482980911043183e-10,1.1306974344439744e-11,5.6968642290187683e-09,1.8704739308509164e-13,4.0182136757459102e-15,3.7112788258642616e-11,6.9784329070214424e-20,0.0,3.4219074873148756e-05,3.2195212490648266e-05,0.0058383532591985612,5.2950415565665855e-11,1.111656725951496e-09,0.0001461699863919831,2.0159418232921542e-06,1.088192699592305e-10,7.8367022677991214e-09,8.4930782866017988e-09,1.220941219173622e-08,4.0084090960202268e-11,6.0306223087218237e-17,2.0121680585253512e-13,1.2737228132512367e-14,3.5983510438007736e-14,1.1546155319281993e-13,1.8362313526773075e-14,1.2560593214167845e-16,6.4120689348986467e-17,2.077212380577816e-19
0.04215666904906155,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.23505716731524165,0.099862778966581717,3.7616320449030915e-32,0.094089040344971953,5.3800656299315087e-11,2.4840930015190807e-05,0.0059077339989683959,3.5602011921826511e-05,3.6695387846653495e-13,7.692305107200894e-07,3.3527146237624713e-10,1.131586753482436e-11,5.6968364215982752e-09,1.8739023670237353e-13,4.0192766968835931e-15,3.7134445415854014e-11,6.9957317458049679e-20,0.0,3.4217656873813258e-05,3.2190669755476646e-05,0.0058477846819805042,5.3033495137975734e-11,1.1109164539059064e-09,0.00014627871441975045,2.0191048576036397e-06,1.0866143617404739e-10,7.8192012432065402e-09,8.5060633291664766e-09,1.2218432373928117e-08,4.018033861549134e-11,6.0319729985431439e-17,2.0018827954033907e-13,1.2744143849549412e-14,3.598187468556687e-14,1.1560916057883538e-13,1.8420843481576133e-14,1.2573265336665244e-16,6.42356113502603e-17,2.085648324984807e-19
0.04230009502510858,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.23503809808987469,0.099862606300250054,3.7865497243783478e-32,0.09407012590230926,5.4147633433843028e-11,2.4918750955126761e-05,0.0059267169747775168,3.5657354035455758e-05,3.6772429335841897e-13,7.6827099046457907e-07,3.3615382757309062e-10,1.1333625224713822e-11,5.6967776319494846e-09,1.8807588153865295e-13,4.0214187009724186e-15,3.7177684830807427e-11,7.0303642610936833e-20,0.0,3.4214821776682647e-05,3.2181587587718223e-05,0.0058666424315383173,5.3199587955824428e-11,1.1094407211022448e-09,0.00014649577622102475,2.0254284010106418e-06,1.08347253516304e-10,7.7844077149615744e-09,8.5320186520229976e-09,1.2236432738243167e-08,4.0373001725818953e-11,6.03469808315881e-17,1.9815246755399342e-13,1.2757948069500695e-14,3.5978584014495614e-14,1.1590401641509475e-13,1.8538141174453335e-14,1.2598640584559976e-16,6.4465413714749063e-17,2.1025774802888472e-19
0.04244352100115561,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.23501903617698178,0.099862434003393133,3.8115446895775277e-32,0.094051218328273622,5.4495590288588878e-11,2.4996526381028838e-05,0.0059456929995088496,3.5712549318542923e-05,3.68496028507482e-13,7.6731570565595677e-07,3.3703494155053735e-10,1.135134483465303e-11,5.6967146487030144e-09,1.887614694464955e-13,4.023581862518576e-15,3.7220825080775053e-11,7.065043117956519e-20,0.0,3.4211987880215376e-05,3.2172509820532107e-05,0.0058854933894824197,5.3365592395659752e-11,1.1079713633237729e-09,0.00014671231471424676,2.0317485796590858e-06,1.0803503482706992e-10,7.7498895778497504e-09,8.5579543350968018e-09,1.2254380018843628e-08,4.0565887937893257e-11,6.0374545805964263e-17,1.9614457001243753e-13,1.2771716252293183e-14,3.5975268042364028e-14,1.1619839512149533e-13,1.8655755564644624e-14,1.2624057172017819e-16,6.4695160446356413e-17,2.1195830378278366e-19
0.04258694697720264,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.23499998157008026,0.099862262074026154,3.8366168929445305e-32,0.094032317618828493,5.4844525855449299e-11,2.507425642612374e-05,0.0059646620775669172,3.5767598597884603e-05,3.6926908412086964e-13,7.6636462447887514e-07,3.3791480895515539e-10,1.1369026572483057e-11,5.6966475186989709e-09,1.8944699995302105e-13,4.0257660331052262e-15,3.726386699998646e-11,7.0997681857873462e-20,0.0,3.420915518275148e-05,3.216343645047494e-05,0.0059043375594855637,5.353150852661335e-11,1.1065083329878359e-09,0.00014692833271474033,2.0380653961809765e-06,1.0772476122566957e-10,7.7156437086712864e-09,8.5838704300367472e-09,1.2272274513101739e-08,4.0758996497718399e-11,6.040242260547736e-17,1.941641080263196e-13,1.278544869346448e-14,3.5971927070338938e-14,1.1649229842999565e-13,1.8773686236061291e-14,1.2649515097244757e-16,6.4924851407912615e-17,2.1366650535973636e-19
0.04273037295324967,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.23498093426271255,0.099862090510181301,3.8617662869542148e-32,0.094013423769941082,5.5194439129565347e-11,2.5151941222873821e-05,0.0059836242133495159,3.5822502693062493e-05,3.7004346033542004e-13,7.6541771545586604e-07,3.387934344042525e-10,1.1386670644206423e-11,5.6965762881797969e-09,1.9013247259015265e-13,4.0279710659267464e-15,3.7306811414816032e-11,7.1345393349115802e-20,0.0,3.4206323682640807e-05,3.2154367474109638e-05,0.0059231749452198995,5.3697336417719036e-11,1.1050515830158724e-09,0.0001471438330131581,2.0443788532045937e-06,1.074164140760762e-10,7.6816670302519541e-09,8.6097669882103362e-09,1.2290116515812271e-08,4.0952326655277169e-11,6.0430608952555597e-17,1.9221061254412988e-13,1.2799145685757798e-14,3.5968561395716558e-14,1.1678572806184701e-13,1.8891932773887667e-14,1.2675014356054037e-16,6.5154486463924449e-17,2.1538235832458473e-19
0.0428737989292967,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.23496189424844607,0.099861919309907801,3.8869928241123712e-32,0.093994536777582155,5.5545329108658448e-11,2.522958090298535e-05,0.0060025794112477616,3.5877262416532144e-05,3.7081915729143382e-13,7.6447494744254847e-07,3.3967082248614511e-10,1.1404277254010184e-11,5.6965010027984896e-09,1.9081788689480649e-13,4.0301968158069918e-15,3.7349659143871081e-11,7.1693564363040674e-20,0.0,3.4203493378242874e-05,3.2145302888005406e-05,0.0059420055503569295,5.3863076137913388e-11,1.1036010668262846e-09,0.00014735881837578724,2.0506889533545161e-06,1.071099749829002e-10,7.6479565106069861e-09,8.6356440607066787e-09,1.2307906319224109e-08,4.1145877664499007e-11,6.0459102594715067e-17,1.9028362411529441e-13,1.2812807519153475e-14,3.5965171311976087e-14,1.1707868572769121e-13,1.9010494764353331e-14,1.2700554944368045e-16,6.5384065480638242e-17,2.1710586820796139e-19
0.04301722490534373,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.23494286152087282,0.099861748471271494,3.9122964569557365e-32,0.093975656637726168,5.5897194793066907e-11,2.5307175597414508e-05,0.0060215276756461307,3.5931878573707254e-05,3.7159617514583907e-13,7.6353628962324282e-07,3.4054697776041409e-10,1.1421846604287964e-11,5.6964217076272874e-09,1.9150324240890884e-13,4.0324431391687054e-15,3.7392410998081557e-11,7.2042193616119085e-20,0.0,3.4200664267926727e-05,3.2136242688737608e-05,0.0059608293785674915,5.4028727756035928e-11,1.1021567383278904e-09,0.00014757329154484414,2.0569956992516257e-06,1.0680542578750486e-10,7.6145091621265428e-09,8.6615016983386723e-09,1.2325644213070216e-08,4.1339648783226464e-11,6.0487901304213103e-17,1.883826926622145e-13,1.2826434480900818e-14,3.5961757108836525e-14,1.1737117312765296e-13,1.9129371794747555e-14,1.2726136858692714e-16,6.5613588326046246e-17,2.1883704050631202e-19
0.043304076857437784,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.23490481790029674,0.099861407871256247,3.9631348199996083e-32,0.093937916899439131,5.6603849292295814e-11,2.5462230549314985e-05,0.0060594034214482215,3.6040683376088628e-05,3.7315417408987945e-13,7.616711829217058e-07,3.4229560798216577e-10,1.1456874326998012e-11,5.6962512653532779e-09,1.9287377525736634e-13,4.0369969398771464e-15,3.7477630287849701e-11,7.2740821739169487e-20,0.0,3.4195009623063238e-05,3.2118135437043836e-05,0.005998456718889063,5.4359766960942504e-11,1.0992864624536249e-09,0.00014800071215242584,2.0695991387526228e-06,1.0620192561661645e-10,7.548392245352437e-09,8.7131588708860178e-09,1.2360965418585024e-08,4.1727848399919414e-11,6.0546405135795834e-17,1.8465724591680135e-13,1.2853584924987661e-14,3.5954857484776872e-14,1.1795474387836875e-13,1.9368069329769775e-14,1.2777424648418648e-16,6.6072464983346401e-17,2.2232239416401186e-19
0.04359092880953184,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.23486680335020488,0.099861068694988939,4.0142809969979135e-32,0.093900204522948269,5.7314394682184592e-11,2.5617107111412254e-05,0.0060972514857004822,3.6148923405760947e-05,3.7471745815215477e-13,7.5982215523284684e-07,3.4403936098088713e-10,1.1491755396425303e-11,5.6960653106597065e-09,1.9424406756721762e-13,4.0416313505060289e-15,3.7562475621525299e-11,7.3441267583398292e-20,0.0,3.4189359735189927e-05,3.2100045691754194e-05,0.0060360569955368974,5.4690454581235813e-11,1.0964403962230453e-09,0.00014842611630302871,2.0821891926015835e-06,1.0560577288596082e-10,7.4832932366627018e-09,8.7647389069008574e-09,1.2396082400999976e-08,4.2116919645080094e-11,6.0606103106423274e-17,1.8103085083446454e-13,1.2880599262641362e-14,3.5947864768279335e-14,1.185364537080872e-13,1.9608022098360782e-14,1.2828877688100593e-16,6.65311154133032e-17,2.2583846259321718e-19
0.04387778076162589,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.23482881782019668,0.099860730927577884,4.0657346093568697e-32,0.093862519476179851,5.8028823058896214e-11,2.5771806304889407e-05,0.0061350719032440834,3.6256604860760118e-05,3.7628602792834335e-13,7.5798897141896886e-07,3.457782722240184e-10,1.1526491369310103e-11,5.6958641841153371e-09,1.9561411584424602e-13,4.0463452775945525e-15,3.764695321953617e-11,7.4143521118644358e-20,0.0,3.4183714591592633e-05,3.2081973425691337e-05,0.0060736302378508371,5.5020791164192106e-11,1.0936181878977709e-09,0.00014884952509665306,2.0947658816346039e-06,1.0501683046906299e-10,7.4191897535186016e-09,8.8162422031391426e-09,1.2430997390537937e-08,4.250685671894731e-11,6.066697824809744e-17,1.7750022231184961e-13,1.2907479696871488e-14,3.5940781147542429e-14,1.1911631584837953e-13,1.984922683660187e-14,1.2880495927366296e-16,6.698953861920006e-17,2.2938528855483501e-19
0.04416463271371995,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.23479086126024268,0.099860394554380477,4.1174952789764907e-32,0.09382486172711782,5.8747126559249858e-11,2.5926329139435418e-05,0.006172864708817955,3.6363733834069375e-05,3.7785988374961354e-13,7.5617140119037539e-07,3.475123767427171e-10,1.1561083775689427e-11,5.6956482178180375e-09,1.969839166665353e-13,4.0511376510741842e-15,3.7731069188108011e-11,7.4847572417680349e-20,0.0,3.4178074179700167e-05,3.2063918611773394e-05,0.0061111764751574562,5.5350777255580938e-11,1.0908194929732486e-09,0.00014927095927480191,2.1073292266304196e-06,1.0443496467796008e-10,7.3560600508517677e-09,8.8676691521229789e-09,1.2465712579879596e-08,4.2897653881242938e-11,6.0729013955006259e-17,1.7406220528137396e-13,1.2934228390060722e-14,3.5933608755922705e-14,1.1969434337107651e-13,2.0091680297036082e-14,1.2932279306925871e-16,6.7447733629494057e-17,2.3296291428074373e-19
0.044451484665814,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.23475293362067673,0.099860059560997486,4.1695626282501689e-32,0.093787231243803587,5.9469297360295696e-11,2.6080676613422446e-05,0.006210629937060036,3.6470316316019786e-05,3.794390257957279e-13,7.5436921897671186e-07,3.4924170913936701e-10,1.1595534119521535e-11,5.6954177356483385e-09,1.9835346668308196e-13,4.0560074235864148e-15,3.7814829521940858e-11,7.555341165444976e-20,0.0,3.4172438487081271e-05,3.2045881223012654e-05,0.0061486957367692663,5.5680413399678874e-11,1.0880439739870707e-09,0.00014969043922883563,2.1198792483109228e-06,1.0386004515555705e-10,7.2938829989036984e-09,8.9190201422049321e-09,1.2500230125017935e-08,4.3289305450202606e-11,6.0792193972984918e-17,1.7071376878100245e-13,1.2960847464916372e-14,3.5926349673578286e-14,1.2027054919099441e-13,2.0335379248506922e-14,1.2984227762342408e-16,6.790569949731689e-17,2.3657138147961216e-19
0.044738336617908055,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.23471503485218878,0.099859725933267571,4.2219362800642464e-32,0.093749627994335769,6.0195327678762781e-11,2.6234849714069495e-05,0.006248367622508493,3.6576358196631119e-05,3.810234540409753e-13,7.5258220380203954e-07,3.5096630359495004e-10,1.1629843879296325e-11,5.6951730535151988e-09,1.9972276261205683e-13,4.0609535698374978e-15,3.7898240106820455e-11,7.6261029102368097e-20,0.0,3.4166807501441491e-05,3.2027861232514398e-05,0.0061861880519839246,5.6009700139283021e-11,1.0852913003327757e-09,0.00015010798500813538,2.1324159673416801e-06,1.0329194477128955e-10,7.232638061816901e-09,8.9702955576279761e-09,1.2534552146092041e-08,4.3681805801594249e-11,6.0856502389554006e-17,1.6745200024312888e-13,1.2987339005398902e-14,3.5919005929062865e-14,1.2084494606861247e-13,2.05803204759533e-14,1.3036341222318512e-16,6.8363435299865592e-17,2.4021073134233529e-19
0.04502518857000211,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.23467716490581778,0.099859393657261861,4.2746158577976131e-32,0.093712051946870087,6.0925209770643978e-11,2.6388849417620489e-05,0.0062860777996029118,3.6681865267886844e-05,3.8261316818668963e-13,7.5081013916430577e-07,3.5268619387626077e-10,1.1664014508625515e-11,5.6949144795924202e-09,2.01091801238783e-13,4.0659750859534953e-15,3.7981306722165838e-11,7.6970415132673322e-20,0.0,3.4161181210620321e-05,3.2009858613475692e-05,0.0062236534500834965,5.6338638015724062e-11,1.0825611480802534e-09,0.00015052361632799687,2.1449394043324255e-06,1.0273053952146871e-10,7.1723052772862178e-09,9.0214957785900555e-09,1.2568680728196907e-08,4.4075149367797855e-11,6.0921923623959464e-17,1.6427410020214015e-13,1.3013705057627447e-14,3.5911579500858052e-14,1.2141754661269221e-13,2.0826500780252474e-14,1.308861960630243e-16,6.8820940137688305e-17,2.4388100454756769e-19
0.04531204052209616,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.23463932373294477,0.099859062719278816,4.3276009853212393e-32,0.093674503069619011,6.1658935930714424e-11,2.6542676689504413e-05,0.0063237605026854439,3.6786843225939848e-05,3.8420816769515215e-13,7.4905281291890071e-07,3.5440141334295089e-10,1.1698047436816447e-11,5.6946423145467428e-09,2.0246057941392353e-13,4.0710709888932999e-15,3.8064035043499611e-11,7.768156021279586e-20,0.0,3.4155559602588282e-05,3.1991873339184288e-05,0.0062610919603337204,5.6667227568879067e-11,1.079853199802182e-09,0.00015093735257730605,2.1574495798375536e-06,1.0217570843263807e-10,7.1128652368429965e-09,9.0726211813024554e-09,1.260261792216906e-08,4.4469330636875392e-11,6.0988442418109055e-17,1.611773771169555e-13,1.3039947630758078e-14,3.590407231885257e-14,1.2198836328283583e-13,2.1073916978038924e-14,1.3141062825670998e-16,6.9278213134046856e-17,2.475822412672152e-19
0.04559889247419022,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.23460151128528603,0.099858733105838982,4.3808912869977677e-32,0.093636981330851646,6.2396498492072731e-11,2.6696332484498185e-05,0.0063614157660019377,3.6891297673253122e-05,3.8580845184696225e-13,7.4731001716572988e-07,3.5611199495441358e-10,1.1731944069427762e-11,5.6943568517577282e-09,2.038290940519874e-13,4.0762403158369784e-15,3.8146430644837635e-11,7.8394454904786531e-20,0.0,3.4149942665444131e-05,3.1973905383017331e-05,0.0062985036119833204,5.6995469337184091e-11,1.0771671444057267e-09,0.00015134921282597134,2.169946514356593e-06,1.0162733346921772e-10,7.0542990671525074e-09,9.1236721380492139e-09,1.2636365745348917e-08,4.486434415168e-11,6.1056043827120889e-17,1.5815924266796289e-13,1.3066068697833494e-14,3.5896486265767705e-14,1.22557408391987e-13,2.132256590153322e-14,1.319367078570637e-16,6.9735253434387369e-17,2.5131448117158218e-19
0.04588574442628427,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.23456372751488672,0.09985840480368037,4.4344863876810486e-32,0.093599486698893467,6.3137889825696267e-11,2.6849817746882213e-05,0.0063990436237030329,3.6995234120681359e-05,3.8741401973908951e-13,7.4558154813972824e-07,3.5781797127652592e-10,1.1765705788809721e-11,5.6940583775301093e-09,2.0519734212985664e-13,4.0814821236551166e-15,3.822849900100684e-11,7.9109089863746449e-20,0.0,3.4144330387412229e-05,3.1955954718440442e-05,0.0063358884342633202,5.7323363857646209e-11,1.0745026769693659e-09,0.00015175921583215389,2.1824302283346708e-06,1.0108529944369117e-10,6.9965884117967363e-09,9.1746490172437247e-09,1.2669926182322206e-08,4.5260184508970942e-11,6.1124713211136619e-17,1.5521720698135067e-13,1.3092070196607244e-14,3.5888823178534214e-14,1.231246941088799e-13,2.1572444398373809e-14,1.3246443385547835e-16,7.0192060205819689e-17,2.5507776343477771e-19
0.046172596378378325,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.23452597237411435,0.099858077799753406,4.4883859127156883e-32,0.09356201914212614,6.3883102339999095e-11,2.7003133410599004e-05,0.0064366441098452215,3.7098657989495961e-05,3.8902487025749469e-13,7.4386720610497833e-07,3.5951937448824912e-10,1.1799333954628911e-11,5.6937471712988726e-09,2.0656532068521527e-13,4.0867954883149269e-15,3.8310245489898429e-11,7.9825455836331925e-20,0.0,3.4138722756839835e-05,3.1938021319006508e-05,0.0063732464563863956,5.7650911665855531e-11,1.071859498585074e-09,0.00015216738004928526,2.1949007421629639e-06,1.0054949393105067e-10,6.9397154141170993e-09,9.2255521834865622e-09,1.2703301185641226e-08,4.565684635856186e-11,6.1194436226132968e-17,1.5234887457974992e-13,1.3117954030345e-14,3.5881084849621826e-14,1.2369023246043666e-13,2.1823549331451471e-14,1.3299380517247433e-16,7.064863263656326e-17,2.5887212673971289e-19
0.04645944833047238,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.23448824581565267,0.099857752081216333,4.5425894879365836e-32,0.093524578628987318,6.4632128480403017e-11,2.715628039940552e-05,0.0064742172583918912,3.7201574613354001e-05,3.906410020826078e-13,7.4216679525208685e-07,3.6121623638809044e-10,1.1832829904378375e-11,5.6934235058272958e-09,2.0793302681498748e-13,4.0921795044185443e-15,3.8391675394659606e-11,8.0543543659268367e-20,0.0,3.413311976219456e-05,3.1920105158354707e-05,0.0064105777075462505,5.7978113295996836e-11,1.0692373162053606e-09,0.00015257372363289398,2.2073580761791456e-06,1.0001980718517359e-10,6.8836627003075108e-09,9.2763819976208921e-09,1.2736492676526211e-08,4.6054324402477923e-11,6.126519881681479e-17,1.49551939752025e-13,1.3143722068603983e-14,3.5873273028323224e-14,1.242540353341153e-13,2.2075877578747677e-14,1.3352482065951791e-16,7.1104969935396018e-17,2.6269760928330469e-19
0.04674630028256643,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.23445054779249594,0.099857427635430804,4.5970967396684319e-32,0.093487165127970423,6.5384960728912944e-11,2.7309259627025318e-05,0.0065117631032143462,3.7303989240211961e-05,3.9226241371479997e-13,7.4048012359886769e-07,3.6290858840042488e-10,1.1866194953872683e-11,5.6930876473982489e-09,2.093004576738994e-13,4.0976332846015902e-15,3.8472793905821172e-11,8.1263344257903511e-20,0.0,3.4127521392061985e-05,3.1902206210209512e-05,0.0064478822169169898,5.8304969280861087e-11,1.0666358424952398e-09,0.0001529782644472285,2.2198022506678247e-06,9.9496132059689504e-11,6.8284133637469967e-09,9.3271388167879558e-09,1.2769502545547069e-08,4.6452613394139524e-11,6.1336987207286988e-17,1.4682418347690826e-13,1.3169376147989658e-14,3.5865389421994332e-14,1.2481611448020644e-13,2.2329426033174703e-14,1.3405747910786011e-16,7.1561071331146882e-17,2.6655424878136473e-19
0.04703315223466049,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.23441287825794266,0.099857104449957393,4.6519072947252801e-32,0.09344977860762449,6.6141591603701573e-11,2.746207199729565e-05,0.0065492816780927821,3.7405907034186595e-05,3.9388910348357132e-13,7.3880700289377986e-07,3.6459646158168282e-10,1.1899430397729425e-11,5.6927398559987865e-09,2.1066761047312635e-13,4.1031559591737969e-15,3.8553606123364663e-11,8.198484864479792e-20,0.0,3.4121927635143112e-05,3.188432444837963e-05,0.0064851600136525489,5.8631480151856282e-11,1.0640547956882927e-09,0.00015338102007170034,2.2322332858609556e-06,9.8978363929731397e-11,6.7739509491535966e-09,9.377822994480574e-09,1.2802332653286273e-08,4.6851708137557185e-11,6.1409787895559865e-17,1.4416346817248924e-13,1.3194918072890927e-14,3.5857435697250923e-14,1.2537648151408143e-13,2.2584191602419253e-14,1.3459177925182534e-16,7.2016936072217568e-17,2.7044208247361737e-19
0.04732000418675454,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.23437523716559011,0.099856782512551312,4.7070207804100223e-32,0.093412419036553923,6.6902013658700377e-11,2.7614718404313889e-05,0.0065867730167172584,3.7507333077365017e-05,3.9552106954006056e-13,7.3714724852286198e-07,3.6627988662640754e-10,1.19325375098367e-11,5.6923803854988177e-09,2.1203448247894759e-13,4.1087466754486727e-15,3.8634117058728833e-11,8.270804791833612e-20,0.0,3.4116338480252077e-05,3.186645984675705e-05,0.0065224111268861167,5.8957646439018647e-11,1.0614938994479471e-09,0.00015378200780713923,2.2446512019382675e-06,9.8466400619104699e-11,6.7202594384765998e-09,9.4284348805965181e-09,1.2834984830983811e-08,4.725160348655015e-11,6.1483587643106798e-17,1.4156773694396848e-13,1.3220349616193839e-14,3.5849413481127022e-14,1.2593514791839385e-13,2.2840171208788221e-14,1.351277197662337e-16,7.2472563426107891e-17,2.7436114712846347e-19
0.047606856138848595,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.23433762446932882,0.099856461811158287,4.7624368245139024e-32,0.093375086383418279,6.7666219483197392e-11,2.7767199732580325e-05,0.0066242371526886419,3.7608272371566141e-05,3.9715830985878028e-13,7.355006794186865e-07,3.6795889387318704e-10,1.1965517543808278e-11,5.6920094838233494e-09,2.1340107101142427e-13,4.1144045975768338e-15,3.8714331636763662e-11,8.3432933261390919e-20,0.0,3.411075391631389e-05,3.1848612379316144e-05,0.0065596355857295806,5.9283468671023156e-11,1.0589528827317521e-09,0.00015418124468188397,2.25705601902766e-06,9.7960142326355394e-11,6.6673232357014005e-09,9.4789748214904785e-09,1.2867460881164748e-08,4.7652294343976276e-11,6.1558373472422668e-17,1.3903500487242245e-13,1.3245672519976672e-14,3.5841324362191471e-14,1.2649212504523527e-13,2.3097361789057145e-14,1.3566529926697487e-16,7.2927952678949172e-17,2.7831147904783126e-19
0.04789370809094265,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.23430004012333736,0.099856142333910478,4.8181550553160157e-32,0.093337780616932153,6.8434201701444498e-11,2.7919516857139517e-05,0.0066616741195195117,3.7708729840054419e-05,3.9880082224805537e-13,7.3386711797347264e-07,3.6963351331046322e-10,1.1998371733425276e-11,5.6916273931196433e-09,2.1476737344308716e-13,4.1201289056526778e-15,3.8794254697624977e-11,8.4159495939968399e-20,0.0,3.4105173932362185e-05,3.1830782020112714e-05,0.0065968334192730051,5.9608947375193947e-11,1.056431479661872e-09,0.00015457874745769388,2.2694477572056085e-06,9.7459491558742722e-11,6.6151271546760297e-09,9.52944316002557e-09,1.2899762578249858e-08,4.8053775660984556e-11,6.16341326530143e-17,1.365633663058249e-13,1.3270888496183913e-14,3.5833169891631629e-14,1.2704742411824622e-13,2.3355760294321884e-14,1.3620451631462164e-16,7.3383103135040934e-17,2.8229311407181418e-19
0.0481805600430367,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.23426248408207681,0.099855824069122551,4.8741751015828094e-32,0.093300501705864972,6.9205952972267448e-11,2.8071670643718645e-05,0.0066990839506350687,3.7808710329207442e-05,4.0044860436016546e-13,7.3224638995243189e-07,3.7130377458221714e-10,1.2031101293066847e-11,5.6912343499177838e-09,2.1613338719774937e-13,4.1259187959882708e-15,3.8873890998625427e-11,8.4887727301978195e-20,0.0,3.4099598517537011e-05,3.1812968743283081e-05,0.0066340046565841098,5.9934083077514583e-11,1.0539294293958774e-09,0.00015497453263551124,2.2818264364975443e-06,9.6964353060630354e-11,6.5636564036730498e-09,9.5798402356236803e-09,1.2931891669149875e-08,4.8456042436277418e-11,6.1710852705960825e-17,1.3415097049376082e-13,1.3295999227284733e-14,3.5824951584294162e-14,1.2760105623468329e-13,2.36153636898515e-14,1.3674536941802953e-16,7.383801411643179e-17,2.86306087583375e-19
0.04846741199513076,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.23422495630028572,0.099855507005287822,4.9304965925675762e-32,0.0932632496190407,6.9981465988690845e-11,2.822366194886341e-05,0.0067364666793739989,3.7908218610139089e-05,4.0210165368928002e-13,7.3063832441380529e-07,3.7296970699353995e-10,1.2063707418127212e-11,5.6908305852875721e-09,2.1749910974923556e-13,4.1317734795738966e-15,3.8953245216019572e-11,8.5617618775851843e-20,0.0,3.4094027661082777e-05,3.1795172523043225e-05,0.0066711493267077792,6.0258876302637926e-11,1.0514464760075972e-09,0.00015536861646104537,2.2941920768782411e-06,9.6474633756415928e-11,6.5128965763754151e-09,9.6301663843149658e-09,1.2963849873843898e-08,4.8859089715396288e-11,6.1788521379598023e-17,1.3179606316887915e-13,1.3321006366908082e-14,3.5816670919702277e-14,1.2815303236744351e-13,2.3876168954946374e-14,1.3728785703360756e-16,7.4292684962470761e-17,2.9035043451284841e-19
0.04875426394722481,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.23418745673297553,0.099855191131074578,4.987119158009914e-32,0.093226024325337845,7.0760733477553197e-11,2.8375491620072605e-05,0.0067738223389893397,3.8007259380279317e-05,4.0375996757771904e-13,7.2904275362424804e-07,3.7463133951608611e-10,1.2096191285424385e-11,5.6904163249875691e-09,2.1886453862036712e-13,4.1376921835086372e-15,3.9032321946764468e-11,8.6349161869522271e-20,0.0,3.4088461352346242e-05,3.1777393333687938e-05,0.0067082674586655721,6.0583327573896165e-11,1.0489823683608643e-09,0.00015576101493023828,2.3065446982721847e-06,9.5990242676520838e-11,6.4628336338588959e-09,9.6804219387868514e-09,1.2995638885942436e-08,4.9262912590012344e-11,6.1867126672489774e-17,1.29496888287034e-13,1.334591154046915e-14,3.5808329343021592e-14,1.2870336336704734e-13,2.413817308279305e-14,1.378319775675354e-16,7.4747115029449246e-17,2.9442618934251592e-19
