Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HOX(22),HX(19),H2X(49),C2H6X(52),CH3OO(77),CH2X(27),CHX(28),CX(26),OCX(25),COX(50)
3.0114234047674696e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32661466060872024,0.11292070503436528,0.02020414174904886,0.0,2.1831682333158891e-12,2.0520901378150414e-05,4.9108298363792546e-06,1.8880070318416295e-08,5.3727887917886392e-22,4.303147710523908e-05,1.1908572079397695e-18,3.4064055296485256e-08,4.6554810934608198e-15,6.4741268200478238e-15,2.0920639774554615e-16,9.0176876383807872e-19,8.3552123234270334e-15,1.7346274770987136e-14,0.0057011115780307613,0.0052299275085668506,7.2024257622523665e-08,7.7093495245739434e-11,2.1394461880145444e-05,3.0639715430260177e-07,4.8730891646211996e-11,6.7331511015137595e-09,6.2576080957703914e-11,7.0064189504758125e-08,2.0364786857143187e-08,6.142942739157877e-14,3.95220613436882e-12
3.015523333180496e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32660817752863414,0.11292069929338856,0.020200847788447156,0.0,2.1940333340419282e-12,2.0589725228707958e-05,4.9247200348041969e-06,1.8999603386014931e-08,5.4051588235803605e-22,4.3136865594597886e-05,1.2056315239678665e-18,3.4105745911795971e-08,4.6952930981180028e-15,6.5084837605194268e-15,2.1006534016570261e-16,9.05817493666354e-19,8.3864049401260488e-15,1.7518024084028713e-14,0.005700997585990299,0.0052365015085644381,7.2131633837115031e-08,7.7270685891242322e-11,2.1416304831304089e-05,3.0742660490087561e-07,4.9039606070698479e-11,6.7485551113779804e-09,6.2715389857066608e-11,7.0151676093186867e-08,2.0369014854495377e-08,6.1581484668622245e-14,3.963306327909926e-12
3.019623261593522e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32660169580078452,0.11292069341437225,0.020197554495579337,0.0,2.2049344767668131e-12,2.065864605085814e-05,4.9386305656200326e-06,1.9119721452570186e-08,5.4376763363248372e-22,4.3242353968938081e-05,1.2205685622079644e-18,3.4147399533281157e-08,4.7353903284428451e-15,6.54297106580862e-15,2.1092642315238662e-16,9.0987981603824242e-19,8.4176571560044031e-15,1.7691241131683385e-14,0.00570088361062008,0.005243074152740685,7.2239017497923485e-08,7.7448008648829501e-11,2.1438133294754612e-05,3.0845748763662672e-07,4.9349829978607153e-11,6.763969620116219e-09,6.2854783487456472e-11,7.0239129101167553e-08,2.0373237340902587e-08,6.1733728075403481e-14,3.9744224571893601e-12
3.0237231900065483e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32659521542476988,0.11292068739743395,0.020194261870264092,0.0,2.2158717235108654e-12,2.0727663766757907e-05,4.9525614286978587e-06,1.9240426501634645e-08,5.470341784803173e-22,4.3347942107863778e-05,1.235669883751926e-18,3.4189016248369179e-08,4.7757744164351083e-15,6.5775890347963443e-15,2.1178964855165542e-16,9.1395576411946749e-19,8.4489689503610355e-15,1.7865936421807186e-14,0.0057007696519191268,0.0052496454414583905,7.2346408519176658e-08,7.7625463410563658e-11,2.1459947311692603e-05,3.0948980124944265e-07,4.9661568465267685e-11,6.7793946027936089e-09,6.2994263487349245e-11,7.0326548569586081e-08,2.037745431514466e-08,6.1886157562309702e-14,3.9855545213023257e-12
3.0278231184195745e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32658873640018865,0.11292068124269128,0.02019096991232017,0.0,2.2268451363073097e-12,2.079677829868024e-05,4.9665126238929103e-06,1.9361720520146169e-08,5.5031556245665427e-22,4.3453629890948766e-05,1.2509370623812473e-18,3.4230596144357722e-08,4.8164470008972852e-15,6.6123379665699437e-15,2.1265501820852819e-16,9.1804537113876338e-19,8.4803403023884176e-15,1.8042120522334149e-14,0.0057006557098864714,0.0052562153750802428,7.245380681524558e-08,7.7803050085566078e-11,2.1481746922992328e-05,3.1052354448088416e-07,4.997482663453895e-11,6.7948300344853593e-09,6.3133828486568179e-11,7.041393454016949e-08,2.0381665777187615e-08,6.2038773119644318e-14,3.9967025192820813e-12
3.031923046832601e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32658225872664021,0.1129206749502619,0.020187678621566407,0.0,2.237854777202486e-12,2.0865989569012668e-05,4.9804841510445901e-06,1.9483605498424932e-08,5.5361183119366115e-22,4.3559417197736746e-05,1.2663716846506312e-18,3.4272139308411412e-08,4.8574097274505004e-15,6.6472181604238608e-15,2.1352253396697854e-16,9.2214867038797176e-19,8.5117711911728717e-15,1.8219804061526551e-14,0.0057005417845211494,0.0052627839539688033,7.2561212299363875e-08,7.7980768580646115e-11,2.1503532169206198e-05,3.1155871607446232e-07,5.0289609598800765e-11,6.8102758902767762e-09,6.3273477532604228e-11,7.0501287054948377e-08,2.0385871726279728e-08,6.2191574726065373e-14,4.0078664501235766e-12
3.036022975245627e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32657578240372404,0.11292066852026349,0.020184387997821678,0.0,2.2489007082551056e-12,2.0935297500255844e-05,4.99447600997639e-06,1.9606083430170603e-08,5.5692303040059243e-22,4.3665303907741538e-05,1.2819753499719748e-18,3.4313645827559608e-08,4.8986642485504056e-15,6.6822299158562633e-15,2.1439219766992731e-16,9.2626569522212621e-19,8.5432615956948362e-15,1.8398997728225673e-14,0.0057004278758222143,0.0052693511784865244,7.2668624885934814e-08,7.815861878276994e-11,2.1525303090562852e-05,3.125953147756155e-07,5.0605922478945903e-11,6.8257321452632843e-09,6.3413212963149702e-11,7.0588606151371813e-08,2.0390072161397961e-08,6.2344562322177144e-14,4.0190463128935742e-12
3.040122903658653e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32656930743104018,0.11292066195281376,0.020181098040904941,0.0,2.2599829915362233e-12,2.1004702015022127e-05,5.008488200495964e-06,1.9729156312459411e-08,5.6024920586383245e-22,4.377128990044722e-05,1.2977496706987593e-18,3.4355115788694234e-08,4.940212223503046e-15,6.7173735325691771e-15,2.1526401115923518e-16,9.3039647905954461e-19,8.5748114948291745e-15,1.8579712272103199e-14,0.0057003139837887209,0.0052759170489957386,7.2776044489867559e-08,7.8336600600185114e-11,2.1547059726979021e-05,3.1363333933168606e-07,5.0923770404371807e-11,6.841198774550462e-09,6.3553033368286389e-11,7.0675891868539754e-08,2.0394267082378239e-08,6.2497735899977375e-14,4.0302421065970687e-12
3.0442228320716795e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3265628338081889,0.11292065524803052,0.020177808750635216,0.0,2.2711016891297183e-12,2.1074203036034137e-05,5.022520722395147e-06,1.9852826145741207e-08,5.6359040344693374e-22,4.3877375055308337e-05,1.3136962722108571e-18,3.4396549278567595e-08,4.9820553184807245e-15,6.752649310470344e-15,2.1613797627569544e-16,9.3454105538192085e-19,8.6064208673454891e-15,1.8761958503913152e-14,0.0057002001084197323,0.0052824815658586597,7.2883471024247701e-08,7.8514713943632245e-11,2.1568802118060677e-05,3.1467278849189829e-07,5.1243158512972312e-11,6.8566757532540489e-09,6.3692936964932554e-11,7.0763144247056352e-08,2.0398456488460453e-08,6.2651095447091501e-14,4.0414538301727737e-12
3.0483227604847057e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32655636153477113,0.11292064840603147,0.020174520126831602,0.0,2.2822568631313511e-12,2.1143800486123395e-05,5.0365735754498954e-06,1.9977094933836541e-08,5.669466690906581e-22,4.3983559251749981e-05,1.3298167929997519e-18,3.4437946383790254e-08,5.024195206537863e-15,6.7880575496687862e-15,2.170140948590262e-16,9.386994577344113e-19,8.638089691908406e-15,1.8945747295744442e-14,0.0057000862497143248,0.00528904472943738,7.2990904403550733e-08,7.8692958694101718e-11,2.159053030309765e-05,3.1571366100733621e-07,5.1564091951129469e-11,6.8721630564999845e-09,6.3832926948630808e-11,7.085036332095956e-08,2.0402640378797689e-08,6.280464089192632e-14,4.0526814826578104e-12
3.052422688897732e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32654989061038808,0.11292064142693448,0.020171232169313245,0.0,2.2934485756485779e-12,2.1213494288228893e-05,5.0506467594203497e-06,2.0101964683933721e-08,5.703180488130151e-22,4.408984236916815e-05,1.3461128847541655e-18,3.4479307190829021e-08,5.0666335676268463e-15,6.8235985504745023e-15,2.1789236874786356e-16,9.4287171972572743e-19,8.6698179470778373e-15,1.9131089581273956e-14,0.0056999724076715772,0.005295606540093885,7.3098344543422326e-08,7.8871334757708223e-11,2.1612244321076624e-05,3.167559556309212e-07,5.1886575873705142e-11,6.8876606594244223e-09,6.3973002083398173e-11,7.0937549126455999e-08,2.040681875309071e-08,6.2958372226199093e-14,4.0639250630357412e-12
3.056522617310758e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32654342103464151,0.11292063431085736,0.020167944877899368,0.0,2.3046768888012836e-12,2.128328436539562e-05,5.0647402740507976e-06,2.0227437406585532e-08,5.7370458870930597e-22,4.4196224286930189e-05,1.3625862124543406e-18,3.4520631786004654e-08,5.1093720886153417e-15,6.8592726134012995e-15,2.1877279977975313e-16,9.4705787502823212e-19,8.7016056113093606e-15,1.9317996356044668e-14,0.0056998585822905816,0.0053021669981900311,7.3205791356944207e-08,7.9049842047661062e-11,2.1633944210683952e-05,3.177996711173882e-07,5.221061544403189e-11,6.9031685371737935e-09,6.4113160028036409e-11,7.1024701702285607e-08,2.0410991610444168e-08,6.3112289441505222e-14,4.0751845701894191e-12
3.0606225457237844e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3265369528071333,0.11292062705791799,0.020164658252409266,0.0,2.3159418647211437e-12,2.1353170640773488e-05,5.0788541190697471e-06,2.0353515115706811e-08,5.7710633495215381e-22,4.4302704884373591e-05,1.3792384544418943e-18,3.4561920255490326e-08,5.1524124632990526e-15,6.895080039163656e-15,2.1965538979114412e-16,9.512579573780138e-19,8.7334526629544476e-15,1.9506478677670715e-14,0.0056997447735704357,0.0053087261040875655,7.3313244758275079e-08,7.9228480447974998e-11,2.1655630010301014e-05,3.1884480622326812e-07,5.253621583390614e-11,6.9186866649047474e-09,6.4253403249130726e-11,7.1111821080942648e-08,2.04151589505985e-08,6.3266392479192091e-14,4.0864600031215098e-12
3.0647224741368106e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32653048592746603,0.1129206196682343,0.020161372292662284,0.0,2.3272435655508858e-12,2.1423153037615879e-05,5.0929882941899313e-06,2.0480199828571347e-08,5.805233337915455e-22,4.4409284040807565e-05,1.3960713025104611e-18,3.4603172685309612e-08,5.1957563924182646e-15,6.9310211286738942e-15,2.2054014061738197e-16,9.5547200057497717e-19,8.7653590802607212e-15,1.9696547666103515e-14,0.0056996309815102461,0.0053152838581481156,7.3420704663214494e-08,7.9407249861279177e-11,2.1677301758011559e-05,3.1989135970686625e-07,5.2863382223579416e-11,6.9342150177841947e-09,6.4393731022470166e-11,7.1198907296536621e-08,2.0419320772614858e-08,6.342068131758252e-14,4.0977513607564781e-12
3.068822402549837e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3265240203952427,0.1129206121419242,0.020158086998477848,0.0,2.3385820534450666e-12,2.1493231479278273e-05,5.1071427991082471e-06,2.0607493565808644e-08,5.8395563155487179e-22,4.4515961635513078e-05,1.4130864619989113e-18,3.4644389161334316e-08,5.2394055836747646e-15,6.9670961830455457e-15,2.2142705409270025e-16,9.5970003848294259e-19,8.7973248413723102e-15,1.988821450390466e-14,0.0056995172061091283,0.0053218402607331907,7.3528170985726615e-08,7.9586150188330098e-11,2.1698959491606723e-05,3.2093933032823815e-07,5.3192119801749217e-11,6.9497535709893699e-09,6.453414290129055e-11,7.1285960382621042e-08,2.0423477076228624e-08,6.3575155929767657e-14,4.1090586420033658e-12
3.072922330962863e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3265175562100664,0.11292060447910565,0.020154802369675446,0.0,2.3499573905693958e-12,2.156340588921686e-05,5.1213176335058221e-06,2.0735398351400814e-08,5.8740327464696752e-22,4.4622737547742756e-05,1.4302856518804312e-18,3.4685569769282716e-08,5.2833617517478685e-15,7.003305503589795e-15,2.2231613205021359e-16,9.639421050297329e-19,8.8293499243301496e-15,2.0081490436505982e-14,0.0056994034473662044,0.005328395312204184,7.3635643640447078e-08,7.9765181325597304e-11,2.1720603248584138e-05,3.2198871684916952e-07,5.352243376555036e-11,6.9653022997078839e-09,6.4674639098492865e-11,7.1372980371599316e-08,2.0427627860526632e-08,6.3729816282778026e-14,4.1203818457771502e-12
3.0770222593758893e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32651109337154083,0.11292059667989665,0.020151518406074632,0.0,2.3613696391006634e-12,2.1633676190987299e-05,5.1355127970479589e-06,2.0863916212679581e-08,5.9086630955014796e-22,4.4729611656720991e-05,1.4476706048492643e-18,3.472671459471766e-08,5.3276266183099144e-15,7.039649391815561e-15,2.2320737632191001e-16,9.6819823420726359e-19,8.861434307072236e-15,2.0276386772462043e-14,0.0056992897052806062,0.0053349490129223718,7.3743122542294084e-08,7.9944343171852786e-11,2.1742233066153206e-05,3.2303951803315537e-07,5.3854329320546606e-11,6.9808611791377086e-09,6.4815219392770482e-11,7.1459967294813052e-08,2.0431773125227347e-08,6.3884662347596836e-14,4.1317209709716323e-12
3.0811221877889155e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32650463187927004,0.11292058874441521,0.020148235107495027,0.0,2.3728188612267252e-12,2.1704042308243434e-05,5.1497282893842163e-06,2.0993049180323286e-08,5.9434478282424658e-22,4.4836583841644168e-05,1.465243067407937e-18,3.4767823723044884e-08,5.3722019120417697e-15,7.0761281494292509e-15,2.241007887386436e-16,9.7246846007162944e-19,8.8935779674339459e-15,2.0472914883703367e-14,0.0056991759798514759,0.0053415013632489147,7.3850607605956909e-08,8.0123635624916046e-11,2.176384898123691e-05,3.2409173264537978e-07,5.4187811680722119e-11,6.9964301844871872e-09,6.4955883674482085e-11,7.1546921183548562e-08,2.043591286944529e-08,6.403969409399524e-14,4.1430760164690956e-12
3.085222116201942e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32649817173285861,0.11292058067277942,0.020144952473756316,0.0,2.3843051191462573e-12,2.1774504164736037e-05,5.1639641101483575e-06,2.1122799288353777e-08,5.9783874110665239e-22,4.4943653981680862e-05,1.483004799955883e-18,3.480889723951122e-08,5.4170893686485179e-15,7.1127420783335259e-15,2.2499637113012743e-16,9.7675281674319392e-19,8.9257808831483063e-15,2.0671086205793172e-14,0.0056990622710779574,0.0053480523635448529,7.3958098746295786e-08,8.0303058581980631e-11,2.178545103047532e-05,3.2514535945269593e-07,5.4522886068472875e-11,7.0120092909750565e-09,6.5096631887343087e-11,7.1633842067643231e-08,2.0440047092926391e-08,6.4194911490989635e-14,4.154446981141391e-12
3.089322044614968e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3264917129319112,0.11292057246510731,0.020141670504678251,0.0,2.3958284750686231e-12,2.1845061684311537e-05,5.1782202589584189e-06,2.1253168574133317e-08,6.0134823111234727e-22,4.5050821955971979e-05,1.5009575768790474e-18,3.48499352292029e-08,5.4622907308752299e-15,7.1494914806267167e-15,2.2589412532492609e-16,9.8105133840667641e-19,8.9580430318462968e-15,2.0870912238186276e-14,0.0056989485789592127,0.005354602014171113,7.4065595878251904e-08,8.0482611940339377e-11,2.1807039250227458e-05,3.2620039722360548e-07,5.4859557714597927e-11,7.0275984738304832e-09,6.5237463910697732e-11,7.1720729976843334e-08,2.0444175794794695e-08,6.4350314508287535e-14,4.1658338638468048e-12
3.093421973027994e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32648525547603313,0.11292056412151705,0.02013838920008066,0.0,2.4073889912137382e-12,2.1915714790910776e-05,5.1924967354166593e-06,2.1384159078361462e-08,6.048732996339438e-22,4.515808764363099e-05,1.5191031866399336e-18,3.4890937777043873e-08,5.5078077485227399e-15,7.1863766586021302e-15,2.2679405315044835e-16,9.8536405931124308e-19,8.9903643910571214e-15,2.1072404544488711e-14,0.0056988349034944024,0.0053611503154885037,7.417309891679921e-08,8.0662295596858513e-11,2.1828613676575151e-05,3.2725684472823914e-07,5.5197831858290684e-11,7.0431977082930927e-09,6.5378379647219185e-11,7.1807584939556728e-08,2.0448298974814956e-08,6.4505903114946128e-14,4.1772366634315526e-12
3.0975219014410204e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32647879936482999,0.11292055564212669,0.020135108559783416,0.0,2.4189867298119084e-12,2.1986463408567764e-05,5.2067935391096292e-06,2.1515772845071903e-08,6.0841399354172162e-22,4.5265450923744078e-05,1.537443431867914e-18,3.4931904967794104e-08,5.5536421784633641e-15,7.2233979147472831e-15,2.2769615643293984e-16,9.8969101377059495e-19,9.022744938208524e-15,2.1275574752717331e-14,0.0056987212446827007,0.005367697267857718,7.4280607776991441e-08,8.0842109448109198e-11,2.1850174345324577e-05,3.283147007383365e-07,5.553771374713008e-11,7.0588069696129844e-09,6.5519379001137458e-11,7.189440698408019e-08,2.0452416632101805e-08,6.4661677280176389e-14,4.1886553787297846e-12
3.1016218298540467e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32647234459790786,0.11292054702705449,0.020131828583606477,0.0,2.4306217531037002e-12,2.2057307461408461e-05,5.2211106696081133e-06,2.1648011921629342e-08,6.1197035978366431e-22,4.5372911675370334e-05,1.5559801294498765e-18,3.4972836886048118e-08,5.5997957846565844e-15,7.2605555517432183e-15,2.2860043699747571e-16,9.940322361630557e-19,9.0551846506270487e-15,2.1480434555559825e-14,0.0056986076025232878,0.0053742428716393315,7.4388122373940757e-08,8.1022053390434029e-11,2.1871721292010245e-05,3.29373964027227e-07,5.5879208637071812e-11,7.0744262330507619e-09,6.5660461868197989e-11,7.1981196137363119e-08,2.0456528766456957e-08,6.481763697281965e-14,4.2000900085631717e-12
3.105721758267073e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32646589117487296,0.1129205382764186,0.02012854927136986,0.0,2.4422941233397843e-12,2.2128246873649581e-05,5.2354481264672041e-06,2.1780878358726314e-08,6.1554244538549618e-22,4.5480469777541864e-05,1.5747151106212918e-18,3.5013733616233214e-08,5.6462703381647388e-15,7.2978498724637894e-15,2.2950689666795332e-16,9.9838776093166044e-19,9.0876835055383506e-15,2.1686995710635191e-14,0.0056984939770153564,0.0053807871271938012,7.4495642622820169e-08,8.1202127319878299e-11,2.1893254551896352e-05,3.3043463336981008e-07,5.6222321792439411e-11,7.0900554738775457e-09,6.5801628147578125e-11,7.2067952426328906e-08,2.046063537697694e-08,6.4973782161854745e-14,4.2115405517411925e-12
3.109821686680099e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3264594390953322,0.11292052939033721,0.020125270622893651,0.0,2.4540039027808024e-12,2.2199281569597389e-05,5.2498059092262428e-06,2.1914374210380019e-08,6.1913029745071766e-22,4.5588125109264038e-05,1.593650221057744e-18,3.5054595242608128e-08,5.6930676171686793e-15,7.3352811799749167e-15,2.3041553726708504e-16,1.0027576225842437e-18,9.1202414800674656e-15,2.1895270040755e-14,0.0056983803681580998,0.005387330034881471,7.4603168438870902e-08,8.1382331132218645e-11,2.1914774159980825e-05,3.3149670754253682e-07,5.6567058485915444e-11,7.1056946673750011e-09,6.5942877737503333e-11,7.2154675876490264e-08,2.0464736463516377e-08,6.5130112815809594e-14,4.2230070070610553e-12
3.1139216150931254e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32645298835889247,0.11292052036892863,0.02012199263799799,0.0,2.4657511536972109e-12,2.2270411473646529e-05,5.2641840174089122e-06,2.2048501533929099e-08,6.2273396316064224e-22,4.5695877549515648e-05,1.6127873209669064e-18,3.5095421849261414e-08,5.7401894069834385e-15,7.3728497775339095e-15,2.3132636061639069e-16,1.0071418556935289e-18,9.1528585512391006e-15,2.2105269434185154e-14,0.0056982667759507269,0.0053938715950625675,7.4710699737396715e-08,8.1562664722972761e-11,2.1936280150996481e-05,3.3256018532339039e-07,5.6913423998532471e-11,7.1213437888353689e-09,6.6084210534480808e-11,7.2241366513434867e-08,2.0468832025135513e-08,6.5286628903429478e-14,4.2344893733077279e-12
3.1180215435061516e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3264465389651614,0.11292051121231113,0.020118715316503104,0.0,2.4775359383691508e-12,2.2341636510278829e-05,5.2785824505231447e-06,2.2183262390030447e-08,6.263534897744315e-22,4.5803726977249017e-05,1.6321282851809504e-18,3.5136213520110016e-08,5.7876375000738736e-15,7.4105559685887178e-15,2.3223936853619041e-16,1.0115404948972138e-18,9.1855346959779303e-15,2.2317005844908333e-14,0.0056981532003924484,0.0054004118080971976,7.4818236433764577e-08,8.1743127987389712e-11,2.1957772559415211e-05,3.33625065491868e-07,5.7261423619664144e-11,7.1370028135614778e-09,6.6225626435212532e-11,7.2328024361254038e-08,2.0472922061760748e-08,6.5443330392950086e-14,4.2459876492539013e-12
3.122121471919178e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32644009091374682,0.11292050192060298,0.020115438658229273,0.0,2.489358319086292e-12,2.2412956604062177e-05,5.2930012080612415e-06,2.2318658842655951e-08,6.299889246291314e-22,4.5911673271390287e-05,1.6516750032493815e-18,3.5176970338897824e-08,5.8354136960702973e-15,7.4484000567772303e-15,2.3315456284559737e-16,1.015953574898061e-18,9.2182698911088637e-15,2.2530491292886923e-14,0.0056980396414824863,0.0054069506743453597,7.4925778443405873e-08,8.1923720820461917e-11,2.1979251419448839e-05,3.3469134682896198e-07,5.7611062647016114e-11,7.1526717168667752e-09,6.6367125335381569e-11,7.2414649444250928e-08,2.0477006572394079e-08,6.560021725287826e-14,4.2575018336600816e-12
3.126221400332204e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32643364420425697,0.11292049249392255,0.020112162662996844,0.0,2.5012183581477011e-12,2.2484371679649349e-05,5.3074402894997665e-06,2.2454692959089288e-08,6.3364031513970655e-22,4.6019716310839475e-05,1.6714293795323086e-18,3.5217692389194268e-08,5.8835198017840916e-15,7.4863823459265617e-15,2.340719453625105e-16,1.0203811304639841e-18,9.2510641133573472e-15,2.2745737864326544e-14,0.005697926099220073,0.0054134881941669275,7.5033325681815924e-08,8.2104443116923975e-11,2.2000716765053532e-05,3.3575902811714148e-07,5.7962346386617074e-11,7.1683504740753441e-09,6.6508707130166804e-11,7.2501241785100594e-08,2.0481085557060397e-08,6.5757289451148735e-14,4.2690319252744959e-12
3.1303213287452303e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32642719883630028,0.11292048293238817,0.020108887330626223,0.0,2.5131161178616949e-12,2.2555881661776921e-05,5.32189969429968e-06,2.2591366809922625e-08,6.3730770879907603e-22,4.6127855974470755e-05,1.6913933332941437e-18,3.5258379754392969e-08,5.9319576312233196e-15,7.5245031400523292e-15,2.3499151790360739e-16,1.024823196428136e-18,9.2839173393496355e-15,2.2962757711940138e-14,0.0056978125736044452,0.0054200243679216626,7.5140878064554173e-08,8.2285294771259331e-11,2.2022168629930315e-05,3.3682810814033483e-07,5.8315280152809509e-11,7.1840390605219327e-09,6.6650371713963418e-11,7.2587801406882091e-08,2.0485159014673031e-08,6.5914546956046831e-14,4.2805779228332015e-12
3.1344212571582565e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3264207548094859,0.11292047323611829,0.0201056126609379,0.0,2.5250516605457012e-12,2.2627486475264093e-05,5.3363794219062084e-06,2.2728682469053358e-08,6.4099115317814834e-22,4.6236092141132509e-05,1.7115687987977443e-18,3.5299032517710376e-08,5.9807290056083e-15,7.5627627433579436e-15,2.3591328228433664e-16,1.0292798076889959e-18,9.3168295456130826e-15,2.3181563055212673e-14,0.0056976990646348475,0.0054265591959692097,7.5248435507244175e-08,8.2466275677699398e-11,2.2043607047529786e-05,3.3789858568391132e-07,5.8669869268240738e-11,7.1997374515519685e-09,6.6792118980762801e-11,7.2674328330849578e-08,2.0489226945392178e-08,6.6071989735189035e-14,4.2921398250599995e-12
3.1385211855712827e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32641431212342287,0.11292046340523126,0.020102338653752418,0.0,2.5370250485261153e-12,2.2699186045011628e-05,5.3508794717490088e-06,2.2866642013680827e-08,6.4469069592585529e-22,4.6344424689647655e-05,1.7319577253989901e-18,3.5339650762184517e-08,6.0298357533871914e-15,7.601161460233889e-15,2.3683724031891085e-16,1.0337509992104584e-18,9.3498007085764158e-15,2.3402166180666324e-14,0.0056975855723105364,0.0054330926786690997,7.5355997925573659e-08,8.2647385730232023e-11,2.2065032051052116e-05,3.3897045953466366e-07,5.9026119063853526e-11,7.2154456225215946e-09,6.6933948823629526e-11,7.2760822578928916e-08,2.0493289347998963e-08,6.6229617756659513e-14,4.303717630666543e-12
3.142621113984309e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32640787077772115,0.11292045343984557,0.020099065308890388,0.0,2.5490363441381629e-12,2.277098029600074e-05,5.3653998432420099e-06,2.3005247524302978e-08,6.4840638476918695e-22,4.6452853498813666e-05,1.7525620776417987e-18,3.5380234570673637e-08,6.0792797102515438e-15,7.6396995952570179e-15,2.3776339382029951e-16,1.0382368060219168e-18,9.3828308045700338e-15,2.3624579442126375e-14,0.0056974720966307714,0.0054396248163807431,7.5463565235294626e-08,8.2828624822598595e-11,2.2086443673452291e-05,3.4004372848079018e-07,5.9384034878877031e-11,7.231163548797681e-09,6.7075861135352815e-11,7.2847284170932878e-08,2.0497346222841943e-08,6.6387430987734422e-14,4.3153113383522296e-12
3.146721042397335e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32640143077199035,0.11292044334007967,0.02009579262617248,0.0,2.5610856097257601e-12,2.2842869153292007e-05,5.3799405357836047e-06,2.3144501084713068e-08,6.5213826751322556e-22,4.6561378447402841e-05,1.7733838353535809e-18,3.5420784025855006e-08,6.1290627191518536e-15,7.6783774531898305e-15,2.3869174460022149e-16,1.0427372632183565e-18,9.4159198098262741e-15,2.3848815260987527e-14,0.0056973586375948211,0.0054461556094634374,7.5571137352223354e-08,8.3009992848303976e-11,2.210784194743936e-05,3.4111839131187834e-07,5.9743622060817487e-11,7.2468912057578532e-09,6.7217855807721147e-11,7.2933713127723556e-08,2.050139756850623e-08,6.6545429396325082e-14,4.3269209468043445e-12
3.1508209708103614e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32639499210584116,0.11292043310605207,0.020092520605419446,0.0,2.5731729076413706e-12,2.2914852542024327e-05,5.3945015487564562e-06,2.328440478199631e-08,6.5588639204117922e-22,4.6669999414162468e-05,1.7944249937411414e-18,3.5461299210223726e-08,6.1791866303130791e-15,7.7171953389797655e-15,2.3962229446913824e-16,1.0472524059604356e-18,9.4490677004797007e-15,2.4074886126480892e-14,0.0056972451952019658,0.0054526850582763634,7.5678714192240461e-08,8.3191489700612181e-11,2.2129226905482482e-05,3.4219444681888663e-07,6.0104885965448841e-11,7.262628568790512e-09,6.7359932732345932e-11,7.3020109467627435e-08,2.0505443385607196e-08,6.6703612949334199e-14,4.3385464546979205e-12
