Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(77),CH3X(21),H2X(49),C2H4(47),C2H6X(52),CH2X(27),CHX(28),CX(26),OCX(25),COX(50),C2H4X(205),C2H4X(65),H2OX(23),acetyl(43)
2.99537000924147e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42862892819340331,0.089241812680389748,0.0096452786064277068,0.0,7.3982433168686871e-06,0.026017949265339332,0.0097691670461283325,0.0011148061045767703,2.4204945794369427e-11,0.0099641521237699895,5.2024419298079433e-09,0.00037052354470795901,5.6765971812296306e-08,2.3705720486076005e-08,6.5837729560996505e-10,1.0900552201240182e-10,1.5320664630744557e-08,0.0002329757276089611,0.0062016605261798483,0.016575830466218244,0.00036506135484860603,6.4759651614904571e-08,2.3909774497175899e-08,6.2111522084608545e-07,0.00050410434225328865,0.00036867852961066662,2.976123673637394e-06,6.0203634960417707e-09,1.3785844626182099e-06,1.1437021189838201e-06,1.5239213765202767e-10,2.9295906537373103e-08,2.5471771144611797e-05,6.363408568856302e-11,3.2852869611098326e-10,2.4358877765157394e-10
3.009469984199813e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42861384686661741,0.089171351053639922,0.0096071684620388509,0.0,7.4735255013755064e-06,0.026147110495882232,0.0098286356485108618,0.0011158855582779357,2.4579385326341878e-11,0.0099675481260203744,5.2167691647661381e-09,0.00037080969090562817,5.6884385530985012e-08,2.38705612773278e-08,6.6289520125598823e-10,1.0976075221563247e-10,1.5393089440284159e-08,0.00023493751854536789,0.0061965270926620589,0.016592506401893945,0.00036589400344571742,6.4974927289071974e-08,2.3823419821285775e-08,6.2129675943419436e-07,0.00050659089293335628,0.00037178311950827056,2.9789072869602177e-06,6.0397409196314336e-09,1.3800390158201285e-06,1.1422632924996729e-06,1.5329774962485988e-10,2.9473205109545578e-08,2.5687998941054126e-05,6.4167663852286848e-11,3.318136430054298e-10,2.4515512090226513e-10
3.023569959158156e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42859904272820604,0.089101096996549806,0.0095692115379239669,0.0,7.5490694579656124e-06,0.026276144649207082,0.0098880887598745189,0.0011169283832345904,2.4957439570914703e-11,0.0099707944416683458,5.2308695033594547e-09,0.00037109603701659407,5.7001243443088887e-08,2.4035029065465568e-08,6.6741859739614475e-10,1.1051560459953348e-10,1.5465355904642484e-08,0.0002369015639381664,0.0061914125608526563,0.016608891128261721,0.00036672392658239616,6.5188845754813991e-08,2.3737024472423207e-08,6.2146955224032525e-07,0.00050907513507447287,0.00037489127764609906,2.9815947767116886e-06,6.059050189871095e-09,1.3814824923435602e-06,1.14083098469352e-06,1.542031201218273e-10,2.9650463857486654e-08,2.5904490842834664e-05,6.4701861884187072e-11,3.3510968751842865e-10,2.4671838452354505e-10
3.037669934116499e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42858451369765554,0.089031049434291118,0.0095314071591041348,0.0,7.6248724117623055e-06,0.026405050883959273,0.0099475255325533387,0.0011179349368470738,2.5339118293100168e-11,0.0099738927493123256,5.2447443919785678e-09,0.00037138257416152287,5.7116559338688039e-08,2.4199115950049022e-08,6.7194741489100655e-10,1.1127005747192953e-10,1.5537462835057239e-08,0.0002388677975252593,0.0061863168143731434,0.016624986845715971,0.00036755114053584298,6.5401409133027721e-08,2.3650595367881157e-08,6.2163370241068421e-07,0.00051155705495589936,0.00037800289915756324,2.9841870982775466e-06,6.0782916226098755e-09,1.382915005363287e-06,1.1394051600506597e-06,1.5510823768935803e-10,2.982768044536079e-08,2.6121239655332471e-05,6.5236662347825413e-11,3.384167123312051e-10,2.482785219566652e-10
3.051769909074842e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42857025771198348,0.088961207295282799,0.009493754654338828,0.0,7.7009315848109718e-06,0.026533828374537872,0.010006945129765847,0.0011189055752761675,2.5724431112578246e-11,0.0099768447120031738,5.2583952930228152e-09,0.00037166929359395311,5.7230346985362164e-08,2.4362814139575348e-08,6.7648158501445628e-10,1.1202408941051107e-10,1.5609409052639669e-08,0.00024083615365085546,0.006181239737484581,0.016640795736292947,0.00036837566143788628,6.5612619592940733e-08,2.3564139298399208e-08,6.2178931205632706e-07,0.00051403663912791644,0.00038111788013558506,2.9866852033061181e-06,6.0974655349047912e-09,1.3843366671523238e-06,1.1379857835985265e-06,1.5601309102480352e-10,3.0004852567894353e-08,2.6338238250235696e-05,6.5772047969393169e-11,3.4173460002675556e-10,2.4983548753347806e-10
3.065869884033185e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42855627272556612,0.088891569511240151,0.009456253356096754,0.0,7.7772441963479167e-06,0.026662476310894048,0.01006634672549654,0.0011198406534064843,2.611338750398687e-11,0.0099796519773949922,5.2718236841826251e-09,0.00037195618669801496,5.7342620126109459e-08,2.4526115951014157e-08,6.8102103945147759e-10,1.1277767926123353e-10,1.5681193388384302e-08,0.00024280656726422526,0.0061761812150863188,0.016656319963847355,0.00036919750527688585,6.5822479350994872e-08,2.3477662930067046e-08,6.2193648226440432e-07,0.00051651387440818141,0.00038423611763062783,2.9890900396210245e-06,6.1165722449839209e-09,1.3857475890920658e-06,1.1365728208958991e-06,1.5691766897470906e-10,3.0181977950025273e-08,2.655547956538241e-05,6.6308001637283484e-11,3.4506323310042975e-10,2.513892364685213e-10
3.0799698589915277e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42854255670996655,0.0888221350172229,0.009418902600526996,0.0,7.853807463065472e-06,0.026790993898331891,0.010125729504378723,0.0011207405248110187,2.6505996797224415e-11,0.0099823161778937637,5.2850310577355497e-09,0.00037224324498619547,5.7453392477321301e-08,2.4689013809334146e-08,6.8556571029596135e-10,1.13530806136709e-10,1.5752814683178363e-08,0.00024477897391837164,0.0061711411327147261,0.016671561674226905,0.00037001668789959788,6.6030990669748919e-08,2.3391172806198669e-08,6.2207531310923725e-07,0.00051898874787812874,0.00038735750964859412,2.9914025511368182e-06,6.1356120722097613e-09,1.3871478816822967e-06,1.1351662380222658e-06,1.5782196053310519e-10,3.0359054346557169e-08,2.6772956604592984e-05,6.6844506401642796e-11,3.4840249397036068e-10,2.5293972485109076e-10
3.0940698339498707e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42852910765376573,0.088752902751682114,0.0093817017274304953,0.0,7.930618599373496e-06,0.026919380357311496,0.010185092661578707,0.0011216055417168276,2.6902268177764015e-11,0.0099848389308038969,5.2980189198556525e-09,0.00037253046009714955,5.756267772681109e-08,2.4851500247021478e-08,6.901155300485301e-10,1.1428344941459046e-10,1.5824271787810988e-08,0.00024675330976862183,0.0061661193765418822,0.016686522995444923,0.00037083322501300675,6.6238155856800832e-08,2.3304675349178141e-08,6.2220590366323365e-07,0.00052146124687941521,0.00039048195514859713,2.9936236777774876e-06,6.154585337043419e-09,1.3885376545509309e-06,1.1337660015674594e-06,1.5872595483982139e-10,3.0536079541817798e-08,2.6990662437494206e-05,6.738154547390392e-11,3.517522649877491e-10,2.5448690963730772e-10
3.1081698089082136e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42851592356239465,0.08868387165650625,0.0093446500802317842,0.0,8.0076748176572688e-06,0.027047634923254255,0.010244435402681286,0.001122436054971818,2.7302210686979478e-11,0.0099872218384726482,5.3107887899361452e-09,0.00037281782379355557,5.7670489531896569e-08,2.5013567903590392e-08,6.9467043161438161e-10,1.1503558873594935e-10,1.5895563562982058e-08,0.00024872951157114184,0.006161115833374281,0.016701206037851142,0.00037164713218612035,6.6443977263728862e-08,2.3218176862276966e-08,6.2232835200763663e-07,0.00052393135901040663,0.00039360935404061069,2.9957543553977767e-06,6.1734923610085868e-09,1.3899170164635849e-06,1.1323720786214629e-06,1.5962964117881899e-10,3.07130513493216e-08,2.7208590199335497e-05,6.7919102226300028e-11,3.5511242844700288e-10,2.56030748642177e-10
3.1222697838665566e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42850300245796885,0.088615040677066229,0.009307747005951059,0.0,8.0849733285317718e-06,0.02717575684635036,0.010303756943576541,0.0011232324140126313,2.7705833222482639e-11,0.0099894664884325607,5.3233421999252202e-09,0.00037310532796001471,5.77768415175351e-08,2.5175209525086023e-08,6.9923034830114885e-10,1.1578720400364614e-10,1.5966688879310772e-08,0.00025070751668137279,0.0061561303906514913,0.016715612894300486,0.00037245842485173337,6.664845728505113e-08,2.3131683531443886e-08,6.2244275524311947e-07,0.00052639907212271078,0.00039673960718299562,2.9977955157072749e-06,6.1923334666562483e-09,1.391286075332918e-06,1.130984436764469e-06,1.6053300897654556e-10,3.0889967611436517e-08,2.7426733090797283e-05,6.8457160191360367e-11,3.5848286659572966e-10,2.5757120053164288e-10
3.1363697588248995e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42849034237912526,0.088546408762259055,0.0092709918551765191,0.0,8.1625113410923924e-06,0.02730374539136857,0.010363056510347919,0.0011239949668335959,2.8113144538471921e-11,0.0099915744535418564,5.335680693674964e-09,0.00037339296460099365,5.7881747274510538e-08,2.5336417963579814e-08,7.0379521381677994e-10,1.1653827538069471e-10,1.6037646617343785e-08,0.00025268726305239543,0.0061511629364448279,0.016729745640320096,0.0003732671183081559,6.6851598357203448e-08,2.3045201427067431e-08,6.2254920950022236e-07,0.00052886437431774985,0.0003998726163799111,2.9997480861972151e-06,6.2111089775294295e-09,1.3926449382277921e-06,1.1296030440570987e-06,1.6143604780030909e-10,3.106682619905492e-08,2.7645084377791826e-05,6.8995703061388616e-11,3.6186346164458575e-10,2.5910822481464134e-10
3.1504697337832424e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42847794138085937,0.08847797486455114,0.0092343839820370078,0.0,8.2402860631621184e-06,0.027431599837468072,0.01042233333916155,0.0011247240599567292,2.8524153246091892e-11,0.0099935472921229267,5.3478058263031683e-09,0.00037368072583880826,5.7985220357670981e-08,2.5497186176657691e-08,7.0836496226743078e-10,1.1728878328862034e-10,1.6108435667563124e-08,0.00025466868923322062,0.0061462133594559834,0.016743606334274436,0.00037407322772091151,6.7053402957534947e-08,2.2958736505711859e-08,6.2264780994963762e-07,0.00053132725394337572,0.0004030082843786105,3.0016129900699201e-06,6.2298192181284354e-09,1.3939937113822235e-06,1.128227869030861e-06,1.623387473566713e-10,3.1243625011268392e-08,2.7863637391256722e-05,6.9534714687923643e-11,3.652540957769831e-10,2.6064178183515086e-10
3.1645697087415854e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42846579753436653,0.088409737940019786,0.0091979227441749342,0.0,8.3182947015351959e-06,0.027559319478012552,0.01048158667615685,0.0011254200384027612,2.8938867813803407e-11,0.0099953865480988998,5.3597191635678808e-09,0.00037396860391164803,5.8087274284216443e-08,2.5657507226901246e-08,7.129395281553772e-10,1.1803870840581227e-10,1.6179054930393509e-08,0.00025665173436701131,0.0061412815490156682,0.016757197017528608,0.00037487676812440279,6.7253873603321482e-08,2.2872294611826816e-08,6.2273865081234875e-07,0.00053378769959052644,0.00040614651486662814,3.0033911461708387e-06,6.2484645138763427e-09,1.3953325002041753e-06,1.126858880678774e-06,1.6324109748986169e-10,3.1420361975046716e-08,2.8082385526941192e-05,7.0074179081184002e-11,3.6865465115865473e-10,2.6217183276424639e-10
3.1786696836999283e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42845390892688245,0.088341696948394458,0.0091616075027194689,0.0,8.3965344622173409e-06,0.027686903620386363,0.010540815777338321,0.0011260832456631573,2.9357296567764306e-11,0.0099970937511283907,5.371422281254545e-09,0.00037425659117164099,5.8187922532034973e-08,2.5817374281362195e-08,7.1751884637694309e-10,1.1878803166587051e-10,1.6249503316209423e-08,0.0002586363381892364,0.0061363673950821998,0.016770519714609959,0.00037567775442354803,6.7453012850796545e-08,2.27858814794313e-08,6.2282182536962227e-07,0.00053624570008992622,0.00040928721246885776,3.0050834689230957e-06,6.2670451910848636e-09,1.3966614092841351e-06,1.1254960484462065e-06,1.6414308818020968e-10,3.1597035044920595e-08,2.8301322245185616e-05,7.0614080409496284e-11,3.720650099470808e-10,2.6369833959215449e-10
3.1927696586582712e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42844227366152765,0.088273850853096511,0.0091254376222600492,0.0,8.4750025506624614e-06,0.027814351585812757,0.010600019908468553,0.0011267140236731292,2.9779447692220309e-11,0.009998670416738421,5.3829167645756628e-09,0.00037454468008295673,5.8287178538087237e-08,2.5976780611030266e-08,7.2210285222044093e-10,1.1953673425594757e-10,1.6319779745341645e-08,0.00026062244102575851,0.0061314707882401129,0.016783576433367812,0.00037647620139538495,6.7650823294198678e-08,2.2699502733772415e-08,6.2289742597285871e-07,0.00053870124450881851,0.00041243028274452704,3.0066908682645342e-06,6.2855615769204235e-09,1.3979805424035489e-06,1.1241393422218787e-06,1.65044709542596e-10,3.1773642202668318e-08,2.8520441070694303e-05,7.1154402998707566e-11,3.7548505430077343e-10,2.6522126512031325e-10
3.206869633616614e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42843088985715239,0.088206198621278084,0.0090894124708201015,0.0,8.553696172006003e-06,0.027941662709174253,0.010659198344962418,0.0011273127127856034,3.0205329229905982e-11,0.010000118046455534,5.3942042075827638e-09,0.0003748328632199478,5.8385055696837896e-08,2.6135719590294766e-08,7.2669148136412762e-10,1.2028479761508527e-10,1.6389883148083394e-08,0.00026260998379085793,0.0061265916196987279,0.016796369165131525,0.00037727212369064974,6.78473075648361e-08,2.2613163892959035e-08,6.22965544053303e-07,0.00054115432214774854,0.00041557563218407083,3.0082142495871829e-06,6.304013999370777e-09,1.3992900025430576e-06,1.1227887323290772e-06,1.6594595182492236e-10,3.1950181457006025e-08,2.8739735592301742e-05,7.1695131331583203e-11,3.789146663884289e-10,2.6674057295343789e-10
3.220969608574957e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42841975564818358,0.08813873922386016,0.009053531419831104,0.0,8.6326125312948691e-06,0.028068836338835036,0.010718350371782467,0.0011278796517461371,3.0634949082455408e-11,0.010001438127935264,5.4052862125906026e-09,0.00037512113326532799,5.8481567358733665e-08,2.6294184696399996e-08,7.312846698741787e-10,1.2103220343254699e-10,1.6459812464695953e-08,0.00026459890798519485,0.0061217297812907016,0.016808899884866876,0.0003780655358353228,6.8042468330167909e-08,2.2526870369571412e-08,6.2302627013161993e-07,0.00054360492253737629,0.00041872316820590702,3.0096545136790839e-06,6.3224027872116617e-09,1.4005898918905915e-06,1.1214441895170089e-06,1.6684680540659976e-10,3.2126650843281962e-08,2.8959199462732591e-05,7.2236250047189537e-11,3.8235372839793815e-10,2.682562274915956e-10
3.2350695835333e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42840886918447402,0.088071471635569415,0.0090177938441068535,0.0,8.7117488337139653e-06,0.028195871836465356,0.010777475283335449,0.0011284151776687491,3.1068315010822442e-11,0.010002632135089808,5.4161643896133716e-09,0.00037540948300838746,5.8576726828726237e-08,2.6452169508894816e-08,7.3588235420267233e-10,1.2177893364614528e-10,1.6529566645413791e-08,0.00026658915569371066,0.0061168851654705824,0.016821170551330634,0.00037885645223215207,6.8236308292900918e-08,2.244062747224645e-08,6.2307969382733587e-07,0.0005460530354353348,0.00042187279915311516,3.0110125566684533e-06,6.3407282699741004e-09,1.4018803118492819e-06,1.1201056849523792e-06,1.6774726079705512e-10,3.2303048423174177e-08,2.9178826398355604e-05,7.2777743940262589e-11,3.858021225452659e-10,2.6976819392228775e-10
3.249169558491643e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4283982286311524,0.088004394834974367,0.0089821991218180467,0.0,8.7911022848094821e-06,0.028322768576867958,0.01083657238336997,0.0011289196260126607,3.1505434635710464e-11,0.010003701528214146,5.426840355812867e-09,0.00037569790534324246,5.8670547364840133e-08,2.6609667709076388e-08,7.4048447118558874e-10,1.2252497044056569e-10,1.6599144650449251e-08,0.0002685806695834716,0.0061120576653133207,0.016833183107223624,0.00037964488716214279,6.8428830190102862e-08,2.2354440407239731e-08,6.2312590386814933e-07,0.00054849865082312263,0.00042502443429002487,3.0122892699701071e-06,6.3589907779117113e-09,1.4031613630452401e-06,1.1187731902110871e-06,1.6864730863425423e-10,3.2479372284391929e-08,2.9398610178931587e-05,7.3319597960563181e-11,3.8925973108319637e-10,2.71276438212544e-10
3.263269533449986e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4283878321684752,0.087937507804520323,0.0089467466344670885,0.0,8.8706700907087694e-06,0.028449525947806486,0.010895640984875297,0.0011293933305599141,3.1946315438011007e-11,0.010004647754110465,5.4373157349583921e-09,0.00037598639326712045,5.8763042176784136e-08,2.6766673079428489e-08,7.4509095804082096e-10,1.2327029624568693e-10,1.6668545449996609e-08,0.00027057339290145592,0.0061072471745127746,0.016844939479342021,0.0003804308547860286,6.862003679233152e-08,2.2268314279964114e-08,6.231649880991132e-07,0.00055094175890303481,0.0004281779837987139,3.0134855402340916e-06,6.377190641968634e-09,1.4044331453351516e-06,1.1174466772701443e-06,1.6954693968324358e-10,3.2655620540380566e-08,2.9618544647355702e-05,7.3861797212218486e-11,3.9272643630994259e-10,2.7278092710102779e-10
3.277369508408329e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42837767799168086,0.087870809530563435,0.0089114357668631759,0.0,8.9504494583370229e-06,0.028576143349835874,0.01095468040998126,0.0011298366233938645,3.2390964759251473e-11,0.01000547224621103,5.4475921568982968e-09,0.0003762749398786782,5.8854224424605716e-08,2.6923179503054389e-08,7.4970175236620292e-10,1.24014893734897e-10,1.673776802423568e-08,0.00027256726947228572,0.0061024535873802025,0.01685644157872709,0.00038121436914570765,6.8809930902778385e-08,2.2182254096505704e-08,6.2319703349169284e-07,0.00055338235009513436,0.00043133335877541947,3.0146022492965156e-06,6.3953281937474914e-09,1.4056957578137603e-06,1.1161261184996953e-06,1.7044614483470895e-10,3.2831791330030018e-08,2.9838623709394246e-05,7.4404326953051005e-11,3.9620212057763038e-10,2.7428162809015616e-10
3.2914694833666718e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42836776431084461,0.087804299003403988,0.0088762659070976222,0.0,9.0304375956306635e-06,0.028702620196134634,0.011013689989859254,0.0011302498348785099,3.2839389802051521e-11,0.010006176424699531,5.4576712570430213e-09,0.00037656353837635479,5.8944107217387452e-08,2.7079180963104693e-08,7.5431679213754752e-10,1.2475874582340684e-10,1.6806811363334821e-08,0.00027456224369590596,0.006097676798842727,0.016867691300813326,0.00038199544416566518,6.899851535642868e-08,2.2096264765117519e-08,6.2322212615270059e-07,0.00055582041503425539,0.00043449047122686541,3.0156402741324825e-06,6.4134037654780338e-09,1.4069492988211766e-06,1.1148114866552677e-06,1.7134491510355073e-10,3.3007882817386657e-08,3.005884133341603e-05,7.4947172593894993e-11,3.9968666630064657e-10,2.7577850943823526e-10
3.3055694583250147e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42835808935073588,0.087737975217318534,0.0088412364465194539,0.0,9.1106317117475354e-06,0.028828955912339093,0.01107266906462428,0.0011306332936386596,3.3291597630587989e-11,0.010006761696630865,5.467554675859451e-09,0.0003768521820567539,5.9032703611984776e-08,2.7234671542200073e-08,7.5893601570669328e-10,1.2550183566656001e-10,1.687567446745339e-08,0.00027655826054521262,0.0060929167044417847,0.01687869052557496,0.00038277409365435571,6.9185793019234754e-08,2.2010351097690936e-08,6.2324035133310975e-07,0.00055825594456704721,0.00043764923406650893,3.0166004868111089e-06,6.4314176899856616e-09,1.4081938659500686e-06,1.1135027548701085e-06,1.7224324162747568e-10,3.318389319136851e-08,3.0279191550118661e-05,7.549031969790111e-11,4.0317995596386348e-10,2.7727154015160938e-10
3.3196694332833576e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42834865135067601,0.087671837170591224,0.0088063467797112379,0.0,9.1910290172738969e-06,0.028955149936379512,0.011131616983238128,0.0011309873265409095,3.3747595171067957e-11,0.010007229456049477,5.4772440583764933e-09,0.00037714086431306121,5.9120026611804371e-08,2.7389645421849316e-08,7.6355936179957065e-10,1.2624414665814064e-10,1.6944356346743572e-08,0.00027855526556363054,0.0060881732003315687,0.016889441117670989,0.00038355033130558168,6.9371766787306119e-08,2.1924517811205744e-08,6.2325179343675059e-07,0.00056068892974905167,0.00044080956111070793,3.0174837544525808e-06,6.4493703006608091e-09,1.4094295560527097e-06,1.1121998966477438e-06,1.7314111566560594e-10,3.3359820665483874e-08,3.0499668452249821e-05,7.6033753979829243e-11,4.0668187213073215e-10,2.787606899768317e-10
3.3337694082417006e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42833944856439893,0.08760588386554409,0.0087715963044651575,0.0,9.2716267244282525e-06,0.029081201718318087,0.011190533103413525,0.0011313122586754133,3.4207389212210061e-11,0.010007581084106218,5.4867410537017043e-09,0.00037742957863349033,5.9206089165622337e-08,2.7544096881862743e-08,7.6818676951427571e-10,1.2698566242867837e-10,1.7012856021351691e-08,0.00028055320486264335,0.0060834461832774255,0.016899944926588636,0.0003843241706998224,6.9556439586111696e-08,2.1838769529158767e-08,6.2325653602889104e-07,0.0005631193618418172,0.00044397136707481248,3.0182909391871865e-06,6.4672619314280078e-09,1.4106564652478692e-06,1.1109028858546097e-06,1.7403852859710366e-10,3.353566347755329e-08,3.0720266194323688e-05,7.6577461305330313e-11,4.1019229745125275e-10,2.8024592939285026e-10
3.3478693832000435e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4283304792599123,0.087540114308566813,0.0087369844217593251,0.0,9.3524220472620555e-06,0.029207110720188795,0.01124941679151936,0.0011316084133384319,3.4670986405733656e-11,0.010007817949173816,5.496047314548816e-09,0.00037771831859975983,5.9290904166441088e-08,2.7698020299761073e-08,7.7281817831915347e-10,1.277263668437511e-10,1.7081172521418882e-08,0.00028255202511927769,0.0060787355506542653,0.016910203786785233,0.00038509562530557453,6.973981436969849e-08,2.1753110782971708e-08,6.2325466184470392e-07,0.00056554723231004795,0.0004471345675691834,3.0190228981163002e-06,6.4850929167160311e-09,1.4118746889276511e-06,1.1096116967129262e-06,1.7493547191981124e-10,3.3711419889434544e-08,3.0940978992332776e-05,7.7121427690217628e-11,4.1371111466981635e-10,2.817272296032169e-10
3.3619693581583865e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42832174171936066,0.087474527510144923,0.0087025105357343546,0.0,9.4334122018573056e-06,0.02933287641583911,0.011308267422486954,0.0011318761120156474,3.5138393266855565e-11,0.010007941406960921,5.505164496776046e-09,0.00037800707788559953,5.9374484450385035e-08,2.7851410150180176e-08,7.7745352805089721e-10,1.2846624400228586e-10,1.7149304887081086e-08,0.00028455167357354136,0.0060740412004449381,0.016920219517828738,0.00038586470848062218,6.9921894119921504e-08,2.166754601337832e-08,6.2324625279762306e-07,0.00056797253281878673,0.00045029907909513889,3.0196804832752718e-06,6.5028635914275773e-09,1.4130843217640676e-06,1.108326303793602e-06,1.7583193724890837e-10,3.3887088186751124e-08,3.1161801123455208e-05,7.7665639299727265e-11,4.1723820663292692e-10,2.8320456252831586e-10
3.3760693331167294e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42831323423889001,0.087409122484887691,0.0086681740536701385,0.0,9.51459440652108e-06,0.02945849829077345,0.011367084379717268,0.0011321156743662162,3.5609616174794468e-11,0.010007952800624824,5.5140942589350462e-09,0.00037829585025528633,5.9456842795633297e-08,2.8004261004271529e-08,7.8209275891265395e-10,1.2920527823485825e-10,1.7217252168468499e-08,0.00028655209802581959,0.0060693630312385971,0.016929993924536663,0.00038663143347335342,7.0102681845691588e-08,2.1582079571791454e-08,6.2323138998759008e-07,0.00057039525523063233,0.00045346481904083363,3.0202645415981634e-06,6.5205742909099767e-09,1.4142854577157158e-06,1.1070466820094034e-06,1.7672791631558324e-10,3.4062666678623598e-08,3.1382726925757787e-05,7.8210082447769166e-11,4.2077345629679707e-10,2.8467790079761583e-10
3.3901693080750723e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42830495512851335,0.087343898251555016,0.0086339743859628944,0.0,9.5959658819770071e-06,0.029583975841998528,0.011425867054989167,0.0011323274182075591,3.6084661373282424e-11,0.010007853460882806,5.5228382618303046e-09,0.00037858462956220739,5.9537991921389775e-08,2.8156567529098865e-08,7.8673581147214674e-10,1.2994345410198993e-10,1.7285013425704376e-08,0.0002885532468342279,0.0060647009422290241,0.016939528797113593,0.00038739581342395624,7.0282180582229773e-08,2.1496715721650186e-08,6.2321015370919602e-07,0.00057281539160299185,0.00045663170567707102,3.0207759148843164e-06,6.5382253509256253e-09,1.4154781900339746e-06,1.1057728066081365e-06,1.7762340096572018e-10,3.4238153697404251e-08,3.1603750797894764e-05,7.8754743596168109e-11,4.2431674673482586e-10,2.8614721774194557e-10
3.4042692830334153e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42829690271197873,0.087278853833083189,0.0085999109461024053,0.0,9.6775238515537346e-06,0.029709308577870384,0.011484614848368638,0.0011325116595008583,3.6563534971083678e-11,0.010007644706122214,5.5313981680889159e-09,0.00037887340974745271,5.9617944486888812e-08,2.830832448703089e-08,7.9138262665979758e-10,1.306807563924453e-10,1.7352587728903093e-08,0.00029055506891192652,0.0060600548332129748,0.016948825911287262,0.00038815786136573929,7.0460393390346088e-08,2.1411458639747342e-08,6.231826234597142e-07,0.00057523293418536466,0.00045979965815305207,3.0212154397666878e-06,6.5558171076233508e-09,1.4166626112696863e-06,1.1045046531660744e-06,1.7851838315860154e-10,3.4413547598414666e-08,3.1824867198802736e-05,7.9299609353895887e-11,4.2786796114495337e-10,2.8761248738579367e-10
3.418369257991758e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42828907532663768,0.087213988256610017,0.0085659831506495112,0.0,9.7592655413704127e-06,0.02983449601794326,0.011543327168118971,0.0011326687123372568,3.7046242942520227e-11,0.010007327842509222,5.5397756417405552e-09,0.00037916218483843102,5.9696713090436609e-08,2.8459526735130458e-08,7.9603314576687371e-10,1.3141717012152703e-10,1.7419974158167714e-08,0.00029255751372439417,0.0060554246045884741,0.016957887028443211,0.00038891759022621541,7.0637323355714179e-08,2.1326312417537866e-08,6.2314887794703744e-07,0.00057764787541666172,0.00046296859649206236,3.0215839476819194e-06,6.5733498975093453e-09,1.4178388132787298e-06,1.1032421975814421e-06,1.7941285496562447e-10,3.4588846759686397e-08,3.2046070647391574e-05,7.98446664762942e-11,4.3142698285690122e-10,2.8907368443963465e-10
3.432469232950101e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42828147132331529,0.087149300553499148,0.0085321904192138115,0.0,9.841188180519181e-06,0.029959537692820039,0.011602003430611928,0.0011327988889247422,3.7532791128004262e-11,0.010006904164096379,5.547972347807488e-09,0.00037945094894751863,5.9774310268487451e-08,2.8610169224540179e-08,8.0068731044362809e-10,1.3215268052937072e-10,1.7487171803586746e-08,0.00029456053128666595,0.0060508101573531099,0.016966713895758032,0.00038967501282849047,7.0812973588185007e-08,2.1241281062428189e-08,6.2310899509750369e-07,0.0005800602079225536,0.00046613844158710076,3.0218822648421289e-06,6.590824057419324e-09,1.4190068872291277e-06,1.1019854160680348e-06,1.8030680856903338e-10,3.4764049581704626e-08,3.2267355722231783e-05,8.0389901864289532e-11,4.3499369533928595e-10,2.9053078429228346e-10
