Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HOX(22),HX(19),H2X(49),CH2X(27),CHX(28),CX(26),OCX(25)
6.324136336031189e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3306883309721167,0.11296787004810219,0.022234427539643997,0.0,7.2975227578979166e-15,3.6557765677381409e-07,1.4858531434486922e-06,4.7627963694429411e-12,4.8015028107310742e-24,1.0231995397624477e-06,2.874896455323797e-25,7.0635145174535187e-09,1.666991250121352e-19,6.6080911923850303e-18,1.1518311449482581e-17,5.1699816329439244e-20,1.0048253548717845e-16,1.9277067653125846e-19,0.0056994040046659733,0.0011727944475878075,2.3714343215047616e-08,5.4716345998329943e-12,6.8458138680303615e-06,5.0413020851039452e-09,3.7070602538729779e-12,3.3010362208778579e-08,1.2618596565979901e-07,6.1020217681536631e-13
6.339787781927474e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3306847552128816,0.11296713896979173,0.022233008900403143,0.0,7.3921114530918605e-15,3.6938307511015264e-07,1.4932239932152093e-06,4.8052396355871436e-12,4.8562955245343228e-24,1.0276734845443234e-06,2.9230070763712976e-25,7.0875869826958425e-09,1.6841847059284891e-19,6.6818806926263671e-18,1.1618834021821875e-17,5.210188298514536e-20,1.0140527303621126e-16,1.9512038375938597e-19,0.0057001230792397984,0.0011756243551831061,2.3768455412395455e-08,5.5061360076282163e-12,6.8723781934234483e-06,5.0951508937094763e-09,3.7265969313332241e-12,3.313387731493323e-08,1.2616717400074488e-07,6.1224017217957384e-13
6.35387408323413e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33068154433999919,0.11296648808214603,0.022231732228675923,0.0,7.4780654877328182e-15,3.7283265496803338e-07,1.499872009304177e-06,4.8436966796485436e-12,4.9060253023876848e-24,1.0317077452856013e-06,2.9669117796924889e-25,7.1092883547464205e-09,1.6997850950162409e-19,6.7488330977817289e-18,1.1709848740675308e-17,5.2465445640275025e-20,1.0224098885865651e-16,1.9725581760783353e-19,0.0057007631413155211,0.0011781710505883954,2.3817159589132434e-08,5.5372865459429563e-12,6.8963015229507383e-06,5.1439753696700804e-09,3.7442416879706726e-12,3.324512558063069e-08,1.261504183179176e-07,6.1407685864521551e-13
6.367960384540786e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33067834032468874,0.11296584383639345,0.022230455655021911,0.0,7.5648055507888238e-15,3.76305731552601e-07,1.5065335295139731e-06,4.8823994692445572e-12,4.9561519393135642e-24,1.0357493076136353e-06,3.0113966185210739e-25,7.1310239548130683e-09,1.7155059022061112e-19,6.8163016339262776e-18,1.1801381220618079e-17,5.2830624779188702e-20,1.03081698580068e-16,1.9941101654998384e-19,0.0057013965404622184,0.0011807175363430184,2.3865866785906789e-08,5.5685310494685592e-12,6.9202392874020985e-06,5.1931428531776398e-09,3.7619449314384613e-12,3.3356453192625437e-08,1.2613380987738982e-07,6.1591590421056502e-13
6.382046685847442e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33067514310194512,0.11296520616746798,0.022229179179379732,0.0,7.6523366706498745e-15,3.7980239498160541e-07,1.5132085566158877e-06,4.9213491899537155e-12,5.0066777944574061e-24,1.0397981685981138e-06,3.0564682561921596e-25,7.1527937606100456e-09,1.7313478888502837e-19,6.8842890023095278e-18,1.1893433402609206e-17,5.319742371296713e-20,1.0392741984601654e-16,2.015861330451051e-19,0.0057020233417482379,0.0011832638125670149,2.3914576992413894e-08,5.5998694386561938e-12,6.9441913044072028e-06,5.2426547275468334e-09,3.7797066488601192e-12,3.3467859318228462e-08,1.2611734741931673e-07,6.1775730845501557e-13
6.396132987154099e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33067195260739879,0.11296457501093871,0.022227902801688477,0.0,7.7406638904236411e-15,3.8332273528343966e-07,1.519897093366065e-06,4.9605470311469898e-12,5.0576052368257331e-24,1.0438543253082515e-06,3.1021334216012338e-25,7.1745977492889147e-09,1.7473118201184274e-19,6.9527979103174173e-18,1.1986007230092728e-17,5.3565845753604157e-20,1.0477817030741268e-16,2.037813205157601e-19,0.0057026436096066987,0.0011858098793794125,2.3963290198373092e-08,5.6313016328151412e-12,6.9681573917635051e-06,5.2925123751119493e-09,3.7975268267446641e-12,3.3579343123457844e-08,1.26101029696718e-07,6.1960107095499585e-13
6.410219288460755e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33066876877731072,0.11296395030300389,0.022226626521887762,0.0,7.8297922678678661e-15,3.8686684239478019e-07,1.5265991425055544e-06,4.999994185992641e-12,5.1089366453063497e-24,1.04791777481279e-06,3.1483989097513915e-25,7.196435897440352e-09,1.7633984650116088e-19,7.0218310714505998e-18,1.2079104648972309e-17,5.3935894214003692e-20,1.0563396762029994e-16,2.0599673335266028e-19,0.0057032574078416083,0.0011883557368982378,2.4012006393528052e-08,5.6628275501155712e-12,6.9921373674419031e-06,5.3427171771900201e-09,3.8154054513997996e-12,3.3690903772222229e-08,1.2608485547625217e-07,6.2144719127482361e-13
6.424305589767411e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33066559154856529,0.11296333198048472,0.02222535033991772,0.0,7.9197268753239382e-15,3.9043480615821654e-07,1.533314706760286e-06,5.0396918514610976e-12,5.1606744086887636e-24,1.0519885141800079e-06,3.1952715822926431e-25,7.2183081810959331e-09,1.7796085963761437e-19,7.0913912053030124e-18,1.2172727607585844e-17,5.4307572407976849e-20,1.064948294456473e-16,2.0823252691948028e-19,0.0057038647996340936,0.0011909013852405231,2.4060725567646777e-08,5.6944471076075803e-12,7.0161310495850625e-06,5.3932705140438717e-09,3.8333425056814102e-12,3.3802540432847475e-08,1.2606882353172685e-07,6.2329566898505097e-13
6.438391891074067e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33066242085866421,0.11296271998081915,0.022224074255718953,0.0,8.0104727996484225e-15,3.9402671631990024e-07,1.5400437888410801e-06,5.0796412283297871e-12,5.2128209256842403e-24,1.0560665404777212e-06,3.2427583680755428e-25,7.2402145757299786e-09,1.7959429909175597e-19,7.1614810375400524e-18,1.2266878056680088e-17,5.4680883650239011e-20,1.0736077344914258e-16,2.1048885755774239e-19,0.0057044658475484192,0.0011934468245223195,2.4109447710521638e-08,5.7261602212207508e-12,7.0401382565166804e-06,5.4441737648453929e-09,3.851337970828546e-12,3.3914252273639628e-08,1.2605293264853558e-07,6.2514650366321762e-13
6.452478192380724e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3306592566457216,0.11296211424205614,0.022222798269232583,0.0,8.1020351421446094e-15,3.9764266252720011e-07,1.5467863914437396e-06,5.1198435211879843e-12,5.2653786049458498e-24,1.060151850773291e-06,3.2908662637050028e-25,7.2621550562613798e-09,1.8124024292145501e-19,7.2321032998767898e-18,1.2361557949385254e-17,5.505583125640666e-20,1.082318173009858e-16,2.1276588259170156e-19,0.0057050606135379813,0.0011959920548587038,2.4158172811969875e-08,5.7579668057547671e-12,7.0641588067514833e-06,5.4954283076388192e-09,3.8693918301086777e-12,3.4026038457686486e-08,1.2603718162876862e-07,6.2699969487446831e-13
6.46656449368738e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33065609884845631,0.11296151470284933,0.022221522380400208,0.0,8.1944190184941029e-15,4.0128273432635345e-07,1.5535425172490692e-06,5.1602999384416414e-12,5.3183498650885425e-24,1.0642444421336279e-06,3.3396023340934026e-25,7.2841295970554306e-09,1.8289876957329289e-19,7.3032607300561686e-18,1.2456769241189621e-17,5.543241854299486e-20,1.0910797867568233e-16,2.1506376033322637e-19,0.0057056491589513366,0.0011985370763637913,2.4206900861833932e-08,5.789866774902551e-12,7.0881925189893137e-06,5.5470355193040262e-09,3.8875040637139567e-12,3.4137898153584006e-08,1.2602156928048608e-07,6.2885524217422223e-13
6.479242164863371e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33065326226615682,0.11296098036796386,0.022220374163897369,0.0,8.2782711582961592e-15,4.0457950025324821e-07,1.559634595015768e-06,5.1969289921550102e-12,5.3663796178989432e-24,1.0679339972437485e-06,3.38400778149776e-25,7.3039357836629155e-09,1.8440226702331896e-19,7.3677622533078283e-18,1.2542915368134619e-17,5.5772751769505121e-20,1.099009140062338e-16,2.1714981101005806e-19,0.0057061735814525599,0.0012008274172611577,2.4250758619232091e-08,5.8186565187668037e-12,7.1098339638283793e-06,5.5937846787120863e-09,3.9038549643499517e-12,3.4238634045769494e-08,1.2600763575484659e-07,6.3052724885184167e-13
6.491919836039362e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33065043078757178,0.11296045096163207,0.022219226026405466,0.0,8.3627966452565699e-15,4.0789594549012947e-07,1.5657376306691929e-06,5.233765754847445e-12,5.4147481156310542e-24,1.0716294455013196e-06,3.4289330765171961e-25,7.3237695184083711e-09,1.8591607815502184e-19,7.4327014892098933e-18,1.2629494943005684e-17,5.6114418243257531e-20,1.1069802174032144e-16,2.1925299822730411e-19,0.0057066930583774085,0.0012031175891786859,2.4294618749270195e-08,5.8475217689000248e-12,7.1314857913067801e-06,5.6408216162362345e-09,3.9202531136456869e-12,3.4339428201880176e-08,1.2599381274526116e-07,6.3220116330336346e-13
6.504597507215354e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33064760436926255,0.11295992644036584,0.022218077967882926,0.0,8.4479992383032787e-15,4.1123213509679953e-07,1.571851626132617e-06,5.2708111153958003e-12,5.4634571422314532e-24,1.0753307847672015e-06,3.474383513632173e-25,7.3436307814613357e-09,1.8744026096914956e-19,7.4980804460133915e-18,1.2716509396151952e-17,5.6457420383846618e-20,1.1149931477078279e-16,2.2137343946584999e-19,0.0057072076332156932,0.0012054075921976019,2.4338481244595739e-08,5.8764624601013697e-12,7.1531478696714761e-06,5.6881473330572425e-09,3.9366984938299737e-12,3.4440280016157788e-08,1.2598009940622335e-07,6.3387698521169642e-13
6.517275178391345e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33064478296817285,0.11295940676105944,0.022216929988288482,0.0,8.5338827056233295e-15,4.1458813406090566e-07,1.5779765833195633e-06,5.3080659651930401e-12,5.5125084882319656e-24,1.0790380129019719e-06,3.5203644335499477e-25,7.3635195526327923e-09,1.8897487372498484e-19,7.563901135869353e-18,1.2803960159406388e-17,5.6801760611449214e-20,1.1230480599276584e-16,2.2351125286687326e-19,0.0057077173490749037,0.0012076974263985239,2.438234609787306e-08,5.9054785264543519e-12,7.1748200673064645e-06,5.7357628295009926e-09,3.9531910865753848e-12,3.4541188882777994e-08,1.2596649489975468e-07,6.3555471426074597e-13
6.529952849567336e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33064196654162625,0.11295889188098594,0.022215782087581175,0.0,8.6204508246209576e-15,4.1796400729657413e-07,1.5841125041338393e-06,5.3455311981510817e-12,5.5619039507612238e-24,1.0827511277659279e-06,3.5668812235430334e-25,7.38343581137629e-09,1.9051997494117658e-19,7.6301655748157319e-18,1.2891848666070797e-17,5.7147441346822662e-20,1.1311450830360748e-16,2.2566655723478182e-19,0.0057082222486835692,0.0012099870918614666,2.4426213301783438e-08,5.9345699013313445e-12,7.196502252735071e-06,5.7836691050170318e-09,3.969730872676171e-12,3.4642154196358393e-08,1.25952998394872e-07,6.3723435013498179e-13
6.542630520743327e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.330639155047322,0.11295838175779412,0.022214634265720345,0.0,8.7077073818753868e-15,4.2135981964305009e-07,1.5902593904695615e-06,5.3832077107036052e-12,5.6116453335561626e-24,1.0864701272190904e-06,3.6139393177903246e-25,7.4033795367890691e-09,1.9207562339657442e-19,7.6968757827642824e-18,1.298017635090084e-17,5.749446501130336e-20,1.139284346027117e-16,2.2783947204016521e-19,0.005708722374394605,0.0012122765886658487,2.4470082849025099e-08,5.9637365173967551e-12,7.2181942946229187e-06,5.8318671581571849e-09,3.9863178320862991e-12,3.4743175351781943e-08,1.2593960906774198e-07,6.3891589251834707e-13
6.555308191919319e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33063634844333262,0.11295787634950505,0.022213486522665651,0.0,8.7956561730983275e-15,4.2477563586333914e-07,1.5964172442111877e-06,5.4210964018088787e-12,5.6617344469734489e-24,1.0901950091212047e-06,3.6615441977205378e-25,7.423350707613194e-09,1.9364187813106368e-19,7.7640337834874025e-18,1.3068944650091027e-17,5.7842834026805053e-20,1.1474659779142855e-16,2.300301174227561e-19,0.0057092177681885977,0.0012145659168904942,2.4513954732313285e-08,5.9929783066108311e-12,7.2398960617804883e-06,5.8803579865542151e-09,4.0029519438784761e-12,3.48442517444239e-08,1.2592632610143093e-07,6.4059934109554787e-13
6.56798586309531e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33063354668809936,0.11295737561450896,0.022212338858377017,0.0,8.8843010030912424e-15,4.2821152064285508e-07,1.6025860672335461e-06,5.4591981729525694e-12,5.7121731080008788e-24,1.0939257713317456e-06,3.709701392357482e-25,7.4433493022366812e-09,1.9521879844640221e-19,7.8316416046049341e-18,1.315815500125972e-17,5.8192550815817206e-20,1.1556901077293267e-16,2.3223861419440117e-19,0.0057097084716770767,0.0012168550766136416,2.4557828944380408e-08,6.02229520023297e-12,7.2616074231660129e-06,5.9291425869005268e-09,4.0196331862789131e-12,3.4945382770025889e-08,1.2591314868600651e-07,6.4228469555126187e-13
6.580663534271301e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33063074974043066,0.11295687951156173,0.022211191272814693,0.0,8.9736456857024059e-15,4.3166753858806921e-07,1.6087658614018698e-06,5.4975139281505459e-12,5.7629631402687234e-24,1.0976624117099199e-06,3.7584164786671585e-25,7.4633752986946503e-09,1.9680644390705831e-19,7.8997012775709223e-18,1.3247808843434144e-17,5.8543617801403355e-20,1.1639568645210194e-16,2.3446508384203913e-19,0.0057101945261057727,0.0012191440679129484,2.4601705477976145e-08,6.0516871288253775e-12,7.2833282478881503e-06,5.9782219549269097e-09,4.0363615366496826e-12,3.5046567824801721e-08,1.2590007601840517e-07,6.4397195557071119e-13
6.593341205447292e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33062795755949709,0.11295638799978198,0.022210043765939217,0.0,9.0636940437837402e-15,4.3514375422516494e-07,1.6149566285718273e-06,5.5360445739516977e-12,5.8141063740610197e-24,1.1014049281146695e-06,3.8076950819069266e-25,7.4834286746704699e-09,1.9840487434104968e-19,7.9682148376603876e-18,1.3337907617035388e-17,5.8896037407199542e-20,1.1722663773539654e-16,2.3670964853068993e-19,0.0057106759723578255,0.0012214328908654942,2.4645584325867476e-08,6.081154022256551e-12,7.3050584052087762e-06,6.0275970853813421e-09,4.0531369715037973e-12,3.5147806305402906e-08,1.2588710730243985e-07,6.4566112083940232e-13
6.618696547799275e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33062238733631527,0.11295541858799295,0.022207748988092347,0.0,9.2459171225214171e-15,4.4215703627026035e-07,1.6273710892917145e-06,5.6137541762408933e-12,5.9174598006912498e-24,1.1089075804383542e-06,3.9079655837788113e-25,7.5236174741573116e-09,2.0163433076390615e-19,8.1066117793347385e-18,1.3519445727081985e-17,5.9604944176819193e-20,1.1890141874738824e-16,2.412535550995401e-19,0.0057116252020706325,0.0012260100320357749,2.4733348935691941e-08,6.1403124196623387e-12,7.348546195475249e-06,6.1272386075254444e-09,4.0868289964394953e-12,3.5350441133171593e-08,1.258614785745857e-07,6.4904516586938258e-13
6.644051890151258e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33061683569906086,0.11295446705922163,0.022205454524526446,0.0,9.431001000536383e-15,4.4925188133097979e-07,1.6398294640486194e-06,5.6923342829776872e-12,6.0222481636651898e-24,1.11643371116915e-06,4.0105588792657067e-25,7.5639155151730537e-09,2.0490765164208478e-19,8.2468487877414819e-18,1.370278088207552e-17,6.0319290525154309e-20,1.2059345708763933e-16,2.4587132489692319e-19,0.0057125564807492387,0.001230586500729793,2.4821122716338967e-08,6.1997698176612389e-12,7.3920697512278425e-06,6.2280750908578737e-09,4.1207090561619357e-12,3.5553282436591206e-08,1.2583625626810741e-07,6.5243682813648872e-13
6.66940723250324e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33061130233384728,0.11295353309914816,0.02220316037493604,0.0,9.6189765803167487e-15,4.5642880259011987e-07,1.6523317673472102e-06,5.7717922380264343e-12,6.1284863459312374e-24,1.1239833031693654e-06,4.1155217450203526e-25,7.6043226066398798e-09,2.0822532517342855e-19,8.3889422812758619e-18,1.3887924654033849e-17,6.103909586174241e-20,1.2230285605246515e-16,2.5056395996097946e-19,0.0057134701227271626,0.0012351622975439603,2.4908905610575598e-08,6.2595256305961761e-12,7.4356280323541424e-06,6.3301144558300752e-09,4.1547769322153572e-12,3.5756325407537806e-08,1.2581143425522029e-07,6.5583610514645042e-13
6.694762574855223e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33060578693229575,0.1129526163989549,0.02220086653902012,0.0,9.8098749041842335e-15,4.6368831181812441e-07,1.6648780135426192e-06,5.8521354260471763e-12,6.2361893379650207e-24,1.1315563392973655e-06,4.2229017646023434e-25,7.6448385519640004e-09,2.1158784385360488e-19,8.5329087381852982e-18,1.4074888635836695e-17,6.1764379605131309e-20,1.2402971895191081e-16,2.5533247346935819e-19,0.0057143664368357024,0.00123973742306595,2.4996697561453051e-08,6.3195792620591681e-12,7.4792200014531884e-06,6.4333646051506262e-09,4.1890323926903763e-12,3.5959565247079633e-08,1.2578700651311785e-07,6.5924299441690078e-13
6.720117917207205e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33060028919143936,0.11295171665523018,0.022198573016482037,0.0,1.0003727152857604e-14,4.7103091933106029e-07,1.6774682168416849e-06,5.9333712725842078e-12,6.3453722381185685e-24,1.1391528024076748e-06,4.3327473401628286e-25,7.6854631490737317e-09,2.1499570450328651e-19,8.6787646961380645e-18,1.4263684440745568e-17,6.2495161182830896e-20,1.2577414910590509e-16,2.6017788983718315e-19,0.0057152457265002114,0.0012443118778748506,2.5084498512308715e-08,6.3799301050095761e-12,7.5228446239211525e-06,6.5378334231195858e-09,4.2234751922960644e-12,3.616299716606879e-08,1.2576296712234115e-07,6.6265749347885671e-13
6.745473259559188e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33059480881362796,0.1129508335698737,0.022196279807029436,0.0,1.0200564644002915e-14,4.7845713394888473e-07,1.6901023913042343e-06,6.0155072441543252e-12,6.4560502529662836e-24,1.1467726753510764e-06,4.4451077042629189e-25,7.7261961904578733e-09,2.1844940829541481e-19,8.8265267517902756e-18,1.4454323701923772e-17,6.3231460031265718e-20,1.2753624984042385e-16,2.6510124481562058e-19,0.0057161082898347215,0.0012488856625413186,2.5172308406768072e-08,6.4405775418933834e-12,7.5665008680364949e-06,6.6435287749664973e-09,4.2581050724427048e-12,3.6366616385678977e-08,1.2573931026517089e-07,6.6607959987782657e-13
6.77082860191117e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33058934550643487,0.11294996685000347,0.022193986910374178,0.0,1.0400418830770785e-14,4.8596746295400496e-07,1.702780550844387e-06,6.0985508483347915e-12,6.5682386976476959e-24,1.1544159409747155e-06,4.5600329318274385e-25,7.7670374632044468e-09,2.2194946078254595e-19,8.9762115603513781e-18,1.4646818071956313e-17,6.3973295595728437e-20,1.2931612448366224e-16,2.7010358559105427e-19,0.0057169544197349688,0.0012534587776277318,2.5260127188746519e-08,6.5015209447636746e-12,7.6101877050445008e-06,6.7504585061921432e-09,4.2929217613193879e-12,3.6570418137959582e-08,1.2571603022397654e-07,6.6950931117496021e-13
6.796183944263153e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33058389898256541,0.11294911620786449,0.022191694326232241,0.0,1.0603321300320731e-14,4.9356241205015065e-07,1.7155027092318872e-06,6.1825096338509928e-12,6.6819529962069103e-24,1.1620825821221989e-06,4.6775739522387372e-25,7.8079867490397536e-09,2.254963719242817e-19,9.1278358351481184e-18,1.4841179222369909e-17,6.4720687330334075e-20,1.3111387636221728e-16,2.7518597088488439e-19,0.0057177844039697561,0.0012580312236883306,2.5347954802451034e-08,6.5627596754020417e-12,7.6539041092412469e-06,6.8586304419142815e-09,4.3279249739787733e-12,3.6774397666351403e-08,1.2569312137958021e-07,6.7294662494792392e-13
6.821539286615135e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33057846895976667,0.11294828136073899,0.022189402054323702,0.0,1.0809303772332672e-14,5.0124248532156655e-07,1.7282688800934568e-06,6.2673911906637816e-12,6.7972086819286738e-24,1.1697725816337003e-06,4.7977825615731372e-25,7.8490438243677734e-09,2.2909065611478492e-19,9.2814163471870094e-18,1.503741884315292e-17,6.547365469797532e-20,1.3292960879728077e-16,2.803494710539594e-19,0.0057185985252707168,0.0012626030012693685,2.5435791192381759e-08,6.6242930854411038e-12,7.6976490580568932e-06,6.9680523862175126e-09,4.3631144124198419e-12,3.697855022620515e-08,1.2567057820959671e-07,6.7639153879174844e-13
6.846894628967118e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33057305516073965,0.11294746203085818,0.022187110094372606,0.0,1.1018398097506227e-14,5.0900818519253319e-07,1.7410790769141633e-06,6.3532031500565094e-12,6.9140213976711293e-24,1.1774859223460595e-06,4.9207114349800924e-25,7.8902084603098957e-09,2.3273283221037952e-19,9.4369699247154824e-18,1.5235548642275456e-17,6.6232217170278387e-20,1.3476342510084309e-16,2.8559516819163594e-19,0.00571939706142048,0.0012671741109092508,2.5523636303333385e-08,6.6861205164879663e-12,7.7414215321383822e-06,7.0787321215074014e-09,4.3984897656761038e-12,3.7182871085271003e-08,1.2564839528678724e-07,6.7984405031947112e-13
6.8722499713191e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33056765731305138,0.11294665794531573,0.022184818446106931,0.0,1.1230636256048216e-14,5.1686001238721717e-07,1.7539333130388022e-06,6.4399531847217718e-12,7.0324068961951837e-24,1.1852225870928899e-06,5.0464141392039885e-25,7.931480422744973e-09,2.364234235572325e-19,9.5945134527817672e-18,1.5435580345209429e-17,6.6996394227560116e-20,1.3661542857190888e-16,2.9092415622946524e-19,0.0057201802853393173,0.0012717445531386733,2.5611490080396484e-08,6.7482413002486359e-12,7.7852205154314248e-06,7.1906774078689264e-09,4.4340507099026049e-12,3.7387355524188801e-08,1.256265672774016e-07,6.8330415716274736e-13
6.897605313671083e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33056227514905079,0.11294586883598258,0.022182527109258519,0.0,1.1446050356148753e-14,5.2479846588986346e-07,1.7668316016732857e-06,6.527649008847829e-12,7.1523810404905751e-24,1.1929825587046781e-06,5.1749451452500156e-25,7.9728594723496727e-09,2.40162958019119e-19,9.7540638727935985e-18,1.5637525694448764e-17,6.776620535878569e-20,1.3848572249272339e-16,2.9633754103950531e-19,0.0057209484651702643,0.0012763143284807627,2.569935246895868e-08,6.8106547586534039e-12,7.8290449952618558e-06,7.3038959824293987e-09,4.4697969084677502e-12,3.7591998836953311e-08,1.2560508893953688e-07,6.8677185697229182e-13
6.922960656023065e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3305569084057845,0.11294509443942323,0.022180236083562992,0.0,1.1664672632446205e-14,5.3282404290533325e-07,1.7797739558860386e-06,6.6162983782047468e-12,7.2739598040985237e-24,1.2007658200088891e-06,5.3063598411959026e-25,8.0143453646391578e-09,2.4395196800527025e-19,9.9156381820758267e-18,1.584139644902969e-17,6.854167006152733e-20,1.4037441012501283e-16,3.0183644053726623e-19,0.0057217018643627559,0.0012808834374512072,2.5787223414705759e-08,6.8733602039831063e-12,7.8728939624162781e-06,7.4183955587259789e-09,4.5057280120444082e-12,3.77967963313791e-08,1.2558395512149202e-07,6.9024714741829507e-13
6.948315998375048e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33055155682491355,0.11294433449681374,0.022177945368759684,0.0,1.1886535444481405e-14,5.4093723881999858e-07,1.7927603886093956e-06,6.7059090902302028e-12,7.3971592714310136e-24,1.2085723538300706e-06,5.4407145451510927e-25,8.055937850008067e-09,2.4779099049830242e-19,1.0079253433427001e-17,1.6047204384051172e-17,6.9322807841923772e-20,1.4228159470623564e-16,3.0742198478529022e-19,0.0057224407417547987,0.001285451880558392,2.5875102863622648e-08,6.9363569389962906e-12,7.9167664112220111e-06,7.5341838260779066e-09,4.541843658705555e-12,3.8001743329542985e-08,1.255631607601416e-07,6.937300261906834e-13
6.97367134072703e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33054622015263346,0.11294358875386083,0.022175654964591601,0.0,1.2111671275141457e-14,5.4913854716300008e-07,1.8057909126410013e-06,6.7964889841150304e-12,7.5219956380866307e-24,1.2164021429899563e-06,5.5780665183643681e-25,8.0976366737718042e-09,2.5168056708222884e-19,1.0244926734675012e-17,1.6254961290195513e-17,7.010963821464078e-20,1.4420737944584859e-16,3.1309531609736709e-19,0.0057231653516536998,0.0012900196583035259,2.5962990761994263e-08,6.9996442570571866e-12,7.9606613396263033e-06,7.6512684489635763e-09,4.5781434740191776e-12,3.8206835168226404e-08,1.2554270087931091e-07,6.9722049099937366e-13
6.999026683079013e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33054089813959475,0.11294285696072275,0.022173364870805318,0.0,1.2340112729093554e-14,5.5742845956787159e-07,1.8188655406452062e-06,6.8880459408884145e-12,7.6484852111630089e-24,1.2242551703075694e-06,5.7184739784809795e-25,8.1394415762081145e-09,2.5562124397055308e-19,1.0412675248231909e-17,1.6464678973249108e-17,7.0902180702832429e-20,1.4615186752158548e-16,3.1885758914338713e-19,0.0057238759439153693,0.0012945867711807717,2.6050887056406253e-08,7.063221442264515e-12,8.0045777492748284e-06,7.769657066402593e-09,4.6146270711477904e-12,3.8412067199336245e-08,1.255225705881745e-07,7.0071853957438503e-13
7.024382025430996e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33053559054082393,0.11294213887193104,0.022171075087150962,0.0,1.257189253120922e-14,5.6580746573454213e-07,1.8319842851544567e-06,6.9805878835028228e-12,7.7766444095658341e-24,1.2321314185993288e-06,5.8619961129506427e-25,8.181352292598969e-09,2.5961357203444231e-19,1.0582516190647904e-17,1.6676369253623468e-17,7.1700454838103086e-20,1.4811516207575062e-16,3.2470997105483248e-19,0.005724572764022268,0.0012991532196773682,2.6138791693745719e-08,7.1270877695811063e-12,8.0485146455894161e-06,7.8893572913428254e-09,4.6512940509470285e-12,3.8617434790327579e-08,1.2550276507965818e-07,7.0422416966595327e-13
7.049737367782978e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33053029711564769,0.11294143424631441,0.022168785613382112,0.0,1.2807043524979233e-14,5.7427605339171992e-07,1.8451471585706839e-06,7.0741227769186088e-12,7.906489764314387e-24,1.2400308706791503e-06,6.0086930925877672e-25,8.2233685532726998e-09,2.6365810683098281e-19,1.0754466832164729e-17,1.6890043965876434e-17,7.2504480160470592e-20,1.5009736621152621e-16,3.3065364153090928e-19,0.0057252560531599632,0.0013037190042737559,2.6226704621201753e-08,7.1912425049642257e-12,8.0924710378450169e-06,8.0103767100527338e-09,4.6881440020690947e-12,3.88229333246041e-08,1.2548327962887023e-07,7.0773737904451765e-13
