Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HX(19),CH2X(27),CHX(28),CX(26),HOX(22),OCX(25),H2X(49),COX(50),CHOX(53),CO2X(24),H2OX(23)
1.556426760159056e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30767805240702628,0.093094997992472159,0.00010364094522991932,7.0225119166182899e-07,3.2433926688273494e-06,0.041439420862809953,0.021107653379140012,3.4330135151782101e-10,2.6857152334651477e-11,4.1568594654399584e-07,9.0253897900242352e-20,9.1692375889326333e-07,2.3824846420910626e-16,6.4569654004117862e-14,2.4983716778892904e-11,2.5315629854456076e-13,1.8390119552620305e-12,1.1403990910809676e-13,0.0044248958143726144,0.024306819873834259,8.7120290873845972e-09,0.00052589530999510312,4.09180081845211e-10,5.6810701940111959e-06,1.8887164215541593e-05,9.3439933249667431e-09,1.6705795390984708e-05,0.00059059014649787567,1.600275464851661e-08,1.0128660881528807e-09,9.6919030686049727e-13,1.3668114686871523e-10
1.5597819033694466e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30771237485642977,0.093058865754915981,0.00010242086787687461,7.0405437225356041e-07,3.2509906802392681e-06,0.04151274857566687,0.021144889196918069,3.4423921630283305e-10,2.7026815500969711e-11,4.1573172965598319e-07,9.0845040275947157e-20,9.1774961578547621e-07,2.3910082854360498e-16,6.4708259367234795e-14,2.5050344073766201e-11,2.5419517541015017e-13,1.8380573067621284e-12,1.1475599021827681e-13,0.0044236710541773342,0.024271981800634664,8.6995357312611549e-09,0.00052640513251484933,4.1126709716148555e-10,5.7052076984137551e-06,1.8951155437779417e-05,9.3386043642396948e-09,1.6736973185018242e-05,0.00059170138413101544,1.6032773277145404e-08,1.0156268324159999e-09,9.6949954032620816e-13,1.3701461144580758e-10
1.563137046579837e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30774666235534076,0.093022794994330429,0.00010121488618805471,7.058529222064052e-07,3.2585665521771589e-06,0.041585951421801735,0.021182061383576693,3.451767670481935e-10,2.7197075692089167e-11,4.1577697815072451e-07,9.1438346581613258e-20,9.1857346174824663e-07,2.3995358746773616e-16,6.4846554215988158e-14,2.5116920300926267e-11,2.5523540324442764e-13,1.8371048305499896e-12,1.1547462416058352e-13,0.0044224483338107098,0.024237179244161983,8.6870780206558037e-09,0.00052691384388518835,4.1336007664999369e-10,5.7293991452235247e-06,1.9015257666655028e-05,9.3331857013065082e-09,1.6768105519424869e-05,0.00059281100739559786,1.6062748127233618e-08,1.0183858322800761e-09,9.698024231493352e-13,1.3734719968643934e-10
1.5664921897902277e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30778091468702146,0.092986785615883333,0.00010002284076257096,7.076468288667965e-07,3.2661202533945471e-06,0.041659029599945073,0.021219170039951888,3.4611400270587419e-10,2.7367932908122135e-11,4.1582169677880464e-07,9.2033817389987688e-20,9.193953037462636e-07,2.4080673745188871e-16,6.4984538953490555e-14,2.5183445278242351e-11,2.5627697766875003e-13,1.8361544992115508e-12,1.1619581207178104e-13,0.0044212276471922475,0.02420241242239702,8.6746559914157804e-09,0.00052742144739450526,4.1545902313200897e-10,5.753644548165432e-06,1.907947093167881e-05,9.3277376173622745e-09,1.6799192435429594e-05,0.00059391901775573248,1.6092679238191022e-08,1.0211430789034713e-09,9.700989885888517e-13,1.3767890979693682e-10
1.5698473330006183e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30781513163837398,0.092950837524538851,9.8844573960122612e-05,7.0943607976621388e-07,3.2736517533841141e-06,0.041731983309142337,0.021256215267039,3.4705092224551011e-10,2.753938714465776e-11,4.1586589025135252e-07,9.2631453264001691e-20,9.2021514871177025e-07,2.4166027498934527e-16,6.5122213988376087e-14,2.5249918825634465e-11,2.5731989431686378e-13,1.8352062854033634e-12,1.1691955507800654e-13,0.0044200089882850575,0.024167681549638644,8.6622696780868672e-09,0.00052792794631834571,4.1756393942601222e-10,5.7779439210378257e-06,1.9143795262654093e-05,9.3222603915001031e-09,1.6830233974562781e-05,0.00059502541668660699,1.612256664972665e-08,1.0238985635282185e-09,9.7038926977157558e-13,1.380097400151903e-10
1.5732024762110088e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30784931299989676,0.092914950625062914,9.7679929882005785e-05,7.1122066262005369e-07,3.2811610223718185e-06,0.041804812748743897,0.021293197165987571,3.479875246542173e-10,2.7711438392784746e-11,4.1590956324039835e-07,9.3231254756856773e-20,9.2103300354475296e-07,2.4251419659614477e-16,6.5259579734711307e-14,2.5316340765057232e-11,2.5836414883488848e-13,1.8342601618560237e-12,1.1764585429483893e-13,0.0044187923510953771,0.024132986836546914,8.6499191139315979e-09,0.00052843334391948233,4.1967482834784406e-10,5.8022972777135419e-06,1.9208230689679002e-05,9.3167543007257346e-09,1.6861230178655907e-05,0.00059613020567433222,1.6152410401844566e-08,1.0266522774794496e-09,9.7067329969215737e-13,1.383396886104332e-10
1.5765576194213994e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30788345856564342,0.0928791248220288,9.6528754352323616e-05,7.1300056532650529e-07,3.288648031311033e-06,0.04187751811839481,0.021330115838096294,3.4892380893641105e-10,2.7884086639114013e-11,4.1595272037922632e-07,9.3833222412110294e-20,9.2184887511313073e-07,2.4336849881094465e-16,6.5396636611907379e-14,2.5382710920483895e-11,2.594097368812993e-13,1.8333161013775254e-12,1.1837471082736734e-13,0.0044175777296721098,0.024098328490185755,8.6376043309472344e-09,0.00052893764344798754,4.2179169271082677e-10,5.8267046321407738e-06,1.9272777243148339e-05,9.311219619972301e-09,1.6892181089837428e-05,0.00059723338621579054,1.6182210534839866e-08,1.029404212164812e-09,9.7095111121307827e-13,1.3866875388302205e-10
1.57991276263179e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30791756813318016,0.092843360019822768,9.5390894899395628e-05,7.1477577596542616e-07,3.2961127518767289e-06,0.041950099618025129,0.021366971384808,3.4985977411362639e-10,2.8057331865801234e-11,4.1599536626272478e-07,9.4437356763760363e-20,9.2266277025294343e-07,2.4422317819488472e-16,6.5533385044632894e-14,2.5449029117890468e-11,2.6045665412690971e-13,1.8323740768565121e-12,1.1910612577025931e-13,0.0044163651181063704,0.024063706714065134,8.6253253598835425e-09,0.00052944084814129521,4.2391453532593297e-10,5.8511659983442466e-06,1.9337434953755313e-05,9.3056566221146311e-09,1.6923086750528487e-05,0.00059833495981848354,1.6211967089294467e-08,1.0321543590739074e-09,9.7122273706465737e-13,1.3899693416421705e-10
1.5832679058421805e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3079516415035457,0.092807656122649199,9.4266200737364145e-05,7.1654628279722392e-07,3.3035551564596801e-06,0.042022557447840024,0.02140376390770473,3.5079541922434047e-10,2.8231174050569333e-11,4.1603750544773289e-07,9.504365833633017e-20,9.234746957685378e-07,2.4507823133145162e-16,6.5669825462727997e-14,2.5515295185239997e-11,2.615048962548539e-13,1.8314340612654486e-12,1.1984010020782843e-13,0.0044151545105310264,0.024029121708182812,8.6130822302603402e-09,0.00052994296122427665,4.2604335900188741e-10,5.8756813904259102e-06,1.9402203852493376e-05,9.3000655779840288e-09,1.6953947203438959e-05,0.00059943492800038382,1.6241680106073233e-08,1.0349027097777102e-09,9.714882098450775e-13,1.3932422781596457e-10
1.586623049052571e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30798567848120939,0.092772013034536069,9.3154522747995847e-05,7.1831207426173989e-07,3.3109752181607006e-06,0.042094891808310241,0.021440493508502852,3.5173074332379743e-10,2.8405613166730963e-11,4.1607914245338409e-07,9.5652127644951907e-20,9.242846584327517e-07,2.4593365482634363e-16,6.5805958301119108e-14,2.5581508952466883e-11,2.625544589605681e-13,1.8304960276636953e-12,1.2057663521410135e-13,0.0044139459011202599,0.0239945736690656,8.6008749703848399e-09,0.00053044398590929758,4.2817816654534922e-10,5.9002508225662853e-06,1.9467083970658018e-05,9.2944467563822292e-09,1.6984762491563211e-05,0.00060053329228978568,1.6271349626319841e-08,1.0376492559280238e-09,9.7174756202040587e-13,1.3965063323067904e-10
1.5899781922629616e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30801967887403164,0.092736430659340133,9.2055713462675846e-05,7.2007313897713548e-07,3.3183729107849188e-06,0.042167102900162519,0.02147716028904827,3.526657454838334e-10,2.858064918321087e-11,4.16120281761446e-07,9.6262765195449814e-20,9.2509266498709928e-07,2.4678944530733583e-16,6.5941783999735096e-14,2.5647670251461351e-11,2.6360533795177356e-13,1.8295599492005094e-12,1.2131573185288498e-13,0.0044127392840891122,0.023960062789810214,8.5887036073687745e-09,0.00053094392539629462,4.303189607610014e-10,5.9248743090249262e-06,1.9532075339848335e-05,9.2888004240962168e-09,1.7015532658176175e-05,0.00060163005422515792,1.6300975691452894e-08,1.0403939892568853e-09,9.7200082592465319e-13,1.3997614883102694e-10
1.593333335473352e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30805364249322381,0.092700908900752055,9.0969627044593118e-05,7.2182946573878305e-07,3.3257482088360738e-06,0.042239190924370264,0.021513764351311668,3.5360042479270583e-10,2.8756282064568163e-11,4.1616092781665773e-07,9.6875571484423015e-20,9.2589872214195194e-07,2.476455994241478e-16,6.6077303003423726e-14,2.5713778916054094e-11,2.6465752894845703e-13,1.8286257991179484e-12,1.2205739117783268e-13,0.0044115346536930588,0.023925589260123659,8.5765681671453515e-09,0.0005314427828728292,4.3246574445173458e-10,5.9495518641419149e-06,1.9597177991968809e-05,9.2831268459117717e-09,1.7046257746829267e-05,0.00060272521535499938,1.6330558343161989e-08,1.0431369015760556e-09,9.7224803375980219e-13,1.4030077306971119e-10
1.5966884786837427e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30808756915330876,0.092665447662301795,8.9896119271114233e-05,7.2358104351815853e-07,3.3331010875108512e-06,0.042311156082144336,0.021550305797383838,3.5453478035492175e-10,2.8932511771018615e-11,4.162010850270635e-07,9.7490546999327388e-20,9.2670283657672003e-07,2.4850211384831037e-16,6.6212515761869844e-14,2.5779834782000881e-11,2.6571102768285245e-13,1.8276935507537e-12,1.2280161423251027e-13,0.0044103320042275752,0.023891153266363142,8.5644686744859452e-09,0.00053194056151416671,4.3461852041873777e-10,5.9742835023382154e-06,1.9662391959231069e-05,9.2774262846284211e-09,1.7076937801346471e-05,0.00060381877723769488,1.6360097623403838e-08,1.0458779847764023e-09,9.7248921759589744e-13,1.4062450442925643e-10
1.6000436218941332e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30812145867208185,0.092630046847363298,8.883504751634436e-05,7.2532786146173843e-07,3.3404315226932419e-06,0.04238299857492385,0.021586784729471047,3.5546881129107052e-10,2.9109338258456837e-11,4.1624075776434323e-07,9.810769221855725e-20,9.2750501494003123e-07,2.4935898527303325e-16,6.6347422729513612e-14,2.584583768696738e-11,2.6676582989942237e-13,1.8267631775438272e-12,1.2354840205046166e-13,0.0044091313300277006,0.023856754991575618,8.5524051530166701e-09,0.00053243726448332378,4.3677729146168164e-10,5.9990692381172475e-06,1.9727717274155289e-05,9.2716990010724846e-09,1.710757286582036e-05,0.00060491074144137179,1.6389593574398395e-08,1.0486172308274233e-09,9.7272440937108961e-13,1.4094734142179529e-10
1.6033987651045238e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30815531087057263,0.092594706359159645,8.7786270733872742e-05,7.2706990888990033e-07,3.3477394909489404e-06,0.042454718604367218,0.021623201249890516,3.5640251673765636e-10,2.9286761478478374e-11,4.1627995036413994e-07,9.8727007611526259e-20,9.2830526384991095e-07,2.5021621041307384e-16,6.6482024365470434e-14,2.5911787470514118e-11,2.6782193135483809e-13,1.8258346530254332e-12,1.2429775565527448e-13,0.0044079326254676298,0.023822394615536834,8.540377625234609e-09,0.00053293289493115312,4.3894206037878602e-10,6.0239090860649532e-06,1.9793153969571964e-05,9.265945254112287e-09,1.7138162984608287e-05,0.00060600110954375926,1.6419046238625124e-08,1.0513546317766134e-09,9.7295364089174494e-13,1.4126928258885611e-10
1.6067539083149143e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30818912557300615,0.092559426100768033,8.674964943970139e-05,7.2880717529582519e-07,3.3550249695197685e-06,0.042526316372343269,0.021659555461065884,3.5733589584693363e-10,2.946478137840176e-11,4.1631866712638456e-07,9.9348493638747762e-20,9.2910358989395711e-07,2.5107378600460762e-16,6.6616321133451319e-14,2.5977683974081479e-11,2.6887932781796123e-13,1.8249079508392484e-12,1.2504967606064436e-13,0.0044067358849602832,0.023788072314790017,8.5283861125240912e-09,0.00053342745599638155,4.4111282996705115e-10,6.0488030608519035e-06,1.9858702078623623e-05,9.2601653006704824e-09,1.7168708202328442e-05,0.00060708988313204948,1.6448455658819151e-08,1.0540901797490195e-09,9.7317694383251223e-13,1.4159032650115037e-10
1.610109051525305e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30822290260676577,0.092524205975124466,8.572504569535429e-05,7.3053965034440527e-07,3.3622879363181297e-06,0.04259779208092241,0.021695847465522791,3.5826894778674346e-10,2.9643397901290525e-11,4.1635691231561705e-07,9.9972150751914719e-20,9.2989999962951804e-07,2.5193170880509737e-16,6.6750313501684303e-14,2.6043527040974791e-11,2.699380150698232e-13,1.8239830447321437e-12,1.2580416427043971e-13,0.0044055411029569067,0.023753788262684077,8.5164306351724475e-09,0.00053392095080570317,4.4328960302226143e-10,6.0737511772325965e-06,1.9924361634765944e-05,9.2543593957398115e-09,1.7199208563856102e-05,0.00060817706380275648,1.6477821877967556e-08,1.0568238669465775e-09,9.7339434973644851e-13,1.4191047175836208e-10
1.6134641947356954e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30825664180235529,0.092489045885028681,8.471232309116607e-05,7.3226732387115338e-07,3.3695283699214998e-06,0.042669145932368112,0.021732077365884499,3.5920167174035229e-10,2.9822610985975148e-11,4.1639469016130483e-07,1.0059797939397902e-19,9.3069449958386467e-07,2.527899755931646e-16,6.6884001942836817e-14,2.6109316516349645e-11,2.7099798890360615e-13,1.8230599085595552e-12,1.2656122127876564e-13,0.0044043482739466499,0.023719542629411408,8.5045112123859465e-09,0.00053441338247380487,4.4547238233925371e-10,6.0987534500481998e-06,1.9990132671769614e-05,9.2485277923944389e-09,1.7229664114319802e-05,0.00060926265316158163,1.6507144939305695e-08,1.0595556856477208e-09,9.736058900151014e-13,1.4222971698893795e-10
1.616819337946086e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30829034299336289,0.092453945733148829,8.3711346729747451e-05,7.3399018588111814e-07,3.3767462495669418e-06,0.04274037812912828,0.021768245264867571,3.6013406690629194e-10,3.0002420567074814e-11,4.1643200485815814e-07,1.0122597999923008e-19,9.3148709625436599e-07,2.5364858316846101e-16,6.7017386933938741e-14,2.6175052247197152e-11,2.7205924512462274e-13,1.822138516287858e-12,1.2732084807002776e-13,0.0044031573924561774,0.023685335582045317,8.4926278623051504e-09,0.00053490475410347357,4.4766117071192145e-10,6.1238098942254609e-06,2.0056015223722045e-05,9.2426707418064838e-09,1.7260074899097653e-05,0.00061034665282327764,1.6536424886313531e-08,1.0622856282066741e-09,9.7381159594865958e-13,1.4254806084987796e-10
1.6201744811564765e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30832400601642329,0.092418905422026063,8.2721983209626084e-05,7.3570822654779896e-07,3.3839415551456604e-06,0.042811488873826825,0.021804351265277615,3.6106613249820162e-10,3.0182826575019297e-11,4.164688605664425e-07,1.0185615299337325e-19,9.3227779610865906e-07,2.5450752835154145e-16,6.7150468956306516e-14,2.6240734082329492e-11,2.7312177955029563e-13,1.8212188419966369e-12,1.2808304561899537e-13,0.0044019684530492622,0.023651167284576995,8.4807806020204825e-09,0.00053539506878559997,4.4985597093347428e-10,6.1489205247797997e-06,2.0122009325028161e-05,9.2367884932560865e-09,1.7290440963813555e-05,0.00061142906441151142,1.6565661762711977e-08,1.0650136870531229e-09,9.7401149868605193e-13,1.4286550202652755e-10
1.623529624366867e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.308357630711183,0.092383924854079272,8.1744100609060859e-05,7.3742143621206927e-07,3.3911142671975757e-06,0.042882478369255433,0.021840395470005089,3.6199786774467093e-10,3.0363828936070622e-11,4.1650526141228802e-07,1.0248849879360738e-19,9.3306660558482278e-07,2.5536680798373644e-16,6.7283248495468174e-14,2.6306361872365389e-11,2.7418558801013769e-13,1.8203008598809195e-12,1.2884781489086433e-13,0.0044007814503263902,0.023617037897952105,8.4689694475871247e-09,0.00053588432959931261,4.5205678579637965e-10,6.1740853568131878e-06,2.0188115010412286e-05,9.2308812941492459e-09,1.7320762354333639e-05,0.00061250988955873398,1.6594855612459373e-08,1.0677398546914411e-09,9.7420562924510933e-13,1.4318203923237024e-10
1.6268847675772576e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30839121692026372,0.092349003931609469,8.0777568470027605e-05,7.391298053810985e-07,3.3982643669059393e-06,0.042953346818365323,0.021876377982021106,3.6292927188908552e-10,3.0545427572344791e-11,4.1654121148799622e-07,1.0312301780870199e-19,9.3385353109154177e-07,2.5622641892702707e-16,6.7415726041088904e-14,2.637193546971584e-11,2.7525066634573108e-13,1.8193845442532997e-12,1.296151568413198e-13,0.0043995963789243775,0.023582947580106987,8.4571944140404694e-09,0.00053637253961194423,4.542636180927881e-10,6.1993044055192514e-06,2.0254332314919953e-05,9.2249493900256679e-09,1.7351039116762496e-05,0.0006135891299060475,1.6624006479747853e-08,1.0704641237004754e-09,9.7439401851268817e-13,1.4349767120882128e-10
1.6302399107876482e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30842476448922723,0.092314142556804396,7.9822257782374666e-05,7.4083332472728254e-07,3.4053918360919751e-06,0.043024094424259175,0.021912298904373417,3.6386034418947354e-10,3.0727622401833275e-11,4.1657671485234319e-07,1.0375971043907384e-19,9.3463857900828313e-07,2.5708635806391812e-16,6.7547902086897799e-14,2.6437454728569764e-11,2.7631701041070623e-13,1.8184698695460397e-12,1.3038507241659814e-13,0.0043984132335159803,0.023548896486004403,8.4454555154102988e-09,0.00053685970187921218,4.5647647061424447e-10,6.2245776861784286e-06,2.03206612739184e-05,9.2189930245792988e-09,1.7381271297439705e-05,0.00061466678710307416,1.6653114408999881e-08,1.0731864867326206e-09,9.7457669724484635e-13,1.4381239672502278e-10
1.6335950539980387e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30845827326654068,0.092279340631742895,7.8878040968146355e-05,7.4253198508717279e-07,3.4124966572095542e-06,0.043094721390183159,0.021948158340182333,3.6479108391835398e-10,3.0910413338424649e-11,4.1661177553088118e-07,1.0439857707686296e-19,9.3542175568545284e-07,2.579466222973154e-16,6.767977713061539e-14,2.6502919504880127e-11,2.7738461607072147e-13,1.8175568103130417e-12,1.3115756255354871e-13,0.00439723200880952,0.023514884767669001,8.433752764736179e-09,0.00053734581944512075,4.5869534615231788e-10,6.2499052141657988e-06,2.0387101923098193e-05,9.2130124396621475e-09,1.7411458942936185e-05,0.00061574286280782775,1.6682179444864755e-08,1.0759069365138306e-09,9.7475369606697831e-13,1.441262145776386e-10
1.6369501972084293e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30849174310354177,0.092244598058399283,7.7944791866072589e-05,7.4422577746041378e-07,3.4195788133398944e-06,0.043165227919519045,0.021983956392636714,3.6572149036258684e-10,3.1093800291925928e-11,4.1664639751623553e-07,1.050396181060083e-19,9.3620306744457513e-07,2.5880720855039942e-16,6.7811351673881797e-14,2.6568329656349518e-11,2.7845347920344135e-13,1.8166453412318361e-12,1.3193262817969535e-13,0.0043960526995485069,0.023480912574222284,8.422086174081032e-09,0.00053783089534222667,4.6092024749812965e-10,6.2752870049433429e-06,2.0453654298475662e-05,9.2070078753098782e-09,1.744160210005072e-05,0.00061681735868658496,1.6711201632215129e-08,1.0786254658424063e-09,9.7492504547401821e-13,1.4443912359065202e-10
1.64030534041882e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30852517385440448,0.092209914738647564,7.7022385716223076e-05,7.4591469300867993e-07,3.4266382881862989e-06,0.043235614215776541,0.022019693164990122,3.6665156282322414e-10,3.1277783168084083e-11,4.1668058476840102e-07,1.0568283390232271e-19,9.3698252057843975e-07,2.5966811376650566e-16,6.7942626222185986e-14,2.6633685042416743e-11,2.7952359569851563e-13,1.8157354371054002e-12,1.3271027021329737e-13,0.0043948753005112577,0.023446980051917241,8.4104557545465844e-09,0.0005383149325914211,4.6315117744327265e-10,6.3007230740720767e-06,2.0520318436392591e-05,9.2009795697383559e-09,1.7471700815806391e-05,0.00061789027641375946,1.6740181016143612e-08,1.081342067589402e-09,9.7509077583057666e-13,1.4475112261516146e-10
1.6436604836292104e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3085585653761056,0.092175290574265781,7.611069914482404e-05,7.4759872305461962e-07,3.4336750660689229e-06,0.04330588048258547,0.022055368760556863,3.6758130061536368e-10,3.1462361868607246e-11,4.1671434121503371e-07,1.0632822483356738e-19,9.3776012135128978e-07,2.6052933490899778e-16,6.8073601284795658e-14,2.6698985524242394e-11,2.8059496145755771e-13,1.8148270728640411e-12,1.3349048956341032e-13,0.004393699806510539,0.02341308734417261,8.3988615162857786e-09,0.00053879793420235993,4.6538813877876675e-10,6.3262134371968403e-06,2.0587094373517933e-05,9.1949277593788582e-09,1.7501755137447267e-05,0.00061896161767177518,1.6769117641959406e-08,1.0840567346968984e-09,9.7525091737117235e-13,1.4506221052918185e-10
1.647015626839601e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30859191752839099,0.092140725466940174,7.520961014923599e-05,7.4927785908080113e-07,3.4406891319195631e-06,0.043376026923688457,0.022090983282708226,3.6851070306800314e-10,3.1647536291185995e-11,4.1674767075173993e-07,1.0697579125952594e-19,9.3853587599894958e-07,2.6139086896115108e-16,6.8204277374687961e-14,2.6764230964695895e-11,2.8166757239412284e-13,1.8139202235670499e-12,1.3427328712994603e-13,0.0043925262123932097,0.02337923459160678,8.3873034685191686e-09,0.00053927990317301569,4.6763113429686697e-10,6.3517581100696369e-06,2.0653982146850363e-05,9.188852678860984e-09,1.7531765112434697e-05,0.00062003138415094321,1.6798011555184912e-08,1.0867694601791252e-09,9.7540550020037401e-13,1.4537238623744005e-10
1.6503707700499915e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30862523017374222,0.092106219318269331,7.4318998083090787e-05,7.5095209272866269e-07,3.4476804712764974e-06,0.043446053742933179,0.02212653683486868,3.6943976952389653e-10,3.1833306329514606e-11,4.1678057724236443e-07,1.0762553353207785e-19,9.3930979072903553e-07,2.622527129260248e-16,6.8334655008481188e-14,2.6829421228340828e-11,2.8274142443368661e-13,1.8130148644045191e-12,1.3505866380373246e-13,0.0043913545130398433,0.02334542193207122,8.3757816195453844e-09,0.00053976084249042413,4.698801667889115e-10,6.3773571085199571e-06,2.0720981793718374e-05,9.1827545610664083e-09,1.7561730788444343e-05,0.00062109957754933741,1.6826862801552441e-08,1.0894802371197566e-09,9.755545542930569e-13,1.4568164867118037e-10
1.653725913260382e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30865850317734506,0.092071772029768142,7.3438743641586349e-05,7.5262141579746635e-07,3.4546490702793263e-06,0.043515961144265446,0.022162029520512161,3.7036849933941167e-10,3.2019671873312062e-11,4.168130645192739e-07,1.0827745199527134e-19,9.4008187172104569e-07,2.6311486382635159e-16,6.8464734706366867e-14,2.6894556181422923e-11,2.838165135136225e-13,1.8121109706987862e-12,1.3584662046657381e-13,0.0043901847033643894,0.023311649500683734,8.364295976759027e-09,0.00054024075512979191,4.7213523904841833e-10,6.4030104484960023e-06,2.0788093351779945e-05,9.1766336370854441e-09,1.7591652213362248e-05,0.0006221661995726755,1.6855671427000899e-08,1.0921890586744274e-09,9.7569810949453365e-13,1.4598999678795912e-10
1.6570810564707726e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30869173640705533,0.092037383502872008,7.2568728846937041e-05,7.5428582024325573e-07,3.4615949156638781e-06,0.04358574933172131,0.022197461443158428,3.712968918843893e-10,3.2206632808343169e-11,4.1684513638363902e-07,1.0893154698539595e-19,9.4085212512661919e-07,2.6397731870440398e-16,6.8594516992043286e-14,2.695963569185451e-11,2.8489283558318027e-13,1.8112085179062591e-12,1.3663715799130908e-13,0.0043890167783138187,0.023277917429861107,8.352846546658323e-09,0.00054071964405586956,4.7439635386716078e-10,6.428718146010263e-06,2.0855316859027873e-05,9.1704901363076565e-09,1.7621529435282276e-05,0.00062323125193419315,1.6884437477672605e-08,1.09489591806606e-09,9.7583619552088366e-13,1.4629742957145665e-10
1.660436199681163e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3087249297333689,0.092003053638940693,7.1708837033978925e-05,7.5594529817781798e-07,3.4685179947571066e-06,0.043655418509420889,0.022232832706369398,3.7222494654200393e-10,3.2394189016439535e-11,4.1687679660571229e-07,1.0958781883105443e-19,9.416205570695514e-07,2.648400746218947e-16,6.8724002392648872e-14,2.7024659629204192e-11,2.8597038660346305e-13,1.8103074816185594e-12,1.3743027724187126e-13,0.0043878507328677738,0.023244225849351648,8.3414333348667274e-09,0.00054119751222116293,4.7666351404111107e-10,6.4544802172187313e-06,2.0922652353787807e-05,9.1643242863255425e-09,1.7651362502501752e-05,0.00062429473635453145,1.6913160999909936e-08,1.0976008085902033e-09,9.7596884195899652e-13,1.466039460312664e-10
1.6634558285705148e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30875476950471226,0.091972206836653386,7.094349417440779e-05,7.5743460975690241e-07,3.4747292907600356e-06,0.043718019184775324,0.022264615065067224,3.7305990634099129e-10,3.2563498461377866e-11,4.1690494194283577e-07,1.1018032496908084e-19,9.423105935067426e-07,2.6561680992341003e-16,6.884028585485921e-14,2.7083133551352404e-11,2.8694122994597364e-13,1.8094977400081171e-12,1.381462926498691e-13,0.0043868028949049388,0.023213938151222746,8.3311924148522103e-09,0.00054162672325187009,4.7870912928402384e-10,6.4777125841955991e-06,2.0983350080339076e-05,9.1587560995577739e-09,1.7678174550810677e-05,0.00062525053317110594,1.6938975846572968e-08,1.1000335211906913e-09,9.7608359725520033e-13,1.4687902659051339e-10
1.6664754574598665e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30878457676076093,0.091941407399403596,7.0186174253971328e-05,7.5891991906452305e-07,3.4809221278603114e-06,0.043780523776532541,0.022296348449087691,3.7389459153111004e-10,3.273328988697099e-11,4.1693275958431294e-07,1.1077459484895879e-19,9.4299916392264466e-07,2.6639378458759105e-16,6.8956329658875285e-14,2.7141562262200056e-11,2.8791306254894505e-13,1.8086891085068558e-12,1.3886440056578658e-13,0.0043857565717669517,0.023183683444100968,8.3209808384023986e-09,0.00054205511198685463,4.8075964556565275e-10,6.5009890188942947e-06,2.1044138576499502e-05,9.1531701564601993e-09,1.7704950908585816e-05,0.00062620506261947212,1.6964756316960098e-08,1.1024646288388348e-09,9.7619399173352106e-13,1.4715336346029932e-10
