Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HOX(22),HX(19),H2X(49),CH2X(27),CHX(28),CX(26),OCX(25)
1.2309260471604383e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33706804393557271,0.11819429265945315,0.022809655101565674,0.0,1.3233281129147614e-20,2.2593016443723437e-13,1.241620128218605e-11,8.6315159119737375e-16,1.3934081369790819e-33,3.1368014456280351e-09,2.1446998982587849e-34,1.2406281710302093e-10,1.643869229393981e-24,4.1771890814469477e-22,2.2032046669969187e-25,6.1395760859266019e-27,5.2134012905659046e-20,4.611389350303353e-26,0.0004756631451747092,2.382517055246045e-05,2.4964483887244239e-09,8.2628288921915656e-15,2.3872573431807862e-08,6.3183607433168744e-16,1.7285640374910058e-13,4.1518979929528721e-12,4.5753446943419178e-09,2.7147036167055519e-16
1.2374531817378329e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33706550274632396,0.11819187772313522,0.02280959204287672,0.0,1.3512021331724049e-20,2.2923210714053816e-13,1.2643781321485525e-11,8.7083142085331048e-16,1.4383036425554874e-33,3.1593707757812889e-09,2.2055813292347602e-34,1.2471531635041663e-10,1.6684225744481947e-24,4.24248019542857e-22,2.2620969593099703e-25,6.287043272843435e-27,5.2861832787016175e-20,4.708242014305429e-26,0.00047807802249005577,2.3951287702709287e-05,2.4994510731881908e-09,8.3403309827890203e-15,2.4031150848803587e-08,6.4350355328957044e-16,1.7306434788500563e-13,4.2090585879762612e-12,4.60849028420579e-09,2.7489640298210692e-16
1.2439803163152274e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3370629626593849,0.11818946388701487,0.022809528985312699,0.0,1.3795231869080951e-20,2.325679647632721e-13,1.2874215176228296e-11,8.7852979898900329e-16,1.4843950130028858e-33,3.1819659348704595e-09,2.2678124913186831e-34,1.2536776242504057e-10,1.6931881398701341e-24,4.3084614106850667e-22,2.322236225587917e-25,6.4372026384411099e-27,5.3596454816801763e-20,4.8065367951900227e-26,0.00048049179955759146,2.4077402600242315e-05,2.5024383463862814e-09,8.418224756602016e-15,2.4189897540113749e-08,6.5533127969552336e-16,1.7327122488660328e-13,4.2666769168770464e-12,4.6416723954581515e-09,2.7834575430000955e-16
1.250507450892622e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33706042367425354,0.1181870511505904,0.022809465928873174,0.0,1.4082962583166464e-20,2.3593794690761762e-13,1.3107522003309687e-11,8.8624665504343682e-16,1.5317074710059487e-33,3.2045867882026209e-09,2.3314148242390601e-34,1.2602015536528336e-10,1.718166351645391e-24,4.3751368752585702e-22,2.3836419800464814e-25,6.5900877729380528e-27,5.4337913165902165e-20,4.906286116364399e-26,0.00048290447687897553,2.4203515245896115e-05,2.5054105445694324e-09,8.4965103635133786e-15,2.4348812888489937e-08,6.6732073180961648e-16,1.7347705841595608e-13,4.3247533680899974e-12,4.674890804052642e-09,2.8181838914314708e-16
1.2570345854700166e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33705788579042811,0.11818463951336043,0.022809402873557729,0.0,1.4375263639465667e-20,2.393422636402073e-13,1.3343720976503783e-11,8.9398192017273375e-16,1.5802666321297197e-33,3.2272332040139217e-09,2.3964099716788696e-34,1.2667249520943462e-10,1.7433576334789768e-24,4.4425107494221328e-22,2.4463339349240894e-25,6.7457324901134798e-27,5.5086242042169903e-20,5.0075024260811177e-26,0.00048531605495563771,2.4329625640506847e-05,2.5083679966059533e-09,8.5751884273487378e-15,2.4507896290055693e-08,6.7947339502664955e-16,1.7368187124020393e-13,4.3832883266089069e-12,4.7081452903856167e-09,2.8531435431457661e-16
1.2635617200474112e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33705534900740708,0.11818222897482374,0.022809339819365934,0.0,1.4672185535820901e-20,2.4278112549205715e-13,1.35828312864632e-11,9.0173552721646145e-16,1.6300985087800823e-33,3.2499050534052801e-09,2.4628197819253547e-34,1.2732478199568484e-10,1.7687624068466074e-24,4.5105872059887493e-22,2.510332001405399e-25,6.9041708274899153e-27,5.5841475690452255e-20,5.1101981973061649e-26,0.00048772653428877871,2.4455733784910244e-05,2.5113110241438685e-09,8.6542595510144874e-15,2.4667147152088897e-08,6.9179076187626406e-16,1.7388568519059939e-13,4.4422840985751853e-12,4.7414356372738188e-09,2.8883371099901845e-16
1.2700888546248058e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.337052813324689,0.11817981953447936,0.022809276766297352,0.0,1.4973779090189261e-20,2.4625474345874311e-13,1.3824872140830429e-11,9.0950741066455076e-16,1.6812295141823958e-33,3.2726022102794842e-09,2.5306663085197006e-34,1.2797701576212704e-10,1.7943810910449682e-24,4.5793704297099917e-22,2.5756562905443371e-25,7.0654370465155762e-27,5.6603648392578107e-20,5.214385927590051e-26,0.00049013591537936968,2.4581839679941637e-05,2.5142399417695192e-09,8.733723777733943e-15,2.4826564896530321e-08,7.0427433202306151e-16,1.7408852249407923e-13,4.5017411134890976e-12,4.7747616336551368e-09,2.9237641679157193e-16
1.2766159892022004e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3370502787417729,0.11817741119182655,0.022809213714351566,0.0,1.5280095443250043e-20,2.4976332900084007e-13,1.4069862764100661e-11,9.1729750662480713e-16,1.7336864663783313e-33,3.2953245512796765e-09,2.599971810906651e-34,1.2862919654675928e-10,1.8202141032410006e-24,4.6488646173962804e-22,2.6423271141864098e-25,7.2295656327466846e-27,5.7372794467364217e-20,5.3200781389418195e-26,0.00049254419872815311,2.4707943326435919e-05,2.5171550571626757e-09,8.8135817274144796e-15,2.4986148958336316e-08,7.1692561226673373e-16,1.7429040457251439e-13,4.5616592920203653e-12,4.8081230731283482e-09,2.9594251335848348e-16
1.283143123779595e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33704774525815784,0.11817500394636482,0.022809150663528153,0.0,1.5591186074892928e-20,2.5330709404381739e-13,1.4317822397585656e-11,9.2510575279102019e-16,1.7874965922408845e-33,3.3180719557291924e-09,2.6707587550841022e-34,1.2928132438748612e-10,1.846261858520203e-24,4.7190739786754972e-22,2.7103649858900876e-25,7.3965912960296245e-27,5.8148948270661807e-20,5.4272873777059134e-26,0.00049495138483564196,2.483404472522758e-05,2.52005667124823e-09,8.893834138830466e-15,2.5145898781913537e-08,7.2974611654220176e-16,1.744913516256877e-13,4.6220413379607012e-12,4.8415197505701313e-09,2.995320862623881e-16
1.2896702583569896e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33704521287334316,0.11817259779759384,0.022809087613826676,0.0,1.5907102786854909e-20,2.5688625097819503e-13,1.4568770299583559e-11,9.3293208841164747e-16,1.8426875315075503e-33,3.3408443055727232e-09,2.7430498142527029e-34,1.2993339932212069e-10,1.8725247699339816e-24,4.7900027352430702e-22,2.7797906218477805e-25,7.5665489706829994e-27,5.8932144195336609e-20,5.5360262144418408e-26,0.00049735747420212031,2.4960143877150677e-05,2.5229450783445559e-09,8.9744809276095303e-15,2.5305813825733614e-08,7.4273736591976557e-16,1.7469138451921107e-13,4.6828878521295402e-12,4.8749514669297592e-09,3.0314507535005417e-16
1.2961973929343842e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33704268158682832,0.1181701927450136,0.022809024565246711,0.0,1.6227897701651622e-20,2.6050101266020948e-13,1.4822725745237723e-11,9.4077645425907829e-16,1.8992873408316219e-33,3.3636414853187624e-09,2.8168678694655258e-34,1.3058542138838665e-10,1.8990032485460611e-24,4.861655120803571e-22,2.8506249418061988e-25,7.7394738156796265e-27,5.9722416671272181e-20,5.6463072438065868e-26,0.00049976246732764398,2.5086240783038842e-05,2.5258205663086161e-09,9.0555226741484313e-15,2.5465893561306357e-08,7.5590088860526676e-16,1.7489052349923348e-13,4.7441980975970521e-12,4.908418028377522e-09,3.0678150989799235e-16
1.3027245275117788e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33704015139811322,0.11816778878812426,0.022808961517787833,0.0,1.6553623289773209e-20,2.6415159241165994e-13,1.5079708026440499e-11,9.4863879259945543e-16,1.9573244978515981e-33,3.3864633819833294e-09,2.8922360102778169e-34,1.3123739062391965e-10,1.9256977034779766e-24,4.9340353822425662e-22,2.9228890699856338e-25,7.9154012148284488e-27,6.0519800165438165e-20,5.7581430844396973e-26,0.0005021663647120395,2.5212335443725309e-05,2.5286834166778776e-09,9.1369603141329693e-15,2.5626137467717394e-08,7.6923821994026496e-16,1.7508878718184111e-13,4.8059752074663016e-12,4.9419192410124068e-09,3.1044150922335386e-16
1.3092516620891734e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33703762230669781,0.11816538592642624,0.022808898471449613,0.0,1.6884332345894734e-20,2.6783820401996158e-13,1.5339736452070126e-11,9.5651904716305836e-16,2.0168279052787033e-33,3.4093098850349127e-09,2.9691775353968868e-34,1.3188930706626928e-10,1.9526085419536582e-24,5.0071477785807075e-22,2.9966043359988948e-25,8.0943667769562891e-27,6.1324329181857709e-20,5.8715463788510093e-26,0.00050456916685490507,2.533842786004288e-05,2.5315339048091138e-09,9.2187936193925063e-15,2.578654503739824e-08,7.8275090240222482e-16,1.7528619511425017e-13,4.8682201599112112e-12,4.9754549168007944e-09,3.1412499508422244e-16
1.315778796666568e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33703509431208217,0.11816298415942017,0.022808835426231636,0.0,1.7220077988558966e-20,2.7156106173907236e-13,1.560283034781718e-11,9.6441716311244964e-16,2.0778268953962663e-33,3.4321808863354609e-09,3.0477159533945492e-34,1.3254117075290094e-10,1.9797361693473375e-24,5.0809965809551328e-22,3.071792275857718e-25,8.2764063361069046e-27,6.2136038261615967e-20,5.9865297933004125e-26,0.00050697087425561065,2.5464518032823932e-05,2.5343723000272065e-09,9.3010232609563227e-15,2.5947115776007197e-08,7.9644048560473652e-16,1.7548276634895591e-13,4.9309316287353554e-12,5.0090248736374131e-09,3.1783200475635781e-16
1.322379189470827e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33703253905898223,0.11816055654852024,0.022808771674555382,0.0,1.7564768179784446e-20,2.753627812642315e-13,1.5872014130278415e-11,9.7242203337932941e-16,2.141061754766899e-33,3.4553333878459691e-09,3.1287839470472541e-34,1.3320029711564003e-10,2.0073891317632395e-24,5.1564274585767466e-22,3.1493438519353714e-25,8.4636517916333138e-27,6.2964194363567749e-20,6.1044235148456149e-26,0.00050939842483010945,2.5592021116062547e-05,2.5372305239498484e-09,9.3845794034106804e-15,2.6109654131376464e-08,8.104651948871933e-16,1.7568071101938896e-13,4.9948244854950173e-12,5.0430062813012609e-09,3.2160460152235507e-16
1.328979582275086e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33702998492641345,0.11815813005599671,0.022808707924023779,0.0,1.7914718936920979e-20,2.7920200717796978e-13,1.6144372378327828e-11,9.8044505977811245e-16,2.2058876282876882e-33,3.4785107254406904e-09,3.2115338815100565e-34,1.3385936960859e-10,2.035264604851841e-24,5.2326201886656234e-22,3.2284462791685184e-25,8.6541150299051609e-27,6.3799763759258225e-20,6.2239591478180602e-26,0.00051182485697686146,2.5719521906831326e-05,2.5400769176641281e-09,9.4685417653072766e-15,2.6272358348961666e-08,8.2467400721899928e-16,1.7587783679706699e-13,5.0591979486098363e-12,5.0770223739853801e-09,3.2540132075761051e-16
1.3355799750793449e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33702743191385937,0.11815570468133395,0.022808644174636374,0.0,1.8269986235288418e-20,2.830789624854743e-13,1.6419925128212179e-11,9.8848618990840429e-16,2.2723362112109552e-33,3.5017127944645586e-09,3.2959907243035354e-34,1.3451838827023876e-10,2.0633630022657798e-24,5.3095792272082127e-22,3.309122476094136e-25,8.8478338087614157e-27,6.4642782281697874e-20,6.345149863243857e-26,0.00051425017121152765,2.5847020405989688e-05,2.5429117416086576e-09,9.5529108000957037e-15,2.6435227947922507e-08,8.3906854724141288e-16,1.7607416173430094e-13,5.1240530134178214e-12,5.1110729718640838e-09,3.2922218641377793e-16
1.3421803678836038e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33702488002080444,0.11815328042401647,0.022808580426392739,0.0,1.8630626400006273e-20,2.8699387068062343e-13,1.6698692433776905e-11,9.9654537275268283e-16,2.3404396651592849e-33,3.5249394925544756e-09,3.382179665087858e-34,1.3517735313899285e-10,2.0916847358954936e-24,5.3873090433170886e-22,3.3913955808657699e-25,9.0448461222922929e-27,6.5493285802739248e-20,6.4680088565553845e-26,0.00051667436804953102,2.5974516614396616e-05,2.5457352504461784e-09,9.637686961414174e-15,2.6598262457850182e-08,8.5365044705863567e-16,1.7626970346165367e-13,5.1893907036019781e-12,5.1451578985521202e-09,3.3306722266428286e-16
1.3487807606878628e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33702232924673281,0.11815085728352916,0.022808516679292439,0.0,1.8996696106940296e-20,2.9094695574633667e-13,1.6980694366466882e-11,1.004622558648945e-15,2.4102306224857517e-33,3.548190719589523e-09,3.4701261163391735e-34,1.3583626425317908e-10,2.1202302159100703e-24,5.4658141192635331e-22,3.475288952203371e-25,9.2451902010276771e-27,6.6351310233097361e-20,6.5925493474905026e-26,0.0005190974480060557,2.6102010532910666e-05,2.5485476931891044e-09,9.7228707030598313e-15,2.6761461418579243e-08,8.6842134623811144e-16,1.7646447922709985e-13,5.2552120319856034e-12,5.1792769810680694e-09,3.3693645356106028e-16
1.3619815462963805e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33701723105347808,0.11814601435098541,0.022808389188520063,0.0,1.9745352616811101e-20,2.9896855486899007e-13,1.7554482486940779e-11,1.0208307475092028e-15,2.5550079663310192e-33,3.5947663708266203e-09,3.6513943197807293e-34,1.3715392537076838e-10,2.177994047488799e-24,5.6251680459989739e-22,3.6480310400698806e-25,9.6560277599750247e-27,6.8090065659089392e-20,6.84672782191165e-26,0.00052394025933421597,2.6356991503692097e-05,2.5541403491866161e-09,9.8944627436770106e-15,2.7088350901128584e-08,8.9853673827251768e-16,1.7685179997016546e-13,5.3883096627003069e-12,5.2476169380131078e-09,3.4474759558815667e-16
1.3751823319048981e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33701213732997465,0.11814117587958603,0.022808261702315744,0.0,2.051641623726778e-20,3.0714556151068181e-13,1.8141450412959912e-11,1.0371103852803272e-15,2.7069388864023233e-33,3.6414389901982227e-09,3.8400031169873703e-34,1.3847137192808371e-10,2.2366577454535213e-24,5.7876771305538711e-22,3.8275400575253097e-25,1.0080657065932146e-26,6.9859336623390206e-20,7.1077915267789579e-26,0.00052877860931272076,2.6611963325193639e-05,2.5596915933680608e-09,1.0067690557304075e-14,2.7415892910420526e-08,9.2942798916208e-16,1.7723625443242057e-13,5.5233540231959875e-12,5.3160915238722377e-09,3.5265580509876377e-16
1.3883831175134158e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33700704807210535,0.11813634186521811,0.022808134220675957,0.0,2.1310353123783113e-20,3.1547978517579844e-13,1.8741759349182187e-11,1.0534611207884449e-15,2.8663018375687258e-33,3.6882078526160544e-09,4.0361638983329832e-34,1.3978860422902009e-10,2.2962245331749093e-24,5.9533777089800257e-22,4.0140109115882831e-25,1.0519392494204207e-26,7.1659411812780448e-20,7.3758470852346922e-26,0.00053361250205447497,2.6866926004267945e-05,2.565203226622425e-09,1.0242557783411985e-14,2.7744084111398491e-08,9.6110848415844519e-16,1.7761796734369488e-13,5.6603532308107702e-12,5.3846994695644213e-09,3.6066127470723419e-16
1.4015839031219335e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33700196327575727,0.11813151230377256,0.022808006743597214,0.0,2.2127635145370311e-20,3.2397304322898887e-13,1.9355570781533959e-11,1.0698826220469107e-15,3.0333832377118902e-33,3.735072264362269e-09,4.2400916853332628e-34,1.4110562257633893e-10,2.3566976102004413e-24,6.1223063311219012e-22,4.2076421307245499e-25,1.0972552221488122e-26,7.3490580537814843e-20,7.6510015002440925e-26,0.00053844194166858053,2.7121879547760697e-05,2.5706769707904364e-09,1.0419068065559133e-14,2.807292131216592e-08,9.9359172796122303e-16,1.7799705796026366e-13,5.7993154031662504e-12,5.4534395534430371e-09,3.6876419703560482e-16
1.4147846887304512e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33699688293682051,0.11812668719114414,0.022807879271076009,0.0,2.2968739914060473e-20,3.3262716090858396e-13,1.9983046477163368e-11,1.0863745754622724e-15,3.2084776177436074e-33,3.7820315616753091e-09,4.452005153328936e-34,1.4242242727171283e-10,2.4180801534302162e-24,6.2944997614261961e-22,4.4086358963805219e-25,1.1440458232151935e-26,7.5353132733530779e-20,7.9333621517708567e-26,0.00054326693226033982,2.7376823962510628e-05,2.5761144722299697e-09,1.0597225051534643e-14,2.8402401457530545e-08,1.0268913447331108e-15,1.7837364031144322e-13,5.9402486593081171e-12,5.5223105991432182e-09,3.7696476472700901e-16
1.427985474338969e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33699180705118931,0.11812186652323133,0.022807751803108844,0.0,2.3834150814112494e-20,3.4144397134011336e-13,2.0624348484401401e-11,1.1029366850985076e-15,3.3918877685145408e-33,3.829085109447615e-09,4.6721266535315414e-34,1.4373901861576716e-10,2.4803753182043629e-24,6.4699949797181245e-22,4.6171980735212461e-25,1.1923436324324722e-26,7.7247358960148457e-20,8.2230367941895269e-26,0.00054808747793125897,2.7631759255349486e-05,2.5815173050994129e-09,1.0777032393387202e-14,2.8732521623059876e-08,1.0610210781162674e-15,1.7874782342703047e-13,6.0831611203027539e-12,5.5913114735999479e-09,3.8526317044715761e-16
1.4411862599474866e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33698673561476161,0.11811705029593644,0.022807624339692228,0.0,2.4724357028958662e-20,3.5042531554902255e-13,2.1279639132738253e-11,1.119568672034862e-15,3.5839248750978989e-33,3.8762323000957154e-09,4.9006822330491743e-34,1.4505539690811563e-10,2.5435862392497679e-24,6.6488291818912853e-22,4.8335382382858695e-25,1.2421816115417807e-26,7.9173550403722888e-20,8.5201335540513988e-26,0.00055290358277905092,2.7886685433102085e-05,2.5868869742063945e-09,1.0958493747595176e-14,2.9063279009923239e-08,1.0959947912485349e-15,1.7911971153457217e-13,6.2280609101741076e-12,5.6604410853281079e-09,3.9365960689916428e-16
1.4543870455560043e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33698166862343892,0.11811223850516561,0.022807496880822668,0.0,2.5639853576101105e-20,3.5957304247760163e-13,2.1949081032808903e-11,1.1362702735635653e-15,3.7849086910489596e-33,3.9234725521550817e-09,5.1379016607488127e-34,1.4637156244740516e-10,2.6077160318605578e-24,6.831039780750002e-22,5.0578697135964737e-25,1.2935931049241909e-26,8.1131998877005077e-20,8.8247609273182776e-26,0.00055771525089764031,2.8141602502586271e-05,2.5922249185503974e-09,1.1141612775165889e-14,2.9394670938477589e-08,1.1318264667858994e-15,1.7948940430468146e-13,6.3749561568717459e-12,5.7296983822837431e-09,4.0215426683181988e-16
1.467587831164522e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33697660607312635,0.1181074311468287,0.022807369426496679,0.0,2.6581141336395681e-20,3.6888900899934842e-13,2.2632837076364684e-11,1.153041242548301e-15,3.995167686136971e-33,3.9708053091616453e-09,5.3840184490205946e-34,1.4768751553135141e-10,2.6727677928414794e-24,7.0166644067131867e-22,5.2904095990069911e-25,1.3466118401982547e-26,8.3122996820147822e-20,9.1370277771758868e-26,0.00056252248637716649,2.8396510470612992e-05,2.5975325141426049e-09,1.1326393141246722e-14,2.9726694843163473e-08,1.1685302069232492e-15,1.7985699704630905e-13,6.5238549916076723e-12,5.7990823501631574e-09,4.10747343002742e-16
1.4807886167730397e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.336971547959733,0.11810262821683938,0.022807241976710777,0.0,2.7548727082633717e-20,3.7837507993342597e-13,2.3331070436252262e-11,1.1698813468290692e-15,4.2150391917483451e-33,4.0182300386206894e-09,5.6392698750500957e-34,1.4900325645677143e-10,2.7387446013812104e-24,7.2057409084553791e-22,5.5313787997440141e-25,1.4012719288023606e-26,8.5146837301402735e-20,9.4570433320338799e-26,0.00056732529330398552,2.8651409343986205e-05,2.602811076605469e-09,1.1512838515478995e-14,3.0059348267797582e-08,1.2061202334165567e-15,1.8022258088675875e-13,6.6747655503237508e-12,5.8685920108327963e-09,4.1943902821015186e-16
1.4939894023815574e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33696649427917147,0.11809782971111511,0.022807114531461482,0.0,2.8543123508490013e-20,3.8803312805959583e-13,2.4043944566400092e-11,1.1867903686420211e-15,4.4448695486860606e-33,4.0657462310067693e-09,5.9038970023323224e-34,1.5031878551961557e-10,2.805649519901761e-24,7.3983073535317994e-22,5.7810020559876231e-25,1.4576078665824448e-26,8.7203814017833549e-20,9.7849171835981039e-26,0.00057212367576067616,2.8906299129502978e-05,2.6080618636939915e-09,1.1700952572252487e-14,3.0392628861007429e-08,1.2446108876067145e-15,1.805862429462798e-13,6.8276959748737574e-12,5.938226420806644e-09,4.2822951531538254e-16
1.5203909735985927e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33695640020021306,0.11808824595615026,0.022806859654558816,0.0,3.061442896620613e-20,4.0787268690958428e-13,2.5514270358573409e-11,1.2208143622040949e-15,4.9358381904462169e-33,4.1610510751602242e-09,6.4622616855863176e-34,1.5294920923723918e-10,2.9422558579753826e-24,7.7940634420866656e-22,6.3071290593471352e-25,1.575447198888583e-26,9.1418354093231889e-20,1.0464679948407567e-25,0.00058170718357511344,2.9416051464120828e-05,2.6184848689211177e-09,1.2082201452477293e-14,3.1061062643680562e-08,1.3243520425327254e-15,1.8130813124094786e-13,7.139649014711467e-12,6.0778658786171539e-09,4.4610766676815677e-16
1.5467925448156281e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33694632380362627,0.11807867984934921,0.022806604795760892,0.0,3.2799278846511587e-20,4.2842282761710229e-13,2.7045127705588272e-11,1.255111746955222e-15,5.4710305292506135e-33,4.2567161869716541e-09,7.0611176003634237e-34,1.5557878903569299e-10,3.0826110033623784e-24,8.2042416139023994e-22,6.8706664037706537e-25,1.7004135156454294e-26,9.576897922807144e-20,1.1177199999003022e-25,0.00059127304240566537,2.9925767528704668e-05,2.628810529891982e-09,1.2470169265412852e-14,3.1731979303764073e-08,1.407870795180079e-15,1.8202328535593603e-13,7.4597793623056069e-12,6.2179938111067976e-09,4.6438334087256354e-16
1.57055395891096e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33693727013820951,0.11807008541552534,0.022806375438299404,0.0,3.4866290901441876e-20,4.4753812013593491e-13,2.8475742823951399e-11,1.2862120795527222e-15,5.9930830438047688e-33,4.3431200431919593e-09,7.6364151259966288e-34,1.579446912372794e-10,3.2121556882723741e-24,8.5859910426379895e-22,7.4114372164075089e-25,1.8192162206835439e-26,9.9802855064505537e-20,1.1847210681461565e-25,0.00059986725235505864,3.0384481020689866e-05,2.6380272110044889e-09,1.282510940923339e-14,3.2337914329036295e-08,1.4863658645128459e-15,1.8266163845906307e-13,7.7549422887677991e-12,6.3445212554437297e-09,4.8117260548715939e-16
1.594315373006292e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33692823074543593,0.11806150522669939,0.022806146095460136,0.0,3.7031985464780765e-20,4.6725257287203287e-13,2.9957419572851108e-11,1.3175320085741609e-15,6.5558531277420191e-33,4.4298107546053577e-09,8.2477345234280761e-34,1.6030991345733199e-10,3.3447736805105529e-24,8.9799056861586296e-22,7.9855383899709069e-25,1.9442421113498339e-26,1.0395061764148259e-19,1.2545127738651453e-25,0.00060844721664254247,3.0843165217175135e-05,2.6471772245658988e-09,1.3185537418522694e-14,3.2945837520011447e-08,1.5681052911112802e-15,1.8329538070330742e-13,8.0568294967266745e-12,6.471434723904442e-09,4.9828623974383936e-16
1.6180767871016239e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33691920560164512,0.11805293925924183,0.022805916767222944,0.0,3.9299642539557237e-20,4.8757749222545837e-13,3.1491124652477717e-11,1.3490708330446772e-15,7.1618267970285008e-33,4.5167862449684445e-09,8.8966678006480479e-34,1.6267445738684363e-10,3.4804822123624489e-24,9.3862181506674206e-22,8.5944708004801023e-25,2.0757108876481051e-26,1.082140100369011e-19,1.3271607301267785e-25,0.00061701295889779093,3.1301820157471015e-05,2.6562656505527873e-09,1.3551474930498384e-14,3.3555739248707355e-08,1.6531784393285932e-15,1.839248640097852e-13,8.3654887913534466e-12,6.5987300619553374e-09,5.1572536948342839e-16
1.6418382011969558e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33691019468321559,0.11804438748956239,0.022805687453567723,0.0,4.1672607387882538e-20,5.0852426984601893e-13,3.3077827709771588e-11,1.3808279530350086e-15,7.8136008539210502e-33,4.6040445946015137e-09,9.5848490120938934e-34,1.6503832471039811e-10,3.6192984129334207e-24,9.8051633949390369e-22,9.2397786479635873e-25,2.2138463468804042e-26,1.125947820029759e-19,1.4027309157662111e-25,0.00062556450271116502,3.176044588081598e-05,2.6652971746414331e-09,1.3922943625487333e-14,3.4167610601499146e-08,1.7416759323043541e-15,1.8455041299676931e-13,8.6809680597578143e-12,6.7264033501333577e-09,5.334911204952246e-16
1.6655996152922877e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33690119796656481,0.11803584989411013,0.022805458154474413,0.0,4.4154291120781064e-20,5.3010438296073051e-13,3.4718501336691937e-11,1.4128028622651609e-15,8.5138860474887462e-33,4.6915840281878144e-09,1.0313954695698977e-33,1.6740151710655932e-10,3.7612393188291721e-24,1.0236978738804384e-21,9.9230500257001738e-25,2.3588763952199423e-26,1.1709468997900255e-19,1.4812896732906369e-25,0.00063410187163377696,3.2219042426376551e-05,2.6742761189635473e-09,1.429996522567055e-14,3.4781443323443665e-08,1.8336896527975679e-15,1.8517232710947292e-13,9.0033152732055493e-12,6.8544508854875921e-09,5.5158461838448094e-16
1.6893610293876197e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33689221542814868,0.11802732644937328,0.022805228869922967,0.0,4.6748171291804195e-20,5.5232939470325698e-13,3.6414121068025325e-11,1.4449951412515473e-15,9.2655102809264275e-33,4.7794029035454098e-09,1.1085704313032775e-33,1.697640362482286e-10,3.906321884033488e-24,1.0681903871236653e-21,1.0645917488909507e-24,2.5110330592937623e-26,1.217154971036829e-19,1.5629037070113089e-25,0.00064262508917755951,3.2677609833247444e-05,2.6832064704096898e-09,1.468256149436582e-14,3.5397229767041862e-08,1.9293127440833934e-15,1.8579088258002137e-13,9.332578490637665e-12,6.9828691644999071e-09,5.7000698848774419e-16
1.7131224434829516e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33688324704446221,0.11801881713187909,0.022804999599893388,0.0,4.9457792492328687e-20,5.7521095444337956e-13,3.8165665378718066e-11,1.4774044509615519e-15,1.0071421854516422e-32,4.86749970129326e-09,1.1901860691186304e-33,1.721258838029743e-10,4.054562989040977e-24,1.1140180858054748e-21,1.1410058621183881e-24,2.6705524977378385e-26,1.2645897322694495e-19,1.6476400813819616e-25,0.00065113417881532782,3.3136148140451629e-05,2.692091906678046e-09,1.5070754233764811e-14,3.6014962845088077e-08,2.0286396109082588e-15,1.8640633423129038e-13,9.6688058569846593e-12,7.1116548673718279e-09,5.8875935564663307e-16
