Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(77),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),C2H4(47),COX(50),H2OX(23),C2H4X(210),acetyl(43),C2H4X(65)
5.768544456483298e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45227868883384403,0.1186416977245834,0.022821156100327995,0.0,3.6156439795959498e-19,1.2417832081102378e-10,3.1030894321574721e-15,4.6289396392331579e-16,4.5300757110061637e-34,5.1018421241264905e-07,7.1835632658290699e-31,5.0869917665728123e-07,1.4082490868139116e-21,3.8382983859886392e-24,1.9255925634103046e-26,1.6009327476770113e-27,6.2432226809985981e-19,9.9849969534975299e-23,2.7755823031682446e-05,8.2318025410340076e-07,6.6673033603290483e-09,2.4102968404251608e-15,2.5964772656707177e-12,1.2508689678187671e-09,5.7323155772347601e-13,3.2474202771099408e-13,1.0437703681421681e-09,8.8031851197355853e-19,2.7145141414836e-14,2.2925861004447647e-23,7.3488632374175663e-21,2.1717047548141299e-20,6.0674687673785914e-28,3.7425811238516753e-27,2.8555962763915882e-29
5.835971963935279e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45227835523390614,0.11864136787463295,0.02282115128964041,0.0,3.708070799410533e-19,1.270967614688768e-10,3.2338410680133196e-15,4.792892739058075e-16,4.8515895152348193e-34,5.1615356267857803e-07,7.6956015344897929e-31,5.1464030630147407e-07,1.4737667425060631e-21,3.9524622467098118e-24,2.0380833416553445e-26,1.6890417333141459e-27,6.3995204159242343e-19,1.05526349101251e-22,2.8079681877018906e-05,8.3280156134077209e-07,6.7653669134440127e-09,2.4435460267081867e-15,2.6303621702819954e-12,1.2546127049813382e-09,5.7494872524814071e-13,3.2594971150800797e-13,1.0617445008698719e-09,9.0595111426469355e-19,2.8105285058336544e-14,2.4482672037165093e-23,7.6839379929968155e-21,2.2023978810031188e-20,6.558042098666917e-28,3.9486276690345213e-27,3.0182100701066808e-29
5.90339947138726e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45227802164704706,0.11864103803791487,0.022821146478960937,0.0,3.801797286892365e-19,1.3004906425224026e-10,3.3683740016255879e-15,4.9606716362860487e-16,5.1917738470252493e-34,5.2212296752129111e-07,8.2375481874099653e-31,5.205813213580449e-07,1.5415118924501894e-21,4.0685364496895228e-24,2.1557140748863444e-26,1.7808391057264129e-27,6.55798871158309e-19,1.1145217267994052e-22,2.8403527471766412e-05,8.424228523530307e-07,6.8636547958220772e-09,2.4769242671051543e-15,2.6642476764260302e-12,1.2582670127911286e-09,5.7662482312824424e-13,3.2713939363683571e-13,1.0797717543125119e-09,9.3198473358119595e-19,2.9087738024822022e-14,2.6124519296534612e-23,8.0296065599173303e-21,2.2332110819145794e-20,7.081715501816111e-28,4.1632595402732133e-27,3.187981911689688e-29
5.970826978839242e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45227768807326879,0.11864070821442863,0.022821141668289569,0.0,3.8968285228986595e-19,1.3303522795861664e-10,3.5067468687281632e-15,5.132320487212039e-16,5.5514768031226358e-34,5.2809242565085357e-07,8.8107727856680783e-31,5.2652222183150735e-07,1.6115326872592197e-21,4.1865281576304727e-24,2.2786553927924602e-26,1.876430810407828e-27,6.7186364372278284e-19,1.1763521973987253e-22,2.8727359816467323e-05,8.5204412714069465e-07,6.9621632064676967e-09,2.5104315557394165e-15,2.6981337510468375e-12,1.2618344459562647e-09,5.7826106844781656e-13,3.2831184496706813e-13,1.0978508614422316e-09,9.5841912864255112e-19,3.0092753400792216e-14,2.7854926299607347e-23,8.3860521153845308e-21,2.264144557993662e-20,7.6402853131562769e-28,4.3867198293734658e-27,3.3651354203563572e-29
6.038254486291223e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45227735451257323,0.11864037840417367,0.022821136857626313,0.0,3.9931695966536011e-19,1.3605525138576651e-10,3.649018370613971e-15,5.3078834499366899e-16,5.9315744718934779e-34,5.3406193581416646e-07,9.4166906014028305e-31,5.3246300772634509e-07,1.6838777176045577e-21,4.3064444951827385e-24,2.4070814904162069e-26,1.9759244231694407e-27,6.8814724743157017e-19,1.2408341328106652e-22,2.905117891166396e-05,8.6166538570428127e-07,7.0608884530658419e-09,2.5440681170518385e-15,2.7320203638318926e-12,1.2653174862135143e-09,5.7985861219783201e-13,3.294677141101004e-13,1.1159805915520033e-09,9.8525505436582405e-19,3.1120584167325962e-14,2.9677515857685385e-23,8.7534581416759386e-21,2.2951985040671232e-20,8.2356218050625515e-28,4.6192552064559021e-27,3.5498983482066802e-29
6.105681993743204e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4522770209649622,0.11864004860714947,0.022821132046971164,0.0,4.0908256056190737e-19,1.3910913333170636e-10,3.7952472730135031e-15,5.487404684327681e-16,6.3329715152920566e-34,5.4003149679391818e-07,1.0056763581532065e-30,5.3840367904701489e-07,1.7585960120546028e-21,4.4282925746367446e-24,2.5411701593087059e-26,2.0794291519199992e-27,7.0465057166451478e-19,1.3080482060464531e-22,2.9374984757898629e-05,8.712866280443082e-07,7.1598269488142948e-09,2.5778341822161051e-15,2.765907486952274e-12,1.2687185444067202e-09,5.8141854186091459e-13,3.3060760184978186e-13,1.1341597491494454e-09,1.0124929075184949e-18,3.2171483200123013e-14,3.1596011509196094e-23,9.1320084138384564e-21,2.3263731116146133e-20,8.8696712567181679e-28,4.8611159372432406e-27,3.7425026024097755e-29
6.173109501195185e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45227668743043736,0.11863971882335547,0.022821127236324124,0.0,4.1898016553567556e-19,1.4219687259470565e-10,3.9454924032962305e-15,5.6709283519811156e-16,6.7566017559344201e-34,5.4600110740756423e-07,1.0732501319792018e-30,5.4434423579794471e-07,1.8357370349235673e-21,4.5520794930777662e-24,2.6811028187161395e-26,2.1870558383795957e-27,7.2137450702663878e-19,1.3780765407433973e-22,2.9698777355713622e-05,8.8090785416129288e-07,7.2589752092438362e-09,2.6117299194329561e-15,2.7997950948295232e-12,1.2720399625055225e-09,5.8294193732449952e-13,3.3173212959990681e-13,1.1523871728328508e-09,1.0401330836116582e-18,3.3245703269545833e-14,3.3614238950076021e-23,9.521886987980168e-21,2.3576685695488926e-20,9.5444580546549756e-28,5.1125558924635756e-27,3.943184267185109e-29
6.307964516099147e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45227602040065334,0.11863905929545594,0.022821117615054377,0.0,4.3917343391163969e-19,1.4847391826621312e-10,4.2582669513252092e-15,6.0501596418729257e-16,7.674446490569613e-34,5.5794047297434163e-07,1.2197253585113288e-30,5.5622500560816811e-07,1.9974872890876512e-21,4.8054981146961696e-24,2.9792441107192542e-26,2.4151266300918147e-27,7.5548777951465718e-19,1.5269117871835833e-22,3.0346322808253588e-05,9.0015025772820603e-07,7.4578875811748204e-09,2.6799111797753206e-15,2.8675716725206132e-12,1.2784529135504161e-09,5.8588327089760401e-13,3.3393745514583342e-13,1.1889823379239281e-09,1.0966220417961854e-18,3.5465117073282901e-14,3.7965711328218184e-23,1.0336366605746947e-20,2.4206227764146174e-20,1.1024744640120978e-27,5.6452069333429382e-27,4.3697451803441165e-29
6.429334029512713e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45227542011861915,0.11863846576558823,0.022821108955939334,0.0,4.5780396742461394e-19,1.5423903934425724e-10,4.5540908814167994e-15,6.4055991877047194e-16,8.5865304787337963e-34,5.6868606054643365e-07,1.3653658700259538e-30,5.6691730665275527e-07,2.1518533211516243e-21,5.0402764561726659e-24,3.2694530906921903e-26,2.6356329106249082e-27,7.8695317359421704e-19,1.671342113127178e-22,3.0929068411384015e-05,9.1746836546081623e-07,7.6375931504387983e-09,2.7417196734568279e-15,2.9285720324191561e-12,1.2839743532182388e-09,5.8841569420905966e-13,3.3587549350890503e-13,1.2220720708579228e-09,1.1488419999135076e-18,3.7544881078942266e-14,4.226364060812979e-23,1.1109992871285666e-20,2.477696704749073e-20,1.251830803422925e-27,6.1599743087457463e-27,4.7837294299842938e-29
6.550703542926278e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45227481987900903,0.11863787227857796,0.022821100296850555,0.0,4.7687017001515067e-19,1.6011383945159716e-10,4.8638448542609246e-15,6.7746934934251023e-16,9.5865687506482153e-34,5.7943179202845992e-07,1.5251377007358774e-30,5.7760923655909111e-07,2.3148579529428687e-21,5.2814461081823966e-24,3.5815871138693745e-26,2.8712929874195624e-27,8.1914725209315554e-19,1.8262349237375347e-22,3.1511771098067333e-05,9.3478642063881965e-07,7.8179285475677024e-09,2.8039511669694894e-15,2.9895736468474518e-12,1.2892712355768638e-09,5.9084510642909597e-13,3.377724924066387e-13,1.2553015847604666e-09,1.2023713555550388e-18,3.9704131517858373e-14,4.694901794958053e-23,1.1923196979613355e-20,2.5351649948838596e-20,1.4179141775266553e-27,6.709891024395123e-27,5.2277492619352081e-29
6.672073056339844e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45227421968183085,0.11863727883442196,0.022821091637788046,0.0,4.9637504695416654e-19,1.6609831158860664e-10,5.1878738968398774e-15,7.1577001669738115e-16,1.0681140930272646e-33,5.9017766165646127e-07,1.7001066290085098e-30,5.8830079535211304e-07,2.4868051362620851e-21,5.5290479183828552e-24,3.9168394633094781e-26,3.122812569589001e-27,8.5207525073563641e-19,1.9921225921188765e-22,3.2094430871465393e-05,9.5210442326523557e-07,7.9988767877508529e-09,2.8666067385014176e-15,3.050576423645804e-12,1.2943549753293063e-09,5.9317673244407321e-13,3.3963140490523615e-13,1.2886652190506995e-09,1.2572121217333747e-18,4.1944338743458594e-14,5.2048036194777115e-23,1.2777061132690226e-20,2.5930286520028885e-20,1.6022163631075333e-27,7.2965678129034246e-27,5.7033353690343944e-29
6.79344256975341e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45227361952709227,0.11863668543311708,0.022821082978751805,0.0,5.1632161113535969e-19,1.7219244875815016e-10,5.5265235252475326e-15,7.5548768314586172e-16,1.1877181315188073e-33,6.0092366395942322e-07,1.8913964824932808e-30,5.989919830565271e-07,2.6680032290100186e-21,5.7831226960090076e-24,4.2764439600054421e-26,3.3909146338826469e-27,8.8574241677789573e-19,2.1695533004007347e-22,3.2677047734739846e-05,9.6942237334308258e-07,8.180421748996763e-09,2.9296873634659323e-15,3.111580281767193e-12,1.2992364068866782e-09,5.9541555773104413e-13,3.4145508187710461e-13,1.3221576008255736e-09,1.3133661177063296e-18,4.4266972006707255e-14,5.7588073732379032e-23,1.3672669708732435e-20,2.6512886596230768e-20,1.8063288942368811e-27,7.9216532719421135e-27,6.2120639685925927e-29
6.914812083166975e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45227301941480025,0.11863609207466018,0.022821074319741824,0.0,5.3671288291173588e-19,1.7839624396554909e-10,5.8801397154482018e-15,7.9664811244851389e-16,1.3181990810938856e-33,6.1166979374437236e-07,2.100191109471554e-30,6.0968279969682122e-07,2.8587649562191135e-21,6.0437112449043395e-24,4.6616755381412231e-26,3.6763394479389329e-27,9.2015400876602522e-19,2.3590911709439358e-22,3.3259621691052074e-05,9.8674027087538037e-07,8.3625481283736516e-09,2.993193993283165e-15,3.1725851495343078e-12,1.3039258138909474e-09,5.9756630079823558e-13,3.4324621898233477e-13,1.35577363032182e-09,1.3708350102156656e-18,4.6673499456890572e-14,6.3597721017131627e-23,1.4611109116094137e-20,2.7099459808658658e-20,2.0319475236722339e-27,8.5868338791741348e-27,6.7555571807308701e-29
7.03618159658054e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45227241934496104,0.11863549875904807,0.022821065660758103,0.0,5.5755188994724112e-19,1.8470969021854969e-10,6.24906887662149e-15,8.3927706975038995e-16,1.4603249035241128e-33,6.224160460822373e-07,2.3277363768875319e-30,6.2037324529727506e-07,3.0594073714208239e-21,6.3108543945558332e-24,5.0738508180035641e-26,3.9798445921415248e-27,9.5531529631052655e-19,2.5613163952104819e-22,3.3842152743563273e-05,1.0040581158651481e-06,8.545241400392779e-09,3.0571276677375691e-15,3.233590963184588e-12,1.3084329572286639e-09,5.9963342170234321e-13,3.4500733097191907e-13,1.389508467061747e-09,1.4296205193008927e-18,4.9165388142400612e-14,7.0106806968722678e-23,1.5593467659558774e-20,2.7690015593252445e-20,2.2808767837055825e-27,9.2938339961050479e-27,7.3354834000120953e-29
7.157551109994106e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45227181931758076,0.11863490548627759,0.022821057001800649,0.0,5.7884166708194903e-19,1.9113278052729232e-10,6.6336578274188946e-15,8.8340032151756255e-16,1.6149026588200547e-33,6.3316241629441856e-07,2.5753421942484761e-30,6.3106331988197127e-07,3.2702518183399312e-21,6.5845930354137335e-24,5.514328676707473e-26,4.3022049802226372e-27,9.9123155992567518e-19,2.7768253604121269e-22,3.4424640895434421e-05,1.0213759083154045e-06,8.7284877772461991e-09,3.121489323572379e-15,3.2945976656660067e-12,1.3127671016326015e-09,6.0162118563142595e-13,3.4674085993836799e-13,1.4233575165092406e-09,1.4897242000214535e-18,5.1744104011518273e-14,7.7146425247931436e-23,1.6620835418066673e-20,2.8284563226352257e-20,2.5550346441176467e-27,1.0044415889609895e-26,7.9535576606456731e-29
7.278920623407672e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45227121933266479,0.11863431225634558,0.022821048342869448,0.0,6.0058525621058711e-19,1.9766550790428346e-10,7.0342537744082585e-15,9.2904363547555291e-16,1.7827797491848427e-33,6.4390889994005948e-07,2.8443845637668746e-30,6.4175302347480431e-07,3.4916238929213411e-21,6.8649681508842285e-24,5.9845108168101999e-26,4.6442128786875188e-27,1.0279080908522381e-18,3.0062307739499516e-22,3.5007086149826278e-05,1.0386936482291698e-06,8.9122741714410901e-09,3.1862798414083059e-15,3.355605205656125e-12,1.3169370409004358e-09,6.0353363298854213e-13,3.4844912871037876e-13,1.4573164176589307e-09,1.5511474273585864e-18,5.4411111913195154e-14,8.4748960403397697e-23,1.7694304133472199e-20,2.8883111836471397e-20,2.8564572690771605e-27,1.0840379763072589e-26,8.6115419952610339e-29
7.400290136821237e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45227061939021834,0.11863371906924891,0.022821039683964511,0.0,6.227857061736988e-19,2.0430786536436853e-10,7.4512042924041704e-15,9.7623278054970824e-16,1.9648451796013791e-33,6.5465549280396542e-07,3.1363076560767794e-30,6.5244235609949186e-07,3.7238534056821872e-21,7.1520208480325011e-24,6.4858423329889756e-26,5.0066779252060413e-27,1.0653501908769678e-18,3.2501617857544368e-22,3.5589488509899329e-05,1.0560113356094625e-06,9.0965881603243396e-09,3.2515002306888965e-15,3.4166135367562612e-12,1.3209511218260758e-09,6.0537456895002068e-13,3.5013427777565457e-13,1.4913810312597943e-09,1.6138916998837974e-18,5.7167875597834837e-14,9.2948113886068216e-23,1.8814967109341823e-20,2.9485670401992252e-20,3.187303871107166e-27,1.1683563778160396e-26,9.3112457876504774e-29
7.521659650234803e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45227001949024587,0.11863312592498439,0.022821031025085824,0.0,6.4544607265892637e-19,2.110598459247066e-10,7.8848573073220805e-15,1.0249935268075717e-15,2.1620308349713882e-33,6.6540219088513547e-07,3.4526259112021346e-30,6.6313131777958196e-07,3.9672743443862438e-21,7.4457923831377539e-24,7.0198122768896991e-26,5.3904271460873747e-27,1.1035631722284988e-18,3.5092641086026313e-22,3.61718479788139e-05,1.0733289704593028e-06,9.2814179520377517e-09,3.317151405491811e-15,3.4776226168197369e-12,1.3248172669163826e-09,6.0714764219820992e-13,3.5179839844749721e-13,1.5255474283547939e-09,1.6779583889900096e-18,6.0015857718072946e-14,1.0177892992723462e-22,1.9983919118963341e-20,3.0092247785937374e-20,3.5498616614582334e-27,1.2575844069357415e-26,1.0054526119682749e-28
7.643029163648368e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45226941963275158,0.11863253282354889,0.022821022366233398,0.0,6.6856941811157374e-19,2.1792144260474673e-10,8.3355610806852124e-15,1.0753516454032743e-15,2.37531277370078e-33,6.7614899038587498e-07,3.7949261644101158e-30,6.7381990853846246e-07,4.2222248370371899e-21,7.7463241813035093e-24,7.5879542202385072e-26,5.7963049729399663e-27,1.1425523574546676e-18,3.7842001364858672e-22,3.6754164559730061e-05,1.0906465527817098e-06,9.4667523535542571e-09,3.3832341803082135e-15,3.5386324073864902e-12,1.3285429959611347e-09,6.0885631699651987e-13,3.5344350208025762e-13,1.5598118796589455e-09,1.743348638277897e-18,6.2956519829556503e-14,1.1127782127688525e-22,2.1202256321818272e-20,3.0702852749069893e-20,3.9465508960481307e-27,1.3519134763349663e-26,1.0843288112529248e-28
7.764398677061934e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45226881981773959,0.11863193976493923,0.022821013707407217,0.0,6.9215881165587323e-19,2.2489264842620529e-10,8.8036641953621976e-15,1.1273329085239551e-15,2.6057125377359404e-33,6.8689588770145789e-07,4.1648697967656955e-30,6.8450812839936864e-07,4.489047115189538e-21,8.0536578591251969e-24,8.1918468162656506e-26,6.2251732585963216e-27,1.1823230792722859e-18,4.0756490610803013e-22,3.7336438255807665e-05,1.107964082579703e-06,9.6525807404376763e-09,3.4497495436814211e-15,3.599642873208756e-12,1.3321354465078894e-09,6.1050383735725648e-13,3.5507140846870734e-13,1.5941708455683802e-09,1.8100637876683671e-18,6.5991322391722382e-14,1.2148259479885962e-22,2.2471076187953886e-20,3.1317493936406991e-20,4.3799300167494561e-27,1.4515388003142014e-26,1.1679485262425668e-28
7.885768190475499e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45226822004521317,0.11863134674915224,0.022821005048607294,0.0,7.1621732902451485e-19,2.3197345641304486e-10,9.2895155435455175e-15,1.1809630893382116e-15,2.854298479024983e-33,6.9764287941031918e-07,4.5641949101554024e-30,6.9519597738539136e-07,4.7680874775753489e-21,8.3678352465753667e-24,8.833114359527101e-26,6.677911292378909e-27,1.2228806805067126e-18,4.3843069863745509e-22,3.7918669070206321e-05,1.1252815598563014e-06,9.8388930276239235e-09,3.5166984107082918e-15,3.6606539818552703e-12,1.3356013932936731e-09,6.1209332172533652e-13,3.5668390236982265e-13,1.6286209662873093e-09,1.8781051037511522e-18,6.9121724768575055e-14,1.3243247691974115e-22,2.3791477429709912e-20,3.1936179911368461e-20,4.8527008876090005e-27,1.5566593971037972e-26,1.2565119771145818e-28
8.007137703889065e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45226762031517559,0.1186307537761848,0.022820996389833613,0.0,7.4074805249480181e-19,2.3916385959145432e-10,9.7934643160893447e-15,1.2362679619465559e-15,3.1221871023614955e-33,7.0838996226474383e-07,4.9947185265208753e-30,7.0588345551948404e-07,5.0596962540445735e-21,8.6888984009160785e-24,9.5134273442242032e-26,7.1554158147827384e-27,1.2642305140187968e-18,4.7108870415105452e-22,3.8500857006085449e-05,1.1425989846145249e-06,1.0025679642052059e-08,3.5840815338988206e-15,3.7216657033803953e-12,1.3389472666862037e-09,6.1362774552257979e-13,3.5828273602369872e-13,1.6631590527115725e-09,1.9474735448828618e-18,7.2349185229463245e-14,1.4416813892864831e-22,2.516455994025562e-20,3.2558919173823626e-20,5.3677141254641286e-27,1.6674780910049547e-26,1.3502242871263176e-28
8.12850721730263e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45226702062762958,0.11863016084603371,0.022820987731086186,0.0,7.657540708340699e-19,2.4646385098983e-10,1.031585999246149e-14,1.2932733013338589e-15,3.4105444245491358e-33,7.1913713318203156e-07,5.4583388110089309e-30,7.1657056282446957e-07,5.3642277698163515e-21,9.0168896243958026e-24,1.0234503021077606e-25,7.6586010316479589e-27,1.3063779425732095e-18,5.0561194918950128e-22,3.9083002066604217e-05,1.1599163568573923e-06,1.0212931496965036e-08,3.6518998825590088e-15,3.7826780100448826e-12,1.3421791701874977e-09,6.1510987268791914e-13,3.598694567028366e-13,1.6977820780024451e-09,2.0181703333182335e-18,7.5675160949856106e-14,1.5673172212539877e-22,2.659142473840177e-20,3.3185720134111591e-20,5.9279745242838875e-27,1.7842015145066684e-26,1.4492955146409393e-28
8.249876730716196e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45226642098257769,0.11862956795869584,0.022820979072365005,0.0,7.9123847925171198e-19,2.5387342363875816e-10,1.0857052332726246e-14,1.3520048833237461e-15,3.7205873498376169e-33,7.2988438923610854e-07,5.9570373187626347e-30,7.2725729932304705e-07,5.6820403100388277e-21,9.3518514825812081e-24,1.0998105952829986e-25,8.1883986278879902e-27,1.3493283388095529e-18,5.4207518486349483e-22,3.9665104254921557e-05,1.1772336765879227e-06,1.0400639966834378e-08,3.7201543960197277e-15,3.84369087607805e-12,1.3453028970488654e-09,6.1654236390432071e-13,3.6144557799001564e-13,1.7324871690800342e-09,2.090196700535904e-18,7.9101108012118381e-14,1.7016686281470827e-22,2.8073173919189272e-20,3.3816591144900487e-20,6.5366465726084008e-27,1.9070401106158226e-26,1.5539406846740583e-28
8.371246244129761e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45226582138002236,0.11862897511416803,0.022820970413670063,0.0,8.1720437935478294e-19,2.6139257057099837e-10,1.1417391370718914e-14,1.4124884845349159e-15,4.0535850615931831e-33,7.406317276495658e-07,6.4928812650978386e-30,7.3794366503779817e-07,6.0134960846553036e-21,9.6938268113134462e-24,1.1806048568470827e-25,8.7457577808310283e-27,1.3930870852167782e-18,5.8055489763459409e-22,4.024716357419621e-05,1.1945509438091354e-06,1.0588796863859339e-08,3.7888457679735907e-15,3.9047042774744694e-12,1.3483239460421755e-09,6.1792778084448501e-13,3.630126381907267e-13,1.7672715987513148e-09,2.1635534540894487e-18,8.2628481406284924e-14,1.8451871714427823e-22,2.9610910609808694e-20,3.4451540528694783e-20,7.1970600635129926e-27,2.0362081354952916e-26,1.6643798199668342e-28
8.492615757543327e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45226522181996526,0.11862838231244711,0.022820961755001368,0.0,8.4365487911195968e-19,2.6902128482146765e-10,1.1997227407202377e-14,1.4747498823393277e-15,4.4108604301729971e-33,7.5137914578610223e-07,7.0680258188205508e-30,7.4862965999119227e-07,6.3589611935745955e-21,1.004285872931533e-23,1.2660191716205941e-25,9.3316451732278561e-27,1.4376595740106358e-18,6.211293199379161e-22,4.0829180027586654e-05,1.2118681585240494e-06,1.0777394416183773e-08,3.8579749428289496e-15,3.9657181918200379e-12,1.3512475364293205e-09,6.1926847811133746e-13,3.6457195631817661e-13,1.8021327786499139e-09,2.2382417204122543e-18,8.6258735030834412e-14,1.9983398578480411e-22,3.1205738930451618e-20,3.5090576538858739e-20,7.9127157965440621e-27,2.1719236609165573e-26,1.7808379715991862e-28
8.613985270956892e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45226462230240833,0.11862778955352994,0.022820953096358915,0.0,8.7059309282365472e-19,2.7675955942722622e-10,1.2596911004910481e-14,1.5388148548222258e-15,4.7937914369705078e-33,7.6212664114335286e-07,7.6847164184369005e-30,7.5931528420559326e-07,6.7188055921434719e-21,1.0398990655835892e-23,1.3562445215229589e-25,9.9470450059746354e-27,1.4830512071235304e-18,6.6387844065116132e-22,4.141115361825115e-05,1.2291853207356828e-06,1.0966425246384112e-08,3.9275429086618531e-15,4.0267325981427982e-12,1.3540786221702713e-09,6.2056671886379547e-13,3.6612480169963013e-13,1.8370682519156223e-09,2.3142627617411208e-18,8.9993321693462345e-14,2.1616093845012761e-22,3.2858763959709063e-20,3.5733707386078559e-20,8.6872913710441199e-27,2.3144085766132563e-26,1.9035452491642943e-28
8.735354784370458e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45226402282735295,0.11862719683741337,0.022820944437742696,0.0,8.980221410925702e-19,2.8460738742746273e-10,1.321679298479991e-14,1.6047091807439356e-15,5.2038126145967356e-33,7.7287421134607933e-07,8.3452911110033459e-30,7.700005377032638e-07,7.0934030569188707e-21,1.0762266312245122e-23,1.4514768406409376e-25,1.0592959010596119e-26,1.5292673962272366e-18,7.0888401541431437e-22,4.1993084349347767e-05,1.2465024304470549e-06,1.1155882351208597e-08,3.9975503052518545e-15,4.0877474767840961e-12,1.3568219054086423e-09,6.21824715164212e-13,3.6767253658341485e-13,1.8720756863339277e-09,2.3916172627617335e-18,9.3833693111853345e-14,2.3354943825593824e-22,3.4571091704150183e-20,3.6380941280294986e-20,9.5246470702533531e-27,2.4638885931243384e-26,2.0327368505105828e-28
8.856724297784023e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45226342339480036,0.11862660416409419,0.022820935779152719,0.0,9.2594515080164297e-19,2.925647618634827e-10,1.3857224421613216e-14,1.6724586395033929e-15,5.6424165031629711e-33,7.8362185413970906e-07,9.0521829133657944e-30,7.8068542050637085e-07,7.4831311517376758e-21,1.1132729729194192e-23,1.5519170701884372e-25,1.127040646153155e-26,1.5763135626131829e-18,7.5622957680419154e-22,4.2574972224034287e-05,1.2638194876611839e-06,1.134575908318567e-08,4.0679980378706051e-15,4.1487628092863898e-12,1.3594818492718537e-09,6.230444748359138e-13,3.6921629401676009e-13,1.9071528684731596e-09,2.4703062554880293e-18,9.7781299914452636e-14,2.5205096591560117e-22,3.6343829071747228e-20,3.7032286378973186e-20,1.0428831835564241e-26,2.620593244591827e-26,2.1686530910594996e-28
8.978093811197589e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45226282400475165,0.11862601153356932,0.022820927120588978,0.0,9.543652550987604e-19,3.0063167577869479e-10,1.4518556641194391e-14,1.7420890111033408e-15,6.1111551226336614e-33,7.9436956738420102e-07,9.8079221955417689e-30,7.9136993263699095e-07,7.8883711940818251e-21,1.1510425265199767e-23,1.6577712133609695e-25,1.1980424188260951e-26,1.6241951371868193e-18,8.0600044436780141e-22,4.3156817245468318e-05,1.2811364923810879e-06,1.1536049132206839e-08,4.1388871685951265e-15,4.2097785782949631e-12,1.3620626900208186e-09,6.2422791320475986e-13,3.7075711872513236e-13,1.942297697415838e-09,2.5503310970514249e-18,1.0183759164123694e-13,2.7171864377183838e-22,3.8178083848831613e-20,3.7687750803256603e-20,1.1404089330310727e-26,2.7847558913178246e-26,2.3115394327197507e-28
9.099463324611154e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45226222465720761,0.11862541894583553,0.022820918462051473,0.0,9.8328559337855634e-19,3.0880812221860003e-10,1.5201141219239501e-14,1.8136260761171483e-15,6.6116414612214195e-33,8.0511734904822494e-07,1.0615139086004458e-29,8.0205407411711339e-07,8.3095082217365495e-21,1.1895397603802286e-23,1.7692503900981957e-25,1.2724066587305788e-26,1.6729175605415341e-18,8.5828373451828497e-22,4.3738619416807173e-05,1.298453444609785e-06,1.172674650794461e-08,4.2102182927252055e-15,4.2707947674714336e-12,1.3645684485820907e-09,6.2537694682788257e-13,3.7229622707693458e-13,1.9775081786947349e-09,2.631692376243409e-18,1.0600401674448476e-13,2.926072596631419e-22,4.0074964680287442e-20,3.834734269986612e-20,1.2454864092477265e-26,2.9566137229033858e-26,2.4616465124060324e-28
