Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HOX(22),HX(19),H2X(49),CH2X(27),CHX(28),CX(26),OCX(25),COX(50),H2OX(23),C2H6X(52),CH3OO(77)
1.518071003020826e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31245655650993709,0.11250704670691283,0.012738774404382191,0.0,5.1129697802931711e-07,0.0012069035147241698,0.00060678464786648168,1.2626244596250066e-06,6.2467388101601389e-18,0.00012017551369413829,5.9726929213245676e-15,1.758041930904824e-07,1.0039797654186937e-12,1.6076170829462418e-10,1.3699133483355312e-13,1.532030383006446e-15,3.7172083232019767e-11,2.8457332824004374e-11,0.005432587255798301,0.019558246976770992,3.2606007938460454e-07,1.9125188339770698e-08,0.00010188016000968364,1.7441747820260809e-05,4.1952045388485473e-10,4.0330917749396924e-07,9.7882317540514714e-08,9.9063917559950013e-11,4.671767801529532e-10,2.3117814885125563e-11,3.1640208537536896e-09,1.1871554722692391e-08
1.52295708899567e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31241484593055552,0.11250467622017772,0.01271614378922262,0.0,5.1661899997004304e-07,0.0012127886214527933,0.00060975874824897023,1.2737850285835058e-06,6.32751253778372e-18,0.00012039347355337083,6.0787806598697248e-15,1.7618251321551339e-07,1.0147678552210813e-12,1.6224190352161502e-10,1.3796167139617494e-13,1.549685250943918e-15,3.7352885939882973e-11,2.8899229310930425e-11,0.0054317430496123569,0.019600528699662719,3.2630728280874288e-07,1.9204811102795238e-08,0.00010207002796285466,1.7524581518081546e-05,4.2048670482053755e-10,4.0346846269564066e-07,9.7725777818239726e-08,9.951627230544204e-11,4.6940394119284938e-10,2.3351524694425708e-11,3.1915945447029131e-09,1.1871967227046546e-08
1.5278431749705138e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31237322832557401,0.11250230408687442,0.012693559397089611,0.0,5.219772405360185e-07,0.0012186763940925103,0.00061273449731837851,1.2849856983245481e-06,6.4090222696523932e-18,0.00012060977944091951,6.1861983971672207e-15,1.7656017373778831e-07,1.0256092924513631e-12,1.6372936937909197e-10,1.3893477159313409e-13,1.5674764876569056e-15,3.7533762059207422e-11,2.9345860429445978e-11,0.0054309004210385215,0.019642716291983456,3.2655147323131577e-07,1.9284428726608754e-08,0.00010225945903575197,1.7607436534262361e-05,4.2144860088943432e-10,4.036245503715195e-07,9.7569482053633405e-08,9.9968744625337961e-11,4.716319002966664e-10,2.3586757699542006e-11,3.2192625073833073e-09,1.1872183572054579e-08
1.5327292609453576e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31233170343478794,0.11249993033091017,0.012671021110299637,0.0,5.2737180052446523e-07,0.0012245667812570144,0.00061571186780565342,1.2962262343348095e-06,6.4912716006029948e-18,0.00012082443858747659,6.2949543565271017e-15,1.7693717648616792e-07,1.0365037999022063e-12,1.6522410087987746e-10,1.3991062546076933e-13,1.5854045036510495e-15,3.7714710070649105e-11,2.9797249473035633e-11,0.0054300593666227288,0.019684810016265628,3.2679267333324376e-07,1.9364040703269225e-08,0.00010244845500201329,1.7690312168917128e-05,4.2240615753231897e-10,4.0377746943297541e-07,9.7413432443311613e-08,1.004213308682685e-10,4.7386063762079562e-10,2.3823517684551668e-11,3.2470241354573979e-09,1.1872205459872482e-08
1.5376153469202014e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31229027099899748,0.11249755497594252,0.012648528811561968,0.0,5.3280278038224715e-07,0.001230459732013872,0.0006186908326644416,1.3075064018188301e-06,6.5742641229879068e-18,0.00012103745824655833,6.4050567214214183e-15,1.7731352328065943e-07,1.0474510984077904e-12,1.6672609292968679e-10,1.4088922304576356e-13,1.6034697067475611e-15,3.7895728467767401e-11,3.0253419613370834e-11,0.0054292198829158367,0.01972681013403375,3.2703090567136555e-07,1.9443646529302212e-08,0.00010263701762676467,1.7773207728979923e-05,4.2335939027357034e-10,4.039272485969422e-07,9.7257631141119945e-08,1.0087402741678032e-10,4.7609013350029347e-10,2.4061808418094772e-11,3.2748788222735935e-09,1.1872034585888613e-08
1.5425014328950453e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3122489307600031,0.112495178045382,0.012626082383976963,0.0,5.3827028020572384e-07,0.0012363551958813124,0.00062167136506972886,1.3188259657250535e-06,6.6580034266212118e-18,0.00012124884569339345,6.5165136349119584e-15,1.7768921593253612e-07,1.0584509069004702e-12,1.6823534032852448e-10,1.418705544055708e-13,1.6216725020829004e-15,3.8076815756914136e-11,3.0714393899465618e-11,0.0054283819664736679,0.019768716905809176,3.2726619267817708e-07,1.9523245705663004e-08,0.00010282514866665889,1.7856122528152704e-05,4.243083147182539e-10,4.0407391638629833e-07,9.7102080258616302e-08,1.0132683068709426e-10,4.7832036844767952e-10,2.4301633653386291e-11,3.302825960930022e-09,1.1871672638637143e-08
1.5473875188698891e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31220768246060099,0.11249279956239433,0.012603681711034367,0.0,5.4377439974061604e-07,0.0012422531228250225,0.00062465343841648581,1.3301846907715178e-06,6.7424930987255452e-18,0.00012145860822382848,6.6293331990892492e-15,1.7806425624445456e-07,1.0695029424670444e-12,1.6975183777206997e-10,1.428546096088362e-13,1.6400132921087118e-15,3.8257970457123403e-11,3.1180195256856549e-11,0.0054275456138570483,0.019810530591114837,3.2749855666173617e-07,1.9602837737699603e-08,0.00010301284986991507,1.7939055886853209e-05,4.2525294654856394e-10,4.0421750112996375e-07,9.69467818655045e-08,1.0177973712886195e-10,4.805513231517384e-10,2.4542997128228723e-11,3.3308649443374707e-09,1.187112129971432e-08
1.552273604844733e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31216652584457755,0.11249041954990276,0.012581326676611639,0.0,5.4931523838188182e-07,0.0012481534632549573,0.00062763702631831039,1.3415823414712106e-06,6.8277367238796803e-18,0.00012166675315324979,6.7435234745228572e-15,1.7843864601056963e-07,1.0806069204046054e-12,1.7127557985305318e-10,1.4384137873580928e-13,1.6584924765920323e-15,3.8439191100002268e-11,3.1650846486806459e-11,0.0054267108216318506,0.019852251448480008,3.2772801980560329e-07,1.9682422135115989e-08,0.00010320012297635882,1.8022007132163083e-05,4.2619330152116707e-10,4.0435803096346261e-07,9.6791737990121439e-08,1.0223274322492729e-10,4.8278297847632339e-10,2.4785902565024848e-11,3.3589951652814229e-09,1.1870382243697547e-08
1.5571596908195768e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31212546065670566,0.11248803803059045,0.012559017164972246,0.0,5.5489289517360822e-07,0.0012540561680221582,0.00063062210260607311,1.3530186821570691e-06,6.913737883966808e-18,0.00012187328781552219,6.859092479723294e-15,1.7881238701664835e-07,1.091762554275958e-12,1.728065610626194e-10,1.4483085187875011e-13,1.6771104526157591e-15,3.8620476229622328e-11,3.2126370265532532e-11,0.0054258775863690401,0.019893879735445007,3.2795460416879042e-07,1.9761998411935549e-08,0.00010338696971746125,1.8104975597776303e-05,4.271293954643718e-10,4.0449553382953166e-07,9.6636950619970609e-08,1.0268584549108986e-10,4.8501531545916316e-10,2.5030353670791171e-11,3.3872160164831555e-09,1.1869457138066978e-08
1.5669318627692645e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31204360354940863,0.11248327056104951,0.012514534249017502,0.0,5.6615905762989849e-07,0.001265868476158973,0.00063659661674114656,1.3760064900653906e-06,7.0880271226916555e-18,0.00012228155576026731,7.0943985400553257e-15,1.7955792985048596e-07,1.1142276357282466e-12,1.7589021833224424e-10,1.4681787064400751e-13,1.714764354200715e-15,3.8983234187053005e-11,3.3092125544558308e-11,0.0054242157730401237,0.019976859623419035,3.2839922416616345e-07,1.9921124681257327e-08,0.0001037593909879867,1.8270961557442328e-05,4.2898886391624584e-10,4.0476156946881654e-07,9.6328153143966815e-08,1.0359232476025245e-10,4.8948195941276142e-10,2.5523907640452786e-11,3.4439271805819302e-09,1.1867055411951412e-08
1.5757268175239835e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31197024229669923,0.11247897490785819,0.012474654159353157,0.0,5.7642550833839452e-07,0.0012765071553723377,0.00064197851161464016,1.3968254699007811e-06,7.2475140834902019e-18,0.00012264356371200749,7.3109688123700426e-15,1.8022671738858602e-07,1.13461996521663e-12,1.7869021039758254e-10,1.4861533613279584e-13,1.7491314613068566e-15,3.9309922538942166e-11,3.39781943141945e-11,0.0054227254315610011,0.020051227495388679,3.287897554784927e-07,2.0064305763049364e-08,0.00010409312916242825,1.8420401263766958e-05,4.3064797295620171e-10,4.0499092570541904e-07,9.6051131782457448e-08,1.044084507170693e-10,4.935040835306919e-10,2.5973429275284707e-11,3.4952710923253004e-09,1.1864274148994926e-08
1.5845217722787025e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31189717334647216,0.11247467471460362,0.012434919781040167,0.0,5.8681277414234071e-07,0.0012871527504999909,0.00064736483166398648,1.4177661345364084e-06,7.4095110344021499e-18,0.0001230004691903845,7.5321288962607305e-15,1.8089343034461239e-07,1.1551751317574904e-12,1.8151356706485468e-10,1.5042140913863015e-13,1.7839543058628298e-15,3.9636797743694124e-11,3.4880397010679809e-11,0.0054212400815484936,0.020125299399821953,3.2917129690754516e-07,2.0207453169818141e-08,0.00010442551246325098,1.8569886698291002e-05,4.3229352539423542e-10,4.0521090037000797e-07,9.5774970590437504e-08,1.0522483555988001e-10,4.9752812914167323e-10,2.6428015827354402e-11,3.5468992050360997e-09,1.1860915685822537e-08
1.5933167270334214e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31182439524527478,0.1124703701051919,0.01239533045284304,0.0,5.9732141997002008e-07,0.001297804990439054,0.00065275543194916966,1.4388271062191763e-06,7.5740387609479232e-18,0.00012335231550083913,7.7579239682069962e-15,1.8155807884410548e-07,1.1758914092796796e-12,1.843602527092597e-10,1.5223603236493379e-13,1.8192351067588234e-15,3.9963851747057052e-11,3.5798861267329791e-11,0.0054197597031937043,0.020199076803548797,3.2954397259613377e-07,2.0350564218823942e-08,0.0001047565506914021,1.8719414207487182e-05,4.3392561576090352e-10,4.0542164951783247e-07,9.5499679743964259e-08,1.0604146012928963e-10,5.0155399178866018e-10,2.6887688361538777e-11,3.5988079824633765e-09,1.1856989481166037e-08
1.6021116817881404e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31175190654963314,0.11246606120118781,0.012355885517447759,0.0,6.0795200706194406e-07,0.0013084636084672214,0.00065815016970361133,1.4600070071797017e-06,7.7411180164713896e-18,0.00012369914606383085,7.9883987242549363e-15,1.8222067293294181e-07,1.1967670577692308e-12,1.8723023074477535e-10,1.5405914867132558e-13,1.8549760548344287e-15,4.0291076617275517e-11,3.6733713351494087e-11,0.0054182842767442419,0.020272561163386653,3.2990790538067158e-07,2.0493636269859083e-08,0.00010508625356319819,1.8868980203203625e-05,4.355443391218486e-10,4.0562332722253308e-07,9.5225269027491874e-08,1.0685830559312564e-10,5.0558156874579948e-10,2.7352467782395911e-11,3.650993892241481e-09,1.1852504913879121e-08
1.6109066365428594e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31167970582596644,0.11246174812185607,0.012316584321431524,0.0,6.1870509297080653e-07,0.0013191283421846633,0.0006635489043089447,1.4813044600465453e-06,7.9107695212805042e-18,0.00012404100439750466,8.2235973717892086e-15,1.8288122257916679e-07,1.2178003242378943e-12,1.9012346364814422e-10,1.5589070108019838e-13,1.8911793129294687e-15,4.0618464543186221e-11,3.7685078153933094e-11,0.0054168137825049015,0.020345753926226048,3.3026321679279003e-07,2.0636666724607461e-08,0.00010541463071104175,1.901858116172874e-05,4.3714979102973158e-10,4.0581608558715525e-07,9.4951747842261079e-08,1.076753534420803e-10,5.0961075899645004e-10,2.7822374834481481e-11,3.7034534068927363e-09,1.184747128186967e-08
1.6197015912975784e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31160779165050134,0.11245743098420176,0.012277426215232833,0.0,6.2958123156182485e-07,0.0013297989334563783,0.0006689514972698865,1.5027180882488886e-06,8.0830139618109695e-18,0.00012437793410088153,8.4635636216930879e-15,1.8353973767476933e-07,1.2389894436745873e-12,1.9303991298249428e-10,1.5773063278307515e-13,1.927847015942683e-15,4.0946007832342259e-11,3.8653079178963489e-11,0.0054153482008383186,0.020418656529115703,3.306100270614919e-07,2.0779653026016154e-08,0.00010574169168413165,1.9168213622864966e-05,4.3874206747815564e-10,4.0600007475608661e-07,9.4679125214635317e-08,1.0849258548539415e-10,5.136414632113519e-10,2.8297430102676522e-11,3.7561830047998994e-09,1.1841897801114962e-08
1.6284965460522974e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31153616260918621,0.11245310990301,0.012238410553121821,0.0,6.4058097301344227e-07,0.0013404751283549862,0.00067435781218921594,1.5242465164080335e-06,8.2578719898119858e-18,0.00012470997883755303,8.7083406808845029e-15,1.841962280374001e-07,1.2603326399795672e-12,1.9597953942060302e-10,1.5957888714676394e-13,1.9649812708978271e-15,4.1273698909165597e-11,3.9637838535341202e-11,0.0054138875121656086,0.020491270399346753,3.3094845511576695e-07,2.0922592657674001e-08,0.00010606744594916942,1.9317874189010864e-05,4.4032126485791558e-10,4.061754429277386e-07,9.4407409804367019e-08,1.0930998384657157e-10,5.1767358372692383e-10,2.8777654012528008e-11,3.8091791711497671e-09,1.1835793604744091e-08
1.6372915008070164e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31146481729760861,0.11244878499088549,0.012199536693170906,0.0,6.5170486381839932e-07,0.0013511566771039843,0.00067976771474286468,1.5458883707175697e-06,8.4353642215543706e-18,0.00012503718231988181,8.9579712452336374e-15,1.8485070341203423e-07,1.2818281268811003e-12,1.989423027677974e-10,1.6143540771931921e-13,2.0025841570171816e-15,4.1601530313127878e-11,4.0639476927886979e-11,0.005412431696966976,0.020563596954536485,3.3127861858763573e-07,2.1065483143199756e-08,0.00010639190289106353,1.9467559524251945e-05,4.4188747991318052e-10,4.0634233636697515e-07,9.4136609912646835e-08,1.1012753095912504e-10,5.217070245236901e-10,2.9263066830600368e-11,3.8624383988474934e-09,1.1829167742190969e-08
1.6460864555617354e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31139375432091088,0.11244445635829123,0.012160803997225699,0.0,6.6295344678515385e-07,0.0013618433340214656,0.00068518107265512778,1.5676422793125246e-06,8.6155112370603419e-18,0.00012535958829368966,9.212497492852096e-15,1.8550317347257994e-07,1.3034741088346993e-12,2.0192816198449694e-10,1.633001382358022e-13,2.040657725802092e-15,4.1929494696958877e-11,4.1658113649827555e-11,0.0054109807357823111,0.020635637602711199,3.3160063381565043e-07,2.120832204564288e-08,0.00010671507181362822,1.9617266353460475e-05,4.4344080969906622e-10,4.0650089941806447e-07,9.3866733490021755e-08,1.1094520956236106e-10,5.2574169120487145e-10,2.9753688664836572e-11,3.9159571894022022e-09,1.1822029178423891e-08
1.6548814103164544e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31132297229370798,0.11244012411358653,0.012122211830876211,0.0,6.7432726103964288e-07,0.0013725348574643102,0.00069059775567399716,1.5895068726276325e-06,8.7983335793545355e-18,0.00012567724052342353,9.4719610777494193e-15,1.8615364782343615e-07,1.325268781904694e-12,2.0493707520840251e-10,1.651730226238423e-13,2.0792040011203245e-15,4.2257584824882394e-11,4.2693866575837789e-11,0.0054095346092117745,0.020707393742388534,3.3191461584881386e-07,2.135110696689044e-08,0.00010703696194027732,1.9766991461404106e-05,4.4498135154232144e-10,4.0665127451853236e-07,9.3597788144234081e-08,1.1176300269719993e-10,5.2977749097512041e-10,3.0249539464931666e-11,3.969732053784544e-09,1.1814386793236642e-08
1.6636763650711734e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31125246984000504,0.11243578836306481,0.01208375956342833,0.0,6.858268420273756e-07,0.0013832310097728574,0.00069601763554662916,1.6114807837448876e-06,8.9838517537359671e-18,0.00012599018277778824,9.7364031238517132e-15,1.868021360009995e-07,1.3472103346278882e-12,2.0796899977633217e-10,1.6705400500901042e-13,2.1182249792999714e-15,4.2585793570879294e-11,4.3746852155767379e-11,0.0054080932979163488,0.020778866762659037,3.3222067845086846e-07,2.1493835547081902e-08,0.00010735758241471428,1.9916731691863345e-05,4.4650920300163511e-10,4.0679360221281533e-07,9.3329781147929026e-08,1.1258089370202692e-10,5.3381433261938786e-10,3.0750639022715321e-11,4.0237595132567534e-09,1.1806249380599531e-08
1.6724713198258924e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31118224559311636,0.11243144921099057,0.01204544656787554,0.0,6.9745272151585155e-07,0.0013939315572160595,0.00070144058599494745,1.6335626487304718e-06,9.1720862270706192e-18,0.00012629845881583838,1.0005864219379319e-14,1.8744864747512234e-07,1.3692969488591173e-12,2.1102389224570543e-10,1.6894302972001007e-13,2.1577226292297458e-15,4.2914113916977349e-11,4.4817185409041501e-11,0.0054066567826183748,0.020850058043267089,3.3251893410497085e-07,2.1636505464038081e-08,0.00010767694230161849,2.0066483946758058e-05,4.4802446182835508e-10,4.0692802116606782e-07,9.3062719446186864e-08,1.1339886620858601e-10,5.3785212648197349e-10,3.1257006972543105e-11,4.0780361001752094e-09,1.1797625648082527e-08
1.6812662745806114e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31111229819558484,0.11242710675963591,0.012007272220870951,0.0,7.0920542759729663e-07,0.0014046362699371305,0.00070686648269138784,1.6557511069611861e-06,9.3630574271043827e-18,0.00012660211237352172,1.0280384411579229e-14,1.880931916505222e-07,1.3915268005986393e-12,2.1410170841567769e-10,1.7084004129368221e-13,2.1976988924654333e-15,4.3242538951567815e-11,4.5904979919721408e-11,0.0054052250441020766,0.020920968954691106,3.3280949401874277e-07,2.1779114432695468e-08,0.0001079950505873264,2.0216245185283156e-05,4.4952722593138422e-10,4.0705466817891631e-07,9.2796609663934829e-08,1.1421690413790775e-10,5.4189078444573384e-10,3.1768662791699644e-11,4.1325583587659377e-09,1.1788524216335161e-08
1.6900612293353304e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31104262629910212,0.11242276110931659,0.011969235902699576,0.0,7.210854846917062e-07,0.0014153449218996933,0.0007122952032347907,1.6780448014405175e-06,9.5567857417960163e-18,0.00012690118715066428,1.0560003201807382e-14,1.8873577786814486e-07,1.4138980608013125e-12,2.1720240334792626e-10,1.7274498447982884e-13,2.2381556833423201e-15,4.3571061867748461e-11,4.7010347832210983e-11,0.005403798063214056,0.020991600858223131,3.33092468129655e-07,2.1921660204546178e-08,0.00010831191618050881,2.0366012423053256e-05,4.5101759334169126e-10,4.071736782021692e-07,9.2531458113298614e-08,1.1503499169627055e-10,5.4593021991141996e-10,3.2285625800809352e-11,4.1873228458736799e-09,1.1778953618616978e-08
1.6988561840900494e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31097322856442927,0.11241841235842727,0.011931336997250875,0.0,7.3309341355019094e-07,0.0014260572908344276,0.00071772662712644584,1.7004423791045187e-06,9.7532915186697822e-18,0.00012719572679838762,1.0844759540955296e-14,1.8937641540648175e-07,1.4364088961674803e-12,2.203259313870911e-10,1.746578042458623e-13,2.2790948890933523e-15,4.3899675961692618e-11,4.8133399847593611e-11,0.0054023758208637763,0.021061955106047664,3.3336796511072156e-07,2.2064140567094014e-08,0.00010862754791284449,2.0515782731256451e-05,4.5249566217561192e-10,4.0728518435136323e-07,9.2267270800774177e-08,1.1585311337120745e-10,5.4997034777721445e-10,3.2807915164254927e-11,4.2423261316847784e-09,1.176892230039536e-08
1.7076511388447684e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3109041036613181,0.11241406060347651,0.011893574891991531,0.0,7.4522973125861519e-07,0.0014367731581862277,0.00072316063574629256,1.7229424911176365e-06,9.9525950641874208e-18,0.00012748577490694868,1.1134691825215663e-14,1.900151134828436e-07,1.4590574699155027e-12,2.2347224618087312e-10,1.7657844578128278e-13,2.3205183699728312e-15,4.4228374631044086e-11,4.9274245220584864e-11,0.0054009582980240325,0.021132033041319886,3.3363609237653052e-07,2.2206553343315577e-08,0.00010894195453968875,2.0665553235817441e-05,4.5396153060360697e-10,4.0738931792219564e-07,9.2004053434242387e-08,1.1667125392754478e-10,5.5401108441844251e-10,3.3335549890608047e-11,4.2975648004242337e-09,1.1758438618996736e-08
1.7164460935994874e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31083525026843362,0.11240970593912114,0.011855948977938541,0.0,7.5749495124152176e-07,0.0014474923090618689,0.00072859711232928248,1.7455437931586491e-06,1.0154716643139139e-17,0.00012777137499399405,1.142983789218154e-14,1.9065188125459086e-07,1.4818419425359e-12,2.2664130069979178e-10,1.7850685450198593e-13,2.3624279593854355e-15,4.4557151373337399e-11,5.0432991757086408e-11,0.0053995454757313896,0.021201835998243199,3.3389695608958248e-07,2.2348896391123588e-08,0.00010925514474073762,2.0815321116569658e-05,4.554152968192573e-10,4.0748620840609874e-07,9.1741811429942811e-08,1.1748939840347557e-10,5.5805234766740503e-10,3.3868548833064959e-11,4.3530354510275716e-09,1.1747510843298511e-08
1.7252410483542064e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3107666670732766,0.11240534845819992,0.011818458649632491,0.0,7.6988958326633155e-07,0.0014582145321781921,0.00073403594194190367,1.7682449456968476e-06,1.0359676478053289e-17,0.00012805257049321975,1.1730235017273752e-14,1.9128672782032235e-07,1.5047604725271203e-12,2.2983304725660516e-10,1.8044297605440394e-13,2.4048254640203812e-15,4.4885999784443451e-11,5.16097458123272e-11,0.0053981373350866146,0.02127136530214602,3.3415066116686006e-07,2.249116760284878e-08,0.00010956712712068884,2.0965083606436691e-05,4.5685705900454644e-10,4.0757598350542831e-07,9.1480549919299921e-08,1.1830753210668306e-10,5.6209405679342491e-10,3.4406930689889187e-11,4.4087346977878624e-09,1.17361471534831e-08
1.7340360031089254e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31069835277210761,0.11240098825176692,0.011781103305111151,0.0,7.8241413344782075e-07,0.0014689396198108036,0.00073947701145887724,1.7910446142586258e-06,1.056749474862446e-17,0.00012832940474342828,1.203591991049083e-14,1.9191966222102312e-07,1.5278112171129506e-12,2.3304743752539429e-10,1.8238675631948445e-13,2.4477126639905176e-15,4.5214913557040049e-11,5.280461228957749e-11,0.0053967338572550845,0.021340622269558018,3.3439731128669796e-07,2.2633364904727761e-08,0.00010987791020989826,2.111483799062301e-05,4.5828691530191956e-10,4.0765876914938815e-07,9.1220273755573258e-08,1.1912564061049385e-10,5.661361324830867e-10,3.4950714004868247e-11,4.4646591709781849e-09,1.1724355640844151e-08
1.7428309578636443e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31063030606987047,0.11239662540912421,0.01174388234588325,0.0,7.9506910425285751e-07,0.0014796673677432996,0.00074492020954002318,1.8139414696846295e-06,1.0778191591159623e-17,0.00012860192097797289,1.2346928713475609e-14,1.9255069344117336e-07,1.5509923329416009e-12,2.3628442256031578e-10,1.8433814141651146e-13,2.4910913129761637e-15,4.5543886479106901e-11,5.4017694639421022e-11,0.0053953350234671868,0.021409608208285594,3.3463700889594919e-07,2.2775486256387718e-08,0.0001101875024650308,2.1264581605813815e-05,4.5970496378830992e-10,4.0773468951027539e-07,9.0960987520444474e-08,1.1994370975006258e-10,5.7017849682058452e-10,3.5499917167770941e-11,4.520805517450062e-09,1.1712144307623734e-08
1.7516259126183633e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.310562525680118,0.1123922600178542,0.011706795176902563,0.0,8.0785499450539569e-07,0.0014903975752170123,0.00075036542660730169,1.8369341883776243e-06,1.0991787098042044e-17,0.00012887016231458319,1.2663296996892482e-14,1.9317983040981832e-07,1.5743019767665149e-12,2.3954395281402465e-10,1.8629707770676925e-13,2.5349631383735032e-15,4.5872912432445132e-11,5.5249094859571044e-11,0.0053939408150186878,0.021478324417486726,3.3486985521730454e-07,2.2917529650352555e-08,0.00011049591226970882,2.1414311839384178e-05,4.6111130244186154e-10,4.0780386701923319e-07,9.0702695530509884e-08,1.2076172561861624e-10,5.7422107326829319e-10,3.605455841481091e-11,4.577170401208443e-09,1.1699521066905399e-08
1.7604208673730823e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31049501032493665,0.1123878921638512,0.011669841206542193,0.0,8.2077229939172408e-07,0.0015011300448812821,0.00075581255482203393,1.8600214525412419e-06,1.1208301317212601e-17,0.00012913417174556063,1.2985059758109296e-14,1.9380708200160107e-07,1.5977383061089643e-12,2.428259781557708e-10,1.882635117970534e-13,2.579329841447333e-15,4.6201985391220591e-11,5.6498913495215583e-11,0.0053925512132710976,0.021546772187745172,3.3509595025686407e-07,2.3059493111558133e-08,0.00011080314793515618,2.1564026128617443e-05,4.6250602911637169e-10,4.0786642238252051e-07,9.0445401843583802e-08,1.2157967456372422e-10,5.7826378664755677e-10,3.6614655829128825e-11,4.6337505039634386e-09,1.1686493742559971e-08
1.7692158221278013e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31042775873487372,0.11238352193135276,0.011633019846569094,0.0,8.3382151046595585e-07,0.0015118645827442605,0.00076126148806230374,1.8832019504097625e-06,1.1427754251668274e-17,0.00012939399212833774,1.331225141917772e-14,1.9443245703775943e-07,1.6212994799025186e-12,2.4613044788917244e-10,1.9023739054303282e-13,2.6241930974880022e-15,4.6531099420531128e-11,5.7767249639877751e-11,0.0053911661996520182,0.021614952801143963,3.3531539281202378e-07,2.3201374696856259e-08,0.00011110921770083626,2.1713721959932867e-05,4.6388924152118676e-10,4.0792247459822564e-07,9.0189110264914415e-08,1.2239754318359333e-10,5.823065631195691e-10,3.7180227341268622e-11,4.6905425256593099e-09,1.1673070069213352e-08
1.7780107768825203e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3103607696488635,0.11237914940297029,0.011596330512118884,0.0,8.470031156557535e-07,0.0015226009981242354,0.00076671212190054143,1.9064743764690965e-06,1.1650165858977435e-17,0.00012964966617639233,1.3644905825105908e-14,1.9505596428708747e-07,1.6449836591194892e-12,2.4945731076966865e-10,1.9221866105246568e-13,2.669554555972339e-15,4.6860248674996829e-11,5.9054200936776977e-11,0.0053897857556554655,0.02168286753133827,3.35528280479427e-07,2.3343172494542781e-08,0.00011141412973508726,2.1863396868122452e-05,4.652610371889978e-10,4.0797214097249753e-07,8.9933824353337531e-08,1.232153183234343e-10,5.8634933016647823e-10,3.7751290729657027e-11,4.7475431849812883e-09,1.1659257692262215e-08
1.7868057316372393e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31029404181415537,0.11237477465971928,0.011559772621670811,0.0,8.6031759926829243e-07,0.0015333391036014947,0.00077216435358129628,1.9298374316691184e-06,1.1875556050811631e-17,0.0001299012364505081,1.398305624241715e-14,1.9567761246686278e-07,1.6687890073794614e-12,2.5280651502165591e-10,1.9420727068827123e-13,2.7154158407284079e-15,4.7189427397373759e-11,6.0359863580676839e-11,0.0053884098628421782,0.02175051764362762,3.3573470966311381e-07,2.3484884623901663e-08,0.00011171789213575442,2.2013048435596958e-05,4.6662151345126469e-10,4.0801553713609763e-07,8.9679547427261819e-08,1.2403298707185365e-10,5.9039201657274274e-10,3.832786362111257e-11,4.8047492198405359e-09,1.1645064167944885e-08
