Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(55),OX(20),CH3X(21),HOX(22),HX(19),CH3OO(84),CH2X(27),CHX(28),CX(26),OCX(25),H2X(56)
5.892840560239013e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33079061039845586,0.11299165987572361,0.022273567828692862,3.3147534196183768e-19,1.4335408386917793e-12,2.7120697496544682e-07,1.2889895531750061e-06,2.2588809468865179e-12,1.2559039380855421e-11,8.978137860749507e-07,4.2631045876590626e-20,2.666371463601499e-09,3.2276890431893716e-14,8.5618654649915348e-16,5.0355054364060828e-19,6.7248239715679746e-21,1.1425790892995712e-11,4.391348030206711e-16,0.0056759405744354549,0.0010947103443356143,2.2218993334400885e-08,6.0870625165932067e-11,6.1195061555968787e-06,1.5399453468535721e-10,3.1950141479351877e-12,2.9631200026767462e-08,1.2675138595630074e-07,5.5505655929549786e-13,3.7104173729455002e-09
5.91141344630386e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33078604206887802,0.11299047585824895,0.022271880398994897,3.3745651916739694e-19,1.4545261889854301e-12,2.7483500156006794e-07,1.2971928314041812e-06,2.2796988894568499e-12,1.2665971501612087e-11,9.0280956668139876e-07,4.360341338902315e-20,2.6863708973713197e-09,3.2732837545101103e-14,8.6839699778377488e-16,5.1155029844098694e-19,6.7921256153835692e-21,1.1519895804018688e-11,4.4666815338164244e-16,0.0056771112142029187,0.0010980769980374146,2.2283059594003444e-08,6.1365337528860671e-11,6.1503131335023146e-06,1.5484294762056644e-10,3.215829773556697e-12,2.9773927688946721e-08,1.2672221931422287e-07,5.5737918306816916e-13,3.7614029316397394e-09
5.929986332368707e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33078148984039707,0.11298930756936944,0.022270193143652989,3.4352519224607385e-19,1.4757578433741023e-12,2.7849887148874309e-07,1.3054194149708788e-06,2.3006557130911267e-12,1.2773489601097305e-11,9.0781820194756578e-07,4.4594974760423929e-20,2.7064513868783003e-09,3.31938424173614e-14,8.807420251365266e-16,5.196562623831533e-19,6.8598541349263289e-21,1.1614481353753188e-11,4.5430776128945526e-16,0.0056782660886882681,0.0011014432797140569,2.2347131688102465e-08,6.1862271494521418e-11,6.1811552756285584e-06,1.5569345310923993e-10,3.236744980696947e-12,2.9916838472067248e-08,1.2669338763624751e-07,5.5970591444374167e-13,3.8129083390847634e-09
5.9467019298270696e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33077740643369746,0.11298826938977188,0.022268674762767483,3.4906262384454915e-19,1.4950786597035628e-12,2.8182717409141274e-07,1.3128432723496334e-06,2.3196361046925364e-12,1.2870758090133134e-11,9.1233695890370967e-07,4.5504055362693068e-20,2.7245930779576084e-09,3.3613104907253779e-14,8.9196845661423291e-16,5.2704337595096015e-19,6.9211757847102365e-21,1.1700020038229106e-11,4.6127523115166597e-16,0.0056792921639677611,0.0011044726154398219,2.2404801540398395e-08,6.2311410232538632e-11,6.208942918508174e-06,1.5646069582800998e-10,3.2556556514925499e-12,3.0045613212763204e-08,1.2666772245361436e-07,5.618034927975316e-13,3.8597103179679724e-09
5.963417527285433e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33077333575885642,0.11298724364021023,0.022267156522828489,3.5467245387188504e-19,1.5146022241361535e-12,2.8518483305119237e-07,1.3202860183926838e-06,2.3387299352538702e-12,1.2968503432683596e-11,9.1686611785896507e-07,4.6429178864842485e-20,2.742800325906574e-09,3.4036527119411137e-14,9.0330546949852754e-16,5.3451827049903564e-19,6.9828450726176889e-21,1.1785949423189193e-11,4.6833058737543753e-16,0.0056803057795023551,0.0011075016503776496,2.2462476080400132e-08,6.2762346212017489e-11,6.2367583918930197e-06,1.5722963099346531e-10,3.2746490785613367e-12,3.0174533417307878e-08,1.2664232291162615e-07,5.6390441607509053e-13,3.9069382934120077e-09
5.980133124743795e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33076927767167752,0.11298623017643819,0.022265638423704628,3.6035541375024281e-19,1.5343300818061035e-12,2.8857200144206803e-07,1.3277476584326963e-06,2.3579376542509755e-12,1.306672667478685e-11,9.2140567394437261e-07,4.7370584666812194e-20,2.7610730824550889e-09,3.4464139076455703e-14,9.147538134813424e-16,5.4208178495005161e-19,7.0448628842810185e-21,1.1872270161603113e-11,4.7547470076055121e-16,0.0056813070795419807,0.001110530384784956,2.2520155290037788e-08,6.3215078731604046e-11,6.2646013867516332e-06,1.5800025741129205e-10,3.2937232750429452e-12,3.0303597726867955e-08,1.2661718635214957e-07,5.6600866721845961e-13,3.9545945960037427e-09
5.995177162456322e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33076563603783676,0.1129853284455196,0.022264272254782603,3.6553321243927917e-19,1.5522611064137144e-12,2.9164581004226619e-07,1.334479293222901e-06,2.3753223483311536e-12,1.3155537060752405e-11,9.2550015994241703e-07,4.8231971472542373e-20,2.7775745324246191e-09,3.4852596991830081e-14,9.2515313271167493e-16,5.489654161222418e-19,7.100977634778473e-21,1.1950293971928718e-11,4.8198101495345288e-16,0.0056821978377062802,0.0011132559890085294,2.2572070556037049e-08,6.3624072951627306e-11,6.289683357606527e-06,1.5869526622109082e-10,3.3109608158756933e-12,3.0419877687057376e-08,1.2659478611829177e-07,5.6790534564505724e-13,3.997853414437986e-09
6.010221200168849e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33076200438178149,0.11298443644778738,0.022262906199721644,3.7077138369891042e-19,1.5703600000556404e-12,2.9474375677363471e-07,1.3412262403002688e-06,2.3927999862070958e-12,1.3244736153568753e-11,9.2960306011997655e-07,4.9106921876830478e-20,2.7941289676470135e-09,3.5244495104145904e-14,9.3564378922417962e-16,5.5592213369471796e-19,7.1573760530947108e-21,1.202863578036371e-11,4.885605765517173e-16,0.0056830788386283632,0.0011159813501926158,2.2623989576237829e-08,6.4034520649035709e-11,6.3147871453707823e-06,1.5939164310746783e-10,3.3282647027803553e-12,3.0536272269703698e-08,1.265725948577402e-07,5.6980472539471778e-13,4.0414627650154348e-09
6.025265237881375e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33075838260182999,0.11298355408151829,0.022261540258428761,3.7607047175246208e-19,1.5886279017629015e-12,2.9786595313632587e-07,1.3479885034977644e-06,2.4103708978144084e-12,1.3334324714262319e-11,9.3371437092512577e-07,4.9995616524378055e-20,2.8107363506662504e-09,3.5639855579941483e-14,9.4622633449562902e-16,5.6295256161317932e-19,7.2140587854047106e-21,1.2107296060013948e-11,4.9521403346218861e-16,0.0056839501840341084,0.0011187064685193628,2.2675912337525731e-08,6.4446421011219635e-11,6.3399125248836724e-06,1.6008938719995168e-10,3.3456350956696682e-12,3.0652780476425089e-08,1.2655061067778673e-07,5.717068055815929e-13,4.0854243469747576e-09
6.040309275593902e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33075477059736258,0.11298268124604952,0.022260174430811831,3.8143102433071107e-19,1.6070659545116523e-12,3.0101251059465844e-07,1.3547660866305347e-06,2.428035413807092e-12,1.342430350337475e-11,9.3783408880522735e-07,5.0898238027732364e-20,2.8273966433139832e-09,3.6038700674452759e-14,9.5690132154879861e-16,5.7005732776038411e-19,7.2710264780549991e-21,1.2186275283068412e-11,5.0194203776139947e-16,0.0056848119745889622,0.0011214313441692148,2.2727838826819606e-08,6.485977322461583e-11,6.3650592710384769e-06,1.6078849762812934e-10,3.3630720246499383e-12,3.0769401306946424e-08,1.2652883170058643e-07,5.736115858605434e-13,4.1297398595211055e-09
6.055353313306428e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33075116826881062,0.11298181784176754,0.022258808716779564,3.8685359268553483e-19,1.6256753052226113e-12,3.0418354057370319e-07,1.3615589934957648e-06,2.4457938655584652e-12,1.3514673280962938e-11,9.419622102069388e-07,5.1814970983890611e-20,2.8441098067112732e-09,3.6441052731738061e-14,9.6766930495427815e-16,5.7723706397067969e-19,7.3282797775627596e-21,1.2265573920800086e-11,5.0874524571222554e-16,0.0056856643099090446,0.0011241559773209351,2.2779769030953822e-08,6.5274576454157314e-11,6.3902271587891542e-06,1.6148897352165155e-10,3.3805755118734704e-12,3.0886133759495529e-08,1.2650725606290203e-07,5.7551906586941422e-13,4.1744110017737707e-09
6.070397351018955e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33074757551764544,0.11298096377009725,0.022257443116241522,3.9233873160357917e-19,1.6444571047493425e-12,3.073791544558682e-07,1.3683672278724726e-06,2.4636465851619416e-12,1.3605434806599048e-11,9.4609873157617837e-07,5.2746001991020794e-20,2.8608758012703567e-09,3.6846934184802606e-14,9.7853084082664162e-16,5.8449240604453491e-19,7.3858193306149598e-21,1.2345192443566774e-11,5.1562431778056725e-16,0.0056865072885721154,0.0011268803681516231,2.2831702936751666e-08,6.5690829842740205e-11,6.4154159631573211e-06,1.6219081401023391e-10,3.3981455810188738e-12,3.1002976830680727e-08,1.2648588191639701e-07,5.7742924523254279e-13,4.2194394727138518e-09
6.085441388731482e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33074399224636741,0.11298011893349111,0.022256077629108102,3.9788699941994506e-19,1.6634125078601672e-12,3.1059946357748509e-07,1.3751907935212771e-06,2.4815939054319117e-12,1.3696588839370573e-11,9.5024364935811681e-07,5.3691519665311498e-20,2.877694586696441e-09,3.7256367555722652e-14,9.8948648681737704e-16,5.9182399376307649e-19,7.4436457840674566e-21,1.2425131320811966e-11,5.2257991865206294e-16,0.005687341008128388,0.0011296045168367301,2.2883640531107263e-08,6.6108532511734637e-11,6.4406254592387489e-06,1.6289401822365405e-10,3.4157822525646899e-12,3.1119929515792763e-08,1.264647074275175e-07,5.7934212356203592e-13,4.2648269711318986e-09
6.100485426444008e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33074041835849544,0.11297928323541838,0.022254712255290521,4.0349895803189121e-19,1.682542673221432e-12,3.1384457922539774e-07,1.3820296941842062e-06,2.4996361599047667e-12,1.3788136137880344e-11,9.5439695999719601e-07,5.4651714657925321e-20,2.894566121989519e-09,3.7669375455769075e-14,1.0005368021085951e-15,5.9923247090262533e-19,7.5017597849440808e-21,1.2505391021065679e-11,5.2961271724882515e-16,0.005688165565111215,0.001132328423550078,2.2935581800975047e-08,6.6527683560859011e-11,6.4658554222103857e-06,1.6359858529175085e-10,3.4334855455806874e-12,3.1236990808756343e-08,1.2644373077774162e-07,5.8125770045763351e-13,4.3105751955755688e-09
6.115529464156535e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33073685375855594,0.11297845658035467,0.022253346994700808,4.091751729125473e-19,1.7018487633845426e-12,3.1711461263355837e-07,1.3888839335845461e-06,2.5177736828399126e-12,1.3880077460246589e-11,9.5855865993715205e-07,5.5626779672039605e-20,2.9114903654461921e-09,3.8085980585530912e-14,1.0116823474087567e-15,6.0671848524923374e-19,7.5601619804357497e-21,1.2585972011945301e-11,5.367233867461982e-16,0.0056889810550476982,0.0011350520884638791,2.2987526733320033e-08,6.6948282068332281e-11,6.4911056273372171e-06,1.643045143444264e-10,3.4512554772568078e-12,3.1354159702316321e-08,1.2642295016358578e-07,5.8317597550805676e-13,4.3566858442973065e-09
6.130573501869061e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3307332983520726,0.11297763887377124,0.022251981847251814,4.1491621312464197e-19,1.7213319447737665e-12,3.2040967497962529e-07,1.3957535154267099e-06,2.536006809220699e-12,1.3972413564102951e-11,9.6272874562101903e-07,5.6616909479980521e-20,2.9284672746615246e-09,3.850620573503851e-14,1.0229236849488268e-15,6.1428268861322444e-19,7.618853017899548e-21,1.2666874760156437e-11,5.4391260458953577e-16,0.005689787572469184,0.0011377755117487501,2.303947531510618e-08,6.7370327090946515e-11,6.5163758499792471e-06,1.650118045116494e-10,3.4690920629747456e-12,3.1471435188066527e-08,1.264023637967339e-07,5.8509694829131451e-13,4.4031606152020334e-09
6.160661577294115e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33072621474649422,0.11297602993284743,0.022249251891431298,4.265950638245669e-19,1.7608342662027198e-12,3.2707533089426757e-07,1.4095387211589959e-06,2.5727612158776599e-12,1.4158273144397991e-11,9.710940599890781e-07,5.8643153016206507e-20,2.9625789172520279e-09,3.9357607701354879e-14,1.0456959932542161e-15,6.2964828984322986e-19,7.7371042089972353e-21,1.2829647390841895e-11,5.585294165464656e-16,0.0056913740629756775,0.0011432216341062985,2.3143383375026826e-08,6.8218752802152365e-11,6.5669754497645973e-06,1.664304647099464e-10,3.504965249034855e-12,3.1706301897480714e-08,1.2636176672754101e-07,5.8894698531984181e-13,4.4972093131289513e-09
6.190749652719168e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33071916680550284,0.11297445567594104,0.022246522387147496,4.3854013494808469e-19,1.8010590458104753e-12,3.3384243513570344e-07,1.4233853406340732e-06,2.6099020742559615e-12,1.4345720930144589e-11,9.7949287463159063e-07,6.0732045486039964e-20,2.9969006965623772e-09,4.0223765468447108e-14,1.0688582551355962e-15,6.4533457011313099e-19,7.8565185403825428e-21,1.2993712628563574e-11,5.7346865872174367e-16,0.0056929257733580622,0.0011486667919564165,2.3247305876973836e-08,6.9072952723587548e-11,6.6176524266057033e-06,1.6785455892774605e-10,3.5411051907334309e-12,3.1941582850664821e-08,1.2632192556797466e-07,5.9280780798110668e-13,4.592734863659322e-09
6.220837728144221e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33071215380814178,0.11297291538162471,0.022243793333731308,4.5075610962621095e-19,1.8420157529252695e-12,3.4071187475258354e-07,1.437293402795557e-06,2.647432090378169e-12,1.4534762964971116e-11,9.8792516106771584e-07,6.2885221329115236e-20,3.0314322482910556e-09,4.1104864588935675e-14,1.0924150227445412e-15,6.6134689026231595e-19,7.9771011968010023e-21,1.315907417422876e-11,5.8873590611537006e-16,0.0056944434250651398,0.0011541109866083634,2.3351242717718223e-08,6.9932918547154826e-11,6.6684049874991082e-06,1.6928408020725032e-10,3.5775119462669582e-12,3.2177269948780054e-08,1.2628282656042691e-07,5.9667941258385766e-13,4.6897508321925891e-09
6.250925803569274e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33070517504843772,0.11297140834343306,0.022241064730525752,4.632477297464155e-19,1.8837139174189112e-12,3.4768453556776892e-07,1.4512629362751201e-06,2.6853539819393061e-12,1.4725405284756468e-11,9.9639089080579482e-07,6.5104349771825877e-20,3.0661731970964453e-09,4.200109205821879e-14,1.1163708721124582e-15,6.7769067691439895e-19,8.0988573655687912e-21,1.3325735714237576e-11,6.0433680366624038e-16,0.0056959277245839041,0.0011595542193474832,2.3455193794479452e-08,7.0798641630440203e-11,6.7192313416173575e-06,1.7071902159179138e-10,3.6141855451442461e-12,3.241335508304197e-08,1.2624445619230103e-07,6.0056179532532574e-13,4.7882707735561739e-09
6.281013878994327e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33069822983508984,0.11296993386955244,0.022238336576885707,4.7601979639539977e-19,1.9261631292216129e-12,3.5476130207062687e-07,1.4652939693906721e-06,2.7236704783367146e-12,1.4917653917631382e-11,1.0048900353435621e-06,6.7391135400575102e-20,3.1011231566608532e-09,4.2912636318338484e-14,1.1407304029916647e-15,6.9437142294254307e-19,8.221792236543195e-21,1.3493700920510094e-11,6.2027706679464557e-16,0.0056973793637496405,0.0011649964914357109,2.3559159004859366e-08,7.1670112999668524e-11,6.7701297005271454e-06,1.7215937612587844e-10,3.6511259882726086e-12,3.2649830137232218e-08,1.2620680119577523e-07,6.044549523077244e-13,4.8883082303399305e-09
6.31110195441938e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33069131749116504,0.11296849128251721,0.02223560887217764,4.8907717030274736e-19,1.9693730378272193e-12,3.6194305730970298e-07,1.4793865301451116e-06,2.7623843206996058e-12,1.5111514883979788e-11,1.013422566168308e-06,6.9747318741487962e-20,3.136281729755774e-09,4.3839687261827887e-14,1.1654982386947228e-15,7.1139468793476175e-19,8.345911002093118e-21,1.3662973450513405e-11,6.3656248194617821e-16,0.0056987990200498065,0.0011704378041120743,2.366313824689714e-08,7.2547323352708479e-11,6.8210982784067017e-06,1.736051368552342e-10,3.6883332480654214e-12,3.2886686990003726e-08,1.2616984854713837e-07,6.0835887955275857e-13,4.9898767312339461e-09
6.341190029844434e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33068443735380015,0.11296707991891178,0.02223288161577943,5.0242477228545449e-19,2.013353351785538e-12,3.692306827857973e-07,1.4935406462255793e-06,2.8014982619185958e-12,1.5306994196440222e-11,1.0219884547570594e-06,7.2174676846658565e-20,3.1716485083083578e-09,4.4782436235539171e-14,1.1906790259303706e-15,7.287660986591797e-19,8.4712188570696285e-21,1.3833556947288716e-11,6.5319890713704701e-16,0.0057001873569217472,0.0011758781585931737,2.3767131419138732e-08,7.3430263062139037e-11,6.8721352922623629e-06,1.750562968268198e-10,3.7258072685492719e-12,3.3123917517176873e-08,1.2613358546561969e-07,6.1227357301542773e-13,5.0929897893701341e-09
6.371278105269487e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3306775887739089,0.11296569912907936,0.022230154807080058,5.1606758369335136e-19,2.0581138381840681e-12,3.7662505834548459e-07,1.5077563450032106e-06,2.8410150666753528e-12,1.550409785990722e-11,1.0305876725767952e-06,7.4675023887151534e-20,3.2072230734691163e-09,4.5741076044451913e-14,1.2162774346373164e-15,7.4649134952923416e-19,8.5977209987765946e-21,1.4005455039478412e-11,6.7019227250083199e-16,0.005701545024044196,0.0011813175560736635,2.3871138420635301e-08,7.4318922178370377e-11,6.9232389621445391e-06,1.7651284908886404e-10,3.7635479654805386e-12,3.3361513593884265e-08,1.2609799941191548e-07,6.1619902859634672e-13,5.1976609006681004e-09
6.40136618069454e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33067077111589632,0.1129643482768365,0.022227428445479411,5.3001064685542372e-19,2.1036643221219055e-12,3.8412706207511115e-07,1.5220336535333735e-06,2.8809375114721657e-12,1.5702831871532816e-11,1.0392201910846713e-06,7.7250211752862249e-20,3.243004995680874e-09,4.6715800955461602e-14,1.2422981578172937e-15,7.6457620306879977e-19,8.7254226269414791e-21,1.4178671341353116e-11,6.8754858083668714e-16,0.0057028726576226407,0.0011867559977267121,2.3975159150913953e-08,7.5213290432820928e-11,6.9744075113628472e-06,1.7797478669090464e-10,3.8015552264556168e-12,3.3599467096671435e-08,1.2606307808630355e-07,6.201352421532282e-13,5.303903542185842e-09
6.431454256119593e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33066398375737871,0.11296302673919363,0.022224702530388062,5.4425906552701271e-19,2.1500146861760485e-12,3.9173757019530008e-07,1.5363725985563322e-06,2.9212683846613217e-12,1.5903202220728039e-11,1.047885981728229e-06,7.9902130659215553e-20,3.2789938347489253e-09,4.7706806701148585e-14,1.2687459113673708e-15,7.8302649037721733e-19,8.854328943686252e-21,1.4353209452838774e-11,7.0527390815896865e-16,0.005704170880668733,0.0011921934847044613,2.4079193509983733e-08,7.6113357241146699e-11,7.0256391667003464e-06,1.794421026838293e-10,3.8398289110395343e-12,3.3837769905461258e-08,1.26028809426459e-07,6.2408220951100029e-13,5.4117311704757313e-09
6.461542331544646e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33065722608890918,0.11296173390608144,0.02222197706122701,5.5881800533788677e-19,2.1971748698589634e-12,3.9945745695599128e-07,1.5507732064982687e-06,2.9620104864743701e-12,1.6105214889164483e-11,1.0565850159456015e-06,8.2632709760685438e-20,3.3151891399123986e-09,4.8714290483527835e-14,1.2956254339108913e-15,8.0184811159420789e-19,8.9844451534985752e-21,1.4529072959543732e-11,7.2337440424826689e-16,0.0057054403032739294,0.0011976300181384685,2.4183241398367112e-08,7.7019111706523945e-11,7.0769321586266908e-06,1.8091479011991075e-10,3.8783688508917442e-12,3.4076413905479547e-08,1.2599518160493675e-07,6.2803992647120047e-13,5.5211572199462883e-09
6.4916304069697e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33065049751370912,0.11296046918008293,0.022219252037427511,5.736926942411733e-19,2.2451548690670212e-12,4.0728759453204378e-07,1.56523550347263e-06,3.00316662905133e-12,1.6308875850775871e-11,1.065317265165725e-06,8.544391777118459e-20,3.3515904499167866e-09,4.9738450977779208e-14,1.3229414866267963e-15,8.2104703636465008e-19,9.1157764632031395e-21,1.4706265432785791e-11,7.4185629320383715e-16,0.0057066815228775138,0.0012030655991401417,2.4287302717116223e-08,7.7930542622982689e-11,7.1282847215103263e-06,1.8239284205283994e-10,3.9171748499063738e-12,3.4315390989065144e-08,1.2596218302646158e-07,6.3200838882026208e-13,5.6321951012301811e-09
6.521718482394753e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33064379744740496,0.11295923197617089,0.022216527458430804,5.8888842296315306e-19,2.2939647355204202e-12,4.1522885291943522e-07,1.5797595152817701e-06,3.0447396364698758e-12,1.6514191071759733e-11,1.0740827008085655e-06,8.8337763591397943e-20,3.3881972930876589e-09,5.0779488335958413e-14,1.3506988530776219e-15,8.406293043032102e-19,9.2483280819333274e-21,1.4884790429619287e-11,7.6072587399742858e-16,0.0057078951245290114,0.0012085002288011663,2.4391377367809169e-08,7.8847638478791769e-11,7.1796950938295518e-06,1.8387625153776364e-10,3.9562466843471077e-12,3.4554693057449075e-08,1.2592980232496913e-07,6.3598759233722552e-13,5.7448581995589603e-09
6.551806557819806e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33063712531777095,0.11295802172145099,0.022213803323687966,6.044105454539098e-19,2.3436145761952285e-12,4.2328209983208494e-07,1.5943452674188602e-06,3.0867323447744079e-12,1.6721166510579032e-11,1.0828812942853473e-06,9.1316296943113363e-20,3.4250091874055412e-09,5.1837604190688676e-14,1.378902339036444e-15,8.6060102545879856e-19,9.382105221103089e-21,1.5064651492862143e-11,7.7998952102850745e-16,0.0057090816811451771,0.0012139339081939219,2.4495465252549535e-08,7.9770387459892203e-11,7.2311615183824632e-06,1.853650116313258e-10,3.9955841029978723e-12,3.4794312022420824e-08,1.2589802836049542e-07,6.3997753280040653e-13,5.8591598731449455e-09
6.581894633244859e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33063048056447614,0.11295683785491009,0.022211079632659676,6.2026447933883019e-19,2.3941145527477235e-12,4.3144820059933356e-07,1.6089927850700364e-06,3.1291476020050128e-12,1.6929808117963932e-11,1.0917130169987735e-06,9.4381609010580727e-20,3.4620256405819335e-09,5.291300165883297e-14,1.4075567723128153e-15,8.8096838077884159e-19,9.5171130943791391e-21,1.5245852151122973e-11,7.9965368468086279e-16,0.0057102417537616282,0.0012193666383718907,2.4599566273978308e-08,8.0698777453379686e-11,7.2826822424955807e-06,1.868591153917066e-10,4.0351868273093462e-12,3.5034239807973401e-08,1.2586685021584875e-07,6.4397820599360271e-13,5.9751134515708196e-09
6.611982708669912e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33062386263883836,0.11295567982716991,0.022208356384815994,6.3645570637094155e-19,2.4454748809309957e-12,4.397280180641027e-07,1.6237020931167481e-06,3.1719882682263504e-12,1.7140121836913563e-11,1.1005778403432518e-06,9.7535833088931884e-20,3.4992461501364644e-09,5.4005885345147249e-14,1.4366670025776076e-15,9.017376225733459e-19,9.6533569176534556e-21,1.5428395918828133e-11,8.1972489188058774e-16,0.0057113758917792714,0.0012247984203700535,2.4703680335286334e-08,8.1632796051032603e-11,7.3342555182312332e-06,1.8835855587865995e-10,4.0750545515628829e-12,3.5274468351837944e-08,1.2583625719319463e-07,6.4798960771134382e-13,6.0927322341873029e-09
6.642070784094965e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33061727100358146,0.11295454710024556,0.022205633579636199,6.5298977288408767e-19,2.4977058300038985e-12,4.4812241248176659e-07,1.6384732161382863e-06,3.215257215556454e-12,1.7352113602697784e-11,1.1094757357051254e-06,1.0078114523970554e-19,3.5366702034751723e-09,5.5116461345914254e-14,1.4662379011867696e-15,9.2291507497874143e-19,9.7908419090161239e-21,1.5612286296248833e-11,8.4020974665542673e-16,0.0057124846332056219,0.0012302292552052827,2.4807807340218977e-08,8.257243055288787e-11,7.3858796025935306e-06,1.8986332615355199e-10,4.1151869430264238e-12,3.5514989607015981e-08,1.2580623881047304e-07,6.5201173376386535e-13,6.2120294885194428e-09
6.672158859520019e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33061070513259899,0.11295343914730933,0.022202911216608581,6.6987229024693069e-19,2.5508177221326484e-12,4.5663224141976376e-07,1.6533061784144654e-06,3.2589573281954542e-12,1.7565789342859087e-11,1.1184066744629063e-06,1.0411976495352625e-19,3.5742972779698728e-09,5.6244937252558416e-14,1.4962743610040836e-15,9.4450713442148062e-19,9.92957328872847e-21,1.579752676952815e-11,8.6111493069548394e-16,0.0057135685048911094,0.0012356591438767231,2.491194719307777e-08,8.3517667970859342e-11,7.4375527577329878e-06,1.9137341927940145e-10,4.155583642130858e-12,3.5755795543192518e-08,1.2577678479778596e-07,6.560445799811403e-13,6.3330184486818997e-09
6.702246934945072e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33060416451072189,0.11295235545245927,0.022200189295230266,6.8710893531777756e-19,2.6048209317853278e-12,4.6525835965797398e-07,1.6682010039284403e-06,3.3030915024542116e-12,1.778115497721448e-11,1.1273706279875092e-06,1.0755395581998133e-19,3.6121268410386328e-09,5.7391522155241452e-14,1.5267812962230226e-15,9.6652027008138722e-19,1.0069556279196588e-20,1.5984120810708208e-11,8.8244720391528754e-16,0.0057146280227604995,0.0012410880873661662,2.5016099798725433e-08,8.4468495032401851e-11,7.4892732511495725e-06,1.9288882832092071e-10,4.1962442626345981e-12,3.5996878148172051e-08,1.2574788509362809e-07,6.6008814221682569e-13,6.4557123138037338e-09
6.732335010370125e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33059764863349123,0.1129512955104926,0.022197467815007005,7.0470545090022231e-19,2.659725885119516e-12,4.7400161908989162e-07,1.6831577163696367e-06,3.3476626467828597e-12,1.7998216417857405e-11,1.1363675676424851e-06,1.1108602620473633e-19,3.6501583502273122e-09,5.8556426646438978e-14,1.5577636421877462e-15,9.8896102435472158e-19,1.0210796104945182e-20,1.6172071877757189e-11,9.0421340501720065e-16,0.0057156636920394728,0.0012465160866384144,2.5120265062593152e-08,8.5424898184214981e-11,7.5410393558942966e-06,1.9440954634455563e-10,4.2371683918151901e-12,3.6238229429174998e-08,1.2571952984114702e-07,6.641424163511931e-13,6.5801242464631179e-09
6.762423085795178e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33059115700693642,0.11295025882668377,0.022194746775453009,7.2266764619959589e-19,2.7155430593631854e-12,4.828628686246175e-07,1.6981763391367758e-06,3.3926736817992502e-12,1.8216979569159777e-11,1.1453974647842595e-06,1.1471832993393017e-19,3.6883912532921601e-09,5.9739862824498138e-14,1.5892263552132637e-15,1.011836013316963e-18,1.0353297992591798e-20,1.6361383414596471e-11,9.2642045205616998e-16,0.0057166760074765545,0.0012519431426416417,2.522444289068574e-08,8.6386863595990666e-11,7.5928493507691034e-06,1.9593556641852522e-10,4.2783555906402804e-12,3.6479841414199136e-08,1.2569170938424648e-07,6.682073982942777e-13,6.7062673711324114e-09
