Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(45),OX(20),CH3X(21),HX(19),CH2X(27),CHX(28),CX(26),HOX(22),H2OX(23),OCX(25),CO2X(24),CHOX(50),COX(47),CH4OX(57)
6.769055751990269e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18154842284232409,0.096607931206693462,0.095974896322100919,1.271154861817509e-07,6.1141102302760707e-05,9.5546927539385788e-13,6.3056700801355279e-10,9.5026198821224675e-16,7.0360107904299487e-32,3.438436109652763e-12,4.7034822236301066e-35,2.1859138127697107e-18,2.380438375536154e-25,5.17899839584283e-11,1.3360036773497532e-28,4.9993290581158708e-31,2.2583335679307228e-11,9.232189206519197e-29,0.0033584988943383466,0.0079493609155526865,5.0453676583718315e-10,5.1580350035755057e-09,7.7405048669489451e-16,2.05891981939055e-12,1.170232049850598e-08,5.0530684334127898e-08,5.9699613811721959e-06,3.3429861279846035e-05,2.1197276297324588e-11,7.5400170804900174e-16,7.5514138650192808e-13,5.5346344027663003e-12
6.802656381775484e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18154824879826031,0.096607766288634059,0.095974643898810441,1.2846378019610875e-07,6.1460250385207831e-05,9.517006894954602e-13,6.3418653581532828e-10,9.5494377791087544e-16,7.1071460536985149e-32,3.4589560919618625e-12,4.8218847059196874e-35,2.1858359509224861e-18,2.4118755729892382e-25,5.2090770562162688e-11,1.3464140950760771e-28,5.050694094036709e-31,2.2646189640950398e-11,9.4036892988058954e-29,0.0033584899405171066,0.0079493427677697383,5.0453704934524083e-10,5.1580972597116316e-09,7.7405031725728788e-16,2.0589401117580628e-12,1.1702333424593133e-08,5.0592771779064898e-08,5.998525253636067e-06,3.360238075478341e-05,2.1315020512707751e-11,7.5790271506583661e-16,7.5948014713282024e-13,5.5701578121600523e-12
6.836257011560699e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18154807476455692,0.096607601370547691,0.095974391473647933,1.2981938731825538e-07,6.1779398177772227e-05,9.4796946265268787e-13,6.3780592637672409e-10,9.5962556817780091e-16,7.1786491901014157e-32,3.4794406699818514e-12,4.9425597566549846e-35,2.1857614900169447e-18,2.4435547949556963e-25,5.2391924062973873e-11,1.356839135485215e-28,5.1023246136296667e-31,2.2708768924717606e-11,9.5774481280775308e-29,0.0033584809869277648,0.0079493246170716479,5.0453733087049488e-10,5.1581594885706066e-09,7.7405014458801936e-16,2.0589603884950435e-12,1.1702346306740156e-08,5.0654782636804031e-08,6.0270890438011716e-06,3.3774892711434728e-05,2.1432839362182877e-11,7.6180364976539534e-16,7.6381873511349533e-13,5.6057269932711451e-12
6.869857641345914e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18154790074097321,0.0966074364524417,0.095974139046487272,1.3118231059591169e-07,6.2098545679001009e-05,9.4427522632113826e-13,6.414251790236306e-10,9.6430735897701402e-16,7.2505202005513419e-32,3.4998895467611914e-12,5.0655368009458709e-35,2.185690321304482e-18,2.4754765126757889e-25,5.2693444013761505e-11,1.3672786162950139e-28,5.1542206117405834e-31,2.277107584397782e-11,9.7534830383893715e-29,0.0033584720335636444,0.0079493064637094022,5.0453761041839984e-10,5.1582216902226641e-09,7.7404996870030485e-16,2.0589806496213619e-12,1.170235914494582e-08,5.0716717184488146e-08,6.0556527515528844e-06,3.3947397146039008e-05,2.1550732769494751e-11,7.6570451216796576e-16,7.6815714962869456e-13,5.6413418836432209e-12
6.903458271131129e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18154772672728361,0.096607271534323108,0.095973886617210374,1.3255255307232944e-07,6.2417692887449587e-05,9.4061761477428919e-13,6.4504429310485289e-10,9.6898915027259813e-16,7.3227590859465335e-32,3.5203024311319186e-12,5.1908454015512536e-35,2.1856223387160158e-18,2.5076411955717945e-25,5.2995329968579806e-11,1.3777323568198859e-28,5.2063820832053135e-31,2.2833112695395086e-11,9.9318113998685803e-29,0.003358463080418486,0.007949288307918332,5.0453788799652141e-10,5.1582838647417772e-09,7.7404978962655035e-16,2.0590008951933461e-12,1.1702371939219112e-08,5.0778575704529158e-08,6.0842163767738834e-06,3.4119894054843888e-05,2.1668700656693357e-11,7.6960530202105992e-16,7.7249538989094865e-13,5.6770024211113399e-12
6.937058900916344e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18154755272328227,0.096607106616198299,0.095973634185708992,1.3393011778482278e-07,6.2736839801684442e-05,9.3699626603156827e-13,6.4866326799906416e-10,9.7367094202875868e-16,7.395365847166198e-32,3.5406790395961004e-12,5.3185153048924751e-35,2.1855574397054779e-18,2.5400493106485873e-25,5.3297581483016925e-11,1.3882001785022486e-28,5.2588090228467501e-31,2.2894881753416828e-11,1.0112450617387936e-28,0.0033584541274865754,0.0079492701499136818,5.0453816361111204e-10,5.1583460122099874e-09,7.7404960738473352e-16,2.0590211252473323e-12,1.1702384689581188e-08,5.0840358471726246e-08,6.1127799193503132e-06,3.4292383434108198e-05,2.1786742947871866e-11,7.7350601925916894e-16,7.7683345514905684e-13,5.7127085438953022e-12
6.970659530701558e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18154737872878163,0.096606941698073198,0.095973381751884468,1.353150077646723e-07,6.305598642028245e-05,9.3341082187802592e-13,6.5228210311386919e-10,9.7835273420982634e-16,7.468340485070736e-32,3.5610190963327202e-12,5.4485764431252749e-35,2.1854955251970323e-18,2.5727013224896789e-25,5.3600198114225493e-11,1.3986819049238416e-28,5.3115014254746685e-31,2.2956385270160433e-11,1.0295418130905991e-28,0.0033584451747627046,0.0079492519898917945,5.0453843726964666e-10,5.1584081327174607e-09,7.7404942200309398e-16,2.0590413398420977e-12,1.1702397396067011e-08,5.0902065767821833e-08,6.1413433791649773e-06,3.4464865280102032e-05,2.1904859564883699e-11,7.7740666366264899e-16,7.8117134468689792e-13,5.7484601905968063e-12
7.004260160486773e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18154720474361094,0.096606776779953205,0.095973129315646763,1.3670722603706942e-07,6.3375132741831005e-05,9.2986092789409511e-13,6.5590079788463595e-10,9.830345267802578e-16,7.5416830005016436e-32,3.5813223332144561e-12,5.5810589371473144e-35,2.1854364995203069e-18,2.6055976932428239e-25,5.3903179420938329e-11,1.4091773618261903e-28,5.3644592858857996e-31,2.3017625475218306e-11,1.0480731415952869e-28,0.0033584362222421351,0.0079492338280316641,5.0453870897832755e-10,5.1584702263574211e-09,7.7404923349762936e-16,2.0590615390182112e-12,1.170241005871952e-08,5.0963697861333211e-08,6.1699067561067977e-06,3.4637339589106557e-05,2.202305043333477e-11,7.8130723516395042e-16,7.8550905782204233e-13,5.7842573001962812e-12
7.034500727293466e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18154704816480324,0.096606628353653828,0.095972902120900219,1.3796649066871788e-07,6.3662364176086519e-05,9.2669612822262303e-13,6.5915750273456383e-10,9.8724814039725887e-16,7.6080058003578044e-32,3.5995635487572295e-12,5.7023884583291688e-35,2.1853857694296575e-18,2.6354137342051878e-25,5.4176174030858033e-11,1.4186348699586924e-28,5.4123483223514904e-31,2.3072518356511736e-11,1.0649533473743491e-28,0.0033584281651438046,0.0079492174809235212,5.0453895185484134e-10,5.1585260877436404e-09,7.7404906119079086e-16,2.0590797051398309e-12,1.1702421417672176e-08,5.1019102674661764e-08,6.1956137244033366e-06,3.4792560020018242e-05,2.2129485636652081e-11,7.8481768704213657e-16,7.8941284827598727e-13,5.8165135194213633e-12
7.064741294100158e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18154689159331891,0.096606479927366165,0.095972674924075241,1.3923169586143517e-07,6.394959536757705e-05,9.2355958593407189e-13,6.6241409308648137e-10,9.9146175427518831e-16,7.6746265822695174e-32,3.6177745420588004e-12,5.825725994575337e-35,2.1853372383093307e-18,2.6654284125748221e-25,5.4449463351861769e-11,1.428103235669101e-28,5.4604523715888489e-31,2.3127201343953956e-11,1.0820262569254759e-28,0.0033584201082036496,0.0079492011325723189,5.0453919316258673e-10,5.1585819275237169e-09,7.7404888638597125e-16,2.0590978588554676e-12,1.1702432741206674e-08,5.1074446994649e-08,6.2213206253974658e-06,3.4947774340266084e-05,2.2235980866542155e-11,7.8832807963949035e-16,7.9331649485362281e-13,5.8488064703896236e-12
7.094981860906851e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18154673502906049,0.09660633150109342,0.095972447725120008,1.4050284380910076e-07,6.4236826315290931e-05,9.2045104971483573e-13,6.6567056857631814e-10,9.9567536838837481e-16,7.7415453468151752e-32,3.635955131823699e-12,5.9510938593862165e-35,2.1852908424697905e-18,2.6956420607844715e-25,5.4723047065258211e-11,1.4375823359282563e-28,5.5087714297802878e-31,2.3181676021008971e-11,1.0992931508974954e-28,0.0033584120514189649,0.0079491847830807615,5.0453943290648565e-10,5.1586377457760638e-09,7.7404870909686457e-16,2.0591160002046363e-12,1.170244402937237e-08,5.112973101785732e-08,6.2470274590073669e-06,3.5102982547159299e-05,2.2342536068146455e-11,7.9183841285942165e-16,7.9721999711514876e-13,5.8811361093042906e-12
7.125222427713543e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18154657847193789,0.096606183074838592,0.095972220523986559,1.4177993670193797e-07,6.4524057018221979e-05,9.1737027047494775e-13,6.6892692885386874e-10,9.9988898271122535e-16,7.808762094562147e-32,3.6541051411794764e-12,6.0785144796302516e-35,2.1852465200500676e-18,2.7260550098647266e-25,5.4996924853311073e-11,1.4470720489713843e-28,5.5573054931005489e-31,2.3235943957929303e-11,1.1167553120648513e-28,0.0033584039947872476,0.0079491684325439897,5.0453967109143936e-10,5.1586935425813058e-09,7.7404852933665416e-16,2.0591341292275071e-12,1.1702455282222902e-08,5.1184954939357173e-08,6.2727342251517629e-06,3.5258184638013361e-05,2.244915118697982e-11,7.9534868660539331e-16,8.0112335463755048e-13,5.9135023925801208e-12
7.155462994520236e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18154642192186782,0.096606034648604483,0.095971993320630472,1.4306297672651954e-07,6.4811287475369247e-05,9.1431700133219757e-13,6.7218317358219281e-10,1.0041025972182222e-15,7.8762768260668819e-32,3.6722243976254084e-12,6.2080103953767552e-35,2.1852042109681531e-18,2.7566675894607022e-25,5.5271096399238839e-11,1.4565722542878836e-28,5.6060545577167347e-31,2.3290006711846989e-11,1.1344140253223723e-28,0.0033583959383061842,0.0079491520810501034,5.0453990772235623e-10,5.1587493180226199e-09,7.7404834711815565e-16,2.0591522459652192e-12,1.1702466499816362e-08,5.1240118953763571e-08,6.2984409237494107e-06,3.5413380610149918e-05,2.2555826168579485e-11,7.9885890078137287e-16,8.050265670138943e-13,5.9459052768397759e-12
7.185703561326928e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.1815462653787728,0.096605886222393772,0.095971766115010154,1.4435196606619417e-07,6.509851768573638e-05,9.1129099734530319e-13,6.7543930243561665e-10,1.0083162118839165e-15,7.9440895418762411e-32,3.690312732488043e-12,6.3396042467746471e-35,2.1851638566767763e-18,2.7874801280021722e-25,5.5545561387103765e-11,1.4660828324718966e-28,5.655018619789235e-31,2.334386582835577e-11,1.1522705774372105e-28,0.0033583878819736174,0.0079491357286813977,5.0454014280412191e-10,5.1588050721847507e-09,7.7404816245378701e-16,2.0591703504593783e-12,1.1702477682214134e-08,5.1295223254292101e-08,6.324147554719599e-06,3.5568570460896073e-05,2.2662560958796862e-11,8.0236905529224056e-16,8.0892963385092328e-13,5.978344718887061e-12
7.215944128133621e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18154610884258204,0.096605737796208888,0.095971538907087567,1.4564690690016747e-07,6.5385747648332728e-05,9.0829201605575149e-13,6.7869531510243128e-10,1.0125298266829459e-15,8.0122002425248001e-32,3.7083699819706343e-12,6.4733188025475082e-35,2.1851254005580882e-18,2.8184929523758876e-25,5.5820319502053471e-11,1.4756036655251082e-28,5.7041976754698364e-31,2.3397522838286565e-11,1.170326257581352e-28,0.0033583798257875806,0.0079491193755131789,5.0454037634161355e-10,5.1588608051546781e-09,7.7404797535553606e-16,2.0591884427523341e-12,1.1702488829481746e-08,5.1350268033244567e-08,6.3498541179818368e-06,3.5723754187585745e-05,2.2769355503663808e-11,8.0587915004310686e-16,8.1283255477230034e-13,6.010820675755644e-12
7.246184694940313e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18154595231323031,0.096605589370052092,0.095971311696827544,1.469478014039341e-07,6.5672977362172738e-05,9.0531981721563501e-13,6.8195121128285965e-10,1.0167434415900267e-15,8.0806089285362122e-32,3.7263959865966667e-12,6.6091769467253775e-35,2.1850887876739054e-18,2.8497063880934983e-25,5.6095370430208521e-11,1.4851346367070515e-28,5.7535917209026568e-31,2.3450979259321633e-11,1.1885823570793738e-28,0.0033583717697462604,0.0079491030216149571,5.0454060833969334e-10,5.1589165170210923e-09,7.7404778583502577e-16,2.0592065228869987e-12,1.1702499941688027e-08,5.1405253481865887e-08,6.3755606134559872e-06,3.5878931787558974e-05,2.2876209749411594e-11,8.0938918494006597e-16,8.167353294161689e-13,6.0433331046818261e-12
7.306665828553699e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18154563927480671,0.096605292517831468,0.095970857269166404,1.4956746010517529e-07,6.6247436039663474e-05,8.994548162933661e-13,6.884626530377314e-10,1.0251706716275807e-15,8.2183202586907194e-32,3.7623536435221064e-12,6.8874160849571425e-35,2.1850208794575124e-18,2.9127363891865151e-25,5.6646349475253033e-11,1.5042265324042347e-28,5.853024765565216e-31,2.3557296343537505e-11,1.2257009896578029e-28,0.0033583556580911592,0.0079490703118827652,5.0454106773700167e-10,5.1590278778049615e-09,7.7404739957216898e-16,2.0592426468552685e-12,1.1702522061205721e-08,5.1515047148179911e-08,6.4269734007212643e-06,3.6189268596744674e-05,2.3090097129491993e-11,8.1640907479939135e-16,8.2454043848735445e-13,6.1084672085902029e-12
7.367146962167085e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18154532626307293,0.096604995665747678,0.095970402831792825,1.5221095950274385e-07,6.6821893710413877e-05,8.9369411447650552e-13,6.9497362551115848e-10,1.0335979017958092e-15,8.3572235363217208e-32,3.7981845085044156e-12,7.1745069453156151e-35,2.1849597230097569e-18,2.9765727095290837e-25,5.7198496029882479e-11,1.5233576094498074e-28,5.9533177227840222e-31,2.3662828973211097e-11,1.2636368469739899e-28,0.0033583395469963698,0.007949037599946045,5.045415210346389e-10,5.1591391552718758e-09,7.7404700375202182e-16,2.0592787227156739e-12,1.1702544041371093e-08,5.1624605762728503e-08,6.4783859158814372e-06,3.6499580867287942e-05,2.3304222673132864e-11,8.2342872412954059e-16,8.3234495842323783e-13,6.1737466922745751e-12
7.427628095780471e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18154501327766365,0.096604698813814699,0.095969948384505649,1.5487831687281404e-07,6.7396350366698859e-05,8.8803586467688558e-13,7.0148412666738147e-10,1.0420251318951397e-15,8.4973187652475206e-32,3.8338874500887843e-12,7.4706365749984248e-35,2.1849049324042659e-18,3.0412179071444586e-25,5.7751807616632855e-11,1.5425269764977604e-28,6.0544705614507637e-31,2.3767588843958446e-11,1.3024003336266531e-28,0.0033583234364517075,0.0079490048862005652,5.0454196827092998e-10,5.1592503501738532e-09,7.7404659845705961e-16,2.0593147508247354e-12,1.1702565882823171e-08,5.1733930818897275e-08,6.5297981583076907e-06,3.6809868578113241e-05,2.3518585957756634e-11,8.3044813219837771e-16,8.4014888676845495e-13,6.2391712203262234e-12
7.488109229393857e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18154470031826811,0.096604401962044936,0.095969493927131722,1.5756954943496471e-07,6.7970806000860226e-05,8.8247825243710935e-13,7.0799415461114679e-10,1.0504523617271947e-15,8.6386059491242114e-32,3.8694613987910735e-12,7.775993784640898e-35,2.1848561436116191e-18,3.1066745202197447e-25,5.8306281772925832e-11,1.5617337607453743e-28,6.1564832503425042e-31,2.3871587456968542e-11,1.3420018869612797e-28,0.0033583073264485041,0.0079489721709858768,5.0454240948391465e-10,5.1593614632756676e-09,7.740461837659568e-16,2.0593507315426866e-12,1.1702587586229941e-08,5.1843023794163811e-08,6.5812101273761341e-06,3.7120131708233387e-05,2.3733186564101818e-11,8.3746729828169536e-16,8.4795222123799591e-13,6.3047404601900831e-12
7.548590363007244e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18154438738462253,0.09660410511044959,0.095969039459522107,1.6028467435238589e-07,6.8545260605304062e-05,8.7701949546825501e-13,7.1450370757584045e-10,1.0588795910947879e-15,8.781085091447421e-32,3.9049053456341677e-12,8.090769143602463e-35,2.1848130133269202e-18,3.1729450675298204e-25,5.8861916051019504e-11,1.5809771076639995e-28,6.2593557581226761e-31,2.3974836121645496e-11,1.3824519769355285e-28,0.0033582912169793913,0.0079489394545932124,5.0454284471133739e-10,5.1594724953517662e-09,7.7404575975404195e-16,2.0593866652323891e-12,1.1702609152283122e-08,5.1951886150396276e-08,6.6326218224677032e-06,3.7430370236748051e-05,2.3948024076175149e-11,8.4448622166282416e-16,8.557549597028098e-13,6.3704540820888257e-12
7.60907149662063e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18154407447650339,0.096603808259038568,0.095968584981548644,1.6302370873227691e-07,6.9119714172498605e-05,8.7165784308705908e-13,7.2101278391238051e-10,1.0673068198019134e-15,8.9247561955544523e-32,3.9402183405177813e-12,8.4151549691636186e-35,2.1847752178048052e-18,3.2400320489109307e-25,5.9418708017904794e-11,1.6002561806718692e-28,6.3630880533424039e-31,2.4077345958855282e-11,1.4237611058769463e-28,0.0033582751080381153,0.0079489067372722506,5.0454327399063659e-10,5.1595834471835633e-09,7.7404532649368611e-16,2.0594225522583642e-12,1.1702630581693577e-08,5.2060519334051935e-08,6.684033242968112e-06,3.7740584142842273e-05,2.416309808123658e-11,8.5150490163223273e-16,8.6355710017632563e-13,6.4363117589438236e-12
7.730033763847402e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18154344873612163,0.096603214556804484,0.095967675994085191,1.6857357403102113e-07,7.0268618165310199e-05,8.6121900394738653e-13,7.3402950063506982e-10,1.0841612744565778e-15,9.215674301690193e-32,4.0104479587557522e-12,9.0935359529836845e-35,2.1847144274927989e-18,3.3766652213376681e-25,6.0535755358942778e-11,1.6389182463571975e-28,6.5731318797513819e-31,2.4280192711525767e-11,1.5089986502166918e-28,0.0033582428917188038,0.0079488413006681882,5.0454411485305315e-10,5.1598051132625717e-09,7.7404443250420526e-16,2.0594941877812989e-12,1.170267303350485e-08,5.2277103893941058e-08,6.7868552577614343e-06,3.8360938004927582e-05,2.459395393538859e-11,8.6554152853157613e-16,8.7915957984612448e-13,6.56845798226651e-12
7.850996031074174e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18154282309594325,0.096602620855405011,0.095966766964028727,1.7421928108545246e-07,7.1417517920203494e-05,8.511483399676679e-13,7.4704429356867535e-10,1.1010157241463624e-15,9.5113602911421904e-32,4.0801437687941003e-12,9.8127097754895566e-35,2.1846715329639412e-18,3.516593675259134e-25,6.1657404622128663e-11,1.6777136113896485e-28,6.7866144757812682e-31,2.4480213036576391e-11,1.5977991762457119e-28,0.0033582106774573957,0.0079487758625450041,5.0454493236431301e-10,5.1600264678243307e-09,7.7404350232925018e-16,2.05956564103324e-12,1.1702714947599318e-08,5.2492788746554575e-08,6.8896761669330081e-06,3.8981193129622224e-05,2.5025750888334908e-11,8.7957717343392178e-16,8.9475964675742263e-13,6.7011765647366135e-12
7.971958298300946e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18154219755513787,0.096602027154892439,0.095965857890846565,1.7996096478072835e-07,7.2566413378962865e-05,8.4143292617030976e-13,7.6005715280896761e-10,1.1178701673446691e-15,9.8118141851132717e-32,4.1493001270721898e-12,1.0574276700128048e-34,2.1846445419517205e-18,3.6598367746704969e-25,6.2783636861797585e-11,1.7166361955509949e-28,7.0035355859247712e-31,2.4677489444885648e-11,1.690247842505726e-28,0.0033581784652303949,0.0079487104239137542,5.0454572681234234e-10,5.1602475171750586e-09,7.7404253647097965e-16,2.0596369149215673e-12,1.1702756330019231e-08,5.270758493291351e-08,6.9924959657290574e-06,3.9601349353340692e-05,2.5458485751744135e-11,8.936118308885114e-16,9.1035728900347793e-13,6.8344649797375093e-12
8.092920565527718e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18154157211313401,0.096601433455311442,0.095964948774139414,1.857987591450129e-07,7.3715304484207224e-05,8.3206029130414856e-13,7.7306806954402608e-10,1.1347246025428046e-15,1.0117036002450346e-31,4.2179121851696058e-12,1.1379863876423322e-34,2.1846316825652761e-18,3.8064136230691235e-25,6.3914433356884719e-11,1.7556801750431538e-28,7.2238949529877003e-31,2.4872101731150745e-11,1.786430303052093e-28,0.0033581462550214703,0.0079486449855184493,5.0454649847980313e-10,5.1604682675813045e-09,7.7404153540748864e-16,2.0597080123273834e-12,1.1702797186853609e-08,5.2921503269090277e-08,7.0953146494626762e-06,4.0221406513747184e-05,2.5892155386091133e-11,9.0764549553365502e-16,9.2595249600129112e-13,6.9683207377102387e-12
8.21388283275449e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18154094676955246,0.096600839756700876,0.095964039613607263,1.9173279736128689e-07,7.4864191179356017e-05,8.2301840208385794e-13,7.8607703587660544e-10,1.1515790282496544e-15,1.0427025759692412e-31,4.2859758458994015e-12,1.2231125007618691e-34,2.1846313792260806e-18,3.9563430760472193e-25,6.5049775607241162e-11,1.7948399729837843e-28,7.4476923181186842e-31,2.5064127065119687e-11,1.8864327010460722e-28,0.0033581140468196113,0.0079485795479045194,5.04547247644103e-10,5.1606887252458458e-09,7.7404049959692192e-16,2.0597789360972294e-12,1.1702837524195179e-08,5.3134554352745649e-08,7.1981322135117845e-06,4.0841364449727468e-05,2.6326756699607835e-11,9.2167816209064623e-16,9.415452582761935e-13,7.1027413846118137e-12
8.334845099981262e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18154032152415422,0.09660024605909559,0.09596313040902256,1.9776321177914126e-07,7.6013073408599273e-05,8.1429564778991102e-13,7.9908404467287284e-10,1.1684334429913593e-15,1.0741783471116572e-31,4.3534877209411743e-12,1.312974001622517e-34,2.1846422309341923e-18,4.1096437533866113e-25,6.6189645329874602e-11,1.8341102500645702e-28,7.6749274208375645e-31,2.5253640080834478e-11,1.9903416625131905e-28,0.0033580818406176941,0.0079485141114721443,5.0454797457743277e-10,5.1609088962897059e-09,7.7403942948072566e-16,2.0598496890369785e-12,1.1702877348107501e-08,5.334674856930979e-08,7.3009486533171631e-06,4.1461223001363037e-05,2.6762286647208663e-11,9.3570982536002035e-16,9.5713556727848625e-13,7.23772450051528e-12
8.455807367208034e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18153969637680129,0.096599652362527086,0.095962221160210137,2.0389013392642152e-07,7.7161951116872098e-05,8.0588082532807644e-13,8.1208908943497951e-10,1.1852878453109908e-15,1.1061309148781805e-31,4.4204450902204821e-12,1.4077414711974157e-34,2.1846629917830333e-18,4.2663340506135502e-25,6.7334024455164066e-11,1.8734858954262025e-28,7.9055999990623779e-31,2.5440712963296293e-11,2.0982442903374548e-28,0.0033580496364113916,0.0079484486765166798,5.0454867954682661e-10,5.1611287867394002e-09,7.7403832548615689e-16,2.0599202739075765e-12,1.170291666460079e-08,5.3558096098007277e-08,7.4037639643804511e-06,4.2080982009907253e-05,2.7198742229458966e-11,9.4974048021716575e-16,9.7272341522894404e-13,7.3732676983440592e-12
8.576769634434807e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18153907132742902,0.096599058667024632,0.09596131186703305,2.1011369452054127e-07,7.8310824249831868e-05,7.9776312488116611e-13,8.2509216419648556e-10,1.202142233768234e-15,1.1385602802570097e-31,4.4868458633195179e-12,1.5075880468235423e-34,2.1846925537418034e-18,4.4264321499373092e-25,6.8482895123107032e-11,1.9129620178278756e-28,8.1397097891346066e-31,2.5625415531765596e-11,2.2102281585959701e-28,0.0033580174341984021,0.0079483832432571296,5.045493628142461e-10,5.1613484025190273e-09,7.7403718802811897e-16,2.0599906934225098e-12,1.1702955479615869e-08,5.376860691754941e-08,7.5065781422625234e-06,4.270064131776349e-05,2.7636120491554532e-11,9.6377012160943802e-16,9.8830879499205407e-13,7.5093686227429876e-12
8.697731901661579e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18153844637602698,0.096598464972615511,0.095960402529382455,2.1643402347945738e-07,7.945969275383902e-05,7.8993211613601643e-13,8.3809326343699768e-10,1.2189966069390804e-15,1.1714664440225395e-31,4.552688542842138e-12,1.6126893907542232e-34,2.1847299314738826e-18,4.5899560305916888e-25,6.9636239679615053e-11,1.9525339371147747e-28,8.3772565258429302e-31,2.5807815319791099e-11,2.3263813072246582e-28,0.0033579852339779268,0.0079483178118557579,5.0455002463667817e-10,5.161567749445897e-09,7.7403601751048542e-16,2.0600609502465343e-12,1.1702993799014034e-08,5.3978290811721171e-08,7.6093911825821064e-06,4.3320200768465314e-05,2.807441852229258e-11,9.777987445534827e-16,1.003891699972565e-12,7.6460249490668775e-12
8.818694168888351e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18153782152262499,0.096597871279325717,0.095959493147170782,2.2285124993240748e-07,8.0608556575938981e-05,7.8237773499047281e-13,8.5109238201120338e-10,1.2358509634155261e-15,1.2048494067390969e-31,4.6179721894693801e-12,1.7232236593812501e-34,2.1847742488324935e-18,4.7569234786545788e-25,7.0794040672849688e-11,1.9921971759432289e-28,8.6182399424459594e-31,2.5987977652519905e-11,2.446792236942248e-28,0.0033579530357502742,0.0079482523824325798,5.0455066526623991e-10,5.1617868332281612e-09,7.7403481432712649e-16,2.0601310469950918e-12,1.170303162857031e-08,5.4187157374624152e-08,7.7122030810144564e-06,4.3939660206657512e-05,2.8513633453112657e-11,9.9182634413290209e-16,1.0194721240294796e-12,7.7832343824571882e-12
8.939656436115123e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18153719676728189,0.096597277587180064,0.095958583720325785,2.2936550223045306e-07,8.1757415663845815e-05,7.7509027068974079e-13,8.6408951508908091e-10,1.2527053018052769e-15,1.2387091687645685e-31,4.6826963885527438e-12,1.8393714730286495e-34,2.1848247267813071e-18,4.9273520963948614e-25,7.195628084959832e-11,2.0319474517427806e-28,8.8626597706941731e-31,2.616596572158036e-11,2.5715499043918069e-28,0.0033579208395165599,0.007948186955076755,5.0455128495028708e-10,5.1620056594636364e-09,7.7403357886276e-16,2.0602009862341627e-12,1.1703068973968765e-08,5.4395216015908894e-08,7.8150138332899777e-06,4.4559019478078016e-05,2.8953762457102176e-11,1.0058529154961756e-15,1.0350500614035957e-12,7.9209946569879758e-12
