Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(77),CH3X(21),H2X(49),C2H4(47),C2H6X(52),CH2X(27),CHX(28),CX(26),OCX(25),COX(50),H2OX(23),C2H4X(205),C2H4X(65),acetyl(43)
5.914628696177037e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43798667643506273,0.10522633006939137,0.019140425203052858,0.0,1.4831666645634131e-06,0.003801175988403546,0.00075440196842659708,0.00018933003953693176,7.3326047976170614e-14,0.0048063258093963999,2.4584011868871231e-10,0.00034448835554589264,8.0583627516836971e-09,1.2076429496928021e-08,4.7256897650618529e-11,4.1091944015616389e-12,4.8366602360659493e-08,4.1970446907769333e-06,0.0074779797176053641,0.0066062242762764444,0.00015769837305562909,6.689548266004098e-08,2.288664251995587e-08,3.0787092340877707e-07,7.5023197025887389e-05,6.6397444455349508e-06,5.1499120600298951e-07,1.54644413321619e-09,7.9697818308823479e-07,1.5640309284713992e-06,1.3256770146275548e-11,2.3116705502866039e-09,7.1395553054856116e-11,4.2009031231728035e-07,1.1713912014557403e-12,9.0734856310131901e-12
5.92025198885597e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43798192545501458,0.10522144977532584,0.019137269885729582,0.0,1.4872077642219418e-06,0.0038056790459008306,0.00075569516748959101,0.00018966193822054912,7.3581696743536288e-14,0.0048096102473615607,2.4656113765078657e-10,0.00034447708394715835,8.0728577322120706e-09,1.2112817486372005e-08,4.7336416006328507e-11,4.1189172987519489e-12,4.8437034427575505e-08,4.2094441871639358e-06,0.0074775497270388085,0.0066112374518529759,0.00015777520709348483,6.6979582112012591e-08,2.2898507022904969e-08,3.0807746253411144e-07,7.5111534846634788e-05,6.6593631174066741e-06,5.1589051291301925e-07,1.5477796127174923e-09,7.9728553941871902e-07,1.5638551693041815e-06,1.327782867121684e-11,2.3156081452657809e-09,7.1584495157561108e-11,4.2138646270845377e-07,1.1748391458501558e-12,9.0952505328242016e-12
5.925875281534903e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43797717641691103,0.1052165701434747,0.019134115156994033,0.0,1.4912560132742949e-06,0.0038101830200558341,0.00075698920191225852,0.00018999395750887724,7.3837998225749081e-14,0.0048128927386644768,2.4728326378086711e-10,0.00034446583501897656,8.0873591087060811e-09,1.2149271778511147e-08,4.7415984556952059e-11,4.1286520198589175e-12,4.8507487336659285e-08,4.2218657359069191e-06,0.0074771198251976237,0.0066162486076645956,0.00015785201115736119,6.7063699342044614e-08,2.2910357807430589e-08,3.0828387367344474e-07,7.5199889269941467e-05,6.6790166862976386e-06,5.1679013336061048e-07,1.5491149408526982e-09,7.9759268446541012e-07,1.5636794578102599e-06,1.3298899251658634e-11,2.3195482243017324e-09,7.1773760224562179e-11,4.2268503708361536e-07,1.1782931750504603e-12,9.117043065658717e-12
5.931498574213836e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43797242931989783,0.10521169117364326,0.019130961016697898,0.0,1.4953114173298549e-06,0.003814687910147272,0.00075828407111865775,0.00019032609699746385,7.4094953474505301e-14,0.0048161732848733757,2.4800649661591946e-10,0.00034445460873647974,8.1018668645494768e-09,1.2185792401296773e-08,4.7495603273747164e-11,4.138398562711439e-12,4.8577961056654253e-08,4.2343093460343811e-06,0.0074766900120459591,0.0066212577445782586,0.00015792878528376705,6.7147834312091837e-08,2.2922194886820177e-08,3.0849015692966621e-07,7.5288260281934882e-05,6.6987051665004324e-06,5.1769006623972017e-07,1.550450116020581e-09,7.9789961855089181e-07,1.5635037941031741e-06,1.3319981879116956e-11,2.3234907855993063e-09,7.1963348488465283e-11,4.2398603653745336e-07,1.1817532914228135e-12,9.1388632273875267e-12
5.93712186689277e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43796768416312137,0.10520681286563721,0.019127807464692944,0.0,1.4993739819957086e-06,0.0038191937154543518,0.00075957977453333322,0.00019065835628249368,7.4352563542141911e-14,0.0048194518875544724,2.4873083569063049e-10,0.00034444340507481689,8.1163809831499508e-09,1.2222379382591452e-08,4.757527212800672e-11,4.148156925131297e-12,4.8648455556375712e-08,4.246775026548738e-06,0.0074762602875480047,0.006626264863460316,0.00015800552950912648,6.7231986988827895e-08,2.2934018274370559e-08,3.08696312407175e-07,7.5376647868752777e-05,6.7184285722664662e-06,5.1859031044609615e-07,1.5517851391082434e-09,7.9820634199389815e-07,1.563328178297808e-06,1.3341076544849859e-11,2.3274358273594677e-09,7.2153260189677968e-11,4.2528946216151841e-07,1.1852194973218761e-12,9.1607110156207734e-12
5.942745159571703e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43796294094572868,0.10520193521926251,0.019124654500830979,0.0,1.5034437128767183e-06,0.0038237004352567709,0.00076087631158131583,0.00019099073496078886,7.4610829481636961e-14,0.0048227285482719748,2.4945628053741077e-10,0.00034443222400915431,8.1309014479392079e-09,1.2259032750168979e-08,4.765499109105834e-11,4.1579271049331709e-12,4.8718970804710938e-08,4.2592627864263044e-06,0.0074758306516679914,0.0066312699651765164,0.00015808224386976532,6.7316157341269898e-08,2.2945827983393731e-08,3.0890234021350089e-07,7.5465052016543223e-05,6.7381869178059476e-06,5.1949086487727759e-07,1.5531200122232029e-09,7.9851285510870366e-07,1.5631526105063887e-06,1.3362183240007025e-11,2.3313833477792836e-09,7.2343495575177519e-11,4.2659531504422366e-07,1.1886917950931586e-12,9.1825864278282552e-12
5.948368452250636e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43795819966686761,0.10519705823432551,0.019121502124963868,0.0,1.5075206155754569e-06,0.003828208068834714,0.0007621736816881224,0.00019132323262980756,7.4869752346608374e-14,0.004826003268588089,2.5018283068640698e-10,0.00034442106551467509,8.1454282423728715e-09,1.2295752531714547e-08,4.7734760134264526e-11,4.1677090999246685e-12,4.8789506770618701e-08,4.2717726346174988e-06,0.0074754011043701935,0.0066362730505920174,0.00015815892840194832,6.7400345329257723e-08,2.2957624027122232e-08,3.0910824045124014e-07,7.5553472711464481e-05,6.757980217287865e-06,5.2039172843259316e-07,1.5544547325689406e-09,7.9881915821716529e-07,1.562977090840482e-06,1.3383301956258825e-11,2.3353333450699356e-09,7.2534054874254616e-11,4.2790359627085274e-07,1.192170187083198e-12,9.2044894619302884e-12
5.953991744929569e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43795346032568627,0.10519218191063287,0.019118350336943549,0.0,1.5116046956922081e-06,0.0038327166154688542,0.00076347188427975472,0.00019165584888764379,7.5129333191313554e-14,0.0048292760500630192,2.5091048566551085e-10,0.0003444099295665798,8.1599613499304987e-09,1.2332538754824818e-08,4.7814579229022408e-11,4.1775029079063522e-12,4.8860063423129015e-08,4.2843045800467561e-06,0.0074749716456189276,0.0066412741205713714,0.00015823558314185027,6.7484550919510546e-08,2.2969406418798314e-08,3.0931401322371168e-07,7.564190993968506e-05,6.7778084848401775e-06,5.2129290001315724e-07,1.5557893009864609e-09,7.9912525163596305e-07,1.5628016194124406e-06,1.340443268488762e-11,2.3392858174379996e-09,7.272493832619175e-11,4.2921430692356372e-07,1.1956546756250183e-12,9.2264201154802763e-12
5.959052708340609e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43794919657463582,0.10518779378451397,0.019115514230211923,0.0,1.5152865091164914e-06,0.0038367750875085019,0.00076464097791273139,0.00019195530458147208,7.5363519396079548e-14,0.0048322198969691374,2.5156631938443627e-10,0.00034439992646996949,8.1730465308184812e-09,1.2365703185899245e-08,4.788645918476893e-11,4.1863274333729848e-12,4.8923582071894126e-08,4.2956022314267523e-06,0.0074745852084206104,0.0066457733610689514,0.00015830454696518965,6.7560350973900672e-08,2.2979998909750851e-08,3.0949909982358488e-07,7.5721517569631022e-05,6.795683834981145e-06,5.2210421689046307e-07,1.5569902837258583e-09,7.9940055668780486e-07,1.562643736462432e-06,1.3423460604009326e-11,2.3428451572765959e-09,7.2897010784636046e-11,4.3039602456219066e-07,1.1987959297863814e-12,9.2461813162274916e-12
5.964113671751649e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43794493439179677,0.10518340619370624,0.019112678599408451,0.0,1.518974144863189e-06,0.0038408342980177095,0.00076581074497610859,0.00019225485571511868,7.559824018835001e-14,0.0048351621758106122,2.5222304728419107e-10,0.00034438994159780256,8.1861367999649873e-09,1.2398921476916172e-08,4.7958379638329446e-11,4.1951615239611752e-12,4.8987117429302107e-08,4.3069177952467539e-06,0.0074741988428901583,0.0066502709703924728,0.00015837348671226469,6.7636165233344978e-08,2.2990580362902318e-08,3.0968408333847219e-07,7.5801138570285375e-05,6.8135875309110633e-06,5.2291578158099818e-07,1.5581911438098629e-09,7.9967569237570174e-07,1.562485892754431e-06,1.3442498239872185e-11,2.346406499169146e-09,7.3069346176141168e-11,4.3157971169446015e-07,1.2019421257310021e-12,9.2659648849965022e-12
5.969174635162689e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43794067377654938,0.10517901913806951,0.019109843444425297,0.0,1.522667607010183e-06,0.0038448942464731038,0.00076698118505244821,0.00019255450199691311,7.5833496338005699e-14,0.0048381028877206812,2.5288066901594996e-10,0.00034437997493203643,8.199232145376277e-09,1.2432193647809963e-08,4.8030340568924392e-11,4.2040051780529831e-12,4.9050669472923135e-08,4.3182512779588853e-06,0.007473812549001646,0.0066547669491709557,0.00015844240240928123,6.7711993670359218e-08,2.3001150787854643e-08,3.0986896384224145e-07,7.5880772931586233e-05,6.83151958284403e-06,5.2372759328738282e-07,1.5593918800913776e-09,7.9995065893141672e-07,1.5623280883683025e-06,1.3461545586322013e-11,2.3499698418152942e-09,7.3241944669058028e-11,4.3276536910278577e-07,1.205093265147677e-12,9.2857708201276929e-12
5.974235598573729e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43793641472827455,0.10517463261746371,0.019107008765154684,0.0,1.5263668996338756e-06,0.0038489549323516255,0.00076815229772462731,0.00019285424313560077,7.6069288615345812e-14,0.0048410420338312714,2.5353918422942643e-10,0.00034437002645464049,8.2123325550742753e-09,1.246551971845713e-08,4.8102341955796821e-11,4.2128583940259075e-12,4.911423818037365e-08,4.3296026859982913e-06,0.0074734263267291707,0.0066592612980330207,0.00015851129408237798,6.7787836263502486e-08,2.3011710194234615e-08,3.1005374141141631e-07,7.5960420643478326e-05,6.8494800009673672e-06,5.24539651213406e-07,1.5605924946157675e-09,8.0022545658100297e-07,1.5621703233835042e-06,1.3480602636876754e-11,2.3535351839083847e-09,7.3414806442977077e-11,4.3395299756754035e-07,1.2082493497151523e-12,9.3055991196455983e-12
5.979296561984769e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43793215724635354,0.10517024663174913,0.019104174561488857,0.0,1.5300720268091864e-06,0.0038530163551305377,0.0007693240825758402,0.00019315407884034228,7.6305617791087341e-14,0.0048439796152730088,2.5419859257287952e-10,0.00034436009614759563,8.2254380170965526e-09,1.2498899708676451e-08,4.8174383778212293e-11,4.2217211702529003e-12,4.9177823529316135e-08,4.3409720257832176e-06,0.0074730401760468631,0.0066637540176069064,0.00015858016175764525,6.7863692986773292e-08,2.3022258591649525e-08,3.1023841612293611e-07,7.6040081695912971e-05,6.8674687954416187e-06,5.2535195456402343e-07,1.5617929869872845e-09,8.0050008555264007e-07,1.5620125978782759e-06,1.3499669385329729e-11,2.3571025241455572e-09,7.3587931671762037e-11,4.3514259786706042e-07,1.211410381111754e-12,9.3254497817890973e-12
5.984357525395809e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43792790133016801,0.10516586118078618,0.019101340833320109,0.0,1.5337829926095259e-06,0.0038570785142874211,0.0007704965391895968,0.0001934540088207132,7.654248463636483e-14,0.0048469156331752122,2.5485889369311923e-10,0.0003443501839928947,8.2385485194963131e-09,1.2532333638228969e-08,4.8246466015458962e-11,4.2305935051023833e-12,4.9241425497458887e-08,4.352359303715035e-06,0.0074726540969288742,0.0066682451085204554,0.00015864900546112801,6.7939563812216228e-08,2.3032795989676309e-08,3.1042298805155861e-07,7.6119756078848341e-05,6.8854859764005885e-06,5.2616450254535752e-07,1.5629933557615777e-09,8.0077454607648169e-07,1.5618549119309462e-06,1.3518745825580659e-11,2.3606718612286245e-09,7.3761320524058078e-11,4.363341707776487e-07,1.2145763610127702e-12,9.3453228048835192e-12
5.989418488806849e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43792364697910002,0.10516147626443555,0.019098507580540769,0.0,1.5374998011068163e-06,0.0038611414093001725,0.00077166966714972284,0.00019375403278670383,7.677988992273025e-14,0.0048498500886658968,2.555200872355064e-10,0.00034434028997254272,8.2516640503423796e-09,1.256582152681805e-08,4.831858864684751e-11,4.2394753969382538e-12,4.9305044062556121e-08,4.3637645261782292e-06,0.0074722680893493914,0.0066727345714011257,0.000158717825218805,6.8015448718334061e-08,2.3043322397891556e-08,3.1060745727126536e-07,7.6199443782249101e-05,6.9035315539513498e-06,5.2697729436469554e-07,1.5641936029124468e-09,8.0104883837792414e-07,1.5616972656190038e-06,1.3537831951154099e-11,2.3642431938569116e-09,7.3934973176212947e-11,4.375277170735744e-07,1.2177472910828135e-12,9.3652181869239011e-12
5.994479452217889e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43791939419253206,0.10515709188255809,0.019095674803043205,0.0,1.5412224563714884e-06,0.0038652050396470097,0.00077284346604035957,0.00019405415044871881,7.7017834422152724e-14,0.0048527829828717787,2.5618217284395969e-10,0.00034433041406855619,8.2647845977192024e-09,1.2599363394089443e-08,4.8390751651711029e-11,4.2483668441198967e-12,4.9368679202407698e-08,4.3751876995404151e-06,0.0074718821532826201,0.0066772224068759826,0.00015878662105660895,6.8091347678613666e-08,2.3053837825874134e-08,3.1079182385929263e-07,7.6279144796086653e-05,6.9216055381743248e-06,5.2779032923048997e-07,1.5653937277242152e-09,8.0132296268382593e-07,1.5615396590196425e-06,1.355692775589932e-11,2.3678165207302144e-09,7.4108889802137889e-11,4.3872323752707704e-07,1.2209231729867702e-12,9.3851359261367839e-12
5.999540415628929e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43791514296984702,0.10515270803501495,0.019092842500719822,0.0,1.5449509624724706e-06,0.0038692694048064634,0.00077401793544596255,0.00019435436151757661,7.725631890701784e-14,0.0048557143169182691,2.5684515016096278e-10,0.00034432055626296414,8.2779101497268154e-09,1.2632959259631384e-08,4.8462955009405076e-11,4.257267845002218e-12,4.9432330894858977e-08,4.386628830152401e-06,0.007471496288702798,0.0066817086155716984,0.00015885539300042049,6.8167260667477746e-08,2.3064342283174685e-08,3.1097608789041712e-07,7.6358859110338997e-05,6.9397079391232949e-06,5.2860360635235497e-07,1.5665937299708966e-09,8.0159691922121083e-07,1.5613820922095166e-06,1.357603323359589e-11,2.371391840551923e-09,7.4283070573205031e-11,4.3992073290837014e-07,1.2241040083837579e-12,9.4050760206946427e-12
6.004601379039969e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43791089331042832,0.10514832472166744,0.019090010673463054,0.0,1.5486853234771893e-06,0.0038733345042573841,0.00077519307495130306,0.00019465466570450923,7.7495344150127504e-14,0.004858644091929481,2.5750901882756661e-10,0.0003443107165378074,8.2910406944808551e-09,1.2666609142974603e-08,4.8535198699307545e-11,4.2661783979356377e-12,4.9495999117800649e-08,4.3980879243481857e-06,0.0074711104955841904,0.0066861931981145629,0.00015892414107606637,6.8243187660348938e-08,2.3074835779341141e-08,3.1116024943965858e-07,7.6438586714990775e-05,6.9578387668254411e-06,5.2941712494106793e-07,1.5677936099401104e-09,8.0187070821568873e-07,1.5612245652652463e-06,1.3595148377980203e-11,2.3749691520248135e-09,7.4457515663369539e-11,4.4112020398564398e-07,1.2272897989274299e-12,9.4250384687060662e-12
6.009662342451009e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43790664521365952,0.10514394194237708,0.019087179321165392,0.0,1.5524255434515797e-06,0.0038774003374789402,0.00077636888414146538,0.00019495506272116192,7.7734910924699749e-14,0.0048615723090282342,2.5817377848339452e-10,0.00034430089487513923,8.3041762201125254e-09,1.270031306359242e-08,4.8607482700818733e-11,4.2750985012661144e-12,4.9559683849168711e-08,4.4095649884449809e-06,0.0074707247739010853,0.0066906761551304757,0.00015899286530932078,6.8319128632116263e-08,2.3085318323906177e-08,3.1134430858194752e-07,7.651832760003327e-05,6.9759980312813758e-06,5.3023088420856612e-07,1.5689933676224609e-09,8.021443298928318e-07,1.5610670782624599e-06,1.3614273182819848e-11,2.3785484538536845e-09,7.4632225244827305e-11,4.4232165152506642e-07,1.2304805462672214e-12,9.4450232682960525e-12
6.014723305862049e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43790239867892478,0.10513955969700566,0.01908434844371934,0.0,1.5561716264600774e-06,0.0038814669039506132,0.00077754536260184876,0.00019525555227959272,7.7975020004368181e-14,0.0048644989693360455,2.5883942876664683e-10,0.00034429109125702509,8.3173167147686028e-09,1.2734071040900774e-08,4.867980699336126e-11,4.2840281533351583e-12,4.962338506694425e-08,4.4210600287432369e-06,0.0074703391236278036,0.0066951574872449468,0.00015906156572590444,6.8395083558073052e-08,2.3095789926399636e-08,3.1152826539262157e-07,7.6598081755464405e-05,6.9941857424651821e-06,5.3104488336794735e-07,1.5701930032046886e-09,8.0241778447697597e-07,1.5609096312766251e-06,1.3633407641876271e-11,2.3821297447429122e-09,7.4807199491897895e-11,4.4352507629078676e-07,1.2336762520476982e-12,9.4650304175552101e-12
6.019784269273089e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43789815370560875,0.10513517798541516,0.019081518041017473,0.0,1.5599235765656226e-06,0.0038855342031522033,0.00077872250991816534,0.00019555613409227211,7.8215672163181788e-14,0.004867424073973144,2.5950596931410551e-10,0.00034428130566554289,8.3304621666114147e-09,1.2767883094258311e-08,4.8752171556379994e-11,4.2929673524798407e-12,4.9687102749153373e-08,4.43257305152666e-06,0.007469953544738687,0.0066996371950830995,0.00015913024235148657,6.8471052412906362e-08,2.3106250596331377e-08,3.1171211994642442e-07,7.6677849171288663e-05,7.0124019103244461e-06,5.3185912163346798e-07,1.5713925165406948e-09,8.0269107219289891e-07,1.5607522243822264e-06,1.3652551748939565e-11,2.3857130233997055e-09,7.498243857598996e-11,4.4473047904493878e-07,1.2368769179092027e-12,9.4850599145950517e-12
6.024845232684129e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43789391029309621,0.1051307968074678,0.01907868811295237,0.0,1.5636813978296513e-06,0.0038896022345638235,0.0007799003256764405,0.00019585680787208263,7.8456868175604524e-14,0.0048703476240584643,2.6017339976113965e-10,0.00034427153808278286,8.3436125638188329e-09,1.2801749242966428e-08,4.8824576369342048e-11,4.3019160970328168e-12,4.9750836873866938e-08,4.4441040630622454e-06,0.0074695680372081101,0.0067041152792696674,0.0001591988952116835,6.8547035172086277e-08,2.3116700343209612e-08,3.1189587231836431e-07,7.6757629837517167e-05,7.0306465447802922e-06,5.3267359822054212e-07,1.57259190788074e-09,8.0296419326390222e-07,1.560594857653952e-06,1.3671705497774553e-11,2.3892982885305025e-09,7.5157942671472551e-11,4.459378605476428e-07,1.2400825454869058e-12,9.5051117574736595e-12
6.029906196095169e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43788966844077265,0.105126416163026,0.019075858659416665,0.0,1.5674450943121038e-06,0.0038936709976659053,0.0007810788094630124,0.0001961575733323186,7.8698608816515017e-14,0.0048732696207096438,2.6084171974170919e-10,0.00034426178849084781,8.3567678945842604e-09,1.2835669506269341e-08,4.889702141173673e-11,4.310874385322331e-12,4.981458741920058e-08,4.4556530696002892e-06,0.0074691826010104666,0.0067085917404290027,0.00015926752433206056,6.86230318103034e-08,2.3127139176522047e-08,3.1207952258299275e-07,7.6837423744167681e-05,7.0489196557274236e-06,5.3348831234574044e-07,1.5737911770513895e-09,8.0323714791393803e-07,1.5604375311653258e-06,1.3690868882182004e-11,2.3928855388447343e-09,7.5333711949269734e-11,4.4714722155700872e-07,1.2432931364118942e-12,9.5251859442787437e-12
6.034967159506209e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43788542814802378,0.10512203605195235,0.019073029680303034,0.0,1.5712146700714146e-06,0.0038977404919391906,0.00078225796086453167,0.00019645843018668553,7.8940894861206297e-14,0.0048761900650430342,2.6151092888837014e-10,0.00034425205687185328,8.3699281471166131e-09,1.2869643903354137e-08,4.8969506663075539e-11,4.3198422156722352e-12,4.9878354363314479e-08,4.4672200773744149e-06,0.0074687972361201869,0.0067130665791850647,0.00015933612973813039,6.8699042303207797e-08,2.3137567105756847e-08,3.1226307081518465e-07,7.691723088126442e-05,7.0672212530341454e-06,5.3430326322678872e-07,1.5749903243673719e-09,8.0350993636512399e-07,1.5602802449902343e-06,1.3710041895931907e-11,2.3964747730506591e-09,7.550974658412123e-11,4.4835856282913826e-07,1.2465086923099936e-12,9.5452824730356142e-12
6.040028122917249e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43788118941423571,0.10511765647410973,0.019070201175504176,0.0,1.574990129164522e-06,0.0039018107168647415,0.0007834377794679611,0.00019675937814929995,7.918372708538527e-14,0.0048791089581737019,2.6218102683227871e-10,0.00034424234320792711,8.3830933096403132e-09,1.2903672453350832e-08,4.9042032102892082e-11,4.3288195864020012e-12,4.9942137684413241e-08,4.4788050926015946e-06,0.0074684119425117218,0.0067175397961614309,0.00015940471145535441,6.8775066625388122e-08,2.3147984140379592e-08,3.1244651708935116e-07,7.6997051238838376e-05,7.0855513465424169e-06,5.3511845008256769e-07,1.5761893495722166e-09,8.0378255884062279e-07,1.5601229992010998e-06,1.3729224532841307e-11,2.4000659898599729e-09,7.56860467462971e-11,4.4957188511812814e-07,1.2497292148031508e-12,9.5654013418135037e-12
6.045089086328289e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43787695223879503,0.10511327742936123,0.019067373144912837,0.0,1.578771475646856e-06,0.0039058816719239288,0.00078461826486057504,0.00019706041693468894,7.9427106265172652e-14,0.0048820263012154166,2.6285201320319663e-10,0.00034423264748121017,8.3962633703952861e-09,1.2937755175332446e-08,4.9114597710742046e-11,4.3378064958267349e-12,5.0005937360745801e-08,4.490408121482173e-06,0.0074680267201595483,0.0067220113919812937,0.00015947326950914204,6.8851104752706424e-08,2.3158390289858168e-08,3.1262986148017984e-07,7.7076884806926964e-05,7.1039099460678636e-06,5.359338721331112e-07,1.5773882530619678e-09,8.0405501556133512e-07,1.5599657938710493e-06,1.3748416786683752e-11,2.4036591879827777e-09,7.5862612610950876e-11,4.5078718917607231e-07,1.252954705507844e-12,9.5855425486035639e-12
6.050150049739329e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43787271662108868,0.1051088989175701,0.019064545588421803,0.0,1.5825587135723511e-06,0.0039099533565984416,0.00078579941662995927,0.00019736154625778991,7.9671033177102441e-14,0.0048849420952806685,2.6352388762949547e-10,0.00034422296967385601,8.4094383176369334e-09,1.2971892088315047e-08,4.9187203466203208e-11,4.3468029422571962e-12,5.0069753370605265e-08,4.502029170199882e-06,0.007467641569038173,0.0067264813672674572,0.0001595418039248519,6.8927156659625573e-08,2.3168785563635769e-08,3.128131040619182e-07,7.7156731575574213e-05,7.1222970613998409e-06,5.3674952859960506e-07,1.5785870344849586e-09,8.0432730674972974e-07,1.5598086290713932e-06,1.3767618651292951e-11,2.4072543661330863e-09,7.6039444347554751e-11,4.5200447575306513e-07,1.256185166036917e-12,9.6057060914577778e-12
6.055211013150369e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4378684825605042,0.10510452093859987,0.019061718505923891,0.0,1.5863518469934288e-06,0.0039140257703702804,0.00078698123436401059,0.00019766276583394978,7.9915508598121611e-14,0.0048878563414806644,2.6419664973816088e-10,0.00034421330976803089,8.4226181396361204e-09,1.300608321125781e-08,4.9259849348875336e-11,4.3558089239997948e-12,5.0133585692328753e-08,4.5136682449218794e-06,0.0074672564891221285,0.00673094972264234,0.00015961031472779051,6.9003222322278484e-08,2.3179169971160354e-08,3.1299624490906953e-07,7.7236591534830725e-05,7.1407127023014376e-06,5.37565418704386e-07,1.5797856943496286e-09,8.0459943262540979e-07,1.5596515048745947e-06,1.3786830120443553e-11,2.4108515230227752e-09,7.6216542131858112e-11,4.5322374559720377e-07,1.2594205979974856e-12,9.6258919683303824e-12
6.060271976561409e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43786425005642921,0.10510014349231425,0.019058891897311952,0.0,1.5901508799610174e-06,0.0039180989127217576,0.00078816371765093643,0.00019796407537892526,8.0160533305589892e-14,0.0048907690409253253,2.64870299154798e-10,0.00034420366774591429,8.4358028246791787e-09,1.3040328563063104e-08,4.9332535338380165e-11,4.3648244393566272e-12,5.0197434304297316e-08,4.5253253517987468e-06,0.007466871480385974,0.0067354164587279811,0.00015967880194321418,6.9079301714939019e-08,2.3189543521852649e-08,3.13179284095735e-07,7.7316464674753661e-05,7.159156878509545e-06,5.3838154167094111e-07,1.5809842321760699e-09,8.0487139341024866e-07,1.5594944213507691e-06,1.3806051187988601e-11,2.4144506573682137e-09,7.6393906132363154e-11,4.5444499945459058e-07,1.2626610029933604e-12,9.6461001772592051e-12
6.065332939972449e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4378600191082519,0.10509576657857717,0.019056065762478896,0.0,1.593955816524528e-06,0.0039221727831355024,0.00078934686607925444,0.00019826547460888175,8.040610807727934e-14,0.0048936801947232888,2.6554483550363525e-10,0.00034419404358969845,8.4489923610678802e-09,1.3074628162576498e-08,4.9405261414361386e-11,4.3738494866254743e-12,5.0261299184935729e-08,4.5370004969645376e-06,0.0074664865428042924,0.0067398815761460333,0.00015974726559632731,6.9155394814075133e-08,2.3199906225140936e-08,3.1336222169622493e-07,7.7396350985406729e-05,7.1776295997348511e-06,5.3919789672390628e-07,1.5821826486187083e-09,8.0514318932243749e-07,1.5593373785718088e-06,1.3825281847701232e-11,2.4180517678829935e-09,7.6571536525611145e-11,4.5566823806933618e-07,1.2659063826222748e-12,9.6663307161586264e-12
6.070393903383489e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43785578971536104,0.10509139019725275,0.019053240101317644,0.0,1.5977666607318796e-06,0.0039262473810944519,0.00079053067923779232,0.00019856696324039371,8.065223369137399e-14,0.0048965898039819182,2.6622025840752973e-10,0.00034418443728158869,8.4621867371194321e-09,1.3108982028586883e-08,4.9478027556484618e-11,4.3828840640998197e-12,5.0325180312712501e-08,4.5486936865367744e-06,0.0074661016763516988,0.0067443450755177645,0.00015981570571228443,6.923150159369435e-08,2.3210258090423249e-08,3.1354505778450218e-07,7.7476250456860155e-05,7.1961308756619189e-06,5.400144830890646e-07,1.5833809430290056e-09,8.054148205833981e-07,1.5591803766065268e-06,1.384452209345695e-11,2.4216548532859006e-09,7.6749433478903863e-11,4.5689346218356217e-07,1.2691567384790865e-12,9.6865835830560838e-12
